인피니트헬스케어(071200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-03,6630,6680,6390,6390,82107,155893.0,24396458.0
2017-03-06,6310,6500,6260,6430,48316,156869.0,24396458.0
2017-03-07,6390,6570,6390,6520,41928,159065.0,24396458.0
2017-03-08,6540,6580,6500,6540,29161,159553.0,24396458.0
2017-03-09,6480,6570,6470,6490,28837,158333.0,24396458.0
2017-03-10,6560,6580,6430,6550,28216,159797.0,24396458.0
2017-03-13,6480,6660,6480,6640,50034,161992.0,24396458.0
2017-03-14,6640,6650,6570,6650,54970,162236.0,24396458.0
2017-03-15,6670,6730,6600,6600,47819,161017.0,24396458.0
2017-03-16,6690,6710,6630,6660,31240,162480.0,24396458.0
2017-03-17,6660,7750,6630,7060,3007861,172239.0,24396458.0
2017-03-20,7110,7180,6920,6920,293426,168823.0,24396458.0
2017-03-21,6950,7170,6940,7080,234259,172727.0,24396458.0
2017-03-22,7010,7210,6960,7100,196701,173215.0,24396458.0
2017-03-23,7110,7170,6950,6950,145490,169555.0,24396458.0
2017-03-24,6910,7010,6840,6860,113636,167360.0,24396458.0
2017-03-27,6800,6970,6800,6910,111062,168580.0,24396458.0
2017-03-28,6930,7080,6810,6960,79301,169799.0,24396458.0
2017-03-29,7010,7170,6960,7080,204209,172727.0,24396458.0
2017-03-30,7130,7650,7070,7150,971707,174435.0,24396458.0
2017-03-31,7100,7330,7100,7200,209603,175654.0,24396458.0
2017-04-03,7200,7370,7170,7230,128064,176386.0,24396458.0
2017-04-04,7250,7330,7140,7160,125575,174679.0,24396458.0
2017-04-05,7120,7220,7100,7150,81067,174435.0,24396458.0
2017-04-06,7190,7250,7150,7190,99366,175411.0,24396458.0
2017-04-07,7190,7320,7190,7250,84525,176874.0,24396458.0
2017-04-10,7330,7340,6990,7000,151365,170775.0,24396458.0
2017-04-11,7000,7120,6850,6920,92500,168823.0,24396458.0
2017-04-12,6990,6990,6840,6880,89223,167848.0,24396458.0
2017-04-13,6880,7040,6880,6980,58500,170287.0,24396458.0
2017-04-14,6940,7020,6750,6850,95577,167116.0,24396458.0
2017-04-17,6850,6960,6850,6940,47264,169311.0,24396458.0
2017-04-18,7000,7290,6980,7110,201994,173459.0,24396458.0
2017-04-19,7190,7190,7000,7050,69567,171995.0,24396458.0
2017-04-20,7060,7400,7050,7160,308933,174679.0,24396458.0
2017-04-21,7250,7490,7100,7160,511195,174679.0,24396458.0
2017-04-24,7200,7200,7010,7010,118815,171019.0,24396458.0
2017-04-25,7020,7150,7020,7130,80393,173947.0,24396458.0
2017-04-26,7190,7250,7130,7190,105619,175411.0,24396458.0
2017-04-27,7200,7240,7130,7140,66964,174191.0,24396458.0
2017-04-28,7200,7330,7100,7100,162975,173215.0,24396458.0
2017-05-02,7140,7280,7130,7180,113115,175167.0,24396458.0
2017-05-04,7230,7290,7190,7290,98415,177850.0,24396458.0
2017-05-08,7340,7350,7200,7280,102038,177606.0,24396458.0
2017-05-10,7300,7430,7270,7320,171666,178582.0,24396458.0
2017-05-11,7440,7680,7360,7580,411402,184925.0,24396458.0
2017-05-12,7550,7650,7420,7500,228949,182973.0,24396458.0
2017-05-15,7500,7570,7340,7440,110261,181510.0,24396458.0
2017-05-16,7440,7480,7200,7290,144364,177850.0,24396458.0
2017-05-17,7270,7370,7270,7320,64155,178582.0,24396458.0
2017-05-18,7220,7320,7220,7250,78843,176874.0,24396458.0
2017-05-19,7350,7410,7280,7410,83036,180778.0,24396458.0
2017-05-22,7440,7460,7310,7420,109020,181022.0,24396458.0
2017-05-23,7420,7430,7320,7330,65237,178826.0,24396458.0
2017-05-24,7330,7420,7310,7310,55730,178338.0,24396458.0
2017-05-25,7320,7380,7150,7150,143850,174435.0,24396458.0
2017-05-26,7170,7200,7100,7150,108056,174435.0,24396458.0
2017-05-29,7210,7260,7170,7200,113127,175654.0,24396458.0
2017-05-30,7270,7300,7150,7300,67078,178094.0,24396458.0
2017-05-31,7290,7420,7270,7330,86988,178826.0,24396458.0
2017-06-01,7310,7400,7250,7340,66205,179070.0,24396458.0
2017-06-02,7340,7380,7270,7320,67813,178582.0,24396458.0
2017-06-05,7320,7460,7260,7460,214387,181998.0,24396458.0
2017-06-07,7450,7470,7380,7400,128937,180534.0,24396458.0
2017-06-08,7380,7460,7360,7410,100052,180778.0,24396458.0
2017-06-09,7410,7450,7350,7410,81742,180778.0,24396458.0
2017-06-12,7390,7410,7170,7210,136721,175898.0,24396458.0
2017-06-13,7230,7340,7210,7230,85568,176386.0,24396458.0
2017-06-14,7310,7430,7280,7400,129749,180534.0,24396458.0
2017-06-15,7440,7500,7310,7340,70591,179070.0,24396458.0
2017-06-16,7340,7440,7330,7440,91873,181510.0,24396458.0
2017-06-19,7490,7490,7370,7410,63211,180778.0,24396458.0
2017-06-20,7420,7450,7200,7230,109145,176386.0,24396458.0
2017-06-21,7210,7240,7100,7110,86337,173459.0,24396458.0
2017-06-22,7150,7190,7090,7110,77805,173459.0,24396458.0
2017-06-23,7190,7230,7120,7140,38513,174191.0,24396458.0
2017-06-26,7120,7230,7050,7050,75743,171995.0,24396458.0
2017-06-27,7040,7120,7010,7060,54132,172239.0,24396458.0
2017-06-28,7100,7110,7010,7020,83569,171263.0,24396458.0
2017-06-29,7030,7100,7030,7090,54901,172971.0,24396458.0
2017-06-30,7090,7110,7040,7070,39873,172483.0,24396458.0
2017-07-03,7110,7170,7060,7120,52752,173703.0,24396458.0
2017-07-04,7100,7150,6920,6950,87888,169555.0,24396458.0
2017-07-05,6960,7030,6910,7020,55433,171263.0,24396458.0
2017-07-06,7020,7070,6990,7020,25996,171263.0,24396458.0
2017-07-07,7020,7060,6980,7010,36726,171019.0,24396458.0
2017-07-10,6980,7060,6870,6940,82903,169311.0,24396458.0
2017-07-11,6900,6990,6850,6920,50812,168823.0,24396458.0
2017-07-12,6900,6980,6890,6900,32261,168336.0,24396458.0
2017-07-13,6900,6900,6750,6820,72010,166384.0,24396458.0
2017-07-14,6790,6840,6780,6820,43919,166384.0,24396458.0
2017-07-17,6800,6920,6790,6810,36108,166140.0,24396458.0
2017-07-18,6780,6800,6690,6730,107943,164188.0,24396458.0
2017-07-19,6730,6870,6730,6830,36268,166628.0,24396458.0
2017-07-20,6830,7040,6820,7020,95290,171263.0,24396458.0
2017-07-21,7020,7170,7020,7120,86096,173703.0,24396458.0
2017-07-24,7150,7220,7050,7110,72153,173459.0,24396458.0
2017-07-25,7110,7220,7070,7150,76743,174435.0,24396458.0
2017-07-26,7140,7160,6990,6990,37051,170531.0,24396458.0
2017-07-27,7010,7120,6970,6970,60582,170043.0,24396458.0
2017-07-28,7020,7020,6830,6830,54586,166628.0,24396458.0
2017-07-31,6830,6830,6740,6740,102643,164432.0,24396458.0
2017-08-01,6740,6900,6710,6810,47853,166140.0,24396458.0
2017-08-02,6890,6900,6790,6820,40602,166384.0,24396458.0
2017-08-03,6880,6880,6650,6740,89952,164432.0,24396458.0
2017-08-04,6750,6800,6630,6660,66825,162480.0,24396458.0
2017-08-07,6700,6730,6640,6710,40266,163700.0,24396458.0
2017-08-08,6690,6750,6680,6680,28755,162968.0,24396458.0
2017-08-09,6680,6720,6560,6590,60454,160773.0,24396458.0
2017-08-10,6590,6650,6450,6530,109722,159309.0,24396458.0
2017-08-11,6370,6450,6320,6400,78872,156137.0,24396458.0
2017-08-14,6410,6470,6350,6470,51061,157845.0,24396458.0
2017-08-16,6440,6540,6370,6410,39766,156381.0,24396458.0
2017-08-17,6430,6530,6410,6490,27232,158333.0,24396458.0
2017-08-18,6440,6600,6420,6570,33930,160285.0,24396458.0
2017-08-21,6580,6580,6510,6520,29545,159065.0,24396458.0
2017-08-22,6570,6570,6430,6500,29481,158577.0,24396458.0
2017-08-23,6510,6550,6370,6450,54569,157357.0,24396458.0
2017-08-24,6480,6500,6370,6390,48003,155893.0,24396458.0
2017-08-25,6410,6500,6390,6460,38350,157601.0,24396458.0
2017-08-28,6460,6540,6460,6520,36358,159065.0,24396458.0
2017-08-29,6460,6530,6450,6500,37161,158577.0,24396458.0
2017-08-30,6550,6580,6490,6520,44282,159065.0,24396458.0
2017-08-31,6520,6690,6520,6620,35761,161505.0,24396458.0
2017-09-01,6580,6680,6580,6630,33172,161749.0,24396458.0
2017-09-04,6470,6520,6350,6450,33205,157357.0,24396458.0
2017-09-05,6470,6510,6390,6450,51414,157357.0,24396458.0
2017-09-06,6500,6500,6410,6440,36182,157113.0,24396458.0
2017-09-07,6500,6580,6440,6550,23975,159797.0,24396458.0
2017-09-08,6440,6560,6440,6480,13499,158089.0,24396458.0
2017-09-11,6480,6530,6420,6480,16387,158089.0,24396458.0
2017-09-12,6440,6530,6440,6460,17006,157601.0,24396458.0
2017-09-13,6510,6510,6300,6350,81159,154918.0,24396458.0
2017-09-14,6290,6380,6280,6290,48534,153454.0,24396458.0
2017-09-15,6220,6420,6220,6340,38179,154674.0,24396458.0
2017-09-18,6310,6390,6250,6260,58771,152722.0,24396458.0
2017-09-19,6260,6370,6220,6320,42610,154186.0,24396458.0
2017-09-20,6280,6400,6280,6320,18449,154186.0,24396458.0
2017-09-21,6310,6400,6210,6330,30740,154430.0,24396458.0
2017-09-22,6270,6320,5990,6010,120143,146623.0,24396458.0
2017-09-25,5910,6000,5670,5690,141050,138816.0,24396458.0
2017-09-26,5450,5830,5450,5680,78795,138572.0,24396458.0
2017-09-27,5710,5810,5680,5740,25471,140036.0,24396458.0
2017-09-28,5740,5890,5700,5860,48508,142963.0,24396458.0
2017-09-29,5890,6030,5830,5860,30239,142963.0,24396458.0
2017-10-10,5870,5970,5780,5780,18685,141012.0,24396458.0
2017-10-11,5740,5870,5730,5780,29345,141012.0,24396458.0
2017-10-12,5790,5870,5770,5810,24050,141743.0,24396458.0
2017-10-13,5830,5870,5780,5810,36833,141743.0,24396458.0
2017-10-16,5900,6800,5840,6150,1117465,150038.0,24396458.0
2017-10-17,6150,6180,6050,6150,118005,150038.0,24396458.0
2017-10-18,6150,6200,5940,5960,91668,145403.0,24396458.0
2017-10-19,5950,6100,5930,5980,51819,145891.0,24396458.0
2017-10-20,6030,6110,5970,6040,48267,147355.0,24396458.0
2017-10-23,6060,6140,6030,6090,39994,148574.0,24396458.0
2017-10-24,6140,6140,6020,6040,31139,147355.0,24396458.0
2017-10-25,6040,6130,6010,6030,39022,147111.0,24396458.0
2017-10-26,6040,6140,6000,6040,33824,147355.0,24396458.0
2017-10-27,6040,6150,6010,6110,59412,149062.0,24396458.0
2017-10-30,6130,6160,6060,6120,41926,149306.0,24396458.0
2017-10-31,6070,6160,6060,6130,50406,149550.0,24396458.0
2017-11-01,6130,6290,6110,6170,60283,150526.0,24396458.0
2017-11-02,6240,6240,6120,6120,38727,149306.0,24396458.0
2017-11-03,6180,6600,6170,6250,480649,152478.0,24396458.0
2017-11-06,6250,6330,6210,6270,60946,152966.0,24396458.0
2017-11-07,6300,6340,6250,6300,49248,153698.0,24396458.0
2017-11-08,6360,6390,6300,6320,93490,154186.0,24396458.0
2017-11-09,6360,6400,6290,6360,43755,155161.0,24396458.0
2017-11-10,6310,6480,6300,6340,52043,154674.0,24396458.0
2017-11-13,6320,6380,6300,6360,40375,155161.0,24396458.0
2017-11-14,6360,6520,6350,6520,97211,159065.0,24396458.0
2017-11-15,6570,6610,6420,6450,144599,157357.0,24396458.0
2017-11-16,6450,6570,6340,6360,67083,155161.0,24396458.0
2017-11-17,6380,6490,6310,6410,50891,156381.0,24396458.0
2017-11-20,6440,6580,6400,6560,100573,160041.0,24396458.0
2017-11-21,6620,6620,6480,6500,90494,158577.0,24396458.0
2017-11-22,6480,6550,6360,6410,69562,156381.0,24396458.0
2017-11-23,6420,6600,6420,6560,82344,160041.0,24396458.0
2017-11-24,6550,6760,6540,6580,220222,160529.0,24396458.0
2017-11-27,6570,6640,6430,6450,91418,157357.0,24396458.0
2017-11-28,6500,6780,6470,6600,185053,161017.0,24396458.0
2017-11-29,6600,6720,6260,6500,109007,158577.0,24396458.0
2017-11-30,6500,6500,6360,6380,54018,155649.0,24396458.0
2017-12-01,6400,6720,6350,6590,203080,160773.0,24396458.0
2017-12-04,6670,8560,6640,8560,8189870,208834.0,24396458.0
2017-12-05,9400,10300,8150,8370,17804496,204198.0,24396458.0
2017-12-06,8560,8880,8000,8350,5371413,203710.0,24396458.0
2017-12-07,8680,8710,7850,7910,2923429,192976.0,24396458.0
2017-12-08,7920,8190,7370,7520,1946240,183461.0,24396458.0
2017-12-11,7600,7770,7470,7600,1165217,185413.0,24396458.0
2017-12-12,7690,8080,7550,8000,2248369,195172.0,24396458.0
2017-12-13,7950,8170,7850,8060,1253959,196635.0,24396458.0
2017-12-14,8040,8090,7710,7740,773674,188829.0,24396458.0
2017-12-15,7660,7880,7550,7850,635537,191512.0,24396458.0
2017-12-18,7910,7910,7590,7620,607065,185901.0,24396458.0
2017-12-19,7650,9890,7430,9200,13845565,224447.0,24396458.0
2017-12-20,8830,9150,8440,8610,2939662,210054.0,24396458.0
2017-12-21,8510,8840,7820,7820,2105881,190780.0,24396458.0
2017-12-22,7870,8070,7700,7970,839353,194440.0,24396458.0
2017-12-26,8020,8200,7800,7800,854879,190292.0,24396458.0
2017-12-27,7840,8170,7760,8140,734773,198587.0,24396458.0
2017-12-28,8040,8510,8010,8240,1274387,201027.0,24396458.0
2018-01-02,8400,9050,8380,8760,2049575,213713.0,24396458.0
2018-01-03,9000,10600,8900,9900,8268494,241525.0,24396458.0
2018-01-04,10050,10550,9650,9800,3102072,239085.0,24396458.0
2018-01-05,10250,11250,9870,10150,5800440,247624.0,24396458.0
2018-01-08,10050,10900,9860,10800,2507542,263482.0,24396458.0
2018-01-09,10500,10650,9780,9810,1857220,239329.0,24396458.0
2018-01-10,9900,10100,9530,9800,1092257,239085.0,24396458.0
2018-01-11,9800,10150,9650,9780,867096,238597.0,24396458.0
2018-01-12,9870,10500,9670,9720,1888988,237134.0,24396458.0
2018-01-15,9900,10200,9820,10050,1076814,245184.0,24396458.0
2018-01-16,10250,10450,9940,10000,1538987,243965.0,24396458.0
2018-01-17,10000,10000,9500,9620,930421,234694.0,24396458.0
2018-01-18,9740,9900,9620,9730,742981,237378.0,24396458.0
2018-01-19,9900,9900,9590,9600,496827,234206.0,24396458.0
2018-01-22,9660,10200,9630,10050,1320448,245184.0,24396458.0
2018-01-23,10200,10200,9910,10050,630266,245184.0,24396458.0
2018-01-24,10050,10400,9950,10400,1040531,253723.0,24396458.0
2018-01-25,10350,10450,9960,10000,869658,243965.0,24396458.0
2018-01-26,10050,10250,9980,10000,498056,243965.0,24396458.0
2018-01-29,10100,10200,9950,10000,542207,243965.0,24396458.0
2018-01-30,10100,10200,9700,9970,855388,243233.0,24396458.0
2018-01-31,9800,9900,9550,9590,575223,233962.0,24396458.0
2018-02-01,9620,9720,9210,9300,595933,226887.0,24396458.0
2018-02-02,9330,9540,9120,9300,351477,226887.0,24396458.0
2018-02-05,9090,9190,8630,8630,549479,210541.0,24396458.0
2018-02-06,8310,9140,8080,8920,859035,217616.0,24396458.0
2018-02-07,9140,9670,8650,8650,1237536,211029.0,24396458.0
2018-02-08,8810,9130,8780,8910,470455,217372.0,24396458.0
2018-02-09,8720,8990,8610,8840,265635,215665.0,24396458.0
2018-02-12,9000,9040,8640,8640,194811,210785.0,24396458.0
2018-02-13,8810,9100,8590,8600,330651,209810.0,24396458.0
2018-02-14,8670,8850,8610,8800,153182,214689.0,24396458.0
2018-02-19,8900,9170,8860,9100,294936,222008.0,24396458.0
2018-02-20,9160,9170,8900,8910,199649,217372.0,24396458.0
2018-02-21,8910,9200,8850,9170,210585,223716.0,24396458.0
2018-02-22,9170,9270,9010,9100,208286,222008.0,24396458.0
2018-02-23,9170,9570,9060,9470,546892,231034.0,24396458.0
2018-02-26,9570,9590,9120,9160,281897,223472.0,24396458.0
2018-02-27,9210,9320,9060,9060,158874,221032.0,24396458.0
2018-02-28,9060,9150,8550,8600,295613,209810.0,24396458.0
2018-03-02,8350,8830,8270,8830,195843,215421.0,24396458.0
2018-03-05,9000,9000,8650,8660,118532,211273.0,24396458.0
2018-03-06,8700,8800,8600,8800,101264,214689.0,24396458.0
2018-03-07,8790,8840,8560,8570,121681,209078.0,24396458.0
2018-03-08,8680,9070,8610,8950,256528,218348.0,24396458.0
2018-03-09,9110,9110,8910,8970,111937,218836.0,24396458.0
2018-03-12,9100,9130,8930,9030,127968,220300.0,24396458.0
2018-03-13,9050,9290,8980,9280,286255,226399.0,24396458.0
2018-03-14,9250,9310,9020,9190,200814,224203.0,24396458.0
2018-03-15,9160,9490,9030,9480,451233,231278.0,24396458.0
2018-03-16,9540,9560,9140,9320,377222,227375.0,24396458.0
2018-03-19,9290,9380,9040,9080,196297,221520.0,24396458.0
2018-03-20,9010,9150,8880,9150,149854,223228.0,24396458.0
2018-03-21,9190,9520,9050,9310,303011,227131.0,24396458.0
2018-03-22,9580,9720,9010,9130,899388,222740.0,24396458.0
2018-03-23,8900,8980,8370,8400,447471,204930.0,24396458.0
2018-03-26,8330,8530,8230,8480,198817,206882.0,24396458.0
2018-03-27,8560,8620,8430,8490,160075,207126.0,24396458.0
2018-03-28,8450,8470,8130,8240,217926,201027.0,24396458.0
2018-03-29,8210,8420,8210,8310,108869,202735.0,24396458.0
2018-03-30,8400,8590,8310,8540,140863,208346.0,24396458.0
2018-04-02,8590,8590,8320,8400,150074,204930.0,24396458.0
2018-04-03,8260,8620,8250,8460,96978,206394.0,24396458.0
2018-04-04,8480,8660,8310,8350,162616,203710.0,24396458.0
2018-04-05,8420,8710,8320,8420,218420,205418.0,24396458.0
2018-04-06,8440,8460,8250,8300,97497,202491.0,24396458.0
2018-04-09,8260,8320,8100,8270,169747,201759.0,24396458.0
2018-04-10,8280,9980,8280,9260,4996308,225911.0,24396458.0
2018-04-11,9280,9630,9100,9420,936268,229815.0,24396458.0
2018-04-12,9420,9610,9150,9270,530825,226155.0,24396458.0
2018-04-13,9320,9720,9200,9550,809048,232986.0,24396458.0
2018-04-16,9650,10250,9480,9480,1506802,231278.0,24396458.0
2018-04-17,9530,9620,9300,9550,376623,232986.0,24396458.0
2018-04-18,9600,9700,8700,9170,468644,223716.0,24396458.0
2018-04-19,9110,9200,8890,8890,323141,216885.0,24396458.0
2018-04-20,9100,9390,8870,9180,263853,223959.0,24396458.0
2018-04-23,9200,9210,8800,8850,248281,215909.0,24396458.0
2018-04-24,8760,9290,8760,8930,366730,217860.0,24396458.0
2018-04-25,8920,9390,8820,9010,538138,219812.0,24396458.0
2018-04-26,9100,9350,9020,9300,280888,226887.0,24396458.0
2018-04-27,9470,9470,9110,9160,291792,223472.0,24396458.0
2018-04-30,9160,9160,8670,8760,355225,213713.0,24396458.0
2018-05-02,8590,8590,8150,8400,426227,204930.0,24396458.0
2018-05-03,8400,8560,8260,8280,209820,202003.0,24396458.0
2018-05-04,8300,8440,8140,8160,170893,199075.0,24396458.0
2018-05-08,8160,8300,7810,7860,205023,191756.0,24396458.0
2018-05-09,7910,8030,7600,8000,161881,195172.0,24396458.0
2018-05-10,8000,8070,7860,7990,105872,194928.0,24396458.0
2018-05-11,7990,8180,7960,8060,112437,196635.0,24396458.0
2018-05-14,8070,8090,7720,7790,288996,190048.0,24396458.0
2018-05-15,7660,7820,7530,7570,353716,184681.0,24396458.0
2018-05-16,7560,7560,7220,7320,283559,178582.0,24396458.0
2018-05-17,7320,7580,7310,7310,94315,178338.0,24396458.0
2018-05-18,7320,7610,7270,7480,176224,182486.0,24396458.0
2018-05-21,7520,7630,7480,7500,81860,182973.0,24396458.0
2018-05-23,7510,7610,7330,7350,104490,179314.0,24396458.0
2018-05-24,7400,7520,7330,7330,110688,178826.0,24396458.0
2018-05-25,7300,7450,7250,7290,110014,177850.0,24396458.0
2018-05-28,7300,7370,7210,7300,122650,178094.0,24396458.0
2018-05-29,7310,7400,7150,7160,133362,174679.0,24396458.0
2018-05-30,7170,7230,6900,6950,198425,169555.0,24396458.0
2018-05-31,6970,7160,6940,7140,123544,174191.0,24396458.0
2018-06-01,7140,7180,7010,7180,74982,175167.0,24396458.0
2018-06-04,7270,7270,7090,7140,78667,174191.0,24396458.0
2018-06-05,7110,7180,7000,7070,94322,172483.0,24396458.0
2018-06-07,7070,7210,7020,7200,97584,175654.0,24396458.0
2018-06-08,7160,7160,7020,7050,103516,171995.0,24396458.0
2018-06-11,7050,7140,7020,7060,67221,172239.0,24396458.0
2018-06-12,7070,7170,7040,7070,85032,172483.0,24396458.0
2018-06-14,7070,7110,6820,6820,133608,166384.0,24396458.0
2018-06-15,6790,6950,6770,6820,90309,166384.0,24396458.0
2018-06-18,6820,6880,6420,6640,225918,161992.0,24396458.0
2018-06-19,6570,6720,6200,6200,186140,151258.0,24396458.0
2018-06-20,6060,6740,6060,6670,216129,162724.0,24396458.0
2018-06-21,6670,6740,6520,6530,57521,159309.0,24396458.0
2018-06-22,6860,7190,6470,6580,531093,160529.0,24396458.0
2018-06-25,6620,6680,6530,6680,72273,162968.0,24396458.0
2018-06-26,6560,6780,6560,6780,78299,165408.0,24396458.0
2018-06-27,6770,6860,6610,6610,88287,161261.0,24396458.0
2018-06-28,6480,6610,6350,6370,67687,155405.0,24396458.0
2018-06-29,6310,6470,6260,6410,86786,156381.0,24396458.0
2018-07-02,6370,6500,6040,6120,72826,149306.0,24396458.0
2018-07-03,6150,6300,6050,6160,101461,150282.0,24396458.0
2018-07-04,6080,6420,6080,6380,53798,155649.0,24396458.0
2018-07-05,6460,6460,6230,6390,73767,155893.0,24396458.0
2018-07-06,6380,6440,6200,6430,32986,156869.0,24396458.0
2018-07-09,6360,6730,6360,6570,79634,160285.0,24396458.0
2018-07-10,6600,6760,6560,6710,61773,163700.0,24396458.0
2018-07-11,6700,6710,6490,6580,42813,160529.0,24396458.0
2018-07-12,6550,6590,6400,6560,90234,160041.0,24396458.0
2018-07-13,6550,6700,6470,6470,109903,157845.0,24396458.0
2018-07-16,6540,6590,6480,6540,25687,159553.0,24396458.0
2018-07-17,6500,6600,6500,6520,22535,159065.0,24396458.0
2018-07-18,6620,6620,6350,6430,49197,156869.0,24396458.0
2018-07-19,6380,6500,6180,6360,67171,155161.0,24396458.0
2018-07-20,6730,8230,6660,7590,8639441,185169.0,24396458.0
2018-07-23,7460,7730,7250,7620,2093163,185901.0,24396458.0
2018-07-24,7560,7680,7370,7590,1274741,185169.0,24396458.0
2018-07-25,7540,7610,6970,7110,1338220,173459.0,24396458.0
2018-07-26,7150,7320,7070,7100,698272,173215.0,24396458.0
2018-07-27,7080,7310,7020,7150,659181,174435.0,24396458.0
2018-07-30,7190,7370,7070,7080,490321,172727.0,24396458.0
2018-07-31,7080,7940,6900,7350,4090664,179314.0,24396458.0
2018-08-01,7350,7480,7230,7400,580982,180534.0,24396458.0
2018-08-02,7370,7710,7360,7610,1455836,185657.0,24396458.0
2018-08-03,7630,7710,7370,7410,524015,180778.0,24396458.0
2018-08-06,7400,7580,7240,7250,342566,176874.0,24396458.0
2018-08-07,7300,7930,7300,7840,2650803,191268.0,24396458.0
2018-08-08,7800,8070,7610,7650,1482314,186633.0,24396458.0
2018-08-09,7600,7810,7570,7690,562894,187609.0,24396458.0
2018-08-10,7760,7810,7460,7480,612332,182486.0,24396458.0
2018-08-13,7480,7620,7210,7380,404622,180046.0,24396458.0
2018-08-14,7330,7690,7300,7480,542275,182486.0,24396458.0
2018-08-16,7240,7320,7100,7180,292206,175167.0,24396458.0
2018-08-17,7500,8310,7450,7480,5425836,182486.0,24396458.0
2018-08-20,7530,7900,7370,7900,1017982,192732.0,24396458.0
2018-08-21,7830,7920,7760,7900,505083,192732.0,24396458.0
2018-08-22,7810,8450,7810,7980,2066464,194684.0,24396458.0
2018-08-23,8060,8160,7870,8090,771092,197367.0,24396458.0
2018-08-24,8110,8320,8040,8150,959928,198831.0,24396458.0
2018-08-27,8220,8220,7900,7920,433788,193220.0,24396458.0
2018-08-28,7990,8280,7940,8180,764675,199563.0,24396458.0
2018-08-29,8180,8350,8110,8300,602563,202491.0,24396458.0
2018-08-30,8370,8390,8120,8120,364738,198099.0,24396458.0
2018-08-31,8100,8200,8000,8050,279047,196391.0,24396458.0
2018-09-03,8050,8150,7900,8140,222119,198587.0,24396458.0
2018-09-04,8140,8240,8090,8130,167421,198343.0,24396458.0
2018-09-05,8130,8130,7980,7980,230167,194684.0,24396458.0
2018-09-06,7980,8050,7820,7910,258567,192976.0,24396458.0
2018-09-07,7890,8100,7890,7990,182552,194928.0,24396458.0
2018-09-10,7940,8010,7790,7800,188587,190292.0,24396458.0
2018-09-11,7820,8170,7760,7990,205118,194928.0,24396458.0
2018-09-12,8000,8040,7760,7800,274061,190292.0,24396458.0
2018-09-13,7810,7910,7710,7740,142096,188829.0,24396458.0
2018-09-14,7740,7960,7740,7920,159676,193220.0,24396458.0
2018-09-17,7920,7970,7640,7770,147180,189560.0,24396458.0
2018-09-18,7690,7810,7660,7790,92968,190048.0,24396458.0
2018-09-19,7790,7800,7360,7630,130875,186145.0,24396458.0
2018-09-20,7560,7870,7560,7800,172320,190292.0,24396458.0
2018-09-21,7940,8430,7830,8050,1627782,196391.0,24396458.0
2018-09-27,8010,8200,7950,8180,326113,199563.0,24396458.0
2018-09-28,8190,8370,7990,7990,518453,194928.0,24396458.0
2018-10-01,7960,8060,7850,7850,164702,191512.0,24396458.0
2018-10-02,7800,7800,7580,7610,229716,185657.0,24396458.0
2018-10-04,7630,7670,7370,7380,136155,180046.0,24396458.0
2018-10-05,7250,7440,7100,7100,175954,173215.0,24396458.0
2018-10-08,7020,7290,7020,7060,118270,172239.0,24396458.0
2018-10-10,7000,7130,6710,6710,207317,163700.0,24396458.0
2018-10-11,6200,6620,6200,6200,321870,151258.0,24396458.0
2018-10-12,6160,6600,6160,6490,195898,158333.0,24396458.0
2018-10-15,6550,6610,6390,6400,102252,156137.0,24396458.0
2018-10-16,6380,6670,6380,6470,85155,157845.0,24396458.0
2018-10-17,6600,6780,6500,6730,110990,164188.0,24396458.0
2018-10-18,6800,6850,6650,6690,90092,163212.0,24396458.0
2018-10-19,6660,6760,6520,6680,111694,162968.0,24396458.0
2018-10-22,6580,7000,6580,6780,139165,165408.0,24396458.0
2018-10-23,6780,6840,6450,6450,125323,157357.0,24396458.0
2018-10-24,6520,6920,6310,6310,261217,153942.0,24396458.0
2018-10-25,6150,6320,6070,6150,196851,150038.0,24396458.0
2018-10-26,6200,6320,5730,5760,313596,140524.0,24396458.0
2018-10-29,5700,5880,5320,5320,255637,129789.0,24396458.0
2018-10-30,4910,5490,4910,5470,276713,133449.0,24396458.0
2018-10-31,5470,5730,5390,5570,109433,135888.0,24396458.0
2018-11-01,5720,5860,5580,5600,162991,136620.0,24396458.0
2018-11-02,5720,5870,5710,5870,82499,143207.0,24396458.0
2018-11-05,5830,5970,5810,5930,72405,144671.0,24396458.0
2018-11-06,6000,6010,5880,5920,69005,144427.0,24396458.0
2018-11-07,6010,6080,5730,5890,79887,143695.0,24396458.0
2018-11-08,6080,6160,5990,6020,66343,146867.0,24396458.0
2018-11-09,6090,6100,5920,5990,44481,146135.0,24396458.0
2018-11-12,5980,6150,5880,5880,114599,143451.0,24396458.0
2018-11-13,5770,5910,5680,5880,77979,143451.0,24396458.0
2018-11-14,5980,5980,5820,5880,51073,143451.0,24396458.0
2018-11-15,5780,5880,5690,5800,89262,141499.0,24396458.0
2018-11-16,5800,5960,5800,5950,70085,145159.0,24396458.0
2018-11-19,5960,6190,5920,6140,90210,149794.0,24396458.0
2018-11-20,6150,6950,6150,6360,1866558,155161.0,24396458.0
2018-11-21,6380,6380,6160,6320,223574,154186.0,24396458.0
2018-11-22,6330,6350,6130,6130,144876,149550.0,24396458.0
