에스엠코어(007820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-08,8179,8179,7904,8079,47454,117902.0,7300409.0
2015-04-09,8254,8304,8029,8155,84352,118997.0,7300409.0
2015-04-10,8254,8354,8129,8230,81744,120092.0,7300409.0
2015-04-13,8454,8454,8104,8205,60938,119727.0,7300409.0
2015-04-14,8204,8204,7804,7954,76442,116077.0,7300409.0
2015-04-15,7979,8004,7679,7879,56789,114981.0,7300409.0
2015-04-16,7979,8129,7829,8104,57191,118267.0,7300409.0
2015-04-17,8079,8329,8054,8255,174441,120457.0,7300409.0
2015-04-20,8229,8254,8029,8104,64521,118267.0,7300409.0
2015-04-21,8154,8304,7979,8205,70044,119727.0,7300409.0
2015-04-22,8054,8104,7554,7754,117737,118814.0,7665429.0
2015-04-23,7779,7829,7379,7504,106317,114981.0,7665429.0
2015-04-24,7504,7679,7329,7454,53999,114215.0,7665429.0
2015-04-27,7479,7654,7454,7654,108878,117281.0,7665429.0
2015-04-28,7729,8004,7654,7904,81944,121114.0,7665429.0
2015-04-29,7854,7854,7654,7754,33756,118814.0,7665429.0
2015-04-30,7654,7754,7003,7254,86335,111149.0,7665429.0
2015-05-04,7178,7379,7078,7304,47352,111915.0,7665429.0
2015-05-06,7229,7229,6728,6954,110907,106549.0,7665429.0
2015-05-07,6903,7103,6653,7054,70554,108083.0,7665429.0
2015-05-08,7078,7229,7003,7079,40001,108466.0,7665429.0
2015-05-11,7078,7279,6853,6854,155418,105016.0,7665429.0
2015-05-12,6853,7554,6853,7454,237450,114215.0,7665429.0
2015-05-13,7504,7554,7229,7404,124340,113448.0,7665429.0
2015-05-14,7529,7979,7479,7879,219095,120731.0,7665429.0
2015-05-15,8004,8279,7829,8155,171135,124946.0,7665429.0
2015-05-18,8254,8254,7929,8255,116946,126480.0,7665429.0
2015-05-19,8329,8479,8004,8430,295725,129162.0,7665429.0
2015-05-20,8554,9555,8504,9355,695162,143344.0,7665429.0
2015-05-21,9755,9755,9055,9180,707212,140661.0,7665429.0
2015-05-22,9255,9655,9130,9255,381475,141810.0,7665429.0
2015-05-26,9255,9530,8829,9055,190892,138744.0,7665429.0
2015-05-27,8904,9130,8904,8905,96398,136445.0,7665429.0
2015-05-28,8954,9180,8679,8805,123803,134912.0,7665429.0
2015-05-29,8754,9030,8679,8780,84633,134528.0,7665429.0
2015-06-01,8754,8904,8504,8705,95506,133378.0,7665429.0
2015-06-02,8879,9680,8629,9430,316339,144493.0,7665429.0
2015-06-03,9655,9680,9080,9280,159649,142194.0,7665429.0
2015-06-04,9305,9430,8904,9030,132188,138361.0,7665429.0
2015-06-05,9300,9300,8700,8800,119880,67456.0,7665429.0
2015-06-08,8610,8880,8000,8880,145092,68069.0,7665429.0
2015-06-09,8880,8880,8360,8490,225065,65079.0,7665429.0
2015-06-10,8440,9700,8400,9500,338364,72822.0,7665429.0
2015-06-11,9500,9500,9010,9190,126207,70445.0,7665429.0
2015-06-12,9000,9260,8940,9250,62566,70905.0,7665429.0
2015-06-15,9300,9600,9100,9380,116268,71902.0,7665429.0
2015-06-16,9440,9440,8960,9150,62863,70139.0,7665429.0
2015-06-17,9250,9250,8980,9150,29825,70139.0,7665429.0
2015-06-18,9230,9230,9000,9020,44407,69142.0,7665429.0
2015-06-19,9030,9130,8860,8940,54569,68529.0,7665429.0
2015-06-22,9100,9100,8850,8930,43204,68452.0,7665429.0
2015-06-23,8940,9370,8880,9300,116437,71288.0,7665429.0
2015-06-24,9420,9460,9260,9310,70087,71365.0,7665429.0
2015-06-25,9310,10100,9260,9690,157063,74278.0,7665429.0
2015-06-26,9510,9530,9160,9470,131615,72592.0,7665429.0
2015-06-29,9140,9240,9060,9150,61587,70139.0,7665429.0
2015-06-30,9050,9120,8680,8870,241012,135975.0,15329745.0
2015-07-01,8840,9050,8760,8860,190346,135822.0,15329745.0
2015-07-02,8940,8960,8400,8530,310955,130763.0,15329745.0
2015-07-03,8540,8540,8110,8240,221829,126317.0,15329745.0
2015-07-06,8240,8250,7780,7830,284656,120032.0,15329745.0
2015-07-07,7830,8220,7700,7810,208594,119725.0,15329745.0
2015-07-08,7780,8080,7780,7960,126325,122025.0,15329745.0
2015-07-09,7940,7950,7480,7900,142208,121105.0,15329745.0
2015-07-10,7850,8100,7850,7980,100380,122331.0,15329745.0
2015-07-13,7880,8080,7880,8080,87004,123864.0,15329745.0
2015-07-14,8020,8390,7930,8290,127343,127084.0,15329745.0
2015-07-15,8350,8920,8310,8560,272734,131223.0,15329745.0
2015-07-16,8570,9240,8450,9190,271482,140880.0,15329745.0
2015-07-17,9300,9800,9200,9460,334925,145019.0,15329745.0
2015-07-20,9460,9640,9220,9490,182857,145479.0,15329745.0
2015-07-21,9680,9680,9040,9550,201752,146399.0,15329745.0
2015-07-22,9360,9460,9210,9240,144222,141647.0,15329745.0
2015-07-23,9220,9700,9120,9570,172355,146706.0,15329745.0
2015-07-24,9400,9770,9330,9520,191377,145939.0,15329745.0
2015-07-27,9400,9400,8880,9030,176173,138428.0,15329745.0
2015-07-28,8830,8950,8470,8660,186402,132756.0,15329745.0
2015-07-29,8690,8980,8550,8670,82571,132909.0,15329745.0
2015-07-30,8680,9030,8400,8640,191808,132449.0,15329745.0
2015-07-31,8590,8850,8500,8820,81142,135208.0,15329745.0
2015-08-03,8910,8910,8420,8620,85796,132142.0,15329745.0
2015-08-04,8620,8620,8310,8520,75371,130609.0,15329745.0
2015-08-05,8500,8680,8410,8670,52127,132909.0,15329745.0
2015-08-06,8670,8900,8540,8780,88943,134595.0,15329745.0
2015-08-07,8780,8850,8660,8800,46810,134902.0,15329745.0
2015-08-10,8880,9190,8710,9170,128661,140574.0,15329745.0
2015-08-11,9350,9500,9170,9420,211992,144406.0,15329745.0
2015-08-12,9320,9350,8420,8640,297733,132449.0,15329745.0
2015-08-13,8550,8890,8430,8850,119165,135668.0,15329745.0
2015-08-17,8850,8850,8590,8690,87320,133215.0,15329745.0
2015-08-18,8680,8710,8230,8300,110135,127237.0,15329745.0
2015-08-19,8170,8850,7770,8730,427655,133829.0,15329745.0
2015-08-20,8610,8890,8500,8500,149951,130303.0,15329745.0
2015-08-21,8010,8490,8000,8210,165301,125857.0,15329745.0
2015-08-24,8210,8360,7850,7950,86607,121871.0,15329745.0
2015-08-25,7950,8180,7750,8090,128549,124018.0,15329745.0
2015-08-26,8130,8370,7800,8320,180174,127543.0,15329745.0
2015-08-27,8370,8570,8110,8200,122427,125704.0,15329745.0
2015-08-28,8300,8300,8040,8120,81681,124478.0,15329745.0
2015-08-31,8120,8150,7910,8030,54377,123098.0,15329745.0
2015-09-01,7950,8180,7950,8030,60724,123098.0,15329745.0
2015-09-02,7850,7970,7750,7910,87237,121258.0,15329745.0
2015-09-03,8030,8070,7900,7990,55856,122485.0,15329745.0
2015-09-04,7930,7990,7750,7750,51057,118806.0,15329745.0
2015-09-07,7740,7740,7330,7340,163462,112520.0,15329745.0
2015-09-08,7230,7400,6900,7100,224196,108841.0,15329745.0
2015-09-09,7160,7410,7160,7320,119380,112214.0,15329745.0
2015-09-10,7540,8600,7480,7880,667530,120798.0,15329745.0
2015-09-11,7880,7980,7600,7850,114106,120338.0,15329745.0
2015-09-14,7870,8140,7660,7800,83161,119572.0,15329745.0
2015-09-15,7870,7870,7640,7720,37194,118346.0,15329745.0
2015-09-16,7830,7900,7730,7800,48336,119572.0,15329745.0
2015-09-17,7830,7900,7550,7700,110085,118039.0,15329745.0
2015-09-18,7720,7810,7530,7700,84527,118039.0,15329745.0
2015-09-21,7560,7740,7550,7730,102052,118499.0,15329745.0
2015-09-22,7730,8130,7610,8030,174412,123098.0,15329745.0
2015-09-23,8100,8100,7890,8000,78503,122638.0,15329745.0
2015-09-24,8070,8170,7960,8000,100222,122638.0,15329745.0
2015-09-25,8100,8100,7850,8040,46883,123251.0,15329745.0
2015-09-30,7860,7980,7850,7900,26345,121105.0,15329745.0
2015-10-01,8050,8100,7900,8080,42932,123864.0,15329745.0
2015-10-02,8010,8170,8010,8060,42198,123558.0,15329745.0
2015-10-05,8010,8120,7960,8010,48276,122791.0,15329745.0
2015-10-06,8100,8100,7870,7960,64761,122025.0,15329745.0
2015-10-07,7900,7960,7740,7800,56856,119572.0,15329745.0
2015-10-08,7800,7870,7640,7740,49660,118652.0,15329745.0
2015-10-12,7700,7800,7630,7770,24365,119112.0,15329745.0
2015-10-13,7770,7950,7720,7910,43486,121258.0,15329745.0
2015-10-14,7860,7960,7750,7830,49686,120032.0,15329745.0
2015-10-15,7740,7890,7740,7850,22764,120338.0,15329745.0
2015-10-16,7780,7850,7710,7820,30697,119879.0,15329745.0
2015-10-19,7810,7850,7670,7690,38944,117886.0,15329745.0
2015-10-20,7690,7760,7660,7710,31766,118192.0,15329745.0
2015-10-21,7660,7850,7660,7800,58706,119572.0,15329745.0
2015-10-22,7840,7840,7680,7730,61106,118499.0,15329745.0
2015-10-23,7740,7800,7590,7720,66890,118346.0,15329745.0
2015-10-26,7650,7710,7540,7650,41678,117273.0,15329745.0
2015-10-27,7620,7690,7550,7610,50029,116659.0,15329745.0
2015-10-28,7610,7620,7410,7410,48484,113593.0,15329745.0
2015-10-29,7410,7540,7400,7500,32484,114973.0,15329745.0
2015-10-30,7500,7550,7200,7410,59189,113593.0,15329745.0
2015-11-02,7400,7400,7150,7300,47959,111907.0,15329745.0
2015-11-03,7270,7330,7190,7280,30591,111601.0,15329745.0
2015-11-04,7250,7550,7220,7400,22108,113440.0,15329745.0
2015-11-05,7440,7440,7290,7390,12963,113287.0,15329745.0
2015-11-06,7330,7530,7170,7240,72719,110987.0,15329745.0
2015-11-09,7190,7220,6930,6950,69315,106542.0,15329745.0
2015-11-10,6730,6840,6320,6350,186878,97344.0,15329745.0
2015-11-11,6210,6750,6200,6700,89321,102709.0,15329745.0
2015-11-12,6730,6790,6600,6770,31602,103782.0,15329745.0
2015-11-13,6750,6780,6290,6780,85147,103936.0,15329745.0
2015-11-16,6620,6620,6450,6450,49310,98877.0,15329745.0
2015-11-17,6470,6590,6410,6470,37712,99183.0,15329745.0
2015-11-18,6490,6530,6450,6530,56200,100103.0,15329745.0
2015-11-19,6550,6570,6440,6510,66601,99797.0,15329745.0
2015-11-20,6510,6610,6470,6510,45876,99797.0,15329745.0
2015-11-23,6510,6590,6460,6560,34639,100563.0,15329745.0
2015-11-24,6550,6770,6500,6660,60140,102096.0,15329745.0
2015-11-25,6600,6730,6580,6600,27842,101176.0,15329745.0
2015-11-26,6680,6800,6600,6730,62825,103169.0,15329745.0
2015-11-27,6780,6990,6680,6880,74514,105469.0,15329745.0
2015-11-30,6930,6930,6770,6830,26180,104702.0,15329745.0
2015-12-01,6790,6960,6790,6900,26455,105775.0,15329745.0
2015-12-02,6900,7180,6840,7130,71257,109301.0,15329745.0
2015-12-03,7110,7110,6880,6910,34373,105929.0,15329745.0
2015-12-04,6870,6910,6670,6700,23627,102709.0,15329745.0
2015-12-07,6760,6760,6350,6450,62984,98877.0,15329745.0
2015-12-08,6410,6480,6280,6300,62814,96577.0,15329745.0
2015-12-09,6300,6360,6250,6300,26510,96577.0,15329745.0
2015-12-10,6390,6810,6170,6480,114133,99337.0,15329745.0
2015-12-11,6530,6570,6350,6510,49637,99797.0,15329745.0
2015-12-14,6400,6570,6310,6550,108176,100410.0,15329745.0
2015-12-15,6650,6770,6430,6650,38954,101943.0,15329745.0
2015-12-16,6690,6790,6650,6730,94621,103169.0,15329745.0
2015-12-17,6760,6760,6650,6740,60881,103322.0,15329745.0
2015-12-18,6740,6760,6570,6740,19583,103322.0,15329745.0
2015-12-21,6740,6790,6530,6770,48689,103782.0,15329745.0
2015-12-22,6770,6790,6720,6760,39931,103629.0,15329745.0
2015-12-23,6760,6810,6660,6760,32343,103629.0,15329745.0
2015-12-24,6690,6830,6690,6820,21008,104549.0,15329745.0
2015-12-28,6820,7030,6730,7000,65045,107308.0,15329745.0
2015-12-29,7000,7100,6860,7100,47820,108841.0,15329745.0
2015-12-30,7090,7090,6980,6990,20071,107155.0,15329745.0
2016-01-04,6990,7040,6730,6760,33652,103629.0,15329745.0
2016-01-05,6790,6790,6560,6590,95395,101023.0,15329745.0
2016-01-06,6600,6650,6450,6650,74653,101943.0,15329745.0
2016-01-07,6630,6630,6380,6450,65626,98877.0,15329745.0
2016-01-08,6350,6550,6200,6500,72108,99643.0,15329745.0
2016-01-11,6430,6500,6320,6360,40047,97497.0,15329745.0
2016-01-12,6360,6510,6360,6380,22979,97804.0,15329745.0
2016-01-13,6400,6450,6280,6380,268648,97804.0,15329745.0
2016-01-14,6300,6330,6180,6310,91857,96731.0,15329745.0
2016-01-15,6310,6320,6030,6110,110700,93665.0,15329745.0
2016-01-18,5990,6180,5920,6100,69579,93511.0,15329745.0
2016-01-19,6040,6300,6040,6200,79241,95044.0,15329745.0
2016-01-20,6220,6300,5950,6000,114240,91978.0,15329745.0
2016-01-21,6000,6130,5890,6020,81195,92285.0,15329745.0
2016-01-22,6020,6240,6020,6170,64523,94585.0,15329745.0
2016-01-25,6140,6430,6140,6390,81803,97957.0,15329745.0
2016-01-26,6270,6450,6270,6440,37636,98724.0,15329745.0
2016-01-27,6500,6500,6350,6370,23881,97650.0,15329745.0
2016-01-28,6170,6340,6150,6220,101308,95351.0,15329745.0
2016-01-29,6180,6300,6150,6300,57937,96577.0,15329745.0
2016-02-01,6310,6520,6310,6460,79585,99030.0,15329745.0
2016-02-02,6560,6580,6280,6410,63963,98264.0,15329745.0
2016-02-03,6350,6350,6070,6170,121526,94585.0,15329745.0
2016-02-04,6130,6200,6100,6130,30176,93971.0,15329745.0
2016-02-05,6130,6190,6080,6180,47416,94738.0,15329745.0
2016-02-11,6090,6090,5660,5860,122817,89832.0,15329745.0
2016-02-12,5810,5860,5270,5300,161903,81248.0,15329745.0
2016-02-15,5330,5470,5330,5400,89963,82781.0,15329745.0
2016-02-16,5410,5670,5410,5650,91098,86613.0,15329745.0
2016-02-17,5650,5770,5510,5720,42696,87686.0,15329745.0
2016-02-18,5860,5860,5540,5670,137756,86920.0,15329745.0
2016-02-19,5690,5840,5540,5670,163803,86920.0,15329745.0
2016-02-22,5750,5820,5600,5740,110245,87993.0,15329745.0
2016-02-23,5760,5780,5690,5770,42957,88453.0,15329745.0
2016-02-24,5770,5900,5680,5870,73351,89986.0,15329745.0
2016-02-25,5860,5910,5720,5860,64344,89832.0,15329745.0
2016-02-26,5850,5950,5800,5930,119320,90905.0,15329745.0
2016-02-29,5870,6090,5860,6090,62771,93358.0,15329745.0
2016-03-02,6150,6210,5950,6140,112056,94125.0,15329745.0
2016-03-03,6100,6130,5920,6000,166167,91978.0,15329745.0
2016-03-04,5950,6020,5940,6010,65228,92132.0,15329745.0
2016-03-07,6020,6040,5920,5980,36850,91672.0,15329745.0
2016-03-08,5950,6040,5900,6010,42347,92132.0,15329745.0
2016-03-09,5920,6010,5920,6000,43877,91978.0,15329745.0
2016-03-10,6040,6050,5970,6020,45190,92285.0,15329745.0
2016-03-11,6040,6040,5950,6020,46682,92285.0,15329745.0
2016-03-14,5820,5850,5580,5670,289565,86920.0,15329745.0
2016-03-15,5670,5820,5670,5790,118000,88759.0,15329745.0
2016-03-16,5770,5870,5760,5840,82505,89526.0,15329745.0
2016-03-17,5870,5960,5820,5940,80703,91059.0,15329745.0
2016-03-18,5960,6020,5890,5950,105004,91212.0,15329745.0
2016-03-21,5940,6050,5890,6040,168544,92592.0,15329745.0
2016-03-22,6000,6020,5910,5930,117161,90905.0,15329745.0
2016-03-23,5900,6000,5890,5950,126478,91212.0,15329745.0
2016-03-24,5890,5930,5750,5780,122924,88606.0,15329745.0
2016-03-25,5820,6220,5800,6200,229218,95044.0,15329745.0
2016-03-28,6270,6270,6110,6210,146151,95198.0,15329745.0
2016-03-29,6150,6240,6090,6230,127901,95504.0,15329745.0
2016-03-30,6160,6410,6140,6360,220951,97497.0,15329745.0
2016-03-31,6450,6450,6290,6440,178493,98724.0,15329745.0
2016-04-01,6370,6500,6290,6290,158122,96424.0,15329745.0
2016-04-04,6290,6360,6230,6280,80458,96271.0,15329745.0
2016-04-05,6280,6450,6200,6370,50932,97650.0,15329745.0
2016-04-06,6370,6460,6300,6420,84658,98417.0,15329745.0
2016-04-07,6390,6390,6260,6370,86982,97650.0,15329745.0
2016-04-08,6300,6310,6240,6260,44099,95964.0,15329745.0
2016-04-11,6260,6290,6200,6290,53961,96424.0,15329745.0
2016-04-12,6300,6340,6200,6340,62152,97191.0,15329745.0
2016-04-14,6340,6400,6210,6290,68605,96424.0,15329745.0
2016-04-15,6250,6320,6170,6190,82675,94891.0,15329745.0
2016-04-18,6150,6230,6100,6190,58188,94891.0,15329745.0
2016-04-19,6240,6240,6150,6200,51188,95044.0,15329745.0
2016-04-20,6170,6210,6130,6200,52562,95044.0,15329745.0
2016-04-21,6200,6210,6130,6210,53646,95198.0,15329745.0
2016-04-22,6220,6230,6160,6200,28596,95044.0,15329745.0
2016-04-25,6180,6220,6150,6200,44204,95044.0,15329745.0
2016-04-26,6200,6350,6160,6280,89011,96271.0,15329745.0
2016-04-27,6290,6330,6170,6230,63080,95504.0,15329745.0
2016-04-28,6180,6300,6120,6300,102764,96577.0,15329745.0
2016-04-29,6290,6480,6220,6450,100130,98877.0,15329745.0
2016-05-02,6580,7050,6500,6670,356162,102249.0,15329745.0
2016-05-03,6350,6670,6260,6620,302523,101483.0,15329745.0
2016-05-04,6620,6670,6320,6350,167214,97344.0,15329745.0
2016-05-09,6350,6350,5770,5930,243896,90905.0,15329745.0
2016-05-10,5860,5960,5790,5920,110852,90752.0,15329745.0
2016-05-11,5910,5910,5800,5800,135097,88913.0,15329745.0
2016-05-12,5820,5900,5740,5890,64136,90292.0,15329745.0
2016-05-13,5890,6120,5850,6100,125414,93511.0,15329745.0
2016-05-16,6060,6060,5600,5920,261498,90752.0,15329745.0
2016-05-17,5880,5960,5830,5930,73691,90905.0,15329745.0
2016-05-18,5860,5890,5660,5760,111479,88299.0,15329745.0
2016-05-19,5760,5770,5570,5730,95780,87839.0,15329745.0
2016-05-20,5640,5880,5600,5850,115246,89679.0,15329745.0
2016-05-23,5760,5830,5700,5760,78586,88299.0,15329745.0
2016-05-24,5680,5710,5530,5590,68595,85693.0,15329745.0
2016-05-25,5570,5750,5550,5620,89285,86153.0,15329745.0
2016-05-26,5630,5750,5450,5530,112642,84773.0,15329745.0
2016-05-27,5460,5460,5260,5280,173847,80941.0,15329745.0
2016-05-30,5290,5350,5210,5350,63401,82014.0,15329745.0
2016-05-31,5350,5390,5160,5210,148966,79868.0,15329745.0
2016-06-01,5270,5300,5160,5250,99752,80481.0,15329745.0
2016-06-02,5250,5270,5210,5270,43672,80788.0,15329745.0
2016-06-03,5270,5350,5230,5310,47763,81401.0,15329745.0
2016-06-07,5390,5390,5230,5230,47093,80175.0,15329745.0
2016-06-08,5210,5300,5200,5240,47214,80328.0,15329745.0
2016-06-09,5260,5300,5190,5240,43665,80328.0,15329745.0
2016-06-10,5200,5300,5200,5290,41653,81094.0,15329745.0
2016-06-13,5270,5270,5170,5220,26997,80021.0,15329745.0
2016-06-14,5170,5220,5100,5220,64492,80021.0,15329745.0
2016-06-15,5210,5210,5120,5150,45292,78948.0,15329745.0
2016-06-16,5130,5190,5070,5150,59584,78948.0,15329745.0
2016-06-17,5120,5270,5120,5240,36751,80328.0,15329745.0
2016-06-20,5260,5320,5190,5300,20594,81248.0,15329745.0
2016-06-21,5290,5350,5240,5300,26770,81248.0,15329745.0
2016-06-22,5350,5430,5290,5420,206674,83087.0,15329745.0
2016-06-23,5390,5430,5290,5360,48801,82167.0,15329745.0
2016-06-24,5410,5470,5000,5100,140231,78182.0,15329745.0
2016-06-27,4990,5060,4980,5040,52142,77262.0,15329745.0
2016-06-28,4980,5090,4950,5090,55286,78028.0,15329745.0
2016-06-29,5090,5510,5080,5400,115039,82781.0,15329745.0
2016-06-30,5400,5530,5380,5510,57438,84467.0,15329745.0
2016-07-01,5500,5750,5450,5700,76398,87380.0,15329745.0
2016-07-04,5560,5800,5560,5670,49948,86920.0,15329745.0
2016-07-05,5750,5750,5540,5680,28573,87073.0,15329745.0
2016-07-06,5610,5680,5510,5660,41995,86766.0,15329745.0
2016-07-07,5580,5900,5580,5900,140237,90445.0,15329745.0
2016-07-08,5900,6390,5840,6350,377252,97344.0,15329745.0
2016-07-11,6260,6460,6200,6430,126506,98570.0,15329745.0
2016-07-12,6310,6420,6120,6330,99366,97037.0,15329745.0
2016-07-13,6280,6380,6220,6350,66249,97344.0,15329745.0
2016-07-14,6420,6670,6400,6660,194460,102096.0,15329745.0
2016-07-15,6620,6700,6400,6420,116346,98417.0,15329745.0
2016-07-18,6420,6640,6400,6530,76382,100103.0,15329745.0
2016-07-19,6560,6860,6430,6690,223514,102556.0,15329745.0
2016-07-20,6680,6900,6680,6900,239012,105775.0,15329745.0
2016-07-21,6900,6900,6670,6760,59780,103629.0,15329745.0
2016-07-22,6640,6810,6590,6810,35980,104396.0,15329745.0
2016-07-25,6810,6820,6580,6800,50279,104242.0,15329745.0
2016-07-26,6750,6970,6690,6880,112990,105469.0,15329745.0
2016-07-27,6900,7140,6820,7020,214000,107615.0,15329745.0
2016-07-28,7020,7140,6800,7000,180746,107308.0,15329745.0
2016-07-29,7000,7060,6800,6980,64160,107002.0,15329745.0
2016-08-01,6890,6970,6550,6780,173735,103936.0,15329745.0
2016-08-02,6700,6830,6640,6670,86515,102249.0,15329745.0
2016-08-03,6670,6670,6370,6600,195058,101176.0,15329745.0
2016-08-04,6600,6930,6450,6900,152786,105775.0,15329745.0
2016-08-05,6900,8070,6830,7590,1943638,116353.0,15329745.0
2016-08-08,7530,7900,7500,7700,378674,118039.0,15329745.0
2016-08-09,7780,7780,7350,7500,234591,114973.0,15329745.0
2016-08-10,7360,7490,7110,7210,276686,110527.0,15329745.0
2016-08-11,7210,7260,7060,7110,166354,108994.0,15329745.0
2016-08-12,7110,7600,6970,7200,340913,110374.0,15329745.0
2016-08-16,7080,7180,6940,7070,143483,108381.0,15329745.0
2016-08-17,6970,8070,6970,7500,1268763,114973.0,15329745.0
2016-08-18,7500,7760,7390,7610,284625,116659.0,15329745.0
2016-08-19,7780,7950,7570,7690,203896,117886.0,15329745.0
2016-08-22,7690,7790,7480,7670,189288,117579.0,15329745.0
2016-08-23,7700,7770,7470,7690,154269,117886.0,15329745.0
2016-08-24,7700,7770,7630,7730,290407,118499.0,15329745.0
2016-08-25,7730,7750,7430,7730,127380,118499.0,15329745.0
2016-08-26,7730,8480,7510,8190,540184,125551.0,15329745.0
2016-08-29,8100,8240,7700,7740,241209,118652.0,15329745.0
2016-08-30,7600,7900,7580,7790,239640,119419.0,15329745.0
2016-08-31,7660,7890,7580,7770,153682,119112.0,15329745.0
2016-09-01,7770,8320,7770,8200,446056,125704.0,15329745.0
2016-09-02,8240,8270,8100,8150,118259,124937.0,15329745.0
2016-09-05,8150,8200,7900,8020,129650,122945.0,15329745.0
2016-09-06,7940,8110,7760,7900,95483,121105.0,15329745.0
2016-09-07,7900,7970,7780,7860,90922,120492.0,15329745.0
2016-09-08,7860,7860,7100,7460,339083,114360.0,15329745.0
2016-09-09,7100,7580,7100,7390,223264,113287.0,15329745.0
2016-09-12,7250,7440,7090,7210,127414,110527.0,15329745.0
2016-09-13,7200,7280,7150,7280,77313,111601.0,15329745.0
2016-09-19,7210,7590,7210,7500,186792,114973.0,15329745.0
2016-09-20,7500,7620,7400,7530,96114,115433.0,15329745.0
2016-09-21,7670,7670,7400,7470,34656,114513.0,15329745.0
2016-09-22,7560,7560,7440,7460,84725,114360.0,15329745.0
2016-09-23,7530,7600,7300,7480,74698,114666.0,15329745.0
2016-09-26,7480,8530,7290,8500,992357,130303.0,15329745.0
2016-09-27,8500,8520,8290,8480,265078,129996.0,15329745.0
2016-09-28,8480,8740,8310,8340,252052,127850.0,15329745.0
2016-09-29,8260,8630,8250,8580,171079,131529.0,15329745.0
2016-09-30,8640,9170,8130,8670,769345,132909.0,15329745.0
2016-10-04,8670,8690,8440,8600,96028,131836.0,15329745.0
2016-10-05,8590,8680,8410,8500,130498,130303.0,15329745.0
2016-10-06,8580,8580,8330,8490,117334,130150.0,15329745.0
2016-10-07,8380,8530,8000,8050,143704,123404.0,15329745.0
2016-10-10,8050,8400,7940,8380,101019,128463.0,15329745.0
2016-10-11,8330,8550,8250,8310,83895,127390.0,15329745.0
2016-10-12,8160,8700,8160,8650,199926,132602.0,15329745.0
2016-10-13,8700,9070,8650,9000,390209,137968.0,15329745.0
2016-10-14,8870,9420,8760,8980,390348,137661.0,15329745.0
2016-10-17,9100,9300,8350,8650,512769,132602.0,15329745.0
2016-10-18,8660,8670,7970,8000,431245,122638.0,15329745.0
2016-10-19,8120,8150,7660,7890,206278,120952.0,15329745.0
2016-10-20,7890,7890,7150,7450,696574,114207.0,15329745.0
2016-10-21,7450,7850,7270,7740,211536,118652.0,15329745.0
2016-10-24,7740,7820,7460,7580,142995,116199.0,15329745.0
2016-10-25,7470,7590,7050,7280,204203,111601.0,15329745.0
2016-10-26,7180,7340,7080,7150,121226,109608.0,15329745.0
2016-10-27,7150,7690,7150,7400,136528,113440.0,15329745.0
2016-10-28,7400,7730,7400,7650,109924,117273.0,15329745.0
2016-10-31,7520,7660,7300,7410,79800,113593.0,15329745.0
2016-11-01,7410,7560,7300,7350,90748,112674.0,15329745.0
2016-11-02,7350,7350,6860,7050,121242,108075.0,15329745.0
2016-11-03,7000,7170,6880,7060,57603,108228.0,15329745.0
2016-11-04,7210,7210,6900,7190,49692,110221.0,15329745.0
2016-11-07,7190,7340,7050,7320,55975,112214.0,15329745.0
2016-11-08,7330,7400,7150,7300,68368,111907.0,15329745.0
2016-11-09,7360,7360,6440,7100,193102,108841.0,15329745.0
2016-11-10,7100,7340,7030,7270,125133,111447.0,15329745.0
2016-11-11,7300,7300,7100,7180,61298,110068.0,15329745.0
2016-11-14,7100,7300,7040,7240,41458,110987.0,15329745.0
2016-11-15,7300,7300,7000,7240,41042,110987.0,15329745.0
2016-11-16,7290,7300,7080,7200,42913,110374.0,15329745.0
2016-11-17,7250,7250,6950,7070,81337,108381.0,15329745.0
2016-11-18,7070,7120,6800,7110,73537,108994.0,15329745.0
2016-11-21,7100,7170,7000,7040,67421,107921.0,15329745.0
2016-11-22,7040,7200,7000,7160,44047,109761.0,15329745.0
2016-11-23,7160,7210,7000,7150,96437,109608.0,15329745.0
2016-11-24,7170,7260,7040,7150,114002,109608.0,15329745.0
2016-11-25,7240,7870,7240,7870,376918,120645.0,15329745.0
2016-11-28,8950,9220,8020,8160,1881854,125091.0,15329745.0
2016-11-29,8190,8380,7830,8380,416622,128463.0,15329745.0
2016-11-30,8460,9790,8420,9000,1814632,137968.0,15329745.0
2016-12-01,8990,9710,8890,9440,1718496,144713.0,15329745.0
2016-12-02,9500,10550,9310,10450,1572022,160196.0,15329745.0
2016-12-05,10350,11050,10250,10700,675722,164028.0,15329745.0
2016-12-06,10850,10950,10200,10350,425326,158663.0,15329745.0
2016-12-07,10300,10500,9930,10300,496939,157896.0,15329745.0
2016-12-08,10300,10650,10150,10650,320264,163262.0,15329745.0
2016-12-09,10700,10700,10200,10550,190169,161729.0,15329745.0
2016-12-12,10750,11250,10500,11000,472918,168627.0,15329745.0
2016-12-13,11100,11300,10850,11150,219065,170927.0,15329745.0
2016-12-14,11150,11450,10850,10950,398058,167861.0,15329745.0
2016-12-15,10900,11850,10750,11750,628159,180125.0,15329745.0
2016-12-16,11750,12000,11500,11800,225504,180891.0,15329745.0
2016-12-19,11850,11900,11650,11800,93956,180891.0,15329745.0
2016-12-20,11750,12050,11650,11800,278782,180891.0,15329745.0
