파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-16,3480,3480,3400,3440,96202,102016.0,29655807.0
2015-07-17,3630,4435,3630,4370,2793486,129596.0,29655807.0
2015-07-20,4230,4255,3995,4010,985115,118920.0,29655807.0
2015-07-21,4065,4065,3810,3880,569088,115065.0,29655807.0
2015-07-22,3945,4100,3900,3940,671852,116844.0,29655807.0
2015-07-23,3940,4000,3805,3805,214372,112840.0,29655807.0
2015-07-24,3840,4020,3755,4020,337004,119216.0,29655807.0
2015-07-27,4005,4070,3890,3930,281545,116547.0,29655807.0
2015-07-28,3860,3880,3700,3725,225874,110468.0,29655807.0
2015-07-29,3755,3990,3700,3710,503874,110023.0,29655807.0
2015-07-30,3770,4085,3710,3875,782967,114916.0,29655807.0
2015-07-31,3830,3965,3775,3945,237875,116992.0,29655807.0
2015-08-03,3955,4050,3875,3880,228556,115065.0,29655807.0
2015-08-04,3905,4020,3760,3845,308169,114027.0,29655807.0
2015-08-05,3860,4035,3845,3995,223652,118475.0,29655807.0
2015-08-06,4020,4170,3965,3995,589191,118475.0,29655807.0
2015-08-07,3985,3985,3880,3940,150849,116844.0,29655807.0
2015-08-10,3910,3990,3880,3885,148511,115213.0,29655807.0
2015-08-11,3900,3970,3750,3750,181392,111209.0,29655807.0
2015-08-12,3735,3900,3655,3715,232657,110171.0,29655807.0
2015-08-13,3705,3880,3705,3880,181047,115065.0,29655807.0
2015-08-17,3810,3850,3630,3630,224209,107651.0,29655807.0
2015-08-18,3610,3720,3380,3400,280107,100830.0,29655807.0
2015-08-19,3305,3400,3185,3230,200571,95788.0,29655807.0
2015-08-20,3170,3270,3130,3130,96825,92823.0,29655807.0
2015-08-21,3000,3100,2820,2990,296871,88671.0,29655807.0
2015-08-24,2990,3195,2950,3015,194026,89412.0,29655807.0
2015-08-25,2990,3155,2990,3120,137562,92526.0,29655807.0
2015-08-26,3130,3245,3105,3245,157043,96233.0,29655807.0
2015-08-27,3230,3395,3220,3275,161003,97123.0,29655807.0
2015-08-28,3290,3345,3275,3310,75555,98161.0,29655807.0
2015-08-31,3310,3395,3270,3350,110141,99347.0,29655807.0
2015-09-01,3320,3405,3290,3335,43696,98902.0,29655807.0
2015-09-02,3250,3390,3240,3335,61588,98902.0,29655807.0
2015-09-03,3340,3400,3245,3285,126620,97419.0,29655807.0
2015-09-04,3275,3320,3140,3160,90104,93712.0,29655807.0
2015-09-07,3215,3240,3000,3170,34483,94009.0,29655807.0
2015-09-08,3145,3155,3045,3095,95082,91785.0,29655807.0
2015-09-09,3100,3290,3090,3260,122083,96678.0,29655807.0
2015-09-10,3195,3400,3125,3370,141161,99940.0,29655807.0
2015-09-11,3345,3430,3345,3380,66216,100237.0,29655807.0
2015-09-14,3370,3515,3340,3500,154426,103795.0,29655807.0
2015-09-15,3500,3525,3405,3500,115404,103795.0,29655807.0
2015-09-16,3510,3670,3465,3535,148349,104833.0,29655807.0
2015-09-17,3540,3655,3515,3630,100795,107651.0,29655807.0
2015-09-18,3670,3690,3560,3655,82007,108392.0,29655807.0
2015-09-21,3520,3680,3520,3640,69964,107947.0,29655807.0
2015-09-22,3700,3740,3600,3650,93024,108244.0,29655807.0
2015-09-23,3600,3955,3550,3760,253148,111506.0,29655807.0
2015-09-24,3790,3845,3620,3720,61294,110320.0,29655807.0
2015-09-25,3670,3830,3600,3740,59944,110913.0,29655807.0
2015-09-30,3710,3880,3635,3810,71965,112989.0,29655807.0
2015-10-01,3780,3900,3760,3790,49197,118839.0,31355961.0
2015-10-02,3830,3830,3730,3730,56677,116958.0,31355961.0
2015-10-05,3730,3845,3730,3765,34477,118055.0,31355961.0
2015-10-06,3765,3995,3765,3845,222978,120564.0,31355961.0
2015-10-07,3830,3885,3715,3725,96244,116801.0,31355961.0
2015-10-08,3720,3785,3705,3710,58146,116331.0,31355961.0
2015-10-12,3720,3780,3700,3715,40306,116487.0,31355961.0
2015-10-13,3700,3810,3695,3730,62589,116958.0,31355961.0
2015-10-14,3785,3855,3740,3770,35836,118212.0,31355961.0
2015-10-15,3800,3895,3785,3840,125277,120407.0,31355961.0
2015-10-16,3840,3900,3785,3790,85605,118839.0,31355961.0
2015-10-19,3785,3860,3750,3800,56840,119153.0,31355961.0
2015-10-20,3850,4170,3810,3970,435992,124483.0,31355961.0
2015-10-21,3990,4100,3960,4060,299989,127305.0,31355961.0
2015-10-22,4080,4180,3955,4000,259783,125424.0,31355961.0
2015-10-23,3980,4100,3955,3955,148251,124013.0,31355961.0
2015-10-26,3990,4040,3905,3995,75865,125267.0,31355961.0
2015-10-27,3970,4045,3930,4020,69642,126051.0,31355961.0
2015-10-28,4030,4050,3915,3920,97484,122915.0,31355961.0
2015-10-29,3920,3970,3880,3900,58201,122288.0,31355961.0
2015-10-30,3905,3955,3825,3850,68635,120720.0,31355961.0
2015-11-02,3855,4025,3855,3860,73600,121034.0,31355961.0
2015-11-03,3865,4125,3850,3965,155378,124326.0,31355961.0
2015-11-04,4000,4080,3965,3995,121230,125267.0,31355961.0
2015-11-05,4025,4060,3980,4020,108850,126051.0,31355961.0
2015-11-06,3990,4035,3925,3980,105435,124797.0,31355961.0
2015-11-09,3940,3980,3755,3755,138639,117742.0,31355961.0
2015-11-10,3705,3740,3535,3600,125618,112881.0,31355961.0
2015-11-11,3600,3820,3600,3820,56613,119780.0,31355961.0
2015-11-12,3990,4380,3850,4160,1014007,130441.0,31355961.0
2015-11-13,4120,4170,4035,4040,216623,126678.0,31355961.0
2015-11-16,3990,4165,3945,4030,192027,126365.0,31355961.0
2015-11-17,4070,4260,4070,4210,487530,132009.0,31355961.0
2015-11-18,4200,4395,4140,4195,564766,131538.0,31355961.0
2015-11-19,4210,4290,4170,4180,328795,131068.0,31355961.0
2015-11-20,4190,4240,4050,4120,146879,129187.0,31355961.0
2015-11-23,4135,4385,4085,4385,571339,137496.0,31355961.0
2015-11-24,4380,4415,4270,4415,269153,138437.0,31355961.0
2015-11-25,4375,4435,4340,4375,144223,137182.0,31355961.0
2015-11-26,4375,4400,4310,4360,83823,136712.0,31355961.0
2015-11-27,4315,4390,4210,4210,163019,132009.0,31355961.0
2015-11-30,4220,4225,4115,4160,137988,130441.0,31355961.0
2015-12-01,4170,4365,4170,4275,152257,134047.0,31355961.0
2015-12-02,4250,4345,4225,4255,131593,133420.0,31355961.0
2015-12-03,4260,4395,4205,4360,147145,136712.0,31355961.0
2015-12-04,4330,4360,4260,4290,73731,134517.0,31355961.0
2015-12-07,4305,4370,4270,4285,128312,134360.0,31355961.0
2015-12-08,4280,4285,4115,4120,132417,129187.0,31355961.0
2015-12-09,4065,4180,4030,4100,108697,128559.0,31355961.0
2015-12-10,4060,4145,4010,4090,73822,128246.0,31355961.0
2015-12-11,4080,4125,4000,4050,168831,126992.0,31355961.0
2015-12-14,4050,4070,3795,3795,170773,118996.0,31355961.0
2015-12-15,3810,3905,3800,3900,64096,123554.0,31680531.0
2015-12-16,3880,4040,3880,3950,74326,125138.0,31680531.0
2015-12-17,4005,4090,3970,4075,126885,129098.0,31680531.0
2015-12-18,4070,4185,4050,4075,146920,129098.0,31680531.0
2015-12-21,4070,4175,4070,4135,128843,130999.0,31680531.0
2015-12-22,4160,4220,4065,4215,214088,133533.0,31680531.0
2015-12-23,4270,4355,4200,4280,206969,135593.0,31680531.0
2015-12-24,4370,4415,4290,4315,269114,136701.0,31680531.0
2015-12-28,4370,4525,4365,4430,425338,140345.0,31680531.0
2015-12-29,4500,4540,4405,4490,194069,142246.0,31680531.0
2015-12-30,4465,4520,4410,4415,131555,139870.0,31680531.0
2016-01-04,4420,4560,4080,4250,395003,134642.0,31680531.0
2016-01-05,4250,4375,4190,4330,153291,137177.0,31680531.0
2016-01-06,4330,4375,4220,4325,139616,137018.0,31680531.0
2016-01-07,4310,4335,4115,4135,202630,130999.0,31680531.0
2016-01-08,4050,4090,3940,4060,209608,128623.0,31680531.0
2016-01-11,4030,4030,3950,3950,249013,125138.0,31680531.0
2016-01-12,3955,4055,3840,3850,261764,121970.0,31680531.0
2016-01-13,3900,3950,3790,3950,265077,125138.0,31680531.0
2016-01-14,3870,3895,3815,3895,140866,123396.0,31680531.0
2016-01-15,3970,3970,3700,3700,287592,117218.0,31680531.0
2016-01-18,3700,3790,3645,3790,99948,120069.0,31680531.0
2016-01-19,3810,3820,3680,3700,123735,117218.0,31680531.0
2016-01-20,3720,3720,3525,3525,211267,111674.0,31680531.0
2016-01-21,3450,3600,3450,3525,109584,111674.0,31680531.0
2016-01-22,3530,3625,3530,3580,56568,113416.0,31680531.0
2016-01-25,3610,3720,3570,3700,100714,117218.0,31680531.0
2016-01-26,3640,3670,3455,3455,268725,109456.0,31680531.0
2016-01-27,3510,3510,3400,3485,136429,110407.0,31680531.0
2016-01-28,3450,3525,3420,3520,124503,111515.0,31680531.0
2016-01-29,3525,3565,3400,3515,104454,111357.0,31680531.0
2016-02-01,3530,3555,3410,3455,191387,109456.0,31680531.0
2016-02-02,3400,3460,3285,3350,289161,106130.0,31680531.0
2016-02-03,3300,3355,3285,3350,127477,106130.0,31680531.0
2016-02-04,3355,3535,3300,3420,160746,108347.0,31680531.0
2016-02-05,3465,3465,3390,3415,72951,108189.0,31680531.0
2016-02-11,3260,3280,3140,3200,259561,101378.0,31680531.0
2016-02-12,3165,3210,3040,3095,236940,98051.0,31680531.0
2016-02-15,3045,3265,3045,3255,99996,103120.0,31680531.0
2016-02-16,3270,3360,3250,3325,81563,105338.0,31680531.0
2016-02-17,3325,3375,3265,3275,87237,103754.0,31680531.0
2016-02-18,3300,3440,3300,3390,96964,107397.0,31680531.0
2016-02-19,3445,3495,3385,3430,70457,108664.0,31680531.0
2016-02-22,3440,3485,3430,3450,69534,109298.0,31680531.0
2016-02-23,3455,3565,3455,3500,170654,110882.0,31680531.0
2016-02-24,3480,3580,3480,3535,66109,111991.0,31680531.0
2016-02-25,3535,3600,3530,3570,105319,113099.0,31680531.0
2016-02-26,3575,3610,3510,3560,55534,112783.0,31680531.0
2016-02-29,3595,3595,3500,3510,49214,111199.0,31680531.0
2016-03-02,3520,3605,3520,3570,111654,113099.0,31680531.0
2016-03-03,3580,3595,3520,3575,52227,113258.0,31680531.0
2016-03-04,3555,3590,3530,3560,72178,112783.0,31680531.0
2016-03-07,3540,3570,3515,3555,74455,112624.0,31680531.0
2016-03-08,3530,3585,3520,3580,83330,113416.0,31680531.0
2016-03-09,3560,3565,3505,3535,48468,111991.0,31680531.0
2016-03-10,3550,3570,3515,3545,58310,112307.0,31680531.0
2016-03-11,3560,3565,3505,3525,116131,111674.0,31680531.0
2016-03-14,3580,3580,3500,3520,66646,111515.0,31680531.0
2016-03-15,3530,3530,3465,3465,75971,109773.0,31680531.0
2016-03-16,3475,3495,3450,3460,64774,109615.0,31680531.0
2016-03-17,3440,3505,3420,3480,79966,110248.0,31680531.0
2016-03-18,3480,3500,3460,3495,45293,110723.0,31680531.0
2016-03-21,3500,3530,3475,3485,82645,110407.0,31680531.0
2016-03-22,3475,3525,3445,3500,57835,110882.0,31680531.0
2016-03-23,3500,3610,3495,3595,191493,113892.0,31680531.0
2016-03-24,3600,3600,3505,3550,79190,112466.0,31680531.0
2016-03-25,3590,3590,3480,3510,83330,111199.0,31680531.0
2016-03-28,3510,3510,3455,3480,70616,110248.0,31680531.0
2016-03-29,3460,3510,3455,3480,65581,110248.0,31680531.0
2016-03-30,3480,3520,3480,3505,48605,111040.0,31680531.0
2016-03-31,3500,3560,3485,3560,91977,112783.0,31680531.0
2016-04-01,3565,3660,3525,3595,211150,113892.0,31680531.0
2016-04-04,3610,3655,3590,3595,109746,113892.0,31680531.0
2016-04-05,3595,3750,3595,3750,423311,118802.0,31680531.0
2016-04-06,3765,3765,3680,3710,123880,117535.0,31680531.0
2016-04-07,3760,4810,3750,4340,10550401,137494.0,31680531.0
2016-04-08,4260,4295,4080,4165,1887328,131949.0,31680531.0
2016-04-11,4165,4245,4120,4220,1034140,133692.0,31680531.0
2016-04-12,4110,4190,3950,3980,1338252,126089.0,31680531.0
2016-04-14,4005,4080,3965,4015,531773,127197.0,31680531.0
2016-04-15,4030,4210,3950,4155,1101122,131633.0,31680531.0
2016-04-18,4170,4385,4010,4090,1219970,129573.0,31680531.0
2016-04-19,4090,4140,4050,4060,322846,128623.0,31680531.0
2016-04-20,4080,4110,3955,4010,324969,127039.0,31680531.0
2016-04-21,4010,4065,3995,4005,278615,126881.0,31680531.0
2016-04-22,4050,4270,4025,4160,1120228,131791.0,31680531.0
2016-04-25,4230,4355,4125,4170,991588,132108.0,31680531.0
2016-04-26,4155,4170,3980,4085,443788,129415.0,31680531.0
2016-04-27,4115,4165,4040,4045,323080,128148.0,31680531.0
2016-04-28,4050,4290,4050,4165,1165890,131949.0,31680531.0
2016-04-29,4185,4235,4120,4220,922849,133692.0,31680531.0
2016-05-02,4250,4250,3855,3855,859590,122128.0,31680531.0
2016-05-03,3945,4200,3875,4180,1292069,132425.0,31680531.0
2016-05-04,4145,4180,4000,4050,695060,128306.0,31680531.0
2016-05-09,4055,4075,3875,3930,454499,124504.0,31680531.0
2016-05-10,3945,3985,3910,3975,239911,126299.0,31773265.0
2016-05-11,4020,4240,3980,4205,753352,133607.0,31773265.0
2016-05-12,4140,4230,4125,4125,580048,131065.0,31773265.0
2016-05-13,4130,4205,4105,4155,380116,132018.0,31773265.0
2016-05-16,4180,4260,4105,4145,484979,131700.0,31773265.0
2016-05-17,4065,4080,3945,4000,564429,127093.0,31773265.0
2016-05-18,3990,4220,3880,4030,819172,128046.0,31773265.0
2016-05-19,4050,4140,3950,3980,312696,126458.0,31773265.0
2016-05-20,3950,4175,3940,4115,565433,130747.0,31773265.0
2016-05-23,4080,4270,4080,4170,907926,132495.0,31773265.0
2016-05-24,4220,4340,4185,4240,1569879,134719.0,31773265.0
2016-05-25,4320,4390,4130,4130,1014143,131224.0,31773265.0
2016-05-26,4260,4490,4115,4480,2842258,142344.0,31773265.0
2016-05-27,4500,4520,4335,4410,1350851,140120.0,31773265.0
2016-05-30,4395,4405,4200,4250,948434,135036.0,31773265.0
2016-05-31,4225,4485,4225,4250,1312242,135036.0,31773265.0
2016-06-01,4255,4425,4250,4410,935002,140120.0,31773265.0
2016-06-02,4435,4450,4220,4235,901411,134560.0,31773265.0
2016-06-03,4265,4345,4170,4335,408146,137737.0,31773265.0
2016-06-07,4380,5090,4340,4670,15366306,148381.0,31773265.0
2016-06-08,4615,4620,4430,4445,2261545,141232.0,31773265.0
2016-06-09,4380,4410,4280,4300,1480252,136625.0,31773265.0
2016-06-10,4305,4385,4250,4375,824011,139008.0,31773265.0
2016-06-13,4320,4355,4120,4185,736191,133036.0,31788720.0
2016-06-14,4180,4215,4090,4095,486673,130175.0,31788720.0
2016-06-15,4085,4210,4075,4140,446831,131605.0,31788720.0
2016-06-16,4170,4265,3980,3990,672333,126837.0,31788720.0
2016-06-17,4080,4120,4005,4040,408113,128426.0,31788720.0
2016-06-20,4080,4220,4005,4175,438168,132718.0,31788720.0
2016-06-21,4160,4165,4100,4150,324910,131923.0,31788720.0
2016-06-22,4125,4180,4115,4155,236179,132082.0,31788720.0
2016-06-23,4155,4155,3990,4000,488671,127155.0,31788720.0
2016-06-24,4060,4105,3655,3705,915963,117777.0,31788720.0
2016-06-27,3510,3850,3510,3815,479407,121274.0,31788720.0
2016-06-28,3750,3885,3725,3840,370515,122069.0,31788720.0
2016-06-29,3915,4440,3870,4080,3067818,129698.0,31788720.0
2016-06-30,4150,4230,4040,4055,702410,128903.0,31788720.0
2016-07-01,4130,4190,4065,4110,446073,130652.0,31788720.0
2016-07-04,4115,4185,4070,4110,316545,130652.0,31788720.0
2016-07-05,4110,4210,4095,4140,469174,131605.0,31788720.0
2016-07-06,4140,4160,3975,4015,452008,128004.0,31881455.0
2016-07-07,4050,4130,4000,4090,401049,130395.0,31881455.0
2016-07-08,4105,4350,4105,4185,2011253,133424.0,31881455.0
2016-07-11,4230,4280,4165,4240,611544,135177.0,31881455.0
2016-07-12,4185,4250,4155,4200,652790,133902.0,31881455.0
2016-07-13,4280,4405,4240,4355,1874933,138844.0,31881455.0
2016-07-14,4470,4635,4275,4285,2205119,136612.0,31881455.0
2016-07-15,4380,4445,4190,4190,1034051,133583.0,31881455.0
2016-07-18,4195,4375,4190,4340,824728,138366.0,31881455.0
2016-07-19,4335,4575,4330,4445,2884998,141713.0,31881455.0
2016-07-20,4505,4820,4395,4440,5776175,141554.0,31881455.0
2016-07-21,4460,4705,4395,4705,2252480,150002.0,31881455.0
2016-07-22,4800,4950,4550,4600,4358856,146655.0,31881455.0
2016-07-25,4665,4815,4625,4695,1595965,149683.0,31881455.0
2016-07-26,4720,4720,4450,4480,1429781,142829.0,31881455.0
2016-07-27,4555,4780,4505,4780,2105280,152393.0,31881455.0
2016-07-28,4765,4865,4720,4770,1340950,152075.0,31881455.0
2016-07-29,4765,4985,4720,4905,3212812,156379.0,31881455.0
2016-08-01,4960,5000,4765,4910,1398451,156538.0,31881455.0
2016-08-02,4965,5460,4795,4835,8548749,154147.0,31881455.0
2016-08-03,5040,5460,4820,4860,9647665,154944.0,31881455.0
2016-08-04,5100,5150,4785,4805,3197889,153190.0,31881455.0
2016-08-05,4830,4855,4585,4595,2253903,146495.0,31881455.0
2016-08-08,4605,4795,4605,4745,1655630,151278.0,31881455.0
2016-08-09,4700,4745,4470,4515,1380775,143945.0,31881455.0
2016-08-10,4515,4595,4490,4490,691820,143148.0,31881455.0
2016-08-11,4485,4555,4390,4445,746989,141713.0,31881455.0
2016-08-12,4480,4565,4445,4480,480794,142829.0,31881455.0
2016-08-16,4540,4565,4390,4390,551288,139960.0,31881455.0
2016-08-17,4370,4575,4340,4505,1102212,143626.0,31881455.0
2016-08-18,4550,4660,4470,4635,1198259,147771.0,31881455.0
2016-08-19,4695,4695,4485,4485,652918,142988.0,31881455.0
2016-08-22,4485,4560,4440,4485,338086,142988.0,31881455.0
2016-08-23,4485,4530,4400,4410,359879,140597.0,31881455.0
2016-08-24,4440,4615,4420,4580,747052,146017.0,31881455.0
2016-08-25,4565,4670,4510,4520,448325,144104.0,31881455.0
2016-08-26,4500,4540,4380,4450,366875,141872.0,31881455.0
2016-08-29,4380,4440,4270,4270,498206,136134.0,31881455.0
2016-08-30,4280,4455,4280,4440,430612,141554.0,31881455.0
2016-08-31,4440,4510,4410,4460,285639,142191.0,31881455.0
2016-09-01,4450,4925,4435,4775,5462394,152234.0,31881455.0
2016-09-02,5130,5180,4715,4890,3916717,155900.0,31881455.0
2016-09-05,4845,4945,4670,4705,1395782,150002.0,31881455.0
2016-09-06,4780,4865,4650,4650,1665287,148249.0,31881455.0
2016-09-07,4650,4840,4645,4810,994202,153350.0,31881455.0
2016-09-08,4770,4820,4510,4525,1244591,144264.0,31881455.0
2016-09-09,4485,4495,4315,4360,700716,139003.0,31881455.0
2016-09-12,4200,4340,4160,4160,661609,132627.0,31881455.0
2016-09-13,4220,4290,4145,4255,370859,135656.0,31881455.0
2016-09-19,4290,4360,4210,4335,383774,138206.0,31881455.0
2016-09-20,4335,4405,4310,4385,358000,139800.0,31881455.0
2016-09-21,4390,4390,4315,4335,317019,138206.0,31881455.0
2016-09-22,4385,4420,4335,4405,310929,140438.0,31881455.0
2016-09-23,4415,4435,4315,4315,349995,137568.0,31881455.0
2016-09-26,4320,4320,4260,4280,237745,136453.0,31881455.0
2016-09-27,4250,4260,4195,4250,331460,135496.0,31881455.0
2016-09-28,4280,4335,4235,4280,281649,136453.0,31881455.0
2016-09-29,4300,4435,4300,4435,522586,141394.0,31881455.0
2016-09-30,4405,4575,4395,4460,702606,142191.0,31881455.0
2016-10-04,4505,4560,4450,4465,306284,142351.0,31881455.0
2016-10-05,4470,4520,4440,4500,225366,143467.0,31881455.0
2016-10-06,4495,4580,4450,4505,458378,143626.0,31881455.0
2016-10-07,4490,4570,4405,4405,305630,140438.0,31881455.0
2016-10-10,4380,4425,4275,4275,350798,136293.0,31881455.0
2016-10-11,4265,4350,4240,4265,238243,135974.0,31881455.0
2016-10-12,4270,4290,4150,4170,311622,132946.0,31881455.0
2016-10-13,4180,4245,4150,4160,223361,132627.0,31881455.0
2016-10-14,4165,4235,4165,4190,135726,133583.0,31881455.0
2016-10-17,4180,4240,4170,4180,190658,133264.0,31881455.0
2016-10-18,4190,4200,4035,4065,273352,129598.0,31881455.0
2016-10-19,4130,4165,4080,4100,154405,130714.0,31881455.0
2016-10-20,4120,4140,4000,4020,145699,128163.0,31881455.0
2016-10-21,3995,4060,3950,4010,145940,127845.0,31881455.0
2016-10-24,4030,4130,4030,4085,128355,130236.0,31881455.0
2016-10-25,4085,4110,3985,4025,164830,128323.0,31881455.0
2016-10-26,3955,4000,3790,3885,1870118,123859.0,31881455.0
2016-10-27,3885,4015,3875,4010,212178,127845.0,31881455.0
2016-10-28,4010,4015,3855,3865,148158,123222.0,31881455.0
2016-10-31,3805,3860,3685,3710,232458,118854.0,32036014.0
2016-11-01,3600,3840,3600,3725,191149,119334.0,32036014.0
2016-11-02,3700,3785,3580,3580,252046,114689.0,32036014.0
2016-11-03,3495,3670,3495,3635,112905,116451.0,32036014.0
2016-11-04,3600,3850,3600,3705,85954,118693.0,32036014.0
2016-11-07,3705,3830,3705,3830,119810,122698.0,32036014.0
2016-11-08,3890,3890,3780,3785,135261,121256.0,32036014.0
2016-11-09,3785,3865,3425,3500,534946,112126.0,32036014.0
2016-11-10,3620,3695,3600,3695,173751,118373.0,32036014.0
2016-11-11,3665,3770,3650,3750,129768,120135.0,32036014.0
2016-11-14,3720,3805,3720,3770,100224,120776.0,32036014.0
2016-11-15,3745,3780,3685,3690,101892,118213.0,32036014.0
2016-11-16,3695,3795,3695,3775,90576,120936.0,32036014.0
2016-11-17,3775,3830,3750,3815,94322,122217.0,32036014.0
2016-11-18,3805,3830,3700,3710,143873,118854.0,32036014.0
2016-11-21,3680,3690,3590,3590,123848,115009.0,32036014.0
2016-11-22,3610,3650,3580,3605,71059,115490.0,32036014.0
2016-11-23,3600,3640,3500,3505,144047,112286.0,32036014.0
2016-11-24,3500,3550,3400,3400,103496,108922.0,32036014.0
2016-11-25,3360,3465,3325,3430,137672,109884.0,32036014.0
2016-11-28,3435,3545,3430,3460,82907,110845.0,32036014.0
2016-11-29,3430,3555,3415,3485,72940,111646.0,32036014.0
2016-11-30,3490,3495,3395,3425,62384,109723.0,32036014.0
2016-12-01,3450,3450,3350,3390,110441,108602.0,32036014.0
2016-12-02,3390,3415,3295,3295,164633,105559.0,32036014.0
2016-12-05,3285,3295,3220,3255,106568,104277.0,32036014.0
2016-12-06,3255,3375,3255,3360,74078,107641.0,32036014.0
2016-12-07,3345,3405,3320,3330,55959,106680.0,32036014.0
2016-12-08,3330,3500,3330,3445,65920,110364.0,32036014.0
2016-12-09,3430,3585,3430,3525,118284,112927.0,32036014.0
2016-12-12,3525,3700,3525,3695,110625,118373.0,32036014.0
2016-12-13,3640,3755,3620,3755,128174,120295.0,32036014.0
2016-12-14,3760,3845,3710,3720,105909,119174.0,32036014.0
2016-12-15,3720,3810,3720,3805,127533,121897.0,32036014.0
2016-12-16,3790,3845,3780,3825,109724,122538.0,32036014.0
2016-12-19,3800,3845,3720,3845,117062,123178.0,32036014.0
2016-12-20,3790,3840,3740,3835,96863,122858.0,32036014.0
2016-12-21,3835,3845,3790,3795,54395,121577.0,32036014.0
2016-12-22,3800,3880,3760,3775,96530,120936.0,32036014.0
2016-12-23,3780,3825,3750,3790,47975,121416.0,32036014.0
2016-12-26,3790,3880,3790,3840,80783,123018.0,32036014.0
2016-12-27,3830,3895,3830,3890,75419,124620.0,32036014.0
2016-12-28,3895,3915,3860,3900,55308,124940.0,32036014.0
2016-12-29,3900,3920,3820,3920,113646,125581.0,32036014.0
2017-01-02,3890,3950,3865,3930,57967,125902.0,32036014.0
2017-01-03,3900,4020,3900,3980,90401,127503.0,32036014.0
2017-01-04,3950,4300,3950,4045,851364,129586.0,32036014.0
2017-01-05,4045,4085,4000,4000,142671,128144.0,32036014.0
2017-01-06,4045,4060,3935,3950,89459,126542.0,32036014.0
2017-01-09,3950,3990,3925,3985,56342,127664.0,32036014.0
2017-01-10,3945,4010,3945,3965,53205,127023.0,32036014.0
2017-01-11,3950,4025,3930,4015,84095,128625.0,32036014.0
2017-01-12,4000,4045,3985,4015,91411,128625.0,32036014.0
2017-01-13,4015,4055,4005,4030,81596,129105.0,32036014.0
2017-01-16,4050,4165,4050,4065,195393,130226.0,32036014.0
2017-01-17,4100,4120,3995,4085,130258,130867.0,32036014.0
2017-01-18,4085,4085,4000,4050,95918,129746.0,32036014.0
2017-01-19,4055,4200,4050,4170,383952,133590.0,32036014.0
2017-01-20,4220,4235,4060,4060,279184,130066.0,32036014.0
2017-01-23,4085,4140,3910,3990,198938,127824.0,32036014.0
2017-01-24,3990,4045,3900,3940,117000,126222.0,32036014.0
2017-01-25,3950,4160,3935,4150,440540,132949.0,32036014.0
2017-01-26,4205,4460,4200,4380,1175572,140318.0,32036014.0
2017-01-31,4385,4475,4310,4425,524281,141759.0,32036014.0
2017-02-01,4360,4445,4325,4380,270767,140318.0,32036014.0
2017-02-02,4350,4350,4215,4235,274778,135673.0,32036014.0
2017-02-03,4255,4285,4125,4195,181147,134391.0,32036014.0
2017-02-06,4260,4260,4140,4160,129602,133270.0,32036014.0
2017-02-07,4195,4380,4195,4230,320440,135512.0,32036014.0
2017-02-08,4155,4450,4155,4330,574322,138716.0,32036014.0
2017-02-09,4335,4480,4280,4480,577152,143521.0,32036014.0
2017-02-10,4475,4505,4385,4500,433581,144162.0,32036014.0
2017-02-13,4475,4560,4445,4505,261073,144322.0,32036014.0
2017-02-14,4540,4590,4460,4505,358416,144322.0,32036014.0
2017-02-15,4505,4525,4445,4500,292503,144162.0,32036014.0
2017-02-16,4510,4580,4475,4480,237012,143521.0,32036014.0
2017-02-17,4470,4685,4425,4680,695852,149929.0,32036014.0
2017-02-20,4720,4810,4660,4800,760166,153773.0,32036014.0
2017-02-21,4800,4830,4670,4810,361550,154093.0,32036014.0
2017-02-22,4785,4850,4740,4810,313819,154093.0,32036014.0
2017-02-23,4835,4855,4715,4715,216608,151050.0,32036014.0
2017-02-24,4700,4760,4575,4630,290495,148327.0,32036014.0
2017-02-27,4675,4755,4535,4725,262875,151370.0,32036014.0
2017-02-28,4725,4725,4585,4625,210455,148167.0,32036014.0
2017-03-02,4675,4800,4605,4605,237414,147526.0,32036014.0
2017-03-03,4595,4645,4480,4630,226259,148327.0,32036014.0
2017-03-06,4580,4750,4530,4735,228122,151691.0,32036014.0
2017-03-07,4720,4770,4680,4755,168849,152331.0,32036014.0
2017-03-08,4730,4880,4730,4805,351967,153933.0,32036014.0
2017-03-09,4845,4865,4750,4780,220130,153132.0,32036014.0
2017-03-10,4750,4830,4610,4810,239487,154093.0,32036014.0
2017-03-13,4825,5000,4815,4970,515956,159219.0,32036014.0
2017-03-14,4995,4995,4865,4940,245577,158258.0,32036014.0
2017-03-15,4900,4980,4880,4900,189661,156976.0,32036014.0
2017-03-16,4910,5130,4895,5130,554400,164345.0,32036014.0
2017-03-17,5100,5240,5000,5140,440679,165301.0,32159661.0
2017-03-20,5170,5170,5000,5100,279650,164014.0,32159661.0
2017-03-21,5100,5160,5050,5120,242112,164657.0,32159661.0
2017-03-22,5070,5230,5060,5150,405758,165622.0,32159661.0
2017-03-23,5190,5300,5160,5270,425332,169481.0,32159661.0
2017-03-24,5320,5410,5170,5280,510982,169803.0,32159661.0
2017-03-27,5290,5390,5220,5220,391211,167873.0,32159661.0
2017-03-28,5260,5450,5230,5430,647018,174627.0,32159661.0
2017-03-29,5450,5480,5340,5470,348827,175913.0,32159661.0
