한국정밀기계(101680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-17,13640,14111,13640,13935,14032,79502.0,8404000.0
2014-06-18,13934,13949,13787,13788,8774,78661.0,8404000.0
2014-06-19,13713,14096,13713,14097,14334,80426.0,8404000.0
2014-06-20,13890,14244,13890,13935,9338,79502.0,8404000.0
2014-06-23,13802,13993,13640,13640,4866,77821.0,8404000.0
2014-06-24,13861,13861,13301,13626,1993,77737.0,8404000.0
2014-06-25,13625,13728,13227,13272,8832,75720.0,8404000.0
2014-06-26,13271,13404,13183,13184,5474,75216.0,8404000.0
2014-06-27,13360,13360,13139,13346,2618,76140.0,8404000.0
2014-06-30,13286,13625,13213,13390,6454,76392.0,8404000.0
2014-07-01,13478,13478,13227,13405,4714,76476.0,8404000.0
2014-07-02,13492,13492,13375,13478,3313,76897.0,8404000.0
2014-07-03,13610,13846,13434,13699,5153,78157.0,8404000.0
2014-07-04,13625,13979,13625,13846,10456,78998.0,8404000.0
2014-07-07,13846,13993,13743,13832,1486,78914.0,8404000.0
2014-07-08,13728,13993,13728,13788,7611,78661.0,8404000.0
2014-07-09,13875,13875,13625,13758,3667,78493.0,8404000.0
2014-07-10,13669,13772,13596,13699,3715,78157.0,8404000.0
2014-07-11,13817,13817,13257,13434,8779,76644.0,8404000.0
2014-07-14,13551,13551,13286,13360,8149,76224.0,8404000.0
2014-07-15,13478,13596,13286,13522,8209,77149.0,8404000.0
2014-07-16,13551,13551,13330,13463,4785,76813.0,8404000.0
2014-07-17,13360,13699,13360,13655,10826,77905.0,8404000.0
2014-07-18,13699,14391,13625,14185,24122,80931.0,8404000.0
2014-07-21,14126,14627,14082,14288,14291,81519.0,8404000.0
2014-07-22,14229,14568,14170,14288,9533,81519.0,8404000.0
2014-07-23,14362,14568,14170,14377,8284,82023.0,8404000.0
2014-07-24,14317,14553,13993,14126,5758,80594.0,8404000.0
2014-07-25,14067,14332,14008,14229,6289,81183.0,8404000.0
2014-07-28,14185,14258,13875,13876,8790,79166.0,8404000.0
2014-07-29,13875,14200,13846,13964,3661,79670.0,8404000.0
2014-07-30,13890,14244,13802,14244,11004,81267.0,8404000.0
2014-07-31,14244,14244,13846,14053,14402,80174.0,8404000.0
2014-08-01,13772,14023,13743,13979,3215,79754.0,8404000.0
2014-08-04,13640,14288,13640,14112,5681,80510.0,8404000.0
2014-08-05,14111,14126,13772,13935,6476,79502.0,8404000.0
2014-08-06,14111,14111,13271,13493,19541,76981.0,8404000.0
2014-08-07,13375,13684,13183,13390,11408,76392.0,8404000.0
2014-08-08,13330,13478,13124,13301,8354,75888.0,8404000.0
2014-08-11,13301,13537,13301,13360,7070,76224.0,8404000.0
2014-08-12,13330,13448,13183,13316,5455,75972.0,8404000.0
2014-08-13,13257,13375,12903,12963,20285,73955.0,8404000.0
2014-08-14,12815,13183,12815,13184,4907,75216.0,8404000.0
2014-08-18,13051,13154,12903,12904,9995,73619.0,8404000.0
2014-08-19,13065,13065,12859,13066,6254,74543.0,8404000.0
2014-08-20,13242,13242,12859,12963,5557,73955.0,8404000.0
2014-08-21,12933,12962,12726,12727,10503,72611.0,8404000.0
2014-08-22,12815,12815,12609,12801,10245,73031.0,8404000.0
2014-08-25,12815,12815,12432,12432,10679,70930.0,8404000.0
2014-08-26,12447,12653,12388,12521,6363,71434.0,8404000.0
2014-08-27,12447,12962,12447,12447,12629,71014.0,8404000.0
2014-08-28,12638,12638,12343,12447,13144,71014.0,8404000.0
2014-08-29,12432,12476,12240,12477,10291,71182.0,8404000.0
2014-09-01,12329,12447,12049,12049,16725,68745.0,8404000.0
2014-09-02,12049,12196,11740,11755,33312,67064.0,8404000.0
2014-09-03,11740,11740,11298,11416,29697,65131.0,8404000.0
2014-09-04,11430,11430,11106,11254,23480,64207.0,8404000.0
2014-09-05,11195,11415,11195,11328,13060,64627.0,8404000.0
2014-09-11,11121,11342,11047,11342,25533,64711.0,8404000.0
2014-09-12,11342,11445,11062,11269,21399,64291.0,8404000.0
2014-09-15,11268,11268,11047,11136,13224,63534.0,8404000.0
2014-09-16,11062,11180,11047,11136,16422,63534.0,8404000.0
2014-09-17,11047,11180,10915,11004,31499,62778.0,8404000.0
2014-09-18,10974,11091,10900,10989,19056,62694.0,8404000.0
2014-09-19,11032,11047,10929,11018,9438,62862.0,8404000.0
2014-09-22,11032,11195,10988,11121,15687,63450.0,8404000.0
2014-09-23,11165,11165,10856,11062,11936,63114.0,8404000.0
2014-09-24,11062,11091,10885,10915,10079,62274.0,8404000.0
2014-09-25,10929,10944,10561,10591,32957,60425.0,8404000.0
2014-09-26,10532,10591,10252,10459,22468,59668.0,8404000.0
2014-09-29,10458,10605,10046,10238,25970,58408.0,8404000.0
2014-09-30,10090,10311,10075,10090,22123,57567.0,8404000.0
2014-10-01,10178,10178,9913,10031,30955,57231.0,8404000.0
2014-10-02,9869,10016,9442,9766,17159,55719.0,8404000.0
2014-10-06,9869,9869,9545,9751,11933,55634.0,8404000.0
2014-10-07,9663,9751,9559,9707,13253,55382.0,8404000.0
2014-10-08,9648,9648,9309,9516,18498,54290.0,8404000.0
2014-10-10,9383,9383,9059,9059,30806,51685.0,8404000.0
2014-10-13,9029,9029,8543,8544,27096,48743.0,8404000.0
2014-10-14,8322,9014,8322,8956,17774,51096.0,8404000.0
2014-10-15,8808,10031,8779,9678,66587,55214.0,8404000.0
2014-10-16,9545,9869,9530,9781,10933,55803.0,8404000.0
2014-10-17,9869,9869,9339,9383,33447,53533.0,8404000.0
2014-10-20,9559,9648,9206,9265,10821,52861.0,8404000.0
2014-10-21,9456,9456,9118,9398,8727,53618.0,8404000.0
2014-10-22,9397,9397,9014,9059,15053,51685.0,8404000.0
2014-10-23,8956,9073,8897,9015,10850,51432.0,8404000.0
2014-10-24,9000,9000,8631,8735,12322,49836.0,8404000.0
2014-10-27,8617,8735,8381,8440,31619,48155.0,8404000.0
2014-10-28,8484,8587,8337,8544,11450,48743.0,8404000.0
2014-10-29,8573,9014,8558,8956,32815,51096.0,8404000.0
2014-10-30,8956,9044,8720,8838,15135,50424.0,8404000.0
2014-10-31,8897,8897,8543,8617,28075,49163.0,8404000.0
2014-11-03,8631,8631,8366,8455,23478,48239.0,8404000.0
2014-11-04,8425,8514,7807,7895,40646,45045.0,8404000.0
2014-11-05,7807,8219,7718,7925,34567,45214.0,8404000.0
2014-11-06,7924,8204,7615,7807,22901,44541.0,8404000.0
2014-11-07,7748,7954,7733,7954,14087,45382.0,8404000.0
2014-11-10,8101,8219,7998,8220,16452,46894.0,8404000.0
2014-11-11,8248,8322,8101,8205,14265,46810.0,8404000.0
2014-11-12,8248,8499,8145,8455,27202,48239.0,8404000.0
2014-11-13,8455,8602,8337,8455,6544,48239.0,8404000.0
2014-11-14,8484,8514,8145,8249,30269,47062.0,8404000.0
2014-11-17,8248,8425,8160,8323,9688,47483.0,8404000.0
2014-11-18,8322,8455,8086,8293,24800,47315.0,8404000.0
2014-11-19,8337,8469,8013,8323,12065,47483.0,8404000.0
2014-11-20,8366,8366,8013,8013,23024,45718.0,8404000.0
2014-11-21,7969,8131,7954,8057,14196,45970.0,8404000.0
2014-11-24,8116,8278,8101,8220,19145,46894.0,8404000.0
2014-11-25,8234,9427,8190,8912,177414,50844.0,8404000.0
2014-11-26,8897,9029,8690,8838,64123,50424.0,8404000.0
2014-11-27,8985,8985,8587,8647,97977,49331.0,8404000.0
2014-11-28,8720,8720,8381,8411,39449,47987.0,8404000.0
2014-12-01,8322,8381,7924,7984,48984,45550.0,8404000.0
2014-12-02,7983,8219,7821,7984,17940,45550.0,8404000.0
2014-12-03,7954,8160,7880,8161,12293,46558.0,8404000.0
2014-12-04,8116,8307,8101,8175,17963,46642.0,8404000.0
2014-12-05,8116,8307,8101,8205,9375,46810.0,8404000.0
2014-12-08,8160,8646,8160,8529,21163,48659.0,8404000.0
2014-12-09,8528,8720,8425,8588,26489,48995.0,8404000.0
2014-12-10,8631,8631,8307,8529,19345,48659.0,8404000.0
2014-12-11,8499,8558,8204,8323,16234,47483.0,8404000.0
2014-12-12,8322,8425,8204,8293,11689,47315.0,8404000.0
2014-12-15,8145,8219,8042,8072,12665,46054.0,8404000.0
2014-12-16,8028,8101,7895,8043,23193,45886.0,8404000.0
2014-12-17,8042,8661,7969,8175,31820,46642.0,8404000.0
2014-12-18,8204,8366,7998,8161,15563,46558.0,8404000.0
2014-12-19,8190,8440,8160,8337,20828,47567.0,8404000.0
2014-12-22,8337,8617,8322,8396,21240,47903.0,8404000.0
2014-12-23,8396,8499,8293,8382,17776,47819.0,8404000.0
2014-12-24,8381,8440,8278,8426,20723,48071.0,8404000.0
2014-12-26,8352,8573,8248,8573,48466,48911.0,8404000.0
2014-12-29,9103,9854,8852,8985,481612,51264.0,8404000.0
2014-12-30,8985,9103,8602,8617,91627,49163.0,8404000.0
2015-01-02,8617,9014,8543,9000,58300,51348.0,8404000.0
2015-01-05,9059,9118,8793,9059,29314,51685.0,8404000.0
2015-01-06,8956,8956,8617,8823,37905,50340.0,8404000.0
2015-01-07,8897,8897,8602,8750,56983,49920.0,8404000.0
2015-01-08,8690,9118,8661,8927,50474,50928.0,8404000.0
2015-01-09,8941,9044,8823,8941,24217,51012.0,8404000.0
2015-01-12,8941,9059,8838,9030,22272,51517.0,8404000.0
2015-01-13,9088,9633,9014,9368,87683,53449.0,8404000.0
2015-01-14,9368,9427,9073,9074,25962,51769.0,8404000.0
2015-01-15,9059,9221,8838,8853,33451,50508.0,8404000.0
2015-01-16,8838,8941,8573,8691,44064,49584.0,8404000.0
2015-01-19,8720,8779,8646,8735,25406,49836.0,8404000.0
2015-01-20,8764,8838,8469,8470,44066,48323.0,8404000.0
2015-01-21,8514,8735,8514,8676,23287,49500.0,8404000.0
2015-01-22,8705,9339,8690,9059,63844,51685.0,8404000.0
2015-01-23,9132,9250,8911,9000,25199,51348.0,8404000.0
2015-01-26,9000,9029,8867,8985,15616,51264.0,8404000.0
2015-01-27,8941,9206,8882,9103,22790,51937.0,8404000.0
2015-01-28,9059,9383,9029,9206,38400,52525.0,8404000.0
2015-01-29,9206,9280,9059,9251,15364,52777.0,8404000.0
2015-01-30,9265,9324,9029,9133,14792,52105.0,8404000.0
2015-02-02,9206,9250,9029,9118,16015,52021.0,8404000.0
2015-02-03,9103,9103,8779,8985,23473,51264.0,8404000.0
2015-02-04,8985,9088,8882,9030,18322,51517.0,8404000.0
2015-02-05,9044,9118,8779,8912,31680,50844.0,8404000.0
2015-02-06,8911,9029,8867,8956,17594,51096.0,8404000.0
2015-02-09,9000,9000,8705,8809,16204,50256.0,8404000.0
2015-02-10,8705,8749,8573,8661,54644,49416.0,8404000.0
2015-02-11,8676,8808,8676,8765,8733,50004.0,8404000.0
2015-02-12,8749,8823,8690,8794,8907,50172.0,8404000.0
2015-02-13,8793,8985,8690,8765,22880,50004.0,8404000.0
2015-02-16,8793,8956,8690,8941,18432,51012.0,8404000.0
2015-02-17,8867,10281,8867,9589,647742,54710.0,8404000.0
2015-02-23,9648,9663,9324,9398,94338,53618.0,8404000.0
2015-02-24,9456,10208,9456,9928,163754,56643.0,8404000.0
2015-02-25,9913,10782,9884,10267,208263,58576.0,8404000.0
2015-02-26,10237,10517,9987,10385,52950,59248.0,8404000.0
2015-02-27,10237,10517,10193,10311,36759,58828.0,8404000.0
2015-03-02,10267,10826,10237,10473,46809,59752.0,8404000.0
2015-03-03,10738,10738,10487,10576,57057,60341.0,8404000.0
2015-03-04,10443,10723,10414,10414,95024,59416.0,8404000.0
2015-03-05,10355,10605,9987,10120,67713,57735.0,8404000.0
2015-03-06,10119,10311,10075,10311,25045,58828.0,8404000.0
2015-03-09,10311,10311,9854,9899,33679,56475.0,8404000.0
2015-03-10,10296,10296,9677,9943,34120,56727.0,8404000.0
2015-03-11,9913,10561,9810,10238,36305,58408.0,8404000.0
2015-03-12,10429,10856,10237,10385,133165,59248.0,8404000.0
2015-03-13,10384,10502,10193,10193,35514,58156.0,8404000.0
2015-03-16,10193,10399,9898,9928,36424,56643.0,8404000.0
2015-03-17,9942,9942,9515,9604,73750,54794.0,8404000.0
2015-03-18,9604,9721,9471,9530,23777,54374.0,8404000.0
2015-03-19,9574,9707,9412,9501,29340,54206.0,8404000.0
2015-03-20,9633,9648,9383,9472,31470,54038.0,8404000.0
2015-03-23,9456,9618,9324,9457,25458,53954.0,8404000.0
2015-03-24,9456,9795,9456,9751,18047,55634.0,8404000.0
2015-03-25,9751,9810,9501,9619,24850,54878.0,8404000.0
2015-03-26,9692,9707,9383,9472,38992,54038.0,8404000.0
2015-03-27,9618,9618,9324,9413,38206,53702.0,8404000.0
2015-03-30,9427,9559,9368,9457,37152,53954.0,8404000.0
2015-03-31,9604,9604,9383,9472,20863,54038.0,8404000.0
2015-04-01,9486,9486,9029,9059,74410,51685.0,8404000.0
2015-04-02,9059,9280,8941,9103,41320,51937.0,8404000.0
2015-04-03,9103,9280,9014,9192,19664,52441.0,8404000.0
2015-04-06,9294,9501,9132,9501,55678,54206.0,8404000.0
2015-04-07,9559,9604,9442,9516,173852,54290.0,8404000.0
2015-04-08,9589,10016,9442,9781,53644,55803.0,8404000.0
2015-04-09,9854,9928,9677,9766,16850,55719.0,8404000.0
2015-04-10,9707,9898,9604,9737,26015,55550.0,8404000.0
2015-04-13,9677,9972,9663,9840,32111,56139.0,8404000.0
2015-04-14,9839,10001,9707,9781,34967,55803.0,8404000.0
2015-04-15,9736,9869,9633,9722,21941,55466.0,8404000.0
2015-04-16,9869,10119,9766,10017,37237,57147.0,8404000.0
2015-04-17,10134,10193,9869,10017,26100,57147.0,8404000.0
2015-04-20,9884,10016,9751,9884,20771,56391.0,8404000.0
2015-04-21,9942,9987,9795,9869,20818,56307.0,8404000.0
2015-04-22,9884,9884,9265,9398,61899,53618.0,8404000.0
2015-04-23,9412,9501,9191,9472,32226,54038.0,8404000.0
2015-04-24,9501,9559,9353,9486,21272,54122.0,8404000.0
2015-04-27,9515,9677,9412,9648,11389,55046.0,8404000.0
2015-04-28,9692,9780,9545,9663,19552,55130.0,8404000.0
2015-04-29,9766,9810,9427,9560,24556,54542.0,8404000.0
2015-04-30,9677,9677,9280,9383,20115,53533.0,8404000.0
2015-05-04,9412,9412,9103,9162,24895,52273.0,8404000.0
2015-05-06,9162,9191,8735,8882,33049,50676.0,8404000.0
2015-05-07,8838,9103,8705,9059,17415,51685.0,8404000.0
2015-05-08,9059,9191,8926,9074,6771,51769.0,8404000.0
2015-05-11,9176,9397,9073,9265,15681,52861.0,8404000.0
2015-05-12,9324,9397,9073,9310,35792,53113.0,8404000.0
2015-05-13,9383,9780,9383,9398,76395,53618.0,8404000.0
2015-05-14,9486,9486,9280,9427,16497,53786.0,8404000.0
2015-05-15,9309,9486,9206,9221,26005,52609.0,8404000.0
2015-05-18,9147,9265,8631,8750,64816,49920.0,8404000.0
2015-05-19,8867,8867,8469,8588,39554,48995.0,8404000.0
2015-05-20,8573,8573,8160,8278,66432,47230.0,8404000.0
2015-05-21,8278,8337,8086,8264,30489,47146.0,8404000.0
2015-05-22,8278,8499,8204,8426,24195,48071.0,8404000.0
2015-05-26,8499,8558,8440,8499,19884,48491.0,8404000.0
2015-05-27,8410,8469,8145,8220,23628,46894.0,8404000.0
2015-05-28,8190,8366,8175,8278,17079,47230.0,8404000.0
2015-05-29,8322,8366,8175,8367,15093,47735.0,8404000.0
2015-06-01,8366,8528,8234,8455,17948,48239.0,8404000.0
2015-06-02,8528,8617,8145,8249,30692,47062.0,8404000.0
2015-06-03,8248,8469,8072,8337,31698,47567.0,8404000.0
2015-06-04,8352,8573,8145,8220,23276,46894.0,8404000.0
2015-06-05,8248,8248,8028,8102,16583,46222.0,8404000.0
2015-06-08,8042,8248,8013,8072,15732,46054.0,8404000.0
2015-06-09,8131,8381,8057,8293,12638,47315.0,8404000.0
2015-06-10,8322,8543,8278,8470,18726,48323.0,8404000.0
2015-06-11,8528,8528,8175,8382,21892,47819.0,8404000.0
2015-06-12,8293,8440,8175,8308,14766,47399.0,8404000.0
2015-06-15,8337,8381,8101,8352,12936,47651.0,8404000.0
2015-06-16,8248,8381,8101,8249,25977,47062.0,8404000.0
2015-06-17,8175,8322,8086,8308,15648,47399.0,8404000.0
2015-06-18,8307,8425,8190,8337,11525,47567.0,8404000.0
2015-06-19,8381,8499,8190,8249,13983,47062.0,8404000.0
2015-06-22,8322,8322,8131,8146,12667,46474.0,8404000.0
2015-06-23,8175,8396,8131,8367,36664,47735.0,8404000.0
2015-06-24,8366,8499,8337,8382,12967,47819.0,8404000.0
2015-06-25,8396,8410,8278,8308,24080,47399.0,8404000.0
2015-06-26,8396,8469,8116,8190,31693,46726.0,8404000.0
2015-06-29,8131,8263,7792,7807,43033,44541.0,8404000.0
2015-06-30,7792,7924,7438,7719,24733,44037.0,8404000.0
2015-07-01,7674,7939,7659,7881,17637,44961.0,8404000.0
2015-07-02,7836,8175,7821,7969,14459,45466.0,8404000.0
2015-07-03,7969,8042,7924,8013,12215,45718.0,8404000.0
2015-07-06,7910,8469,7836,7925,58106,45214.0,8404000.0
2015-07-07,7910,8086,7748,7748,20290,44205.0,8404000.0
2015-07-08,7733,8028,7733,7969,16947,45466.0,8404000.0
2015-07-09,7998,8190,7807,7954,23794,45382.0,8404000.0
2015-07-10,8086,8175,7954,8102,21662,46222.0,8404000.0
2015-07-13,8042,8352,8013,8323,19698,47483.0,8404000.0
2015-07-14,8322,8381,8204,8249,11347,47062.0,8404000.0
2015-07-15,8190,8352,8101,8161,15622,46558.0,8404000.0
2015-07-16,8234,8455,8116,8426,22854,48071.0,8404000.0
2015-07-17,8410,8455,8278,8411,30293,47987.0,8404000.0
2015-07-20,8469,8469,8145,8146,26827,46474.0,8404000.0
2015-07-21,8116,8337,8057,8308,21171,47399.0,8404000.0
2015-07-22,8145,8307,8086,8116,23578,46306.0,8404000.0
2015-07-23,8086,8219,7836,7999,28597,45634.0,8404000.0
2015-07-24,7910,8072,7762,7822,15995,44625.0,8404000.0
2015-07-27,7733,7777,7512,7586,30458,43281.0,8404000.0
2015-07-28,7512,7674,7512,7601,7114,43365.0,8404000.0
2015-07-29,7762,7807,7409,7424,35948,42356.0,8404000.0
2015-07-30,7438,7718,7365,7468,15528,42608.0,8404000.0
2015-07-31,7365,7468,7107,7166,42593,40885.0,8404000.0
2015-08-03,7077,7210,7055,7056,12748,40255.0,8404000.0
2015-08-04,7011,7424,7011,7085,6610,40423.0,8404000.0
2015-08-05,7262,7262,7004,7048,29481,40213.0,8404000.0
2015-08-06,7041,7350,7011,7144,27459,40759.0,8404000.0
2015-08-07,7114,7291,7085,7247,11378,41348.0,8404000.0
2015-08-10,7247,7350,7048,7078,19368,40381.0,8404000.0
2015-08-11,7100,7188,7048,7107,11837,40549.0,8404000.0
2015-08-12,7144,7247,7033,7034,9710,40129.0,8404000.0
2015-08-13,7033,7291,6790,7034,18674,40129.0,8404000.0
2015-08-17,7033,7033,6812,6827,16371,38953.0,8404000.0
2015-08-18,6783,6879,6775,6791,20143,38742.0,8404000.0
2015-08-19,6717,6783,6400,6702,48281,38238.0,8404000.0
2015-08-20,6496,6908,6496,6621,44173,37776.0,8404000.0
2015-08-21,6127,6628,6127,6334,39072,36137.0,8404000.0
2015-08-24,6024,6319,6024,6069,53347,34624.0,8404000.0
2015-08-25,6039,6496,5928,6297,11337,35927.0,8404000.0
2015-08-26,6230,6481,6216,6430,8583,36683.0,8404000.0
2015-08-27,6385,6687,6385,6555,19170,37398.0,8404000.0
2015-08-28,6510,6643,6510,6621,5064,37776.0,8404000.0
2015-08-31,6525,6717,6525,6688,3772,38154.0,8404000.0
2015-09-01,6717,6739,6503,6629,13088,37818.0,8404000.0
2015-09-02,6429,6591,6392,6452,8017,36810.0,8404000.0
2015-09-03,6532,6694,6459,6680,8329,38112.0,8404000.0
2015-09-04,6724,6753,6451,6555,7759,37398.0,8404000.0
2015-09-07,6628,6628,6488,6555,1916,37398.0,8404000.0
2015-09-08,6496,6606,6437,6518,3296,37188.0,8404000.0
2015-09-09,6518,6672,6496,6651,5978,37944.0,8404000.0
2015-09-10,6687,6864,6613,6864,7301,39163.0,8404000.0
2015-09-11,6827,6886,6812,6864,3536,39163.0,8404000.0
2015-09-14,6864,6923,6761,6864,4357,39163.0,8404000.0
2015-09-15,6680,6812,6650,6791,12756,38742.0,8404000.0
2015-09-16,6798,7026,6525,6879,17874,39247.0,8404000.0
2015-09-17,6834,6937,6812,6938,11126,39583.0,8404000.0
2015-09-18,6930,7026,6849,6953,11676,39667.0,8404000.0
2015-09-21,6982,6982,6775,6776,4254,38658.0,8404000.0
2015-09-22,6731,7144,6628,7107,24411,40549.0,8404000.0
2015-09-23,6960,7284,6960,7004,11231,39961.0,8404000.0
2015-09-24,6908,7122,6908,7085,8915,40423.0,8404000.0
2015-09-25,7085,7107,6974,7026,3341,40087.0,8404000.0
2015-09-30,6915,6996,6790,6857,13520,39121.0,8404000.0
2015-10-01,6834,6967,6834,6886,16078,39289.0,8404000.0
2015-10-02,6930,7144,6908,7048,20541,40213.0,8404000.0
2015-10-05,7063,7158,7004,7048,7385,40213.0,8404000.0
2015-10-06,7048,7122,6908,7041,8741,40171.0,8404000.0
2015-10-07,7004,7181,7004,7048,6451,40213.0,8404000.0
2015-10-08,7173,7181,7026,7078,7647,40381.0,8404000.0
2015-10-12,7070,7306,7070,7159,9096,40843.0,8404000.0
2015-10-13,7276,7718,7107,7439,47594,42440.0,8404000.0
2015-10-14,7438,7571,7306,7365,12738,42020.0,8404000.0
2015-10-15,7306,7527,7298,7454,9856,42524.0,8404000.0
2015-10-16,7468,7733,7269,7365,24543,42020.0,8404000.0
2015-10-19,7394,7424,7217,7269,6860,41474.0,8404000.0
2015-10-20,7379,7379,7144,7284,9373,41558.0,8404000.0
2015-10-21,7350,7350,7151,7218,8613,41180.0,8404000.0
2015-10-22,7291,7409,7070,7071,13945,40339.0,8404000.0
2015-10-23,7077,7350,7070,7247,10852,41348.0,8404000.0
2015-10-26,7357,7379,7217,7284,5991,41558.0,8404000.0
2015-10-27,7158,7291,7114,7144,6295,40759.0,8404000.0
2015-10-28,7144,7210,6989,6990,6162,39877.0,8404000.0
2015-10-29,7011,7210,6923,7071,24179,40339.0,8404000.0
2015-10-30,7100,7262,6849,6850,26597,39079.0,8404000.0
2015-11-02,6915,7217,6775,6776,11531,38658.0,8404000.0
2015-11-03,6901,6923,6790,6909,3037,39415.0,8404000.0
2015-11-04,6974,6974,6827,6923,9138,39499.0,8404000.0
2015-11-05,6952,7158,6849,6990,28342,39877.0,8404000.0
2015-11-06,7041,7070,6923,7041,11847,40171.0,8404000.0
2015-11-09,7063,7063,6886,6945,6694,39625.0,8404000.0
2015-11-10,6945,6945,6628,6850,24482,39079.0,8404000.0
2015-11-11,6923,6996,6643,6813,15041,38868.0,8404000.0
2015-11-12,6812,6974,6702,6916,9385,39457.0,8404000.0
2015-11-13,6842,6915,6717,6850,7054,39079.0,8404000.0
2015-11-16,6628,6820,6503,6599,15198,37650.0,8404000.0
2015-11-17,6665,6753,6554,6570,15217,37482.0,8404000.0
2015-11-18,6702,6702,6356,6378,16491,36389.0,8404000.0
2015-11-19,6407,6554,6378,6459,7309,36852.0,8404000.0
2015-11-20,6510,6510,6422,6496,4375,37062.0,8404000.0
2015-11-23,6554,6554,6437,6518,3792,37188.0,8404000.0
2015-11-24,6496,6694,6451,6452,5735,36810.0,8404000.0
2015-11-25,6547,6643,6451,6481,5816,36978.0,8404000.0
2015-11-26,6540,7645,6540,6783,84771,38700.0,8404000.0
2015-11-27,6849,7055,6746,6783,23319,38700.0,8404000.0
2015-11-30,6923,6923,6591,6710,9722,38280.0,8404000.0
2015-12-01,6871,6871,6599,6629,9581,37818.0,8404000.0
2015-12-02,6665,6665,6510,6636,12189,37860.0,8404000.0
2015-12-03,6635,6635,6481,6526,12373,37230.0,8404000.0
2015-12-04,6407,6606,6407,6511,7170,37146.0,8404000.0
2015-12-07,6554,6584,6451,6481,7536,36978.0,8404000.0
2015-12-08,6473,6554,6437,6489,4649,37020.0,8404000.0
2015-12-09,6540,6540,6407,6503,6802,37104.0,8404000.0
2015-12-10,6496,6496,6245,6268,17160,35759.0,8404000.0
2015-12-11,6275,6459,6113,6135,16888,35003.0,8404000.0
2015-12-14,6171,6319,5862,5892,29906,33616.0,8404000.0
2015-12-15,6002,6002,5612,5730,42979,32692.0,8404000.0
2015-12-16,5693,5840,5693,5715,22736,32608.0,8404000.0
2015-12-17,5715,5892,5693,5826,20134,33238.0,8404000.0
2015-12-18,5789,5833,5685,5737,30865,32734.0,8404000.0
2015-12-21,5744,5744,5604,5642,26967,32187.0,8404000.0
2015-12-22,5649,5833,5612,5818,28631,33196.0,8404000.0
2015-12-23,5855,5855,5582,5612,41426,32019.0,8404000.0
2015-12-24,5612,5671,5538,5605,42081,31977.0,8404000.0
2015-12-28,5590,5693,5501,5524,36662,31515.0,8404000.0
2015-12-29,5545,5568,5487,5509,11897,31431.0,8404000.0
2015-12-30,5523,5774,5523,5656,45269,32271.0,8404000.0
2016-01-04,5671,5870,5604,5605,14461,31977.0,8404000.0
2016-01-05,5582,5671,5545,5583,29540,31851.0,8404000.0
2016-01-06,5612,5744,5575,5708,53651,32566.0,8404000.0
2016-01-07,5707,5774,5597,5627,18176,32103.0,8404000.0
2016-01-08,5612,5626,5494,5516,26314,31473.0,8404000.0
2016-01-11,5509,5597,5339,5384,24906,30717.0,8404000.0
2016-01-12,5442,5582,5302,5340,32591,30464.0,8404000.0
2016-01-13,5435,5442,5339,5384,13056,30717.0,8404000.0
2016-01-14,5288,5450,4860,5251,56722,29960.0,8404000.0
2016-01-15,5302,5339,5214,5288,13810,30170.0,8404000.0
2016-01-18,5155,5332,5155,5251,3237,29960.0,8404000.0
2016-01-19,5273,5671,5185,5296,55147,30212.0,8404000.0
2016-01-20,5310,5442,4905,5001,29770,28532.0,8404000.0
2016-01-21,4919,5288,4860,5082,35229,28994.0,8404000.0
2016-01-22,5089,5877,5008,5067,161090,28910.0,8404000.0
2016-01-25,5148,5185,4993,5156,25709,29414.0,8404000.0
2016-01-26,5214,5214,5052,5185,12934,29582.0,8404000.0
2016-01-27,5185,5376,5096,5097,22483,29078.0,8404000.0
2016-01-28,5081,5185,5059,5185,8054,29582.0,8404000.0
2016-01-29,5177,5229,5104,5229,11093,29834.0,8404000.0
2016-02-01,5214,5251,5162,5170,8707,29498.0,8404000.0
2016-02-02,5170,5243,5104,5185,5982,29582.0,8404000.0
2016-02-03,5096,5177,5081,5104,10338,29120.0,8404000.0
2016-02-04,5081,5214,5081,5163,9595,29456.0,8404000.0
2016-02-05,5162,5295,5155,5273,12692,30086.0,8404000.0
2016-02-11,5199,5266,5104,5156,15681,29414.0,8404000.0
2016-02-12,5037,5155,4949,5141,17042,29330.0,8404000.0
2016-02-15,5140,5199,5096,5134,7276,29288.0,8404000.0
2016-02-16,5185,5243,5140,5222,11736,29792.0,8404000.0
2016-02-17,5221,5258,5089,5097,26504,29078.0,8404000.0
2016-02-18,5118,5185,5081,5126,20225,29246.0,8404000.0
2016-02-19,5229,5229,5126,5215,81870,29750.0,8404000.0
2016-02-22,5185,5376,5185,5303,38845,30254.0,8404000.0
2016-02-23,5302,5435,5251,5318,42506,30338.0,8404000.0
2016-02-24,5317,5347,5273,5303,27352,30254.0,8404000.0
2016-02-25,5391,6186,5391,5494,279385,31347.0,8404000.0
2016-02-26,5472,5545,5413,5421,67981,30927.0,8404000.0
2016-02-29,5464,5464,5406,5450,15994,31095.0,8404000.0
2016-03-02,5487,5568,5457,5539,40753,31599.0,8404000.0
2016-03-03,5516,5789,5516,5686,95327,32439.0,8404000.0
