동국제약(086450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-07,64300,64300,61000,61200,47154,544190.0,8892000.0
2016-09-08,61500,61800,57800,58600,92105,521071.0,8892000.0
2016-09-09,58100,61100,58100,59900,72607,532631.0,8892000.0
2016-09-12,59200,60300,57400,59600,36602,529963.0,8892000.0
2016-09-13,59800,60200,58700,60100,96393,534409.0,8892000.0
2016-09-19,60000,60600,59500,60400,22480,537077.0,8892000.0
2016-09-20,60100,61500,60000,61400,12787,545969.0,8892000.0
2016-09-21,61400,61500,60800,61300,5392,545080.0,8892000.0
2016-09-22,61700,62300,61000,62300,15179,553972.0,8892000.0
2016-09-23,62000,63800,62000,63200,30629,561974.0,8892000.0
2016-09-26,63100,64100,62700,62900,23455,559307.0,8892000.0
2016-09-27,62600,62900,61600,62200,24575,553082.0,8892000.0
2016-09-28,62600,62600,61500,62000,9479,551304.0,8892000.0
2016-09-29,62000,62500,61200,62100,16298,552193.0,8892000.0
2016-09-30,62000,62000,59200,59800,33899,531742.0,8892000.0
2016-10-04,58900,60600,57500,58900,42739,523739.0,8892000.0
2016-10-05,59200,59700,57700,59700,54879,530852.0,8892000.0
2016-10-06,59700,60700,58100,58900,28203,523739.0,8892000.0
2016-10-07,58300,58800,56500,57100,31612,507733.0,8892000.0
2016-10-10,56700,57200,55400,56000,34221,497952.0,8892000.0
2016-10-11,56000,57600,55100,56000,51373,497952.0,8892000.0
2016-10-12,55700,58100,55600,58100,26735,516625.0,8892000.0
2016-10-13,58100,58600,57100,57700,15166,513068.0,8892000.0
2016-10-14,57700,57900,57200,57500,8045,511290.0,8892000.0
2016-10-17,56900,58100,55900,58100,21146,516625.0,8892000.0
2016-10-18,57200,58200,57200,58100,19568,516625.0,8892000.0
2016-10-19,57700,58300,57200,57500,10643,511290.0,8892000.0
2016-10-20,58100,58100,57200,57700,11449,513068.0,8892000.0
2016-10-21,57300,57700,55600,55600,34066,494395.0,8892000.0
2016-10-24,55400,56000,54200,55300,28498,491728.0,8892000.0
2016-10-25,55600,55600,53700,54200,17391,481946.0,8892000.0
2016-10-26,54700,54800,53200,53800,21897,478390.0,8892000.0
2016-10-27,53600,56400,53600,56400,31425,501509.0,8892000.0
2016-10-28,56400,56400,54000,55200,23559,490838.0,8892000.0
2016-10-31,54600,54700,51900,52500,32086,466830.0,8892000.0
2016-11-01,52000,54700,51800,54200,29801,481946.0,8892000.0
2016-11-02,53500,54400,52900,54000,18872,480168.0,8892000.0
2016-11-03,53700,56300,53500,56200,32025,499730.0,8892000.0
2016-11-04,56400,56400,54600,55300,29229,491728.0,8892000.0
2016-11-07,55300,56200,54300,55800,25173,496174.0,8892000.0
2016-11-08,55600,55800,54400,54700,28177,486392.0,8892000.0
2016-11-09,55100,56500,52200,53000,44447,471276.0,8892000.0
2016-11-10,55700,56800,54500,55800,49855,496174.0,8892000.0
2016-11-11,55900,58000,54900,57300,37817,509512.0,8892000.0
2016-11-14,57100,58000,55800,56300,28132,500620.0,8892000.0
2016-11-15,56700,56700,53700,53800,43893,478390.0,8892000.0
2016-11-16,53800,54600,52600,52600,60867,467719.0,8892000.0
2016-11-17,52700,53400,51800,52800,38672,469498.0,8892000.0
2016-11-18,52800,53300,51500,51600,26721,458827.0,8892000.0
2016-11-21,51400,51400,49650,49650,35835,441488.0,8892000.0
2016-11-22,49550,50500,49500,49550,22332,440599.0,8892000.0
2016-11-23,49550,50300,48150,48400,44490,430373.0,8892000.0
2016-11-24,48900,48900,46700,47500,44240,422370.0,8892000.0
2016-11-25,47350,49550,47350,49000,22866,435708.0,8892000.0
2016-11-28,48900,49450,47750,49000,19287,435708.0,8892000.0
2016-11-29,48950,51600,48750,51000,46451,453492.0,8892000.0
2016-11-30,50500,51900,49800,51900,28247,461495.0,8892000.0
2016-12-01,51700,51700,49500,50000,25667,444600.0,8892000.0
2016-12-02,50900,50900,48850,49250,15796,437931.0,8892000.0
2016-12-05,48800,49600,48200,48500,14581,431262.0,8892000.0
2016-12-06,48500,50500,48500,50000,15753,444600.0,8892000.0
2016-12-07,50000,50000,47750,49550,28703,440599.0,8892000.0
2016-12-08,49700,51500,49450,50400,30014,448157.0,8892000.0
2016-12-09,50400,51800,50100,51800,26640,460606.0,8892000.0
2016-12-12,52000,53400,51900,53200,25077,473054.0,8892000.0
2016-12-13,52700,54700,52700,54400,30864,483725.0,8892000.0
2016-12-14,54400,54800,53400,54400,36168,483725.0,8892000.0
2016-12-15,54600,56400,54300,56400,31228,501509.0,8892000.0
2016-12-16,56400,58100,55500,57900,42656,514847.0,8892000.0
2016-12-19,57900,58200,56500,57400,32525,510401.0,8892000.0
2016-12-20,57400,57400,55600,56300,39211,500620.0,8892000.0
2016-12-21,56100,56500,55200,55900,30861,497063.0,8892000.0
2016-12-22,56200,56200,54900,55300,14178,491728.0,8892000.0
2016-12-23,55300,57200,55100,57100,22026,507733.0,8892000.0
2016-12-26,57800,58000,56600,56900,13266,505955.0,8892000.0
2016-12-27,56900,57100,56500,57000,10750,506844.0,8892000.0
2016-12-28,57100,57400,56500,57400,18117,510401.0,8892000.0
2016-12-29,57200,57900,56500,57400,22893,510401.0,8892000.0
2017-01-02,57400,57400,55700,56000,13331,497952.0,8892000.0
2017-01-03,56000,57400,55900,57100,18235,507733.0,8892000.0
2017-01-04,57000,58700,56700,58000,18961,515736.0,8892000.0
2017-01-05,58200,58800,57900,58300,22308,518404.0,8892000.0
2017-01-06,58500,58600,58000,58100,29080,516625.0,8892000.0
2017-01-09,58100,58100,56600,56900,24006,505955.0,8892000.0
2017-01-10,57300,57400,55400,55500,31585,493506.0,8892000.0
2017-01-11,55100,55900,54800,55400,25171,492617.0,8892000.0
2017-01-12,55100,56000,54800,55200,16729,490838.0,8892000.0
2017-01-13,54700,55600,53800,54200,31548,481946.0,8892000.0
2017-01-16,54200,54700,53200,53200,22136,473054.0,8892000.0
2017-01-17,53300,54000,53100,53300,13564,473944.0,8892000.0
2017-01-18,53600,55700,53300,53700,24396,477500.0,8892000.0
2017-01-19,54000,54000,52100,52200,28131,464162.0,8892000.0
2017-01-20,52200,55100,52000,52600,40516,467719.0,8892000.0
2017-01-23,52700,52800,50800,51500,38971,457938.0,8892000.0
2017-01-24,51500,52500,51000,51600,38822,458827.0,8892000.0
2017-01-25,51700,55200,51700,54400,44212,483725.0,8892000.0
2017-01-26,54400,55800,53600,55500,23316,493506.0,8892000.0
2017-01-31,55500,55900,54600,55900,14640,497063.0,8892000.0
2017-02-01,56100,56300,55000,55900,17521,497063.0,8892000.0
2017-02-02,56000,56000,54200,54300,25532,482836.0,8892000.0
2017-02-03,55800,59900,55500,59600,76956,529963.0,8892000.0
2017-02-06,59600,61000,58800,60700,48777,539744.0,8892000.0
2017-02-07,61000,61000,59200,60500,39332,537966.0,8892000.0
2017-02-08,60800,62400,59200,60700,46517,539744.0,8892000.0
2017-02-09,61200,61200,58800,58900,19583,523739.0,8892000.0
2017-02-10,59000,60300,58600,59500,19356,529074.0,8892000.0
2017-02-13,59500,59500,58200,58400,23422,519293.0,8892000.0
2017-02-14,58800,60400,58200,59500,19908,529074.0,8892000.0
2017-02-15,60300,61800,59200,61700,36913,548636.0,8892000.0
2017-02-16,61700,61700,60200,60600,20822,538855.0,8892000.0
2017-02-17,60000,61600,59700,60800,24599,540634.0,8892000.0
2017-02-20,61300,61300,59700,59800,8217,531742.0,8892000.0
2017-02-21,60000,61300,59600,60800,17730,540634.0,8892000.0
2017-02-22,60700,61200,59300,59500,21167,529074.0,8892000.0
2017-02-23,59500,60100,58500,59000,19944,524628.0,8892000.0
2017-02-24,59000,59500,58000,58600,22567,521071.0,8892000.0
2017-02-27,58600,59500,58600,59500,10059,529074.0,8892000.0
2017-02-28,59500,59500,58100,58200,14562,517514.0,8892000.0
2017-03-02,58300,59100,57400,58900,16785,523739.0,8892000.0
2017-03-03,58400,58400,57400,57600,14905,512179.0,8892000.0
2017-03-06,57800,59100,57100,59000,13402,524628.0,8892000.0
2017-03-07,58700,59200,58400,58900,10290,523739.0,8892000.0
2017-03-08,58400,58600,57200,57200,15261,508622.0,8892000.0
2017-03-09,57200,57900,56000,56500,22088,502398.0,8892000.0
2017-03-10,56500,57800,55900,57400,15759,510401.0,8892000.0
2017-03-13,57400,59200,57200,58800,30485,522850.0,8892000.0
2017-03-14,59000,59000,57900,58000,17127,515736.0,8892000.0
2017-03-15,57900,58200,56600,58000,15239,515736.0,8892000.0
2017-03-16,57400,58000,56800,57600,21689,512179.0,8892000.0
2017-03-17,57100,57700,56700,57400,13370,510401.0,8892000.0
2017-03-20,57300,58400,57100,57600,41981,512179.0,8892000.0
2017-03-21,58100,60700,57600,60600,64579,538855.0,8892000.0
2017-03-22,60400,60600,59200,60600,32535,538855.0,8892000.0
2017-03-23,60600,61200,60200,60800,45143,540634.0,8892000.0
2017-03-24,61000,63000,60800,62900,49686,559307.0,8892000.0
2017-03-27,63100,65400,63100,64600,66573,574423.0,8892000.0
2017-03-28,64800,64800,63000,63800,36484,567310.0,8892000.0
2017-03-29,63800,65100,63700,64100,31311,569977.0,8892000.0
2017-03-30,64600,65100,64000,64700,20993,575312.0,8892000.0
2017-03-31,64600,64800,63100,64400,40882,572645.0,8892000.0
2017-04-03,63900,68000,63900,67800,52990,602878.0,8892000.0
2017-04-04,67400,68000,66500,67300,17868,598432.0,8892000.0
2017-04-05,67200,67200,65700,66200,34480,588650.0,8892000.0
2017-04-06,66000,66000,64800,66000,20909,586872.0,8892000.0
2017-04-07,65800,66000,64700,65300,16510,580648.0,8892000.0
2017-04-10,65300,65400,63500,63600,15189,565531.0,8892000.0
2017-04-11,64000,66700,63700,66000,50545,586872.0,8892000.0
2017-04-12,66200,67000,65400,67000,32624,595764.0,8892000.0
2017-04-13,66800,68900,66000,68600,40805,609991.0,8892000.0
2017-04-14,68400,68700,66600,67400,15982,599321.0,8892000.0
2017-04-17,68000,68600,67100,67100,20893,596653.0,8892000.0
2017-04-18,67300,69500,66900,69000,31798,613548.0,8892000.0
2017-04-19,69100,69100,67900,68000,21124,604656.0,8892000.0
2017-04-20,67700,70500,67000,69400,38493,617105.0,8892000.0
2017-04-21,69400,69400,67800,67800,25334,602878.0,8892000.0
2017-04-24,67800,68900,66700,67600,20442,601099.0,8892000.0
2017-04-25,68200,70500,68000,70200,37515,624218.0,8892000.0
2017-04-26,70200,70800,69000,69200,19565,615326.0,8892000.0
2017-04-27,68900,69800,68600,69000,14786,613548.0,8892000.0
2017-04-28,69400,69600,67200,67800,21144,602878.0,8892000.0
2017-05-02,67800,68100,65800,66200,37713,588650.0,8892000.0
2017-05-04,66000,67900,65700,67700,19151,601988.0,8892000.0
2017-05-08,67900,71200,67900,71200,45209,633110.0,8892000.0
2017-05-10,71200,72900,70400,70700,26209,628664.0,8892000.0
2017-05-11,70300,72500,70300,72100,34213,641113.0,8892000.0
2017-05-12,72100,72300,70600,71100,20969,632221.0,8892000.0
2017-05-15,70500,72100,65500,66700,91159,593096.0,8892000.0
2017-05-16,67300,67500,64900,66800,77502,593986.0,8892000.0
2017-05-17,67300,67800,66400,67600,23817,601099.0,8892000.0
2017-05-18,66400,67400,65400,66400,19250,590429.0,8892000.0
2017-05-19,66700,67100,65600,66600,24390,592207.0,8892000.0
2017-05-22,67000,67000,65100,66100,30942,587761.0,8892000.0
2017-05-23,66400,67000,65400,66700,19026,593096.0,8892000.0
2017-05-24,67100,67200,66200,67000,20719,595764.0,8892000.0
2017-05-25,67000,67100,66000,67000,25652,595764.0,8892000.0
2017-05-26,67300,67300,65500,66500,40386,591318.0,8892000.0
2017-05-29,66300,66300,64800,64900,38045,577091.0,8892000.0
2017-05-30,64900,66500,64700,65800,21075,585094.0,8892000.0
2017-05-31,65800,69400,65400,68300,79654,607324.0,8892000.0
2017-06-01,69000,69000,67400,67800,27925,602878.0,8892000.0
2017-06-02,67800,69500,67700,68900,31853,612659.0,8892000.0
2017-06-05,69700,70600,69100,69200,20607,615326.0,8892000.0
2017-06-07,69200,69500,67500,68000,22356,604656.0,8892000.0
2017-06-08,68500,68500,67200,67800,22781,602878.0,8892000.0
2017-06-09,67300,68500,67300,67700,17489,601988.0,8892000.0
2017-06-12,68000,68000,66600,67500,12245,600210.0,8892000.0
2017-06-13,67300,67500,66600,67000,21178,595764.0,8892000.0
2017-06-14,67300,68100,66700,66800,24677,593986.0,8892000.0
2017-06-15,67600,67600,65800,66000,26623,586872.0,8892000.0
2017-06-16,66000,66000,64700,65300,25681,580648.0,8892000.0
2017-06-19,65000,65200,63900,64200,42992,570866.0,8892000.0
2017-06-20,64300,65000,63500,63900,24816,568199.0,8892000.0
2017-06-21,63800,64500,63200,63900,12715,568199.0,8892000.0
2017-06-22,64000,64000,63500,63800,15080,567310.0,8892000.0
2017-06-23,63700,64300,63700,64000,15046,569088.0,8892000.0
2017-06-26,64100,64100,63000,63600,21855,565531.0,8892000.0
2017-06-27,63600,64500,63300,64300,24709,571756.0,8892000.0
2017-06-28,64000,64100,62900,62900,15633,559307.0,8892000.0
2017-06-29,63600,64000,63000,63600,7319,565531.0,8892000.0
2017-06-30,63400,63400,62700,63200,10782,561974.0,8892000.0
2017-07-03,63500,63500,61200,61500,16759,546858.0,8892000.0
2017-07-04,61500,63500,61400,62900,17858,559307.0,8892000.0
2017-07-05,62700,62900,62100,62600,4668,556639.0,8892000.0
2017-07-06,62500,62700,61300,61900,16968,550415.0,8892000.0
2017-07-07,61700,62100,61000,62100,19365,552193.0,8892000.0
2017-07-10,62000,62000,60300,60500,16266,537966.0,8892000.0
2017-07-11,60500,60700,59000,59300,26337,527296.0,8892000.0
2017-07-12,59500,61200,59500,60800,19150,540634.0,8892000.0
2017-07-13,61000,61000,59700,60900,16905,541523.0,8892000.0
2017-07-14,60700,61200,59700,60500,18339,537966.0,8892000.0
2017-07-17,60400,61500,59600,59700,23249,530852.0,8892000.0
2017-07-18,59800,61100,59100,61100,25383,543301.0,8892000.0
2017-07-19,61100,61300,59900,60300,29620,536188.0,8892000.0
2017-07-20,60400,60700,58900,59000,42245,524628.0,8892000.0
2017-07-21,59200,60400,59200,60000,26377,533520.0,8892000.0
2017-07-24,60100,61500,59600,61400,24643,545969.0,8892000.0
2017-07-25,61400,63300,61400,62500,38808,555750.0,8892000.0
2017-07-26,62800,63000,61500,62700,19115,557528.0,8892000.0
2017-07-27,62600,62800,61600,62200,13814,553082.0,8892000.0
2017-07-28,62600,62800,61800,61800,25627,549526.0,8892000.0
2017-07-31,62100,62100,59900,60200,19137,535298.0,8892000.0
2017-08-01,60200,61000,60000,60700,14315,539744.0,8892000.0
2017-08-02,60600,61400,60600,61400,12956,545969.0,8892000.0
2017-08-03,61400,61400,59300,59400,18419,528185.0,8892000.0
2017-08-04,59400,60600,59200,59800,12589,531742.0,8892000.0
2017-08-07,59800,60700,59800,60000,9704,533520.0,8892000.0
2017-08-08,59800,60900,59500,60800,6628,540634.0,8892000.0
2017-08-09,60800,60800,59600,60000,10265,533520.0,8892000.0
2017-08-10,59300,60500,59300,60300,9148,536188.0,8892000.0
2017-08-11,60000,60200,59100,59600,9596,529963.0,8892000.0
2017-08-14,59600,60300,59200,59800,5480,531742.0,8892000.0
2017-08-16,59500,59600,56700,58200,55576,517514.0,8892000.0
2017-08-17,58200,59500,57900,58800,13407,522850.0,8892000.0
2017-08-18,59200,59200,57900,58500,15953,520182.0,8892000.0
2017-08-21,58500,59100,58000,58200,13206,517514.0,8892000.0
2017-08-22,58300,58700,57000,57100,37899,507733.0,8892000.0
2017-08-23,57300,57500,56800,57500,13870,511290.0,8892000.0
2017-08-24,57700,57900,57000,57200,8921,508622.0,8892000.0
2017-08-25,57200,58200,56400,57100,23790,507733.0,8892000.0
2017-08-28,57100,58800,57100,58500,15446,520182.0,8892000.0
2017-08-29,58500,59500,58300,58300,14625,518404.0,8892000.0
2017-08-30,58700,59200,58100,58500,12201,520182.0,8892000.0
2017-08-31,58500,59400,58200,59200,16761,526406.0,8892000.0
2017-09-01,59300,59900,58800,59100,14606,525517.0,8892000.0
2017-09-04,58600,59300,57700,57800,10184,513958.0,8892000.0
2017-09-05,58400,58400,56600,57000,17794,506844.0,8892000.0
2017-09-06,57000,58000,56900,58000,5525,515736.0,8892000.0
2017-09-07,57700,58900,57700,58200,11305,517514.0,8892000.0
2017-09-08,58400,59100,57300,57800,10195,513958.0,8892000.0
2017-09-11,57400,58300,57400,58300,4561,518404.0,8892000.0
2017-09-12,58000,58600,57500,58200,9454,517514.0,8892000.0
2017-09-13,58200,58800,57300,58600,10106,521071.0,8892000.0
2017-09-14,58600,59100,58100,58500,8999,520182.0,8892000.0
2017-09-15,58700,60100,58000,60100,21608,534409.0,8892000.0
2017-09-18,60400,60400,59100,59700,14738,530852.0,8892000.0
2017-09-19,59700,61500,59300,60900,20070,541523.0,8892000.0
2017-09-20,61500,61500,60300,60700,20263,539744.0,8892000.0
2017-09-21,61000,61000,59200,59400,15186,528185.0,8892000.0
2017-09-22,59400,59400,58200,58800,19533,522850.0,8892000.0
2017-09-25,58300,59000,57800,58600,17663,521071.0,8892000.0
2017-09-26,58100,59200,58100,58800,20012,522850.0,8892000.0
2017-09-27,58500,59200,57100,57400,24048,510401.0,8892000.0
2017-09-28,57600,58600,57400,57400,7738,510401.0,8892000.0
2017-09-29,57100,58200,57000,58000,20848,515736.0,8892000.0
2017-10-10,58000,58400,56800,57400,19488,510401.0,8892000.0
2017-10-11,57400,58400,57300,58400,11689,519293.0,8892000.0
2017-10-12,58400,59000,57900,58600,13819,521071.0,8892000.0
2017-10-13,58100,59200,58100,58500,20218,520182.0,8892000.0
2017-10-16,58300,59000,57900,59000,13264,524628.0,8892000.0
2017-10-17,59000,59200,58200,58800,11150,522850.0,8892000.0
2017-10-18,58800,58900,57900,58200,18391,517514.0,8892000.0
2017-10-19,58200,59300,58000,59200,17039,526406.0,8892000.0
2017-10-20,59800,60300,59100,60300,11171,536188.0,8892000.0
2017-10-23,61500,61800,60400,60800,22024,540634.0,8892000.0
2017-10-24,60900,62000,60100,60700,21384,539744.0,8892000.0
2017-10-25,61000,61800,60700,61500,12869,546858.0,8892000.0
2017-10-26,60900,61600,60100,60700,21940,539744.0,8892000.0
2017-10-27,60700,61700,60600,61500,17835,546858.0,8892000.0
2017-10-30,61900,62500,61700,62500,19804,555750.0,8892000.0
2017-10-31,62500,62900,61500,62000,21068,551304.0,8892000.0
2017-11-01,62000,62400,61400,62300,15971,553972.0,8892000.0
2017-11-02,62400,62400,61800,62000,21785,551304.0,8892000.0
2017-11-03,62100,62500,61300,61500,17809,546858.0,8892000.0
2017-11-06,61500,62300,61200,62100,28495,552193.0,8892000.0
2017-11-07,62400,64500,61900,64500,40110,573534.0,8892000.0
2017-11-08,64300,66400,63800,66100,33292,587761.0,8892000.0
2017-11-09,66200,67300,65000,67300,32627,598432.0,8892000.0
2017-11-10,67300,67500,66100,66900,25196,594875.0,8892000.0
2017-11-13,66900,70000,66300,70000,47750,622440.0,8892000.0
2017-11-14,69900,72000,68200,71900,51681,639335.0,8892000.0
2017-11-15,70600,71500,68600,70300,55301,625108.0,8892000.0
2017-11-16,69800,71100,66800,67600,48985,601099.0,8892000.0
2017-11-17,67000,68000,66000,66800,23702,593986.0,8892000.0
2017-11-20,66500,67700,66200,66600,20169,592207.0,8892000.0
2017-11-21,66600,67000,65500,66500,26050,591318.0,8892000.0
2017-11-22,66300,67600,65000,65000,31109,577980.0,8892000.0
2017-11-23,65300,66400,65000,66400,17859,590429.0,8892000.0
2017-11-24,66700,66700,65500,65500,13554,582426.0,8892000.0
2017-11-27,66500,68400,66100,68000,29509,604656.0,8892000.0
2017-11-28,67400,67700,62800,63500,73970,564642.0,8892000.0
2017-11-29,63800,64500,62000,62600,37305,556639.0,8892000.0
2017-11-30,62600,63200,61600,61800,34686,549526.0,8892000.0
2017-12-01,62000,63900,61400,63900,26172,568199.0,8892000.0
2017-12-04,63800,64600,63300,63700,10848,566420.0,8892000.0
2017-12-05,63300,64200,62300,63500,15314,564642.0,8892000.0
2017-12-06,63500,64200,61800,62200,24992,553082.0,8892000.0
2017-12-07,62700,62800,59100,59100,38436,525517.0,8892000.0
2017-12-08,59600,60400,58300,60400,25149,537077.0,8892000.0
2017-12-11,60400,62500,59000,62500,19627,555750.0,8892000.0
2017-12-12,62500,62600,60800,62200,11318,553082.0,8892000.0
2017-12-13,62100,63000,61600,62400,16205,554861.0,8892000.0
2017-12-14,62800,62800,59200,59200,56310,526406.0,8892000.0
2017-12-15,59400,60900,59400,60000,26832,533520.0,8892000.0
2017-12-18,60700,60700,59600,59800,12937,531742.0,8892000.0
2017-12-19,59900,60400,58700,59600,21446,529963.0,8892000.0
2017-12-20,60000,60000,58600,59000,6907,524628.0,8892000.0
2017-12-21,58300,60800,58300,59100,14284,525517.0,8892000.0
2017-12-22,58800,62400,58800,62400,20798,554861.0,8892000.0
2017-12-26,62000,63500,60500,62800,29277,558418.0,8892000.0
2017-12-27,61500,62900,60500,62700,23911,557528.0,8892000.0
2017-12-28,61800,63400,61600,63400,13866,563753.0,8892000.0
2018-01-02,63300,64000,62600,63000,13563,560196.0,8892000.0
2018-01-03,63000,63100,61300,61300,24809,545080.0,8892000.0
2018-01-04,61400,62200,60300,60300,26870,536188.0,8892000.0
2018-01-05,60200,61500,60200,60800,17541,540634.0,8892000.0
2018-01-08,60800,61300,59000,59700,26823,530852.0,8892000.0
2018-01-09,59700,61700,59500,60800,33400,540634.0,8892000.0
2018-01-10,60600,63000,60400,62100,32313,552193.0,8892000.0
2018-01-11,62100,64700,61600,64700,36245,575312.0,8892000.0
2018-01-12,64000,66600,63200,66600,60872,592207.0,8892000.0
2018-01-15,67200,67800,65900,67800,41390,602878.0,8892000.0
2018-01-16,67700,68800,66700,67600,47379,601099.0,8892000.0
2018-01-17,67900,68600,67600,68500,39761,609102.0,8892000.0
2018-01-18,68900,71300,68500,70500,68087,626886.0,8892000.0
2018-01-19,71000,72500,66900,67800,54887,602878.0,8892000.0
2018-01-22,67800,70000,66700,70000,27109,622440.0,8892000.0
2018-01-23,70900,71000,69100,70500,28713,626886.0,8892000.0
2018-01-24,70600,71000,69100,70400,35898,625997.0,8892000.0
2018-01-25,69800,71300,69400,70500,23924,626886.0,8892000.0
2018-01-26,70400,71900,69700,71800,28582,638446.0,8892000.0
2018-01-29,71900,72500,69000,69200,30042,615326.0,8892000.0
2018-01-30,68900,70100,67600,68300,50203,607324.0,8892000.0
2018-01-31,69200,73500,69200,70400,57716,625997.0,8892000.0
2018-02-01,70100,76900,70100,74800,116546,665122.0,8892000.0
2018-02-02,75100,75100,70500,72400,43802,643781.0,8892000.0
2018-02-05,71000,71900,68500,68500,35476,609102.0,8892000.0
2018-02-06,65500,71100,60000,71100,60340,632221.0,8892000.0
2018-02-07,71500,73100,69400,70500,56759,626886.0,8892000.0
2018-02-08,70600,72900,69300,69500,69843,617994.0,8892000.0
2018-02-09,67100,68700,66400,66400,49646,590429.0,8892000.0
2018-02-12,67300,68200,66000,67500,38620,600210.0,8892000.0
2018-02-13,68800,68800,64200,64200,37947,570866.0,8892000.0
2018-02-14,64000,66000,63400,65400,25202,581537.0,8892000.0
2018-02-19,65400,67500,64900,67500,30915,600210.0,8892000.0
2018-02-20,66700,67100,64800,64800,22537,576202.0,8892000.0
2018-02-21,64500,67500,64400,65500,60572,582426.0,8892000.0
2018-02-22,65700,65700,63700,64500,58746,573534.0,8892000.0
2018-02-23,65100,66400,64500,66400,46164,590429.0,8892000.0
2018-02-26,67200,68400,66300,67700,30318,601988.0,8892000.0
2018-02-27,67700,69900,67100,69200,41469,615326.0,8892000.0
2018-02-28,69200,69400,67400,67600,26131,601099.0,8892000.0
2018-03-02,66600,67500,65900,67500,27253,600210.0,8892000.0
2018-03-05,67500,67500,65300,65300,27354,580648.0,8892000.0
2018-03-06,66100,66800,65000,66100,24142,587761.0,8892000.0
2018-03-07,65500,68100,65500,66300,24351,589540.0,8892000.0
2018-03-08,66300,67800,66300,66500,20477,591318.0,8892000.0
2018-03-09,67400,69500,67400,68400,17094,608213.0,8892000.0
2018-03-12,68600,70000,67700,70000,25989,622440.0,8892000.0
2018-03-13,69100,69700,68300,68600,13773,609991.0,8892000.0
2018-03-14,68100,68100,66700,67400,15178,599321.0,8892000.0
2018-03-15,66700,67900,66400,67400,10867,599321.0,8892000.0
2018-03-16,66800,67800,66700,67300,12470,598432.0,8892000.0
2018-03-19,67100,68000,66100,66100,16975,587761.0,8892000.0
2018-03-20,66400,70400,66400,68400,26331,608213.0,8892000.0
2018-03-21,68400,69800,67000,69200,36250,615326.0,8892000.0
2018-03-22,69500,69800,67700,67900,21981,603767.0,8892000.0
2018-03-23,67900,67900,64800,64800,28825,576202.0,8892000.0
2018-03-26,64600,68000,64500,68000,26470,604656.0,8892000.0
2018-03-27,67100,69200,67100,68100,17833,605545.0,8892000.0
2018-03-28,67200,68900,67200,68800,14127,611770.0,8892000.0
2018-03-29,68800,70400,67700,70400,21054,625997.0,8892000.0
2018-03-30,69700,70600,69600,69800,13377,620662.0,8892000.0
2018-04-02,69900,69900,68000,68500,15418,609102.0,8892000.0
2018-04-03,68800,69500,67600,69300,22244,616216.0,8892000.0
2018-04-04,68800,70400,68000,69700,21694,619772.0,8892000.0
2018-04-05,70600,72700,70000,70800,27541,629554.0,8892000.0
2018-04-06,71000,71600,69600,71500,15363,635778.0,8892000.0
2018-04-09,71600,72200,70900,71800,9833,638446.0,8892000.0
2018-04-10,71800,71900,70500,70800,14153,629554.0,8892000.0
2018-04-11,70600,73100,70500,71900,20516,639335.0,8892000.0
2018-04-12,71900,72000,69100,69900,28363,621551.0,8892000.0
2018-04-13,69400,71700,69400,71400,23359,634889.0,8892000.0
2018-04-16,70700,74800,70700,74200,27682,659786.0,8892000.0
2018-04-17,73900,75000,71300,73100,24243,650005.0,8892000.0
2018-04-18,73300,73900,71900,72000,24987,640224.0,8892000.0
2018-04-19,72500,73000,70900,71300,22539,634000.0,8892000.0
2018-04-20,72200,73400,71100,72700,17502,646448.0,8892000.0
2018-04-23,72700,73900,71300,71800,15181,638446.0,8892000.0
2018-04-24,70400,72400,70400,71700,18026,637556.0,8892000.0
2018-04-25,71900,71900,70600,71500,16549,635778.0,8892000.0
2018-04-26,71500,72700,70400,71500,9838,635778.0,8892000.0
2018-04-27,71100,72200,70600,71700,7142,637556.0,8892000.0
2018-04-30,72300,72300,70000,70200,19461,624218.0,8892000.0
2018-05-02,70000,70500,69000,69400,10879,617105.0,8892000.0
2018-05-03,69200,69200,66800,66800,21302,593986.0,8892000.0
2018-05-04,66700,70000,66700,67000,23693,595764.0,8892000.0
2018-05-08,67500,69400,65200,65200,24878,579758.0,8892000.0
2018-05-09,66300,67800,65000,67600,27176,601099.0,8892000.0
2018-05-10,66900,67300,65900,66900,16855,594875.0,8892000.0
2018-05-11,66700,68200,66700,68100,13165,605545.0,8892000.0
2018-05-14,67300,68000,66300,66300,13432,589540.0,8892000.0
2018-05-15,67500,69500,66100,66300,32013,589540.0,8892000.0
2018-05-16,66300,67600,65800,66300,14984,589540.0,8892000.0
2018-05-17,66400,66900,65000,65900,21347,585983.0,8892000.0
2018-05-18,65900,66300,65300,65900,13149,585983.0,8892000.0
2018-05-21,65300,66100,64900,65200,12293,579758.0,8892000.0
2018-05-23,65200,65700,64500,65200,10808,579758.0,8892000.0
2018-05-24,65000,65900,64900,65700,7435,584204.0,8892000.0
2018-05-25,65600,65600,63800,64200,18069,570866.0,8892000.0
2018-05-28,63600,64800,62700,63400,18037,563753.0,8892000.0
2018-05-29,63100,63900,62900,62900,26544,559307.0,8892000.0
2018-05-30,62900,63000,61700,62700,22902,557528.0,8892000.0
2018-05-31,63300,63600,61800,63600,31640,565531.0,8892000.0
