한빛소프트(047080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-29,7180,7560,7180,7320,107498,169346.0,23134764.0
2015-10-30,7340,7500,7260,7400,58731,171197.0,23134764.0
2015-11-02,7500,7830,7420,7680,151040,177675.0,23134764.0
2015-11-03,7740,7740,7500,7570,56685,175130.0,23134764.0
2015-11-04,7510,7650,7400,7590,77805,175593.0,23134764.0
2015-11-05,7600,7700,7530,7600,69066,175824.0,23134764.0
2015-11-06,7600,7640,7430,7500,53222,173511.0,23134764.0
2015-11-09,7400,7520,7380,7410,82329,171429.0,23134764.0
2015-11-10,7350,7640,7250,7330,124567,169578.0,23134764.0
2015-11-11,7210,7590,7210,7560,56428,174899.0,23134764.0
2015-11-12,7600,7680,7440,7450,57533,172354.0,23134764.0
2015-11-13,7420,7500,7240,7240,43689,167496.0,23134764.0
2015-11-16,7080,7240,6850,6970,49892,161249.0,23134764.0
2015-11-17,6950,7340,6910,7340,54890,169809.0,23134764.0
2015-11-18,7290,7440,7100,7250,53856,167727.0,23134764.0
2015-11-19,7320,7390,7000,7010,79963,162175.0,23134764.0
2015-11-20,7050,7160,6990,7010,39752,162175.0,23134764.0
2015-11-23,6950,7140,6850,6990,67376,161712.0,23134764.0
2015-11-24,6950,7050,6860,6970,49231,161249.0,23134764.0
2015-11-25,7130,7130,6690,7050,127910,163100.0,23134764.0
2015-11-26,7100,7330,7070,7180,129532,166108.0,23134764.0
2015-11-27,7100,7250,7040,7190,60663,166339.0,23134764.0
2015-11-30,7190,7200,7010,7180,54866,166108.0,23134764.0
2015-12-01,7180,7220,7040,7190,48018,166339.0,23134764.0
2015-12-02,7270,7270,7100,7170,47459,165876.0,23134764.0
2015-12-03,7020,7160,7000,7120,54525,164720.0,23134764.0
2015-12-04,7110,7180,6700,7080,48600,163794.0,23134764.0
2015-12-07,7100,7130,6900,6990,69358,161712.0,23134764.0
2015-12-08,6970,7030,6700,6870,93305,158936.0,23134764.0
2015-12-09,6910,6950,6710,6900,46733,159630.0,23134764.0
2015-12-10,6800,6910,6710,6800,44889,157316.0,23134764.0
2015-12-11,6780,7090,6750,6960,57238,161018.0,23134764.0
2015-12-14,6960,6960,6590,6800,77804,157316.0,23134764.0
2015-12-15,6890,6920,6730,6840,41789,158242.0,23134764.0
2015-12-16,6840,7310,6840,7140,141973,165182.0,23134764.0
2015-12-17,7160,7200,6930,7050,70521,163100.0,23134764.0
2015-12-18,7060,7110,6950,7110,43969,164488.0,23134764.0
2015-12-21,7290,7290,6870,6950,91528,160787.0,23134764.0
2015-12-22,6990,7100,6880,7020,131864,162406.0,23134764.0
2015-12-23,7040,7040,6820,6930,82822,160324.0,23134764.0
2015-12-24,6920,6950,6750,6900,83748,159630.0,23134764.0
2015-12-28,6940,6940,6580,6700,88856,155059.0,23143096.0
2015-12-29,6660,6770,6500,6770,121847,156679.0,23143096.0
2015-12-30,6800,6900,6650,6800,63636,157373.0,23143096.0
2016-01-04,6800,6950,6410,6660,63093,154133.0,23143096.0
2016-01-05,6650,6750,6600,6700,39276,155059.0,23143096.0
2016-01-06,6780,6780,6530,6680,73581,154596.0,23143096.0
2016-01-07,6740,6740,6210,6370,194987,147422.0,23143096.0
2016-01-08,6210,6240,5890,6090,262796,140941.0,23143096.0
2016-01-11,5900,6080,5900,5920,56739,137007.0,23143096.0
2016-01-12,5830,6000,5830,5970,56450,138164.0,23143096.0
2016-01-13,6020,6020,5870,6000,41571,138859.0,23143096.0
2016-01-14,5900,5970,5780,5900,64505,136544.0,23143096.0
2016-01-15,6000,6000,5600,5670,63291,131221.0,23143096.0
2016-01-18,5600,5600,5140,5380,240241,124510.0,23143096.0
2016-01-19,5240,5360,4995,5120,82473,118493.0,23143096.0
2016-01-20,5120,5180,4420,4420,263652,102292.0,23143096.0
2016-01-21,4375,4390,4085,4110,288614,95118.0,23143096.0
2016-01-22,4190,5240,4190,4450,1145432,102987.0,23143096.0
2016-01-25,4685,5150,4530,4820,309213,111550.0,23143096.0
2016-01-26,4960,4995,4720,4950,145342,114558.0,23143096.0
2016-01-27,4895,5290,4890,5180,200053,119881.0,23143096.0
2016-01-28,5220,5310,5050,5250,101182,121501.0,23143096.0
2016-01-29,5250,5380,5200,5360,88783,124047.0,23143096.0
2016-02-01,5420,5440,5200,5360,71978,124047.0,23143096.0
2016-02-02,5360,6550,5280,5740,727078,132841.0,23143096.0
2016-02-03,5720,5960,5540,5730,103534,132610.0,23143096.0
2016-02-04,5790,5810,5500,5600,68577,129601.0,23143096.0
2016-02-05,5550,5700,5450,5660,59347,130990.0,23143096.0
2016-02-11,5440,5440,5200,5300,82466,122658.0,23143096.0
2016-02-12,5200,5350,4800,5000,96099,115715.0,23143096.0
2016-02-15,4900,5170,4900,5140,69878,118956.0,23143096.0
2016-02-16,5260,5360,5130,5140,36941,118956.0,23143096.0
2016-02-17,5190,5420,5110,5370,113231,124278.0,23143096.0
2016-02-18,5400,5950,5400,5580,137041,129138.0,23143096.0
2016-02-19,5670,6230,5540,5990,540440,138627.0,23143096.0
2016-02-22,6180,6290,5900,6050,177285,140016.0,23143096.0
2016-02-23,6050,6200,5890,6000,143031,138859.0,23143096.0
2016-02-24,5910,6300,5800,6290,242394,145570.0,23143096.0
2016-02-25,6390,6400,6100,6270,177379,145107.0,23143096.0
2016-02-26,6370,6370,6120,6250,45347,144644.0,23143096.0
2016-02-29,6190,6250,6020,6140,73269,142099.0,23143096.0
2016-03-02,6200,6230,6000,6190,51450,143256.0,23143096.0
2016-03-03,6200,6200,5990,6100,44694,141173.0,23143096.0
2016-03-04,6010,6210,5890,6140,99489,142099.0,23143096.0
2016-03-07,6160,6160,5970,6040,68300,139784.0,23143096.0
2016-03-08,6040,6400,5960,6250,123011,144644.0,23143096.0
2016-03-09,6300,6300,6150,6300,92939,145802.0,23143096.0
2016-03-10,6450,6700,6350,6550,326985,151587.0,23143096.0
2016-03-11,6550,6640,6390,6570,91477,152050.0,23143096.0
2016-03-14,6590,6620,6500,6570,87564,152050.0,23143096.0
2016-03-15,6570,6600,6220,6500,70081,150430.0,23143096.0
2016-03-16,6500,6510,6250,6360,89201,147190.0,23143096.0
2016-03-17,6400,6400,6250,6360,40889,147190.0,23143096.0
2016-03-18,6450,6450,6230,6360,65943,147190.0,23143096.0
2016-03-21,6380,6800,6250,6500,343647,150430.0,23143096.0
2016-03-22,6540,6580,6300,6420,66159,148579.0,23143096.0
2016-03-23,6420,6640,6390,6470,105258,149736.0,23143096.0
2016-03-24,6400,6500,6370,6480,60428,149981.0,23145140.0
2016-03-25,6470,6550,6230,6380,86791,147666.0,23145140.0
2016-03-28,6380,6500,6300,6410,74104,148360.0,23145140.0
2016-03-29,6400,6550,6390,6530,94652,151138.0,23145140.0
2016-03-30,6530,6580,6400,6480,89992,149981.0,23145140.0
2016-03-31,6500,6840,6500,6770,246181,156693.0,23145140.0
2016-04-01,6810,7040,6810,6930,212732,160396.0,23145140.0
2016-04-04,7000,7000,6530,6580,373689,152295.0,23145140.0
2016-04-05,6670,6670,6300,6340,144056,146740.0,23145140.0
2016-04-06,6250,6340,6150,6340,130388,146740.0,23145140.0
2016-04-07,6300,6360,6000,6200,181115,143500.0,23145140.0
2016-04-08,6230,6700,6130,6420,143236,148592.0,23145140.0
2016-04-11,6360,6890,6360,6580,298809,152295.0,23145140.0
2016-04-12,6580,6740,6550,6620,66160,153221.0,23145140.0
2016-04-14,6600,6620,6290,6300,139778,145814.0,23145140.0
2016-04-15,6210,6300,6010,6170,151158,142806.0,23145140.0
2016-04-18,6230,6230,6000,6090,96986,140954.0,23145140.0
2016-04-19,6040,6150,6000,6120,127246,141648.0,23145140.0
2016-04-20,6150,6160,5950,6050,142617,140028.0,23145140.0
2016-04-21,6050,6050,5750,5850,198813,135399.0,23145140.0
2016-04-22,5850,5890,5680,5710,139296,132159.0,23145140.0
2016-04-25,5710,5760,5560,5610,131999,129844.0,23145140.0
2016-04-26,5610,5650,5500,5590,87463,129381.0,23145140.0
2016-04-27,5530,5760,5530,5710,68997,132159.0,23145140.0
2016-04-28,5780,5780,5550,5750,54320,133085.0,23145140.0
2016-04-29,5710,5770,5600,5670,43289,131233.0,23145140.0
2016-05-02,5700,5700,5450,5600,67859,129613.0,23145140.0
2016-05-03,5690,5690,5450,5600,57852,129613.0,23145140.0
2016-05-04,5620,5880,5530,5740,193868,132853.0,23145140.0
2016-05-09,5800,5840,5440,5440,85696,125910.0,23145140.0
2016-05-10,5420,5600,5420,5540,35740,128224.0,23145140.0
2016-05-11,5650,5650,5530,5600,44936,129613.0,23145140.0
2016-05-12,5610,5720,5520,5680,39241,131464.0,23145140.0
2016-05-13,5630,5830,5450,5600,80902,129613.0,23145140.0
2016-05-16,5690,5980,5550,5600,264068,129613.0,23145140.0
2016-05-17,5600,5660,5350,5530,160584,127993.0,23145140.0
2016-05-18,5530,5530,5190,5340,98951,123595.0,23145140.0
2016-05-19,5350,5390,5100,5190,93596,120123.0,23145140.0
2016-05-20,5350,5400,5240,5270,37269,121975.0,23145140.0
2016-05-23,5280,5380,5190,5210,23480,120586.0,23145140.0
2016-05-24,5210,5350,5000,5090,154636,117809.0,23145140.0
2016-05-25,5120,5120,4935,4945,78792,114453.0,23145140.0
2016-05-26,4900,5000,4900,4930,64376,114106.0,23145140.0
2016-05-27,4930,4930,4675,4750,189072,109939.0,23145140.0
2016-05-30,4750,4805,4635,4785,52429,110749.0,23145140.0
2016-05-31,4795,5050,4785,4850,111348,112254.0,23145140.0
2016-06-01,4860,5230,4860,5220,151023,120818.0,23145140.0
2016-06-02,5220,5970,5100,5430,487028,125678.0,23145140.0
2016-06-03,5480,5550,5310,5460,99926,126372.0,23145140.0
2016-06-07,5500,5500,5340,5410,57172,125215.0,23145140.0
2016-06-08,5490,5500,5290,5400,78297,124984.0,23145140.0
2016-06-09,5400,5400,5170,5210,76168,120586.0,23145140.0
2016-06-10,5210,5330,5170,5250,28013,121512.0,23145140.0
2016-06-13,5260,5260,5080,5170,31074,119660.0,23145140.0
2016-06-14,5200,5340,4900,4990,79413,115494.0,23145140.0
2016-06-15,5130,5230,4970,5000,41313,115726.0,23145140.0
2016-06-16,4960,5000,4885,4940,44942,114337.0,23145140.0
2016-06-17,5060,5060,4850,4940,25180,114337.0,23145140.0
2016-06-20,4940,4940,4850,4900,28083,113411.0,23145140.0
2016-06-21,4905,5000,4845,4890,22013,113180.0,23145140.0
2016-06-22,4895,5000,4805,4910,22705,113643.0,23145140.0
2016-06-23,4990,4990,4630,4870,51152,112717.0,23145140.0
2016-06-24,4985,4985,4490,4530,108860,104847.0,23145140.0
2016-06-27,4215,4575,4215,4550,76425,105310.0,23145140.0
2016-06-28,4550,4710,4490,4630,127434,107162.0,23145140.0
2016-06-29,4650,4970,4650,4870,40871,112717.0,23145140.0
2016-06-30,4850,5020,4800,4950,34477,114568.0,23145140.0
2016-07-01,4905,5080,4905,4970,32073,115031.0,23145140.0
2016-07-04,4980,5040,4890,4990,25800,115494.0,23145140.0
2016-07-05,5040,5040,4885,4980,37952,115263.0,23145140.0
2016-07-06,4985,4985,4800,4930,32450,114106.0,23145140.0
2016-07-07,4930,4985,4815,4985,37323,115379.0,23145140.0
2016-07-08,4985,5010,4810,4900,28169,113411.0,23145140.0
2016-07-11,4980,4980,4835,4850,22980,112254.0,23145140.0
2016-07-12,4910,5070,4850,5040,80811,116652.0,23145140.0
2016-07-13,5310,6550,5310,6550,1011827,151601.0,23145140.0
2016-07-14,8250,8300,7510,7850,10032544,181689.0,23145140.0
2016-07-15,8000,10150,7960,10150,12573529,234923.0,23145140.0
2016-07-18,10700,10950,9610,10150,2692086,234923.0,23145140.0
2016-07-19,9320,10100,9200,9990,1880845,231220.0,23145140.0
2016-07-20,10100,11000,9550,11000,1951751,254597.0,23145140.0
2016-07-21,10650,11000,9200,9490,6083448,219647.0,23145140.0
2016-07-22,9350,9970,8700,9240,4584641,213861.0,23145140.0
2016-07-25,9070,9500,8950,9240,3478142,213861.0,23145140.0
2016-07-26,8740,8770,7940,8050,3376346,186318.0,23145140.0
2016-07-27,8060,8770,8000,8470,5397164,196039.0,23145140.0
2016-07-28,8560,9080,8360,8720,3157806,212503.0,24369565.0
2016-07-29,8580,8590,8200,8270,1283453,201536.0,24369565.0
2016-08-01,8400,8940,8360,8500,1801606,207141.0,24369565.0
2016-08-02,8480,8590,8040,8590,1251412,209335.0,24369565.0
2016-08-03,8540,8660,8250,8570,1085427,208847.0,24369565.0
2016-08-04,8490,8900,8400,8600,2087835,209578.0,24369565.0
2016-08-05,8610,8640,8200,8330,1246681,202998.0,24369565.0
2016-08-08,8400,8510,8040,8480,1135286,209440.0,24698069.0
2016-08-09,8410,8470,8200,8320,750223,205488.0,24698069.0
2016-08-10,8250,8480,8210,8290,712666,204747.0,24698069.0
2016-08-11,8470,8840,8290,8290,1849074,204747.0,24698069.0
2016-08-12,8380,8380,8230,8240,447930,203512.0,24698069.0
2016-08-16,8180,8330,8000,8000,440509,197585.0,24698069.0
2016-08-17,7750,7910,7500,7580,826670,187211.0,24698069.0
2016-08-18,7570,7690,7340,7430,416288,183507.0,24698069.0
2016-08-19,7550,7550,7230,7430,388285,183507.0,24698069.0
2016-08-22,7340,7840,7100,7720,1187179,191245.0,24772729.0
2016-08-23,7600,7710,7410,7500,469064,185795.0,24772729.0
2016-08-24,7450,7950,7410,7420,1085786,183814.0,24772729.0
2016-08-25,7400,7450,7190,7320,296590,181336.0,24772729.0
2016-08-26,7360,7360,7080,7130,234701,176630.0,24772729.0
2016-08-29,6980,7100,6730,6860,362778,169941.0,24772729.0
2016-08-30,6800,7000,6800,6900,367195,170932.0,24772729.0
2016-08-31,6910,7170,6810,6870,395510,170189.0,24772729.0
2016-09-01,6910,7370,6820,7290,550580,180593.0,24772729.0
2016-09-02,7240,7620,7080,7490,817402,185548.0,24772729.0
2016-09-05,7590,7590,7320,7370,254527,182575.0,24772729.0
2016-09-06,7450,7630,7370,7480,370010,185300.0,24772729.0
2016-09-07,7550,7550,7350,7370,204189,182575.0,24772729.0
2016-09-08,7380,7520,7010,7090,329283,175639.0,24772729.0
2016-09-09,7020,8100,6950,8000,2915770,198182.0,24772729.0
2016-09-12,7990,8130,7640,8060,922636,199668.0,24772729.0
2016-09-13,8110,8330,8020,8280,860807,205118.0,24772729.0
2016-09-19,7960,7990,7760,7830,704228,193970.0,24772729.0
2016-09-20,7880,7950,7590,7740,425844,191741.0,24772729.0
2016-09-21,7700,7820,7520,7700,530089,190750.0,24772729.0
2016-09-22,7790,8060,7640,7960,801117,197191.0,24772729.0
2016-09-23,8000,8140,7780,7900,418115,195705.0,24772729.0
2016-09-26,7780,7800,7200,7300,736597,180841.0,24772729.0
2016-09-27,7370,7420,7100,7200,303545,178364.0,24772729.0
2016-09-28,7170,7410,7140,7210,389350,178611.0,24772729.0
2016-09-29,7240,7300,7000,7030,312097,174152.0,24772729.0
2016-09-30,6840,7300,6810,7120,433660,176382.0,24772729.0
2016-10-04,7200,7380,7010,7240,488775,179355.0,24772729.0
2016-10-05,7220,7450,7160,7310,323398,181089.0,24772729.0
2016-10-06,7360,7520,7280,7280,211669,180345.0,24772729.0
2016-10-07,7280,7600,7280,7510,775644,186043.0,24772729.0
2016-10-10,7510,7550,7250,7250,271649,179602.0,24772729.0
2016-10-11,7300,7300,7030,7160,208039,177373.0,24772729.0
2016-10-12,7100,7220,7050,7200,153025,178364.0,24772729.0
2016-10-13,7250,7250,6900,7030,194131,174152.0,24772729.0
2016-10-14,7000,7080,6860,6860,164656,169941.0,24772729.0
2016-10-17,6780,6820,6630,6690,159645,165730.0,24772729.0
2016-10-18,6750,6750,6350,6350,327007,157307.0,24772729.0
2016-10-19,6350,6470,6120,6300,208053,156068.0,24772729.0
2016-10-20,6290,6430,6180,6240,111997,154582.0,24772729.0
2016-10-21,6180,6280,5650,5850,568632,144920.0,24772729.0
2016-10-24,5900,5920,5690,5710,213428,141452.0,24772729.0
2016-10-25,5710,5810,5610,5670,157040,140461.0,24772729.0
2016-10-26,5670,5680,5310,5490,218817,136002.0,24772729.0
2016-10-27,5490,5680,5420,5640,116411,139718.0,24772729.0
2016-10-28,5700,6320,5700,5880,764015,145664.0,24772729.0
2016-10-31,5880,5950,5300,5430,286589,134516.0,24772729.0
2016-11-01,5370,5550,5170,5240,207617,129809.0,24772729.0
2016-11-02,5250,5250,4905,5100,319718,126341.0,24772729.0
2016-11-03,4875,5260,4875,5100,126556,126341.0,24772729.0
2016-11-04,5030,5280,5030,5270,120610,130552.0,24772729.0
2016-11-07,5300,5460,5240,5390,155727,133525.0,24772729.0
2016-11-08,5390,5490,5230,5250,103774,130057.0,24772729.0
2016-11-09,5300,5350,4660,4970,366379,123120.0,24772729.0
2016-11-10,5120,5350,5080,5270,166174,130552.0,24772729.0
2016-11-11,5220,5370,5210,5300,108288,131295.0,24772729.0
2016-11-14,5410,5570,5240,5490,272118,136002.0,24772729.0
2016-11-15,5360,5930,5360,5610,484711,138975.0,24772729.0
2016-11-16,5560,5870,5560,5790,189195,143434.0,24772729.0
2016-11-17,5900,6060,5770,5940,446726,147150.0,24772729.0
2016-11-18,6000,6000,5430,5450,543496,135011.0,24772729.0
2016-11-21,5400,5400,5000,5160,156308,127827.0,24772729.0
2016-11-22,5090,5430,5070,5180,222897,128323.0,24772729.0
2016-11-23,5250,5280,5080,5120,134351,126836.0,24772729.0
2016-11-24,5090,5250,5000,5000,118178,123864.0,24772729.0
2016-11-25,5000,5140,4885,4930,144500,122130.0,24772729.0
2016-11-28,4985,5030,4750,4780,116324,118414.0,24772729.0
2016-11-29,4650,4850,4650,4785,135524,118538.0,24772729.0
2016-11-30,4845,4845,4635,4680,140458,115936.0,24772729.0
2016-12-01,4685,4715,4470,4595,241791,113831.0,24772729.0
2016-12-02,4590,4590,4450,4480,138523,110982.0,24772729.0
2016-12-05,4400,4440,4105,4200,309783,104045.0,24772729.0
2016-12-06,4135,4595,4135,4185,410455,103674.0,24772729.0
2016-12-07,4185,4250,4120,4200,167203,104045.0,24772729.0
2016-12-08,4220,4330,4200,4215,84301,104417.0,24772729.0
2016-12-09,4220,4410,4220,4370,129794,108257.0,24772729.0
2016-12-12,4370,4585,4355,4555,173902,112840.0,24772729.0
2016-12-13,4580,4660,4510,4600,126182,113955.0,24772729.0
2016-12-14,4620,4680,4500,4555,118160,112840.0,24772729.0
2016-12-15,4510,4700,4450,4670,111801,115689.0,24772729.0
2016-12-16,4700,4720,4630,4645,110505,115069.0,24772729.0
2016-12-19,4645,4795,4600,4765,118565,118042.0,24772729.0
2016-12-20,4750,4850,4730,4770,126361,118166.0,24772729.0
2016-12-21,4755,4800,4705,4755,70353,117794.0,24772729.0
2016-12-22,4795,4795,4670,4690,82743,116184.0,24772729.0
2016-12-23,4655,4770,4580,4690,156419,116184.0,24772729.0
2016-12-26,4690,4745,4530,4610,93099,114202.0,24772729.0
2016-12-27,4625,4630,4400,4400,103039,109000.0,24772729.0
2016-12-28,4430,4480,4385,4480,107082,110982.0,24772729.0
2016-12-29,4480,4835,4475,4770,386220,118166.0,24772729.0
2017-01-02,4850,5130,4770,4945,263608,122501.0,24772729.0
2017-01-03,4990,5100,4945,5070,222782,125598.0,24772729.0
2017-01-04,5150,5190,4995,5070,152259,125598.0,24772729.0
2017-01-05,5140,5140,4985,5060,99862,125350.0,24772729.0
2017-01-06,5080,5080,4895,4915,144471,121758.0,24772729.0
2017-01-09,4970,4990,4835,4890,71045,121139.0,24772729.0
2017-01-10,4905,4930,4735,4800,98915,118909.0,24772729.0
2017-01-11,4810,5120,4810,5090,277305,126093.0,24772729.0
2017-01-12,5220,5300,4975,4975,426917,123244.0,24772729.0
2017-01-13,4980,5140,4955,4965,157616,122997.0,24772729.0
2017-01-16,4970,5050,4900,4930,104230,122130.0,24772729.0
2017-01-17,4850,4960,4810,4850,105968,120148.0,24772729.0
2017-01-18,4830,4935,4610,4655,175066,115317.0,24772729.0
2017-01-19,4695,4745,4635,4650,117352,115193.0,24772729.0
2017-01-20,4700,4700,4400,4445,316694,110115.0,24772729.0
2017-01-23,4310,4460,4310,4360,127056,108009.0,24772729.0
2017-01-24,5280,5660,5260,5660,1015121,140214.0,24772729.0
2017-01-25,6600,7350,6430,6830,12838628,169198.0,24772729.0
2017-01-26,6930,7070,5720,6230,6714518,154334.0,24772729.0
2017-01-31,6750,7330,6160,6310,8357970,156316.0,24772729.0
2017-02-01,6370,6390,5870,6120,2587816,151609.0,24772729.0
2017-02-02,5920,6130,5670,5840,2134934,144673.0,24772729.0
2017-02-03,5880,6180,5690,5800,2157961,143682.0,24772729.0
2017-02-06,5790,5790,5410,5500,1145106,136250.0,24772729.0
2017-02-07,5590,5870,5580,5700,1877220,141205.0,24772729.0
2017-02-08,5560,5560,5230,5370,1216952,133030.0,24772729.0
2017-02-09,5410,5490,5200,5450,774533,135011.0,24772729.0
2017-02-10,5410,5490,5210,5210,551562,129066.0,24772729.0
2017-02-13,5210,5300,5050,5170,539623,128075.0,24772729.0
2017-02-14,5170,5320,5150,5200,383918,128818.0,24772729.0
2017-02-15,5210,5240,5110,5210,312686,129066.0,24772729.0
2017-02-16,5290,5450,5210,5450,838387,135011.0,24772729.0
2017-02-17,5450,5510,5310,5330,520048,132039.0,24772729.0
2017-02-20,5370,5660,5310,5320,1869076,131791.0,24772729.0
2017-02-21,5360,5430,5200,5220,471656,129314.0,24772729.0
2017-02-22,5220,5380,5150,5250,399307,130057.0,24772729.0
2017-02-23,5300,5300,5110,5170,271822,128075.0,24772729.0
2017-02-24,5190,5190,5030,5030,326036,124607.0,24772729.0
2017-02-27,4810,4950,4785,4915,339006,121758.0,24772729.0
2017-02-28,4915,4990,4740,4965,270462,122997.0,24772729.0
2017-03-02,5000,5080,4875,4935,178590,122253.0,24772729.0
2017-03-03,4930,4930,4720,4730,232595,117175.0,24772729.0
2017-03-06,4680,4845,4570,4780,184493,118414.0,24772729.0
2017-03-07,4800,4835,4680,4815,174139,119281.0,24772729.0
2017-03-08,4810,4895,4780,4845,136130,120024.0,24772729.0
2017-03-09,4900,4905,4675,4685,244356,116060.0,24772729.0
2017-03-10,4685,4785,4450,4750,301263,117670.0,24772729.0
2017-03-13,4775,5030,4775,4845,542638,120024.0,24772729.0
2017-03-14,4845,4925,4800,4860,149861,120395.0,24772729.0
2017-03-15,4990,5040,4850,4925,466019,122006.0,24772729.0
2017-03-16,4950,5370,4920,5130,862200,127084.0,24772729.0
2017-03-17,5130,5190,5040,5190,264175,128570.0,24772729.0
2017-03-20,5210,5220,4990,5020,274377,124359.0,24772729.0
2017-03-21,5020,5070,4955,4955,182636,122749.0,24772729.0
2017-03-22,4930,4985,4810,4920,156538,121882.0,24772729.0
2017-03-23,4940,5000,4825,4835,172573,119776.0,24772729.0
2017-03-24,4870,4875,4775,4870,111739,120643.0,24772729.0
2017-03-27,4925,5140,4850,5060,556930,125350.0,24772729.0
2017-03-28,5100,5130,4975,5020,201113,124359.0,24772729.0
2017-03-29,5040,5150,5000,5150,279308,127580.0,24772729.0
2017-03-30,5190,5330,5120,5120,642354,126836.0,24772729.0
2017-03-31,5120,5240,5020,5180,207383,128323.0,24772729.0
2017-04-03,5210,5250,5140,5220,189559,129314.0,24772729.0
2017-04-04,5240,5470,5160,5200,717450,128818.0,24772729.0
2017-04-05,5300,5340,5210,5230,326823,129561.0,24772729.0
2017-04-06,5280,5310,5050,5120,236963,126836.0,24772729.0
2017-04-07,5180,5180,5060,5090,123609,126093.0,24772729.0
2017-04-10,5090,5130,4865,4885,226783,121015.0,24772729.0
2017-04-11,4885,4930,4770,4850,109631,120148.0,24772729.0
2017-04-12,4880,4965,4780,4935,127117,122253.0,24772729.0
2017-04-13,4950,5070,4930,4935,114883,122253.0,24772729.0
2017-04-14,4930,4975,4820,4830,126949,119652.0,24772729.0
2017-04-17,4830,4940,4805,4910,79240,121634.0,24772729.0
2017-04-18,4935,5050,4850,4995,124215,123740.0,24772729.0
2017-04-19,5070,5190,4960,5100,488792,126341.0,24772729.0
2017-04-20,5100,5140,5000,5040,121754,124855.0,24772729.0
2017-04-21,5040,5090,4950,5000,173584,123864.0,24772729.0
2017-04-24,5290,5670,5000,5020,4273722,124359.0,24772729.0
2017-04-25,5110,5110,4985,5020,422829,124359.0,24772729.0
2017-04-26,5020,5070,4910,5030,326936,124607.0,24772729.0
2017-04-27,4980,5060,4925,4955,285015,122749.0,24772729.0
2017-04-28,5020,5020,4920,4940,111449,122377.0,24772729.0
2017-05-02,4960,4985,4815,4815,154604,119281.0,24772729.0
2017-05-04,4800,4920,4800,4890,82363,121139.0,24772729.0
2017-05-08,4830,4930,4830,4895,114161,121263.0,24772729.0
2017-05-10,4960,5020,4900,5000,156724,123864.0,24772729.0
2017-05-11,5020,5040,4950,4960,83210,122873.0,24772729.0
2017-05-12,4930,4980,4835,4870,197320,120643.0,24772729.0
2017-05-15,4900,4900,4790,4810,132099,119157.0,24772729.0
2017-05-16,4855,4855,4735,4765,158967,118042.0,24772729.0
2017-05-17,4740,4790,4600,4640,348268,114945.0,24772729.0
2017-05-18,4670,4715,4595,4655,128493,115317.0,24772729.0
2017-05-19,4655,4825,4600,4765,175083,118042.0,24772729.0
2017-05-22,4785,4795,4675,4700,116486,116432.0,24772729.0
2017-05-23,4700,4790,4695,4710,77676,116680.0,24772729.0
2017-05-24,4700,4730,4625,4640,148906,114945.0,24772729.0
2017-05-25,4745,4745,4625,4630,121221,114698.0,24772729.0
2017-05-26,4610,4650,4590,4645,124808,115069.0,24772729.0
2017-05-29,4650,4665,4490,4500,233914,111477.0,24772729.0
2017-05-30,4500,4555,4450,4520,69805,111973.0,24772729.0
2017-05-31,4495,4565,4495,4510,69917,111725.0,24772729.0
2017-06-01,4510,4555,4495,4520,81795,111973.0,24772729.0
2017-06-02,4530,4565,4510,4510,60083,111725.0,24772729.0
2017-06-05,4540,4560,4510,4540,59694,112468.0,24772729.0
2017-06-07,4540,4740,4540,4620,141157,114450.0,24772729.0
2017-06-08,4620,4700,4560,4585,120598,113583.0,24772729.0
2017-06-09,4585,4620,4500,4550,87705,112716.0,24772729.0
2017-06-12,4550,4580,4505,4550,50005,112716.0,24772729.0
2017-06-13,4550,4580,4490,4510,124847,111725.0,24772729.0
2017-06-14,4555,4555,4425,4450,154210,110239.0,24772729.0
2017-06-15,4460,4500,4350,4420,127745,109495.0,24772729.0
2017-06-16,4450,4450,4300,4365,153040,108133.0,24772729.0
2017-06-19,4365,4425,4345,4390,72378,108752.0,24772729.0
2017-06-20,4385,4520,4310,4310,240963,106770.0,24772729.0
2017-06-21,4290,4335,4220,4260,118623,105532.0,24772729.0
2017-06-22,4260,4300,4200,4220,76422,104541.0,24772729.0
2017-06-23,4205,4300,4205,4250,68983,105284.0,24772729.0
2017-06-26,4270,4320,4170,4200,99793,104045.0,24772729.0
2017-06-27,4200,4250,4175,4200,64500,104075.0,24779836.0
2017-06-28,4230,4245,4165,4220,94240,104571.0,24779836.0
2017-06-29,4305,4305,4180,4230,87313,104819.0,24779836.0
2017-06-30,4230,4245,4200,4230,32168,104819.0,24779836.0
2017-07-03,4220,4285,4185,4235,43760,104943.0,24779836.0
2017-07-04,4240,4255,4180,4200,73374,104075.0,24779836.0
2017-07-05,4200,4230,4155,4175,39916,103456.0,24779836.0
2017-07-06,4175,4210,4120,4185,57686,103704.0,24779836.0
2017-07-07,4200,4240,4155,4240,46518,105067.0,24779836.0
2017-07-10,4265,4285,4155,4155,56801,102960.0,24779836.0
2017-07-11,4150,4190,4115,4150,62054,102836.0,24779836.0
2017-07-12,4150,4215,4080,4080,88237,101102.0,24779836.0
2017-07-13,4030,4100,3940,3955,136724,98004.0,24779836.0
