포스링크(056730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-06,3543,3710,3486,3537,2101361,25373.0,25837785.0
2014-11-07,3540,4051,3540,4053,3989532,29068.0,25837785.0
2014-11-10,4142,4195,3908,4071,2479922,29197.0,25837785.0
2014-11-11,4106,4465,3961,4323,2050980,31005.0,25837785.0
2014-11-12,4322,4736,4069,4503,1020465,32297.0,25837785.0
2014-11-13,4502,4645,4304,4574,489173,32814.0,25837785.0
2014-11-14,4574,4736,4429,4503,394937,32297.0,25837785.0
2014-11-17,4484,4645,4213,4251,764619,30489.0,25837785.0
2014-11-18,4249,4429,4231,4269,566374,30618.0,25837785.0
2014-11-19,4358,4898,4340,4899,1326776,36685.0,26974408.0
2014-11-20,4790,5114,4790,5061,743916,37899.0,26974408.0
2014-11-21,5150,5475,5006,5331,740157,39922.0,26974408.0
2014-11-24,5457,5636,5150,5475,650069,41001.0,26974408.0
2014-11-25,5546,5834,5420,5620,1080491,42080.0,26974408.0
2014-11-26,5546,5546,5078,5151,628726,38573.0,26974408.0
2014-11-27,5276,5276,4393,4395,3298786,32909.0,26974408.0
2014-11-28,4411,4465,3745,3746,3368763,28053.0,26974408.0
2014-12-01,4142,4304,3655,4305,3624720,32234.0,26974408.0
2014-12-02,4304,4934,4304,4917,1682218,36820.0,26974408.0
2014-12-03,4916,5024,4682,4899,723750,36685.0,26974408.0
2014-12-04,4970,5006,4718,4719,545334,35336.0,26974408.0
2014-12-05,4772,4970,4645,4773,903333,35741.0,26974408.0
2014-12-08,4862,4862,4286,4323,779818,32369.0,26974408.0
2014-12-09,4322,4574,3781,4574,2320043,34257.0,26974408.0
2014-12-10,4682,4682,4142,4305,1196494,32234.0,26974408.0
2014-12-11,4447,4934,4160,4935,2198192,36955.0,26974408.0
2014-12-12,5150,5330,4772,5007,1365383,37494.0,26974408.0
2014-12-15,5114,5744,5006,5404,1706945,40462.0,26974408.0
2014-12-16,5240,5475,4988,5169,896948,38708.0,26974408.0
2014-12-17,5096,5924,5060,5727,1473530,42889.0,26974408.0
2014-12-18,5889,6194,5510,5854,950247,43833.0,26974408.0
2014-12-19,6123,6303,5708,5800,1023914,43429.0,26974408.0
2014-12-22,5510,5834,5510,5511,598815,41271.0,26974408.0
2014-12-23,5636,5636,4880,5223,918844,39113.0,26974408.0
2014-12-24,5384,5582,5222,5547,342992,41541.0,26974408.0
2014-12-26,5546,5582,5330,5493,315115,41136.0,26974408.0
2014-12-29,5546,5798,5222,5655,396306,42350.0,26974408.0
2014-12-30,5726,6123,5546,5655,832887,42350.0,26974408.0
2015-01-02,5384,5546,5114,5422,443338,40596.0,26974408.0
2015-01-05,5402,5853,5222,5836,515457,43699.0,26974408.0
2015-01-06,5691,6105,5672,5871,607981,43968.0,26974408.0
2015-01-07,5906,5942,5600,5673,309822,42485.0,26974408.0
2015-01-08,5708,5798,5402,5638,314945,42215.0,26974408.0
2015-01-09,5564,5744,5510,5638,111258,42273.0,27011741.0
2015-01-12,5726,5762,5546,5620,168663,42138.0,27011741.0
2015-01-13,5708,5708,5420,5566,404785,41733.0,27011741.0
2015-01-14,5546,5636,5401,5547,176551,41598.0,27011741.0
2015-01-15,5636,5889,5510,5620,317735,42138.0,27011741.0
2015-01-16,5618,5744,5438,5691,145892,42679.0,27011741.0
2015-01-19,5691,5744,5546,5655,155432,42408.0,27011741.0
2015-01-20,5546,5726,5330,5331,377927,39977.0,27011741.0
2015-01-21,5384,5438,5132,5331,256767,39977.0,27011741.0
2015-01-22,5276,5330,4898,5331,361945,39977.0,27011741.0
2015-01-23,5330,5834,5276,5836,531551,43759.0,27011741.0
2015-01-26,5816,5942,5673,5818,401763,43624.0,27011741.0
2015-01-27,5834,5907,5708,5782,224385,43354.0,27011741.0
2015-01-28,5780,5780,5528,5727,228453,42949.0,27011741.0
2015-01-29,5834,6086,5655,5800,438360,43489.0,27011741.0
2015-01-30,5798,5815,5546,5673,200716,42543.0,27011741.0
2015-02-02,5673,6014,5655,5764,342551,43219.0,27011741.0
2015-02-03,5871,5978,4898,5241,1511151,39302.0,27011741.0
2015-02-04,5168,5708,5168,5367,615824,40247.0,27011741.0
2015-02-05,5475,5618,5150,5313,441650,39842.0,27011741.0
2015-02-06,5294,5402,4970,5313,528561,39842.0,27011741.0
2015-02-09,6051,6051,5258,5475,1474258,41058.0,27011741.0
2015-02-10,5475,5528,5258,5349,257953,40112.0,27011741.0
2015-02-11,5475,5475,5041,5133,452895,38492.0,27011741.0
2015-02-12,5258,5276,4970,5188,239944,38897.0,27011741.0
2015-02-13,5348,5348,5060,5295,257337,39707.0,27011741.0
2015-02-16,5294,5402,5041,5277,271760,39572.0,27011741.0
2015-02-17,5383,5726,5222,5655,776899,42408.0,27011741.0
2015-02-23,5834,6501,5691,6502,2610882,48756.0,27011741.0
2015-02-24,6807,7095,6501,6754,2939299,50647.0,27011741.0
2015-02-25,6771,7257,6735,7024,1566165,52673.0,27011741.0
2015-02-26,7167,7329,6483,6484,1548006,48621.0,27011741.0
2015-02-27,6590,6843,6303,6844,960220,51322.0,27011741.0
2015-03-02,6969,7077,6573,6880,849727,51592.0,27011741.0
2015-03-03,6555,7905,6285,7907,3423758,59291.0,27011741.0
2015-03-04,8212,8248,7743,8213,1495771,61587.0,27011741.0
2015-03-05,8086,9094,7834,8753,1510836,65639.0,27011741.0
2015-03-06,8752,8842,7671,7745,1054230,58075.0,27011741.0
2015-03-09,7545,8032,7293,7565,629339,56725.0,27011741.0
2015-03-10,7600,7905,7365,7690,561148,57670.0,27011741.0
2015-03-11,7527,7671,6590,7402,1459913,55509.0,27011741.0
2015-03-12,7473,7491,7077,7133,431390,53483.0,27011741.0
2015-03-13,7149,7346,6987,7222,330877,54159.0,27011741.0
2015-03-16,7095,7527,6590,7438,555502,55779.0,27011741.0
2015-03-17,7203,8248,7203,7781,1312230,58345.0,27011741.0
2015-03-18,7779,8248,7581,7852,915534,58886.0,27011741.0
2015-03-19,8104,8104,7401,7474,472317,58537.0,28210781.0
2015-03-20,7311,7509,6843,7420,522164,58114.0,28210781.0
2015-03-23,7401,7401,6807,6826,821269,53459.0,28210781.0
2015-03-24,5816,6051,5816,5818,2838973,45560.0,28210781.0
2015-03-25,5366,5492,4952,4953,7811177,38790.0,28210781.0
2015-03-26,5060,5366,4970,5151,2850246,40341.0,28210781.0
2015-03-27,5096,5673,4520,5349,2133977,41893.0,28210781.0
2015-03-30,5456,5582,4970,5133,1735299,40200.0,28210781.0
2015-03-31,4376,5240,4376,4827,6566504,37802.0,28210781.0
2015-04-01,4825,4934,4106,4107,2735292,32160.0,28210781.0
2015-04-02,3710,3889,3493,3494,9792220,27364.0,28210781.0
2015-04-03,3014,3281,2985,3206,11605730,25108.0,28210781.0
2015-04-06,3190,3197,2813,2958,7472162,23161.0,28210781.0
2015-04-07,3043,3399,3043,3401,6953774,26631.0,28210781.0
2015-04-08,3637,3908,3558,3908,6107685,30609.0,28210781.0
2015-04-09,3745,3961,3597,3764,7086412,29480.0,28210781.0
2015-04-10,3672,3871,3618,3657,3603024,28634.0,28210781.0
2015-04-13,3691,3745,3277,3570,3263223,27957.0,28210781.0
2015-04-14,3594,3710,3396,3588,2414337,28098.0,28210781.0
2015-04-15,4124,4124,3601,4124,9150926,32301.0,28210781.0
2015-04-16,4177,4627,4160,4521,4948568,35405.0,28210781.0
2015-04-17,4574,4574,4177,4323,1789415,33853.0,28210781.0
2015-04-20,4340,4447,4015,4107,1558622,32160.0,28210781.0
2015-04-21,4160,4376,3979,4197,2933644,32866.0,28210781.0
2015-04-22,4286,4358,3853,4358,2248503,34135.0,28210781.0
2015-04-23,4393,5006,4358,4971,6457650,38931.0,28210781.0
2015-04-24,4790,4952,4465,4611,2071114,36110.0,28210781.0
2015-04-27,4502,4880,4411,4629,1634387,36251.0,28210781.0
2015-04-28,4627,4645,4322,4431,1077433,34699.0,28210781.0
2015-04-29,4429,4502,4069,4215,1621942,33007.0,28210781.0
2015-04-30,0,0,0,4215,0,33007.0,28210781.0
2015-05-04,3583,3583,3583,3584,148919,28070.0,28210781.0
2015-05-06,3047,3529,3047,3170,8119411,24825.0,28210781.0
2015-05-07,3331,3446,3179,3422,1541274,26800.0,28210781.0
2015-05-08,3475,3926,3475,3926,1826255,30750.0,28210781.0
2015-05-11,4142,4393,3926,4178,2065144,32725.0,28210781.0
2015-05-12,4195,4736,4015,4305,1940883,33712.0,28210781.0
2015-05-13,4106,4393,4015,4215,788600,33007.0,28210781.0
2015-05-14,4213,4213,3926,3944,717978,30891.0,28210781.0
2015-05-15,3835,4195,3835,4035,556649,31596.0,28210781.0
2015-05-18,4106,4142,3727,3890,402626,30468.0,28210781.0
2015-05-19,3926,4465,3926,4323,3237643,33853.0,28210781.0
2015-05-20,4231,4574,4051,4340,1525335,33994.0,28210781.0
2015-05-21,4411,4484,4195,4269,796762,33430.0,28210781.0
2015-05-22,4304,4340,3961,3962,738860,31032.0,28210781.0
2015-05-26,3997,4376,3961,4178,855780,32725.0,28210781.0
2015-05-27,4177,4213,3568,3602,3615339,28211.0,28210781.0
2015-05-28,3655,3835,3547,3746,1268384,29339.0,28210781.0
2015-05-29,3781,4304,3601,4305,1503036,33764.0,28254581.0
2015-06-01,4502,4772,4322,4323,1451056,33905.0,28254581.0
2015-06-02,4340,4429,3871,4395,1148392,34471.0,28254581.0
2015-06-03,4177,4502,4177,4449,619727,34894.0,28254581.0
2015-06-04,4447,4484,4249,4323,442544,33905.0,28254581.0
2015-06-05,4322,4574,4124,4395,724372,34471.0,28254581.0
2015-06-08,4447,4502,4304,4395,276900,34471.0,28254581.0
2015-06-09,4429,4447,4213,4251,601599,33340.0,28254581.0
2015-06-10,4322,4645,4142,4574,1728756,35883.0,28254581.0
2015-06-11,4754,4862,4286,4323,1277379,33905.0,28254581.0
2015-06-12,4286,4429,3944,4142,798171,32493.0,28254581.0
2015-06-15,4249,4286,3654,3657,752218,28678.0,28254581.0
2015-06-16,3691,4286,3601,4053,983249,31786.0,28254581.0
2015-06-17,4015,4376,3908,4089,823593,32069.0,28254581.0
2015-06-18,4213,4249,3835,3855,493753,30232.0,28254581.0
2015-06-19,4069,4177,3781,3962,621945,31080.0,28254581.0
2015-06-22,4033,4033,3853,3962,295783,31080.0,28254581.0
2015-06-23,3961,4069,3637,3764,1151869,29526.0,28254581.0
2015-06-24,3781,3944,3691,3728,640862,29243.0,28254581.0
2015-06-25,3763,3961,3655,3782,625412,29667.0,28254581.0
2015-06-26,3799,3853,3597,3728,867688,29243.0,28254581.0
2015-06-29,4015,4358,3781,4053,1924191,31786.0,28254581.0
2015-06-30,3979,3979,3710,3855,816640,30232.0,28254581.0
2015-07-01,3817,3871,3710,3800,517266,29809.0,28254581.0
2015-07-02,3817,3871,3691,3764,786305,29526.0,28254581.0
2015-07-03,3763,4322,3655,3980,2071773,31221.0,28254581.0
2015-07-06,3979,3979,3763,3764,676322,29526.0,28254581.0
2015-07-07,3817,3889,3536,3674,1844924,28820.0,28254581.0
2015-07-08,3691,4051,3673,3890,927457,30515.0,28254581.0
2015-07-09,4267,5041,4249,5043,11157773,39556.0,28254581.0
2015-07-10,6051,6447,5330,5836,10997408,45772.0,28254581.0
2015-07-13,5834,5942,5258,5943,3213550,46620.0,28254581.0
2015-07-14,5834,6410,5780,5925,2701534,46479.0,28254581.0
2015-07-15,5978,6410,5907,6412,1763893,50293.0,28254581.0
2015-07-16,6645,7689,6590,6718,3965024,52695.0,28254581.0
2015-07-17,7167,7347,6735,7151,2180294,60225.0,30340086.0
2015-07-20,7563,7852,7257,7492,2133686,63107.0,30340086.0
2015-07-21,7671,7671,6483,7349,1905465,61894.0,30340086.0
2015-07-22,7816,7816,6843,7078,1069189,59618.0,30340086.0
2015-07-23,6771,7023,6051,6123,1685687,51578.0,30340086.0
2015-07-24,6356,6537,5942,6250,868171,52640.0,30340086.0
2015-07-27,6465,6465,5978,6160,380209,51882.0,30340086.0
2015-07-28,5853,6483,5853,6250,637353,52640.0,30340086.0
2015-07-29,6212,6519,6032,6141,353189,51730.0,30340086.0
2015-07-30,6321,6321,5853,6016,414593,50668.0,30340086.0
2015-07-31,6014,6555,5942,6178,874997,52033.0,30340086.0
2015-08-03,6140,6374,6014,6141,308948,51730.0,30340086.0
2015-08-04,6050,6122,5691,6052,337575,50971.0,30340086.0
2015-08-05,5780,5978,5780,5836,286080,49151.0,30340086.0
2015-08-06,5798,5942,5673,5782,232848,48696.0,30340086.0
2015-08-07,5762,5942,5618,5782,290991,48696.0,30340086.0
2015-08-10,5726,5834,5456,5584,346214,47027.0,30340086.0
2015-08-11,5673,6267,5510,5638,986111,63470.0,40555602.0
2015-08-12,5582,5673,5186,5673,1008699,63875.0,40555602.0
2015-08-13,6123,6699,5402,5475,2489356,61645.0,40555602.0
2015-08-17,5475,5546,5041,5241,547562,59008.0,40555602.0
2015-08-18,5258,5258,4465,4863,834394,54750.0,40555602.0
2015-08-19,5006,5024,4609,4881,357875,54953.0,40555602.0
2015-08-20,4520,5186,4520,5043,283011,56778.0,40555602.0
2015-08-21,4682,5024,4574,4574,253007,51506.0,40555602.0
2015-08-24,4376,4825,4376,4467,171745,50289.0,40555602.0
2015-08-25,4574,4682,4322,4503,277817,50695.0,40555602.0
2015-08-26,4574,4627,4429,4503,344312,50695.0,40555602.0
2015-08-27,4502,4682,4465,4647,441619,52317.0,40555602.0
2015-08-28,4772,5041,4682,4845,520976,54547.0,40555602.0
2015-08-31,4736,5024,4663,4863,312699,54750.0,40555602.0
2015-09-01,4843,4970,4754,4773,183627,53736.0,40555602.0
2015-09-02,4609,4952,4502,4719,145050,53128.0,40555602.0
2015-09-03,4736,4862,4502,4539,329614,51100.0,40555602.0
2015-09-04,4682,5132,4574,4935,1072606,55561.0,40555602.0
2015-09-07,5276,5907,4843,4989,2736480,56170.0,40555602.0
2015-09-08,4970,5078,4538,4611,511032,51911.0,40555602.0
2015-09-09,4627,4736,4574,4701,275826,52925.0,40555602.0
2015-09-10,4627,4772,4502,4719,329741,53128.0,40555602.0
2015-09-11,4700,4754,4556,4647,320004,52317.0,40555602.0
2015-09-14,4700,4736,4538,4593,249880,51708.0,40555602.0
2015-09-15,4574,4682,4484,4611,244455,51911.0,40555602.0
2015-09-16,4592,4609,4142,4358,1073197,49072.0,40555602.0
2015-09-17,4429,4429,4249,4340,275649,48870.0,40555602.0
2015-09-18,4304,4411,4286,4340,280848,48870.0,40555602.0
2015-09-21,4340,4376,4231,4269,309874,48058.0,40555602.0
2015-09-22,4358,4393,4249,4323,242907,48667.0,40555602.0
2015-09-23,4249,4393,4213,4287,247396,48261.0,40555602.0
2015-09-24,4322,4376,4051,4251,374037,47856.0,40555602.0
2015-09-25,4322,4340,4069,4251,500401,47856.0,40555602.0
2015-09-30,4213,4304,4106,4287,258290,48261.0,40555602.0
2015-10-01,4393,4574,4231,4467,564709,50289.0,40555602.0
2015-10-02,4538,5708,4538,5223,4602574,58806.0,40555602.0
2015-10-05,5294,6069,5294,5925,3168535,66714.0,40555602.0
2015-10-06,6123,6158,5492,5836,1715748,65700.0,40555602.0
2015-10-07,5618,5834,5384,5584,886363,62861.0,40555602.0
2015-10-08,5564,5636,5330,5367,665703,60428.0,40555602.0
2015-10-12,5475,6158,5348,5907,1302603,66511.0,40555602.0
2015-10-13,5816,6122,5762,5998,607123,67525.0,40555602.0
2015-10-14,5834,6122,5780,6070,463622,68336.0,40555602.0
2015-10-15,6069,6231,5942,6034,440972,67931.0,40555602.0
2015-10-16,6105,6123,5834,5889,288601,66308.0,40555602.0
2015-10-19,5924,5978,5708,5889,516943,66308.0,40555602.0
2015-10-20,5907,6843,5889,6664,2378812,75028.0,40555602.0
2015-10-21,6987,8608,6627,8231,7086164,92670.0,40555602.0
2015-10-22,9292,9310,7743,8393,5702555,94495.0,40555602.0
2015-10-23,8410,8626,7473,8321,2271115,96267.0,41673960.0
2015-10-26,8320,8860,7816,8573,1636278,99184.0,41673960.0
2015-10-27,8374,8572,8266,8357,713194,96684.0,41673960.0
2015-10-28,8374,9688,8121,8645,2556259,100018.0,41673960.0
2015-10-29,8788,8860,8482,8807,897286,101893.0,41673960.0
2015-10-30,8680,8788,8266,8717,937017,100851.0,41673960.0
2015-11-02,8410,8734,8410,8537,337256,98767.0,41673960.0
2015-11-03,8536,8716,7473,8393,1429284,97100.0,41673960.0
2015-11-04,8500,8500,7689,7997,1954706,92516.0,41673960.0
2015-11-05,7996,8068,7275,7781,1355205,90016.0,41673960.0
2015-11-06,7905,8104,7689,7925,788395,91683.0,41673960.0
2015-11-09,7743,7888,7365,7402,1093066,85640.0,41673960.0
2015-11-10,8086,8086,7455,7852,1241853,90849.0,41673960.0
2015-11-11,7852,8644,7689,8645,1794963,100018.0,41673960.0
2015-11-12,9094,10715,8392,10086,6889584,116687.0,41673960.0
2015-11-13,10193,10571,9076,9276,3258868,107310.0,41673960.0
2015-11-16,9256,9868,9022,9726,2291703,112520.0,41673960.0
2015-11-17,9563,9977,9490,9690,1163882,112103.0,41673960.0
2015-11-18,9652,9706,9058,9437,1073696,109186.0,41673960.0
2015-11-19,9365,9508,8842,9366,913718,108352.0,41673960.0
2015-11-20,9185,9256,8969,9114,755911,105435.0,41673960.0
2015-11-23,9004,9004,8121,8753,1311809,101268.0,41673960.0
2015-11-24,8752,10067,8410,9185,1342082,106269.0,41673960.0
2015-11-25,9292,9526,8824,8987,606026,103977.0,41673960.0
2015-11-26,9004,9167,8608,8987,471974,103977.0,41673960.0
2015-11-27,9274,9274,8716,9005,580120,104185.0,41673960.0
2015-11-30,9004,9094,8644,8807,430149,101893.0,41673960.0
2015-12-01,8824,9167,8572,8861,479823,102518.0,41673960.0
2015-12-02,9040,9040,8644,8807,465138,101893.0,41673960.0
2015-12-03,8662,9904,8212,8627,2042624,99809.0,41673960.0
2015-12-04,8553,9526,8320,9150,1367862,105852.0,41673960.0
2015-12-07,9256,9851,9167,9510,1002183,110019.0,41673960.0
2015-12-08,9545,9886,9328,9419,619640,108977.0,41673960.0
2015-12-09,9401,9508,9256,9401,362054,111085.0,42561271.0
2015-12-10,8644,9058,8446,8645,1170787,102147.0,42561271.0
2015-12-11,8644,8950,8500,8645,464929,102147.0,42561271.0
2015-12-14,8446,8590,8086,8105,400661,96990.0,43106824.0
2015-12-15,8032,8770,8032,8717,233055,104319.0,43106824.0
2015-12-16,8950,8950,8320,8591,312079,102810.0,43106824.0
2015-12-17,8608,8770,8428,8771,250246,104965.0,43106824.0
2015-12-18,8734,9545,8644,9078,1022351,108629.0,43106824.0
2015-12-21,9401,9508,8878,9005,634160,107767.0,43106824.0
2015-12-22,9185,9185,8500,8591,520337,102810.0,43106824.0
2015-12-23,8536,9130,8536,8807,511397,105396.0,43106824.0
2015-12-24,8896,8896,8500,8501,424192,101732.0,43106824.0
2015-12-28,8752,8752,8157,8159,285553,97637.0,43106824.0
2015-12-29,8248,8553,7959,8555,246221,103442.0,43554451.0
2015-12-30,8824,9022,8662,8861,479383,107144.0,43554451.0
2016-01-04,8734,8986,8392,8933,531980,108015.0,43554451.0
2016-01-05,8914,9022,8536,8609,400901,104095.0,43554451.0
2016-01-06,8608,8860,8428,8465,404755,102353.0,43554451.0
2016-01-07,7923,8608,7923,8285,539277,100175.0,43554451.0
2016-01-08,8104,8355,7725,7925,365828,95820.0,43554451.0
2016-01-11,8212,8212,7257,7420,682217,89722.0,43554451.0
2016-01-12,7491,7636,6915,7006,360217,84713.0,43554451.0
2016-01-13,6861,7401,6663,7312,799842,88416.0,43554451.0
2016-01-14,7707,8644,7438,7961,2257546,96255.0,43554451.0
2016-01-15,7996,8320,7689,7690,648327,92989.0,43554451.0
2016-01-18,7689,7689,7131,7474,400933,90375.0,43554451.0
2016-01-19,7491,7563,7203,7204,277066,87109.0,43554451.0
2016-01-20,7365,7870,7293,7456,341557,90158.0,43554451.0
2016-01-21,7527,7563,7222,7402,213392,89504.0,43554451.0
2016-01-22,7563,7563,7222,7240,168807,87544.0,43554451.0
2016-01-25,7311,7401,7113,7276,324388,87980.0,43554451.0
2016-01-26,7113,7329,7059,7240,243338,87544.0,43554451.0
2016-01-27,7455,7455,6555,6556,576363,79269.0,43554451.0
2016-01-28,6735,6825,6032,6574,675227,79487.0,43554451.0
2016-01-29,6663,7563,6519,7312,1941921,88416.0,43554451.0
2016-02-01,7347,8248,7347,8015,1932543,96909.0,43554451.0
2016-02-02,8284,8734,8104,8519,1896728,103006.0,43554451.0
2016-02-03,8644,8644,7167,7601,1855102,91900.0,43554451.0
2016-02-04,7600,7600,7023,7529,710589,91029.0,43554451.0
2016-02-05,7491,7636,7239,7312,391323,88416.0,43554451.0
2016-02-11,7293,7293,6789,6880,544024,83189.0,43554451.0
2016-02-12,7023,7023,6555,6880,262463,83189.0,43554451.0
2016-02-15,6825,7059,6608,6772,275841,81882.0,43554451.0
2016-02-16,6968,6968,6555,6700,228951,81011.0,43554451.0
2016-02-17,6843,7509,6339,7492,1233958,90593.0,43554451.0
2016-02-18,7131,7257,6789,7006,909086,84713.0,43554451.0
2016-02-19,7005,7563,6843,6970,1080206,84278.0,43554451.0
2016-02-22,7005,7041,6789,6862,371905,82971.0,43554451.0
2016-02-23,6987,7311,6843,6916,799923,83625.0,43554451.0
2016-02-24,6807,7257,6789,6826,690201,82536.0,43554451.0
2016-02-25,6951,6951,6627,6628,563565,80140.0,43554451.0
2016-02-26,6627,6716,6573,6628,228287,80140.0,43554451.0
2016-02-29,6627,6843,6608,6736,257772,81447.0,43554451.0
2016-03-02,6807,6843,6645,6664,139756,80576.0,43554451.0
2016-03-03,6807,6807,6627,6664,227978,80576.0,43554451.0
2016-03-04,6699,6753,6392,6664,410239,80576.0,43554451.0
2016-03-07,6555,6698,6537,6592,202333,79705.0,43554451.0
2016-03-08,6590,6590,6285,6412,471524,77527.0,43554451.0
2016-03-09,6410,6429,6194,6430,315242,77745.0,43554451.0
2016-03-10,6501,6717,6447,6610,429264,79922.0,43554451.0
2016-03-11,6753,6753,6447,6448,242478,77962.0,43554451.0
2016-03-14,6537,6753,6483,6646,327481,80358.0,43554451.0
2016-03-15,6735,6915,6627,6880,558911,83189.0,43554451.0
2016-03-16,7131,7131,6843,7114,499058,86020.0,43554451.0
2016-03-17,7113,7707,7005,7709,963699,93207.0,43554451.0
2016-03-18,7923,8446,7761,7961,1534935,96255.0,43554451.0
2016-03-21,7779,8104,7545,7745,629571,93642.0,43554451.0
2016-03-22,7834,7834,7222,7367,543888,89069.0,43554451.0
2016-03-23,7563,7563,6987,7096,567549,85802.0,43554451.0
2016-03-24,7077,7383,6987,7312,523181,88416.0,43554451.0
2016-03-25,7347,8068,7059,7133,1475355,86238.0,43554451.0
2016-03-28,7131,7239,6951,6970,464130,84278.0,43554451.0
2016-03-29,7185,7239,6968,7133,235206,86238.0,43554451.0
2016-03-30,7275,7275,6951,6988,217648,84496.0,43554451.0
2016-03-31,6987,7077,6735,6826,298928,82536.0,43554451.0
2016-04-01,6951,6951,6717,6826,141134,82536.0,43554451.0
2016-04-04,6825,6897,6537,6772,480291,81882.0,43554451.0
2016-04-05,6771,6897,6608,6610,159939,79922.0,43554451.0
2016-04-06,6663,6753,6465,6502,333519,78616.0,43554451.0
2016-04-07,6555,6555,6410,6448,350990,77962.0,43554451.0
2016-04-08,6465,6753,6356,6646,490560,80358.0,43554451.0
2016-04-11,6752,6861,6519,6556,250019,79269.0,43554451.0
2016-04-12,6501,6645,6465,6628,314966,80140.0,43554451.0
2016-04-14,6627,6861,6555,6646,321877,80358.0,43554451.0
2016-04-15,6753,6753,6483,6520,180201,78834.0,43554451.0
2016-04-18,6519,6573,6447,6484,151623,78398.0,43554451.0
2016-04-19,6464,6464,6267,6394,354800,77309.0,43554451.0
2016-04-20,6483,6483,6321,6376,201468,77091.0,43554451.0
2016-04-21,6447,6663,6374,6574,256023,79487.0,43554451.0
2016-04-22,6554,6897,6482,6826,670809,82536.0,43554451.0
2016-04-25,6807,6951,6717,6826,547574,82536.0,43554451.0
2016-04-26,6843,6897,6573,6718,442973,81229.0,43554451.0
2016-04-27,6717,6897,6608,6700,283369,81011.0,43554451.0
2016-04-28,6699,7185,6699,7151,762364,86456.0,43554451.0
2016-04-29,7167,7401,7059,7331,738103,88633.0,43554451.0
2016-05-02,6087,6825,5942,6448,872300,77962.0,43554451.0
2016-05-03,6483,6663,6285,6412,226815,77527.0,43554451.0
2016-05-04,6555,6555,6140,6196,360714,74914.0,43554451.0
2016-05-09,6303,6303,5475,5602,917572,67727.0,43554451.0
2016-05-10,5942,5942,5655,5836,275270,72043.0,44470760.0
2016-05-11,5834,5889,5618,5655,330303,69819.0,44470760.0
2016-05-12,5582,6267,5582,5943,589407,73377.0,44470760.0
2016-05-13,5907,6267,5798,6052,221486,74711.0,44470760.0
2016-05-16,6176,6176,5780,5943,242351,73377.0,44470760.0
2016-05-17,6014,6014,5673,5673,250511,70041.0,44470760.0
2016-05-18,5708,5708,5222,5475,439965,67596.0,44470760.0
2016-05-19,5276,5564,4952,5115,659746,63148.0,44470760.0
2016-05-20,5132,5402,4934,5331,652275,65817.0,44470760.0
2016-05-23,5330,5457,5204,5295,258733,65921.0,44843894.0
2016-05-24,5294,5294,4934,5007,218752,62333.0,44843894.0
2016-05-25,4970,5006,4754,4809,526548,59867.0,44843894.0
2016-05-26,4934,4952,4718,4899,400424,60988.0,44843894.0
2016-05-27,4862,5114,4772,5043,287042,62781.0,44843894.0
2016-05-30,5132,5996,5132,5529,1796020,68835.0,44843894.0
2016-05-31,5457,5617,5276,5511,419689,68611.0,44843894.0
2016-06-01,5673,5673,5420,5584,232076,69508.0,44843894.0
2016-06-02,5655,5907,5510,5566,338985,69284.0,44843894.0
2016-06-03,5457,5528,5222,5259,502464,65472.0,44843894.0
2016-06-07,5258,5402,5168,5188,409212,64575.0,44843894.0
2016-06-08,5222,5222,4970,5061,436025,63006.0,44843894.0
2016-06-09,5078,5114,4862,4881,351306,60763.0,44843894.0
2016-06-10,4970,5582,4880,5566,1245234,69428.0,44937351.0
2016-06-13,5691,6483,5691,6016,3516159,75045.0,44937351.0
2016-06-14,5942,7005,5906,6556,2752270,81786.0,44937351.0
2016-06-15,6555,6555,6069,6123,729530,76393.0,44937351.0
2016-06-16,6122,6392,5762,5980,599867,74596.0,44937351.0
2016-06-17,5942,6087,5691,5727,337250,72629.0,45678776.0
2016-06-20,5996,6014,5492,5727,381911,72629.0,45678776.0
2016-06-21,5942,5942,5546,5764,673268,73086.0,45678776.0
2016-06-22,5690,5762,5366,5511,524899,69889.0,45678776.0
2016-06-23,5402,5492,5222,5422,302777,68747.0,45678776.0
2016-06-24,5420,5942,4880,5313,778434,67376.0,45678776.0
2016-06-27,5312,5330,5078,5277,229526,66919.0,45678776.0
2016-06-28,5222,5420,5150,5259,302376,66691.0,45678776.0
2016-06-29,5348,5871,5204,5566,935842,70574.0,45678776.0
2016-06-30,5546,5654,5528,5529,271304,70117.0,45678776.0
2016-07-01,5673,5673,5294,5404,505834,68796.0,45864132.0
2016-07-04,5475,5492,5204,5259,964864,66962.0,45864132.0
2016-07-05,5294,5726,5168,5475,992257,69713.0,45864132.0
2016-07-06,5510,5510,5222,5386,314563,68567.0,45864132.0
2016-07-07,5384,5475,5348,5422,282910,69026.0,45864132.0
2016-07-08,5492,5492,5258,5295,271971,67420.0,45864132.0
2016-07-11,5294,5294,5132,5169,422317,65815.0,45864132.0
2016-07-12,5150,5150,5006,5097,485486,64898.0,45864132.0
2016-07-13,5132,5168,5006,5043,533817,64210.0,45864132.0
2016-07-14,5060,5060,4916,5007,561965,63751.0,45864132.0
2016-07-15,5041,5240,4988,5097,513025,64898.0,45864132.0
2016-07-18,5168,5942,5150,5439,2210611,69255.0,45864132.0
