이매진아시아(036260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-09-06,31815,33232,31815,31990,81146,18432.0,2525000.0
2001-09-07,30728,32400,30728,31159,59310,17953.0,2525000.0
2001-09-10,30234,31547,30234,30672,60918,17675.0,2525000.0
2001-09-11,30672,32822,30672,31767,91370,18306.0,2525000.0
2001-09-12,27957,27957,27957,27954,8410,16110.0,2525000.0
2001-09-13,25854,27179,24624,25854,127272,14898.0,2525000.0
2001-09-14,27539,27539,22794,22791,59134,13130.0,2525000.0
2001-09-17,21913,21913,20062,20062,60194,11564.0,2525000.0
2001-09-18,18528,21907,18528,20590,72532,11868.0,2525000.0
2001-09-19,21488,21488,20520,20509,67490,11817.0,2525000.0
2001-09-20,20211,20736,18070,18054,83674,10403.0,2525000.0
2001-09-21,17146,17182,15916,16259,137796,9368.0,2525000.0
2001-09-24,16876,18201,16876,18186,120410,10479.0,2525000.0
2001-09-25,18844,19978,17088,17304,163508,9974.0,2525000.0
2001-09-26,17527,19366,17527,19363,130252,11160.0,2525000.0
2001-09-27,19554,20987,18229,19718,129780,11362.0,2525000.0
2001-09-28,19504,21426,19504,20854,100792,12019.0,2525000.0
2001-10-04,21926,23323,21651,22436,93354,12928.0,2525000.0
2001-10-05,22531,22531,21265,21919,50214,12625.0,2525000.0
2001-10-08,21485,22237,20255,21219,56164,12221.0,2525000.0
2001-10-09,22148,23772,22148,23318,200968,13433.0,2525000.0
2001-10-10,23031,24392,22410,23186,143078,13357.0,2525000.0
2001-10-11,24121,25351,24121,24109,112602,13888.0,2525000.0
2001-10-12,25209,25209,22797,23359,89432,13458.0,2525000.0
2001-10-15,23666,25421,22962,25418,107174,14645.0,2525000.0
2001-10-16,27380,28053,26079,26290,133726,15150.0,2525000.0
2001-10-17,26993,27829,25453,26118,88214,15049.0,2525000.0
2001-10-18,24815,25782,24242,25245,70072,14544.0,2525000.0
2001-10-19,25590,27131,24098,25722,111318,14822.0,2525000.0
2001-10-22,26294,27178,26294,26736,58742,15402.0,2525000.0
2001-10-23,27849,27849,26297,26341,97316,15175.0,2525000.0
2001-10-24,26737,26737,25197,25854,43932,14898.0,2525000.0
2001-10-25,26297,27181,25867,26473,58176,15251.0,2525000.0
2001-10-26,27209,27209,26158,26381,44052,15200.0,2525000.0
2001-10-29,26731,27077,26074,26381,26786,15200.0,2525000.0
2001-10-30,26523,28015,25866,26209,115292,15100.0,2525000.0
2001-10-31,26212,28612,25591,28613,142376,16488.0,2525000.0
2001-11-01,30247,32038,29375,29363,553420,16918.0,2525000.0
2001-11-02,29809,30251,27182,28532,156446,16438.0,2525000.0
2001-11-05,28917,29180,28260,29140,85434,16791.0,2525000.0
2001-11-06,27617,29814,27617,29445,121296,16968.0,2525000.0
2001-11-07,29310,29752,28044,28877,65052,16640.0,2525000.0
2001-11-08,28596,29252,28285,28572,64834,16463.0,2525000.0
2001-11-09,27716,28719,27716,27741,59188,15983.0,2525000.0
2001-11-12,28617,28617,27482,28004,52842,16135.0,2525000.0
2001-11-13,27648,31338,27648,30013,413344,17296.0,2525000.0
2001-11-14,30021,30606,28982,29759,135970,17145.0,2525000.0
2001-11-15,30073,31386,28926,29536,144162,17018.0,2525000.0
2001-11-16,29455,31867,29367,31067,159998,17902.0,2525000.0
2001-11-19,31120,33974,30905,32386,206416,18660.0,2525000.0
2001-11-20,32874,35238,31815,31990,197660,18432.0,2525000.0
2001-11-21,31208,32653,30671,30763,130348,17726.0,2525000.0
2001-11-22,31762,31762,30102,30672,75276,17675.0,2525000.0
2001-11-23,30737,31251,29543,29627,79414,17069.0,2525000.0
2001-11-26,29724,29808,28363,29100,96618,16766.0,2525000.0
2001-11-27,28541,30476,28541,28968,68110,16690.0,2525000.0
2001-11-28,29365,29497,26643,27081,60716,15604.0,2525000.0
2001-11-29,26299,26968,25606,26777,58754,15428.0,2525000.0
2001-11-30,27182,27576,26824,27386,82130,15781.0,2525000.0
2001-12-03,26775,28057,26513,27345,45920,15756.0,2525000.0
2001-12-04,26784,28050,26748,27609,53000,15908.0,2525000.0
2001-12-05,28053,28280,26963,27568,51376,15882.0,2525000.0
2001-12-06,27612,28185,26824,27386,54466,15781.0,2525000.0
2001-12-07,26731,27376,26504,26990,47056,15554.0,2525000.0
2001-12-10,27011,27046,26294,26736,57076,15402.0,2525000.0
2001-12-11,25558,26704,25558,26645,62156,15352.0,2525000.0
2001-12-12,26655,26965,25867,26341,29190,15175.0,2525000.0
2001-12-13,26298,28057,26166,26605,74154,15327.0,2525000.0
2001-12-14,27172,28354,26694,28004,116424,16135.0,2525000.0
2001-12-17,28012,28931,27092,27173,63070,15655.0,2525000.0
2001-12-18,27097,28279,26356,26341,66122,15175.0,2525000.0
2001-12-19,25604,26261,23538,23714,67708,13660.0,2525000.0
2001-12-20,23330,24333,22936,24059,47216,13862.0,2525000.0
2001-12-21,24024,24024,22579,22791,24656,13130.0,2525000.0
2001-12-24,22141,22798,21843,21827,27098,12574.0,2525000.0
2001-12-26,21828,23667,21828,23663,27578,13635.0,2525000.0
2001-12-27,22796,25423,22796,24982,17792,14392.0,2525000.0
2001-12-28,24987,25643,24545,25377,24476,14620.0,2525000.0
2002-01-02,24986,25858,23935,25022,20916,14418.0,2525000.0
2002-01-03,24113,25430,24113,24941,26346,14367.0,2525000.0
2002-01-04,25215,25430,24160,24718,25864,14241.0,2525000.0
2002-01-07,24726,24989,23891,23927,13622,13786.0,2525000.0
2002-01-08,22826,24545,22826,24231,49456,13963.0,2525000.0
2002-01-09,23876,24235,23446,23491,30640,13534.0,2525000.0
2002-01-10,23284,23678,22496,22791,29324,13130.0,2525000.0
2002-01-11,22623,23674,22623,23014,18514,13256.0,2525000.0
2002-01-14,23242,24962,23242,24282,56804,13988.0,2525000.0
2002-01-15,24457,24755,23227,23227,101510,13382.0,2525000.0
2002-01-16,22852,23688,22589,23318,32634,13433.0,2525000.0
2002-01-17,22664,22796,21972,22223,22140,12802.0,2525000.0
2002-01-18,22449,22796,21840,22223,35226,12802.0,2525000.0
2002-01-21,21256,22056,21256,21340,15230,12297.0,2525000.0
2002-01-22,21472,21926,21042,21695,21190,12499.0,2525000.0
2002-01-23,21041,23238,21041,22355,25096,12878.0,2525000.0
2002-01-24,22054,22974,21923,22182,22328,12776.0,2525000.0
2002-01-25,22798,22798,21711,21827,15302,12574.0,2525000.0
2002-01-28,21841,22450,21088,22355,39524,12878.0,2525000.0
2002-01-29,22358,22800,21929,22263,24136,12827.0,2525000.0
2002-01-30,22349,22349,21692,21868,30602,12600.0,2525000.0
2002-01-31,22359,22801,21929,22395,36094,12903.0,2525000.0
2002-02-01,23236,23236,22233,22791,42088,13130.0,2525000.0
2002-02-04,22790,23016,22396,22750,28678,13105.0,2525000.0
2002-02-05,23229,25462,23229,25458,82048,14670.0,2525000.0
2002-02-06,28481,28481,27609,28481,121396,16412.0,2525000.0
2002-02-07,30466,31899,28921,31899,1286082,18382.0,2525000.0
2002-02-08,31905,34185,30639,32427,647662,18685.0,2525000.0
2002-02-14,33352,34176,28575,30236,312992,17422.0,2525000.0
2002-02-15,31772,33838,31557,33826,138504,19493.0,2525000.0
2002-02-18,37875,37875,37875,37863,35198,21816.0,2525000.0
2002-02-19,38144,40246,35947,37691,639780,21715.0,2525000.0
2002-02-20,36894,38995,35449,38299,163420,22068.0,2525000.0
2002-02-21,39407,40327,36601,37255,222880,21462.0,2525000.0
2002-02-22,32771,35720,32771,32771,215080,18887.0,2525000.0
2002-02-25,29799,32426,28868,28877,291812,16640.0,2525000.0
2002-02-26,30141,31240,28840,29576,243190,17044.0,2525000.0
2002-02-27,28537,29373,26782,27173,188064,15655.0,2525000.0
2002-02-28,27224,28717,27224,27304,105716,15731.0,2525000.0
2002-03-04,27481,28186,26860,27517,146928,15857.0,2525000.0
2002-03-05,27822,30807,27822,30804,116744,17751.0,2525000.0
2002-03-06,30821,33842,28098,29627,381844,17069.0,2525000.0
2002-03-07,29809,30239,28973,30013,95652,17296.0,2525000.0
2002-03-08,30825,31350,29547,29536,126504,17018.0,2525000.0
2002-03-11,29813,31114,28929,29049,113528,16741.0,2525000.0
2002-03-12,28610,29756,28479,28917,89138,16665.0,2525000.0
2002-03-13,28263,28920,28001,28045,143748,16160.0,2525000.0
2002-03-14,27609,28922,27442,28481,89124,16412.0,2525000.0
2002-03-15,28544,29595,28544,28664,111158,16514.0,2525000.0
2002-03-18,28493,29281,28493,28836,117374,16614.0,2525000.0
2002-03-19,28920,29051,27475,28045,116144,16160.0,2525000.0
2002-03-20,27838,28661,27217,27213,137056,15680.0,2525000.0
2002-03-21,26840,27986,26840,27700,75616,15958.0,2525000.0
2002-03-22,27715,28053,27309,27568,76614,15882.0,2525000.0
2002-03-25,26872,27970,26872,27386,79334,15781.0,2525000.0
2002-03-26,27629,29946,27402,28704,210096,16539.0,2525000.0
2002-03-27,29799,30026,28008,28136,156400,16210.0,2525000.0
2002-03-28,28483,28710,26294,26290,139552,15150.0,2525000.0
2002-03-29,26247,26294,24682,25590,97558,14746.0,2525000.0
2002-04-01,25417,25847,23925,24363,53402,14039.0,2525000.0
2002-04-02,24372,24372,23237,24109,58866,13888.0,2525000.0
2002-04-03,23446,24103,23220,23491,45320,13534.0,2525000.0
2002-04-04,23599,25705,23504,24941,54300,14367.0,2525000.0
2002-04-08,24549,25027,23892,24546,33266,14140.0,2525000.0
2002-04-09,24988,24988,23758,23754,38338,13686.0,2525000.0
2002-04-10,21927,23591,21927,22831,75296,13155.0,2525000.0
2002-04-11,22970,23627,22970,23146,20814,13332.0,2525000.0
2002-04-12,22458,23820,22458,23450,35258,13509.0,2525000.0
2002-04-15,23674,23853,23018,23014,16582,13256.0,2525000.0
2002-04-16,22803,23544,22672,23055,40994,13282.0,2525000.0
2002-04-17,23342,23688,23031,23318,49298,13433.0,2525000.0
2002-04-18,23668,24993,23333,24982,93890,14392.0,2525000.0
2002-04-19,25426,27957,24984,27954,79550,16110.0,2525000.0
2002-04-22,28793,31288,25063,25418,298618,14645.0,2525000.0
2002-04-23,25002,25002,23163,23318,90010,13433.0,2525000.0
2002-04-24,23057,24501,22663,22659,71730,13054.0,2525000.0
2002-04-25,22753,23409,21523,22263,68404,12827.0,2525000.0
2002-04-26,21709,23107,21709,22355,29760,12878.0,2525000.0
2002-04-29,21922,22531,21707,21787,21274,12549.0,2525000.0
2002-04-30,21520,22320,21472,21695,26138,12499.0,2525000.0
2002-05-02,21706,22805,21706,22304,12500,12852.0,2525000.0
2002-05-03,22882,23013,22261,22568,26178,13004.0,2525000.0
2002-05-06,23451,23582,22483,22659,11754,13054.0,2525000.0
2002-05-07,22578,23235,22315,22304,28418,12852.0,2525000.0
2002-05-08,22220,23534,22220,22527,25124,12978.0,2525000.0
2002-05-09,22832,23226,22617,23095,28544,13307.0,2525000.0
2002-05-10,23234,25646,23234,24059,66728,13862.0,2525000.0
2002-05-13,24070,24560,23330,24059,22272,13862.0,2525000.0
2002-05-14,23716,24110,23059,23227,34626,13382.0,2525000.0
2002-05-15,22922,23400,22887,23146,26982,13332.0,2525000.0
2002-05-16,23140,24979,23008,23268,32888,13408.0,2525000.0
2002-05-17,23282,24034,22983,23318,23764,13433.0,2525000.0
2002-05-20,22628,23464,22628,22923,24242,13206.0,2525000.0
2002-05-21,22665,23417,22366,22355,36060,12878.0,2525000.0
2002-05-22,22060,22574,22060,22395,27030,12903.0,2525000.0
2002-05-23,22440,23849,22440,22568,44220,13004.0,2525000.0
2002-05-24,22797,23621,22665,23227,38106,13382.0,2525000.0
2002-05-27,23722,23722,22886,23014,26600,13256.0,2525000.0
2002-05-28,22535,23192,21866,22436,18902,12928.0,2525000.0
2002-05-29,22141,22714,21711,21827,34288,12574.0,2525000.0
2002-05-30,21880,22142,21044,22091,17180,12726.0,2525000.0
2002-05-31,22137,22137,21743,21919,9124,12625.0,2525000.0
2002-06-03,21880,21880,21044,21259,14118,12246.0,2525000.0
2002-06-04,21049,21479,21049,21432,3180,12347.0,2525000.0
2002-06-05,21928,21928,21104,21259,13088,12246.0,2525000.0
2002-06-07,21049,21837,20869,21300,7346,12272.0,2525000.0
2002-06-10,21271,21880,21271,21259,4838,12246.0,2525000.0
2002-06-11,21258,21485,20602,20813,8298,11994.0,2525000.0
2002-06-12,20598,21040,20204,21036,11826,12120.0,2525000.0
2002-06-14,21470,21470,21040,21036,9146,12120.0,2525000.0
2002-06-17,21040,21040,20252,20945,11030,12070.0,2525000.0
2002-06-18,20823,21038,20644,20641,5014,11893.0,2525000.0
2002-06-19,20596,20596,18410,18399,8362,10605.0,2525000.0
2002-06-20,18414,20170,17973,19454,9538,11211.0,2525000.0
2002-06-21,19076,19076,18550,18622,2306,10731.0,2525000.0
2002-06-24,18855,19165,16705,18318,11676,10554.0,2525000.0
2002-06-25,18594,18594,17365,17922,3424,10327.0,2525000.0
2002-06-26,17229,17754,15784,15772,20218,9090.0,2525000.0
2002-06-27,17682,17682,16679,17659,24476,10176.0,2525000.0
2002-06-28,18597,19302,17105,18490,45502,10656.0,2525000.0
2002-07-02,17626,18760,17542,18582,18408,10706.0,2525000.0
2002-07-03,18368,18547,17843,18054,18390,10403.0,2525000.0
2002-07-04,18634,18980,18072,18622,12102,10731.0,2525000.0
2002-07-05,18761,19238,18725,18713,17912,10782.0,2525000.0
2002-07-08,19225,19499,17167,18095,13128,10428.0,2525000.0
2002-07-09,17969,18852,17969,18399,16330,10605.0,2525000.0
2002-07-10,17975,18767,17975,18186,11292,10479.0,2525000.0
2002-07-11,17761,18860,17546,17750,12114,10226.0,2525000.0
2002-07-12,18545,18545,17757,18450,16194,10630.0,2525000.0
2002-07-15,19026,19158,18405,18967,11206,10933.0,2525000.0
2002-07-16,19362,19362,18538,18845,18460,10858.0,2525000.0
2002-07-18,19499,19499,18723,19018,14752,10958.0,2525000.0
2002-07-19,18548,18862,17807,18186,9426,10479.0,2525000.0
2002-07-22,16303,17537,16303,17040,16394,9822.0,2525000.0
2002-07-23,16399,18804,16304,18135,18578,10454.0,2525000.0
2002-07-24,17964,17964,16304,16472,33118,9494.0,2525000.0
2002-07-25,16547,17454,16272,16654,14626,9595.0,2525000.0
2002-07-26,16264,16575,15786,16563,5324,9544.0,2525000.0
2002-07-29,16046,17097,15784,15772,8424,9090.0,2525000.0
2002-07-30,16005,16677,16005,16523,13050,9519.0,2525000.0
2002-07-31,16525,17086,16000,16999,8902,9797.0,2525000.0
2002-08-01,15861,16665,15861,16299,2878,9393.0,2525000.0
2002-08-02,15794,16976,15794,16654,5986,9595.0,2525000.0
2002-08-05,17091,17091,16208,16208,2582,9342.0,2525000.0
2002-08-06,15837,16008,15348,15559,10098,8964.0,2525000.0
2002-08-07,16181,16181,15608,15955,6428,9191.0,2525000.0
2002-08-08,16006,16006,15659,15731,5994,9065.0,2525000.0
2002-08-09,15778,16471,15253,15600,35626,8989.0,2525000.0
2002-08-12,16223,16223,15574,15559,7816,8964.0,2525000.0
2002-08-13,16054,16054,15528,15863,22248,9140.0,2525000.0
2002-08-14,15863,16603,15517,16604,24430,9570.0,2525000.0
2002-08-16,16871,17301,16131,16999,34930,9797.0,2525000.0
2002-08-19,16267,17441,16267,17040,28894,9822.0,2525000.0
2002-08-20,17239,17239,16678,16654,24332,9595.0,2525000.0
2002-08-21,17092,17092,16304,16340,28388,9418.0,2525000.0
2002-08-22,16678,17550,16404,17527,35566,10100.0,2525000.0
2002-08-23,18099,18409,16797,17395,20756,10024.0,2525000.0
2002-08-26,17973,19465,17937,19454,157462,11211.0,2525000.0
2002-08-27,20556,21344,18801,18845,81834,10858.0,2525000.0
2002-08-28,18357,18847,17223,18227,69774,10504.0,2525000.0
2002-08-29,18185,18185,17003,16999,55864,9797.0,2525000.0
2002-08-30,17006,18618,17006,18531,113722,10681.0,2525000.0
2002-09-02,19195,20162,18622,18845,141342,10858.0,2525000.0
2002-09-03,19463,19463,17576,19018,50864,10958.0,2525000.0
2002-09-04,18067,18891,17971,18318,18164,10554.0,2525000.0
2002-09-05,18505,19603,18505,19281,53158,11110.0,2525000.0
2002-09-06,18861,19995,17893,17882,41286,10302.0,2525000.0
2002-09-09,17963,18536,15989,16208,56904,9342.0,2525000.0
2002-09-10,15989,16876,15774,16208,22214,9342.0,2525000.0
2002-09-11,16393,16739,15784,16127,22460,9292.0,2525000.0
2002-09-12,15774,16208,15642,16208,33182,9342.0,2525000.0
2002-09-13,15778,16304,15563,15600,39520,8989.0,2525000.0
2002-09-16,15830,15830,15388,15376,17482,8863.0,2525000.0
2002-09-17,15568,16177,15568,15640,14758,9014.0,2525000.0
2002-09-18,15348,15973,15252,15559,9146,8964.0,2525000.0
2002-09-19,15380,17402,15380,16208,37064,9342.0,2525000.0
2002-09-23,16670,16670,15249,15823,12026,9115.0,2525000.0
2002-09-24,15428,15643,14593,14677,26606,8459.0,2525000.0
2002-09-25,14253,14695,13823,13896,11384,8004.0,2525000.0
2002-09-26,14034,14679,13449,13581,10128,7828.0,2525000.0
2002-09-27,13204,14434,12942,13145,22820,7575.0,2525000.0
2002-09-30,12808,13584,11972,11969,15784,6893.0,2525000.0
2002-10-01,11150,12727,11150,12405,17026,7146.0,2525000.0
2002-10-02,12726,13084,12117,12141,6786,6994.0,2525000.0
2002-10-04,11848,12684,11323,12668,8812,7297.0,2525000.0
2002-10-07,12013,13075,11881,13064,29042,7524.0,2525000.0
2002-10-08,13114,13556,11884,12800,43328,7373.0,2525000.0
2002-10-09,12721,12721,11933,12232,11780,7045.0,2525000.0
2002-10-10,11667,12157,11405,11441,11630,6590.0,2525000.0
2002-10-11,11834,12096,11655,11918,6568,6868.0,2525000.0
2002-10-14,12011,12489,11880,12354,5986,7120.0,2525000.0
2002-10-15,12353,12532,11433,12313,16824,7095.0,2525000.0
2002-10-16,12700,12700,11960,12577,11368,7247.0,2525000.0
2002-10-17,12538,12705,12311,12618,13306,7272.0,2525000.0
2002-10-18,12714,13812,12415,12881,24790,7424.0,2525000.0
2002-10-21,12700,12700,12270,12577,9912,7247.0,2525000.0
2002-10-22,12493,13162,12493,12800,11322,7373.0,2525000.0
2002-10-23,12546,13071,12450,12750,23384,7348.0,2525000.0
2002-10-24,12584,13813,12584,13368,44608,7701.0,2525000.0
2002-10-25,12946,13651,12421,12668,26506,7297.0,2525000.0
2002-10-28,12704,13015,12274,12486,14942,7196.0,2525000.0
2002-10-29,13010,13010,12270,12577,9708,7247.0,2525000.0
2002-10-30,12636,13113,12361,12537,7530,7222.0,2525000.0
2002-10-31,12569,13094,12354,12577,7502,7247.0,2525000.0
2002-11-01,12421,12719,12194,12537,11960,7222.0,2525000.0
2002-11-04,12768,13031,12553,12932,7628,7449.0,2525000.0
2002-11-05,12807,14467,12485,14464,118596,8332.0,2525000.0
2002-11-06,14433,14659,13246,13896,100258,8004.0,2525000.0
2002-11-07,14041,14041,13194,13632,17760,7853.0,2525000.0
2002-11-08,13211,13641,12901,13105,15776,7550.0,2525000.0
2002-11-11,12948,13378,12196,12232,31488,7045.0,2525000.0
2002-11-12,12276,12443,11834,12050,16132,6944.0,2525000.0
2002-11-13,12069,12427,11758,12141,14064,6994.0,2525000.0
2002-11-14,12274,12704,12047,12354,13348,7120.0,2525000.0
2002-11-15,12794,12794,12269,12313,7012,7095.0,2525000.0
2002-11-18,12812,12812,12104,12100,12590,6969.0,2525000.0
2002-11-19,12616,12616,12091,12445,7286,7171.0,2525000.0
2002-11-20,12588,12636,11883,12537,10772,7222.0,2525000.0
2002-11-21,12836,12936,12406,12618,5724,7272.0,2525000.0
2002-11-22,12708,14117,12708,13409,188920,7726.0,2525000.0
2002-11-25,14179,14179,12818,13236,44206,7626.0,2525000.0
2002-11-26,13640,14253,13377,13673,74026,7878.0,2525000.0
2002-11-27,13288,13718,13073,13145,47986,7575.0,2525000.0
2002-11-28,13288,13455,12978,13368,22470,7701.0,2525000.0
2002-11-29,13448,13448,13066,13409,50486,7726.0,2525000.0
2002-12-02,13289,13551,13205,13500,41764,7777.0,2525000.0
2002-12-03,13683,13719,13325,13632,16130,7853.0,2525000.0
2002-12-04,13511,13594,13081,13236,25232,7626.0,2525000.0
2002-12-05,13375,14808,13052,14808,227078,8534.0,2525000.0
2002-12-06,14994,15344,13979,14727,100462,8484.0,2525000.0
2002-12-09,14731,14731,14034,14413,48108,8307.0,2525000.0
2002-12-10,14481,16009,14481,14768,182618,8509.0,2525000.0
2002-12-11,14565,15090,14087,14159,47612,8156.0,2525000.0
2002-12-12,13852,15834,13589,15823,336516,9115.0,2525000.0
2002-12-13,15525,15871,14510,15163,115976,8736.0,2525000.0
2002-12-16,15471,15471,14285,14281,41354,8232.0,2525000.0
2002-12-17,14375,14984,14244,14241,29526,8206.0,2525000.0
2002-12-18,13728,14564,13728,14028,36108,8080.0,2525000.0
2002-12-20,12889,14465,12889,13713,30488,7903.0,2525000.0
2002-12-23,13540,14034,12310,12486,42470,7196.0,2525000.0
2002-12-24,12143,13098,12047,12486,14090,7196.0,2525000.0
2002-12-26,11972,12287,11578,12100,16530,6969.0,2525000.0
2002-12-27,11442,12098,11394,11390,16656,6565.0,2525000.0
2002-12-30,10880,11621,10295,11390,27764,6565.0,2525000.0
2003-01-02,11880,12751,11617,11614,201702,6691.0,2525000.0
2003-01-03,11786,12407,11786,11918,61792,6868.0,2525000.0
2003-01-06,12079,13309,12079,13318,233144,7676.0,2525000.0
2003-01-07,13330,13771,12406,12618,88242,7272.0,2525000.0
2003-01-08,12353,12699,12138,12445,28860,7171.0,2525000.0
2003-01-09,12191,12550,11841,12100,28364,6969.0,2525000.0
2003-01-10,11963,12440,11390,11482,33752,6616.0,2525000.0
2003-01-13,11141,12311,11141,11918,14120,6868.0,2525000.0
2003-01-14,11745,12497,11745,11837,13168,6818.0,2525000.0
2003-01-15,11834,12407,11751,12050,19728,6944.0,2525000.0
2003-01-16,11853,12164,11722,12009,7940,6918.0,2525000.0
2003-01-17,12187,12187,11745,11969,16112,6893.0,2525000.0
2003-01-20,11927,13372,11796,13368,412352,7701.0,2525000.0
2003-01-21,13425,13784,12586,12841,122598,7398.0,2525000.0
2003-01-22,12933,12933,12013,12050,43188,6944.0,2525000.0
