보광산업(225530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-05-29,4155,4350,4150,4200,34958,150613.0,35860150.0
2019-05-30,4095,4285,4095,4150,138580,148820.0,35860150.0
2019-05-31,4135,4235,4120,4230,39415,151688.0,35860150.0
2019-06-03,4220,4340,4200,4200,21522,150613.0,35860150.0
2019-06-04,4165,4410,4165,4320,64684,154916.0,35860150.0
2019-06-05,4460,4460,4330,4430,39976,158860.0,35860150.0
2019-06-07,4430,4470,4415,4470,37454,160295.0,35860150.0
2019-06-10,4480,4580,4450,4465,55796,160116.0,35860150.0
2019-06-11,4465,4580,4465,4560,62143,163522.0,35860150.0
2019-06-12,4730,4750,4570,4605,86141,165136.0,35860150.0
2019-06-13,4600,4635,4555,4590,56118,164598.0,35860150.0
2019-06-14,4615,4660,4540,4655,94337,166929.0,35860150.0
2019-06-17,4660,4660,4580,4595,39525,164777.0,35860150.0
2019-06-18,4680,4680,4550,4565,63378,163702.0,35860150.0
2019-06-19,4565,4690,4560,4685,112951,168005.0,35860150.0
2019-06-20,4680,4695,4615,4685,39257,168005.0,35860150.0
2019-06-21,4740,4740,4630,4630,95250,166032.0,35860150.0
2019-06-24,4725,4725,4630,4630,55380,166032.0,35860150.0
2019-06-25,4605,4710,4565,4565,67323,163702.0,35860150.0
2019-06-26,4605,4610,4455,4495,102115,161191.0,35860150.0
2019-06-27,4450,4575,4440,4445,67823,159398.0,35860150.0
2019-06-28,4445,4595,4360,4445,154548,159398.0,35860150.0
2019-07-01,4650,4700,4495,4570,72763,163881.0,35860150.0
2019-07-02,4560,4680,4520,4565,38424,163702.0,35860150.0
2019-07-03,4500,4635,4500,4575,63929,164060.0,35860150.0
2019-07-04,4560,4575,4430,4455,64310,159757.0,35860150.0
2019-07-05,4440,4500,4430,4465,36170,160116.0,35860150.0
2019-07-08,4475,4475,4105,4200,194151,150613.0,35860150.0
2019-07-09,4120,4250,4120,4130,89706,148102.0,35860150.0
2019-07-10,4015,4200,4010,4150,59753,148820.0,35860150.0
2019-07-11,4115,4215,4115,4215,50255,151151.0,35860150.0
2019-07-12,4165,4265,4165,4265,23504,152944.0,35860150.0
2019-07-15,4320,4350,4255,4275,22386,153302.0,35860150.0
2019-07-16,4235,4310,4185,4215,33862,151151.0,35860150.0
2019-07-17,4240,4245,4100,4110,42253,147385.0,35860150.0
2019-07-18,4155,4155,4045,4070,30270,145951.0,35860150.0
2019-07-19,4010,4080,4010,4065,66179,145772.0,35860150.0
2019-07-22,4075,4115,4030,4080,34572,146309.0,35860150.0
2019-07-23,4050,4105,4035,4035,30475,144696.0,35860150.0
2019-07-24,4035,4075,3900,3985,83829,142903.0,35860150.0
2019-07-25,3900,3980,3810,3815,136404,136806.0,35860150.0
2019-07-26,3780,3835,3625,3680,139498,131965.0,35860150.0
2019-07-29,3525,3640,3350,3350,202167,120132.0,35860150.0
2019-07-30,3255,3570,3255,3330,114206,119414.0,35860150.0
2019-07-31,3335,3465,3335,3385,35948,121387.0,35860150.0
2019-08-01,3325,3760,3325,3550,164261,127304.0,35860150.0
2019-08-02,3535,3625,3360,3585,64602,128559.0,35860150.0
2019-08-05,3485,3625,3350,3360,97444,120490.0,35860150.0
2019-08-06,3240,3480,3100,3235,132717,116008.0,35860150.0
2019-08-07,3170,3360,3170,3300,47726,118338.0,35860150.0
2019-08-08,3270,3420,3270,3415,36361,122462.0,35860150.0
2019-08-09,3405,4100,3405,3635,406901,130352.0,35860150.0
2019-08-12,3630,3705,3605,3675,50704,131786.0,35860150.0
2019-08-13,3675,3715,3660,3660,30718,131248.0,35860150.0
2019-08-14,4110,4120,3800,3835,257177,137524.0,35860150.0
2019-08-16,3860,3860,3710,3800,53491,136269.0,35860150.0
2019-08-19,3860,3880,3770,3800,23658,136269.0,35860150.0
2019-08-20,3800,3875,3800,3855,36056,138241.0,35860150.0
2019-08-21,3800,3920,3800,3865,50795,138599.0,35860150.0
2019-08-22,3905,3910,3805,3845,45558,137882.0,35860150.0
2019-08-23,3885,3895,3765,3830,71658,137344.0,35860150.0
2019-08-26,3720,3865,3610,3820,57498,136986.0,35860150.0
2019-08-27,3820,3895,3795,3835,39049,137524.0,35860150.0
2019-08-28,3865,3865,3780,3835,16088,137524.0,35860150.0
2019-08-29,3860,3860,3730,3745,39022,134296.0,35860150.0
2019-08-30,3745,3870,3745,3810,31336,136627.0,35860150.0
2019-09-02,3830,3850,3745,3830,19369,137344.0,35860150.0
2019-09-03,3865,3895,3805,3830,93729,137344.0,35860150.0
2019-09-04,3945,4755,3905,4090,2351542,146668.0,35860150.0
2019-09-05,4110,4290,4090,4100,511767,147027.0,35860150.0
2019-09-06,4150,4185,4050,4055,159141,145413.0,35860150.0
2019-09-09,4060,4190,4055,4100,124700,147027.0,35860150.0
2019-09-10,4135,4250,4100,4165,227110,149358.0,35860150.0
2019-09-11,4235,4245,4135,4165,95863,149358.0,35860150.0
2019-09-16,4165,4290,4165,4255,146774,152585.0,35860150.0
2019-09-17,4255,4425,4175,4380,233211,157067.0,35860150.0
2019-09-18,4400,4440,4310,4355,105645,156171.0,35860150.0
2019-09-19,4355,4425,4345,4360,67798,156350.0,35860150.0
2019-09-20,4415,4420,4320,4410,104253,158143.0,35860150.0
2019-09-23,4435,4680,4435,4630,447237,166032.0,35860150.0
2019-09-24,4595,4695,4510,4600,189318,164957.0,35860150.0
2019-09-25,4590,4600,4170,4370,128685,156709.0,35860150.0
2019-09-26,4460,4500,4195,4310,116736,154557.0,35860150.0
2019-09-27,4240,4325,4195,4270,71188,153123.0,35860150.0
2019-09-30,4240,4375,4215,4270,47742,153123.0,35860150.0
2019-10-01,4275,4315,4205,4245,42391,152226.0,35860150.0
2019-10-02,4280,4465,4235,4300,174473,154199.0,35860150.0
2019-10-04,4300,4360,4190,4190,71722,150254.0,35860150.0
2019-10-07,4165,4290,3990,4100,59058,147027.0,35860150.0
