하이텍팜(106190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-17,13050,13100,12800,12850,48750,91091.0,7088782.0
2013-12-18,12800,12950,12750,12900,31095,91445.0,7088782.0
2013-12-19,13050,13050,12650,12750,43696,90382.0,7088782.0
2013-12-20,12650,12900,12600,12800,36107,90736.0,7088782.0
2013-12-23,12950,13300,12850,13300,27099,94281.0,7088782.0
2013-12-24,13300,13350,13150,13350,12344,94635.0,7088782.0
2013-12-26,13400,13450,13150,13150,34660,93217.0,7088782.0
2013-12-27,13100,13300,13000,13150,18471,93217.0,7088782.0
2013-12-30,13250,13350,13150,13250,9595,93926.0,7088782.0
2014-01-02,13250,13400,13000,13050,17586,92509.0,7088782.0
2014-01-03,12950,13200,12950,13050,23824,92509.0,7088782.0
2014-01-06,13050,13250,12950,13000,27638,92154.0,7088782.0
2014-01-07,13000,13550,13000,13500,52975,95699.0,7088782.0
2014-01-08,13500,13800,13450,13800,56061,97825.0,7088782.0
2014-01-09,13800,14000,13750,13900,59247,98534.0,7088782.0
2014-01-10,14050,14050,13700,13700,28844,97116.0,7088782.0
2014-01-13,13800,14150,13750,14000,66475,99243.0,7088782.0
2014-01-14,13950,14050,13800,14000,39882,99243.0,7088782.0
2014-01-15,14000,14200,13850,14100,27251,99952.0,7088782.0
2014-01-16,14050,14700,14050,14400,94452,102078.0,7088782.0
2014-01-17,14450,14500,14200,14300,27611,101370.0,7088782.0
2014-01-20,14400,14400,14050,14100,25940,99952.0,7088782.0
2014-01-21,14000,14900,13950,14900,97538,105623.0,7088782.0
2014-01-22,14700,14900,14550,14750,61026,104560.0,7088782.0
2014-01-23,14750,15000,14200,14400,77738,102078.0,7088782.0
2014-01-24,14300,14500,13900,14300,52104,101370.0,7088782.0
2014-01-27,13850,14150,13750,13750,82952,97471.0,7088782.0
2014-01-28,13750,14700,13600,14450,133034,102433.0,7088782.0
2014-01-29,14650,14900,14400,14500,50081,102787.0,7088782.0
2014-02-03,14350,14450,14000,14400,63802,102078.0,7088782.0
2014-02-04,14100,14350,14000,14150,51690,100306.0,7088782.0
2014-02-05,14250,14550,14200,14450,74308,102433.0,7088782.0
2014-02-06,14500,14750,14250,14650,94087,103851.0,7088782.0
2014-02-07,14700,14800,14450,14600,57818,103496.0,7088782.0
2014-02-10,14750,15250,14700,14900,177536,105623.0,7088782.0
2014-02-11,14950,15000,14700,14800,35210,104914.0,7088782.0
2014-02-12,14950,14950,14250,14400,72028,102078.0,7088782.0
2014-02-13,14350,14650,14200,14300,51761,101370.0,7088782.0
2014-02-14,14350,14700,14300,14450,37689,102433.0,7088782.0
2014-02-17,14400,14750,14400,14650,47041,103851.0,7088782.0
2014-02-18,14600,14700,14450,14600,38518,103496.0,7088782.0
2014-02-19,14600,14700,14350,14600,26995,103496.0,7088782.0
2014-02-20,14500,14850,14500,14550,55305,103142.0,7088782.0
2014-02-21,14650,14750,14500,14550,45024,103142.0,7088782.0
2014-02-24,14700,15250,14600,14700,208182,104205.0,7088782.0
2014-02-25,14800,14850,14500,14750,61096,104560.0,7088782.0
2014-02-26,14750,15100,14750,15050,133711,106686.0,7088782.0
2014-02-27,15100,15150,14800,14800,79453,104914.0,7088782.0
2014-02-28,14800,14900,14250,14350,126828,101724.0,7088782.0
2014-03-03,14250,14450,14100,14250,46374,101015.0,7088782.0
2014-03-04,14250,14500,14150,14450,35131,102433.0,7088782.0
2014-03-05,14500,14550,14150,14250,82896,101015.0,7088782.0
2014-03-06,14300,14550,14200,14550,64956,103142.0,7088782.0
2014-03-07,14550,14600,14350,14450,45864,102433.0,7088782.0
2014-03-10,14550,14550,14250,14350,54045,101724.0,7088782.0
2014-03-11,14300,14750,14200,14750,94879,104560.0,7088782.0
2014-03-12,14700,14750,14300,14300,96142,101370.0,7088782.0
2014-03-13,14400,14950,14350,14900,106173,105623.0,7088782.0
2014-03-14,14700,15500,14650,14700,325010,104205.0,7088782.0
2014-03-17,14850,14950,14300,14600,129236,103496.0,7088782.0
2014-03-18,14700,15300,14500,15200,138496,107749.0,7088782.0
2014-03-19,15250,15450,14950,15150,116553,107395.0,7088782.0
2014-03-20,15150,15200,14750,14950,66974,105977.0,7088782.0
2014-03-21,15000,15350,14800,15050,101533,106686.0,7088782.0
2014-03-24,15050,15150,14700,14700,66823,104205.0,7088782.0
2014-03-25,14600,14700,14350,14400,99610,102078.0,7088782.0
2014-03-26,14450,14650,14400,14500,46413,102787.0,7088782.0
2014-03-27,14400,14550,14150,14350,81698,101724.0,7088782.0
2014-03-28,14300,14500,14250,14450,45004,102433.0,7088782.0
2014-03-31,14500,14500,14150,14200,59799,100661.0,7088782.0
2014-04-01,14350,14450,14200,14450,30886,102433.0,7088782.0
2014-04-02,14500,14550,14400,14450,45880,102433.0,7088782.0
2014-04-03,14550,14700,14400,14500,58462,102787.0,7088782.0
2014-04-04,14500,14650,14400,14600,49579,103496.0,7088782.0
2014-04-07,14350,14550,14350,14500,53710,102787.0,7088782.0
2014-04-08,14400,14500,14200,14300,52537,101370.0,7088782.0
2014-04-09,14300,14400,14250,14300,37617,101370.0,7088782.0
2014-04-10,14350,14400,14250,14350,32991,101724.0,7088782.0
2014-04-11,14200,14350,14100,14250,52819,101015.0,7088782.0
2014-04-14,14200,14350,14150,14300,28545,101370.0,7088782.0
2014-04-15,14300,14400,14250,14350,37737,101724.0,7088782.0
2014-04-16,14400,14450,14200,14250,44489,101015.0,7088782.0
2014-04-17,14300,14350,14250,14250,37192,101015.0,7088782.0
2014-04-18,14300,14450,14250,14450,37362,102433.0,7088782.0
2014-04-21,14600,14650,14400,14400,49487,102078.0,7088782.0
2014-04-22,14500,14500,14350,14500,16994,102787.0,7088782.0
2014-04-23,14550,14600,14300,14350,39165,101724.0,7088782.0
2014-04-24,14350,14400,14000,14150,55317,100306.0,7088782.0
2014-04-25,14150,14250,13900,13950,37172,98889.0,7088782.0
2014-04-28,13950,14100,13850,13900,37550,98534.0,7088782.0
2014-04-29,13900,14900,13900,14600,216994,103496.0,7088782.0
2014-04-30,14700,14700,14450,14550,43673,103142.0,7088782.0
2014-05-02,14600,14750,14400,14400,35891,102078.0,7088782.0
2014-05-07,14400,14600,14350,14500,33785,102787.0,7088782.0
2014-05-08,14600,14950,14400,14500,107860,102787.0,7088782.0
2014-05-09,14650,14650,14250,14350,57179,101724.0,7088782.0
2014-05-12,14300,14400,14200,14250,32050,101015.0,7088782.0
2014-05-13,14250,14550,14250,14550,42810,103142.0,7088782.0
2014-05-14,14550,14650,14350,14450,25778,102433.0,7088782.0
2014-05-15,14400,14800,14400,14750,83198,104560.0,7088782.0
2014-05-16,14550,14650,14450,14500,61394,102787.0,7088782.0
2014-05-19,14600,14600,14050,14100,58127,99952.0,7088782.0
2014-05-20,14100,14250,14000,14000,42734,99243.0,7088782.0
2014-05-21,14000,14250,13950,14250,21573,101015.0,7088782.0
2014-05-22,14250,14350,14050,14300,27654,101370.0,7088782.0
2014-05-23,14300,14350,14200,14300,10908,101370.0,7088782.0
2014-05-26,14350,14400,14050,14200,23742,100661.0,7088782.0
2014-05-27,14150,14250,13950,13950,56282,98889.0,7088782.0
2014-05-28,14100,14400,14000,14300,58652,101370.0,7088782.0
2014-05-29,14150,14300,14100,14200,33619,100661.0,7088782.0
2014-05-30,14200,14350,14100,14100,23746,99952.0,7088782.0
2014-06-02,14200,14200,13800,13800,49590,97825.0,7088782.0
2014-06-03,13800,14000,13700,13900,33730,98534.0,7088782.0
2014-06-05,13900,14100,13750,13750,30884,97471.0,7088782.0
2014-06-09,13750,14100,13750,13950,21830,98889.0,7088782.0
2014-06-10,14050,14200,13950,14050,26791,99597.0,7088782.0
2014-06-11,14100,14200,13850,13900,25210,98534.0,7088782.0
2014-06-12,13900,14100,13800,14000,20032,99243.0,7088782.0
2014-06-13,14000,14100,13900,14050,8528,99597.0,7088782.0
2014-06-16,14100,14200,13900,13900,12219,98534.0,7088782.0
2014-06-17,13850,14150,13800,14000,31333,99243.0,7088782.0
2014-06-18,14000,14050,13600,13600,97200,96407.0,7088782.0
2014-06-19,13600,13850,13550,13700,32142,97116.0,7088782.0
2014-06-20,13700,13850,13500,13750,34608,97471.0,7088782.0
2014-06-23,13800,13850,13600,13600,17492,96407.0,7088782.0
2014-06-24,13500,13700,13350,13500,33945,95699.0,7088782.0
2014-06-25,13550,13650,13450,13450,14154,95344.0,7088782.0
2014-06-26,13450,13550,13400,13550,12397,96053.0,7088782.0
2014-06-27,13550,14050,13500,13800,54066,97825.0,7088782.0
2014-06-30,14050,14100,13850,13850,16851,98180.0,7088782.0
2014-07-01,13950,13950,13750,13850,24066,98180.0,7088782.0
2014-07-02,14000,14050,13850,14000,29875,99243.0,7088782.0
2014-07-03,14000,14200,13850,14150,29046,100306.0,7088782.0
2014-07-04,14200,14200,14000,14100,19279,99952.0,7088782.0
2014-07-07,14100,14100,13850,13900,17213,98534.0,7088782.0
2014-07-08,13900,14300,13850,14250,62160,101015.0,7088782.0
2014-07-09,14250,14400,14200,14400,45589,102078.0,7088782.0
2014-07-10,14400,14500,14200,14300,45305,101370.0,7088782.0
2014-07-11,14250,14300,14050,14150,32082,100306.0,7088782.0
2014-07-14,14200,15000,14200,14800,227855,104914.0,7088782.0
2014-07-15,14900,15900,14650,15800,304754,112003.0,7088782.0
2014-07-16,15700,15800,15200,15550,155157,110231.0,7088782.0
2014-07-17,15400,16150,15300,15550,145443,110231.0,7088782.0
2014-07-18,15200,16650,15150,16300,409160,115547.0,7088782.0
2014-07-21,16500,16700,16050,16100,203442,114129.0,7088782.0
2014-07-22,16100,16250,15550,15900,194896,112712.0,7088782.0
2014-07-23,16200,16200,15700,15700,160582,111294.0,7088782.0
2014-07-24,15700,15850,15450,15600,113072,110585.0,7088782.0
2014-07-25,15700,15750,15300,15450,98402,109522.0,7088782.0
2014-07-28,15450,15650,15000,15250,115060,108104.0,7088782.0
2014-07-29,15150,15450,15050,15400,96487,109167.0,7088782.0
2014-07-30,15200,15550,15100,15350,54800,108813.0,7088782.0
2014-07-31,15250,15450,14400,14550,165209,103142.0,7088782.0
2014-08-01,14350,15000,14350,14900,72829,105623.0,7088782.0
2014-08-04,15050,15400,15000,15150,58142,107395.0,7088782.0
2014-08-05,15200,15300,14850,14850,71640,105268.0,7088782.0
2014-08-06,14850,15150,14850,14950,62399,105977.0,7088782.0
2014-08-07,15150,15800,15050,15550,153045,110231.0,7088782.0
2014-08-08,15700,15700,14950,15200,78672,107749.0,7088782.0
2014-08-11,15250,15250,14800,15100,82236,107041.0,7088782.0
2014-08-12,15050,15200,14800,15200,35520,107749.0,7088782.0
2014-08-13,15200,15450,14950,15250,56617,108104.0,7088782.0
2014-08-14,15250,15700,15250,15550,75750,110231.0,7088782.0
2014-08-18,15250,15300,14750,14800,106974,104914.0,7088782.0
2014-08-19,14800,14900,14600,14700,77015,104205.0,7088782.0
2014-08-20,14650,15100,14600,15000,94554,106332.0,7088782.0
2014-08-21,14950,15350,14900,15000,42423,106332.0,7088782.0
2014-08-22,14950,15150,14650,14750,71065,104560.0,7088782.0
2014-08-25,14800,14850,14500,14600,50069,103496.0,7088782.0
2014-08-26,14600,14850,14600,14850,37882,105268.0,7088782.0
2014-08-27,14850,15100,14750,14750,43687,104560.0,7088782.0
2014-08-28,14700,14850,14600,14650,36340,103851.0,7088782.0
2014-08-29,14700,14950,14650,14800,45850,104914.0,7088782.0
2014-09-01,14750,14850,13650,13700,206054,97116.0,7088782.0
2014-09-02,13650,13850,13500,13800,61401,97825.0,7088782.0
2014-09-03,13700,14100,13700,14000,44150,99243.0,7088782.0
2014-09-04,14000,14050,13700,13850,49034,98180.0,7088782.0
2014-09-05,13800,13950,13750,13800,22183,97825.0,7088782.0
2014-09-11,13800,14150,13750,14050,26855,99597.0,7088782.0
2014-09-12,14050,14450,13950,14300,59843,101370.0,7088782.0
2014-09-15,14450,14450,14100,14250,23101,101015.0,7088782.0
2014-09-16,14200,14300,14050,14100,24313,99952.0,7088782.0
2014-09-17,14100,14200,13950,14150,16622,100306.0,7088782.0
2014-09-18,14100,14400,14100,14200,31147,100661.0,7088782.0
2014-09-19,14300,14350,14050,14150,23952,100306.0,7088782.0
2014-09-22,14150,14250,13950,14000,23565,99243.0,7088782.0
2014-09-23,14000,14100,13800,13900,21997,98534.0,7088782.0
2014-09-24,14000,14350,13900,14350,32815,101724.0,7088782.0
2014-09-25,14350,14400,14050,14100,19902,99952.0,7088782.0
2014-09-26,13950,14150,13900,14150,23035,100306.0,7088782.0
2014-09-29,14150,14350,14000,14000,28926,99243.0,7088782.0
2014-09-30,14000,14400,14000,14250,42634,101015.0,7088782.0
2014-10-01,14150,14550,14100,14250,57270,101015.0,7088782.0
2014-10-02,14300,14300,13950,13950,31919,98889.0,7088782.0
2014-10-06,13900,14050,13350,13450,95494,95344.0,7088782.0
2014-10-07,13450,13750,13450,13600,31447,96407.0,7088782.0
2014-10-08,13450,13700,13450,13600,32035,96407.0,7088782.0
2014-10-10,13500,13650,13350,13550,39044,96053.0,7088782.0
2014-10-13,13400,13500,13050,13150,33634,93217.0,7088782.0
2014-10-14,12900,13500,12900,13400,20101,94990.0,7088782.0
2014-10-15,13350,13700,13350,13400,22414,94990.0,7088782.0
2014-10-16,13400,13600,13150,13400,20535,94990.0,7088782.0
2014-10-17,13500,14200,13450,13900,56763,98534.0,7088782.0
2014-10-20,14150,14500,14000,14150,51850,100306.0,7088782.0
2014-10-21,14100,14350,13950,14200,39611,100661.0,7088782.0
2014-10-22,14200,14550,14200,14400,47063,102078.0,7088782.0
2014-10-23,14450,14450,14100,14200,21360,100661.0,7088782.0
2014-10-24,14150,14550,13800,14000,45583,99243.0,7088782.0
2014-10-27,13950,14800,13950,14550,61070,103142.0,7088782.0
2014-10-28,14700,14900,14500,14650,43639,103851.0,7088782.0
2014-10-29,14700,14750,14250,14700,46900,104205.0,7088782.0
2014-10-30,14550,15100,14500,14600,56186,103496.0,7088782.0
2014-10-31,14500,14750,14450,14600,28501,103496.0,7088782.0
2014-11-03,14600,14700,14300,14300,25031,101370.0,7088782.0
2014-11-04,14100,14500,14000,14250,67800,101015.0,7088782.0
2014-11-05,14100,14450,14100,14350,27110,101724.0,7088782.0
2014-11-06,14250,14500,14150,14350,20556,101724.0,7088782.0
2014-11-07,14350,14700,14250,14650,36101,103851.0,7088782.0
2014-11-10,14650,14800,14200,14200,40311,100661.0,7088782.0
2014-11-11,14150,14450,14000,14450,28605,102433.0,7088782.0
2014-11-12,14400,14500,14250,14350,14408,101724.0,7088782.0
2014-11-13,14350,14450,14100,14450,15701,102433.0,7088782.0
2014-11-14,14400,14500,14300,14400,7838,102078.0,7088782.0
2014-11-17,14400,14500,13500,13500,90639,95699.0,7088782.0
2014-11-18,13500,13900,13500,13800,32771,97825.0,7088782.0
2014-11-19,13800,14100,13800,14000,17037,99243.0,7088782.0
2014-11-20,13900,14100,13800,13950,14513,98889.0,7088782.0
2014-11-21,13850,14150,13850,14000,21972,99243.0,7088782.0
2014-11-24,14000,14150,13700,13900,42165,98534.0,7088782.0
2014-11-25,13900,13950,13550,13650,46957,96762.0,7088782.0
2014-11-26,13700,13900,13650,13850,16481,98180.0,7088782.0
2014-11-27,13850,13900,13550,13600,42617,96407.0,7088782.0
2014-11-28,13750,14150,13650,14150,74781,100306.0,7088782.0
2014-12-01,14200,14350,13900,13900,45099,98534.0,7088782.0
2014-12-02,14050,14100,13800,13900,15065,98534.0,7088782.0
2014-12-03,14050,14300,13950,14300,28428,101370.0,7088782.0
2014-12-04,14400,14400,14150,14200,15984,100661.0,7088782.0
2014-12-05,14200,14300,14050,14300,21473,101370.0,7088782.0
2014-12-08,14300,14500,14050,14150,18947,100306.0,7088782.0
2014-12-09,14250,14250,13950,14100,23397,99952.0,7088782.0
2014-12-10,14100,14250,13950,14000,20586,99243.0,7088782.0
2014-12-11,13900,14050,13800,13850,18178,98180.0,7088782.0
2014-12-12,13950,14050,13750,13800,15245,97825.0,7088782.0
2014-12-15,13650,14100,13650,14100,16197,99952.0,7088782.0
2014-12-16,13950,14050,13800,13950,19927,98889.0,7088782.0
2014-12-17,13900,13950,13700,13800,19807,97825.0,7088782.0
2014-12-18,13800,13900,13650,13650,23281,96762.0,7088782.0
2014-12-19,13700,13850,13650,13750,13870,97471.0,7088782.0
2014-12-22,13750,13850,13650,13700,22208,97116.0,7088782.0
2014-12-23,13700,13950,13700,13850,17531,98180.0,7088782.0
2014-12-24,13850,14200,13850,14000,19029,99243.0,7088782.0
2014-12-26,14050,14100,13950,14000,19414,99243.0,7088782.0
2014-12-29,14000,14100,13850,13950,13425,98889.0,7088782.0
2014-12-30,13950,13950,13800,13800,13510,97825.0,7088782.0
2015-01-02,13750,13950,13700,13950,13801,98889.0,7088782.0
2015-01-05,13900,14000,13800,13900,17813,98534.0,7088782.0
2015-01-06,13800,13900,13500,13650,33704,96762.0,7088782.0
2015-01-07,13600,13750,13600,13700,16231,97116.0,7088782.0
2015-01-08,13700,13700,13450,13550,39144,96053.0,7088782.0
2015-01-09,13650,13700,13500,13650,25862,96762.0,7088782.0
2015-01-12,13600,13700,13550,13650,9957,96762.0,7088782.0
2015-01-13,13650,13850,13550,13550,25179,96053.0,7088782.0
2015-01-14,13550,13750,13450,13700,17241,97116.0,7088782.0
2015-01-15,13600,14050,13600,13950,36998,98889.0,7088782.0
2015-01-16,13900,13950,13650,13800,19768,97825.0,7088782.0
2015-01-19,13800,13950,13650,13950,20457,98889.0,7088782.0
2015-01-20,13850,14300,13800,14200,66567,100661.0,7088782.0
2015-01-21,14200,14200,13750,13800,54527,97825.0,7088782.0
2015-01-22,13800,13900,13600,13650,35463,96762.0,7088782.0
2015-01-23,13700,13750,13500,13600,30337,96407.0,7088782.0
2015-01-26,13550,14050,13500,14050,49835,99597.0,7088782.0
2015-01-27,14000,14050,13750,13750,35479,97471.0,7088782.0
2015-01-28,13700,13850,13650,13700,35817,97116.0,7088782.0
2015-01-29,13650,13750,13600,13650,22376,96762.0,7088782.0
2015-01-30,13750,13750,13400,13450,73057,95344.0,7088782.0
2015-02-02,13450,13650,13400,13500,28928,95699.0,7088782.0
2015-02-03,13500,13600,13400,13550,28959,96053.0,7088782.0
2015-02-04,13550,13600,13500,13500,22352,95699.0,7088782.0
2015-02-05,13500,13650,13500,13650,27932,96762.0,7088782.0
2015-02-06,13700,13700,13600,13650,26915,96762.0,7088782.0
2015-02-09,13650,13700,13600,13700,26436,97116.0,7088782.0
2015-02-10,13650,13750,13450,13500,42079,95699.0,7088782.0
2015-02-11,13450,13600,13450,13550,22747,96053.0,7088782.0
2015-02-12,13500,13550,13450,13500,15647,95699.0,7088782.0
2015-02-13,13550,13850,13500,13750,56188,97471.0,7088782.0
2015-02-16,13850,14450,13850,14300,193734,101370.0,7088782.0
2015-02-17,14200,14350,14050,14150,41772,100306.0,7088782.0
2015-02-23,14150,14700,14150,14450,69531,102433.0,7088782.0
2015-02-24,14550,15050,14550,14650,137538,103851.0,7088782.0
2015-02-25,14800,14800,14450,14700,45186,104205.0,7088782.0
2015-02-26,14700,14850,14450,14600,43143,103496.0,7088782.0
2015-02-27,14500,14800,14500,14500,30139,102787.0,7088782.0
2015-03-02,14550,14650,14300,14500,53736,102787.0,7088782.0
2015-03-03,14500,14850,14500,14700,39394,104205.0,7088782.0
2015-03-04,14650,14750,14400,14400,48227,102078.0,7088782.0
2015-03-05,14450,14800,14450,14750,50552,104560.0,7088782.0
2015-03-06,14800,14900,14600,14700,27144,104205.0,7088782.0
2015-03-09,14750,15400,14550,14800,83258,104914.0,7088782.0
2015-03-10,14800,14950,14300,14400,73204,102078.0,7088782.0
2015-03-11,14300,14600,14150,14300,54895,101370.0,7088782.0
2015-03-12,14300,14650,14300,14550,33374,103142.0,7088782.0
2015-03-13,14650,14950,14550,14700,64210,104205.0,7088782.0
2015-03-16,14700,14850,14500,14500,35759,102787.0,7088782.0
2015-03-17,14600,14650,14350,14350,40045,101724.0,7088782.0
2015-03-18,14400,14450,14150,14200,36929,100661.0,7088782.0
2015-03-19,14200,14400,14100,14350,37046,101724.0,7088782.0
2015-03-20,14300,15250,14300,15150,196845,107395.0,7088782.0
2015-03-23,15300,15600,15050,15150,168310,107395.0,7088782.0
2015-03-24,15200,15650,15050,15550,122727,110231.0,7088782.0
2015-03-25,15550,15650,15250,15350,68274,108813.0,7088782.0
2015-03-26,15150,15400,14850,15000,100834,106332.0,7088782.0
2015-03-27,14950,15350,14750,15050,100003,106686.0,7088782.0
2015-03-30,15150,15300,14900,15050,74619,106686.0,7088782.0
2015-03-31,15200,15200,14850,14850,68172,105268.0,7088782.0
2015-04-01,14850,15050,14800,15000,30333,106332.0,7088782.0
2015-04-02,15100,15500,14900,15250,125122,108104.0,7088782.0
2015-04-03,15250,15350,15150,15350,45690,108813.0,7088782.0
2015-04-06,15250,15300,15000,15000,65529,106332.0,7088782.0
2015-04-07,15000,15100,14800,15050,54256,106686.0,7088782.0
2015-04-08,15050,15400,14950,15300,37953,108458.0,7088782.0
2015-04-09,15450,16300,15300,16050,328864,113775.0,7088782.0
2015-04-10,16150,16250,15750,16000,118397,113421.0,7088782.0
2015-04-13,16000,16300,15750,16150,123209,114484.0,7088782.0
2015-04-14,16150,16650,15800,15900,142170,112712.0,7088782.0
2015-04-15,15900,16150,15350,15500,114489,109876.0,7088782.0
2015-04-16,15650,15900,15500,15750,77333,111648.0,7088782.0
2015-04-17,15750,15950,15550,15850,53981,112357.0,7088782.0
2015-04-20,15550,16550,15450,16050,110212,113775.0,7088782.0
2015-04-21,16100,16350,15800,15850,74402,112357.0,7088782.0
2015-04-22,16100,16850,15100,15950,338031,113066.0,7088782.0
2015-04-23,16150,16350,15450,15650,101384,110939.0,7088782.0
2015-04-24,15900,16200,15200,15350,95952,108813.0,7088782.0
2015-04-27,15400,15700,15150,15350,52466,108813.0,7088782.0
2015-04-28,15300,15400,14800,14850,106099,105268.0,7088782.0
2015-04-29,14850,15000,14500,14550,67550,103142.0,7088782.0
2015-04-30,14550,14900,14500,14750,50484,104560.0,7088782.0
2015-05-04,14900,14900,14500,14700,29010,104205.0,7088782.0
2015-05-06,14700,14700,13900,14000,120968,99243.0,7088782.0
2015-05-07,13900,14500,13800,14500,53376,102787.0,7088782.0
2015-05-08,14500,14800,14350,14500,43331,102787.0,7088782.0
2015-05-11,14750,14950,14550,14850,43157,105268.0,7088782.0
2015-05-12,14850,14950,14550,14950,64666,105977.0,7088782.0
2015-05-13,14950,15200,14750,15150,55463,107395.0,7088782.0
2015-05-14,15150,15200,14750,15100,59702,107041.0,7088782.0
2015-05-15,15000,15200,14900,15000,56422,106332.0,7088782.0
2015-05-18,14700,14700,14150,14250,105770,101015.0,7088782.0
2015-05-19,14250,14450,14150,14300,48041,101370.0,7088782.0
2015-05-20,14400,14850,14150,14850,101169,105268.0,7088782.0
2015-05-21,14950,15650,14800,15250,144371,108104.0,7088782.0
2015-05-22,15250,15350,14650,14900,105727,105623.0,7088782.0
2015-05-26,14900,14900,14300,14450,76683,102433.0,7088782.0
2015-05-27,14300,14400,14100,14250,63379,101015.0,7088782.0
2015-05-28,14250,14500,14250,14400,64441,102078.0,7088782.0
2015-05-29,14500,14750,14350,14600,68356,103496.0,7088782.0
2015-06-01,14900,15350,14750,14900,189700,105623.0,7088782.0
2015-06-02,15500,17100,15350,17100,336966,121218.0,7088782.0
2015-06-03,17100,17250,15100,16500,887882,116965.0,7088782.0
2015-06-04,16850,16950,15350,15700,217078,111294.0,7088782.0
2015-06-05,15700,16400,15400,16150,220166,114484.0,7088782.0
2015-06-08,16500,16500,15500,15500,139799,109876.0,7088782.0
2015-06-09,15700,15900,15100,15550,104969,110231.0,7088782.0
2015-06-10,15600,15600,14750,15000,133597,106332.0,7088782.0
2015-06-11,15100,15250,14700,15200,80069,107749.0,7088782.0
2015-06-12,15150,15500,14800,14850,105946,105268.0,7088782.0
2015-06-15,14850,15550,14800,15500,73329,109876.0,7088782.0
2015-06-16,15750,15750,14950,15000,104518,106332.0,7088782.0
2015-06-17,15050,15750,14850,15700,87272,111294.0,7088782.0
2015-06-18,15700,15850,15400,15600,70885,110585.0,7088782.0
2015-06-19,16000,16400,15650,16200,196771,114838.0,7088782.0
2015-06-22,16100,16100,15650,15850,70034,112357.0,7088782.0
2015-06-23,16050,16050,15550,15800,83148,112003.0,7088782.0
2015-06-24,15900,16350,15500,16250,138336,115193.0,7088782.0
2015-06-25,16250,16950,16000,16500,187031,116965.0,7088782.0
2015-06-26,16750,17050,16150,16400,184945,116256.0,7088782.0
2015-06-29,16000,16700,15850,15950,141289,113066.0,7088782.0
2015-06-30,15700,16300,15550,15950,57013,113066.0,7088782.0
2015-07-01,16100,19150,15950,18800,739400,133269.0,7088782.0
2015-07-02,19150,19700,18300,19400,544285,137522.0,7088782.0
2015-07-03,19350,20700,18800,20300,466881,143902.0,7088782.0
2015-07-06,20000,21150,19800,19950,335697,141421.0,7088782.0
2015-07-07,20250,21200,17300,18150,496852,128661.0,7088782.0
2015-07-08,18300,18300,17050,18000,254473,127598.0,7088782.0
2015-07-09,17900,18500,17300,18450,183274,130788.0,7088782.0
2015-07-10,18600,18600,17600,18200,218896,129016.0,7088782.0
2015-07-13,18000,18650,17700,18600,115681,131851.0,7088782.0
2015-07-14,18700,18900,18400,18550,90575,131497.0,7088782.0
2015-07-15,18600,19350,18000,19200,168143,136105.0,7088782.0
2015-07-16,19400,19450,18500,18600,113963,131851.0,7088782.0
2015-07-17,18800,18950,17950,17950,139187,127244.0,7088782.0
2015-07-20,17950,18250,17450,17850,117415,126535.0,7088782.0
2015-07-21,18050,18150,17450,17550,109679,124408.0,7088782.0
2015-07-22,17500,18100,17450,17700,77117,125471.0,7088782.0
2015-07-23,17750,18050,17250,17950,82202,127244.0,7088782.0
2015-07-24,17950,18650,17650,18250,96623,129370.0,7088782.0
2015-07-27,17950,17950,17200,17600,98104,124763.0,7088782.0
2015-07-28,17550,17550,16850,17450,80787,123699.0,7088782.0
2015-07-29,17500,17650,16500,16500,74497,116965.0,7088782.0
2015-07-30,16600,17000,16200,16800,98770,119092.0,7088782.0
2015-07-31,16600,17250,16250,17200,59625,121927.0,7088782.0
2015-08-03,17200,17200,16550,16600,20717,117674.0,7088782.0
2015-08-04,16700,17000,16250,17000,90778,120509.0,7088782.0
2015-08-05,17100,17300,16650,17000,27258,120509.0,7088782.0
2015-08-06,16850,17250,16700,17000,21694,120509.0,7088782.0
2015-08-07,16950,17050,16300,16300,53789,115547.0,7088782.0
2015-08-10,16300,16550,15900,16100,45878,114129.0,7088782.0
2015-08-11,15900,16200,15550,15550,78098,110231.0,7088782.0
2015-08-12,15450,15550,14900,15300,70304,108458.0,7088782.0
2015-08-13,15200,15850,15200,15850,31724,112357.0,7088782.0
2015-08-17,15950,16000,15400,15450,50994,109522.0,7088782.0
2015-08-18,15450,15600,15050,15100,71213,107041.0,7088782.0
2015-08-19,14900,15200,14450,14750,81430,104560.0,7088782.0
2015-08-20,14500,14900,14250,14250,43412,101015.0,7088782.0
2015-08-21,13650,14000,12950,13600,164323,96407.0,7088782.0
2015-08-24,13350,13950,12700,13050,124126,92509.0,7088782.0
2015-08-25,13200,14100,12950,13750,152631,97471.0,7088782.0
2015-08-26,13700,14150,13500,13900,136900,98534.0,7088782.0
2015-08-27,14000,14200,13800,13900,112345,98534.0,7088782.0
2015-08-28,14200,14300,13850,13950,118958,98889.0,7088782.0
2015-08-31,14150,14550,13900,14200,78409,100661.0,7088782.0
2015-09-01,14200,14350,13850,13850,61727,98180.0,7088782.0
2015-09-02,13550,14000,13550,14000,43998,99243.0,7088782.0
2015-09-03,14150,14300,13950,14000,44687,99243.0,7088782.0
