하이록코리아(013030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-02,20500,20700,20450,20650,12206,281113.0,13613232.0
2016-09-05,20500,21000,20500,20950,10132,285197.0,13613232.0
2016-09-06,21050,21400,20550,21400,29213,291323.0,13613232.0
2016-09-07,21350,21450,21000,21450,15880,292004.0,13613232.0
2016-09-08,21150,21150,20450,20650,42025,281113.0,13613232.0
2016-09-09,20350,20750,20300,20600,17099,280433.0,13613232.0
2016-09-12,20150,20550,19900,20350,32948,277029.0,13613232.0
2016-09-13,20200,20800,20200,20400,10090,277710.0,13613232.0
2016-09-19,20550,20750,20200,20750,14506,282475.0,13613232.0
2016-09-20,20800,21200,20550,20750,17801,282475.0,13613232.0
2016-09-21,21000,21400,20750,21100,30010,287239.0,13613232.0
2016-09-22,21000,21400,21000,21150,13020,287920.0,13613232.0
2016-09-23,21250,21750,21200,21700,41025,295407.0,13613232.0
2016-09-26,21600,21950,21200,21900,30538,298130.0,13613232.0
2016-09-27,21900,22150,21500,22100,12727,300852.0,13613232.0
2016-09-28,21800,22400,21550,21750,27283,296088.0,13613232.0
2016-09-29,21750,22150,20650,21950,21754,298810.0,13613232.0
2016-09-30,21850,22000,21600,21700,11749,295407.0,13613232.0
2016-10-04,21550,22200,21550,22200,20089,302214.0,13613232.0
2016-10-05,22200,22350,21950,22250,6671,302894.0,13613232.0
2016-10-06,22250,22250,21550,21600,15959,294046.0,13613232.0
2016-10-07,21600,21700,21300,21600,10037,294046.0,13613232.0
2016-10-10,21700,22450,21650,22350,16361,304256.0,13613232.0
2016-10-11,22350,22400,21750,22400,13348,304936.0,13613232.0
2016-10-12,22400,22400,22150,22350,7049,304256.0,13613232.0
2016-10-13,22450,22450,21850,22050,5313,300172.0,13613232.0
2016-10-14,22150,22150,21700,21900,8238,298130.0,13613232.0
2016-10-17,22400,22400,21750,22150,15388,301533.0,13613232.0
2016-10-18,22000,22150,21800,21900,8801,298130.0,13613232.0
2016-10-19,21950,22150,21650,22150,16823,301533.0,13613232.0
2016-10-20,22200,22200,21850,22150,4628,301533.0,13613232.0
2016-10-21,21850,22300,21850,22300,7744,303575.0,13613232.0
2016-10-24,22350,22350,22000,22200,16670,302214.0,13613232.0
2016-10-25,22100,22300,21950,22000,13099,299491.0,13613232.0
2016-10-26,22200,22200,21850,22200,15239,302214.0,13613232.0
2016-10-27,22200,22400,21900,22400,12114,304936.0,13613232.0
2016-10-28,22400,23100,22250,22900,35894,311743.0,13613232.0
2016-10-31,22900,23050,22350,22800,26769,310382.0,13613232.0
2016-11-01,22500,22700,22050,22050,15376,300172.0,13613232.0
2016-11-02,21700,22150,21700,22150,27319,301533.0,13613232.0
2016-11-03,22050,22200,21850,22200,11405,302214.0,13613232.0
2016-11-04,22150,22200,21400,21400,10965,291323.0,13613232.0
2016-11-07,21250,22350,21250,22150,21640,301533.0,13613232.0
2016-11-08,22400,22800,21850,22100,11267,300852.0,13613232.0
2016-11-09,22200,22250,21550,21600,41158,294046.0,13613232.0
2016-11-10,21700,22200,21500,21650,16527,294726.0,13613232.0
2016-11-11,21400,22200,21250,21300,19060,289962.0,13613232.0
2016-11-14,21350,21900,21350,21800,12789,296768.0,13613232.0
2016-11-15,21850,21950,21500,21600,10635,294046.0,13613232.0
2016-11-16,21750,22450,21700,22450,27448,305617.0,13613232.0
2016-11-17,22500,22650,22050,22500,16600,306298.0,13613232.0
2016-11-18,22350,22800,22300,22600,17703,307659.0,13613232.0
2016-11-21,22600,23050,22400,23000,31105,313104.0,13613232.0
2016-11-22,22850,23250,22750,23000,21793,313104.0,13613232.0
2016-11-23,23300,23300,22950,23200,12832,315827.0,13613232.0
2016-11-24,23200,23300,22550,22950,20587,312424.0,13613232.0
2016-11-25,22700,23000,22350,22450,7197,305617.0,13613232.0
2016-11-28,22400,22900,22250,22600,10042,307659.0,13613232.0
2016-11-29,22600,22850,22300,22550,4174,306978.0,13613232.0
2016-11-30,22300,22550,22150,22550,7788,306978.0,13613232.0
2016-12-01,22450,22600,22250,22400,6409,304936.0,13613232.0
2016-12-02,22550,22550,22200,22350,7651,304256.0,13613232.0
2016-12-05,22500,22500,21550,21600,22251,294046.0,13613232.0
2016-12-06,21600,22500,21500,21950,14309,298810.0,13613232.0
2016-12-07,22100,22150,21350,21700,12463,295407.0,13613232.0
2016-12-08,21900,22000,21500,21500,20016,292684.0,13613232.0
2016-12-09,21500,21850,21400,21750,14109,296088.0,13613232.0
2016-12-12,21950,22150,21700,21900,10751,298130.0,13613232.0
2016-12-13,21750,22050,21750,21900,9725,298130.0,13613232.0
2016-12-14,21900,21950,21350,21600,25273,294046.0,13613232.0
2016-12-15,21600,21700,21300,21500,16092,292684.0,13613232.0
2016-12-16,21500,21550,21300,21400,19694,291323.0,13613232.0
2016-12-19,21300,21450,21200,21250,10381,289281.0,13613232.0
2016-12-20,21400,21400,21250,21300,16024,289962.0,13613232.0
2016-12-21,21400,21700,21300,21550,15841,293365.0,13613232.0
2016-12-22,21550,21550,21250,21250,6946,289281.0,13613232.0
2016-12-23,21200,21550,21150,21450,8007,292004.0,13613232.0
2016-12-26,21450,21450,21200,21250,5570,289281.0,13613232.0
2016-12-27,21300,21350,21150,21350,8952,290643.0,13613232.0
2016-12-28,21150,21450,21000,21450,11318,292004.0,13613232.0
2016-12-29,21250,21400,21000,21100,8457,287239.0,13613232.0
2017-01-02,21100,21200,20450,20500,17081,279071.0,13613232.0
2017-01-03,20350,20550,20200,20400,16207,277710.0,13613232.0
2017-01-04,20400,20650,20250,20400,17849,277710.0,13613232.0
2017-01-05,20450,20500,20300,20300,17776,276349.0,13613232.0
2017-01-06,20350,20550,20150,20350,29153,277029.0,13613232.0
2017-01-09,21000,21050,20150,20150,28109,274307.0,13613232.0
2017-01-10,20150,20200,19400,19700,55336,268181.0,13613232.0
2017-01-11,19700,19700,19200,19300,45850,262735.0,13613232.0
2017-01-12,19250,19500,19150,19350,26219,263416.0,13613232.0
2017-01-13,19350,19350,19100,19200,28719,261374.0,13613232.0
2017-01-16,19200,19250,18800,18850,32335,256609.0,13613232.0
2017-01-17,18800,19000,18750,18850,13834,256609.0,13613232.0
2017-01-18,18950,18950,18250,18400,39501,250483.0,13613232.0
2017-01-19,18550,18900,18550,18900,29567,257290.0,13613232.0
2017-01-20,18900,19250,18850,19200,32667,261374.0,13613232.0
2017-01-23,19150,19300,18900,19200,26247,261374.0,13613232.0
2017-01-24,19100,19600,19050,19450,36779,264777.0,13613232.0
2017-01-25,19600,19600,19100,19100,11474,260013.0,13613232.0
2017-01-26,19300,19500,19100,19500,23790,265458.0,13613232.0
2017-01-31,19500,19800,19100,19750,18833,268861.0,13613232.0
2017-02-01,19800,20200,19500,20200,30534,274987.0,13613232.0
2017-02-02,20150,20150,19650,19650,433250,267500.0,13613232.0
2017-02-03,19700,19900,19350,19450,15520,264777.0,13613232.0
2017-02-06,19400,19450,18700,19050,32606,259332.0,13613232.0
2017-02-07,18800,18900,18650,18850,22483,256609.0,13613232.0
2017-02-08,18650,18800,18550,18700,20366,254567.0,13613232.0
2017-02-09,18550,19200,18550,18900,15940,257290.0,13613232.0
2017-02-10,18900,19500,18850,19450,22686,264777.0,13613232.0
2017-02-13,19500,20000,19350,20000,31371,272265.0,13613232.0
2017-02-14,19900,20050,19850,20000,10211,272265.0,13613232.0
2017-02-15,20050,20100,19550,20100,16374,273626.0,13613232.0
2017-02-16,20150,20150,19800,20100,12551,273626.0,13613232.0
2017-02-17,20100,20100,19700,19850,52424,270223.0,13613232.0
2017-02-20,19900,20500,19900,20500,28962,279071.0,13613232.0
2017-02-21,20500,20600,20200,20250,17705,275668.0,13613232.0
2017-02-22,20200,20500,20200,20400,16759,277710.0,13613232.0
2017-02-23,20400,20650,20300,20450,18330,278391.0,13613232.0
2017-02-24,20300,20650,19950,20200,28214,274987.0,13613232.0
2017-02-27,20150,20350,19950,20000,26484,272265.0,13613232.0
2017-02-28,20150,20450,20150,20200,26656,274987.0,13613232.0
2017-03-02,20400,21050,20250,20750,83241,282475.0,13613232.0
2017-03-03,20800,20900,20300,20500,29969,279071.0,13613232.0
2017-03-06,20400,20550,19800,20200,42160,274987.0,13613232.0
2017-03-07,20000,22500,19950,21850,112982,297449.0,13613232.0
2017-03-08,21800,22800,21650,22500,80705,306298.0,13613232.0
2017-03-09,22400,23000,22100,22700,45372,309020.0,13613232.0
2017-03-10,22500,22650,22050,22550,16922,306978.0,13613232.0
2017-03-13,22600,22700,21850,21950,23503,298810.0,13613232.0
2017-03-14,21950,22250,21500,22050,32277,300172.0,13613232.0
2017-03-15,22000,22450,21750,21900,20139,298130.0,13613232.0
2017-03-16,22050,23150,22050,23000,41325,313104.0,13613232.0
2017-03-17,23000,23050,22550,22700,22469,309020.0,13613232.0
2017-03-20,22500,22700,21800,22100,13841,300852.0,13613232.0
2017-03-21,22250,22400,21750,22250,10802,302894.0,13613232.0
2017-03-22,22200,22200,21350,21350,34413,290643.0,13613232.0
2017-03-23,21500,21950,21350,21500,20608,292684.0,13613232.0
2017-03-24,21900,21900,21400,21400,14434,291323.0,13613232.0
2017-03-27,21400,21400,20650,20750,29143,282475.0,13613232.0
2017-03-28,20900,21500,20650,21450,29534,292004.0,13613232.0
2017-03-29,21450,21600,21300,21550,12154,293365.0,13613232.0
2017-03-30,21500,21500,21150,21350,10441,290643.0,13613232.0
2017-03-31,21250,21850,20800,21850,31202,297449.0,13613232.0
2017-04-03,21900,22100,21550,22000,10265,299491.0,13613232.0
2017-04-04,22050,22050,21500,21900,8766,298130.0,13613232.0
2017-04-05,21900,22050,21500,21750,16965,296088.0,13613232.0
2017-04-06,21750,21950,21300,21700,27404,295407.0,13613232.0
2017-04-07,21800,21800,20950,21050,36986,286559.0,13613232.0
2017-04-10,21000,21400,20800,20800,9417,283155.0,13613232.0
2017-04-11,20800,21000,20600,20700,14524,281794.0,13613232.0
2017-04-12,20900,21450,20700,21450,13653,292004.0,13613232.0
2017-04-13,21200,21500,21050,21450,10127,292004.0,13613232.0
2017-04-14,21450,21650,20950,21000,8558,285878.0,13613232.0
2017-04-17,20950,21250,20800,21050,9260,286559.0,13613232.0
2017-04-18,21150,21550,21000,21500,196707,292684.0,13613232.0
2017-04-19,21600,21600,21050,21150,86315,287920.0,13613232.0
2017-04-20,21150,21350,21100,21350,10297,290643.0,13613232.0
2017-04-21,21300,21750,21150,21550,19337,293365.0,13613232.0
2017-04-24,21750,21750,21500,21550,10681,293365.0,13613232.0
2017-04-25,21550,22000,21550,21900,14282,298130.0,13613232.0
2017-04-26,21900,22200,21650,22150,35024,301533.0,13613232.0
2017-04-27,22200,22700,21950,22650,19952,308340.0,13613232.0
2017-04-28,22800,22800,22250,22400,15799,304936.0,13613232.0
2017-05-02,22600,22650,22300,22450,19981,305617.0,13613232.0
2017-05-04,22450,22800,22300,22800,15136,310382.0,13613232.0
2017-05-08,22950,22950,22550,22750,18466,309701.0,13613232.0
2017-05-10,22900,23800,22800,23500,37959,319911.0,13613232.0
2017-05-11,23600,24000,23500,23950,33719,326037.0,13613232.0
2017-05-12,24200,25050,24000,25000,90363,340331.0,13613232.0
2017-05-15,25000,25000,24250,24500,23865,333524.0,13613232.0
2017-05-16,24500,24750,24200,24500,26692,333524.0,13613232.0
2017-05-17,24500,24550,23700,24500,28761,333524.0,13613232.0
2017-05-18,24000,24450,23900,24200,15404,329440.0,13613232.0
2017-05-19,24200,24500,23850,24050,17724,327398.0,13613232.0
2017-05-22,24200,24600,24000,24400,17829,332163.0,13613232.0
2017-05-23,24550,25000,24450,24600,27692,334886.0,13613232.0
2017-05-24,24600,25000,24400,24500,17657,333524.0,13613232.0
2017-05-25,24800,24800,24500,24800,12869,337608.0,13613232.0
2017-05-26,24950,24950,24350,24600,28327,334886.0,13613232.0
2017-05-29,24600,24850,23800,24100,28817,328079.0,13613232.0
2017-05-30,24300,24600,24100,24150,15802,328760.0,13613232.0
2017-05-31,24500,24500,23950,23950,18233,326037.0,13613232.0
2017-06-01,24100,24500,23900,24100,8453,328079.0,13613232.0
2017-06-02,24350,24500,24000,24450,9628,332844.0,13613232.0
2017-06-05,24200,24600,24050,24500,13166,333524.0,13613232.0
2017-06-07,24450,24450,24100,24250,15434,330121.0,13613232.0
2017-06-08,24300,24550,24000,24550,15578,334205.0,13613232.0
2017-06-09,24550,24550,24150,24500,11958,333524.0,13613232.0
2017-06-12,24450,24450,23800,24150,15753,328760.0,13613232.0
2017-06-13,24250,25900,24250,25300,41623,344415.0,13613232.0
2017-06-14,25300,25550,24900,25400,20939,345776.0,13613232.0
2017-06-15,25200,25350,24900,25150,13037,342373.0,13613232.0
2017-06-16,24950,25450,24900,25050,8793,341011.0,13613232.0
2017-06-19,25100,25150,24950,25000,7903,340331.0,13613232.0
2017-06-20,25000,25100,24950,25000,11042,340331.0,13613232.0
2017-06-21,25000,25900,25000,25500,18535,347137.0,13613232.0
2017-06-22,25500,25800,25200,25500,10454,347137.0,13613232.0
2017-06-23,25550,25550,25100,25200,6184,343053.0,13613232.0
2017-06-26,25000,25550,24500,25000,11673,340331.0,13613232.0
2017-06-27,25450,25450,24400,24600,17525,334886.0,13613232.0
2017-06-28,24500,24600,24350,24450,9669,332844.0,13613232.0
2017-06-29,24450,24900,24150,24800,6966,337608.0,13613232.0
2017-06-30,24800,25200,24400,25150,6952,342373.0,13613232.0
2017-07-03,24750,25250,24550,25200,6200,343053.0,13613232.0
2017-07-04,25150,25200,24700,24800,11882,337608.0,13613232.0
2017-07-05,24800,25100,24600,25000,9259,340331.0,13613232.0
2017-07-06,25000,25050,24550,24600,8034,334886.0,13613232.0
2017-07-07,24600,25200,24300,25200,13990,343053.0,13613232.0
2017-07-10,25200,25250,24950,25050,10109,341011.0,13613232.0
2017-07-11,25100,25200,24800,25050,10525,341011.0,13613232.0
2017-07-12,25150,25150,24800,24950,8286,339650.0,13613232.0
2017-07-13,25200,25200,24800,25150,8810,342373.0,13613232.0
2017-07-14,25450,25450,24950,25100,7516,341692.0,13613232.0
2017-07-17,25100,25150,24600,24900,13118,338969.0,13613232.0
2017-07-18,24750,24800,23950,24000,34391,326718.0,13613232.0
2017-07-19,24450,24450,23450,23650,26229,321953.0,13613232.0
2017-07-20,23700,23850,23500,23500,16484,319911.0,13613232.0
2017-07-21,23950,23950,23000,23300,23623,317188.0,13613232.0
2017-07-24,23150,23200,22500,22750,21581,309701.0,13613232.0
2017-07-25,22550,23100,22550,23050,22286,313785.0,13613232.0
2017-07-26,23100,23400,22500,23000,13991,313104.0,13613232.0
2017-07-27,23000,23150,22700,22850,11651,311062.0,13613232.0
2017-07-28,22750,23300,22350,23000,22157,313104.0,13613232.0
2017-07-31,23250,23250,22600,23050,8078,313785.0,13613232.0
2017-08-01,23050,23400,22950,23350,10497,317869.0,13613232.0
2017-08-02,23350,23350,23000,23250,7403,316508.0,13613232.0
2017-08-03,23250,23450,22650,23150,19051,315146.0,13613232.0
2017-08-04,23150,23350,22850,23350,8449,317869.0,13613232.0
2017-08-07,23350,23550,23100,23550,8217,320592.0,13613232.0
2017-08-08,23550,23550,23100,23500,11350,319911.0,13613232.0
2017-08-09,23500,23650,23100,23650,13567,321953.0,13613232.0
2017-08-10,23650,23800,23250,23650,8744,321953.0,13613232.0
2017-08-11,23500,23650,23050,23050,12923,313785.0,13613232.0
2017-08-14,23100,23100,22300,22500,14515,306298.0,13613232.0
2017-08-16,22500,22600,22200,22550,12184,306978.0,13613232.0
2017-08-17,22600,22600,22050,22100,16363,300852.0,13613232.0
2017-08-18,22000,22100,21550,22000,19961,299491.0,13613232.0
2017-08-21,21950,22050,21450,21550,8328,293365.0,13613232.0
2017-08-22,21550,21850,21250,21550,7293,293365.0,13613232.0
2017-08-23,21850,21900,21350,21400,6597,291323.0,13613232.0
2017-08-24,21500,21850,21300,21850,9352,297449.0,13613232.0
2017-08-25,21850,21900,21600,21750,5500,296088.0,13613232.0
2017-08-28,21950,21950,21450,21800,7388,296768.0,13613232.0
2017-08-29,21750,21750,21500,21700,9682,295407.0,13613232.0
2017-08-30,21450,21900,21350,21550,14198,293365.0,13613232.0
2017-08-31,21650,21950,21550,21950,9958,298810.0,13613232.0
2017-09-01,21950,22100,21750,21950,10612,298810.0,13613232.0
2017-09-04,22000,22050,21750,21750,10341,296088.0,13613232.0
2017-09-05,21650,22100,21550,21850,7218,297449.0,13613232.0
2017-09-06,21750,21800,21600,21750,5654,296088.0,13613232.0
2017-09-07,21850,21850,21350,21350,9767,290643.0,13613232.0
2017-09-08,21250,21400,20700,21100,18901,287239.0,13613232.0
2017-09-11,20850,21300,20600,20900,13198,284517.0,13613232.0
2017-09-12,20900,21050,20700,20750,8404,282475.0,13613232.0
2017-09-13,20750,20900,20600,20750,6970,282475.0,13613232.0
2017-09-14,20700,20950,20700,20800,10903,283155.0,13613232.0
2017-09-15,20900,21050,20700,20800,12453,283155.0,13613232.0
2017-09-18,20800,21000,20650,21000,8746,285878.0,13613232.0
2017-09-19,20850,21650,20850,21350,15287,290643.0,13613232.0
2017-09-20,21500,21500,20950,21000,25407,285878.0,13613232.0
2017-09-21,21000,21050,20800,21000,13820,285878.0,13613232.0
2017-09-22,21150,21550,20700,21550,12946,293365.0,13613232.0
2017-09-25,21550,21950,21250,21550,9572,293365.0,13613232.0
2017-09-26,21550,21750,20800,21600,14349,294046.0,13613232.0
2017-09-27,21600,21800,21200,21200,8017,288601.0,13613232.0
2017-09-28,21200,21350,20750,21000,6907,285878.0,13613232.0
2017-09-29,20800,21400,20800,21100,6963,287239.0,13613232.0
2017-10-10,21100,21550,21100,21350,9902,290643.0,13613232.0
2017-10-11,21100,21550,21000,21200,14260,288601.0,13613232.0
2017-10-12,21200,21550,21200,21300,10077,289962.0,13613232.0
2017-10-13,21200,21400,21100,21100,13981,287239.0,13613232.0
2017-10-16,21150,21500,21100,21400,13142,291323.0,13613232.0
2017-10-17,21650,21650,21150,21450,16439,292004.0,13613232.0
2017-10-18,21250,21550,21200,21500,11655,292684.0,13613232.0
2017-10-19,21350,22100,21350,22100,24180,300852.0,13613232.0
2017-10-20,22000,22200,21800,21900,10069,298130.0,13613232.0
2017-10-23,21800,22100,21500,21700,8630,295407.0,13613232.0
2017-10-24,21700,22400,21500,22350,21560,304256.0,13613232.0
2017-10-25,22350,23000,22250,23000,18616,313104.0,13613232.0
2017-10-26,22900,24150,22850,24000,25524,326718.0,13613232.0
2017-10-27,23950,24600,23700,24600,15378,334886.0,13613232.0
2017-10-30,24700,24800,24250,24800,15606,337608.0,13613232.0
2017-10-31,24850,24850,24100,24700,19820,336247.0,13613232.0
2017-11-01,24700,24700,24450,24700,11616,336247.0,13613232.0
2017-11-02,24750,24800,24200,24750,10461,336927.0,13613232.0
2017-11-03,24850,24850,24450,24700,9405,336247.0,13613232.0
2017-11-06,24300,25800,24300,25000,13737,340331.0,13613232.0
2017-11-07,24850,27500,24550,27000,75656,367557.0,13613232.0
2017-11-08,27100,27200,26750,27200,24969,370280.0,13613232.0
2017-11-09,27200,28000,26700,27250,32865,370961.0,13613232.0
2017-11-10,27250,27400,27050,27400,12996,373003.0,13613232.0
2017-11-13,27200,27500,26550,27500,29058,374364.0,13613232.0
2017-11-14,27450,28800,26900,28450,48465,387296.0,13613232.0
2017-11-15,28000,29000,27300,28450,45048,387296.0,13613232.0
2017-11-16,27800,28300,26300,26550,56185,361431.0,13613232.0
2017-11-17,26150,26900,25950,26650,28337,362793.0,13613232.0
2017-11-20,26100,26850,26050,26400,13821,359389.0,13613232.0
2017-11-21,26450,26450,25350,25850,28642,351902.0,13613232.0
2017-11-22,25500,26250,25250,25950,23172,353263.0,13613232.0
2017-11-23,25800,27100,25700,27100,27508,368919.0,13613232.0
2017-11-24,27000,27000,26000,26000,24458,353944.0,13613232.0
2017-11-27,25700,26250,25000,25800,25069,351221.0,13613232.0
2017-11-28,25750,25750,24850,24950,23730,339650.0,13613232.0
2017-11-29,24950,25650,24850,25450,27980,346457.0,13613232.0
2017-11-30,25450,25450,24200,24550,29487,334205.0,13613232.0
2017-12-01,24350,24900,24150,24900,23385,338969.0,13613232.0
2017-12-04,24900,25150,24350,24650,22358,335566.0,13613232.0
2017-12-05,24400,24950,24100,24450,19749,332844.0,13613232.0
2017-12-06,24450,24450,23450,23500,26548,319911.0,13613232.0
2017-12-07,23900,24100,23150,23150,13466,315146.0,13613232.0
2017-12-08,23650,23650,23000,23050,17162,313785.0,13613232.0
2017-12-11,22950,23750,22550,23750,25983,323314.0,13613232.0
2017-12-12,23800,23900,23000,23300,16142,317188.0,13613232.0
2017-12-13,23250,24000,21800,21800,114660,296768.0,13613232.0
2017-12-14,22050,22050,21150,21800,237929,296768.0,13613232.0
2017-12-15,21800,21850,21300,21750,57604,296088.0,13613232.0
2017-12-18,21800,22500,21700,22200,29617,302214.0,13613232.0
2017-12-19,22050,22900,22050,22500,25081,306298.0,13613232.0
2017-12-20,22600,22900,22400,22700,12595,309020.0,13613232.0
2017-12-21,22500,22550,22200,22350,18321,304256.0,13613232.0
2017-12-22,22400,22650,22300,22550,77130,306978.0,13613232.0
2017-12-26,22700,23100,22650,22700,19068,309020.0,13613232.0
2017-12-27,22900,22900,22550,22650,5600,308340.0,13613232.0
2017-12-28,22750,22750,22400,22500,6553,306298.0,13613232.0
2018-01-02,22600,22700,22500,22500,5330,306298.0,13613232.0
2018-01-03,22700,23050,22350,22800,20285,310382.0,13613232.0
2018-01-04,22800,23550,22550,23550,23822,320592.0,13613232.0
2018-01-05,23500,23900,23400,23700,18426,322634.0,13613232.0
2018-01-08,23750,25450,23550,25450,41308,346457.0,13613232.0
2018-01-09,25300,25300,24850,25050,13540,341011.0,13613232.0
2018-01-10,24950,26700,24850,26450,34597,360070.0,13613232.0
2018-01-11,26450,26450,25200,25450,16826,346457.0,13613232.0
2018-01-12,25150,25450,24450,25300,34198,344415.0,13613232.0
2018-01-15,25300,25400,24550,24650,11315,335566.0,13613232.0
2018-01-16,24650,25200,24500,24950,10083,339650.0,13613232.0
2018-01-17,25050,25050,24000,24650,10700,335566.0,13613232.0
2018-01-18,24550,25150,24550,25100,8145,341692.0,13613232.0
2018-01-19,25400,26050,25000,25750,28738,350541.0,13613232.0
2018-01-22,26000,26000,25200,25550,14634,347818.0,13613232.0
2018-01-23,25500,26100,25150,25750,11658,350541.0,13613232.0
2018-01-24,25750,25800,25350,25600,18024,348499.0,13613232.0
2018-01-25,25850,26400,25550,26250,26753,357347.0,13613232.0
2018-01-26,26250,26400,25100,25400,27926,345776.0,13613232.0
2018-01-29,25500,25800,25400,25700,16797,349860.0,13613232.0
2018-01-30,25700,25900,25400,25850,13908,351902.0,13613232.0
2018-01-31,25600,26100,25450,26000,16169,353944.0,13613232.0
2018-02-01,26100,26850,26000,26850,16547,365515.0,13613232.0
2018-02-02,26700,27200,26500,26900,15727,366196.0,13613232.0
2018-02-05,26200,26600,26200,26350,18237,358709.0,13613232.0
2018-02-06,25550,26150,24600,25700,35453,349860.0,13613232.0
2018-02-07,26050,26900,25550,25700,17376,349860.0,13613232.0
2018-02-08,25500,25850,25300,25650,30853,349179.0,13613232.0
2018-02-09,25350,25950,24950,25750,18070,350541.0,13613232.0
2018-02-12,26000,26000,25000,25500,9436,347137.0,13613232.0
2018-02-13,25500,25550,24850,25400,7300,345776.0,13613232.0
2018-02-14,25550,25550,24700,25100,4702,341692.0,13613232.0
2018-02-19,25200,25450,24700,25450,11915,346457.0,13613232.0
2018-02-20,25100,25550,25100,25500,9541,347137.0,13613232.0
2018-02-21,25650,25650,25000,25200,5805,343053.0,13613232.0
2018-02-22,25150,25150,23950,24050,13884,327398.0,13613232.0
2018-02-23,24000,24600,23850,23900,16137,325356.0,13613232.0
2018-02-26,24100,24500,24050,24250,13141,330121.0,13613232.0
2018-02-27,24350,24950,24350,24900,11168,338969.0,13613232.0
2018-02-28,24550,24750,24300,24650,4472,335566.0,13613232.0
2018-03-02,24850,24850,23650,23900,15629,325356.0,13613232.0
2018-03-05,23600,23600,23000,23000,9245,313104.0,13613232.0
2018-03-06,23450,23750,23000,23750,4490,323314.0,13613232.0
2018-03-07,23750,24100,23250,23550,7889,320592.0,13613232.0
2018-03-08,23500,24250,23500,23800,12595,323995.0,13613232.0
2018-03-09,23800,24850,23750,24350,34624,331482.0,13613232.0
2018-03-12,24350,24550,23850,24000,14224,326718.0,13613232.0
2018-03-13,24400,25100,23700,24700,35709,336247.0,13613232.0
2018-03-14,24500,24650,23850,24300,15662,330802.0,13613232.0
2018-03-15,24300,24300,23850,24100,5986,328079.0,13613232.0
2018-03-16,23950,24300,23450,24000,13072,326718.0,13613232.0
2018-03-19,23950,24050,23300,23800,8994,323995.0,13613232.0
2018-03-20,23500,24000,23400,23650,10202,321953.0,13613232.0
2018-03-21,23850,24100,23500,24100,10187,328079.0,13613232.0
2018-03-22,24200,24250,23600,23600,22678,321272.0,13613232.0
2018-03-23,23200,23350,22400,22450,21556,305617.0,13613232.0
2018-03-26,22450,22850,22150,22850,9332,311062.0,13613232.0
2018-03-27,22850,22950,22650,22750,4536,309701.0,13613232.0
2018-03-28,22500,22750,22250,22300,5804,303575.0,13613232.0
2018-03-29,22750,22750,22250,22600,5989,307659.0,13613232.0
2018-03-30,22800,23000,22500,22950,11222,312424.0,13613232.0
2018-04-02,23000,23350,22800,23150,6247,315146.0,13613232.0
2018-04-03,22850,23150,22350,23100,16863,314466.0,13613232.0
2018-04-04,23100,23150,22800,23050,8326,313785.0,13613232.0
2018-04-05,23200,24150,23050,24000,12354,326718.0,13613232.0
2018-04-06,24200,24300,23400,23950,11945,326037.0,13613232.0
2018-04-09,23850,24250,23400,24000,11816,326718.0,13613232.0
2018-04-10,24000,24000,23500,23850,8334,324676.0,13613232.0
2018-04-11,23550,24050,23550,23900,6637,325356.0,13613232.0
2018-04-12,23900,24250,23600,24250,12902,330121.0,13613232.0
2018-04-13,24250,24500,24000,24150,12745,328760.0,13613232.0
2018-04-16,24300,24300,23800,24000,8525,326718.0,13613232.0
2018-04-17,23900,24050,23500,23850,7316,324676.0,13613232.0
2018-04-18,23750,23850,23500,23800,13122,323995.0,13613232.0
2018-04-19,23800,24200,23750,24200,15273,329440.0,13613232.0
2018-04-20,24100,24850,24100,24200,60982,329440.0,13613232.0
2018-04-23,24500,25700,24250,25700,30964,349860.0,13613232.0
2018-04-24,25700,26750,25550,26350,31963,358709.0,13613232.0
2018-04-25,26150,26500,25800,25900,16252,352583.0,13613232.0
2018-04-26,25750,26650,25700,26600,10630,362112.0,13613232.0
2018-04-27,26800,26800,26250,26450,7817,360070.0,13613232.0
2018-04-30,26800,28250,26800,27600,55514,375725.0,13613232.0
2018-05-02,28400,28450,27050,27700,27463,377087.0,13613232.0
2018-05-03,27600,27600,26650,27050,23400,368238.0,13613232.0
2018-05-04,27050,27950,26800,27600,21696,375725.0,13613232.0
2018-05-08,27750,28350,25850,26500,26882,360751.0,13613232.0
2018-05-09,26550,27200,26150,26600,26687,362112.0,13613232.0
2018-05-10,27000,27500,26800,27250,11824,370961.0,13613232.0
2018-05-11,27250,29600,26950,28200,59001,383893.0,13613232.0
2018-05-14,29000,29100,28050,29050,27385,395464.0,13613232.0
2018-05-15,28750,34700,28750,32900,217857,447875.0,13613232.0
2018-05-16,31550,31800,29000,29000,68893,394784.0,13613232.0
2018-05-17,29800,30850,29500,29750,66341,404994.0,13613232.0
2018-05-18,29700,31000,28750,31000,47234,422010.0,13613232.0
2018-05-21,30450,31100,29950,30950,20616,421330.0,13613232.0
2018-05-23,30700,30700,29350,29500,57324,401590.0,13613232.0
2018-05-24,29000,29600,27500,28750,78753,391380.0,13613232.0
2018-05-25,28350,29550,27550,28950,62423,394103.0,13613232.0
