뷰웍스(100120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-08,26400,26750,26150,26700,95328,267050.0,10001865.0
2014-05-09,26500,27100,26500,27000,94708,270050.0,10001865.0
2014-05-12,26850,27150,26450,26500,94193,265049.0,10001865.0
2014-05-13,26750,26750,26050,26550,74877,265550.0,10001865.0
2014-05-14,26350,26450,26000,26100,84499,261049.0,10001865.0
2014-05-15,26050,26400,25850,25850,57281,258548.0,10001865.0
2014-05-16,25550,26650,25300,26650,91377,266550.0,10001865.0
2014-05-19,26450,26650,25850,26350,76470,263549.0,10001865.0
2014-05-20,26100,26300,25400,26000,61662,260048.0,10001865.0
2014-05-21,26200,26700,25950,26300,75741,263049.0,10001865.0
2014-05-22,26450,26450,25850,26200,59747,262049.0,10001865.0
2014-05-23,26100,26400,25900,26100,64065,261049.0,10001865.0
2014-05-26,26300,26750,26000,26600,99018,266050.0,10001865.0
2014-05-27,26500,28250,26500,28250,361289,282553.0,10001865.0
2014-05-28,28450,28750,28100,28650,266850,286553.0,10001865.0
2014-05-29,28550,28900,28100,28500,151935,285053.0,10001865.0
2014-05-30,28700,29050,28200,28400,108825,284053.0,10001865.0
2014-06-02,28800,29050,27800,28100,148762,281052.0,10001865.0
2014-06-03,28300,28300,27150,27700,147167,277052.0,10001865.0
2014-06-05,27800,28050,25950,25950,452810,259548.0,10001865.0
2014-06-09,25950,26100,24750,25350,291157,253547.0,10001865.0
2014-06-10,25300,26400,25200,26150,140356,261549.0,10001865.0
2014-06-11,25800,26500,25400,25750,93860,257548.0,10001865.0
2014-06-12,25750,26100,25300,25800,62844,258048.0,10001865.0
2014-06-13,25950,26300,25600,26000,70059,260048.0,10001865.0
2014-06-16,26050,26300,25800,26000,68895,260048.0,10001865.0
2014-06-17,25900,26500,25900,26350,70206,263549.0,10001865.0
2014-06-18,26500,27100,26350,26700,97497,267050.0,10001865.0
2014-06-19,27000,27000,25900,26200,129151,262049.0,10001865.0
2014-06-20,26350,27250,26300,26700,186224,267050.0,10001865.0
2014-06-23,26950,27000,25900,26000,119966,260048.0,10001865.0
2014-06-24,26300,26350,25850,25900,92014,259048.0,10001865.0
2014-06-25,25800,26250,25800,25950,68416,259548.0,10001865.0
2014-06-26,25950,26200,25700,26000,86654,260048.0,10001865.0
2014-06-27,26200,27150,25900,27100,166056,271051.0,10001865.0
2014-06-30,27350,27500,26900,27300,111490,273051.0,10001865.0
2014-07-01,27400,27900,27150,27500,224488,275051.0,10001865.0
2014-07-02,27700,28600,27400,28350,283988,283553.0,10001865.0
2014-07-03,28350,28750,28000,28100,114956,281052.0,10001865.0
2014-07-04,28200,28500,27700,28350,99889,283553.0,10001865.0
2014-07-07,28550,29350,28550,28700,184538,287054.0,10001865.0
2014-07-08,28350,28850,27850,28850,160263,288554.0,10001865.0
2014-07-09,28550,29100,28450,28800,76578,288054.0,10001865.0
2014-07-10,28700,29000,28600,28600,76579,286053.0,10001865.0
2014-07-11,28700,28750,27950,28250,87845,282553.0,10001865.0
2014-07-14,28950,31950,28800,31250,902767,312558.0,10001865.0
2014-07-15,31350,32000,30800,30900,386993,309058.0,10001865.0
2014-07-16,30950,32300,30250,31450,497515,314559.0,10001865.0
2014-07-17,31400,31950,30950,31750,167268,317559.0,10001865.0
2014-07-18,31250,32750,31100,32600,248161,326061.0,10001865.0
2014-07-21,32900,32900,32100,32200,138173,322060.0,10001865.0
2014-07-22,32200,32350,31550,31950,171644,319560.0,10001865.0
2014-07-23,31750,31850,31000,31450,235077,314559.0,10001865.0
2014-07-24,31700,32100,30650,30750,189842,307557.0,10001865.0
2014-07-25,30850,32400,30650,32200,195972,322060.0,10001865.0
2014-07-28,32450,32550,30350,30750,299073,307557.0,10001865.0
2014-07-29,30500,30950,28550,29800,449000,298056.0,10001865.0
2014-07-30,29600,29900,28450,29500,290893,295055.0,10001865.0
2014-07-31,29450,30200,28600,30150,155797,301556.0,10001865.0
2014-08-01,29400,30150,29400,29800,92789,298056.0,10001865.0
2014-08-04,29700,29750,29200,29250,101894,292555.0,10001865.0
2014-08-05,29550,30150,28500,28650,192033,286553.0,10001865.0
2014-08-06,28900,29250,28300,29250,105162,292555.0,10001865.0
2014-08-07,29500,30900,29500,30250,251499,302556.0,10001865.0
2014-08-08,30200,30250,28950,29350,115567,293555.0,10001865.0
2014-08-11,29450,29450,28550,28950,107212,289554.0,10001865.0
2014-08-12,29100,29400,28450,28900,73178,289054.0,10001865.0
2014-08-13,28900,31950,28650,31400,354568,314059.0,10001865.0
2014-08-14,31400,31750,30600,30950,127070,309558.0,10001865.0
2014-08-18,30950,32050,30800,31900,174283,319059.0,10001865.0
2014-08-19,32150,32150,31250,31500,120263,315059.0,10001865.0
2014-08-20,31400,31500,30550,30800,122125,308057.0,10001865.0
2014-08-21,32000,32350,31100,31100,188681,311058.0,10001865.0
2014-08-22,31300,33350,31300,32950,332253,329561.0,10001865.0
2014-08-25,33200,35400,33100,33350,340778,333562.0,10001865.0
2014-08-26,33350,34150,32600,33550,171502,335563.0,10001865.0
2014-08-27,33750,33950,31950,32250,172913,322560.0,10001865.0
2014-08-28,32300,32700,31550,32000,101715,320060.0,10001865.0
2014-08-29,31750,32350,31550,32050,71261,320560.0,10001865.0
2014-09-01,32050,32300,31300,31800,45857,318059.0,10001865.0
2014-09-02,31800,32100,31300,31750,69102,317559.0,10001865.0
2014-09-03,31850,32350,31450,31800,129094,318059.0,10001865.0
2014-09-04,31700,31950,30700,31250,144040,312558.0,10001865.0
2014-09-05,31600,32750,31500,32600,171035,326061.0,10001865.0
2014-09-11,33650,34350,32550,32650,305485,326561.0,10001865.0
2014-09-12,32650,33200,31900,32800,136672,328061.0,10001865.0
2014-09-15,32800,34250,32800,33900,278560,339063.0,10001865.0
2014-09-16,34200,34600,33800,34600,202456,346065.0,10001865.0
2014-09-17,34700,34700,33450,33750,127214,337563.0,10001865.0
2014-09-18,34000,34100,33350,33700,92842,337063.0,10001865.0
2014-09-19,33650,34600,33500,34550,109899,345564.0,10001865.0
2014-09-22,34550,35050,34150,34650,180220,346565.0,10001865.0
2014-09-23,34650,35500,34500,35450,196260,354566.0,10001865.0
2014-09-24,35200,35300,34800,35100,148010,351065.0,10001865.0
2014-09-25,35000,35150,34750,35000,72812,350065.0,10001865.0
2014-09-26,34750,36000,34500,36000,219224,360067.0,10001865.0
2014-09-29,36000,36000,34850,35150,152864,351566.0,10001865.0
2014-09-30,35250,35700,34800,35250,134854,352566.0,10001865.0
2014-10-01,35350,35800,34450,34450,126560,344564.0,10001865.0
2014-10-02,34200,35700,34050,35550,126849,355566.0,10001865.0
2014-10-06,35800,36600,35300,36500,170766,365068.0,10001865.0
2014-10-07,36400,36900,35950,36900,125009,369069.0,10001865.0
2014-10-08,36900,37100,36550,37000,79638,370069.0,10001865.0
2014-10-10,36550,37000,36100,36150,94388,361567.0,10001865.0
2014-10-13,35600,35750,32450,34450,174554,344564.0,10001865.0
2014-10-14,34750,36500,34150,36500,125772,365068.0,10001865.0
2014-10-15,36450,36800,35700,36350,77076,363568.0,10001865.0
2014-10-16,35800,36950,35600,36750,97288,367569.0,10001865.0
2014-10-17,36750,37900,36150,37200,181317,372069.0,10001865.0
2014-10-20,37200,37200,36350,36550,113430,365568.0,10001865.0
2014-10-21,36750,38050,36400,37900,189895,379071.0,10001865.0
2014-10-22,38050,39600,37800,38150,237270,381571.0,10001865.0
2014-10-23,37900,38200,37350,38000,136559,380071.0,10001865.0
2014-10-24,38150,38150,36200,36800,214994,368069.0,10001865.0
2014-10-27,36950,37700,36150,37200,87285,372069.0,10001865.0
2014-10-28,37550,38550,36750,38350,104658,383572.0,10001865.0
2014-10-29,38800,38850,36600,37900,267054,379071.0,10001865.0
2014-10-30,37900,37900,36300,37800,133925,378070.0,10001865.0
2014-10-31,37800,37950,36200,36200,99972,362068.0,10001865.0
2014-11-03,36200,37050,34700,35100,182006,351065.0,10001865.0
2014-11-04,35300,35900,34200,35250,135995,352566.0,10001865.0
2014-11-05,35300,35600,32400,32900,299086,329061.0,10001865.0
2014-11-06,32900,33150,31300,32350,446438,323560.0,10001865.0
2014-11-07,32450,33900,32400,33350,129779,333562.0,10001865.0
2014-11-10,33550,34250,31750,34050,230258,340564.0,10001865.0
2014-11-11,34250,34350,33000,33100,103284,331062.0,10001865.0
2014-11-12,33350,33650,31750,32250,118884,322560.0,10001865.0
2014-11-13,32000,32900,32000,32200,59470,322060.0,10001865.0
2014-11-14,32250,32800,31850,32200,111301,322060.0,10001865.0
2014-11-17,32350,32700,30200,30200,145306,302056.0,10001865.0
2014-11-18,30000,31850,30000,31350,93698,313558.0,10001865.0
2014-11-19,31500,33300,31500,32300,161975,323060.0,10001865.0
2014-11-20,32050,32550,31550,32000,69281,320060.0,10001865.0
2014-11-21,32000,32800,31400,32000,84642,320060.0,10001865.0
2014-11-24,32350,32350,30700,30800,136480,308057.0,10001865.0
2014-11-25,31000,32050,30800,32050,99682,320560.0,10001865.0
2014-11-26,32050,32900,31800,32550,94175,325561.0,10001865.0
2014-11-27,32800,33450,32450,33150,80512,331562.0,10001865.0
2014-11-28,33650,33650,32900,33000,89898,330062.0,10001865.0
2014-12-01,32550,33500,31050,33350,108433,333562.0,10001865.0
2014-12-02,33650,33900,32900,33750,66559,337563.0,10001865.0
2014-12-03,33850,33900,33000,33100,102593,331062.0,10001865.0
2014-12-04,33100,34500,33100,34400,92600,344064.0,10001865.0
2014-12-05,34650,35500,34400,34950,81431,349565.0,10001865.0
2014-12-08,35300,35700,34150,34400,75235,344064.0,10001865.0
2014-12-09,34400,34400,33150,33250,91681,332562.0,10001865.0
2014-12-10,33100,33700,32700,33350,65703,333562.0,10001865.0
2014-12-11,33150,33150,32200,32500,116920,325061.0,10001865.0
2014-12-12,32850,32900,31700,31800,61535,318059.0,10001865.0
2014-12-15,31300,33500,31300,33500,48257,335062.0,10001865.0
2014-12-16,33100,34200,32750,34200,65941,342064.0,10001865.0
2014-12-17,34200,34550,33100,34200,94568,342064.0,10001865.0
2014-12-18,34250,34600,32800,32900,110593,329061.0,10001865.0
2014-12-19,33150,33550,32600,32900,63386,329061.0,10001865.0
2014-12-22,33300,33300,31900,32250,131979,322560.0,10001865.0
2014-12-23,32250,34200,32250,34200,91564,342064.0,10001865.0
2014-12-24,33850,34500,33650,33850,47785,338563.0,10001865.0
2014-12-26,33650,33850,32600,33000,45868,330062.0,10001865.0
2014-12-29,32800,33400,32800,33050,37502,330562.0,10001865.0
2014-12-30,33250,34300,32700,34300,126770,343064.0,10001865.0
2015-01-02,34250,34900,33500,34650,109695,346565.0,10001865.0
2015-01-05,34600,36000,34150,35950,137416,359567.0,10001865.0
2015-01-06,35500,36200,35150,35400,64513,354066.0,10001865.0
2015-01-07,35550,35800,34700,35300,54438,353066.0,10001865.0
2015-01-08,35350,36550,34700,36100,115392,361067.0,10001865.0
2015-01-09,36500,37000,35600,35950,141635,359567.0,10001865.0
2015-01-12,36000,36050,35050,35650,92529,356566.0,10001865.0
2015-01-13,35450,36100,34200,34300,110071,343064.0,10001865.0
2015-01-14,34700,34900,33750,34100,89855,341064.0,10001865.0
2015-01-15,34200,34500,33300,33600,184131,336063.0,10001865.0
2015-01-16,33900,33900,32600,33150,126713,331562.0,10001865.0
2015-01-19,33550,34100,33150,33800,113721,338063.0,10001865.0
2015-01-20,34100,34100,33100,33750,78014,337563.0,10001865.0
2015-01-21,34050,34050,33050,33150,110211,331562.0,10001865.0
2015-01-22,33300,33450,32200,32400,129693,324060.0,10001865.0
2015-01-23,32450,33400,32400,33000,82280,330062.0,10001865.0
2015-01-26,33150,33600,32800,32950,87034,329561.0,10001865.0
2015-01-27,32950,33150,32250,33100,84634,331062.0,10001865.0
2015-01-28,32900,33700,32550,33700,81005,337063.0,10001865.0
2015-01-29,33250,33700,33150,33500,52140,335062.0,10001865.0
2015-01-30,33850,33850,32800,32850,81138,328561.0,10001865.0
2015-02-02,32500,33000,32400,32850,58322,328561.0,10001865.0
2015-02-03,32650,33200,32500,33200,89596,332062.0,10001865.0
2015-02-04,33150,33150,32600,32950,83980,329561.0,10001865.0
2015-02-05,32700,33100,32050,32400,84886,324060.0,10001865.0
2015-02-06,32400,33100,31600,31600,167124,316059.0,10001865.0
2015-02-09,31900,32000,29850,29900,200246,299056.0,10001865.0
2015-02-10,29900,31550,29850,31300,127961,313058.0,10001865.0
2015-02-11,31350,31350,30650,31150,58683,311558.0,10001865.0
2015-02-12,30700,31750,30700,31250,89444,312558.0,10001865.0
2015-02-13,31000,31100,30500,31000,55774,310058.0,10001865.0
2015-02-16,31000,31250,30600,30850,61387,308558.0,10001865.0
2015-02-17,31050,31050,29900,30300,89752,303057.0,10001865.0
2015-02-23,30300,30500,29900,30300,58474,303057.0,10001865.0
2015-02-24,30150,31000,30100,30950,64694,309558.0,10001865.0
2015-02-25,31050,31050,30200,30750,67016,307557.0,10001865.0
2015-02-26,30550,30750,30250,30500,57008,305057.0,10001865.0
2015-02-27,30400,30950,30250,30950,71336,309558.0,10001865.0
2015-03-02,31100,31100,30450,30750,56715,307557.0,10001865.0
2015-03-03,30900,31100,30500,30700,61965,307057.0,10001865.0
2015-03-04,30650,30950,30300,30950,55920,309558.0,10001865.0
2015-03-05,30950,31200,30450,30700,49362,307057.0,10001865.0
2015-03-06,31200,32550,31050,32300,261920,323060.0,10001865.0
2015-03-09,32400,32800,31950,32250,156209,322560.0,10001865.0
2015-03-10,32300,32400,31400,31750,101392,317559.0,10001865.0
2015-03-11,31300,31600,30250,30550,120758,305557.0,10001865.0
2015-03-12,30800,30800,29900,30700,208592,307057.0,10001865.0
2015-03-13,30800,31300,30650,30750,111585,307557.0,10001865.0
2015-03-16,30300,30650,30000,30200,152370,302056.0,10001865.0
2015-03-17,30200,30400,29200,29650,206964,296555.0,10001865.0
2015-03-18,29700,29800,27950,28300,298065,283053.0,10001865.0
2015-03-19,28300,28450,26650,27200,327756,272051.0,10001865.0
2015-03-20,27400,28650,27250,28500,223933,285053.0,10001865.0
2015-03-23,28500,28900,27950,28250,109371,282553.0,10001865.0
2015-03-24,28000,28250,27650,27950,108383,279552.0,10001865.0
2015-03-25,28200,29000,28150,28900,145745,289054.0,10001865.0
2015-03-26,28650,28650,27700,28050,133556,280552.0,10001865.0
2015-03-27,28000,28100,27250,28100,88787,281052.0,10001865.0
2015-03-30,28400,28850,27850,28700,95137,287054.0,10001865.0
2015-03-31,28550,28900,28300,28850,77271,288554.0,10001865.0
2015-04-01,28750,29500,28400,29500,142409,295055.0,10001865.0
2015-04-02,29700,29700,28700,28800,139658,288054.0,10001865.0
2015-04-03,28700,28850,28000,28500,104467,285053.0,10001865.0
2015-04-06,28000,28300,27550,28300,114855,283053.0,10001865.0
2015-04-07,28300,28300,27800,28200,77663,282053.0,10001865.0
2015-04-08,28400,28600,28050,28150,78839,281552.0,10001865.0
2015-04-09,27600,28250,27400,28050,121709,280552.0,10001865.0
2015-04-10,28400,29300,28300,28700,203280,287054.0,10001865.0
2015-04-13,28900,29250,28700,29250,109572,292555.0,10001865.0
2015-04-14,29850,31650,29650,30300,495430,303057.0,10001865.0
2015-04-15,30300,30350,29600,30050,129170,300556.0,10001865.0
2015-04-16,30050,31250,30050,31000,191108,310058.0,10001865.0
2015-04-17,31100,31800,30600,31550,190502,315559.0,10001865.0
2015-04-20,30950,31750,30850,31400,135490,314059.0,10001865.0
2015-04-21,31450,32050,31100,31950,148732,319560.0,10001865.0
2015-04-22,32000,32300,29500,30550,196493,305557.0,10001865.0
2015-04-23,30900,31100,29100,29900,191849,299056.0,10001865.0
2015-04-24,30050,30200,28550,29200,137839,292054.0,10001865.0
2015-04-27,29000,29550,28750,29150,127066,291554.0,10001865.0
2015-04-28,29150,29300,28550,28700,122042,287054.0,10001865.0
2015-04-29,28750,30400,28750,30400,140368,304057.0,10001865.0
2015-04-30,30100,30200,29350,29550,57862,295555.0,10001865.0
2015-05-04,29550,29700,28500,28500,87830,285053.0,10001865.0
2015-05-06,28000,28350,27000,27500,155560,275051.0,10001865.0
2015-05-07,27200,28600,27150,28400,81374,284053.0,10001865.0
2015-05-08,28500,29550,28300,29300,74315,293055.0,10001865.0
2015-05-11,29550,29850,29000,29700,62236,297055.0,10001865.0
2015-05-12,29700,30050,29150,29650,30156,296555.0,10001865.0
2015-05-13,29950,29950,29250,29650,28069,296555.0,10001865.0
2015-05-14,29400,29850,29400,29600,41327,296055.0,10001865.0
2015-05-15,30000,30650,29600,30350,73232,303557.0,10001865.0
2015-05-18,31000,32650,30700,32400,264061,324060.0,10001865.0
2015-05-19,32700,33200,31800,32250,218283,322560.0,10001865.0
2015-05-20,32400,32800,32200,32500,128756,325061.0,10001865.0
2015-05-21,32800,33350,31450,31550,192883,315559.0,10001865.0
2015-05-22,31450,31600,29550,30000,233403,300056.0,10001865.0
2015-05-26,29600,30450,29550,30400,72486,304057.0,10001865.0
2015-05-27,29950,30250,29150,30000,79642,300056.0,10001865.0
2015-05-28,30150,30900,30050,30650,65759,306557.0,10001865.0
2015-05-29,30900,31550,30300,31100,108682,311058.0,10001865.0
2015-06-01,31250,31250,29700,30400,116771,304057.0,10001865.0
2015-06-02,30700,30700,28900,29600,193362,296055.0,10001865.0
2015-06-03,29500,29800,28700,29800,58090,298056.0,10001865.0
2015-06-04,29650,29900,28900,29600,80912,296055.0,10001865.0
2015-06-05,29050,30600,29050,30150,101805,301556.0,10001865.0
2015-06-08,30650,32500,30150,32500,274548,325061.0,10001865.0
2015-06-09,33100,36550,33100,35650,953869,356566.0,10001865.0
2015-06-10,35850,36200,35100,35900,297409,359067.0,10001865.0
2015-06-11,36250,36250,35150,35450,214400,354566.0,10001865.0
2015-06-12,35950,38700,35700,37200,542389,372069.0,10001865.0
2015-06-15,37800,40000,37750,40000,432028,400075.0,10001865.0
2015-06-16,41000,41000,36950,37700,464534,377070.0,10001865.0
2015-06-17,37650,38350,36800,37350,237261,373570.0,10001865.0
2015-06-18,37900,41300,37000,39500,366413,395074.0,10001865.0
2015-06-19,40300,42000,39000,40250,220675,402575.0,10001865.0
2015-06-22,40250,41700,39850,40350,123082,403575.0,10001865.0
2015-06-23,41000,41950,39450,39800,177795,398074.0,10001865.0
2015-06-24,41150,45200,41150,42900,470870,429080.0,10001865.0
2015-06-25,43200,44900,41800,44900,294501,449084.0,10001865.0
2015-06-26,44900,45550,43900,45000,193760,450084.0,10001865.0
2015-06-29,43500,45000,42650,42650,128056,426580.0,10001865.0
2015-06-30,42000,43450,40350,42950,136226,429580.0,10001865.0
2015-07-01,43050,44000,41650,42900,170067,429080.0,10001865.0
2015-07-02,43700,46150,42650,42900,279166,429080.0,10001865.0
2015-07-03,43200,43200,41000,41700,201893,417078.0,10001865.0
2015-07-06,40650,42300,40500,41150,111429,411577.0,10001865.0
2015-07-07,41600,42000,36650,38100,264189,381071.0,10001865.0
2015-07-08,38150,41400,37000,39350,247229,393573.0,10001865.0
2015-07-09,38950,40700,37450,40100,113129,401075.0,10001865.0
2015-07-10,40250,41500,39700,40100,72459,401075.0,10001865.0
2015-07-13,40100,40850,39600,40450,60167,404575.0,10001865.0
2015-07-14,41000,41150,40100,41100,61074,411077.0,10001865.0
2015-07-15,41500,41600,40500,41050,60306,410577.0,10001865.0
2015-07-16,41300,41600,40850,40950,53777,409576.0,10001865.0
2015-07-17,41450,45000,41200,43950,348689,439582.0,10001865.0
2015-07-20,44850,45300,44050,44450,166061,444583.0,10001865.0
2015-07-21,45050,45550,43450,44100,162732,441082.0,10001865.0
2015-07-22,44350,44550,42200,43000,106538,430080.0,10001865.0
2015-07-23,42850,45000,42750,45000,99453,450084.0,10001865.0
2015-07-24,44550,45250,44100,45050,74593,450584.0,10001865.0
2015-07-27,45500,46750,42100,42200,167387,422079.0,10001865.0
2015-07-28,41000,41450,38700,40600,186065,406076.0,10001865.0
2015-07-29,40800,41150,38150,38600,144152,386072.0,10001865.0
2015-07-30,38000,39750,36850,37400,155654,374070.0,10001865.0
2015-07-31,37500,41500,37000,40250,160473,402575.0,10001865.0
2015-08-03,40000,40450,38350,39000,62952,390073.0,10001865.0
2015-08-04,38550,39450,37950,39450,62124,394574.0,10001865.0
2015-08-05,39450,39450,38500,38900,73451,389073.0,10001865.0
2015-08-06,39550,41350,39400,40250,135094,402575.0,10001865.0
2015-08-07,39750,42650,39700,41900,99740,419078.0,10001865.0
2015-08-10,42300,42650,39500,39900,76842,399074.0,10001865.0
2015-08-11,40050,41350,39900,40300,67414,403075.0,10001865.0
2015-08-12,39700,40300,36450,39400,120205,394073.0,10001865.0
2015-08-13,39800,39950,37850,39400,58607,394073.0,10001865.0
2015-08-17,39100,40000,37950,38200,58698,382071.0,10001865.0
2015-08-18,38650,39050,36600,37200,101011,372069.0,10001865.0
2015-08-19,37250,37250,32900,33850,208477,338563.0,10001865.0
2015-08-20,32650,34800,32650,34200,90845,342064.0,10001865.0
2015-08-21,32550,33000,31000,31450,154433,314559.0,10001865.0
2015-08-24,31900,34850,31400,31800,132883,318059.0,10001865.0
2015-08-25,33250,34400,32050,33650,92929,336563.0,10001865.0
2015-08-26,33650,35850,33100,35300,81802,353066.0,10001865.0
2015-08-27,36000,37550,35700,36500,148969,365068.0,10001865.0
2015-08-28,37300,37450,36100,36450,56790,364568.0,10001865.0
2015-08-31,36600,36600,35000,36500,82412,365068.0,10001865.0
2015-09-01,36750,36800,34500,35550,83890,355566.0,10001865.0
2015-09-02,34450,35150,33150,33700,181030,337063.0,10001865.0
2015-09-03,34200,36200,33850,35500,154962,355066.0,10001865.0
2015-09-04,35450,35500,32050,33000,214728,330062.0,10001865.0
2015-09-07,32550,33250,31650,32300,76331,323060.0,10001865.0
2015-09-08,32700,33050,30800,31450,70711,314559.0,10001865.0
2015-09-09,32400,33400,31700,32450,140572,324561.0,10001865.0
2015-09-10,31650,32350,31450,32100,68035,321060.0,10001865.0
2015-09-11,32100,33550,32100,33250,101532,332562.0,10001865.0
2015-09-14,33350,33800,32250,33300,60531,333062.0,10001865.0
2015-09-15,33150,33550,32000,32700,82420,327061.0,10001865.0
2015-09-16,33300,34850,33200,34700,118215,347065.0,10001865.0
2015-09-17,34950,35050,34100,35050,66882,350565.0,10001865.0
2015-09-18,35050,35650,34250,35000,72596,350065.0,10001865.0
2015-09-21,34000,34700,31900,34400,43071,344064.0,10001865.0
2015-09-22,33900,34900,33700,33950,45408,339563.0,10001865.0
2015-09-23,33900,34050,33150,33300,38589,333062.0,10001865.0
2015-09-24,33850,34400,33550,34200,37160,342064.0,10001865.0
2015-09-25,34400,34700,33800,34300,58619,343064.0,10001865.0
2015-09-30,33900,33900,32650,33200,67067,332062.0,10001865.0
2015-10-01,33500,34700,33300,34700,56991,347065.0,10001865.0
2015-10-02,34850,35400,33750,35000,69482,350065.0,10001865.0
2015-10-05,35300,37100,35300,37100,224255,371069.0,10001865.0
2015-10-06,37150,38850,37000,37450,168377,374570.0,10001865.0
2015-10-07,37450,37450,36100,36550,68671,365568.0,10001865.0
2015-10-08,36900,36900,34050,34550,123677,345564.0,10001865.0
2015-10-12,34750,35650,34600,35050,58143,350565.0,10001865.0
2015-10-13,35050,37050,35050,37050,126621,370569.0,10001865.0
2015-10-14,36550,37450,35250,36200,103342,362068.0,10001865.0
2015-10-15,36000,36600,35400,36400,47979,364068.0,10001865.0
2015-10-16,36800,36950,36000,36650,55468,366568.0,10001865.0
2015-10-19,36750,36800,35900,36700,51458,367068.0,10001865.0
2015-10-20,36950,37650,36800,37450,72637,374570.0,10001865.0
2015-10-21,37400,38250,37400,37650,94132,376570.0,10001865.0
2015-10-22,37550,37550,36500,36650,61153,366568.0,10001865.0
2015-10-23,37300,37350,36250,36800,38898,368069.0,10001865.0
2015-10-26,36900,37000,35750,36950,130637,369569.0,10001865.0
2015-10-27,36200,36750,35350,35650,128417,356566.0,10001865.0
2015-10-28,35450,37400,35200,37200,102616,372069.0,10001865.0
2015-10-29,37900,39200,37800,38500,199681,385072.0,10001865.0
2015-10-30,38500,39500,37950,38450,130505,384572.0,10001865.0
2015-11-02,38450,39200,37550,37650,73136,376570.0,10001865.0
2015-11-03,38950,39700,38700,39000,132099,390073.0,10001865.0
2015-11-04,39300,39650,37250,37650,101258,376570.0,10001865.0
2015-11-05,37650,39350,37150,39200,99032,392073.0,10001865.0
2015-11-06,38900,39750,38500,39700,90825,397074.0,10001865.0
2015-11-09,39550,39550,37250,37300,108201,373070.0,10001865.0
2015-11-10,36250,36600,34250,35650,132174,356566.0,10001865.0
2015-11-11,35700,36800,35700,36100,32385,361067.0,10001865.0
2015-11-12,36200,37200,35650,37200,54355,372069.0,10001865.0
2015-11-13,36300,36950,35800,36350,46893,363568.0,10001865.0
2015-11-16,35800,38750,35100,38350,127783,383572.0,10001865.0
2015-11-17,38400,38650,37400,37900,91715,379071.0,10001865.0
2015-11-18,37600,38050,37150,37750,49640,377570.0,10001865.0
2015-11-19,38250,38650,37500,37900,57966,379071.0,10001865.0
2015-11-20,38000,38850,37450,38800,75478,388072.0,10001865.0
2015-11-23,38950,40500,38850,40300,139754,403075.0,10001865.0
2015-11-24,40350,40800,39450,39500,74303,395074.0,10001865.0
2015-11-25,39350,41250,39350,41200,119562,412077.0,10001865.0
2015-11-26,41150,41300,40250,41000,65353,410076.0,10001865.0
2015-11-27,40700,41200,40050,40850,70979,408576.0,10001865.0
2015-11-30,40950,41500,39050,39500,106285,395074.0,10001865.0
2015-12-01,39750,40850,39550,40100,50480,401075.0,10001865.0
2015-12-02,40400,40950,39800,39950,88627,399575.0,10001865.0
2015-12-03,40150,40550,39350,40550,67835,405576.0,10001865.0
2015-12-04,40300,40500,39500,39550,44811,395574.0,10001865.0
2015-12-07,39750,39950,38800,39950,41181,399575.0,10001865.0
2015-12-08,39950,39950,38250,38250,77412,382571.0,10001865.0
2015-12-09,38200,39150,38000,38300,57184,383071.0,10001865.0
2015-12-10,38300,38400,36500,37450,89655,374570.0,10001865.0
2015-12-11,37900,39100,37000,38650,66542,386572.0,10001865.0
2015-12-14,38100,38950,37550,38350,48582,383572.0,10001865.0
2015-12-15,38350,39450,38350,39250,52242,392573.0,10001865.0
2015-12-16,39450,39950,39050,39850,59495,398574.0,10001865.0
2015-12-17,39900,40300,39150,40300,84924,403075.0,10001865.0
2015-12-18,40250,42300,39900,41800,157311,418078.0,10001865.0
2015-12-21,42100,42350,41400,41850,58201,418578.0,10001865.0
2015-12-22,41650,42850,41250,42100,65152,421079.0,10001865.0
2015-12-23,42550,42550,41800,42150,76834,421579.0,10001865.0
2015-12-24,42150,42250,41250,41300,56762,413077.0,10001865.0
2015-12-28,41500,42900,41350,42600,137766,426079.0,10001865.0
2015-12-29,42950,45100,42800,44950,175237,449584.0,10001865.0
2015-12-30,45200,45450,44500,44550,59043,445583.0,10001865.0
2016-01-04,44300,45200,44300,44550,77533,445583.0,10001865.0
2016-01-05,43900,45000,42950,43550,106208,435581.0,10001865.0
2016-01-06,43800,44100,42800,43400,85673,434081.0,10001865.0
2016-01-07,42800,43700,41450,41450,116853,414577.0,10001865.0
2016-01-08,40850,44400,40800,43900,158363,439082.0,10001865.0
2016-01-11,43500,44650,43350,43850,58941,438582.0,10001865.0
2016-01-12,43600,45000,43550,44250,57921,442583.0,10001865.0
2016-01-13,43650,45250,43650,45050,104410,450584.0,10001865.0
2016-01-14,44800,45450,43550,44200,78166,442082.0,10001865.0
2016-01-15,45400,48750,44750,48600,384546,486091.0,10001865.0
2016-01-18,49150,51900,48600,49850,308684,498593.0,10001865.0
2016-01-19,49600,50200,48600,49400,107668,494092.0,10001865.0
2016-01-20,49300,50400,47400,48300,161065,483090.0,10001865.0
2016-01-21,48500,50700,47050,48900,114291,489091.0,10001865.0
