본느(226340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-05-16,3060,3095,2915,2925,984250,85111.0,29097696.0
2019-05-17,2925,3150,2910,3000,1345138,90293.0,30097696.0
2019-05-20,3040,3140,2995,3060,1380606,92099.0,30097696.0
2019-05-21,3060,3125,3020,3095,1024412,93152.0,30097696.0
2019-05-22,3155,3170,2925,2945,1003210,88638.0,30097696.0
2019-05-23,2960,2960,2730,2795,696178,84123.0,30097696.0
2019-05-24,2655,2785,2560,2630,609737,79157.0,30097696.0
2019-05-27,2670,2690,2605,2670,278718,80361.0,30097696.0
2019-05-28,2695,3040,2695,2930,1756986,88186.0,30097696.0
2019-05-29,2905,3055,2845,3035,738861,91347.0,30097696.0
2019-05-30,3035,3105,2945,3100,972780,93303.0,30097696.0
2019-05-31,3490,4030,3240,3785,17401922,113920.0,30097696.0
2019-06-03,3890,4275,3820,4075,8800444,122648.0,30097696.0
2019-06-04,4140,4550,4030,4245,5851883,127765.0,30097696.0
2019-06-05,4250,4475,4175,4390,1740158,132129.0,30097696.0
2019-06-07,4395,4540,4320,4450,1215931,133935.0,30097696.0
2019-06-10,4725,5170,4280,4860,5734133,146275.0,30097696.0
2019-06-11,4900,4980,4605,4755,1517672,143115.0,30097696.0
2019-06-12,4650,4710,4480,4630,1172994,139352.0,30097696.0
2019-06-13,4645,4870,4575,4720,883100,142061.0,30097696.0
2019-06-14,4600,5000,4500,4910,1625208,147780.0,30097696.0
2019-06-17,4870,4920,4490,4500,1441477,135440.0,30097696.0
2019-06-18,4455,4885,4450,4635,772043,139503.0,30097696.0
2019-06-19,4700,4785,4500,4675,620987,140707.0,30097696.0
2019-06-20,4620,4725,4570,4585,347745,137998.0,30097696.0
2019-06-21,4635,4860,4555,4700,693237,141459.0,30097696.0
2019-06-24,4700,5160,4650,4840,1393898,145673.0,30097696.0
2019-06-25,4815,5040,4730,5010,961158,150789.0,30097696.0
2019-06-26,5090,5530,4710,4930,2551366,148382.0,30097696.0
2019-06-27,4910,5400,4775,5250,2643474,158013.0,30097696.0
2019-06-28,5330,5430,5140,5400,1245173,162528.0,30097696.0
2019-07-01,5440,5470,5110,5200,862035,156508.0,30097696.0
2019-07-02,5200,5230,4950,5060,911678,152294.0,30097696.0
2019-07-03,5050,5050,4815,4965,719221,149435.0,30097696.0
2019-07-04,4950,5290,4915,5260,848952,158314.0,30097696.0
2019-07-05,5230,5340,5100,5230,437015,157411.0,30097696.0
2019-07-08,5420,5450,4955,5100,899252,153498.0,30097696.0
2019-07-09,5000,5230,4975,5230,278145,157411.0,30097696.0
2019-07-10,5210,5270,5100,5150,213094,155003.0,30097696.0
2019-07-11,5150,5390,5100,5200,763523,156508.0,30097696.0
2019-07-12,5250,6130,5150,5620,3769465,169149.0,30097696.0
2019-07-15,5660,5850,5560,5700,1086197,171557.0,30097696.0
2019-07-16,5770,6000,5350,5450,1961814,164032.0,30097696.0
2019-07-17,5260,5710,5260,5650,511868,170052.0,30097696.0
2019-07-18,5640,5910,5570,5710,530819,171858.0,30097696.0
2019-07-19,5650,5940,5650,5940,608420,178780.0,30097696.0
2019-07-22,6000,6220,5820,6140,1032312,184800.0,30097696.0
2019-07-23,6110,6570,6110,6560,1937375,197441.0,30097696.0
2019-07-24,6550,6610,5900,6160,1470331,185402.0,30097696.0
2019-07-25,6100,6140,5830,5900,700499,177576.0,30097696.0
2019-07-26,5900,6420,5840,6070,899003,182693.0,30097696.0
2019-07-29,5880,6000,5590,5600,758093,168547.0,30097696.0
2019-07-30,5600,5740,5300,5430,718716,163430.0,30097696.0
2019-07-31,5350,5500,5000,5270,622552,158615.0,30097696.0
2019-08-01,5190,5330,5060,5140,315090,154702.0,30097696.0
2019-08-02,4905,5410,4900,5230,549919,157411.0,30097696.0
2019-08-05,5230,5260,4710,4915,609694,147930.0,30097696.0
2019-08-06,4795,5250,4390,4920,742508,148081.0,30097696.0
2019-08-07,4900,5170,4900,5140,364090,154702.0,30097696.0
2019-08-08,5100,5520,5050,5410,1107455,166085.0,30699596.0
2019-08-09,5330,5410,5040,5200,664018,159638.0,30699596.0
2019-08-12,5200,5920,5200,5820,2028603,178672.0,30699596.0
2019-08-13,5790,5870,5520,5520,733974,169462.0,30699596.0
2019-08-14,5650,5790,5250,5360,665996,164550.0,30699596.0
2019-08-16,5260,5340,5010,5170,461794,158717.0,30699596.0
2019-08-19,5120,5200,5000,5110,321296,156875.0,30699596.0
2019-08-20,5130,5190,5050,5170,191623,158717.0,30699596.0
2019-08-21,5190,5310,5120,5190,238638,159331.0,30699596.0
2019-08-22,5200,5310,5000,5090,296569,156261.0,30699596.0
2019-08-23,5010,5110,4925,5030,210079,154419.0,30699596.0
2019-08-26,4850,5060,4800,5060,281346,155340.0,30699596.0
2019-08-27,5080,5180,4995,5140,215525,157796.0,30699596.0
2019-08-28,5150,5400,5100,5350,337268,164243.0,30699596.0
2019-08-29,5390,5540,4380,4500,2234738,138148.0,30699596.0
2019-08-30,4550,4570,4000,4030,2743527,123719.0,30699596.0
2019-09-02,3950,4330,3860,4135,2011262,126943.0,30699596.0
2019-09-03,4120,4225,4070,4200,464825,128938.0,30699596.0
2019-09-04,4175,4330,4145,4330,713347,132929.0,30699596.0
2019-09-05,4370,4400,4150,4200,655631,128938.0,30699596.0
2019-09-06,4265,4290,4040,4085,489914,125408.0,30699596.0
2019-09-09,4085,4230,4070,4070,403830,124947.0,30699596.0
2019-09-10,4040,4155,4040,4065,195193,124794.0,30699596.0
2019-09-11,4060,4110,4060,4090,163715,125561.0,30699596.0
2019-09-16,4090,4100,3975,4010,242481,123105.0,30699596.0
2019-09-17,3960,4135,3860,4125,318834,126636.0,30699596.0
2019-09-18,4130,4240,4070,4220,321441,129552.0,30699596.0
2019-09-19,4225,4445,4185,4270,544705,131087.0,30699596.0
2019-09-20,4200,4290,4180,4240,306400,130166.0,30699596.0
2019-09-23,4230,4230,4125,4135,345425,126943.0,30699596.0
2019-09-24,4100,4160,4060,4095,225991,125715.0,30699596.0
2019-09-25,4095,4110,3680,3760,904239,115430.0,30699596.0
2019-09-26,3735,3860,3735,3800,696125,116658.0,30699596.0
2019-09-27,3750,4115,3750,4010,732537,123105.0,30699596.0
2019-09-30,4015,4080,3825,3970,402576,121877.0,30699596.0
2019-10-01,3975,4045,3840,3890,374000,119421.0,30699596.0
2019-10-02,3890,3955,3680,3830,287122,117579.0,30699596.0
2019-10-04,3825,3880,3780,3825,227064,117426.0,30699596.0
2019-10-07,3880,3880,3750,3800,287990,116658.0,30699596.0
