이에스에이(052190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-24,10302,10457,10146,10255,10092,53282.0,6210000.0
2015-11-25,10756,10756,9477,9514,86724,49432.0,6210000.0
2015-11-26,9465,9513,8748,9406,61129,48873.0,6210000.0
2015-11-27,9405,9513,9190,9454,10193,49121.0,6210000.0
2015-11-30,9453,9465,9178,9251,13068,48065.0,6210000.0
2015-12-01,9190,9370,8712,9203,33181,47817.0,6210000.0
2015-12-02,9322,9322,8820,9167,14570,47631.0,6210000.0
2015-12-03,8868,9154,8808,9131,14498,47444.0,6210000.0
2015-12-04,9298,9298,8880,9059,7905,47072.0,6210000.0
2015-12-07,9394,9394,8724,8725,11260,45333.0,6210000.0
2015-12-08,8927,9083,8533,8581,18728,44588.0,6210000.0
2015-12-09,8509,8880,8485,8641,11551,44898.0,6210000.0
2015-12-10,8641,8832,7672,8366,41269,43470.0,6210000.0
2015-12-11,8258,9895,8031,8784,94199,45644.0,6210000.0
2015-12-14,8784,9417,8724,9298,37846,48314.0,6210000.0
2015-12-15,8999,9788,8999,9729,37168,50549.0,6210000.0
2015-12-16,9788,10505,9645,10470,41930,54400.0,6210000.0
2015-12-17,10457,11473,10302,11235,58675,58374.0,6210000.0
2015-12-18,11234,11389,10864,11139,33993,57877.0,6210000.0
2015-12-21,10792,11115,10027,11115,48774,57753.0,6210000.0
2015-12-22,10840,11115,10696,11007,16351,57194.0,6210000.0
2015-12-23,11091,11162,10732,10840,13208,56325.0,6210000.0
2015-12-24,10828,10995,10469,10470,13333,54400.0,6210000.0
2015-12-28,10589,10613,10039,10099,8011,52474.0,6210000.0
2015-12-29,9943,10278,9740,9872,25450,51295.0,6210000.0
2015-12-30,10123,10206,9800,9800,14412,50922.0,6210000.0
2016-01-04,9824,10397,9824,10159,8864,52785.0,6210000.0
2016-01-05,9895,11234,9895,10864,27263,56449.0,6210000.0
2016-01-06,10959,11581,10887,11414,32132,59306.0,6210000.0
2016-01-07,11413,11712,10959,11151,25020,57939.0,6210000.0
2016-01-08,10995,11354,10876,11127,13110,57815.0,6210000.0
2016-01-11,11354,11413,10995,11270,17434,58560.0,6210000.0
2016-01-12,11461,11461,11246,11270,7992,58560.0,6210000.0
2016-01-13,11270,11593,11115,11163,11921,58001.0,6210000.0
2016-01-14,11115,11425,11007,11306,7042,58747.0,6210000.0
2016-01-15,11473,11497,11174,11366,15959,59057.0,6210000.0
2016-01-18,11294,12011,11294,11748,23621,61044.0,6210000.0
2016-01-19,11748,12310,11748,12310,35444,63963.0,6210000.0
2016-01-20,12310,12489,11676,11940,33819,62038.0,6210000.0
2016-01-21,11628,11951,11605,11796,15191,61293.0,6210000.0
2016-01-22,11724,12907,11664,12310,42277,63963.0,6210000.0
2016-01-25,12310,12489,11879,11940,27783,62038.0,6210000.0
2016-01-26,12011,12071,11891,11904,8589,61852.0,6210000.0
2016-01-27,11915,12190,11832,11832,7921,61479.0,6210000.0
2016-01-28,11832,12250,11808,12071,7001,62721.0,6210000.0
2016-01-29,11879,12071,11605,11605,9635,60299.0,6210000.0
2016-02-01,11868,12369,11856,11868,12447,61665.0,6210000.0
2016-02-02,12250,12250,11856,12011,5806,62410.0,6210000.0
2016-02-03,11844,12130,11844,11916,7687,61914.0,6210000.0
2016-02-04,11915,12190,11915,12131,7534,63032.0,6210000.0
2016-02-05,11832,12369,11772,12250,14081,63652.0,6210000.0
2016-02-11,11772,12130,11772,11940,6807,62038.0,6210000.0
2016-02-12,11939,11951,10876,11474,11829,59616.0,6210000.0
2016-02-15,11593,12788,11593,12071,30981,62721.0,6210000.0
2016-02-16,12369,12549,11868,12071,17971,62721.0,6210000.0
2016-02-17,12071,12130,11437,11892,26815,61790.0,6210000.0
2016-02-18,12011,12011,11557,11748,13374,61044.0,6210000.0
2016-02-19,11533,11927,11533,11784,7179,61231.0,6210000.0
2016-02-22,11915,11915,11497,11593,12530,60237.0,6210000.0
2016-02-23,11652,11652,10995,11330,28168,58871.0,6210000.0
2016-02-24,11174,11401,11031,11235,12571,58374.0,6210000.0
2016-02-25,11174,11593,11067,11139,15424,57877.0,6210000.0
2016-02-26,11138,11473,10744,11450,34108,59492.0,6210000.0
2016-02-29,11449,11951,11413,11725,14555,60920.0,6210000.0
2016-03-02,11724,11951,11724,11832,7183,61479.0,6210000.0
2016-03-03,11832,11951,11593,11796,9332,61293.0,6210000.0
2016-03-04,11796,12071,11796,11952,11740,62100.0,6210000.0
2016-03-07,11951,12071,11712,11916,12266,61914.0,6210000.0
2016-03-08,11903,12011,11748,11772,11473,61168.0,6210000.0
2016-03-09,11676,12071,11664,11952,8753,62100.0,6210000.0
2016-03-10,11868,12728,11868,12729,39253,66136.0,6210000.0
2016-03-11,12728,13445,12728,13207,47168,68620.0,6210000.0
2016-03-14,13146,13684,12848,13685,32995,71104.0,6210000.0
2016-03-15,13624,14102,13266,13685,31065,71104.0,6210000.0
2016-03-16,14102,14222,13624,14103,24380,73278.0,6210000.0
2016-03-17,14102,14282,13863,14103,32942,73278.0,6210000.0
2016-03-18,14102,14102,13266,13565,35779,70484.0,6210000.0
2016-03-21,13624,13863,13206,13565,25437,70484.0,6210000.0
2016-03-22,13684,13684,12788,13087,49139,68000.0,6210000.0
2016-03-23,13266,14342,12907,13983,70626,72657.0,6210000.0
2016-03-24,13027,13146,11593,11605,301624,60299.0,6210000.0
2016-03-25,11413,11473,10362,10398,222878,54027.0,6210000.0
2016-03-28,10158,10374,8999,9095,256654,47258.0,6210000.0
2016-03-29,9095,9621,8987,9358,136732,48624.0,6210000.0
2016-03-30,9561,9812,9465,9753,75400,50674.0,6210000.0
2016-03-31,9895,9991,9549,9860,55581,51232.0,6210000.0
2016-04-01,9907,10146,9680,9693,44862,50363.0,6210000.0
2016-04-04,9800,9800,9059,9263,34316,48128.0,6210000.0
2016-04-05,9250,9441,8724,9442,34189,49059.0,6210000.0
2016-04-06,9310,9465,9107,9215,22927,47879.0,6210000.0
2016-04-07,9226,9477,9083,9298,14447,48314.0,6210000.0
2016-04-08,9334,9489,9190,9286,9010,48252.0,6210000.0
2016-04-11,8999,9202,8987,9143,18733,47506.0,6210000.0
2016-04-12,8999,9178,8939,8952,11416,46513.0,6210000.0
2016-04-14,8939,8939,8306,8581,55993,44588.0,6210000.0
2016-04-15,8437,8688,8234,8450,28633,43905.0,6210000.0
2016-04-18,8569,8569,8198,8235,21657,42787.0,6210000.0
2016-04-19,8318,8509,8186,8283,22079,43035.0,6210000.0
2016-04-20,8413,8425,8198,8294,13232,43097.0,6210000.0
2016-04-21,8521,8521,8222,8223,16736,42725.0,6210000.0
2016-04-22,8366,8402,8198,8366,13312,43470.0,6210000.0
2016-04-25,8354,8354,8103,8187,17876,42538.0,6210000.0
2016-04-26,8067,8198,7577,7816,39392,40613.0,6210000.0
2016-04-27,7888,8246,7888,7888,19756,40986.0,6210000.0
2016-04-28,7888,8366,7888,8366,28690,43470.0,6210000.0
2016-04-29,8366,9561,8366,8868,87242,46078.0,6210000.0
2016-05-02,8963,9143,8485,8904,22724,46264.0,6210000.0
2016-05-03,9047,9047,8557,8749,13934,45457.0,6210000.0
2016-05-04,9178,9178,8509,8510,16015,44215.0,6210000.0
2016-05-09,8521,8605,7672,8605,31412,44712.0,6210000.0
2016-05-10,8557,8784,8186,8354,21375,43408.0,6210000.0
2016-05-11,8354,8354,8007,8199,14406,42601.0,6210000.0
2016-05-12,8282,8521,8186,8235,23583,42787.0,6210000.0
2016-05-13,8234,8569,8007,8127,21353,42228.0,6210000.0
2016-05-16,8366,8366,7684,7769,39629,40365.0,6210000.0
2016-05-17,8007,8306,7661,8247,37708,42849.0,6210000.0
2016-05-18,8246,8246,7696,7972,42133,41421.0,6210000.0
2016-05-19,7828,7828,7589,7685,13858,39930.0,6210000.0
2016-05-20,7768,7828,7111,7374,59308,38316.0,6210000.0
2016-05-23,7421,7421,7159,7255,20004,37695.0,6210000.0
2016-05-24,7230,7314,6716,7147,61217,37136.0,6210000.0
2016-05-25,7171,7290,7087,7207,25943,37446.0,6210000.0
2016-05-26,7206,7529,6764,6765,63548,35149.0,6210000.0
2016-05-27,6920,7027,6812,6884,28861,35770.0,6210000.0
2016-05-30,6872,7099,6812,6848,9299,35583.0,6210000.0
2016-05-31,6848,7063,6848,6944,21001,36080.0,6210000.0
2016-06-01,7075,8222,7063,7709,132075,40054.0,6210000.0
2016-06-02,7864,9071,7756,8318,157756,43222.0,6210000.0
2016-06-03,8366,8366,7696,7996,61976,41545.0,6210000.0
2016-06-07,8306,8306,7553,7685,10521,39930.0,6210000.0
2016-06-08,7684,8210,7684,8067,29547,41918.0,6210000.0
2016-06-09,8127,8605,8019,8402,37192,43656.0,6210000.0
2016-06-10,8413,8425,8127,8259,22498,42911.0,6210000.0
2016-06-13,7912,8246,7912,8067,21716,41918.0,6210000.0
2016-06-14,8007,8258,7780,7852,16018,40800.0,6210000.0
2016-06-15,7720,8115,7625,7721,27199,40117.0,6210000.0
2016-06-16,7720,8067,7601,7709,32014,40054.0,6210000.0
2016-06-17,7720,8186,7661,8055,28878,41855.0,6210000.0
2016-06-20,8294,8425,8103,8294,51975,43097.0,6210000.0
2016-06-21,8198,8449,8127,8318,33656,43222.0,6210000.0
2016-06-22,8425,10158,8425,9012,319715,46823.0,6210000.0
2016-06-23,8951,8951,8641,8725,65017,45333.0,6210000.0
2016-06-24,8605,8724,7433,7924,55589,41172.0,6210000.0
2016-06-27,7350,8700,7326,8390,56522,43594.0,6210000.0
2016-06-28,8712,8724,8354,8366,27796,43470.0,6210000.0
2016-06-29,8485,8724,8473,8605,22837,44712.0,6210000.0
2016-06-30,8664,9979,8557,9322,93429,48438.0,6210000.0
2016-07-01,9190,9979,9190,9980,65429,51854.0,6210000.0
2016-07-04,9645,10266,9645,9812,33552,50984.0,6210000.0
2016-07-05,9800,9800,9262,9609,41285,49928.0,6210000.0
2016-07-06,9477,9621,9178,9382,41525,48748.0,6210000.0
2016-07-07,9274,9561,9274,9394,9993,48811.0,6210000.0
2016-07-08,9609,11437,9310,9573,245417,49742.0,6210000.0
2016-07-11,9633,10326,9633,10183,62847,52909.0,6210000.0
2016-07-12,10326,10744,10230,10745,52537,55828.0,6210000.0
2016-07-13,10565,12310,10553,10768,432064,58959.0,6543734.0
2016-07-14,10780,11318,10720,11139,75060,60988.0,6543734.0
2016-07-15,11234,12668,11174,12011,439467,65765.0,6543734.0
2016-07-18,11593,12130,11485,11486,124172,62885.0,6543734.0
2016-07-19,11294,11617,10625,11509,193752,63016.0,6543734.0
2016-07-20,11509,12549,11473,12549,158235,68709.0,6543734.0
2016-07-21,12549,13027,12011,12131,97051,66419.0,6543734.0
2016-07-22,12130,12668,12071,12310,66750,67400.0,6543734.0
2016-07-25,12609,12609,11856,12250,46260,67073.0,6543734.0
2016-07-26,12310,12489,11652,12430,80506,68055.0,6543734.0
2016-07-27,12489,13326,12310,12788,101495,70018.0,6543734.0
2016-07-28,12788,13505,12489,12489,95809,68382.0,6543734.0
2016-07-29,12369,12967,12250,12968,41103,72534.0,6685176.0
2016-08-01,12848,13266,12549,13027,39294,72868.0,6685176.0
2016-08-02,12788,13505,12788,13386,50217,74874.0,6685176.0
2016-08-03,13266,13385,13027,13207,39640,73871.0,6685176.0
2016-08-04,13146,13266,12728,13147,33699,73537.0,6685176.0
2016-08-05,13087,13087,12190,12430,91951,69526.0,6685176.0
2016-08-08,12369,12429,11808,11952,65224,66852.0,6685176.0
2016-08-09,11951,12310,11605,12011,40538,67186.0,6685176.0
2016-08-10,11951,12011,11593,11605,49082,64913.0,6685176.0
2016-08-11,11593,11856,10756,10757,93872,60167.0,6685176.0
2016-08-12,10529,11664,9919,11533,148727,64512.0,6685176.0
2016-08-16,11545,11760,10816,10828,42980,60568.0,6685176.0
2016-08-17,10840,11067,10302,10613,25107,59364.0,6685176.0
2016-08-18,10517,10947,10517,10673,23036,59699.0,6685176.0
2016-08-19,10959,10959,9919,10051,71025,56222.0,6685176.0
2016-08-22,10278,10278,9441,9693,51464,54217.0,6685176.0
2016-08-23,9740,10027,9573,9908,23849,55420.0,6685176.0
2016-08-24,9633,10601,9633,10458,33591,58495.0,6685176.0
2016-08-25,10732,13565,10541,12191,1105978,68189.0,6685176.0
2016-08-26,12190,12250,11198,11689,267337,65381.0,6685176.0
2016-08-29,11533,11903,11198,11725,102772,65582.0,6685176.0
2016-08-30,11927,12369,10386,10553,195951,59030.0,6685176.0
2016-08-31,10553,11748,10553,11235,98904,62841.0,6685176.0
2016-09-01,11473,11473,10517,11115,69209,62172.0,6685176.0
2016-09-02,11115,11533,10756,11402,71523,63777.0,6685176.0
2016-09-05,11115,11425,10887,11354,51270,63509.0,6685176.0
2016-09-06,11270,12250,11270,11928,79803,66718.0,6685176.0
2016-09-07,12071,12190,11593,11713,72388,65515.0,6685176.0
2016-09-08,11712,11939,10995,10996,58193,61504.0,6685176.0
2016-09-09,10947,11927,10935,11402,88782,63777.0,6685176.0
2016-09-12,11294,11879,11103,11748,70626,65715.0,6685176.0
2016-09-13,11832,12907,11820,12549,167679,70194.0,6685176.0
2016-09-19,12429,12728,11485,11509,176169,64378.0,6685176.0
2016-09-20,11413,12190,11413,12131,85029,67855.0,6685176.0
2016-09-21,12130,13146,11951,12788,218772,71531.0,6685176.0
2016-09-22,12848,12848,11772,12489,203298,69860.0,6685176.0
2016-09-23,15178,16194,14820,16195,1284760,90584.0,6685176.0
2016-09-26,17090,17210,13744,13924,1504785,77882.0,6685176.0
2016-09-27,13684,13804,12429,13326,448881,74540.0,6685176.0
2016-09-28,13027,13385,12848,13147,138783,73537.0,6685176.0
2016-09-29,12967,13206,12668,13087,125577,73203.0,6685176.0
2016-09-30,13087,13087,12190,12250,143209,68523.0,6685176.0
2016-10-04,12310,12848,12130,12310,107751,68857.0,6685176.0
2016-10-05,12190,12369,11844,11952,87234,66852.0,6685176.0
2016-10-06,11951,12190,11808,11952,55091,66852.0,6685176.0
2016-10-07,11951,12310,11844,12011,51992,67186.0,6685176.0
2016-10-10,11915,12668,11915,12549,81285,70194.0,6685176.0
2016-10-11,12609,13087,12369,12669,113017,70863.0,6685176.0
2016-10-12,12549,13146,12429,12669,70019,70863.0,6685176.0
2016-10-13,12549,13027,11951,12250,130803,68523.0,6685176.0
2016-10-14,12130,12429,11951,11952,50508,66852.0,6685176.0
2016-10-17,11951,13445,11951,12131,210943,67855.0,6685176.0
2016-10-18,11951,12130,11437,11617,101050,64980.0,6685176.0
2016-10-19,11712,11724,11198,11211,47932,62707.0,6685176.0
2016-10-20,11055,11282,10768,10996,69013,61504.0,6685176.0
2016-10-21,11186,11186,10625,10709,46402,59899.0,6685176.0
2016-10-24,10636,11330,10517,11127,70340,62239.0,6685176.0
2016-10-25,11138,11413,10565,11211,63286,62707.0,6685176.0
2016-10-26,11210,13385,11019,12430,272277,69526.0,6685176.0
2016-10-27,12369,13266,12250,12729,141049,71197.0,6685176.0
2016-10-28,12788,12967,12310,12968,52284,72534.0,6685176.0
2016-10-31,12967,13206,12609,12848,89000,71866.0,6685176.0
2016-11-01,12848,13027,12250,12549,53951,70194.0,6685176.0
2016-11-02,12250,12549,11951,12131,56285,67855.0,6685176.0
2016-11-03,12130,12728,12011,12609,49181,70529.0,6685176.0
2016-11-04,12728,13146,12310,13027,86517,72868.0,6685176.0
2016-11-07,13505,13863,12788,13386,176985,74874.0,6685176.0
2016-11-08,13206,13565,12907,13147,134132,73537.0,6685176.0
2016-11-09,13385,13445,10935,11557,307788,64646.0,6685176.0
2016-11-10,11844,12848,11712,12669,137815,70863.0,6685176.0
2016-11-11,12728,12728,11820,12071,180755,67520.0,6685176.0
2016-11-14,11413,11593,10983,10984,142545,61437.0,6685176.0
2016-11-15,11115,11174,10923,10984,44655,61437.0,6685176.0
2016-11-16,11222,11222,10947,11079,50301,61972.0,6685176.0
2016-11-17,11055,11354,10899,11055,69575,61838.0,6685176.0
2016-11-18,11186,11186,10923,11067,31954,61905.0,6685176.0
2016-11-21,10935,11282,10397,10589,57427,59231.0,6685176.0
2016-11-22,10708,10780,10099,10398,72433,58161.0,6685176.0
2016-11-23,10397,10720,9585,9800,90553,54818.0,6685176.0
2016-11-24,9800,10505,9585,9920,147923,55487.0,6685176.0
2016-11-25,10158,10158,9621,9980,30623,55821.0,6685176.0
2016-11-28,10158,10158,9633,9776,25570,54685.0,6685176.0
2016-11-29,9573,9764,8127,8414,209085,47064.0,6685176.0
2016-11-30,8485,8892,8330,8438,103651,47197.0,6685176.0
2016-12-01,8378,10445,7421,9131,1052692,51075.0,6685176.0
2016-12-02,9119,9728,9071,9322,161887,52144.0,6685176.0
2016-12-05,9107,11234,8975,9776,426118,54685.0,6685176.0
2016-12-06,10003,10075,9573,9681,83704,54150.0,6685176.0
2016-12-07,9860,10158,9382,9382,74567,52479.0,6685176.0
2016-12-08,9382,9489,8509,8904,78101,49805.0,6685176.0
2016-12-09,8868,8975,8437,8605,51286,48133.0,6685176.0
2016-12-12,8772,10027,8772,9800,173958,54818.0,6685176.0
2016-12-13,9919,9919,9573,9776,48692,54685.0,6685176.0
2016-12-14,9800,9812,9417,9502,51943,53147.0,6685176.0
2016-12-15,9394,10242,9394,9848,78690,55086.0,6685176.0
2016-12-16,9860,10218,9776,10016,64528,56022.0,6685176.0
2016-12-19,10146,10601,10027,10338,121627,57827.0,6685176.0
2016-12-20,10636,10636,9848,9920,116878,55487.0,6685176.0
2016-12-21,9884,10039,9262,9502,70322,53147.0,6685176.0
2016-12-22,9441,9585,9214,9322,31942,52144.0,6685176.0
2016-12-23,9501,9501,8796,8976,45373,50206.0,6685176.0
2016-12-26,8975,8975,8342,8354,62411,46729.0,6685176.0
2016-12-27,8258,8473,7756,7960,95314,44523.0,6685176.0
2016-12-28,7840,8079,7804,7960,29277,44523.0,6685176.0
2016-12-29,7959,7995,7625,7828,43352,43788.0,6685176.0
2017-01-02,7828,7828,7278,7625,71395,42651.0,6685176.0
2017-01-03,7637,7732,7421,7601,28327,42518.0,6685176.0
2017-01-04,7649,8055,7601,7936,31872,54985.0,8280802.0
2017-01-05,8067,8186,7888,8127,24555,56309.0,8280802.0
2017-01-06,8294,8509,8019,8342,33917,57800.0,8280802.0
2017-01-09,8425,8425,7947,8115,18109,56227.0,8280802.0
2017-01-10,8091,8091,7625,7733,31623,53577.0,8280802.0
2017-01-11,7756,7840,7505,7828,18519,54239.0,8280802.0
2017-01-12,7947,7947,7541,7816,22717,54156.0,8280802.0
2017-01-13,7768,7768,7433,7565,56447,52417.0,8280802.0
2017-01-16,7529,7672,7218,7518,32458,52086.0,8280802.0
2017-01-17,7517,7601,7421,7530,16273,52169.0,8280802.0
2017-01-18,7505,7613,7433,7530,19542,52169.0,8280802.0
2017-01-19,7517,7613,7326,7530,21648,52169.0,8280802.0
2017-01-20,7708,7708,7505,7601,12725,52666.0,8280802.0
2017-01-23,7529,7529,7075,7386,18809,51175.0,8280802.0
2017-01-24,7302,7493,6931,7111,31739,49271.0,8280802.0
2017-01-25,7099,7290,6752,6836,70500,47366.0,8280802.0
2017-01-26,6836,7075,6812,7040,31329,48774.0,8280802.0
2017-01-31,7039,7039,6824,7004,12332,48525.0,8280802.0
2017-02-01,6920,7171,6872,7147,18402,49519.0,8280802.0
2017-02-02,7159,7230,6872,6932,38723,48029.0,8280802.0
2017-02-03,6788,6943,4947,5797,323883,40162.0,8280802.0
2017-02-06,5706,6047,5706,5910,47534,40949.0,8280802.0
2017-02-07,6011,6011,5007,5175,101951,35856.0,8280802.0
2017-02-08,5163,5210,4589,4763,291586,32999.0,8280802.0
2017-02-09,4918,4918,4720,4787,38172,33165.0,8280802.0
2017-02-10,4732,4828,4535,4793,82922,33206.0,8280802.0
2017-02-13,4888,4888,4708,4805,19814,33289.0,8280802.0
2017-02-14,4780,6238,4780,6239,692572,43226.0,8280802.0
2017-02-15,6262,6310,5796,5797,391510,40162.0,8280802.0
2017-02-16,5641,5856,5557,5743,95392,39789.0,8280802.0
2017-02-17,5814,6955,5569,6478,612229,44882.0,8280802.0
2017-02-20,6441,6597,6274,6454,122638,44716.0,8280802.0
2017-02-21,6465,6692,6286,6502,70476,45048.0,8280802.0
2017-02-22,6597,6597,6334,6454,50702,44716.0,8280802.0
2017-02-23,6453,6453,6047,6263,60152,43391.0,8280802.0
2017-02-24,6167,6298,6167,6251,15992,43309.0,8280802.0
2017-02-27,6286,6394,6167,6382,37319,44219.0,8280802.0
2017-02-28,6394,6406,6131,6394,31535,44302.0,8280802.0
2017-03-02,6394,6394,6011,6131,76040,42481.0,8280802.0
2017-03-03,6179,6179,5712,5922,48612,41031.0,8280802.0
2017-03-06,5922,5922,5587,5761,52231,39913.0,8280802.0
2017-03-07,5635,5963,5635,5952,43455,41238.0,8280802.0
2017-03-08,5951,6011,5784,5934,29627,41114.0,8280802.0
2017-03-09,5928,5969,5742,5743,32779,39789.0,8280802.0
2017-03-10,5760,5922,5461,5856,54189,40576.0,8280802.0
2017-03-13,5856,5957,5605,5779,23243,40038.0,8280802.0
2017-03-14,5778,5778,5539,5558,37252,38506.0,8280802.0
2017-03-15,5617,5677,5455,5558,15961,38506.0,8280802.0
2017-03-16,5617,5617,5342,5414,14977,37512.0,8280802.0
2017-03-17,5378,5467,5085,5151,40459,35690.0,8280802.0
2017-03-20,5151,5288,4798,5032,66307,34862.0,8280802.0
2017-03-21,5216,5736,5103,5193,132547,35980.0,8280802.0
2017-03-22,5193,5193,4846,4954,37379,34324.0,8280802.0
2017-03-23,4876,4965,4774,4828,34597,33454.0,8280802.0
2017-03-24,5127,5127,4714,4775,36122,33082.0,8280802.0
2017-03-27,4732,4906,4535,4613,63302,31964.0,8280802.0
2017-03-28,4619,4780,4571,4781,41217,33123.0,8280802.0
2017-03-29,4900,5133,4756,5127,82228,35525.0,8280802.0
2017-03-30,5198,5258,5067,5127,44834,35525.0,8280802.0
2017-03-31,5258,5258,5019,5139,18483,35607.0,8280802.0
2017-04-03,5139,5157,4906,5157,34109,35732.0,8280802.0
2017-04-04,5145,5402,4685,5056,73762,35028.0,8280802.0
2017-04-05,4936,5169,4936,5115,12758,35442.0,8280802.0
2017-04-06,5115,5246,4989,5247,33114,36353.0,8280802.0
2017-04-07,5240,5605,5151,5546,117831,38423.0,8280802.0
2017-04-10,5611,5617,5288,5611,41169,38878.0,8280802.0
2017-04-11,5671,5671,5402,5575,29128,38630.0,8280802.0
2017-04-12,5700,5700,5354,5546,14683,38423.0,8280802.0
2017-04-13,5563,5581,5354,5474,20049,37926.0,8280802.0
2017-04-14,5467,5647,5157,5474,105996,37926.0,8280802.0
2017-04-17,5545,5551,5300,5402,14108,37429.0,8280802.0
2017-04-18,5515,5515,5169,5378,37289,37264.0,8280802.0
2017-04-19,5318,5485,5318,5420,17887,37553.0,8280802.0
2017-04-20,5491,5521,5264,5450,43963,37760.0,8280802.0
2017-04-21,5378,5455,5121,5408,83512,37471.0,8280802.0
2017-04-24,5402,5402,5157,5217,20719,36146.0,8280802.0
2017-04-25,5145,5659,5145,5575,102147,38630.0,8280802.0
2017-04-26,5509,5617,5432,5534,49341,38340.0,8280802.0
2017-04-27,5557,6633,5557,6095,773652,42232.0,8280802.0
2017-04-28,6095,6322,5904,6131,175286,42481.0,8280802.0
2017-05-02,5975,6023,5240,5241,194975,36311.0,8280802.0
2017-05-04,5204,5378,4977,4990,82583,34572.0,8280802.0
2017-05-08,4977,5145,4977,5091,44397,35276.0,8280802.0
2017-05-10,5091,5139,4906,5020,42930,34779.0,8280802.0
2017-05-11,5115,5115,4804,4924,39878,34117.0,8280802.0
2017-05-12,4924,4924,4780,4876,11267,33786.0,8280802.0
2017-05-15,4876,4942,4786,4942,27326,34241.0,8280802.0
2017-05-16,4942,5007,4702,4763,69374,32999.0,8280802.0
2017-05-17,4762,4846,4691,4840,27307,33537.0,8280802.0
2017-05-18,4726,4822,4661,4781,27653,36165.0,9041258.0
2017-05-19,4780,4989,4744,4900,24961,37069.0,9041258.0
2017-05-22,5079,5091,4858,4984,13920,37702.0,9041258.0
2017-05-23,5043,5043,4810,4888,15472,36979.0,9041258.0
2017-05-24,4942,4947,4708,4882,34804,36934.0,9041258.0
2017-05-25,4930,4930,4708,4876,15772,36888.0,9041258.0
2017-05-26,4900,4900,4523,4643,72672,35125.0,9041258.0
2017-05-29,4637,4637,4487,4619,26946,34944.0,9041258.0
2017-05-30,4607,4673,4493,4649,19691,35170.0,9041258.0
2017-05-31,4625,5079,4625,4763,85554,36029.0,9041258.0
2017-06-01,4936,4936,4780,4882,19245,36934.0,9041258.0
2017-06-02,4894,4894,4744,4828,18539,36527.0,9041258.0
2017-06-05,4828,4870,4643,4685,31103,35442.0,9041258.0
2017-06-07,4744,4888,4613,4745,19572,35894.0,9041258.0
2017-06-08,4720,4870,4637,4703,30591,35577.0,9041258.0
2017-06-09,4834,4834,4601,4637,27803,35080.0,9041258.0
2017-06-12,4637,4685,4499,4583,24249,34673.0,9041258.0
2017-06-13,4619,4619,4398,4428,40995,33498.0,9041258.0
2017-06-14,4475,4685,4374,4434,36758,33543.0,9041258.0
2017-06-15,4481,4481,4189,4386,16639,33181.0,9041258.0
2017-06-16,4386,4457,4296,4350,24297,32910.0,9041258.0
2017-06-19,4410,4410,4159,4219,54601,31916.0,9041258.0
2017-06-20,4248,4260,3908,4081,84759,30876.0,9041258.0
2017-06-21,4099,4189,3932,4064,103035,30740.0,9041258.0
2017-06-22,4111,4111,3956,4064,37582,30740.0,9041258.0
2017-06-23,4087,4117,3961,4111,19878,31102.0,9041258.0
2017-06-26,4111,4135,3991,4081,25917,30876.0,9041258.0
2017-06-27,4075,4105,3985,4058,21945,30695.0,9041258.0
2017-06-28,4051,4051,3890,3914,28724,29610.0,9041258.0
2017-06-29,3890,3932,3728,3872,38577,29294.0,9041258.0
2017-06-30,3872,3902,3800,3866,8364,29248.0,9041258.0
2017-07-03,3896,3896,3477,3753,97789,28390.0,9041258.0
2017-07-04,3752,3782,3579,3699,24460,27983.0,9041258.0
2017-07-05,3615,3818,3585,3819,17919,28887.0,9041258.0
2017-07-06,3818,4959,3818,4577,1483958,34628.0,9041258.0
2017-07-07,4380,4457,4230,4362,237007,33001.0,9041258.0
2017-07-10,4362,4589,4248,4458,201639,33724.0,9041258.0
2017-07-11,4523,4523,4212,4362,77281,33001.0,9041258.0
2017-07-12,4356,4356,4027,4040,93857,30559.0,9041258.0
2017-07-13,4147,4206,4027,4105,42397,31057.0,9041258.0
2017-07-14,4021,4105,3752,3944,71136,29836.0,9041258.0
2017-07-17,3944,3997,3764,3872,58986,29294.0,9041258.0
2017-07-18,3872,3872,3764,3831,31801,28977.0,9041258.0
2017-07-19,3776,3830,3740,3771,40780,28525.0,9041258.0
2017-07-20,3818,4230,3669,3956,158167,29927.0,9041258.0
2017-07-21,3950,4260,3908,4093,121256,30966.0,9041258.0
2017-07-24,4141,4206,4003,4207,63784,31825.0,9041258.0
2017-07-25,4189,4206,4027,4087,41140,30921.0,9041258.0
2017-07-26,4087,4165,3944,4040,21762,30559.0,9041258.0
2017-07-27,4039,4165,3848,3860,35000,29203.0,9041258.0
2017-07-28,3866,3890,3693,3819,48097,28887.0,9041258.0
2017-07-31,3890,4111,3812,4034,38337,30514.0,9041258.0
2017-08-01,3914,4039,3914,4040,10957,30559.0,9041258.0
2017-08-02,4039,5139,4033,4392,965614,33227.0,9041258.0
2017-08-03,4386,5258,4356,4984,1188675,37702.0,9041258.0
2017-08-04,5031,5999,4870,5593,1634925,42313.0,9041258.0
2017-08-07,5617,6167,5533,5671,585035,42901.0,9041258.0
2017-08-08,5617,5874,5181,5737,352897,43398.0,9041258.0
2017-08-09,5736,6322,5312,5492,1227976,41545.0,9041258.0
