THE E&M(089230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-20,1740,1812,1672,1762,68442,161492.0,18372196.0
2016-05-23,1728,1774,1684,1740,38183,159471.0,18372196.0
2016-05-24,1740,1774,1718,1740,20750,159471.0,18372196.0
2016-05-25,1780,1834,1750,1780,62668,163145.0,18372196.0
2016-05-26,1780,1834,1762,1782,41656,163329.0,18372196.0
2016-05-27,1822,1834,1760,1801,34520,164982.0,18372196.0
2016-05-30,1792,1862,1768,1841,36135,168657.0,18372196.0
2016-05-31,1844,1860,1804,1829,35223,167554.0,18372196.0
2016-06-01,1828,1874,1804,1825,35633,167187.0,18372196.0
2016-06-02,1824,1864,1804,1847,20558,169208.0,18372196.0
2016-06-03,1826,1888,1824,1865,38300,170861.0,18372196.0
2016-06-07,1892,1996,1886,1945,87101,178210.0,18372196.0
2016-06-08,1988,2025,1944,2005,38092,183722.0,18372196.0
2016-06-09,2005,2155,1964,1971,78467,180599.0,18372196.0
2016-06-10,1970,2025,1896,1925,37737,176373.0,18372196.0
2016-06-13,1924,1958,1872,1895,23596,173617.0,18372196.0
2016-06-14,1896,1942,1814,1827,28053,167371.0,18372196.0
2016-06-15,1834,1876,1816,1825,15668,167187.0,18372196.0
2016-06-16,1804,1924,1766,1811,21546,165901.0,18372196.0
2016-06-17,1810,1874,1762,1784,25856,163513.0,18372196.0
2016-06-20,1608,1822,1608,1798,30412,164799.0,18372196.0
2016-06-21,1798,1816,1766,1801,19989,164982.0,18372196.0
2016-06-22,1824,1824,1758,1784,26267,163513.0,18372196.0
2016-06-23,1784,1784,1720,1734,22648,158919.0,18372196.0
2016-06-24,1784,1784,1634,1674,64687,153408.0,18372196.0
2016-06-27,1511,1738,1511,1658,51730,151938.0,18372196.0
2016-06-28,2085,2085,1724,1744,243740,159838.0,18372196.0
2016-06-29,1744,1756,1720,1742,27018,159654.0,18372196.0
2016-06-30,1756,1756,1694,1724,45091,158001.0,18372196.0
2016-07-01,1724,1724,1694,1722,27432,157817.0,18372196.0
2016-07-04,1722,1782,1706,1752,39568,160573.0,18372196.0
2016-07-05,1752,2125,1728,1845,655564,169024.0,18372196.0
2016-07-06,1844,1860,1762,1801,77522,164982.0,18372196.0
2016-07-07,1804,1814,1770,1815,31956,166268.0,18372196.0
2016-07-08,1844,1844,1804,1821,20772,166820.0,18372196.0
2016-07-11,1804,1874,1800,1865,37649,170861.0,18372196.0
2016-07-12,1844,1882,1824,1855,20293,169943.0,18372196.0
2016-07-13,1854,1870,1788,1815,25141,166268.0,18372196.0
2016-07-14,1814,1840,1786,1801,14625,164982.0,18372196.0
2016-07-15,1800,1836,1792,1821,12763,166820.0,18372196.0
2016-07-18,1834,1834,1804,1819,8069,166636.0,18372196.0
2016-07-19,1832,1832,1784,1807,17456,165533.0,18372196.0
2016-07-20,1824,1824,1768,1794,16594,164431.0,18372196.0
2016-07-21,1834,1834,1764,1778,26549,162961.0,18372196.0
2016-07-22,1774,1774,1724,1734,36353,158919.0,18372196.0
2016-07-25,1736,1840,1736,1782,20501,163329.0,18372196.0
2016-07-26,1802,1818,1764,1764,15180,161675.0,18372196.0
2016-07-27,1802,1802,1754,1774,16692,162594.0,18372196.0
2016-07-28,1750,1782,1750,1754,11115,160757.0,18372196.0
2016-07-29,1782,1790,1750,1772,10487,162410.0,18372196.0
2016-08-01,1818,1818,1744,1790,14561,164064.0,18372196.0
2016-08-02,1790,1876,1744,1807,45129,165533.0,18372196.0
2016-08-03,1844,1844,1770,1776,15568,162778.0,18372196.0
2016-08-04,1798,1826,1748,1794,24018,164431.0,18372196.0
2016-08-05,1766,1830,1766,1825,35724,167187.0,18372196.0
2016-08-08,1834,1834,1774,1780,12673,163145.0,18372196.0
2016-08-09,1768,1786,1704,1754,29033,160757.0,18372196.0
2016-08-10,1754,1772,1714,1772,32515,162410.0,18372196.0
2016-08-11,1782,1782,1656,1724,43426,158001.0,18372196.0
2016-08-12,1668,1724,1600,1608,133904,147345.0,18372196.0
2016-08-16,1604,1616,1543,1544,35291,141466.0,18372196.0
2016-08-17,1575,1577,1515,1532,31488,140364.0,18372196.0
2016-08-18,1535,1573,1517,1564,8184,143303.0,18372196.0
2016-08-19,1563,1602,1553,1600,20861,146610.0,18372196.0
2016-08-22,1602,1644,1569,1598,11783,146426.0,18372196.0
2016-08-23,1597,1614,1563,1566,14018,143487.0,18372196.0
2016-08-24,1573,1602,1533,1550,6988,142017.0,18372196.0
2016-08-25,1557,1591,1529,1554,8673,142385.0,18372196.0
2016-08-26,1589,1589,1523,1528,10994,139996.0,18372196.0
2016-08-29,1511,1527,1499,1524,21769,139629.0,18372196.0
2016-08-30,1565,1565,1493,1496,10509,137057.0,18372196.0
2016-08-31,1559,1559,1433,1524,16116,139629.0,18372196.0
2016-09-01,1523,1523,1453,1464,24978,134117.0,18372196.0
2016-09-02,1493,1493,1425,1430,18744,130994.0,18372196.0
2016-09-05,1429,1431,1403,1412,19192,129340.0,18372196.0
2016-09-06,1403,1403,1339,1341,65220,122910.0,18372196.0
2016-09-07,1359,1369,1325,1329,17910,121808.0,18372196.0
2016-09-08,1363,1363,1265,1281,30295,117398.0,18372196.0
2016-09-09,1301,1377,1271,1341,20686,122910.0,18372196.0
2016-09-12,1341,1401,1315,1319,10955,120889.0,18372196.0
2016-09-13,1353,1353,1303,1323,5728,121256.0,18372196.0
2016-09-19,1323,1337,1287,1331,9165,121991.0,18372196.0
2016-09-20,1351,1351,1305,1335,9184,122359.0,18372196.0
2016-09-21,1339,1341,1277,1305,6647,119603.0,18372196.0
2016-09-22,1283,1317,1283,1305,15844,119603.0,18372196.0
2016-09-23,1285,1313,1283,1299,12200,119052.0,18372196.0
2016-09-26,1299,1311,1283,1293,9985,118501.0,18372196.0
2016-09-27,1293,1319,1273,1291,10282,118317.0,18372196.0
2016-09-28,1291,1291,1243,1261,18073,115561.0,18372196.0
2016-09-29,1283,1479,1255,1323,74952,121256.0,18372196.0
2016-09-30,1321,1469,1301,1379,74331,126401.0,18372196.0
2016-10-04,1379,1463,1379,1454,37101,133198.0,18372196.0
2016-10-05,1447,1503,1445,1456,24075,133382.0,18372196.0
2016-10-06,1481,1499,1455,1496,10321,137057.0,18372196.0
2016-10-07,1509,1509,1479,1500,16171,137424.0,18372196.0
2016-10-10,1499,1632,1475,1624,67153,148815.0,18372196.0
2016-10-11,1614,1720,1608,1706,75846,156347.0,18372196.0
2016-10-12,1728,1778,1692,1756,46446,160940.0,18372196.0
2016-10-13,1756,1818,1744,1805,43275,165350.0,18372196.0
2016-10-14,1800,1834,1688,1740,33122,159471.0,18372196.0
2016-10-17,1728,1754,1634,1650,17898,151203.0,18372196.0
2016-10-18,1650,1698,1636,1696,14444,155429.0,18372196.0
2016-10-19,1648,1720,1604,1608,19700,147345.0,18372196.0
2016-10-20,1612,1700,1612,1692,17549,155061.0,18372196.0
2016-10-21,1692,1898,1692,1748,76754,160206.0,18372196.0
2016-10-24,1706,1774,1706,1730,9684,158552.0,18372196.0
2016-10-25,1724,1776,1644,1720,20974,157633.0,18372196.0
2016-10-26,1684,1764,1678,1704,27818,156164.0,18372196.0
2016-10-27,1706,1724,1666,1684,14586,154326.0,18372196.0
2016-10-28,1718,1718,1666,1684,12656,154326.0,18372196.0
2016-10-31,1650,1702,1648,1686,5413,154510.0,18372196.0
2016-11-01,1612,1710,1612,1654,9468,151571.0,18372196.0
2016-11-02,1640,1660,1493,1544,15546,141466.0,18372196.0
2016-11-03,1543,1600,1541,1564,10350,143303.0,18372196.0
2016-11-04,1483,1622,1483,1564,2811,143303.0,18372196.0
2016-11-07,1654,1654,1563,1602,5813,146794.0,18372196.0
2016-11-08,1684,1684,1561,1586,8404,145324.0,18372196.0
2016-11-09,1662,1662,1483,1534,22039,140547.0,18372196.0
2016-11-10,1533,1642,1533,1560,7050,142936.0,18372196.0
2016-11-11,1602,1602,1545,1580,7585,144773.0,18372196.0
2016-11-14,1545,1628,1485,1578,4505,144589.0,18372196.0
2016-11-15,1614,1614,1549,1572,3201,144038.0,18372196.0
2016-11-16,1547,1602,1545,1548,5254,141833.0,18372196.0
2016-11-17,1525,1579,1503,1542,2310,141282.0,18372196.0
2016-11-18,1541,1575,1443,1550,2435,142017.0,18372196.0
2016-11-21,1535,1575,1531,1570,5483,143854.0,18372196.0
2016-11-22,1423,1581,1423,1562,3083,143119.0,18372196.0
2016-11-23,1523,1569,1479,1526,9689,139812.0,18372196.0
2016-11-24,1575,1577,1443,1444,8963,132280.0,18372196.0
2016-11-25,1367,1541,1367,1482,1747,135771.0,18372196.0
2016-11-28,1577,1577,1413,1448,10567,132647.0,18372196.0
2016-11-29,1433,1447,1393,1428,10439,130810.0,18372196.0
2016-11-30,1431,1431,1401,1428,4259,130810.0,18372196.0
2016-12-01,1443,1491,1403,1410,5803,129157.0,18372196.0
2016-12-02,1411,1439,1399,1402,2202,128422.0,18372196.0
2016-12-05,1393,1461,1343,1391,6895,127503.0,18372196.0
2016-12-06,1393,1417,1343,1367,8697,125298.0,18372196.0
2016-12-07,1347,1381,1323,1331,11189,121991.0,18372196.0
2016-12-08,1343,1343,1263,1343,4686,123094.0,18372196.0
2016-12-09,1303,1393,1297,1389,7101,127319.0,18372196.0
2016-12-12,1417,1417,1323,1349,10530,123645.0,18372196.0
2016-12-13,1339,1339,1283,1337,12581,122543.0,18372196.0
2016-12-14,1343,1343,1303,1323,11667,121256.0,18372196.0
2016-12-15,1323,1341,1295,1341,4232,122910.0,18372196.0
2016-12-16,1327,1395,1327,1339,11589,122726.0,18372196.0
2016-12-19,1303,1345,1303,1341,1692,122910.0,18372196.0
2016-12-20,1307,1383,1307,1337,5050,122543.0,18372196.0
2016-12-21,1313,1341,1305,1333,8568,122175.0,18372196.0
2016-12-22,1307,1359,1299,1301,10658,119236.0,18372196.0
2016-12-23,1285,1313,1275,1279,10381,117215.0,18372196.0
2016-12-26,1267,1449,1265,1404,109248,128605.0,18372196.0
2016-12-27,1531,1531,1365,1385,28353,126952.0,18372196.0
2016-12-28,1345,1443,1345,1375,21039,126033.0,18372196.0
2016-12-29,1375,1401,1311,1343,23583,123094.0,18372196.0
2017-01-02,1343,1343,1263,1321,15587,121073.0,18372196.0
2017-01-03,1321,1329,1295,1327,9339,121624.0,18372196.0
2017-01-04,1331,1331,1293,1315,6094,120522.0,18372196.0
2017-01-05,1327,1327,1297,1321,10512,121073.0,18372196.0
2017-01-06,1321,1343,1309,1323,22333,121256.0,18372196.0
2017-01-09,1337,1339,1299,1317,13455,120705.0,18372196.0
2017-01-10,1317,1325,1295,1319,6734,120889.0,18372196.0
2017-01-11,1303,1343,1303,1311,10190,120154.0,18372196.0
2017-01-12,1305,1333,1277,1293,10741,118501.0,18372196.0
2017-01-13,1293,1313,1243,1279,14015,117215.0,18372196.0
2017-01-16,1279,1283,1241,1253,17153,114826.0,18372196.0
2017-01-17,1305,1305,1239,1257,12049,115194.0,18372196.0
2017-01-18,1229,1257,1223,1233,12668,112989.0,18372196.0
2017-01-19,1307,1307,1235,1241,12385,113724.0,18372196.0
2017-01-20,1283,1283,1227,1253,6691,114826.0,18372196.0
2017-01-23,1253,1253,1215,1233,4589,112989.0,18372196.0
2017-01-24,1233,1233,1158,1199,7509,109866.0,18372196.0
2017-01-25,1198,1243,1172,1173,5958,107477.0,18372196.0
2017-01-26,1182,1243,1162,1163,7070,106559.0,18372196.0
2017-01-31,1237,1237,1158,1169,10224,107110.0,18372196.0
2017-02-01,1158,1192,1102,1177,3732,107845.0,18372196.0
2017-02-02,1160,1219,1160,1177,5692,107845.0,18372196.0
2017-02-03,1172,1217,1172,1193,7305,109315.0,18372196.0
2017-02-06,1180,1215,1170,1193,4127,109315.0,18372196.0
2017-02-07,1217,1217,1172,1195,3151,109498.0,18372196.0
2017-02-08,1205,1213,1172,1197,5627,109682.0,18372196.0
2017-02-09,1178,1227,1178,1213,3457,111152.0,18372196.0
2017-02-10,1215,1233,1184,1227,6142,112438.0,18372196.0
2017-02-13,1198,1253,1198,1227,4185,112438.0,18372196.0
2017-02-14,1229,1313,1223,1279,67909,117215.0,18372196.0
2017-02-15,1257,1297,1257,1263,8036,115745.0,18372196.0
2017-02-16,1287,1523,1283,1416,440456,129708.0,18372196.0
2017-02-17,1413,1413,1309,1311,66317,120154.0,18372196.0
2017-02-20,1311,1337,1265,1279,18567,117215.0,18372196.0
2017-02-21,1233,1293,1231,1247,15436,114275.0,18372196.0
2017-02-22,1277,1277,1223,1249,8156,114459.0,18372196.0
2017-02-23,1249,1277,1205,1213,19513,111152.0,18372196.0
2017-02-24,1196,1227,1196,1213,4577,111152.0,18372196.0
2017-02-27,1233,1233,1192,1195,14804,109498.0,18372196.0
2017-02-28,1203,1223,1180,1181,10179,108212.0,18372196.0
2017-03-02,1180,1215,1174,1193,6876,109315.0,18372196.0
2017-03-03,1205,1211,1132,1165,10553,106742.0,18372196.0
2017-03-06,1140,1154,1088,1143,23196,104722.0,18372196.0
2017-03-07,1130,1198,1130,1161,5659,106375.0,18372196.0
2017-03-08,1132,1156,1128,1147,10149,105089.0,18372196.0
2017-03-09,1146,1148,1132,1141,9169,104538.0,18372196.0
2017-03-10,1134,1160,1130,1159,3372,106191.0,18372196.0
2017-03-13,1144,1166,1136,1157,9132,106008.0,18372196.0
2017-03-14,1160,1164,1144,1151,6421,105456.0,18372196.0
2017-03-15,1190,1190,1132,1145,10661,104905.0,18372196.0
2017-03-16,1164,1164,1132,1153,5432,105640.0,18372196.0
2017-03-17,1152,1174,1124,1175,8111,107661.0,18372196.0
2017-03-20,1144,1158,1144,1147,9812,105089.0,18372196.0
2017-03-21,1146,1146,1124,1135,14608,103987.0,18372196.0
2017-03-22,1132,1140,1108,1109,11388,101598.0,18372196.0
2017-03-23,1132,1142,1086,1123,22696,102884.0,18372196.0
2017-03-24,1098,1106,1054,1057,20724,96821.0,18372196.0
2017-03-27,1056,1120,1040,1065,4939,97556.0,18372196.0
2017-03-28,1114,1114,1044,1059,6371,97005.0,18372196.0
2017-03-29,1046,1066,1042,1063,6493,97373.0,18372196.0
2017-03-30,1048,1068,1036,1059,4714,97005.0,18372196.0
2017-03-31,1032,1058,1022,1029,10037,94249.0,18372196.0
2017-04-03,1028,1058,1022,1031,6296,94433.0,18372196.0
2017-04-04,1030,1054,982,1017,16106,93147.0,18372196.0
2017-04-05,1040,1040,982,987,17669,90483.0,18372196.0
2017-04-06,1002,1052,992,1029,18497,94249.0,18372196.0
2017-04-07,1096,1261,1064,1079,228246,98842.0,18372196.0
2017-04-10,1102,1102,1042,1047,16573,95903.0,18372196.0
2017-04-11,1046,1080,1046,1067,3328,97740.0,18372196.0
2017-04-12,1068,1122,1058,1105,14309,101231.0,18372196.0
2017-04-13,1142,1142,1104,1113,8933,101966.0,18372196.0
2017-04-14,1122,1122,1102,1109,6161,101598.0,18372196.0
2017-04-17,1112,1132,1100,1129,13622,103435.0,18372196.0
2017-04-18,1142,1201,1122,1171,37589,107294.0,18372196.0
2017-04-19,1170,1221,1164,1215,27117,111336.0,18372196.0
2017-04-20,1239,1239,1192,1195,17691,109498.0,18372196.0
2017-04-21,1152,1209,1148,1183,53416,108396.0,18372196.0
2017-04-24,1225,1233,1180,1187,28199,108763.0,18372196.0
2017-04-25,1233,1251,1201,1229,35706,112622.0,18372196.0
2017-04-26,1255,1379,1227,1343,99765,123094.0,18372196.0
2017-04-27,1347,1698,1347,1564,442817,143303.0,18372196.0
2017-04-28,1525,1565,1435,1460,191886,133750.0,18372196.0
2017-05-02,1509,1559,1443,1514,65809,138710.0,18372196.0
2017-05-04,1533,1549,1503,1526,30202,139812.0,18372196.0
2017-05-08,1543,1547,1477,1544,53483,141466.0,18372196.0
2017-05-10,1557,1630,1543,1600,51528,146610.0,18372196.0
2017-05-11,1642,1642,1595,1624,46982,148815.0,18372196.0
2017-05-12,1638,1832,1561,1758,217881,161124.0,18372196.0
2017-05-15,1766,1832,1764,1801,94671,164982.0,18372196.0
2017-05-16,1804,1824,1770,1803,37593,165166.0,18372196.0
2017-05-17,1804,2015,1794,1963,215140,179864.0,18372196.0
2017-05-18,1936,2105,1894,2025,233284,185559.0,18372196.0
2017-05-19,2025,2065,1986,2045,106103,187396.0,18372196.0
2017-05-22,2085,2125,1870,2125,242983,194745.0,18372196.0
2017-05-23,2125,2245,2055,2075,216599,190152.0,18372196.0
2017-05-24,2015,2125,2015,2125,47171,194745.0,18372196.0
2017-05-25,2125,2285,2045,2045,143928,187396.0,18372196.0
2017-05-26,2085,2085,1884,1985,94837,181885.0,18372196.0
2017-05-29,1984,2045,1972,1997,53939,182987.0,18372196.0
2017-05-30,1996,2125,1984,2125,95672,194745.0,18372196.0
2017-05-31,2125,2185,2055,2105,83173,192908.0,18372196.0
2017-06-01,2105,2115,2025,2085,57147,191071.0,18372196.0
2017-06-02,2095,2145,2001,2035,60981,186478.0,18372196.0
2017-06-05,2035,2045,1994,2025,39959,185559.0,18372196.0
2017-06-07,2035,2055,1986,2003,69085,183538.0,18372196.0
2017-06-08,2035,2055,2005,2055,79019,188315.0,18372196.0
2017-06-09,2065,2145,2065,2135,108187,195664.0,18372196.0
2017-06-12,2145,2155,1998,2001,130717,183355.0,18372196.0
2017-06-13,1950,2025,1401,1512,2926275,138526.0,18372196.0
2017-06-14,1563,1660,1513,1532,378430,140364.0,18372196.0
2017-06-15,1549,1573,1467,1530,165855,140180.0,18372196.0
2017-06-16,1529,1529,1431,1486,152581,136138.0,18372196.0
2017-06-19,1503,1505,1423,1472,131907,134852.0,18372196.0
2017-06-20,1437,1563,1321,1534,378589,140547.0,18372196.0
2017-06-21,1523,1543,1467,1484,146146,135954.0,18372196.0
2017-06-22,1485,1670,1423,1600,909555,146610.0,18372196.0
2017-06-23,0,0,0,1600,0,146610.0,18372196.0
2017-06-26,0,0,0,1600,0,,
2017-06-27,0,0,0,1600,0,,
2017-06-28,0,0,0,1600,0,,
2017-06-29,0,0,0,1600,0,,
2017-06-30,0,0,0,1600,0,,
2017-07-03,0,0,0,1600,0,,
2017-07-04,0,0,0,1600,0,,
2017-07-05,0,0,0,1600,0,,
2017-07-06,0,0,0,1600,0,,
2017-07-07,0,0,0,1600,0,,
2017-07-10,0,0,0,1600,0,,
2017-07-11,1680,1700,1455,1485,3086434,136414.0,91860980.0
2017-07-12,1525,1525,1335,1355,1252936,124472.0,91860980.0
2017-07-13,1355,1425,1225,1290,1770798,118501.0,91860980.0
2017-07-14,1285,1530,1260,1380,7265942,126768.0,91860980.0
2017-07-17,1380,1530,1340,1475,1448092,135495.0,91860980.0
2017-07-18,1480,1605,1445,1495,1259332,137332.0,91860980.0
2017-07-19,1510,1545,1445,1480,400359,135954.0,91860980.0
2017-07-20,1495,1540,1455,1485,505537,136414.0,91860980.0
2017-07-21,1600,1605,1510,1510,1198507,138710.0,91860980.0
2017-07-24,1510,1600,1510,1555,615588,142844.0,91860980.0
2017-07-25,1580,1580,1485,1485,345070,136414.0,91860980.0
2017-07-26,1485,1485,1370,1415,496016,129983.0,91860980.0
2017-07-27,1410,1470,1395,1430,422350,131361.0,91860980.0
2017-07-28,1430,1465,1340,1385,264799,127227.0,91860980.0
2017-07-31,1385,1435,1340,1385,179807,127227.0,91860980.0
2017-08-01,1410,1540,1365,1485,494620,136414.0,91860980.0
2017-08-02,1485,1530,1455,1490,214595,136873.0,91860980.0
2017-08-03,1515,1515,1415,1415,313794,129983.0,91860980.0
2017-08-04,1430,1450,1320,1380,396047,126768.0,91860980.0
2017-08-07,1385,1385,1335,1375,168071,126309.0,91860980.0
2017-08-08,1360,1390,1325,1355,231518,124472.0,91860980.0
2017-08-09,1380,1380,1330,1375,216673,126309.0,91860980.0
2017-08-10,1380,1410,1310,1370,257803,125850.0,91860980.0
2017-08-11,1385,1385,1290,1355,331808,124472.0,91860980.0
2017-08-14,1355,1405,1315,1340,182621,123094.0,91860980.0
2017-08-16,1300,1440,1300,1395,496439,128146.0,91860980.0
2017-08-17,1400,1440,1365,1440,404118,132280.0,91860980.0
2017-08-18,1460,1465,1400,1430,185403,131361.0,91860980.0
2017-08-21,1450,1520,1415,1500,386479,137791.0,91860980.0
2017-08-22,1505,1555,1440,1510,464770,138710.0,91860980.0
2017-08-23,1510,1545,1485,1510,199227,138710.0,91860980.0
2017-08-24,1530,1540,1485,1520,442010,139629.0,91860980.0
2017-08-25,1510,1545,1510,1545,340302,141925.0,91860980.0
2017-08-28,1575,1645,1545,1600,961732,146978.0,91860980.0
2017-08-29,1640,1640,1560,1570,416067,144222.0,91860980.0
2017-08-30,1565,1575,1450,1450,680600,133198.0,91860980.0
2017-08-31,1450,1500,1405,1465,289574,134576.0,91860980.0
2017-09-01,1495,1500,1445,1465,177018,134576.0,91860980.0
2017-09-04,1400,1490,1400,1470,194608,135036.0,91860980.0
2017-09-05,1495,1495,1440,1470,99723,135036.0,91860980.0
2017-09-06,1510,1510,1460,1470,122116,135036.0,91860980.0
2017-09-07,1450,1485,1450,1480,120633,135954.0,91860980.0
2017-09-08,1455,1500,1445,1470,206629,135036.0,91860980.0
2017-09-11,1470,1475,1360,1390,268590,127687.0,91860980.0
2017-09-12,1425,1440,1340,1380,542355,126768.0,91860980.0
2017-09-13,1380,1380,1315,1365,270228,125390.0,91860980.0
2017-09-14,1360,1360,1280,1280,405220,117582.0,91860980.0
2017-09-15,1300,1325,1260,1325,225523,121716.0,91860980.0
2017-09-18,1300,1370,1300,1355,134737,124472.0,91860980.0
2017-09-19,1385,1385,1300,1365,200456,125390.0,91860980.0
2017-09-20,1375,1375,1260,1305,265781,119879.0,91860980.0
2017-09-21,1305,1320,1275,1320,99491,121256.0,91860980.0
2017-09-22,1330,1340,1250,1300,175351,119419.0,91860980.0
2017-09-25,1300,1305,1215,1230,249748,112989.0,91860980.0
2017-09-26,1175,1290,1175,1265,172139,116204.0,91860980.0
2017-09-27,1265,1305,1265,1290,97798,118501.0,91860980.0
2017-09-28,1285,1315,1220,1220,196838,112070.0,91860980.0
2017-09-29,1225,1255,1170,1235,195423,113448.0,91860980.0
2017-10-10,1235,1290,1170,1180,237474,108396.0,91860980.0
2017-10-11,1180,1200,1150,1190,139858,109315.0,91860980.0
2017-10-12,1170,1190,1065,1115,582563,102425.0,91860980.0
2017-10-13,1110,1110,1015,1050,710753,96454.0,91860980.0
2017-10-16,1050,1065,971,981,641830,90116.0,91860980.0
2017-10-17,981,995,927,935,949067,85890.0,91860980.0
2017-10-18,970,1010,874,880,1338052,80838.0,91860980.0
2017-10-19,856,876,833,851,772162,78174.0,91860980.0
2017-10-20,833,878,833,877,710876,80562.0,91860980.0
2017-10-23,877,945,870,928,661763,85247.0,91860980.0
2017-10-24,940,1080,930,1015,1189840,93239.0,91860980.0
2017-10-25,1040,1060,981,997,360824,91585.0,91860980.0
2017-10-26,997,1025,989,995,184636,91402.0,91860980.0
2017-10-27,1015,1020,968,995,170407,91402.0,91860980.0
2017-10-30,1025,1025,984,987,168225,90667.0,91860980.0
2017-10-31,987,998,950,955,222199,87727.0,91860980.0
2017-11-01,959,982,923,930,209929,85431.0,91860980.0
2017-11-02,932,975,932,954,109106,87635.0,91860980.0
2017-11-03,969,970,939,940,174259,86349.0,91860980.0
2017-11-06,942,964,940,949,133190,87176.0,91860980.0
2017-11-07,964,964,938,944,113429,86717.0,91860980.0
2017-11-08,945,956,925,935,83874,85890.0,91860980.0
2017-11-09,935,949,907,920,161349,84512.0,91860980.0
2017-11-10,940,940,900,924,134389,84880.0,91860980.0
2017-11-13,913,925,897,918,230753,84328.0,91860980.0
2017-11-14,940,940,890,907,228954,83318.0,91860980.0
2017-11-15,890,914,876,891,223744,81848.0,91860980.0
2017-11-16,891,934,880,897,125935,82399.0,91860980.0
2017-11-17,917,917,870,895,160049,82216.0,91860980.0
2017-11-20,895,900,869,870,270468,79919.0,91860980.0
2017-11-21,870,870,846,856,162742,78633.0,91860980.0
2017-11-22,863,863,836,836,232090,76796.0,91860980.0
2017-11-23,835,918,835,880,271093,80838.0,91860980.0
2017-11-24,887,924,884,902,225307,82859.0,91860980.0
2017-11-27,904,920,890,899,236845,82583.0,91860980.0
2017-11-28,915,915,840,856,167464,78633.0,91860980.0
2017-11-29,875,875,855,869,103976,79827.0,91860980.0
2017-11-30,869,878,855,865,152897,79460.0,91860980.0
2017-12-01,870,873,847,865,103320,79460.0,91860980.0
2017-12-04,874,933,865,915,296366,84053.0,91860980.0
2017-12-05,916,1025,916,937,1574672,86074.0,91860980.0
2017-12-06,938,947,907,932,243928,85614.0,91860980.0
2017-12-07,935,935,886,894,186861,82124.0,91860980.0
2017-12-08,918,918,856,869,269810,79827.0,91860980.0
2017-12-11,842,857,827,835,288898,76704.0,91860980.0
2017-12-12,843,843,814,827,208525,75969.0,91860980.0
2017-12-13,810,868,810,864,132525,79368.0,91860980.0
2017-12-14,862,871,835,856,89623,78633.0,91860980.0
2017-12-15,857,869,830,849,113537,77990.0,91860980.0
2017-12-18,850,852,829,849,126740,77990.0,91860980.0
2017-12-19,850,869,811,834,187092,76612.0,91860980.0
2017-12-20,861,868,824,824,322329,75693.0,91860980.0
2017-12-21,825,842,810,812,131557,74591.0,91860980.0
2017-12-22,820,840,786,812,105218,74591.0,91860980.0
2017-12-26,817,835,799,830,207359,76245.0,91860980.0
2017-12-27,841,841,819,833,87598,76520.0,91860980.0
2017-12-28,833,855,820,844,209642,77531.0,91860980.0
2018-01-02,837,864,835,842,93253,77347.0,91860980.0
2018-01-03,842,848,804,823,276755,75602.0,91860980.0
2018-01-04,830,830,794,804,605882,73856.0,91860980.0
2018-01-05,804,828,795,806,197478,74040.0,91860980.0
2018-01-08,801,818,787,794,308332,72938.0,91860980.0
2018-01-09,794,805,784,789,201088,72478.0,91860980.0
2018-01-10,787,793,775,787,158084,72295.0,91860980.0
2018-01-11,787,787,754,759,372284,69722.0,91860980.0
2018-01-12,762,771,756,763,184226,70090.0,91860980.0
2018-01-15,760,762,734,739,298658,67885.0,91860980.0
2018-01-16,739,747,725,746,164451,68528.0,91860980.0
2018-01-17,760,760,718,734,314001,67426.0,91860980.0
2018-01-18,740,775,731,751,284425,68988.0,91860980.0
2018-01-19,752,786,746,784,313511,72019.0,91860980.0
2018-01-22,782,989,780,823,6272761,75602.0,91860980.0
2018-01-23,839,843,800,807,853964,74132.0,91860980.0
2018-01-24,803,844,790,821,539061,75418.0,91860980.0
2018-01-25,818,838,818,835,288952,76704.0,91860980.0
2018-01-26,835,841,816,835,381490,76704.0,91860980.0
2018-01-29,837,885,835,843,492415,77439.0,91860980.0
2018-01-30,854,865,832,850,270081,78082.0,91860980.0
2018-01-31,847,852,830,830,227274,76245.0,91860980.0
2018-02-01,836,855,828,840,220190,77163.0,91860980.0
2018-02-02,853,853,829,832,243065,76428.0,91860980.0
2018-02-05,824,824,799,808,231154,74224.0,91860980.0
2018-02-06,795,800,760,775,309014,71192.0,91860980.0
2018-02-07,790,790,770,784,205871,72019.0,91860980.0
2018-02-08,789,818,783,808,161625,74224.0,91860980.0
2018-02-09,799,808,767,798,153397,73305.0,91860980.0
2018-02-12,800,820,781,782,172298,71835.0,91860980.0
2018-02-13,794,794,761,780,145342,71652.0,91860980.0
2018-02-14,790,790,761,779,70787,71560.0,91860980.0
2018-02-19,790,793,770,787,77232,72295.0,91860980.0
2018-02-20,796,796,770,789,96968,72478.0,91860980.0
2018-02-21,789,790,773,783,124184,71927.0,91860980.0
2018-02-22,783,787,771,774,102570,71100.0,91860980.0
2018-02-23,789,789,770,772,119116,70917.0,91860980.0
2018-02-26,772,780,760,770,114376,70733.0,91860980.0
2018-02-27,774,784,760,780,126816,71652.0,91860980.0
2018-02-28,780,857,771,824,1036170,75693.0,91860980.0
2018-03-02,824,892,824,868,1408929,79735.0,91860980.0
