제노포커스(187420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-05,7700,7820,7570,7730,71394,162323.0,20999085.0
2018-11-06,7830,7960,7610,7840,107268,164633.0,20999085.0
2018-11-07,7840,7980,7600,7730,125298,162323.0,20999085.0
2018-11-08,7950,8020,7750,7820,80040,164213.0,20999085.0
2018-11-09,7800,7840,7590,7700,56435,161693.0,20999085.0
2018-11-12,7600,7650,7280,7340,96638,154133.0,20999085.0
2018-11-13,7180,7390,6770,7380,130405,154973.0,20999085.0
2018-11-14,7270,7620,7250,7410,70925,155603.0,20999085.0
2018-11-15,7350,7490,7120,7270,82401,152663.0,20999085.0
2018-11-16,7280,7510,7260,7400,99902,155393.0,20999085.0
2018-11-19,7400,7630,7350,7630,96068,160223.0,20999085.0
2018-11-20,7510,7700,7450,7540,82988,158333.0,20999085.0
2018-11-21,7450,7680,7250,7630,85646,160223.0,20999085.0
2018-11-22,7670,8050,7640,7770,223488,163163.0,20999085.0
2018-11-23,7730,7820,7420,7470,57383,156863.0,20999085.0
2018-11-26,7410,7570,7400,7490,54012,157283.0,20999085.0
2018-11-27,7570,7950,7510,7850,129078,169057.0,21535863.0
2018-11-28,7850,8110,7730,8110,237988,174656.0,21535863.0
2018-11-29,8200,8470,7850,7970,167909,171641.0,21535863.0
2018-11-30,7940,7990,7730,7850,87339,169057.0,21535863.0
2018-12-03,7940,7950,7830,7840,69349,168841.0,21535863.0
2018-12-04,7870,7900,7730,7780,47666,167549.0,21535863.0
2018-12-05,7600,7690,7570,7630,57987,164319.0,21535863.0
2018-12-06,7630,7650,7160,7210,163390,155274.0,21535863.0
2018-12-07,7250,7400,7160,7310,67882,157427.0,21535863.0
2018-12-10,7100,7190,6960,7010,86158,150966.0,21535863.0
2018-12-11,7060,7170,6850,6900,84846,148597.0,21535863.0
2018-12-12,6910,7090,6890,7090,53329,152689.0,21535863.0
2018-12-13,7080,7230,7050,7100,61715,152905.0,21535863.0
2018-12-14,7100,7180,6830,6830,78366,147090.0,21535863.0
2018-12-17,6760,6840,6590,6670,92641,143644.0,21535863.0
2018-12-18,6670,6700,6500,6500,120795,139983.0,21535863.0
2018-12-19,6500,6730,6490,6680,79399,143860.0,21535863.0
2018-12-20,6570,6670,6500,6530,77753,140629.0,21535863.0
2018-12-21,6490,6690,6410,6680,58617,143860.0,21535863.0
2018-12-24,6580,6700,6490,6540,68315,140845.0,21535863.0
2018-12-26,6400,6460,6300,6310,81921,135891.0,21535863.0
2018-12-27,6400,6860,6390,6670,106238,143644.0,21535863.0
2018-12-28,6700,7170,6700,7040,180820,151612.0,21535863.0
2019-01-02,7100,7300,6900,7010,138806,150966.0,21535863.0
2019-01-03,7050,7120,6830,6900,65568,148597.0,21535863.0
2019-01-04,6890,7070,6730,7040,52807,151612.0,21535863.0
2019-01-07,7060,7160,7000,7080,34370,152474.0,21535863.0
2019-01-08,7050,7100,6940,7010,52115,150966.0,21535863.0
2019-01-09,7090,7310,7050,7190,76295,154843.0,21535863.0
2019-01-10,7190,7190,7020,7110,43878,153120.0,21535863.0
2019-01-11,7080,7220,7010,7060,56393,152043.0,21535863.0
2019-01-14,7120,7120,6940,7020,32397,151182.0,21535863.0
2019-01-15,6970,7200,6970,7070,38468,152259.0,21535863.0
2019-01-16,7050,7080,6970,7040,65069,151612.0,21535863.0
2019-01-17,7050,7190,6980,7010,45045,150966.0,21535863.0
2019-01-18,7010,7110,7000,7100,37659,152905.0,21535863.0
2019-01-21,7170,7170,6990,7030,62475,151397.0,21535863.0
2019-01-22,7080,7140,6940,7050,57564,151828.0,21535863.0
2019-01-23,6970,7100,6970,7100,36225,152905.0,21535863.0
2019-01-24,7100,7350,7070,7330,104402,157858.0,21535863.0
2019-01-25,7330,7420,7260,7340,67331,158073.0,21535863.0
2019-01-28,7380,7390,7270,7300,43672,157212.0,21535863.0
2019-01-29,7260,7350,7180,7330,45694,157858.0,21535863.0
2019-01-30,7300,7480,7300,7430,49647,160011.0,21535863.0
2019-01-31,7440,7530,7370,7380,36226,158935.0,21535863.0
2019-02-01,7380,7450,7340,7450,45069,160442.0,21535863.0
2019-02-07,7400,7410,7210,7240,80092,155920.0,21535863.0
2019-02-08,7250,7350,7200,7310,45424,157427.0,21535863.0
2019-02-11,7340,7800,7280,7750,227200,166903.0,21535863.0
2019-02-12,7800,7860,7500,7670,146679,165180.0,21535863.0
2019-02-13,7670,7870,7580,7740,65948,166688.0,21535863.0
2019-02-14,7860,8240,7830,7900,426745,170133.0,21535863.0
2019-02-15,8650,8650,7960,7960,762945,171425.0,21535863.0
2019-02-18,8050,8150,7960,8000,134879,172287.0,21535863.0
2019-02-19,8060,8100,7870,7900,96878,170133.0,21535863.0
2019-02-20,7910,8070,7860,8020,100667,172718.0,21535863.0
2019-02-21,8030,8400,7930,8240,176873,177456.0,21535863.0
2019-02-22,8250,8410,8130,8300,91560,178748.0,21535863.0
2019-02-25,8260,8540,8170,8540,190802,183916.0,21535863.0
2019-02-26,8640,8810,8480,8480,365426,182624.0,21535863.0
2019-02-27,8500,8670,8300,8660,151708,186501.0,21535863.0
2019-02-28,8660,8720,8320,8540,129161,183916.0,21535863.0
2019-03-04,8610,8790,8560,8790,139017,189300.0,21535863.0
2019-03-05,8750,8830,8650,8790,111781,189300.0,21535863.0
2019-03-06,8870,8980,8720,8870,117387,191023.0,21535863.0
2019-03-07,8880,9000,8700,8760,133902,188654.0,21535863.0
2019-03-08,8700,8760,8530,8700,119502,187362.0,21535863.0
2019-03-11,8720,8960,8470,8960,176098,192961.0,21535863.0
2019-03-12,9000,9150,8940,9080,256424,195546.0,21535863.0
2019-03-13,9110,9400,9090,9360,434168,201576.0,21535863.0
2019-03-14,9390,9700,9280,9360,303923,201576.0,21535863.0
2019-03-15,9250,9290,8760,8860,283554,190808.0,21535863.0
2019-03-18,8860,8860,8560,8620,170743,185639.0,21535863.0
2019-03-19,8730,8730,8450,8480,111410,182624.0,21535863.0
2019-03-20,8560,8580,7750,8200,159710,176594.0,21535863.0
2019-03-21,8100,8310,8050,8160,81399,175733.0,21535863.0
2019-03-22,8210,8230,7940,7950,88601,171210.0,21535863.0
2019-03-25,7780,7980,7710,7730,66333,166472.0,21535863.0
2019-03-26,7740,8050,7740,8000,54583,172287.0,21535863.0
2019-03-27,8050,8110,7800,7850,56952,169057.0,21535863.0
2019-03-28,7790,7850,7650,7700,47541,165826.0,21535863.0
2019-03-29,7730,7850,7430,7700,89385,165826.0,21535863.0
2019-04-01,7700,7740,7460,7620,127036,164103.0,21535863.0
2019-04-02,7630,7710,7500,7530,62665,162165.0,21535863.0
2019-04-03,7530,7790,7500,7730,75373,166472.0,21535863.0
2019-04-04,7780,7790,7600,7660,51761,164965.0,21535863.0
2019-04-05,7700,7710,7470,7550,74740,162596.0,21535863.0
2019-04-08,7610,7630,7500,7570,57330,163026.0,21535863.0
2019-04-09,7570,7720,7470,7640,52453,164534.0,21535863.0
2019-04-10,7600,7650,7530,7540,82421,162380.0,21535863.0
2019-04-11,7560,7660,7550,7630,44595,164319.0,21535863.0
2019-04-12,7660,7960,7610,7900,126599,170133.0,21535863.0
2019-04-15,7860,7900,7700,7740,93627,166688.0,21535863.0
2019-04-16,7670,7760,7390,7460,140136,160658.0,21535863.0
2019-04-17,7480,7510,7310,7440,75853,160227.0,21535863.0
2019-04-18,7440,7450,7140,7200,95329,155058.0,21535863.0
2019-04-19,7290,7310,7160,7230,59311,155704.0,21535863.0
2019-04-22,7200,7430,7190,7370,53775,158719.0,21535863.0
2019-04-23,7370,7430,7280,7380,31045,158935.0,21535863.0
2019-04-24,7380,7440,7200,7230,66060,155704.0,21535863.0
2019-04-25,7230,7230,7030,7070,70702,152259.0,21535863.0
2019-04-26,7070,7200,6970,6990,46284,150536.0,21535863.0
2019-04-29,6920,7190,6920,7180,30914,154627.0,21535863.0
2019-04-30,7200,7230,7110,7230,18525,155704.0,21535863.0
2019-05-02,7230,7340,7170,7260,66208,156350.0,21535863.0
2019-05-03,7260,7350,7200,7340,48665,158073.0,21535863.0
2019-05-07,7200,7220,7100,7110,67507,153120.0,21535863.0
2019-05-08,7180,7180,7000,7030,49829,151397.0,21535863.0
2019-05-09,7000,7070,6700,6850,124999,147521.0,21535863.0
2019-05-10,6850,6860,6620,6790,103722,146229.0,21535863.0
2019-05-13,6730,6750,6500,6690,74798,144075.0,21535863.0
2019-05-14,6460,6830,6460,6830,87688,147090.0,21535863.0
2019-05-15,6840,7110,6800,7100,63568,152905.0,21535863.0
2019-05-16,7100,7240,7000,7180,104320,154627.0,21535863.0
2019-05-17,7320,7620,7290,7490,417334,161304.0,21535863.0
2019-05-20,7540,7540,7050,7050,137655,151828.0,21535863.0
2019-05-21,7050,7150,6860,7050,67014,151828.0,21535863.0
2019-05-22,7000,7180,6950,7170,53727,154412.0,21535863.0
2019-05-23,7170,7170,6920,7000,65804,150751.0,21535863.0
2019-05-24,7000,7000,6840,6970,57496,150105.0,21535863.0
2019-05-27,6890,6970,6820,6950,32052,149674.0,21535863.0
2019-05-28,6880,7120,6860,7100,46926,152905.0,21535863.0
2019-05-29,7080,7080,6900,7000,36411,150751.0,21535863.0
2019-05-30,7000,7410,6930,7160,105375,154197.0,21535863.0
2019-05-31,7150,7310,7070,7290,114086,156996.0,21535863.0
2019-06-03,7260,7380,7150,7360,57206,158504.0,21535863.0
2019-06-04,7500,8640,7460,7490,4541575,161304.0,21535863.0
2019-06-05,7490,7560,7330,7520,358265,161950.0,21535863.0
2019-06-07,7520,7560,7410,7520,216253,161950.0,21535863.0
2019-06-10,7560,7580,7450,7550,174130,162596.0,21535863.0
2019-06-11,7590,7920,7550,7850,359344,169057.0,21535863.0
2019-06-12,7860,7890,7760,7850,157135,169057.0,21535863.0
2019-06-13,7850,8070,7850,8070,222258,173794.0,21535863.0
2019-06-14,8090,8110,7980,8080,158738,174010.0,21535863.0
2019-06-17,8080,8150,8000,8100,148134,174440.0,21535863.0
2019-06-18,8140,8280,7920,8090,350283,174225.0,21535863.0
2019-06-19,8150,8400,7990,8140,605611,175302.0,21535863.0
2019-06-20,8070,8230,7960,8200,102457,176594.0,21535863.0
2019-06-21,8200,8240,8090,8200,152164,176594.0,21535863.0
2019-06-24,8200,8470,8160,8170,347129,175948.0,21535863.0
2019-06-25,8190,8210,7730,7760,269888,167118.0,21535863.0
2019-06-26,7730,7850,7630,7770,83304,167334.0,21535863.0
2019-06-27,7800,7800,7200,7400,177373,159365.0,21535863.0
2019-06-28,7410,7430,7230,7370,90259,158719.0,21535863.0
2019-07-01,7380,7400,7270,7300,52445,157212.0,21535863.0
2019-07-02,7290,7330,7200,7230,47381,155704.0,21535863.0
2019-07-03,7200,7320,7170,7230,56200,155704.0,21535863.0
2019-07-04,7200,7200,6950,7130,117422,153551.0,21535863.0
2019-07-05,7130,7240,7100,7210,46886,155274.0,21535863.0
2019-07-08,7240,7240,6900,6900,83441,148597.0,21535863.0
2019-07-09,6870,7020,6760,6770,69289,145798.0,21535863.0
2019-07-10,6760,6880,6760,6870,52601,147951.0,21535863.0
2019-07-11,6830,6980,6830,6980,28905,150320.0,21535863.0
2019-07-12,7030,7030,6890,6980,30475,150320.0,21535863.0
2019-07-15,6980,6990,6830,6930,36104,149244.0,21535863.0
2019-07-16,6940,7100,6870,7010,47486,150966.0,21535863.0
2019-07-17,7050,7050,6930,7010,33503,150966.0,21535863.0
2019-07-18,7030,7030,6850,6910,64427,148813.0,21535863.0
2019-07-19,6910,7100,6910,7050,30089,151828.0,21535863.0
2019-07-22,7040,7090,6940,6980,18798,150320.0,21535863.0
2019-07-23,7040,7040,6880,6940,39555,149459.0,21535863.0
2019-07-24,6900,6980,6820,6830,45733,147090.0,21535863.0
2019-07-25,6830,6870,6550,6640,75058,142998.0,21535863.0
2019-07-26,6600,6660,6450,6550,63001,141060.0,21535863.0
2019-07-29,6500,6550,6050,6050,161369,130292.0,21535863.0
2019-07-30,6050,6220,6050,6130,49273,132015.0,21535863.0
2019-07-31,6080,6170,5880,6130,67570,132015.0,21535863.0
2019-08-01,6090,6190,6000,6000,50194,129215.0,21535863.0
2019-08-02,5810,6000,5790,6000,87802,129215.0,21535863.0
2019-08-05,5950,5960,5090,5250,253966,113063.0,21535863.0
2019-08-06,5040,5370,4860,4930,237367,106172.0,21535863.0
2019-08-07,4930,5130,4930,5030,204443,108325.0,21535863.0
2019-08-08,5050,5300,5050,5280,97029,113709.0,21535863.0
2019-08-09,5300,5390,5210,5280,58408,113709.0,21535863.0
2019-08-12,5300,5430,5180,5390,58815,116078.0,21535863.0
2019-08-13,5350,5460,5240,5400,59151,116294.0,21535863.0
2019-08-14,5430,5720,5320,5360,57069,115432.0,21535863.0
2019-08-16,5300,5300,5130,5220,75627,112417.0,21535863.0
2019-08-19,5220,5240,5180,5210,34754,112202.0,21535863.0
2019-08-20,5230,5360,5190,5340,46798,115002.0,21535863.0
2019-08-21,5330,5440,5300,5410,33119,116509.0,21535863.0
2019-08-22,5450,5490,5360,5380,47155,115863.0,21535863.0
2019-08-23,5320,5360,5200,5300,59674,114140.0,21535863.0
2019-08-26,5200,5200,4930,5060,78162,108971.0,21535863.0
2019-08-27,5060,5160,5060,5130,61551,110479.0,21535863.0
2019-08-28,5140,5260,5060,5240,56553,112848.0,21535863.0
2019-08-29,5210,5490,5200,5240,44702,112848.0,21535863.0
2019-08-30,5270,5420,5260,5400,45159,116294.0,21535863.0
2019-09-02,5410,5660,5360,5620,129480,121032.0,21535863.0
2019-09-03,5620,5670,5550,5620,56497,121032.0,21535863.0
2019-09-04,5620,5690,5450,5620,35887,121032.0,21535863.0
2019-09-05,5620,5720,5550,5680,78154,122324.0,21535863.0
2019-09-06,5690,5740,5570,5590,45980,120385.0,21535863.0
2019-09-09,5620,5650,5490,5490,36889,118232.0,21535863.0
2019-09-10,5520,5530,5450,5500,19854,118447.0,21535863.0
2019-09-11,5470,5630,5470,5590,35216,120385.0,21535863.0
2019-09-16,5600,5620,5530,5600,27512,120601.0,21535863.0
2019-09-17,5620,5820,5570,5760,94837,124047.0,21535863.0
2019-09-18,5770,5790,5650,5690,50015,122539.0,21535863.0
2019-09-19,5700,5730,5650,5680,38931,122324.0,21535863.0
2019-09-20,5660,5860,5610,5690,93982,122539.0,21535863.0
2019-09-23,5710,5710,5510,5580,55183,120170.0,21535863.0
2019-09-24,5500,5600,5450,5540,72033,119309.0,21535863.0
2019-09-25,5540,5540,5260,5390,85199,116078.0,21535863.0
2019-09-26,5410,5460,5280,5390,55530,116078.0,21535863.0
2019-09-27,5390,5390,5250,5380,30616,115863.0,21535863.0
2019-09-30,5420,5520,5290,5520,94284,118878.0,21535863.0
2019-10-01,5520,5710,5460,5670,168550,122108.0,21535863.0
2019-10-02,5650,5800,5550,5550,200338,119524.0,21535863.0
2019-10-04,5550,5570,5320,5330,107690,114786.0,21535863.0
2019-10-07,5340,5490,5330,5420,89584,116724.0,21535863.0
