원일특강(012620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-27,9010,9050,8940,9020,22127,39688.0,4400000.0
2014-11-28,9020,9020,8720,8860,7377,38984.0,4400000.0
2014-12-01,9000,9130,8880,9000,31657,39600.0,4400000.0
2014-12-02,9000,9140,8910,9090,9196,39996.0,4400000.0
2014-12-03,9090,9090,8960,9090,10926,39996.0,4400000.0
2014-12-04,9090,9500,9090,9350,31857,41140.0,4400000.0
2014-12-05,9440,9550,9230,9550,10316,42020.0,4400000.0
2014-12-08,9540,9590,9420,9500,17330,41800.0,4400000.0
2014-12-09,9500,9500,9220,9220,32880,40568.0,4400000.0
2014-12-10,9220,9280,8850,9200,22111,40480.0,4400000.0
2014-12-11,9190,9190,8920,8960,10445,39424.0,4400000.0
2014-12-12,8900,9070,8770,8770,19233,38588.0,4400000.0
2014-12-15,8760,8760,8510,8680,10674,38192.0,4400000.0
2014-12-16,8560,8680,8540,8680,22962,38192.0,4400000.0
2014-12-17,8680,8680,8510,8510,13231,37444.0,4400000.0
2014-12-18,8530,8790,8270,8390,19476,36916.0,4400000.0
2014-12-19,8390,8530,8390,8500,9708,37400.0,4400000.0
2014-12-22,8660,8720,8620,8720,26528,38368.0,4400000.0
2014-12-23,8720,8720,8520,8610,11537,37884.0,4400000.0
2014-12-24,8740,8740,8610,8700,1882,38280.0,4400000.0
2014-12-26,8700,8890,8700,8880,15239,39072.0,4400000.0
2014-12-29,8990,8990,8730,8920,4418,39248.0,4400000.0
2014-12-30,8920,8920,8630,8780,5428,38632.0,4400000.0
2015-01-02,8800,8940,8620,8760,15388,38544.0,4400000.0
2015-01-05,8640,8990,8640,8940,10623,39336.0,4400000.0
2015-01-06,8940,8940,8740,8820,16706,38808.0,4400000.0
2015-01-07,8820,8910,8650,8890,17497,39116.0,4400000.0
2015-01-08,8850,8980,8810,8940,5703,39336.0,4400000.0
2015-01-09,8850,8970,8770,8950,5378,39380.0,4400000.0
2015-01-12,8760,8920,8760,8860,6146,38984.0,4400000.0
2015-01-13,8910,9000,8860,8900,8476,39160.0,4400000.0
2015-01-14,8900,8910,8750,8800,7952,38720.0,4400000.0
2015-01-15,8840,8880,8710,8860,15263,38984.0,4400000.0
2015-01-16,8890,8890,8750,8810,9394,38764.0,4400000.0
2015-01-19,8770,8920,8760,8830,9282,38852.0,4400000.0
2015-01-20,8830,8840,8700,8750,19952,38500.0,4400000.0
2015-01-21,8750,8930,8750,8800,8765,38720.0,4400000.0
2015-01-22,8750,8950,8750,8810,9001,38764.0,4400000.0
2015-01-23,8810,8980,8810,8930,13526,39292.0,4400000.0
2015-01-26,8860,9200,8860,9150,39735,40260.0,4400000.0
2015-01-27,9200,9540,9190,9220,37296,40568.0,4400000.0
2015-01-28,9200,9300,9040,9180,18554,40392.0,4400000.0
2015-01-29,9180,9400,9000,9370,40610,41228.0,4400000.0
2015-01-30,9420,9460,9240,9300,18996,40920.0,4400000.0
2015-02-02,9300,9440,9150,9440,25259,41536.0,4400000.0
2015-02-03,9440,9480,9320,9330,16108,41052.0,4400000.0
2015-02-04,9200,9500,9150,9350,16376,41140.0,4400000.0
2015-02-05,9390,9930,9390,9730,40774,42812.0,4400000.0
2015-02-06,9770,10300,9700,10100,46852,44440.0,4400000.0
2015-02-09,10100,10250,9800,9940,43662,43736.0,4400000.0
2015-02-10,9930,10600,9900,10500,73934,46200.0,4400000.0
2015-02-11,10800,12050,10700,12050,346684,53020.0,4400000.0
2015-02-12,12250,13000,11250,11700,576221,51480.0,4400000.0
2015-02-13,11600,12450,11500,12350,223376,54340.0,4400000.0
2015-02-16,12350,12350,11600,11650,110867,51260.0,4400000.0
2015-02-17,11550,12150,11500,11800,165904,51920.0,4400000.0
2015-02-23,11950,13000,11750,12600,232076,55440.0,4400000.0
2015-02-24,12600,13000,12500,12800,43662,56320.0,4400000.0
2015-02-25,13000,14600,12950,13350,236162,58740.0,4400000.0
2015-02-26,13350,13500,12850,13250,41107,58300.0,4400000.0
2015-02-27,13250,13500,12950,13250,36776,58300.0,4400000.0
2015-03-02,12900,13000,12100,12200,97166,53680.0,4400000.0
2015-03-03,12200,12600,12000,12550,39017,55220.0,4400000.0
2015-03-04,12350,12550,12150,12400,31741,54560.0,4400000.0
2015-03-05,12450,12650,12100,12350,24662,54340.0,4400000.0
2015-03-06,12200,12400,12150,12200,26300,53680.0,4400000.0
2015-03-09,12000,12100,11250,11300,185248,49720.0,4400000.0
2015-03-10,11450,11650,10800,10850,89993,47740.0,4400000.0
2015-03-11,10850,11300,10850,11050,60032,48620.0,4400000.0
2015-03-12,11150,11300,10950,11250,30440,49500.0,4400000.0
2015-03-13,11250,11300,11050,11200,28351,49280.0,4400000.0
2015-03-16,11300,11350,10950,11050,31279,48620.0,4400000.0
2015-03-17,10950,11700,10950,11550,70934,50820.0,4400000.0
2015-03-18,11550,11750,11350,11400,24574,50160.0,4400000.0
2015-03-19,11400,11600,11150,11550,24759,50820.0,4400000.0
2015-03-20,11550,11700,11050,11700,45152,51480.0,4400000.0
2015-03-23,11600,11800,11450,11600,49326,51040.0,4400000.0
2015-03-24,11700,11850,11600,11650,20261,51260.0,4400000.0
2015-03-25,11800,13350,11600,13350,178534,58740.0,4400000.0
2015-03-26,13450,14050,12900,13100,125801,57640.0,4400000.0
2015-03-27,13100,14000,12550,12850,119747,56540.0,4400000.0
2015-03-30,12850,13250,12650,12700,48960,55880.0,4400000.0
2015-03-31,12850,13700,12850,13150,72079,57860.0,4400000.0
2015-04-01,13150,13500,13000,13100,32486,57640.0,4400000.0
2015-04-02,13000,13350,12500,12900,37365,56760.0,4400000.0
2015-04-03,13050,13250,12700,13000,29581,57200.0,4400000.0
2015-04-06,13050,14850,13000,14050,243735,61820.0,4400000.0
2015-04-07,14100,14450,13600,13800,74674,60720.0,4400000.0
2015-04-08,13800,14200,13500,13850,33790,60940.0,4400000.0
2015-04-09,13800,14900,13600,14050,83003,61820.0,4400000.0
2015-04-10,14050,14400,13700,14200,35739,62480.0,4400000.0
2015-04-13,14250,14600,14000,14000,38650,61600.0,4400000.0
2015-04-14,13950,14100,13550,13700,49302,60280.0,4400000.0
2015-04-15,13850,14850,13850,14400,95956,63360.0,4400000.0
2015-04-16,14650,15200,13800,14100,65092,62040.0,4400000.0
2015-04-17,14100,14900,13850,14500,49889,63800.0,4400000.0
2015-04-20,14500,15000,14150,14550,32361,64020.0,4400000.0
2015-04-21,14600,15450,14550,15100,45183,66440.0,4400000.0
2015-04-22,15200,15650,14300,14850,68788,65340.0,4400000.0
2015-04-23,14700,15400,14600,15050,31458,66220.0,4400000.0
2015-04-24,15000,15400,14700,15050,50853,66220.0,4400000.0
2015-04-27,15000,15500,14700,14900,15218,65560.0,4400000.0
2015-04-28,15100,15100,14700,14700,14270,64680.0,4400000.0
2015-04-29,14600,14900,14150,14200,53101,62480.0,4400000.0
2015-04-30,14300,14750,13850,14000,26696,61600.0,4400000.0
2015-05-04,14000,14250,13800,14000,20045,61600.0,4400000.0
2015-05-06,14000,14300,13350,13550,26076,59620.0,4400000.0
2015-05-07,13350,14200,13250,14050,33926,61820.0,4400000.0
2015-05-08,14050,14900,13850,14300,25230,62920.0,4400000.0
2015-05-11,14300,14500,14250,14350,6638,63140.0,4400000.0
2015-05-12,14400,15100,14250,14650,16167,64460.0,4400000.0
2015-05-13,15000,15000,14300,14700,20416,64680.0,4400000.0
2015-05-14,14750,14950,14450,14700,21050,64680.0,4400000.0
2015-05-15,14500,14850,14300,14500,29564,63800.0,4400000.0
2015-05-18,14200,14300,13650,13700,90294,60280.0,4400000.0
2015-05-19,13800,14000,13150,13300,73342,58520.0,4400000.0
2015-05-20,13300,13300,12800,13000,131808,57200.0,4400000.0
2015-05-21,12800,13650,12800,13500,14766,59400.0,4400000.0
2015-05-22,13950,13950,13350,13550,18115,59620.0,4400000.0
2015-05-26,13450,13600,13050,13150,11706,57860.0,4400000.0
2015-05-27,13150,13300,13000,13200,14361,58080.0,4400000.0
2015-05-28,13600,14000,13100,13350,25559,58740.0,4400000.0
2015-05-29,13850,13850,13250,13250,3661,58300.0,4400000.0
2015-06-01,13250,13350,13000,13100,20150,57640.0,4400000.0
2015-06-02,13000,13350,12750,13000,62848,57200.0,4400000.0
2015-06-03,13550,13550,12500,12750,34625,56100.0,4400000.0
2015-06-04,12750,12800,12400,12600,13400,55440.0,4400000.0
2015-06-05,12500,13350,12500,12700,15259,55880.0,4400000.0
2015-06-08,12600,13400,12450,13200,207155,58080.0,4400000.0
2015-06-09,13550,14050,13150,13200,72229,58080.0,4400000.0
2015-06-10,13300,14250,13300,14000,146999,61600.0,4400000.0
2015-06-11,14100,14500,14100,14350,102486,63140.0,4400000.0
2015-06-12,14450,14700,13900,13900,57648,61160.0,4400000.0
2015-06-15,13900,14450,13800,14100,20466,62040.0,4400000.0
2015-06-16,14100,14250,13700,13800,19399,60720.0,4400000.0
2015-06-17,13850,14200,13750,13900,18719,61160.0,4400000.0
2015-06-18,13900,14200,13800,14100,19772,62040.0,4400000.0
2015-06-19,14200,14200,13750,14000,11430,61600.0,4400000.0
2015-06-22,14000,14150,13750,13850,15130,60940.0,4400000.0
2015-06-23,13850,14250,13800,13900,18964,61160.0,4400000.0
2015-06-24,14000,14100,13800,13950,18743,61380.0,4400000.0
2015-06-25,13900,14050,13650,13850,40577,60940.0,4400000.0
2015-06-26,13850,14200,13700,13700,26822,60280.0,4400000.0
2015-06-29,13500,13700,12950,13200,24963,58080.0,4400000.0
2015-06-30,13000,13300,12800,13050,13985,57420.0,4400000.0
2015-07-01,13000,13800,13000,13400,22126,58960.0,4400000.0
2015-07-02,13800,13950,13350,13950,24226,61380.0,4400000.0
2015-07-03,13950,14150,13800,13900,17608,61160.0,4400000.0
2015-07-06,14000,14750,13850,14400,36866,63360.0,4400000.0
2015-07-07,14350,14700,14100,14400,25074,63360.0,4400000.0
2015-07-08,14400,14850,14100,14250,16380,62700.0,4400000.0
2015-07-09,14250,14350,13500,13900,19033,61160.0,4400000.0
2015-07-10,14000,14250,13550,13650,13120,60060.0,4400000.0
2015-07-13,13650,14250,13650,14250,23816,62700.0,4400000.0
2015-07-14,14500,14500,13900,14150,9591,62260.0,4400000.0
2015-07-15,14400,14700,14000,14300,19920,62920.0,4400000.0
2015-07-16,14300,15000,14250,14950,36825,65780.0,4400000.0
2015-07-17,15000,15950,14800,15500,91519,68200.0,4400000.0
2015-07-20,15600,16500,15550,16250,38716,71500.0,4400000.0
2015-07-21,16250,16400,15800,16400,24660,72160.0,4400000.0
2015-07-22,16400,16450,15800,16050,25025,70620.0,4400000.0
2015-07-23,16300,16300,15650,16200,14730,71280.0,4400000.0
2015-07-24,16450,16450,15750,15750,8693,69300.0,4400000.0
2015-07-27,15800,15800,15100,15700,24362,69080.0,4400000.0
2015-07-28,15900,15900,15000,15550,13315,68420.0,4400000.0
2015-07-29,15500,15850,15150,15600,14542,68640.0,4400000.0
2015-07-30,15650,15950,14550,14750,21603,64900.0,4400000.0
2015-07-31,14750,15800,14450,15600,9834,68640.0,4400000.0
2015-08-03,15950,15950,15250,15500,9499,68200.0,4400000.0
2015-08-04,15750,15750,15250,15600,7754,68640.0,4400000.0
2015-08-05,15600,15700,15100,15300,11324,67320.0,4400000.0
2015-08-06,15500,15500,15050,15300,3079,67320.0,4400000.0
2015-08-07,15150,15500,14700,15100,12584,66440.0,4400000.0
2015-08-10,15000,15200,14300,14300,14910,62920.0,4400000.0
2015-08-11,14700,14700,14200,14300,11354,62920.0,4400000.0
2015-08-12,14600,14600,13100,13300,34738,58520.0,4400000.0
2015-08-13,13900,13900,13150,13300,12776,58520.0,4400000.0
2015-08-17,13050,13600,12950,13100,14748,57640.0,4400000.0
2015-08-18,12950,13100,12650,12900,24230,56760.0,4400000.0
2015-08-19,12700,12900,11100,11300,151317,49720.0,4400000.0
2015-08-20,11300,12200,9610,9900,183308,43560.0,4400000.0
2015-08-21,9010,9700,9010,9540,97006,41976.0,4400000.0
2015-08-24,8850,9520,8850,9330,86047,41052.0,4400000.0
2015-08-25,9600,10300,9350,10150,62189,44660.0,4400000.0
2015-08-26,10250,10900,10200,10650,40458,46860.0,4400000.0
2015-08-27,10900,11950,10900,11750,73475,51700.0,4400000.0
2015-08-28,11850,12250,11350,12100,40136,53240.0,4400000.0
2015-08-31,12000,12350,11700,12100,50566,53240.0,4400000.0
2015-09-01,12250,12700,12000,12100,22827,53240.0,4400000.0
2015-09-02,11800,12300,11600,11950,13393,52580.0,4400000.0
2015-09-03,11950,12100,11750,11900,18988,52360.0,4400000.0
2015-09-04,11900,12000,11350,11350,17688,49940.0,4400000.0
2015-09-07,11350,11700,11150,11400,6923,50160.0,4400000.0
2015-09-08,11400,12100,11150,11400,20735,50160.0,4400000.0
2015-09-09,11450,11800,11200,11300,14671,49720.0,4400000.0
2015-09-10,11300,11500,11150,11350,8794,49940.0,4400000.0
2015-09-11,11350,11450,11250,11400,19756,50160.0,4400000.0
2015-09-14,11400,11750,11250,11300,12895,49720.0,4400000.0
2015-09-15,11300,11600,11200,11400,15244,50160.0,4400000.0
2015-09-16,11450,11650,11400,11600,15669,51040.0,4400000.0
2015-09-17,11950,11950,11350,11500,13116,50600.0,4400000.0
2015-09-18,11400,11750,11400,11750,7652,51700.0,4400000.0
2015-09-21,11700,11850,11400,11700,7073,51480.0,4400000.0
2015-09-22,11550,11700,11500,11650,3361,51260.0,4400000.0
2015-09-23,11550,11650,11450,11550,3096,50820.0,4400000.0
2015-09-24,11400,11650,11350,11500,2683,50600.0,4400000.0
2015-09-25,11350,11700,11350,11700,2850,51480.0,4400000.0
2015-09-30,11800,11850,11350,11750,3069,51700.0,4400000.0
2015-10-01,11600,11800,11500,11700,6491,51480.0,4400000.0
2015-10-02,11700,11850,11550,11550,6895,50820.0,4400000.0
2015-10-05,11550,11950,11550,11750,5832,51700.0,4400000.0
2015-10-06,11900,11900,11500,11550,16110,50820.0,4400000.0
2015-10-07,11550,11700,11500,11650,9632,51260.0,4400000.0
2015-10-08,11650,11750,11600,11650,6274,51260.0,4400000.0
2015-10-12,11700,11900,11650,11800,6564,51920.0,4400000.0
2015-10-13,11950,11950,11300,11800,15396,51920.0,4400000.0
2015-10-14,11700,11850,11600,11700,3609,51480.0,4400000.0
2015-10-15,11700,11850,11450,11850,7659,52140.0,4400000.0
2015-10-16,11800,11900,11700,11750,8309,51700.0,4400000.0
2015-10-19,11750,12200,11700,12100,6834,53240.0,4400000.0
2015-10-20,12250,12500,11950,12250,7810,53900.0,4400000.0
2015-10-21,12200,12300,12050,12250,4535,53900.0,4400000.0
2015-10-22,12350,12350,11950,12150,4802,53460.0,4400000.0
2015-10-23,12300,12300,12050,12250,10168,53900.0,4400000.0
2015-10-26,12400,12400,12000,12000,4537,52800.0,4400000.0
2015-10-27,12000,12200,11500,11600,14261,51040.0,4400000.0
2015-10-28,11600,11750,11400,11450,13841,50380.0,4400000.0
2015-10-29,11500,12200,11400,11750,10829,51700.0,4400000.0
2015-10-30,11750,11750,11200,11350,17380,49940.0,4400000.0
2015-11-02,11250,11700,10950,10950,14986,48180.0,4400000.0
2015-11-03,10800,11450,10750,11450,4497,50380.0,4400000.0
2015-11-04,11350,11400,10900,11100,5512,48840.0,4400000.0
2015-11-05,10950,11350,10750,11000,16219,48400.0,4400000.0
2015-11-06,11000,11000,10700,10800,7816,47520.0,4400000.0
2015-11-09,10700,10700,9900,9970,37575,43868.0,4400000.0
2015-11-10,9800,10000,9800,9940,9833,43736.0,4400000.0
2015-11-11,9940,10550,9940,10500,5894,46200.0,4400000.0
2015-11-12,10650,10700,10050,10550,3016,46420.0,4400000.0
2015-11-13,10500,10500,10000,10100,6146,44440.0,4400000.0
2015-11-16,9850,10150,9850,9910,4579,43604.0,4400000.0
2015-11-17,9770,10850,9770,10350,16590,45540.0,4400000.0
2015-11-18,10500,10500,10200,10200,2771,44880.0,4400000.0
2015-11-19,10100,10650,10100,10250,4671,45100.0,4400000.0
2015-11-20,10400,10600,10250,10550,2171,46420.0,4400000.0
2015-11-23,10650,11000,10450,10700,4557,47080.0,4400000.0
2015-11-24,10600,11050,10600,10900,6597,47960.0,4400000.0
2015-11-25,10900,11050,10750,10800,8134,47520.0,4400000.0
2015-11-26,10700,10950,10700,10850,6227,47740.0,4400000.0
2015-11-27,11000,11000,10700,10800,9006,47520.0,4400000.0
2015-11-30,10800,10800,10550,10550,3947,46420.0,4400000.0
2015-12-01,10550,10750,10400,10600,48378,46640.0,4400000.0
2015-12-02,10650,10900,10550,10800,2667,47520.0,4400000.0
2015-12-03,10600,10950,10600,10900,2659,47960.0,4400000.0
2015-12-04,10900,10900,10500,10550,7479,46420.0,4400000.0
2015-12-07,10550,10650,10500,10550,8092,46420.0,4400000.0
2015-12-08,10550,10550,10200,10350,8113,45540.0,4400000.0
2015-12-09,10350,10400,10200,10300,2388,45320.0,4400000.0
2015-12-10,10250,10450,10150,10450,3644,45980.0,4400000.0
2015-12-11,10450,10700,10300,10350,3019,45540.0,4400000.0
2015-12-14,10350,10350,9900,10150,7120,44660.0,4400000.0
2015-12-15,10150,10450,10000,10100,5489,44440.0,4400000.0
2015-12-16,10200,10300,10150,10200,5684,44880.0,4400000.0
2015-12-17,10200,10700,10200,10600,5720,46640.0,4400000.0
2015-12-18,10600,10850,10400,10750,6609,47300.0,4400000.0
2015-12-21,10900,10900,10700,10700,4977,47080.0,4400000.0
2015-12-22,10900,11000,10650,10950,5204,48180.0,4400000.0
2015-12-23,11100,11650,10950,11550,5651,50820.0,4400000.0
2015-12-24,11450,11650,11200,11300,4716,49720.0,4400000.0
2015-12-28,11250,11250,10800,10800,4961,47520.0,4400000.0
2015-12-29,10600,10950,10600,10900,4580,47960.0,4400000.0
2015-12-30,10800,11500,10700,11400,3055,50160.0,4400000.0
2016-01-04,11100,11450,10800,10800,5250,47520.0,4400000.0
2016-01-05,10550,11100,10550,11000,7011,48400.0,4400000.0
2016-01-06,11000,11150,10850,11000,4166,48400.0,4400000.0
2016-01-07,11000,11150,10700,11000,17804,48400.0,4400000.0
2016-01-08,10800,11000,10550,11000,4978,48400.0,4400000.0
2016-01-11,11000,11000,10800,10850,2935,47740.0,4400000.0
2016-01-12,10850,11000,10800,10900,2519,47960.0,4400000.0
2016-01-13,10900,11050,10850,10850,3508,47740.0,4400000.0
2016-01-14,10850,10900,10700,10900,5520,47960.0,4400000.0
2016-01-15,10900,11050,10600,10850,4647,47740.0,4400000.0
2016-01-18,10850,10900,10650,10800,1180,47520.0,4400000.0
2016-01-19,10700,10700,10350,10700,5719,47080.0,4400000.0
2016-01-20,10500,10800,9820,9850,26745,43340.0,4400000.0
2016-01-21,9700,10050,9670,9970,4288,43868.0,4400000.0
2016-01-22,10100,10800,10100,10300,4830,45320.0,4400000.0
2016-01-25,10300,10700,10300,10650,5086,46860.0,4400000.0
2016-01-26,10650,10900,10500,10900,4022,47960.0,4400000.0
2016-01-27,11000,11000,10700,10700,7895,47080.0,4400000.0
2016-01-28,10850,10850,10400,10400,3333,45760.0,4400000.0
2016-01-29,10600,11000,10400,10500,8276,46200.0,4400000.0
2016-02-01,10450,10500,10300,10350,3626,45540.0,4400000.0
2016-02-02,10550,10600,10300,10300,4556,45320.0,4400000.0
2016-02-03,10400,10400,10000,10050,6749,44220.0,4400000.0
2016-02-04,10100,10250,10050,10250,3487,45100.0,4400000.0
2016-02-05,10250,10500,10200,10500,2324,46200.0,4400000.0
2016-02-11,10200,10500,10150,10150,3204,44660.0,4400000.0
2016-02-12,10050,10400,9940,10400,6362,45760.0,4400000.0
2016-02-15,10350,10550,10150,10550,2631,46420.0,4400000.0
2016-02-16,10550,10800,10400,10400,3085,45760.0,4400000.0
2016-02-17,10550,10800,10500,10700,3491,47080.0,4400000.0
2016-02-18,10700,10700,10300,10650,5740,46860.0,4400000.0
2016-02-19,10500,10700,10500,10650,5525,46860.0,4400000.0
2016-02-22,10700,10800,10600,10600,2496,46640.0,4400000.0
2016-02-23,10750,10800,10550,10550,3182,46420.0,4400000.0
2016-02-24,10550,10850,10550,10750,5797,47300.0,4400000.0
2016-02-25,10900,10900,10550,10550,2742,46420.0,4400000.0
2016-02-26,10600,10700,10500,10500,6852,46200.0,4400000.0
2016-02-29,10550,10800,10550,10800,4497,47520.0,4400000.0
2016-03-02,10800,11150,10700,11000,6674,48400.0,4400000.0
2016-03-03,11150,11500,11100,11500,10562,50600.0,4400000.0
2016-03-04,11600,11600,11200,11400,6117,50160.0,4400000.0
2016-03-07,11400,11550,11150,11400,10331,50160.0,4400000.0
2016-03-08,11450,11450,11150,11150,5411,49060.0,4400000.0
2016-03-09,11400,11450,11150,11450,7260,50380.0,4400000.0
2016-03-10,11400,11500,11150,11450,30365,50380.0,4400000.0
2016-03-11,11400,11550,11150,11550,6142,50820.0,4400000.0
2016-03-14,11500,11500,11400,11500,21617,50600.0,4400000.0
2016-03-15,11500,11500,11200,11400,4998,50160.0,4400000.0
2016-03-16,11600,11600,11200,11250,5207,49500.0,4400000.0
2016-03-17,11250,11500,11200,11450,8574,50380.0,4400000.0
2016-03-18,11350,11550,11350,11450,5311,50380.0,4400000.0
2016-03-21,11550,11900,11450,11700,11329,51480.0,4400000.0
2016-03-22,11750,11850,11600,11700,3295,51480.0,4400000.0
2016-03-23,11750,11750,11450,11700,4958,51480.0,4400000.0
2016-03-24,11700,11700,11450,11450,1926,50380.0,4400000.0
2016-03-25,11450,11550,11150,11200,4980,49280.0,4400000.0
2016-03-28,11300,11300,11050,11100,3640,48840.0,4400000.0
2016-03-29,11100,11250,11050,11150,4221,49060.0,4400000.0
2016-03-30,11150,11300,11050,11200,5126,49280.0,4400000.0
2016-03-31,11200,11350,11150,11250,4799,49500.0,4400000.0
2016-04-01,11250,11400,11100,11150,3806,49060.0,4400000.0
2016-04-04,11150,11250,11100,11100,6489,48840.0,4400000.0
2016-04-05,11350,11400,11200,11250,6126,49500.0,4400000.0
2016-04-06,11300,11300,11100,11100,7066,48840.0,4400000.0
2016-04-07,11100,11250,11100,11200,2480,49280.0,4400000.0
2016-04-08,11200,11300,11150,11150,7132,49060.0,4400000.0
2016-04-11,11200,11350,11150,11250,9667,49500.0,4400000.0
2016-04-12,11400,11400,11150,11150,3983,49060.0,4400000.0
2016-04-14,11150,11250,11100,11200,5073,49280.0,4400000.0
2016-04-15,11200,11250,11050,11200,3640,49280.0,4400000.0
2016-04-18,11250,11450,11100,11300,6890,49720.0,4400000.0
2016-04-19,11450,11450,11250,11400,4516,50160.0,4400000.0
2016-04-20,11400,11400,11100,11100,8437,48840.0,4400000.0
2016-04-21,11100,11250,10900,11000,8154,48400.0,4400000.0
2016-04-22,11150,11150,10850,10850,12139,47740.0,4400000.0
2016-04-25,10850,10950,10650,10950,31986,48180.0,4400000.0
2016-04-26,10950,10950,10650,10750,7862,47300.0,4400000.0
2016-04-27,10750,10950,10750,10950,6951,48180.0,4400000.0
2016-04-28,10950,11000,10550,10550,10210,46420.0,4400000.0
2016-04-29,10600,10950,10600,10750,5135,47300.0,4400000.0
2016-05-02,10750,11000,10700,10750,5267,47300.0,4400000.0
2016-05-03,10850,10850,10700,10750,3214,47300.0,4400000.0
2016-05-04,10800,10850,10600,10700,6961,47080.0,4400000.0
2016-05-09,10850,10950,10550,10750,5761,47300.0,4400000.0
2016-05-10,10750,10950,10650,10950,3872,48180.0,4400000.0
2016-05-11,10950,11050,10750,10800,4217,47520.0,4400000.0
2016-05-12,10900,10900,10600,10600,7198,46640.0,4400000.0
2016-05-13,10600,10750,10600,10750,2699,47300.0,4400000.0
2016-05-16,10750,10900,10600,10800,1643,47520.0,4400000.0
2016-05-17,10750,10900,10650,10850,6838,47740.0,4400000.0
2016-05-18,10850,11550,10850,11550,48238,50820.0,4400000.0
2016-05-19,11900,13000,11500,12850,150494,56540.0,4400000.0
2016-05-20,12650,13500,12350,13500,115865,59400.0,4400000.0
2016-05-23,13900,15000,12450,12450,392929,54780.0,4400000.0
2016-05-24,12450,12750,11450,11450,189607,50380.0,4400000.0
2016-05-25,11500,11800,11250,11450,60895,50380.0,4400000.0
2016-05-26,11350,11700,11250,11400,45584,50160.0,4400000.0
2016-05-27,11450,11650,11200,11650,37751,51260.0,4400000.0
2016-05-30,11750,11800,11350,11350,37619,49940.0,4400000.0
2016-05-31,11350,11750,11300,11700,22728,51480.0,4400000.0
2016-06-01,11850,12300,11700,11900,31702,52360.0,4400000.0
2016-06-02,11850,12250,11600,11850,46077,52140.0,4400000.0
2016-06-03,11850,12350,11550,11850,41796,52140.0,4400000.0
2016-06-07,11800,12400,11700,12200,34040,53680.0,4400000.0
2016-06-08,12150,12250,11850,11850,16054,52140.0,4400000.0
2016-06-09,11850,12100,11700,11700,14704,51480.0,4400000.0
2016-06-10,11800,12100,11650,12000,12347,52800.0,4400000.0
2016-06-13,12000,12150,11450,11450,39328,50380.0,4400000.0
2016-06-14,11550,13350,11550,13000,286368,57200.0,4400000.0
2016-06-15,13450,13700,12400,12800,122598,56320.0,4400000.0
2016-06-16,13300,13300,12200,12600,57154,55440.0,4400000.0
2016-06-17,12650,13050,11700,12000,86734,52800.0,4400000.0
2016-06-20,12000,12450,11900,12350,36203,54340.0,4400000.0
2016-06-21,12650,14450,12150,13350,427051,58740.0,4400000.0
2016-06-22,11650,11750,11050,11050,154323,48620.0,4400000.0
2016-06-23,11100,11200,10750,11050,50731,48620.0,4400000.0
2016-06-24,11000,11100,10300,10300,41745,45320.0,4400000.0
2016-06-27,10200,10550,10000,10350,35744,45540.0,4400000.0
2016-06-28,10300,10450,10100,10300,26067,45320.0,4400000.0
2016-06-29,10400,10500,10100,10300,18756,45320.0,4400000.0
2016-06-30,10350,10600,10300,10500,20307,46200.0,4400000.0
2016-07-01,10600,10750,10500,10650,11884,46860.0,4400000.0
2016-07-04,10650,10750,10450,10700,14829,47080.0,4400000.0
2016-07-05,10700,10850,10550,10750,13590,47300.0,4400000.0
2016-07-06,10800,10800,10600,10800,11634,47520.0,4400000.0
2016-07-07,10800,10850,10600,10700,8959,47080.0,4400000.0
2016-07-08,10800,10800,10550,10650,9329,46860.0,4400000.0
2016-07-11,10650,10700,10600,10650,9203,46860.0,4400000.0
2016-07-12,10700,11350,10650,11150,73240,49060.0,4400000.0
2016-07-13,11400,11400,10800,11150,15007,49060.0,4400000.0
2016-07-14,11000,11200,10950,11100,12213,48840.0,4400000.0
2016-07-15,11200,11200,10900,10900,11057,47960.0,4400000.0
2016-07-18,10900,11050,10800,10900,11215,47960.0,4400000.0
2016-07-19,10900,11300,10850,11150,13246,49060.0,4400000.0
2016-07-20,11300,11300,11000,11250,19729,49500.0,4400000.0
2016-07-21,11450,11500,11100,11450,17969,50380.0,4400000.0
2016-07-22,11450,11500,11350,11450,11943,50380.0,4400000.0
2016-07-25,11700,11850,11500,11850,31510,52140.0,4400000.0
2016-07-26,11900,12050,11750,12000,18643,52800.0,4400000.0
2016-07-27,12000,12100,11800,11900,7409,52360.0,4400000.0
2016-07-28,12000,12000,11450,11900,14402,52360.0,4400000.0
2016-07-29,11900,12150,11850,12000,7560,52800.0,4400000.0
2016-08-01,12000,12150,11900,12050,5989,53020.0,4400000.0
2016-08-02,12050,12050,11850,11850,4106,52140.0,4400000.0
2016-08-03,12000,12000,11650,11650,5509,51260.0,4400000.0
2016-08-04,12000,12000,11700,11950,9312,52580.0,4400000.0
2016-08-05,11950,12000,11750,11850,7827,52140.0,4400000.0
2016-08-08,11800,11950,11700,11800,4069,51920.0,4400000.0
2016-08-09,11800,11950,11700,11900,4105,52360.0,4400000.0
2016-08-10,11900,11950,11750,11900,3401,52360.0,4400000.0
2016-08-11,12000,12000,11700,11800,3935,51920.0,4400000.0
2016-08-12,11800,11850,11600,11800,5789,51920.0,4400000.0
