스타모빌리티(158310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-05,7760,7950,7610,7630,14597,38778.0,5082335.0
2016-09-06,7550,7950,7500,7750,30345,39388.0,5082335.0
2016-09-07,7750,7890,7630,7850,15449,39896.0,5082335.0
2016-09-08,8400,8400,7450,7510,47758,38168.0,5082335.0
2016-09-09,7430,7570,7100,7150,42292,36339.0,5082335.0
2016-09-12,7010,7900,6980,7420,100228,37711.0,5082335.0
2016-09-13,7380,7590,7360,7580,7480,38524.0,5082335.0
2016-09-19,7470,7770,7300,7680,27481,39032.0,5082335.0
2016-09-20,7520,7980,7520,7700,30613,39134.0,5082335.0
2016-09-21,8030,8650,7750,8600,223503,43708.0,5082335.0
2016-09-22,8730,9200,8630,9110,168487,50169.0,5507034.0
2016-09-23,9210,9210,8920,8950,70953,49288.0,5507034.0
2016-09-26,9200,9200,8620,8890,55101,49429.0,5560121.0
2016-09-27,8890,8890,8490,8500,74937,47261.0,5560121.0
2016-09-28,8550,8890,8450,8580,16466,47706.0,5560121.0
2016-09-29,8420,8900,8310,8330,68374,46316.0,5560121.0
2016-09-30,8310,8340,7740,7760,98733,43147.0,5560121.0
2016-10-04,7930,7990,7410,7410,69830,43823.0,5914040.0
2016-10-05,7580,7940,7350,7470,39635,44178.0,5914040.0
2016-10-06,7520,9190,7520,8090,328478,47845.0,5914040.0
2016-10-07,8200,9000,8200,8950,252519,52931.0,5914040.0
2016-10-10,8920,9330,8900,9090,127781,53759.0,5914040.0
2016-10-11,9150,9150,8410,8720,136828,51570.0,5914040.0
2016-10-12,8720,8880,8320,8510,29595,50328.0,5914040.0
2016-10-13,8390,9160,8390,8990,152331,53167.0,5914040.0
2016-10-14,9190,9190,8750,8960,75412,52990.0,5914040.0
2016-10-17,8950,9060,8610,8930,69412,52812.0,5914040.0
2016-10-18,9040,9040,8760,8870,43929,52458.0,5914040.0
2016-10-19,8820,9160,8820,9120,99305,53936.0,5914040.0
2016-10-20,9190,9190,8890,8900,64075,52635.0,5914040.0
2016-10-21,8900,9080,8620,8930,50717,52812.0,5914040.0
2016-10-24,9050,9050,8760,9050,123154,53522.0,5914040.0
2016-10-25,9300,9750,8750,8770,208004,51866.0,5914040.0
2016-10-26,8570,8950,8470,8750,86880,51748.0,5914040.0
2016-10-27,8750,9240,8640,9160,147276,54173.0,5914040.0
2016-10-28,9290,9900,9060,9600,428668,56775.0,5914040.0
2016-10-31,9400,9400,8430,8670,231413,51275.0,5914040.0
2016-11-01,8660,8730,7900,7900,103222,46721.0,5914040.0
2016-11-02,7850,8350,6700,7600,320124,44947.0,5914040.0
2016-11-03,7760,8200,7600,8120,47776,48022.0,5914040.0
2016-11-04,8170,8170,7850,8050,30299,47608.0,5914040.0
2016-11-07,7940,8590,7940,7970,103550,47135.0,5914040.0
2016-11-08,7940,8300,7920,8020,54010,47431.0,5914040.0
2016-11-09,8020,8200,7100,7600,103317,44947.0,5914040.0
2016-11-10,7530,8000,7530,7900,34519,46721.0,5914040.0
2016-11-11,7800,7950,7700,7720,48168,45656.0,5914040.0
2016-11-14,7620,7790,7260,7700,58468,45538.0,5914040.0
2016-11-15,7850,7850,7400,7630,19107,45124.0,5914040.0
2016-11-16,7500,8300,7500,7900,105785,46721.0,5914040.0
2016-11-17,8090,8590,7910,8110,322895,47963.0,5914040.0
2016-11-18,8420,8420,7650,7690,109659,45479.0,5914040.0
2016-11-21,7750,7950,7700,7740,38453,45775.0,5914040.0
2016-11-22,7610,8000,7610,7900,50485,46721.0,5914040.0
2016-11-23,7900,8270,7900,8000,121145,47312.0,5914040.0
2016-11-24,0,0,0,8000,0,47312.0,5914040.0
2016-11-25,7850,8650,7720,8220,140433,48613.0,5914040.0
2016-11-28,8220,8400,7840,8130,37611,48081.0,5914040.0
2016-11-29,7990,8190,7840,8100,29645,47904.0,5914040.0
2016-11-30,8250,8250,7850,7910,16029,46780.0,5914040.0
2016-12-01,7930,8000,7560,7640,41284,45183.0,5914040.0
2016-12-02,7640,7890,7510,7690,49685,45479.0,5914040.0
2016-12-05,7700,7800,7500,7500,22010,44355.0,5914040.0
2016-12-06,7370,7740,7150,7320,22606,43291.0,5914040.0
2016-12-07,7200,7400,7120,7230,18573,42759.0,5914040.0
2016-12-08,7200,7320,7010,7070,29403,41812.0,5914040.0
2016-12-09,7070,8150,7060,8060,88965,47667.0,5914040.0
2016-12-12,7900,8320,7700,8300,52075,49087.0,5914040.0
2016-12-13,8300,8340,8010,8020,22289,47431.0,5914040.0
2016-12-14,8000,8500,7910,8040,105489,48667.0,6053122.0
2016-12-15,8090,8350,7920,8150,65057,49333.0,6053122.0
2016-12-16,8110,8210,7920,8070,26697,48849.0,6053122.0
2016-12-19,8070,8080,7770,7850,29162,47517.0,6053122.0
2016-12-20,7800,7920,7710,7750,10968,46912.0,6053122.0
2016-12-21,7750,7800,7600,7740,19536,46851.0,6053122.0
2016-12-22,7750,8050,7600,7780,20735,47093.0,6053122.0
2016-12-23,7850,7850,7600,7630,12407,46185.0,6053122.0
2016-12-26,7700,7700,7180,7190,69596,43522.0,6053122.0
2016-12-27,7450,8190,7240,7720,71069,46730.0,6053122.0
2016-12-28,7880,7940,7600,7720,16719,46730.0,6053122.0
2016-12-29,7880,7890,7550,7640,24000,46246.0,6053122.0
2017-01-02,7720,7720,7470,7550,39446,45701.0,6053122.0
2017-01-03,7740,7740,7400,7450,32082,45096.0,6053122.0
2017-01-04,7730,8050,7310,7440,84553,45035.0,6053122.0
2017-01-05,7450,7600,7290,7440,49441,45035.0,6053122.0
2017-01-06,7600,7600,7250,7290,53235,44127.0,6053122.0
2017-01-09,7300,7350,7190,7270,35619,44006.0,6053122.0
2017-01-10,7270,7380,7200,7210,23663,43643.0,6053122.0
2017-01-11,7260,7360,6920,7200,52814,43582.0,6053122.0
2017-01-12,7210,7260,7100,7180,21433,43461.0,6053122.0
2017-01-13,7160,7280,7040,7120,25256,43098.0,6053122.0
2017-01-16,7200,7200,6870,6910,44484,41827.0,6053122.0
2017-01-17,6840,6980,6480,6790,118436,41101.0,6053122.0
2017-01-18,6890,7280,6600,7100,79090,42977.0,6053122.0
2017-01-19,7240,7270,7100,7150,34511,43280.0,6053122.0
2017-01-20,7300,7300,7090,7120,8753,43098.0,6053122.0
2017-01-23,7190,7190,6700,6830,47098,41343.0,6053122.0
2017-01-24,6950,6950,4820,5750,1059420,34805.0,6053122.0
2017-01-25,5750,5790,5200,5780,195506,34987.0,6053122.0
2017-01-26,5540,6070,5540,5920,78170,35834.0,6053122.0
2017-01-31,6040,6040,5740,5820,33815,35229.0,6053122.0
2017-02-01,5910,5940,5710,5940,30210,35956.0,6053122.0
2017-02-02,5510,5780,5510,5660,41304,34261.0,6053122.0
2017-02-03,5200,5900,5200,5660,88379,34261.0,6053122.0
2017-02-06,5670,5780,5580,5640,36695,34140.0,6053122.0
2017-02-07,5770,5770,5490,5500,20207,33292.0,6053122.0
2017-02-08,5620,5620,5310,5400,28873,32687.0,6053122.0
2017-02-09,5410,5490,5090,5200,58331,31476.0,6053122.0
2017-02-10,5350,5350,5050,5250,47730,31779.0,6053122.0
2017-02-13,5200,5310,5110,5160,28807,31234.0,6053122.0
2017-02-14,5170,5290,5080,5080,38865,30750.0,6053122.0
2017-02-15,5180,5550,5070,5400,37627,32687.0,6053122.0
2017-02-16,5500,5500,5270,5330,20917,32263.0,6053122.0
2017-02-17,5430,5430,5300,5340,15568,32324.0,6053122.0
2017-02-20,5390,5410,5230,5280,14840,31960.0,6053122.0
2017-02-21,5440,5440,5170,5200,19184,31476.0,6053122.0
2017-02-22,5200,5290,5170,5290,14997,32021.0,6053122.0
2017-02-23,5290,5450,5180,5260,31254,31839.0,6053122.0
2017-02-24,5200,5280,5130,5260,21818,31839.0,6053122.0
2017-02-27,5300,5300,5050,5090,18206,30810.0,6053122.0
2017-02-28,5000,5100,4970,5090,45672,30810.0,6053122.0
2017-03-02,5140,5140,4965,5020,23803,30387.0,6053122.0
2017-03-03,5020,5200,4880,4995,20029,30235.0,6053122.0
2017-03-06,4995,4995,4825,4825,20851,29206.0,6053122.0
2017-03-07,4975,4990,4835,4985,9150,30175.0,6053122.0
2017-03-08,5100,5100,4910,4915,9654,29751.0,6053122.0
2017-03-09,4995,4995,4850,4935,24660,29872.0,6053122.0
2017-03-10,4940,5000,4850,5000,10124,30266.0,6053122.0
2017-03-13,5050,5050,4850,4980,18290,30145.0,6053122.0
2017-03-14,5000,5180,4960,5160,29594,31234.0,6053122.0
2017-03-15,5110,5200,5020,5100,10320,30871.0,6053122.0
2017-03-16,5200,5200,4995,5040,22759,30508.0,6053122.0
2017-03-17,5040,5100,4950,5050,17875,30568.0,6053122.0
2017-03-20,5100,5150,5000,5020,22184,30387.0,6053122.0
2017-03-21,5010,5250,5010,5110,8421,30931.0,6053122.0
2017-03-22,4905,5100,4905,5040,34168,30508.0,6053122.0
2017-03-23,5100,5970,5090,5600,200198,33897.0,6053122.0
2017-03-24,5560,5710,5350,5690,37174,34442.0,6053122.0
2017-03-27,5620,5730,5450,5450,43616,32990.0,6053122.0
2017-03-28,5580,5580,5400,5510,14960,33353.0,6053122.0
2017-03-29,5590,5590,5440,5500,19250,33292.0,6053122.0
2017-03-30,5790,5790,5290,5630,63281,34079.0,6053122.0
2017-03-31,5520,5650,5400,5400,31558,32687.0,6053122.0
2017-04-03,5580,5580,5420,5500,17404,33292.0,6053122.0
2017-04-04,5500,5600,5400,5500,15676,33292.0,6053122.0
2017-04-05,5500,5640,5440,5520,35353,33413.0,6053122.0
2017-04-06,5600,5600,5400,5520,14122,33413.0,6053122.0
2017-04-07,5520,5620,5510,5540,16545,33534.0,6053122.0
2017-04-10,5600,5600,5370,5460,13673,33050.0,6053122.0
2017-04-11,5490,5490,5320,5470,5396,33111.0,6053122.0
2017-04-12,5470,5550,5370,5540,11680,33534.0,6053122.0
2017-04-13,5540,5570,5420,5530,41602,33474.0,6053122.0
2017-04-14,5620,5630,5470,5610,55672,33958.0,6053122.0
2017-04-17,5740,6340,5620,5980,167185,36198.0,6053122.0
2017-04-18,6060,6580,6000,6450,119584,39043.0,6053122.0
2017-04-19,6440,6850,6410,6760,125133,40919.0,6053122.0
2017-04-20,6750,6760,6270,6280,130424,38014.0,6053122.0
2017-04-21,6270,6390,6190,6350,21107,38437.0,6053122.0
2017-04-24,6370,6370,6270,6290,11448,38074.0,6053122.0
2017-04-25,6290,6300,6120,6300,26081,38135.0,6053122.0
2017-04-26,6300,6300,6200,6290,15606,38074.0,6053122.0
2017-04-27,6230,6290,6200,6280,14756,38014.0,6053122.0
2017-04-28,6280,6280,6100,6250,6940,37832.0,6053122.0
2017-05-02,6250,6250,6100,6210,5177,37590.0,6053122.0
2017-05-04,6210,6280,6110,6140,3840,37166.0,6053122.0
2017-05-08,6190,6190,6030,6140,5119,37166.0,6053122.0
2017-05-10,6130,6150,5600,5700,35309,34503.0,6053122.0
2017-05-11,5780,5780,5370,5420,51802,32808.0,6053122.0
2017-05-12,5500,5630,5430,5610,26791,33958.0,6053122.0
2017-05-15,5410,5640,5410,5560,21531,33655.0,6053122.0
2017-05-16,5540,5840,5470,5510,21360,33353.0,6053122.0
2017-05-17,5630,5720,5560,5600,28468,33897.0,6053122.0
2017-05-18,5570,5690,5530,5660,35201,34261.0,6053122.0
2017-05-19,5660,5890,5660,5890,26409,35653.0,6053122.0
2017-05-22,5890,6180,5860,5980,33620,36198.0,6053122.0
2017-05-23,6130,6130,5770,5850,29858,35411.0,6053122.0
2017-05-24,5900,5900,5770,5840,9015,35350.0,6053122.0
2017-05-25,5830,6300,5740,6040,97151,36561.0,6053122.0
2017-05-26,6030,6070,5890,6050,25278,36621.0,6053122.0
2017-05-29,6010,6140,5990,6040,30249,36561.0,6053122.0
2017-05-30,6110,6110,5890,5970,32571,36137.0,6053122.0
2017-05-31,5960,5960,5600,5860,63650,35471.0,6053122.0
2017-06-01,5860,5930,5700,5870,29169,35532.0,6053122.0
2017-06-02,5990,6050,5880,5990,25637,36258.0,6053122.0
2017-06-05,5990,6100,5910,5910,34620,35774.0,6053122.0
2017-06-07,5870,5980,5760,5760,28594,34866.0,6053122.0
2017-06-08,5920,5920,5330,5650,25587,34200.0,6053122.0
2017-06-09,5530,5690,5440,5580,54159,33776.0,6053122.0
2017-06-12,5650,5650,5550,5630,77681,34079.0,6053122.0
2017-06-13,5630,6110,5630,6110,91645,36985.0,6053122.0
2017-06-14,6110,6690,6110,6500,294101,39345.0,6053122.0
2017-06-15,6650,6710,6310,6540,92462,39587.0,6053122.0
2017-06-16,6550,6550,6340,6360,46199,38498.0,6053122.0
2017-06-19,6400,6530,6110,6170,43587,37348.0,6053122.0
2017-06-20,6400,6530,6150,6150,31832,37227.0,6053122.0
2017-06-21,6180,6370,6100,6130,38126,37106.0,6053122.0
2017-06-22,6300,6410,6030,6400,53555,38740.0,6053122.0
2017-06-23,6290,6510,6150,6280,29948,38014.0,6053122.0
2017-06-26,6220,6450,6220,6310,32886,38195.0,6053122.0
2017-06-27,6400,6490,6300,6360,52769,38498.0,6053122.0
2017-06-28,6400,6400,5880,5890,100462,35653.0,6053122.0
2017-06-29,5780,6270,5700,6000,118191,36319.0,6053122.0
2017-06-30,6110,6260,5910,6190,351692,37469.0,6053122.0
2017-07-03,6150,6700,6100,6470,147764,39164.0,6053122.0
2017-07-04,6540,6820,6470,6600,102808,39951.0,6053122.0
2017-07-05,6630,6770,6550,6570,22227,39769.0,6053122.0
2017-07-06,6570,6660,6410,6610,30173,40011.0,6053122.0
2017-07-07,6640,6760,6570,6570,50420,39769.0,6053122.0
2017-07-10,6570,6600,6430,6500,22937,39345.0,6053122.0
2017-07-11,6490,6500,6000,6320,91786,38256.0,6053122.0
2017-07-12,6310,6310,5980,6220,76391,37650.0,6053122.0
2017-07-13,6220,6290,5800,6200,52790,37529.0,6053122.0
2017-07-14,6180,6280,6000,6240,37136,37771.0,6053122.0
2017-07-17,6250,6260,6050,6200,7679,37529.0,6053122.0
2017-07-18,6200,6200,6000,6200,56290,37529.0,6053122.0
2017-07-19,6250,6460,6120,6440,143540,38982.0,6053122.0
2017-07-20,6400,6470,6100,6190,77446,37469.0,6053122.0
2017-07-21,6280,6280,5870,6100,69253,36924.0,6053122.0
2017-07-24,6000,6170,5900,6100,39477,36924.0,6053122.0
2017-07-25,6080,6250,6060,6100,34318,36924.0,6053122.0
2017-07-26,6100,6180,6000,6100,29506,36924.0,6053122.0
2017-07-27,6100,6100,5810,5810,40050,35169.0,6053122.0
2017-07-28,5800,5880,5680,5820,24547,35229.0,6053122.0
2017-07-31,5800,5960,5700,5720,12418,34624.0,6053122.0
2017-08-01,5730,6020,5730,5860,24449,35471.0,6053122.0
2017-08-02,5980,5980,5780,5810,19218,35169.0,6053122.0
2017-08-03,5820,5940,5700,5790,12357,35048.0,6053122.0
2017-08-04,5800,5900,5690,5870,11612,35532.0,6053122.0
2017-08-07,5910,5960,5740,5840,10747,35350.0,6053122.0
2017-08-08,5830,5960,5690,5960,55876,36865.0,6185369.0
2017-08-09,5840,5960,5750,5870,30222,36308.0,6185369.0
2017-08-10,5920,5920,5670,5710,28601,35318.0,6185369.0
2017-08-11,5700,5730,5260,5560,63020,34391.0,6185369.0
2017-08-14,5570,5750,5190,5190,54089,32102.0,6185369.0
2017-08-16,5240,5340,5120,5320,69377,32906.0,6185369.0
2017-08-17,5370,5480,5220,5400,42033,33401.0,6185369.0
2017-08-18,5400,5400,5050,5250,111735,32473.0,6185369.0
2017-08-21,5120,5350,5120,5280,30758,32659.0,6185369.0
2017-08-22,5270,5350,5250,5300,11508,33825.0,6382141.0
2017-08-23,5300,5680,5230,5680,34187,36251.0,6382141.0
2017-08-24,5670,5670,5390,5480,38829,34974.0,6382141.0
2017-08-25,5490,5590,5390,5480,13463,34974.0,6382141.0
2017-08-28,5490,5590,5350,5450,34790,34783.0,6382141.0
2017-08-29,5420,5720,5420,5640,49868,35995.0,6382141.0
2017-08-30,5740,6080,5490,5590,23547,35676.0,6382141.0
2017-08-31,5650,5650,5520,5580,19187,35612.0,6382141.0
2017-09-01,5640,5640,5500,5600,29467,35740.0,6382141.0
2017-09-04,5520,5520,5200,5200,45905,33699.0,6480527.0
2017-09-05,5200,5400,5060,5230,16777,33893.0,6480527.0
2017-09-06,5290,5310,5110,5240,32091,33958.0,6480527.0
2017-09-07,5230,5260,5130,5200,17198,33699.0,6480527.0
2017-09-08,5260,5260,5080,5130,19346,33245.0,6480527.0
2017-09-11,5140,5230,4975,5100,25990,33051.0,6480527.0
2017-09-12,5130,5840,5050,5420,100758,35124.0,6480527.0
2017-09-13,5410,5650,5330,5620,57655,36421.0,6480527.0
2017-09-14,5620,6180,5590,5910,147204,38300.0,6480527.0
2017-09-15,5870,6000,5830,5880,57812,38105.0,6480527.0
2017-09-18,5870,6050,5660,5970,51503,38689.0,6480527.0
2017-09-19,5990,6080,5900,5980,80936,38754.0,6480527.0
2017-09-20,5990,6600,5900,6590,369209,42707.0,6480527.0
2017-09-21,6800,7670,6790,7400,830570,47956.0,6480527.0
2017-09-22,7510,7770,7040,7230,325834,46854.0,6480527.0
2017-09-25,7250,7460,6710,6880,133841,44586.0,6480527.0
2017-09-26,6810,6810,6390,6610,127294,42836.0,6480527.0
2017-09-27,6530,6900,6400,6600,91107,42771.0,6480527.0
2017-09-28,6790,7080,6460,6570,130989,42577.0,6480527.0
2017-09-29,6640,6680,5990,6580,228381,42642.0,6480527.0
2017-10-10,6580,6790,6380,6780,71397,43938.0,6480527.0
2017-10-11,6780,6890,6640,6730,55150,43614.0,6480527.0
2017-10-12,6750,6810,6600,6700,28098,44205.0,6597805.0
2017-10-13,6700,6950,6640,6810,86012,44931.0,6597805.0
2017-10-16,6820,6850,6640,6820,58057,44997.0,6597805.0
2017-10-17,6790,6890,6700,6790,44728,44799.0,6597805.0
2017-10-18,6800,7390,6780,7090,167650,46778.0,6597805.0
2017-10-19,7140,7280,7060,7270,173505,47966.0,6597805.0
2017-10-20,7300,7440,7180,7290,104851,48098.0,6597805.0
2017-10-23,7340,7400,6990,7360,85561,50404.0,6848326.0
2017-10-24,7310,7370,7020,7250,67148,49650.0,6848326.0
2017-10-25,7260,7300,7160,7250,75465,49650.0,6848326.0
2017-10-26,7280,7320,6770,7200,83002,49308.0,6848326.0
2017-10-27,7230,7230,6980,7200,66086,49308.0,6848326.0
2017-10-30,7190,7400,6910,7090,124007,48555.0,6848326.0
2017-10-31,7100,7160,6950,7160,111207,49034.0,6848326.0
2017-11-01,7150,7190,6930,7090,103293,48555.0,6848326.0
2017-11-02,7100,7190,7000,7070,87834,48418.0,6848326.0
2017-11-03,7070,7090,6900,7080,51398,49289.0,6961682.0
2017-11-06,7100,7160,6900,7160,46304,50251.0,7018360.0
2017-11-07,7160,7170,6990,7140,76104,50111.0,7018360.0
2017-11-08,7140,7140,6800,7080,63168,49690.0,7018360.0
2017-11-09,6870,7100,6870,7080,94242,49690.0,7018360.0
2017-11-10,7090,7120,6930,7070,41948,49620.0,7018360.0
2017-11-13,7070,7130,6920,7000,99213,49129.0,7018360.0
2017-11-14,7060,7120,6890,6990,69481,49058.0,7018360.0
2017-11-15,6990,7010,6770,6870,56567,48216.0,7018360.0
2017-11-16,6870,7030,6700,6920,132313,48567.0,7018360.0
2017-11-17,6930,8140,6930,8010,728328,56217.0,7018360.0
2017-11-20,8300,8300,7960,7980,329516,56007.0,7018360.0
2017-11-21,7700,7750,7000,7370,266512,51725.0,7018360.0
2017-11-22,7250,7450,7190,7280,78589,51094.0,7018360.0
2017-11-23,7250,7360,7090,7260,71540,50953.0,7018360.0
2017-11-24,7320,7320,7180,7290,80471,51164.0,7018360.0
2017-11-27,7310,7420,7100,7160,107347,50251.0,7018360.0
2017-11-28,7200,7240,7050,7160,71199,50251.0,7018360.0
2017-11-29,7190,7230,6900,7230,86446,50743.0,7018360.0
2017-11-30,7220,7220,7000,7160,58474,50251.0,7018360.0
2017-12-01,7120,7120,6940,7010,111646,49199.0,7018360.0
2017-12-04,7000,7180,6770,6990,218726,49058.0,7018360.0
2017-12-05,6990,7030,6830,6940,85413,48707.0,7018360.0
2017-12-06,6950,7070,6530,6920,119719,48567.0,7018360.0
2017-12-07,6930,7190,6800,6910,128166,48497.0,7018360.0
2017-12-08,6970,7350,6790,7220,182337,50673.0,7018360.0
2017-12-11,7250,7250,7000,7010,89725,49199.0,7018360.0
2017-12-12,7020,8240,6990,8080,352756,56708.0,7018360.0
2017-12-13,8230,8700,7970,8300,469089,58252.0,7018360.0
2017-12-14,8490,8630,8290,8430,171704,59165.0,7018360.0
2017-12-15,8520,9050,8470,8980,364966,63025.0,7018360.0
2017-12-18,9090,9090,8530,8590,251183,60288.0,7018360.0
2017-12-19,8170,8580,7360,8120,226581,56989.0,7018360.0
2017-12-20,8120,8300,7370,7600,213283,53340.0,7018360.0
2017-12-21,7590,7890,7500,7620,82305,53480.0,7018360.0
2017-12-22,7630,7820,7450,7630,62418,53550.0,7018360.0
2017-12-26,7690,7780,7100,7300,133275,51234.0,7018360.0
2017-12-27,7190,7220,6400,6870,424112,48216.0,7018360.0
2017-12-28,6870,6930,6300,6830,284693,47935.0,7018360.0
2018-01-02,6830,7200,6520,7200,122748,50532.0,7018360.0
2018-01-03,7190,7280,6940,7130,146280,50041.0,7018360.0
2018-01-04,7130,7190,6950,6970,93822,48918.0,7018360.0
2018-01-05,6980,7170,6850,7130,103406,50041.0,7018360.0
2018-01-08,7130,8490,7100,7930,240174,55656.0,7018360.0
2018-01-09,7900,8280,7630,7890,155880,55375.0,7018360.0
2018-01-10,7890,8010,7580,7700,91391,54041.0,7018360.0
2018-01-11,7390,7590,6860,7320,315967,51374.0,7018360.0
2018-01-12,7300,7480,7100,7340,86832,51515.0,7018360.0
2018-01-15,7420,7470,7070,7350,116200,51585.0,7018360.0
2018-01-16,7370,7370,7150,7290,68863,51164.0,7018360.0
2018-01-17,7300,7380,7100,7340,64313,51515.0,7018360.0
2018-01-18,7400,7400,7110,7290,38830,51164.0,7018360.0
2018-01-19,7390,7510,7150,7300,108595,51234.0,7018360.0
2018-01-22,7300,7500,6980,7210,118062,50602.0,7018360.0
2018-01-23,7180,7290,7000,7150,73759,50181.0,7018360.0
2018-01-24,7210,7210,6910,7000,119852,49129.0,7018360.0
2018-01-25,7100,7230,6910,6980,89551,48988.0,7018360.0
2018-01-26,6980,7080,6800,6800,88280,48499.0,7132158.0
2018-01-29,6910,7040,6800,6810,64656,48570.0,7132158.0
2018-01-30,6830,6840,6500,6680,117265,47643.0,7132158.0
2018-01-31,6700,7080,6690,7050,239174,50282.0,7132158.0
2018-02-01,7050,7200,6840,6980,124605,49782.0,7132158.0
2018-02-02,6970,7090,6840,6980,89534,49782.0,7132158.0
2018-02-05,6970,7020,6550,6800,100077,55964.0,8229975.0
2018-02-06,6730,6780,6320,6670,118308,54894.0,8229975.0
2018-02-07,6690,7160,6500,6700,352003,55141.0,8229975.0
2018-02-08,6700,6940,6590,6770,96451,55717.0,8229975.0
2018-02-09,6750,6870,6440,6600,74730,54318.0,8229975.0
2018-02-12,6600,6750,6550,6560,51255,53989.0,8229975.0
2018-02-13,6570,6730,6540,6650,41906,55736.0,8381346.0
2018-02-14,6670,6690,6540,6590,42090,55233.0,8381346.0
2018-02-19,6590,6610,6190,6540,51124,54814.0,8381346.0
2018-02-20,6540,6750,6150,6320,312203,52970.0,8381346.0
2018-02-21,6320,7100,6250,6800,214449,56993.0,8381346.0
2018-02-22,6840,7520,6750,7100,346632,59508.0,8381346.0
2018-02-23,7040,7400,7040,7040,180262,59005.0,8381346.0
2018-02-26,7100,7220,7030,7070,124614,59256.0,8381346.0
2018-02-27,7060,7060,6760,6920,55854,57999.0,8381346.0
2018-02-28,7000,7040,6550,6620,79702,55485.0,8381346.0
2018-03-02,6430,6770,6310,6690,85316,56071.0,8381346.0
2018-03-05,7000,8690,6780,8690,2134790,72834.0,8381346.0
2018-03-06,10300,11250,9320,9990,8168926,83730.0,8381346.0
2018-03-07,10650,10700,9500,10050,3067290,84233.0,8381346.0
2018-03-08,9760,10200,9380,10050,1740617,84233.0,8381346.0
2018-03-09,9870,10200,9580,10100,1492815,84652.0,8381346.0
2018-03-12,10250,10750,9980,10150,1540142,85071.0,8381346.0
2018-03-13,9970,9970,9550,9650,841227,80880.0,8381346.0
2018-03-14,9500,9870,9400,9850,629816,82556.0,8381346.0
2018-03-15,9810,10500,9590,10250,952669,85909.0,8381346.0
2018-03-16,10150,11000,9940,10600,1318614,88842.0,8381346.0
2018-03-19,10650,10750,9920,10000,854434,84760.0,8475953.0
2018-03-20,8700,8840,7260,8020,1833444,67977.0,8475953.0
2018-03-21,8030,9480,7510,8990,1993447,76199.0,8475953.0
2018-03-22,8990,10400,8700,9550,1608326,80945.0,8475953.0
2018-03-23,9680,10000,9290,9350,1033021,79250.0,8475953.0
2018-03-26,9100,9800,9070,9500,502643,81960.0,8627324.0
2018-03-27,9510,10000,9370,9820,815519,84720.0,8627324.0
2018-03-28,9650,9850,9410,9450,525623,81528.0,8627324.0
2018-03-29,9460,9950,9290,9680,584382,83512.0,8627324.0
2018-03-30,9700,9850,9450,9640,434002,83167.0,8627324.0
2018-04-02,9850,10700,9610,10400,1207830,89724.0,8627324.0
2018-04-03,10150,10900,9980,10350,712833,89293.0,8627324.0
2018-04-04,10350,10700,9980,10100,713141,87136.0,8627324.0
2018-04-05,10250,13100,10100,13100,8122646,113018.0,8627324.0
2018-04-06,12850,13500,11600,11850,3702888,102234.0,8627324.0
2018-04-09,11800,12450,11500,12150,1682062,104822.0,8627324.0
2018-04-10,12100,12450,11500,12350,1037280,106547.0,8627324.0
2018-04-11,12750,13850,12600,12750,2584491,109998.0,8627324.0
2018-04-12,13000,13200,11900,12300,891129,106116.0,8627324.0
2018-04-13,11950,13650,11900,12850,1538925,110861.0,8627324.0
2018-04-16,13100,14500,12800,13400,1680576,115606.0,8627324.0
2018-04-17,13800,14050,13250,13850,1005748,119488.0,8627324.0
2018-04-18,14400,14800,12550,13050,1303899,112587.0,8627324.0
2018-04-19,12850,12900,11600,12250,669186,105685.0,8627324.0
2018-04-20,12250,12650,11600,12400,363312,106979.0,8627324.0
2018-04-23,12200,12900,11650,12750,534040,109998.0,8627324.0
2018-04-24,12550,13400,12400,13000,432364,112155.0,8627324.0
2018-04-25,13500,13800,12900,13800,735968,119057.0,8627324.0
2018-04-26,14050,14150,13200,13300,517143,114743.0,8627324.0
2018-04-27,13350,13350,12050,12650,603312,109136.0,8627324.0
2018-04-30,12450,14400,11650,12350,1412232,106547.0,8627324.0
2018-05-02,11200,12600,10850,12150,1000271,104822.0,8627324.0
2018-05-03,12150,12550,11950,12250,415692,105685.0,8627324.0
2018-05-04,12200,13050,12100,12900,573425,111292.0,8627324.0
2018-05-08,13800,13900,11800,11850,666146,102234.0,8627324.0
2018-05-09,12000,12500,11000,12100,473182,104391.0,8627324.0
2018-05-10,12050,12200,11450,11650,259435,100508.0,8627324.0
2018-05-11,11650,12350,11550,11800,241850,101802.0,8627324.0
2018-05-14,11650,11800,10750,10950,417575,94469.0,8627324.0
2018-05-15,10850,11300,10400,11250,518971,97057.0,8627324.0
2018-05-16,10850,11350,10550,10850,218729,93606.0,8627324.0
2018-05-17,11100,11300,10650,11000,162831,94901.0,8627324.0
2018-05-18,11000,11350,10750,11100,211948,95763.0,8627324.0
2018-05-21,11200,11350,10900,11250,135188,97057.0,8627324.0
2018-05-23,11150,11250,10100,10250,315783,88430.0,8627324.0
2018-05-24,10250,10250,9130,9300,610635,80234.0,8627324.0
2018-05-25,9280,9390,8920,8920,270947,76956.0,8627324.0
2018-05-28,8880,8880,8400,8740,574771,75707.0,8662158.0
