에이테크솔루션(071670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-20,11600,11750,10550,10800,1210685,108000.0,10000000.0
2017-10-23,10850,11200,10550,10600,957626,106000.0,10000000.0
2017-10-24,10950,11300,10300,10400,1064757,104000.0,10000000.0
2017-10-25,10550,10850,10350,10750,530421,107500.0,10000000.0
2017-10-26,10650,10950,10450,10850,517739,108500.0,10000000.0
2017-10-27,10750,11500,10650,10950,1148554,109500.0,10000000.0
2017-10-30,11100,11350,10650,10650,501545,106500.0,10000000.0
2017-10-31,10850,10950,10400,10700,562061,107000.0,10000000.0
2017-11-01,10700,11150,10600,11150,668867,111500.0,10000000.0
2017-11-02,11150,12300,10600,10850,2824004,108500.0,10000000.0
2017-11-03,10950,11100,10700,10850,447219,108500.0,10000000.0
2017-11-06,10900,11050,10150,10300,527866,103000.0,10000000.0
2017-11-07,10350,10500,9950,10250,410877,102500.0,10000000.0
2017-11-08,10350,10500,10100,10100,299472,101000.0,10000000.0
2017-11-09,10200,10400,10100,10300,244249,103000.0,10000000.0
2017-11-10,10350,11050,10350,10550,751720,105500.0,10000000.0
2017-11-13,10500,10600,10250,10500,260009,105000.0,10000000.0
2017-11-14,10400,10750,10200,10700,376308,107000.0,10000000.0
2017-11-15,10750,10900,10200,10250,406833,102500.0,10000000.0
2017-11-16,10200,11150,10050,10600,821513,106000.0,10000000.0
2017-11-17,10700,11350,10500,11200,893485,112000.0,10000000.0
2017-11-20,11550,11850,11250,11450,881733,114500.0,10000000.0
2017-11-21,11600,11700,10950,11300,517328,113000.0,10000000.0
2017-11-22,11350,14450,11350,14200,7187655,142000.0,10000000.0
2017-11-23,14000,14000,13050,13500,1590368,135000.0,10000000.0
2017-11-24,13400,13900,13300,13600,1146432,136000.0,10000000.0
2017-11-27,13650,13900,12750,13000,743620,130000.0,10000000.0
2017-11-28,12950,13500,12400,12650,905231,126500.0,10000000.0
2017-11-29,12700,13050,12250,13050,589428,130500.0,10000000.0
2017-11-30,13250,14100,11950,11950,2130948,119500.0,10000000.0
2017-12-01,12150,12700,11800,12300,448847,123000.0,10000000.0
2017-12-04,12500,12900,12250,12550,418692,125500.0,10000000.0
2017-12-05,12500,13550,12500,12800,877371,128000.0,10000000.0
2017-12-06,13000,13450,12600,13250,775330,132500.0,10000000.0
2017-12-07,13350,13800,12900,13250,638575,132500.0,10000000.0
2017-12-08,13450,13550,12150,12300,410274,123000.0,10000000.0
2017-12-11,12300,12550,11900,12200,245329,122000.0,10000000.0
2017-12-12,12350,12800,12100,12700,283388,127000.0,10000000.0
2017-12-13,12700,13000,12500,12550,365900,125500.0,10000000.0
2017-12-14,12850,13900,12700,12900,1385815,129000.0,10000000.0
2017-12-15,13100,13400,12800,13100,461528,131000.0,10000000.0
2017-12-18,13200,13500,12950,13400,515699,134000.0,10000000.0
2017-12-19,13650,13650,12750,13200,416581,132000.0,10000000.0
2017-12-20,13050,13150,12500,12650,268237,126500.0,10000000.0
2017-12-21,12650,12750,11600,11600,361585,116000.0,10000000.0
2017-12-22,11550,12050,11400,11800,177181,118000.0,10000000.0
2017-12-26,12050,12450,11850,11850,319443,118500.0,10000000.0
2017-12-27,12050,12400,11900,12250,196599,122500.0,10000000.0
2017-12-28,12450,12450,12000,12200,148929,122000.0,10000000.0
2018-01-02,12200,12900,12150,12700,314760,127000.0,10000000.0
2018-01-03,13000,13200,12700,12900,354984,129000.0,10000000.0
2018-01-04,12950,13400,12750,13150,352784,131500.0,10000000.0
2018-01-05,13450,13450,12900,13350,527667,133500.0,10000000.0
2018-01-08,13550,13550,12650,12950,376196,129500.0,10000000.0
2018-01-09,13400,16050,13050,14950,8856103,149500.0,10000000.0
2018-01-10,14750,14850,13900,14400,1608018,144000.0,10000000.0
2018-01-11,14350,15300,14000,14000,2218416,140000.0,10000000.0
2018-01-12,14150,14500,13600,13900,762348,139000.0,10000000.0
2018-01-15,14000,14450,13750,14150,538697,141500.0,10000000.0
2018-01-16,14200,14950,14050,14250,1071853,142500.0,10000000.0
2018-01-17,14200,14400,13550,13850,542365,138500.0,10000000.0
2018-01-18,14000,14450,13650,14300,529122,143000.0,10000000.0
2018-01-19,14400,14850,14000,14000,576091,140000.0,10000000.0
2018-01-22,13950,14150,13400,13750,416817,137500.0,10000000.0
2018-01-23,14100,14350,13800,14250,311520,142500.0,10000000.0
2018-01-24,14250,14850,14150,14600,722615,146000.0,10000000.0
2018-01-25,14950,15250,14450,14500,857097,145000.0,10000000.0
2018-01-26,14750,14800,14200,14450,373906,144500.0,10000000.0
2018-01-29,14550,14950,14300,14800,583324,148000.0,10000000.0
2018-01-30,14850,14850,14300,14450,502140,144500.0,10000000.0
2018-01-31,14200,14650,14050,14300,271430,143000.0,10000000.0
2018-02-01,14550,15450,14450,14600,1395558,146000.0,10000000.0
2018-02-02,14550,14850,14150,14500,452089,145000.0,10000000.0
2018-02-05,14100,14750,13550,14550,717713,145500.0,10000000.0
2018-02-06,15500,16050,14550,14750,3946376,147500.0,10000000.0
2018-02-07,15300,15600,14000,14000,1369426,140000.0,10000000.0
2018-02-08,14350,14750,14150,14450,809825,144500.0,10000000.0
2018-02-09,13750,14000,13300,13300,753098,133000.0,10000000.0
2018-02-12,13350,13600,13150,13350,296084,133500.0,10000000.0
2018-02-13,13450,13750,13150,13150,273627,131500.0,10000000.0
2018-02-14,13100,13250,12450,12650,336938,126500.0,10000000.0
2018-02-19,12900,13100,12700,13100,119353,131000.0,10000000.0
2018-02-20,13100,13550,12950,13150,228079,131500.0,10000000.0
2018-02-21,13100,13400,13100,13200,104610,132000.0,10000000.0
2018-02-22,13200,13400,13100,13300,96921,133000.0,10000000.0
2018-02-23,13350,13450,12800,13000,97117,130000.0,10000000.0
2018-02-26,12850,13450,12650,13000,266809,130000.0,10000000.0
2018-02-27,13050,13150,12850,12850,95554,128500.0,10000000.0
2018-02-28,12800,12850,11950,12050,168477,120500.0,10000000.0
2018-03-02,11900,12350,11700,12150,89865,121500.0,10000000.0
2018-03-05,12050,12800,12000,12700,284811,127000.0,10000000.0
2018-03-06,12900,12950,12300,12300,143012,123000.0,10000000.0
2018-03-07,12350,12450,11700,11700,154476,117000.0,10000000.0
2018-03-08,11700,12100,11700,12050,86488,120500.0,10000000.0
2018-03-09,12200,12350,11900,12050,115744,120500.0,10000000.0
2018-03-12,12200,13750,12050,12600,839603,126000.0,10000000.0
2018-03-13,12650,12900,12450,12650,217293,126500.0,10000000.0
2018-03-14,12700,12750,12450,12700,129432,127000.0,10000000.0
2018-03-15,12700,13550,12650,12650,609110,126500.0,10000000.0
2018-03-16,12750,12750,12200,12400,145691,124000.0,10000000.0
2018-03-19,12350,12500,12050,12050,105815,120500.0,10000000.0
2018-03-20,11850,12150,11800,12100,100452,121000.0,10000000.0
2018-03-21,12200,12250,11750,11750,102398,117500.0,10000000.0
2018-03-22,11750,12000,10950,11000,256340,110000.0,10000000.0
2018-03-23,10800,10800,10300,10550,179200,105500.0,10000000.0
2018-03-26,10450,11350,10400,11300,273836,113000.0,10000000.0
2018-03-27,11250,11400,11050,11200,115773,112000.0,10000000.0
2018-03-28,10850,11150,10850,10950,65230,109500.0,10000000.0
2018-03-29,10950,11100,10900,11100,56473,111000.0,10000000.0
2018-03-30,11150,11250,10850,10850,73364,108500.0,10000000.0
2018-04-02,10850,10950,10550,10600,62247,106000.0,10000000.0
2018-04-03,10500,10900,10450,10650,68677,106500.0,10000000.0
2018-04-04,10750,10800,10000,10100,159066,101000.0,10000000.0
2018-04-05,10200,10650,10150,10300,88284,103000.0,10000000.0
2018-04-06,10150,10350,10000,10050,77801,100500.0,10000000.0
2018-04-09,10100,10350,10050,10250,54343,102500.0,10000000.0
2018-04-10,10200,10300,9960,10000,105150,100000.0,10000000.0
2018-04-11,10200,10950,10050,10400,261892,104000.0,10000000.0
2018-04-12,10450,11000,10450,11000,189895,110000.0,10000000.0
2018-04-13,11150,11350,10850,11050,185851,110500.0,10000000.0
2018-04-16,10950,11050,10750,10900,49016,109000.0,10000000.0
2018-04-17,10900,11650,10650,11650,237743,116500.0,10000000.0
2018-04-18,11750,11750,11100,11400,236916,114000.0,10000000.0
2018-04-19,11400,11450,10950,11050,117366,110500.0,10000000.0
2018-04-20,11000,11600,10900,11350,199641,113500.0,10000000.0
2018-04-23,11300,11300,10950,11000,109235,110000.0,10000000.0
2018-04-24,11000,11100,10850,10950,41771,109500.0,10000000.0
2018-04-25,11000,11350,10900,11050,70153,110500.0,10000000.0
2018-04-26,11200,11250,10900,10950,62832,109500.0,10000000.0
2018-04-27,11200,11750,11050,11200,283882,112000.0,10000000.0
2018-04-30,11100,11150,10500,10750,115173,107500.0,10000000.0
2018-05-02,10700,10700,10200,10200,134392,102000.0,10000000.0
2018-05-03,10200,11050,10150,10600,215064,106000.0,10000000.0
2018-05-04,10450,10600,10200,10350,80797,103500.0,10000000.0
2018-05-08,10300,10400,9870,9870,92548,98700.0,10000000.0
2018-05-09,9710,9960,9480,9960,114007,99600.0,10000000.0
2018-05-10,9990,9990,9780,9980,48915,99800.0,10000000.0
2018-05-11,10050,10450,10000,10250,110842,102500.0,10000000.0
2018-05-14,10300,10300,9940,10050,68068,100500.0,10000000.0
2018-05-15,10050,10100,9810,10000,49339,100000.0,10000000.0
2018-05-16,10000,10100,9750,9780,55930,97800.0,10000000.0
2018-05-17,9800,10000,9650,9780,51746,97800.0,10000000.0
2018-05-18,9900,11700,9800,10550,1515521,105500.0,10000000.0
2018-05-21,10650,10900,10500,10500,266633,105000.0,10000000.0
2018-05-23,10550,11100,10500,10650,252008,106500.0,10000000.0
2018-05-24,11000,11500,10650,11150,979509,111500.0,10000000.0
2018-05-25,10950,11250,10600,11200,269103,112000.0,10000000.0
2018-05-28,11050,11150,10650,10750,172724,107500.0,10000000.0
2018-05-29,10700,11050,10550,10650,165870,106500.0,10000000.0
2018-05-30,10650,10800,10450,10650,116130,106500.0,10000000.0
2018-05-31,10700,10700,10050,10100,127306,101000.0,10000000.0
2018-06-01,10100,10350,10000,10200,61859,102000.0,10000000.0
2018-06-04,10200,10700,10200,10650,104729,106500.0,10000000.0
2018-06-05,10800,10800,10350,10350,68102,103500.0,10000000.0
2018-06-07,10400,10700,10350,10650,78901,106500.0,10000000.0
2018-06-08,10700,11050,10600,10700,213209,107000.0,10000000.0
2018-06-11,11050,11250,10800,10950,196738,109500.0,10000000.0
2018-06-12,10950,11050,10600,10600,93313,106000.0,10000000.0
2018-06-14,10750,10900,10600,10900,127871,109000.0,10000000.0
2018-06-15,11200,11400,10800,10950,292451,109500.0,10000000.0
2018-06-18,10900,11100,10000,10250,176792,102500.0,10000000.0
2018-06-19,10100,10300,9780,9840,99422,98400.0,10000000.0
2018-06-20,9700,10100,9700,10000,62649,100000.0,10000000.0
2018-06-21,9920,10400,9840,9980,139708,99800.0,10000000.0
2018-06-22,9980,10050,9510,9660,112682,96600.0,10000000.0
2018-06-25,9550,9970,9550,9700,83306,97000.0,10000000.0
2018-06-26,9600,9900,9600,9800,54335,98000.0,10000000.0
2018-06-27,9760,10650,9760,10150,312017,101500.0,10000000.0
2018-06-28,10000,10150,9730,9730,78169,97300.0,10000000.0
2018-06-29,9610,9830,9490,9610,82369,96100.0,10000000.0
2018-07-02,9520,10050,9500,9500,109104,95000.0,10000000.0
2018-07-03,9520,10000,9410,9580,154165,95800.0,10000000.0
2018-07-04,9510,9680,9510,9600,44790,96000.0,10000000.0
2018-07-05,9600,9640,9280,9280,75778,92800.0,10000000.0
2018-07-06,9290,9390,8980,9300,70763,93000.0,10000000.0
2018-07-09,9360,9440,9150,9280,50175,92800.0,10000000.0
2018-07-10,9370,9660,9370,9600,65727,96000.0,10000000.0
2018-07-11,9480,9790,9390,9390,76665,93900.0,10000000.0
2018-07-12,9340,9490,9300,9400,42443,94000.0,10000000.0
2018-07-13,9450,9880,9450,9720,72648,97200.0,10000000.0
2018-07-16,9770,9770,9500,9650,23924,96500.0,10000000.0
2018-07-17,9720,9770,9590,9640,35160,96400.0,10000000.0
2018-07-18,9620,9760,9540,9540,24881,95400.0,10000000.0
2018-07-19,9690,9690,9320,9340,29436,93400.0,10000000.0
2018-07-20,9370,11100,9220,9240,884707,92400.0,10000000.0
2018-07-23,9210,9340,8570,8570,124397,85700.0,10000000.0
2018-07-24,8500,8660,8310,8450,119803,84500.0,10000000.0
2018-07-25,8470,8550,8300,8310,56401,83100.0,10000000.0
2018-07-26,8330,8500,8290,8440,49896,84400.0,10000000.0
2018-07-27,8440,8680,8440,8680,28333,86800.0,10000000.0
2018-07-30,8680,8770,8510,8770,25282,87700.0,10000000.0
2018-07-31,8670,9340,8670,9160,275710,91600.0,10000000.0
2018-08-01,9170,9240,9040,9170,30723,91700.0,10000000.0
2018-08-02,9270,9970,9220,9620,715266,96200.0,10000000.0
2018-08-03,9500,9700,9430,9620,120524,96200.0,10000000.0
2018-08-06,9660,9770,9440,9520,81710,95200.0,10000000.0
2018-08-07,9520,10350,9520,10150,585321,101500.0,10000000.0
2018-08-08,10200,11050,9990,10450,1393202,104500.0,10000000.0
2018-08-09,10700,10850,10250,10500,340950,105000.0,10000000.0
2018-08-10,10550,10600,9970,10200,247991,102000.0,10000000.0
2018-08-13,10200,10300,9840,10100,127725,101000.0,10000000.0
2018-08-14,10050,10450,10000,10100,144962,101000.0,10000000.0
2018-08-16,10000,10100,9470,9970,88282,99700.0,10000000.0
2018-08-17,10200,10250,9980,9980,79030,99800.0,10000000.0
2018-08-20,10050,10200,9950,10000,41013,100000.0,10000000.0
2018-08-21,10250,10300,9970,10150,83364,101500.0,10000000.0
2018-08-22,10200,10800,10100,10200,396796,102000.0,10000000.0
2018-08-23,10300,10350,10100,10100,72065,101000.0,10000000.0
2018-08-24,10200,10700,10150,10250,320600,102500.0,10000000.0
2018-08-27,10250,10300,10000,10250,85187,102500.0,10000000.0
2018-08-28,10300,10600,10250,10600,183613,106000.0,10000000.0
2018-08-29,10650,10650,10400,10650,149501,106500.0,10000000.0
2018-08-30,10800,10800,10400,10400,111450,104000.0,10000000.0
2018-08-31,10450,10700,10300,10700,112714,107000.0,10000000.0
2018-09-03,10700,10750,10500,10600,87012,106000.0,10000000.0
2018-09-04,10800,10800,10450,10550,79263,105500.0,10000000.0
2018-09-05,10550,10550,10200,10200,86930,102000.0,10000000.0
2018-09-06,10200,10300,10000,10000,58009,100000.0,10000000.0
2018-09-07,10000,10150,9860,10100,89441,101000.0,10000000.0
2018-09-10,10050,10100,9960,10100,27986,101000.0,10000000.0
2018-09-11,10000,10100,9970,10050,46079,100500.0,10000000.0
2018-09-12,10050,10200,9970,10000,47763,100000.0,10000000.0
2018-09-13,9980,10400,9880,10100,124167,101000.0,10000000.0
2018-09-14,10050,10300,10050,10100,67932,101000.0,10000000.0
2018-09-17,10050,10100,9970,9990,54464,99900.0,10000000.0
2018-09-18,9950,10100,9910,9980,43882,99800.0,10000000.0
2018-09-19,9980,10100,9860,9990,46535,99900.0,10000000.0
2018-09-20,9930,10050,9510,9530,107046,95300.0,10000000.0
2018-09-21,9630,10050,9500,9700,128120,97000.0,10000000.0
2018-09-27,9660,9900,9630,9790,30831,97900.0,10000000.0
2018-09-28,9750,9850,9590,9710,30139,97100.0,10000000.0
2018-10-01,9720,9810,9340,9500,59919,95000.0,10000000.0
2018-10-02,9500,9580,9300,9340,38099,93400.0,10000000.0
2018-10-04,9230,9420,9130,9160,44467,91600.0,10000000.0
2018-10-05,9100,9250,8800,9000,35626,90000.0,10000000.0
2018-10-08,8810,9080,8810,9000,16107,90000.0,10000000.0
2018-10-10,8840,8930,8380,8480,66033,84800.0,10000000.0
2018-10-11,8300,8420,7730,7760,83821,77600.0,10000000.0
2018-10-12,7460,7940,7460,7900,73555,79000.0,10000000.0
2018-10-15,7840,8050,7840,7900,38371,79000.0,10000000.0
2018-10-16,7830,8220,7830,8190,34160,81900.0,10000000.0
2018-10-17,8250,8400,8120,8240,36234,82400.0,10000000.0
2018-10-18,8340,8340,8110,8160,12481,81600.0,10000000.0
2018-10-19,8220,8220,7920,8120,21089,81200.0,10000000.0
2018-10-22,8120,9170,8000,8530,312369,85300.0,10000000.0
2018-10-23,8540,8600,8010,8030,54165,80300.0,10000000.0
2018-10-24,8030,8190,7700,7700,41542,77000.0,10000000.0
2018-10-25,7380,7560,7200,7500,83435,75000.0,10000000.0
2018-10-26,7510,7620,6940,7060,59019,70600.0,10000000.0
2018-10-29,6870,7080,6400,6400,70192,64000.0,10000000.0
2018-10-30,5900,6660,5810,6660,146962,66600.0,10000000.0
2018-10-31,6700,6750,6480,6700,36207,67000.0,10000000.0
2018-11-01,6730,7170,6500,6890,43515,68900.0,10000000.0
2018-11-02,6910,7230,6910,7230,27436,72300.0,10000000.0
2018-11-05,7210,7210,6970,7120,17661,71200.0,10000000.0
2018-11-06,7200,7220,7070,7170,10667,71700.0,10000000.0
2018-11-07,7170,7320,6950,7110,18037,71100.0,10000000.0
2018-11-08,7150,7980,7150,7760,386837,77600.0,10000000.0
2018-11-09,7650,7840,7580,7770,70002,77700.0,10000000.0
2018-11-12,7610,7730,7390,7400,49394,74000.0,10000000.0
2018-11-13,7200,7340,7020,7290,40145,72900.0,10000000.0
2018-11-14,7140,7740,7140,7420,66753,74200.0,10000000.0
2018-11-15,7500,7500,7220,7390,26191,73900.0,10000000.0
2018-11-16,7490,7500,7320,7410,15424,74100.0,10000000.0
2018-11-19,7420,7550,7330,7540,25381,75400.0,10000000.0
2018-11-20,7480,7820,7310,7690,64087,76900.0,10000000.0
2018-11-21,7580,7640,7400,7590,38694,75900.0,10000000.0
2018-11-22,7590,8100,7300,7650,228699,76500.0,10000000.0
2018-11-23,7750,7750,7390,7410,57769,74100.0,10000000.0
2018-11-26,7320,7950,7320,7770,151692,77700.0,10000000.0
2018-11-27,7750,7850,7580,7700,37211,77000.0,10000000.0
2018-11-28,7700,7800,7580,7600,26573,76000.0,10000000.0
2018-11-29,7650,7730,7550,7610,19589,76100.0,10000000.0
2018-11-30,7520,7680,7520,7540,14695,75400.0,10000000.0
2018-12-03,7540,7740,7520,7690,28646,76900.0,10000000.0
2018-12-04,7650,8150,7610,8060,241715,80600.0,10000000.0
2018-12-05,7850,7940,7760,7830,62722,78300.0,10000000.0
2018-12-06,7830,7920,7520,7550,93687,75500.0,10000000.0
2018-12-07,7590,7770,7500,7550,41013,75500.0,10000000.0
2018-12-10,7410,7540,7250,7330,32028,73300.0,10000000.0
2018-12-11,7330,7460,7300,7340,19194,73400.0,10000000.0
2018-12-12,7340,7540,7340,7490,13368,74900.0,10000000.0
2018-12-13,7510,7610,7450,7600,21176,76000.0,10000000.0
2018-12-14,7900,8670,7420,7420,1530497,74200.0,10000000.0
2018-12-17,7450,7550,7250,7310,110087,73100.0,10000000.0
2018-12-18,7100,7450,7100,7420,72387,74200.0,10000000.0
2018-12-19,7420,8150,7400,8120,383456,81200.0,10000000.0
2018-12-20,8000,8180,7810,7990,114396,79900.0,10000000.0
2018-12-21,7990,8180,7850,7950,98067,79500.0,10000000.0
2018-12-24,8300,8300,7830,7850,96037,78500.0,10000000.0
2018-12-26,7580,7670,7290,7430,83152,74300.0,10000000.0
2018-12-27,7510,7560,7370,7480,43739,74800.0,10000000.0
2018-12-28,7480,7830,7480,7800,50378,78000.0,10000000.0
2019-01-02,7810,7990,7720,7950,76813,79500.0,10000000.0
2019-01-03,7910,8250,7810,7820,120710,78200.0,10000000.0
2019-01-04,7730,8070,7700,8050,48911,80500.0,10000000.0
2019-01-07,8240,8510,7970,8510,145894,85100.0,10000000.0
2019-01-08,8590,8630,8080,8170,162640,81700.0,10000000.0
2019-01-09,8170,8230,8010,8170,52588,81700.0,10000000.0
2019-01-10,8180,8260,8070,8090,36434,80900.0,10000000.0
2019-01-11,8090,8250,8080,8170,49732,81700.0,10000000.0
2019-01-14,8240,8870,8110,8120,292475,81200.0,10000000.0
2019-01-15,8150,8340,8120,8200,44043,82000.0,10000000.0
2019-01-16,8210,8270,8100,8160,33730,81600.0,10000000.0
2019-01-17,8120,8480,8080,8450,177871,84500.0,10000000.0
2019-01-18,8410,8900,8300,8900,263366,89000.0,10000000.0
2019-01-21,9200,9200,8730,8740,184562,87400.0,10000000.0
2019-01-22,8760,8790,8390,8480,105972,84800.0,10000000.0
2019-01-23,8460,8600,8360,8600,42314,86000.0,10000000.0
2019-01-24,8600,8620,8380,8420,59222,84200.0,10000000.0
2019-01-25,8490,8630,8410,8550,39228,85500.0,10000000.0
2019-01-28,8560,8610,8390,8420,47369,84200.0,10000000.0
2019-01-29,8480,8480,8180,8240,64271,82400.0,10000000.0
2019-01-30,8240,8360,8180,8270,31484,82700.0,10000000.0
2019-01-31,8300,8300,8160,8170,45490,81700.0,10000000.0
2019-02-01,8140,8270,8100,8210,26335,82100.0,10000000.0
2019-02-07,8300,8500,8210,8450,52211,84500.0,10000000.0
2019-02-08,8310,8510,8290,8460,31525,84600.0,10000000.0
2019-02-11,8570,8690,8370,8490,125411,84900.0,10000000.0
2019-02-12,8490,8590,8400,8540,53929,85400.0,10000000.0
2019-02-13,8480,8830,8440,8770,144283,87700.0,10000000.0
2019-02-14,8800,8840,8620,8780,51816,87800.0,10000000.0
2019-02-15,8720,8800,8500,8590,47028,85900.0,10000000.0
2019-02-18,8590,8700,8530,8630,22352,86300.0,10000000.0
2019-02-19,8690,8690,8500,8510,21916,85100.0,10000000.0
2019-02-20,8500,8600,8450,8520,25689,85200.0,10000000.0
2019-02-21,8590,8590,8360,8460,31434,84600.0,10000000.0
2019-02-22,8440,8530,8310,8480,34640,84800.0,10000000.0
2019-02-25,8580,8580,8360,8430,21775,84300.0,10000000.0
2019-02-26,8350,8490,8320,8400,20067,84000.0,10000000.0
2019-02-27,8490,8490,8350,8400,17118,84000.0,10000000.0
2019-02-28,8400,8700,7980,8000,87220,80000.0,10000000.0
2019-03-04,7950,8270,7950,8140,29087,81400.0,10000000.0
2019-03-05,8070,8190,8060,8100,17431,81000.0,10000000.0
2019-03-06,8130,8220,7930,8200,20197,82000.0,10000000.0
2019-03-07,8190,8870,8190,8330,363979,83300.0,10000000.0
2019-03-08,8330,8430,8170,8320,45362,83200.0,10000000.0
2019-03-11,8390,8480,8030,8330,37850,83300.0,10000000.0
2019-03-12,8210,8400,8060,8130,53979,81300.0,10000000.0
2019-03-13,8110,8220,8010,8070,32740,80700.0,10000000.0
2019-03-14,8060,8200,8030,8190,20471,81900.0,10000000.0
2019-03-15,8180,8200,8010,8110,31517,81100.0,10000000.0
2019-03-18,8030,8200,8030,8110,12277,81100.0,10000000.0
2019-03-19,8080,8190,8060,8130,21019,81300.0,10000000.0
2019-03-20,8130,8200,8000,8150,19011,81500.0,10000000.0
2019-03-21,8150,8380,8100,8150,60641,81500.0,10000000.0
2019-03-22,8200,8450,8180,8410,62869,84100.0,10000000.0
2019-03-25,8250,8340,8180,8220,43007,82200.0,10000000.0
2019-03-26,8260,8270,8140,8180,29622,81800.0,10000000.0
2019-03-27,8180,8230,8160,8160,25023,81600.0,10000000.0
2019-03-28,8160,8930,8160,8300,1158304,83000.0,10000000.0
2019-03-29,8250,8440,8100,8350,132629,83500.0,10000000.0
2019-04-01,8310,8410,8230,8360,69043,83600.0,10000000.0
2019-04-02,8460,8840,8360,8540,350429,85400.0,10000000.0
2019-04-03,8650,9200,8640,9200,540521,92000.0,10000000.0
2019-04-04,9170,9170,8950,9100,219962,91000.0,10000000.0
2019-04-05,9100,9410,8910,9410,210371,94100.0,10000000.0
2019-04-08,9450,9580,9110,9270,253453,92700.0,10000000.0
2019-04-09,9240,9250,8880,8990,158557,89900.0,10000000.0
2019-04-10,8900,9140,8900,9130,60855,91300.0,10000000.0
2019-04-11,9120,9310,9040,9120,119758,91200.0,10000000.0
2019-04-12,9100,9220,9040,9130,54472,91300.0,10000000.0
2019-04-15,9230,9230,9110,9130,64811,91300.0,10000000.0
2019-04-16,9130,9170,8800,8920,82169,89200.0,10000000.0
2019-04-17,9000,9030,8800,8990,63726,89900.0,10000000.0
2019-04-18,9030,9900,8900,9150,985687,91500.0,10000000.0
2019-04-19,9170,9250,9070,9150,110735,91500.0,10000000.0
2019-04-22,9150,9290,9090,9180,95432,91800.0,10000000.0
2019-04-23,9240,9340,9040,9120,115430,91200.0,10000000.0
2019-04-24,9150,9610,9150,9570,449240,95700.0,10000000.0
2019-04-25,9570,9580,9330,9440,204363,94400.0,10000000.0
2019-04-26,9490,9790,9110,9320,257699,93200.0,10000000.0
2019-04-29,9410,9540,9180,9350,110796,93500.0,10000000.0
2019-04-30,9450,9590,9250,9250,96959,92500.0,10000000.0
2019-05-02,9250,10000,9250,9500,484081,95000.0,10000000.0
2019-05-03,9570,12100,9440,10700,6203493,107000.0,10000000.0
2019-05-07,10600,11200,10450,10900,1184818,109000.0,10000000.0
2019-05-08,10850,11800,10650,10900,1350935,109000.0,10000000.0
2019-05-09,10800,11050,10000,10150,730077,101500.0,10000000.0
2019-05-10,10200,10300,9650,9880,468406,98800.0,10000000.0
2019-05-13,9840,10350,9740,9990,456079,99900.0,10000000.0
2019-05-14,9630,10200,9500,10050,264111,100500.0,10000000.0
2019-05-15,10150,10500,10050,10250,352671,102500.0,10000000.0
2019-05-16,10300,11100,9980,9980,1245252,99800.0,10000000.0
2019-05-17,10200,10600,10150,10600,465417,106000.0,10000000.0
2019-05-20,10700,10800,10000,10000,365286,100000.0,10000000.0
2019-05-21,9950,10350,9930,10150,167928,101500.0,10000000.0
2019-05-22,10300,10700,10150,10600,367304,106000.0,10000000.0
2019-05-23,10500,10700,10250,10350,213810,103500.0,10000000.0
2019-05-24,10200,10450,9950,10050,232024,100500.0,10000000.0
2019-05-27,9960,10050,9280,9500,367296,95000.0,10000000.0
2019-05-28,9500,9640,9330,9590,121863,95900.0,10000000.0
2019-05-29,9560,9560,9090,9130,166404,91300.0,10000000.0
2019-05-30,9300,9950,9100,9500,342529,95000.0,10000000.0
2019-05-31,9460,9600,9280,9280,102288,92800.0,10000000.0
2019-06-03,9190,9400,9150,9270,58353,92700.0,10000000.0
2019-06-04,9280,9620,9280,9570,132738,95700.0,10000000.0
2019-06-05,9740,9840,9600,9730,112140,97300.0,10000000.0
2019-06-07,9900,10200,9860,10100,220879,101000.0,10000000.0
2019-06-10,10100,10650,10100,10450,315490,104500.0,10000000.0
2019-06-11,10400,10800,10250,10800,254924,108000.0,10000000.0
2019-06-12,10800,10900,10400,10400,241361,104000.0,10000000.0
2019-06-13,10400,10700,10300,10450,134849,104500.0,10000000.0
2019-06-14,10500,11200,10450,10450,739072,104500.0,10000000.0
2019-06-17,10350,10850,10200,10750,241623,107500.0,10000000.0
2019-06-18,10850,11200,10650,10650,359363,106500.0,10000000.0
2019-06-19,10900,11250,10650,11200,413616,112000.0,10000000.0
2019-06-20,11350,11400,10900,11100,223664,111000.0,10000000.0
2019-06-21,11200,11250,10800,10900,184969,109000.0,10000000.0
2019-06-24,10800,10950,10650,10700,115298,107000.0,10000000.0
2019-06-25,10700,10800,10350,10400,146515,104000.0,10000000.0
2019-06-26,10350,10750,10200,10550,178767,105500.0,10000000.0
2019-06-27,10450,10650,10100,10200,132247,102000.0,10000000.0
2019-06-28,10200,10350,9950,10050,103534,100500.0,10000000.0
2019-07-01,10100,10350,9930,10350,112822,103500.0,10000000.0
2019-07-02,10350,10500,10250,10350,84008,103500.0,10000000.0
2019-07-03,10350,10450,9800,9950,189458,99500.0,10000000.0
2019-07-04,9900,10050,9630,9690,100104,96900.0,10000000.0
2019-07-05,9690,9740,9450,9540,81126,95400.0,10000000.0
2019-07-08,9460,9540,8860,8890,138103,88900.0,10000000.0
2019-07-09,8810,8970,8490,8490,135652,84900.0,10000000.0
2019-07-10,8630,8690,8470,8500,80139,85000.0,10000000.0
