플랜티넷(075130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-22,6840,7010,6840,6970,75018,62451.0,8960000.0
2016-04-25,7000,7040,6910,6950,45344,62272.0,8960000.0
2016-04-26,6960,7020,6910,6980,44496,62541.0,8960000.0
2016-04-27,6980,7150,6950,7060,84264,63258.0,8960000.0
2016-04-28,7030,7120,6870,6950,53854,62272.0,8960000.0
2016-04-29,6950,7400,6910,7110,257877,63706.0,8960000.0
2016-05-02,7130,7160,6940,6950,86091,62272.0,8960000.0
2016-05-03,6950,7230,6950,7180,78339,64333.0,8960000.0
2016-05-04,7090,7310,7080,7220,115112,64691.0,8960000.0
2016-05-09,7260,7270,7090,7180,56495,64333.0,8960000.0
2016-05-10,7110,7800,6980,7150,485309,64064.0,8960000.0
2016-05-11,7250,7350,7120,7310,160059,65498.0,8960000.0
2016-05-12,7340,7400,6980,7020,229224,62899.0,8960000.0
2016-05-13,7060,7120,6910,6910,105282,61914.0,8960000.0
2016-05-16,6910,7070,6830,7050,67904,63168.0,8960000.0
2016-05-17,7050,7100,6880,6970,79176,62451.0,8960000.0
2016-05-18,6910,6960,6700,6730,73621,60301.0,8960000.0
2016-05-19,6740,6890,6740,6810,35383,61018.0,8960000.0
2016-05-20,6740,6860,6740,6820,33877,61107.0,8960000.0
2016-05-23,6840,6850,6630,6670,71157,59763.0,8960000.0
2016-05-24,6620,6670,6450,6470,78874,57971.0,8960000.0
2016-05-25,6530,6550,6390,6400,59452,57344.0,8960000.0
2016-05-26,6390,6440,6250,6330,62392,56717.0,8960000.0
2016-05-27,6330,6400,6320,6400,30448,57344.0,8960000.0
2016-05-30,6440,6470,6300,6420,33621,57523.0,8960000.0
2016-05-31,6400,6460,6380,6440,15104,57702.0,8960000.0
2016-06-01,6430,6540,6400,6510,32654,58330.0,8960000.0
2016-06-02,6540,6620,6480,6480,38943,58061.0,8960000.0
2016-06-03,6540,6680,6450,6570,18287,58867.0,8960000.0
2016-06-07,6570,6600,6480,6500,15678,58240.0,8960000.0
2016-06-08,6450,6640,6450,6500,42658,58240.0,8960000.0
2016-06-09,6500,6610,6500,6500,26599,58240.0,8960000.0
2016-06-10,6500,6570,6440,6440,34188,57702.0,8960000.0
2016-06-13,6400,6420,6270,6330,45646,56717.0,8960000.0
2016-06-14,6260,6330,6170,6180,23404,55373.0,8960000.0
2016-06-15,6280,6300,6190,6200,22056,55552.0,8960000.0
2016-06-16,6200,6300,6060,6120,44330,54835.0,8960000.0
2016-06-17,6120,6310,6040,6100,23407,54656.0,8960000.0
2016-06-20,6100,6250,6100,6180,22561,55373.0,8960000.0
2016-06-21,6190,6250,6140,6170,16609,55283.0,8960000.0
2016-06-22,6220,6370,6150,6340,51644,56806.0,8960000.0
2016-06-23,6300,6350,6200,6210,28599,55642.0,8960000.0
2016-06-24,6250,6340,5760,5900,103077,52864.0,8960000.0
2016-06-27,5910,5990,5830,5840,38835,52326.0,8960000.0
2016-06-28,5840,6050,5840,6040,21960,54118.0,8960000.0
2016-06-29,6060,6260,6060,6220,44398,55731.0,8960000.0
2016-06-30,6220,6270,6150,6170,23349,55283.0,8960000.0
2016-07-01,6190,6390,6190,6330,41856,56717.0,8960000.0
2016-07-04,6360,6360,6290,6360,30583,56986.0,8960000.0
2016-07-05,6350,6390,6200,6330,41775,56717.0,8960000.0
2016-07-06,6330,6350,6150,6190,33519,55462.0,8960000.0
2016-07-07,6180,6450,6180,6430,65619,57613.0,8960000.0
2016-07-08,6460,6500,6320,6400,21635,57344.0,8960000.0
2016-07-11,6460,6460,6370,6410,20470,57434.0,8960000.0
2016-07-12,6560,6840,6510,6640,318292,59494.0,8960000.0
2016-07-13,6700,6700,6550,6590,57246,59046.0,8960000.0
2016-07-14,6660,6670,6520,6650,42694,59584.0,8960000.0
2016-07-15,6650,6800,6640,6680,53234,59853.0,8960000.0
2016-07-18,6730,6730,6600,6630,34798,59405.0,8960000.0
2016-07-19,6570,6680,6570,6640,18264,59494.0,8960000.0
2016-07-20,6680,6700,6560,6590,15016,59046.0,8960000.0
2016-07-21,6640,6680,6550,6570,31656,58867.0,8960000.0
2016-07-22,6570,6670,6570,6600,21885,59136.0,8960000.0
2016-07-25,6600,6700,6580,6690,36383,59942.0,8960000.0
2016-07-26,6660,6760,6640,6700,18462,60032.0,8960000.0
2016-07-27,6760,6760,6560,6570,24833,58867.0,8960000.0
2016-07-28,6600,6880,6600,6770,165244,60659.0,8960000.0
2016-07-29,6820,7070,6750,6930,190095,62093.0,8960000.0
2016-08-01,6950,7000,6820,6950,61196,62272.0,8960000.0
2016-08-02,7000,7000,6850,6940,55165,62182.0,8960000.0
2016-08-03,6910,6920,6800,6900,29954,61824.0,8960000.0
2016-08-04,6820,6960,6820,6910,43156,61914.0,8960000.0
2016-08-05,6930,7060,6910,6950,86918,62272.0,8960000.0
2016-08-08,6960,7000,6930,6940,42209,62182.0,8960000.0
2016-08-09,6900,7020,6880,6920,38946,62003.0,8960000.0
2016-08-10,6920,6980,6920,6960,28109,62362.0,8960000.0
2016-08-11,6920,6970,6820,6820,38984,61107.0,8960000.0
2016-08-12,6820,6890,6760,6800,39925,60928.0,8960000.0
2016-08-16,6810,6960,6790,6790,36933,60838.0,8960000.0
2016-08-17,6620,6900,6600,6800,46682,60928.0,8960000.0
2016-08-18,6800,6960,6780,6860,49083,61466.0,8960000.0
2016-08-19,6950,7000,6860,6920,25553,62003.0,8960000.0
2016-08-22,6920,6950,6790,6810,20357,61018.0,8960000.0
2016-08-23,6810,6960,6810,6900,25695,61824.0,8960000.0
2016-08-24,6900,6960,6830,6850,34901,61376.0,8960000.0
2016-08-25,6850,6950,6830,6830,14592,61197.0,8960000.0
2016-08-26,6830,6830,6700,6760,34688,60570.0,8960000.0
2016-08-29,6760,6760,6600,6600,40338,59136.0,8960000.0
2016-08-30,6580,6750,6580,6700,17314,60032.0,8960000.0
2016-08-31,6700,6730,6560,6640,29299,59494.0,8960000.0
2016-09-01,6640,6740,6610,6700,7546,60032.0,8960000.0
2016-09-02,6760,6840,6660,6800,20763,60928.0,8960000.0
2016-09-05,6850,6910,6820,6840,25599,61286.0,8960000.0
2016-09-06,6840,6890,6710,6750,29124,60480.0,8960000.0
2016-09-07,6790,6790,6700,6750,14930,60480.0,8960000.0
2016-09-08,6750,6880,6640,6750,21310,60480.0,8960000.0
2016-09-09,6750,6840,6590,6590,30817,59046.0,8960000.0
2016-09-12,6360,6640,6360,6590,28539,59046.0,8960000.0
2016-09-13,6600,6800,6580,6800,23681,60928.0,8960000.0
2016-09-19,6800,6800,6700,6760,14571,60570.0,8960000.0
2016-09-20,6730,6800,6710,6720,10493,60211.0,8960000.0
2016-09-21,6760,6890,6690,6890,43351,61734.0,8960000.0
2016-09-22,6810,6890,6760,6810,33743,61018.0,8960000.0
2016-09-23,6810,6860,6740,6820,28118,61107.0,8960000.0
2016-09-26,6870,6890,6750,6780,18742,60749.0,8960000.0
2016-09-27,6780,6860,6700,6850,21121,61376.0,8960000.0
2016-09-28,6850,7050,6820,7040,98002,63078.0,8960000.0
2016-09-29,7070,7100,6950,7060,80231,63258.0,8960000.0
2016-09-30,7060,7060,6840,7050,79735,63168.0,8960000.0
2016-10-04,7000,7130,7000,7090,55953,63526.0,8960000.0
2016-10-05,7090,7190,6990,7040,58181,63078.0,8960000.0
2016-10-06,7040,7070,6980,7020,29355,62899.0,8960000.0
2016-10-07,7020,7090,6910,6950,31069,62272.0,8960000.0
2016-10-10,6950,7100,6920,6970,51351,62451.0,8960000.0
2016-10-11,6970,7050,6880,6950,25217,62272.0,8960000.0
2016-10-12,6900,6950,6890,6930,22951,62093.0,8960000.0
2016-10-13,6910,6960,6880,6880,22871,61645.0,8960000.0
2016-10-14,6950,6950,6820,6820,22914,61107.0,8960000.0
2016-10-17,6820,6870,6710,6840,15996,61286.0,8960000.0
2016-10-18,6840,6900,6790,6870,13527,61555.0,8960000.0
2016-10-19,6870,6890,6740,6850,9751,61376.0,8960000.0
2016-10-20,6900,6900,6600,6720,24902,60211.0,8960000.0
2016-10-21,6720,6740,6570,6640,20791,59494.0,8960000.0
2016-10-24,6640,6680,6550,6620,13894,59315.0,8960000.0
2016-10-25,6590,6620,6460,6610,34934,59226.0,8960000.0
2016-10-26,6610,6610,6440,6540,32497,58598.0,8960000.0
2016-10-27,6540,6680,6500,6680,11069,59853.0,8960000.0
2016-10-28,6680,6700,6580,6620,15446,59315.0,8960000.0
2016-10-31,6570,6620,6400,6440,25806,57702.0,8960000.0
2016-11-01,6450,6500,6250,6500,18740,58240.0,8960000.0
2016-11-02,6490,6490,6160,6170,30458,55283.0,8960000.0
2016-11-03,6170,6230,6090,6170,11463,55283.0,8960000.0
2016-11-04,6170,6240,6060,6240,5787,55910.0,8960000.0
2016-11-07,6170,6330,6170,6320,15504,56627.0,8960000.0
2016-11-08,6390,6390,6270,6320,8186,56627.0,8960000.0
2016-11-09,6390,6390,5760,5980,64608,53581.0,8960000.0
2016-11-10,6020,6280,6020,6270,17178,56179.0,8960000.0
2016-11-11,6290,6360,6210,6330,9862,56717.0,8960000.0
2016-11-14,6340,6390,6290,6360,9282,56986.0,8960000.0
2016-11-15,6380,6400,6260,6350,13164,56896.0,8960000.0
2016-11-16,6350,6370,6300,6350,5516,56896.0,8960000.0
2016-11-17,6410,6430,6270,6430,21852,57613.0,8960000.0
2016-11-18,6490,6830,6420,6830,203602,61197.0,8960000.0
2016-11-21,6830,7200,6710,7050,366522,63168.0,8960000.0
2016-11-22,7470,7910,6780,6780,748043,60749.0,8960000.0
2016-11-23,6830,7780,6830,7450,1198705,66752.0,8960000.0
2016-11-24,7300,7590,7230,7230,460345,64781.0,8960000.0
2016-11-25,7190,7330,6860,7210,306766,64602.0,8960000.0
2016-11-28,7280,7740,7130,7130,489049,63885.0,8960000.0
2016-11-29,7300,7360,6970,7260,194792,65050.0,8960000.0
2016-11-30,7270,7350,7090,7160,102425,64154.0,8960000.0
2016-12-01,7410,7480,7150,7250,282446,64960.0,8960000.0
2016-12-02,7270,7400,6940,7000,212493,62720.0,8960000.0
2016-12-05,7000,7800,6940,7680,1273111,68813.0,8960000.0
2016-12-06,7600,7850,7500,7700,650507,68992.0,8960000.0
2016-12-07,7790,8880,7720,7950,4564783,71232.0,8960000.0
2016-12-08,8020,8140,7640,7700,885994,68992.0,8960000.0
2016-12-09,7640,7880,7380,7390,606839,66214.0,8960000.0
2016-12-12,7460,7730,7320,7550,467381,67648.0,8960000.0
2016-12-13,7680,7680,7410,7410,258795,66394.0,8960000.0
2016-12-14,7440,7540,7300,7470,211712,66931.0,8960000.0
2016-12-15,7450,7540,7220,7290,242308,65318.0,8960000.0
2016-12-16,7250,7390,7100,7250,221183,64960.0,8960000.0
2016-12-19,7250,7300,7020,7130,139053,63885.0,8960000.0
2016-12-20,7160,7280,7040,7070,101746,63347.0,8960000.0
2016-12-21,7070,7300,7060,7200,177787,64512.0,8960000.0
2016-12-22,7300,7540,7230,7250,391962,64960.0,8960000.0
2016-12-23,7260,7310,7110,7160,88477,64154.0,8960000.0
2016-12-26,7220,7320,7030,7040,98652,63078.0,8960000.0
2016-12-27,7010,7130,6980,7090,111963,63526.0,8960000.0
2016-12-28,7070,7070,6790,6970,211243,62451.0,8960000.0
2016-12-29,7010,7100,6900,6920,84866,62003.0,8960000.0
2017-01-02,6930,7100,6930,7060,72047,63258.0,8960000.0
2017-01-03,7060,7150,7000,7150,71988,64064.0,8960000.0
2017-01-04,7190,7200,7080,7160,56812,64154.0,8960000.0
2017-01-05,7140,7220,7130,7170,49563,64243.0,8960000.0
2017-01-06,7180,7220,7080,7100,51893,63616.0,8960000.0
2017-01-09,7100,7470,7100,7470,358000,66931.0,8960000.0
2017-01-10,7460,7630,7360,7460,404290,66842.0,8960000.0
2017-01-11,7490,7640,7400,7560,353900,67738.0,8960000.0
2017-01-12,7600,7920,7480,7750,921031,69440.0,8960000.0
2017-01-13,7750,7810,7510,7580,264354,67917.0,8960000.0
2017-01-16,7660,7660,7230,7270,273733,65139.0,8960000.0
2017-01-17,7230,7650,7210,7440,270300,66662.0,8960000.0
2017-01-18,7510,7780,7410,7700,609357,68992.0,8960000.0
2017-01-19,7770,7790,7420,7460,333697,66842.0,8960000.0
2017-01-20,7460,7520,7270,7360,176576,65946.0,8960000.0
2017-01-23,7400,7760,7300,7650,296375,68544.0,8960000.0
2017-01-24,7700,7710,7460,7500,250353,67200.0,8960000.0
2017-01-25,7530,7770,7420,7770,314219,69619.0,8960000.0
2017-01-26,7810,7920,7650,7760,492247,69530.0,8960000.0
2017-01-31,7800,7800,7490,7560,256876,67738.0,8960000.0
2017-02-01,7520,7730,7510,7600,189330,68096.0,8960000.0
2017-02-02,7600,7600,7010,7050,476931,63168.0,8960000.0
2017-02-03,7050,7180,6880,6940,205417,62182.0,8960000.0
2017-02-06,6960,7020,6770,6870,173300,61555.0,8960000.0
2017-02-07,6870,6930,6470,6580,289551,58957.0,8960000.0
2017-02-08,6580,6600,6390,6510,122737,58330.0,8960000.0
2017-02-09,6510,6660,6480,6590,109386,59046.0,8960000.0
2017-02-10,6560,6670,6430,6660,113109,59674.0,8960000.0
2017-02-13,6620,6620,6500,6530,68899,58509.0,8960000.0
2017-02-14,6540,6580,6520,6540,47973,58598.0,8960000.0
2017-02-15,6560,6790,6550,6710,114384,60122.0,8960000.0
2017-02-16,6750,6870,6680,6870,83323,61555.0,8960000.0
2017-02-17,6850,6930,6740,6760,64765,60570.0,8960000.0
2017-02-20,6770,6870,6730,6810,59178,61018.0,8960000.0
2017-02-21,6820,6900,6790,6820,74876,61107.0,8960000.0
2017-02-22,6840,6880,6760,6790,46878,60838.0,8960000.0
2017-02-23,6830,6830,6710,6730,51869,60301.0,8960000.0
2017-02-24,6690,6790,6460,6470,126840,57971.0,8960000.0
2017-02-27,6480,6570,6450,6470,51183,57971.0,8960000.0
2017-02-28,6500,6540,6400,6540,35461,58598.0,8960000.0
2017-03-02,6540,6730,6540,6630,63584,59405.0,8960000.0
2017-03-03,6660,6680,6280,6330,143055,56717.0,8960000.0
2017-03-06,6300,6440,6270,6410,57829,57434.0,8960000.0
2017-03-07,6410,6590,6380,6530,54112,58509.0,8960000.0
2017-03-08,6590,6620,6480,6520,57983,58419.0,8960000.0
2017-03-09,6520,6530,6400,6440,54379,57702.0,8960000.0
2017-03-10,6460,6640,6150,6620,104173,59315.0,8960000.0
2017-03-13,6640,6750,6640,6730,83670,60301.0,8960000.0
2017-03-14,6730,7180,6670,7030,485896,62989.0,8960000.0
2017-03-15,7440,8060,7010,7010,2549506,62810.0,8960000.0
2017-03-16,7070,7100,6620,7010,235877,62810.0,8960000.0
2017-03-17,7070,7090,6810,6810,194090,61018.0,8960000.0
2017-03-20,6780,6940,6750,6770,96187,60659.0,8960000.0
2017-03-21,6760,6900,6710,6790,70090,60838.0,8960000.0
2017-03-22,6740,6960,6740,6930,99605,62093.0,8960000.0
2017-03-23,6920,6950,6750,6780,101092,60749.0,8960000.0
2017-03-24,6760,6820,6740,6770,63078,60659.0,8960000.0
2017-03-27,6760,6770,6560,6600,92972,59136.0,8960000.0
2017-03-28,6650,6770,6620,6720,81164,60211.0,8960000.0
2017-03-29,6750,6820,6720,6790,92023,60838.0,8960000.0
2017-03-30,6840,6840,6610,6700,68192,60032.0,8960000.0
2017-03-31,6700,6840,6650,6790,94244,60838.0,8960000.0
2017-04-03,6790,6860,6770,6830,61746,61197.0,8960000.0
2017-04-04,6830,6910,6690,6820,140435,61107.0,8960000.0
2017-04-05,6830,7110,6830,7080,200004,63437.0,8960000.0
2017-04-06,7100,7100,6940,7020,191300,62899.0,8960000.0
2017-04-07,7390,7450,6860,6860,586342,61466.0,8960000.0
2017-04-10,6860,6910,6590,6620,163341,59315.0,8960000.0
2017-04-11,6690,6690,6460,6570,96763,58867.0,8960000.0
2017-04-12,6570,6630,6510,6580,54721,58957.0,8960000.0
2017-04-13,6600,6690,6530,6610,38024,59226.0,8960000.0
2017-04-14,6610,6770,6600,6680,96701,59853.0,8960000.0
2017-04-17,6690,6710,6620,6700,64091,60032.0,8960000.0
2017-04-18,6680,6780,6650,6670,48201,59763.0,8960000.0
2017-04-19,6670,6690,6580,6630,56824,59405.0,8960000.0
2017-04-20,6630,6700,6550,6640,49468,59494.0,8960000.0
2017-04-21,6640,6660,6520,6580,66379,58957.0,8960000.0
2017-04-24,6580,6600,6460,6530,64726,58509.0,8960000.0
2017-04-25,6540,6590,6510,6590,26484,59046.0,8960000.0
2017-04-26,6590,6630,6490,6620,43340,59315.0,8960000.0
2017-04-27,6700,6700,6510,6530,43775,58509.0,8960000.0
2017-04-28,6550,6550,6470,6500,34313,58240.0,8960000.0
2017-05-02,6460,6570,6420,6420,36488,57523.0,8960000.0
2017-05-04,6410,6560,6410,6560,19126,58778.0,8960000.0
2017-05-08,6560,6580,6460,6570,34924,58867.0,8960000.0
2017-05-10,6570,6710,6550,6700,87902,60032.0,8960000.0
2017-05-11,6700,6700,6610,6650,37471,59584.0,8960000.0
2017-05-12,6640,6660,6530,6630,39171,59405.0,8960000.0
2017-05-15,6700,6770,6640,6700,157035,60032.0,8960000.0
2017-05-16,6700,6750,6510,6540,79331,58598.0,8960000.0
2017-05-17,6530,6600,6520,6550,30846,58688.0,8960000.0
2017-05-18,6510,6670,6450,6520,24647,58419.0,8960000.0
2017-05-19,6510,6630,6500,6520,22133,58419.0,8960000.0
2017-05-22,6520,6520,6370,6430,77846,57613.0,8960000.0
2017-05-23,6440,6500,6420,6460,44892,57882.0,8960000.0
2017-05-24,6460,6530,6340,6420,50498,57523.0,8960000.0
2017-05-25,6420,6470,6370,6380,35943,57165.0,8960000.0
2017-05-26,6380,6460,6360,6400,26062,57344.0,8960000.0
2017-05-29,6400,6510,6400,6490,35686,58150.0,8960000.0
2017-05-30,6440,6530,6440,6530,26461,58509.0,8960000.0
2017-05-31,6550,6550,6450,6460,25298,57882.0,8960000.0
2017-06-01,6530,6580,6430,6470,16921,57971.0,8960000.0
2017-06-02,6480,6500,6400,6470,24293,57971.0,8960000.0
2017-06-05,6480,6560,6420,6540,48578,58598.0,8960000.0
2017-06-07,6490,6570,6490,6530,30409,58509.0,8960000.0
2017-06-08,6540,6610,6540,6570,47071,58867.0,8960000.0
2017-06-09,6590,6670,6540,6670,70668,59763.0,8960000.0
2017-06-12,6700,6700,6520,6610,60860,59226.0,8960000.0
2017-06-13,6610,6640,6550,6580,31268,58957.0,8960000.0
2017-06-14,6580,6600,6470,6540,97645,58598.0,8960000.0
2017-06-15,6560,6590,6510,6560,37665,58778.0,8960000.0
2017-06-16,6510,6570,6480,6550,37148,58688.0,8960000.0
2017-06-19,6510,6580,6500,6530,29077,58509.0,8960000.0
2017-06-20,6530,6570,6450,6460,49642,57882.0,8960000.0
2017-06-21,6470,6500,6360,6420,49871,57523.0,8960000.0
2017-06-22,6420,6490,6330,6360,42668,56986.0,8960000.0
2017-06-23,6490,6490,6340,6370,25426,57075.0,8960000.0
2017-06-26,6370,6440,6320,6320,27628,56627.0,8960000.0
2017-06-27,6320,6490,6320,6400,24368,57344.0,8960000.0
2017-06-28,6370,6430,6310,6360,25259,56986.0,8960000.0
2017-06-29,6410,6430,6330,6350,15930,56896.0,8960000.0
2017-06-30,6320,6400,6310,6400,10808,57344.0,8960000.0
2017-07-03,6430,6440,6320,6400,15955,57344.0,8960000.0
2017-07-04,6400,6440,6360,6370,14055,57075.0,8960000.0
2017-07-05,6370,6420,6310,6370,19528,57075.0,8960000.0
2017-07-06,6350,6410,6320,6320,25093,56627.0,8960000.0
2017-07-07,6320,6390,6320,6360,15893,56986.0,8960000.0
2017-07-10,6380,6390,6240,6240,51343,55910.0,8960000.0
2017-07-11,6190,6260,6130,6170,48601,55283.0,8960000.0
2017-07-12,6130,6290,6130,6170,36628,55283.0,8960000.0
2017-07-13,6180,6240,6160,6180,15748,55373.0,8960000.0
2017-07-14,6200,6240,6130,6200,21182,55552.0,8960000.0
2017-07-17,6200,6210,6150,6160,16063,55194.0,8960000.0
2017-07-18,6160,6190,6070,6080,25960,54477.0,8960000.0
2017-07-19,6060,6200,6060,6120,10847,54835.0,8960000.0
2017-07-20,6120,6220,6120,6220,13691,55731.0,8960000.0
2017-07-21,6250,6250,6150,6170,7648,55283.0,8960000.0
2017-07-24,6170,6180,5980,6000,51356,53760.0,8960000.0
2017-07-25,6090,6090,5940,5980,26555,53581.0,8960000.0
2017-07-26,5980,6020,5940,5970,24499,53491.0,8960000.0
2017-07-27,6050,6050,5880,5900,32908,52864.0,8960000.0
2017-07-28,6010,6010,5830,5860,20050,52506.0,8960000.0
2017-07-31,5860,5910,5750,5760,44843,51610.0,8960000.0
2017-08-01,5760,5840,5760,5840,11717,52326.0,8960000.0
2017-08-02,5840,6200,5840,6090,85546,54566.0,8960000.0
2017-08-03,6140,6140,5920,6000,33956,53760.0,8960000.0
2017-08-04,5950,6000,5930,5970,19541,53491.0,8960000.0
2017-08-07,6000,6030,5950,6000,22558,53760.0,8960000.0
2017-08-08,6000,6210,5900,5930,49357,53133.0,8960000.0
2017-08-09,5930,5950,5790,5790,38840,51878.0,8960000.0
2017-08-10,5780,5830,5650,5650,63396,50624.0,8960000.0
2017-08-11,5620,5620,5500,5550,78454,49728.0,8960000.0
2017-08-14,5540,5730,5530,5560,14612,49818.0,8960000.0
2017-08-16,5570,5620,5550,5550,12263,49728.0,8960000.0
2017-08-17,5550,5850,5550,5640,13986,50534.0,8960000.0
2017-08-18,5720,5720,5580,5720,11622,51251.0,8960000.0
2017-08-21,5770,5770,5660,5680,6024,50893.0,8960000.0
2017-08-22,5740,5740,5660,5670,12321,50803.0,8960000.0
2017-08-23,5680,5730,5640,5700,6865,51072.0,8960000.0
2017-08-24,5700,5740,5650,5680,12806,50893.0,8960000.0
2017-08-25,5680,5740,5670,5710,16199,51162.0,8960000.0
2017-08-28,5710,5730,5560,5660,30587,50714.0,8960000.0
2017-08-29,5660,5660,5570,5640,20265,50534.0,8960000.0
2017-08-30,5650,5690,5600,5690,23756,50982.0,8960000.0
2017-08-31,5690,5710,5610,5660,10722,50714.0,8960000.0
2017-09-01,5660,5690,5610,5680,15406,50893.0,8960000.0
2017-09-04,5620,5640,5560,5600,27519,50176.0,8960000.0
2017-09-05,5600,5620,5510,5550,21123,49728.0,8960000.0
2017-09-06,5550,5550,5500,5510,11199,49370.0,8960000.0
2017-09-07,5520,5580,5490,5520,20698,49459.0,8960000.0
2017-09-08,5530,5580,5490,5520,13979,49459.0,8960000.0
2017-09-11,5520,5550,5460,5510,17347,49370.0,8960000.0
2017-09-12,5520,5570,5490,5520,14084,49459.0,8960000.0
2017-09-13,5480,5590,5480,5590,17801,50086.0,8960000.0
2017-09-14,5630,5630,5530,5560,11660,49818.0,8960000.0
2017-09-15,5590,5720,5570,5690,15454,50982.0,8960000.0
2017-09-18,5690,5760,5650,5720,14152,51251.0,8960000.0
2017-09-19,5680,5790,5680,5720,14334,51251.0,8960000.0
2017-09-20,5760,5760,5680,5680,10744,50893.0,8960000.0
2017-09-21,5680,5740,5410,5480,29720,49101.0,8960000.0
2017-09-22,5480,5540,5210,5260,65739,47130.0,8960000.0
2017-09-25,5260,5260,5030,5030,59291,45069.0,8960000.0
2017-09-26,5030,5070,4990,5030,20901,45069.0,8960000.0
2017-09-27,5030,5100,4965,5060,13597,45338.0,8960000.0
2017-09-28,5060,5210,5060,5170,33150,46323.0,8960000.0
2017-09-29,5220,5330,5220,5330,12903,47757.0,8960000.0
2017-10-10,5330,5340,5220,5250,11321,47040.0,8960000.0
2017-10-11,5170,5350,5170,5250,15771,47040.0,8960000.0
2017-10-12,5260,5390,5240,5240,8104,46950.0,8960000.0
2017-10-13,5250,5350,5210,5210,24514,46682.0,8960000.0
2017-10-16,5210,5220,5080,5080,14998,45517.0,8960000.0
2017-10-17,5080,5260,5080,5110,39711,45786.0,8960000.0
2017-10-18,5110,5150,5060,5110,10972,45786.0,8960000.0
2017-10-19,5110,5180,5090,5110,12331,45786.0,8960000.0
2017-10-20,5120,5170,5110,5130,4502,45965.0,8960000.0
2017-10-23,5130,5190,5120,5150,8813,46144.0,8960000.0
2017-10-24,5120,5200,5100,5120,11190,45875.0,8960000.0
2017-10-25,5130,5200,5110,5170,8262,46323.0,8960000.0
2017-10-26,5170,5190,5090,5130,13071,45965.0,8960000.0
2017-10-27,5130,5180,5120,5180,5285,46413.0,8960000.0
2017-10-30,5150,5200,5150,5170,18409,46323.0,8960000.0
2017-10-31,5170,5390,5170,5260,25619,47130.0,8960000.0
2017-11-01,5300,5300,5230,5260,8982,47130.0,8960000.0
2017-11-02,5260,5280,5180,5240,10621,46950.0,8960000.0
2017-11-03,5310,5530,5300,5330,90914,47757.0,8960000.0
2017-11-06,5380,5420,5320,5380,10867,48205.0,8960000.0
2017-11-07,5340,5400,5330,5350,9167,47936.0,8960000.0
2017-11-08,5380,5400,5330,5330,12387,47757.0,8960000.0
2017-11-09,5330,5380,5330,5370,7297,48115.0,8960000.0
2017-11-10,5370,5420,5340,5400,14996,48384.0,8960000.0
2017-11-13,5400,5500,5360,5480,16787,49101.0,8960000.0
2017-11-14,5450,5500,5400,5440,15141,48742.0,8960000.0
2017-11-15,5470,5470,5320,5400,21714,48384.0,8960000.0
2017-11-16,5350,5400,5300,5340,11742,47846.0,8960000.0
2017-11-17,5330,5340,5190,5220,33484,46771.0,8960000.0
2017-11-20,5160,5210,5150,5170,23004,46323.0,8960000.0
2017-11-21,5170,5490,5170,5300,48422,47488.0,8960000.0
2017-11-22,5300,5310,5220,5250,14003,47040.0,8960000.0
2017-11-23,5250,5310,5220,5230,13557,46861.0,8960000.0
2017-11-24,5210,5370,5210,5300,21914,47488.0,8960000.0
2017-11-27,5320,5480,5280,5480,27609,49101.0,8960000.0
2017-11-28,5450,5490,5380,5390,48444,48294.0,8960000.0
2017-11-29,5460,5480,5330,5360,24767,48026.0,8960000.0
2017-11-30,5360,5380,5280,5360,11274,48026.0,8960000.0
2017-12-01,5330,5470,5310,5450,16303,48832.0,8960000.0
2017-12-04,5420,5500,5400,5450,12684,48832.0,8960000.0
2017-12-05,5400,5550,5400,5550,28567,49728.0,8960000.0
2017-12-06,5510,5580,5470,5520,22436,49459.0,8960000.0
2017-12-07,5530,5550,5420,5470,9734,49011.0,8960000.0
2017-12-08,5470,5470,5360,5360,24638,48026.0,8960000.0
2017-12-11,5440,5440,5320,5340,7924,47846.0,8960000.0
2017-12-12,5340,5430,5320,5430,12092,48653.0,8960000.0
2017-12-13,5430,5460,5340,5410,12473,48474.0,8960000.0
2017-12-14,5360,5420,5360,5380,10299,48205.0,8960000.0
2017-12-15,5410,5460,5370,5440,16707,48742.0,8960000.0
2017-12-18,5400,5630,5400,5580,35200,49997.0,8960000.0
2017-12-19,5620,5630,5500,5510,32275,49370.0,8960000.0
2017-12-20,5470,5550,5430,5440,17705,48742.0,8960000.0
2017-12-21,5390,5570,5350,5350,30437,47936.0,8960000.0
2017-12-22,5320,5380,5290,5340,19785,47846.0,8960000.0
2017-12-26,5340,5380,5200,5260,29743,47130.0,8960000.0
2017-12-27,5200,5280,5200,5210,9543,46682.0,8960000.0
2017-12-28,5210,5310,5200,5220,10664,46771.0,8960000.0
2018-01-02,5230,5290,5150,5280,19047,47309.0,8960000.0
2018-01-03,5240,5320,5230,5300,13532,47488.0,8960000.0
2018-01-04,5340,5600,5300,5520,80345,49459.0,8960000.0
2018-01-05,5520,5530,5400,5530,22860,49549.0,8960000.0
2018-01-08,5470,5630,5470,5580,39894,49997.0,8960000.0
2018-01-09,5580,5600,5530,5570,22553,49907.0,8960000.0
2018-01-10,5570,5600,5480,5530,33634,49549.0,8960000.0
