대한과학(131220),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-22,6200,6330,6110,6190,37742,44297.0,7156281.0
2016-11-23,6150,6280,6100,6130,27942,43868.0,7156281.0
2016-11-24,6080,6150,5900,5990,54053,42866.0,7156281.0
2016-11-25,5880,6110,5880,6000,26231,42938.0,7156281.0
2016-11-28,5940,6050,5920,5920,18705,42365.0,7156281.0
2016-11-29,5870,6010,5870,5920,29066,42365.0,7156281.0
2016-11-30,5950,6100,5940,6040,18253,43224.0,7156281.0
2016-12-01,6010,6100,5920,5960,20953,42651.0,7156281.0
2016-12-02,5910,6000,5880,5880,20488,42079.0,7156281.0
2016-12-05,5840,5940,5610,5620,30198,40218.0,7156281.0
2016-12-06,5630,5790,5630,5640,23495,40361.0,7156281.0
2016-12-07,5700,5760,5640,5700,20856,40791.0,7156281.0
2016-12-08,5710,5950,5710,5870,27780,42007.0,7156281.0
2016-12-09,5850,5990,5850,5930,12448,42437.0,7156281.0
2016-12-12,6040,6170,5950,6000,41496,42938.0,7156281.0
2016-12-13,5980,6100,5960,6080,14004,43510.0,7156281.0
2016-12-14,6080,6170,6050,6100,19911,43653.0,7156281.0
2016-12-15,6100,6300,6100,6230,22756,44584.0,7156281.0
2016-12-16,6160,6290,6100,6150,19597,44011.0,7156281.0
2016-12-19,6130,6270,5980,6190,41546,44297.0,7156281.0
2016-12-20,6180,6270,6040,6140,18124,43940.0,7156281.0
2016-12-21,6140,6260,6100,6190,38927,44297.0,7156281.0
2016-12-22,6230,6230,6150,6190,13519,44297.0,7156281.0
2016-12-23,6200,6200,6120,6170,14084,44154.0,7156281.0
2016-12-26,6150,6400,6100,6300,70873,45085.0,7156281.0
2016-12-27,6270,6410,6270,6310,38415,45156.0,7156281.0
2016-12-28,6360,6430,6310,6400,31111,45800.0,7156281.0
2016-12-29,6370,6550,6340,6480,43722,46373.0,7156281.0
2017-01-02,6480,6560,6440,6550,36863,46874.0,7156281.0
2017-01-03,6580,6700,6490,6640,65763,47518.0,7156281.0
2017-01-04,6610,6750,6560,6710,30778,48019.0,7156281.0
2017-01-05,6640,6760,6640,6660,24469,47661.0,7156281.0
2017-01-06,6670,6670,6460,6550,51871,46874.0,7156281.0
2017-01-09,6560,6580,6450,6460,26979,46230.0,7156281.0
2017-01-10,6370,6540,6370,6510,29247,46587.0,7156281.0
2017-01-11,6510,6740,6500,6560,28893,46945.0,7156281.0
2017-01-12,6560,6600,6390,6390,30182,45729.0,7156281.0
2017-01-13,6380,6470,6370,6420,29499,45943.0,7156281.0
2017-01-16,6420,6440,6250,6370,30212,45586.0,7156281.0
2017-01-17,6300,6680,6280,6400,34794,45800.0,7156281.0
2017-01-18,6440,8320,6410,7320,6615776,52384.0,7156281.0
2017-01-19,7650,8060,7270,7500,2189058,53672.0,7156281.0
2017-01-20,7480,7650,7350,7650,1120961,54746.0,7156281.0
2017-01-23,7550,7580,7110,7200,601067,51525.0,7156281.0
2017-01-24,7170,7510,6990,7380,645329,52813.0,7156281.0
2017-01-25,7300,7480,7080,7160,250328,51239.0,7156281.0
2017-01-26,7160,7290,7100,7250,119471,51883.0,7156281.0
2017-01-31,7300,7580,7110,7340,296579,52527.0,7156281.0
2017-02-01,7420,7580,7310,7540,328856,53958.0,7156281.0
2017-02-02,7370,7400,7000,7030,370440,50309.0,7156281.0
2017-02-03,7030,7090,6540,6680,319326,47804.0,7156281.0
2017-02-06,6600,6790,6530,6630,100473,47446.0,7156281.0
2017-02-07,6660,6980,6650,6790,437358,48591.0,7156281.0
2017-02-08,6770,6790,6540,6660,94130,47661.0,7156281.0
2017-02-09,6660,6800,6570,6600,75928,47231.0,7156281.0
2017-02-10,6580,6840,6570,6620,144110,47375.0,7156281.0
2017-02-13,6650,6930,6590,6900,109830,49378.0,7156281.0
2017-02-14,6930,6930,6780,6810,61039,48734.0,7156281.0
2017-02-15,6840,7000,6780,6850,69753,49021.0,7156281.0
2017-02-16,6940,6940,6760,6820,51800,48806.0,7156281.0
2017-02-17,6800,6890,6750,6890,61742,49307.0,7156281.0
2017-02-20,6830,6890,6730,6780,72464,48520.0,7156281.0
2017-02-21,6770,7030,6750,7010,124936,50166.0,7156281.0
2017-02-22,7040,7040,6890,6920,52726,49521.0,7156281.0
2017-02-23,6910,7100,6870,7080,84616,50666.0,7156281.0
2017-02-24,6980,7000,6780,6880,80434,49235.0,7156281.0
2017-02-27,6880,6980,6800,6970,95302,49879.0,7156281.0
2017-02-28,6900,6990,6820,6820,70032,48806.0,7156281.0
2017-03-02,6770,6900,6720,6720,49165,48090.0,7156281.0
2017-03-03,6720,6780,6460,6580,76924,47088.0,7156281.0
2017-03-06,6610,6730,6480,6730,52122,48162.0,7156281.0
2017-03-07,6690,6830,6640,6740,32301,48233.0,7156281.0
2017-03-08,6800,6880,6690,6860,31079,49092.0,7156281.0
2017-03-09,6840,6950,6780,6870,46227,49164.0,7156281.0
2017-03-10,6870,6920,6280,6910,87723,49450.0,7156281.0
2017-03-13,6860,7090,6810,7070,92238,50595.0,7156281.0
2017-03-14,7100,7480,7070,7110,475293,50881.0,7156281.0
2017-03-15,7130,7330,7010,7190,221281,51454.0,7156281.0
2017-03-16,7220,7280,7180,7200,103815,51525.0,7156281.0
2017-03-17,7200,7350,7090,7100,129324,50810.0,7156281.0
2017-03-20,7140,7140,6980,7050,78269,50452.0,7156281.0
2017-03-21,7050,7190,7050,7140,79217,51096.0,7156281.0
2017-03-22,7090,7370,7040,7150,148625,51167.0,7156281.0
2017-03-23,7160,7250,6900,7000,77593,50094.0,7156281.0
2017-03-24,7000,7140,6960,7090,37522,50738.0,7156281.0
2017-03-27,7140,7140,6980,7030,37190,50309.0,7156281.0
2017-03-28,7030,7230,7030,7160,105857,51239.0,7156281.0
2017-03-29,7380,7500,7090,7190,387065,51454.0,7156281.0
2017-03-30,7200,7200,7090,7170,44313,51311.0,7156281.0
2017-03-31,7120,7300,7100,7220,64620,51668.0,7156281.0
2017-04-03,7210,7350,7170,7300,95404,52241.0,7156281.0
2017-04-04,7300,7650,7210,7350,677377,52599.0,7156281.0
2017-04-05,7350,7550,7160,7300,323847,52241.0,7156281.0
2017-04-06,7290,7330,7100,7230,93101,51740.0,7156281.0
2017-04-07,7230,7270,7110,7120,59708,50953.0,7156281.0
2017-04-10,7080,7080,6700,6820,181207,48806.0,7156281.0
2017-04-11,6820,6950,6730,6940,67384,49665.0,7156281.0
2017-04-12,7000,7400,7000,7100,438642,50810.0,7156281.0
2017-04-13,7110,7220,7030,7160,52038,51239.0,7156281.0
2017-04-14,7090,7400,7030,7320,266896,52384.0,7156281.0
2017-04-17,7430,7460,7270,7370,166625,52742.0,7156281.0
2017-04-18,7370,7410,7260,7370,102416,52742.0,7156281.0
2017-04-19,7380,7600,7280,7510,362028,53744.0,7156281.0
2017-04-20,7470,7560,7410,7540,185520,53958.0,7156281.0
2017-04-21,7450,7730,7200,7240,621920,51811.0,7156281.0
2017-04-24,7230,7350,7020,7140,113803,51096.0,7156281.0
2017-04-25,7100,7190,7090,7150,41096,51167.0,7156281.0
2017-04-26,7150,7360,7130,7330,155438,52456.0,7156281.0
2017-04-27,7350,7370,7170,7220,98130,51668.0,7156281.0
2017-04-28,7180,7250,7060,7250,83737,51883.0,7156281.0
2017-05-02,7250,7250,7090,7200,43077,51525.0,7156281.0
2017-05-04,7120,7200,7110,7110,32284,50881.0,7156281.0
2017-05-08,7120,7180,6980,6980,94258,49951.0,7156281.0
2017-05-10,7050,7110,6910,7060,74708,50523.0,7156281.0
2017-05-11,7060,7090,6920,7010,78937,50166.0,7156281.0
2017-05-12,7040,7040,6910,6940,60286,49665.0,7156281.0
2017-05-15,6900,6940,6830,6870,44632,49164.0,7156281.0
2017-05-16,6870,6940,6800,6890,63420,49307.0,7156281.0
2017-05-17,6890,6920,6690,6720,76606,48090.0,7156281.0
2017-05-18,6630,6690,6480,6520,118505,46659.0,7156281.0
2017-05-19,6530,6560,6440,6460,71240,46230.0,7156281.0
2017-05-22,6460,6600,6460,6510,58655,46587.0,7156281.0
2017-05-23,6510,6580,6450,6480,45804,46373.0,7156281.0
2017-05-24,6540,6540,6320,6350,70420,45442.0,7156281.0
2017-05-25,6350,6380,6240,6270,79002,44870.0,7156281.0
2017-05-26,6290,6470,6240,6410,67045,45872.0,7156281.0
2017-05-29,6420,6470,6340,6340,45062,45371.0,7156281.0
2017-05-30,6300,6430,6290,6400,34872,45800.0,7156281.0
2017-05-31,6400,6490,6380,6430,25995,46015.0,7156281.0
2017-06-01,6430,6490,6410,6440,27165,46086.0,7156281.0
2017-06-02,6450,6520,6450,6490,23217,46444.0,7156281.0
2017-06-05,6510,6600,6500,6550,34052,46874.0,7156281.0
2017-06-07,6490,6570,6470,6510,20851,46587.0,7156281.0
2017-06-08,6510,6530,6320,6410,46186,45872.0,7156281.0
2017-06-09,6360,6480,6350,6380,20809,45657.0,7156281.0
2017-06-12,6380,6430,6290,6320,27899,45228.0,7156281.0
2017-06-13,6260,6390,6260,6330,21374,45299.0,7156281.0
2017-06-14,6330,6520,6320,6490,63124,46444.0,7156281.0
2017-06-15,6490,6590,6380,6440,44212,46086.0,7156281.0
2017-06-16,6420,6470,6380,6440,17528,46086.0,7156281.0
2017-06-19,6510,6510,6390,6430,19643,46015.0,7156281.0
2017-06-20,6430,6450,6350,6360,19625,45514.0,7156281.0
2017-06-21,6350,6370,6270,6300,26779,45085.0,7156281.0
2017-06-22,6280,6410,6280,6280,31290,44941.0,7156281.0
2017-06-23,6290,6360,6280,6330,19966,45299.0,7156281.0
2017-06-26,6300,6320,6230,6300,22618,45085.0,7156281.0
2017-06-27,6250,6550,6240,6330,18188,45299.0,7156281.0
2017-06-28,6360,6360,6270,6330,19978,45299.0,7156281.0
2017-06-29,6360,6360,6270,6350,20570,45442.0,7156281.0
2017-06-30,6310,6360,6260,6360,9285,45514.0,7156281.0
2017-07-03,6360,6360,6260,6280,14344,44941.0,7156281.0
2017-07-04,6240,6340,6220,6240,32927,44655.0,7156281.0
2017-07-05,6250,6320,6170,6220,17201,44512.0,7156281.0
2017-07-06,6210,6260,6200,6240,17385,44655.0,7156281.0
2017-07-07,6240,6290,6210,6290,15074,45013.0,7156281.0
2017-07-10,6270,6330,6170,6190,14720,44297.0,7156281.0
2017-07-11,6190,6220,5970,6060,52048,43367.0,7156281.0
2017-07-12,6010,6050,5910,5920,29437,42365.0,7156281.0
2017-07-13,5950,5970,5830,5900,18869,42222.0,7156281.0
2017-07-14,5950,5950,5870,5930,12920,42437.0,7156281.0
2017-07-17,5980,5980,5910,5920,11694,42365.0,7156281.0
2017-07-18,5860,5980,5860,5920,8502,42365.0,7156281.0
2017-07-19,5960,6270,5900,6130,23387,43868.0,7156281.0
2017-07-20,6100,6200,6050,6140,18068,43940.0,7156281.0
2017-07-21,6140,6190,6050,6070,16821,43439.0,7156281.0
2017-07-24,6010,6080,6000,6030,6997,43152.0,7156281.0
2017-07-25,6000,6070,5960,6040,10906,43224.0,7156281.0
2017-07-26,6040,6070,5920,6040,11398,43224.0,7156281.0
2017-07-27,6000,6030,5960,5970,8348,42723.0,7156281.0
2017-07-28,5970,5970,5890,5920,14027,42365.0,7156281.0
2017-07-31,5920,5920,5830,5880,9653,42079.0,7156281.0
2017-08-01,5880,5940,5850,5920,9958,42365.0,7156281.0
2017-08-02,5870,6040,5870,6030,7560,43152.0,7156281.0
2017-08-03,6040,6050,5850,5850,27866,41864.0,7156281.0
2017-08-04,5850,5970,5760,5830,10492,41721.0,7156281.0
2017-08-07,5840,5910,5830,5900,11081,42222.0,7156281.0
2017-08-08,5880,6000,5850,5850,15494,41864.0,7156281.0
2017-08-09,5850,5900,5760,5790,9138,41435.0,7156281.0
2017-08-10,5720,5780,5660,5770,25634,41292.0,7156281.0
2017-08-11,5680,5740,5520,5570,33373,39860.0,7156281.0
2017-08-14,5570,5600,5510,5580,15442,39932.0,7156281.0
2017-08-16,5560,5630,5480,5570,16202,39860.0,7156281.0
2017-08-17,5520,5680,5520,5630,10946,40290.0,7156281.0
2017-08-18,5630,5630,5540,5580,19067,39932.0,7156281.0
2017-08-21,5600,5640,5570,5610,11232,40147.0,7156281.0
2017-08-22,5570,5660,5570,5640,10527,40361.0,7156281.0
2017-08-23,5640,5700,5620,5660,5746,40505.0,7156281.0
2017-08-24,5690,5690,5620,5660,6503,40505.0,7156281.0
2017-08-25,5660,5830,5650,5820,14429,41650.0,7156281.0
2017-08-28,5810,5820,5700,5800,13685,41506.0,7156281.0
2017-08-29,5780,5820,5730,5820,8722,41650.0,7156281.0
2017-08-30,5820,5820,5780,5810,10536,41578.0,7156281.0
2017-08-31,5810,5830,5690,5780,10808,41363.0,7156281.0
2017-09-01,5780,5830,5710,5780,12242,41363.0,7156281.0
2017-09-04,5650,5750,5620,5660,9982,40505.0,7156281.0
2017-09-05,5680,5720,5590,5630,10757,40290.0,7156281.0
2017-09-06,5630,5630,5550,5620,9392,40218.0,7156281.0
2017-09-07,5630,5660,5570,5660,14212,40505.0,7156281.0
2017-09-08,5660,5660,5570,5630,14927,40290.0,7156281.0
2017-09-11,5600,5630,5520,5570,20106,39860.0,7156281.0
2017-09-12,5570,5630,5540,5540,10237,39646.0,7156281.0
2017-09-13,5540,5600,5450,5560,22188,39789.0,7156281.0
2017-09-14,5530,5580,5520,5540,5381,39646.0,7156281.0
2017-09-15,5540,5600,5420,5530,24984,39574.0,7156281.0
2017-09-18,5530,5580,5480,5530,8703,39574.0,7156281.0
2017-09-19,5530,5530,5460,5510,13564,39431.0,7156281.0
2017-09-20,5510,5510,5370,5380,32597,38501.0,7156281.0
2017-09-21,5370,5410,5200,5250,25962,37570.0,7156281.0
2017-09-22,5210,5250,4980,5050,36551,36139.0,7156281.0
2017-09-25,5050,5050,4700,4700,92080,33635.0,7156281.0
2017-09-26,4400,4670,4400,4600,55021,32919.0,7156281.0
2017-09-27,4575,5490,4575,4695,310983,33599.0,7156281.0
2017-09-28,4650,4780,4650,4705,69212,33670.0,7156281.0
2017-09-29,4705,5210,4665,5010,117619,35853.0,7156281.0
2017-10-10,5000,5030,4870,4950,21308,35424.0,7156281.0
2017-10-11,4950,4975,4880,4960,8262,35495.0,7156281.0
2017-10-12,4915,4980,4710,4870,15286,34851.0,7156281.0
2017-10-13,4850,4900,4845,4850,11416,34708.0,7156281.0
2017-10-16,4895,4895,4770,4850,8657,34708.0,7156281.0
2017-10-17,4850,4935,4850,4910,10136,35137.0,7156281.0
2017-10-18,4910,4920,4850,4895,11145,35030.0,7156281.0
2017-10-19,4930,4930,4800,4830,17555,34565.0,7156281.0
2017-10-20,4830,4860,4800,4825,5701,34529.0,7156281.0
2017-10-23,4825,4875,4825,4860,15553,34780.0,7156281.0
2017-10-24,4860,4900,4800,4870,9006,34851.0,7156281.0
2017-10-25,4875,4900,4840,4880,21448,34923.0,7156281.0
2017-10-26,4890,5810,4885,5510,1440441,39431.0,7156281.0
2017-10-27,5510,5510,5270,5370,156953,38429.0,7156281.0
2017-10-30,5350,5390,5210,5390,93582,38572.0,7156281.0
2017-10-31,5350,5580,5300,5320,113410,38071.0,7156281.0
2017-11-01,5310,5380,5250,5310,32240,38000.0,7156281.0
2017-11-02,5340,5340,5220,5270,20300,37714.0,7156281.0
2017-11-03,5320,5320,5230,5290,30242,37857.0,7156281.0
2017-11-06,5300,5770,5280,5300,397716,37928.0,7156281.0
2017-11-07,5300,5410,5200,5370,57108,38429.0,7156281.0
2017-11-08,5370,5380,5310,5350,34315,38286.0,7156281.0
2017-11-09,5410,5740,5360,5520,309254,39503.0,7156281.0
2017-11-10,5520,5620,5460,5510,55131,39431.0,7156281.0
2017-11-13,5510,5540,5390,5490,41424,39288.0,7156281.0
2017-11-14,5540,5540,5440,5500,40909,39360.0,7156281.0
2017-11-15,5510,5590,5310,5340,59229,38215.0,7156281.0
2017-11-16,5340,5520,5300,5520,50188,39503.0,7156281.0
2017-11-17,5580,5600,5430,5500,26815,39360.0,7156281.0
2017-11-20,5500,5650,5500,5610,77705,40147.0,7156281.0
2017-11-21,5640,5710,5550,5630,102389,40290.0,7156281.0
2017-11-22,5640,5850,5380,5490,199951,39288.0,7156281.0
2017-11-23,5400,5570,5360,5530,40098,39574.0,7156281.0
2017-11-24,5530,5550,5440,5460,35534,39073.0,7156281.0
2017-11-27,5470,5540,5450,5500,20171,39360.0,7156281.0
2017-11-28,5500,5570,5450,5450,22275,39002.0,7156281.0
2017-11-29,5470,5500,5400,5430,11075,38859.0,7156281.0
2017-11-30,5430,5510,5340,5380,20717,38501.0,7156281.0
2017-12-01,5360,5430,5330,5370,20654,38429.0,7156281.0
2017-12-04,5310,5410,5310,5370,14642,38429.0,7156281.0
2017-12-05,5370,5390,5250,5350,20464,38286.0,7156281.0
2017-12-06,5350,5500,5350,5400,27429,38644.0,7156281.0
2017-12-07,5450,5450,5100,5300,45231,37928.0,7156281.0
2017-12-08,5290,5300,5090,5090,30838,36425.0,7156281.0
2017-12-11,5100,5220,5050,5130,17090,36712.0,7156281.0
2017-12-12,5110,5170,5040,5120,13652,36640.0,7156281.0
2017-12-13,5080,5180,5030,5100,14806,36497.0,7156281.0
2017-12-14,5090,5130,5040,5080,15529,36354.0,7156281.0
2017-12-15,5050,5100,5050,5070,14934,36282.0,7156281.0
2017-12-18,5070,5170,5070,5070,12484,36282.0,7156281.0
2017-12-19,5080,5130,4920,4970,30193,35567.0,7156281.0
2017-12-20,4970,5050,4930,5000,8041,35781.0,7156281.0
2017-12-21,5000,5000,4900,4985,26291,35674.0,7156281.0
2017-12-22,4985,5200,4960,5170,43662,36998.0,7156281.0
2017-12-26,5070,5430,5070,5390,53491,38572.0,7156281.0
2017-12-27,5290,5450,5190,5190,17193,37141.0,7156281.0
2017-12-28,5190,5270,5110,5250,14374,37570.0,7156281.0
2018-01-02,5200,5370,5200,5220,28408,37356.0,7156281.0
2018-01-03,5260,5320,5150,5320,90820,38071.0,7156281.0
2018-01-04,5230,5290,5160,5250,38662,37570.0,7156281.0
2018-01-05,5250,5280,5170,5270,35011,37714.0,7156281.0
2018-01-08,5270,5480,5270,5470,74589,39145.0,7156281.0
2018-01-09,5500,5500,5300,5420,46530,38787.0,7156281.0
2018-01-10,5430,5470,5280,5350,20426,38286.0,7156281.0
2018-01-11,5270,5400,5250,5300,28283,37928.0,7156281.0
2018-01-12,5300,5300,5180,5250,33618,37570.0,7156281.0
2018-01-15,5250,5260,5150,5170,20821,36998.0,7156281.0
2018-01-16,5150,5190,5050,5060,41435,36211.0,7156281.0
2018-01-17,5060,5190,5010,5180,43909,37070.0,7156281.0
2018-01-18,5180,5370,5170,5350,49315,38286.0,7156281.0
2018-01-19,5380,5700,5310,5590,160496,40004.0,7156281.0
2018-01-22,5720,5720,5450,5560,51250,39789.0,7156281.0
2018-01-23,5580,5690,5490,5690,44823,40719.0,7156281.0
2018-01-24,5680,5720,5580,5650,41138,40433.0,7156281.0
2018-01-25,5640,5670,5480,5610,34509,40147.0,7156281.0
2018-01-26,5610,5840,5560,5840,64151,41793.0,7156281.0
2018-01-29,5790,5830,5710,5710,59400,40862.0,7156281.0
2018-01-30,5730,5730,5590,5590,43276,40004.0,7156281.0
2018-01-31,5590,5630,5400,5530,48636,39574.0,7156281.0
2018-02-01,5530,5940,5530,5840,135167,41793.0,7156281.0
2018-02-02,5890,5890,5580,5780,49597,41363.0,7156281.0
2018-02-05,5650,5770,5500,5640,56009,40361.0,7156281.0
2018-02-06,5580,5580,5250,5400,60278,38644.0,7156281.0
2018-02-07,5460,5570,5350,5410,31141,38715.0,7156281.0
2018-02-08,5390,5550,5300,5450,35023,39002.0,7156281.0
2018-02-09,5310,5410,5300,5360,22733,38358.0,7156281.0
2018-02-12,5360,5850,5360,5720,266389,40934.0,7156281.0
2018-02-13,5720,5780,5630,5680,56349,40648.0,7156281.0
2018-02-14,5750,5750,5510,5600,32756,40075.0,7156281.0
2018-02-19,5660,5660,5480,5570,41448,39860.0,7156281.0
2018-02-20,5570,5690,5530,5650,44990,40433.0,7156281.0
2018-02-21,5640,5780,5550,5630,65801,40290.0,7156281.0
2018-02-22,5620,5620,5500,5590,28822,40004.0,7156281.0
2018-02-23,5570,5760,5550,5710,70703,40862.0,7156281.0
2018-02-26,5760,5800,5680,5710,44698,40862.0,7156281.0
2018-02-27,5710,6440,5710,6060,1060270,43367.0,7156281.0
2018-02-28,6000,6060,5900,6040,172623,43224.0,7156281.0
2018-03-02,6040,6040,5850,5880,119199,42079.0,7156281.0
2018-03-05,5810,5840,5600,5600,105362,40075.0,7156281.0
2018-03-06,5600,5730,5530,5600,65157,40075.0,7156281.0
2018-03-07,5600,5650,5370,5370,73607,38429.0,7156281.0
2018-03-08,5380,5570,5360,5530,41982,39574.0,7156281.0
2018-03-09,5590,5620,5520,5570,30273,39860.0,7156281.0
2018-03-12,5640,5670,5560,5630,23562,40290.0,7156281.0
2018-03-13,5630,5670,5540,5560,25432,39789.0,7156281.0
2018-03-14,5560,5600,5460,5600,32936,40075.0,7156281.0
2018-03-15,5570,5830,5520,5750,75993,41720.0,7255684.0
2018-03-16,5760,5790,5670,5700,44325,41357.0,7255684.0
2018-03-19,5700,5770,5660,5740,35921,41648.0,7255684.0
2018-03-20,5670,5800,5600,5730,78589,41575.0,7255684.0
2018-03-21,5730,5970,5720,5880,157538,42663.0,7255684.0
2018-03-22,5820,5920,5750,5790,53666,42010.0,7255684.0
2018-03-23,5690,5700,5440,5440,74847,39471.0,7255684.0
2018-03-26,5430,5560,5320,5470,31477,39689.0,7255684.0
2018-03-27,5550,5600,5420,5560,14813,40342.0,7255684.0
2018-03-28,5630,5630,5380,5450,54801,39543.0,7255684.0
2018-03-29,5440,5530,5390,5410,24803,39253.0,7255684.0
2018-03-30,5460,5550,5380,5470,33811,39689.0,7255684.0
2018-04-02,5510,5520,5410,5450,14399,39543.0,7255684.0
2018-04-03,5380,5450,5320,5390,43918,39108.0,7255684.0
2018-04-04,5390,5450,5340,5370,25069,38963.0,7255684.0
2018-04-05,5380,5420,5280,5350,39877,38818.0,7255684.0
2018-04-06,5340,5400,5310,5390,15937,39108.0,7255684.0
2018-04-09,5370,5400,5200,5300,40382,38455.0,7255684.0
2018-04-10,5280,5540,5230,5400,81156,39181.0,7255684.0
2018-04-11,5400,6400,5350,5710,750216,41430.0,7255684.0
2018-04-12,5710,5950,5660,5880,206339,42663.0,7255684.0
2018-04-13,5880,5950,5720,5900,105309,42809.0,7255684.0
2018-04-16,5900,6020,5790,6020,87865,43679.0,7255684.0
2018-04-17,6030,6040,5870,5900,79380,42809.0,7255684.0
2018-04-18,5910,5940,5770,5770,60848,41865.0,7255684.0
2018-04-19,5850,6090,5850,6030,159921,43752.0,7255684.0
2018-04-20,6010,6350,5970,6100,234579,44260.0,7255684.0
2018-04-23,6030,6100,5840,5880,93236,42663.0,7255684.0
2018-04-24,5870,5980,5830,5880,26548,42663.0,7255684.0
2018-04-25,5860,6010,5800,5910,53165,42881.0,7255684.0
2018-04-26,6060,6080,5870,5900,62201,42809.0,7255684.0
2018-04-27,5950,6250,5900,6230,239402,45203.0,7255684.0
2018-04-30,6230,6230,5900,6000,147799,43534.0,7255684.0
2018-05-02,5870,5960,5810,5880,81683,42663.0,7255684.0
2018-05-03,5880,6070,5880,6010,63242,43607.0,7255684.0
2018-05-04,6040,6730,6040,6420,1006083,46581.0,7255684.0
2018-05-08,6410,6410,5970,5970,209215,43316.0,7255684.0
2018-05-09,5960,6150,5800,6090,103329,44187.0,7255684.0
2018-05-10,6150,6300,6020,6230,69512,45203.0,7255684.0
2018-05-11,6230,6270,6060,6080,56198,44115.0,7255684.0
2018-05-14,6060,6170,5820,6170,176056,44768.0,7255684.0
2018-05-15,6170,6170,6020,6070,57796,44645.0,7355087.0
2018-05-16,5970,6100,5900,5950,76042,43763.0,7355087.0
2018-05-17,5960,6100,5830,5940,77977,43689.0,7355087.0
2018-05-18,5990,6020,5880,6000,39169,44131.0,7355087.0
2018-05-21,6000,6180,5930,6180,86992,45454.0,7355087.0
2018-05-23,6200,6340,6050,6310,137775,46411.0,7355087.0
2018-05-24,6350,6410,6200,6360,107172,46778.0,7355087.0
2018-05-25,6290,6390,6110,6390,101930,46999.0,7355087.0
2018-05-28,6440,7150,6360,6590,1092806,48470.0,7355087.0
2018-05-29,6680,6680,6450,6550,183534,48176.0,7355087.0
2018-05-30,6550,6550,6210,6290,165725,46263.0,7355087.0
2018-05-31,6360,6740,6330,6590,190896,48470.0,7355087.0
2018-06-01,6580,6630,6450,6540,127836,48102.0,7355087.0
2018-06-04,6540,6610,6380,6500,78588,47808.0,7355087.0
2018-06-05,6360,6480,6200,6390,107324,46999.0,7355087.0
2018-06-07,6410,6760,6310,6650,211349,48911.0,7355087.0
2018-06-08,6600,6640,6380,6430,134395,47932.0,7454490.0
2018-06-11,6490,6490,6250,6300,102858,46963.0,7454490.0
2018-06-12,6380,6540,6140,6250,147545,46591.0,7454490.0
2018-06-14,6270,6270,6070,6080,61524,45323.0,7454490.0
2018-06-15,6070,6220,6050,6220,44172,46367.0,7454490.0
2018-06-18,6170,6280,5950,6060,98323,45174.0,7454490.0
2018-06-19,6000,6080,5580,5620,98916,41894.0,7454490.0
2018-06-20,5550,5870,5540,5840,40018,43534.0,7454490.0
2018-06-21,5840,5840,5700,5700,36664,42491.0,7454490.0
2018-06-22,5690,6020,5650,5920,59663,44131.0,7454490.0
2018-06-25,5840,6060,5750,6060,58790,45174.0,7454490.0
2018-06-26,5970,6260,5920,6100,216506,45472.0,7454490.0
2018-06-27,6180,6290,6020,6050,132776,45100.0,7454490.0
2018-06-28,5960,6160,5710,5710,73298,42565.0,7454490.0
2018-06-29,5700,5790,5420,5700,87736,42491.0,7454490.0
2018-07-02,5700,5790,5330,5400,61118,40254.0,7454490.0
2018-07-03,5400,5460,5200,5360,58970,39956.0,7454490.0
2018-07-04,5250,5490,5220,5390,28869,40180.0,7454490.0
2018-07-05,5370,5440,5230,5350,21696,39882.0,7454490.0
2018-07-06,5310,5400,5200,5400,31663,40254.0,7454490.0
2018-07-09,5390,5500,5260,5480,36838,40851.0,7454490.0
2018-07-10,5590,5780,5520,5520,69021,41149.0,7454490.0
2018-07-11,5620,5620,5320,5520,41948,41149.0,7454490.0
2018-07-12,5510,5680,5440,5630,43491,41969.0,7454490.0
2018-07-13,5590,5670,5540,5580,15610,41596.0,7454490.0
2018-07-16,5580,5600,5460,5570,12231,41522.0,7454490.0
2018-07-17,5570,5610,5480,5580,13869,41596.0,7454490.0
2018-07-18,5630,5630,5400,5480,13636,40851.0,7454490.0
2018-07-19,5480,5480,5270,5480,10393,40851.0,7454490.0
2018-07-20,5480,5540,5430,5530,18130,41223.0,7454490.0
2018-07-23,5540,5540,5300,5380,21073,40105.0,7454490.0
2018-07-24,5400,5400,5210,5360,26025,39956.0,7454490.0
2018-07-25,5360,5360,5160,5250,28656,39136.0,7454490.0
2018-07-26,5270,5340,5130,5300,39412,39509.0,7454490.0
2018-07-27,5250,5400,5180,5400,39573,40254.0,7454490.0
2018-07-30,5350,5450,5270,5430,25147,40478.0,7454490.0
2018-07-31,5440,5490,5380,5440,5218,40552.0,7454490.0
2018-08-01,5410,5480,5250,5450,12527,40627.0,7454490.0
2018-08-02,5400,5480,5250,5440,10146,40552.0,7454490.0
2018-08-03,5440,5540,5260,5430,15274,40478.0,7454490.0
2018-08-06,5440,5510,5420,5470,13319,40776.0,7454490.0
2018-08-07,5460,5990,5460,5740,645993,42789.0,7454490.0
2018-08-08,5740,5850,5650,5670,84381,42267.0,7454490.0
2018-08-09,5660,5770,5620,5680,42325,42342.0,7454490.0
2018-08-10,5680,5690,5520,5580,55393,41596.0,7454490.0
