제낙스(065620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-11-07,18750,19750,18750,18800,80452,422751.0,22486744.0
2018-11-08,18900,19200,18550,19050,75987,428372.0,22486744.0
2018-11-09,18800,19150,18650,18700,47276,420502.0,22486744.0
2018-11-12,18400,19650,17900,18800,83822,422751.0,22486744.0
2018-11-13,18450,18950,18100,18750,68142,421626.0,22486744.0
2018-11-14,18900,18900,17850,18600,94009,418253.0,22486744.0
2018-11-15,18550,18700,18000,18700,68046,420502.0,22486744.0
2018-11-16,18800,20400,18150,20400,145698,458730.0,22486744.0
2018-11-19,20500,22000,20200,20600,116223,463227.0,22486744.0
2018-11-20,20000,20700,19600,19950,73296,448611.0,22486744.0
2018-11-21,19300,19500,18600,18850,81994,423875.0,22486744.0
2018-11-22,18850,19100,18300,18550,63179,417129.0,22486744.0
2018-11-23,18800,18800,18150,18350,61627,412632.0,22486744.0
2018-11-26,18400,19400,18350,19400,74477,436243.0,22486744.0
2018-11-27,19150,19900,18750,18850,45668,423875.0,22486744.0
2018-11-28,18850,18950,18300,18900,29451,424999.0,22486744.0
2018-11-29,19200,19200,18400,18650,33274,419378.0,22486744.0
2018-11-30,18700,18800,18200,18300,41508,411507.0,22486744.0
2018-12-03,18800,18850,18300,18600,36073,418253.0,22486744.0
2018-12-04,18400,18700,18000,18300,55480,411507.0,22486744.0
2018-12-05,18000,18200,17300,17300,66346,389021.0,22486744.0
2018-12-06,17200,17450,15500,16950,109707,381150.0,22486744.0
2018-12-07,17100,17750,17050,17300,38143,389021.0,22486744.0
2018-12-10,16650,17100,16000,16250,51376,365410.0,22486744.0
2018-12-11,15950,16550,15300,15500,150779,348545.0,22486744.0
2018-12-12,15500,16450,15100,16350,81475,367658.0,22486744.0
2018-12-13,16150,16500,11450,11450,1433226,257473.0,22486744.0
2018-12-14,11450,13250,11450,11800,998447,265344.0,22486744.0
2018-12-17,11750,12800,11400,12650,246825,284457.0,22486744.0
2018-12-18,12650,15100,12350,14400,319077,323809.0,22486744.0
2018-12-19,14300,14500,12800,13000,199656,292328.0,22486744.0
2018-12-20,13050,13350,12400,12700,128140,285582.0,22486744.0
2018-12-21,12600,12800,11700,12150,155647,273214.0,22486744.0
2018-12-24,11950,12100,11550,11600,91555,260846.0,22486744.0
2018-12-26,11600,13200,11600,12500,221344,281084.0,22486744.0
2018-12-27,12700,13100,11850,11850,124945,266468.0,22486744.0
2018-12-28,11900,12600,11600,12400,94312,278836.0,22486744.0
2019-01-02,12750,15900,12550,14750,472932,331679.0,22486744.0
2019-01-03,14800,15100,13500,14300,231381,321560.0,22486744.0
2019-01-04,14300,14350,13850,14200,77702,319312.0,22486744.0
2019-01-07,14000,14050,13250,13300,131509,299074.0,22486744.0
2019-01-08,13400,13650,13200,13200,71011,296825.0,22486744.0
2019-01-09,13200,14500,13150,13650,130118,306944.0,22486744.0
2019-01-10,13500,14350,13350,13800,79777,310317.0,22486744.0
2019-01-11,13850,14300,13600,13600,101803,305820.0,22486744.0
2019-01-14,13500,14200,13400,13650,53377,306944.0,22486744.0
2019-01-15,13600,13800,13200,13350,57198,300198.0,22486744.0
2019-01-16,13300,13450,12400,12950,123748,291203.0,22486744.0
2019-01-17,12750,13150,12600,12950,52755,291203.0,22486744.0
2019-01-18,13100,13500,12800,13050,70280,293452.0,22486744.0
2019-01-21,12950,13000,12350,12500,93536,281084.0,22486744.0
2019-01-22,12600,12900,12500,12900,66441,290079.0,22486744.0
2019-01-23,12700,12900,12600,12650,26962,284457.0,22486744.0
2019-01-24,12550,12750,12400,12500,52878,281084.0,22486744.0
2019-01-25,12500,12850,12250,12650,102135,284457.0,22486744.0
2019-01-28,12500,12750,12350,12600,75628,283333.0,22486744.0
2019-01-29,12450,12500,11850,12100,124918,272090.0,22486744.0
2019-01-30,12000,12650,11950,12150,92098,273214.0,22486744.0
2019-01-31,12250,12550,12050,12200,68831,274338.0,22486744.0
2019-02-01,12050,12500,11900,12100,71223,272090.0,22486744.0
2019-02-07,12300,12350,11550,11950,137271,268717.0,22486744.0
2019-02-08,11800,11950,11200,11600,131143,260846.0,22486744.0
2019-02-11,11600,12800,11550,12600,203396,283333.0,22486744.0
2019-02-12,12450,12750,12150,12250,53022,275463.0,22486744.0
2019-02-13,12200,12300,11900,12050,79978,270965.0,22486744.0
2019-02-14,11900,12300,11850,12250,61104,275463.0,22486744.0
2019-02-15,12250,12350,11700,12000,84025,269841.0,22486744.0
2019-02-18,12200,12400,11800,12050,88688,270965.0,22486744.0
2019-02-19,11900,12100,11800,11850,70386,266468.0,22486744.0
2019-02-20,11900,12350,11750,12250,87522,275463.0,22486744.0
2019-02-21,12150,12600,12150,12300,88254,276587.0,22486744.0
2019-02-22,12250,12700,11750,12050,96701,270965.0,22486744.0
2019-02-25,12050,12450,11950,12450,80658,279960.0,22486744.0
2019-02-26,12550,12600,11900,11950,80910,268717.0,22486744.0
2019-02-27,12000,12300,11850,12100,75003,272090.0,22486744.0
2019-02-28,12100,12200,11350,11350,142515,255225.0,22486744.0
2019-03-04,11500,12850,11500,12400,247764,278836.0,22486744.0
2019-03-05,12400,12750,12300,12600,56404,283333.0,22486744.0
2019-03-06,12700,12800,11900,12000,81313,269841.0,22486744.0
2019-03-07,11950,12100,11650,11750,61451,264219.0,22486744.0
2019-03-08,11700,11850,11300,11750,62382,264219.0,22486744.0
2019-03-11,11750,11750,11250,11700,72136,263095.0,22486744.0
2019-03-12,11850,11950,11600,11750,61918,264219.0,22486744.0
2019-03-13,11800,11850,11500,11650,41191,261971.0,22486744.0
2019-03-14,11750,12150,11600,11600,109188,260846.0,22486744.0
2019-03-15,11550,11600,10650,11250,178818,252976.0,22486744.0
2019-03-18,11050,11600,10950,11300,88246,254100.0,22486744.0
2019-03-19,11250,12100,11200,11600,136939,260846.0,22486744.0
2019-03-20,11600,12150,11500,11900,123077,267592.0,22486744.0
2019-03-21,12200,12450,12050,12400,133745,278836.0,22486744.0
2019-03-22,12600,13450,12450,12700,165055,285582.0,22486744.0
2019-03-25,12450,12750,12200,12200,76529,274338.0,22486744.0
2019-03-26,12100,14000,12100,13650,329137,306944.0,22486744.0
2019-03-27,13700,14150,13300,13700,256109,308068.0,22486744.0
2019-03-28,13650,14000,12950,12950,101774,291203.0,22486744.0
2019-03-29,12950,13650,12700,13450,78653,302447.0,22486744.0
2019-04-01,13450,14250,13350,13850,102488,311441.0,22486744.0
2019-04-02,14050,14250,13550,13800,68434,310317.0,22486744.0
2019-04-03,13900,13900,13200,13700,67180,308068.0,22486744.0
2019-04-04,13400,13700,13100,13450,78401,302447.0,22486744.0
2019-04-05,13400,13700,13000,13150,45319,295701.0,22486744.0
2019-04-08,13250,13400,12700,12950,65573,291203.0,22486744.0
2019-04-09,13000,13000,12350,12550,89664,282209.0,22486744.0
2019-04-10,12500,12650,12150,12400,86116,278836.0,22486744.0
2019-04-11,12550,12750,12250,12750,65848,286706.0,22486744.0
2019-04-12,12550,13350,12450,13200,104682,296825.0,22486744.0
2019-04-15,13350,14350,13300,14250,178810,320436.0,22486744.0
2019-04-16,14900,14900,13800,13900,131391,312566.0,22486744.0
2019-04-17,13850,14050,13600,13850,48939,311441.0,22486744.0
2019-04-18,14000,14000,13500,13800,64026,310317.0,22486744.0
2019-04-19,13950,14150,13550,14000,46875,314814.0,22486744.0
2019-04-22,14050,14150,13550,14150,47776,318187.0,22486744.0
2019-04-23,14150,14150,13900,14050,35818,315939.0,22486744.0
2019-04-24,14100,14100,13850,13900,56878,312566.0,22486744.0
2019-04-25,13800,14200,13800,14100,56707,317063.0,22486744.0
2019-04-26,14050,14200,13800,14100,69081,317063.0,22486744.0
2019-04-29,14250,14600,14100,14600,92203,328306.0,22486744.0
2019-04-30,14600,14750,14400,14600,59735,328306.0,22486744.0
2019-05-02,14350,17000,14000,17000,266146,382275.0,22486744.0
2019-05-03,17150,18150,16300,17450,161266,392394.0,22486744.0
2019-05-07,17450,18000,16900,17350,104538,390145.0,22486744.0
2019-05-08,17100,17400,16850,17400,89816,391269.0,22486744.0
2019-05-09,17400,17400,16450,16750,92272,376653.0,22486744.0
2019-05-10,16700,17600,16450,17050,89107,383399.0,22486744.0
2019-05-13,17000,17200,16800,17000,74126,382275.0,22486744.0
2019-05-14,16500,17250,16500,16950,71003,381150.0,22486744.0
2019-05-15,17200,17350,16800,17200,41980,386772.0,22486744.0
2019-05-16,17150,17200,16850,17100,46086,384523.0,22486744.0
2019-05-17,16900,17550,16900,17000,49691,382275.0,22486744.0
2019-05-20,17200,17200,16900,17000,45807,382275.0,22486744.0
