모두투어(080160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-04-04,17711,17734,17133,17267,80763,325920.0,8400000.0
2007-04-05,17378,17400,17133,17200,34326,324660.0,8400000.0
2007-04-06,17200,17689,17200,17601,57247,332220.0,8400000.0
2007-04-09,17645,18557,17623,18558,160168,350280.0,8400000.0
2007-04-10,18824,18824,17889,18157,61411,342720.0,8400000.0
2007-04-11,18156,18468,17578,17735,56491,334740.0,8400000.0
2007-04-12,17645,17978,17311,17556,89157,331380.0,8400000.0
2007-04-13,17623,17623,17088,17468,69924,329700.0,8400000.0
2007-04-16,17467,17533,17200,17490,45330,330120.0,8400000.0
2007-04-17,17801,17801,17244,17245,54082,325500.0,8400000.0
2007-04-18,17244,17244,16777,16822,103219,317520.0,8400000.0
2007-04-19,16910,17110,16487,16711,34192,315420.0,8400000.0
2007-04-20,16554,16710,16020,16066,102865,303240.0,8400000.0
2007-04-23,16109,16888,16109,16444,82249,310380.0,8400000.0
2007-04-24,16443,16665,16109,16222,36765,306180.0,8400000.0
2007-04-25,16109,17044,16020,16689,74291,315000.0,8400000.0
2007-04-26,16910,17088,16510,16689,32963,315000.0,8400000.0
2007-04-27,16688,17022,16154,17022,30144,321300.0,8400000.0
2007-04-30,17178,17178,16866,17134,25258,323400.0,8400000.0
2007-05-02,17133,17244,16732,17245,32518,325500.0,8400000.0
2007-05-03,17244,17355,17022,17156,18367,323820.0,8400000.0
2007-05-04,17133,17511,17133,17334,22267,327180.0,8400000.0
2007-05-07,17333,17556,17044,17356,25399,327600.0,8400000.0
2007-05-08,17578,17578,17155,17378,36305,328020.0,8400000.0
2007-05-09,17355,17756,17355,17757,39586,335160.0,8400000.0
2007-05-10,17801,18001,17578,18001,46405,339780.0,8400000.0
2007-05-11,17801,19536,17711,19137,170076,361200.0,8400000.0
2007-05-14,19492,19514,18579,19092,65500,360360.0,8400000.0
2007-05-15,18824,19047,18624,18692,38173,352800.0,8400000.0
2007-05-16,18824,18847,18468,18825,26158,355320.0,8400000.0
2007-05-17,18869,19358,18602,19337,43550,364980.0,8400000.0
2007-05-18,19336,19336,18602,19315,28135,364560.0,8400000.0
2007-05-21,19024,19024,18557,18558,31988,350280.0,8400000.0
2007-05-22,18268,18557,18001,18024,58181,340200.0,8400000.0
2007-05-23,17934,18557,17533,17801,64208,336000.0,8400000.0
2007-05-25,17311,17889,17222,17757,30803,335160.0,8400000.0
2007-05-28,17934,18112,17578,17823,31582,336420.0,8400000.0
2007-05-29,18246,18290,17889,18179,25215,343140.0,8400000.0
2007-05-30,18223,18290,17778,17868,46483,337260.0,8400000.0
2007-05-31,17867,18468,17801,18469,34686,348600.0,8400000.0
2007-06-01,18468,18579,17889,17913,56284,338100.0,8400000.0
2007-06-04,17934,18490,17778,17957,46575,338940.0,8400000.0
2007-06-05,18334,18334,17934,18024,61099,340200.0,8400000.0
2007-06-07,17778,18046,17778,18024,44880,340200.0,8400000.0
2007-06-08,18068,18068,17734,17935,50864,338520.0,8400000.0
2007-06-11,17867,17934,17556,17556,31323,331380.0,8400000.0
2007-06-12,17734,17867,17645,17823,38753,336420.0,8400000.0
2007-06-13,18112,18957,18112,18958,151709,357840.0,8400000.0
2007-06-14,19247,20026,18691,19715,109699,372120.0,8400000.0
2007-06-15,20026,20293,19803,20026,79374,378000.0,8400000.0
2007-06-18,20626,22251,20381,21094,117525,398160.0,8400000.0
2007-06-19,21539,21783,20293,21139,41683,399000.0,8400000.0
2007-06-20,21138,21272,20248,20739,44745,391440.0,8400000.0
2007-06-21,20026,20871,19580,20783,30035,392280.0,8400000.0
2007-06-22,20471,21850,20159,21851,53592,412440.0,8400000.0
2007-06-25,21805,22028,20960,21807,51805,411600.0,8400000.0
2007-06-26,22028,22073,20582,21807,52899,411600.0,8400000.0
2007-06-27,21628,21628,20738,21562,15335,406980.0,8400000.0
2007-06-28,21628,21628,21138,21540,13441,406560.0,8400000.0
2007-06-29,21805,22162,21272,21540,48385,406560.0,8400000.0
2007-07-02,22251,22473,21672,21807,49333,411600.0,8400000.0
2007-07-03,21940,22340,21672,21807,85153,411600.0,8400000.0
2007-07-04,22006,22741,21761,22696,91295,428400.0,8400000.0
2007-07-05,22384,22473,21940,22029,51534,415800.0,8400000.0
2007-07-06,21828,22140,21160,21873,112505,412860.0,8400000.0
2007-07-09,21628,21873,21317,21873,19578,412860.0,8400000.0
2007-07-10,21805,21895,21227,21250,31294,401100.0,8400000.0
2007-07-11,21249,21583,21094,21317,13507,402360.0,8400000.0
2007-07-12,21339,21717,20849,21717,42536,409920.0,8400000.0
2007-07-13,21828,22563,21072,21717,121162,409920.0,8400000.0
2007-07-16,21405,22117,21405,21851,44578,412440.0,8400000.0
2007-07-18,22162,22340,21783,22252,51438,420000.0,8400000.0
2007-07-19,22340,22829,22162,22474,53568,424200.0,8400000.0
2007-07-20,22696,23230,22251,23231,210054,438480.0,8400000.0
2007-07-23,23542,24476,23542,24477,119594,462000.0,8400000.0
2007-07-24,25233,25366,23141,24343,82984,459480.0,8400000.0
2007-07-25,24031,24387,23452,24343,27933,459480.0,8400000.0
2007-07-26,24698,26034,24520,25945,94479,489720.0,8400000.0
2007-07-27,25366,26256,25054,25501,86055,481320.0,8400000.0
2007-07-30,25099,25811,24788,25100,62938,473760.0,8400000.0
2007-07-31,25544,25767,24520,25767,52932,486360.0,8400000.0
2007-08-01,25366,25633,24966,25367,23265,478800.0,8400000.0
2007-08-02,25366,25722,24031,24032,46639,453600.0,8400000.0
2007-08-03,24209,26034,24209,26034,47835,491400.0,8400000.0
2007-08-06,25767,26434,24876,25322,46473,477960.0,8400000.0
2007-08-07,25811,25811,23497,24388,114427,460320.0,8400000.0
2007-08-08,24476,24921,24031,24699,21777,466200.0,8400000.0
2007-08-09,24832,25321,24832,25144,19460,474600.0,8400000.0
2007-08-10,23853,25143,23853,24655,20152,465360.0,8400000.0
2007-08-13,25188,25188,23987,24699,23698,466200.0,8400000.0
2007-08-14,25054,25455,24075,24743,23796,467040.0,8400000.0
2007-08-16,23319,24031,22563,23364,51048,441000.0,8400000.0
2007-08-17,23364,24253,22251,23142,41532,436800.0,8400000.0
2007-08-20,24253,24253,23630,23898,19721,451080.0,8400000.0
2007-08-21,24031,24031,23186,23364,22936,441000.0,8400000.0
2007-08-22,23586,23586,22874,23364,27948,441000.0,8400000.0
2007-08-23,24120,24120,23408,24032,34109,453600.0,8400000.0
2007-08-24,23675,24031,23630,24032,6380,453600.0,8400000.0
2007-08-27,24075,24610,20916,24032,32706,453600.0,8400000.0
2007-08-28,24031,25188,24031,25100,29071,473760.0,8400000.0
2007-08-29,24476,25099,24298,25100,23606,473760.0,8400000.0
2007-08-30,25321,25589,24921,25322,12699,477960.0,8400000.0
2007-08-31,25455,25455,24743,25144,11956,474600.0,8400000.0
2007-09-03,25366,25366,24520,24521,12583,462840.0,8400000.0
2007-09-04,24520,24520,23897,24210,46349,456960.0,8400000.0
2007-09-05,24476,24565,24253,24477,16337,462000.0,8400000.0
2007-09-06,24476,24921,24165,24788,12264,467880.0,8400000.0
2007-09-07,24788,24788,24075,24299,15449,458640.0,8400000.0
2007-09-10,24031,24165,23364,23809,43354,449400.0,8400000.0
2007-09-11,24298,24298,20248,23631,13290,446040.0,8400000.0
2007-09-12,23586,23987,23452,23631,12985,446040.0,8400000.0
2007-09-13,23586,23897,23052,23053,37266,435120.0,8400000.0
2007-09-14,23052,23141,22829,23053,22796,435120.0,8400000.0
2007-09-17,23274,23452,22384,22696,19944,428400.0,8400000.0
2007-09-18,22607,22607,21717,21985,41118,414960.0,8400000.0
2007-09-19,22473,22696,21761,22252,47026,420000.0,8400000.0
2007-09-20,22251,23364,22140,23142,38784,436800.0,8400000.0
2007-09-21,23364,24476,23141,24343,30062,459480.0,8400000.0
2007-09-27,24031,24520,24031,24432,13980,461160.0,8400000.0
2007-09-28,24387,24921,23897,24922,14594,470400.0,8400000.0
2007-10-01,24921,25499,24743,24966,38476,471240.0,8400000.0
2007-10-02,24966,24966,24342,24655,20055,465360.0,8400000.0
2007-10-04,24476,24966,24120,24299,27565,458640.0,8400000.0
2007-10-05,24120,24610,23809,23854,9700,450240.0,8400000.0
2007-10-08,23942,24253,23319,23319,14925,440160.0,8400000.0
2007-10-09,22829,24031,22785,24032,85572,453600.0,8400000.0
2007-10-10,24432,25143,24253,25144,45626,474600.0,8400000.0
2007-10-11,24966,25366,24921,25144,18864,474600.0,8400000.0
2007-10-12,25143,25366,24476,25367,17975,478800.0,8400000.0
2007-10-15,25989,26034,24921,25056,11971,472920.0,8400000.0
2007-10-16,25054,25499,24698,25367,36530,478800.0,8400000.0
2007-10-17,25722,25722,23542,25367,30501,478800.0,8400000.0
2007-10-18,24832,25277,24432,24477,10112,462000.0,8400000.0
2007-10-19,24476,24654,23052,23587,21769,445200.0,8400000.0
2007-10-22,21383,22741,21361,22252,23755,420000.0,8400000.0
2007-10-23,23364,23364,22251,23142,13225,436800.0,8400000.0
2007-10-24,23230,23230,22050,22518,18837,425040.0,8400000.0
2007-10-25,23141,23141,22162,22875,14225,431760.0,8400000.0
2007-10-26,22607,23096,22607,22919,15355,432600.0,8400000.0
2007-10-29,22963,24476,22829,24165,43366,456120.0,8400000.0
2007-10-30,23897,24031,22918,24032,40901,453600.0,8400000.0
2007-10-31,24209,24209,23186,23987,14825,452760.0,8400000.0
2007-11-01,23987,24165,22918,23186,53546,437640.0,8400000.0
2007-11-02,22563,22918,22140,22474,52338,424200.0,8400000.0
2007-11-05,22874,22874,21450,22474,46842,424200.0,8400000.0
2007-11-06,22295,23141,21984,22830,63165,430920.0,8400000.0
2007-11-07,22874,22963,22384,22608,24206,426720.0,8400000.0
2007-11-08,22251,22340,21940,22118,18326,417480.0,8400000.0
2007-11-09,22696,22696,21895,22518,12723,425040.0,8400000.0
2007-11-12,22251,22251,20203,22185,23307,418740.0,8400000.0
2007-11-13,21450,22228,21450,22207,12341,419160.0,8400000.0
2007-11-14,22473,22696,22006,22051,16327,416220.0,8400000.0
2007-11-15,22050,22206,20960,21339,18541,402780.0,8400000.0
2007-11-16,20604,21339,20426,20516,16420,387240.0,8400000.0
2007-11-19,20448,20760,19269,19715,44529,372120.0,8400000.0
2007-11-20,19135,19492,18379,18780,18306,354480.0,8400000.0
2007-11-21,18824,19225,18735,19003,14732,358680.0,8400000.0
2007-11-22,18557,19692,18557,19581,22093,369600.0,8400000.0
2007-11-23,19580,19803,18691,19559,13835,369180.0,8400000.0
2007-11-26,19247,20248,19247,20249,10923,382200.0,8400000.0
2007-11-27,19803,20738,19803,20538,10242,387660.0,8400000.0
2007-11-28,20493,20760,20381,20538,6572,387660.0,8400000.0
2007-11-29,20537,21004,20537,20739,6216,391440.0,8400000.0
2007-11-30,20537,22651,20537,22652,11691,427560.0,8400000.0
2007-12-03,22829,22829,21539,22341,12791,421680.0,8400000.0
2007-12-04,22295,22473,22251,22296,11650,420840.0,8400000.0
2007-12-05,22028,22563,22028,22385,9906,422520.0,8400000.0
2007-12-06,22696,23452,22251,22696,25786,428400.0,8400000.0
2007-12-07,22696,23186,22696,22919,10033,432600.0,8400000.0
2007-12-10,23096,23719,22918,23409,27885,441840.0,8400000.0
2007-12-11,23719,23719,23364,23364,16643,441000.0,8400000.0
2007-12-12,22874,22918,21672,22608,13822,426720.0,8400000.0
2007-12-13,22251,22696,22251,22696,8565,428400.0,8400000.0
2007-12-14,22340,22918,22073,22696,16247,428400.0,8400000.0
2007-12-17,22251,23052,22184,22296,16984,420840.0,8400000.0
2007-12-18,22295,22696,22295,22563,9199,425880.0,8400000.0
2007-12-20,22785,23186,22162,22252,10575,420000.0,8400000.0
2007-12-21,22651,22651,21383,22163,3129,418320.0,8400000.0
2007-12-24,21850,22518,21850,22430,9857,423360.0,8400000.0
2007-12-26,22073,22429,22006,22341,8878,421680.0,8400000.0
2007-12-27,22117,22696,22028,22652,13647,427560.0,8400000.0
2007-12-28,22251,23542,22251,23542,14591,444360.0,8400000.0
2008-01-02,23719,23809,23364,23364,12001,441000.0,8400000.0
2008-01-03,23186,23364,22473,23319,9359,440160.0,8400000.0
2008-01-04,23141,23319,23096,23319,9409,440160.0,8400000.0
2008-01-07,22963,24342,22963,24343,116516,459480.0,8400000.0
2008-01-08,24209,24387,23853,24388,18123,460320.0,8400000.0
2008-01-09,24476,24476,23586,24388,10568,460320.0,8400000.0
2008-01-10,24120,24431,23987,24032,35029,453600.0,8400000.0
2008-01-11,24342,24342,23987,24121,31281,455280.0,8400000.0
2008-01-14,24075,24120,23853,24032,15975,453600.0,8400000.0
2008-01-15,23675,23987,23497,23587,23416,445200.0,8400000.0
2008-01-16,23364,23364,22251,22875,38261,431760.0,8400000.0
2008-01-17,22028,22874,21027,22875,55003,431760.0,8400000.0
2008-01-18,21605,22228,20849,22073,46202,416640.0,8400000.0
2008-01-21,22184,22228,21472,22073,5327,416640.0,8400000.0
2008-01-22,20960,21494,20916,21139,5669,399000.0,8400000.0
2008-01-23,21405,21739,20604,21139,16232,399000.0,8400000.0
2008-01-24,21227,21805,21138,21717,31997,409920.0,8400000.0
2008-01-25,21717,22340,21717,22252,20783,420000.0,8400000.0
2008-01-28,22251,22251,21160,22029,12942,415800.0,8400000.0
2008-01-29,22028,22028,21583,21962,7874,414540.0,8400000.0
2008-01-30,22028,22340,21628,22007,16397,415380.0,8400000.0
2008-01-31,22050,22251,18735,22073,9220,416640.0,8400000.0
2008-02-01,21850,22251,21805,21985,5005,414960.0,8400000.0
2008-02-04,22228,22295,22028,22163,12626,418320.0,8400000.0
2008-02-05,21605,22563,21605,22051,3157,416220.0,8400000.0
2008-02-11,21450,22251,21450,22252,6840,420000.0,8400000.0
2008-02-12,21940,22295,21940,22029,5668,415800.0,8400000.0
2008-02-13,22228,22340,21850,22341,14129,421680.0,8400000.0
2008-02-14,22473,22473,22117,22252,9491,420000.0,8400000.0
2008-02-15,22162,22251,21873,21940,6591,414120.0,8400000.0
2008-02-18,22251,22340,21984,22252,17079,420000.0,8400000.0
2008-02-19,22117,22607,22117,22474,26770,424200.0,8400000.0
2008-02-20,22518,22518,22251,22296,15015,420840.0,8400000.0
2008-02-21,22295,22429,22206,22296,27283,420840.0,8400000.0
2008-02-22,22028,22117,21962,21985,14250,414960.0,8400000.0
2008-02-25,21962,22028,20916,21272,48824,401520.0,8400000.0
2008-02-26,20960,21249,19692,19893,81482,375480.0,8400000.0
2008-02-27,19670,20003,19247,19715,53353,372120.0,8400000.0
2008-02-28,19625,19625,18691,18714,84854,353220.0,8400000.0
2008-02-29,18891,19625,18713,19603,44006,370020.0,8400000.0
2008-03-03,18957,19403,18913,19070,22119,359940.0,8400000.0
2008-03-04,19069,19292,18824,19047,8687,359520.0,8400000.0
2008-03-05,19225,19225,17845,18246,98075,344400.0,8400000.0
2008-03-06,18424,18424,17445,17623,81308,332640.0,8400000.0
2008-03-07,17355,17934,17133,17935,31497,338520.0,8400000.0
2008-03-10,17355,17778,17266,17401,14501,328440.0,8400000.0
2008-03-11,17355,17378,16777,16778,23179,316680.0,8400000.0
2008-03-12,17178,17178,15887,16332,47139,308280.0,8400000.0
2008-03-13,16020,16221,14908,15866,70393,299460.0,8400000.0
2008-03-14,15576,16065,14774,15709,41629,296520.0,8400000.0
2008-03-17,15108,15397,14574,14575,20803,275100.0,8400000.0
2008-03-18,14152,14841,14152,14597,33749,275520.0,8400000.0
2008-03-19,14730,14930,14374,14597,49146,275520.0,8400000.0
2008-03-20,14196,14908,13995,14241,29994,268800.0,8400000.0
2008-03-21,14440,14885,14240,14620,24603,275940.0,8400000.0
2008-03-24,14841,14841,13862,14130,40315,266700.0,8400000.0
2008-03-25,14374,14752,14062,14553,97317,274680.0,8400000.0
2008-03-26,14552,14708,14129,14530,98344,274260.0,8400000.0
2008-03-27,14485,14685,14218,14508,67613,273840.0,8400000.0
2008-03-28,14285,14819,14285,14797,42551,279300.0,8400000.0
2008-03-31,14819,15397,14774,15198,72051,286860.0,8400000.0
2008-04-01,15331,15419,15019,15220,33200,287280.0,8400000.0
2008-04-02,15353,16154,15331,15821,87355,298620.0,8400000.0
2008-04-03,16020,17333,15731,17045,136106,321720.0,8400000.0
2008-04-04,17133,17244,16465,16577,52475,312900.0,8400000.0
2008-04-07,16599,16599,16109,16288,38717,307440.0,8400000.0
2008-04-08,15976,15976,15286,15376,68555,290220.0,8400000.0
2008-04-10,15130,15976,14819,15665,39255,295680.0,8400000.0
2008-04-11,16020,16510,15486,16422,26614,309960.0,8400000.0
2008-04-14,16399,16643,15731,16244,23160,306600.0,8400000.0
2008-04-15,16109,16643,16109,16644,25385,314160.0,8400000.0
2008-04-16,16465,16621,15864,16622,32079,313740.0,8400000.0
2008-04-17,16688,16688,16065,16399,21266,309540.0,8400000.0
2008-04-18,16265,16399,15464,15977,54183,301560.0,8400000.0
2008-04-21,16154,16421,15709,15977,49904,301560.0,8400000.0
2008-04-22,15976,17934,15731,16466,273108,310800.0,8400000.0
2008-04-23,16688,17155,16399,16444,95505,310380.0,8400000.0
2008-04-24,16866,16888,15753,16422,68236,309960.0,8400000.0
2008-04-25,16377,16421,16065,16422,20221,309960.0,8400000.0
2008-04-28,16287,16643,16287,16288,21527,307440.0,8400000.0
2008-04-29,16377,16465,15709,15709,28108,296520.0,8400000.0
2008-04-30,15709,15976,15442,15799,23987,298200.0,8400000.0
2008-05-02,16042,16377,15887,16021,23775,302400.0,8400000.0
2008-05-06,16020,16199,15798,15932,23481,300720.0,8400000.0
2008-05-07,16154,16154,13551,14842,72273,280140.0,8400000.0
2008-05-08,14841,15063,14218,14753,30517,278460.0,8400000.0
2008-05-09,14953,15153,14574,15086,26957,284760.0,8400000.0
2008-05-13,14953,15086,14396,14553,37049,274680.0,8400000.0
2008-05-14,14418,14552,14352,14463,21330,273000.0,8400000.0
2008-05-15,14352,14663,14152,14419,36881,272160.0,8400000.0
2008-05-16,14262,14574,14262,14419,35638,272160.0,8400000.0
2008-05-19,14463,14574,14240,14375,28666,271320.0,8400000.0
2008-05-20,14374,14374,14152,14152,31451,267120.0,8400000.0
2008-05-21,13907,14152,13551,14152,75416,267120.0,8400000.0
2008-05-22,13795,13929,13617,13796,51227,260400.0,8400000.0
2008-05-23,13862,14196,13862,13907,26158,262500.0,8400000.0
2008-05-26,13706,13862,13484,13574,18670,256200.0,8400000.0
2008-05-27,13394,13551,13261,13306,30449,251160.0,8400000.0
2008-05-28,13350,14552,13350,14553,71542,274680.0,8400000.0
2008-05-29,14374,14596,14062,14597,81880,275520.0,8400000.0
2008-05-30,14685,14863,14262,14508,33100,273840.0,8400000.0
2008-06-02,14640,14730,14374,14730,33381,278040.0,8400000.0
2008-06-03,14685,14797,14240,14508,29485,273840.0,8400000.0
2008-06-04,14640,15130,14418,15131,29863,285600.0,8400000.0
2008-06-05,15130,15130,14863,15042,17876,283920.0,8400000.0
2008-06-09,14908,14908,14374,14508,34998,273840.0,8400000.0
2008-06-10,14352,14685,14107,14263,20375,269220.0,8400000.0
2008-06-11,14285,14640,14084,14553,13452,274680.0,8400000.0
2008-06-12,14463,14463,13706,13729,18835,259140.0,8400000.0
2008-06-13,13617,13884,13394,13574,8864,256200.0,8400000.0
2008-06-16,13773,13773,13484,13662,10481,257880.0,8400000.0
2008-06-17,13394,13751,12994,13752,53753,259560.0,8400000.0
2008-06-18,13573,13795,13172,13218,46402,249480.0,8400000.0
2008-06-19,13194,13194,12015,12016,127803,226800.0,8400000.0
2008-06-20,12393,12415,11081,11727,147090,221340.0,8400000.0
2008-06-23,10991,11169,10814,11037,162373,208320.0,8400000.0
2008-06-24,11036,11058,10057,10681,187599,201600.0,8400000.0
2008-06-25,10279,10680,10235,10458,111173,197400.0,8400000.0
2008-06-26,10279,10502,9901,10236,123618,193200.0,8400000.0
2008-06-27,9790,10146,9657,10147,116853,191520.0,8400000.0
2008-06-30,9968,10746,9968,10458,123830,197400.0,8400000.0
2008-07-01,10213,10546,9945,9946,50923,187740.0,8400000.0
2008-07-02,10013,10079,9011,9746,134602,183960.0,8400000.0
2008-07-03,9434,9434,9078,9234,122001,174300.0,8400000.0
2008-07-04,9122,9189,8521,8678,163327,163800.0,8400000.0
2008-07-07,8321,8433,7653,7655,179601,144480.0,8400000.0
2008-07-08,7832,7876,6786,7477,268613,141120.0,8400000.0
2008-07-09,7676,7898,7298,7298,289726,137760.0,8400000.0
2008-07-10,6942,7876,6897,7877,176965,148680.0,8400000.0
2008-07-11,7810,8076,7698,7855,75025,148260.0,8400000.0
2008-07-14,7832,8121,7720,7921,64920,149520.0,8400000.0
2008-07-15,8032,8032,7298,7298,52526,137760.0,8400000.0
2008-07-16,7387,7720,7187,7298,118746,137760.0,8400000.0
2008-07-17,7609,7765,7520,7588,78530,143220.0,8400000.0
2008-07-18,7832,8143,7720,8011,161655,151200.0,8400000.0
2008-07-21,8143,8477,8121,8344,155084,157500.0,8400000.0
2008-07-22,8143,8411,8099,8366,88505,157920.0,8400000.0
2008-07-23,8566,8766,8210,8233,147151,155400.0,8400000.0
2008-07-24,8388,8388,8099,8233,118694,155400.0,8400000.0
2008-07-25,8054,8166,7810,7833,58745,147840.0,8400000.0
2008-07-28,7854,8054,7743,7743,39969,146160.0,8400000.0
2008-07-29,7565,7653,7387,7521,61561,141960.0,8400000.0
2008-07-30,7676,7921,7631,7855,124582,148260.0,8400000.0
2008-07-31,7788,7988,7676,7988,79093,150780.0,8400000.0
2008-08-01,7898,8010,7187,7543,172898,142380.0,8400000.0
2008-08-04,7409,7653,7075,7076,65383,133560.0,8400000.0
2008-08-05,7209,7342,7120,7165,70282,135240.0,8400000.0
2008-08-06,7476,8166,7298,8122,133879,153300.0,8400000.0
2008-08-07,8121,8143,7788,7855,66613,148260.0,8400000.0
2008-08-08,7676,8210,7676,8078,45635,152460.0,8400000.0
2008-08-11,8366,8366,7898,8011,44333,151200.0,8400000.0
2008-08-12,8166,8166,7965,8011,20249,151200.0,8400000.0
2008-08-13,8010,8143,7788,8055,29950,152040.0,8400000.0
2008-08-14,8054,8099,7788,7921,15530,149520.0,8400000.0
2008-08-18,7921,7921,7565,7721,19976,145740.0,8400000.0
2008-08-19,7520,7676,7431,7477,10207,141120.0,8400000.0
2008-08-20,7298,7476,7209,7365,12008,139020.0,8400000.0
2008-08-21,7342,7453,6986,6987,18529,131880.0,8400000.0
2008-08-22,6897,7030,6630,7032,51725,132720.0,8400000.0
2008-08-25,7075,7298,7030,7298,17663,137760.0,8400000.0
2008-08-26,7030,7275,7030,7254,16892,136920.0,8400000.0
2008-08-27,7030,7342,7030,7343,12993,138600.0,8400000.0
2008-08-28,7187,7342,7053,7120,8817,134400.0,8400000.0
2008-08-29,7142,7209,6920,6942,8283,131040.0,8400000.0
2008-09-01,6675,6942,6007,6453,33526,121800.0,8400000.0
2008-09-02,6274,6541,6029,6119,30692,115500.0,8400000.0
