에스와이(109610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-10,5030,5090,4990,5010,61358,124996.0,24949345.0
2019-06-11,5040,5160,5020,5120,69390,127741.0,24949345.0
2019-06-12,5150,5210,5070,5150,68486,128489.0,24949345.0
2019-06-13,5150,5190,5110,5170,46977,128988.0,24949345.0
2019-06-14,5170,5190,5110,5150,33193,128489.0,24949345.0
2019-06-17,5200,5230,5070,5150,89143,128489.0,24949345.0
2019-06-18,5140,5230,5080,5180,54049,129238.0,24949345.0
2019-06-19,5150,5280,5150,5160,104393,128739.0,24949345.0
2019-06-20,5180,5210,5130,5170,53077,128988.0,24949345.0
2019-06-21,5180,5240,5100,5190,41797,129487.0,24949345.0
2019-06-24,5170,5240,5140,5190,74112,129487.0,24949345.0
2019-06-25,5150,5180,5080,5120,61175,127741.0,24949345.0
2019-06-26,5130,5130,5030,5070,74536,126493.0,24949345.0
2019-06-27,5050,5170,5050,5090,60893,126992.0,24949345.0
2019-06-28,5120,5140,5000,5050,43905,125994.0,24949345.0
2019-07-01,5080,5150,5030,5110,49910,127491.0,24949345.0
2019-07-02,5050,5160,5050,5110,36407,127491.0,24949345.0
2019-07-03,5080,5140,5050,5140,34412,128240.0,24949345.0
2019-07-04,5080,5100,4970,5010,50305,124996.0,24949345.0
2019-07-05,4880,5040,4880,4995,39451,124622.0,24949345.0
2019-07-08,5000,5000,4775,4775,59054,119133.0,24949345.0
2019-07-09,4705,4810,4675,4720,61789,117761.0,24949345.0
2019-07-10,4685,4885,4650,4790,77971,119507.0,24949345.0
2019-07-11,4730,4890,4730,4795,44101,119632.0,24949345.0
2019-07-12,4815,4990,4795,4965,44678,123873.0,24949345.0
2019-07-15,4965,5000,4905,4980,49616,124248.0,24949345.0
2019-07-16,4915,4990,4850,4960,47235,123749.0,24949345.0
2019-07-17,4880,4960,4865,4880,45771,121753.0,24949345.0
2019-07-18,4775,4980,4720,4920,57846,122751.0,24949345.0
2019-07-19,4900,5110,4900,4905,40988,122377.0,24949345.0
2019-07-22,4905,4955,4825,4955,16513,123624.0,24949345.0
2019-07-23,4960,5070,4920,4960,54615,123749.0,24949345.0
2019-07-24,4920,5020,4855,4900,42730,122252.0,24949345.0
2019-07-25,4900,4900,4730,4855,41104,121129.0,24949345.0
2019-07-26,4875,4875,4400,4760,38905,118759.0,24949345.0
2019-07-29,4630,4725,4425,4700,221723,117262.0,24949345.0
2019-07-30,4440,4750,4440,4745,75035,118385.0,24949345.0
2019-07-31,4745,4780,4580,4770,60302,119008.0,24949345.0
2019-08-01,4620,4810,4620,4750,49083,118509.0,24949345.0
2019-08-02,4605,4725,4605,4710,24779,117511.0,24949345.0
2019-08-05,4635,4705,4315,4430,144789,110526.0,24949345.0
2019-08-06,3985,4400,3985,4370,213545,109029.0,24949345.0
2019-08-07,4260,4375,4260,4340,60888,108280.0,24949345.0
2019-08-08,4360,4700,4315,4465,74259,111399.0,24949345.0
2019-08-09,4465,4565,4420,4470,26687,111524.0,24949345.0
2019-08-12,4495,4520,4370,4475,46460,111648.0,24949345.0
2019-08-13,4425,4485,4375,4455,17976,111149.0,24949345.0
2019-08-14,4480,4500,4400,4450,26079,111025.0,24949345.0
2019-08-16,4450,4455,4350,4400,30424,109777.0,24949345.0
2019-08-19,4320,4425,4300,4375,21746,109153.0,24949345.0
2019-08-20,4375,4480,4300,4390,45181,109528.0,24949345.0
2019-08-21,4390,4460,4385,4435,45582,110650.0,24949345.0
2019-08-22,4500,4500,4405,4470,23524,111524.0,24949345.0
2019-08-23,4495,4495,4390,4440,21373,110775.0,24949345.0
2019-08-26,4430,4430,4295,4350,28868,108530.0,24949345.0
2019-08-27,4265,4420,4265,4300,32492,107282.0,24949345.0
2019-08-28,4325,4490,4290,4490,38288,112023.0,24949345.0
2019-08-29,4500,4500,4390,4420,20465,110276.0,24949345.0
2019-08-30,4400,4550,4400,4455,31783,111149.0,24949345.0
2019-09-02,4455,4500,4410,4495,19638,112147.0,24949345.0
2019-09-03,4450,4720,4445,4660,80254,116264.0,24949345.0
2019-09-04,4700,4750,4600,4635,37121,115640.0,24949345.0
2019-09-05,4660,4750,4560,4750,69779,118509.0,24949345.0
2019-09-06,4690,4710,4650,4650,34340,116014.0,24949345.0
2019-09-09,4560,4650,4505,4570,18111,114019.0,24949345.0
2019-09-10,4550,4700,4525,4630,31502,115515.0,24949345.0
2019-09-11,4560,4670,4560,4635,21798,115640.0,24949345.0
2019-09-16,4635,4740,4635,4705,31771,117387.0,24949345.0
2019-09-17,4610,4750,4610,4650,30377,116014.0,24949345.0
2019-09-18,4615,4660,4615,4640,13449,115765.0,24949345.0
2019-09-19,4665,4690,4570,4690,39976,117012.0,24949345.0
2019-09-20,4595,4680,4575,4590,28905,114517.0,24949345.0
2019-09-23,4685,4685,4580,4600,23353,114767.0,24949345.0
2019-09-24,4610,4620,4580,4610,19616,115016.0,24949345.0
2019-09-25,4590,4700,4520,4610,47649,115016.0,24949345.0
2019-09-26,4610,4650,4510,4610,24241,115016.0,24949345.0
2019-09-27,4605,4610,4430,4500,25061,112272.0,24949345.0
2019-09-30,4500,4525,4395,4490,17648,112023.0,24949345.0
2019-10-01,4500,4515,4305,4440,37934,110775.0,24949345.0
2019-10-02,4440,4455,4350,4395,23897,109652.0,24949345.0
2019-10-04,4390,4410,4290,4370,68962,109029.0,24949345.0
2019-10-07,4355,4375,4160,4270,56616,106534.0,24949345.0
