지와이커머스(111820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-11,8750,8860,8750,8800,74556,169616.0,19274529.0
2017-04-12,8790,8830,8720,8780,62153,169230.0,19274529.0
2017-04-13,8760,8830,8680,8790,74630,169423.0,19274529.0
2017-04-14,8840,8840,8660,8780,69404,169230.0,19274529.0
2017-04-17,8770,8860,8740,8760,52038,168845.0,19274529.0
2017-04-18,8800,8800,8190,8630,90401,166339.0,19274529.0
2017-04-19,8780,8780,8500,8540,50751,164604.0,19274529.0
2017-04-20,8640,8640,8370,8570,63689,165183.0,19274529.0
2017-04-21,8640,8640,8380,8380,124699,161521.0,19274529.0
2017-04-24,8470,8970,8360,8860,298605,170772.0,19274529.0
2017-04-25,8860,9110,8820,8880,239882,171158.0,19274529.0
2017-04-26,8990,8990,8760,8790,125090,169423.0,19274529.0
2017-04-27,8750,8860,8500,8790,83978,169423.0,19274529.0
2017-04-28,8790,8840,8710,8770,56443,169038.0,19274529.0
2017-05-02,8750,8780,8590,8630,124022,166339.0,19274529.0
2017-05-04,8600,8750,8550,8600,110015,165761.0,19274529.0
2017-05-08,8590,9080,8580,8970,339679,172893.0,19274529.0
2017-05-10,9080,9080,8690,8790,191318,169423.0,19274529.0
2017-05-11,8730,8840,8470,8490,110126,163641.0,19274529.0
2017-05-12,8500,8560,8000,8000,278736,154196.0,19274529.0
2017-05-15,8050,8260,7880,8100,120855,156124.0,19274529.0
2017-05-16,8060,8200,8030,8070,60337,155545.0,19274529.0
2017-05-17,8010,8100,7680,7680,175087,148028.0,19274529.0
2017-05-18,7580,7770,7380,7730,114718,148992.0,19274529.0
2017-05-19,7600,8350,7600,7950,251727,153233.0,19274529.0
2017-05-22,7970,8100,7670,7670,95556,147836.0,19274529.0
2017-05-23,7530,7800,7500,7780,89592,149956.0,19274529.0
2017-05-24,7720,7830,7600,7740,63441,149185.0,19274529.0
2017-05-25,7670,7710,7450,7550,128558,145523.0,19274529.0
2017-05-26,7550,7800,7300,7540,76886,145330.0,19274529.0
2017-05-29,7430,7600,7400,7510,59847,144819.0,19283529.0
2017-05-30,7510,7530,7390,7460,94954,143855.0,19283529.0
2017-05-31,7370,8100,7370,7470,393435,144048.0,19283529.0
2017-06-01,7420,7460,7260,7400,144185,142698.0,19283529.0
2017-06-02,7400,7430,6980,7150,269135,137877.0,19283529.0
2017-06-05,7150,7500,7150,7280,132012,140384.0,19283529.0
2017-06-07,7200,7380,7200,7340,76020,141541.0,19283529.0
2017-06-08,7330,7380,7300,7350,32689,141734.0,19283529.0
2017-06-09,7370,7370,7140,7230,100995,139452.0,19288029.0
2017-06-12,7190,7230,7020,7200,69035,138874.0,19288029.0
2017-06-13,7190,7250,7100,7150,48884,137909.0,19288029.0
2017-06-14,7160,7260,7070,7140,138641,137717.0,19288029.0
2017-06-15,7110,7190,7000,7140,68446,137717.0,19288029.0
2017-06-16,7140,7140,6910,7130,83516,137524.0,19288029.0
2017-06-19,7070,7160,7010,7090,53559,136752.0,19288029.0
2017-06-20,7090,7100,6910,7080,158670,136559.0,19288029.0
2017-06-21,7080,7780,7000,7250,496491,139838.0,19288029.0
2017-06-22,7270,7690,7250,7450,355678,143696.0,19288029.0
2017-06-23,7460,7630,7410,7530,169088,145239.0,19288029.0
2017-06-26,7530,7550,7370,7420,87632,143117.0,19288029.0
2017-06-27,7450,7550,6900,7320,101746,141188.0,19288029.0
2017-06-28,7320,7320,7060,7240,121809,139645.0,19288029.0
2017-06-29,7180,7230,7010,7100,72159,136945.0,19288029.0
2017-06-30,7100,7150,7020,7100,69357,136945.0,19288029.0
2017-07-03,7080,7130,6850,6920,91885,133473.0,19288029.0
2017-07-04,6780,6800,6490,6500,367426,125372.0,19288029.0
2017-07-05,6460,6940,6460,6940,153831,133859.0,19288029.0
2017-07-06,7000,7190,7000,7090,164233,136752.0,19288029.0
2017-07-07,7050,7120,6710,6790,97937,130966.0,19288029.0
2017-07-10,6750,6790,6550,6650,81981,128265.0,19288029.0
2017-07-11,6600,6790,6420,6550,99205,126337.0,19288029.0
2017-07-12,6550,6590,5990,6210,466040,119779.0,19288029.0
2017-07-13,6080,6310,6060,6090,140839,117464.0,19288029.0
2017-07-14,6070,6190,6040,6120,68342,118043.0,19288029.0
2017-07-17,6120,6690,6120,6430,275907,124022.0,19288029.0
2017-07-18,6470,6470,6240,6320,100694,121900.0,19288029.0
2017-07-19,6350,7490,6160,6300,682661,121515.0,19288029.0
2017-07-20,6310,6540,6220,6430,138552,124022.0,19288029.0
2017-07-21,6500,6990,6410,6610,373596,127494.0,19288029.0
2017-07-24,6610,6610,6420,6450,92561,124408.0,19288029.0
2017-07-25,6450,6520,6350,6420,56999,123829.0,19288029.0
2017-07-26,6420,6480,6150,6150,107135,118621.0,19288029.0
2017-07-27,6160,6380,6150,6260,46387,120743.0,19288029.0
2017-07-28,6170,6350,6130,6200,104142,119586.0,19288029.0
2017-07-31,6290,6290,5970,6200,97891,119586.0,19288029.0
2017-08-01,6200,6200,5990,6020,114285,116114.0,19288029.0
2017-08-02,6020,6170,5900,6110,63070,117850.0,19288029.0
2017-08-03,6120,6180,5900,5900,49116,113799.0,19288029.0
2017-08-04,5860,6090,5840,5990,90693,115535.0,19288029.0
2017-08-07,5990,6100,5990,6040,43393,116500.0,19288029.0
2017-08-08,6040,6180,5960,6050,43696,116693.0,19288029.0
2017-08-09,6010,6100,5830,5910,75072,113992.0,19288029.0
2017-08-10,5910,6010,5610,5720,197201,110328.0,19288029.0
2017-08-11,5620,5790,5490,5720,119110,110328.0,19288029.0
2017-08-14,5710,5850,5630,5800,39213,111871.0,19288029.0
2017-08-16,5810,5860,5680,5710,62538,110135.0,19288029.0
2017-08-17,5720,5840,5600,5660,81856,109170.0,19288029.0
2017-08-18,5640,5640,5240,5520,259252,106470.0,19288029.0
2017-08-21,5550,5760,5250,5740,146767,110713.0,19288029.0
2017-08-22,5690,5870,5660,5850,79125,112835.0,19288029.0
2017-08-23,5810,5900,5730,5730,51908,110520.0,19288029.0
2017-08-24,5730,5850,5480,5660,104321,109170.0,19288029.0
2017-08-25,5610,5690,5510,5640,74602,108784.0,19288029.0
2017-08-28,5670,5670,5570,5660,19634,109170.0,19288029.0
2017-08-29,5670,5680,5510,5590,57634,107820.0,19288029.0
2017-08-30,5590,5590,5340,5380,153405,103770.0,19288029.0
2017-08-31,5380,5790,5370,5500,276372,106084.0,19288029.0
2017-09-01,5500,5550,5460,5550,46075,107049.0,19288029.0
2017-09-04,5410,5550,5350,5480,74233,105698.0,19288029.0
2017-09-05,5480,5530,5320,5430,80594,104734.0,19288029.0
2017-09-06,5430,5480,5240,5380,90934,103770.0,19288029.0
2017-09-07,5320,5370,5250,5300,70872,102227.0,19288029.0
2017-09-08,5310,6620,5270,6260,2853183,120743.0,19288029.0
2017-09-11,6480,6620,6200,6400,405456,123443.0,19288029.0
2017-09-12,6400,6490,6270,6390,207634,123251.0,19288029.0
2017-09-13,6360,6410,6200,6230,136098,120164.0,19288029.0
2017-09-14,6220,6290,6010,6090,167623,117464.0,19288029.0
2017-09-15,6090,6190,5980,6170,144786,119007.0,19288029.0
2017-09-18,6080,6210,5910,5920,111364,114185.0,19288029.0
2017-09-19,5850,5900,5400,5600,313284,108013.0,19288029.0
2017-09-20,5610,5640,5300,5400,121056,104155.0,19288029.0
2017-09-21,5400,5400,4865,4950,467487,95476.0,19288029.0
2017-09-22,4935,5080,4415,4850,476580,93547.0,19288029.0
2017-09-25,4720,4845,4540,4700,184924,90654.0,19288029.0
2017-09-26,4520,4900,4520,4820,161661,92968.0,19288029.0
2017-09-27,4795,5410,4770,5000,433923,96440.0,19288029.0
2017-09-28,5000,5040,4940,4940,70810,95283.0,19288029.0
2017-09-29,4945,5150,4925,5040,53247,97212.0,19288029.0
2017-10-10,5050,5330,5020,5080,77224,97983.0,19288029.0
2017-10-11,5030,5180,5030,5120,36908,98755.0,19288029.0
2017-10-12,5150,5200,5000,5120,91621,98755.0,19288029.0
2017-10-13,5120,5160,5010,5120,35689,98755.0,19288029.0
2017-10-16,5120,5400,5010,5250,126002,101262.0,19288029.0
2017-10-17,5300,5440,5220,5320,137805,102612.0,19288029.0
2017-10-18,5320,5370,5130,5190,54884,100105.0,19288029.0
2017-10-19,5190,5260,5100,5220,42221,100684.0,19288029.0
2017-10-20,5250,5380,5150,5220,69598,100684.0,19288029.0
2017-10-23,5230,5450,5210,5250,93774,101262.0,19288029.0
2017-10-24,5260,5320,5120,5130,54434,98948.0,19288029.0
2017-10-25,5230,5270,5130,5150,70074,99333.0,19288029.0
2017-10-26,5150,5550,5110,5410,166750,104348.0,19288029.0
2017-10-27,5420,5800,5420,5780,367135,111485.0,19288029.0
2017-10-30,5780,5880,5580,5750,130664,110906.0,19288029.0
2017-10-31,5750,5750,5440,5440,156573,104927.0,19288029.0
2017-11-01,5500,5590,5290,5400,103323,104155.0,19288029.0
2017-11-02,5420,5520,5310,5400,79694,104155.0,19288029.0
2017-11-03,5370,5510,5320,5420,32145,104541.0,19288029.0
2017-11-06,5420,5470,5290,5360,89104,103384.0,19288029.0
2017-11-07,5350,5440,5330,5420,48141,104541.0,19288029.0
2017-11-08,5440,5440,5190,5240,90542,101069.0,19288029.0
2017-11-09,5240,5300,5040,5170,110708,99719.0,19288029.0
2017-11-10,5180,5220,4950,5090,200987,98176.0,19288029.0
2017-11-13,5060,5070,4980,5060,82963,97597.0,19288029.0
2017-11-14,4935,5030,4860,5030,133232,97019.0,19288029.0
2017-11-15,5040,5090,4930,4930,126066,95090.0,19288029.0
2017-11-16,4930,5210,4910,5210,133065,100491.0,19288029.0
2017-11-17,5210,5660,4990,5260,588461,101455.0,19288029.0
2017-11-20,5300,5300,4955,4955,238803,95572.0,19288029.0
2017-11-21,4890,5080,4890,5080,179303,97983.0,19288029.0
2017-11-22,5120,5320,5050,5100,321168,98369.0,19288029.0
2017-11-23,5100,5250,4975,4995,230895,96344.0,19288029.0
2017-11-24,5010,5900,5010,5380,1247615,103770.0,19288029.0
2017-11-27,5380,6140,5330,6000,1430663,115728.0,19288029.0
2017-11-28,6010,6300,5930,6270,661072,120936.0,19288029.0
2017-11-29,6260,6310,5990,6290,964926,121322.0,19288029.0
2017-11-30,6360,6410,6070,6200,348661,119586.0,19288029.0
2017-12-01,6200,6360,6100,6200,482803,119586.0,19288029.0
2017-12-04,6240,6500,5870,6240,340080,120357.0,19288029.0
2017-12-05,6400,6500,6200,6490,351677,125179.0,19288029.0
2017-12-06,6500,6610,6400,6540,220592,126144.0,19288029.0
2017-12-07,6500,6600,6100,6200,494701,119586.0,19288029.0
2017-12-08,6190,6390,5750,5850,303860,112835.0,19288029.0
2017-12-11,5900,5900,4450,4450,1534088,85832.0,19288029.0
2017-12-12,4350,4910,4335,4910,882069,94704.0,19288029.0
2017-12-13,4900,5400,4900,5400,497480,104155.0,19288029.0
2017-12-14,5430,5780,5420,5660,412004,109170.0,19288029.0
2017-12-15,5600,6030,5530,5910,487021,113992.0,19288029.0
2017-12-18,6320,6320,5050,5430,1204524,104734.0,19288029.0
2017-12-19,5490,5660,5140,5480,814882,105698.0,19288029.0
2017-12-20,5440,5590,4970,5080,456925,99860.0,19657486.0
2017-12-21,4955,5080,4240,4500,1289469,88459.0,19657486.0
2017-12-22,4385,4620,4140,4620,356105,90818.0,19657486.0
2017-12-26,4660,4880,4600,4680,542789,91997.0,19657486.0
2017-12-27,4610,4660,4315,4510,416289,89766.0,19903791.0
2017-12-28,4560,4775,4390,4620,395583,91956.0,19903791.0
2018-01-02,4655,5480,4630,5420,1168246,107879.0,19903791.0
2018-01-03,5850,5890,5230,5230,1375074,104097.0,19903791.0
2018-01-04,5270,5710,5160,5400,571160,107480.0,19903791.0
2018-01-05,5450,5520,5320,5430,314528,108078.0,19903791.0
2018-01-08,5510,5680,5250,5430,555068,108078.0,19903791.0
2018-01-09,5510,5530,5200,5280,252950,105092.0,19903791.0
2018-01-10,5300,5300,4960,5200,323567,103500.0,19903791.0
2018-01-11,5120,5230,4960,5200,262952,103500.0,19903791.0
2018-01-12,5200,5210,4900,5050,190502,100514.0,19903791.0
2018-01-15,5050,5400,5000,5230,378777,104097.0,19903791.0
2018-01-16,5230,5300,5070,5100,159411,101509.0,19903791.0
2018-01-17,5100,5100,4780,4950,244317,98524.0,19903791.0
2018-01-18,4980,5180,4830,5150,203575,102505.0,19903791.0
2018-01-19,5250,5260,5050,5090,167327,101310.0,19903791.0
2018-01-22,5090,5450,4950,5080,581420,101111.0,19903791.0
2018-01-23,5060,5170,4995,5100,226175,101509.0,19903791.0
2018-01-24,5120,5120,4900,4960,320367,98723.0,19903791.0
2018-01-25,4970,5050,4900,4980,220780,99121.0,19903791.0
2018-01-26,4995,5030,4850,5020,499221,99917.0,19903791.0
2018-01-29,5070,5070,4900,4980,264361,99121.0,19903791.0
2018-01-30,5050,5050,4920,4975,231307,99021.0,19903791.0
2018-01-31,4860,5030,3485,4870,4658164,96931.0,19903791.0
2018-02-01,4885,4990,4705,4930,405718,98126.0,19903791.0
2018-02-02,4905,4925,4750,4805,137614,95638.0,19903791.0
2018-02-05,4690,4885,4690,4735,109587,94244.0,19903791.0
2018-02-06,4400,4990,4145,4980,210103,99121.0,19903791.0
2018-02-07,5010,5010,4560,4850,193932,96533.0,19903791.0
2018-02-08,4760,4900,4540,4790,396445,95339.0,19903791.0
2018-02-09,4775,4795,4630,4795,70220,95439.0,19903791.0
2018-02-12,4710,4955,4560,4635,130906,92254.0,19903791.0
2018-02-13,4635,4730,4480,4490,129380,89368.0,19903791.0
2018-02-14,4355,4580,4300,4515,151907,89866.0,19903791.0
2018-02-19,4515,4650,4500,4600,61164,91557.0,19903791.0
2018-02-20,4600,4675,4480,4530,69031,90164.0,19903791.0
2018-02-21,4530,4870,4450,4865,317811,96832.0,19903791.0
2018-02-22,4860,4895,4640,4680,140189,93150.0,19903791.0
2018-02-23,4680,4695,4495,4635,128704,92254.0,19903791.0
2018-02-26,4595,4650,4455,4470,88162,88970.0,19903791.0
2018-02-27,4475,4600,4410,4550,141905,90562.0,19903791.0
2018-02-28,4550,4625,4400,4600,141960,91557.0,19903791.0
2018-03-02,4640,4650,4460,4500,90962,89567.0,19903791.0
2018-03-05,4475,4530,4375,4440,105408,88373.0,19903791.0
2018-03-06,4460,4575,4460,4540,114265,90363.0,19903791.0
2018-03-07,4550,4555,4300,4460,181937,88771.0,19903791.0
2018-03-08,4465,4655,4460,4640,160054,92354.0,19903791.0
2018-03-09,4640,4695,4515,4610,227993,91756.0,19903791.0
2018-03-12,4615,4640,4500,4600,184238,91557.0,19903791.0
2018-03-13,4600,4630,4305,4495,189142,89468.0,19903791.0
2018-03-14,4495,4530,4370,4480,128834,89169.0,19903791.0
2018-03-15,4480,4850,4395,4700,626098,93548.0,19903791.0
2018-03-16,4745,4965,4730,4880,672160,97131.0,19903791.0
2018-03-19,4900,5040,4760,4900,581336,97551.0,19908291.0
2018-03-20,0,0,0,4900,0,97551.0,19908291.0
2018-03-21,4890,4980,4680,4900,601982,97551.0,19908291.0
2018-03-22,5000,5000,4720,4745,431667,94465.0,19908291.0
2018-03-23,4660,5060,4440,4900,549715,97551.0,19908291.0
2018-03-26,4970,5080,4850,4900,486116,97551.0,19908291.0
2018-03-27,4710,4880,4630,4765,441134,94863.0,19908291.0
2018-03-28,4740,4870,4575,4835,398424,96257.0,19908291.0
2018-03-29,4825,4900,4740,4760,275895,94763.0,19908291.0
2018-03-30,4710,5330,4710,5250,1555611,104519.0,19908291.0
2018-04-02,5250,5490,5180,5320,842086,105912.0,19908291.0
2018-04-03,5230,5350,4800,4975,717133,99044.0,19908291.0
2018-04-04,4900,4905,4610,4610,474802,91777.0,19908291.0
2018-04-05,4680,4790,4550,4700,315133,93569.0,19908291.0
2018-04-06,4780,4780,4500,4630,318122,92175.0,19908291.0
2018-04-09,4550,4595,4470,4495,224160,89488.0,19908291.0
2018-04-10,4435,4490,4090,4390,649111,87397.0,19908291.0
2018-04-11,4390,4480,4300,4390,213080,87397.0,19908291.0
2018-04-12,4310,4825,4240,4645,433032,92474.0,19908291.0
2018-04-13,4645,4750,4455,4505,220417,89687.0,19908291.0
2018-04-16,4550,4585,4290,4370,359939,86999.0,19908291.0
2018-04-17,4385,4640,4370,4540,594708,91502.0,20154595.0
2018-04-18,4555,4625,4450,4510,576904,90897.0,20154595.0
2018-04-19,4540,4860,4465,4805,696334,96843.0,20154595.0
2018-04-20,4880,4980,4775,4830,519457,97347.0,20154595.0
2018-04-23,4920,4920,4565,4670,418677,94122.0,20154595.0
2018-04-24,4670,4830,4520,4670,425540,94122.0,20154595.0
2018-04-25,4670,4790,4605,4700,343010,94727.0,20154595.0
2018-04-26,4725,4900,4700,4770,438090,96137.0,20154595.0
2018-04-27,4765,4975,4680,4955,709381,99866.0,20154595.0
2018-04-30,4955,4990,4640,4765,624350,96037.0,20154595.0
2018-05-02,4690,4850,4670,4780,374334,96339.0,20154595.0
2018-05-03,4750,4805,4540,4600,830111,92711.0,20154595.0
2018-05-04,4600,4635,4390,4600,784614,92711.0,20154595.0
2018-05-08,4705,4795,4495,4555,542414,91804.0,20154595.0
2018-05-09,4510,4635,4450,4630,318487,93316.0,20154595.0
2018-05-10,4550,4630,4520,4540,228597,91502.0,20154595.0
2018-05-11,4540,4615,4450,4605,235970,92812.0,20154595.0
2018-05-14,4595,4595,4425,4475,318496,90192.0,20154595.0
2018-05-15,4460,4490,4280,4360,317963,87874.0,20154595.0
2018-05-16,4350,4360,4165,4350,331307,87672.0,20154595.0
2018-05-17,4250,4320,4215,4300,199581,86665.0,20154595.0
2018-05-18,4300,4300,3875,3995,874990,80518.0,20154595.0
2018-05-21,3970,3970,3600,3740,1284982,75378.0,20154595.0
2018-05-23,3750,3890,3680,3890,397918,78401.0,20154595.0
2018-05-24,3850,3920,3735,3840,399532,77394.0,20154595.0
2018-05-25,3790,3945,3705,3740,343011,75378.0,20154595.0
2018-05-28,3735,3755,3580,3620,440234,72960.0,20154595.0
2018-05-29,3580,3660,3575,3600,239137,72557.0,20154595.0
2018-05-30,3605,3610,3450,3565,436338,71851.0,20154595.0
2018-05-31,3525,3585,3475,3530,399161,71146.0,20154595.0
2018-06-01,3505,3960,3505,3875,1147014,78099.0,20154595.0
2018-06-04,3875,4070,3855,3900,351074,78603.0,20154595.0
2018-06-05,3925,3930,3735,3925,323021,79107.0,20154595.0
2018-06-07,3885,4205,3810,4200,795010,84649.0,20154595.0
2018-06-08,4225,4230,4090,4120,421652,83037.0,20154595.0
2018-06-11,4105,4150,4025,4050,359686,81626.0,20154595.0
2018-06-12,4050,4185,4000,4070,306216,82029.0,20154595.0
2018-06-14,3985,4060,3970,3975,209588,80115.0,20154595.0
2018-06-15,3950,4020,3880,3955,197198,79711.0,20154595.0
2018-06-18,3905,3950,3755,3755,229669,75681.0,20154595.0
2018-06-19,3700,3870,3650,3650,199691,73564.0,20154595.0
2018-06-20,3660,3755,3525,3525,230221,71045.0,20154595.0
2018-06-21,3550,3950,3550,3775,538916,76084.0,20154595.0
2018-06-22,3740,3905,3655,3750,223830,75580.0,20154595.0
2018-06-25,3715,3895,3710,3810,157489,76789.0,20154595.0
2018-06-26,3750,3810,3740,3795,126018,76487.0,20154595.0
2018-06-27,3830,3835,3590,3690,212181,74370.0,20154595.0
2018-06-28,3680,3735,3595,3630,187716,73161.0,20154595.0
2018-06-29,3600,3660,3500,3545,254905,71448.0,20154595.0
2018-07-02,3570,3570,3270,3270,270242,65906.0,20154595.0
2018-07-03,3300,3395,3255,3310,155637,66712.0,20154595.0
2018-07-04,3230,3425,3230,3380,127463,68123.0,20154595.0
2018-07-05,3380,3450,3300,3330,184144,67115.0,20154595.0
2018-07-06,3300,3395,3180,3330,356974,67115.0,20154595.0
2018-07-09,3385,3760,3335,3520,1248267,70944.0,20154595.0
2018-07-10,3480,3735,3445,3730,442338,75177.0,20154595.0
2018-07-11,3750,3755,3570,3570,219218,71952.0,20154595.0
2018-07-12,3580,3620,3515,3565,94433,71851.0,20154595.0
2018-07-13,3565,3565,3485,3520,139238,70944.0,20154595.0
2018-07-16,3520,3660,3395,3430,180567,69130.0,20154595.0
2018-07-17,3405,3480,3360,3435,99481,69231.0,20154595.0
2018-07-18,3425,3445,3300,3380,182699,68123.0,20154595.0
2018-07-19,3350,3410,3200,3345,180716,67417.0,20154595.0
2018-07-20,3340,3340,3170,3305,218900,66611.0,20154595.0
2018-07-23,3300,3305,2840,2860,392468,57642.0,20154595.0
2018-07-24,2890,2965,2810,2860,375327,57642.0,20154595.0
2018-07-25,2845,2930,2820,2850,190636,57441.0,20154595.0
2018-07-26,2880,3015,2870,2955,199544,59557.0,20154595.0
2018-07-27,2950,2975,2890,2940,85413,59255.0,20154595.0
2018-07-30,2940,3010,2860,2860,160323,57642.0,20154595.0
2018-07-31,2860,3035,2860,2925,264330,58952.0,20154595.0
2018-08-01,2955,3025,2945,2990,181282,60262.0,20154595.0
2018-08-02,2970,3075,2970,3015,104226,60766.0,20154595.0
2018-08-03,3010,3025,2960,2970,70218,59859.0,20154595.0
2018-08-06,2970,3030,2945,2970,77385,59859.0,20154595.0
2018-08-07,2965,3000,2900,2985,126523,60161.0,20154595.0
2018-08-08,2985,3095,2955,3095,214243,62378.0,20154595.0
2018-08-09,3105,3125,2980,3040,163806,61270.0,20154595.0
2018-08-10,3055,3070,2915,2950,177270,59456.0,20154595.0
2018-08-13,2900,2980,2770,2830,240001,57038.0,20154595.0
2018-08-14,2830,2860,2740,2800,135245,56433.0,20154595.0
2018-08-16,2750,2800,2645,2650,106599,53410.0,20154595.0
2018-08-17,2530,2840,2435,2840,433264,57239.0,20154595.0
2018-08-20,2730,2795,2385,2385,1469651,48069.0,20154595.0
2018-08-21,2360,2510,2345,2490,927210,50185.0,20154595.0
2018-08-22,2580,2615,2475,2520,444039,50790.0,20154595.0
2018-08-23,2505,2550,2445,2450,202481,49379.0,20154595.0
2018-08-24,2470,2485,2400,2430,150658,48976.0,20154595.0
2018-08-27,2430,2455,2385,2435,147180,49076.0,20154595.0
2018-08-28,2460,2495,2420,2420,147426,48774.0,20154595.0
2018-08-29,2380,2410,2200,2230,1816683,44945.0,20154595.0
2018-08-30,2220,2330,2195,2295,689969,46255.0,20154595.0
2018-08-31,2285,2290,2210,2250,422685,45348.0,20154595.0
2018-09-03,0,0,0,2250,0,45348.0,20154595.0
2018-09-04,0,0,0,2250,0,,
2018-09-05,0,0,0,2250,0,,
2018-09-06,0,0,0,2250,0,,
2018-09-07,0,0,0,2250,0,,
2018-09-10,0,0,0,2250,0,,
2018-09-11,0,0,0,2250,0,,
2018-09-12,0,0,0,2250,0,46253.0,20557009.0
2018-09-13,0,0,0,2250,0,,
2018-09-14,0,0,0,2250,0,,
2018-09-17,0,0,0,2250,0,,
2018-09-18,0,0,0,2250,0,,
2018-09-19,0,0,0,2250,0,,
2018-09-20,0,0,0,2250,0,,
2018-09-21,0,0,0,2250,0,,
2018-09-27,0,0,0,2250,0,,
2018-09-28,0,0,0,2250,0,,
2018-10-01,0,0,0,2250,0,,
2018-10-02,0,0,0,2250,0,,
2018-10-04,0,0,0,2250,0,,
2018-10-05,0,0,0,2250,0,,
2018-10-08,0,0,0,2250,0,,
2018-10-10,0,0,0,2250,0,,
2018-10-11,0,0,0,2250,0,,
2018-10-12,0,0,0,2250,0,,
2018-10-15,0,0,0,2250,0,,
2018-10-16,0,0,0,2250,0,,
2018-10-17,0,0,0,2250,0,,
2018-10-18,0,0,0,2250,0,,
2018-10-19,0,0,0,2250,0,,
2018-10-22,0,0,0,2250,0,,
2018-10-23,0,0,0,2250,0,,
2018-10-24,0,0,0,2250,0,,
2018-10-25,0,0,0,2250,0,,
2018-10-26,0,0,0,2250,0,,
2018-10-29,0,0,0,2250,0,,
2018-10-30,0,0,0,2250,0,,
2018-10-31,0,0,0,2250,0,,
2018-11-01,0,0,0,2250,0,,
2018-11-02,0,0,0,2250,0,,
2018-11-05,0,0,0,2250,0,,
2018-11-06,0,0,0,2250,0,,
2018-11-07,0,0,0,2250,0,,
2018-11-08,0,0,0,2250,0,,
2018-11-09,0,0,0,2250,0,,
2018-11-12,0,0,0,2250,0,,
2018-11-13,0,0,0,2250,0,,
2018-11-14,0,0,0,2250,0,,
2018-11-15,0,0,0,2250,0,,
2018-11-16,0,0,0,2250,0,,
2018-11-19,0,0,0,2250,0,,
2018-11-20,0,0,0,2250,0,,
2018-11-21,0,0,0,2250,0,,
2018-11-22,0,0,0,2250,0,,
2018-11-23,0,0,0,2250,0,,
2018-11-26,0,0,0,2250,0,,
2018-11-27,0,0,0,2250,0,,
2018-11-28,0,0,0,2250,0,,
2018-11-29,0,0,0,2250,0,,
2018-11-30,0,0,0,2250,0,,
2018-12-03,0,0,0,2250,0,,
2018-12-04,0,0,0,2250,0,,
2018-12-05,0,0,0,2250,0,,
2018-12-06,0,0,0,2250,0,,
2018-12-07,0,0,0,2250,0,,
2018-12-10,0,0,0,2250,0,,
2018-12-11,0,0,0,2250,0,,
2018-12-12,0,0,0,2250,0,,
2018-12-13,0,0,0,2250,0,,
2018-12-14,0,0,0,2250,0,,
2018-12-17,0,0,0,2250,0,,
2018-12-18,0,0,0,2250,0,,
2018-12-19,0,0,0,2250,0,,
2018-12-20,0,0,0,2250,0,,
2018-12-21,0,0,0,2250,0,,
2018-12-24,0,0,0,2250,0,,
2018-12-26,0,0,0,2250,0,,
2018-12-27,0,0,0,2250,0,,
2018-12-28,0,0,0,2250,0,,
2019-01-02,0,0,0,2250,0,,
2019-01-03,0,0,0,2250,0,,
2019-01-04,0,0,0,2250,0,,
2019-01-07,0,0,0,2250,0,,
2019-01-08,0,0,0,2250,0,,
2019-01-09,0,0,0,2250,0,,
2019-01-10,0,0,0,2250,0,,
2019-01-11,0,0,0,2250,0,,
2019-01-14,0,0,0,2250,0,,
2019-01-15,0,0,0,2250,0,,
2019-01-16,0,0,0,2250,0,,
2019-01-17,0,0,0,2250,0,,
2019-01-18,0,0,0,2250,0,,
2019-01-21,0,0,0,2250,0,,
2019-01-22,0,0,0,2250,0,,
2019-01-23,0,0,0,2250,0,,
2019-01-24,0,0,0,2250,0,,
2019-01-25,0,0,0,2250,0,,
2019-01-28,0,0,0,2250,0,,
2019-01-29,0,0,0,2250,0,,
2019-01-30,0,0,0,2250,0,,
2019-01-31,0,0,0,2250,0,,
2019-02-01,0,0,0,2250,0,,
2019-02-07,0,0,0,2250,0,,
2019-02-08,0,0,0,2250,0,,
2019-02-11,0,0,0,2250,0,,
2019-02-12,0,0,0,2250,0,,
2019-02-13,0,0,0,2250,0,,
2019-02-14,0,0,0,2250,0,,
2019-02-15,0,0,0,2250,0,,
2019-02-18,0,0,0,2250,0,,
2019-02-19,0,0,0,2250,0,,
2019-02-20,0,0,0,2250,0,,
2019-02-21,0,0,0,2250,0,,
2019-02-22,0,0,0,2250,0,,
2019-02-25,0,0,0,2250,0,,
2019-02-26,0,0,0,2250,0,,
2019-02-27,0,0,0,2250,0,,
2019-02-28,0,0,0,2250,0,,
2019-03-04,0,0,0,2250,0,,
2019-03-05,0,0,0,2250,0,,
2019-03-06,0,0,0,2250,0,,
2019-03-07,0,0,0,2250,0,,
2019-03-08,0,0,0,2250,0,,
2019-03-11,0,0,0,2250,0,,
2019-03-12,0,0,0,2250,0,,
2019-03-13,0,0,0,2250,0,,
2019-03-14,0,0,0,2250,0,,
2019-03-15,0,0,0,2250,0,,
2019-03-18,0,0,0,2250,0,,
2019-03-19,0,0,0,2250,0,,
2019-03-20,0,0,0,2250,0,,
2019-03-21,0,0,0,2250,0,,
2019-03-22,0,0,0,2250,0,,
2019-03-25,0,0,0,2250,0,,
2019-03-26,0,0,0,2250,0,,
