원익머트리얼즈(104830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-14,30450,30500,29800,30150,22818,376622.0,6245800.0
2017-02-15,30150,30550,29650,30350,15781,379120.0,6245800.0
2017-02-16,30499,31000,30300,30600,17025,382243.0,6245800.0
2017-02-17,30500,30900,30050,30750,18952,384117.0,6245800.0
2017-02-20,30500,31050,30500,31000,14668,387240.0,6245800.0
2017-02-21,31000,31050,30350,30400,20683,379745.0,6245800.0
2017-02-22,30400,30650,29900,29950,20492,374123.0,6245800.0
2017-02-23,30000,30150,29550,30050,21778,375373.0,6245800.0
2017-02-24,29800,30100,29600,29650,17077,370376.0,6245800.0
2017-02-27,29650,29800,28950,29150,28713,364130.0,6245800.0
2017-02-28,29050,29750,28850,29550,7275,369127.0,6245800.0
2017-03-02,29600,30050,29200,30000,18301,374748.0,6245800.0
2017-03-03,29850,29950,29400,29800,15602,372250.0,6245800.0
2017-03-06,29650,31150,29350,30950,34368,386615.0,6245800.0
2017-03-07,30950,31200,30400,31050,14395,387864.0,6245800.0
2017-03-08,31200,31300,30700,31200,9579,389738.0,6245800.0
2017-03-09,31200,31600,30950,31500,12044,393485.0,6245800.0
2017-03-10,31350,31750,31150,31750,11130,396608.0,6245800.0
2017-03-13,31850,32300,31550,31950,15699,399107.0,6245800.0
2017-03-14,31700,32200,31500,32000,20352,399731.0,6245800.0
2017-03-15,31850,32300,31400,31900,16525,398482.0,6245800.0
2017-03-16,31600,32250,30750,30900,30395,385990.0,6245800.0
2017-03-17,31000,31100,30500,30900,11618,385990.0,6245800.0
2017-03-20,30900,30900,30050,30200,14248,377246.0,6245800.0
2017-03-21,30250,30650,29850,29900,19930,373499.0,6245800.0
2017-03-22,29800,30200,29350,30200,22124,377246.0,6245800.0
2017-03-23,29950,30200,29400,29700,18324,371001.0,6245800.0
2017-03-24,29700,29900,29350,29850,12807,372874.0,6245800.0
2017-03-27,29750,30100,29500,30100,15908,375997.0,6245800.0
2017-03-28,30100,30100,29500,30000,24443,374748.0,6245800.0
2017-03-29,30000,30000,29600,29650,12320,370376.0,6245800.0
2017-03-30,29850,29850,29100,29250,21703,365379.0,6245800.0
2017-03-31,29199,29300,29000,29250,17194,365379.0,6245800.0
2017-04-03,29200,30050,29200,30000,17697,374748.0,6245800.0
2017-04-04,29950,30650,29750,30450,20076,380369.0,6245800.0
2017-04-05,30700,31000,30050,30900,34816,385990.0,6245800.0
2017-04-06,30750,31300,30300,30650,18293,382868.0,6245800.0
2017-04-07,30600,31200,30300,31200,25502,389738.0,6245800.0
2017-04-10,31200,31300,30350,30400,42089,379745.0,6245800.0
2017-04-11,30500,31250,30400,30950,31786,386615.0,6245800.0
2017-04-12,30700,31150,30350,30450,11037,380369.0,6245800.0
2017-04-13,30500,31000,30100,31000,27570,387240.0,6245800.0
2017-04-14,30850,30950,30150,30300,20520,378495.0,6245800.0
2017-04-17,30350,31750,30350,31650,40326,395359.0,6245800.0
2017-04-18,31550,31800,31100,31450,50498,392861.0,6245800.0
2017-04-19,31300,31900,31050,31450,47071,392861.0,6245800.0
2017-04-20,31650,31650,31050,31250,25017,390362.0,6245800.0
2017-04-21,31100,31750,30800,31700,23532,395984.0,6245800.0
2017-04-24,31750,31750,30550,31000,33130,387240.0,6245800.0
2017-04-25,31000,31550,30800,31400,29603,392236.0,6245800.0
2017-04-26,31250,32200,31250,31750,39549,396608.0,6245800.0
2017-04-27,31750,32150,31550,31750,35083,396608.0,6245800.0
2017-04-28,31599,32100,31200,31750,27643,396608.0,6245800.0
2017-05-02,31900,32100,31400,31600,17406,394735.0,6245800.0
2017-05-04,32500,34700,32500,33950,103485,424090.0,6245800.0
2017-05-08,33950,34400,33600,34400,34982,429711.0,6245800.0
2017-05-10,34450,34550,33850,34100,43731,425964.0,6245800.0
2017-05-11,33750,36900,33750,36550,124072,456568.0,6245800.0
2017-05-12,36550,36550,35350,35650,34181,445326.0,6245800.0
2017-05-15,35650,37450,35300,37000,39850,462189.0,6245800.0
2017-05-16,37000,37000,35300,36500,61240,455943.0,6245800.0
2017-05-17,36100,36700,35400,36700,62671,458442.0,6245800.0
2017-05-18,36450,37400,36050,36550,42885,456568.0,6245800.0
2017-05-19,36500,36550,36050,36400,22914,454694.0,6245800.0
2017-05-22,36600,36950,35800,36800,33815,459691.0,6245800.0
2017-05-23,37200,39200,37150,38000,69755,474681.0,6245800.0
2017-05-24,38200,39700,37900,39650,61102,495292.0,6245800.0
2017-05-25,39650,40300,38350,39200,67247,489671.0,6245800.0
2017-05-26,39250,39850,38550,39050,34754,487797.0,6245800.0
2017-05-29,39150,39950,38300,39000,31805,487172.0,6245800.0
2017-05-30,39450,40300,39300,39750,43355,496541.0,6245800.0
2017-05-31,39650,40000,39000,39900,26368,498415.0,6245800.0
2017-06-01,39900,39900,38700,39400,35719,492169.0,6245800.0
2017-06-02,39400,39950,38750,39300,19234,490920.0,6245800.0
2017-06-05,39300,39300,38450,38500,29037,480927.0,6245800.0
2017-06-07,38500,42200,38500,41250,119198,515278.0,6245800.0
2017-06-08,41250,41550,40050,40700,52355,508408.0,6245800.0
2017-06-09,40700,41850,39900,41750,43447,521524.0,6245800.0
2017-06-12,41150,41150,39850,40150,52236,501538.0,6245800.0
2017-06-13,39700,41100,39700,40200,73009,502162.0,6245800.0
2017-06-14,40500,40600,39500,40000,28468,499664.0,6245800.0
2017-06-15,39600,40000,38500,39600,39382,494667.0,6245800.0
2017-06-16,39600,40600,39300,39850,31346,497790.0,6245800.0
2017-06-19,39850,40250,39100,39300,26538,490920.0,6245800.0
2017-06-20,39550,39750,38150,39150,37744,489046.0,6245800.0
2017-06-21,38600,38800,38000,38550,19245,481551.0,6245800.0
2017-06-22,38300,39100,37350,37350,42064,466561.0,6245800.0
2017-06-23,37650,39600,37400,39250,42988,490295.0,6245800.0
2017-06-26,39000,39900,38800,39750,23362,496541.0,6245800.0
2017-06-27,39350,40250,39100,39800,22550,497166.0,6245800.0
2017-06-28,39300,39600,38900,38950,25082,486548.0,6245800.0
2017-06-29,39150,39450,38200,38300,14225,478428.0,6245800.0
2017-06-30,37850,38600,37550,38400,12070,479677.0,6245800.0
2017-07-03,37900,38350,36600,36850,51983,460315.0,6245800.0
2017-07-04,36650,37750,36600,36900,31729,460940.0,6245800.0
2017-07-05,36700,38400,36650,38200,23940,477179.0,6245800.0
2017-07-06,38500,38600,37700,38200,11139,477179.0,6245800.0
2017-07-07,38200,38600,37300,38500,18564,480927.0,6245800.0
2017-07-10,39150,39150,37200,37600,28618,469684.0,6245800.0
2017-07-11,37750,38050,37250,37600,21128,469684.0,6245800.0
2017-07-12,37600,38200,37100,37650,22864,470309.0,6245800.0
2017-07-13,37850,39150,37350,38850,37710,485299.0,6245800.0
2017-07-14,38850,40300,38600,39350,45916,491544.0,6245800.0
2017-07-17,39950,39950,38200,39550,62540,494043.0,6245800.0
2017-07-18,39550,40150,38500,39950,72936,499039.0,6245800.0
2017-07-19,40300,40350,38800,38950,49559,486548.0,6245800.0
2017-07-20,39050,39500,38650,39300,32665,490920.0,6245800.0
2017-07-21,39000,39650,38700,38950,34023,486548.0,6245800.0
2017-07-24,39500,39500,38250,38250,38003,477804.0,6245800.0
2017-07-25,38000,38650,37450,37450,33986,467810.0,6245800.0
2017-07-26,37450,37750,36150,36250,52287,452820.0,6245800.0
2017-07-27,36250,37150,36250,37150,31226,464063.0,6245800.0
2017-07-28,36650,37200,35700,36250,64408,452820.0,6245800.0
2017-07-31,36500,38750,35650,38650,48735,482800.0,6245800.0
2017-08-01,38650,38950,38050,38550,23538,481551.0,6245800.0
2017-08-02,38300,39000,38050,38850,22505,485299.0,6245800.0
2017-08-03,38750,38750,36050,36750,59059,459066.0,6245800.0
2017-08-04,36750,37300,35150,37300,51325,465937.0,6245800.0
2017-08-07,37250,40000,36750,38500,74226,480927.0,6245800.0
2017-08-08,38500,40550,36500,40200,65265,502162.0,6245800.0
2017-08-09,39550,40500,38900,40250,36182,502787.0,6245800.0
2017-08-10,39750,40650,39000,40500,44348,505910.0,6245800.0
2017-08-11,39250,40400,39100,39100,23757,488422.0,6245800.0
2017-08-14,39400,40300,39000,39950,11305,499039.0,6245800.0
2017-08-16,39700,41950,39550,40100,85221,500913.0,6245800.0
2017-08-17,40250,42400,39750,42050,87913,525272.0,6245800.0
2017-08-18,41650,43800,41150,43500,51255,543385.0,6245800.0
2017-08-21,43500,43700,41900,42350,53635,529019.0,6245800.0
2017-08-22,42700,42700,41750,42450,46331,535210.0,6304000.0
2017-08-23,42550,42550,41700,42400,37803,534579.0,6304000.0
2017-08-24,42050,42400,41300,41650,48121,525123.0,6304000.0
2017-08-25,41750,42900,41750,42050,56206,530166.0,6304000.0
2017-08-28,42100,42350,40050,40050,66202,504950.0,6304000.0
2017-08-29,39800,40800,39800,40800,39039,514406.0,6304000.0
2017-08-30,40800,41050,39450,39950,45248,503690.0,6304000.0
2017-08-31,40300,40400,39350,39450,37397,497386.0,6304000.0
2017-09-01,39900,40650,39650,39750,43687,501168.0,6304000.0
2017-09-04,38800,39500,37850,38750,19930,488560.0,6304000.0
2017-09-05,39000,39150,38150,39050,17146,492342.0,6304000.0
2017-09-06,38600,39400,38500,39000,15408,491712.0,6304000.0
2017-09-07,39000,40600,38750,39950,42506,503690.0,6304000.0
2017-09-08,39950,40300,38800,39050,27136,492342.0,6304000.0
2017-09-11,39300,39900,38750,38950,21659,491082.0,6304000.0
2017-09-12,39300,41200,39150,40150,68352,506211.0,6304000.0
2017-09-13,40800,41000,39400,39450,30980,497386.0,6304000.0
2017-09-14,39500,40950,39000,40700,36612,513146.0,6304000.0
2017-09-15,40000,41050,39650,40300,28848,508102.0,6304000.0
2017-09-18,40350,40750,39600,39950,26297,503690.0,6304000.0
2017-09-19,39950,39950,38050,39750,73696,501168.0,6304000.0
2017-09-20,40100,40100,38100,38100,29894,480365.0,6304000.0
2017-09-21,38650,38650,37000,37600,38802,474061.0,6304000.0
2017-09-22,37750,38000,36150,36600,40309,461453.0,6304000.0
2017-09-25,36450,37450,36050,36850,22389,464605.0,6304000.0
2017-09-26,36450,36950,35750,36150,36278,455779.0,6304000.0
2017-09-27,36450,37250,35850,36550,23756,460822.0,6304000.0
2017-09-28,36550,38250,36400,37400,25210,471539.0,6304000.0
2017-09-29,38200,38200,37050,37200,10894,469018.0,6304000.0
2017-10-10,37700,37700,36550,37250,26775,469648.0,6304000.0
2017-10-11,37650,37650,36700,37050,28666,467126.0,6304000.0
2017-10-12,37200,37200,36150,36750,29545,463344.0,6304000.0
2017-10-13,36250,36700,35300,35550,50105,448214.0,6304000.0
2017-10-16,35500,35550,33600,33750,69761,425520.0,6304000.0
2017-10-17,33550,34750,33550,34750,30988,438128.0,6304000.0
2017-10-18,34350,34650,33500,34250,21558,431824.0,6304000.0
2017-10-19,34250,35300,33700,35300,31972,445062.0,6304000.0
2017-10-20,34850,36400,33950,34600,31055,436237.0,6304000.0
2017-10-23,34600,35250,34300,35250,15545,444432.0,6304000.0
2017-10-24,35450,36700,34750,36500,35808,460192.0,6304000.0
2017-10-25,36800,36800,35300,35350,29904,445693.0,6304000.0
2017-10-26,35350,35350,34050,34750,39566,438128.0,6304000.0
2017-10-27,34750,36000,34300,35400,33745,446323.0,6304000.0
2017-10-30,35400,35500,34250,34450,31305,434346.0,6304000.0
2017-10-31,34250,35250,33950,34500,23385,434976.0,6304000.0
2017-11-01,34650,34650,33750,34250,40782,431824.0,6304000.0
2017-11-02,34150,35800,34050,35750,50859,450736.0,6304000.0
2017-11-03,36250,36900,35800,36050,46108,454518.0,6304000.0
2017-11-06,35950,35950,34000,34050,96880,429302.0,6304000.0
2017-11-07,34300,34450,33950,34100,33091,429933.0,6304000.0
2017-11-08,33850,34300,33850,34000,19476,428672.0,6304000.0
2017-11-09,34200,34850,33750,34700,43804,437498.0,6304000.0
2017-11-10,34650,37250,34250,37050,81987,467126.0,6304000.0
2017-11-13,37050,38950,36550,38350,79945,483517.0,6304000.0
2017-11-14,38000,40050,38000,39600,100613,499277.0,6304000.0
2017-11-15,39400,40800,39200,40000,97253,504320.0,6304000.0
2017-11-16,40000,40250,38400,39950,55048,503690.0,6304000.0
2017-11-17,39850,39850,38200,38850,53692,489821.0,6304000.0
2017-11-20,38800,38800,37700,37850,41733,477213.0,6304000.0
2017-11-21,38050,38050,36950,37500,40584,472800.0,6304000.0
2017-11-22,37500,37900,37100,37650,35593,474691.0,6304000.0
2017-11-23,37750,37750,36900,37200,41755,469018.0,6304000.0
2017-11-24,37500,38400,37200,38100,42211,480365.0,6304000.0
2017-11-27,38300,38500,36650,37600,44220,474061.0,6304000.0
2017-11-28,37900,37900,35650,36350,54646,458301.0,6304000.0
2017-11-29,36350,37200,35900,37050,41638,467126.0,6304000.0
2017-11-30,36200,36200,35300,35900,81764,452627.0,6304000.0
2017-12-01,36000,36400,35500,36250,27550,457040.0,6304000.0
2017-12-04,36700,36700,35100,35750,30849,450736.0,6304000.0
2017-12-05,35350,35700,34800,34900,52040,440019.0,6304000.0
2017-12-06,35000,35500,34400,34850,32568,439389.0,6304000.0
2017-12-07,34550,35050,33900,34850,20267,439389.0,6304000.0
2017-12-08,34850,35100,34150,34350,14008,433085.0,6304000.0
2017-12-11,34450,35100,33900,35050,34038,441910.0,6304000.0
2017-12-12,34950,35150,34050,34700,31864,437498.0,6304000.0
2017-12-13,34700,35700,34450,35350,27918,445693.0,6304000.0
2017-12-14,35050,35500,34100,35050,45060,441910.0,6304000.0
2017-12-15,35000,35500,34500,34900,29852,440019.0,6304000.0
2017-12-18,35000,35700,34650,35600,14930,448845.0,6304000.0
2017-12-19,35600,35750,34350,35700,30967,450106.0,6304000.0
2017-12-20,35750,35750,34800,35200,10553,443802.0,6304000.0
2017-12-21,35150,35500,33500,33900,34659,427411.0,6304000.0
2017-12-22,33900,35000,33700,34950,31159,440650.0,6304000.0
2017-12-26,34950,35250,33600,34250,56887,431824.0,6304000.0
2017-12-27,34650,34650,33700,34350,40623,433085.0,6304000.0
2017-12-28,34000,34850,33950,34750,27532,438128.0,6304000.0
2018-01-02,34500,34600,33100,33650,82190,424259.0,6304000.0
2018-01-03,33450,34000,33450,33850,23889,426781.0,6304000.0
2018-01-04,33550,33750,32399,32450,80866,409130.0,6304000.0
2018-01-05,32050,33050,32050,32500,33898,409760.0,6304000.0
2018-01-08,32250,32700,30500,31850,108577,401565.0,6304000.0
2018-01-09,31750,32400,31300,31800,47794,400934.0,6304000.0
2018-01-10,31750,32000,31200,31500,29174,397152.0,6304000.0
2018-01-11,31400,32500,31350,32300,19152,407238.0,6304000.0
2018-01-12,31950,32200,31100,32050,54518,404086.0,6304000.0
2018-01-15,31600,31750,31250,31300,17525,394630.0,6304000.0
2018-01-16,31300,32150,31050,32000,35752,403456.0,6304000.0
2018-01-17,31600,32350,31600,32300,35233,407238.0,6304000.0
2018-01-18,32600,33300,32350,33150,36395,417955.0,6304000.0
2018-01-19,33400,33500,32150,32800,25151,413542.0,6304000.0
2018-01-22,32750,32750,31650,31950,26764,402826.0,6304000.0
2018-01-23,31950,32550,31700,31900,22556,402195.0,6304000.0
2018-01-24,32350,32400,31650,31900,17310,402195.0,6304000.0
2018-01-25,31750,33650,31750,33500,37694,422368.0,6304000.0
2018-01-26,33500,33800,32700,32750,31732,412912.0,6304000.0
2018-01-29,32750,32950,32050,32450,25730,409130.0,6304000.0
2018-01-30,32150,32400,31700,31800,55997,400934.0,6304000.0
2018-01-31,31800,32000,31250,31250,31410,394000.0,6304000.0
2018-02-01,31200,32200,30900,31200,44225,393370.0,6304000.0
2018-02-02,31300,31350,30450,31100,29315,392109.0,6304000.0
2018-02-05,30850,30850,30000,30050,33710,378870.0,6304000.0
2018-02-06,29450,31700,28050,31700,66753,399674.0,6304000.0
2018-02-07,32000,32950,31550,32350,112741,407869.0,6304000.0
2018-02-08,32350,33500,32350,32650,83873,411651.0,6304000.0
2018-02-09,31350,33350,31300,32650,44453,411651.0,6304000.0
2018-02-12,33200,33700,32300,33350,32129,420477.0,6304000.0
2018-02-13,33300,33750,32250,32250,14987,406608.0,6304000.0
2018-02-14,32000,33000,31550,33000,29016,416064.0,6304000.0
2018-02-19,33750,33750,32700,33250,19754,419216.0,6304000.0
2018-02-20,32800,33200,32200,32200,22840,405978.0,6304000.0
2018-02-21,32400,34250,32200,33600,45681,423629.0,6304000.0
2018-02-22,34200,34200,32050,33000,27794,416064.0,6304000.0
2018-02-23,32750,33800,32750,33500,13926,422368.0,6304000.0
2018-02-26,34000,34250,33250,34050,26474,429302.0,6304000.0
2018-02-27,34000,34100,33350,33900,16231,427411.0,6304000.0
2018-02-28,33500,33850,32499,33350,19575,420477.0,6304000.0
2018-03-02,32500,33350,32500,33300,15259,419846.0,6304000.0
2018-03-05,32950,33250,31800,31800,19031,400934.0,6304000.0
2018-03-06,32200,33000,32000,33000,9798,416064.0,6304000.0
2018-03-07,33200,33550,32050,32050,15011,404086.0,6304000.0
2018-03-08,32400,32400,31549,31600,16100,398413.0,6304000.0
2018-03-09,31900,32700,31500,32550,10479,410390.0,6304000.0
2018-03-12,32800,33750,32600,33450,16268,421738.0,6304000.0
2018-03-13,33700,33850,32800,33350,13529,420477.0,6304000.0
2018-03-14,33100,33300,32600,32950,10697,415434.0,6304000.0
2018-03-15,32600,32750,32200,32350,13067,407869.0,6304000.0
2018-03-16,32500,32650,32000,32250,16480,406608.0,6304000.0
2018-03-19,32250,32700,31950,32000,13374,403456.0,6304000.0
2018-03-20,31550,31950,30750,30900,41563,389587.0,6304000.0
2018-03-21,31000,31000,30550,30750,34501,387696.0,6304000.0
2018-03-22,31000,31399,30500,30500,16227,384544.0,6304000.0
2018-03-23,30300,31000,29000,29000,32226,365632.0,6304000.0
2018-03-26,28400,29700,28150,29100,39249,366893.0,6304000.0
2018-03-27,29250,29400,28200,28450,30081,358698.0,6304000.0
2018-03-28,28350,28350,27250,27750,43396,349872.0,6304000.0
2018-03-29,28000,28250,27350,28250,29275,356176.0,6304000.0
2018-03-30,28050,28850,27750,28650,18774,361219.0,6304000.0
2018-04-02,29000,29050,28100,28250,24448,356176.0,6304000.0
2018-04-03,28100,28100,27300,27450,36438,346090.0,6304000.0
2018-04-04,27300,28000,26250,26350,31574,332221.0,6304000.0
2018-04-05,26500,27200,26400,26750,43592,337264.0,6304000.0
2018-04-06,26750,26850,26100,26400,19060,332851.0,6304000.0
2018-04-09,26400,27700,26400,27600,39809,347981.0,6304000.0
2018-04-10,27250,28549,27200,28400,35778,358067.0,6304000.0
2018-04-11,29000,29050,28000,28350,26895,357437.0,6304000.0
2018-04-12,28350,30699,28050,30200,69869,380762.0,6304000.0
2018-04-13,31250,33100,31250,32000,167319,403456.0,6304000.0
2018-04-16,32000,32350,31550,31650,20790,399043.0,6304000.0
2018-04-17,31300,32200,30949,31600,26176,398413.0,6304000.0
2018-04-18,31650,32500,31150,31350,32252,395261.0,6304000.0
2018-04-19,31350,33350,31300,33250,70251,419216.0,6304000.0
2018-04-20,33000,33050,31599,32350,48142,407869.0,6304000.0
2018-04-23,32250,32900,31600,32000,14809,403456.0,6304000.0
2018-04-24,31450,31650,30300,30750,52183,387696.0,6304000.0
2018-04-25,30700,30900,30100,30750,16054,387696.0,6304000.0
2018-04-26,31250,31800,30450,30950,14251,390218.0,6304000.0
2018-04-27,31000,31550,29999,30350,21338,382653.0,6304000.0
2018-04-30,30600,30650,29500,30250,30900,381392.0,6304000.0
2018-05-02,29750,30500,29350,30050,24666,378870.0,6304000.0
2018-05-03,30050,30600,29800,30150,13345,380131.0,6304000.0
2018-05-04,30500,31100,29949,30000,32287,378240.0,6304000.0
2018-05-08,30000,30950,28800,28800,28457,363110.0,6304000.0
2018-05-09,29500,30250,28200,30000,34265,378240.0,6304000.0
2018-05-10,29750,30500,29500,29650,17414,373827.0,6304000.0
2018-05-11,29700,30400,29650,30400,9029,383283.0,6304000.0
2018-05-14,29900,30700,29200,29800,32990,375718.0,6304000.0
2018-05-15,29550,30550,29550,29800,12684,375718.0,6304000.0
2018-05-16,29750,29800,28500,29250,35928,368784.0,6304000.0
2018-05-17,29100,29750,29000,29550,20918,372566.0,6304000.0
2018-05-18,29500,30050,29500,29950,21518,377610.0,6304000.0
2018-05-21,29600,31000,29600,30000,33809,378240.0,6304000.0
2018-05-23,30000,32600,30000,31850,92042,401565.0,6304000.0
2018-05-24,32100,32600,31450,32450,58102,409130.0,6304000.0
2018-05-25,32450,33500,31800,33450,68565,421738.0,6304000.0
2018-05-28,33450,34050,31700,32650,90425,411651.0,6304000.0
2018-05-29,32450,33150,31750,32050,33508,404086.0,6304000.0
2018-05-30,32300,32300,30900,31500,26822,397152.0,6304000.0
2018-05-31,31700,31700,30550,31350,39711,395261.0,6304000.0
2018-06-01,31349,31800,30850,31600,19317,398413.0,6304000.0
2018-06-04,31300,31600,30900,30900,12859,389587.0,6304000.0
2018-06-05,30900,32700,30900,32150,28926,405347.0,6304000.0
2018-06-07,32400,32850,32200,32750,21096,412912.0,6304000.0
2018-06-08,32750,32800,31550,31650,23907,399043.0,6304000.0
2018-06-11,31599,32400,30850,31150,18672,392739.0,6304000.0
2018-06-12,30999,31300,30750,31100,14569,392109.0,6304000.0
2018-06-14,30800,31300,30300,30950,46862,390218.0,6304000.0
2018-06-15,30999,31100,30100,30700,19294,387066.0,6304000.0
2018-06-18,30650,30650,28900,29900,48363,376979.0,6304000.0
2018-06-19,29900,30400,28550,29450,35893,371306.0,6304000.0
2018-06-20,29450,29950,29000,29400,15498,370675.0,6304000.0
2018-06-21,29050,29150,28300,28300,15175,356806.0,6304000.0
2018-06-22,28350,28400,26800,28000,31478,353024.0,6304000.0
2018-06-25,27600,28150,27350,28000,18067,353024.0,6304000.0
2018-06-26,27700,27950,27250,27850,13206,351133.0,6304000.0
2018-06-27,27750,27750,27049,27350,18348,344829.0,6304000.0
2018-06-28,27350,27450,26600,26600,15720,335373.0,6304000.0
2018-06-29,26650,26949,26000,26800,24150,337894.0,6304000.0
2018-07-02,26750,27000,25350,25350,22842,319613.0,6304000.0
2018-07-03,25900,26800,25500,26300,28265,331590.0,6304000.0
2018-07-04,26350,26500,25800,26250,15479,330960.0,6304000.0
2018-07-05,26650,27049,26200,26550,18438,334742.0,6304000.0
2018-07-06,26200,27700,26200,27600,21038,347981.0,6304000.0
2018-07-09,26800,27500,26800,27250,13629,343568.0,6304000.0
2018-07-10,27249,27750,26900,27550,9077,347350.0,6304000.0
2018-07-11,27350,27700,26950,27200,10812,342938.0,6304000.0
2018-07-12,27500,27650,26550,27500,11514,346720.0,6304000.0
2018-07-13,27599,28350,27100,27850,15077,351133.0,6304000.0
2018-07-16,27650,28350,27500,27700,14561,349242.0,6304000.0
2018-07-17,27599,28000,27000,27050,27569,341046.0,6304000.0
2018-07-18,27350,27950,27300,27500,7493,346720.0,6304000.0
2018-07-19,27850,28000,27250,27300,15005,344198.0,6304000.0
2018-07-20,26999,27850,26999,27100,13234,341677.0,6304000.0
2018-07-23,27200,27300,25150,25400,33626,320243.0,6304000.0
2018-07-24,25650,26200,25400,25750,10101,324656.0,6304000.0
2018-07-25,25750,26050,24900,25100,24391,316461.0,6304000.0
2018-07-26,25900,25900,24950,25250,12083,318352.0,6304000.0
2018-07-27,25450,26150,25300,26150,11233,329699.0,6304000.0
2018-07-30,26400,27650,26150,26600,32391,335373.0,6304000.0
2018-07-31,26600,27350,26050,27100,14135,341677.0,6304000.0
2018-08-01,27100,30900,26850,29650,137696,373827.0,6304000.0
2018-08-02,29500,30200,29050,29750,68294,375088.0,6304000.0
2018-08-03,29650,30400,29500,30400,30673,383283.0,6304000.0
2018-08-06,30800,31250,29850,30100,34316,379501.0,6304000.0
2018-08-07,29900,30550,29550,30250,28569,381392.0,6304000.0
2018-08-08,30250,31300,29650,30200,31635,380762.0,6304000.0
2018-08-09,30649,30800,29649,30800,41226,388326.0,6304000.0
2018-08-10,30750,30750,29000,29200,30612,368154.0,6304000.0
2018-08-13,29200,29200,27900,28100,29970,354285.0,6304000.0
2018-08-14,28300,29100,28250,28850,20592,363741.0,6304000.0
2018-08-16,28800,29500,28200,29150,10871,367523.0,6304000.0
2018-08-17,29450,29450,28250,28800,19400,363110.0,6304000.0
2018-08-20,28850,29000,27850,28000,12745,353024.0,6304000.0
2018-08-21,27850,28900,27650,28400,26331,358067.0,6304000.0
2018-08-22,28150,28950,27950,28300,18687,356806.0,6304000.0
2018-08-23,28300,28500,27150,28250,18881,356176.0,6304000.0
2018-08-24,27950,28750,27650,28500,12064,359328.0,6304000.0
2018-08-27,28450,29750,28450,29750,23335,375088.0,6304000.0
2018-08-28,29750,30650,29550,29550,22449,372566.0,6304000.0
2018-08-29,29299,29900,29000,29800,16481,375718.0,6304000.0
2018-08-30,29800,30349,29600,30000,12010,378240.0,6304000.0
2018-08-31,29500,30850,28900,30850,41830,388957.0,6304000.0
2018-09-03,31050,31200,30450,30950,30043,390218.0,6304000.0
2018-09-04,30850,32400,30100,32300,51912,407238.0,6304000.0
2018-09-05,32000,32649,31600,32400,36742,408499.0,6304000.0
2018-09-06,32100,32700,31500,31900,74491,402195.0,6304000.0
2018-09-07,31950,32400,31000,32150,41761,405347.0,6304000.0
2018-09-10,32150,32150,31300,31650,16017,399043.0,6304000.0
2018-09-11,31900,32200,30550,30750,37713,387696.0,6304000.0
2018-09-12,31100,31100,30150,30750,44074,387696.0,6304000.0
2018-09-13,30650,30850,30200,30750,16797,387696.0,6304000.0
2018-09-14,30799,31200,30750,31050,18087,391478.0,6304000.0
2018-09-17,31000,31200,30450,30850,13411,388957.0,6304000.0
2018-09-18,30950,31150,30550,31150,12396,392739.0,6304000.0
2018-09-19,31450,31500,31000,31150,12920,392739.0,6304000.0
2018-09-20,31400,31500,30700,31400,29442,395891.0,6304000.0
2018-09-21,31349,31600,30600,31600,34577,398413.0,6304000.0
2018-09-27,32000,32350,31400,31750,65228,400304.0,6304000.0
2018-09-28,31700,31750,29350,29650,113174,186914.0,6304000.0
2018-10-01,29700,29800,28750,28900,31129,182186.0,6304000.0
2018-10-02,28750,28800,28100,28350,43483,178718.0,6304000.0
2018-10-04,28050,28950,28050,28750,34352,181240.0,6304000.0
2018-10-05,28950,29650,28400,28700,34937,180925.0,6304000.0
2018-10-08,29500,30250,29000,29750,62759,187544.0,6304000.0
2018-10-10,29100,29900,27750,29450,73709,185653.0,6304000.0
2018-10-11,29400,29550,28600,29100,64088,183446.0,6304000.0
2018-10-12,29450,29450,28500,29300,42220,184707.0,6304000.0
2018-10-15,29200,29800,28050,29400,38711,185338.0,6304000.0
2018-10-16,28800,29950,28800,29000,34367,182816.0,6304000.0
2018-10-17,29100,30200,29000,29450,86121,185653.0,6304000.0
2018-10-18,28100,30950,28100,29250,201991,368784.0,12608000.0
2018-10-19,28650,29900,28600,29350,81913,370045.0,12608000.0
2018-10-22,29550,30850,29150,30850,86323,388957.0,12608000.0
2018-10-23,30850,31200,29900,30800,69945,388326.0,12608000.0
2018-10-24,31000,31200,30500,31000,79659,390848.0,12608000.0
2018-10-25,30400,31150,29200,30000,76312,378240.0,12608000.0
2018-10-26,30000,30900,29000,29600,104817,373197.0,12608000.0
2018-10-29,30000,30900,28800,29700,97803,374458.0,12608000.0
2018-10-30,30050,30050,28300,28700,90830,361850.0,12608000.0
2018-10-31,28600,28750,27250,28000,61311,353024.0,12608000.0
2018-11-01,27700,28000,26400,26450,121248,333482.0,12608000.0
2018-11-02,27200,27800,26700,27700,87874,349242.0,12608000.0
2018-11-05,26700,27700,26700,27350,37527,344829.0,12608000.0
2018-11-06,27350,27700,26750,27350,31682,344829.0,12608000.0
2018-11-07,27150,28000,27100,27450,51480,346090.0,12608000.0
