셀트리온제약(068760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-10,14481,15304,14396,15002,106257,245305.0,14138617.0
2013-01-11,15130,15433,14915,15002,52654,245305.0,14138617.0
2013-01-14,15174,15174,14612,14873,33172,243184.0,14138617.0
2013-01-15,14871,14915,14656,14700,27387,240356.0,14138617.0
2013-01-16,14699,14699,14525,14571,18708,238236.0,14138617.0
2013-01-17,14699,14699,14396,14571,31738,238236.0,14138617.0
2013-01-18,14568,14656,14439,14613,19237,238943.0,14138617.0
2013-01-21,14568,14656,14439,14571,32957,238236.0,14138617.0
2013-01-22,14656,14656,14396,14485,18533,236822.0,14138617.0
2013-01-23,14439,14525,14265,14485,23149,236822.0,14138617.0
2013-01-24,14396,14439,14222,14268,21881,233287.0,14138617.0
2013-01-25,14265,14353,14007,14225,30914,232580.0,14138617.0
2013-01-28,14222,14265,14093,14138,14778,231166.0,14138617.0
2013-01-29,14222,14396,14179,14268,24576,233287.0,14138617.0
2013-01-30,14265,14353,14136,14268,12818,233287.0,14138617.0
2013-01-31,14265,14265,14093,14225,15695,232580.0,14138617.0
2013-02-01,14222,14222,14093,14182,15178,231873.0,14138617.0
2013-02-04,14265,14699,14222,14528,53081,237529.0,14138617.0
2013-02-05,14612,14612,14179,14397,19013,235408.0,14138617.0
2013-02-06,14310,14353,14136,14138,41737,231166.0,14138617.0
2013-02-07,14179,14265,14050,14051,25014,229753.0,14138617.0
2013-02-08,14050,14396,14050,14225,23716,232580.0,14138617.0
2013-02-12,14222,14353,14050,14225,32650,232580.0,14138617.0
2013-02-13,14265,14310,14136,14182,16781,231873.0,14138617.0
2013-02-14,14222,14481,14179,14485,27990,236822.0,14138617.0
2013-02-15,14439,14481,14265,14268,17627,233287.0,14138617.0
2013-02-18,14439,14784,14396,14744,47584,241063.0,14138617.0
2013-02-19,14827,14827,14568,14700,14382,240356.0,14138617.0
2013-02-20,14871,14871,14568,14656,27482,239650.0,14138617.0
2013-02-21,14656,14656,14481,14485,13601,236822.0,14138617.0
2013-02-22,14481,14827,14481,14700,44763,240356.0,14138617.0
2013-02-25,14784,15390,14784,15392,102633,251667.0,14138617.0
2013-02-26,15390,15563,15218,15435,66003,252374.0,14138617.0
2013-02-27,15520,15650,15390,15435,34309,252374.0,14138617.0
2013-02-28,15347,15477,14742,14744,96980,241063.0,14138617.0
2013-03-04,14915,14915,14568,14613,46873,238943.0,14138617.0
2013-03-05,14871,14958,14656,14744,35069,241063.0,14138617.0
2013-03-06,14742,15044,14656,15047,33473,246012.0,14138617.0
2013-03-07,15044,15044,14784,14959,17555,244598.0,14138617.0
2013-03-08,14958,15174,14699,14700,51840,240356.0,14138617.0
2013-03-11,14699,14784,14481,14744,26575,241063.0,14138617.0
2013-03-12,14656,15001,14656,14787,27144,241770.0,14138617.0
2013-03-13,14915,15433,14871,15133,161966,247426.0,14138617.0
2013-03-14,15304,15563,15174,15305,112810,250254.0,14138617.0
2013-03-15,15520,15520,15130,15392,47888,251667.0,14138617.0
2013-03-18,15477,15477,15044,15047,29011,246012.0,14138617.0
2013-03-19,15218,15260,14656,15176,83227,248133.0,14138617.0
2013-03-20,15174,15260,14915,15133,35362,247426.0,14138617.0
2013-03-21,15130,15174,15001,15090,36544,246719.0,14138617.0
2013-03-22,15218,15260,14699,14873,67908,243184.0,14138617.0
2013-03-25,14915,14915,13920,13923,285985,227632.0,14138617.0
2013-03-26,14050,14136,13920,14138,76908,231166.0,14138617.0
2013-03-27,14179,14179,13876,14051,66603,229753.0,14138617.0
2013-03-28,14007,14179,13963,14094,40341,230459.0,14138617.0
2013-03-29,14093,14222,14050,14138,29758,231166.0,14138617.0
2013-04-01,14179,14179,13402,13662,202026,223390.0,14138617.0
2013-04-02,13791,13920,13099,13360,128392,218442.0,14138617.0
2013-04-03,13402,13402,12797,13274,157518,217028.0,14138617.0
2013-04-04,13142,13833,12580,13705,218138,224097.0,14138617.0
2013-04-05,13617,13748,13142,13532,124243,221269.0,14138617.0
2013-04-08,13530,13530,13055,13317,69215,217735.0,14138617.0
2013-04-09,13142,13402,12968,13230,58355,216321.0,14138617.0
2013-04-10,13314,13314,12968,13274,41610,217028.0,14138617.0
2013-04-11,13142,13142,12061,12841,295994,209958.0,14138617.0
2013-04-12,12752,12752,12320,12495,104329,204303.0,14138617.0
2013-04-15,12666,12752,12104,12625,120774,206424.0,14138617.0
2013-04-16,12537,13748,12363,12754,449329,208545.0,14138617.0
2013-04-17,12883,12925,10850,10852,1927599,177440.0,14138617.0
2013-04-18,10548,11153,9640,9640,988980,157646.0,14138617.0
2013-04-19,9078,9294,8213,8215,4956793,134317.0,14138617.0
2013-04-22,7176,8188,6984,7410,3434534,121168.0,14138617.0
2013-04-23,7772,8386,7703,8388,2275303,137145.0,14138617.0
2013-04-24,8646,9640,8646,9640,1403559,157646.0,14138617.0
2013-04-25,10116,10850,9596,10420,2525635,170370.0,14138617.0
2013-04-26,10807,11110,10202,10548,1113740,172491.0,14138617.0
2013-04-29,10245,11629,9856,10939,1904398,178854.0,14138617.0
2013-04-30,10678,11110,10374,10548,533074,172491.0,14138617.0
2013-05-02,10807,10980,9986,10203,547551,166836.0,14138617.0
2013-05-03,10116,10288,9640,10031,569562,164008.0,14138617.0
2013-05-06,10288,10418,9726,9858,353573,161180.0,14138617.0
2013-05-07,9942,9986,9596,9815,270659,160473.0,14138617.0
2013-05-08,9812,9856,9294,9383,431539,153404.0,14138617.0
2013-05-09,8992,9207,8619,8776,804294,143507.0,14138617.0
2013-05-10,8905,9466,8646,9123,815945,149162.0,14138617.0
2013-05-13,9207,9250,8776,9036,337066,147749.0,14138617.0
2013-05-14,9034,9078,8732,8950,221344,146335.0,14138617.0
2013-05-15,8948,10288,8861,9858,1472080,161180.0,14138617.0
2013-05-16,10202,10418,9812,9858,668296,161180.0,14138617.0
2013-05-20,10116,10116,9684,9987,256819,163301.0,14138617.0
2013-05-21,10029,10071,9726,9729,204902,159059.0,14138617.0
2013-05-22,9769,10245,9554,9858,443900,161180.0,14138617.0
2013-05-23,9856,10288,9596,9771,345974,159766.0,14138617.0
2013-05-24,9856,9900,9684,9858,143973,161180.0,14138617.0
2013-05-27,9900,10116,9769,10031,290414,164008.0,14138617.0
2013-05-28,10202,10764,10029,10246,668541,167543.0,14138617.0
2013-05-29,10374,10462,10116,10377,246830,169663.0,14138617.0
2013-05-30,10504,11282,10245,10636,962497,173905.0,14138617.0
2013-05-31,10462,10807,10288,10420,539832,170370.0,14138617.0
2013-06-03,10936,11066,10332,10333,348476,168956.0,14138617.0
2013-06-04,10202,10764,9856,10548,290150,172491.0,14138617.0
2013-06-05,10548,10591,10158,10203,153725,166836.0,14138617.0
2013-06-07,9986,10116,9509,9598,163420,156939.0,14138617.0
2013-06-10,9509,9856,9338,9640,100959,157646.0,14138617.0
2013-06-11,9596,9596,9121,9123,203248,149162.0,14138617.0
2013-06-12,9121,9380,9078,9123,123144,149162.0,14138617.0
2013-06-13,9078,9294,8861,9123,133899,149162.0,14138617.0
2013-06-14,9207,9338,9121,9296,66531,151990.0,14138617.0
2013-06-17,9812,9986,9466,9469,135589,154818.0,14138617.0
2013-06-18,9509,9812,9294,9685,74342,158353.0,14138617.0
2013-06-19,9684,9684,9466,9555,63837,156232.0,14138617.0
2013-06-20,9380,9942,9294,9598,129995,156939.0,14138617.0
2013-06-21,9294,9812,9163,9555,137281,156232.0,14138617.0
2013-06-24,9726,9942,9640,9900,129257,161887.0,14138617.0
2013-06-25,10462,10764,9769,10075,330779,164715.0,14138617.0
2013-06-26,10288,10634,9900,10593,315285,173198.0,14138617.0
2013-06-27,10807,10807,10374,10507,220118,171784.0,14138617.0
2013-06-28,10548,11844,10418,11847,932769,193699.0,14138617.0
2013-07-01,13617,13617,13617,13620,72796,222683.0,14138617.0
2013-07-02,14871,15563,14179,15090,1969174,246719.0,14138617.0
2013-07-03,14699,15130,14396,14441,983847,236115.0,14138617.0
2013-07-04,14265,14353,13055,13274,1155478,217028.0,14138617.0
2013-07-05,13142,13617,12752,13360,514597,218442.0,14138617.0
2013-07-08,13488,13617,12840,12927,253157,211372.0,14138617.0
2013-07-09,12797,13012,12104,12279,520360,200768.0,14138617.0
2013-07-10,12277,13186,12061,12972,668482,212079.0,14138617.0
2013-07-11,13055,13402,12752,12841,292317,209958.0,14138617.0
2013-07-12,12925,13055,12709,12797,165307,209252.0,14138617.0
2013-07-15,12883,12968,12363,12409,164397,202889.0,14138617.0
2013-07-16,12406,12925,12363,12927,189057,211372.0,14138617.0
2013-07-17,13055,13488,12925,13057,347977,213493.0,14138617.0
2013-07-18,13142,13142,12709,12797,155459,210518.0,14224204.0
2013-07-19,12968,13099,12752,12797,159915,210518.0,14224204.0
2013-07-22,12925,13314,12883,13143,185451,216208.0,14224204.0
2013-07-23,13228,13358,13012,13057,112935,214785.0,14224204.0
2013-07-24,13012,13099,12797,13057,118436,214785.0,14224204.0
2013-07-25,12968,13142,12925,13015,105180,214074.0,14224204.0
2013-07-26,13142,13186,12968,12972,81293,213363.0,14224204.0
2013-07-29,12883,13445,12883,13274,246783,218342.0,14224204.0
2013-07-30,13488,14050,13314,13749,333433,226165.0,14224204.0
2013-07-31,14007,15735,13791,15651,1152640,257458.0,14224204.0
2013-08-01,15650,15822,13314,13317,1155768,219053.0,14224204.0
2013-08-02,13704,14396,13055,13749,736450,226165.0,14224204.0
2013-08-05,13488,14310,13402,14225,507779,233988.0,14224204.0
2013-08-06,14310,15650,14179,14528,1254336,238967.0,14224204.0
2013-08-07,14353,14568,13920,14225,321791,233988.0,14224204.0
2013-08-08,14353,14396,13833,14008,214771,230432.0,14224204.0
2013-08-09,13704,13920,13358,13705,244395,225454.0,14224204.0
2013-08-12,13530,13833,13402,13446,129346,221186.0,14224204.0
2013-08-13,13704,13920,13530,13705,124745,225454.0,14224204.0
2013-08-14,14093,14222,13488,13620,226942,224031.0,14224204.0
2013-08-16,13186,13748,13186,13577,143862,224664.0,14309791.0
2013-08-19,13704,13876,13574,13879,137736,229672.0,14309791.0
2013-08-20,13876,13876,13358,13403,138993,221802.0,14309791.0
2013-08-21,13445,13488,12925,13100,201119,216793.0,14309791.0
2013-08-22,13099,13358,12752,12884,134807,214491.0,14395378.0
2013-08-23,12925,13228,12925,13143,62300,218810.0,14395378.0
2013-08-26,13314,13358,13012,13057,58351,217370.0,14395378.0
2013-08-27,13012,13228,12883,12927,63681,215211.0,14395378.0
2013-08-28,12797,13574,11196,12538,467077,208733.0,14395378.0
2013-08-29,12580,12840,11974,11976,174811,199376.0,14395378.0
2013-08-30,11758,12018,10202,10203,791804,169865.0,14395378.0
2013-09-02,10288,11715,10245,11717,770170,195057.0,14395378.0
2013-09-03,12061,12666,11758,12064,637007,200816.0,14395378.0
2013-09-04,12018,12580,11802,12452,348293,207293.0,14395378.0
2013-09-05,12709,12968,12363,12366,205435,205854.0,14395378.0
2013-09-06,12623,12623,11974,12106,148064,201535.0,14395378.0
2013-09-09,12320,12320,11974,12106,73978,201535.0,14395378.0
2013-09-10,12190,12537,12104,12409,130610,206574.0,14395378.0
2013-09-11,12406,12623,12235,12279,162319,204414.0,14395378.0
2013-09-12,12277,12277,12018,12064,91849,200816.0,14395378.0
2013-09-13,12018,12363,12018,12149,56122,202255.0,14395378.0
2013-09-16,10332,11932,10332,11544,1230687,192178.0,14395378.0
2013-09-17,11629,11932,11196,11285,166450,187860.0,14395378.0
2013-09-23,11153,11498,11153,11414,119804,190019.0,14395378.0
2013-09-24,11110,11498,10720,11111,247479,184981.0,14395378.0
2013-09-25,10980,11629,10980,11285,174031,187860.0,14395378.0
2013-09-26,11672,11802,11412,11414,142242,190019.0,14395378.0
2013-09-27,11412,11498,11282,11285,57860,187860.0,14395378.0
2013-09-30,11282,11412,11066,11285,77992,187860.0,14395378.0
2013-10-01,11196,11326,11066,11154,67394,185700.0,14395378.0
2013-10-02,11240,11240,10764,10766,116232,179222.0,14395378.0
2013-10-04,10591,10936,10332,10679,144242,177783.0,14395378.0
2013-10-07,10807,10980,10678,10679,60638,177783.0,14395378.0
2013-10-08,10678,11412,10548,11198,177336,186420.0,14395378.0
2013-10-10,10634,10936,10374,10766,138278,179222.0,14395378.0
2013-10-11,10894,10980,10634,10723,62950,178503.0,14395378.0
2013-10-14,10720,11282,10548,11154,146856,185700.0,14395378.0
2013-10-15,10980,11326,10764,10809,75728,179942.0,14395378.0
2013-10-16,11024,11456,10936,11069,179659,184261.0,14395378.0
2013-10-17,11240,11240,10850,11025,56636,183541.0,14395378.0
2013-10-18,10894,11153,10894,10939,43639,182102.0,14395378.0
2013-10-21,10936,11066,10678,10679,53718,177783.0,14395378.0
2013-10-22,10720,11153,10720,10809,43864,179942.0,14395378.0
2013-10-23,11024,11024,10720,10766,70076,179222.0,14395378.0
2013-10-24,10894,10894,10634,10766,22335,179222.0,14395378.0
2013-10-25,10894,11066,10764,10766,60544,179222.0,14395378.0
2013-10-28,10980,10980,10850,10939,45989,182102.0,14395378.0
2013-10-29,10936,11066,10850,10982,53299,182821.0,14395378.0
2013-10-30,10894,10980,10850,10895,29218,181382.0,14395378.0
2013-10-31,10850,10894,10548,10636,63744,177063.0,14395378.0
2013-11-01,10548,10678,10202,10246,110642,170585.0,14395378.0
2013-11-04,10029,10374,10029,10161,65902,169146.0,14395378.0
2013-11-05,10116,10332,10116,10117,31521,168426.0,14395378.0
2013-11-06,10071,10245,9986,9987,35480,166267.0,14395378.0
2013-11-07,10071,10071,9250,9338,125348,155470.0,14395378.0
2013-11-08,9163,9640,8992,9425,170744,156910.0,14395378.0
2013-11-11,9380,9812,9380,9469,80031,157629.0,14395378.0
2013-11-12,9596,9900,9596,9900,60600,164827.0,14395378.0
2013-11-13,9942,10116,9726,9815,47704,163388.0,14395378.0
2013-11-14,9856,9942,9769,9944,26760,165547.0,14395378.0
2013-11-15,10116,10158,9986,10075,24505,167706.0,14395378.0
2013-11-18,9986,10202,9684,10117,86927,168426.0,14395378.0
2013-11-19,10202,10202,9856,9858,25137,164107.0,14395378.0
2013-11-20,9900,10158,9812,9858,23842,164107.0,14395378.0
2013-11-21,9769,9900,9726,9729,24900,161948.0,14395378.0
2013-11-22,9812,9942,9466,9944,75354,165547.0,14395378.0
2013-11-25,9684,10202,9684,9944,173848,165547.0,14395378.0
2013-11-26,9942,10116,9900,9900,29799,164827.0,14395378.0
2013-11-27,9900,10116,9856,9987,25045,166267.0,14395378.0
2013-11-28,9942,10071,9856,10031,38020,166986.0,14395378.0
2013-11-29,10288,10462,10029,10075,89023,167706.0,14395378.0
2013-12-02,10116,10202,9900,9987,42999,166267.0,14395378.0
2013-12-03,9900,10071,9856,9900,24686,164827.0,14395378.0
2013-12-04,9900,10071,9856,9858,23854,164107.0,14395378.0
2013-12-05,9812,9856,9640,9685,44501,161228.0,14395378.0
2013-12-06,9596,9769,9554,9598,37285,159789.0,14395378.0
2013-12-09,9769,9769,9554,9555,35468,159069.0,14395378.0
2013-12-10,9466,9769,9466,9513,52623,158349.0,14395378.0
2013-12-11,9466,9596,9424,9425,29281,156910.0,14395378.0
2013-12-12,9338,9509,9338,9425,25083,156910.0,14395378.0
2013-12-13,9424,9424,9250,9253,30986,154031.0,14395378.0
2013-12-16,9250,9294,8732,8734,81862,145393.0,14395378.0
2013-12-17,8688,8992,8688,8863,52445,147553.0,14395378.0
2013-12-18,8817,9034,8776,8907,33887,148272.0,14395378.0
2013-12-19,8905,8992,8776,8776,31493,146113.0,14395378.0
2013-12-20,8732,8905,8601,8776,59734,146113.0,14395378.0
2013-12-23,8776,9034,8732,9036,65162,150432.0,14395378.0
2013-12-24,9163,9163,9034,9123,22706,151871.0,14395378.0
2013-12-26,9121,9121,8817,8821,42464,146833.0,14395378.0
2013-12-27,8905,8992,8776,8950,38232,148992.0,14395378.0
2013-12-30,8948,9034,8905,8992,34857,149712.0,14395378.0
2014-01-02,9034,9207,8905,8992,47955,149712.0,14395378.0
2014-01-03,9250,9596,9207,9425,180835,156910.0,14395378.0
2014-01-06,9554,9554,9207,9209,44584,153311.0,14395378.0
2014-01-07,9207,9812,9163,9729,160815,161948.0,14395378.0
2014-01-08,9900,11153,9769,11154,917008,185700.0,14395378.0
2014-01-09,11110,11369,10678,11069,485602,184261.0,14395378.0
2014-01-10,11066,11369,10678,11069,331972,184261.0,14395378.0
2014-01-13,11024,11110,10850,10982,108909,182821.0,14395378.0
2014-01-14,10980,10980,10678,10679,137918,177783.0,14395378.0
2014-01-15,10936,11498,10807,10982,350235,182821.0,14395378.0
2014-01-16,11153,11240,10634,10723,374423,178503.0,14395378.0
2014-01-17,10894,11066,10548,10636,94079,177063.0,14395378.0
2014-01-20,10591,10678,10418,10507,59846,174904.0,14395378.0
2014-01-21,10591,10634,10374,10463,55924,174184.0,14395378.0
2014-01-22,10634,10634,10245,10420,72665,173464.0,14395378.0
2014-01-23,10504,10807,10245,10723,100506,178503.0,14395378.0
2014-01-24,10936,10980,10504,10679,106565,177783.0,14395378.0
2014-01-27,10374,10548,10116,10203,83822,169865.0,14395378.0
2014-01-28,10202,10504,10029,10420,52490,173464.0,14395378.0
2014-01-29,10548,10764,10202,10291,108808,171305.0,14395378.0
2014-02-03,10288,10332,10029,10203,51572,169865.0,14395378.0
2014-02-04,9942,10116,9942,9944,39041,165547.0,14395378.0
2014-02-05,9856,10071,9424,9469,137966,157629.0,14395378.0
2014-02-06,9380,9684,9380,9513,96159,158349.0,14395378.0
2014-02-07,9596,9812,9509,9729,58341,161948.0,14395378.0
2014-02-10,9640,9986,9640,9944,57527,165547.0,14395378.0
2014-02-11,9900,9942,9769,9944,46297,165547.0,14395378.0
2014-02-12,9942,9942,9812,9815,31896,163388.0,14395378.0
2014-02-13,9900,9986,9812,9900,24584,164827.0,14395378.0
2014-02-14,9900,9942,9812,9815,33539,163388.0,14395378.0
2014-02-17,9856,9856,9640,9771,43630,162668.0,14395378.0
2014-02-18,9769,10245,9769,10075,121782,167706.0,14395378.0
2014-02-19,10202,10936,10071,10420,290292,173464.0,14395378.0
2014-02-20,10504,10548,10158,10161,85609,169146.0,14395378.0
2014-02-21,10202,10418,10116,10203,51506,169865.0,14395378.0
2014-02-24,10288,10504,10071,10075,100822,167706.0,14395378.0
2014-02-25,10116,10245,10029,10117,42325,168426.0,14395378.0
2014-02-26,10245,10288,9986,10075,54817,167706.0,14395378.0
2014-02-27,10071,10288,10071,10117,48575,168426.0,14395378.0
2014-02-28,10245,10288,10116,10203,40518,169865.0,14395378.0
2014-03-03,10288,10548,10158,10548,84308,175624.0,14395378.0
2014-03-04,10504,10504,10116,10117,74858,168426.0,14395378.0
2014-03-05,10202,10245,9942,9987,116351,166267.0,14395378.0
2014-03-06,9942,10029,9856,9944,61998,165547.0,14395378.0
2014-03-07,10029,10116,9942,10117,42659,168426.0,14395378.0
2014-03-10,10029,10158,9900,10031,61745,166986.0,14395378.0
2014-03-11,9986,10071,9900,9987,42723,166267.0,14395378.0
2014-03-12,9812,9812,9250,9383,170239,156190.0,14395378.0
2014-03-13,9338,9466,9121,9338,95731,155470.0,14395378.0
2014-03-14,9207,9338,9121,9167,47402,152591.0,14395378.0
2014-03-17,9078,9207,9078,9123,33841,151871.0,14395378.0
2014-03-18,9121,9250,9121,9209,22627,153311.0,14395378.0
2014-03-19,9294,9294,9121,9253,34226,154031.0,14395378.0
2014-03-20,9250,9250,8992,9079,67643,151151.0,14395378.0
2014-03-21,9163,9207,9078,9167,37212,152591.0,14395378.0
2014-03-24,9163,9294,9163,9209,35459,153311.0,14395378.0
2014-03-25,9207,9250,9078,9123,42585,151871.0,14395378.0
2014-03-26,9163,10374,9078,10203,411254,169865.0,14395378.0
2014-03-27,10288,10288,9596,9729,167448,161948.0,14395378.0
2014-03-28,9726,9900,9554,9598,76584,159789.0,14395378.0
2014-03-31,9509,9769,9509,9771,52960,162668.0,14395378.0
2014-04-01,9769,10029,9726,9900,39501,164827.0,14395378.0
2014-04-02,10029,10245,9942,10075,87500,167706.0,14395378.0
2014-04-03,10116,11456,10029,10507,809423,174904.0,14395378.0
2014-04-04,10764,11110,10332,10548,269635,175624.0,14395378.0
2014-04-07,10374,11240,10332,10852,257597,180662.0,14395378.0
2014-04-08,10764,10894,10418,10420,110354,173464.0,14395378.0
2014-04-09,10548,10677,10332,10463,86403,174184.0,14395378.0
2014-04-10,10720,10764,10504,10507,50904,174904.0,14395378.0
2014-04-11,10374,10678,10332,10593,63643,176343.0,14395378.0
2014-04-14,10634,10980,10634,10852,134184,180662.0,14395378.0
2014-04-15,10807,10936,10677,10766,72929,179222.0,14395378.0
2014-04-16,10720,10720,10504,10636,67383,177063.0,14395378.0
2014-04-17,10634,10720,10548,10679,44152,177783.0,14395378.0
2014-04-18,10807,10980,10678,10982,144971,182821.0,14395378.0
2014-04-21,10936,11066,10764,10809,50287,179942.0,14395378.0
2014-04-22,10634,10720,10158,10507,211588,174904.0,14395378.0
2014-04-23,10462,10591,10245,10291,104446,171305.0,14395378.0
2014-04-24,10332,10418,10071,10291,68606,171305.0,14395378.0
2014-04-25,10634,10720,10202,10203,69586,169865.0,14395378.0
2014-04-28,10202,10374,10202,10333,26225,172025.0,14395378.0
2014-04-29,10374,10504,10202,10377,52080,172745.0,14395378.0
2014-04-30,10462,10548,10288,10377,48322,172745.0,14395378.0
2014-05-02,10288,10418,10071,10117,72096,168426.0,14395378.0
2014-05-07,10116,10158,10029,10031,37236,166986.0,14395378.0
2014-05-08,10071,10158,9900,9944,39592,165547.0,14395378.0
2014-05-09,9986,10158,9986,10031,31259,166986.0,14395378.0
2014-05-12,10158,10418,10029,10333,86555,172025.0,14395378.0
2014-05-13,10245,10462,10245,10333,40240,172025.0,14395378.0
2014-05-14,10332,10504,10202,10507,40184,174904.0,14395378.0
2014-05-15,10591,10894,10462,10895,122121,181382.0,14395378.0
2014-05-16,11196,11240,10677,10766,134700,179222.0,14395378.0
2014-05-19,10850,10850,10374,10636,44439,177063.0,14395378.0
2014-05-20,10634,10720,10374,10377,49320,172745.0,14395378.0
2014-05-21,10374,10462,10332,10463,41158,174184.0,14395378.0
2014-05-22,10374,10548,10374,10463,33782,174184.0,14395378.0
2014-05-23,10462,10678,10332,10507,46506,174904.0,14395378.0
2014-05-26,10634,10807,10462,10463,58342,174184.0,14395378.0
2014-05-27,10462,10462,10288,10377,47173,172745.0,14395378.0
2014-05-28,10418,10462,10202,10246,52182,170585.0,14395378.0
2014-05-29,10288,10288,10158,10161,28102,169146.0,14395378.0
2014-05-30,10158,10202,9812,9815,179175,163388.0,14395378.0
2014-06-02,9769,10071,9424,9513,116780,158349.0,14395378.0
2014-06-03,9250,9554,9250,9383,32674,156190.0,14395378.0
2014-06-05,9207,9424,9163,9253,53484,154031.0,14395378.0
2014-06-09,9121,9338,9121,9296,33200,154750.0,14395378.0
2014-06-10,9121,9554,9121,9513,48245,158349.0,14395378.0
2014-06-11,9640,9640,9380,9425,22989,156910.0,14395378.0
2014-06-12,9466,9554,9294,9513,26561,158349.0,14395378.0
2014-06-13,9338,9509,9338,9469,33695,157629.0,14395378.0
2014-06-16,9509,9509,9250,9338,22182,155470.0,14395378.0
2014-06-17,9380,9509,9294,9469,19996,157629.0,14395378.0
2014-06-18,9424,9554,9380,9425,18195,156910.0,14395378.0
2014-06-19,9338,9466,9163,9167,79329,152591.0,14395378.0
2014-06-20,9207,9207,9034,9123,61834,151871.0,14395378.0
2014-06-23,9034,9163,8905,8907,63511,148272.0,14395378.0
2014-06-24,8861,9078,8817,9036,61371,150432.0,14395378.0
2014-06-25,9078,9250,8992,9036,28006,150432.0,14395378.0
2014-06-26,9121,9207,9121,9167,16970,152591.0,14395378.0
2014-06-27,9207,9294,9163,9296,17090,154750.0,14395378.0
2014-06-30,9424,9726,9338,9469,95483,157629.0,14395378.0
2014-07-01,9466,9596,9380,9425,34789,156910.0,14395378.0
2014-07-02,9509,9554,9338,9513,38803,158349.0,14395378.0
2014-07-03,8817,9250,8776,9253,240918,154031.0,14395378.0
2014-07-04,9424,9509,9121,9425,65944,156910.0,14395378.0
2014-07-07,9509,9509,9250,9338,30703,155470.0,14395378.0
2014-07-08,9380,9380,9163,9296,29710,154750.0,14395378.0
2014-07-09,9424,9424,9163,9209,44973,153311.0,14395378.0
2014-07-10,9121,9250,9121,9123,20885,151871.0,14395378.0
2014-07-11,9034,9250,9034,9036,34257,150432.0,14395378.0
2014-07-14,9078,9207,9034,9079,18851,151151.0,14395378.0
2014-07-15,9078,9163,9034,9079,25654,151151.0,14395378.0
2014-07-16,9121,9207,9034,9123,25040,151871.0,14395378.0
2014-07-17,9163,9163,9034,9079,32341,151151.0,14395378.0
2014-07-18,9034,9121,8992,9036,33300,150432.0,14395378.0
2014-07-21,9121,9121,8905,9036,62171,150432.0,14395378.0
2014-07-22,8992,9163,8992,9123,19811,151871.0,14395378.0
2014-07-23,9121,9509,9078,9296,68718,154750.0,14395378.0
2014-07-24,9338,9380,9163,9167,24461,152591.0,14395378.0
2014-07-25,9207,9207,9121,9123,16475,151871.0,14395378.0
2014-07-28,9121,9121,8992,8992,37596,149712.0,14395378.0
2014-07-29,8992,9078,8905,8992,29656,149712.0,14395378.0
2014-07-30,8948,9034,8776,8821,97841,146833.0,14395378.0
2014-07-31,8817,8861,8576,8629,141558,143666.0,14395378.0
2014-08-01,8438,8732,8438,8646,31102,143954.0,14395378.0
2014-08-04,8688,8905,8646,8776,46799,146113.0,14395378.0
2014-08-05,8817,9769,8776,9209,314074,153311.0,14395378.0
2014-08-06,9207,9207,8861,8863,89640,147553.0,14395378.0
2014-08-07,8861,9078,8688,8734,61026,145393.0,14395378.0
2014-08-08,8646,8948,8611,8646,89849,143954.0,14395378.0
2014-08-11,8688,9078,8646,8821,62291,146833.0,14395378.0
2014-08-12,8861,8948,8688,8734,48443,145393.0,14395378.0
2014-08-13,8688,8861,8646,8863,33374,147553.0,14395378.0
2014-08-14,8817,8861,8732,8863,46204,147553.0,14395378.0
2014-08-18,8905,9034,8861,8992,67198,149712.0,14395378.0
2014-08-19,9121,9121,8861,8907,27015,148272.0,14395378.0
2014-08-20,8905,8992,8817,8863,36832,147553.0,14395378.0
2014-08-21,8861,8948,8732,8734,31925,145393.0,14395378.0
2014-08-22,8646,8861,8646,8863,27102,147553.0,14395378.0
2014-08-25,8861,8948,8776,8776,34806,146113.0,14395378.0
2014-08-26,8817,8948,8817,8907,33045,148272.0,14395378.0
2014-08-27,8948,9078,8861,9079,62508,151151.0,14395378.0
2014-08-28,9078,9121,8905,8992,28233,149712.0,14395378.0
2014-08-29,8992,9078,8948,8992,25281,149712.0,14395378.0
2014-09-01,9078,9078,8905,8950,41674,148992.0,14395378.0
2014-09-02,8992,8992,8861,8950,24136,148992.0,14395378.0
2014-09-03,8992,8992,8861,8950,18944,148992.0,14395378.0
2014-09-04,8948,9207,8905,9123,96681,151871.0,14395378.0
2014-09-05,9121,9250,9078,9123,57957,151871.0,14395378.0
2014-09-11,9163,9207,9121,9209,47373,153311.0,14395378.0
2014-09-12,9250,9684,9250,9555,193882,159069.0,14395378.0
2014-09-15,9596,9596,9250,9253,70587,154031.0,14395378.0
2014-09-16,9294,9424,9250,9338,54790,155470.0,14395378.0
2014-09-17,9338,9424,9207,9338,51004,155470.0,14395378.0
2014-09-18,9466,9466,9207,9253,49848,154031.0,14395378.0
2014-09-19,9207,9294,9163,9296,37254,154750.0,14395378.0
2014-09-22,9207,9250,9078,9123,51299,151871.0,14395378.0
2014-09-23,9034,9596,9034,9598,100657,159789.0,14395378.0
2014-09-24,9684,9769,9380,9685,85438,161228.0,14395378.0
2014-09-25,9684,9726,9380,9425,75602,156910.0,14395378.0
2014-09-26,9466,9596,9294,9383,65174,156190.0,14395378.0
