동양피엔에프(104460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-13,7180,7250,7140,7240,15910,77567.0,10713625.0
2013-05-14,7280,7280,7040,7130,25037,76388.0,10713625.0
2013-05-15,7190,7280,7070,7160,14807,76710.0,10713625.0
2013-05-16,7230,7230,7000,7110,33157,76174.0,10713625.0
2013-05-20,7110,7120,6860,6980,28115,74781.0,10713625.0
2013-05-21,6980,6990,6810,6920,12508,74138.0,10713625.0
2013-05-22,6940,6940,6700,6730,36432,72103.0,10713625.0
2013-05-23,6760,6830,6680,6790,14577,72746.0,10713625.0
2013-05-24,6850,6900,6770,6840,5729,73281.0,10713625.0
2013-05-27,6860,6860,6520,6650,16162,71246.0,10713625.0
2013-05-28,6780,6780,6400,6410,52082,68674.0,10713625.0
2013-05-29,6420,6520,6330,6510,17110,69746.0,10713625.0
2013-05-30,6510,6780,6500,6670,21005,71460.0,10713625.0
2013-05-31,6690,7030,6650,7000,54587,74995.0,10713625.0
2013-06-03,7000,7010,6830,6930,19323,74245.0,10713625.0
2013-06-04,6810,6990,6510,6800,21629,72853.0,10713625.0
2013-06-05,6800,6970,6710,6710,12177,71888.0,10713625.0
2013-06-07,6720,6830,6530,6710,27224,71888.0,10713625.0
2013-06-10,6780,6790,6660,6740,11383,72210.0,10713625.0
2013-06-11,6790,6800,6670,6700,3252,71781.0,10713625.0
2013-06-12,6700,6700,6500,6600,9342,70710.0,10713625.0
2013-06-13,6630,6860,6450,6600,32029,70710.0,10713625.0
2013-06-14,6640,6730,6510,6620,19453,70924.0,10713625.0
2013-06-17,6650,6650,6500,6570,5180,70389.0,10713625.0
2013-06-18,6550,6700,6550,6700,8789,71781.0,10713625.0
2013-06-19,6700,6700,6570,6680,5102,71567.0,10713625.0
2013-06-20,6660,6660,6530,6650,4555,71246.0,10713625.0
2013-06-21,6670,6680,6500,6520,15587,69853.0,10713625.0
2013-06-24,6680,6680,6450,6660,3630,71353.0,10713625.0
2013-06-25,6380,6600,6380,6520,11589,69853.0,10713625.0
2013-06-26,6420,6590,6320,6460,14345,69210.0,10713625.0
2013-06-27,6490,6600,6430,6600,10322,70710.0,10713625.0
2013-06-28,6700,6800,6620,6780,9959,72638.0,10713625.0
2013-07-01,6810,6810,6680,6800,1808,72853.0,10713625.0
2013-07-02,6800,6900,6770,6820,22578,73067.0,10713625.0
2013-07-03,6820,6910,6780,6850,6786,73388.0,10713625.0
2013-07-04,6850,7000,6840,6960,9357,74567.0,10713625.0
2013-07-05,6990,6990,6820,6970,12833,74674.0,10713625.0
2013-07-08,6900,7070,6890,6950,12603,74460.0,10713625.0
2013-07-09,6970,7060,6900,7050,12965,75531.0,10713625.0
2013-07-10,7060,7080,6980,7050,7002,75531.0,10713625.0
2013-07-11,7020,7100,6900,6980,5202,74781.0,10713625.0
2013-07-12,6980,7030,6780,6930,15280,74245.0,10713625.0
2013-07-15,6890,7000,6770,6820,18369,73067.0,10713625.0
2013-07-16,6840,6960,6770,6840,10328,73281.0,10713625.0
2013-07-17,6890,6970,6810,6890,15614,73817.0,10713625.0
2013-07-18,6970,6970,6850,6890,24654,73817.0,10713625.0
2013-07-19,6970,6970,6860,6900,14211,73924.0,10713625.0
2013-07-22,6860,6980,6850,6890,12255,73817.0,10713625.0
2013-07-23,6870,6950,6850,6920,13074,74138.0,10713625.0
2013-07-24,6920,6930,6850,6900,6699,73924.0,10713625.0
2013-07-25,6900,6950,6690,6690,28986,71674.0,10713625.0
2013-07-26,6780,6850,6650,6850,10160,73388.0,10713625.0
2013-07-29,6890,6890,6670,6770,8174,72531.0,10713625.0
2013-07-30,6820,6820,6690,6780,10087,72638.0,10713625.0
2013-07-31,6770,6890,6700,6770,17371,72531.0,10713625.0
2013-08-01,6710,7070,6700,7070,39572,75745.0,10713625.0
2013-08-02,7070,7100,6930,7090,22184,75960.0,10713625.0
2013-08-05,7000,7120,6940,7000,9418,74995.0,10713625.0
2013-08-06,7100,7150,7000,7100,19009,76067.0,10713625.0
2013-08-07,7090,7090,6960,7010,3504,75103.0,10713625.0
2013-08-08,7000,7070,6890,7020,14535,75210.0,10713625.0
2013-08-09,7060,7130,6950,7120,21831,76281.0,10713625.0
2013-08-12,7120,7120,7000,7080,5347,75852.0,10713625.0
2013-08-13,7900,7900,7200,7270,53424,77888.0,10713625.0
2013-08-14,7470,7550,7280,7360,134492,78852.0,10713625.0
2013-08-16,7300,7380,7280,7330,21682,78531.0,10713625.0
2013-08-19,7360,7400,7270,7270,21882,77888.0,10713625.0
2013-08-20,7310,7400,7150,7160,21780,76710.0,10713625.0
2013-08-21,7160,7280,6960,7090,31714,75960.0,10713625.0
2013-08-22,7150,7150,6850,6990,24528,74888.0,10713625.0
2013-08-23,7050,7050,6940,6990,32674,74888.0,10713625.0
2013-08-26,6950,7090,6910,6910,4058,74031.0,10713625.0
2013-08-27,7000,7000,6870,6870,12569,73603.0,10713625.0
2013-08-28,6790,6880,6700,6840,16803,73281.0,10713625.0
2013-08-29,6860,6970,6850,6930,9780,74245.0,10713625.0
2013-08-30,7000,7000,6650,6650,50250,71246.0,10713625.0
2013-09-02,6680,6870,6680,6870,22287,73603.0,10713625.0
2013-09-03,6830,6890,6740,6830,6603,73174.0,10713625.0
2013-09-04,6770,6840,6760,6840,6156,73281.0,10713625.0
2013-09-05,6840,6970,6770,6900,5249,73924.0,10713625.0
2013-09-06,6790,6940,6790,6800,8775,72853.0,10713625.0
2013-09-09,6800,6870,6730,6730,12518,72103.0,10713625.0
2013-09-10,6850,6850,6650,6700,4719,71781.0,10713625.0
2013-09-11,6800,6800,6600,6690,5960,71674.0,10713625.0
2013-09-12,6700,6790,6600,6690,15341,71674.0,10713625.0
2013-09-13,6650,6830,6650,6820,17198,73067.0,10713625.0
2013-09-16,6860,6910,6800,6890,8091,73817.0,10713625.0
2013-09-17,6860,6940,6760,6900,5609,73924.0,10713625.0
2013-09-23,6960,6960,6750,6750,19116,72317.0,10713625.0
2013-09-24,6880,6950,6800,6890,33379,73817.0,10713625.0
2013-09-25,6960,6960,6720,6940,10550,74353.0,10713625.0
2013-09-26,6910,7020,6910,7000,14927,74995.0,10713625.0
2013-09-27,7050,7050,6860,6990,11377,74888.0,10713625.0
2013-09-30,6990,7000,6820,6920,10972,74138.0,10713625.0
2013-10-01,6930,7040,6920,7000,23269,74995.0,10713625.0
2013-10-02,7050,7050,6920,7030,33823,75317.0,10713625.0
2013-10-04,6990,6990,6860,6900,9525,73924.0,10713625.0
2013-10-07,6960,6960,6880,6880,6025,73710.0,10713625.0
2013-10-08,6780,6880,6710,6780,17763,72638.0,10713625.0
2013-10-10,6730,6830,6600,6640,21451,71138.0,10713625.0
2013-10-11,6580,6830,6580,6690,10752,71674.0,10713625.0
2013-10-14,6670,6730,6550,6690,23788,71674.0,10713625.0
2013-10-15,6700,6730,6690,6690,12241,71674.0,10713625.0
2013-10-16,6730,6860,6600,6690,9070,71674.0,10713625.0
2013-10-17,6800,6800,6520,6690,13657,71674.0,10713625.0
2013-10-18,6680,6700,6590,6670,21853,71460.0,10713625.0
2013-10-21,6670,6670,6600,6630,8538,71031.0,10713625.0
2013-10-22,6600,6780,6590,6640,10638,71138.0,10713625.0
2013-10-23,6640,6660,6580,6600,8543,70710.0,10713625.0
2013-10-24,6640,6700,6600,6650,5151,71246.0,10713625.0
2013-10-25,6590,6620,6580,6620,4998,70924.0,10713625.0
2013-10-28,6620,6900,6580,6580,3576,70496.0,10713625.0
2013-10-29,6520,6640,6520,6620,9260,70924.0,10713625.0
2013-10-30,6520,6760,6520,6720,14512,71996.0,10713625.0
2013-10-31,6740,6810,6690,6750,9618,72317.0,10713625.0
2013-11-01,6700,6770,6700,6770,8943,72531.0,10713625.0
2013-11-04,6890,6890,6720,6870,18735,73603.0,10713625.0
2013-11-05,7000,7000,6800,6870,10728,73603.0,10713625.0
2013-11-06,6850,6890,6820,6870,9449,73603.0,10713625.0
2013-11-07,6890,6900,6860,6880,6142,73710.0,10713625.0
2013-11-08,6860,6910,6730,6860,7747,73495.0,10713625.0
2013-11-11,6860,6860,6600,6750,17470,72317.0,10713625.0
2013-11-12,6660,6740,6630,6730,6062,72103.0,10713625.0
2013-11-13,6730,6770,6600,6770,8726,72531.0,10713625.0
2013-11-14,6770,6770,6650,6720,4711,71996.0,10713625.0
2013-11-15,6720,6780,6600,6630,14071,71031.0,10713625.0
2013-11-18,6670,6670,6500,6500,5274,69639.0,10713625.0
2013-11-19,6500,6680,6420,6600,14374,70710.0,10713625.0
2013-11-20,6480,6630,6450,6540,5438,70067.0,10713625.0
2013-11-21,6450,6590,6450,6530,4718,69960.0,10713625.0
2013-11-22,6460,6560,6460,6520,13650,69853.0,10713625.0
2013-11-25,6500,6520,6450,6490,3747,69531.0,10713625.0
2013-11-26,6470,6470,6340,6450,6747,69103.0,10713625.0
2013-11-27,6520,6530,6370,6400,14537,68567.0,10713625.0
2013-11-28,6570,7360,6570,7360,661696,78852.0,10713625.0
2013-11-29,7910,8460,7800,8460,1335524,90637.0,10713625.0
2013-12-02,8950,9000,8270,8710,2136017,93316.0,10713625.0
2013-12-03,8570,8820,8330,8680,1267829,92994.0,10713625.0
2013-12-04,8820,8850,8060,8210,1006847,87959.0,10713625.0
2013-12-05,8300,8430,8120,8240,509077,88280.0,10713625.0
2013-12-06,8240,8340,7960,8260,471776,88495.0,10713625.0
2013-12-09,8520,9490,7600,7650,1958151,81959.0,10713625.0
2013-12-10,7600,7700,7370,7640,376969,81852.0,10713625.0
2013-12-11,7460,7660,7150,7190,287208,77031.0,10713625.0
2013-12-12,7000,7220,7000,7080,184316,75852.0,10713625.0
2013-12-13,7060,7260,6800,6920,213865,74138.0,10713625.0
2013-12-16,6970,7050,6750,6750,154538,72317.0,10713625.0
2013-12-17,6770,6930,6650,6750,88651,72317.0,10713625.0
2013-12-18,6710,6840,6570,6620,106095,70924.0,10713625.0
2013-12-19,6670,6830,6670,6820,87237,73067.0,10713625.0
2013-12-20,6760,6950,6580,6950,273136,74460.0,10713625.0
2013-12-23,6890,6890,6760,6760,131100,72424.0,10713625.0
2013-12-24,6770,7080,6680,6970,159851,74674.0,10713625.0
2013-12-26,7010,7010,6850,6900,81052,73924.0,10713625.0
2013-12-27,6840,6970,6800,6910,42661,74031.0,10713625.0
2013-12-30,6870,6970,6810,6900,43280,73924.0,10713625.0
2014-01-02,6960,7030,6810,6950,61823,74460.0,10713625.0
2014-01-03,6900,7960,6880,7380,823264,79067.0,10713625.0
2014-01-06,7500,7640,7280,7310,226407,78317.0,10713625.0
2014-01-07,7290,7440,7230,7230,116608,77460.0,10713625.0
2014-01-08,7270,7330,7120,7160,99865,76710.0,10713625.0
2014-01-09,7400,7530,7190,7210,162262,77245.0,10713625.0
2014-01-10,7190,7510,7100,7460,189059,79924.0,10713625.0
2014-01-13,7230,7330,7100,7260,180161,77781.0,10713625.0
2014-01-14,7230,7610,7200,7310,399724,78317.0,10713625.0
2014-01-15,7310,7500,7310,7380,134577,79067.0,10713625.0
2014-01-16,7430,7610,7320,7610,186457,81531.0,10713625.0
2014-01-17,7600,7640,7460,7490,111280,80245.0,10713625.0
2014-01-20,7590,7660,7430,7500,85607,80352.0,10713625.0
2014-01-21,7560,7560,7240,7350,178300,78745.0,10713625.0
2014-01-22,7360,7360,7130,7150,155209,76602.0,10713625.0
2014-01-23,7220,7330,7050,7100,78231,76067.0,10713625.0
2014-01-24,7180,7180,6990,7090,60631,75960.0,10713625.0
2014-01-27,6900,6970,6740,6810,77190,72960.0,10713625.0
2014-01-28,6950,6950,6730,6840,40946,73281.0,10713625.0
2014-01-29,6810,6970,6740,6900,43009,73924.0,10713625.0
2014-02-03,6870,7050,6800,7010,80293,75103.0,10713625.0
2014-02-04,6900,7150,6880,6960,85834,74567.0,10713625.0
2014-02-05,6990,7040,6900,6910,40188,74031.0,10713625.0
2014-02-06,6880,6960,6840,6900,40144,73924.0,10713625.0
2014-02-07,6870,7000,6830,6920,54330,74138.0,10713625.0
2014-02-10,6980,7420,6980,7260,316296,77781.0,10713625.0
2014-02-11,7380,8340,7210,8330,1698110,89244.0,10713625.0
2014-02-12,8020,8070,7630,7750,624768,83031.0,10713625.0
2014-02-13,7750,7900,7650,7700,195147,82495.0,10713625.0
2014-02-14,7670,7780,7430,7500,236673,80352.0,10713625.0
2014-02-17,7710,8050,7390,7390,364136,79174.0,10713625.0
2014-02-18,7430,7500,7200,7390,146140,79174.0,10713625.0
2014-02-19,7390,7850,7300,7590,192974,81316.0,10713625.0
2014-02-20,7480,7720,7270,7400,176598,79281.0,10713625.0
2014-02-21,7450,7820,7400,7610,198958,81531.0,10713625.0
2014-02-24,7610,7770,7460,7500,122422,80352.0,10713625.0
2014-02-25,7530,7600,7300,7550,167941,80888.0,10713625.0
2014-02-26,7580,7780,7560,7610,147896,81531.0,10713625.0
2014-02-27,7700,7760,7520,7720,94428,82709.0,10713625.0
2014-02-28,7680,7760,7560,7670,64254,82174.0,10713625.0
2014-03-03,6970,7160,6740,6750,494879,72317.0,10713625.0
2014-03-04,6750,7020,6660,6870,283127,73603.0,10713625.0
2014-03-05,7000,7000,6880,6910,60341,74031.0,10713625.0
2014-03-06,6850,6930,6820,6900,55233,73924.0,10713625.0
2014-03-07,6870,6950,6800,6870,65854,73603.0,10713625.0
2014-03-10,6870,6870,6750,6820,59891,73067.0,10713625.0
2014-03-11,6750,6860,6680,6720,51733,71996.0,10713625.0
2014-03-12,6700,6780,6470,6670,83195,71460.0,10713625.0
2014-03-13,6770,6770,6510,6610,44500,70817.0,10713625.0
2014-03-14,6500,6700,6500,6610,38264,70817.0,10713625.0
2014-03-17,6570,6690,6480,6580,45872,70496.0,10713625.0
2014-03-18,6580,6590,6450,6460,65378,69210.0,10713625.0
2014-03-19,6480,6530,6240,6240,76010,66853.0,10713625.0
2014-03-20,6150,6380,6150,6300,43124,67496.0,10713625.0
2014-03-21,6300,6360,6220,6250,20213,66960.0,10713625.0
2014-03-24,6300,6380,6240,6240,27475,66853.0,10713625.0
2014-03-25,6300,6300,6180,6240,25864,66853.0,10713625.0
2014-03-26,6310,6320,6200,6290,23918,67389.0,10713625.0
2014-03-27,6230,6280,6140,6140,55762,65782.0,10713625.0
2014-03-28,6160,6220,6150,6210,16900,66532.0,10713625.0
2014-03-31,6130,6290,6130,6260,13259,67067.0,10713625.0
2014-04-01,6220,6290,6210,6230,21558,66746.0,10713625.0
2014-04-02,6240,6380,6240,6300,39591,67496.0,10713625.0
2014-04-03,6310,6380,6240,6370,47866,68246.0,10713625.0
2014-04-04,6370,6440,6340,6400,23356,68567.0,10713625.0
2014-04-07,6310,6400,6260,6310,32765,67603.0,10713625.0
2014-04-08,6250,6300,6170,6180,45181,66210.0,10713625.0
2014-04-09,6190,6260,6010,6130,77449,65675.0,10713625.0
2014-04-10,6100,6140,6060,6140,31082,65782.0,10713625.0
2014-04-11,6120,6280,6070,6160,47024,65996.0,10713625.0
2014-04-14,6180,6620,6180,6400,118410,68567.0,10713625.0
2014-04-15,6420,6790,6400,6790,161787,72746.0,10713625.0
2014-04-16,6880,6890,6700,6790,98512,72746.0,10713625.0
2014-04-17,6740,6830,6560,6600,65465,70710.0,10713625.0
2014-04-18,6540,6600,6500,6520,36424,69853.0,10713625.0
2014-04-21,6530,6790,6460,6690,49545,71674.0,10713625.0
2014-04-22,6690,6760,6510,6580,36727,70496.0,10713625.0
2014-04-23,6590,6600,6500,6520,35135,69853.0,10713625.0
2014-04-24,6520,6590,6370,6410,45174,68674.0,10713625.0
2014-04-25,6410,6650,6400,6500,47131,69639.0,10713625.0
2014-04-28,6500,6880,6500,6840,101965,73281.0,10713625.0
2014-04-29,6990,7100,6700,6730,103466,72103.0,10713625.0
2014-04-30,6700,6870,6650,6810,51406,72960.0,10713625.0
2014-05-02,6890,6890,6730,6820,48615,73067.0,10713625.0
2014-05-07,6720,6840,6620,6630,42332,71031.0,10713625.0
2014-05-08,6750,6750,6570,6570,42259,70389.0,10713625.0
2014-05-09,6600,6700,6570,6600,43073,70710.0,10713625.0
2014-05-12,6590,6790,6570,6580,39955,70496.0,10713625.0
2014-05-13,6560,6610,6430,6440,56052,68996.0,10713625.0
2014-05-14,6450,6490,6310,6410,42779,68674.0,10713625.0
2014-05-15,6370,6470,6360,6440,46381,68996.0,10713625.0
2014-05-16,6480,6600,6400,6500,50857,69639.0,10713625.0
2014-05-19,6500,6550,6200,6240,69129,66853.0,10713625.0
2014-05-20,6270,6340,6140,6240,35437,66853.0,10713625.0
2014-05-21,6190,6430,6170,6280,19502,67282.0,10713625.0
2014-05-22,6290,6420,6280,6320,17327,67710.0,10713625.0
2014-05-23,6320,6380,6250,6350,19608,68032.0,10713625.0
2014-05-26,6390,6390,6160,6280,36050,67282.0,10713625.0
2014-05-27,6280,6300,6140,6220,21805,66639.0,10713625.0
2014-05-28,6220,6350,6150,6230,11690,66746.0,10713625.0
2014-05-29,6250,6330,6200,6210,19485,66532.0,10713625.0
2014-05-30,6210,6370,6200,6200,22238,66424.0,10713625.0
2014-06-02,6300,6370,6050,6050,41169,64817.0,10713625.0
2014-06-03,6020,6200,5960,6070,34027,65032.0,10713625.0
2014-06-05,6000,6190,5850,5860,25450,62782.0,10713625.0
2014-06-09,5960,6150,5950,6060,28233,64925.0,10713625.0
2014-06-10,5980,6100,5980,6080,5957,65139.0,10713625.0
2014-06-11,5970,6100,5970,6030,17823,64603.0,10713625.0
2014-06-12,5980,6040,5930,5990,11283,64175.0,10713625.0
2014-06-13,5910,5990,5790,5830,25832,62460.0,10713625.0
2014-06-16,5830,5910,5800,5870,14950,62889.0,10713625.0
2014-06-17,5760,5840,5650,5750,45115,61603.0,10713625.0
2014-06-18,5650,5710,5440,5520,101246,59139.0,10713625.0
2014-06-19,5570,5750,5550,5730,46384,61389.0,10713625.0
2014-06-20,5610,5730,5600,5700,17180,61068.0,10713625.0
2014-06-23,5780,5820,5620,5690,10730,60961.0,10713625.0
2014-06-24,5700,5700,5520,5550,13561,59461.0,10713625.0
2014-06-25,5550,5880,5400,5520,29935,59139.0,10713625.0
2014-06-26,5410,5550,5320,5460,45128,58496.0,10713625.0
2014-06-27,5460,5470,5320,5470,23954,58604.0,10713625.0
2014-06-30,5480,5540,5400,5460,15091,58496.0,10713625.0
2014-07-01,5470,5550,5400,5550,24666,59461.0,10713625.0
2014-07-02,5550,5570,5470,5560,18496,59568.0,10713625.0
2014-07-03,5530,5570,5480,5500,25069,58925.0,10713625.0
2014-07-04,5560,5570,5490,5530,11882,59246.0,10713625.0
2014-07-07,5540,5540,5440,5480,13285,58711.0,10713625.0
2014-07-08,5470,5480,5340,5400,18232,57854.0,10713625.0
2014-07-09,5350,5400,5060,5330,83116,57104.0,10713625.0
2014-07-10,5350,5360,5140,5230,38708,56032.0,10713625.0
2014-07-11,5230,5230,4985,4985,64770,53407.0,10713625.0
2014-07-14,4895,4990,4640,4900,243584,52497.0,10713625.0
2014-07-15,4840,5070,4840,4905,89002,52550.0,10713625.0
2014-07-16,4975,4975,4810,4890,30580,52390.0,10713625.0
2014-07-17,4910,5110,4900,5010,35274,53675.0,10713625.0
2014-07-18,5020,5110,4960,5080,11616,54425.0,10713625.0
2014-07-21,5120,5150,5080,5140,10666,55068.0,10713625.0
2014-07-22,5140,5200,5120,5170,12013,55389.0,10713625.0
2014-07-23,5120,5210,5100,5100,25975,54639.0,10713625.0
2014-07-24,5070,5400,5070,5160,33514,55282.0,10713625.0
2014-07-25,5300,5300,4950,5130,15420,54961.0,10713625.0
2014-07-28,5090,5140,5000,5020,32852,53782.0,10713625.0
2014-07-29,4985,5020,4940,5020,10152,53782.0,10713625.0
2014-07-30,5110,5110,4960,5060,6153,54211.0,10713625.0
2014-07-31,5000,5000,4620,4850,86689,51961.0,10713625.0
2014-08-01,4720,4870,4715,4850,19297,51961.0,10713625.0
2014-08-04,4900,4900,4750,4895,6447,52443.0,10713625.0
2014-08-05,4895,4950,4785,4865,18987,52122.0,10713625.0
2014-08-06,4830,4870,4700,4700,29293,50354.0,10713625.0
2014-08-07,4710,4830,4695,4785,17224,51265.0,10713625.0
2014-08-08,4695,4760,4600,4755,28565,50943.0,10713625.0
2014-08-11,4795,4840,4680,4830,10549,51747.0,10713625.0
2014-08-12,4760,4830,4745,4780,10603,51211.0,10713625.0
2014-08-13,4800,4830,4730,4795,13511,51372.0,10713625.0
2014-08-14,4800,4830,4750,4820,17261,51640.0,10713625.0
2014-08-18,4820,4835,4755,4815,11633,51586.0,10713625.0
2014-08-19,4770,4820,4710,4805,10177,51479.0,10713625.0
2014-08-20,4800,4850,4730,4795,20104,51372.0,10713625.0
2014-08-21,4810,4810,4700,4750,7821,50890.0,10713625.0
2014-08-22,4720,4770,4715,4750,7216,50890.0,10713625.0
2014-08-25,4705,4750,4610,4710,34938,50461.0,10713625.0
2014-08-26,4710,4725,4600,4680,38173,50140.0,10713625.0
2014-08-27,4600,4835,4600,4780,36313,51211.0,10713625.0
2014-08-28,4850,4850,4600,4730,9901,50675.0,10713625.0
2014-08-29,4795,4800,4660,4705,6129,50408.0,10713625.0
2014-09-01,4760,4760,4640,4640,7847,49711.0,10713625.0
2014-09-02,4640,4850,4595,4755,10283,50943.0,10713625.0
2014-09-03,4800,4815,4690,4795,11107,51372.0,10713625.0
2014-09-04,4835,4835,4770,4800,2310,51425.0,10713625.0
2014-09-05,4800,4800,4650,4675,10506,50086.0,10713625.0
2014-09-11,4800,4800,4545,4565,26066,48908.0,10713625.0
2014-09-12,4505,4565,4385,4460,74263,47783.0,10713625.0
2014-09-15,4360,4475,4350,4460,41630,47783.0,10713625.0
2014-09-16,4400,4635,4400,4600,83480,49283.0,10713625.0
2014-09-17,4575,4605,4480,4530,27566,48533.0,10713625.0
2014-09-18,4560,4560,4450,4465,18041,47836.0,10713625.0
2014-09-19,4490,4490,4400,4465,21714,47836.0,10713625.0
2014-09-22,4475,4475,4400,4440,16785,47568.0,10713625.0
2014-09-23,4440,4460,4395,4440,18281,47568.0,10713625.0
2014-09-24,4435,4455,4380,4380,36786,46926.0,10713625.0
2014-09-25,4355,4425,4315,4315,35746,46229.0,10713625.0
2014-09-26,4265,4310,4150,4250,49820,45533.0,10713625.0
2014-09-29,4220,4285,4155,4155,20388,44515.0,10713625.0
2014-09-30,4060,4115,4005,4055,96881,43444.0,10713625.0
2014-10-01,3960,4200,3960,4100,71807,43926.0,10713625.0
2014-10-02,4020,4150,4020,4070,8550,43604.0,10713625.0
2014-10-06,4070,4170,4000,4105,20919,43979.0,10713625.0
2014-10-07,4070,4185,4055,4145,5748,44408.0,10713625.0
2014-10-08,4190,4260,4110,4210,51722,45104.0,10713625.0
2014-10-10,4250,4400,4150,4230,23611,45319.0,10713625.0
2014-10-13,4185,4310,4160,4240,26628,45426.0,10713625.0
2014-10-14,4240,4325,4200,4285,16125,45908.0,10713625.0
2014-10-15,4290,4450,4290,4380,18357,46926.0,10713625.0
2014-10-16,4320,4410,4300,4375,8971,46872.0,10713625.0
2014-10-17,4385,4390,4235,4355,8240,46658.0,10713625.0
2014-10-20,4320,4330,4270,4330,8500,46390.0,10713625.0
2014-10-21,4330,4420,4300,4335,7692,46444.0,10713625.0
2014-10-22,4360,4400,4305,4360,6967,46711.0,10713625.0
2014-10-23,4360,4370,4320,4360,7232,46711.0,10713625.0
2014-10-24,4410,4680,4355,4380,37380,46926.0,10713625.0
2014-10-27,4380,4435,4315,4400,23403,47140.0,10713625.0
2014-10-28,4400,4540,4380,4440,49357,47568.0,10713625.0
2014-10-29,4500,4730,4280,4450,95633,47676.0,10713625.0
2014-10-30,4345,4445,4315,4365,34450,46765.0,10713625.0
2014-10-31,4430,4430,4250,4330,39656,46390.0,10713625.0
2014-11-03,4275,4295,4170,4185,19361,44837.0,10713625.0
2014-11-04,4240,4300,4160,4165,14605,44622.0,10713625.0
2014-11-05,4115,4190,4115,4125,9914,44194.0,10713625.0
2014-11-06,4105,4175,4090,4090,15278,43819.0,10713625.0
2014-11-07,4090,4290,4090,4270,7577,45747.0,10713625.0
2014-11-10,4315,4315,4195,4240,15390,45426.0,10713625.0
2014-11-11,4265,4590,4190,4450,32296,47676.0,10713625.0
2014-11-12,4380,4500,4380,4470,21043,47890.0,10713625.0
2014-11-13,4420,4650,4420,4560,26302,48854.0,10713625.0
2014-11-14,4590,4650,4535,4640,8113,49711.0,10713625.0
2014-11-17,4750,4750,4565,4635,9393,49658.0,10713625.0
2014-11-18,4635,4635,4470,4580,10166,49068.0,10713625.0
2014-11-19,4510,4580,4440,4440,20905,47568.0,10713625.0
2014-11-20,4445,4460,4395,4400,10958,47140.0,10713625.0
2014-11-21,4420,4550,4400,4495,9868,48158.0,10713625.0
2014-11-24,4485,4735,4450,4645,25130,49765.0,10713625.0
2014-11-25,4600,4730,4420,4490,28081,48104.0,10713625.0
2014-11-26,4440,4600,4440,4495,15370,48158.0,10713625.0
2014-11-27,4495,4570,4400,4460,8948,47783.0,10713625.0
2014-11-28,4495,4580,4450,4550,6850,48747.0,10713625.0
2014-12-01,4500,4565,4430,4440,11828,47568.0,10713625.0
2014-12-02,4460,4530,4400,4490,3659,48104.0,10713625.0
2014-12-03,4425,4515,4425,4470,10360,47890.0,10713625.0
2014-12-04,4485,4550,4390,4535,12931,48586.0,10713625.0
2014-12-05,4490,4505,4405,4480,9200,47997.0,10713625.0
2014-12-08,4465,4545,4365,4410,22431,47247.0,10713625.0
2014-12-09,4430,4430,4315,4420,10980,47354.0,10713625.0
2014-12-10,4365,4450,4290,4300,16403,46069.0,10713625.0
2014-12-11,4300,4375,4220,4300,10769,46069.0,10713625.0
2014-12-12,4275,4390,4275,4300,8159,46069.0,10713625.0
2014-12-15,4220,4345,4220,4305,6623,46122.0,10713625.0
2014-12-16,4260,4400,4260,4275,5953,45801.0,10713625.0
2014-12-17,4260,4355,4250,4260,4770,45640.0,10713625.0
2014-12-18,4240,4350,4215,4280,10300,45854.0,10713625.0
2014-12-19,4380,4385,4290,4310,3601,46176.0,10713625.0
2014-12-22,4400,4400,4305,4375,8039,46872.0,10713625.0
2014-12-23,4400,4420,4330,4370,658,46819.0,10713625.0
2014-12-24,4405,4495,4340,4480,7033,47997.0,10713625.0
2014-12-26,4490,4530,4385,4500,21778,48211.0,10713625.0
2014-12-29,4450,4500,4250,4360,21800,46711.0,10713625.0
2014-12-30,4400,4455,4315,4440,16783,47568.0,10713625.0
2015-01-02,4455,4500,4235,4300,31425,46069.0,10713625.0
2015-01-05,4260,4260,4130,4210,34359,45104.0,10713625.0
2015-01-06,4200,4200,4090,4145,30360,44408.0,10713625.0
2015-01-07,4145,4265,4060,4245,29163,45479.0,10713625.0
2015-01-08,4240,4325,4185,4290,6332,45961.0,10713625.0
2015-01-09,4350,4455,4235,4385,9143,46979.0,10713625.0
2015-01-12,4400,4400,4355,4400,2742,47140.0,10713625.0
2015-01-13,4400,4425,4300,4400,19966,47140.0,10713625.0
2015-01-14,4460,4475,4350,4400,13966,47140.0,10713625.0
2015-01-15,4460,4480,4395,4470,22855,47890.0,10713625.0
2015-01-16,4570,4570,4390,4455,12625,47729.0,10713625.0
2015-01-19,4495,4545,4380,4400,10492,47140.0,10713625.0
2015-01-20,4400,4475,4335,4395,12916,47086.0,10713625.0
2015-01-21,4365,4540,4365,4510,34781,48318.0,10713625.0
2015-01-22,4510,4700,4455,4565,26057,48908.0,10713625.0
2015-01-23,4580,4635,4490,4550,20193,48747.0,10713625.0
2015-01-26,4690,4690,4500,4610,25364,49390.0,10713625.0
2015-01-27,4610,4695,4560,4595,10349,49229.0,10713625.0
2015-01-28,4640,4640,4500,4540,12776,48640.0,10713625.0
2015-01-29,4540,4620,4450,4450,6709,47676.0,10713625.0
