제룡산업(147830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-24,7730,8340,7640,8340,288036,83400.0,10000000.0
2017-03-27,8280,8520,8160,8350,251135,83500.0,10000000.0
2017-03-28,8550,10850,8500,10050,6489982,100500.0,10000000.0
2017-03-29,10200,10550,9840,10450,1499737,104500.0,10000000.0
2017-03-30,10350,10450,9860,10150,933822,101500.0,10000000.0
2017-03-31,10100,11200,9940,10200,2723077,102000.0,10000000.0
2017-04-03,10200,10850,10150,10850,780205,108500.0,10000000.0
2017-04-04,10750,10900,9700,9900,1084933,99000.0,10000000.0
2017-04-05,9890,10400,9800,10200,659132,102000.0,10000000.0
2017-04-06,10050,10050,9310,9500,726748,95000.0,10000000.0
2017-04-07,9600,9710,9390,9630,291582,96300.0,10000000.0
2017-04-10,9250,9390,8660,8810,678849,88100.0,10000000.0
2017-04-11,8810,9460,8680,9160,988407,91600.0,10000000.0
2017-04-12,9100,11650,8950,10600,6775706,106000.0,10000000.0
2017-04-13,10850,11100,10200,10600,2844253,106000.0,10000000.0
2017-04-14,10300,11900,10300,11800,4917573,118000.0,10000000.0
2017-04-17,11450,12150,11400,11900,2713156,119000.0,10000000.0
2017-04-18,11800,11900,11100,11500,1664227,115000.0,10000000.0
2017-04-19,11350,11550,10650,10850,1075849,108500.0,10000000.0
2017-04-20,10800,11300,10650,10750,1474002,107500.0,10000000.0
2017-04-21,10800,11250,10650,11100,824031,111000.0,10000000.0
2017-04-24,11050,12350,10900,11500,2853227,115000.0,10000000.0
2017-04-25,11600,12100,10650,10700,2972975,107000.0,10000000.0
2017-04-26,10900,10900,10100,10100,876933,101000.0,10000000.0
2017-04-27,10100,10650,9790,10600,1091276,106000.0,10000000.0
2017-04-28,10550,10750,10200,10300,534970,103000.0,10000000.0
2017-05-02,10700,11350,10200,10600,2056467,106000.0,10000000.0
2017-05-04,10450,11450,10450,11450,1328348,114500.0,10000000.0
2017-05-08,12050,13250,11200,12350,5973493,123500.0,10000000.0
2017-05-10,12200,12800,10650,10900,3415478,109000.0,10000000.0
2017-05-11,11300,11400,10500,10700,1848904,107000.0,10000000.0
2017-05-12,10600,10650,10350,10550,649702,105500.0,10000000.0
2017-05-15,10150,10600,10100,10300,561821,103000.0,10000000.0
2017-05-16,10250,10450,10000,10450,557417,104500.0,10000000.0
2017-05-17,10650,11000,10250,10250,849417,102500.0,10000000.0
2017-05-18,10150,10600,10100,10450,392802,104500.0,10000000.0
2017-05-19,10500,10800,10350,10750,532563,107500.0,10000000.0
2017-05-22,10600,10900,10550,10750,366253,107500.0,10000000.0
2017-05-23,10950,11150,10550,10650,536226,106500.0,10000000.0
2017-05-24,10750,10850,10300,10500,477773,105000.0,10000000.0
2017-05-25,10500,10700,10350,10450,292063,104500.0,10000000.0
2017-05-26,10550,10650,10300,10550,420331,105500.0,10000000.0
2017-05-29,10400,10450,10000,10000,475039,100000.0,10000000.0
2017-05-30,10050,10100,9650,9650,386734,96500.0,10000000.0
2017-05-31,9620,9920,9330,9800,818787,98000.0,10000000.0
2017-06-01,9800,9830,9670,9790,188047,97900.0,10000000.0
2017-06-02,9740,10150,9670,10000,335063,100000.0,10000000.0
2017-06-05,10050,10300,9820,10200,316470,102000.0,10000000.0
2017-06-07,9900,10100,9870,10050,193139,100500.0,10000000.0
2017-06-08,9890,9890,9570,9580,346208,95800.0,10000000.0
2017-06-09,9560,9700,9430,9560,158213,95600.0,10000000.0
2017-06-12,9440,9530,8960,8960,313526,89600.0,10000000.0
2017-06-13,8960,9270,8960,9150,188621,91500.0,10000000.0
2017-06-14,9200,9410,9080,9380,196378,93800.0,10000000.0
2017-06-15,9390,9430,9210,9210,94169,92100.0,10000000.0
2017-06-16,9350,9440,9210,9250,117992,92500.0,10000000.0
2017-06-19,9250,9310,9000,9120,124376,91200.0,10000000.0
2017-06-20,8970,9010,8650,8650,263569,86500.0,10000000.0
2017-06-21,8550,8840,8550,8800,134221,88000.0,10000000.0
2017-06-22,8820,9080,8760,8950,148324,89500.0,10000000.0
2017-06-23,8920,9300,8850,9120,121604,91200.0,10000000.0
2017-06-26,9130,9190,8960,9080,69950,90800.0,10000000.0
2017-06-27,9020,9300,9020,9210,75113,92100.0,10000000.0
2017-06-28,9150,9390,9130,9150,60838,91500.0,10000000.0
2017-06-29,9130,9410,9130,9360,126719,93600.0,10000000.0
2017-06-30,9310,9540,9170,9450,191193,94500.0,10000000.0
2017-07-03,9800,9950,9400,9400,552333,94000.0,10000000.0
2017-07-04,9370,9510,9030,9200,275695,92000.0,10000000.0
2017-07-05,9120,9270,9040,9080,112431,90800.0,10000000.0
2017-07-06,9060,9200,9020,9170,90636,91700.0,10000000.0
2017-07-07,9370,9370,9030,9070,97717,90700.0,10000000.0
2017-07-10,9030,9100,8690,8700,130975,87000.0,10000000.0
2017-07-11,8590,8770,8580,8700,56943,87000.0,10000000.0
2017-07-12,8650,8810,8650,8710,51069,87100.0,10000000.0
2017-07-13,8670,8820,8660,8820,61808,88200.0,10000000.0
2017-07-14,8770,8870,8740,8790,51745,87900.0,10000000.0
2017-07-17,8940,9650,8940,9150,519286,91500.0,10000000.0
2017-07-18,9110,9410,9050,9240,172738,92400.0,10000000.0
2017-07-19,9220,9460,9150,9420,113244,94200.0,10000000.0
2017-07-20,9300,9380,9070,9120,157691,91200.0,10000000.0
2017-07-21,9080,9200,9030,9200,70528,92000.0,10000000.0
2017-07-24,9120,9190,8690,8750,218020,87500.0,10000000.0
2017-07-25,8700,8810,8570,8630,93028,86300.0,10000000.0
2017-07-26,8580,8630,8340,8400,135457,84000.0,10000000.0
2017-07-27,8490,8560,8360,8500,94624,85000.0,10000000.0
2017-07-28,8420,8570,8300,8340,59135,83400.0,10000000.0
2017-07-31,8010,8090,7500,7780,289010,77800.0,10000000.0
2017-08-01,7700,7880,7690,7690,152323,76900.0,10000000.0
2017-08-02,7800,7940,7760,7780,154051,77800.0,10000000.0
2017-08-03,7700,7700,7210,7290,275598,72900.0,10000000.0
2017-08-04,7330,7440,7300,7350,101834,73500.0,10000000.0
2017-08-07,7330,8250,7330,7700,459839,77000.0,10000000.0
2017-08-08,7600,7750,7480,7710,116445,77100.0,10000000.0
2017-08-09,7590,7870,7550,7830,98048,78300.0,10000000.0
2017-08-10,7800,8440,7690,8100,551222,81000.0,10000000.0
2017-08-11,7900,8360,7800,8240,392297,82400.0,10000000.0
2017-08-14,8370,8580,8230,8430,299899,84300.0,10000000.0
2017-08-16,8520,8520,8100,8380,148555,83800.0,10000000.0
2017-08-17,8310,8480,8270,8330,112710,83300.0,10000000.0
2017-08-18,8330,8390,8250,8330,72294,83300.0,10000000.0
2017-08-21,8280,8440,8230,8380,56528,83800.0,10000000.0
2017-08-22,8320,8510,8280,8500,89547,85000.0,10000000.0
2017-08-23,8560,8750,8470,8620,145063,86200.0,10000000.0
2017-08-24,8710,8970,8550,8580,344516,85800.0,10000000.0
2017-08-25,8580,8700,8500,8680,74327,86800.0,10000000.0
2017-08-28,8680,8730,8610,8630,53662,86300.0,10000000.0
2017-08-29,8400,8520,8300,8470,104970,84700.0,10000000.0
2017-08-30,8440,8520,8350,8450,58054,84500.0,10000000.0
2017-08-31,8470,8620,8450,8580,90685,85800.0,10000000.0
2017-09-01,8440,8760,8440,8740,90995,87400.0,10000000.0
2017-09-04,8350,8490,8280,8430,174445,84300.0,10000000.0
2017-09-05,8430,8500,8170,8240,136285,82400.0,10000000.0
2017-09-06,8300,8390,8030,8080,104456,80800.0,10000000.0
2017-09-07,8090,8290,8000,8100,80584,81000.0,10000000.0
2017-09-08,8110,8220,7990,8100,75600,81000.0,10000000.0
2017-09-11,8150,8170,8030,8110,54911,81100.0,10000000.0
2017-09-12,8160,8200,7920,7960,52091,79600.0,10000000.0
2017-09-13,7920,8000,7630,7730,106808,77300.0,10000000.0
2017-09-14,7810,8440,7660,8100,255461,81000.0,10000000.0
2017-09-15,7930,8180,7900,8140,74925,81400.0,10000000.0
2017-09-18,8140,8170,7900,7940,93377,79400.0,10000000.0
2017-09-19,7940,8130,7930,8130,66129,81300.0,10000000.0
2017-09-20,8100,8140,7850,7910,90298,79100.0,10000000.0
2017-09-21,7910,8080,7800,7870,112227,78700.0,10000000.0
2017-09-22,7870,7870,7500,7580,121267,75800.0,10000000.0
2017-09-25,7510,7650,7340,7370,79695,73700.0,10000000.0
2017-09-26,7200,7530,7200,7410,79867,74100.0,10000000.0
2017-09-27,7410,7640,7400,7610,34487,76100.0,10000000.0
2017-09-28,7600,7770,7590,7710,49375,77100.0,10000000.0
2017-09-29,7840,8050,7820,7950,94943,79500.0,10000000.0
2017-10-10,7870,7930,7640,7650,78765,76500.0,10000000.0
2017-10-11,7650,7780,7580,7640,29746,76400.0,10000000.0
2017-10-12,7730,7770,7560,7700,74073,77000.0,10000000.0
2017-10-13,7700,7740,7450,7480,68938,74800.0,10000000.0
2017-10-16,7480,7650,7290,7540,81792,75400.0,10000000.0
2017-10-17,7590,7730,7460,7500,106645,75000.0,10000000.0
2017-10-18,7530,7560,7390,7460,77452,74600.0,10000000.0
2017-10-19,7490,7530,7400,7530,44299,75300.0,10000000.0
2017-10-20,7490,7750,7450,7690,51036,76900.0,10000000.0
2017-10-23,7650,7730,7570,7580,44622,75800.0,10000000.0
2017-10-24,7580,7710,7550,7620,67250,76200.0,10000000.0
2017-10-25,7650,7830,7580,7700,95436,77000.0,10000000.0
2017-10-26,7780,7800,7640,7710,58036,77100.0,10000000.0
2017-10-27,7730,7980,7720,7980,116791,79800.0,10000000.0
2017-10-30,8040,8250,7980,8220,125170,82200.0,10000000.0
2017-10-31,8260,8510,8190,8430,226879,84300.0,10000000.0
2017-11-01,8430,8500,8170,8310,139532,83100.0,10000000.0
2017-11-02,8350,8410,8250,8300,102507,83000.0,10000000.0
2017-11-03,8260,8320,8150,8290,62755,82900.0,10000000.0
2017-11-06,8250,8260,8020,8060,88555,80600.0,10000000.0
2017-11-07,8150,8200,8070,8100,48860,81000.0,10000000.0
2017-11-08,8180,8350,8100,8150,73856,81500.0,10000000.0
2017-11-09,8200,8230,8010,8090,42084,80900.0,10000000.0
2017-11-10,8140,8240,8050,8170,41906,81700.0,10000000.0
2017-11-13,8240,8820,8240,8400,670780,84000.0,10000000.0
2017-11-14,8320,8400,8040,8190,142152,81900.0,10000000.0
2017-11-15,8250,8450,8170,8420,261215,84200.0,10000000.0
2017-11-16,8400,8480,8150,8330,174974,83300.0,10000000.0
2017-11-17,8330,8370,8250,8310,83883,83100.0,10000000.0
2017-11-20,8290,8340,8170,8210,101827,82100.0,10000000.0
2017-11-21,8020,8020,7610,7650,275850,76500.0,10000000.0
2017-11-22,7700,7700,7400,7470,129249,74700.0,10000000.0
2017-11-23,7470,7630,7440,7610,75877,76100.0,10000000.0
2017-11-24,7540,7750,7540,7660,53914,76600.0,10000000.0
2017-11-27,7660,7660,7440,7500,99180,75000.0,10000000.0
2017-11-28,7500,7530,7410,7450,55222,74500.0,10000000.0
2017-11-29,7340,7540,7280,7540,102975,75400.0,10000000.0
2017-11-30,7450,7530,7360,7430,33984,74300.0,10000000.0
2017-12-01,7500,7530,7440,7520,70687,75200.0,10000000.0
2017-12-04,7520,7540,7460,7480,60007,74800.0,10000000.0
2017-12-05,7520,7680,7480,7660,58452,76600.0,10000000.0
2017-12-06,7670,7860,7670,7860,124146,78600.0,10000000.0
2017-12-07,7900,7930,7630,7680,92013,76800.0,10000000.0
2017-12-08,7680,7830,7600,7620,111100,76200.0,10000000.0
2017-12-11,7880,7960,7730,7870,108539,78700.0,10000000.0
2017-12-12,7800,7900,7760,7830,52396,78300.0,10000000.0
2017-12-13,7960,8230,7860,8120,265637,81200.0,10000000.0
2017-12-14,8110,8140,7890,7900,93755,79000.0,10000000.0
2017-12-15,7960,8040,7840,7920,73451,79200.0,10000000.0
2017-12-18,7900,7970,7840,7920,59310,79200.0,10000000.0
2017-12-19,7880,7930,7600,7690,140059,76900.0,10000000.0
2017-12-20,7750,7860,7570,7770,97710,77700.0,10000000.0
2017-12-21,7800,7820,7500,7580,53450,75800.0,10000000.0
2017-12-22,7660,7730,7440,7700,66090,77000.0,10000000.0
2017-12-26,7640,7870,7640,7820,34955,78200.0,10000000.0
2017-12-27,7850,7900,7720,7890,52783,78900.0,10000000.0
2017-12-28,7830,8130,7830,8100,139421,81000.0,10000000.0
2018-01-02,10100,10400,9300,10200,3105595,102000.0,10000000.0
2018-01-03,9900,12450,9760,11100,6340054,111000.0,10000000.0
2018-01-04,10800,11600,10300,11550,1889498,115500.0,10000000.0
2018-01-05,11350,12100,10700,11300,2059803,113000.0,10000000.0
2018-01-08,11600,11650,11100,11550,1051918,115500.0,10000000.0
2018-01-09,11450,11550,10250,10450,1300657,104500.0,10000000.0
2018-01-10,10450,10550,9600,9730,1245306,97300.0,10000000.0
2018-01-11,9830,9940,9530,9700,445100,97000.0,10000000.0
2018-01-12,9690,9730,9290,9390,447923,93900.0,10000000.0
2018-01-15,9430,9570,9230,9470,285846,94700.0,10000000.0
2018-01-16,9510,9530,9100,9100,316255,91000.0,10000000.0
2018-01-17,9090,9300,8850,9160,236543,91600.0,10000000.0
2018-01-18,9210,9420,9000,9420,226149,94200.0,10000000.0
2018-01-19,9420,9520,9180,9200,211135,92000.0,10000000.0
2018-01-22,9330,9350,8800,8950,175875,89500.0,10000000.0
2018-01-23,8920,9080,8850,8930,95931,89300.0,10000000.0
2018-01-24,8930,9200,8910,9130,157533,91300.0,10000000.0
2018-01-25,9150,9200,8940,9000,139851,90000.0,10000000.0
2018-01-26,9060,9200,8940,9200,142017,92000.0,10000000.0
2018-01-29,9220,9230,9000,9100,109694,91000.0,10000000.0
2018-01-30,8820,8980,8750,8860,214569,88600.0,10000000.0
2018-01-31,8860,8860,8590,8720,165221,87200.0,10000000.0
2018-02-01,8760,8880,8710,8830,99812,88300.0,10000000.0
2018-02-02,8790,8830,8510,8750,139538,87500.0,10000000.0
2018-02-05,8780,8960,8610,8640,205191,86400.0,10000000.0
2018-02-06,8300,8400,7930,8300,283412,83000.0,10000000.0
2018-02-07,8310,8730,8200,8200,289150,82000.0,10000000.0
2018-02-08,9530,9700,8750,9250,2284337,92500.0,10000000.0
2018-02-09,8900,9550,8790,9300,1105202,93000.0,10000000.0
2018-02-12,9010,9570,8650,9250,1066236,92500.0,10000000.0
2018-02-13,9150,10500,8970,9630,2383261,96300.0,10000000.0
2018-02-14,9650,10200,9510,9960,1177167,99600.0,10000000.0
2018-02-19,9700,9750,9220,9220,553439,92200.0,10000000.0
2018-02-20,9200,9350,8890,8920,343472,89200.0,10000000.0
2018-02-21,8900,9090,8890,9000,174057,90000.0,10000000.0
2018-02-22,8950,9670,8860,9600,977342,96000.0,10000000.0
2018-02-23,9590,9940,9430,9430,542444,94300.0,10000000.0
2018-02-26,9760,9840,9340,9390,460782,93900.0,10000000.0
2018-02-27,9380,9380,8940,9080,283486,90800.0,10000000.0
2018-02-28,8930,9100,8860,8960,146066,89600.0,10000000.0
2018-03-02,9000,9600,9000,9530,597464,95300.0,10000000.0
2018-03-05,10200,10500,9850,10150,1473783,101500.0,10000000.0
2018-03-06,10250,10350,9600,9950,778759,99500.0,10000000.0
2018-03-07,12100,12900,11950,12900,4041222,129000.0,10000000.0
2018-03-08,12300,14750,11600,13300,10294056,133000.0,10000000.0
2018-03-09,14450,14700,12550,12950,3707887,129500.0,10000000.0
2018-03-12,13200,13300,12750,13050,805594,130500.0,10000000.0
2018-03-13,12750,12800,12150,12600,809955,126000.0,10000000.0
2018-03-14,12300,12950,12300,12550,568104,125500.0,10000000.0
2018-03-15,12600,13150,12200,13050,613560,130500.0,10000000.0
2018-03-16,13100,13500,12800,13200,920938,132000.0,10000000.0
2018-03-19,14300,14800,13550,13850,2278058,138500.0,10000000.0
2018-03-20,13500,14100,13150,14000,679908,140000.0,10000000.0
2018-03-21,13900,14250,13550,13550,828892,135500.0,10000000.0
2018-03-22,13500,13850,13100,13800,622380,138000.0,10000000.0
2018-03-23,13300,14300,13100,13450,912127,134500.0,10000000.0
2018-03-26,13300,14300,13150,14300,756198,143000.0,10000000.0
2018-03-27,14300,14650,14000,14450,681256,144500.0,10000000.0
2018-03-28,14300,18500,14000,17350,8235889,173500.0,10000000.0
2018-03-29,17050,17400,15650,15900,2648728,159000.0,10000000.0
2018-03-30,15900,16350,15450,16200,1117193,162000.0,10000000.0
2018-04-02,15800,16050,15050,15050,717390,150500.0,10000000.0
2018-04-03,15050,16150,14700,15000,950066,150000.0,10000000.0
2018-04-04,15200,15550,14800,15100,536248,151000.0,10000000.0
2018-04-05,15100,15300,14200,14650,592612,146500.0,10000000.0
2018-04-06,14550,15200,14200,14300,399251,143000.0,10000000.0
2018-04-09,14600,15000,14000,14300,455745,143000.0,10000000.0
2018-04-10,14550,15200,13900,15000,531773,150000.0,10000000.0
2018-04-11,15200,15400,14700,15050,389555,150500.0,10000000.0
2018-04-12,15100,15300,14550,15150,314445,151500.0,10000000.0
2018-04-13,15350,16750,15150,15750,3184722,157500.0,10000000.0
2018-04-16,15650,16150,15550,15900,522358,159000.0,10000000.0
2018-04-17,16200,16950,15000,15300,1370430,153000.0,10000000.0
2018-04-18,16200,16700,15150,16100,1763020,161000.0,10000000.0
2018-04-19,16600,17350,16000,16750,2285681,167500.0,10000000.0
2018-04-20,16850,16850,15450,16100,873796,161000.0,10000000.0
2018-04-23,16650,16850,13850,14500,1501426,145000.0,10000000.0
2018-04-24,14400,14650,13300,13400,949252,134000.0,10000000.0
2018-04-25,13200,14750,13050,13750,1133376,137500.0,10000000.0
2018-04-26,13650,14000,12950,13250,497754,132500.0,10000000.0
2018-04-27,13600,13850,12800,13350,706935,133500.0,10000000.0
2018-04-30,14000,15200,13600,14300,1685101,143000.0,10000000.0
2018-05-02,14400,14700,13500,13700,777245,137000.0,10000000.0
2018-05-03,13800,13800,12350,12400,491487,124000.0,10000000.0
2018-05-04,12300,12850,12300,12750,356867,127500.0,10000000.0
2018-05-08,12300,12600,11550,11800,330190,118000.0,10000000.0
2018-05-09,11800,12300,11100,12050,342402,120500.0,10000000.0
2018-05-10,12400,12750,12050,12350,292652,123500.0,10000000.0
2018-05-11,12350,13150,11900,13100,501596,131000.0,10000000.0
2018-05-14,13900,13950,13400,13650,600916,136500.0,10000000.0
2018-05-15,13800,14950,13450,14650,1085806,146500.0,10000000.0
2018-05-16,13450,14050,12850,13000,803809,130000.0,10000000.0
2018-05-17,13150,14150,13000,13550,446223,135500.0,10000000.0
2018-05-18,13850,13900,13100,13400,412856,134000.0,10000000.0
2018-05-21,13250,13500,13050,13350,216619,133500.0,10000000.0
2018-05-23,13050,14500,12500,13800,758716,138000.0,10000000.0
2018-05-24,14250,14900,13550,14000,801930,140000.0,10000000.0
2018-05-25,11300,12350,11050,11500,891807,115000.0,10000000.0
2018-05-28,13800,14950,13500,14950,1344123,149500.0,10000000.0
2018-05-29,14550,15250,14100,14350,1089714,143500.0,10000000.0
2018-05-30,14500,14700,13700,13900,591240,139000.0,10000000.0
2018-05-31,14050,14500,13400,13600,415988,136000.0,10000000.0
2018-06-01,13950,14000,12750,12900,505960,129000.0,10000000.0
2018-06-04,13250,13550,12250,12300,361703,123000.0,10000000.0
2018-06-05,12000,12500,11600,12450,275815,124500.0,10000000.0
2018-06-07,12650,12950,12400,12400,192074,124000.0,10000000.0
2018-06-08,12700,13150,11950,12500,311953,125000.0,10000000.0
2018-06-11,12350,12850,12050,12850,241162,128500.0,10000000.0
2018-06-12,12850,13000,11200,12400,464503,124000.0,10000000.0
2018-06-14,11800,11900,10100,10150,662978,101500.0,10000000.0
2018-06-15,10050,10550,10050,10350,379467,103500.0,10000000.0
2018-06-18,10250,10750,10050,10350,277847,103500.0,10000000.0
2018-06-19,10500,11300,10250,10500,522836,105000.0,10000000.0
2018-06-20,10400,11100,10300,11050,230980,110500.0,10000000.0
2018-06-21,11100,11250,10550,10700,157067,107000.0,10000000.0
2018-06-22,10800,10900,9770,9830,351759,98300.0,10000000.0
2018-06-25,9620,10250,9510,9950,223065,99500.0,10000000.0
2018-06-26,9700,10050,9350,9370,167257,93700.0,10000000.0
2018-06-27,9370,9670,8730,8940,311492,89400.0,10000000.0
2018-06-28,8850,9240,8790,8860,189698,88600.0,10000000.0
2018-06-29,9070,9200,8760,9140,154988,91400.0,10000000.0
2018-07-02,9090,9190,8210,8320,174558,83200.0,10000000.0
2018-07-03,8360,8740,8210,8510,147159,85100.0,10000000.0
2018-07-04,8520,8850,8430,8590,81934,85900.0,10000000.0
2018-07-05,8530,8650,8200,8310,126384,83100.0,10000000.0
2018-07-06,8320,8590,8150,8550,107066,85500.0,10000000.0
2018-07-09,8250,8250,7620,7760,244080,77600.0,10000000.0
2018-07-10,7830,8250,7830,8100,154982,81000.0,10000000.0
2018-07-11,8040,8490,7950,8370,105277,83700.0,10000000.0
2018-07-12,8350,8600,8220,8330,102718,83300.0,10000000.0
2018-07-13,8400,8680,8350,8590,115095,85900.0,10000000.0
2018-07-16,8690,8690,8350,8510,104036,85100.0,10000000.0
2018-07-17,8500,8620,8310,8500,54416,85000.0,10000000.0
2018-07-18,8450,8460,7950,8170,113122,81700.0,10000000.0
2018-07-19,8150,8290,7950,8250,70202,82500.0,10000000.0
2018-07-20,8250,8320,7940,8030,68142,80300.0,10000000.0
2018-07-23,7950,8030,7610,7680,110433,76800.0,10000000.0
2018-07-24,7720,8330,7720,8130,240364,81300.0,10000000.0
2018-07-25,8210,8290,7960,8170,91725,81700.0,10000000.0
2018-07-26,8300,8850,8200,8740,468619,87400.0,10000000.0
2018-07-27,8700,8930,8510,8790,173635,87900.0,10000000.0
2018-07-30,8740,9000,8700,8810,106998,88100.0,10000000.0
2018-07-31,8840,8940,8310,8600,132117,86000.0,10000000.0
2018-08-01,8650,8890,8500,8890,70906,88900.0,10000000.0
2018-08-02,8880,8970,8560,8750,94708,87500.0,10000000.0
2018-08-03,8840,8840,8730,8780,31730,87800.0,10000000.0
2018-08-06,8670,8770,8550,8610,70121,86100.0,10000000.0
2018-08-07,8690,8700,8510,8600,47413,86000.0,10000000.0
2018-08-08,8610,9080,8590,8720,70236,87200.0,10000000.0
2018-08-09,8700,8760,8640,8640,32066,86400.0,10000000.0
2018-08-10,8890,9070,8780,9000,172515,90000.0,10000000.0
2018-08-13,9100,9450,8500,8540,245370,85400.0,10000000.0
2018-08-14,8570,8790,8320,8710,129667,87100.0,10000000.0
2018-08-16,9020,9420,8710,9360,446626,93600.0,10000000.0
2018-08-17,9300,9800,9180,9800,203932,98000.0,10000000.0
2018-08-20,9900,9930,9590,9790,141752,97900.0,10000000.0
2018-08-21,9950,9970,9680,9850,85709,98500.0,10000000.0
2018-08-22,9730,10100,9490,9800,363005,98000.0,10000000.0
2018-08-23,9800,10050,9700,9760,121827,97600.0,10000000.0
2018-08-24,9860,9910,9630,9910,118503,99100.0,10000000.0
2018-08-27,9010,9180,8850,8960,294909,89600.0,10000000.0
2018-08-28,8880,9060,8630,8670,182477,86700.0,10000000.0
2018-08-29,8630,8720,8500,8550,82804,85500.0,10000000.0
2018-08-30,8600,8970,8600,8760,94229,87600.0,10000000.0
2018-08-31,8610,8860,8610,8850,53630,88500.0,10000000.0
2018-09-03,9120,9120,8860,9020,87195,90200.0,10000000.0
2018-09-04,8970,9430,8970,9370,184154,93700.0,10000000.0
2018-09-05,9500,9550,9260,9440,121498,94400.0,10000000.0
2018-09-06,9700,11100,9640,10350,2546829,103500.0,10000000.0
2018-09-07,10450,10550,9980,10300,668228,103000.0,10000000.0
2018-09-10,10500,10950,10200,10900,678910,109000.0,10000000.0
2018-09-11,11000,11150,10550,10750,396842,107500.0,10000000.0
2018-09-12,10800,10850,10200,10750,414965,107500.0,10000000.0
2018-09-13,10750,10750,10350,10450,189413,104500.0,10000000.0
2018-09-14,10450,10550,10000,10300,205029,103000.0,10000000.0
2018-09-17,10500,10600,10150,10400,278508,104000.0,10000000.0
2018-09-18,10350,10450,9840,9900,208960,99000.0,10000000.0
2018-09-19,9850,10050,9300,9350,280391,93500.0,10000000.0
2018-09-20,9740,9750,9220,9480,125570,94800.0,10000000.0
2018-09-21,9310,9970,9310,9940,174565,99400.0,10000000.0
2018-09-27,9990,10150,9610,9670,98962,96700.0,10000000.0
2018-09-28,9620,9670,9200,9360,70276,93600.0,10000000.0
2018-10-01,9360,9620,9320,9320,55906,93200.0,10000000.0
2018-10-02,9230,9420,9150,9200,63134,92000.0,10000000.0
2018-10-04,9510,9590,9300,9360,133654,93600.0,10000000.0
2018-10-05,9210,9380,9080,9260,77841,92600.0,10000000.0
2018-10-08,9250,9360,9110,9230,35002,92300.0,10000000.0
2018-10-10,9040,9200,8010,8040,199576,80400.0,10000000.0
2018-10-11,7430,8040,7410,7410,197523,74100.0,10000000.0
2018-10-12,7220,7650,7220,7650,151081,76500.0,10000000.0
2018-10-15,7750,7840,7480,7550,107210,75500.0,10000000.0
2018-10-16,7550,7810,7550,7720,63371,77200.0,10000000.0
2018-10-17,7820,8100,7800,7940,92395,79400.0,10000000.0
2018-10-18,7890,8210,7860,7880,68934,78800.0,10000000.0
2018-10-19,7800,8040,7730,7950,47348,79500.0,10000000.0
2018-10-22,7800,7800,7440,7540,134066,75400.0,10000000.0
2018-10-23,7520,7700,7370,7370,73804,73700.0,10000000.0
2018-10-24,7390,7560,6990,7000,86732,70000.0,10000000.0
2018-10-25,6900,7270,6660,7070,108911,70700.0,10000000.0
2018-10-26,7090,7130,6600,6650,125383,66500.0,10000000.0
2018-10-29,6420,6640,5380,5380,305663,53800.0,10000000.0
2018-10-30,5040,5710,5010,5620,478079,56200.0,10000000.0
2018-10-31,5610,5960,5580,5830,123768,58300.0,10000000.0
2018-11-01,5970,6580,5950,6260,126362,62600.0,10000000.0
2018-11-02,6420,6700,6310,6700,60705,67000.0,10000000.0
2018-11-05,6750,6900,6510,6740,49508,67400.0,10000000.0
2018-11-06,6640,7040,6640,6800,68349,68000.0,10000000.0
2018-11-07,6960,7130,6270,6350,155005,63500.0,10000000.0
2018-11-08,6500,6770,6380,6760,71065,67600.0,10000000.0
2018-11-09,6670,6680,6400,6620,40494,66200.0,10000000.0
2018-11-12,6500,6630,6390,6490,34897,64900.0,10000000.0
2018-11-13,6320,6410,6100,6400,65566,64000.0,10000000.0
2018-11-14,6540,6570,6370,6420,37267,64200.0,10000000.0
2018-11-15,6340,6590,6340,6590,47385,65900.0,10000000.0
2018-11-16,6590,6720,6550,6630,38308,66300.0,10000000.0
2018-11-19,6710,6850,6700,6840,42671,68400.0,10000000.0
2018-11-20,6770,6860,6600,6800,23945,68000.0,10000000.0
2018-11-21,6750,6980,6690,6830,58446,68300.0,10000000.0
2018-11-22,6950,6950,6700,6780,18159,67800.0,10000000.0
2018-11-23,6870,7050,6720,6800,81560,68000.0,10000000.0
2018-11-26,7000,7010,6750,6790,69747,67900.0,10000000.0
2018-11-27,6740,6880,6700,6800,33922,68000.0,10000000.0
2018-11-28,6850,6880,6710,6760,29082,67600.0,10000000.0
2018-11-29,6780,8200,6780,7680,2985883,76800.0,10000000.0
2018-11-30,7670,7750,7530,7710,381665,77100.0,10000000.0
2018-12-03,7970,8710,7920,8220,1388279,82200.0,10000000.0
2018-12-04,8110,8520,8110,8400,502139,84000.0,10000000.0
2018-12-05,8250,8490,8220,8310,260632,83100.0,10000000.0
2018-12-06,8230,8320,7770,7820,296159,78200.0,10000000.0
2018-12-07,8020,9370,7970,8860,3451766,88600.0,10000000.0
2018-12-10,8470,8820,8430,8600,535111,86000.0,10000000.0
2018-12-11,8650,9180,8070,8880,1313214,88800.0,10000000.0
2018-12-12,8750,9080,8200,8450,567644,84500.0,10000000.0
2018-12-13,8200,8660,8200,8550,344587,85500.0,10000000.0
