이엘피(063760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-22,14200,14300,13550,14150,21692,69413.0,4905500.0
2018-10-23,14150,14500,13600,13900,11506,68186.0,4905500.0
2018-10-24,14100,14100,13350,13600,12891,66715.0,4905500.0
2018-10-25,13000,13450,12500,12900,30797,63281.0,4905500.0
2018-10-26,12950,13400,12200,12300,24691,60338.0,4905500.0
2018-10-29,12300,12700,11100,11150,37142,54696.0,4905500.0
2018-10-30,10250,11800,10250,11750,53059,57640.0,4905500.0
2018-10-31,11700,12900,11700,12600,19777,61809.0,4905500.0
2018-11-01,13650,13700,12900,13150,43849,64507.0,4905500.0
2018-11-02,13200,13750,13050,13400,27776,65734.0,4905500.0
2018-11-05,13700,14100,13200,13800,22245,67696.0,4905500.0
2018-11-06,13600,13950,13400,13800,11432,67696.0,4905500.0
2018-11-07,13850,14450,13300,13700,34367,67205.0,4905500.0
2018-11-08,13750,14100,13650,13750,15120,67451.0,4905500.0
2018-11-09,13750,14200,13500,13850,21456,67941.0,4905500.0
2018-11-12,13900,14450,13700,14300,37064,70149.0,4905500.0
2018-11-13,14000,14300,13700,14200,30020,69658.0,4905500.0
2018-11-14,14100,14100,13500,13700,24949,67205.0,4905500.0
2018-11-15,13800,13900,13550,13650,9705,66960.0,4905500.0
2018-11-16,13650,14000,13500,13750,12258,67451.0,4905500.0
2018-11-19,13800,13800,13600,13750,6854,67451.0,4905500.0
2018-11-20,13750,13750,13000,13300,20979,65243.0,4905500.0
2018-11-21,12850,13100,12600,13100,14720,64262.0,4905500.0
2018-11-22,13100,13250,12850,13050,5571,64017.0,4905500.0
2018-11-23,13150,13150,12500,12750,15873,62545.0,4905500.0
2018-11-26,12800,13000,12450,12500,14936,61319.0,4905500.0
2018-11-27,12700,15200,12700,13950,737610,68432.0,4905500.0
2018-11-28,13750,14400,13700,13900,83473,68186.0,4905500.0
2018-11-29,13900,14100,13600,13700,44531,67205.0,4905500.0
2018-11-30,13650,14050,13650,14050,30149,68922.0,4905500.0
2018-12-03,14550,14600,13300,13550,100606,66470.0,4905500.0
2018-12-04,13550,13750,13250,13750,36824,67451.0,4905500.0
2018-12-05,13550,13850,13350,13700,11195,67205.0,4905500.0
2018-12-06,13850,14150,13200,13450,23350,65979.0,4905500.0
2018-12-07,13450,13600,13200,13500,16552,66224.0,4905500.0
2018-12-10,13200,13400,12900,12950,28201,63526.0,4905500.0
2018-12-11,13050,13050,12300,12500,27209,61319.0,4905500.0
2018-12-12,12500,12850,12500,12850,8692,63036.0,4905500.0
2018-12-13,12950,13200,12700,13150,5744,64507.0,4905500.0
2018-12-14,13150,13200,12500,12900,9818,63281.0,4905500.0
2018-12-17,12850,13200,12350,12800,9914,62790.0,4905500.0
2018-12-18,12400,12750,12400,12750,7429,62545.0,4905500.0
2018-12-19,12750,13250,12450,13100,18697,64262.0,4905500.0
2018-12-20,13100,13100,12750,12800,7015,62790.0,4905500.0
2018-12-21,12800,12900,12600,12750,6429,62545.0,4905500.0
2018-12-24,12750,12750,12100,12700,13669,62300.0,4905500.0
2018-12-26,12350,12800,12350,12500,11011,61319.0,4905500.0
2018-12-27,12600,12850,12200,12550,7488,61564.0,4905500.0
2018-12-28,12500,12750,12350,12750,8716,62545.0,4905500.0
2019-01-02,12750,12850,12350,12700,6384,62300.0,4905500.0
2019-01-03,12800,13650,12550,12750,25848,62545.0,4905500.0
2019-01-04,12400,12750,12200,12750,10902,62545.0,4905500.0
2019-01-07,12800,13400,12500,13050,20679,64017.0,4905500.0
2019-01-08,12950,13200,12850,13100,8222,64262.0,4905500.0
2019-01-09,13100,13350,13000,13200,11977,64753.0,4905500.0
2019-01-10,13200,13900,13050,13500,16172,66224.0,4905500.0
2019-01-11,13500,13900,13450,13600,16122,66715.0,4905500.0
2019-01-14,13600,13950,13250,13500,4162,66224.0,4905500.0
2019-01-15,13200,13700,13200,13650,20251,66960.0,4905500.0
2019-01-16,13600,13750,13450,13750,7905,67451.0,4905500.0
2019-01-17,13750,13750,13300,13700,26676,67205.0,4905500.0
2019-01-18,13500,13700,13400,13700,15263,67205.0,4905500.0
2019-01-21,13700,14100,13600,14000,23612,68677.0,4905500.0
2019-01-22,13950,14250,13800,14050,15472,68922.0,4905500.0
2019-01-23,14000,14100,13650,14100,5210,69168.0,4905500.0
2019-01-24,14100,14100,13850,14050,12167,68922.0,4905500.0
2019-01-25,14200,15600,14000,15200,225404,74564.0,4905500.0
2019-01-28,15450,17000,15250,17000,224381,83394.0,4905500.0
2019-01-29,17100,17150,16400,16500,68874,80941.0,4905500.0
2019-01-30,16800,17900,16600,17500,114418,85846.0,4905500.0
2019-01-31,17200,17650,15850,16000,200109,78488.0,4905500.0
2019-02-01,16000,16300,15600,15850,49900,77752.0,4905500.0
2019-02-07,15800,16850,15650,16750,62618,82167.0,4905500.0
2019-02-08,16550,16850,16200,16800,22446,82412.0,4905500.0
2019-02-11,16850,16900,16050,16850,51665,82658.0,4905500.0
2019-02-12,17000,17150,16600,16950,27273,83148.0,4905500.0
2019-02-13,17300,17500,16700,17100,41301,83884.0,4905500.0
2019-02-14,17100,19250,17100,18950,244753,92959.0,4905500.0
2019-02-15,19300,19950,18050,18900,268737,92714.0,4905500.0
2019-02-18,19350,20200,18700,19200,171189,94186.0,4905500.0
2019-02-19,19200,19750,18950,19550,69636,95903.0,4905500.0
2019-02-20,19500,19500,18750,19000,54597,93204.0,4905500.0
2019-02-21,19000,19050,18100,18550,69447,90997.0,4905500.0
2019-02-22,18600,18850,18000,18100,27114,88790.0,4905500.0
2019-02-25,18150,19200,18150,18800,40515,92223.0,4905500.0
2019-02-26,18950,19050,18000,18050,58432,88544.0,4905500.0
2019-02-27,18050,18350,17800,18050,30670,88544.0,4905500.0
2019-02-28,18300,18300,16900,16900,42920,82903.0,4905500.0
2019-03-04,17500,17900,17150,17550,26484,86092.0,4905500.0
2019-03-05,17750,17800,16850,17200,15888,84461.0,4910500.0
2019-03-06,17100,17400,17000,17200,17630,84461.0,4910500.0
2019-03-07,17100,18400,16200,16600,80343,81514.0,4910500.0
2019-03-08,16600,17350,16300,17300,41942,84952.0,4910500.0
2019-03-11,17300,17300,16500,17100,33795,83970.0,4910500.0
2019-03-12,17500,17800,16900,17500,47327,85934.0,4910500.0
2019-03-13,17350,17600,17050,17450,15714,85688.0,4910500.0
2019-03-14,17650,18400,17300,18000,53140,88389.0,4910500.0
2019-03-15,18250,18250,16950,17400,36701,85443.0,4910500.0
2019-03-18,17300,17700,17100,17350,27149,85197.0,4910500.0
2019-03-19,17300,17400,16800,16800,29245,82496.0,4910500.0
2019-03-20,17200,17600,16550,17450,34817,85688.0,4910500.0
2019-03-21,17450,18300,17400,17600,56014,86425.0,4910500.0
2019-03-22,17800,18200,17250,17250,24521,84706.0,4910500.0
2019-03-25,17000,17350,16800,16800,15795,82496.0,4910500.0
2019-03-26,16850,16850,16450,16650,26875,81760.0,4910500.0
2019-03-27,16750,16750,15750,15950,69889,78322.0,4910500.0
2019-03-28,15950,16150,15550,15700,34149,77095.0,4910500.0
2019-03-29,15800,16050,15300,15800,33812,77586.0,4910500.0
2019-04-01,15950,16900,15900,16900,37472,82987.0,4910500.0
2019-04-02,17000,17050,15050,15300,147622,75131.0,4910500.0
2019-04-03,15000,15150,14550,15050,195772,73903.0,4910500.0
2019-04-04,15150,15650,15100,15500,71005,76113.0,4910500.0
2019-04-05,15650,16250,15500,16250,72688,79796.0,4910500.0
2019-04-08,16400,16650,15650,16050,74598,78814.0,4910500.0
2019-04-09,15900,16100,15500,15850,83364,77831.0,4910500.0
2019-04-10,15800,15900,15200,15400,121682,75622.0,4910500.0
2019-04-11,15600,15700,15300,15350,56486,75376.0,4910500.0
2019-04-12,15350,15600,15250,15600,42512,76604.0,4910500.0
2019-04-15,15800,16050,15500,15500,60722,76113.0,4910500.0
2019-04-16,15500,15650,14900,15150,85303,74394.0,4910500.0
2019-04-17,15150,15800,15150,15750,64936,77340.0,4910500.0
2019-04-18,15750,15850,15150,15300,52904,75131.0,4910500.0
2019-04-19,15450,15650,15150,15550,35052,76358.0,4910500.0
2019-04-22,15550,15750,15300,15500,32302,76113.0,4910500.0
2019-04-23,15500,15550,15050,15300,45138,75131.0,4910500.0
2019-04-24,15350,15500,15250,15300,31145,75131.0,4910500.0
2019-04-25,15450,15950,15100,15800,70449,77586.0,4910500.0
2019-04-26,15800,15800,15150,15200,38365,74640.0,4910500.0
2019-04-29,15200,15450,15200,15350,14728,75376.0,4910500.0
2019-04-30,15350,15350,15050,15200,33362,74640.0,4910500.0
2019-05-02,15200,15750,15150,15550,38605,76358.0,4910500.0
2019-05-03,15400,16250,15400,16100,79929,79059.0,4910500.0
2019-05-07,15900,16400,15550,16000,46678,78568.0,4910500.0
2019-05-08,15600,16150,15200,15800,101749,77586.0,4910500.0
2019-05-09,15600,15850,15050,15350,68300,75376.0,4910500.0
2019-05-10,15450,15450,15000,15250,47564,74885.0,4910500.0
2019-05-13,15250,15750,15150,15550,71368,76358.0,4910500.0
2019-05-14,15300,16200,15250,16050,93601,78814.0,4910500.0
2019-05-15,16200,16700,15950,16550,102170,81269.0,4910500.0
2019-05-16,15500,15650,14350,14550,289386,71448.0,4910500.0
2019-05-17,14600,15100,14500,14600,93800,71693.0,4910500.0
2019-05-20,14500,15050,13500,13650,105802,67028.0,4910500.0
2019-05-21,13500,13900,12950,13200,88568,64819.0,4910500.0
2019-05-22,13300,13550,13000,13300,53880,65310.0,4910500.0
2019-05-23,13250,13450,12650,12750,50258,62609.0,4910500.0
2019-05-24,12700,12700,12000,12350,75040,60645.0,4910500.0
2019-05-27,12300,12800,12200,12500,35194,61381.0,4910500.0
2019-05-28,12500,12700,12250,12700,29891,62363.0,4910500.0
2019-05-29,12500,12650,12150,12400,35528,60890.0,4910500.0
2019-05-30,12400,12700,12400,12600,31165,61872.0,4910500.0
2019-05-31,12650,12750,12450,12700,30738,62363.0,4910500.0
2019-06-03,12800,12850,12400,12600,39208,61872.0,4910500.0
2019-06-04,12600,12700,12350,12500,21724,61381.0,4910500.0
2019-06-05,12700,12800,12500,12750,51294,62609.0,4910500.0
2019-06-07,12750,13000,12650,12850,42763,63100.0,4910500.0
2019-06-10,13050,13200,12900,13050,16580,64082.0,4910500.0
2019-06-11,13150,13650,13150,13600,43170,66783.0,4910500.0
2019-06-12,13600,13650,13150,13250,32444,65064.0,4910500.0
2019-06-13,13250,13600,13250,13450,12310,66046.0,4910500.0
2019-06-14,13450,13550,12900,13150,24806,64573.0,4910500.0
2019-06-17,13200,13200,12950,13100,8911,64328.0,4910500.0
2019-06-18,13000,13500,12850,13050,22351,64082.0,4910500.0
2019-06-19,13200,13450,13100,13200,16511,64819.0,4910500.0
2019-06-20,13350,13500,13150,13400,18492,65801.0,4910500.0
2019-06-21,13500,14100,13400,13950,81701,68501.0,4910500.0
2019-06-24,14050,14550,14000,14100,71288,69238.0,4910500.0
2019-06-25,14100,14500,13850,14100,23049,69238.0,4910500.0
2019-06-26,14100,14400,13400,13650,44521,67028.0,4910500.0
2019-06-27,13650,13750,13350,13600,27229,66783.0,4910500.0
2019-06-28,13700,14100,12850,13050,59301,64082.0,4910500.0
2019-07-01,13050,13150,12700,12950,26689,63591.0,4910500.0
2019-07-02,12900,13200,12700,12950,17202,63591.0,4910500.0
2019-07-03,12950,13000,12600,12750,19886,62609.0,4910500.0
2019-07-04,12750,13200,12600,13150,21992,64573.0,4910500.0
2019-07-05,13050,13200,12900,13100,6451,64328.0,4910500.0
2019-07-08,13100,13100,11750,12150,107571,59663.0,4910500.0
2019-07-09,12100,12500,11750,12000,37644,58926.0,4910500.0
2019-07-10,12100,12350,12000,12100,18542,59417.0,4910500.0
2019-07-11,12250,12450,12150,12200,5420,59908.0,4910500.0
2019-07-12,12350,12500,12250,12450,11633,61136.0,4910500.0
2019-07-15,12500,12600,12000,12400,17632,60890.0,4910500.0
2019-07-16,12400,12450,12050,12200,12720,59908.0,4910500.0
2019-07-17,12150,12250,11850,11950,23209,58680.0,4910500.0
2019-07-18,12000,12350,11950,12250,15725,60154.0,4910500.0
2019-07-19,12250,12400,12150,12250,10390,60154.0,4910500.0
2019-07-22,12150,12350,12150,12300,16408,60399.0,4910500.0
2019-07-23,12200,12600,11600,11850,66185,58189.0,4910500.0
2019-07-24,11950,12050,11200,11500,119478,56471.0,4910500.0
2019-07-25,11650,11750,10700,10800,136860,53033.0,4910500.0
2019-07-26,10800,10850,10250,10700,62245,52542.0,4910500.0
2019-07-29,10600,10750,9990,10000,67797,49105.0,4910500.0
2019-07-30,9900,10700,9900,10500,25728,51560.0,4910500.0
2019-07-31,10300,10600,9800,10600,31874,52051.0,4910500.0
2019-08-01,10350,10600,9880,9880,27698,48516.0,4910500.0
2019-08-02,9780,10150,9630,9900,33623,48614.0,4910500.0
2019-08-05,9850,9950,9200,9550,36828,46895.0,4910500.0
2019-08-06,8890,9440,8610,8610,135570,42279.0,4910500.0
2019-08-07,8600,8900,8310,8510,85285,41788.0,4910500.0
2019-08-08,8510,8880,8510,8800,43937,43212.0,4910500.0
2019-08-09,8820,8930,8680,8780,43796,43114.0,4910500.0
2019-08-12,8810,8810,8520,8560,48523,42034.0,4910500.0
2019-08-13,8500,9100,8460,8700,67333,42721.0,4910500.0
2019-08-14,8820,8900,8670,8740,38376,42918.0,4910500.0
2019-08-16,8500,8580,8280,8290,68868,40708.0,4910500.0
2019-08-19,8310,8500,8310,8490,37040,41690.0,4910500.0
2019-08-20,8580,9880,8500,8900,305199,43703.0,4910500.0
2019-08-21,8890,9210,8820,9170,99530,45029.0,4910500.0
2019-08-22,9200,9270,9020,9150,36833,44931.0,4910500.0
2019-08-23,9150,9450,9040,9400,49396,46159.0,4910500.0
2019-08-26,9100,9290,8800,8800,54537,43212.0,4910500.0
2019-08-27,8900,9220,8860,9020,48182,44293.0,4910500.0
2019-08-28,8970,9200,8970,9100,10118,44686.0,4910500.0
2019-08-29,9170,9170,8800,8920,23646,43802.0,4910500.0
2019-08-30,8920,9080,8920,8940,16593,43900.0,4910500.0
2019-09-02,8940,9030,8800,8880,39722,43605.0,4910500.0
2019-09-03,8920,8930,8700,8810,71071,43262.0,4910500.0
2019-09-04,8810,9350,8810,9280,87395,45569.0,4910500.0
2019-09-05,9190,11000,9190,10050,189876,49351.0,4910500.0
2019-09-06,10350,10850,9950,10000,115872,49105.0,4910500.0
2019-09-09,9990,10200,9630,9630,49310,47288.0,4910500.0
2019-09-10,9640,9790,9560,9730,29295,47779.0,4910500.0
2019-09-11,9760,10400,9730,10050,107679,49351.0,4910500.0
2019-09-16,10050,10300,9980,10000,38566,49105.0,4910500.0
2019-09-17,10100,10200,9940,10000,23257,49105.0,4910500.0
2019-09-18,10050,10200,9920,9950,28286,48859.0,4910500.0
2019-09-19,10000,10150,9830,9910,33664,48663.0,4910500.0
2019-09-20,9960,10050,9720,9800,27083,48123.0,4910500.0
2019-09-23,9790,9890,9650,9690,22566,47583.0,4910500.0
2019-09-24,9800,11100,9770,10800,369321,53033.0,4910500.0
2019-09-25,10800,11000,10100,10150,135446,49842.0,4910500.0
2019-09-26,10250,10400,10050,10200,49918,50087.0,4910500.0
2019-09-27,10300,10350,10100,10350,32305,50824.0,4910500.0
2019-09-30,10350,10350,9960,10050,41073,49351.0,4910500.0
2019-10-01,10100,10250,9980,10150,31541,49842.0,4910500.0
2019-10-02,10150,10150,9900,9930,35528,48761.0,4910500.0
2019-10-04,9930,10100,9750,9750,38543,47877.0,4910500.0
2019-10-07,9750,9990,9700,9800,17055,48123.0,4910500.0
