나이벡(138610),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-26,9662,9662,9314,9401,39598,56373.0,5219715.0
2016-08-29,9314,9488,8965,9009,64848,54024.0,5219715.0
2016-08-30,9009,9444,9009,9271,22906,55590.0,5219715.0
2016-08-31,9444,9444,8878,9184,28962,55068.0,5219715.0
2016-09-01,8791,9183,8791,9140,18357,54807.0,5219715.0
2016-09-02,9140,9227,8835,9053,15216,54285.0,5219715.0
2016-09-05,9270,9270,8922,9009,18106,54024.0,5219715.0
2016-09-06,9009,9052,8835,9009,25121,54024.0,5219715.0
2016-09-07,9052,9357,9009,9140,35444,54807.0,5219715.0
2016-09-08,9140,9270,8878,8966,36025,53763.0,5219715.0
2016-09-09,9096,9096,8748,8879,33611,53241.0,5219715.0
2016-09-12,8791,8922,8652,8879,38350,53241.0,5219715.0
2016-09-13,9009,9052,8878,9009,12892,54024.0,5219715.0
2016-09-19,9140,9836,9009,9227,73124,55329.0,5219715.0
2016-09-20,9531,9836,9140,9749,56576,58461.0,5219715.0
2016-09-21,9792,10010,9444,9749,52673,58461.0,5219715.0
2016-09-22,9749,10228,9662,9749,70192,58461.0,5219715.0
2016-09-23,9705,10141,9705,10098,43608,60549.0,5219715.0
2016-09-26,10054,10141,9749,9749,31372,58461.0,5219715.0
2016-09-27,9705,10097,9662,9836,41881,58983.0,5219715.0
2016-09-28,9966,10010,9618,9662,43926,57939.0,5219715.0
2016-09-29,9662,9879,9357,9445,41192,56634.0,5219715.0
2016-09-30,9357,9575,9096,9184,27974,55068.0,5219715.0
2016-10-04,9183,9227,8965,9140,25648,54807.0,5219715.0
2016-10-05,9140,9357,9052,9184,16731,55068.0,5219715.0
2016-10-06,9183,9444,9140,9271,16043,55590.0,5219715.0
2016-10-07,9270,9444,9009,9140,20949,54807.0,5219715.0
2016-10-10,9270,9270,8748,9096,19673,54546.0,5219715.0
2016-10-11,9183,9183,8835,8922,15774,53502.0,5219715.0
2016-10-12,8965,10619,8878,9532,238328,57156.0,5219715.0
2016-10-13,9444,9488,9140,9184,46635,55068.0,5219715.0
2016-10-14,9140,9444,9052,9184,22035,55068.0,5219715.0
2016-10-17,9096,9792,8965,9401,74207,56373.0,5219715.0
2016-10-18,9401,10097,9270,9575,140985,57417.0,5219715.0
2016-10-19,9662,9792,9401,9619,34533,57678.0,5219715.0
2016-10-20,9575,9836,9140,9401,57199,56373.0,5219715.0
2016-10-21,9488,9488,9140,9227,19718,55329.0,5219715.0
2016-10-24,9227,9314,8878,9096,36881,54546.0,5219715.0
2016-10-25,9183,9183,8609,8748,68881,52458.0,5219715.0
2016-10-26,8748,8878,8617,8792,25116,52719.0,5219715.0
2016-10-27,8748,8965,8696,8966,14013,53763.0,5219715.0
2016-10-28,8878,9009,8687,8705,35932,52197.0,5219715.0
2016-10-31,8704,8748,8504,8548,32258,51258.0,5219715.0
2016-11-01,8434,8748,8347,8670,21376,51988.0,5219715.0
2016-11-02,8669,8669,8060,8304,31355,49796.0,5219715.0
2016-11-03,8034,8487,8034,8322,18158,49900.0,5219715.0
2016-11-04,8095,8434,8095,8339,8154,50005.0,5219715.0
2016-11-07,8217,8452,8217,8409,6862,50422.0,5219715.0
2016-11-08,8548,8696,8443,8583,10783,51466.0,5219715.0
2016-11-09,8635,8687,7834,8156,42026,48909.0,5219715.0
2016-11-10,8304,8687,8304,8531,19667,51153.0,5219715.0
2016-11-11,8617,8617,8443,8531,6650,51153.0,5219715.0
2016-11-14,8548,8696,8461,8661,14075,51936.0,5219715.0
2016-11-15,8704,8704,8382,8470,11076,50788.0,5219715.0
2016-11-16,8365,9575,8365,8548,167586,51258.0,5219715.0
2016-11-17,8495,8617,8382,8409,32136,50422.0,5219715.0
2016-11-18,8408,8487,8260,8339,16072,50005.0,5219715.0
2016-11-21,8400,8400,8086,8200,15959,49170.0,5219715.0
2016-11-22,8199,8199,8043,8104,15449,48816.0,5243366.0
2016-11-23,8138,8165,7834,7887,12510,47505.0,5243366.0
2016-11-24,7990,7990,7242,7573,47615,45617.0,5243366.0
2016-11-25,7573,7660,7442,7556,23337,45512.0,5243366.0
2016-11-28,7607,7607,6963,7051,26337,42471.0,5243366.0
2016-11-29,7050,7329,6885,7225,27971,43520.0,5243366.0
2016-11-30,7224,7294,7042,7068,19754,42621.0,5248866.0
2016-12-01,7050,7111,6746,6842,50511,41256.0,5248866.0
2016-12-02,6841,6841,6589,6746,15844,40679.0,5248866.0
2016-12-05,6746,7660,6502,6607,246226,39839.0,5248866.0
2016-12-06,6467,6641,6467,6572,23855,39629.0,5248866.0
2016-12-07,6624,6624,6241,6267,38186,37792.0,5248866.0
2016-12-08,6206,6528,6206,6442,24935,38842.0,5248866.0
2016-12-09,6441,6685,6293,6607,15189,39839.0,5248866.0
2016-12-12,6650,6841,6511,6833,15400,41204.0,5248866.0
2016-12-13,6902,7111,6789,7077,27032,42673.0,5248866.0
2016-12-14,7120,7294,6972,7051,30005,42816.0,5285866.0
2016-12-15,6937,7207,6937,7129,14090,43291.0,5285866.0
2016-12-16,7224,7224,6998,7155,10781,43450.0,5285866.0
2016-12-19,7216,7216,7094,7094,5969,43080.0,5285866.0
2016-12-20,7120,7137,6868,6912,22041,41970.0,5285866.0
2016-12-21,6963,7050,6720,6842,14799,41547.0,5285866.0
2016-12-22,6841,6920,6458,6616,22815,40173.0,5285866.0
2016-12-23,6702,6850,6615,6842,20975,41547.0,5285866.0
2016-12-26,6850,6876,6284,6442,70512,39115.0,5285866.0
2016-12-27,6485,6485,6232,6346,25395,38534.0,5285866.0
2016-12-28,6363,6545,6293,6546,44170,39750.0,5285866.0
2016-12-29,6676,6693,6537,6694,13421,40648.0,5285866.0
2017-01-02,6693,6841,6528,6816,25930,41388.0,5285866.0
2017-01-03,6815,8791,6789,8496,1276811,51590.0,5285866.0
2017-01-04,8260,8321,8008,8104,268668,50587.0,5433576.0
2017-01-05,8095,8191,7903,8078,126576,50424.0,5433576.0
2017-01-06,8043,8051,7695,7712,123380,48141.0,5433576.0
2017-01-09,7703,7877,7529,7834,57218,48902.0,5433576.0
2017-01-10,7834,7851,7607,7651,37280,47761.0,5433576.0
2017-01-11,7607,7721,7425,7486,39783,46729.0,5433576.0
2017-01-12,7442,7520,7277,7451,21808,46511.0,5433576.0
2017-01-13,7520,7842,7399,7599,105608,47435.0,5433576.0
2017-01-16,7599,7634,7399,7416,23465,46294.0,5433576.0
2017-01-17,7416,7642,7329,7408,27481,46240.0,5433576.0
2017-01-18,7416,7503,7294,7329,25911,45751.0,5433576.0
2017-01-19,7399,7660,7277,7469,63706,46620.0,5433576.0
2017-01-20,7425,7747,7425,7625,51381,47598.0,5433576.0
2017-01-23,7660,7660,7329,7347,30367,45859.0,5433576.0
2017-01-24,7338,7338,6963,6981,30629,43577.0,5433576.0
2017-01-25,6981,7155,6963,7094,15254,44284.0,5433576.0
2017-01-26,7233,7233,6928,7042,14952,43958.0,5433576.0
2017-01-31,6928,7111,6928,6973,13995,43523.0,5433576.0
2017-02-01,7024,7198,6963,7181,15888,44827.0,5433576.0
2017-02-02,7207,7242,7050,7068,25026,44121.0,5433576.0
2017-02-03,7050,7137,6955,6973,19448,43523.0,5433576.0
2017-02-06,6963,7085,6902,7007,11599,43740.0,5433576.0
2017-02-07,7085,7085,6928,6981,13116,43577.0,5433576.0
2017-02-08,7076,7076,6885,6903,13520,43088.0,5433576.0
2017-02-09,6824,6955,6763,6903,18693,43088.0,5433576.0
2017-02-10,6902,6963,6824,6964,11490,43469.0,5433576.0
2017-02-13,6946,6946,6650,6790,28888,42382.0,5433576.0
2017-02-14,6833,6833,6685,6816,14801,42545.0,5433576.0
2017-02-15,6807,6946,6711,6877,13351,42925.0,5433576.0
2017-02-16,6824,6972,6824,6833,6124,42654.0,5433576.0
2017-02-17,6876,6876,6702,6720,12633,41947.0,5433576.0
2017-02-20,6702,6781,6685,6694,6824,41784.0,5433576.0
2017-02-21,6781,7085,6693,6973,33201,43523.0,5433576.0
2017-02-22,6902,7094,6902,6964,9914,43469.0,5433576.0
2017-02-23,6955,6981,6876,6981,11228,43577.0,5433576.0
2017-02-24,6963,7190,6955,6955,25060,43414.0,5433576.0
2017-02-27,6955,6998,6859,6903,9212,43088.0,5433576.0
2017-02-28,6859,6937,6824,6885,5913,42980.0,5433576.0
2017-03-02,6920,6920,6746,6755,15311,42165.0,5433576.0
2017-03-03,6659,6667,6424,6572,41590,41023.0,5433576.0
2017-03-06,6572,6633,6424,6511,22438,40643.0,5433576.0
2017-03-07,6511,6537,6415,6415,11452,40045.0,5433576.0
2017-03-08,6450,6502,6389,6433,7487,40154.0,5433576.0
2017-03-09,6406,6685,6406,6685,10568,41730.0,5433576.0
2017-03-10,6685,6702,6528,6563,11721,40969.0,5433576.0
2017-03-13,6624,6728,6563,6563,13816,40969.0,5433576.0
2017-03-14,6824,6824,6633,6711,9795,41893.0,5433576.0
2017-03-15,6589,6763,6563,6642,8309,41458.0,5433576.0
2017-03-16,6615,6720,6354,6650,11517,41513.0,5433576.0
2017-03-17,6650,6859,6572,6720,17845,41947.0,5433576.0
2017-03-20,6789,6885,6720,6807,8616,42491.0,5433576.0
2017-03-21,6850,7433,6789,7103,95137,44338.0,5433576.0
2017-03-22,7155,7155,6972,7094,15865,44284.0,5433576.0
2017-03-23,7050,7129,6798,6920,13785,43197.0,5433576.0
2017-03-24,6815,6946,6754,6781,10542,42328.0,5433576.0
2017-03-27,6807,6833,6624,6685,10760,41730.0,5433576.0
2017-03-28,6667,7085,6667,6877,34698,42925.0,5433576.0
2017-03-29,6859,6920,6737,6816,10571,42545.0,5433576.0
2017-03-30,6885,7181,6772,7086,34062,44229.0,5433576.0
2017-03-31,7050,7242,7050,7120,24335,44447.0,5433576.0
2017-04-03,7137,7259,7059,7155,12410,44664.0,5433576.0
2017-04-04,7224,7259,7068,7234,14946,45153.0,5433576.0
2017-04-05,7259,7277,7146,7216,12370,45044.0,5433576.0
2017-04-06,7268,7573,7094,7408,95251,46240.0,5433576.0
2017-04-07,7407,7468,6972,7260,14785,45316.0,5433576.0
2017-04-10,7259,7259,6998,7094,18724,44284.0,5433576.0
2017-04-11,6998,7207,6998,7086,12255,44229.0,5433576.0
2017-04-12,7137,7190,6911,7025,12362,43849.0,5433576.0
2017-04-13,7033,7085,6902,6973,12606,43523.0,5433576.0
2017-04-14,7111,7111,6894,6920,5855,43197.0,5433576.0
2017-04-17,6876,7103,6868,7033,16611,43903.0,5433576.0
2017-04-18,7120,7120,6972,7033,3773,43903.0,5433576.0
2017-04-19,6963,7103,6920,6999,12122,43686.0,5433576.0
2017-04-20,7111,7111,6937,6999,12065,43686.0,5433576.0
2017-04-21,7033,7033,6920,6999,26053,43897.0,5459798.0
2017-04-24,6963,7103,6815,6903,17616,43296.0,5459798.0
2017-04-25,6963,7050,6815,7051,22130,44224.0,5459798.0
2017-04-26,7050,7520,7050,7277,58483,45644.0,5459798.0
2017-04-27,7355,7459,7268,7321,42020,45917.0,5459798.0
2017-04-28,7312,7338,7207,7277,11729,45644.0,5459798.0
2017-05-02,7312,7312,7068,7147,11788,44825.0,5459798.0
2017-05-04,7033,7207,6963,7155,13188,44880.0,5459798.0
2017-05-08,7181,7312,7146,7295,11259,45753.0,5459798.0
2017-05-10,7355,7355,7146,7312,17010,45862.0,5459798.0
2017-05-11,7338,7338,7120,7199,33066,45153.0,5459798.0
2017-05-12,7224,7303,7137,7277,19369,45644.0,5459798.0
2017-05-15,7190,7573,7033,7399,40224,46408.0,5459798.0
2017-05-16,7486,7486,7207,7208,16865,45207.0,5459798.0
2017-05-17,7207,7259,7042,7138,25128,44770.0,5459798.0
2017-05-18,7016,7312,7016,7312,17850,45862.0,5459798.0
2017-05-19,7355,7486,7329,7347,17056,46081.0,5459798.0
2017-05-22,7355,7442,7303,7303,10514,45808.0,5459798.0
2017-05-23,7399,7738,7312,7721,83403,48428.0,5459798.0
2017-05-24,7782,8095,7695,7869,45410,49357.0,5459798.0
2017-05-25,7755,7799,7573,7599,38449,47664.0,5459798.0
2017-05-26,7677,7677,7512,7582,10588,47555.0,5459798.0
2017-05-29,7651,7651,7338,7347,28476,46081.0,5459798.0
2017-05-30,7251,7486,7251,7434,9952,46627.0,5459798.0
2017-05-31,7399,7695,7346,7495,21291,47009.0,5459798.0
2017-06-01,7494,7738,7390,7651,24132,47992.0,5459798.0
2017-06-02,7651,7790,7581,7660,11896,48046.0,5459798.0
2017-06-05,7634,7660,7512,7573,20556,47500.0,5459798.0
2017-06-07,7581,7747,7529,7669,18313,48101.0,5459798.0
2017-06-08,7599,7808,7581,7625,32484,47828.0,5459798.0
2017-06-09,7625,8147,7520,7930,83470,49739.0,5459798.0
2017-06-12,7834,7921,7616,7704,25267,48319.0,5459798.0
2017-06-13,7703,7738,7607,7678,18280,48155.0,5459798.0
2017-06-14,7738,7738,7590,7617,21128,47773.0,5459798.0
2017-06-15,7616,7660,7433,7512,37566,47118.0,5459798.0
2017-06-16,7616,7616,7451,7495,28485,47009.0,5459798.0
2017-06-19,7616,8513,7512,8261,283832,51813.0,5459798.0
2017-06-20,8443,8443,7921,8191,112546,51377.0,5459798.0
2017-06-21,8199,8330,8051,8156,44911,51158.0,5459798.0
2017-06-22,8156,8313,7964,8087,36745,50722.0,5459798.0
2017-06-23,8095,8138,7938,8034,19692,50394.0,5459798.0
2017-06-26,7964,8060,7747,7791,49281,48865.0,5459798.0
2017-06-27,7816,8156,7747,8000,33644,50176.0,5459798.0
2017-06-28,7938,8165,7834,8078,33227,50667.0,5459798.0
2017-06-29,8043,8243,7990,8069,45368,50612.0,5459798.0
2017-06-30,8086,8182,8008,8026,17361,50339.0,5459798.0
2017-07-03,8095,8095,7860,7878,19147,49411.0,5459798.0
2017-07-04,7834,7964,7616,7799,20260,48920.0,5459798.0
2017-07-05,7921,7921,7616,7678,41690,48155.0,5459798.0
2017-07-06,7686,7842,7642,7747,16223,48592.0,5459798.0
2017-07-07,7851,7851,7372,7425,51825,46572.0,5459798.0
2017-07-10,7399,7477,7268,7425,14197,46572.0,5459798.0
2017-07-11,7494,7494,7233,7329,24857,45971.0,5459798.0
2017-07-12,7399,7399,7146,7216,24841,45262.0,5459798.0
2017-07-13,7103,7251,7059,7234,25989,45371.0,5459798.0
2017-07-14,7294,7294,7207,7225,9873,45316.0,5459798.0
2017-07-17,7172,7677,7172,7643,34892,47937.0,5459798.0
2017-07-18,7677,7677,7381,7486,15600,46954.0,5459798.0
2017-07-19,7486,7677,7486,7599,15984,47664.0,5459798.0
2017-07-20,7581,7938,7581,7817,60255,49029.0,5459798.0
2017-07-21,7834,7921,7668,7791,10907,48865.0,5459798.0
2017-07-24,7834,7834,7477,7617,28079,47773.0,5459798.0
2017-07-25,7512,7677,7459,7564,13340,47446.0,5459798.0
2017-07-26,7581,7634,7399,7469,14652,46845.0,5459798.0
2017-07-27,7520,7982,7433,7669,34824,48101.0,5459798.0
2017-07-28,7573,7755,7486,7547,24785,47336.0,5459798.0
2017-07-31,7547,7677,7329,7408,13394,46463.0,5459798.0
2017-08-01,7477,7503,7346,7390,7434,46354.0,5459798.0
2017-08-02,7338,7581,7338,7486,5148,46954.0,5459798.0
2017-08-03,7520,7520,7268,7356,16729,46135.0,5459798.0
2017-08-04,7338,7442,7303,7356,7049,46135.0,5459798.0
2017-08-07,7355,7459,7312,7425,8831,46572.0,5459798.0
2017-08-08,7468,8078,7399,7556,92034,47391.0,5459798.0
2017-08-09,7486,7607,7320,7347,16111,46081.0,5459798.0
2017-08-10,7346,7695,7312,7373,55831,46244.0,5459798.0
2017-08-11,7364,7433,7164,7164,23666,44934.0,5459798.0
2017-08-14,7164,7259,7016,7051,19774,44224.0,5459798.0
2017-08-16,7129,7259,6833,6833,50327,42859.0,5459798.0
2017-08-17,6772,6963,6702,6807,32951,42696.0,5459798.0
2017-08-18,6824,6894,6728,6807,14535,42696.0,5459798.0
2017-08-21,6807,6963,6763,6877,8398,43132.0,5459798.0
2017-08-22,6955,6955,6815,6877,4913,43132.0,5459798.0
2017-08-23,6937,6946,6693,6746,14422,42313.0,5459798.0
2017-08-24,6781,6876,6589,6694,26667,41986.0,5459798.0
2017-08-25,6763,6763,6511,6694,40438,41986.0,5459798.0
2017-08-28,6763,6911,6693,6868,13424,43078.0,5459798.0
2017-08-29,6841,6902,6615,6642,10515,41658.0,5459798.0
2017-08-30,6702,6702,6458,6659,14699,41767.0,5459798.0
2017-08-31,6659,6659,6545,6563,6517,41167.0,5459798.0
2017-09-01,6754,6772,6572,6642,10478,41658.0,5459798.0
2017-09-04,6502,6633,6398,6511,17197,40839.0,5459798.0
2017-09-05,6580,6580,6328,6381,11633,40020.0,5459798.0
2017-09-06,6476,8121,6328,6946,855631,43569.0,5459798.0
2017-09-07,7016,7016,6754,6798,97886,42641.0,5459798.0
2017-09-08,6876,6876,6545,6711,44193,42095.0,5459798.0
2017-09-11,6667,7164,6606,6955,79296,43624.0,5459798.0
2017-09-12,6963,7033,6824,7033,31279,44115.0,5459798.0
2017-09-13,7059,7111,6885,7007,33800,43951.0,5459798.0
2017-09-14,7007,7007,6859,6981,13581,43788.0,5459798.0
2017-09-15,7007,7007,6815,6894,20147,43242.0,5459798.0
2017-09-18,7007,7486,6833,7251,95267,45480.0,5459798.0
2017-09-19,7251,7721,7059,7268,92147,45589.0,5459798.0
2017-09-20,7224,7738,7146,7564,80975,47446.0,5459798.0
2017-09-21,7442,7616,7285,7434,46341,46627.0,5459798.0
2017-09-22,7468,7555,7233,7434,29549,46627.0,5459798.0
2017-09-25,7277,7416,7181,7277,24155,45644.0,5459798.0
2017-09-26,7146,7259,6963,7060,23541,44279.0,5459798.0
2017-09-27,7137,7137,6989,7129,10392,44716.0,5459798.0
2017-09-28,7207,7207,6920,7016,24622,44006.0,5459798.0
2017-09-29,7033,7103,6920,7042,9744,44170.0,5459798.0
2017-10-10,6928,7076,6789,6790,23067,42586.0,5459798.0
2017-10-11,6868,6928,6815,6903,7584,43296.0,5459798.0
2017-10-12,7007,7329,6894,7068,31436,44334.0,5459798.0
2017-10-13,7155,7155,6937,6946,15362,43569.0,5459798.0
2017-10-16,6955,7007,6728,6903,27897,43296.0,5459798.0
2017-10-17,7016,8356,6868,7234,636693,45371.0,5459798.0
2017-10-18,7146,9096,7059,7930,1110491,49739.0,5459798.0
2017-10-19,7842,7842,7573,7582,121761,47555.0,5459798.0
2017-10-20,7695,8443,7573,8261,477286,51813.0,5459798.0
2017-10-23,8408,8835,8095,8365,297750,52469.0,5459798.0
2017-10-24,8234,9052,8017,8174,383765,51268.0,5459798.0
2017-10-25,8226,8400,7938,8226,84630,51595.0,5459798.0
2017-10-26,8400,8696,8051,8052,198649,50503.0,5459798.0
2017-10-27,8051,8443,7973,8122,96510,50940.0,5459798.0
2017-10-30,8400,8835,8295,8618,183958,54052.0,5459798.0
2017-10-31,8791,8791,8452,8505,76336,53342.0,5459798.0
2017-11-01,8504,8652,8356,8409,61926,52742.0,5459798.0
2017-11-02,8504,8504,7930,8052,129929,50503.0,5459798.0
2017-11-03,8051,8078,7921,7965,40756,49957.0,5459798.0
2017-11-06,7895,8330,7895,8296,80711,52032.0,5459798.0
2017-11-07,8252,8339,8121,8296,58388,55031.0,5774467.0
2017-11-08,8321,8965,8191,8792,224131,58322.0,5774467.0
2017-11-09,8878,9052,8513,8705,107958,57745.0,5774467.0
2017-11-10,8704,8704,8530,8661,38158,57456.0,5774467.0
2017-11-13,8661,8965,8591,8748,73703,58033.0,5774467.0
2017-11-14,8791,9140,8669,8687,97017,59592.0,5971136.0
2017-11-15,8748,9140,8574,8705,196811,59711.0,5971136.0
2017-11-16,8835,9705,8704,9488,389861,65085.0,5971136.0
2017-11-17,9575,9618,9096,9488,155497,65085.0,5971136.0
2017-11-20,9314,10228,9314,9923,257341,68071.0,5971136.0
2017-11-21,9836,9966,9357,9575,131698,65682.0,5971136.0
2017-11-22,9618,9836,8704,8879,237700,60906.0,5971136.0
2017-11-23,8835,9140,8704,8748,101971,60010.0,5971136.0
2017-11-24,8748,9314,8661,9009,73181,61801.0,5971136.0
2017-11-27,8922,9270,8922,8966,49794,61503.0,5971136.0
2017-11-28,9140,9270,8835,8879,51859,60906.0,5971136.0
2017-11-29,9052,11533,8922,10446,2299709,71654.0,5971136.0
2017-11-30,10315,10576,9879,9880,452694,67772.0,5971136.0
2017-12-01,10054,11446,9879,10968,1062669,75236.0,5971136.0
2017-12-04,10880,10880,10184,10533,284522,72251.0,5971136.0
2017-12-05,10358,10358,9575,9880,386803,67772.0,5971136.0
2017-12-06,9966,10837,9488,9662,410099,66280.0,5971136.0
2017-12-07,9662,9966,9314,9749,126082,67317.0,6010469.0
2017-12-08,9618,10097,9227,9227,133151,63711.0,6010469.0
2017-12-11,9227,9705,9052,9488,84356,65514.0,6010469.0
2017-12-12,9401,9575,9140,9140,58845,63110.0,6010469.0
2017-12-13,9139,9662,9139,9314,82054,64312.0,6010469.0
2017-12-14,9314,9749,9227,9575,68871,66115.0,6010469.0
2017-12-15,9662,9662,9139,9314,60117,64312.0,6010469.0
2017-12-18,9314,9314,8704,8748,115175,60405.0,6010469.0
2017-12-19,8748,8748,8295,8444,88317,58302.0,6010469.0
2017-12-20,8530,8748,8252,8574,36810,59203.0,6010469.0
2017-12-21,8574,8696,8373,8470,33840,58482.0,6010469.0
2017-12-22,8469,8791,8313,8687,41098,59984.0,6010469.0
2017-12-26,8748,9009,8487,8574,64251,59203.0,6010469.0
2017-12-27,8530,8696,8487,8679,51666,59924.0,6010469.0
2017-12-28,8687,9227,8652,9009,85434,62208.0,6010469.0
2018-01-02,9052,9792,8922,9749,119348,67317.0,6010469.0
2018-01-03,9792,10706,9531,10054,225821,69421.0,6010469.0
2018-01-04,9966,10271,9488,9662,102663,66716.0,6010469.0
2018-01-05,9662,9923,9575,9749,66037,67317.0,6010469.0
2018-01-08,9836,10315,9662,10141,141964,70022.0,6010469.0
2018-01-09,10445,11185,10184,10272,259181,70924.0,6010469.0
2018-01-10,10184,10619,9705,9880,111903,68219.0,6010469.0
2018-01-11,9923,10141,9662,10010,53048,69120.0,6010469.0
2018-01-12,10010,10532,9879,10185,142423,70322.0,6010469.0
2018-01-15,10445,10445,9836,10141,69650,70022.0,6010469.0
2018-01-16,10097,10489,9879,10054,88676,69421.0,6010469.0
2018-01-17,9966,10141,9749,9923,80401,68519.0,6010469.0
2018-01-18,10054,10184,9792,9923,57836,68519.0,6010469.0
2018-01-19,9923,10489,9923,10228,124978,70623.0,6010469.0
2018-01-22,10315,10358,9966,10228,63781,70623.0,6010469.0
2018-01-23,10228,10576,10141,10446,102433,72126.0,6010469.0
2018-01-24,10489,10576,10141,10141,62921,70022.0,6010469.0
2018-01-25,10097,10228,9923,10010,46852,69120.0,6010469.0
2018-01-26,10097,10141,9836,9836,73184,67918.0,6010469.0
2018-01-29,9836,10141,9705,10141,84682,70022.0,6010469.0
2018-01-30,10141,10315,9836,9923,57735,68519.0,6010469.0
2018-01-31,9792,9879,9314,9662,86421,66716.0,6010469.0
2018-02-01,9662,9879,9401,9662,37144,66716.0,6010469.0
2018-02-02,9662,9749,9183,9445,67727,65214.0,6010469.0
2018-02-05,9052,9227,8922,8966,46465,61908.0,6010469.0
2018-02-06,8669,8922,8487,8792,108341,60706.0,6010469.0
2018-02-07,8965,9314,8696,8696,68650,60045.0,6010469.0
2018-02-08,8704,8965,8687,8879,26265,61307.0,6010469.0
2018-02-09,8574,8687,8504,8592,43238,59323.0,6010469.0
2018-02-12,8635,8704,8513,8513,17838,58782.0,6010469.0
2018-02-13,8548,8878,8548,8696,33378,60045.0,6010469.0
2018-02-14,8696,8965,8696,8879,13798,61307.0,6010469.0
2018-02-19,8922,9009,8791,8966,15116,61908.0,6010469.0
2018-02-20,8878,9052,8704,8705,22185,60105.0,6010469.0
2018-02-21,8791,8922,8669,8696,26423,60045.0,6010469.0
2018-02-22,8748,8748,8626,8705,9355,60105.0,6010469.0
2018-02-23,8835,8835,8661,8792,11062,60706.0,6010469.0
2018-02-26,8878,9009,8748,8792,19485,60706.0,6010469.0
2018-02-27,8878,8922,8704,8835,14963,61006.0,6010469.0
2018-02-28,8878,8878,8661,8670,21528,59864.0,6010469.0
2018-03-02,8652,8696,8565,8670,11495,59864.0,6010469.0
2018-03-05,8565,8704,8565,8661,7266,59804.0,6010469.0
2018-03-06,8661,8791,8556,8653,12531,59744.0,6010469.0
2018-03-07,8704,8748,8478,8531,39600,58903.0,6010469.0
2018-03-08,8669,8669,8469,8609,9546,59444.0,6010469.0
2018-03-09,8617,8669,8478,8513,21609,58782.0,6010469.0
2018-03-12,8652,8835,8521,8696,44756,60045.0,6010469.0
2018-03-13,8878,9749,8835,9009,242566,62208.0,6010469.0
2018-03-14,8965,9140,8835,9096,51041,62809.0,6010469.0
2018-03-15,9009,9879,8965,9445,358902,65214.0,6010469.0
2018-03-16,9401,9444,9140,9401,68797,64913.0,6010469.0
2018-03-19,9401,9444,8922,8966,74670,61908.0,6010469.0
2018-03-20,8965,9052,8704,8879,74784,61307.0,6010469.0
2018-03-21,8878,9227,8835,9184,80863,63410.0,6010469.0
2018-03-22,9357,9357,8922,9096,83268,62809.0,6010469.0
2018-03-23,8791,8965,8417,8444,90729,58302.0,6010469.0
2018-03-26,8330,8652,8199,8644,69106,59684.0,6010469.0
2018-03-27,8652,8878,8652,8748,33511,60405.0,6010469.0
2018-03-28,8704,8835,8487,8679,27213,59924.0,6010469.0
2018-03-29,8835,8835,8661,8748,12606,60405.0,6010469.0
2018-03-30,8835,8922,8661,8879,21188,61307.0,6010469.0
2018-04-02,8878,9270,8791,9009,46495,62208.0,6010469.0
2018-04-03,8878,9052,8748,8966,24234,61908.0,6010469.0
2018-04-04,8965,10097,8965,10098,441970,69721.0,6010469.0
2018-04-05,10271,10358,9836,10054,175699,69421.0,6010469.0
2018-04-06,10010,10141,9662,9793,64295,67618.0,6010469.0
2018-04-09,9705,10706,9618,10533,211322,72727.0,6010469.0
2018-04-10,10445,11098,10228,10794,345514,74530.0,6010469.0
2018-04-11,13840,14014,13448,14015,426859,96769.0,6010469.0
2018-04-12,15146,16930,14362,15190,3490828,104883.0,6010469.0
2018-04-13,14972,15755,13927,14798,1039995,102178.0,6010469.0
2018-04-16,14798,15538,14449,15494,596813,106986.0,6010469.0
2018-04-17,15146,15494,14188,14406,505970,99473.0,6010469.0
2018-04-18,14232,18715,13753,18715,2389276,129225.0,6010469.0
2018-04-19,19672,19716,14624,14972,2735151,103380.0,6010469.0
2018-04-20,14406,16930,14362,14885,1892106,102779.0,6010469.0
2018-04-23,14885,19324,14319,19325,4562189,133432.0,6010469.0
2018-04-24,19629,20108,16147,16626,2249596,114800.0,6010469.0
2018-04-25,16190,16800,14972,15625,901874,107888.0,6010469.0
2018-04-26,15842,18236,15538,16626,1386721,114800.0,6010469.0
2018-04-27,16277,16669,15407,16060,408595,110893.0,6010469.0
2018-04-30,15494,15842,14406,14798,528466,102178.0,6010469.0
2018-05-02,13666,14232,13187,13492,696601,93162.0,6010469.0
2018-05-03,13753,13840,13100,13623,312573,94064.0,6010469.0
2018-05-04,13274,13361,11969,12230,456295,84447.0,6010469.0
2018-05-08,12404,12534,11577,11664,221311,80540.0,6010469.0
2018-05-09,11620,12621,11533,12448,510420,85950.0,6010469.0
2018-05-10,12143,12534,11794,12361,221835,85349.0,6010469.0
2018-05-11,12447,13492,12230,12622,380161,87152.0,6010469.0
2018-05-14,12491,12621,11882,12056,138872,83245.0,6010469.0
2018-05-15,12099,13013,12012,12274,247621,84748.0,6010469.0
2018-05-16,12708,12839,12012,12317,244473,85048.0,6010469.0
2018-05-17,12621,13318,12447,12491,239749,86250.0,6010469.0
