NHN벅스(104200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-06,12600,13150,12050,12950,150393,175182.0,13527550.0
2014-11-07,12950,13250,12750,13150,57974,177887.0,13527550.0
2014-11-10,13100,13100,12400,12550,72731,169771.0,13527550.0
2014-11-11,12500,13000,12500,12750,70454,172476.0,13527550.0
2014-11-12,12800,13350,12700,13350,86161,180593.0,13527550.0
2014-11-13,13250,13800,13250,13400,91166,181269.0,13527550.0
2014-11-14,13400,13600,13000,13000,71180,175858.0,13527550.0
2014-11-17,12900,14150,12850,13350,219563,180593.0,13527550.0
2014-11-18,13200,13300,12850,12850,118297,173829.0,13527550.0
2014-11-19,12900,13050,12700,12700,68103,171800.0,13527550.0
2014-11-20,12700,12900,12350,12400,87289,167742.0,13527550.0
2014-11-21,12400,12550,12000,12100,143261,163683.0,13527550.0
2014-11-24,12200,12300,11600,11950,157229,161654.0,13527550.0
2014-11-25,12000,12250,11850,12150,95303,164360.0,13527550.0
2014-11-26,12150,12400,12100,12250,44707,165712.0,13527550.0
2014-11-27,12250,12350,12050,12100,47931,163683.0,13527550.0
2014-11-28,12000,12200,11700,11850,52106,160301.0,13527550.0
2014-12-01,11800,12050,11600,11700,39649,158272.0,13527550.0
2014-12-02,11750,13400,11500,12900,485754,174505.0,13527550.0
2014-12-03,12600,13050,12300,12300,259074,166389.0,13527550.0
2014-12-04,12400,12650,12200,12250,102552,165712.0,13527550.0
2014-12-05,12350,12450,11950,12100,95635,163683.0,13527550.0
2014-12-08,12100,12400,12100,12350,93552,167065.0,13527550.0
2014-12-09,12300,12450,12000,12100,56267,163683.0,13527550.0
2014-12-10,12100,12150,11850,11850,77436,160301.0,13527550.0
2014-12-11,11700,11950,10850,11100,184112,150156.0,13527550.0
2014-12-12,11150,11250,10600,10950,168193,148127.0,13527550.0
2014-12-15,10650,11050,10350,10600,241179,143392.0,13527550.0
2014-12-16,10550,10650,10000,10200,202653,137981.0,13527550.0
2014-12-17,10400,10850,10050,10150,248310,137305.0,13527550.0
2014-12-18,10250,10300,9690,10100,267438,136628.0,13527550.0
2014-12-19,10150,10500,9950,10350,141971,140010.0,13527550.0
2014-12-22,10400,10550,10150,10350,92540,140010.0,13527550.0
2014-12-23,10350,10550,10050,10050,133426,135952.0,13527550.0
2014-12-24,10000,10150,9780,9960,138500,134734.0,13527550.0
2014-12-26,9900,10100,9810,9900,102381,133923.0,13527550.0
2014-12-29,9960,10200,9950,10150,59223,137305.0,13527550.0
2014-12-30,10100,10200,9930,10150,77066,137305.0,13527550.0
2015-01-02,10200,10550,10200,10500,88517,142039.0,13527550.0
2015-01-05,10550,10550,10300,10500,84577,142039.0,13527550.0
2015-01-06,10250,10400,9910,10000,150499,135276.0,13527550.0
2015-01-07,10050,11500,9990,11500,645280,155567.0,13527550.0
2015-01-08,11750,11800,11100,11200,588278,151509.0,13527550.0
2015-01-09,11300,11550,10900,11200,301893,151509.0,13527550.0
2015-01-12,11250,12850,11250,12400,1596415,167742.0,13527550.0
2015-01-13,12300,12500,12000,12350,251357,167065.0,13527550.0
2015-01-14,12400,12400,12050,12200,152219,165036.0,13527550.0
2015-01-15,12300,13650,12300,12550,811872,169771.0,13527550.0
2015-01-16,12650,12950,12400,12650,206154,171124.0,13527550.0
2015-01-19,12800,13200,12300,12800,293306,173153.0,13527550.0
2015-01-20,13000,13500,12550,12800,337792,173153.0,13527550.0
2015-01-21,12850,13500,12850,13350,361380,180593.0,13527550.0
2015-01-22,13350,13450,12300,12550,270517,169771.0,13527550.0
2015-01-23,12700,12800,12350,12550,144124,169771.0,13527550.0
2015-01-26,12750,12750,12100,12550,199702,169771.0,13527550.0
2015-01-27,12600,13100,12300,12600,202930,170447.0,13527550.0
2015-01-28,12850,12850,12500,12650,96871,171124.0,13527550.0
2015-01-29,12550,13000,12300,12400,169904,167742.0,13527550.0
2015-01-30,12400,12500,12100,12200,100604,165036.0,13527550.0
2015-02-02,12150,12400,11800,11950,111486,161654.0,13527550.0
2015-02-03,12100,13550,12000,13300,550471,179916.0,13527550.0
2015-02-04,13300,13700,13000,13650,281187,184651.0,13527550.0
2015-02-05,13750,14100,13200,13600,156887,183975.0,13527550.0
2015-02-06,13600,13650,12850,13100,146906,177211.0,13527550.0
2015-02-09,13150,13250,12300,12750,140963,172476.0,13527550.0
2015-02-10,14350,14400,12450,12450,918210,168418.0,13527550.0
2015-02-11,12500,12700,11850,12400,348360,167742.0,13527550.0
2015-02-12,12500,12750,12200,12300,197764,166389.0,13527550.0
2015-02-13,12200,12800,12200,12650,246900,171124.0,13527550.0
2015-02-16,12650,13750,12400,13150,997852,177887.0,13527550.0
2015-02-17,13050,13900,12850,13500,365887,182622.0,13527550.0
2015-02-23,13700,14400,13550,13900,461754,188033.0,13527550.0
2015-02-24,13900,14100,13650,13750,136210,186004.0,13527550.0
2015-02-25,13950,15800,13900,14150,1860493,191415.0,13527550.0
2015-02-26,14150,14600,13900,14450,363445,195473.0,13527550.0
2015-02-27,14450,14700,14150,14500,222748,196149.0,13527550.0
2015-03-02,14550,14950,14450,14500,228923,196149.0,13527550.0
2015-03-03,14500,14850,14350,14450,219092,195473.0,13527550.0
2015-03-04,14550,14600,13800,14400,291490,194797.0,13527550.0
2015-03-05,14500,15400,14150,15050,418315,203590.0,13527550.0
2015-03-06,14900,15100,14600,14800,154506,200208.0,13527550.0
2015-03-09,14750,14950,14200,14300,157304,193444.0,13527550.0
2015-03-10,14350,14400,13200,13650,501299,184651.0,13527550.0
2015-03-11,13600,14700,13400,14050,286328,190062.0,13527550.0
2015-03-12,14100,15150,13900,14100,637845,190738.0,13527550.0
2015-03-13,14300,14600,14150,14400,195677,194797.0,13527550.0
2015-03-16,14400,14750,14250,14350,201313,194120.0,13527550.0
2015-03-17,14550,14700,13900,13950,264509,188709.0,13527550.0
2015-03-18,14000,14050,13250,13350,234081,180593.0,13527550.0
2015-03-19,13450,13800,13200,13700,164367,185327.0,13527550.0
2015-03-20,13500,13750,13450,13550,109245,183298.0,13527550.0
2015-03-23,13600,14300,13600,14050,268235,190062.0,13527550.0
2015-03-24,14050,14200,13850,14100,84862,190738.0,13527550.0
2015-03-25,14100,14200,13750,13800,136385,186680.0,13527550.0
2015-03-26,13750,14250,13300,13900,194896,188033.0,13527550.0
2015-03-27,14350,14650,13600,13850,177900,187357.0,13527550.0
2015-03-30,13800,14250,13750,13900,150957,188033.0,13527550.0
2015-03-31,13900,14200,13850,14200,140646,192091.0,13527550.0
2015-04-01,14250,15350,14000,14700,702633,198855.0,13527550.0
2015-04-02,15300,15600,14900,15500,518961,209677.0,13527550.0
2015-04-03,15150,15250,14650,14850,221797,200884.0,13527550.0
2015-04-06,14900,16900,14800,16800,630344,227263.0,13527550.0
2015-04-07,16600,16800,15900,16450,449760,222528.0,13527550.0
2015-04-08,16250,16850,16050,16700,203380,225910.0,13527550.0
2015-04-09,16500,16800,16200,16250,154662,219823.0,13527550.0
2015-04-10,16250,17100,15800,16450,335836,222528.0,13527550.0
2015-04-13,16700,16800,16000,16450,281868,222528.0,13527550.0
2015-04-14,16350,16550,15200,15750,312536,213059.0,13527550.0
2015-04-15,15650,15950,15300,15500,214873,209677.0,13527550.0
2015-04-16,15500,15850,15200,15500,174571,209677.0,13527550.0
2015-04-17,15600,15800,15250,15600,117315,211030.0,13527550.0
2015-04-20,15350,16050,15300,15800,163585,213735.0,13527550.0
2015-04-21,15800,16650,15750,16350,291136,221175.0,13527550.0
2015-04-22,16400,16750,14000,16150,326655,218470.0,13527550.0
2015-04-23,16200,16350,15050,15700,203052,212383.0,13527550.0
2015-04-24,15900,15900,15350,15550,95652,210353.0,13527550.0
2015-04-27,15750,16650,15700,16150,197146,218470.0,13527550.0
2015-04-28,16150,16200,15650,15850,107371,214412.0,13527550.0
2015-04-29,15850,18050,15750,17300,438797,234027.0,13527550.0
2015-04-30,17000,17350,16450,16700,178593,225910.0,13527550.0
2015-05-04,16750,16800,16100,16350,76573,221175.0,13527550.0
2015-05-06,16050,16450,15250,15250,241887,206295.0,13527550.0
2015-05-07,15250,17500,15250,16950,743124,229292.0,13527550.0
2015-05-08,18050,18400,15000,15000,2325920,202913.0,13527550.0
2015-05-11,14850,14950,13900,14100,832564,190738.0,13527550.0
2015-05-12,14450,14550,13600,13750,622354,186004.0,13527550.0
2015-05-13,13800,14250,13500,14000,322422,189386.0,13527550.0
2015-05-14,14000,14100,13550,13550,209766,183298.0,13527550.0
2015-05-15,13650,13850,13500,13650,149761,184651.0,13527550.0
2015-05-18,13650,13700,12500,12800,358663,173153.0,13527550.0
2015-05-19,12950,13100,12600,12750,231719,172476.0,13527550.0
2015-05-20,12850,13300,12800,12950,297069,175182.0,13527550.0
2015-05-21,12900,12950,12350,12600,189403,170447.0,13527550.0
2015-05-22,12700,12950,12450,12950,166124,175182.0,13527550.0
2015-05-26,13050,13100,12650,12800,179631,173153.0,13527550.0
2015-05-27,12700,12850,12500,12500,130321,169094.0,13527550.0
2015-05-28,12700,12900,12550,12800,91859,173153.0,13527550.0
2015-05-29,12750,12900,12500,12800,122534,173153.0,13527550.0
2015-06-01,12800,12800,12250,12500,108569,169094.0,13527550.0
2015-06-02,12650,12800,11850,11900,152414,160978.0,13527550.0
2015-06-03,11750,12250,11650,12000,166457,162331.0,13527550.0
2015-06-04,11900,12050,11350,11450,183160,154890.0,13527550.0
2015-06-05,11400,11750,11100,11500,135646,155567.0,13527550.0
2015-06-08,11400,11700,11300,11550,178232,156243.0,13527550.0
2015-06-09,11600,11700,11200,11250,164291,152185.0,13527550.0
2015-06-10,11300,11700,11200,11350,125165,153538.0,13527550.0
2015-06-11,11450,11800,11300,11300,183890,152861.0,13527550.0
2015-06-12,11300,11600,11100,11600,164826,156920.0,13527550.0
2015-06-15,11600,11700,11150,11150,127426,150832.0,13527550.0
2015-06-16,11050,11100,10500,10850,187888,146774.0,13527550.0
2015-06-17,10900,11200,10500,11200,151555,151509.0,13527550.0
2015-06-18,11100,11250,10900,11000,74664,148803.0,13527550.0
2015-06-19,11100,11800,10900,11750,188908,158949.0,13527550.0
2015-06-22,11900,14000,11850,12900,1439886,174505.0,13527550.0
2015-06-23,12950,13100,12500,13100,353096,177211.0,13527550.0
2015-06-24,13200,13250,12900,12900,161600,174505.0,13527550.0
2015-06-25,13000,13350,12700,12700,186926,171800.0,13527550.0
2015-06-26,12700,13450,12150,12150,517215,164360.0,13527550.0
2015-06-29,12000,12350,11450,11600,176401,156920.0,13527550.0
2015-06-30,11700,12250,11450,12100,126704,163683.0,13527550.0
2015-07-01,12100,12950,12100,12550,174177,169771.0,13527550.0
2015-07-02,12650,12950,12350,12650,116620,171124.0,13527550.0
2015-07-03,12800,13000,12450,12700,133536,171800.0,13527550.0
2015-07-06,12600,13000,12200,12300,117856,166389.0,13527550.0
2015-07-07,12500,12950,12050,12950,161273,175182.0,13527550.0
2015-07-08,12950,13350,12450,12550,165870,169771.0,13527550.0
2015-07-09,12450,12550,11650,12350,204464,167065.0,13527550.0
2015-07-10,12400,12700,12150,12350,93971,167065.0,13527550.0
2015-07-13,12250,12750,12250,12600,92950,170447.0,13527550.0
2015-07-14,12750,13000,12550,12650,119337,187569.0,14827550.0
2015-07-15,12800,12950,12350,12500,123718,185344.0,14827550.0
2015-07-16,12550,14200,12500,14050,727588,208327.0,14827550.0
2015-07-17,14200,14450,13650,14200,395250,210551.0,14827550.0
2015-07-20,14300,14500,13900,14350,198682,212775.0,14827550.0
2015-07-21,14550,15150,14150,14150,396152,209810.0,14827550.0
2015-07-22,14000,14350,13750,13750,130394,203879.0,14827550.0
2015-07-23,13850,14200,13400,13400,153709,198689.0,14827550.0
2015-07-24,13300,13800,13300,13550,128611,200913.0,14827550.0
2015-07-27,13400,13850,13000,13050,110948,193500.0,14827550.0
2015-07-28,12900,13100,12350,13100,87881,194241.0,14827550.0
2015-07-29,13200,13900,13150,13250,112549,196465.0,14827550.0
2015-07-30,13250,13600,13050,13250,84022,196465.0,14827550.0
2015-07-31,13050,13750,12650,13450,148720,199431.0,14827550.0
2015-08-03,13450,13600,12750,12750,154489,189051.0,14827550.0
2015-08-04,12650,13100,12650,12900,56398,191275.0,14827550.0
2015-08-05,12850,13300,12850,13050,70347,193500.0,14827550.0
2015-08-06,13100,13550,13050,13200,79737,195724.0,14827550.0
2015-08-07,13050,13450,12850,13250,94869,196465.0,14827550.0
2015-08-10,13250,13550,13150,13200,53608,195724.0,14827550.0
2015-08-11,13250,13650,12950,13000,119809,192758.0,14827550.0
2015-08-12,13000,13500,12400,13350,145954,197948.0,14827550.0
2015-08-13,13250,13850,13200,13850,153817,205362.0,14827550.0
2015-08-17,13550,13550,12700,12800,210440,189793.0,14827550.0
2015-08-18,12800,13000,12000,12000,152852,177931.0,14827550.0
2015-08-19,11750,11950,10600,10850,276593,160879.0,14827550.0
2015-08-20,10550,11900,10550,11450,298136,169775.0,14827550.0
2015-08-21,10700,11850,10700,11500,162131,170517.0,14827550.0
2015-08-24,11350,11900,10550,10600,111020,157172.0,14827550.0
2015-08-25,10800,11250,10500,11100,179246,164586.0,14827550.0
2015-08-26,11100,11300,10800,11250,118099,166810.0,14827550.0
2015-08-27,11350,12850,11250,12300,433171,182379.0,14827550.0
2015-08-28,12450,14200,12400,13650,670072,202396.0,14827550.0
2015-08-31,13400,13750,13300,13700,143554,203137.0,14827550.0
2015-09-01,13650,13800,13100,13400,97438,198689.0,14827550.0
2015-09-02,13200,13700,12850,13450,205030,199431.0,14827550.0
2015-09-03,13850,14800,13350,13850,398358,205362.0,14827550.0
2015-09-04,13900,14600,12850,13300,467461,197206.0,14827550.0
2015-09-07,13300,13650,12900,13200,110504,195724.0,14827550.0
2015-09-08,13250,13800,13050,13700,215251,203137.0,14827550.0
2015-09-09,14100,14600,13750,14100,422190,209068.0,14827550.0
2015-09-10,13850,14400,13850,14200,162180,210551.0,14827550.0
2015-09-11,14200,15950,14200,14750,1415120,218706.0,14827550.0
2015-09-14,14650,14850,14350,14350,281340,212775.0,14827550.0
2015-09-15,14300,14400,13550,13950,280492,206844.0,14827550.0
2015-09-16,14100,14150,13750,14050,125759,208327.0,14827550.0
2015-09-17,14000,14050,13550,13750,132070,203879.0,14827550.0
2015-09-18,13750,14350,13400,14150,272459,209810.0,14827550.0
2015-09-21,14150,14250,13500,13750,119808,203879.0,14827550.0
2015-09-22,13850,14800,13700,14650,395523,217224.0,14827550.0
2015-09-23,14400,14550,13900,13900,189742,206103.0,14827550.0
2015-09-24,14200,14300,13800,14100,189300,209068.0,14827550.0
2015-09-25,14050,14200,13450,13450,154086,199431.0,14827550.0
2015-09-30,13100,13150,12450,13000,184451,192758.0,14827550.0
2015-10-01,13100,14500,13100,13900,467393,206103.0,14827550.0
2015-10-02,14050,14300,13550,13900,89740,206103.0,14827550.0
2015-10-05,14100,14150,13600,13950,137873,206844.0,14827550.0
2015-10-06,13950,14100,13550,13600,118672,201655.0,14827550.0
2015-10-07,13550,14050,13550,13700,107267,203137.0,14827550.0
2015-10-08,13750,13750,12850,12950,183804,192017.0,14827550.0
2015-10-12,13000,13250,12900,13100,77237,194241.0,14827550.0
2015-10-13,13200,13200,12600,12650,119688,187569.0,14827550.0
2015-10-14,12650,12800,12450,12550,70080,186086.0,14827550.0
2015-10-15,12450,12800,12450,12500,107978,185344.0,14827550.0
2015-10-16,12500,12850,12450,12600,102055,186827.0,14827550.0
2015-10-19,12600,12600,12400,12400,42964,183862.0,14827550.0
2015-10-20,12300,12650,12200,12500,50846,185344.0,14827550.0
2015-10-21,12500,12650,12050,12200,83142,180896.0,14827550.0
2015-10-22,12200,12250,11850,11850,62962,175706.0,14827550.0
2015-10-23,11900,12050,11800,11900,77678,176448.0,14827550.0
2015-10-26,11900,12250,11900,12050,60231,178672.0,14827550.0
2015-10-27,11950,12400,11900,12300,102319,182379.0,14827550.0
2015-10-28,12300,12500,11850,12150,87201,180155.0,14827550.0
2015-10-29,12200,12450,12100,12300,73046,182379.0,14827550.0
2015-10-30,12300,12350,11800,12050,54116,178672.0,14827550.0
2015-11-02,12000,12100,11500,11850,46012,175706.0,14827550.0
2015-11-03,11850,11950,11250,11350,118062,168293.0,14827550.0
2015-11-04,11400,11450,10700,11250,227687,166810.0,14827550.0
2015-11-05,11250,11300,10900,10950,96858,162362.0,14827550.0
2015-11-06,11000,11550,10900,11150,79577,165327.0,14827550.0
2015-11-09,11150,11200,10850,11000,79385,163103.0,14827550.0
2015-11-10,10800,10900,10200,10200,624069,151241.0,14827550.0
2015-11-11,10250,11200,10200,11000,135506,163103.0,14827550.0
2015-11-12,11000,11300,10700,11100,93094,164586.0,14827550.0
2015-11-13,10900,11100,10700,10800,48388,160138.0,14827550.0
2015-11-16,10700,10800,10350,10450,54915,154948.0,14827550.0
2015-11-17,10500,10850,9990,10600,73005,157172.0,14827550.0
2015-11-18,10650,10700,10250,10450,42501,154948.0,14827550.0
2015-11-19,10450,10600,10250,10400,56339,154207.0,14827550.0
2015-11-20,10350,10550,10300,10500,53410,155689.0,14827550.0
2015-11-23,10500,10850,10400,10650,64707,157913.0,14827550.0
2015-11-24,10600,10800,10550,10650,48728,157913.0,14827550.0
2015-11-25,10550,10650,10350,10400,55076,154207.0,14827550.0
2015-11-26,10500,10550,10350,10550,37144,156431.0,14827550.0
2015-11-27,10550,10750,10350,10600,81735,157172.0,14827550.0
2015-11-30,10550,10550,10350,10500,24736,155689.0,14827550.0
2015-12-01,10500,10550,10200,10300,85150,152724.0,14827550.0
2015-12-02,10250,10350,10200,10200,48517,151241.0,14827550.0
2015-12-03,10200,11600,9990,11300,425438,167551.0,14827550.0
2015-12-04,11650,13200,11550,13050,1885132,193500.0,14827550.0
2015-12-07,13000,13350,12700,12950,479212,192017.0,14827550.0
2015-12-08,12900,13700,12650,13550,711075,200913.0,14827550.0
2015-12-09,13350,13600,12850,13250,281645,196465.0,14827550.0
2015-12-10,13050,13400,12350,12700,278329,188310.0,14827550.0
2015-12-11,12650,13000,12300,12650,207018,187569.0,14827550.0
2015-12-14,12300,12700,12200,12400,105664,183862.0,14827550.0
2015-12-15,12450,13050,12400,12750,136261,189051.0,14827550.0
2015-12-16,12900,13500,12800,13400,270660,198689.0,14827550.0
2015-12-17,13500,13600,13050,13300,150609,197206.0,14827550.0
2015-12-18,13150,13500,13000,13400,109145,198689.0,14827550.0
2015-12-21,13250,13800,13250,13400,119505,198689.0,14827550.0
2015-12-22,13400,13450,12800,13000,83320,192758.0,14827550.0
2015-12-23,13300,13350,12400,12400,164693,183862.0,14827550.0
2015-12-24,12500,13000,12450,12800,125257,189793.0,14827550.0
2015-12-28,12750,12750,11950,11950,188680,177189.0,14827550.0
2015-12-29,12050,12600,12050,12500,68731,185344.0,14827550.0
2015-12-30,12450,12600,12200,12400,68377,183862.0,14827550.0
2016-01-04,12500,13150,12300,12600,106250,186827.0,14827550.0
2016-01-05,12400,12650,12000,12350,225371,183120.0,14827550.0
2016-01-06,12400,12400,11650,11950,211123,177189.0,14827550.0
2016-01-07,11850,11950,11350,11550,241543,171258.0,14827550.0
2016-01-08,11500,11800,11100,11800,134598,174965.0,14827550.0
2016-01-11,11600,11750,9990,10000,1406493,148276.0,14827550.0
2016-01-12,10250,10350,10000,10050,348748,149017.0,14827550.0
2016-01-13,10050,10200,9810,10150,415340,150500.0,14827550.0
2016-01-14,10000,10300,9980,10300,176760,152724.0,14827550.0
2016-01-15,10350,10400,10150,10250,153692,151982.0,14827550.0
2016-01-18,10000,10250,9980,10050,141068,149017.0,14827550.0
2016-01-19,10050,10100,9880,9900,102072,146793.0,14827550.0
2016-01-20,9820,9930,9350,9810,186739,145458.0,14827550.0
2016-01-21,9700,10100,9650,9990,125625,148127.0,14827550.0
2016-01-22,10100,10200,9960,10200,125309,151241.0,14827550.0
2016-01-25,10300,10500,10150,10200,92047,151241.0,14827550.0
2016-01-26,10050,10300,9850,10150,128651,150500.0,14827550.0
2016-01-27,10250,10250,9870,9900,105974,146793.0,14827550.0
2016-01-28,9890,10250,9860,10250,83375,151982.0,14827550.0
2016-01-29,10250,10300,10050,10200,71602,151241.0,14827550.0
2016-02-01,10150,10200,9960,10050,65631,149017.0,14827550.0
2016-02-02,10000,10300,9940,10150,87290,150500.0,14827550.0
2016-02-03,10100,10700,9990,10600,255427,157172.0,14827550.0
2016-02-04,10650,10800,10500,10650,107273,157913.0,14827550.0
2016-02-05,10650,10650,10450,10450,107544,154948.0,14827550.0
2016-02-11,10050,10350,9920,10200,96477,151241.0,14827550.0
2016-02-12,10200,10300,9740,9820,78876,145607.0,14827550.0
2016-02-15,9710,10050,9710,9940,53169,147386.0,14827550.0
2016-02-16,9960,10200,9960,10150,50684,150500.0,14827550.0
2016-02-17,10150,10400,10050,10100,56259,149758.0,14827550.0
2016-02-18,10150,10450,10050,10400,93536,154207.0,14827550.0
2016-02-19,10350,10500,10250,10400,58438,154207.0,14827550.0
2016-02-22,10350,10500,10300,10350,42375,153465.0,14827550.0
2016-02-23,10550,10550,10100,10200,46923,151241.0,14827550.0
2016-02-24,10050,10200,10000,10100,33306,149758.0,14827550.0
2016-02-25,10050,10200,10000,10050,37763,149017.0,14827550.0
2016-02-26,10050,10150,10000,10050,28329,149017.0,14827550.0
2016-02-29,10000,10750,9980,10500,170186,155689.0,14827550.0
2016-03-02,10650,11000,10550,10550,97736,156431.0,14827550.0
2016-03-03,10600,10650,10400,10500,37375,155689.0,14827550.0
2016-03-04,10500,10950,10500,10650,80498,157913.0,14827550.0
2016-03-07,10650,10900,10600,10650,29760,157913.0,14827550.0
2016-03-08,10650,10800,10450,10650,41259,157913.0,14827550.0
2016-03-09,10650,10950,10500,10800,85325,160138.0,14827550.0
2016-03-10,10800,11000,10700,10900,57487,161620.0,14827550.0
2016-03-11,11000,11850,11000,11600,248700,172000.0,14827550.0
2016-03-14,11750,12000,11550,11800,163499,174965.0,14827550.0
2016-03-15,11900,12000,11300,11400,118977,169034.0,14827550.0
2016-03-16,11450,11650,11300,11600,53575,172000.0,14827550.0
2016-03-17,11600,11650,11200,11500,63310,170517.0,14827550.0
2016-03-18,11400,11550,11250,11350,27865,168293.0,14827550.0
2016-03-21,11350,11550,11250,11500,44979,170517.0,14827550.0
2016-03-22,11400,11650,11300,11550,53246,171258.0,14827550.0
2016-03-23,11550,11650,11050,11100,83117,164586.0,14827550.0
2016-03-24,11050,11100,10700,10800,67493,160138.0,14827550.0
2016-03-25,10900,10900,10500,10600,42157,157172.0,14827550.0
2016-03-28,10700,10700,10500,10550,23737,156431.0,14827550.0
2016-03-29,10500,10800,10450,10500,58087,155689.0,14827550.0
2016-03-30,10550,10650,10450,10650,37502,157913.0,14827550.0
2016-03-31,10650,10750,10450,10500,439910,155689.0,14827550.0
2016-04-01,10500,10750,10500,10650,38358,157913.0,14827550.0
2016-04-04,10600,10800,10550,10750,29950,159396.0,14827550.0
2016-04-05,10750,10900,10700,10800,26256,160138.0,14827550.0
2016-04-06,10800,10850,10650,10850,33735,160879.0,14827550.0
2016-04-07,10900,10950,10700,10950,29872,162362.0,14827550.0
2016-04-08,10950,10950,10600,10600,30942,157172.0,14827550.0
2016-04-11,10550,10750,10300,10450,28548,154948.0,14827550.0
2016-04-12,10500,10550,10200,10500,72100,155689.0,14827550.0
2016-04-14,10500,10550,10200,10400,85501,154207.0,14827550.0
2016-04-15,10350,10600,10350,10500,35431,155689.0,14827550.0
2016-04-18,10500,10600,10450,10550,17607,156431.0,14827550.0
2016-04-19,10550,10850,10550,10650,43717,157913.0,14827550.0
2016-04-20,10700,10800,10600,10650,16956,157913.0,14827550.0
2016-04-21,10650,10650,10250,10250,78449,151982.0,14827550.0
2016-04-22,10250,10550,10250,10550,46662,156431.0,14827550.0
2016-04-25,10400,10650,10350,10500,26071,155689.0,14827550.0
2016-04-26,10500,10500,10250,10350,44222,153465.0,14827550.0
2016-04-27,10350,10450,10250,10400,38786,154207.0,14827550.0
2016-04-28,10450,10450,10250,10400,22328,154207.0,14827550.0
2016-04-29,10400,10550,10200,10400,57000,154207.0,14827550.0
2016-05-02,10500,10500,10250,10350,28474,153465.0,14827550.0
2016-05-03,10350,10350,10200,10300,26139,152724.0,14827550.0
2016-05-04,10300,10300,10200,10250,24784,151982.0,14827550.0
2016-05-09,10300,10550,10300,10300,77507,152724.0,14827550.0
2016-05-10,10400,10400,10200,10350,47298,153465.0,14827550.0
2016-05-11,10400,10600,10300,10600,54915,157172.0,14827550.0
2016-05-12,10600,10800,10450,10700,54208,158655.0,14827550.0
2016-05-13,10550,10650,10300,10600,100750,157172.0,14827550.0
2016-05-16,10600,10900,10200,10850,107371,160879.0,14827550.0
2016-05-17,10800,10950,10550,10700,40739,158655.0,14827550.0
2016-05-18,10700,10850,10500,10700,35790,158655.0,14827550.0
2016-05-19,10650,10700,10450,10600,39855,157172.0,14827550.0
2016-05-20,10550,10700,10500,10650,34363,157913.0,14827550.0
2016-05-23,10700,10800,10550,10700,44361,158655.0,14827550.0
2016-05-24,10700,10700,10500,10700,55869,158655.0,14827550.0
2016-05-25,11050,12600,10700,10800,1143623,160138.0,14827550.0
2016-05-26,10850,10850,10500,10700,152243,158655.0,14827550.0
2016-05-27,10750,11000,10550,10700,109841,158655.0,14827550.0
2016-05-30,10700,10800,10550,10550,61800,156431.0,14827550.0
2016-05-31,10500,10750,10500,10700,59451,158655.0,14827550.0
2016-06-01,10600,10900,10600,10900,71307,161620.0,14827550.0
2016-06-02,10950,11250,10900,11000,70235,163103.0,14827550.0
2016-06-03,11050,11100,10800,10950,39056,162362.0,14827550.0
2016-06-07,11000,11150,10800,11000,39032,163103.0,14827550.0
2016-06-08,10900,11050,10850,11000,41736,163103.0,14827550.0
2016-06-09,11000,11300,10900,11100,95105,164586.0,14827550.0
2016-06-10,11250,11650,11150,11550,223766,171258.0,14827550.0
2016-06-13,11550,11800,11350,11400,512471,169034.0,14827550.0
2016-06-14,11300,11800,11100,11800,140539,174965.0,14827550.0
2016-06-15,11900,11950,11550,11550,138625,171258.0,14827550.0
2016-06-16,11550,11750,11500,11750,139325,174224.0,14827550.0
2016-06-17,11850,12100,11250,11500,106575,170517.0,14827550.0
2016-06-20,11500,11600,11300,11450,69519,169775.0,14827550.0
2016-06-21,11450,11550,11150,11400,114999,169034.0,14827550.0
2016-06-22,11500,11950,11350,11700,124266,173482.0,14827550.0
2016-06-23,11600,11700,11250,11400,64870,169034.0,14827550.0
2016-06-24,11400,11500,10400,11100,198104,164586.0,14827550.0
2016-06-27,11000,11150,10700,11000,65090,163103.0,14827550.0
2016-06-28,10850,11350,10850,11300,74549,167551.0,14827550.0
2016-06-29,11500,11500,11200,11500,57515,170517.0,14827550.0
2016-06-30,11700,11900,11500,11800,190956,174965.0,14827550.0
2016-07-01,11700,11850,11600,11850,45744,175706.0,14827550.0
2016-07-04,11850,12000,11700,11800,36565,174965.0,14827550.0
2016-07-05,11850,11900,11500,11550,60949,171258.0,14827550.0
2016-07-06,11550,11550,11200,11350,57778,168293.0,14827550.0
2016-07-07,11400,11750,11400,11700,42433,173482.0,14827550.0
2016-07-08,11650,11700,11400,11500,37154,170517.0,14827550.0
2016-07-11,11450,11600,11400,11500,28163,170517.0,14827550.0
2016-07-12,11500,11900,11300,11650,78701,172741.0,14827550.0
2016-07-13,11650,12100,11550,12050,149263,178672.0,14827550.0
2016-07-14,12150,12200,11900,12000,61940,177931.0,14827550.0
2016-07-15,11850,12100,11700,11700,46206,173482.0,14827550.0
2016-07-18,11750,11750,11350,11700,124941,173482.0,14827550.0
2016-07-19,11700,11950,11500,11700,70078,173482.0,14827550.0
2016-07-20,11750,11950,11450,11500,76817,170517.0,14827550.0
2016-07-21,11500,11600,11300,11600,72893,172000.0,14827550.0
