오성첨단소재(052420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-23,111312,112462,105861,107308,317547,29915.0,7977432.0
2003-04-24,109013,110724,100448,102729,369093,28639.0,7977432.0
2003-04-25,98442,100153,91596,94431,345400,26326.0,7977432.0
2003-04-28,89288,96731,89288,94431,229591,26326.0,7977432.0
2003-04-29,96445,105038,96445,105018,319791,29277.0,7977432.0
2003-04-30,102166,106465,100454,103015,228729,28719.0,7977432.0
2003-05-02,103608,109304,103011,109024,521285,30394.0,7977432.0
2003-05-06,115049,119342,114769,117323,474767,32707.0,7977432.0
2003-05-07,118781,119342,113927,117323,404190,32707.0,7977432.0
2003-05-09,115306,116737,113910,116464,318305,32468.0,7977432.0
2003-05-12,118768,120206,116467,118468,431481,33027.0,7977432.0
2003-05-13,116726,118150,110161,111600,375426,31112.0,7977432.0
2003-05-14,109611,114184,109015,112172,314531,31272.0,7977432.0
2003-05-15,113318,119925,113318,118468,650849,33027.0,7977432.0
2003-05-16,118488,120480,113599,114175,224857,31830.0,7977432.0
2003-05-19,115028,115624,110454,110455,172185,30793.0,7977432.0
2003-05-20,107022,112753,106152,112172,301287,31272.0,7977432.0
2003-05-21,111312,113303,108730,108738,398996,30314.0,7977432.0
2003-05-22,107868,109889,101577,101584,460058,28320.0,7977432.0
2003-05-23,103888,107900,103888,106449,241129,37676.0,10127968.0
2003-05-26,107858,114460,107578,111886,456198,39600.0,10127968.0
2003-05-27,114456,125041,108452,125049,1744031,44259.0,10127968.0
2003-05-28,131046,133634,117599,120756,2100757,42740.0,10127968.0
2003-05-29,121621,121902,115027,116178,779458,41120.0,10127968.0
2003-05-30,117889,129905,115897,129913,2267963,45981.0,10127968.0
2003-06-02,137361,145393,134499,145366,2045506,51450.0,10127968.0
2003-06-03,148792,162520,144492,144508,3360364,51146.0,10127968.0
2003-06-04,151680,161704,149098,161677,2141981,57223.0,10127968.0
2003-06-05,174548,180869,167422,180849,1266850,64009.0,10127968.0
2003-06-09,188876,200332,184857,191150,2792094,67655.0,10127968.0
2003-06-10,191731,198886,185719,195442,1755741,69174.0,10127968.0
2003-06-11,198912,199185,185149,190292,1598243,67351.0,10127968.0
2003-06-12,194588,212896,193718,212897,1569421,75352.0,10127968.0
2003-06-13,225500,238358,223191,238366,2625544,84366.0,10127968.0
2003-06-16,244644,266685,244644,254676,1887128,90726.0,10193974.0
2003-06-17,261838,269561,241228,250384,2227174,89197.0,10193974.0
2003-06-18,253233,254671,220334,227777,1990606,81144.0,10193974.0
2003-06-19,230073,239788,216626,223199,1826857,79513.0,10193974.0
2003-06-20,218061,235772,212049,226634,2042711,80736.0,10193974.0
2003-06-23,224639,232643,202038,208892,1125789,74416.0,10193974.0
2003-06-24,206325,228646,197732,223772,2944500,79717.0,10193974.0
2003-06-25,224651,232367,219201,227206,2022699,80940.0,10193974.0
2003-06-26,223756,228330,209467,211467,1076668,75333.0,10193974.0
2003-06-27,216040,218901,209193,214329,789329,76353.0,10193974.0
2003-06-30,210916,229224,207458,228636,1382203,81450.0,10193974.0
2003-07-01,228663,240090,222933,228636,2008449,81450.0,10193974.0
2003-07-02,234657,236087,228925,230926,978758,82265.0,10193974.0
2003-07-03,237537,239249,227232,228636,884833,81450.0,10193974.0
2003-07-04,226079,236103,226079,236076,729093,84100.0,10193974.0
2003-07-07,243223,246674,236089,238938,1572066,85120.0,10193974.0
2003-07-08,241836,244669,227518,228922,1269998,81552.0,10193974.0
2003-07-09,228335,241220,228054,234074,1796324,83387.0,10193974.0
2003-07-10,233220,240937,227770,227777,1211512,81144.0,10193974.0
2003-07-11,222061,235788,222061,231784,1061022,82571.0,10193974.0
2003-07-14,232063,235493,228920,229209,671100,81654.0,10193974.0
2003-07-15,229206,232348,210027,215759,1056332,76863.0,10193974.0
2003-07-16,217468,226616,208875,217477,1257663,77474.0,10193974.0
2003-07-18,207172,223488,207172,213184,530319,75945.0,10193974.0
2003-07-21,209467,214602,187989,190578,612566,67892.0,10193974.0
2003-07-22,185731,196323,176858,193153,681530,68809.0,10193974.0
2003-07-23,194875,197738,186282,192295,451122,68504.0,10193974.0
2003-07-24,187442,199739,187442,194584,721206,69319.0,10193974.0
2003-07-25,191730,198583,190579,195729,329473,69727.0,10193974.0
2003-07-28,203185,219185,202028,219194,1216137,78086.0,10193974.0
2003-07-29,226339,237513,221477,230639,1492274,82163.0,10193974.0
2003-07-30,232650,244667,225516,240654,1489808,85731.0,10193974.0
2003-07-31,240664,252083,235494,240082,1423113,85527.0,10193974.0
2003-08-01,243539,246682,231803,237507,862385,84610.0,10193974.0
2003-08-04,231216,240678,226081,226061,562491,80532.0,10193974.0
2003-08-05,228925,232937,225783,232356,550043,82775.0,10193974.0
2003-08-06,226354,231811,223772,230354,390560,82061.0,10193974.0
2003-08-07,230640,251248,226066,244374,1655720,87057.0,10193974.0
2003-08-08,245237,248099,237205,241514,669993,86037.0,10193974.0
2003-08-11,243227,250663,241509,247809,1090112,88280.0,10193974.0
2003-08-12,249274,252697,238373,244947,785886,87260.0,10193974.0
2003-08-13,248101,268402,243808,256393,2933320,91338.0,10193974.0
2003-08-14,258964,286138,258964,284723,3946043,101430.0,10193974.0
2003-08-18,294730,297599,283275,291876,2135373,103979.0,10193974.0
2003-08-19,300461,303323,284152,291876,1359231,103979.0,10193974.0
2003-08-20,299024,313347,286138,286153,2008493,101940.0,10193974.0
2003-08-21,307626,320477,306195,320491,638990,114173.0,10193974.0
2003-08-22,341954,344815,320475,333368,2649254,118760.0,10193974.0
2003-08-25,326216,354829,316192,354830,1131144,126405.0,10193974.0
2003-08-26,351989,364846,341964,353399,1148318,125896.0,10193974.0
2003-08-27,366277,376301,351989,353399,1106071,125896.0,10193974.0
2003-08-28,354811,357673,330499,331938,1331709,118250.0,10193974.0
2003-08-29,337653,339091,309048,333368,1273032,118760.0,10193974.0
2003-09-01,333387,341980,320494,341953,1291430,121818.0,10193974.0
2003-09-02,347705,356270,337688,337660,1438007,120289.0,10193974.0
2003-09-03,349143,369163,334819,337660,2585185,120289.0,10193974.0
2003-09-04,343392,346255,320483,326215,1123207,116211.0,10193974.0
2003-09-05,330500,336231,321907,321922,658639,114682.0,10193974.0
2003-09-08,311936,323362,296187,300461,838081,107037.0,10193974.0
2003-09-09,301903,319053,301903,314768,638122,112134.0,10193974.0
2003-09-15,310503,324792,306203,306183,526738,109076.0,10193974.0
2003-09-16,307619,323338,304756,323353,584729,115192.0,10193974.0
2003-09-17,331939,333370,313357,314768,629375,112134.0,10193974.0
2003-09-18,314805,320500,300488,303323,501909,108056.0,10193974.0
2003-09-19,310486,311917,283276,286153,688823,101940.0,10193974.0
2003-09-22,279311,282454,254963,262974,738138,93683.0,10193974.0
2003-09-23,264694,284708,252082,284723,1228905,101430.0,10193974.0
2003-09-24,281017,291883,276163,277854,984202,98983.0,10193974.0
2003-09-25,260404,268401,256104,259254,1006654,92357.0,10193974.0
2003-09-26,255845,262130,242390,245233,890677,87362.0,10193974.0
2003-09-29,246401,253261,238650,252673,697842,90013.0,10193974.0
2003-09-30,258420,264986,246678,252101,1288501,90470.0,10268974.0
2003-10-01,254683,265548,254683,265550,1156186,95296.0,10268974.0
2003-10-02,272997,284733,267582,281003,1752570,100841.0,10268974.0
2003-10-06,289024,313365,285040,306183,1975893,109878.0,10268974.0
2003-10-07,309066,311935,294749,307615,848945,110391.0,10268974.0
2003-10-08,313347,316181,291868,291876,827352,104744.0,10268974.0
2003-10-09,290455,306203,286155,306183,699614,109878.0,10268974.0
2003-10-10,311911,340516,310479,329076,2628721,118093.0,10268974.0
2003-10-13,333361,344815,323329,334800,1493373,120147.0,10268974.0
2003-10-14,346246,351971,323337,329076,1325850,118093.0,10268974.0
2003-10-15,336231,336231,321907,323353,633878,116039.0,10268974.0
2003-10-16,316203,330492,314772,330507,774209,118607.0,10268974.0
2003-10-17,326215,337671,314788,314768,680295,112959.0,10268974.0
2003-10-20,309057,321914,306195,320491,494209,115013.0,10268974.0
2003-10-21,327664,337688,323364,336230,1094808,120660.0,10268974.0
2003-10-22,337654,337654,326199,329076,473592,118093.0,10268974.0
2003-10-23,317638,321938,303349,303323,662975,108851.0,10268974.0
2003-10-24,309057,319053,303334,314768,735922,112959.0,10268974.0
2003-10-27,320468,329061,311911,329076,697708,118093.0,10268974.0
2003-10-28,329068,336222,326199,333368,693275,119634.0,10268974.0
2003-10-29,339093,341955,321907,321922,819036,115526.0,10268974.0
2003-10-30,330506,336230,323344,326215,844859,117066.0,10268974.0
2003-10-31,324786,327654,304772,307615,817746,110391.0,10268974.0
2003-11-03,304772,313365,304772,307615,627761,110391.0,10268974.0
2003-11-04,314794,316190,273295,280430,1904122,100636.0,10268974.0
2003-11-05,275023,284170,260411,267553,993815,96015.0,10268974.0
2003-11-06,270434,275849,259533,259541,716132,93140.0,10268974.0
2003-11-07,260955,290438,260955,286153,1482122,102690.0,10268974.0
2003-11-10,281853,290439,279020,278999,803708,100122.0,10268974.0
2003-11-11,277591,285308,268129,270129,650136,96939.0,10268974.0
2003-11-12,271864,285311,268721,280430,779714,100636.0,10268974.0
2003-11-13,286152,293313,277594,282147,630508,101252.0,10268974.0
2003-11-14,280739,281861,272707,274707,507107,98582.0,10268974.0
2003-11-17,269011,276165,269011,271846,341921,97555.0,10268974.0
2003-11-18,277573,290430,274710,290446,1043031,104230.0,10268974.0
2003-11-19,283889,284730,271283,271846,585484,97555.0,10268974.0
2003-11-20,275828,277267,261547,263547,785420,94577.0,10268974.0
2003-11-21,258413,267847,257823,257824,441058,92523.0,10268974.0
2003-11-24,255270,261555,235503,235504,470809,84514.0,10268974.0
2003-11-25,237795,246079,237795,241514,292911,86670.0,10268974.0
2003-11-26,239804,249828,239804,246378,458768,88416.0,10268974.0
2003-11-27,250664,256703,248671,251814,466122,90367.0,10268974.0
2003-11-28,252092,259528,250380,253531,309195,90983.0,10268974.0
2003-12-01,255257,255819,250375,254676,378387,91394.0,10268974.0
2003-12-02,256978,258415,241819,244661,489523,87800.0,10268974.0
2003-12-03,243527,244650,234065,236934,905433,85027.0,10268974.0
2003-12-04,239232,265255,239232,265264,1756514,95193.0,10268974.0
2003-12-05,271880,279036,263287,266122,1518190,95501.0,10268974.0
2003-12-08,263282,268136,258113,264406,405419,94885.0,10268974.0
2003-12-09,271863,285310,269563,277854,1696994,99712.0,10268974.0
2003-12-10,272988,280438,268134,268984,650259,96528.0,10268974.0
2003-12-11,268709,269550,262107,264978,452148,95091.0,10268974.0
2003-12-12,274403,274403,262388,262402,527352,94166.0,10268974.0
2003-12-15,265536,285311,265256,281861,1094596,101149.0,10268974.0
2003-12-16,266118,275834,266118,268126,502755,96220.0,10268974.0
2003-12-17,271874,272996,263281,263261,298235,94475.0,10268974.0
2003-12-18,263260,268711,260399,260399,271197,93448.0,10268974.0
2003-12-19,264701,265851,246077,246092,471370,88313.0,10268974.0
2003-12-22,234072,246088,234072,235504,326049,84514.0,10268974.0
2003-12-23,242958,242958,226361,228922,402290,82152.0,10268974.0
2003-12-24,230925,233233,220340,229495,405052,82357.0,10268974.0
2003-12-26,229205,241501,229205,236649,497208,84924.0,10268974.0
2003-12-29,234945,244653,234945,243230,302637,87286.0,10268974.0
2003-12-30,248385,248658,241503,246092,306820,88313.0,10268974.0
2004-01-02,248948,253521,242375,242944,317808,87184.0,10268974.0
2004-01-05,241235,250382,240394,247809,264822,88929.0,10268974.0
2004-01-06,250381,251251,234661,236934,288644,85027.0,10268974.0
2004-01-07,236928,240386,232354,235218,279373,84411.0,10268974.0
2004-01-08,237805,242105,231203,231212,230166,82973.0,10268974.0
2004-01-09,232090,238655,232090,236362,329302,84822.0,10268974.0
2004-01-12,235495,260959,234065,254962,1106066,91497.0,10268974.0
2004-01-13,260113,260113,248659,252959,422633,90778.0,10268974.0
2004-01-14,254406,256708,248676,252387,319352,90572.0,10268974.0
2004-01-15,252395,259522,243802,256107,697930,91907.0,10268974.0
2004-01-16,256118,260138,250394,250956,394654,90059.0,10268974.0
2004-01-19,251527,258099,246077,246092,405645,88313.0,10268974.0
2004-01-20,244640,247817,243209,245806,192722,88210.0,10268974.0
2004-01-26,248962,253536,246101,246950,292060,88621.0,10268974.0
2004-01-27,247834,251818,245533,248094,268569,89032.0,10268974.0
2004-01-28,251818,276446,250387,268984,1993728,96528.0,10268974.0
2004-01-29,267845,281012,264983,277568,1247319,99609.0,10268974.0
2004-01-30,281847,282717,266400,266409,391177,95604.0,10268974.0
2004-02-02,266412,272697,260682,262689,313631,94269.0,10268974.0
2004-02-03,262124,264144,250388,252101,424434,90470.0,10268974.0
2004-02-04,252082,259238,246660,247236,309069,88724.0,10268974.0
2004-02-05,246074,250366,241219,241227,416517,86567.0,10268974.0
2004-02-06,241239,248962,241239,246950,360582,88621.0,10268974.0
2004-02-09,249245,265870,248964,261830,656239,93961.0,10268974.0
2004-02-10,263287,274743,263287,266122,1181779,95501.0,10268974.0
2004-02-11,268393,269269,262978,266409,484742,95604.0,10268974.0
2004-02-12,270423,271573,258406,258969,416341,92934.0,10268974.0
2004-02-13,250670,264713,250670,261544,227536,93858.0,10268974.0
2004-02-16,263260,266683,260399,260399,231740,93448.0,10268974.0
2004-02-17,260401,264701,259250,262689,185048,94269.0,10268974.0
2004-02-18,265545,265545,255549,258110,345248,92626.0,10268974.0
2004-02-19,260424,260424,249558,249812,263376,89648.0,10268974.0
2004-02-20,249815,254115,247514,248953,140517,89340.0,10268974.0
2004-02-23,248951,252403,247514,251814,143753,90367.0,10268974.0
2004-02-24,249537,250378,244367,244374,203143,87697.0,10268974.0
2004-02-25,243233,252106,243233,249526,241189,89545.0,10268974.0
2004-02-26,250377,256978,238958,240369,289626,86259.0,10268974.0
2004-02-27,241831,244974,235223,244947,119100,87902.0,10268974.0
2004-03-02,248947,249255,239512,240369,280671,86259.0,10268974.0
2004-03-03,240402,249829,240402,240654,438244,86362.0,10268974.0
2004-03-04,241223,244373,240662,241799,187540,86773.0,10268974.0
2004-03-05,243215,244092,239792,241799,177590,86773.0,10268974.0
2004-03-08,240689,247255,236389,237794,499830,85335.0,10268974.0
2004-03-09,236109,239813,234671,236362,166106,84822.0,10268974.0
2004-03-10,233235,239246,233235,236076,218622,84719.0,10268974.0
2004-03-11,234668,245259,234668,245233,402279,88005.0,10268974.0
2004-03-12,243212,250963,216317,239796,720346,86054.0,10268974.0
2004-03-15,243230,244661,237535,237507,258409,85232.0,10268974.0
2004-03-16,234391,238656,232645,233501,169557,83795.0,10268974.0
2004-03-17,234655,240660,234655,238079,221045,85438.0,10268974.0
2004-03-18,234667,241513,234667,237221,165364,85130.0,10268974.0
2004-03-19,237538,240407,236949,239510,111640,85951.0,10268974.0
2004-03-22,243221,257258,243221,248953,553473,89340.0,10268974.0
2004-03-23,248951,250383,240955,246378,216950,88416.0,10268974.0
2004-03-24,249548,253532,246089,246378,215190,88416.0,10268974.0
2004-03-25,242658,246677,236934,236934,174624,85027.0,10268974.0
2004-03-26,240379,242090,236086,238079,170826,85438.0,10268974.0
2004-03-29,238097,252105,238097,246950,412373,88621.0,10268974.0
2004-03-30,247837,249268,240402,240654,167845,86362.0,10268974.0
2004-03-31,243210,248379,239506,241514,197630,86670.0,10268974.0
2004-04-01,243213,258681,243213,254676,783991,91394.0,10268974.0
2004-04-02,258972,260403,254118,255249,423591,91599.0,10268974.0
2004-04-06,261546,272693,257815,266409,983046,95604.0,10268974.0
2004-04-07,263825,268994,260682,265264,344855,95193.0,10268974.0
2004-04-08,267561,274723,266691,271273,486550,97350.0,10268974.0
2004-04-09,267567,268717,257823,257824,371835,92523.0,10268974.0
2004-04-12,256110,261834,256110,256679,229204,92113.0,10268974.0
2004-04-13,259247,280417,257254,277283,970504,99506.0,10268974.0
2004-04-14,273289,281567,269550,281574,537060,101047.0,10268974.0
2004-04-16,278160,281584,261844,262974,549112,94372.0,10268974.0
2004-04-19,266147,269851,261848,269270,297953,96631.0,10268974.0
2004-04-20,270452,284740,268424,279571,737940,100328.0,10268974.0
2004-04-21,279576,289004,274126,279858,765808,100431.0,10268974.0
2004-04-22,286143,310485,284151,297599,1461507,106797.0,10268974.0
2004-04-23,303323,306192,285857,290446,1493775,104230.0,10268974.0
2004-04-26,296182,299045,277875,280716,703899,100739.0,10268974.0
2004-04-27,280736,286152,273856,277854,483747,99712.0,10268974.0
2004-04-28,277855,281840,267270,267839,369992,96118.0,10268974.0
2004-04-29,263269,265542,240072,246092,449242,88313.0,10268974.0
2004-04-30,238944,248652,238944,248667,471546,89237.0,10268974.0
2004-05-03,244365,250376,244085,246092,283263,88313.0,10268974.0
2004-05-04,247533,253846,245259,249526,390818,89545.0,10268974.0
2004-05-06,247532,249558,223218,227492,413165,81638.0,10268974.0
2004-05-07,226921,237535,220069,234646,378848,84206.0,10268974.0
2004-05-10,227519,230381,206630,206602,318054,74142.0,10268974.0
2004-05-11,197727,210305,195426,202597,418369,72704.0,10268974.0
2004-05-12,206889,222637,206889,217762,563864,78147.0,10268974.0
2004-05-13,214625,216646,208053,213757,305129,76709.0,10268974.0
2004-05-14,215504,222665,205199,205172,284593,73629.0,10268974.0
2004-05-17,204615,210030,180547,181993,345864,65311.0,10268974.0
2004-05-18,178565,193169,174546,192581,381786,69110.0,10268974.0
2004-05-19,195163,214062,193171,206030,621428,73937.0,10268974.0
2004-05-20,198880,203180,191725,196587,269522,70548.0,10268974.0
2004-05-21,201759,202882,198020,200021,163755,71780.0,10268974.0
2004-05-24,203473,212907,203473,210895,426408,75682.0,10268974.0
2004-05-25,206339,208330,198896,203169,209485,72910.0,10268974.0
2004-05-27,210304,215193,206011,206889,372844,74245.0,10268974.0
2004-05-28,210328,211758,204604,206317,179182,74039.0,10268974.0
2004-05-31,210036,210036,203464,205744,131629,73834.0,10268974.0
2004-06-01,205470,211762,204909,209750,192736,75272.0,10268974.0
2004-06-02,206902,210051,204909,209750,135150,75272.0,10268974.0
2004-06-03,213795,213795,193185,197732,227884,70959.0,10268974.0
2004-06-04,197743,200331,188876,192581,212642,69110.0,10268974.0
2004-06-07,194604,198308,193174,194584,187161,69829.0,10268974.0
2004-06-08,195168,197476,189444,190005,243873,68186.0,10268974.0
2004-06-09,190852,193720,186270,186285,166334,66851.0,10268974.0
2004-06-10,184000,187984,182568,186000,122135,66748.0,10268974.0
2004-06-11,184869,188327,167999,169403,250577,60792.0,10268974.0
2004-06-14,163122,167983,149078,149086,386153,53501.0,10268974.0
2004-06-15,149088,154258,140811,153950,365146,55247.0,10268974.0
2004-06-16,150223,154803,147361,147368,509523,52885.0,10268974.0
2004-06-17,143675,148530,142525,147941,262306,53091.0,10268974.0
2004-06-18,145401,149694,141101,141073,209780,50626.0,10268974.0
2004-06-21,141077,145370,139927,139928,153040,50215.0,10268974.0
2004-06-22,142508,142508,134196,137353,148112,49291.0,10268974.0
2004-06-23,137359,150526,135921,149945,401824,53809.0,10268974.0
2004-06-24,151937,159379,150225,157957,401185,56685.0,10268974.0
2004-06-25,159657,171393,156508,166827,452497,59868.0,10268974.0
