파이오링크(170790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-22,7800,7800,7610,7770,1458,53274.0,6856330.0
2017-02-23,7830,7870,7600,7790,4890,53411.0,6856330.0
2017-02-24,7850,7980,7710,7920,10563,54302.0,6856330.0
2017-02-27,7990,7990,7790,7970,6588,54645.0,6856330.0
2017-02-28,8000,8000,7800,7850,3161,53822.0,6856330.0
2017-03-02,7990,7990,7810,7900,6848,54165.0,6856330.0
2017-03-03,8000,8000,7800,7930,3200,54371.0,6856330.0
2017-03-06,7970,7970,7620,7880,1213,54028.0,6856330.0
2017-03-07,7960,7960,7880,7880,334,54028.0,6856330.0
2017-03-08,7950,7950,7720,7880,3578,54028.0,6856330.0
2017-03-09,7940,7940,7590,7800,2518,53479.0,6856330.0
2017-03-10,7790,7860,7560,7710,7266,52862.0,6856330.0
2017-03-13,7710,7880,7710,7840,6400,53754.0,6856330.0
2017-03-14,7970,7970,7760,7940,7840,54439.0,6856330.0
2017-03-15,7980,7980,7760,7960,13946,54576.0,6856330.0
2017-03-16,7990,8140,7900,8120,17016,55673.0,6856330.0
2017-03-17,8100,8170,7930,8120,25086,55673.0,6856330.0
2017-03-20,8120,8180,8010,8100,5604,55536.0,6856330.0
2017-03-21,8100,8180,8030,8130,4059,55742.0,6856330.0
2017-03-22,8150,8150,8050,8120,8224,55673.0,6856330.0
2017-03-23,8120,8220,8020,8220,18890,56359.0,6856330.0
2017-03-24,8250,8250,8110,8250,9360,56565.0,6856330.0
2017-03-27,8230,8300,7980,8150,10116,55879.0,6856330.0
2017-03-28,8270,8270,8040,8090,2937,55468.0,6856330.0
2017-03-29,8100,8100,7920,8000,2657,54851.0,6856330.0
2017-03-30,8100,8100,7980,7990,5580,54782.0,6856330.0
2017-03-31,7980,7980,7900,7900,6432,54165.0,6856330.0
2017-04-03,7910,8000,7760,7850,8541,53822.0,6856330.0
2017-04-04,7930,7990,7900,7950,7310,54508.0,6856330.0
2017-04-05,8040,8040,7950,8020,5949,54988.0,6856330.0
2017-04-06,8000,8130,8000,8110,5275,55605.0,6856330.0
2017-04-07,8250,8250,8100,8170,8845,56016.0,6856330.0
2017-04-10,8170,8170,7670,7810,7034,53548.0,6856330.0
2017-04-11,7640,7800,7640,7750,924,53137.0,6856330.0
2017-04-12,7950,7950,7840,7840,115,53754.0,6856330.0
2017-04-13,8170,8170,7800,7990,2607,54782.0,6856330.0
2017-04-14,8020,8150,7770,7990,684,54782.0,6856330.0
2017-04-17,8000,8080,7810,7990,4961,54782.0,6856330.0
2017-04-18,8000,8090,7820,8040,4182,55125.0,6856330.0
2017-04-19,8040,8090,7910,8020,6482,54988.0,6856330.0
2017-04-20,8070,8070,7960,8000,694,54851.0,6856330.0
2017-04-21,8000,8000,7860,8000,647,54851.0,6856330.0
2017-04-24,8070,8070,7850,8000,3902,54851.0,6856330.0
2017-04-25,7990,8000,7850,7940,6394,54439.0,6856330.0
2017-04-26,8000,8060,7860,7900,8723,54165.0,6856330.0
2017-04-27,7900,8000,7800,7870,8768,53959.0,6856330.0
2017-04-28,7910,7990,7750,7930,7283,54371.0,6856330.0
2017-05-02,8030,8090,7720,7820,9398,53617.0,6856330.0
2017-05-04,7710,7850,7600,7750,10074,53137.0,6856330.0
2017-05-08,7970,7970,7740,7820,5028,53617.0,6856330.0
2017-05-10,7980,7980,7770,7860,2221,53891.0,6856330.0
2017-05-11,7860,7870,7750,7830,6111,53685.0,6856330.0
2017-05-12,7830,7950,7720,7720,6157,52931.0,6856330.0
2017-05-15,7940,7950,7780,7780,7154,53342.0,6856330.0
2017-05-16,7700,7770,7620,7700,9052,52794.0,6856330.0
2017-05-17,7730,7730,7600,7630,4601,52314.0,6856330.0
2017-05-18,7590,7720,7590,7670,5592,52588.0,6856330.0
2017-05-19,7630,7720,7600,7700,1760,52794.0,6856330.0
2017-05-22,7750,7750,7650,7700,3544,52794.0,6856330.0
2017-05-23,7650,7720,7520,7680,8715,52657.0,6856330.0
2017-05-24,7800,7800,7550,7580,6133,51971.0,6856330.0
2017-05-25,7540,7690,7110,7450,12961,51080.0,6856330.0
2017-05-26,7780,7780,7120,7530,13509,51628.0,6856330.0
2017-05-29,7460,7540,7320,7440,4191,51011.0,6856330.0
2017-05-30,7440,7440,7230,7280,1988,49914.0,6856330.0
2017-05-31,7170,7230,7030,7210,2109,49434.0,6856330.0
2017-06-01,7100,7300,7100,7240,832,49640.0,6856330.0
2017-06-02,7240,7350,7230,7330,1040,50257.0,6856330.0
2017-06-05,7470,7470,7270,7460,1936,51148.0,6856330.0
2017-06-07,7460,7500,7290,7360,1653,50463.0,6856330.0
2017-06-08,7500,7500,7300,7360,618,50463.0,6856330.0
2017-06-09,7360,7400,7310,7400,1418,50737.0,6856330.0
2017-06-12,7500,7500,7060,7380,1150,50600.0,6856330.0
2017-06-13,7420,7420,7150,7310,2871,50120.0,6856330.0
2017-06-14,7190,7320,7190,7300,4266,50051.0,6856330.0
2017-06-15,7400,7400,7200,7200,4210,49366.0,6856330.0
2017-06-16,7280,7290,7220,7260,1533,49777.0,6856330.0
2017-06-19,7080,7190,6970,7120,10004,48817.0,6856330.0
2017-06-20,7180,7180,6930,7100,2454,48680.0,6856330.0
2017-06-21,7100,7100,6850,6910,7474,47377.0,6856330.0
2017-06-22,6910,7030,6770,6900,2725,47309.0,6856330.0
2017-06-23,6900,7190,6700,6890,7481,47240.0,6856330.0
2017-06-26,6890,6960,6700,6960,5111,47720.0,6856330.0
2017-06-27,6970,6970,6870,6900,1573,47309.0,6856330.0
2017-06-28,6900,6900,6800,6800,710,46623.0,6856330.0
2017-06-29,6800,7000,6700,6730,5533,46143.0,6856330.0
2017-06-30,6730,6990,6700,6790,6054,46554.0,6856330.0
2017-07-03,6890,6890,6760,6800,5744,46623.0,6856330.0
2017-07-04,6780,6800,6750,6800,2079,46623.0,6856330.0
2017-07-05,6890,7140,6500,7080,5390,48543.0,6856330.0
2017-07-06,7100,7100,6950,7070,615,48474.0,6856330.0
2017-07-07,7150,7150,6890,6950,3247,47651.0,6856330.0
2017-07-10,7070,7070,6830,6960,1556,47720.0,6856330.0
2017-07-11,6900,6950,6830,6920,919,47446.0,6856330.0
2017-07-12,6950,6950,6800,6900,256,47309.0,6856330.0
2017-07-13,7150,7150,6700,6880,913,47172.0,6856330.0
2017-07-14,6880,6880,6500,6780,1568,46486.0,6856330.0
2017-07-17,6780,6780,6520,6750,1900,46280.0,6856330.0
2017-07-18,6750,6760,6520,6570,4024,45046.0,6856330.0
2017-07-19,6570,6740,6470,6510,9592,44635.0,6856330.0
2017-07-20,6700,6700,6510,6610,1269,45320.0,6856330.0
2017-07-21,6730,6730,6520,6640,8130,45526.0,6856330.0
2017-07-24,6520,6580,6480,6490,5472,44498.0,6856330.0
2017-07-25,6450,6580,6420,6560,302,44978.0,6856330.0
2017-07-26,6630,6630,6380,6380,3881,43743.0,6856330.0
2017-07-27,6650,6650,6340,6390,2575,43812.0,6856330.0
2017-07-28,6500,6500,6430,6440,611,44155.0,6856330.0
2017-07-31,6340,6670,6340,6500,1648,44566.0,6856330.0
2017-08-01,6520,6520,6310,6360,3024,43606.0,6856330.0
2017-08-02,6600,6600,6280,6470,1116,44360.0,6856330.0
2017-08-03,6470,6500,6390,6390,966,43812.0,6856330.0
2017-08-04,6390,6390,6220,6360,2370,43606.0,6856330.0
2017-08-07,6240,6440,6230,6410,484,43949.0,6856330.0
2017-08-08,6410,6410,6230,6320,3316,43332.0,6856330.0
2017-08-09,6220,6420,6100,6380,2692,43743.0,6856330.0
2017-08-10,6380,6380,6150,6250,734,42852.0,6856330.0
2017-08-11,6250,6250,5800,5830,8333,39972.0,6856330.0
2017-08-14,6000,6000,5840,5970,812,40932.0,6856330.0
2017-08-16,6000,6030,5700,6020,7732,41275.0,6856330.0
2017-08-17,6010,6080,6000,6080,934,41686.0,6856330.0
2017-08-18,6190,6190,5940,6000,2556,41138.0,6856330.0
2017-08-21,6120,6120,6010,6100,297,41824.0,6856330.0
2017-08-22,6000,6080,5920,6000,1224,41138.0,6856330.0
2017-08-23,6110,6110,5930,6040,2755,41412.0,6856330.0
2017-08-24,6060,6060,5850,6020,688,41275.0,6856330.0
2017-08-25,6050,6050,5990,5990,102,41069.0,6856330.0
2017-08-28,6000,6050,5960,6030,630,41344.0,6856330.0
2017-08-29,6120,6120,5950,6030,524,41344.0,6856330.0
2017-08-30,6010,6040,5940,6030,311,41344.0,6856330.0
2017-08-31,6050,6070,5750,6010,4310,41207.0,6856330.0
2017-09-01,5800,6040,5800,6030,1310,41344.0,6856330.0
2017-09-04,6000,6000,5820,5900,590,40452.0,6856330.0
2017-09-05,5900,5990,5720,5720,1984,39218.0,6856330.0
2017-09-06,5950,5950,5720,5720,1035,39218.0,6856330.0
2017-09-07,5990,5990,5790,5790,813,39698.0,6856330.0
2017-09-08,5800,5830,5750,5830,1863,39972.0,6856330.0
2017-09-11,5870,5870,5800,5850,2535,40110.0,6856330.0
2017-09-12,5800,6200,5800,5990,3330,41069.0,6856330.0
2017-09-13,5810,5960,5810,5910,172,40521.0,6856330.0
2017-09-14,5970,6870,5840,6240,14723,42783.0,6856330.0
2017-09-15,6300,6300,6170,6220,950,42646.0,6856330.0
2017-09-18,6220,6230,5950,6080,1300,41686.0,6856330.0
2017-09-19,6200,6200,5910,6040,630,41412.0,6856330.0
2017-09-20,6040,6090,5950,6000,2252,41138.0,6856330.0
2017-09-21,6000,6010,5800,6000,887,41138.0,6856330.0
2017-09-22,6200,6200,5900,5970,319,40932.0,6856330.0
2017-09-25,6210,6210,5820,5950,282,40795.0,6856330.0
2017-09-26,5830,6800,5830,6600,117726,45252.0,6856330.0
2017-09-27,6550,6600,6230,6330,28308,43401.0,6856330.0
2017-09-28,6340,6510,6100,6470,12575,44360.0,6856330.0
2017-09-29,6540,6540,6200,6350,3337,43538.0,6856330.0
2017-10-10,6250,6350,5990,6020,13504,41275.0,6856330.0
2017-10-11,6000,6060,5960,6020,2765,41275.0,6856330.0
2017-10-12,6070,6100,5960,5960,923,40864.0,6856330.0
2017-10-13,5990,6070,5880,5950,1862,40795.0,6856330.0
2017-10-16,5970,5980,5800,5810,2862,39835.0,6856330.0
2017-10-17,5830,5830,5600,5750,5574,39424.0,6856330.0
2017-10-18,5750,5880,5490,5700,7533,39081.0,6856330.0
2017-10-19,5690,5840,5550,5810,2973,39835.0,6856330.0
2017-10-20,5890,5900,5590,5870,2297,40247.0,6856330.0
2017-10-23,5880,6320,5320,6050,82079,41481.0,6856330.0
2017-10-24,6050,6110,5850,6000,1135,41138.0,6856330.0
2017-10-25,5990,5990,5850,5990,1759,41069.0,6856330.0
2017-10-26,5870,5980,5730,5830,1346,39972.0,6856330.0
2017-10-27,5900,6850,5800,5980,57515,41001.0,6856330.0
2017-10-30,6010,6070,5820,5970,2868,40932.0,6856330.0
2017-10-31,6000,6050,5870,5970,3347,40932.0,6856330.0
2017-11-01,5900,6240,5710,6100,17630,41824.0,6856330.0
2017-11-02,5950,6150,5930,6000,3353,41138.0,6856330.0
2017-11-03,6100,6170,5930,6140,6834,42098.0,6856330.0
2017-11-06,6090,6150,5990,6110,1324,41892.0,6856330.0
2017-11-07,6160,6170,5900,5920,2564,40589.0,6856330.0
2017-11-08,5960,5960,5800,5930,2921,40658.0,6856330.0
2017-11-09,5920,5920,5790,5800,4303,39767.0,6856330.0
2017-11-10,5850,5890,5800,5860,1308,40178.0,6856330.0
2017-11-13,5900,5940,5810,5890,408,40384.0,6856330.0
2017-11-14,5890,6050,5760,6050,5010,41481.0,6856330.0
2017-11-15,6000,6000,5830,5920,2512,40589.0,6856330.0
2017-11-16,5990,6000,5930,5980,326,41001.0,6856330.0
2017-11-17,5980,6000,5740,5800,3288,39767.0,6856330.0
2017-11-20,5800,5870,5750,5780,1642,39630.0,6856330.0
2017-11-21,5900,5900,5850,5880,1017,40315.0,6856330.0
2017-11-22,5950,6100,5830,6100,5269,41824.0,6856330.0
2017-11-23,6090,6090,5900,5970,3513,40932.0,6856330.0
2017-11-24,5970,5990,5770,5770,4189,39561.0,6856330.0
2017-11-27,5700,5790,5660,5670,3538,38875.0,6856330.0
2017-11-28,5700,5800,5700,5770,4200,39561.0,6856330.0
2017-11-29,5610,5850,5610,5800,150,39767.0,6856330.0
2017-11-30,5700,5800,5700,5780,477,39630.0,6856330.0
2017-12-01,5880,5880,5760,5800,896,39767.0,6856330.0
2017-12-04,5830,5850,5750,5770,1679,39561.0,6856330.0
2017-12-05,5800,6090,5650,6050,15360,41481.0,6856330.0
2017-12-06,5950,6120,5950,6090,13848,41755.0,6856330.0
2017-12-07,6130,6170,6000,6160,15802,42235.0,6856330.0
2017-12-08,6160,6180,6010,6160,5128,42235.0,6856330.0
2017-12-11,6160,6230,6050,6170,5337,42304.0,6856330.0
2017-12-12,6170,6170,6010,6110,5916,41892.0,6856330.0
2017-12-13,6190,6190,6000,6060,8213,41549.0,6856330.0
2017-12-14,6070,6070,5860,6030,11266,41344.0,6856330.0
2017-12-15,5980,6000,5940,6000,1122,41138.0,6856330.0
2017-12-18,6010,6010,5780,5910,11623,40521.0,6856330.0
2017-12-19,5910,5970,5770,5880,12157,40315.0,6856330.0
2017-12-20,5880,5880,5760,5760,2116,39492.0,6856330.0
2017-12-21,5900,5900,5650,5710,3275,39150.0,6856330.0
2017-12-22,5900,5900,5600,5690,1879,39013.0,6856330.0
2017-12-26,5800,5820,5640,5790,4087,39698.0,6856330.0
2017-12-27,5800,5970,5780,5970,4659,40932.0,6856330.0
2017-12-28,5960,6000,5960,5980,1038,41001.0,6856330.0
2018-01-02,5990,6030,5700,5960,1523,40864.0,6856330.0
2018-01-03,5960,5960,5740,5910,7550,40521.0,6856330.0
2018-01-04,5950,5950,5790,5900,1271,40452.0,6856330.0
2018-01-05,5950,5950,5680,5870,10277,40247.0,6856330.0
2018-01-08,5900,5900,5720,5860,6003,40178.0,6856330.0
2018-01-09,5910,6050,5770,5770,6501,39561.0,6856330.0
2018-01-10,5770,5860,5610,5690,13531,39013.0,6856330.0
2018-01-11,5840,5840,5660,5700,1193,39081.0,6856330.0
2018-01-12,5740,5740,5570,5710,8012,39150.0,6856330.0
2018-01-15,5720,5720,5640,5690,5998,39013.0,6856330.0
2018-01-16,5900,5900,5610,5740,4416,39355.0,6856330.0
2018-01-17,5900,5900,5670,5770,2031,39561.0,6856330.0
2018-01-18,5710,5790,5610,5760,5676,39492.0,6856330.0
2018-01-19,5800,6990,5790,6150,170116,42166.0,6856330.0
2018-01-22,6520,7990,6520,7990,149772,54782.0,6856330.0
2018-01-23,9210,9460,7850,8110,1227748,55605.0,6856330.0
2018-01-24,8020,8020,7450,7650,252995,52451.0,6856330.0
2018-01-25,7650,8200,7440,8150,383332,55879.0,6856330.0
2018-01-26,8220,8850,7410,7860,400494,53891.0,6856330.0
2018-01-29,8050,8140,7940,8080,118349,55399.0,6856330.0
2018-01-30,8060,8120,7710,7900,78515,54165.0,6856330.0
2018-01-31,8070,8490,7770,8000,117869,54851.0,6856330.0
2018-02-01,7980,8490,7940,8070,194373,55331.0,6856330.0
2018-02-02,8140,8150,7780,7900,72660,54165.0,6856330.0
2018-02-05,7610,7770,7520,7520,48306,51560.0,6856330.0
2018-02-06,7100,7100,6680,7000,68423,47994.0,6856330.0
2018-02-07,7080,7340,6680,6740,35817,46212.0,6856330.0
2018-02-08,6750,7060,6710,6830,9490,46829.0,6856330.0
2018-02-09,6650,6900,6580,6890,9286,47240.0,6856330.0
2018-02-12,7030,7030,6700,6910,16139,47377.0,6856330.0
2018-02-13,6990,7290,6700,6950,53068,47651.0,6856330.0
2018-02-14,7120,7120,6740,6880,7585,47172.0,6856330.0
2018-02-19,7130,7130,6820,6870,3600,47103.0,6856330.0
2018-02-20,6900,7090,6720,7000,6485,47994.0,6856330.0
2018-02-21,6990,7040,6900,7000,7412,47994.0,6856330.0
2018-02-22,7000,7070,6710,6760,30499,46349.0,6856330.0
2018-02-23,6620,7480,6600,7440,56703,51011.0,6856330.0
2018-02-26,7380,7380,7200,7200,14254,49366.0,6856330.0
2018-02-27,7200,7490,7060,7460,14770,51148.0,6856330.0
2018-02-28,7480,7640,7200,7400,19378,50737.0,6856330.0
2018-03-02,7170,7390,7160,7300,14695,50051.0,6856330.0
2018-03-05,7300,7410,7180,7230,4188,49571.0,6856330.0
2018-03-06,7220,7230,7080,7220,3678,49503.0,6856330.0
2018-03-07,7060,7200,6990,7010,10908,48063.0,6856330.0
2018-03-08,7010,7100,6870,7090,2715,48611.0,6856330.0
2018-03-09,7090,7500,7000,7330,11532,50257.0,6856330.0
2018-03-12,7330,7470,7240,7300,10854,50051.0,6856330.0
2018-03-13,7300,7390,7200,7260,10217,49777.0,6856330.0
2018-03-14,7260,7460,7190,7290,8728,49983.0,6856330.0
2018-03-15,7430,7450,7200,7290,9470,49983.0,6856330.0
2018-03-16,7290,7400,7090,7090,7596,48611.0,6856330.0
2018-03-19,7090,7160,6870,7090,7712,48611.0,6856330.0
2018-03-20,7080,7120,7000,7050,2668,48337.0,6856330.0
2018-03-21,7300,7300,6600,6910,28953,47377.0,6856330.0
2018-03-22,6750,6860,6710,6850,7612,46966.0,6856330.0
2018-03-23,6850,6850,6510,6530,15507,44772.0,6856330.0
2018-03-26,6820,6950,6410,6940,17355,47583.0,6856330.0
2018-03-27,6890,7030,6890,7000,3233,47994.0,6856330.0
2018-03-28,6930,7050,6690,6850,7118,46966.0,6856330.0
2018-03-29,6850,7060,6720,6730,3589,46143.0,6856330.0
2018-03-30,6730,6980,6390,6800,9510,46623.0,6856330.0
2018-04-02,7000,7000,6470,6480,21674,44429.0,6856330.0
2018-04-03,6600,6800,6410,6740,9673,46212.0,6856330.0
2018-04-04,6680,6750,6510,6740,5680,46212.0,6856330.0
2018-04-05,6740,6780,6070,6430,35268,44086.0,6856330.0
2018-04-06,6430,6580,6220,6420,3289,44018.0,6856330.0
2018-04-09,6300,6310,5990,6080,17962,41686.0,6856330.0
2018-04-10,6160,6160,5850,6000,23400,41138.0,6856330.0
2018-04-11,5960,6160,5860,6060,11974,41549.0,6856330.0
2018-04-12,6130,6130,5810,6060,9246,41549.0,6856330.0
2018-04-13,6050,6170,5950,6050,8592,41481.0,6856330.0
2018-04-16,6190,6190,5850,6060,2280,41549.0,6856330.0
2018-04-17,6160,6200,5950,6160,8160,42235.0,6856330.0
2018-04-18,6210,6260,5940,5940,12803,40727.0,6856330.0
2018-04-19,5990,6040,5890,6000,6370,41138.0,6856330.0
2018-04-20,6000,6060,5940,5980,6168,41001.0,6856330.0
2018-04-23,6070,6070,5830,5970,5478,40932.0,6856330.0
2018-04-24,5950,6040,5940,6030,7351,41344.0,6856330.0
2018-04-25,6000,6100,5930,6020,5832,41275.0,6856330.0
2018-04-26,6010,6010,5860,5960,11825,40864.0,6856330.0
2018-04-27,5960,6020,5820,5960,17953,40864.0,6856330.0
2018-04-30,5930,5930,5790,5810,7580,39835.0,6856330.0
2018-05-02,5810,5880,5710,5780,16770,39630.0,6856330.0
2018-05-03,6040,6040,5780,5880,12900,40315.0,6856330.0
2018-05-04,6020,6030,5810,5860,2070,40178.0,6856330.0
2018-05-08,5960,5960,5710,5960,13001,40864.0,6856330.0
2018-05-09,5950,5950,5740,5860,3514,40178.0,6856330.0
2018-05-10,5860,5990,5800,5910,3846,40521.0,6856330.0
2018-05-11,5910,6050,5840,5940,2996,40727.0,6856330.0
2018-05-14,5940,6040,5800,5800,9070,39767.0,6856330.0
2018-05-15,5800,5990,5720,5850,5250,40110.0,6856330.0
2018-05-16,5850,5850,5710,5710,4408,39150.0,6856330.0
2018-05-17,5710,5830,5690,5690,6170,39013.0,6856330.0
2018-05-18,5790,5850,5680,5800,4912,39767.0,6856330.0
2018-05-21,5890,5890,5770,5830,3464,39972.0,6856330.0
2018-05-23,5870,5870,5750,5800,1096,39767.0,6856330.0
2018-05-24,5890,5890,5720,5800,1975,39767.0,6856330.0
2018-05-25,5800,5800,5700,5760,1176,39492.0,6856330.0
2018-05-28,5880,5880,5710,5760,10296,39492.0,6856330.0
2018-05-29,5850,5850,5630,5690,3140,39013.0,6856330.0
2018-05-30,5820,5820,5520,5600,6044,38395.0,6856330.0
2018-05-31,5740,5740,5480,5550,11518,38053.0,6856330.0
2018-06-01,5550,5560,5410,5560,11548,38121.0,6856330.0
2018-06-04,5600,5690,5520,5600,3479,38395.0,6856330.0
2018-06-05,5660,5660,5350,5530,2565,37916.0,6856330.0
2018-06-07,5530,5650,5500,5610,1313,38464.0,6856330.0
2018-06-08,5740,5740,5530,5630,2024,38601.0,6856330.0
2018-06-11,5630,5670,5410,5570,2651,38190.0,6856330.0
2018-06-12,5570,5570,5430,5540,3297,37984.0,6856330.0
2018-06-14,5580,5580,5300,5560,17103,38121.0,6856330.0
2018-06-15,5560,5560,5390,5530,5370,37916.0,6856330.0
2018-06-18,5660,5660,5320,5350,2842,36681.0,6856330.0
2018-06-19,5450,5450,5230,5230,4282,35859.0,6856330.0
2018-06-20,5400,5400,5060,5300,14253,36339.0,6856330.0
2018-06-21,5350,5530,5060,5060,10841,34693.0,6856330.0
2018-06-22,5040,5280,4985,5120,9035,35104.0,6856330.0
2018-06-25,5150,5310,5060,5240,2990,35927.0,6856330.0
2018-06-26,5240,5280,5230,5270,794,36133.0,6856330.0
2018-06-27,5380,5380,5120,5290,464,36270.0,6856330.0
2018-06-28,5290,5290,5150,5270,1458,36133.0,6856330.0
2018-06-29,5270,5270,5060,5200,2432,35653.0,6856330.0
2018-07-02,5190,5200,5010,5150,2449,35310.0,6856330.0
2018-07-03,5150,5250,5010,5150,1048,35310.0,6856330.0
2018-07-04,5150,5200,5060,5150,637,35310.0,6856330.0
2018-07-05,5400,5400,4915,5200,8252,35653.0,6856330.0
2018-07-06,5190,5260,5050,5210,2761,35721.0,6856330.0
2018-07-09,5200,5230,5120,5150,2709,35310.0,6856330.0
2018-07-10,5160,5230,5110,5210,622,35721.0,6856330.0
2018-07-11,5230,5250,5040,5200,1583,35653.0,6856330.0
2018-07-12,5240,5240,5050,5180,6638,35516.0,6856330.0
2018-07-13,5180,5200,5030,5190,5472,35584.0,6856330.0
2018-07-16,5290,5290,5090,5130,6025,35173.0,6856330.0
2018-07-17,5290,5290,5090,5190,312,35584.0,6856330.0
2018-07-18,5200,5210,5030,5200,2200,35653.0,6856330.0
2018-07-19,5210,5250,5130,5190,573,35584.0,6856330.0
2018-07-20,5190,5190,5050,5180,948,35516.0,6856330.0
2018-07-23,5060,5170,5050,5120,1492,35104.0,6856330.0
2018-07-24,5110,5200,5020,5140,1324,35242.0,6856330.0
2018-07-25,5140,5200,5010,5160,1541,35379.0,6856330.0
2018-07-26,5160,5160,5070,5140,1904,35242.0,6856330.0
2018-07-27,5140,5140,5000,5080,3962,34830.0,6856330.0
2018-07-30,5080,5080,5000,5070,6671,34762.0,6856330.0
2018-07-31,5070,5170,5070,5110,713,35036.0,6856330.0
2018-08-01,5120,5200,5090,5170,4020,35447.0,6856330.0
2018-08-02,5270,5270,5100,5150,968,35310.0,6856330.0
2018-08-03,5140,5180,5030,5030,930,34487.0,6856330.0
2018-08-06,5090,5100,4995,4995,2966,34247.0,6856330.0
2018-08-07,5000,5110,4995,5080,857,34830.0,6856330.0
2018-08-08,5140,5240,5000,5140,4031,35242.0,6856330.0
2018-08-09,5140,5140,4990,5090,5706,34899.0,6856330.0
2018-08-10,5090,5290,5080,5140,3201,35242.0,6856330.0
2018-08-13,5460,5460,5060,5080,1831,34830.0,6856330.0
2018-08-14,5080,5080,4910,5080,1241,34830.0,6856330.0
2018-08-16,5080,5080,4910,5040,1830,34556.0,6856330.0
2018-08-17,5040,5170,4900,5110,21745,35036.0,6856330.0
2018-08-20,4990,5180,4990,5080,4810,34830.0,6856330.0
2018-08-21,5080,5110,5010,5100,636,34967.0,6856330.0
2018-08-22,5100,5170,5000,5130,1757,35173.0,6856330.0
2018-08-23,5120,5120,5000,5070,4975,34762.0,6856330.0
2018-08-24,5070,5070,4990,5050,981,34624.0,6856330.0
2018-08-27,5000,5040,4900,5010,6108,34350.0,6856330.0
2018-08-28,5010,5130,4990,5010,1888,34350.0,6856330.0
2018-08-29,5060,5060,4985,5020,1984,34419.0,6856330.0
2018-08-30,5060,5070,4945,5030,3658,34487.0,6856330.0
2018-08-31,5030,5080,4970,5020,4921,34419.0,6856330.0
2018-09-03,5000,5100,4925,5070,3795,34762.0,6856330.0
2018-09-04,5150,5150,5050,5060,3638,34693.0,6856330.0
2018-09-05,5040,5130,4985,5070,2263,34762.0,6856330.0
2018-09-06,5060,5200,4995,5080,2031,34830.0,6856330.0
2018-09-07,5190,5190,5080,5130,3548,35173.0,6856330.0
2018-09-10,5290,5290,5000,5060,2857,34693.0,6856330.0
2018-09-11,5060,5060,5000,5000,2929,34282.0,6856330.0
2018-09-12,5000,5060,5000,5020,2519,34419.0,6856330.0
2018-09-13,5060,5090,5010,5030,589,34487.0,6856330.0
2018-09-14,5030,5140,4995,5050,7126,34624.0,6856330.0
2018-09-17,5000,5050,5000,5030,1943,34487.0,6856330.0
2018-09-18,5040,5040,4995,5020,1018,34419.0,6856330.0
2018-09-19,5000,5050,4915,5050,8037,34624.0,6856330.0
2018-09-20,5050,5050,4980,5010,2133,34350.0,6856330.0
2018-09-21,5010,5010,4950,4990,1366,34213.0,6856330.0
2018-09-27,4990,4990,4710,4975,7173,34110.0,6856330.0
2018-09-28,4975,4975,4890,4955,4063,33973.0,6856330.0
2018-10-01,4955,4995,4750,4995,17641,34247.0,6856330.0
2018-10-02,4995,5000,4930,4980,859,34145.0,6856330.0
2018-10-04,4980,5080,4810,4995,1090,34247.0,6856330.0
2018-10-05,4970,4995,4860,4995,1186,34247.0,6856330.0
2018-10-08,4860,5200,4825,4960,8960,34007.0,6856330.0
2018-10-10,4915,5000,4775,5000,6309,34282.0,6856330.0
2018-10-11,4900,4990,4775,4865,4598,33356.0,6856330.0
2018-10-12,4710,4850,4710,4840,3118,33185.0,6856330.0
2018-10-15,4830,4830,4610,4805,13745,32945.0,6856330.0
2018-10-16,4800,4825,4700,4825,4609,33082.0,6856330.0
2018-10-17,4850,4850,4720,4725,1663,32396.0,6856330.0
2018-10-18,4985,4985,4615,4700,2592,32225.0,6856330.0
2018-10-19,4695,4700,4560,4650,3812,31882.0,6856330.0
2018-10-22,4650,4750,4565,4660,4169,31950.0,6856330.0
2018-10-23,4625,4700,4555,4640,3215,31813.0,6856330.0
2018-10-24,4830,4830,4630,4645,326,31848.0,6856330.0
2018-10-25,4745,4840,4410,4800,26330,32910.0,6856330.0
2018-10-26,4890,4890,4350,4695,37326,32190.0,6856330.0
2018-10-29,4500,4690,4310,4505,3534,30888.0,6856330.0
2018-10-30,4025,4290,3865,4135,20987,28351.0,6856330.0
2018-10-31,4155,4300,4000,4300,10969,29482.0,6856330.0
2018-11-01,4300,4400,4140,4290,4411,29414.0,6856330.0
2018-11-02,4315,4430,4165,4365,15353,29928.0,6856330.0
2018-11-05,4360,4425,4175,4245,6772,29105.0,6856330.0
2018-11-06,4245,4290,4205,4290,901,29414.0,6856330.0
2018-11-07,4290,4305,4160,4300,4321,29482.0,6856330.0
2018-11-08,4375,4375,4300,4340,1933,29756.0,6856330.0
2018-11-09,4490,4490,4200,4215,18244,28899.0,6856330.0
2018-11-12,4400,4400,4175,4190,3604,28728.0,6856330.0
2018-11-13,4150,4475,4055,4250,3095,29139.0,6856330.0
2018-11-14,4295,4295,4100,4250,1366,29139.0,6856330.0
2018-11-15,4275,4280,4105,4275,6964,29311.0,6856330.0
2018-11-16,4275,4370,4235,4310,675,29551.0,6856330.0
2018-11-19,4350,4350,4215,4270,4288,29277.0,6856330.0
