파인넥스(123260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-18,4110,4126,3990,4095,14291,42721.0,8327769.0
2017-01-19,4469,4469,4102,4238,18170,44220.0,8327769.0
2017-01-20,4366,4382,4262,4366,21376,45553.0,8327769.0
2017-01-23,4366,4605,4358,4558,69593,47552.0,8327769.0
2017-01-24,4509,4669,4493,4582,38374,47801.0,8327769.0
2017-01-25,4581,4581,4246,4390,24724,45803.0,8327769.0
2017-01-26,4461,4501,4238,4366,23281,45553.0,8327769.0
2017-01-31,4390,4485,4286,4446,10794,46386.0,8327769.0
2017-02-01,4509,4541,4397,4534,17570,47302.0,8327769.0
2017-02-02,4437,4589,4390,4430,12285,46219.0,8327769.0
2017-02-03,4525,4525,4262,4318,10181,45053.0,8327769.0
2017-02-06,4453,4453,4126,4238,24057,44220.0,8327769.0
2017-02-07,4230,4278,4086,4143,17780,43221.0,8327769.0
2017-02-08,4142,4262,4054,4119,13114,42971.0,8327769.0
2017-02-09,4222,4222,4030,4111,15607,42888.0,8327769.0
2017-02-10,4110,4110,3871,4071,80281,42472.0,8327769.0
2017-02-13,4102,4102,3911,3959,27989,41306.0,8327769.0
2017-02-14,4070,4070,3895,3927,17557,40973.0,8327769.0
2017-02-15,3927,4110,3811,4111,86517,42888.0,8327769.0
2017-02-16,4086,4086,3931,3991,35273,41639.0,8327769.0
2017-02-17,3919,4062,3919,3975,30996,41472.0,8327769.0
2017-02-20,4006,4006,3883,3903,11888,40723.0,8327769.0
2017-02-21,3951,3970,3843,3891,15049,40598.0,8327769.0
2017-02-22,3954,3954,3819,3871,25171,40390.0,8327769.0
2017-02-23,3831,3883,3811,3839,24826,40057.0,8327769.0
2017-02-24,3982,3982,3735,3775,20505,39390.0,8327769.0
2017-02-27,3775,3879,3695,3751,16834,39141.0,8327769.0
2017-02-28,3607,3807,3607,3640,49362,37975.0,8327769.0
2017-03-02,3615,3827,3615,3747,14870,39099.0,8327769.0
2017-03-03,3711,3711,3591,3624,17014,37808.0,8327769.0
2017-03-06,3591,3667,3551,3560,13301,37142.0,8327769.0
2017-03-07,3691,3691,3508,3552,14513,37059.0,8327769.0
2017-03-08,3535,3639,3512,3544,8809,36975.0,8327769.0
2017-03-09,3551,3551,3504,3512,16012,36642.0,8327769.0
2017-03-10,3543,3583,3448,3528,19357,36809.0,8327769.0
2017-03-13,3531,3655,3436,3656,16836,38141.0,8327769.0
2017-03-14,3655,3655,3555,3600,6347,37558.0,8327769.0
2017-03-15,3667,3667,3523,3568,7783,37225.0,8327769.0
2017-03-16,3531,3627,3515,3524,8365,36767.0,8327769.0
2017-03-17,3448,3512,2709,2802,492059,29230.0,8327769.0
2017-03-20,2709,2793,2474,2518,218591,26274.0,8327769.0
2017-03-21,2602,2857,2518,2530,220303,26399.0,8327769.0
2017-03-22,2578,2645,2530,2626,59293,27398.0,8327769.0
2017-03-23,2606,2745,2554,2726,67702,28439.0,8327769.0
2017-03-24,2749,2749,2590,2670,34054,27856.0,8327769.0
2017-03-27,2669,2669,2582,2638,18190,27523.0,8327769.0
2017-03-28,2618,2657,2582,2582,23894,26940.0,8327769.0
2017-03-29,2637,2637,2514,2578,28991,26899.0,8327769.0
2017-03-30,2626,2626,2502,2518,21079,26274.0,8327769.0
2017-03-31,2518,2797,2518,2546,83133,26566.0,8327769.0
2017-04-03,2550,2602,2534,2546,26811,26566.0,8327769.0
2017-04-04,2546,2606,2478,2478,18714,25858.0,8327769.0
2017-04-05,2510,2610,2510,2574,36274,26857.0,8327769.0
2017-04-06,2538,2582,2498,2554,13743,26649.0,8327769.0
2017-04-07,2526,2562,2514,2526,14111,26357.0,8327769.0
2017-04-10,2526,2633,2450,2510,22532,26191.0,8327769.0
2017-04-11,2510,2518,2430,2442,15261,25483.0,8327769.0
2017-04-12,2470,2470,2354,2403,30968,25067.0,8327769.0
2017-04-13,2434,2434,2334,2339,23540,24400.0,8327769.0
2017-04-14,2354,2514,2342,2395,34803,24983.0,8327769.0
2017-04-17,2394,2442,2366,2391,49076,24942.0,8327769.0
2017-04-18,2119,2131,1951,1991,783371,20778.0,8327769.0
2017-04-19,1991,1995,1927,1960,208913,20445.0,8327769.0
2017-04-20,2003,2003,1943,1952,89975,20361.0,8327769.0
2017-04-21,1963,1971,1931,1964,60898,20486.0,8327769.0
2017-04-24,1963,1991,1919,1940,53640,20236.0,8327769.0
2017-04-25,1967,1971,1935,1948,51800,20320.0,8327769.0
2017-04-26,1943,2338,1943,2047,1479830,21361.0,8327769.0
2017-04-27,2035,2059,1987,1987,124919,20736.0,8327769.0
2017-04-28,1955,1979,1835,1876,203740,19570.0,8327769.0
2017-05-02,1875,1883,1779,1796,84827,18737.0,8327769.0
2017-05-04,1759,2159,1756,1983,975938,20695.0,8327769.0
2017-05-08,1979,1983,1923,1928,164775,20112.0,8327769.0
2017-05-10,1931,1959,1895,1936,59332,20195.0,8327769.0
2017-05-11,1947,2055,1927,1972,159872,20570.0,8327769.0
2017-05-12,1983,2019,1963,2007,59215,20944.0,8327769.0
2017-05-15,1987,2019,1963,2015,59432,21028.0,8327769.0
2017-05-16,2047,2131,2027,2059,111106,21486.0,8327769.0
2017-05-17,2059,2103,2039,2075,54859,21652.0,8327769.0
2017-05-18,2091,2123,2059,2075,53526,21652.0,8327769.0
2017-05-19,2107,2107,2011,2019,105092,21069.0,8327769.0
2017-05-22,2059,2075,2003,2047,69828,21361.0,8327769.0
2017-05-23,2075,2075,2035,2063,81194,21527.0,8327769.0
2017-05-24,2075,2079,2043,2071,50715,21611.0,8327769.0
2017-05-25,2079,2195,2067,2195,337187,22901.0,8327769.0
2017-05-26,2355,2590,2240,2395,850198,19945.0,8327769.0
2017-05-29,2410,2440,2270,2340,95919,19487.0,8327769.0
2017-05-30,2410,2410,2280,2320,72218,19320.0,8327769.0
2017-05-31,2340,3015,2300,2930,1314320,24400.0,8327769.0
2017-06-01,2755,3295,2695,2835,718137,23609.0,8327769.0
2017-06-02,2990,3685,2955,3685,1226700,30688.0,8327769.0
2017-06-05,3850,3850,3280,3370,1936841,28065.0,8327769.0
2017-06-07,3370,3790,3300,3315,2219194,27607.0,8327769.0
2017-06-08,3280,3315,3080,3240,544346,26982.0,8327769.0
2017-06-09,3240,3455,3105,3185,608236,26524.0,8327769.0
2017-06-12,3205,3245,2960,3105,260597,25858.0,8327769.0
2017-06-13,3105,3480,3050,3460,1531632,28814.0,8327769.0
2017-06-14,3460,3460,3305,3345,416140,27856.0,8327769.0
2017-06-15,3345,3345,3090,3150,333764,26232.0,8327769.0
2017-06-16,3160,3210,2965,2995,406876,24942.0,8327769.0
2017-06-19,3010,3145,2945,3140,317640,26149.0,8327769.0
2017-06-20,3075,3425,3000,3230,825329,26899.0,8327769.0
2017-06-21,3230,3295,2985,2985,413364,24858.0,8327769.0
2017-06-22,2920,2980,2790,2800,413744,23318.0,8327769.0
2017-06-23,2740,2850,2730,2790,175855,23234.0,8327769.0
2017-06-26,2805,3240,2785,2820,1260757,23484.0,8327769.0
2017-06-27,2830,2875,2670,2700,256184,22485.0,8327769.0
2017-06-28,2715,2945,2715,2820,255019,23484.0,8327769.0
2017-06-29,2825,2965,2730,2830,470074,23568.0,8327769.0
2017-06-30,2840,2985,2840,2920,248833,24317.0,8327769.0
2017-07-03,2940,3030,2900,2945,199368,24525.0,8327769.0
2017-07-04,2895,2925,2750,2780,185721,23151.0,8327769.0
2017-07-05,2835,3270,2835,2925,1958930,24359.0,8327769.0
2017-07-06,2890,3060,2860,3010,285952,25067.0,8327769.0
2017-07-07,3085,3085,2830,2850,201466,23734.0,8327769.0
2017-07-10,2880,2940,2605,2700,230691,22485.0,8327769.0
2017-07-11,2270,2270,2085,2180,4226091,18155.0,8327769.0
2017-07-12,2155,2175,2110,2145,627730,17863.0,8327769.0
2017-07-13,2135,2205,2135,2145,535510,43603.0,20327769.0
2017-07-14,2145,2145,2025,2115,464494,42993.0,20327769.0
2017-07-17,2075,2130,2030,2095,337125,42587.0,20327769.0
2017-07-18,2065,2135,2055,2130,524713,43298.0,20327769.0
2017-07-19,2115,2130,2095,2105,222879,42790.0,20327769.0
2017-07-20,2120,2120,2080,2085,238852,42383.0,20327769.0
2017-07-21,2085,2100,2035,2050,260005,41672.0,20327769.0
2017-07-24,2025,2165,2025,2080,867290,42282.0,20327769.0
2017-07-25,2100,2215,2075,2105,1175395,42790.0,20327769.0
2017-07-26,2110,2140,2080,2105,333235,42790.0,20327769.0
2017-07-27,2090,2165,2090,2120,367713,43095.0,20327769.0
2017-07-28,2100,2145,2085,2100,216625,42688.0,20327769.0
2017-07-31,2100,2110,2035,2100,218117,42688.0,20327769.0
2017-08-01,2055,2230,2055,2160,1503812,43908.0,20327769.0
2017-08-02,2160,2185,2100,2170,301373,44111.0,20327769.0
2017-08-03,2185,2230,2145,2180,834822,44315.0,20327769.0
2017-08-04,2165,2180,2135,2170,269492,44111.0,20327769.0
2017-08-07,2165,2200,2140,2200,225032,44721.0,20327769.0
2017-08-08,2200,2210,2155,2165,123670,44010.0,20327769.0
2017-08-09,2165,2185,2135,2140,167830,43501.0,20327769.0
2017-08-10,2110,2170,2065,2080,240357,42282.0,20327769.0
2017-08-11,2090,2090,1885,2045,229086,41570.0,20327769.0
2017-08-14,2070,2080,1980,2020,137656,41062.0,20327769.0
2017-08-16,2020,2020,1780,1795,791656,36488.0,20327769.0
2017-08-17,1805,1850,1795,1850,179567,37606.0,20327769.0
2017-08-18,1850,1860,1805,1860,158736,37810.0,20327769.0
2017-08-21,1870,1895,1820,1860,96462,37810.0,20327769.0
2017-08-22,1880,1880,1815,1840,133307,37403.0,20327769.0
2017-08-23,1840,2210,1840,2000,4748289,40656.0,20327769.0
2017-08-24,2000,2185,1985,2140,1217195,43501.0,20327769.0
2017-08-25,2170,2180,2065,2165,665020,44010.0,20327769.0
2017-08-28,2140,2250,2140,2210,948331,44924.0,20327769.0
2017-08-29,2210,2360,2180,2285,1891322,46449.0,20327769.0
2017-08-30,2285,2365,2280,2320,937825,47160.0,20327769.0
2017-08-31,2350,2480,2250,2460,1373412,50006.0,20327769.0
2017-09-01,2460,2755,2415,2500,1974124,50819.0,20327769.0
2017-09-04,2350,2670,2350,2500,1550418,50819.0,20327769.0
2017-09-05,2530,2620,2455,2545,796512,51734.0,20327769.0
2017-09-06,2520,2645,2505,2555,418300,51937.0,20327769.0
2017-09-07,2560,2600,2520,2535,405742,51531.0,20327769.0
2017-09-08,2535,2540,2370,2450,639249,49803.0,20327769.0
2017-09-11,2460,2460,2330,2380,355551,48380.0,20327769.0
2017-09-12,2370,2540,2280,2480,612992,50413.0,20327769.0
2017-09-13,2530,2535,2305,2395,452168,48685.0,20327769.0
2017-09-14,2380,2400,2220,2295,1043991,46652.0,20327769.0
2017-09-15,2280,2280,2115,2135,849370,43400.0,20327769.0
2017-09-18,2145,2205,2090,2140,587343,43501.0,20327769.0
2017-09-19,2105,2155,2060,2140,220982,43501.0,20327769.0
2017-09-20,2145,2170,2050,2080,334106,42282.0,20327769.0
2017-09-21,2080,2080,1965,2000,303433,40656.0,20327769.0
2017-09-22,1970,2000,1930,1970,237273,40046.0,20327769.0
2017-09-25,2000,2000,1750,1800,523184,36590.0,20327769.0
2017-09-26,1800,1905,1800,1855,197093,37708.0,20327769.0
2017-09-27,1890,1940,1815,1865,107311,37911.0,20327769.0
2017-09-28,1855,1885,1780,1835,233113,37301.0,20327769.0
2017-09-29,1830,1875,1790,1835,171630,37301.0,20327769.0
2017-10-10,1860,1870,1700,1700,434705,34557.0,20327769.0
2017-10-11,1710,2210,1680,2210,905939,44924.0,20327769.0
2017-10-12,2320,2335,2060,2105,1697237,42790.0,20327769.0
2017-10-13,2135,2135,1995,2025,554287,41164.0,20327769.0
2017-10-16,2015,2185,1850,2150,838903,43705.0,20327769.0
2017-10-17,2155,2165,2080,2150,306848,43705.0,20327769.0
2017-10-18,2150,2150,2070,2090,225631,42485.0,20327769.0
2017-10-19,2090,2100,2000,2040,185484,41469.0,20327769.0
2017-10-20,2075,2080,1975,2020,132506,41062.0,20327769.0
2017-10-23,2020,2190,2010,2110,327153,42892.0,20327769.0
2017-10-24,2100,2145,2045,2060,192719,41875.0,20327769.0
2017-10-25,2070,2075,2035,2055,119660,41774.0,20327769.0
2017-10-26,2050,2105,2020,2050,165119,41672.0,20327769.0
2017-10-27,2045,2085,2025,2085,123977,42383.0,20327769.0
2017-10-30,2090,2130,2060,2085,94519,42383.0,20327769.0
2017-10-31,2120,2235,2090,2150,642935,43705.0,20327769.0
2017-11-01,2175,2210,2135,2175,206552,44213.0,20327769.0
2017-11-02,2320,2430,2060,2060,1378767,41875.0,20327769.0
2017-11-03,2060,2110,2010,2045,178039,41570.0,20327769.0
2017-11-06,2020,2085,1995,2010,144415,40859.0,20327769.0
2017-11-07,2010,2015,1905,1935,276848,39334.0,20327769.0
2017-11-08,1940,2000,1895,2000,219930,40656.0,20327769.0
2017-11-09,2000,2040,1845,1975,182577,40147.0,20327769.0
2017-11-10,1950,1995,1945,1980,71753,40249.0,20327769.0
2017-11-13,2040,2050,1920,1980,168363,40249.0,20327769.0
2017-11-14,1970,2040,1960,1985,163779,40351.0,20327769.0
2017-11-15,1970,2005,1915,1955,149998,39741.0,20327769.0
2017-11-16,1940,1970,1910,1915,116097,38928.0,20327769.0
2017-11-17,1915,1960,1825,1920,189415,39029.0,20327769.0
2017-11-20,1950,2005,1905,1945,226741,39538.0,20327769.0
2017-11-21,1945,1950,1830,1865,314746,37911.0,20327769.0
2017-11-22,1870,1925,1870,1915,164109,38928.0,20327769.0
2017-11-23,1930,1935,1880,1885,85263,38318.0,20327769.0
2017-11-24,1910,2170,1880,2045,1717375,41570.0,20327769.0
2017-11-27,2070,2090,1965,1970,385177,40046.0,20327769.0
2017-11-28,2000,2105,1970,2035,586033,41367.0,20327769.0
2017-11-29,2020,2120,2000,2085,409799,42383.0,20327769.0
2017-11-30,2075,2190,2045,2135,573555,43400.0,20327769.0
2017-12-01,2170,2180,2040,2065,264483,41977.0,20327769.0
2017-12-04,2085,2095,1950,2050,401356,41672.0,20327769.0
2017-12-05,2050,2070,1995,2035,190556,41367.0,20327769.0
2017-12-06,2045,2085,1985,2000,214167,40656.0,20327769.0
2017-12-07,1980,1985,1915,1925,273941,39131.0,20327769.0
2017-12-08,1920,1950,1845,1910,305318,38826.0,20327769.0
2017-12-11,1900,1930,1850,1880,186735,38216.0,20327769.0
2017-12-12,1925,1925,1795,1805,297512,36692.0,20327769.0
2017-12-13,1785,1870,1750,1830,231032,37200.0,20327769.0
2017-12-14,1830,1830,1790,1810,129878,36793.0,20327769.0
2017-12-15,1810,1835,1750,1790,215016,36387.0,20327769.0
2017-12-18,1790,1865,1720,1820,191674,36997.0,20327769.0
2017-12-19,1870,1870,1785,1820,113855,36997.0,20327769.0
2017-12-20,1800,1835,1750,1755,131245,35675.0,20327769.0
2017-12-21,1760,1795,1680,1720,180918,34964.0,20327769.0
2017-12-22,1695,1790,1695,1720,174377,34964.0,20327769.0
2017-12-26,1725,1835,1720,1750,126083,35574.0,20327769.0
2017-12-27,1720,1790,1720,1770,70297,35980.0,20327769.0
2017-12-28,1775,1835,1770,1800,82256,36590.0,20327769.0
2018-01-02,1800,1890,1770,1870,171798,38013.0,20327769.0
2018-01-03,1880,1935,1850,1905,206498,38724.0,20327769.0
2018-01-04,1905,1965,1895,1950,268953,39639.0,20327769.0
2018-01-05,1990,1990,1900,1955,182838,39741.0,20327769.0
2018-01-08,1965,2135,1960,2050,672349,41672.0,20327769.0
2018-01-09,2100,2230,2050,2200,943878,44721.0,20327769.0
2018-01-10,2250,2400,2200,2270,1437172,46144.0,20327769.0
2018-01-11,2350,2350,2205,2225,614362,45229.0,20327769.0
2018-01-12,2205,2210,2000,2080,688656,42282.0,20327769.0
2018-01-15,2055,2200,2050,2100,296743,42688.0,20327769.0
2018-01-16,2100,2150,2040,2050,202308,41672.0,20327769.0
2018-01-17,2080,2080,1935,1970,454357,40046.0,20327769.0
2018-01-18,1955,2015,1955,2000,183920,40656.0,20327769.0
2018-01-19,2000,2100,1975,2100,238586,42688.0,20327769.0
2018-01-22,2100,2100,1995,2060,179402,41875.0,20327769.0
2018-01-23,2070,2085,2025,2085,227112,42383.0,20327769.0
2018-01-24,2080,2240,2075,2185,775548,44416.0,20327769.0
2018-01-25,2175,2290,2175,2270,442652,46144.0,20327769.0
2018-01-26,2290,2345,2225,2250,304918,45737.0,20327769.0
2018-01-29,2270,2305,2185,2275,358187,46246.0,20327769.0
2018-01-30,2285,2650,2240,2540,1923830,51633.0,20327769.0
2018-01-31,2540,2895,2460,2835,2564368,57629.0,20327769.0
2018-02-01,2750,2780,2380,2395,3961334,48685.0,20327769.0
2018-02-02,2345,2365,2235,2295,1228467,46652.0,20327769.0
2018-02-05,2235,2280,2180,2230,464590,45331.0,20327769.0
2018-02-06,2120,2250,2080,2240,651755,45534.0,20327769.0
2018-02-07,2240,2275,2145,2180,478845,44315.0,20327769.0
2018-02-08,2220,2220,2150,2180,238700,44315.0,20327769.0
2018-02-09,2175,2180,2080,2135,254803,43400.0,20327769.0
2018-02-12,2140,2160,1995,2015,411283,40960.0,20327769.0
2018-02-13,1990,2150,1925,2090,338776,42485.0,20327769.0
2018-02-14,2020,2130,2005,2110,159033,42892.0,20327769.0
2018-02-19,2130,2190,2110,2180,163426,44315.0,20327769.0
2018-02-20,2160,2200,2155,2185,128686,44416.0,20327769.0
2018-02-21,2185,2200,2115,2195,200978,44619.0,20327769.0
2018-02-22,2200,2345,2180,2215,569806,45026.0,20327769.0
2018-02-23,2610,2650,2215,2235,1797278,45433.0,20327769.0
2018-02-26,2265,2280,2105,2180,333784,44315.0,20327769.0
2018-02-27,2180,2185,2030,2150,341311,43705.0,20327769.0
2018-02-28,2145,2170,2085,2100,187047,42688.0,20327769.0
2018-03-02,2045,2130,2040,2095,137559,42587.0,20327769.0
2018-03-05,2095,2150,2040,2040,110779,41469.0,20327769.0
2018-03-06,2045,2090,2000,2050,123544,41672.0,20327769.0
2018-03-07,2070,2100,2030,2055,61903,41774.0,20327769.0
2018-03-08,2060,2145,2015,2140,187134,43501.0,20327769.0
2018-03-09,2160,2205,2120,2145,243453,43603.0,20327769.0
2018-03-12,2145,2180,2115,2130,116185,43298.0,20327769.0
2018-03-13,2110,2175,2090,2100,216273,42688.0,20327769.0
2018-03-14,2105,2190,2105,2170,191785,44111.0,20327769.0
2018-03-15,2200,2200,2105,2140,189995,50392.0,23547769.0
2018-03-16,2140,2175,2100,2145,119129,50510.0,23547769.0
2018-03-19,2145,2160,2060,2080,195065,48979.0,23547769.0
2018-03-20,2075,2120,2040,2045,164628,48155.0,23547769.0
2018-03-21,2070,2070,2000,2010,282823,47331.0,23547769.0
2018-03-22,2035,2045,1905,1985,297202,46742.0,23547769.0
2018-03-23,1985,1985,1800,1835,480405,43210.0,23547769.0
2018-03-26,1830,1945,1795,1920,277782,45212.0,23547769.0
2018-03-27,1920,1960,1910,1925,115213,45329.0,23547769.0
2018-03-28,1935,1940,1850,1880,142878,44270.0,23547769.0
2018-03-29,1880,1920,1860,1890,119370,44505.0,23547769.0
2018-03-30,1910,2010,1850,1985,152109,46742.0,23547769.0
2018-04-02,1995,2030,1965,1965,163546,46271.0,23547769.0
2018-04-03,1920,1985,1920,1970,54898,46389.0,23547769.0
2018-04-04,2030,2030,1950,1995,106841,46978.0,23547769.0
2018-04-05,2010,2095,1950,2075,278461,48862.0,23547769.0
2018-04-06,2060,2155,2045,2090,357442,49215.0,23547769.0
2018-04-09,2055,2155,2045,2075,104489,48862.0,23547769.0
2018-04-10,2075,2130,2045,2125,149239,50039.0,23547769.0
2018-04-11,2145,2145,2075,2095,84107,49333.0,23547769.0
2018-04-12,2085,2100,2025,2065,140252,48626.0,23547769.0
2018-04-13,2035,2100,2010,2090,158016,49215.0,23547769.0
2018-04-16,2090,2120,2000,2050,155784,48273.0,23547769.0
2018-04-17,2020,2110,2020,2085,111603,49097.0,23547769.0
2018-04-18,2115,2240,2080,2185,643170,51452.0,23547769.0
2018-04-19,2290,2295,2165,2180,438496,51334.0,23547769.0
2018-04-20,2195,2240,2140,2225,231777,52394.0,23547769.0
2018-04-23,2225,2245,2150,2225,264931,52394.0,23547769.0
2018-04-24,2185,2240,2155,2165,151482,50981.0,23547769.0
2018-04-25,2165,2210,2065,2160,279587,50863.0,23547769.0
2018-04-26,2140,2190,2140,2170,118554,51099.0,23547769.0
2018-04-27,2170,2185,2100,2140,156312,50392.0,23547769.0
2018-04-30,2185,2225,2105,2195,234515,51687.0,23547769.0
2018-05-02,2260,2260,2145,2210,215264,52041.0,23547769.0
2018-05-03,2200,2200,2150,2180,177811,51334.0,23547769.0
2018-05-04,2210,2210,2085,2130,218880,50157.0,23547769.0
2018-05-08,2125,2190,2055,2055,154643,48391.0,23547769.0
2018-05-09,2050,2085,1955,2070,164884,48744.0,23547769.0
2018-05-10,2100,2215,2075,2205,226188,51923.0,23547769.0
2018-05-11,2205,2280,2180,2245,394571,52865.0,23547769.0
2018-05-14,2280,2280,2220,2265,180394,53336.0,23547769.0
2018-05-15,2295,2295,2200,2260,231140,53218.0,23547769.0
2018-05-16,2200,2220,2100,2195,297656,51687.0,23547769.0
2018-05-17,2190,2750,2170,2660,4896099,62637.0,23547769.0
2018-05-18,2600,2690,2480,2685,1568522,63226.0,23547769.0
2018-05-21,2725,2775,2595,2735,1065002,64403.0,23547769.0
2018-05-23,2730,2825,2520,2600,1088620,61224.0,23547769.0
2018-05-24,2640,2640,2480,2600,875342,61224.0,23547769.0
2018-05-25,2600,3090,2400,2890,3845367,68053.0,23547769.0
2018-05-28,2800,2850,2640,2760,1214163,64992.0,23547769.0
2018-05-29,2790,2790,2570,2600,811909,61224.0,23547769.0
2018-05-30,2570,2570,2435,2480,622196,58398.0,23547769.0
2018-05-31,2550,2555,2450,2555,318674,60165.0,23547769.0
2018-06-01,2540,2705,2480,2595,439953,61106.0,23547769.0
2018-06-04,2595,2685,2480,2545,306359,59929.0,23547769.0
2018-06-05,2545,2855,2460,2700,1629059,63579.0,23547769.0
2018-06-07,2705,2715,2520,2645,332111,62284.0,23547769.0
2018-06-08,2645,2660,2545,2600,333483,61224.0,23547769.0
2018-06-11,2550,2555,2395,2455,640268,57810.0,23547769.0
2018-06-12,2420,2545,2380,2380,281458,56044.0,23547769.0
2018-06-14,2380,2410,2255,2330,260894,54866.0,23547769.0
2018-06-15,2350,2540,2350,2505,506866,58987.0,23547769.0
2018-06-18,2460,2615,2405,2515,293930,59223.0,23547769.0
2018-06-19,2525,2545,2270,2270,374144,53453.0,23547769.0
2018-06-20,2255,2560,2250,2475,554634,58281.0,23547769.0
2018-06-21,2505,2630,2400,2485,492610,58516.0,23547769.0
2018-06-22,2465,2710,2465,2650,985345,62402.0,23547769.0
2018-06-25,2665,2790,2545,2605,646370,61342.0,23547769.0
2018-06-26,2530,2860,2510,2775,3002264,65345.0,23547769.0
2018-06-27,2740,2845,2700,2700,884422,63579.0,23547769.0
2018-06-28,2685,2685,2480,2505,661458,58987.0,23547769.0
2018-06-29,2505,2720,2385,2685,548808,63226.0,23547769.0
2018-07-02,2685,2745,2575,2650,400972,62402.0,23547769.0
2018-07-03,2660,2925,2595,2900,1890362,68289.0,23547769.0
2018-07-04,2920,2960,2820,2915,1032543,68642.0,23547769.0
2018-07-05,2935,2950,2740,2840,772183,66876.0,23547769.0
2018-07-06,2805,2830,2625,2675,591570,62990.0,23547769.0
2018-07-09,2670,2700,2610,2680,177484,63108.0,23547769.0
2018-07-10,2725,2725,2620,2620,209802,61695.0,23547769.0
2018-07-11,2620,2620,2450,2480,506709,58398.0,23547769.0
2018-07-12,2480,2560,2395,2560,296909,60282.0,23547769.0
2018-07-13,2560,2600,2500,2590,205459,60989.0,23547769.0
2018-07-16,2590,2590,2470,2540,165209,59811.0,23547769.0
2018-07-17,2530,2570,2450,2510,191818,59105.0,23547769.0
2018-07-18,2515,2605,2500,2500,275071,58869.0,23547769.0
2018-07-19,2565,2565,2440,2440,202025,57457.0,23547769.0
2018-07-20,2450,2465,2300,2400,353199,56515.0,23547769.0
2018-07-23,2400,2400,2295,2345,166016,55220.0,23547769.0
2018-07-24,2350,2400,2300,2375,85528,55926.0,23547769.0
2018-07-25,2375,2400,2330,2355,115386,55455.0,23547769.0
2018-07-26,2400,2400,2295,2380,113476,56044.0,23547769.0
2018-07-27,2345,2400,2300,2390,203196,56279.0,23547769.0
2018-07-30,2355,2480,2355,2460,113646,57928.0,23547769.0
2018-07-31,2460,2545,2435,2500,188908,58869.0,23547769.0
2018-08-01,2500,2530,2465,2530,97424,59576.0,23547769.0
2018-08-02,2545,2545,2435,2495,118277,58752.0,23547769.0
2018-08-03,2495,2530,2470,2490,62344,58634.0,23547769.0
2018-08-06,2490,2540,2410,2500,200822,58869.0,23547769.0
2018-08-07,2500,2505,2415,2415,116403,56868.0,23547769.0
2018-08-08,2445,2445,2380,2415,156946,56868.0,23547769.0
2018-08-09,2350,2440,2350,2375,154681,55926.0,23547769.0
2018-08-10,2375,2450,2355,2420,141412,56986.0,23547769.0
2018-08-13,2390,2405,2200,2250,243460,52982.0,23547769.0
2018-08-14,2210,2295,2210,2295,92029,54042.0,23547769.0
2018-08-16,2295,2295,2095,2200,285177,51805.0,23547769.0
2018-08-17,2200,2250,2180,2225,95307,52394.0,23547769.0
2018-08-20,2215,2225,2025,2085,231448,49097.0,23547769.0
2018-08-21,2100,2100,2000,2070,254493,48744.0,23547769.0
2018-08-22,2075,2315,2055,2235,527352,52629.0,23547769.0
2018-08-23,2255,2365,2245,2350,287975,55337.0,23547769.0
2018-08-24,2385,2385,2285,2350,73496,55337.0,23547769.0
2018-08-27,2350,2350,2220,2270,104699,53453.0,23547769.0
2018-08-28,2350,2460,2290,2400,298402,56515.0,23547769.0
2018-08-29,2415,2440,2360,2380,141341,56044.0,23547769.0
2018-08-30,2355,2410,2300,2330,102186,54866.0,23547769.0
2018-08-31,2365,2365,2125,2125,405772,50039.0,23547769.0
2018-09-03,2145,2175,2050,2095,337713,49333.0,23547769.0
2018-09-04,2105,2170,2075,2170,136261,51099.0,23547769.0
2018-09-05,2195,2270,2170,2220,227847,52276.0,23547769.0
2018-09-06,2230,2250,2215,2225,69962,52394.0,23547769.0
2018-09-07,2180,2265,2180,2220,58518,52276.0,23547769.0
2018-09-10,2220,2240,2060,2135,122938,50274.0,23547769.0
2018-09-11,2105,2150,2085,2100,148501,49450.0,23547769.0
2018-09-12,2125,2245,2125,2160,256981,50863.0,23547769.0
2018-09-13,2160,2215,2145,2190,54456,51570.0,23547769.0
2018-09-14,2090,2230,2070,2200,281097,51805.0,23547769.0
2018-09-17,2150,2240,2010,2115,239463,49804.0,23547769.0
2018-09-18,2110,2175,2075,2090,93075,49215.0,23547769.0
2018-09-19,2090,2130,2035,2040,175981,48037.0,23547769.0
2018-09-20,2000,2020,1845,1900,643168,44741.0,23547769.0
2018-09-21,1910,1910,1740,1790,644536,42988.0,24015495.0
2018-09-27,1755,2010,1755,1850,1065791,44429.0,24015495.0
2018-09-28,1865,1905,1820,1825,261678,43828.0,24015495.0
2018-10-01,1825,1825,1695,1695,330898,40706.0,24015495.0
2018-10-02,1695,1720,1520,1585,677279,38065.0,24015495.0
2018-10-04,1650,1845,1570,1605,1673809,38545.0,24015495.0
2018-10-05,1630,1630,1545,1580,169126,37944.0,24015495.0
2018-10-08,1580,1635,1560,1580,74584,37944.0,24015495.0
2018-10-10,1580,1620,1500,1515,154552,36383.0,24015495.0
2018-10-11,1425,1500,1360,1415,233367,33982.0,24015495.0
2018-10-12,1345,1530,1345,1520,182402,36504.0,24015495.0
