한국정보인증(053300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-03-22,4285,4285,4200,4245,14537,132295.0,31165000.0
2019-03-25,4130,4240,4130,4225,28436,131672.0,31165000.0
2019-03-26,4190,4300,4190,4290,27420,133698.0,31165000.0
2019-03-27,4300,4315,4255,4305,33477,134165.0,31165000.0
2019-03-28,4320,4350,4250,4280,28383,133386.0,31165000.0
2019-03-29,4305,4390,4265,4295,38609,133854.0,31165000.0
2019-04-01,4295,4410,4295,4385,42966,136659.0,31165000.0
2019-04-02,4355,4450,4355,4450,36341,138684.0,31165000.0
2019-04-03,4455,4470,4380,4450,43753,138684.0,31165000.0
2019-04-04,4400,4470,4400,4420,22294,137749.0,31165000.0
2019-04-05,4410,4480,4405,4425,13733,137905.0,31165000.0
2019-04-08,4405,4450,4405,4420,22742,137749.0,31165000.0
2019-04-09,4405,4460,4375,4435,53598,138217.0,31165000.0
2019-04-10,4435,4530,4400,4450,34255,138684.0,31165000.0
2019-04-11,4450,4515,4430,4485,45105,139775.0,31165000.0
2019-04-12,4485,4500,4425,4445,36745,138528.0,31165000.0
2019-04-15,4500,4550,4445,4480,68265,139619.0,31165000.0
2019-04-16,4480,4530,4385,4450,48189,138684.0,31165000.0
2019-04-17,4450,4480,4390,4430,42098,138061.0,31165000.0
2019-04-18,4420,4635,4410,4490,260777,139931.0,31165000.0
2019-04-19,4550,4600,4485,4560,96737,142112.0,31165000.0
2019-04-22,4560,4590,4435,4460,92360,138996.0,31165000.0
2019-04-23,4450,4480,4310,4330,83320,134944.0,31165000.0
2019-04-24,4390,4400,4305,4340,40425,135256.0,31165000.0
2019-04-25,4415,4415,4260,4335,43197,135100.0,31165000.0
2019-04-26,4330,4330,4200,4260,65602,132763.0,31165000.0
2019-04-29,4255,4340,4200,4300,43600,134010.0,31165000.0
2019-04-30,4300,4400,4300,4315,29686,134477.0,31165000.0
2019-05-02,4285,4375,4285,4330,21807,134944.0,31165000.0
2019-05-03,4325,4400,4300,4365,29280,136035.0,31165000.0
2019-05-07,4330,4360,4260,4345,32459,135412.0,31165000.0
2019-05-08,4295,4380,4280,4310,32851,134321.0,31165000.0
2019-05-09,4285,4375,4150,4150,43615,129335.0,31165000.0
2019-05-10,4135,4240,4100,4130,23428,128711.0,31165000.0
2019-05-13,4135,4170,4030,4040,29998,125907.0,31165000.0
2019-05-14,4000,4030,3885,3990,55235,124348.0,31165000.0
2019-05-15,3995,4040,3965,4015,34185,125127.0,31165000.0
2019-05-16,4015,4035,3975,4000,23338,124660.0,31165000.0
2019-05-17,3980,4030,3975,3990,22320,124348.0,31165000.0
2019-05-20,4010,4010,3870,3870,44060,120609.0,31165000.0
2019-05-21,3930,3930,3805,3890,22402,121232.0,31165000.0
2019-05-22,3890,3940,3810,3835,32383,119518.0,31165000.0
2019-05-23,3805,3885,3750,3835,71426,119518.0,31165000.0
2019-05-24,3820,4020,3795,3995,63917,124504.0,31165000.0
2019-05-27,3885,3890,3685,3685,144131,114843.0,31165000.0
2019-05-28,3665,3740,3665,3715,30627,115778.0,31165000.0
2019-05-29,3715,3715,3570,3610,82950,112506.0,31165000.0
2019-05-30,3600,3625,3580,3595,25760,112038.0,31165000.0
2019-05-31,3590,3670,3570,3610,19199,112506.0,31165000.0
2019-06-03,3600,3675,3570,3675,30878,114531.0,31165000.0
2019-06-04,3675,3715,3635,3680,19714,114687.0,31165000.0
2019-06-05,3740,3940,3720,3735,49899,116401.0,31165000.0
2019-06-07,3750,3795,3730,3790,14807,118115.0,31165000.0
2019-06-10,3820,3860,3785,3855,23984,120141.0,31165000.0
2019-06-11,3820,3900,3820,3885,35509,121076.0,31165000.0
2019-06-12,3885,3920,3845,3885,15418,121076.0,31165000.0
2019-06-13,3885,3940,3880,3910,27103,121855.0,31165000.0
2019-06-14,3905,3950,3885,3895,15927,121388.0,31165000.0
2019-06-17,3880,3945,3880,3900,34195,121544.0,31165000.0
2019-06-18,3905,3935,3685,3900,76401,121544.0,31165000.0
2019-06-19,3900,3940,3850,3890,51088,121232.0,31165000.0
2019-06-20,3900,3925,3870,3895,48571,121388.0,31165000.0
2019-06-21,3900,3930,3860,3890,42988,121232.0,31165000.0
2019-06-24,3900,3910,3880,3895,18116,121388.0,31165000.0
2019-06-25,3920,3995,3885,3950,75157,123102.0,31165000.0
2019-06-26,3950,3970,3900,3905,35500,121699.0,31165000.0
2019-06-27,3905,4000,3905,3920,39641,122167.0,31165000.0
2019-06-28,3920,3945,3820,3845,37796,119829.0,31165000.0
2019-07-01,3885,3885,3750,3775,37811,117648.0,31165000.0
2019-07-02,3780,3820,3725,3750,43594,116869.0,31165000.0
2019-07-03,3750,3785,3725,3735,34667,116401.0,31165000.0
2019-07-04,3720,3775,3700,3735,27573,116401.0,31165000.0
2019-07-05,3765,3790,3685,3790,57106,118115.0,31165000.0
2019-07-08,3800,3800,3600,3665,85498,114220.0,31165000.0
2019-07-09,3625,3710,3575,3575,51881,111415.0,31165000.0
2019-07-10,3520,3765,3520,3660,41391,114064.0,31165000.0
2019-07-11,3690,3755,3650,3750,29780,116869.0,31165000.0
2019-07-12,3740,3780,3700,3720,17598,115934.0,31165000.0
2019-07-15,3690,3740,3670,3700,28111,115310.0,31165000.0
2019-07-16,3695,3720,3675,3685,20864,114843.0,31165000.0
2019-07-17,3670,3725,3620,3650,27626,113752.0,31165000.0
2019-07-18,3630,3690,3545,3630,40959,113129.0,31165000.0
2019-07-19,3600,3715,3600,3670,42342,114376.0,31165000.0
2019-07-22,3655,3705,3655,3705,11025,115466.0,31165000.0
2019-07-23,3675,3710,3660,3705,23483,115466.0,31165000.0
2019-07-24,3695,3720,3665,3700,21010,115310.0,31165000.0
2019-07-25,3630,3695,3590,3610,50733,112506.0,31165000.0
2019-07-26,3635,3740,3510,3670,79650,114376.0,31165000.0
2019-07-29,3570,3595,3375,3400,104834,105961.0,31165000.0
2019-07-30,3365,3445,3365,3415,44511,106428.0,31165000.0
2019-07-31,3310,3480,3310,3465,68444,107987.0,31165000.0
2019-08-01,3420,3495,3400,3485,30577,108610.0,31165000.0
2019-08-02,3370,3470,3370,3390,18033,105649.0,31165000.0
2019-08-05,3415,3415,3085,3130,87082,97546.0,31165000.0
2019-08-06,2905,3180,2905,3025,111023,94274.0,31165000.0
2019-08-07,2975,3215,2975,3190,53446,99416.0,31165000.0
2019-08-08,3200,3355,3200,3310,59845,103156.0,31165000.0
2019-08-09,3325,3435,3315,3420,44913,106584.0,31165000.0
2019-08-12,3365,3460,3360,3415,25371,106428.0,31165000.0
2019-08-13,3340,3465,3245,3425,20857,106740.0,31165000.0
2019-08-14,3470,3600,3430,3490,32764,108766.0,31165000.0
2019-08-16,3490,3500,3350,3495,23833,108922.0,31165000.0
2019-08-19,3495,3580,3450,3515,22525,109545.0,31165000.0
2019-08-20,3515,3540,3455,3515,15499,109545.0,31165000.0
2019-08-21,3515,3540,3485,3535,13412,110168.0,31165000.0
2019-08-22,3540,3585,3480,3535,17650,110168.0,31165000.0
2019-08-23,3530,3560,3435,3520,34468,109701.0,31165000.0
2019-08-26,3520,3520,3400,3510,58375,109389.0,31165000.0
2019-08-27,3520,3595,3500,3535,20943,110168.0,31165000.0
2019-08-28,3465,3600,3465,3595,39498,112038.0,31165000.0
2019-08-29,3595,3600,3500,3595,15083,112038.0,31165000.0
2019-08-30,3590,3640,3590,3640,15941,113441.0,31165000.0
2019-09-02,3630,3655,3575,3650,20795,113752.0,31165000.0
2019-09-03,3650,3675,3590,3650,13470,113752.0,31165000.0
2019-09-04,3650,3760,3640,3755,41189,117025.0,31165000.0
2019-09-05,3715,3755,3680,3715,30237,115778.0,31165000.0
2019-09-06,3720,3720,3615,3640,14546,113441.0,31165000.0
2019-09-09,3640,3675,3615,3640,9260,113441.0,31165000.0
2019-09-10,3635,3660,3600,3645,32075,113596.0,31165000.0
2019-09-11,3640,3675,3580,3675,31222,114531.0,31165000.0
2019-09-16,3720,3720,3635,3670,40876,114376.0,31165000.0
2019-09-17,3630,3680,3625,3670,17897,114376.0,31165000.0
2019-09-18,3670,3725,3630,3710,42121,115622.0,31165000.0
2019-09-19,3710,3725,3650,3710,16910,115622.0,31165000.0
2019-09-20,3710,3710,3650,3710,23689,115622.0,31165000.0
2019-09-23,3705,3705,3655,3705,17840,115466.0,31165000.0
2019-09-24,3655,3700,3650,3650,17724,113752.0,31165000.0
2019-09-25,3600,3675,3575,3610,42918,112506.0,31165000.0
2019-09-26,3595,3665,3590,3610,33217,112506.0,31165000.0
2019-09-27,3610,3620,3545,3605,16104,112350.0,31165000.0
2019-09-30,3530,3565,3455,3550,15406,110636.0,31165000.0
2019-10-01,3550,3550,3490,3530,21990,110012.0,31165000.0
2019-10-02,3460,3530,3450,3520,17155,109701.0,31165000.0
2019-10-04,3535,3535,3460,3510,15093,109389.0,31165000.0
2019-10-07,3460,3520,3460,3510,12084,109389.0,31165000.0
