디엔에프(092070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-12-14,12550,12750,12350,12600,82521,118962.0,9441399.0
2012-12-17,12650,13150,12600,12900,158619,121794.0,9441399.0
2012-12-18,12900,13050,12350,12700,72529,119906.0,9441399.0
2012-12-20,12700,12850,12000,12000,137058,113297.0,9441399.0
2012-12-21,12100,12250,11800,11900,140619,112353.0,9441399.0
2012-12-24,11950,12150,11650,11750,101283,110936.0,9441399.0
2012-12-26,11700,13300,11700,13000,459769,122738.0,9441399.0
2012-12-27,12900,13300,12750,13100,218740,123682.0,9441399.0
2012-12-28,13100,13500,12950,13000,107724,122738.0,9441399.0
2013-01-02,13100,13400,12850,13200,105979,124626.0,9441399.0
2013-01-03,13400,13600,12850,12900,96326,121794.0,9441399.0
2013-01-04,12800,13100,12550,12850,111260,121322.0,9441399.0
2013-01-07,13000,13000,12700,12800,60713,120850.0,9441399.0
2013-01-08,12800,13100,12600,13000,95410,122738.0,9441399.0
2013-01-09,12850,13100,12700,12700,90074,119906.0,9441399.0
2013-01-10,12700,12800,12450,12450,69540,117545.0,9441399.0
2013-01-11,12550,12550,12050,12400,99242,117073.0,9441399.0
2013-01-14,12250,12400,11700,11850,140732,111881.0,9441399.0
2013-01-15,11950,12000,10900,10900,253804,102911.0,9441399.0
2013-01-16,11000,11100,9980,9980,701286,94225.0,9441399.0
2013-01-17,10000,10300,9510,10150,699155,95830.0,9441399.0
2013-01-18,10250,10300,9950,10150,191343,95830.0,9441399.0
2013-01-21,10200,10350,9970,9990,177624,94320.0,9441399.0
2013-01-22,9980,10200,9630,9700,444308,91582.0,9441399.0
2013-01-23,9710,9970,9700,9900,130187,93470.0,9441399.0
2013-01-24,9960,10050,9770,9770,107200,92242.0,9441399.0
2013-01-25,9780,9940,9600,9780,82541,92337.0,9441399.0
2013-01-28,9800,9990,9720,9810,79761,92620.0,9441399.0
2013-01-29,9800,9950,9750,9900,91224,93470.0,9441399.0
2013-01-30,10000,10050,9550,9600,117419,90637.0,9441399.0
2013-01-31,9630,9790,9000,9000,194462,84973.0,9441399.0
2013-02-01,9130,9130,8560,8780,208684,82895.0,9441399.0
2013-02-04,8770,9150,8630,9000,100890,84973.0,9441399.0
2013-02-05,8860,9270,8850,8900,80188,84028.0,9441399.0
2013-02-06,9050,9160,8850,9100,78279,85917.0,9441399.0
2013-02-07,9100,9550,9090,9510,116698,89788.0,9441399.0
2013-02-08,9400,9550,9300,9530,57828,89977.0,9441399.0
2013-02-12,9580,9580,9120,9200,88752,86861.0,9441399.0
2013-02-13,9300,9630,9200,9570,109445,90354.0,9441399.0
2013-02-14,9570,9690,9470,9510,56051,89788.0,9441399.0
2013-02-15,9450,9890,9450,9740,100484,91959.0,9441399.0
2013-02-18,9780,9850,9600,9700,82837,91582.0,9441399.0
2013-02-19,9620,9910,9620,9860,109875,93092.0,9441399.0
2013-02-20,9880,9880,9720,9730,85186,91865.0,9441399.0
2013-02-21,9600,9850,9600,9670,51323,91298.0,9441399.0
2013-02-22,9710,9720,9450,9550,71485,90165.0,9441399.0
2013-02-25,9500,9720,9370,9370,60600,88466.0,9441399.0
2013-02-26,9370,9470,9010,9020,131680,85161.0,9441399.0
2013-02-27,9040,9270,9000,9190,54542,86766.0,9441399.0
2013-02-28,9130,9550,9130,9470,73926,89410.0,9441399.0
2013-03-04,9500,9600,9320,9320,49002,87994.0,9441399.0
2013-03-05,9310,9650,9310,9600,54138,90637.0,9441399.0
2013-03-06,9710,9910,9620,9810,104245,92620.0,9441399.0
2013-03-07,9820,9840,9430,9500,61190,89693.0,9441399.0
2013-03-08,9450,9570,9150,9230,73155,87144.0,9441399.0
2013-03-11,9190,9240,8960,9130,71104,86200.0,9441399.0
2013-03-12,9230,9320,9050,9300,60767,87805.0,9441399.0
2013-03-13,9380,9720,9300,9530,142022,89977.0,9441399.0
2013-03-14,9600,10350,9500,10300,324908,97246.0,9441399.0
2013-03-15,10350,10650,10150,10650,258460,100551.0,9441399.0
2013-03-18,10500,10750,9930,10000,227502,94414.0,9441399.0
2013-03-19,10150,10250,9850,9970,156502,94131.0,9441399.0
2013-03-20,9970,10150,9770,9780,122832,92337.0,9441399.0
2013-03-21,9800,9980,9080,9110,319678,86011.0,9441399.0
2013-03-22,9110,9370,9110,9310,81732,87899.0,9441399.0
2013-03-25,9360,9530,9200,9220,78818,87050.0,9441399.0
2013-03-26,9160,9390,9160,9180,60350,86672.0,9441399.0
2013-03-27,9330,9380,9100,9170,54171,86578.0,9441399.0
2013-03-28,9180,9460,9180,9450,85889,89221.0,9441399.0
2013-03-29,9550,10100,9470,9850,273242,92998.0,9441399.0
2013-04-01,9830,10000,9670,9700,92644,91582.0,9441399.0
2013-04-02,9650,9870,9350,9350,101118,88277.0,9441399.0
2013-04-03,9490,9650,9250,9350,71512,88277.0,9441399.0
2013-04-04,9350,9430,8800,9190,124373,86766.0,9441399.0
2013-04-05,9190,9340,8950,9050,76293,85445.0,9441399.0
2013-04-08,8900,9120,8710,8710,78256,82235.0,9441399.0
2013-04-09,8640,8880,8410,8680,103870,81951.0,9441399.0
2013-04-10,8680,8900,8630,8800,48825,83084.0,9441399.0
2013-04-11,8820,8950,8680,8800,60129,83084.0,9441399.0
2013-04-12,8950,9030,8850,8880,48177,83840.0,9441399.0
2013-04-15,9040,9040,8580,8650,131479,81668.0,9441399.0
2013-04-16,8610,8630,8030,8200,234509,77419.0,9441399.0
2013-04-17,8400,8480,8180,8300,72132,78364.0,9441399.0
2013-04-18,8130,8340,8090,8090,70212,76381.0,9441399.0
2013-04-19,8090,8100,7710,7710,139680,72793.0,9441399.0
2013-04-22,7800,8090,7770,7930,79125,74870.0,9441399.0
2013-04-23,7940,8630,7940,8600,190603,81196.0,9441399.0
2013-04-24,8800,8890,8590,8630,141257,81479.0,9441399.0
2013-04-25,8650,8760,8400,8610,95624,81290.0,9441399.0
2013-04-26,8610,8730,8480,8730,75591,82423.0,9441399.0
2013-04-29,8830,9180,8690,9000,151555,84973.0,9441399.0
2013-04-30,9100,9200,8910,9030,80891,85256.0,9441399.0
2013-05-02,9030,9130,8930,9000,67717,84973.0,9441399.0
2013-05-03,8910,9230,8900,9210,97757,86955.0,9441399.0
2013-05-06,9180,9680,9100,9540,198188,90071.0,9441399.0
2013-05-07,9600,9600,9200,9320,88599,87994.0,9441399.0
2013-05-08,9450,9470,9070,9230,54808,87144.0,9441399.0
2013-05-09,9230,9350,8930,9000,73340,84973.0,9441399.0
2013-05-10,9090,9090,8700,8800,93318,83084.0,9441399.0
2013-05-13,8900,8900,8400,8400,72741,79308.0,9441399.0
2013-05-14,8420,8550,8220,8490,55918,80157.0,9441399.0
2013-05-15,8490,8860,8490,8850,64676,83556.0,9441399.0
2013-05-16,8760,8870,8560,8660,98193,81763.0,9441399.0
2013-05-20,8770,8770,8330,8440,126815,79685.0,9441399.0
2013-05-21,8440,8580,8430,8450,37989,79780.0,9441399.0
2013-05-22,8370,9050,8370,8860,148114,83651.0,9441399.0
2013-05-23,9050,10150,9050,9980,802780,94225.0,9441399.0
2013-05-24,10200,10300,9720,9990,247916,94320.0,9441399.0
2013-05-27,10100,11250,9910,11000,586068,103855.0,9441399.0
2013-05-28,11250,11250,10700,11100,335543,104800.0,9441399.0
2013-05-29,10900,11400,10900,11250,245879,106216.0,9441399.0
2013-05-30,11100,11300,10800,11100,188380,104800.0,9441399.0
2013-05-31,11100,11650,10600,11650,304605,109992.0,9441399.0
2013-06-03,11600,11750,10900,11450,259913,108104.0,9441399.0
2013-06-04,11350,11500,10650,11450,197491,108104.0,9441399.0
2013-06-05,11600,11950,11400,11650,222412,109992.0,9441399.0
2013-06-07,11650,11650,10800,11000,192996,103855.0,9441399.0
2013-06-10,11050,11500,10800,10900,110765,102911.0,9441399.0
2013-06-11,10850,11500,10750,11300,143704,106688.0,9441399.0
2013-06-12,11250,11400,11100,11250,75899,106216.0,9441399.0
2013-06-13,11050,11550,10800,11450,174390,108104.0,9441399.0
2013-06-14,11500,11650,11100,11450,93416,108104.0,9441399.0
2013-06-17,11450,11450,10600,10600,111551,100079.0,9441399.0
2013-06-18,10400,10950,10350,10700,79886,101023.0,9441399.0
2013-06-19,10700,10900,10650,10700,85624,101023.0,9441399.0
2013-06-20,10500,10500,9760,9960,254169,94036.0,9441399.0
2013-06-21,9540,9760,9310,9710,95834,91676.0,9441399.0
2013-06-24,9630,9780,9040,9250,87357,87333.0,9441399.0
2013-06-25,8980,9190,7870,8420,211811,79497.0,9441399.0
2013-06-26,8510,9200,8510,9100,162244,85917.0,9441399.0
2013-06-27,9120,9950,9120,9880,171697,93281.0,9441399.0
2013-06-28,9980,10550,9750,10350,188876,97718.0,9441399.0
2013-07-01,10300,10500,10000,10100,68909,95358.0,9441399.0
2013-07-02,10200,10200,9900,9910,46423,93564.0,9441399.0
2013-07-03,10000,10150,9330,9740,78748,91959.0,9441399.0
2013-07-04,9750,9830,9280,9410,77625,88844.0,9441399.0
2013-07-05,9420,9500,8860,8880,123581,83840.0,9441399.0
2013-07-08,8870,9150,8550,8880,75891,83840.0,9441399.0
2013-07-09,8880,9130,8820,8880,43587,83840.0,9441399.0
2013-07-10,8880,8980,8440,8480,76527,80063.0,9441399.0
2013-07-11,8820,8850,8540,8690,84637,82046.0,9441399.0
2013-07-12,8730,8970,8440,8570,78455,80913.0,9441399.0
2013-07-15,8550,8860,8360,8810,72741,83179.0,9441399.0
2013-07-16,8810,9030,8790,8950,43635,84501.0,9441399.0
2013-07-17,8960,9150,8850,8900,44944,84028.0,9441399.0
2013-07-18,8900,9100,8900,9030,37973,85256.0,9441399.0
2013-07-19,9030,9070,8640,8860,99667,83651.0,9441399.0
2013-07-22,8770,8890,8270,8350,231850,78836.0,9441399.0
2013-07-23,8350,8840,8320,8790,161438,82990.0,9441399.0
2013-07-24,8920,9860,8850,9700,407746,91582.0,9441399.0
2013-07-25,9940,10350,9700,9990,395589,94320.0,9441399.0
2013-07-26,10200,10450,9950,10200,197521,96302.0,9441399.0
2013-07-29,10350,10350,9940,10100,93796,95358.0,9441399.0
2013-07-30,10000,10400,9980,10150,159121,95830.0,9441399.0
2013-07-31,10300,10450,10100,10200,105868,96302.0,9441399.0
2013-08-01,10200,10600,9910,10600,168203,100079.0,9441399.0
2013-08-02,10700,10850,10500,10700,151215,101023.0,9441399.0
2013-08-05,10700,10700,10150,10200,153597,96302.0,9441399.0
2013-08-06,10200,10400,10100,10400,77901,98191.0,9441399.0
2013-08-07,10250,10450,9990,9990,97594,94320.0,9441399.0
2013-08-08,10000,10650,9990,10400,183059,98191.0,9441399.0
2013-08-09,10550,10600,10100,10400,80355,98191.0,9441399.0
2013-08-12,10400,10450,10150,10300,64022,97246.0,9441399.0
2013-08-13,10300,10300,9990,10000,91433,94414.0,9441399.0
2013-08-14,10000,10200,9970,9970,58397,94131.0,9441399.0
2013-08-16,9940,9940,9670,9750,73290,92054.0,9441399.0
2013-08-19,9650,9950,9650,9750,47437,92054.0,9441399.0
2013-08-20,9630,9740,9190,9190,107541,86766.0,9441399.0
2013-08-21,9190,9300,8910,9080,54171,85728.0,9441399.0
2013-08-22,9120,9120,8750,8970,56855,84689.0,9441399.0
2013-08-23,8990,9320,8990,9140,50440,86294.0,9441399.0
2013-08-26,9110,9230,9020,9230,37095,87144.0,9441399.0
2013-08-27,9230,9320,8850,8850,48491,83556.0,9441399.0
2013-08-28,8680,8940,8410,8890,68027,83934.0,9441399.0
2013-08-29,8910,9140,8730,8980,70483,84784.0,9441399.0
2013-08-30,8980,8980,8590,8980,44743,84784.0,9441399.0
2013-09-02,8980,8980,8680,8740,45620,82518.0,9441399.0
2013-09-03,8670,9000,8670,8720,38927,82329.0,9441399.0
2013-09-04,8800,9000,8770,9000,57234,84973.0,9441399.0
2013-09-05,9050,9240,8910,8980,83013,84784.0,9441399.0
2013-09-06,8960,9050,8690,8950,46664,84501.0,9441399.0
2013-09-09,8780,8950,8700,8890,53780,83934.0,9441399.0
2013-09-10,8870,8870,8670,8680,72807,81951.0,9441399.0
2013-09-11,8790,8960,8750,8770,60398,82801.0,9441399.0
2013-09-12,8820,9090,8750,8800,71628,83084.0,9441399.0
2013-09-13,8800,8950,8720,8770,32241,82801.0,9441399.0
2013-09-16,8770,8880,8500,8500,66203,80252.0,9441399.0
2013-09-17,8380,8630,8380,8520,57466,80441.0,9441399.0
2013-09-23,8770,8770,8500,8680,44072,81951.0,9441399.0
2013-09-24,8590,8800,8500,8550,42348,80724.0,9441399.0
2013-09-25,8510,8660,8250,8600,109656,81196.0,9441399.0
2013-09-26,8600,9260,8590,9140,148796,86294.0,9441399.0
2013-09-27,9140,9540,9140,9440,155009,89127.0,9441399.0
2013-09-30,9480,9480,9290,9430,60898,89032.0,9441399.0
2013-10-01,9400,9520,9100,9370,55916,88466.0,9441399.0
2013-10-02,9450,9470,9200,9230,77775,87144.0,9441399.0
2013-10-04,9230,9660,9120,9600,117046,90637.0,9441399.0
2013-10-07,9880,9960,9690,9900,134581,93470.0,9441399.0
2013-10-08,9900,10450,9890,10400,167777,98191.0,9441399.0
2013-10-10,10500,10650,10300,10400,143437,98191.0,9441399.0
2013-10-11,10450,10550,10200,10550,130146,99607.0,9441399.0
2013-10-14,10550,10700,10350,10650,73229,100551.0,9441399.0
2013-10-15,10550,10750,10300,10450,123431,98663.0,9441399.0
2013-10-16,10300,10400,9800,9800,222341,92526.0,9441399.0
2013-10-17,10050,10200,9400,9610,178407,90732.0,9441399.0
2013-10-18,9690,10100,9490,10000,67919,94414.0,9441399.0
2013-10-21,10000,10200,9900,9900,38503,93470.0,9441399.0
2013-10-22,10100,10850,9900,10150,295923,95830.0,9441399.0
2013-10-23,10200,10600,10200,10500,114069,99135.0,9441399.0
2013-10-24,10650,10700,10300,10700,72881,101023.0,9441399.0
2013-10-25,10750,10750,10250,10350,109177,97718.0,9441399.0
2013-10-28,10350,10400,10100,10250,98253,96774.0,9441399.0
2013-10-29,10150,10300,10100,10100,45328,95358.0,9441399.0
2013-10-30,10100,10250,9930,9950,48684,93942.0,9441399.0
2013-10-31,10050,10450,9950,10350,112248,97718.0,9441399.0
2013-11-01,10350,10550,10150,10350,64046,97718.0,9441399.0
2013-11-04,10350,10500,10300,10450,41719,98663.0,9441399.0
2013-11-05,10500,10900,10250,10250,185064,96774.0,9441399.0
2013-11-06,10150,10300,9910,10100,63099,95358.0,9441399.0
2013-11-07,10050,10200,9560,9590,109282,90543.0,9441399.0
2013-11-08,9500,9700,9400,9400,46245,88749.0,9441399.0
2013-11-11,9500,9560,8950,8970,62061,84689.0,9441399.0
2013-11-12,9010,9280,9010,9200,23092,86861.0,9441399.0
2013-11-13,9120,9290,8930,8950,39903,84501.0,9441399.0
2013-11-14,9010,9430,9010,9340,34120,88183.0,9441399.0
2013-11-15,9340,9570,9170,9570,39916,90354.0,9441399.0
2013-11-18,9530,9670,9420,9420,10221,88938.0,9441399.0
2013-11-19,9300,9600,9200,9300,20946,87805.0,9441399.0
2013-11-20,9200,9470,9150,9200,18509,86861.0,9441399.0
2013-11-21,9200,9250,9030,9120,17567,86106.0,9441399.0
2013-11-22,9140,9530,9060,9450,21391,89221.0,9441399.0
2013-11-25,9550,9590,9300,9540,29406,90071.0,9441399.0
2013-11-26,9360,9500,9360,9480,23669,89504.0,9441399.0
2013-11-27,9540,9730,9380,9400,11744,88749.0,9441399.0
2013-11-28,9380,9670,9380,9580,20857,90449.0,9441399.0
2013-11-29,9620,9640,9470,9630,19324,90921.0,9441399.0
2013-12-02,9570,9900,9560,9560,16897,90260.0,9441399.0
2013-12-03,9520,9790,9350,9360,9440,88371.0,9441399.0
2013-12-04,9270,9400,9120,9200,22622,86861.0,9441399.0
2013-12-05,9160,9250,9110,9230,9741,87144.0,9441399.0
2013-12-06,9160,9400,9150,9270,18090,87522.0,9441399.0
2013-12-09,9230,9470,8950,9090,32035,85822.0,9441399.0
2013-12-10,9040,9250,8900,9200,21014,86861.0,9441399.0
2013-12-11,9130,9620,9130,9550,46780,90165.0,9441399.0
2013-12-12,9500,9780,9310,9680,51321,91393.0,9441399.0
2013-12-13,9720,9900,9580,9800,63855,92526.0,9441399.0
2013-12-16,9820,9900,9650,9820,63420,92715.0,9441399.0
2013-12-17,9920,10250,9800,9800,85231,92526.0,9441399.0
2013-12-18,9810,10000,9700,9870,40296,93187.0,9441399.0
2013-12-19,9930,10050,9760,9760,28614,92148.0,9441399.0
2013-12-20,9800,10400,9700,10200,90208,96302.0,9441399.0
2013-12-23,10300,10650,10200,10500,89460,99135.0,9441399.0
2013-12-24,10600,10600,10100,10250,72198,96774.0,9441399.0
2013-12-26,10200,10500,9980,10500,96561,99135.0,9441399.0
2013-12-27,10350,10450,10150,10200,102201,96302.0,9441399.0
2013-12-30,10250,10500,10150,10400,73663,98191.0,9441399.0
2014-01-02,10450,10500,9950,9950,91820,93942.0,9441399.0
2014-01-03,10050,10050,9850,9860,19686,93092.0,9441399.0
2014-01-06,9900,10150,9880,9920,38857,93659.0,9441399.0
2014-01-07,9960,10250,9930,10100,33324,95358.0,9441399.0
2014-01-08,10300,10300,10000,10000,47316,94414.0,9441399.0
2014-01-09,10100,10150,9980,10000,40756,94414.0,9441399.0
2014-01-10,10000,10150,9900,9940,49585,93848.0,9441399.0
2014-01-13,9900,10050,9900,9970,33543,94131.0,9441399.0
2014-01-14,10000,10000,9720,9920,23903,93659.0,9441399.0
2014-01-15,9920,10050,9760,9790,39321,92431.0,9441399.0
2014-01-16,9800,9930,9740,9800,30216,92526.0,9441399.0
2014-01-17,9780,9900,9650,9760,23188,92148.0,9441399.0
2014-01-20,9760,9880,9500,9510,30844,89788.0,9441399.0
2014-01-21,9440,9740,9440,9730,30759,91865.0,9441399.0
2014-01-22,9660,9790,9640,9640,15881,91015.0,9441399.0
2014-01-23,9790,9790,9600,9650,21594,91110.0,9441399.0
2014-01-24,9650,9690,9450,9520,13678,89882.0,9441399.0
2014-01-27,9290,9490,9190,9190,66125,86766.0,9441399.0
2014-01-28,9400,9560,9280,9400,37090,88749.0,9441399.0
2014-01-29,9790,9790,9560,9670,16476,91298.0,9441399.0
2014-02-03,9670,9740,9400,9410,17754,88844.0,9441399.0
2014-02-04,9060,9340,9030,9100,91110,85917.0,9441399.0
2014-02-05,9300,9300,9050,9060,50454,85539.0,9441399.0
2014-02-06,9190,9460,9090,9360,32211,88371.0,9441399.0
2014-02-07,9470,9520,9230,9500,25667,89693.0,9441399.0
2014-02-10,9410,9680,9410,9590,12075,90543.0,9441399.0
2014-02-11,9590,9680,9510,9530,9015,89977.0,9441399.0
2014-02-12,9670,9670,9200,9300,72687,87805.0,9441399.0
2014-02-13,9220,9440,9190,9300,22259,87805.0,9441399.0
2014-02-14,9350,9930,9300,9880,63590,93281.0,9441399.0
2014-02-17,9960,10250,9650,9850,42795,92998.0,9441399.0
2014-02-18,10000,10000,9850,9870,12591,93187.0,9441399.0
2014-02-19,10000,10100,9850,9990,31524,94320.0,9441399.0
2014-02-20,9990,10000,9750,9750,17192,92054.0,9441399.0
2014-02-21,9960,9960,9390,9740,53783,91959.0,9441399.0
2014-02-24,9740,9740,9390,9390,32856,88655.0,9441399.0
2014-02-25,9440,9650,9360,9570,21498,90354.0,9441399.0
2014-02-26,9620,9710,9470,9570,17901,90354.0,9441399.0
2014-02-27,9620,10400,9570,9970,114282,94131.0,9441399.0
2014-02-28,10200,10850,10200,10500,249874,99135.0,9441399.0
2014-03-03,10500,10750,10450,10700,110940,101023.0,9441399.0
2014-03-04,10650,11650,10650,11450,292675,108104.0,9441399.0
2014-03-05,11450,11700,11100,11150,202833,105272.0,9441399.0
2014-03-06,10850,11900,10850,11800,297944,111409.0,9441399.0
2014-03-07,11750,12100,11650,11900,173661,112353.0,9441399.0
2014-03-10,12050,12250,11600,11800,126935,111409.0,9441399.0
2014-03-11,11900,11900,11600,11650,26487,109992.0,9441399.0
2014-03-12,11650,12150,11600,12050,161532,113769.0,9441399.0
2014-03-13,12200,12250,11850,11950,62926,112825.0,9441399.0
2014-03-14,11950,12600,11850,12300,130664,116129.0,9441399.0
2014-03-17,12450,12450,11550,12000,114037,113297.0,9441399.0
2014-03-18,11850,12150,11650,12100,57034,114241.0,9441399.0
2014-03-19,12000,12300,11650,11750,69668,110936.0,9441399.0
2014-03-20,11650,11950,11300,11400,82707,107632.0,9441399.0
2014-03-21,11400,11900,11400,11750,46979,110936.0,9441399.0
2014-03-24,11750,11850,11400,11450,61319,108104.0,9441399.0
2014-03-25,11350,11850,11300,11450,37493,108104.0,9441399.0
2014-03-26,11700,11850,11400,11750,75902,110936.0,9441399.0
2014-03-27,11600,12050,11450,11900,57982,112353.0,9441399.0
2014-03-28,11900,12400,11750,12350,104063,116601.0,9441399.0
2014-03-31,12400,12750,12200,12450,89911,117545.0,9441399.0
2014-04-01,12500,13400,12500,12850,134498,121322.0,9441399.0
2014-04-02,12900,13000,12700,12700,44080,119906.0,9441399.0
2014-04-03,12700,13100,12550,12550,42673,118490.0,9441399.0
2014-04-04,12600,13200,12600,12850,37408,121322.0,9441399.0
2014-04-07,12900,13100,12650,13100,35297,123682.0,9441399.0
2014-04-08,13300,13500,12500,13250,187106,125099.0,9441399.0
2014-04-09,13500,13950,13150,13900,142402,131235.0,9441399.0
2014-04-10,13950,14000,13400,13450,80290,126987.0,9441399.0
2014-04-11,13500,14400,13400,13950,190143,131708.0,9441399.0
2014-04-14,14000,14000,13800,13850,39987,130763.0,9441399.0
2014-04-15,13800,14150,13400,13400,71936,126515.0,9441399.0
2014-04-16,13600,14100,13400,13850,58393,130763.0,9441399.0
2014-04-17,13750,14000,13400,13700,41652,129347.0,9441399.0
2014-04-18,13600,14000,13500,13700,23344,129347.0,9441399.0
2014-04-21,13700,13850,13300,13300,48859,125571.0,9441399.0
2014-04-22,13450,14050,13350,14000,75673,132180.0,9441399.0
2014-04-23,14000,14050,13750,13950,85140,131708.0,9441399.0
2014-04-24,13900,14050,13000,13800,119088,130291.0,9441399.0
2014-04-25,13950,13950,13250,13250,41662,125099.0,9441399.0
2014-04-28,13350,14050,13350,14000,161999,132180.0,9441399.0
2014-04-29,13850,14000,13350,13500,78065,127459.0,9441399.0
2014-04-30,13550,14350,13550,14300,192355,135012.0,9441399.0
2014-05-02,14300,14450,13850,13950,65648,131708.0,9441399.0
2014-05-07,13950,14150,13750,13750,38141,129819.0,9441399.0
2014-05-08,13950,13950,13200,13600,61865,128403.0,9441399.0
2014-05-09,13800,13800,13500,13700,15434,129347.0,9441399.0
2014-05-12,13700,14300,13450,13950,46157,131708.0,9441399.0
2014-05-13,14000,14500,13900,14200,69516,134068.0,9441399.0
2014-05-14,14300,14450,13950,14300,51885,135012.0,9441399.0
2014-05-15,14200,14450,14000,14100,50967,133124.0,9441399.0
2014-05-16,13950,14150,13600,13950,68321,131708.0,9441399.0
2014-05-19,13800,14100,13150,13700,104053,129347.0,9441399.0
2014-05-20,13550,14200,13350,14100,97618,133124.0,9441399.0
2014-05-21,14200,14250,13850,14000,63022,132180.0,9441399.0
2014-05-22,14050,14400,13750,13950,20000,131708.0,9441399.0
2014-05-23,13900,14200,13750,14000,26076,132180.0,9441399.0
2014-05-26,13900,13900,13400,13600,81414,128403.0,9441399.0
2014-05-27,13600,13650,13150,13550,47495,127931.0,9441399.0
2014-05-28,13350,13850,13350,13700,19169,129347.0,9441399.0
2014-05-29,13900,13900,13250,13250,47167,125099.0,9441399.0
2014-05-30,13250,13400,13100,13250,32401,125099.0,9441399.0
2014-06-02,13100,13600,13100,13600,24644,128403.0,9441399.0
2014-06-03,13750,13850,13550,13700,37862,129347.0,9441399.0
2014-06-05,13700,13700,12900,13500,92104,127459.0,9441399.0
2014-06-09,13500,13550,13200,13500,22553,127459.0,9441399.0
2014-06-10,13300,13700,13300,13650,35664,133540.0,9783136.0
2014-06-11,13700,13750,13550,13550,28496,132561.0,9783136.0
2014-06-12,13600,13650,13400,13600,27971,133051.0,9783136.0
2014-06-13,13600,13850,13250,13800,46265,135007.0,9783136.0
2014-06-16,13950,15200,13800,14550,431997,142345.0,9783136.0
2014-06-17,14750,15000,14600,14650,165336,143323.0,9783136.0
2014-06-18,14750,14900,14350,14600,115862,142834.0,9783136.0
2014-06-19,14600,14900,14150,14600,149731,142834.0,9783136.0
2014-06-20,14700,14800,14350,14750,96414,144301.0,9783136.0
2014-06-23,14750,15150,14450,14650,112092,143323.0,9783136.0
2014-06-24,14550,14700,14050,14550,105021,142345.0,9783136.0
2014-06-25,14750,14750,14150,14450,104142,141366.0,9783136.0
2014-06-26,14500,14850,14300,14850,76747,145280.0,9783136.0
2014-06-27,14850,14950,14550,14800,110013,144790.0,9783136.0
2014-06-30,14900,15200,14750,15200,115179,148704.0,9783136.0
2014-07-01,15250,15650,15100,15100,132517,147725.0,9783136.0
2014-07-02,15100,15100,14500,14800,171746,144790.0,9783136.0
2014-07-03,14800,15800,14750,15700,264400,153595.0,9783136.0
2014-07-04,15650,15700,15250,15350,86787,150171.0,9783136.0
2014-07-07,15450,15600,15000,15400,113739,150660.0,9783136.0
2014-07-08,15550,15750,15200,15650,160970,153106.0,9783136.0
2014-07-09,15650,16200,15450,15450,174943,151149.0,9783136.0
2014-07-10,15500,15800,15250,15650,122245,153106.0,9783136.0
2014-07-11,15700,15700,15100,15250,109910,149193.0,9783136.0
2014-07-14,15500,16200,14900,15250,343830,149193.0,9783136.0
2014-07-15,15450,15700,14750,15000,184962,146747.0,9783136.0
2014-07-16,15200,15400,14650,15300,175801,149682.0,9783136.0
2014-07-17,15300,15750,15050,15550,185666,155670.0,10010960.0
2014-07-18,15550,16700,15500,16050,480018,160676.0,10010960.0
2014-07-21,16250,16450,15900,16200,173884,162178.0,10010960.0
2014-07-22,16450,17050,16300,16800,241096,168184.0,10010960.0
2014-07-23,17000,17000,16500,16850,105558,168685.0,10010960.0
2014-07-24,16850,16900,16150,16250,124819,162678.0,10010960.0
2014-07-25,16250,16800,16250,16550,93063,165681.0,10010960.0
2014-07-28,16400,16700,16100,16200,81825,162178.0,10010960.0
2014-07-29,16400,16750,15800,16450,167340,164680.0,10010960.0
2014-07-30,16550,16550,16150,16150,83237,167196.0,10352697.0
2014-07-31,16100,16250,15350,15900,134744,164608.0,10352697.0
2014-08-01,15600,16000,15550,15600,72731,161502.0,10352697.0
2014-08-04,15600,15800,15150,15800,90407,163573.0,10352697.0
2014-08-05,15800,16050,15550,15750,104670,163055.0,10352697.0
2014-08-06,15750,16500,15550,16200,212728,167714.0,10352697.0
2014-08-07,16500,16600,15900,16000,164369,165643.0,10352697.0
2014-08-08,15900,16300,15000,15200,194374,157361.0,10352697.0
2014-08-11,15300,15400,14650,15300,161368,158396.0,10352697.0
2014-08-12,15650,15850,15250,15700,83410,162537.0,10352697.0
2014-08-13,15700,16050,15650,15800,99996,163573.0,10352697.0
2014-08-14,15850,16050,15500,15500,57659,160467.0,10352697.0
2014-08-18,15700,15800,15050,15500,53642,160467.0,10352697.0
2014-08-19,15500,15700,15050,15350,72558,158914.0,10352697.0
2014-08-20,15350,15500,14800,15250,110472,157879.0,10352697.0
2014-08-21,15400,16200,15050,16200,126749,167714.0,10352697.0
2014-08-22,16350,16500,16100,16100,119378,166678.0,10352697.0
2014-08-25,16200,16400,16000,16200,59428,167714.0,10352697.0
2014-08-26,16400,16450,15950,16000,81343,165643.0,10352697.0
2014-08-27,16100,16450,15950,16000,80586,165643.0,10352697.0
2014-08-28,16200,16200,15850,15900,76196,164608.0,10352697.0
2014-08-29,15850,16200,15800,15850,44985,164090.0,10352697.0
2014-09-01,15850,15850,15300,15400,120199,159432.0,10352697.0
2014-09-02,15550,15600,15000,15400,87588,159432.0,10352697.0
