코텍(052330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-11-25,7838,7838,7617,7694,68895,101870.0,12733794.0
2010-11-26,7732,7761,7540,7598,67215,100597.0,12733794.0
2010-11-29,7550,7627,7502,7579,37011,100342.0,12733794.0
2010-11-30,7559,7684,7511,7637,21016,101106.0,12733794.0
2010-12-01,7655,7675,7579,7646,24123,101234.0,12733794.0
2010-12-02,7704,7761,7675,7723,27372,102252.0,12733794.0
2010-12-03,7713,7771,7684,7694,60423,101870.0,12733794.0
2010-12-06,7704,7761,7550,7569,34165,100215.0,12733794.0
2010-12-07,7579,7675,7502,7521,50645,99578.0,12733794.0
2010-12-08,7540,7646,7521,7646,62640,101234.0,12733794.0
2010-12-09,7646,7742,7617,7694,26840,101870.0,12733794.0
2010-12-10,7694,7742,7617,7694,27643,101870.0,12733794.0
2010-12-13,7646,7819,7646,7752,47055,102634.0,12733794.0
2010-12-14,7771,7838,7732,7771,36759,102889.0,12733794.0
2010-12-15,7790,7838,7713,7791,34773,103144.0,12733794.0
2010-12-16,7752,7819,7646,7694,40034,101870.0,12733794.0
2010-12-17,7665,7713,7569,7569,78773,100215.0,12733794.0
2010-12-20,7502,7559,7232,7406,111411,98050.0,12733794.0
2010-12-21,7550,7761,7405,7675,149374,101616.0,12733794.0
2010-12-22,7675,7704,7559,7598,69840,100597.0,12733794.0
2010-12-23,7598,7627,7530,7550,31037,99960.0,12733794.0
2010-12-24,7511,7636,7502,7627,32460,100979.0,12733794.0
2010-12-27,7559,7655,7559,7627,27475,100979.0,12733794.0
2010-12-28,7655,7655,7559,7589,70147,100470.0,12733794.0
2010-12-29,7357,7598,7357,7406,60642,98050.0,12733794.0
2010-12-30,7453,7588,7444,7512,57841,99451.0,12733794.0
2011-01-03,7511,7550,7377,7502,49018,99324.0,12733794.0
2011-01-04,7521,7598,7482,7569,63838,100215.0,12733794.0
2011-01-05,7569,7588,7502,7569,64609,100215.0,12733794.0
2011-01-06,7588,8117,7588,7887,273287,104417.0,12733794.0
2011-01-07,7896,7934,7713,7714,109127,102125.0,12733794.0
2011-01-10,7752,7771,7569,7598,81992,100597.0,12733794.0
2011-01-11,7646,7675,7521,7560,81531,100088.0,12733794.0
2011-01-12,7559,7598,7502,7589,61608,100470.0,12733794.0
2011-01-13,7598,7646,7521,7531,57698,99706.0,12733794.0
2011-01-14,7530,8656,7530,7743,831893,102507.0,12733794.0
2011-01-17,7809,7809,7569,7569,112569,100215.0,12733794.0
2011-01-18,7521,7588,7434,7464,88419,98814.0,12733794.0
2011-01-19,7482,7530,7319,7406,100890,98050.0,12733794.0
2011-01-20,7357,7482,7357,7464,28526,98814.0,12733794.0
2011-01-21,7453,7540,7357,7358,40492,97414.0,12733794.0
2011-01-24,7328,7377,7280,7339,31897,97159.0,12733794.0
2011-01-25,7328,7415,7319,7339,38448,97159.0,12733794.0
2011-01-26,7357,7521,7338,7425,55650,98305.0,12733794.0
2011-01-27,7453,7502,7348,7367,49017,97541.0,12733794.0
2011-01-28,7405,7463,7280,7281,69308,96395.0,12733794.0
2011-01-31,7213,7502,7136,7214,44581,95503.0,12733794.0
2011-02-01,7184,7280,7136,7214,62696,95503.0,12733794.0
2011-02-07,7242,7300,7184,7214,39091,95503.0,12733794.0
2011-02-08,7271,7309,7146,7214,36627,95503.0,12733794.0
2011-02-09,7194,7194,7078,7117,50105,94230.0,12733794.0
2011-02-10,7030,7203,7021,7050,40169,93339.0,12733794.0
2011-02-11,7021,7136,7021,7040,36887,93211.0,12733794.0
2011-02-14,7040,7136,7011,7012,46743,92829.0,12733794.0
2011-02-15,7021,7040,6876,6954,54497,92065.0,12733794.0
2011-02-16,7001,7136,6838,7031,33303,93084.0,12733794.0
2011-02-17,7136,7155,6934,6944,30147,91938.0,12733794.0
2011-02-18,7021,7194,7021,7194,43401,95249.0,12733794.0
2011-02-21,7194,7290,7117,7117,20432,94230.0,12733794.0
2011-02-22,7078,7117,6953,7021,25963,92957.0,12733794.0
2011-02-23,6973,7078,6905,6925,22517,91683.0,12733794.0
2011-02-24,6925,7021,6886,7002,28304,92702.0,12733794.0
2011-02-25,7021,7232,7021,7089,64550,93848.0,12733794.0
2011-02-28,7203,7203,6973,6992,26631,92575.0,12733794.0
2011-03-02,7078,7117,6925,6925,28876,91683.0,12733794.0
2011-03-03,6925,7059,6876,6983,41332,92447.0,12733794.0
2011-03-04,7030,7117,7001,7108,20315,94103.0,12733794.0
2011-03-07,7107,7146,7030,7040,63699,93211.0,12733794.0
2011-03-08,7001,7078,7001,7040,42270,93211.0,12733794.0
2011-03-09,7059,7165,7030,7060,50193,93466.0,12733794.0
2011-03-10,7069,7280,7069,7242,67683,95885.0,12733794.0
2011-03-11,7232,7357,7136,7175,72725,94994.0,12733794.0
2011-03-14,7088,7165,6876,7060,83259,93466.0,12733794.0
2011-03-15,7069,7126,6819,6973,50171,92320.0,12733794.0
2011-03-16,6973,7059,6905,7012,62235,92829.0,12733794.0
2011-03-17,6973,7021,6838,6877,110212,91047.0,12733794.0
2011-03-18,6896,6992,6867,6896,89247,91301.0,12733794.0
2011-03-21,6963,7107,6953,7069,70952,93593.0,12733794.0
2011-03-22,7126,7175,7059,7137,50586,94485.0,12733794.0
2011-03-23,7040,7357,7040,7310,101866,96777.0,12733794.0
2011-03-24,7357,7550,7357,7416,103835,98178.0,12733794.0
2011-03-25,7434,7550,7319,7464,71407,98814.0,12733794.0
2011-03-28,7521,7550,7405,7454,55654,98687.0,12733794.0
2011-03-29,7405,7550,7405,7492,57269,99196.0,12733794.0
2011-03-30,7540,7598,7415,7502,58784,99324.0,12733794.0
2011-03-31,7502,7540,7415,7416,17289,98178.0,12733794.0
2011-04-01,7473,7559,7377,7521,54707,99578.0,12733794.0
2011-04-04,7521,7684,7473,7637,111225,101106.0,12733794.0
2011-04-05,7665,7665,7511,7589,46313,100470.0,12733794.0
2011-04-06,7598,7607,7482,7531,40517,99706.0,12733794.0
2011-04-07,7588,7694,7579,7656,81612,101361.0,12733794.0
2011-04-08,7655,7684,7502,7579,62559,100342.0,12733794.0
2011-04-11,7627,7665,7540,7579,41203,100342.0,12733794.0
2011-04-12,7579,7627,7511,7589,45029,100470.0,12733794.0
2011-04-13,7598,7646,7530,7598,49491,100597.0,12733794.0
2011-04-14,7588,7790,7579,7685,87692,101743.0,12733794.0
2011-04-15,7713,7848,7655,7800,75244,103271.0,12733794.0
2011-04-18,7934,8021,7857,7896,168052,104544.0,12733794.0
2011-04-19,7781,7925,7761,7781,50542,103016.0,12733794.0
2011-04-20,7790,7896,7713,7839,104676,103780.0,12733794.0
2011-04-21,8031,8040,7896,7906,129230,104672.0,12733794.0
2011-04-22,7915,7982,7742,7791,61674,103144.0,12733794.0
2011-04-25,7809,7838,7704,7791,85328,103144.0,12733794.0
2011-04-26,7848,8213,7819,8127,236550,107601.0,12733794.0
2011-04-27,8175,8184,7934,8012,101933,106073.0,12733794.0
2011-04-28,8108,8108,7915,7935,103059,105054.0,12733794.0
2011-04-29,7992,8079,7915,8079,65975,106964.0,12733794.0
2011-05-02,8108,8338,8011,8281,190568,109638.0,12733794.0
2011-05-03,8271,8386,8175,8214,129033,108747.0,12733794.0
2011-05-04,8184,8944,8184,8839,728419,117024.0,12733794.0
2011-05-06,8790,9185,8742,9156,585661,121226.0,12733794.0
2011-05-09,9156,9185,8935,9060,364594,119952.0,12733794.0
2011-05-11,9021,9166,8944,9060,201087,119952.0,12733794.0
2011-05-12,9021,9416,8771,9301,362579,123136.0,12733794.0
2011-05-13,9367,9377,9069,9070,178674,120080.0,12733794.0
2011-05-16,9079,9079,8771,8801,214857,116514.0,12733794.0
2011-05-17,8704,8810,8588,8810,132888,116642.0,12733794.0
2011-05-18,8829,8858,8704,8704,78862,115241.0,12733794.0
2011-05-19,8713,9137,8675,9031,283284,119570.0,12733794.0
2011-05-20,9040,9069,8838,8858,93662,117278.0,12733794.0
2011-05-23,8896,9031,8627,8656,103727,114604.0,12733794.0
2011-05-24,8569,8733,8531,8637,59444,114349.0,12733794.0
2011-05-25,8637,8742,8473,8675,64175,114859.0,12733794.0
2011-05-26,8887,8887,8637,8704,72407,115241.0,12733794.0
2011-05-27,8752,8752,8492,8550,64506,113203.0,12733794.0
2011-05-30,8579,8646,8425,8425,65860,111548.0,12733794.0
2011-05-31,8406,8560,8194,8406,117912,111293.0,12733794.0
2011-06-01,8444,8463,8194,8262,43612,109383.0,12733794.0
2011-06-02,8175,8358,8040,8300,71347,109893.0,12733794.0
2011-06-03,8300,8463,8271,8445,71354,111803.0,12733794.0
2011-06-07,8435,8444,8242,8272,46013,109511.0,12733794.0
2011-06-08,8319,8348,8194,8214,42557,108747.0,12733794.0
2011-06-09,8281,8483,8204,8243,96536,109129.0,12733794.0
2011-06-10,8300,8435,8031,8108,74846,107346.0,12733794.0
2011-06-13,7800,8050,7800,7993,64172,105818.0,12733794.0
2011-06-14,7915,8261,7857,8262,51033,109383.0,12733794.0
2011-06-15,8367,8367,8146,8146,53191,107855.0,12733794.0
2011-06-16,8127,8175,7934,8175,63281,108237.0,12733794.0
2011-06-17,8146,8338,8011,8175,76146,108237.0,12733794.0
2011-06-20,8127,8271,8079,8195,68160,108492.0,12733794.0
2011-06-21,8175,8290,8088,8223,27191,108874.0,12733794.0
2011-06-22,8290,8511,8242,8435,66620,111675.0,12733794.0
2011-06-23,8511,8540,8386,8387,45361,111039.0,12733794.0
2011-06-24,8483,8483,8348,8416,19248,111421.0,12733794.0
2011-06-27,8310,8531,8175,8175,44233,108237.0,12733794.0
2011-06-28,8031,8242,8031,8166,42335,108110.0,12733794.0
2011-06-29,8165,8271,8136,8195,34917,108492.0,12733794.0
2011-06-30,8233,8454,8233,8454,80045,111930.0,12733794.0
2011-07-01,8511,8511,8367,8377,35450,110911.0,12733794.0
2011-07-04,8377,8463,8338,8464,52408,112057.0,12733794.0
2011-07-05,8425,8540,8415,8425,40037,111548.0,12733794.0
2011-07-06,8473,8473,8310,8387,52513,111039.0,12733794.0
2011-07-07,8492,8685,8338,8358,141096,110657.0,12733794.0
2011-07-08,8444,8444,8242,8272,42726,109511.0,12733794.0
2011-07-11,8213,8271,7992,8021,115380,106200.0,12733794.0
2011-07-12,7982,8059,7838,7935,93058,105054.0,12733794.0
2011-07-13,7906,8079,7886,8050,39121,106582.0,12733794.0
2011-07-14,8079,8108,7838,7935,87825,105054.0,12733794.0
2011-07-15,8021,8156,7954,8127,109603,107601.0,12733794.0
2011-07-18,8127,8233,8059,8233,77303,109001.0,12733794.0
2011-07-19,8233,8415,8233,8329,92583,110275.0,12733794.0
2011-07-20,8483,8925,8463,8762,298082,116005.0,12733794.0
2011-07-21,8877,9040,8617,8762,153085,116005.0,12733794.0
2011-07-22,8906,8906,8608,8772,102287,116132.0,12733794.0
2011-07-25,8838,8944,8665,8810,73534,116642.0,12733794.0
2011-07-26,8771,8915,8742,8810,44999,116642.0,12733794.0
2011-07-27,8665,8810,8656,8695,58557,115113.0,12733794.0
2011-07-28,8588,8819,8550,8733,75825,115623.0,12733794.0
2011-07-29,8733,9060,8685,9060,200987,119952.0,12733794.0
2011-08-01,9127,9281,8858,8897,145157,117788.0,12733794.0
2011-08-02,8944,8944,8675,8752,54435,115878.0,12733794.0
2011-08-03,8733,8733,8454,8608,79008,113967.0,12733794.0
2011-08-04,8656,8656,8463,8493,63091,112439.0,12733794.0
2011-08-05,8079,8300,7742,8175,88900,108237.0,12733794.0
2011-08-08,7829,8117,7723,7819,123730,103526.0,12733794.0
2011-08-09,7415,7655,6925,7598,90791,100597.0,12733794.0
2011-08-10,8031,8031,7598,7598,36273,100597.0,12733794.0
2011-08-11,7338,7655,7165,7492,155985,99196.0,12733794.0
2011-08-12,7675,7809,7579,7598,88549,100597.0,12733794.0
2011-08-16,7781,7867,7646,7791,69366,103144.0,12733794.0
2011-08-17,7790,8021,7704,7916,52695,104799.0,12733794.0
2011-08-18,7982,7982,7752,7887,89643,104417.0,12733794.0
2011-08-19,7598,7781,7502,7675,73505,101616.0,12733794.0
2011-08-22,7675,7877,7357,7646,63593,101234.0,12733794.0
2011-08-23,7617,7886,7607,7714,52939,102125.0,12733794.0
2011-08-24,7982,8435,7944,8079,62373,106964.0,12733794.0
2011-08-25,8184,9166,8050,8983,388272,118934.0,12733794.0
2011-08-26,9040,9069,8608,8762,186164,116005.0,12733794.0
2011-08-29,8848,8848,8637,8791,113618,116387.0,12733794.0
2011-08-30,8790,8867,8502,8589,72298,113713.0,12733794.0
2011-08-31,8569,8704,8492,8656,52272,114604.0,12733794.0
2011-09-01,8656,8781,8338,8464,76924,112057.0,12733794.0
2011-09-02,8463,8502,8233,8464,50109,112057.0,12733794.0
2011-09-05,8319,8435,8165,8233,39643,109001.0,12733794.0
2011-09-06,7886,8213,7790,8002,86376,105945.0,12733794.0
2011-09-07,8050,8184,7963,7993,66673,105818.0,12733794.0
2011-09-08,8098,8290,8002,8262,34687,109383.0,12733794.0
2011-09-09,8261,8281,8156,8252,18156,109256.0,12733794.0
2011-09-14,8088,8233,7934,8079,37116,106964.0,12733794.0
2011-09-15,8079,8242,7867,8079,40422,106964.0,12733794.0
2011-09-16,8098,8358,8079,8300,36335,109893.0,12733794.0
2011-09-19,8300,8367,8242,8291,24033,109765.0,12733794.0
2011-09-20,8233,8271,8127,8272,31987,109511.0,12733794.0
2011-09-21,8290,8367,8175,8291,11368,109765.0,12733794.0
2011-09-22,8223,8261,7982,8089,47178,107091.0,12733794.0
2011-09-23,7973,7992,7694,7800,62051,103271.0,12733794.0
2011-09-26,7886,7934,7088,7406,93422,98050.0,12733794.0
2011-09-27,7598,8011,7550,7694,172785,101870.0,12733794.0
2011-09-28,7790,7982,7607,7983,60273,105690.0,12733794.0
2011-09-29,7982,7982,7704,7887,20006,104417.0,12733794.0
2011-09-30,7934,8031,7790,7935,17124,105054.0,12733794.0
2011-10-04,7646,7790,7559,7743,67394,102507.0,12733794.0
2011-10-05,7742,7906,7646,7646,29768,101234.0,12733794.0
2011-10-06,7694,7886,7694,7733,40980,102380.0,12733794.0
2011-10-07,7752,8108,7752,7762,97432,102762.0,12733794.0
2011-10-10,8050,8338,7934,7935,107743,105054.0,12733794.0
2011-10-11,8127,8184,8079,8137,47391,107728.0,12733794.0
2011-10-12,8213,8473,8204,8397,73339,111166.0,12733794.0
2011-10-13,8415,8454,8290,8348,47224,110529.0,12733794.0
2011-10-14,8348,8435,8242,8300,29384,109893.0,12733794.0
2011-10-17,8435,8435,8290,8310,56114,110020.0,12733794.0
2011-10-18,8223,8261,8127,8223,37722,108874.0,12733794.0
2011-10-19,8261,8367,8146,8175,50302,108237.0,12733794.0
2011-10-20,8310,8310,7992,8079,45095,106964.0,12733794.0
2011-10-21,8127,8261,8002,8089,53362,107091.0,12733794.0
2011-10-24,8156,8300,8146,8281,49314,109638.0,12733794.0
2011-10-25,8358,8358,8156,8252,34969,109256.0,12733794.0
2011-10-26,8136,8444,8136,8397,58067,111166.0,12733794.0
2011-10-27,8473,8483,8271,8368,48287,110784.0,12733794.0
2011-10-28,8435,8483,8175,8320,66817,110147.0,12733794.0
2011-10-31,8415,8704,8329,8512,90820,112694.0,12733794.0
2011-11-01,8377,8550,8377,8483,22992,112312.0,12733794.0
2011-11-02,8329,8435,8242,8348,29262,110529.0,12733794.0
2011-11-03,8454,8454,8319,8387,27126,111039.0,12733794.0
2011-11-04,8473,8637,8444,8589,61645,113713.0,12733794.0
2011-11-07,8608,8656,8319,8512,46055,112694.0,12733794.0
2011-11-08,8579,8646,8435,8464,34334,112057.0,12733794.0
2011-11-09,8579,8800,8502,8714,105301,115368.0,12733794.0
2011-11-10,8560,9146,8463,8656,348076,114604.0,12733794.0
2011-11-11,8829,9281,8733,9214,255216,121990.0,12733794.0
2011-11-14,9291,9579,9281,9378,198863,124154.0,12733794.0
2011-11-15,9377,10098,9281,9762,358091,129248.0,12733794.0
2011-11-16,9906,9906,9521,9714,193513,128611.0,12733794.0
2011-11-17,9762,9906,9569,9762,97876,129248.0,12733794.0
2011-11-18,9589,9810,9473,9570,94120,126701.0,12733794.0
2011-11-21,9531,9560,9339,9358,89958,123900.0,12733794.0
2011-11-22,9214,9473,9204,9406,73088,124537.0,12733794.0
2011-11-23,9358,9416,9050,9358,69933,123900.0,12733794.0
2011-11-24,9406,9858,9396,9618,308233,127338.0,12733794.0
2011-11-25,9618,9666,9329,9426,117856,124791.0,12733794.0
2011-11-28,9425,9714,9281,9512,149632,125937.0,12733794.0
2011-11-29,9618,9906,9569,9762,213327,129248.0,12733794.0
2011-11-30,9810,10339,9762,10051,463418,133068.0,12733794.0
2011-12-01,10243,10291,9810,9859,282651,130521.0,12733794.0
2011-12-02,10002,10291,9810,10147,261022,134342.0,12733794.0
2011-12-05,10339,10531,10002,10051,156004,133068.0,12733794.0
2011-12-06,10050,10098,9666,9810,117192,129885.0,12733794.0
2011-12-07,9858,10050,9618,9955,188944,131795.0,12733794.0
2011-12-08,10002,10002,9714,9859,70046,130521.0,12733794.0
2011-12-09,9666,9858,9464,9512,140123,125937.0,12733794.0
2011-12-12,9618,9762,9541,9666,95571,127975.0,12733794.0
2011-12-13,9589,10002,9550,9955,126966,131795.0,12733794.0
2011-12-14,10002,10243,9810,9907,133334,131158.0,12733794.0
2011-12-15,9954,11012,9666,9666,690900,127975.0,12733794.0
2011-12-16,9858,10098,9714,9955,109978,131795.0,12733794.0
2011-12-19,9954,9954,9098,9503,152642,125810.0,12733794.0
2011-12-20,9483,9714,9425,9503,65589,125810.0,12733794.0
2011-12-21,9762,10339,9714,9762,201378,129248.0,12733794.0
2011-12-22,9858,10050,9810,10051,55531,133068.0,12733794.0
2011-12-23,10147,10435,10050,10099,57177,133705.0,12733794.0
2011-12-26,10243,10291,9954,10099,34664,133705.0,12733794.0
2011-12-27,10098,10147,9714,9907,99925,131158.0,12733794.0
2011-12-28,9954,10050,9666,9955,52327,131795.0,12733794.0
2011-12-29,9810,10050,9666,10003,38255,132431.0,12733794.0
2012-01-02,10002,10243,9714,10243,83112,135615.0,12733794.0
2012-01-03,10243,10627,10195,10388,117042,137525.0,12733794.0
2012-01-04,10531,10627,10147,10291,85087,136252.0,12733794.0
2012-01-05,10339,11253,10339,11061,492861,146439.0,12733794.0
2012-01-06,10964,11205,10435,11205,187070,148349.0,12733794.0
2012-01-09,11349,11493,11012,11157,149263,147712.0,12733794.0
2012-01-10,11253,11253,10868,11061,133404,146439.0,12733794.0
2012-01-11,11108,11301,10772,10772,87190,142618.0,12733794.0
2012-01-12,10916,10964,10483,10772,61385,142618.0,12733794.0
2012-01-13,10868,11012,10387,10916,110169,144529.0,12733794.0
2012-01-16,10820,11156,10724,10965,74000,145165.0,12733794.0
2012-01-17,11012,11253,10579,10580,356106,140072.0,12733794.0
2012-01-18,10627,10724,10147,10339,163111,136888.0,12733794.0
2012-01-19,10435,10724,10339,10532,96384,139435.0,12733794.0
2012-01-20,10627,10724,10339,10532,62356,139435.0,12733794.0
2012-01-25,10579,10724,10387,10532,44354,139435.0,12733794.0
2012-01-26,10483,10820,10147,10388,118651,137525.0,12733794.0
2012-01-27,10291,10435,10098,10436,57783,138162.0,12733794.0
2012-01-30,10483,10531,10147,10147,54781,134342.0,12733794.0
2012-01-31,10147,10243,9906,10003,63547,132431.0,12733794.0
2012-02-01,10098,10387,10050,10388,67165,137525.0,12733794.0
2012-02-02,10483,10483,10195,10195,50544,134978.0,12733794.0
2012-02-03,10339,10435,10195,10339,43825,136888.0,12733794.0
2012-02-06,10483,11156,10435,10868,287196,143892.0,12733794.0
2012-02-07,10820,10916,10676,10676,59600,141345.0,12733794.0
2012-02-08,10676,10772,10387,10532,56684,139435.0,12733794.0
2012-02-09,10435,10916,10291,10676,106458,141345.0,12733794.0
2012-02-10,10868,11108,10676,10868,156718,143892.0,12733794.0
2012-02-13,10964,11349,10724,11253,205313,148985.0,12733794.0
2012-02-14,11493,11830,11156,11157,256037,147712.0,12733794.0
2012-02-15,11205,11253,11012,11061,77218,146439.0,12733794.0
2012-02-16,11060,11108,10627,10772,152367,142618.0,12733794.0
2012-02-17,10916,11301,10916,11109,142907,147075.0,12733794.0
2012-02-20,11156,11253,10820,10868,57285,143892.0,12733794.0
2012-02-21,10916,11012,10676,10965,51100,145165.0,12733794.0
2012-02-22,10964,11108,10868,11061,44429,146439.0,12733794.0
2012-02-23,11108,11108,10772,10820,66433,143255.0,12733794.0
2012-02-24,10868,11012,10772,10916,51213,144529.0,12733794.0
2012-02-27,10964,10964,10676,10676,45109,141345.0,12733794.0
2012-02-28,10627,10820,10483,10580,59621,140072.0,12733794.0
2012-02-29,11060,11445,10868,10868,371105,143892.0,12733794.0
2012-03-02,10868,11012,10772,10820,71005,143255.0,12733794.0
2012-03-05,10772,10820,10579,10724,51952,141982.0,12733794.0
2012-03-06,10531,10772,10531,10532,610842,139435.0,12733794.0
2012-03-07,10724,11637,10579,11253,663581,148985.0,12733794.0
2012-03-08,11301,11349,11012,11061,420175,146439.0,12733794.0
2012-03-09,11156,11541,11108,11445,371793,151532.0,12733794.0
2012-03-12,11445,11445,11060,11109,185732,147075.0,12733794.0
2012-03-13,11108,11493,11060,11445,210417,151532.0,12733794.0
2012-03-14,11541,11541,11253,11494,178762,152169.0,12733794.0
2012-03-15,11445,11445,11156,11301,178518,149622.0,12733794.0
2012-03-16,11301,11397,11012,11349,161388,150259.0,12733794.0
2012-03-19,11445,11830,11156,11301,309670,149622.0,12733794.0
2012-03-20,11205,11349,11108,11301,100532,149622.0,12733794.0
2012-03-21,11108,11397,11108,11349,98734,150259.0,12733794.0
2012-03-22,11445,11445,11156,11253,85838,148985.0,12733794.0
2012-03-23,11253,11830,11156,11686,256855,154716.0,12733794.0
2012-03-26,11830,11926,11541,11686,212156,154716.0,12733794.0
2012-03-27,11830,11878,11253,11253,221796,148985.0,12733794.0
2012-03-28,11301,11349,10916,11109,173607,147075.0,12733794.0
2012-03-29,10964,11156,10676,10965,147831,145165.0,12733794.0
2012-03-30,11060,11205,10772,10916,70713,144529.0,12733794.0
2012-04-02,10964,11060,10820,10868,49942,143892.0,12733794.0
2012-04-03,10820,11012,10291,10388,237511,137525.0,12733794.0
2012-04-04,10387,10435,10002,10099,151254,133705.0,12733794.0
2012-04-05,10098,10435,10050,10436,98414,138162.0,12733794.0
2012-04-06,10339,10483,10195,10243,57192,135615.0,12733794.0
2012-04-09,10147,10291,9810,9810,64267,129885.0,12733794.0
2012-04-10,9762,9954,9618,9714,64265,128611.0,12733794.0
2012-04-12,9714,10098,9714,10051,59579,133068.0,12733794.0
2012-04-13,10243,10339,10098,10291,40541,136252.0,12733794.0
2012-04-16,10098,10243,10098,10147,20867,134342.0,12733794.0
2012-04-17,10147,10531,10147,10436,85916,138162.0,12733794.0
2012-04-18,10579,10579,10291,10291,25242,136252.0,12733794.0
2012-04-19,10195,10387,10098,10099,37022,133705.0,12733794.0
2012-04-20,10002,10291,9810,10291,48886,136252.0,12733794.0
2012-04-23,10339,10339,10050,10147,41840,134342.0,12733794.0
2012-04-24,10050,10147,9954,10099,28466,133705.0,12733794.0
2012-04-25,10098,10147,9762,9762,51903,129248.0,12733794.0
2012-04-26,9954,10050,9810,9907,52554,131158.0,12733794.0
2012-04-27,9906,10050,9714,9810,55447,129885.0,12733794.0
2012-04-30,9858,10050,9762,10051,58714,133068.0,12733794.0
2012-05-02,10195,10243,9906,10003,61559,132431.0,12733794.0
2012-05-03,10147,10387,10002,10388,68878,137525.0,12733794.0
2012-05-04,10387,10676,10243,10676,84427,141345.0,12733794.0
2012-05-07,10531,10627,10339,10628,52201,140708.0,12733794.0
2012-05-08,10676,10676,10339,10484,73443,138798.0,12733794.0
2012-05-09,10291,10531,10291,10436,44125,138162.0,12733794.0
2012-05-10,10435,10772,10291,10676,80310,141345.0,12733794.0
2012-05-11,10724,11012,10579,10676,145773,141345.0,12733794.0
2012-05-14,10676,11060,10627,10724,109447,141982.0,12733794.0
2012-05-15,10531,11156,10339,11157,202071,147712.0,12733794.0
2012-05-16,11156,11445,10820,10965,127975,146761.0,12873794.0
2012-05-17,11012,11108,10772,10916,53144,146118.0,12873794.0
2012-05-18,10676,10724,10291,10339,77341,138393.0,12873794.0
2012-05-21,10531,10531,9762,9762,113357,130669.0,12873794.0
2012-05-22,9858,10291,9858,10243,86343,137106.0,12873794.0
2012-05-23,10147,10291,10002,10243,21926,137106.0,12873794.0
2012-05-24,10243,10387,10050,10195,25272,136462.0,12873794.0
2012-05-25,10243,10339,10098,10243,24859,137106.0,12873794.0
2012-05-29,10147,10291,10147,10195,33372,136462.0,12873794.0
2012-05-30,10291,10291,9906,9955,63714,133244.0,12873794.0
2012-05-31,9810,10002,9762,9907,58769,132600.0,12873794.0
2012-06-01,9858,10002,9810,9907,45275,132600.0,12873794.0
2012-06-04,9618,9810,9598,9666,72841,129382.0,12873794.0
2012-06-05,9810,10002,9762,9907,80314,132600.0,12873794.0
2012-06-07,10147,10147,9858,10051,37081,134531.0,12873794.0
2012-06-08,9954,10050,9762,10003,41311,133887.0,12873794.0
2012-06-11,10098,10195,9954,9955,37292,133244.0,12873794.0
2012-06-12,10002,11060,10002,10965,968809,146761.0,12873794.0
2012-06-13,10724,10964,10195,10195,896219,136462.0,12873794.0
2012-06-14,10195,10387,9906,10003,213666,133887.0,12873794.0
2012-06-15,10050,10147,9714,9714,193431,130025.0,12873794.0
2012-06-18,9858,9954,9810,9859,157742,131956.0,12873794.0
2012-06-19,9906,10483,9810,10291,335579,137750.0,12873794.0
2012-06-20,10435,10483,10147,10291,185749,137750.0,12873794.0
2012-06-21,10339,10339,10098,10147,129191,135819.0,12873794.0
2012-06-22,9954,10483,9906,10291,155102,137750.0,12873794.0
2012-06-25,10291,10579,10243,10339,134576,138393.0,12873794.0
2012-06-26,10195,10435,10002,10099,115586,135175.0,12873794.0
2012-06-27,10147,10291,10050,10291,61658,137750.0,12873794.0
2012-06-28,10339,10339,10050,10147,66239,135819.0,12873794.0
2012-06-29,10195,10195,9858,10051,92431,134531.0,12873794.0
2012-07-02,10147,10435,9906,10388,197993,139037.0,12873794.0
2012-07-03,10387,10579,10291,10388,163512,139037.0,12873794.0
2012-07-04,10483,10483,10050,10195,171570,136462.0,12873794.0
2012-07-05,10291,10339,10147,10243,96480,137106.0,12873794.0
2012-07-06,10339,10339,10002,10051,117837,134531.0,12873794.0
2012-07-09,9954,10147,9906,10099,64281,135175.0,12873794.0
2012-07-10,10098,10243,9954,10195,128892,136462.0,12873794.0
2012-07-11,10195,10435,10195,10243,107477,137106.0,12873794.0
2012-07-12,10291,10291,10050,10147,73850,135819.0,12873794.0
2012-07-13,10195,10195,9858,10099,68759,135175.0,12873794.0
2012-07-16,10147,10195,9954,10003,58884,133887.0,12873794.0
2012-07-17,9906,10098,9906,10003,83345,133887.0,12873794.0
2012-07-18,10050,10098,9762,9859,67061,131956.0,12873794.0
2012-07-19,9906,10002,9906,9907,36908,132600.0,12873794.0
2012-07-20,9954,10002,9810,9859,60363,131956.0,12873794.0
2012-07-23,9906,9906,9714,9810,38982,131313.0,12873794.0
2012-07-24,9666,9810,9598,9714,49313,130025.0,12873794.0
2012-07-25,9598,9714,9502,9512,89194,127322.0,12873794.0
2012-07-26,9608,9618,9512,9512,48374,127322.0,12873794.0
2012-07-27,9714,9810,9589,9762,37372,130669.0,12873794.0
2012-07-30,9762,9906,9714,9762,35556,130669.0,12873794.0
2012-07-31,9762,9954,9762,9859,23943,131956.0,12873794.0
2012-08-01,9906,9906,9569,9618,109470,128738.0,12873794.0
2012-08-02,9618,9714,9531,9608,50523,128609.0,12873794.0
2012-08-03,9666,9666,9569,9580,23510,128223.0,12873794.0
2012-08-06,9666,9714,9569,9570,49210,128094.0,12873794.0
