옵트론텍(082210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-03-05,19441,20021,19441,19755,58849,44498.0,10879741.0
2007-03-06,19563,20046,19563,19900,62548,44825.0,10879741.0
2007-03-07,19925,20118,19538,19683,53338,44335.0,10879741.0
2007-03-08,19587,19852,19514,19683,22051,44335.0,10879741.0
2007-03-09,19707,19997,19707,19949,63456,44933.0,10879741.0
2007-03-12,20336,20336,19804,19973,58264,44988.0,10879741.0
2007-03-13,19827,20190,19730,19925,50022,44879.0,10879741.0
2007-03-14,19369,19659,19151,19321,89345,43519.0,10879741.0
2007-03-15,19320,20963,19320,20431,326734,46021.0,10879741.0
2007-03-16,21397,21929,20866,21518,344500,48469.0,10879741.0
2007-03-19,21735,21735,20914,21518,190654,48469.0,10879741.0
2007-03-20,21759,22122,21494,21881,218852,49285.0,10879741.0
2007-03-21,22050,22050,21181,21277,127446,47925.0,10879741.0
2007-03-22,21495,21495,21035,21301,102530,47980.0,10879741.0
2007-03-23,21180,21397,20769,21253,91039,47871.0,10879741.0
2007-03-26,21252,21252,20769,20891,88622,47055.0,10879741.0
2007-03-27,20673,20914,20576,20745,99966,46728.0,10879741.0
2007-03-28,20529,20818,19755,19973,95182,44988.0,10879741.0
2007-03-29,19875,20816,19875,20480,91836,46130.0,10879741.0
2007-03-30,20770,21784,20480,21591,163833,48632.0,10879741.0
2007-04-02,21590,21686,21010,21108,107342,47544.0,10879741.0
2007-04-03,20866,21252,20793,20915,57008,47109.0,10879741.0
2007-04-04,21034,21663,21034,21253,100750,47871.0,10879741.0
2007-04-05,21180,21518,20842,20915,109651,47109.0,10879741.0
2007-04-06,20988,21205,20601,20625,67243,46456.0,10879741.0
2007-04-09,20963,20963,20528,20721,58728,46674.0,10879741.0
2007-04-10,20528,20817,20238,20239,128056,45586.0,10879741.0
2007-04-11,20165,20479,20093,20093,84789,45260.0,10879741.0
2007-04-12,19948,20407,19948,20214,55083,45532.0,10879741.0
2007-04-13,20527,20599,20213,20383,83489,45913.0,10879741.0
2007-04-16,20431,21034,20286,20915,91060,47109.0,10879741.0
2007-04-17,20745,21542,20455,21156,146287,47653.0,10879741.0
2007-04-18,21106,22483,20913,22412,486354,50482.0,10879741.0
2007-04-19,22606,24151,22509,22557,1024506,50808.0,10879741.0
2007-04-20,22267,23788,22267,23185,325520,52223.0,10879741.0
2007-04-23,23377,23667,22822,23112,387176,52060.0,10879741.0
2007-04-24,22990,24294,22845,24127,254609,54344.0,10879741.0
2007-04-25,24149,24149,23449,23668,198745,53311.0,10879741.0
2007-04-26,23667,24005,22532,22533,226410,50754.0,10879741.0
2007-04-27,22532,22629,21783,22195,149679,49992.0,10879741.0
2007-04-30,22605,22605,21735,22195,81328,49992.0,10879741.0
2007-05-02,22218,22267,21349,21832,177314,49176.0,10879741.0
2007-05-03,21977,21977,21494,21518,77256,48469.0,10879741.0
2007-05-04,21565,22266,21517,21736,212839,48959.0,10879741.0
2007-05-07,22073,22170,21735,21857,75467,49231.0,10879741.0
2007-05-08,21809,22002,21108,21301,120622,47980.0,10879741.0
2007-05-09,21251,21251,20962,21108,51367,47544.0,10879741.0
2007-05-10,21107,21542,21034,21156,82578,47653.0,10879741.0
2007-05-11,21156,21470,20286,20528,128975,46239.0,10879741.0
2007-05-14,20865,20865,20237,20480,69578,46130.0,10879741.0
2007-05-15,20722,20722,20191,20335,54091,45804.0,10879741.0
2007-05-16,20334,20454,20044,20383,62240,45913.0,10879741.0
2007-05-17,20455,20528,20045,20504,88895,46185.0,10879741.0
2007-05-18,20673,20769,20262,20528,35327,46239.0,10879741.0
2007-05-21,20552,20576,20286,20360,61493,45858.0,10879741.0
2007-05-22,20359,20479,19272,19755,193154,44498.0,10879741.0
2007-05-23,19875,20189,19512,19514,105114,43954.0,10879741.0
2007-05-25,19512,19682,19126,19417,74993,43737.0,10879741.0
2007-05-28,19370,19998,19370,19659,62575,44281.0,10879741.0
2007-05-29,19658,19947,19440,19804,99416,44607.0,10879741.0
2007-05-30,19804,20022,19611,19900,62144,44825.0,10879741.0
2007-05-31,20068,20093,19562,19562,77800,44063.0,10879741.0
2007-06-01,19729,19875,19415,19417,72996,43737.0,10879741.0
2007-06-04,19562,19730,19369,19538,76714,44009.0,10879741.0
2007-06-05,19537,19707,19272,19321,54280,43519.0,10879741.0
2007-06-07,19078,19659,19006,19321,70263,43519.0,10879741.0
2007-06-08,19320,19610,19175,19562,94726,44063.0,10879741.0
2007-06-11,19754,20479,19562,20360,130291,45858.0,10879741.0
2007-06-12,20504,20504,19877,19997,68283,45042.0,10879741.0
2007-06-13,19998,20118,19660,19973,56729,44988.0,10879741.0
2007-06-14,20118,20336,19973,20335,76243,45804.0,10879741.0
2007-06-15,20336,20650,19949,20021,101505,45097.0,10879741.0
2007-06-18,20141,21349,20141,21253,276737,47871.0,10879741.0
2007-06-19,21518,22339,21156,22122,408898,49829.0,10879741.0
2007-06-20,22217,22314,20744,20818,187381,46892.0,10879741.0
2007-06-21,20431,21059,20214,20698,131029,46620.0,10879741.0
2007-06-22,20817,21880,20817,21832,152804,49176.0,10879741.0
2007-06-25,21735,21953,21301,21567,106378,48578.0,10879741.0
2007-06-26,21542,21639,20335,20721,101705,46674.0,10879741.0
2007-06-27,20963,20963,19851,20117,102140,45314.0,10879741.0
2007-06-28,20045,20600,20045,20504,51078,46185.0,10879741.0
2007-06-29,20768,21106,20381,20770,68058,46783.0,10879741.0
2007-07-02,20528,20769,20528,20721,27009,46674.0,10879741.0
2007-07-03,20792,21372,20527,21035,92106,47381.0,10879741.0
2007-07-04,21204,21204,20528,20601,76391,46402.0,10879741.0
2007-07-05,20720,20720,19899,20069,68856,45205.0,10879741.0
2007-07-06,20093,20890,19803,20891,110873,47055.0,10879741.0
2007-07-09,21083,21494,20866,20866,188388,47000.0,10879741.0
2007-07-10,21059,21783,20890,21470,190978,48360.0,10879741.0
2007-07-11,21421,21421,20963,21012,138512,47327.0,10879741.0
2007-07-12,21011,21228,20625,20674,98566,46565.0,10879741.0
2007-07-13,20890,21011,20045,20190,143070,45477.0,10879741.0
2007-07-16,20430,20503,19850,20383,102993,45913.0,10879741.0
2007-07-18,20381,20503,19802,19804,70215,44607.0,10879741.0
2007-07-19,19803,20117,19659,19755,61133,44498.0,10879741.0
2007-07-20,19803,20021,19441,19755,103371,44498.0,10879741.0
2007-07-23,19490,19804,19079,19248,131322,43356.0,10879741.0
2007-07-24,19271,19295,18667,18765,99448,42268.0,10879741.0
2007-07-25,18450,18910,18136,18789,63396,42322.0,10879741.0
2007-07-26,18812,19030,18740,18838,52622,42431.0,10879741.0
2007-07-27,18353,19077,18135,18137,135229,40853.0,10879741.0
2007-07-30,17968,18306,17774,17847,121808,40201.0,10879741.0
2007-07-31,17870,18184,17797,17920,63477,40364.0,10879741.0
2007-08-01,17993,18621,17631,17727,92008,39929.0,10879741.0
2007-08-02,17870,18160,17483,17582,51615,39602.0,10879741.0
2007-08-03,17678,18258,17678,17993,35994,40527.0,10879741.0
2007-08-06,18307,18669,18066,18596,68600,41887.0,10879741.0
2007-08-07,18596,18837,18209,18669,67801,42050.0,10879741.0
2007-08-08,18668,18764,18379,18475,53537,41615.0,10879741.0
2007-08-09,18449,18812,18402,18548,59903,41778.0,10879741.0
2007-08-10,18210,18355,18017,18065,46400,40690.0,10879741.0
2007-08-13,18016,18499,17944,18355,38338,41343.0,10879741.0
2007-08-14,18160,18836,18040,18451,60075,41561.0,10879741.0
2007-08-16,18258,18258,15746,15818,96257,35631.0,10879741.0
2007-08-17,15940,16327,15264,15481,56177,34870.0,10879741.0
2007-08-20,15481,16277,15481,15988,64110,36012.0,10879741.0
2007-08-21,15818,16374,15456,15747,64355,35468.0,10879741.0
2007-08-22,15650,16906,15650,16664,82852,37535.0,10879741.0
2007-08-23,16952,17339,16711,16906,46246,38079.0,10879741.0
2007-08-24,16712,17026,16567,16857,5036,37970.0,10879741.0
2007-08-27,16905,17146,16567,16567,42753,37318.0,10879741.0
2007-08-28,16447,18572,16447,17365,513943,39113.0,10879741.0
2007-08-29,17268,17268,16544,17099,58586,38514.0,10879741.0
2007-08-30,17388,17847,16856,17051,61750,38405.0,10879741.0
2007-08-31,17243,17557,16953,17051,55869,38405.0,10879741.0
2007-09-03,17145,17242,16663,16833,39761,37916.0,10879741.0
2007-09-04,16856,17387,16566,16616,36451,37426.0,10879741.0
2007-09-05,16471,16858,16134,16447,85066,37046.0,10879741.0
2007-09-06,16179,16421,16083,16278,42705,36665.0,10879741.0
2007-09-07,15986,16228,15986,16157,61049,36393.0,10879741.0
2007-09-10,15698,16036,15456,15891,38684,35794.0,10879741.0
2007-09-11,15601,15891,15528,15891,53762,35794.0,10879741.0
2007-09-12,15986,16179,15455,15650,44064,35250.0,10879741.0
2007-09-13,15480,15745,15407,15553,27067,35033.0,10879741.0
2007-09-14,15578,16109,15505,16109,63279,36284.0,10879741.0
2007-09-17,16132,16155,15745,15940,23612,35903.0,10879741.0
2007-09-18,15625,15915,15432,15601,43996,35142.0,10879741.0
2007-09-19,15746,15842,15166,15433,47605,34761.0,10879741.0
2007-09-20,15213,15455,14561,14660,80325,33020.0,10879741.0
2007-09-21,14561,14779,14561,14660,36483,33020.0,10879741.0
2007-09-27,14973,15263,14635,14635,46652,32966.0,10879741.0
2007-09-28,14490,15360,14418,14635,94670,32966.0,10879741.0
2007-10-01,14924,15287,14683,14781,54646,33292.0,10879741.0
2007-10-02,15165,15165,14682,14877,24805,33510.0,10879741.0
2007-10-04,15093,15093,14634,14877,19507,33510.0,10879741.0
2007-10-05,14659,14876,14538,14684,52029,33074.0,10879741.0
2007-10-08,14683,14949,14442,14443,58378,32530.0,10879741.0
2007-10-09,14490,14683,13766,13959,76770,31442.0,10879741.0
2007-10-10,13862,13910,13379,13886,116425,31279.0,10879741.0
2007-10-11,13692,14223,13692,14225,34824,32041.0,10879741.0
2007-10-12,14248,15698,14200,15504,135932,34924.0,10879741.0
2007-10-15,15503,16566,15262,16278,122246,36665.0,10879741.0
2007-10-16,15939,16156,15021,15457,107672,34815.0,10879741.0
2007-10-17,15263,15722,14829,15119,45585,34054.0,10879741.0
2007-10-18,15286,15841,14972,15843,52531,35686.0,10879741.0
2007-10-19,15263,16688,15263,16375,81031,36882.0,10879741.0
2007-10-22,15841,16663,15286,16302,64621,36719.0,10879741.0
2007-10-23,16640,16640,15723,16326,51138,36774.0,10879741.0
2007-10-24,16517,16517,15551,15940,29739,35903.0,10879741.0
2007-10-25,15938,15962,14875,14998,71069,33782.0,10879741.0
2007-10-26,14635,16422,14345,15433,131081,34761.0,10879741.0
2007-10-29,15433,15819,14974,15795,84849,35577.0,10879741.0
2007-10-30,15432,15891,15094,15457,21425,34815.0,10879741.0
2007-10-31,15674,15674,14635,14635,36405,32966.0,10879741.0
2007-11-01,14804,15046,14635,14781,21613,33292.0,10879741.0
2007-11-02,14682,14828,13789,13911,54036,31334.0,10879741.0
2007-11-05,13838,14490,13572,14007,42201,31551.0,10879741.0
2007-11-06,13741,14272,13741,14153,30025,31878.0,10879741.0
2007-11-07,14707,14707,13958,14056,82892,31660.0,10879741.0
2007-11-08,13548,15915,13548,14200,42066,31986.0,10879741.0
2007-11-09,14272,14586,14152,14200,27821,31986.0,10879741.0
2007-11-12,13644,14151,13644,13935,14868,31388.0,10879741.0
2007-11-13,13862,14104,13766,13983,17994,31497.0,10879741.0
2007-11-14,14007,14635,14007,14538,38628,32748.0,10879741.0
2007-11-15,14320,14899,14006,14249,56785,32095.0,10879741.0
2007-11-16,14200,14490,14200,14491,26341,32639.0,10879741.0
2007-11-19,14297,14732,14297,14491,45706,32639.0,10879741.0
2007-11-20,14127,14537,14103,14249,30094,32095.0,10879741.0
2007-11-21,14321,14490,13742,14007,26549,31551.0,10879741.0
2007-11-22,14080,14177,13572,13959,46466,31442.0,10879741.0
2007-11-23,13646,14081,13525,13790,56533,31062.0,10879741.0
2007-11-26,13790,13790,13306,13380,46340,30137.0,10879741.0
2007-11-27,13306,13693,12244,13041,43274,29375.0,10879741.0
2007-11-28,12776,12801,12269,12486,53241,28124.0,10879741.0
2007-11-29,12365,14248,12365,14153,60967,31878.0,10879741.0
2007-11-30,14152,14152,13500,14056,27430,31660.0,10879741.0
2007-12-03,13645,14418,13524,14129,28615,31823.0,10879741.0
2007-12-04,13693,14248,13693,14153,12052,31878.0,10879741.0
2007-12-05,14248,14345,13886,14153,20131,31878.0,10879741.0
2007-12-06,14152,14683,13814,14321,11592,32258.0,10879741.0
2007-12-07,14394,15071,13935,15070,63481,33945.0,10879741.0
2007-12-10,14877,15071,14539,14756,30050,33238.0,10879741.0
2007-12-11,14876,14876,14248,14538,19145,32748.0,10879741.0
2007-12-12,14273,14587,14056,14418,17814,32476.0,10879741.0
2007-12-13,14490,14683,14297,14684,18507,33074.0,10879741.0
2007-12-14,14683,15142,14683,15095,25644,33999.0,10879741.0
2007-12-17,15021,15432,14732,15166,46773,34162.0,10879741.0
2007-12-18,15166,15166,14586,14925,1782,33618.0,10879741.0
2007-12-20,14973,15408,14780,14781,34373,33292.0,10879741.0
2007-12-21,14781,15482,14781,15070,46060,33945.0,10879741.0
2007-12-24,15119,15409,13645,15070,62134,33945.0,10879741.0
2007-12-26,15286,15527,14344,14346,69591,32313.0,10879741.0
2007-12-27,14346,15361,14322,14829,10318,33401.0,10879741.0
2007-12-28,14272,15070,14272,14684,7016,33074.0,10879741.0
2008-01-02,14490,15118,14055,14297,19658,32204.0,10879741.0
2008-01-03,13910,14007,13814,13886,29629,31279.0,10879741.0
2008-01-04,14490,14490,13838,14443,13654,32530.0,10879741.0
2008-01-07,14418,14418,13838,14007,10620,31551.0,10879741.0
2008-01-08,13861,15020,13741,14225,3354,32041.0,10879741.0
2008-01-09,14393,14393,13885,13911,10091,31334.0,10879741.0
2008-01-10,14683,14683,13766,14007,10454,31551.0,10879741.0
2008-01-11,14007,14200,13790,13959,28161,31442.0,10879741.0
2008-01-14,14489,14489,13523,13621,11224,30681.0,10879741.0
2008-01-15,13620,14248,13524,13839,45618,31170.0,10879741.0
2008-01-16,13838,13934,13620,13839,23176,31170.0,10879741.0
2008-01-17,13669,14369,13669,14007,9750,31551.0,10879741.0
2008-01-18,13669,14152,13669,14153,11460,31878.0,10879741.0
2008-01-21,13767,14491,13767,14177,4804,31932.0,10879741.0
2008-01-22,14055,14055,12051,13525,50006,30463.0,10879741.0
2008-01-23,13644,14006,13523,13911,15738,31334.0,10879741.0
2008-01-24,13765,14682,13692,14563,51771,32802.0,10879741.0
2008-01-25,14490,15214,14177,14925,87752,33618.0,10879741.0
2008-01-28,14925,15505,14733,15360,96136,34598.0,10879741.0
2008-01-29,15360,15698,15166,15601,65318,35142.0,10879741.0
2008-01-30,15649,15722,14248,15457,42784,34815.0,10879741.0
2008-01-31,15409,15409,14491,15384,13296,34652.0,10879741.0
2008-02-01,15361,15361,14733,14732,6038,33183.0,10879741.0
2008-02-04,14442,15842,14442,15601,90271,35142.0,10879741.0
2008-02-05,15504,16180,15214,15818,133780,35631.0,10879741.0
2008-02-11,15939,15939,15456,15818,30690,35631.0,10879741.0
2008-02-12,15818,15939,15456,15771,10954,35522.0,10879741.0
2008-02-13,15770,16422,15770,16229,119383,36556.0,10879741.0
2008-02-14,16230,16809,16181,16640,86932,37481.0,10879741.0
2008-02-15,16398,16640,15963,16470,12056,37100.0,10879741.0
2008-02-18,16544,16713,15699,16326,44069,36774.0,10879741.0
2008-02-19,16013,16882,16013,16761,56785,37753.0,10879741.0
2008-02-20,16857,17027,16205,17002,64137,38297.0,10879741.0
2008-02-21,16905,17002,16374,16423,34454,36991.0,10879741.0
2008-02-22,16276,16784,16276,16616,27489,37426.0,10879741.0
2008-02-25,16277,17606,16180,16423,113505,36991.0,10879741.0
2008-02-26,16833,16954,16326,16688,17094,37590.0,10879741.0
2008-02-27,16422,17364,16229,17219,79114,38786.0,10879741.0
2008-02-28,17484,17484,17122,17195,19405,38732.0,10879741.0
2008-02-29,17194,17532,16179,16833,83914,37916.0,10879741.0
2008-03-03,16953,16953,16180,16423,38106,36991.0,10879741.0
2008-03-04,16543,16543,16156,16399,12356,36937.0,10879741.0
2008-03-05,16664,16785,16060,16470,11822,37100.0,10879741.0
2008-03-06,16567,17146,16374,16737,14587,37698.0,10879741.0
2008-03-07,16422,16712,16229,16567,4078,37318.0,10879741.0
2008-03-10,16664,16712,15939,16423,54951,36991.0,10879741.0
2008-03-11,16373,16373,15721,16278,20010,36665.0,10879741.0
2008-03-12,16421,16904,16179,16519,23493,37209.0,10879741.0
2008-03-13,16471,16519,15215,15481,42396,34870.0,10879741.0
2008-03-14,15962,16421,15455,15843,9560,35686.0,10879741.0
2008-03-17,15841,15841,15189,15650,11087,35250.0,10879741.0
2008-03-18,15482,15892,14974,15698,9129,35359.0,10879741.0
2008-03-19,15938,16132,15359,15843,14530,35686.0,10879741.0
2008-03-20,15843,16013,15264,15698,17534,35359.0,10879741.0
2008-03-21,15505,16037,15336,15698,14076,35359.0,10879741.0
2008-03-24,15408,15891,15214,15457,10688,34815.0,10879741.0
2008-03-25,15263,15891,15046,15818,12808,35631.0,10879741.0
2008-03-26,15818,15818,15070,15336,25592,34543.0,10879741.0
2008-03-27,15407,15407,14972,15191,7255,34217.0,10879741.0
2008-03-28,15408,15408,14538,14684,14615,33074.0,10879741.0
2008-03-31,14612,15940,14612,15143,13769,34108.0,10879741.0
2008-04-01,15408,15408,13669,14297,262471,32204.0,10879741.0
2008-04-02,14345,14659,13862,14491,27906,32639.0,10879741.0
2008-04-03,14683,15166,14104,14925,53578,33618.0,10879741.0
2008-04-04,14659,15649,14659,15409,56500,34706.0,10879741.0
2008-04-07,15431,15431,14731,15312,41532,34489.0,10879741.0
2008-04-08,15312,15361,14757,15143,24236,34108.0,10879741.0
2008-04-10,15142,15431,14489,15239,182338,34326.0,10879741.0
2008-04-11,15214,15214,14562,14805,8964,33346.0,10879741.0
2008-04-14,14949,15384,14248,14443,70520,32530.0,10879741.0
2008-04-15,14925,14925,14176,14443,1956,32530.0,10879741.0
2008-04-16,14489,14707,14127,14563,31334,32802.0,10879741.0
2008-04-17,14731,14731,14054,14587,4467,32857.0,10879741.0
2008-04-18,14586,14900,14345,14467,19674,32585.0,10879741.0
2008-04-21,14321,15190,14321,14491,11129,32639.0,10879741.0
2008-04-22,14467,14491,14177,14394,6788,32422.0,10879741.0
2008-04-23,14394,14394,13306,13477,62965,30354.0,10879741.0
2008-04-24,13114,14345,13114,14007,83624,31551.0,10879741.0
2008-04-25,14008,14249,13429,13428,16193,30246.0,10879741.0
2008-04-28,13716,14079,13281,13621,11698,30681.0,10879741.0
2008-04-29,13790,13983,13476,13477,15241,30354.0,10879741.0
2008-04-30,13766,13959,13162,13525,8155,30463.0,10879741.0
2008-05-02,13428,13983,13379,13983,20602,31497.0,10879741.0
2008-05-06,13620,14248,13186,13477,62494,30354.0,10879741.0
2008-05-07,13573,13887,13235,13428,31762,30246.0,10879741.0
2008-05-08,13741,13741,12653,13283,48626,29919.0,10879741.0
2008-05-09,13499,13499,13016,13283,12702,29919.0,10879741.0
2008-05-13,13547,14441,13233,14346,115566,32313.0,10879741.0
2008-05-14,14368,14441,14006,14225,4079,32041.0,10879741.0
2008-05-15,14223,14417,14006,14273,8421,32150.0,10879741.0
2008-05-16,14272,14804,14007,14491,51658,32639.0,10879741.0
2008-05-19,14707,14875,14393,14563,22500,32802.0,10879741.0
2008-05-20,14585,14875,14223,14587,10764,32857.0,10879741.0
2008-05-21,14586,15070,14055,14973,67562,33727.0,10879741.0
2008-05-22,14972,14972,13885,14249,43192,32095.0,10879741.0
2008-05-23,14153,14443,13887,14080,4020,31714.0,10879741.0
2008-05-26,14248,14876,13282,14153,145368,31878.0,10879741.0
2008-05-27,14490,14780,13282,13331,91407,30028.0,10879741.0
2008-05-28,13669,14297,13234,14200,45431,31986.0,10879741.0
2008-05-29,14491,14491,13767,14177,13120,31932.0,10879741.0
2008-05-30,14007,14248,13790,14129,1813,31823.0,10879741.0
2008-06-02,13596,14128,13524,13525,16260,30463.0,10879741.0
2008-06-03,13959,13959,13306,13669,2366,30790.0,10879741.0
2008-06-04,13910,14248,13379,13477,6787,30354.0,10879741.0
2008-06-05,13571,13958,13330,13621,15070,30681.0,10879741.0
2008-06-09,13669,14104,13162,14007,30193,31551.0,10879741.0
2008-06-10,13861,14151,13547,13597,3223,30626.0,10879741.0
2008-06-11,13355,13620,13306,13525,10139,30463.0,10879741.0
2008-06-12,13766,13766,13041,13210,9078,29756.0,10879741.0
2008-06-13,13525,13525,12873,13138,8094,29593.0,10879741.0
2008-06-16,13137,13692,12799,13694,24018,30844.0,10879741.0
2008-06-17,13669,13983,13282,13959,28352,31442.0,10879741.0
2008-06-18,13909,13909,13305,13694,8994,30844.0,10879741.0
2008-06-19,13645,13645,13306,13477,19054,30354.0,10879741.0
2008-06-20,13813,13813,13305,13307,13080,29974.0,10879741.0
2008-06-23,13428,13959,13041,13959,41981,31442.0,10879741.0
2008-06-24,13766,13983,13162,13525,9462,30463.0,10879741.0
2008-06-25,13524,13693,13331,13525,16262,30463.0,10879741.0
2008-06-26,13524,13524,13306,13477,24348,30354.0,10879741.0
2008-06-27,13476,13476,13114,13380,3975,30137.0,10879741.0
2008-06-30,13186,13524,13089,13380,6606,30137.0,10879741.0
