램테크놀러지(171010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-15,3440,3440,3170,3245,6323,37192.0,11461279.0
2019-01-16,3200,3255,3160,3230,7168,37020.0,11461279.0
2019-01-17,3230,3250,3170,3170,2575,36332.0,11461279.0
2019-01-18,3160,3200,3100,3200,20870,36676.0,11461279.0
2019-01-21,3290,3400,3135,3400,16022,38968.0,11461279.0
2019-01-22,3450,3480,3330,3435,4993,39369.0,11461279.0
2019-01-23,3355,3480,3355,3435,5984,39369.0,11461279.0
2019-01-24,3455,3465,3390,3455,3803,39599.0,11461279.0
2019-01-25,3465,3600,3445,3550,16894,40688.0,11461279.0
2019-01-28,3550,3600,3455,3530,6243,40458.0,11461279.0
2019-01-29,3480,3530,3410,3515,5226,40286.0,11461279.0
2019-01-30,3520,3535,3465,3520,33890,40344.0,11461279.0
2019-01-31,3520,3535,3445,3535,7398,40516.0,11461279.0
2019-02-01,3535,3535,3405,3530,9854,40458.0,11461279.0
2019-02-07,3500,3700,3500,3550,7982,40688.0,11461279.0
2019-02-08,3415,3590,3415,3580,11982,41031.0,11461279.0
2019-02-11,3600,3730,3530,3585,6453,41089.0,11461279.0
2019-02-12,3530,3620,3520,3580,10141,41031.0,11461279.0
2019-02-13,3560,3635,3545,3605,13710,41318.0,11461279.0
2019-02-14,3605,3805,3585,3805,41324,43610.0,11461279.0
2019-02-15,3805,3940,3685,3940,6259,45157.0,11461279.0
2019-02-18,3940,3985,3825,3965,10596,45444.0,11461279.0
2019-02-19,3965,4065,3835,4010,22239,45960.0,11461279.0
2019-02-20,4010,4035,3900,4000,17462,45845.0,11461279.0
2019-02-21,4000,4000,3920,3990,16921,45731.0,11461279.0
2019-02-22,3990,3990,3845,3935,5991,45100.0,11461279.0
2019-02-25,3935,4000,3905,3970,21087,45501.0,11461279.0
2019-02-26,3905,3970,3850,3925,15936,44986.0,11461279.0
2019-02-27,3925,3995,3885,3970,6339,45501.0,11461279.0
2019-02-28,4030,4030,3800,3890,14469,44584.0,11461279.0
2019-03-04,3890,3990,3825,3850,13769,44126.0,11461279.0
2019-03-05,3850,3985,3815,3935,9566,45100.0,11461279.0
2019-03-06,3865,3970,3830,3900,9138,44699.0,11461279.0
2019-03-07,3910,3995,3830,3915,24507,44871.0,11461279.0
2019-03-08,3915,3975,3840,3935,4157,45100.0,11461279.0
2019-03-11,3865,3985,3860,3940,4378,45157.0,11461279.0
2019-03-12,3940,3995,3890,3940,3808,45157.0,11461279.0
2019-03-13,3915,3940,3860,3940,4522,45157.0,11461279.0
2019-03-14,3940,3950,3920,3945,4004,45215.0,11461279.0
2019-03-15,3940,3970,3900,3920,6321,44928.0,11461279.0
2019-03-18,4080,4080,3910,4010,9443,45960.0,11461279.0
2019-03-19,4055,4055,3900,4000,4308,45845.0,11461279.0
2019-03-20,4050,4050,3900,4020,4912,46074.0,11461279.0
2019-03-21,4025,4025,3915,3920,1663,44928.0,11461279.0
2019-03-22,3915,4430,3865,4130,74067,47335.0,11461279.0
2019-03-25,4200,4200,3970,3985,9167,45673.0,11461279.0
2019-03-26,3985,4180,3985,4010,1726,45960.0,11461279.0
2019-03-27,4010,4155,3850,4085,17911,46819.0,11461279.0
2019-03-28,4070,4175,3965,4055,4869,46475.0,11461279.0
2019-03-29,4045,4145,3970,4130,4041,47335.0,11461279.0
2019-04-01,4145,4145,3950,4090,12155,46877.0,11461279.0
2019-04-02,4090,4155,4040,4100,3321,46991.0,11461279.0
2019-04-03,4100,4100,4000,4030,13734,46189.0,11461279.0
2019-04-04,4030,4055,4010,4055,3902,46475.0,11461279.0
2019-04-05,4190,4190,4020,4100,3381,46991.0,11461279.0
2019-04-08,4100,4100,4025,4035,2314,46246.0,11461279.0
2019-04-09,4020,4095,3990,4040,13123,46304.0,11461279.0
2019-04-10,4100,4100,4010,4050,2828,46418.0,11461279.0
2019-04-11,4050,4070,3990,4070,19157,46647.0,11461279.0
2019-04-12,4095,4095,4020,4070,2018,46647.0,11461279.0
2019-04-15,4095,4095,3970,4070,16524,46647.0,11461279.0
2019-04-16,4070,4070,3995,3995,4808,45788.0,11461279.0
2019-04-17,4100,4100,3950,4075,6181,46705.0,11461279.0
2019-04-18,4090,4090,3985,4070,26659,46647.0,11461279.0
2019-04-19,4075,4085,3950,4085,20522,46819.0,11461279.0
2019-04-22,4085,4085,4000,4060,13480,46533.0,11461279.0
2019-04-23,4060,4060,4000,4040,2880,46304.0,11461279.0
2019-04-24,4040,4040,3990,4030,2546,46189.0,11461279.0
2019-04-25,4030,4095,3965,3995,9388,45788.0,11461279.0
2019-04-26,3995,4060,3925,3980,6577,45616.0,11461279.0
2019-04-29,3980,4085,3975,4005,2709,45902.0,11461279.0
2019-04-30,3995,4070,3980,3995,22068,45788.0,11461279.0
2019-05-02,4015,4015,3850,4015,16375,46017.0,11461279.0
2019-05-03,3955,4045,3935,4015,11492,46017.0,11461279.0
2019-05-07,3965,4030,3965,4020,9753,46074.0,11461279.0
2019-05-08,4055,4055,3990,4020,8717,46074.0,11461279.0
2019-05-09,3965,4060,3960,4035,22688,46246.0,11461279.0
2019-05-10,4050,4060,3990,4025,20706,46132.0,11461279.0
2019-05-13,3930,4070,3930,3990,32225,45731.0,11461279.0
2019-05-14,3950,4075,3800,4055,35136,46475.0,11461279.0
2019-05-15,4115,4115,3870,4095,51898,46934.0,11461279.0
2019-05-16,4095,4100,3950,4095,26177,46934.0,11461279.0
2019-05-17,4325,4325,4055,4120,11383,47220.0,11461279.0
2019-05-20,4120,4140,3985,4120,11992,47220.0,11461279.0
2019-05-21,4115,4115,3955,4095,61234,46934.0,11461279.0
2019-05-22,4095,4100,3985,4050,2083,46418.0,11461279.0
2019-05-23,4050,4050,3955,4000,6161,45845.0,11461279.0
2019-05-24,3960,4000,3925,3985,5418,45673.0,11461279.0
2019-05-27,3975,3990,3930,3980,2598,45616.0,11461279.0
2019-05-28,3980,4095,3895,3965,7845,45444.0,11461279.0
2019-05-29,4070,4070,3890,3970,10258,45501.0,11461279.0
2019-05-30,3970,3970,3905,3970,797,45501.0,11461279.0
2019-05-31,3915,4185,3915,4025,6410,46132.0,11461279.0
2019-06-03,4020,4020,3950,4000,2744,45845.0,11461279.0
2019-06-04,3920,4010,3915,4010,3932,45960.0,11461279.0
2019-06-05,3990,4000,3805,3970,4153,45501.0,11461279.0
2019-06-07,3970,4000,3935,4000,4982,45845.0,11461279.0
2019-06-10,4000,4160,3950,3965,4950,45444.0,11461279.0
2019-06-11,3965,3970,3920,3950,3549,45272.0,11461279.0
2019-06-12,3950,4040,3945,3980,1843,45616.0,11461279.0
2019-06-13,4005,4005,3895,3965,5096,45444.0,11461279.0
2019-06-14,3935,4010,3885,4000,41456,45845.0,11461279.0
2019-06-17,4000,4000,3925,3940,6112,45157.0,11461279.0
2019-06-18,3940,3980,3885,3885,6731,44527.0,11461279.0
2019-06-19,3890,4000,3855,3855,9034,44183.0,11461279.0
2019-06-20,3895,3900,3830,3890,13653,44584.0,11461279.0
2019-06-21,3890,3930,3850,3905,2958,44756.0,11461279.0
2019-06-24,4090,4090,3870,3950,3211,45272.0,11461279.0
2019-06-25,3960,3965,3780,3900,7471,44699.0,11461279.0
2019-06-26,3850,3905,3820,3900,6253,44699.0,11461279.0
2019-06-27,3885,3905,3800,3895,17367,44642.0,11461279.0
2019-06-28,3895,3895,3750,3775,21393,43266.0,11461279.0
2019-07-01,4150,4520,3940,4295,430689,49226.0,11461279.0
2019-07-02,4600,5580,4560,5580,810046,63954.0,11461279.0
2019-07-03,6300,6690,5930,6490,5336051,74384.0,11461279.0
2019-07-04,6430,6450,5820,6220,1666513,71289.0,11461279.0
2019-07-05,6240,6260,5780,5780,790784,66246.0,11461279.0
2019-07-08,5950,6560,5620,6180,2615120,70831.0,11461279.0
2019-07-09,6070,6070,5460,5500,1014189,63037.0,11461279.0
2019-07-10,5700,5790,5280,5560,802205,63725.0,11461279.0
2019-07-11,5720,6320,5320,5440,2408093,62349.0,11461279.0
2019-07-12,5580,6090,5460,5900,1904231,67622.0,11461279.0
2019-07-15,6120,7390,5900,7060,4925195,80917.0,11461279.0
2019-07-16,6950,6950,6580,6790,783220,77822.0,11461279.0
2019-07-17,6790,6850,6640,6760,348065,77478.0,11461279.0
2019-07-18,6850,7080,6640,6640,614105,76103.0,11461279.0
2019-07-19,6490,6750,5690,6040,1276010,69226.0,11461279.0
2019-07-22,6000,7440,5830,6860,7147502,78624.0,11461279.0
2019-07-23,6940,6940,6340,6400,1799509,73352.0,11461279.0
2019-07-24,6250,6470,5980,6060,1008980,69455.0,11461279.0
2019-07-25,6070,6830,6000,6180,3128281,70831.0,11461279.0
2019-07-26,6150,7240,5720,6350,4199338,73479.0,11571530.0
2019-07-29,6630,8250,6070,8250,5708379,95465.0,11571530.0
2019-07-30,8250,8750,7540,7760,4575780,89795.0,11571530.0
2019-07-31,7930,8120,6850,6880,2369395,79612.0,11571530.0
2019-08-01,6800,8500,6610,8500,6076776,98358.0,11571530.0
2019-08-02,9220,10000,8300,8600,8457168,99515.0,11571530.0
2019-08-05,8690,8980,8170,8980,3272912,103912.0,11571530.0
2019-08-06,8550,8750,7700,8010,2028808,92688.0,11571530.0
2019-08-07,8180,8490,7820,8300,1692402,96044.0,11571530.0
2019-08-08,8000,8790,7250,8190,4367247,94771.0,11571530.0
2019-08-09,8170,8330,7750,7770,1065020,89911.0,11571530.0
2019-08-12,7770,7830,7460,7800,562062,90258.0,11571530.0
2019-08-13,7680,8120,7570,7690,948941,88985.0,11571530.0
2019-08-14,7850,8300,7810,8270,2162485,95697.0,11571530.0
2019-08-16,8120,8250,7960,8010,873760,92688.0,11571530.0
2019-08-19,8160,8170,7610,7700,522046,89101.0,11571530.0
2019-08-20,7530,7590,7100,7240,664707,83778.0,11571530.0
2019-08-21,7340,7550,7100,7150,520945,82736.0,11571530.0
2019-08-22,7150,7220,6670,6720,731124,77761.0,11571530.0
2019-08-23,6970,7110,6770,6980,835930,80769.0,11571530.0
2019-08-26,6800,7580,6660,7330,1815269,84819.0,11571530.0
2019-08-27,7330,7480,7160,7460,529015,86324.0,11571530.0
2019-08-28,7460,7690,7260,7290,634390,84356.0,11571530.0
2019-08-29,7300,7380,6800,6800,572021,78686.0,11571530.0
2019-08-30,6650,6700,6330,6380,667345,73826.0,11571530.0
2019-09-02,6490,6680,6450,6510,344737,75331.0,11571530.0
2019-09-03,6530,6610,6310,6450,255987,74636.0,11571530.0
2019-09-04,6890,7650,6880,7240,2710809,83778.0,11571530.0
2019-09-05,7240,7380,6960,7290,724344,84356.0,11571530.0
2019-09-06,7310,7340,7040,7080,294524,81926.0,11571530.0
2019-09-09,7020,7190,6900,6960,246428,80538.0,11571530.0
2019-09-10,7010,7070,6800,6860,192437,79381.0,11571530.0
2019-09-11,6930,6990,6600,6990,150110,80885.0,11571530.0
2019-09-16,7010,7040,6770,6780,150462,78455.0,11571530.0
2019-09-17,6610,6790,6610,6710,124968,77645.0,11571530.0
2019-09-18,6660,6750,6600,6720,147540,77761.0,11571530.0
2019-09-19,6720,6860,6700,6830,133136,79034.0,11571530.0
2019-09-20,6830,6900,6760,6860,114471,79381.0,11571530.0
2019-09-23,6800,6880,6280,6500,269234,75215.0,11571530.0
2019-09-24,6500,6550,6350,6520,169013,75446.0,11571530.0
2019-09-25,6520,6590,6210,6210,209459,71859.0,11571530.0
2019-09-26,6320,6530,6260,6420,140086,74289.0,11571530.0
2019-09-27,6410,6550,6350,6530,95530,75562.0,11571530.0
2019-09-30,6530,6570,6270,6310,96973,73016.0,11571530.0
2019-10-01,6260,7000,6250,6620,562766,76604.0,11571530.0
2019-10-02,6620,7070,6430,6920,564224,80075.0,11571530.0
2019-10-04,8360,8990,8350,8990,5117496,104028.0,11571530.0
2019-10-07,9500,10200,9230,9240,9686646,106921.0,11571530.0
