티엘아이(062860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-26,6800,6800,6730,6730,27900,66155.0,9829817.0
2016-05-27,6720,6850,6720,6770,21220,66548.0,9829817.0
2016-05-30,6840,6840,6720,6750,37295,66351.0,9829817.0
2016-05-31,7060,7070,6790,6820,76731,67039.0,9829817.0
2016-06-01,6890,6890,6800,6830,40518,67138.0,9829817.0
2016-06-02,6810,6880,6740,6810,51000,66941.0,9829817.0
2016-06-03,6760,6860,6690,6700,51379,65860.0,9829817.0
2016-06-07,6710,6790,6650,6740,54550,66253.0,9829817.0
2016-06-08,6810,6940,6760,6940,65293,68219.0,9829817.0
2016-06-09,7040,7300,6860,7070,252155,69497.0,9829817.0
2016-06-10,7070,7150,7000,7070,63337,69497.0,9829817.0
2016-06-13,7010,7110,6870,6890,86861,67727.0,9829817.0
2016-06-14,6820,6940,6790,6870,51247,67531.0,9829817.0
2016-06-15,6930,6930,6780,6800,41500,66843.0,9829817.0
2016-06-16,6810,6890,6640,6700,67003,65860.0,9829817.0
2016-06-17,6710,6770,6660,6730,22139,66155.0,9829817.0
2016-06-20,6740,6860,6680,6820,34199,67039.0,9829817.0
2016-06-21,6820,6820,6720,6740,27302,66253.0,9829817.0
2016-06-22,6740,6780,6710,6780,21765,66646.0,9829817.0
2016-06-23,6710,6750,6640,6720,38368,66056.0,9829817.0
2016-06-24,6730,6730,6150,6220,121798,61141.0,9829817.0
2016-06-27,5920,6180,5920,6180,58029,60748.0,9829817.0
2016-06-28,6080,6300,6050,6270,40518,61633.0,9829817.0
2016-06-29,6270,6420,6270,6410,26260,63009.0,9829817.0
2016-06-30,6410,6570,6300,6400,39955,62911.0,9829817.0
2016-07-01,6400,6470,6350,6420,43736,63383.0,9872720.0
2016-07-04,6420,6600,6270,6580,101815,64962.0,9872720.0
2016-07-05,6460,6510,6380,6470,48213,63876.0,9872720.0
2016-07-06,6470,6470,6290,6430,33185,63482.0,9872720.0
2016-07-07,6430,6490,6370,6460,32297,63778.0,9872720.0
2016-07-08,6460,6560,6390,6500,36483,64173.0,9872720.0
2016-07-11,6590,6590,6480,6560,45056,64765.0,9872720.0
2016-07-12,6560,6730,6510,6670,64022,65851.0,9872720.0
2016-07-13,6720,6720,6570,6640,27361,65555.0,9872720.0
2016-07-14,6700,6720,6570,6640,32518,65555.0,9872720.0
2016-07-15,6700,6700,6570,6610,40182,65259.0,9872720.0
2016-07-18,6610,6650,6500,6590,34809,65061.0,9872720.0
2016-07-19,6590,6590,6500,6590,30119,65061.0,9872720.0
2016-07-20,6580,6650,6550,6600,38045,65160.0,9872720.0
2016-07-21,6610,6680,6540,6620,73521,65357.0,9872720.0
2016-07-22,6610,6740,6590,6720,57682,66345.0,9872720.0
2016-07-25,6780,7030,6670,7010,92142,69208.0,9872720.0
2016-07-26,6980,7020,6820,6900,64250,68122.0,9872720.0
2016-07-27,6960,6960,6670,6670,73145,65851.0,9872720.0
2016-07-28,6760,6860,6650,6860,53781,67727.0,9872720.0
2016-07-29,6900,6900,6740,6820,25263,67332.0,9872720.0
2016-08-01,6770,6870,6760,6830,24287,67431.0,9872720.0
2016-08-02,6800,6960,6800,6940,67710,68517.0,9872720.0
2016-08-03,6940,6940,6800,6870,53393,67826.0,9872720.0
2016-08-04,6870,6950,6800,6930,63203,68418.0,9872720.0
2016-08-05,6950,6950,6840,6920,48274,68319.0,9872720.0
2016-08-08,6930,6940,6820,6890,45037,68023.0,9872720.0
2016-08-09,6890,6960,6820,6940,72078,68517.0,9872720.0
2016-08-10,6940,7190,6900,7100,176798,70096.0,9872720.0
2016-08-11,7110,7120,7010,7100,47179,70096.0,9872720.0
2016-08-12,7050,7130,7000,7100,21673,70096.0,9872720.0
2016-08-16,7030,7100,6950,6950,39369,68615.0,9872720.0
2016-08-17,6950,7020,6720,6750,73841,66641.0,9872720.0
2016-08-18,6760,6870,6640,6780,42829,66937.0,9872720.0
2016-08-19,6730,6900,6700,6780,23566,66937.0,9872720.0
2016-08-22,6780,6800,6570,6580,68110,64962.0,9872720.0
2016-08-23,6580,6690,6570,6640,34897,65555.0,9872720.0
2016-08-24,6580,6660,6560,6640,23103,65555.0,9872720.0
2016-08-25,6640,6670,6570,6630,23630,65456.0,9872720.0
2016-08-26,6570,6630,6500,6610,21645,65259.0,9872720.0
2016-08-29,6520,6530,6350,6360,55758,62790.0,9872720.0
2016-08-30,6380,6430,6350,6420,17814,63383.0,9872720.0
2016-08-31,6350,6580,6250,6350,40908,62692.0,9872720.0
2016-09-01,6350,6390,6270,6340,17486,62593.0,9872720.0
2016-09-02,6340,6340,6240,6330,31928,62494.0,9872720.0
2016-09-05,6330,6350,6270,6330,21224,62494.0,9872720.0
2016-09-06,6330,6450,6290,6360,15346,62790.0,9872720.0
2016-09-07,6430,6430,6330,6340,20587,62593.0,9872720.0
2016-09-08,6280,6380,6200,6260,35180,61803.0,9872720.0
2016-09-09,6250,6300,6110,6150,30398,60717.0,9872720.0
2016-09-12,6000,6150,5990,6020,41073,59434.0,9872720.0
2016-09-13,6020,6090,6020,6090,17688,60125.0,9872720.0
2016-09-19,6090,6240,6080,6190,21673,61112.0,9872720.0
2016-09-20,6170,6190,6100,6160,16476,60816.0,9872720.0
2016-09-21,6120,6230,6120,6220,23426,61408.0,9872720.0
2016-09-22,6240,6270,6180,6260,55484,61803.0,9872720.0
2016-09-23,6310,6330,6220,6330,23898,62494.0,9872720.0
2016-09-26,6340,6390,6200,6260,19717,61803.0,9872720.0
2016-09-27,6200,6260,6120,6160,28593,60816.0,9872720.0
2016-09-28,6160,6240,6120,6160,33887,60816.0,9872720.0
2016-09-29,6160,6250,6140,6200,19078,61211.0,9872720.0
2016-09-30,6120,6250,6030,6080,43575,60026.0,9872720.0
2016-10-04,6080,6140,6000,6110,20246,60322.0,9872720.0
2016-10-05,6050,6150,5990,6110,32325,60322.0,9872720.0
2016-10-06,6110,6110,5910,5920,111229,58447.0,9872720.0
2016-10-07,5920,5980,5790,5880,83086,58052.0,9872720.0
2016-10-10,5890,6000,5810,5930,22032,58545.0,9872720.0
2016-10-11,5930,5960,5730,5730,52169,56571.0,9872720.0
2016-10-12,5740,5920,5740,5840,21859,57657.0,9872720.0
2016-10-13,5840,5900,5700,5790,19440,57163.0,9872720.0
2016-10-14,5860,5860,5730,5780,21024,57064.0,9872720.0
2016-10-17,5770,5820,5690,5810,36195,57361.0,9872720.0
2016-10-18,5790,5790,5560,5580,110671,55090.0,9872720.0
2016-10-19,5580,5660,5520,5630,40935,55583.0,9872720.0
2016-10-20,5630,5760,5560,5650,42441,55781.0,9872720.0
2016-10-21,5660,5720,5600,5710,29373,56373.0,9872720.0
2016-10-24,5890,6230,5820,6070,206449,59927.0,9872720.0
2016-10-25,6060,6060,5850,5890,77784,58150.0,9872720.0
2016-10-26,5900,6200,5720,6000,148894,59236.0,9872720.0
2016-10-27,5830,6000,5720,5820,95024,57459.0,9872720.0
2016-10-28,5820,5820,5670,5750,75504,56768.0,9872720.0
2016-10-31,5780,6120,5740,5960,279474,58841.0,9872720.0
2016-11-01,6000,6180,5860,6180,384864,61013.0,9872720.0
2016-11-02,6640,7000,6060,6190,2686380,61112.0,9872720.0
2016-11-03,6400,7200,6260,6830,3591190,67431.0,9872720.0
2016-11-04,6700,7010,6520,6990,1554979,69010.0,9872720.0
2016-11-07,6930,7410,6760,6900,1556779,68122.0,9872720.0
2016-11-08,6950,7300,6930,7050,858931,69603.0,9872720.0
2016-11-09,7050,7130,6360,7040,863768,69504.0,9872720.0
2016-11-10,7250,7450,7020,7410,812523,73157.0,9872720.0
2016-11-11,7470,7780,7310,7530,746849,74342.0,9872720.0
2016-11-14,7680,7680,7130,7280,383344,71873.0,9872720.0
2016-11-15,7220,7940,7190,7250,1855487,71577.0,9872720.0
2016-11-16,7300,7620,7090,7600,1125407,75033.0,9872720.0
2016-11-17,7940,9390,7850,8550,7905846,84412.0,9872720.0
2016-11-18,8660,8770,8020,8380,1958548,82733.0,9872720.0
2016-11-21,8630,9070,7310,7350,4140297,72564.0,9872720.0
2016-11-22,7500,7610,7040,7320,1348360,72268.0,9872720.0
2016-11-23,7260,7430,7090,7270,1125671,71775.0,9872720.0
2016-11-24,7290,7530,7250,7280,1151327,71873.0,9872720.0
2016-11-25,7340,7350,6780,7010,1181705,69208.0,9872720.0
2016-11-28,7000,7160,6780,6780,650421,66937.0,9872720.0
2016-11-29,6830,7700,6830,7590,3295119,74934.0,9872720.0
2016-11-30,7460,7580,7290,7530,896715,74342.0,9872720.0
2016-12-01,7900,7900,7450,7450,1555015,73552.0,9872720.0
2016-12-02,7350,7500,7100,7120,658529,70294.0,9872720.0
2016-12-05,7200,7920,7200,7640,1891115,75428.0,9872720.0
2016-12-06,7690,8280,7560,7850,2190556,77501.0,9872720.0
2016-12-07,7920,8230,7580,7850,1112559,77501.0,9872720.0
2016-12-08,7980,7980,7580,7740,573924,76415.0,9872720.0
2016-12-09,7740,7880,7470,7720,729408,76217.0,9872720.0
2016-12-12,7860,7940,7690,7740,574769,76415.0,9872720.0
2016-12-13,7740,7740,7350,7450,620769,73552.0,9872720.0
2016-12-14,7410,7650,7240,7240,311166,71478.0,9872720.0
2016-12-15,7100,7360,7090,7290,249899,71972.0,9872720.0
2016-12-16,7310,7380,7100,7180,211535,70886.0,9872720.0
2016-12-19,7140,7230,6970,7000,309776,69109.0,9872720.0
2016-12-20,7050,7250,7050,7170,251578,70787.0,9872720.0
2016-12-21,7300,7520,7210,7270,374920,71775.0,9872720.0
2016-12-22,7240,7310,7020,7020,222079,69306.0,9872720.0
2016-12-23,7010,7130,6990,7030,145864,69405.0,9872720.0
2016-12-26,7060,7140,6990,7020,176019,69306.0,9872720.0
2016-12-27,7050,7190,7050,7110,177039,70195.0,9872720.0
2016-12-28,7180,7240,7090,7190,167648,70985.0,9872720.0
2016-12-29,7160,7300,7060,7130,166219,70392.0,9872720.0
2017-01-02,7130,7140,6940,6990,202424,69010.0,9872720.0
2017-01-03,7040,7190,6990,7190,241446,70985.0,9872720.0
2017-01-04,7280,7290,7150,7150,184233,70590.0,9872720.0
2017-01-05,7170,7330,7130,7230,225847,71380.0,9872720.0
2017-01-06,7290,7340,7200,7250,184106,71577.0,9872720.0
2017-01-09,7350,7350,7120,7180,179516,70886.0,9872720.0
2017-01-10,7170,7250,7030,7050,194478,69603.0,9872720.0
2017-01-11,7050,7120,7030,7070,119336,69800.0,9872720.0
2017-01-12,7090,7110,6950,6970,151144,68813.0,9872720.0
2017-01-13,6970,7100,6860,7020,218478,69306.0,9872720.0
2017-01-16,6920,6990,6740,6760,154870,66740.0,9872720.0
2017-01-17,6730,6830,6490,6510,200028,64271.0,9872720.0
2017-01-18,6510,6700,6490,6650,119223,65654.0,9872720.0
2017-01-19,6690,6840,6560,6560,123728,64765.0,9872720.0
2017-01-20,6580,6640,6430,6430,144188,63482.0,9872720.0
2017-01-23,6540,6650,6250,6280,154707,62001.0,9872720.0
2017-01-24,6280,6350,6230,6280,112642,62001.0,9872720.0
2017-01-25,6310,6430,6240,6260,45701,61803.0,9872720.0
2017-01-26,6250,6500,6250,6400,68884,63185.0,9872720.0
2017-01-31,6310,6380,6100,6100,137963,60224.0,9872720.0
2017-02-01,6100,6180,6080,6130,72870,60520.0,9872720.0
2017-02-02,6140,6250,5820,5830,308852,57558.0,9872720.0
2017-02-03,5820,6030,5750,5760,200443,56867.0,9872720.0
2017-02-06,5800,5930,5720,5780,124505,57064.0,9872720.0
2017-02-07,5810,5910,5760,5800,80830,57262.0,9872720.0
2017-02-08,5790,5860,5580,5630,178471,55583.0,9872720.0
2017-02-09,5660,6220,5630,5940,509851,58644.0,9872720.0
2017-02-10,5880,5930,5770,5800,165763,57262.0,9872720.0
2017-02-13,5800,5820,5670,5820,83939,57459.0,9872720.0
2017-02-14,5820,5990,5780,5990,83377,59138.0,9872720.0
2017-02-15,6050,6170,5950,6050,186532,59730.0,9872720.0
2017-02-16,6050,6050,5920,5960,75201,58841.0,9872720.0
2017-02-17,6000,6100,5810,5900,134109,58249.0,9872720.0
2017-02-20,5900,5930,5810,5900,59152,58249.0,9872720.0
2017-02-21,5890,6050,5860,5930,92317,58545.0,9872720.0
2017-02-22,5920,6030,5920,5990,61770,59138.0,9872720.0
2017-02-23,6000,6030,5850,5900,90564,58249.0,9872720.0
2017-02-24,5860,5900,5730,5750,139516,56768.0,9872720.0
2017-02-27,5820,5820,5700,5780,56133,57064.0,9872720.0
2017-02-28,5780,5820,5730,5730,51392,56571.0,9872720.0
2017-03-02,5740,5890,5740,5780,56269,57064.0,9872720.0
2017-03-03,5780,5830,5700,5730,81559,56571.0,9872720.0
2017-03-06,5670,5820,5670,5710,39656,56373.0,9872720.0
2017-03-07,5710,5800,5660,5760,36763,56867.0,9872720.0
2017-03-08,5780,5890,5750,5810,51115,57361.0,9872720.0
2017-03-09,5810,5920,5780,5860,61719,57854.0,9872720.0
2017-03-10,5860,5930,5720,5860,66935,57854.0,9872720.0
2017-03-13,5840,5980,5840,5950,70719,58743.0,9872720.0
2017-03-14,5930,5980,5900,5950,54045,58743.0,9872720.0
2017-03-15,5950,5970,5820,5890,53515,58150.0,9872720.0
2017-03-16,5870,5960,5870,5880,50440,58052.0,9872720.0
2017-03-17,5880,5950,5810,5930,60201,58545.0,9872720.0
2017-03-20,5960,5990,5870,5870,82448,57953.0,9872720.0
2017-03-21,5850,5910,5840,5850,53909,57755.0,9872720.0
2017-03-22,5850,5900,5710,5720,107366,56472.0,9872720.0
2017-03-23,5720,5940,5690,5850,158191,57755.0,9872720.0
2017-03-24,5840,5850,5720,5720,69676,56472.0,9872720.0
2017-03-27,5730,5880,5660,5730,125395,56571.0,9872720.0
2017-03-28,5590,5700,5300,5430,264459,53609.0,9872720.0
2017-03-29,5450,5470,5310,5380,150058,53115.0,9872720.0
2017-03-30,5420,5560,5360,5540,110627,54695.0,9872720.0
2017-03-31,5540,5610,5450,5480,92896,54103.0,9872720.0
2017-04-03,5470,5600,5430,5590,77458,55189.0,9872720.0
2017-04-04,5630,5920,5590,5840,231348,57657.0,9872720.0
2017-04-05,5840,5960,5750,5930,111341,58545.0,9872720.0
2017-04-06,5930,5960,5850,5900,79730,58249.0,9872720.0
2017-04-07,5870,6100,5870,6000,144686,59236.0,9872720.0
2017-04-10,6000,6100,5800,5850,114020,57755.0,9872720.0
2017-04-11,5850,5940,5800,5900,68843,58249.0,9872720.0
2017-04-12,5850,5970,5840,5890,49178,58150.0,9872720.0
2017-04-13,5840,6110,5840,6030,90661,59533.0,9872720.0
2017-04-14,6030,6090,5920,5970,68657,58940.0,9872720.0
2017-04-17,5970,6110,5950,6050,108008,59730.0,9872720.0
2017-04-18,6050,6110,5900,5940,99483,58644.0,9872720.0
2017-04-19,5950,5970,5850,5870,96319,57953.0,9872720.0
2017-04-20,5890,6040,5890,6020,106585,59434.0,9872720.0
2017-04-21,6080,6100,5970,6040,73250,59631.0,9872720.0
2017-04-24,6050,6090,5900,5980,69825,59039.0,9872720.0
2017-04-25,5980,6060,5950,6030,60946,59533.0,9872720.0
2017-04-26,6030,6080,5990,6020,68459,59434.0,9872720.0
2017-04-27,6000,6050,5960,5980,57622,59039.0,9872720.0
2017-04-28,5990,6030,5960,6020,35449,59434.0,9872720.0
2017-05-02,6020,6250,6010,6120,106192,60421.0,9872720.0
2017-05-04,6150,6210,6100,6200,49975,61211.0,9872720.0
2017-05-08,6180,6250,6080,6080,61819,60026.0,9872720.0
2017-05-10,6100,6160,6050,6120,67009,60421.0,9872720.0
2017-05-11,6180,6180,6010,6040,52718,59631.0,9872720.0
2017-05-12,6040,6060,5960,6060,91280,59829.0,9872720.0
2017-05-15,6010,6070,6000,6040,30209,59631.0,9872720.0
2017-05-16,6040,6040,5940,5990,68415,59138.0,9872720.0
2017-05-17,5970,6020,5910,5990,71828,59138.0,9872720.0
2017-05-18,5950,5990,5910,5910,59683,58348.0,9872720.0
2017-05-19,5920,6000,5910,5960,63500,58841.0,9872720.0
2017-05-22,6040,6040,5970,6000,27129,59236.0,9872720.0
2017-05-23,6000,6080,5940,6020,55880,59434.0,9872720.0
2017-05-24,6020,6080,5960,6020,38835,59434.0,9872720.0
2017-05-25,6020,6090,5980,6000,37329,59236.0,9872720.0
2017-05-26,6000,6070,5970,5970,73198,58940.0,9872720.0
2017-05-29,5990,6040,5970,6010,29012,59335.0,9872720.0
2017-05-30,6010,6170,6010,6170,66886,60915.0,9872720.0
2017-05-31,6180,6240,6140,6190,65189,61112.0,9872720.0
2017-06-01,6210,6230,6130,6190,43261,61112.0,9872720.0
2017-06-02,6190,6200,6140,6170,43863,60915.0,9872720.0
2017-06-05,6170,6460,6170,6370,246578,62889.0,9872720.0
2017-06-07,6400,6770,6400,6740,467215,66542.0,9872720.0
2017-06-08,6770,6800,6610,6740,162581,66542.0,9872720.0
2017-06-09,6650,6780,6650,6720,100492,66345.0,9872720.0
2017-06-12,6710,6710,6410,6410,125588,63284.0,9872720.0
2017-06-13,6430,6500,6340,6380,75407,62988.0,9872720.0
2017-06-14,6430,6850,6430,6720,268675,66345.0,9872720.0
2017-06-15,6720,6720,6540,6690,89529,66048.0,9872720.0
2017-06-16,6720,6930,6660,6880,162325,67924.0,9872720.0
2017-06-19,6880,6880,6780,6870,77450,67826.0,9872720.0
2017-06-20,6920,6950,6500,6500,110308,64173.0,9872720.0
2017-06-21,6500,6640,6430,6530,32742,64469.0,9872720.0
2017-06-22,6530,6530,6280,6290,78434,62099.0,9872720.0
2017-06-23,6300,6490,6300,6340,71057,62593.0,9872720.0
2017-06-26,6360,6360,6200,6230,61781,61507.0,9872720.0
2017-06-27,6230,6420,6210,6290,62781,62099.0,9872720.0
2017-06-28,6290,6300,6100,6190,90972,61112.0,9872720.0
2017-06-29,6220,6220,6100,6180,41490,61013.0,9872720.0
2017-06-30,6160,6160,6050,6090,35500,60125.0,9872720.0
2017-07-03,6060,6160,6030,6060,39814,59829.0,9872720.0
2017-07-04,6050,6120,5970,6040,41759,59631.0,9872720.0
2017-07-05,6040,6110,5980,6030,30065,59533.0,9872720.0
2017-07-06,6040,6090,6010,6070,20924,59927.0,9872720.0
2017-07-07,6020,6160,6020,6100,60627,60224.0,9872720.0
2017-07-10,6060,6190,6060,6160,43614,60816.0,9872720.0
2017-07-11,6130,6210,6130,6180,38028,61013.0,9872720.0
2017-07-12,6200,6220,6120,6160,29270,60816.0,9872720.0
2017-07-13,6190,6190,6070,6110,38241,60322.0,9872720.0
2017-07-14,6110,6130,5950,6030,42062,59533.0,9872720.0
2017-07-17,6030,6630,6030,6630,356925,65456.0,9872720.0
2017-07-18,6610,6800,6350,6540,368206,64568.0,9872720.0
2017-07-19,6530,6530,6390,6500,133618,64173.0,9872720.0
2017-07-20,6530,6830,6500,6820,271939,67332.0,9872720.0
2017-07-21,6820,6830,6690,6780,162419,66937.0,9872720.0
2017-07-24,6780,6830,6640,6750,78473,66641.0,9872720.0
2017-07-25,6760,6760,6460,6570,101021,64864.0,9872720.0
2017-07-26,6550,6640,6360,6420,53531,63383.0,9872720.0
2017-07-27,6420,6470,6340,6460,37610,63778.0,9872720.0
2017-07-28,6460,6460,6180,6320,84320,62396.0,9872720.0
2017-07-31,6300,6350,6130,6260,67984,61803.0,9872720.0
2017-08-01,6240,6330,6180,6300,57172,62198.0,9872720.0
2017-08-02,6350,6420,6300,6360,71538,62790.0,9872720.0
2017-08-03,6330,6360,6130,6180,47010,61013.0,9872720.0
2017-08-04,6180,6320,6000,6150,58528,60717.0,9872720.0
2017-08-07,6150,6190,6060,6100,44202,60224.0,9872720.0
2017-08-08,6110,6170,5880,5940,164490,58644.0,9872720.0
2017-08-09,5940,5940,5610,5680,218593,56077.0,9872720.0
2017-08-10,5610,5670,5480,5510,193441,54399.0,9872720.0
2017-08-11,5380,5510,5350,5420,85727,53510.0,9872720.0
2017-08-14,5420,5470,4730,4750,693011,46895.0,9872720.0
2017-08-16,4890,5020,4890,4930,290679,48673.0,9872720.0
2017-08-17,4935,5100,4930,4960,165531,48969.0,9872720.0
2017-08-18,4920,5240,4910,5080,186888,50153.0,9872720.0
2017-08-21,5080,5080,4990,5040,57123,49759.0,9872720.0
2017-08-22,5060,5060,4790,5000,65800,49364.0,9872720.0
2017-08-23,5000,5020,4900,4930,42304,48673.0,9872720.0
2017-08-24,4980,5010,4930,5010,25623,49462.0,9872720.0
2017-08-25,5060,5100,4955,5040,40340,49759.0,9872720.0
2017-08-28,5030,5140,5030,5100,38715,50351.0,9872720.0
2017-08-29,5120,5120,4980,5000,27852,49364.0,9872720.0
2017-08-30,5000,5180,4970,5090,81481,50252.0,9872720.0
2017-08-31,5090,5130,5050,5090,33144,50252.0,9872720.0
2017-09-01,5120,5120,5050,5120,37003,50548.0,9872720.0
2017-09-04,4900,5050,4900,5000,56988,49364.0,9872720.0
2017-09-05,5000,5050,4945,4990,38382,49265.0,9872720.0
2017-09-06,4990,5040,4965,5020,43763,49561.0,9872720.0
2017-09-07,5020,5130,5000,5020,73777,49561.0,9872720.0
2017-09-08,5020,5070,4990,5030,48973,49660.0,9872720.0
2017-09-11,5070,5070,4985,5000,32704,49364.0,9872720.0
2017-09-12,5010,5050,4945,4985,37660,49216.0,9872720.0
2017-09-13,4980,5050,4950,4960,30678,48969.0,9872720.0
2017-09-14,4960,5030,4950,5010,26681,49462.0,9872720.0
2017-09-15,5010,5010,4925,4960,37344,48969.0,9872720.0
2017-09-18,4960,5000,4890,4930,29029,48673.0,9872720.0
2017-09-19,4950,4970,4840,4840,55393,47784.0,9872720.0
2017-09-20,4885,4885,4730,4740,52829,46797.0,9872720.0
2017-09-21,4790,4845,4690,4785,52838,47241.0,9872720.0
2017-09-22,4750,4750,4490,4495,115665,44378.0,9872720.0
2017-09-25,4450,4540,4250,4330,96867,42749.0,9872720.0
2017-09-26,4160,4470,4160,4445,95200,43884.0,9872720.0
2017-09-27,4445,4485,4385,4400,27730,43440.0,9872720.0
2017-09-28,4400,4605,4400,4570,44817,45118.0,9872720.0
2017-09-29,4500,4615,4490,4590,23455,45316.0,9872720.0
2017-10-10,4580,4640,4500,4590,13902,45316.0,9872720.0
2017-10-11,4580,4620,4480,4620,20668,45612.0,9872720.0
2017-10-12,4635,4640,4575,4620,15463,45612.0,9872720.0
2017-10-13,4650,4650,4495,4615,18485,45563.0,9872720.0
2017-10-16,4605,4605,4345,4495,16355,44378.0,9872720.0
2017-10-17,4495,4540,4255,4395,44655,43391.0,9872720.0
2017-10-18,4395,4435,4275,4275,27620,42206.0,9872720.0
2017-10-19,4280,4445,4210,4435,30617,43786.0,9872720.0
2017-10-20,4435,4485,4370,4485,23069,44279.0,9872720.0
2017-10-23,4505,4510,4415,4455,30536,43983.0,9872720.0
2017-10-24,4485,4545,4405,4520,19856,44625.0,9872720.0
2017-10-25,4480,4610,4480,4590,20455,45316.0,9872720.0
2017-10-26,4585,4590,4520,4520,15833,44625.0,9872720.0
2017-10-27,4570,4710,4500,4710,38280,46501.0,9872720.0
2017-10-30,4710,4920,4710,4885,70274,48228.0,9872720.0
2017-10-31,4915,5210,4910,5130,149114,50647.0,9872720.0
2017-11-01,5100,5390,5100,5350,141687,52819.0,9872720.0
2017-11-02,5350,5600,5350,5500,226548,54300.0,9872720.0
2017-11-03,5580,5580,5470,5500,79535,54300.0,9872720.0
2017-11-06,5550,5550,5410,5430,45973,53609.0,9872720.0
2017-11-07,5450,5490,5390,5390,69617,53214.0,9872720.0
2017-11-08,5390,5560,5390,5530,87430,54596.0,9872720.0
2017-11-09,5550,5590,5480,5500,47885,54300.0,9872720.0
2017-11-10,5500,5600,5450,5540,85359,54695.0,9872720.0
2017-11-13,5570,5610,5460,5590,91012,55189.0,9872720.0
2017-11-14,5600,5660,5510,5630,115189,55583.0,9872720.0
2017-11-15,5630,5830,5580,5640,196347,55682.0,9872720.0
2017-11-16,5620,5670,5490,5590,86331,55189.0,9872720.0
2017-11-17,5590,5670,5510,5550,41661,54794.0,9872720.0
2017-11-20,5550,5550,5410,5480,35960,54103.0,9872720.0
2017-11-21,5480,5590,5440,5570,59286,54991.0,9872720.0
2017-11-22,5570,5640,5450,5550,54092,54794.0,9872720.0
2017-11-23,5600,5630,5490,5630,33046,55583.0,9872720.0
2017-11-24,5640,5680,5570,5630,29078,55583.0,9872720.0
2017-11-27,5670,5740,5590,5630,58623,55583.0,9872720.0
2017-11-28,5690,5710,5590,5590,47871,55189.0,9872720.0
2017-11-29,5600,5700,5570,5600,15850,55287.0,9872720.0
2017-11-30,5600,5650,5430,5520,60739,54497.0,9872720.0
2017-12-01,5520,5660,5470,5570,54420,54991.0,9872720.0
2017-12-04,5640,5640,5470,5570,20326,54991.0,9872720.0
2017-12-05,5490,5600,5480,5560,25026,54892.0,9872720.0
2017-12-06,5560,5580,5360,5420,95887,53510.0,9872720.0
2017-12-07,5420,5450,5190,5390,95366,53214.0,9872720.0
2017-12-08,5350,5390,5210,5230,67539,51634.0,9872720.0
2017-12-11,5170,5230,5000,5180,79334,51141.0,9872720.0
2017-12-12,5110,5200,5090,5180,27204,51141.0,9872720.0
2017-12-13,5180,5470,5170,5390,45089,53214.0,9872720.0
2017-12-14,5470,5490,5260,5490,110528,54201.0,9872720.0
2017-12-15,5510,5520,5320,5400,48418,53313.0,9872720.0
2017-12-18,5400,5450,5290,5330,21243,52622.0,9872720.0
2017-12-19,5330,5350,5120,5280,66313,52128.0,9872720.0
2017-12-20,5280,5300,5170,5300,26298,52325.0,9872720.0
2017-12-21,5300,5310,5140,5180,28116,51141.0,9872720.0
2017-12-22,5180,5300,5100,5250,27239,51832.0,9872720.0
2017-12-26,5250,5730,5200,5530,147167,54596.0,9872720.0
2017-12-27,5600,5600,5450,5500,36843,54300.0,9872720.0
2017-12-28,5500,5500,5340,5500,33305,54300.0,9872720.0
2018-01-02,5480,5490,5400,5480,26763,54103.0,9872720.0
2018-01-03,5480,5480,5400,5450,32360,53806.0,9872720.0
2018-01-04,5430,5820,5330,5790,368932,57163.0,9872720.0
2018-01-05,5850,5890,5680,5810,79123,57361.0,9872720.0
2018-01-08,5840,6310,5750,6210,319767,61310.0,9872720.0
2018-01-09,6160,6450,6160,6210,199893,61310.0,9872720.0
2018-01-10,6140,6280,6050,6190,64583,61112.0,9872720.0
2018-01-11,6180,6300,6010,6010,94664,59335.0,9872720.0
2018-01-12,6050,6110,5850,5880,64170,58052.0,9872720.0
2018-01-15,5850,5900,5600,5780,85075,57064.0,9872720.0
2018-01-16,5810,6000,5690,6000,40923,59236.0,9872720.0
2018-01-17,5990,6050,5810,5820,65582,57459.0,9872720.0
2018-01-18,5820,5920,5690,5730,89386,56571.0,9872720.0
2018-01-19,5740,6300,5680,5910,67696,58348.0,9872720.0
2018-01-22,6000,6020,5840,5890,47972,58150.0,9872720.0
2018-01-23,5950,5950,5800,5810,25406,57361.0,9872720.0
2018-01-24,5810,5930,5750,5750,28590,56768.0,9872720.0
2018-01-25,5730,5930,5670,5930,29765,58545.0,9872720.0
2018-01-26,5930,6040,5850,6000,50415,59236.0,9872720.0
2018-01-29,5990,6050,5920,5950,58429,58743.0,9872720.0
2018-01-30,5950,6010,5880,5910,33927,58348.0,9872720.0
2018-01-31,5910,5910,5750,5750,41879,56768.0,9872720.0
2018-02-01,5750,5840,5740,5800,29989,57262.0,9872720.0
2018-02-02,5800,5800,5500,5660,79968,55880.0,9872720.0
2018-02-05,5660,5770,5330,5520,43429,54497.0,9872720.0
2018-02-06,5230,5510,5010,5120,141399,50548.0,9872720.0
2018-02-07,5160,5500,5090,5100,31548,50351.0,9872720.0
2018-02-08,5100,5270,5080,5270,34890,52029.0,9872720.0
2018-02-09,5120,5310,5060,5100,28244,50351.0,9872720.0
