제넥신(095700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-24,29100,29400,27850,28500,23694,420378.0,7375044.0
2014-10-27,28500,28750,26400,26500,63768,390877.0,7375044.0
2014-10-28,26750,28800,26050,28800,38819,424803.0,7375044.0
2014-10-29,29000,29200,27499,28600,26246,421853.0,7375044.0
2014-10-30,28950,28950,28000,28850,19658,425540.0,7375044.0
2014-10-31,31450,31950,28050,28800,93769,424803.0,7375044.0
2014-11-03,28350,29250,27350,27700,25158,408577.0,7375044.0
2014-11-04,27399,27950,26450,26500,22667,390877.0,7375044.0
2014-11-05,26500,26900,26000,26800,19003,395302.0,7375044.0
2014-11-06,26800,26950,26100,26250,14475,387190.0,7375044.0
2014-11-07,26050,28450,26000,27350,29099,403415.0,7375044.0
2014-11-10,27900,27900,26700,27100,8559,399727.0,7375044.0
2014-11-11,27700,27700,26750,27050,12453,398990.0,7375044.0
2014-11-12,27350,27550,26600,26600,16864,392352.0,7375044.0
2014-11-13,26650,27300,26550,27300,9830,402677.0,7375044.0
2014-11-14,26800,27550,26650,26900,15469,396777.0,7375044.0
2014-11-17,27149,27400,26550,26850,9869,396040.0,7375044.0
2014-11-18,26900,27250,26450,26900,17991,396777.0,7375044.0
2014-11-19,26950,27300,26750,27200,17701,401202.0,7375044.0
2014-11-20,27400,27650,27000,27250,15556,402165.0,7379178.0
2014-11-21,27500,27500,26900,27200,10151,401427.0,7379178.0
2014-11-24,27200,27450,26500,26850,15284,396262.0,7379178.0
2014-11-25,26900,27349,26800,26800,33217,395524.0,7379178.0
2014-11-26,27100,27100,26750,26750,8166,394786.0,7379178.0
2014-11-27,27600,27600,26500,27000,7108,398476.0,7379178.0
2014-11-28,26800,27000,25300,26000,35568,383717.0,7379178.0
2014-12-01,25950,25950,24475,24950,47110,368221.0,7379178.0
2014-12-02,23375,24975,23375,23525,38093,347190.0,7379178.0
2014-12-03,23875,24899,23774,24550,23945,362318.0,7379178.0
2014-12-04,24750,25450,24650,25050,10857,369697.0,7379178.0
2014-12-05,25200,25700,24750,25700,14205,379290.0,7379178.0
2014-12-08,25699,25850,24975,24975,10315,368590.0,7379178.0
2014-12-09,25100,25100,24799,24975,5083,368590.0,7379178.0
2014-12-10,25000,25350,24500,24750,8787,365269.0,7379178.0
2014-12-11,24750,25200,23899,24600,15073,363056.0,7379178.0
2014-12-12,24575,24950,23825,24400,8546,360104.0,7379178.0
2014-12-15,23875,24625,23799,24525,10600,361949.0,7379178.0
2014-12-16,24125,24600,24050,24500,10233,361580.0,7379178.0
2014-12-17,24474,24650,23925,24475,10822,361211.0,7379178.0
2014-12-18,24750,24750,23875,23900,7510,352725.0,7379178.0
2014-12-19,23900,24175,23700,23900,24743,352725.0,7379178.0
2014-12-22,24350,24500,23500,24025,25290,354570.0,7379178.0
2014-12-23,24050,24099,23400,23750,18771,350511.0,7379178.0
2014-12-24,23750,24000,23325,23550,15463,347559.0,7379178.0
2014-12-26,23750,23750,23225,23625,21778,348666.0,7379178.0
2014-12-29,23625,23850,23450,23575,10476,347928.0,7379178.0
2014-12-30,23575,24124,23575,23800,10892,351249.0,7379178.0
2015-01-02,23850,25899,23850,25400,24410,374862.0,7379178.0
2015-01-05,25450,27000,25300,26950,35924,397738.0,7379178.0
2015-01-06,27250,28300,27150,27750,60502,409544.0,7379178.0
2015-01-07,27900,28250,27100,28000,44082,413234.0,7379178.0
2015-01-08,28149,29450,27549,28400,66991,419137.0,7379178.0
2015-01-09,28250,29350,27500,28850,70979,425779.0,7379178.0
2015-01-12,28850,29750,28400,28500,21389,420613.0,7379178.0
2015-01-13,28400,28500,27250,27700,38774,408806.0,7379178.0
2015-01-14,27699,29200,27500,29000,35226,427992.0,7379178.0
2015-01-15,29000,29050,28250,28700,15384,423565.0,7379178.0
2015-01-16,28749,28749,28000,28450,11495,419875.0,7379178.0
2015-01-19,28500,28950,27950,28550,9553,421351.0,7379178.0
2015-01-20,28400,28900,28350,28500,6177,420613.0,7379178.0
2015-01-21,28700,28999,28400,28500,19360,420613.0,7379178.0
2015-01-22,28500,28800,27700,28250,17823,416924.0,7379178.0
2015-01-23,28350,28800,27500,28750,24340,424303.0,7379178.0
2015-01-26,28700,31500,28100,29200,60318,430944.0,7379178.0
2015-01-27,29100,30000,28800,30000,41862,442751.0,7379178.0
2015-01-28,30000,31900,30000,31200,89855,460461.0,7379178.0
2015-01-29,31400,32850,31250,32050,74710,473005.0,7379178.0
2015-01-30,32550,33000,31000,32150,43524,475291.0,7391778.0
2015-02-02,32450,32450,31300,32100,22844,474552.0,7391778.0
2015-02-03,32300,32300,31000,31150,28421,460508.0,7391778.0
2015-02-04,31500,31650,30450,31150,32646,460508.0,7391778.0
2015-02-05,31150,31400,30600,30750,21199,454594.0,7391778.0
2015-02-06,30650,31500,30650,30950,15585,457551.0,7391778.0
2015-02-09,30950,31350,29400,29400,40024,434637.0,7391778.0
2015-02-10,29750,30050,28750,29950,30822,442768.0,7391778.0
2015-02-11,29950,30150,29250,29650,19106,438332.0,7391778.0
2015-02-12,29400,29850,28750,28950,26797,427984.0,7391778.0
2015-02-13,29000,30450,28950,29950,30559,442768.0,7391778.0
2015-02-16,30050,31650,30050,30500,34016,450898.0,7391778.0
2015-02-17,30199,31250,30100,31100,18559,459769.0,7391778.0
2015-02-23,31150,31600,30950,31450,20685,464943.0,7391778.0
2015-02-24,31450,31500,30899,31400,15999,464204.0,7391778.0
2015-02-25,31500,32150,31000,31850,22116,470856.0,7391778.0
2015-02-26,31750,31750,30400,31050,27066,459029.0,7391778.0
2015-02-27,30750,31050,29700,30500,29339,450898.0,7391778.0
2015-03-02,30250,30950,29650,30200,23227,446463.0,7391778.0
2015-03-03,30150,30550,29150,29700,30568,439072.0,7391778.0
2015-03-04,29700,29999,28900,29750,26143,439811.0,7391778.0
2015-03-05,29550,30199,28950,29500,20086,436115.0,7391778.0
2015-03-06,29500,29750,28700,29550,25344,436854.0,7391778.0
2015-03-09,29550,29750,28500,28800,20383,425766.0,7391778.0
2015-03-10,28650,29500,28499,29000,19991,428723.0,7391778.0
2015-03-11,29000,29350,28600,29000,13775,428723.0,7391778.0
2015-03-12,29000,29500,28550,29450,12574,435376.0,7391778.0
2015-03-13,29700,30149,29149,30000,18755,443507.0,7391778.0
2015-03-16,29500,30450,29500,29900,9993,442028.0,7391778.0
2015-03-17,30000,31899,30000,31800,54648,470117.0,7391778.0
2015-03-18,32000,33000,31850,32500,39014,480557.0,7393178.0
2015-03-19,32600,32750,31600,31850,24455,470945.0,7393178.0
2015-03-20,32300,34750,32050,34150,103295,504954.0,7393178.0
2015-03-23,34450,34950,33600,34250,45732,506433.0,7393178.0
2015-03-24,34200,34300,33500,34250,31375,506433.0,7393178.0
2015-03-25,33800,34250,33300,34200,29750,505693.0,7393178.0
2015-03-26,33500,33550,31550,32100,52981,474642.0,7393178.0
2015-03-27,32100,32600,31750,32150,14235,475381.0,7393178.0
2015-03-30,32250,34050,31650,33800,46230,499779.0,7393178.0
2015-03-31,34000,34800,33700,34100,27683,504215.0,7393178.0
2015-04-01,34100,34750,33750,34050,14875,503475.0,7393178.0
2015-04-02,34050,34050,33250,33550,15503,496082.0,7393178.0
2015-04-03,33550,34250,33100,33700,20326,498300.0,7393178.0
2015-04-06,33350,34050,32650,33850,32709,500518.0,7393178.0
2015-04-07,33900,33900,32650,33000,36136,487950.0,7393178.0
2015-04-08,32850,33250,32250,32750,23573,484253.0,7393178.0
2015-04-09,32950,33900,32299,33450,29140,494604.0,7393178.0
2015-04-10,33750,34050,33300,33500,21980,495343.0,7393178.0
2015-04-13,33500,33600,32250,33150,26767,490168.0,7393178.0
2015-04-14,33150,34750,32600,33200,35528,490907.0,7393178.0
2015-04-15,33200,34600,33000,34400,37995,508651.0,7393178.0
2015-04-16,34950,34950,34150,34650,22244,512347.0,7393178.0
2015-04-17,34550,37500,34000,36450,74175,538963.0,7393178.0
2015-04-20,36350,37550,35850,37400,49414,553010.0,7393178.0
2015-04-21,37150,37600,36750,37350,22512,552270.0,7393178.0
2015-04-22,37500,39450,34700,37200,69794,550201.0,7395178.0
2015-04-23,37500,38200,35950,36850,47499,545025.0,7395178.0
2015-04-24,37550,38300,35750,36800,33115,544285.0,7395178.0
2015-04-27,36750,37400,36150,37000,10817,547243.0,7395178.0
2015-04-28,37000,37000,36050,36050,14401,533192.0,7395178.0
2015-04-29,36350,36450,35500,35750,17039,528755.0,7395178.0
2015-04-30,36250,36250,34850,35250,23415,521360.0,7395178.0
2015-05-04,35200,35200,32750,34150,38224,520639.0,7622820.0
2015-05-06,34100,34100,32700,32900,23834,501582.0,7622820.0
2015-05-07,32900,33500,32150,33300,15287,507680.0,7622820.0
2015-05-08,33450,34650,33300,34350,19062,523688.0,7622820.0
2015-05-11,35500,35500,34400,35050,16092,534360.0,7622820.0
2015-05-12,35050,36500,35000,35050,22143,534360.0,7622820.0
2015-05-13,35050,36650,35050,36150,23037,551130.0,7622820.0
2015-05-14,36600,41550,36200,40850,141927,622784.0,7622820.0
2015-05-15,41800,45100,41500,43100,99092,657087.0,7622820.0
2015-05-18,43000,46150,42550,44000,50071,670808.0,7622820.0
2015-05-19,44050,44950,42400,44000,35795,670808.0,7622820.0
2015-05-20,44550,48450,44550,46050,76178,702062.0,7622820.0
2015-05-21,46750,48900,45050,46850,54933,714258.0,7622820.0
2015-05-22,46700,46850,43400,45050,82989,686816.0,7622820.0
2015-05-26,44500,46300,44350,45000,24909,686054.0,7622820.0
2015-05-27,45350,45350,42700,43950,29471,670046.0,7622820.0
2015-05-28,44750,45200,43450,44350,25217,676144.0,7622820.0
2015-05-29,44750,45000,43500,45000,20631,686054.0,7622820.0
2015-06-01,45000,48499,43750,47800,54577,728742.0,7622820.0
2015-06-02,47950,48650,47200,47200,28151,719594.0,7622820.0
2015-06-03,46650,48000,45250,46000,32273,701299.0,7622820.0
2015-06-04,46450,47800,45750,47500,20682,724168.0,7622820.0
2015-06-05,47500,48249,45999,47000,29243,716545.0,7622820.0
2015-06-08,46900,47550,45500,45500,22235,693677.0,7622820.0
2015-06-09,45500,46400,44650,45950,22327,700537.0,7622820.0
2015-06-10,46500,47749,46150,46950,32539,715783.0,7622820.0
2015-06-11,47150,47499,46100,47200,23508,719594.0,7622820.0
2015-06-12,47200,48200,46649,47000,37500,716545.0,7622820.0
2015-06-15,47000,49750,47000,49700,69366,757708.0,7622820.0
2015-06-16,49700,61750,48900,59000,143054,899493.0,7622820.0
2015-06-17,64000,67000,60300,63150,77185,962762.0,7622820.0
2015-06-18,62500,67300,60750,65700,60004,1001639.0,7622820.0
2015-06-19,67850,67850,61700,63800,85080,972672.0,7622820.0
2015-06-22,65000,65200,58800,59750,76769,910927.0,7622820.0
2015-06-23,60500,60500,57000,59000,51309,899493.0,7622820.0
2015-06-24,59750,60750,57800,59700,44103,910165.0,7622820.0
2015-06-25,59650,62950,58750,62250,43466,949041.0,7622820.0
2015-06-26,64750,64900,62300,62300,49721,949803.0,7622820.0
2015-06-29,59500,61250,58500,58500,35945,891870.0,7622820.0
2015-06-30,57550,59500,55500,58750,33029,895681.0,7622820.0
2015-07-01,59750,65000,59000,64800,65077,987917.0,7622820.0
2015-07-02,67500,69500,63000,65250,60185,994778.0,7622820.0
2015-07-03,65250,68250,63550,65350,35660,996303.0,7622820.0
2015-07-06,63500,65000,61350,62550,49842,953615.0,7622820.0
2015-07-07,62499,63400,49800,52000,121708,792773.0,7622820.0
2015-07-08,50850,57500,47000,55000,116559,838510.0,7622820.0
2015-07-09,54000,62500,50600,61900,125895,943705.0,7622820.0
2015-07-10,64750,64950,58500,61750,58461,941418.0,7622820.0
2015-07-13,61650,62450,58500,60200,28331,917788.0,7622820.0
2015-07-14,60250,62399,59500,61150,18281,932271.0,7622820.0
2015-07-15,61750,62900,60550,61000,21731,929984.0,7622820.0
2015-07-16,60900,61500,59000,60650,14115,924648.0,7622820.0
2015-07-17,61250,64300,59550,63900,35141,974196.0,7622820.0
2015-07-20,64700,69000,63900,66750,63398,1017646.0,7622820.0
2015-07-21,67300,72000,65500,70050,84865,1067957.0,7622820.0
2015-07-22,70100,73250,68750,69300,55848,1056523.0,7622820.0
2015-07-23,69500,71300,68100,68950,30083,1051187.0,7622820.0
2015-07-24,69200,74600,69050,74300,56371,1132751.0,7622820.0
2015-07-27,73850,73900,69200,70450,65288,1074055.0,7622820.0
2015-07-28,68050,70500,64550,68900,61414,1050425.0,7622820.0
2015-07-29,72000,72150,65200,65250,42379,994778.0,7622820.0
2015-07-30,65450,66750,60150,61000,43131,929984.0,7622820.0
2015-07-31,60050,64750,59500,64750,30347,987155.0,7622820.0
2015-08-03,63000,65000,60300,60750,20101,926173.0,7622820.0
2015-08-04,60000,63700,59599,63400,15572,966574.0,7622820.0
2015-08-05,63850,63950,59250,61250,52189,933795.0,7622820.0
2015-08-06,60950,64300,60950,61850,23149,942943.0,7622820.0
2015-08-07,60650,63100,59500,61900,18332,943705.0,7622820.0
2015-08-10,61900,62100,58000,58000,42002,884247.0,7622820.0
2015-08-11,58950,61150,57750,57750,35927,880436.0,7622820.0
2015-08-12,58500,58850,51500,56050,67184,854518.0,7622820.0
2015-08-13,56000,58350,54600,57500,33794,876624.0,7622820.0
2015-08-17,57549,59450,53550,53650,29369,817929.0,7622820.0
2015-08-18,55150,55150,52000,53450,21775,814879.0,7622820.0
2015-08-19,52450,52500,47250,50500,73191,769905.0,7622820.0
2015-08-20,48799,52750,48500,48500,39070,739414.0,7622820.0
2015-08-21,44000,46050,42300,43600,78446,664710.0,7622820.0
2015-08-24,43600,46200,40600,40800,63787,622022.0,7622820.0
2015-08-25,41950,44400,39250,43450,77963,662423.0,7622820.0
2015-08-26,43000,46050,42900,45150,48774,688341.0,7622820.0
2015-08-27,46749,49750,46150,47500,60469,724168.0,7622820.0
2015-08-28,49000,49850,46600,47250,38299,720356.0,7622820.0
2015-08-31,47250,47499,44750,46900,40706,715021.0,7622820.0
2015-09-01,47200,47200,44450,44500,36319,678431.0,7622820.0
2015-09-02,43400,43450,40750,42250,61765,644128.0,7622820.0
2015-09-03,42650,44950,42100,43650,37066,665472.0,7622820.0
2015-09-04,44100,44650,37200,38500,88022,586957.0,7622820.0
2015-09-07,38750,41400,37000,40350,39465,615162.0,7622820.0
2015-09-08,40100,41350,36600,37750,54114,575523.0,7622820.0
2015-09-09,39700,41000,39150,41000,55783,625071.0,7622820.0
2015-09-10,40750,41850,39850,41850,26799,638030.0,7622820.0
2015-09-11,41800,43000,41250,42400,20117,646415.0,7622820.0
2015-09-14,42250,42900,40000,40650,24478,619735.0,7622820.0
2015-09-15,40700,42500,40000,42500,19529,647940.0,7622820.0
2015-09-16,42650,43000,41800,42650,17356,650227.0,7622820.0
2015-09-17,42800,43000,41850,42950,21071,654800.0,7622820.0
2015-09-18,43500,48000,43500,48000,104051,731791.0,7622820.0
2015-09-21,46750,47200,45800,46100,28639,702824.0,7622820.0
2015-09-22,44400,46300,44400,45500,19007,693677.0,7622820.0
2015-09-23,45250,45750,44100,44150,21471,673095.0,7622820.0
2015-09-24,44650,44650,42250,43150,34063,657849.0,7622820.0
2015-09-25,42300,42800,40950,42250,27406,644128.0,7622820.0
2015-09-30,40000,40000,38650,40000,47207,609826.0,7622820.0
2015-10-01,40900,42800,40900,42000,39529,640317.0,7622820.0
2015-10-02,42650,42650,41250,41250,13360,628883.0,7622820.0
2015-10-05,42500,42600,41400,41400,15092,631169.0,7622820.0
2015-10-06,41750,41850,41200,41500,9748,632694.0,7622820.0
2015-10-07,40500,41250,38950,39300,32249,599154.0,7622820.0
2015-10-08,39900,40850,38000,38750,27141,590769.0,7622820.0
2015-10-12,39000,39050,37750,38500,16539,586957.0,7622820.0
2015-10-13,38500,40200,38000,38850,22450,592293.0,7622820.0
2015-10-14,39000,39500,37500,39200,26035,597629.0,7622820.0
2015-10-15,39400,41250,39400,41250,30731,628883.0,7622820.0
2015-10-16,43000,45450,42000,42000,86931,640317.0,7622820.0
2015-10-19,42950,43000,40950,41500,23479,632694.0,7622820.0
2015-10-20,41000,42200,40650,41650,20859,634981.0,7622820.0
2015-10-21,41600,43000,40900,41450,19034,632827.0,7633620.0
2015-10-22,40950,42400,40850,41550,14607,634354.0,7633620.0
2015-10-23,41700,43500,41550,42650,25330,651148.0,7633620.0
2015-10-26,44550,44800,43400,44350,52900,677102.0,7633620.0
2015-10-27,44500,44500,43150,43700,24719,667178.0,7633620.0
2015-10-28,43650,44600,42850,44600,21518,680919.0,7633620.0
2015-10-29,44250,45000,43750,44200,23480,674812.0,7633620.0
2015-10-30,45000,45000,42700,42700,17647,651911.0,7633620.0
2015-11-02,42750,43150,41500,41800,12627,638171.0,7633620.0
2015-11-03,42150,42450,40750,41400,11452,632064.0,7633620.0
2015-11-04,41250,42500,40500,42500,23836,648858.0,7633620.0
2015-11-05,42500,44700,42050,43700,46956,667178.0,7633620.0
2015-11-06,46500,47500,44800,46500,90464,709927.0,7633620.0
2015-11-09,46350,47500,45350,46200,61935,705346.0,7633620.0
2015-11-10,45500,45750,43450,44950,42369,686262.0,7633620.0
2015-11-11,44350,46400,44350,45600,35218,696186.0,7633620.0
2015-11-12,45900,49100,45750,47750,81882,729011.0,7633620.0
2015-11-13,47000,47000,44450,45500,58600,694659.0,7633620.0
2015-11-16,43500,46800,43150,45250,65827,690843.0,7633620.0
2015-11-17,45550,46300,44750,44850,50317,684736.0,7633620.0
2015-11-18,44900,45750,44500,44900,39165,685499.0,7633620.0
2015-11-19,45350,45700,44350,45250,44107,714745.0,7897739.0
2015-11-20,45200,45250,44600,45100,22767,712376.0,7897739.0
2015-11-23,45250,45250,44250,44300,35533,699740.0,7897739.0
2015-11-24,44150,44500,43650,43750,24466,691052.0,7897739.0
2015-11-25,43400,43700,42500,43400,52516,688373.0,7930566.0
2015-11-26,43850,44100,42500,44000,41026,697890.0,7930566.0
2015-11-27,43900,44300,43450,43750,24798,693925.0,7930566.0
2015-11-30,43750,44150,42200,44150,54452,700269.0,7930566.0
2015-12-01,43500,44000,42750,43250,42070,690482.0,7982449.0
2015-12-02,42900,44150,42900,43600,62443,696070.0,7982449.0
2015-12-03,43700,48700,43300,47350,263217,755938.0,7982449.0
2015-12-04,46800,49400,46400,46950,114980,749552.0,7982449.0
2015-12-07,47900,48650,45900,46100,47542,735982.0,7982449.0
2015-12-08,45500,45600,43450,44350,78860,708043.0,7982449.0
2015-12-09,43050,44300,42850,42900,83841,684894.0,7982449.0
2015-12-10,42900,43500,40750,41750,56008,666534.0,7982449.0
2015-12-11,42000,42350,40500,40750,33384,650570.0,7982449.0
2015-12-14,40000,40250,38600,38750,44057,618640.0,7982449.0
2015-12-15,39050,39750,38700,39650,24270,633008.0,7982449.0
2015-12-16,40750,41350,39750,40450,33524,645780.0,7982449.0
2015-12-17,40450,40850,39500,39900,28555,636999.0,7982449.0
2015-12-18,39600,42500,39250,42250,48655,674517.0,7982449.0
2015-12-21,42200,42200,41150,41400,18285,680931.0,8223802.0
2015-12-22,41550,41650,40150,40850,24831,671885.0,8223802.0
2015-12-23,41000,41000,40150,40450,27528,665306.0,8223802.0
2015-12-24,40500,41400,40350,41100,24535,675997.0,8223802.0
2015-12-28,41000,42300,40900,41950,43153,695884.0,8294202.0
2015-12-29,42300,47250,42300,46850,127324,777167.0,8294202.0
2015-12-30,46350,47250,45100,46950,36154,778826.0,8294202.0
2016-01-04,47450,48000,44850,45500,37260,754772.0,8294202.0
2016-01-05,44150,45800,44000,45600,38084,756431.0,8294202.0
2016-01-06,45650,47000,45200,46350,46072,768873.0,8294202.0
2016-01-07,46350,48750,46000,46750,78299,775508.0,8294202.0
2016-01-08,45550,48000,45500,48000,65767,796243.0,8294202.0
2016-01-11,47550,48100,45450,47250,68651,783802.0,8294202.0
2016-01-12,47250,47700,45050,45850,42251,760578.0,8294202.0
2016-01-13,45900,46500,45350,45550,29904,755602.0,8294202.0
2016-01-14,44250,45400,43950,45300,43166,751455.0,8294202.0
2016-01-15,45550,47500,44900,45000,40033,746478.0,8294202.0
2016-01-18,44500,45300,44250,44900,27524,746058.0,8308001.0
2016-01-19,45200,46100,44200,45750,34043,760182.0,8308001.0
2016-01-20,46849,47950,45450,46650,82550,775136.0,8308001.0
2016-01-21,46599,47400,46000,46700,42262,775967.0,8308001.0
2016-01-22,47350,47750,46150,47600,70385,791017.0,8309001.0
2016-01-25,48150,51800,47750,50850,185163,853897.0,8396233.0
2016-01-26,51350,51800,50400,50850,81963,853897.0,8396233.0
2016-01-27,50850,51650,49399,50800,69637,853057.0,8396233.0
2016-01-28,50750,51500,49800,51000,36873,856416.0,8396233.0
2016-01-29,51250,51250,49849,50650,41891,850538.0,8396233.0
2016-02-01,50650,51600,50050,50900,56163,854737.0,8396233.0
2016-02-02,50800,51499,50450,50900,53063,854737.0,8396233.0
2016-02-03,50700,50700,49750,50500,50460,848020.0,8396233.0
2016-02-04,50500,50600,49600,49900,56864,837944.0,8396233.0
2016-02-05,49850,49900,48650,49100,39665,831205.0,8464414.0
2016-02-11,47700,47750,45000,46300,58140,783805.0,8464414.0
2016-02-12,45000,45550,39400,39750,111879,672921.0,8464414.0
2016-02-15,39800,43450,39800,43350,54517,733865.0,8464414.0
2016-02-16,44500,47750,43850,46500,92172,787191.0,8464414.0
2016-02-17,47150,50450,45900,48950,158906,828666.0,8464414.0
2016-02-18,49250,49400,47850,48550,58013,821895.0,8464414.0
2016-02-19,48500,49500,48099,49450,31754,837131.0,8464414.0
2016-02-22,49799,50100,49450,50000,42645,846441.0,8464414.0
2016-02-23,50299,50350,47900,48550,47201,821895.0,8464414.0
2016-02-24,48550,49950,48000,48850,44514,826973.0,8464414.0
2016-02-25,49449,49900,48250,49100,31471,831205.0,8464414.0
2016-02-26,48900,49400,48149,48750,42320,825280.0,8464414.0
2016-02-29,48250,50100,48149,50100,62465,848134.0,8464414.0
2016-03-02,51800,52300,50400,51900,90452,439303.0,8464414.0
2016-03-03,52500,60800,52200,58000,264073,490936.0,8464414.0
2016-03-04,58500,59800,56400,58000,89135,490936.0,8464414.0
2016-03-07,58300,58900,55000,55700,78668,471468.0,8464414.0
2016-03-08,55700,57100,55000,56100,67068,474854.0,8464414.0
2016-03-09,55900,57300,55900,56700,41419,479932.0,8464414.0
2016-03-10,57300,57500,55100,56600,47809,479086.0,8464414.0
2016-03-11,56700,57400,55800,57000,60985,482472.0,8464414.0
2016-03-14,57000,59400,56200,58500,89934,495168.0,8464414.0
2016-03-15,59300,59500,57500,57500,45509,486704.0,8464414.0
2016-03-16,57800,59300,57500,58300,46896,493475.0,8464414.0
2016-03-17,58600,59300,58000,58700,25412,496861.0,8464414.0
2016-03-18,58700,59100,57500,59100,54414,500247.0,8464414.0
2016-03-21,59300,59300,57000,57200,81986,484164.0,8464414.0
2016-03-22,56900,58100,55700,57500,78675,486704.0,8464414.0
2016-03-23,58000,61400,57700,60900,195105,515483.0,8464414.0
2016-03-24,59600,63100,58800,63100,327937,1078666.0,17094542.0
2016-03-25,63700,65600,62100,62700,190243,1071828.0,17094542.0
2016-03-28,62700,64600,61600,63900,171908,1092341.0,17094542.0
2016-03-29,64900,66200,63100,65800,213535,1124821.0,17094542.0
2016-03-30,66900,70000,66300,70000,251445,1196618.0,17094542.0
2016-03-31,70000,70800,68000,70800,195726,1210294.0,17094542.0
2016-04-01,69700,71500,69100,70900,164300,1212003.0,17094542.0
2016-04-04,70800,71300,68100,69100,189814,1181233.0,17094542.0
2016-04-05,68900,68900,63300,63400,324905,1083794.0,17094542.0
2016-04-06,62800,65500,62100,64900,176889,1111422.0,17125142.0
2016-04-07,66100,66100,60800,63400,216515,1085734.0,17125142.0
2016-04-08,63000,66100,62000,65700,170033,1139537.0,17344545.0
2016-04-11,65700,66400,63900,64000,114452,1110051.0,17344545.0
2016-04-12,64000,64100,62100,63300,95176,1097910.0,17344545.0
2016-04-14,62800,62800,59800,60500,164239,1049345.0,17344545.0
2016-04-15,59700,62600,58900,61100,106920,1059752.0,17344545.0
2016-04-18,61200,61600,60100,61400,35878,1077268.0,17545080.0
2016-04-19,61500,62600,61100,62500,55765,1096568.0,17545080.0
2016-04-20,62500,62500,61000,61600,53793,1080777.0,17545080.0
2016-04-21,61600,61700,60000,60400,67434,1059723.0,17545080.0
2016-04-22,59300,61600,59200,60300,46835,1063998.0,17645080.0
2016-04-25,60300,61300,59200,59900,42007,1056940.0,17645080.0
2016-04-26,60300,61000,58300,58600,79649,1034002.0,17645080.0
2016-04-27,58100,59100,55800,56400,151738,995183.0,17645080.0
2016-04-28,56200,57500,55500,57200,64659,1009299.0,17645080.0
2016-04-29,56700,57300,55000,55400,63222,977537.0,17645080.0
2016-05-02,55000,55400,52400,53600,104900,945776.0,17645080.0
2016-05-03,53100,54600,53100,53800,57095,949305.0,17645080.0
2016-05-04,53900,53900,51700,52400,80221,926803.0,17687080.0
2016-05-09,52600,53500,52000,53100,39968,939184.0,17687080.0
2016-05-10,53100,56700,53100,56300,80958,995783.0,17687080.0
2016-05-11,56300,59000,56200,58500,105355,1034694.0,17687080.0
2016-05-12,58200,58900,56500,58200,48853,1029388.0,17687080.0
2016-05-13,57600,59200,57300,58400,36157,1032925.0,17687080.0
2016-05-16,58300,58300,56000,56000,45963,990476.0,17687080.0
2016-05-17,56500,56800,54300,54500,55047,963946.0,17687080.0
2016-05-18,54400,56700,54300,56000,46176,990476.0,17687080.0
2016-05-19,56400,56900,54200,55300,31840,978096.0,17687080.0
2016-05-20,55000,56800,54000,55900,33914,988708.0,17687080.0
2016-05-23,56400,56900,55200,56000,40668,990476.0,17687080.0
2016-05-24,56500,56500,54000,54100,66559,956871.0,17687080.0
2016-05-25,55000,55100,53000,53800,53241,951565.0,17687080.0
2016-05-26,53900,54400,53000,54000,41054,955102.0,17687080.0
2016-05-27,54000,56500,54000,56500,84536,999320.0,17687080.0
2016-05-30,58200,58300,56300,58000,93669,1026175.0,17692680.0
2016-05-31,59700,63100,59700,61000,290542,1079253.0,17692680.0
2016-06-01,62000,63400,61200,62800,117498,1111100.0,17692680.0
2016-06-02,62800,63200,61000,62700,80259,1109331.0,17692680.0
2016-06-03,63100,63200,61400,62000,60977,1096946.0,17692680.0
2016-06-07,62500,63700,62000,63500,73340,1123485.0,17692680.0
2016-06-08,64000,67000,63200,66200,171085,1171255.0,17692680.0
2016-06-09,66300,69200,64800,67800,248149,1199564.0,17692680.0
2016-06-10,67800,68500,66000,67300,100246,1190717.0,17692680.0
2016-06-13,66500,66500,62800,62800,193761,1111100.0,17692680.0
2016-06-14,63200,66500,63000,66000,196801,1167717.0,17692680.0
2016-06-15,65600,66700,64000,65400,85439,1157101.0,17692680.0
2016-06-16,65700,65700,61900,63000,106354,1114639.0,17692680.0
2016-06-17,63000,63700,58700,60700,178499,1073946.0,17692680.0
2016-06-20,61100,61100,58400,58900,149414,1042099.0,17692680.0
2016-06-21,60000,61000,58800,59900,99190,1059792.0,17692680.0
2016-06-22,60100,60800,58100,58100,75854,1028032.0,17694180.0
2016-06-23,57800,59000,56200,58600,99810,1036879.0,17694180.0
2016-06-24,59400,59700,54000,56500,264238,999721.0,17694180.0
2016-06-27,54000,57000,52100,56500,128913,999721.0,17694180.0
2016-06-28,54700,58300,54700,56800,73405,1005029.0,17694180.0
2016-06-29,57500,61600,56600,61600,168738,1089961.0,17694180.0
2016-06-30,62400,62500,58500,58800,231921,1040418.0,17694180.0
2016-07-01,59200,60800,58200,58300,143572,1031571.0,17694180.0
2016-07-04,58400,58500,57200,57700,96002,1020954.0,17694180.0
2016-07-05,57800,57800,56600,56700,121966,1003260.0,17694180.0
2016-07-06,56700,57700,56100,56700,67882,1003260.0,17694180.0
2016-07-07,57500,58700,57000,58500,87322,1035110.0,17694180.0
