케이엠더블유(032500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-12-28,3242,3358,3212,3301,39021,109963.0,16100000.0
2010-12-29,3271,3367,3256,3339,14863,111251.0,16100000.0
2010-12-30,3401,3411,3305,3392,15192,113022.0,16100000.0
2011-01-03,3508,3706,3421,3644,113269,121394.0,16100000.0
2011-01-04,3696,3730,3580,3648,50897,121555.0,16100000.0
2011-01-05,3701,3701,3599,3629,42304,120911.0,16100000.0
2011-01-06,3628,3677,3541,3610,51391,120267.0,16100000.0
2011-01-07,3537,3609,3493,3528,44804,117530.0,16100000.0
2011-01-10,3551,3551,3382,3402,77215,113344.0,16100000.0
2011-01-11,3372,3411,3324,3359,44923,111895.0,16100000.0
2011-01-12,3440,3440,3348,3421,20852,113988.0,16100000.0
2011-01-13,3464,3474,3372,3431,26560,114310.0,16100000.0
2011-01-14,3425,3430,3334,3426,33592,114149.0,16100000.0
2011-01-17,3425,3459,3382,3383,37044,112700.0,16100000.0
2011-01-18,3309,3421,3309,3387,32571,112861.0,16100000.0
2011-01-19,3338,3411,3338,3368,26024,112217.0,16100000.0
2011-01-20,3401,3551,3266,3354,59911,111734.0,16100000.0
2011-01-21,3294,3377,3294,3354,29288,111734.0,16100000.0
2011-01-24,3353,3401,3246,3320,34542,110607.0,16100000.0
2011-01-25,3367,3372,3198,3267,28033,108836.0,16100000.0
2011-01-26,3425,3522,3290,3407,87631,113505.0,16100000.0
2011-01-27,3430,3667,3425,3648,239123,121555.0,16100000.0
2011-01-28,3648,3648,3430,3431,117882,114310.0,16100000.0
2011-01-31,3353,3430,3237,3296,70642,109802.0,16100000.0
2011-02-01,3295,3382,3295,3363,41332,112056.0,16100000.0
2011-02-07,3377,3421,3324,3368,31465,112217.0,16100000.0
2011-02-08,3358,3406,3309,3392,30418,113022.0,16100000.0
2011-02-09,3392,3421,3309,3354,28392,111734.0,16100000.0
2011-02-10,3352,3474,3348,3349,22835,111573.0,16100000.0
2011-02-11,3377,3377,3174,3272,61772,108997.0,16100000.0
2011-02-14,3261,3329,3208,3218,50169,107226.0,16100000.0
2011-02-15,3174,3237,3020,3049,105355,101591.0,16100000.0
2011-02-16,3082,3082,2947,3015,77800,100464.0,16100000.0
2011-02-17,3020,3044,2942,2957,30306,98532.0,16100000.0
2011-02-18,3000,3020,2923,2953,27399,98371.0,16100000.0
2011-02-21,2986,2986,2894,2957,23118,98532.0,16100000.0
2011-02-22,2923,2957,2846,2851,43704,94990.0,16100000.0
2011-02-23,2739,2899,2739,2841,32068,94668.0,16100000.0
2011-02-24,2778,2947,2778,2851,20490,94990.0,16100000.0
2011-02-25,2860,2860,2691,2783,91326,92736.0,16100000.0
2011-02-28,2754,2812,2696,2769,29225,92253.0,16100000.0
2011-03-02,2686,2797,2652,2706,44163,90160.0,16100000.0
2011-03-03,2744,2783,2701,2740,21521,91287.0,16100000.0
2011-03-04,2749,2976,2710,2928,43435,97566.0,16100000.0
2011-03-07,2928,2947,2875,2880,19607,95956.0,16100000.0
2011-03-08,2778,2942,2778,2899,29000,96600.0,16100000.0
2011-03-09,2889,2933,2875,2904,20845,96761.0,16100000.0
2011-03-10,2860,2918,2855,2856,14971,95151.0,16100000.0
2011-03-11,2778,2875,2778,2808,14594,93541.0,16100000.0
2011-03-14,2788,2841,2676,2745,30991,91448.0,16100000.0
2011-03-15,2672,2759,2512,2576,32656,85813.0,16100000.0
2011-03-16,2546,2638,2425,2426,66791,80822.0,16100000.0
2011-03-17,2372,2411,2302,2346,78646,78166.0,16100000.0
2011-03-18,2324,2430,2324,2387,77969,79534.0,16100000.0
2011-03-21,2396,2502,2396,2484,35794,82754.0,16100000.0
2011-03-22,2483,2604,2483,2600,28733,86618.0,16100000.0
2011-03-23,2609,2623,2546,2576,23651,85813.0,16100000.0
2011-03-24,2614,2701,2594,2672,26941,89033.0,16100000.0
2011-03-25,2691,2788,2662,2706,25560,90160.0,16100000.0
2011-03-28,2725,2749,2667,2726,19392,90804.0,16100000.0
2011-03-29,2725,2870,2725,2740,26588,91287.0,16100000.0
2011-03-30,2744,2768,2657,2745,21584,91448.0,16100000.0
2011-03-31,2773,2773,2710,2740,9534,91287.0,16100000.0
2011-04-01,2720,2730,2614,2672,50818,89033.0,16100000.0
2011-04-04,2768,2768,2614,2687,30089,89516.0,16100000.0
2011-04-05,2754,2754,2667,2701,32042,89999.0,16100000.0
2011-04-06,2662,2691,2594,2614,37105,87101.0,16100000.0
2011-04-07,2681,2681,2565,2610,24617,86940.0,16100000.0
2011-04-08,2609,2643,2589,2624,33752,87423.0,16100000.0
2011-04-11,2628,2701,2575,2576,22101,85813.0,16100000.0
2011-04-12,2541,2604,2488,2508,24724,83559.0,16100000.0
2011-04-13,2512,2546,2483,2513,10313,83720.0,16100000.0
2011-04-14,2560,2618,2493,2605,24632,86779.0,16100000.0
2011-04-15,2585,2657,2565,2605,20467,86779.0,16100000.0
2011-04-18,2604,2633,2512,2561,20563,85330.0,16100000.0
2011-04-19,2541,2565,2449,2460,33854,81949.0,16100000.0
2011-04-20,2478,2551,2464,2537,23552,84525.0,16100000.0
2011-04-21,2512,2556,2449,2450,38275,81627.0,16100000.0
2011-04-22,2454,2493,2420,2465,45528,82110.0,16100000.0
2011-04-25,2488,2546,2459,2518,27425,83881.0,16100000.0
2011-04-26,2488,2536,2444,2489,24789,82915.0,16100000.0
2011-04-27,2488,2522,2440,2465,23745,82110.0,16100000.0
2011-04-28,2483,2570,2478,2523,26439,84042.0,16100000.0
2011-04-29,2560,2560,2454,2508,17528,83559.0,16100000.0
2011-05-02,2507,2560,2440,2440,18243,81305.0,16100000.0
2011-05-03,2430,2488,2411,2455,29701,81788.0,16100000.0
2011-05-04,2478,2478,2420,2450,10181,81627.0,16100000.0
2011-05-06,2498,2498,2275,2370,29572,78970.0,16100000.0
2011-05-09,2370,2401,2295,2344,25748,78085.0,16100000.0
2011-05-11,2343,2389,2326,2368,19148,78890.0,16100000.0
2011-05-12,2353,2377,2285,2344,17589,78085.0,16100000.0
2011-05-13,2387,2420,2343,2416,18132,80500.0,16100000.0
2011-05-16,2449,2643,2314,2370,54855,78970.0,16100000.0
2011-05-17,2370,2401,2232,2298,51728,76556.0,16100000.0
2011-05-18,2297,2307,2258,2271,32806,75670.0,16100000.0
2011-05-19,2271,2314,2227,2271,10503,75670.0,16100000.0
2011-05-20,2271,2290,2184,2233,21592,74382.0,16100000.0
2011-05-23,2174,2271,2106,2131,22369,71001.0,16100000.0
2011-05-24,2174,2174,2082,2102,10153,70035.0,16100000.0
2011-05-25,2077,2126,2029,2088,22393,69552.0,16100000.0
2011-05-26,2007,2123,2007,2107,34454,70196.0,16100000.0
2011-05-27,2111,2111,2036,2078,9457,69230.0,16100000.0
2011-05-30,2053,2114,2039,2071,20603,68988.0,16100000.0
2011-05-31,2114,2114,1927,1928,63564,64239.0,16100000.0
2011-06-01,1932,2005,1884,1972,33090,65688.0,16100000.0
2011-06-02,1971,1976,1891,1933,16630,64400.0,16100000.0
2011-06-03,1966,1966,1884,1928,15331,64239.0,16100000.0
2011-06-07,1879,1923,1807,1858,28308,61904.0,16100000.0
2011-06-08,1812,1857,1807,1817,14766,60536.0,16100000.0
2011-06-09,1787,1833,1787,1832,18033,61019.0,16100000.0
2011-06-10,1826,1908,1826,1863,15851,62066.0,16100000.0
2011-06-13,1860,1860,1799,1834,10130,61100.0,16100000.0
2011-06-14,1840,1884,1812,1875,13911,62468.0,16100000.0
2011-06-15,1879,1911,1857,1894,4482,63112.0,16100000.0
2011-06-16,1874,1908,1862,1904,11656,63434.0,16100000.0
2011-06-17,1889,2019,1889,1996,23905,66493.0,16100000.0
2011-06-20,2051,2051,1971,1981,6760,66010.0,16100000.0
2011-06-21,1993,2046,1990,2010,10956,66976.0,16100000.0
2011-06-22,2029,2191,2029,2136,49342,71162.0,16100000.0
2011-06-23,2140,2329,2135,2271,58132,75670.0,16100000.0
2011-06-24,2324,2355,2280,2356,34943,78488.0,16100000.0
2011-06-27,2333,2355,2275,2276,12792,75831.0,16100000.0
2011-06-28,2321,2413,2321,2382,17309,79373.0,16100000.0
2011-06-29,2416,2425,2319,2382,22156,79373.0,16100000.0
2011-06-30,2297,2391,2297,2339,20300,77924.0,16100000.0
2011-07-01,2348,2370,2324,2346,19550,78166.0,16100000.0
2011-07-04,2367,2396,2319,2327,11735,77522.0,16100000.0
2011-07-05,2271,2341,2251,2283,13696,76072.0,16100000.0
2011-07-06,2285,2295,2200,2223,17584,74060.0,16100000.0
2011-07-07,2200,2263,2179,2221,12975,73980.0,16100000.0
2011-07-08,2184,2234,2164,2223,15731,74060.0,16100000.0
2011-07-11,2222,2522,2186,2465,125258,82110.0,16100000.0
2011-07-12,2498,2831,2464,2552,443070,85008.0,16100000.0
2011-07-13,2551,2580,2343,2368,111942,78890.0,16100000.0
2011-07-14,2374,2411,2300,2332,26467,77682.0,16100000.0
2011-07-15,2295,2413,2285,2390,51654,79614.0,16100000.0
2011-07-18,2377,2585,2377,2445,73498,81466.0,16100000.0
2011-07-19,2488,2541,2396,2508,72907,83559.0,16100000.0
2011-07-20,2609,2609,2531,2590,67220,86296.0,16100000.0
2011-07-21,2589,2976,2589,2851,551351,94990.0,16100000.0
2011-07-22,2899,2986,2860,2885,173983,96117.0,16100000.0
2011-07-25,2899,2933,2763,2764,79216,92092.0,16100000.0
2011-07-26,2730,2850,2730,2754,51420,91770.0,16100000.0
2011-07-27,2763,2817,2623,2740,104261,91287.0,16100000.0
2011-07-28,2667,2730,2623,2629,84223,87584.0,16100000.0
2011-07-29,2643,2701,2570,2624,34929,87423.0,16100000.0
2011-08-01,2614,2730,2585,2730,30859,90965.0,16100000.0
2011-08-02,2831,2831,2652,2663,40503,88711.0,16100000.0
2011-08-03,2623,2696,2560,2639,37291,87906.0,16100000.0
2011-08-04,2710,2710,2440,2610,24762,86940.0,16100000.0
2011-08-05,2384,2416,2229,2320,67238,77280.0,16100000.0
2011-08-08,2314,2367,1995,2003,49238,66734.0,16100000.0
2011-08-09,1749,1981,1703,1909,90819,63595.0,16100000.0
2011-08-10,1942,2114,1942,2083,61611,69391.0,16100000.0
2011-08-11,1845,2145,1845,2134,40380,71082.0,16100000.0
2011-08-12,2167,2261,2142,2179,58909,72611.0,16100000.0
2011-08-16,2292,2367,2246,2332,55915,77682.0,16100000.0
2011-08-17,2411,2411,2316,2337,33202,77844.0,16100000.0
2011-08-18,2290,2365,2171,2320,44242,77280.0,16100000.0
2011-08-19,2179,2205,2053,2119,45591,70598.0,16100000.0
2011-08-22,2014,2171,2014,2114,16126,70438.0,16100000.0
2011-08-23,2099,2159,2077,2078,30956,69230.0,16100000.0
2011-08-24,2174,2174,2053,2076,17504,69150.0,16100000.0
2011-08-25,2150,2150,2007,2059,12782,68586.0,16100000.0
2011-08-26,2121,2232,2111,2150,38782,71645.0,16100000.0
2011-08-29,2295,2295,2171,2189,18980,72933.0,16100000.0
2011-08-30,2191,2266,2167,2167,20770,72208.0,16100000.0
2011-08-31,2174,2220,2159,2163,17086,72048.0,16100000.0
2011-09-01,2193,2234,2111,2112,25631,70357.0,16100000.0
2011-09-02,2111,2174,2063,2112,18930,70357.0,16100000.0
2011-09-05,2123,2171,2029,2054,13986,68425.0,16100000.0
2011-09-06,2024,2123,1956,2102,16791,70035.0,16100000.0
2011-09-07,2053,2164,2051,2119,15208,70598.0,16100000.0
2011-09-08,2082,2121,2077,2078,7344,69230.0,16100000.0
2011-09-09,2077,2116,2027,2056,12911,68506.0,16100000.0
2011-09-14,2099,2126,1973,1974,14064,65768.0,16100000.0
2011-09-15,2075,2087,1976,1981,6140,66010.0,16100000.0
2011-09-16,2027,2070,2005,2025,8545,67459.0,16100000.0
2011-09-19,2101,2101,2005,2027,23958,67540.0,16100000.0
2011-09-20,2029,2329,2029,2329,409028,77602.0,16100000.0
2011-09-21,2488,2580,2382,2395,540787,79776.0,16100000.0
2011-09-22,2394,2394,2285,2300,64996,76636.0,16100000.0
2011-09-23,2169,2208,2077,2129,72479,70920.0,16100000.0
2011-09-26,2179,2179,1809,1921,73687,63998.0,16100000.0
2011-09-27,1952,2070,1942,2071,64693,68988.0,16100000.0
2011-09-28,2087,2174,1985,1986,29413,66171.0,16100000.0
2011-09-29,1908,2027,1908,2022,16311,67378.0,16100000.0
2011-09-30,2024,2053,1973,2022,36994,67378.0,16100000.0
2011-10-04,1903,1993,1828,1902,22034,63354.0,16100000.0
2011-10-05,1884,1942,1795,1834,52412,61100.0,16100000.0
2011-10-06,1869,1930,1857,1899,32692,63273.0,16100000.0
2011-10-07,1937,2029,1923,2020,32402,67298.0,16100000.0
2011-10-10,2029,2029,1959,2010,16579,66976.0,16100000.0
2011-10-11,2043,2043,1964,2006,33746,66815.0,16100000.0
2011-10-12,1981,2053,1981,2030,21796,67620.0,16100000.0
2011-10-13,2034,2135,2027,2102,50299,70035.0,16100000.0
2011-10-14,2111,2391,2111,2242,160779,74704.0,16100000.0
2011-10-17,2213,2280,2174,2223,43444,74060.0,16100000.0
2011-10-18,2213,2287,2138,2218,36059,73899.0,16100000.0
2011-10-19,2179,2261,2135,2170,73730,72289.0,16100000.0
2011-10-20,2184,2184,2094,2095,31849,69794.0,16100000.0
2011-10-21,2082,2169,2080,2124,21290,70760.0,16100000.0
2011-10-24,2203,2203,2109,2150,40139,71645.0,16100000.0
2011-10-25,2362,2362,2222,2271,79753,75670.0,16100000.0
2011-10-26,2213,2411,2213,2392,83341,79695.0,16100000.0
2011-10-27,2391,2643,2377,2585,135223,86135.0,16100000.0
2011-10-28,2623,2730,2551,2590,78864,86296.0,16100000.0
2011-10-31,2672,2672,2512,2537,34953,84525.0,16100000.0
2011-11-01,2440,2633,2440,2619,50048,87262.0,16100000.0
2011-11-02,2493,2604,2394,2397,61694,79856.0,16100000.0
2011-11-03,2445,2445,2271,2271,25850,75670.0,16100000.0
2011-11-04,2290,2413,2290,2370,44136,78970.0,16100000.0
2011-11-07,2435,2541,2329,2368,41808,78890.0,16100000.0
2011-11-08,2358,2403,2232,2257,72449,75187.0,16100000.0
2011-11-09,2261,2348,2174,2233,74876,74382.0,16100000.0
2011-11-10,2174,2205,2109,2143,27534,71404.0,16100000.0
2011-11-11,2150,2285,2116,2286,37560,76153.0,16100000.0
2011-11-14,2343,2391,2300,2363,73516,78729.0,16100000.0
2011-11-15,2367,2498,2297,2426,210172,80822.0,16100000.0
2011-11-16,2469,2469,2358,2402,38490,80017.0,16100000.0
2011-11-17,2401,2580,2343,2513,90898,83720.0,16100000.0
2011-11-18,2560,2560,2459,2513,33261,83720.0,16100000.0
2011-11-21,2556,2638,2483,2610,46341,86940.0,16100000.0
2011-11-22,2541,2652,2527,2629,28942,87584.0,16100000.0
2011-11-23,2672,2672,2488,2527,24903,84203.0,16100000.0
2011-11-24,2527,2556,2454,2532,15854,84364.0,16100000.0
2011-11-25,2473,2522,2420,2460,21732,81949.0,16100000.0
2011-11-28,2488,2488,2416,2440,14084,81305.0,16100000.0
2011-11-29,2449,2546,2440,2498,22597,83237.0,16100000.0
2011-11-30,2454,2527,2430,2440,22613,81305.0,16100000.0
2011-12-01,2560,2560,2473,2498,39543,83237.0,16100000.0
2011-12-02,2522,2522,2464,2518,10967,83881.0,16100000.0
2011-12-05,2652,2652,2493,2537,8758,84525.0,16100000.0
2011-12-06,2599,2599,2483,2532,11545,84364.0,16100000.0
2011-12-07,2609,2609,2464,2537,21986,84525.0,16100000.0
2011-12-08,2507,2580,2483,2537,9189,84525.0,16100000.0
2011-12-09,2546,2546,2464,2542,20580,84686.0,16100000.0
2011-12-12,2560,2560,2493,2494,17887,83076.0,16100000.0
2011-12-13,2493,2493,2416,2474,15284,82432.0,16100000.0
2011-12-14,2531,2589,2440,2474,21935,82432.0,16100000.0
2011-12-15,2517,2517,2391,2392,30972,79695.0,16100000.0
2011-12-16,2464,2464,2360,2416,34944,80500.0,16100000.0
2011-12-19,2399,2459,2116,2274,41740,75750.0,16100000.0
2011-12-20,2174,2399,2174,2349,39625,78246.0,16100000.0
2011-12-21,2362,2459,2362,2407,22806,80178.0,16100000.0
2011-12-22,2370,2425,2362,2402,14205,80017.0,16100000.0
2011-12-23,2367,2411,2367,2387,12300,79534.0,16100000.0
2011-12-26,2493,2493,2367,2368,17458,78890.0,16100000.0
2011-12-27,2387,2411,2297,2356,5069,78488.0,16100000.0
2011-12-28,2355,2355,2273,2353,8520,78407.0,16100000.0
2011-12-29,2249,2355,2249,2349,3272,78246.0,16100000.0
2012-01-02,2355,2522,2355,2426,11775,80822.0,16100000.0
2012-01-03,2440,2734,2440,2677,143647,89194.0,16100000.0
2012-01-04,2744,2971,2730,2788,262162,92897.0,16100000.0
2012-01-05,2889,2889,2759,2841,68027,94668.0,16100000.0
2012-01-06,2841,2894,2734,2832,39593,94346.0,16100000.0
2012-01-09,2759,2879,2754,2798,28317,93219.0,16100000.0
2012-01-10,2836,2894,2759,2890,41744,96278.0,16100000.0
2012-01-11,2937,2942,2860,2861,32258,95312.0,16100000.0
2012-01-12,2923,3068,2918,2996,118272,99820.0,16100000.0
2012-01-13,3053,3053,2937,2991,24451,99659.0,16100000.0
2012-01-16,3020,3044,2908,2914,40825,97083.0,16100000.0
2012-01-17,2899,3029,2889,2938,24205,97888.0,16100000.0
2012-01-18,2971,2976,2826,2870,40702,95634.0,16100000.0
2012-01-19,2894,3140,2783,2957,147780,98532.0,16100000.0
2012-01-20,3063,3188,2899,2953,249611,98371.0,16100000.0
2012-01-25,2991,2991,2875,2880,28767,95956.0,16100000.0
2012-01-26,2913,2913,2802,2841,47657,94668.0,16100000.0
2012-01-27,2870,2928,2768,2890,24147,96278.0,16100000.0
2012-01-30,2841,2889,2778,2812,17198,93702.0,16100000.0
2012-01-31,2730,2797,2657,2706,75545,90160.0,16100000.0
2012-02-01,2725,2783,2691,2740,24178,91287.0,16100000.0
2012-02-02,2710,2807,2710,2740,48454,91287.0,16100000.0
2012-02-03,2691,2763,2638,2730,34562,90965.0,16100000.0
2012-02-06,2773,2773,2681,2706,28839,90160.0,16100000.0
2012-02-07,2657,2725,2623,2648,67712,88228.0,16100000.0
2012-02-08,2633,2768,2628,2769,51341,92253.0,16100000.0
2012-02-09,2725,2879,2715,2856,51923,95151.0,16100000.0
2012-02-10,2899,2957,2855,2870,59946,95634.0,16100000.0
2012-02-13,2879,2889,2826,2861,19593,95312.0,16100000.0
2012-02-14,2875,2875,2807,2851,30160,94990.0,16100000.0
2012-02-15,2971,3005,2870,2924,151179,97405.0,16100000.0
2012-02-16,3020,3020,2894,2924,42877,97405.0,16100000.0
2012-02-17,2971,2971,2913,2948,20465,98210.0,16100000.0
2012-02-20,2923,3029,2551,2895,54118,96439.0,16100000.0
2012-02-21,2870,2971,2768,2899,103921,96600.0,16100000.0
2012-02-22,2908,2995,2797,2856,55275,95151.0,16100000.0
2012-02-23,2855,2889,2744,2754,32759,91770.0,16100000.0
2012-02-24,2759,2850,2715,2759,24435,91931.0,16100000.0
2012-02-27,2744,2831,2705,2706,25370,90160.0,16100000.0
2012-02-28,2710,2778,2705,2754,22763,91770.0,16100000.0
2012-02-29,2821,2821,2730,2774,15859,92414.0,16100000.0
2012-03-02,2754,2792,2734,2764,9364,92092.0,16100000.0
2012-03-05,2783,2783,2657,2692,25569,89677.0,16100000.0
2012-03-06,2701,2730,2657,2697,24224,89838.0,16100000.0
2012-03-07,2676,2710,2643,2711,33848,90321.0,16100000.0
2012-03-08,2749,2826,2720,2812,34382,93702.0,16100000.0
2012-03-09,2821,2850,2773,2851,37695,94990.0,16100000.0
2012-03-12,3014,3077,2952,3040,114465,101269.0,16100000.0
2012-03-13,3049,3073,2976,3030,51147,100947.0,16100000.0
2012-03-14,3034,3270,3029,3214,165937,107065.0,16100000.0
2012-03-15,3236,3280,3140,3243,99681,108031.0,16100000.0
2012-03-16,3285,3309,3193,3247,35817,108192.0,16100000.0
2012-03-19,3372,3479,3227,3252,209982,108353.0,16100000.0
2012-03-20,3222,3309,3193,3286,55720,109480.0,16100000.0
2012-03-21,3285,3309,3218,3281,27735,109319.0,16100000.0
2012-03-22,3329,3329,3222,3262,29275,108675.0,16100000.0
2012-03-23,3247,3435,3198,3397,83010,113183.0,16100000.0
2012-03-26,3430,3430,3372,3421,34323,113988.0,16100000.0
2012-03-27,3406,3527,3406,3489,61743,116242.0,16100000.0
2012-03-28,3479,3498,3367,3407,65324,113505.0,16100000.0
2012-03-29,3406,3406,3314,3325,26244,110768.0,16100000.0
2012-03-30,3266,3421,3266,3397,23760,113183.0,16100000.0
2012-04-02,3396,3464,3363,3383,20120,112700.0,16100000.0
2012-04-03,3377,3377,3232,3334,46377,111090.0,16100000.0
2012-04-04,3338,3401,3092,3214,41404,107065.0,16100000.0
2012-04-05,3145,3329,3087,3330,45385,110929.0,16100000.0
2012-04-06,3343,3353,3276,3305,30464,110124.0,16100000.0
2012-04-09,3155,3348,3155,3286,18287,109480.0,16100000.0
2012-04-10,3212,3328,3212,3301,19158,109963.0,16100000.0
2012-04-12,3314,3324,3237,3320,20571,110607.0,16100000.0
2012-04-13,3309,3425,3305,3412,28352,113666.0,16100000.0
2012-04-16,3411,3420,3358,3383,11516,112700.0,16100000.0
2012-04-17,3474,3474,3236,3383,64770,112700.0,16100000.0
2012-04-18,3406,3430,3309,3368,33598,112217.0,16100000.0
2012-04-19,3367,3396,3324,3334,10635,111090.0,16100000.0
2012-04-20,3251,3377,3251,3301,6810,109963.0,16100000.0
2012-04-23,3266,3334,3251,3330,22981,110929.0,16100000.0
2012-04-24,3319,3324,3256,3286,13383,109480.0,16100000.0
2012-04-25,3285,3382,3236,3301,17566,109963.0,16100000.0
2012-04-26,3305,3358,3208,3252,19790,108353.0,16100000.0
2012-04-27,3256,3372,3218,3223,22084,107387.0,16100000.0
2012-04-30,3290,3290,3198,3286,12381,109480.0,16100000.0
2012-05-02,3222,3430,3222,3431,47560,114310.0,16100000.0
2012-05-03,3430,3696,3430,3581,76412,119301.0,16100000.0
2012-05-04,3575,3638,3532,3561,54224,118657.0,16100000.0
2012-05-07,3595,3653,3532,3653,57336,121716.0,16100000.0
2012-05-08,3657,3788,3599,3682,148719,122682.0,16100000.0
2012-05-09,3681,3768,3657,3711,42836,123648.0,16100000.0
2012-05-10,3677,3720,3628,3668,23280,122199.0,16100000.0
2012-05-11,3614,3686,3522,3586,29597,119462.0,16100000.0
2012-05-14,3585,3677,3411,3445,30912,114793.0,16100000.0
2012-05-15,3440,3445,3261,3421,58829,113988.0,16100000.0
2012-05-16,3319,3420,3319,3349,28029,111573.0,16100000.0
2012-05-17,3261,3358,3193,3291,68321,109641.0,16100000.0
2012-05-18,3213,3334,3097,3165,48803,105455.0,16100000.0
2012-05-21,3096,3218,3077,3093,14198,103040.0,16100000.0
2012-05-22,3097,3237,3097,3238,16558,107870.0,16100000.0
2012-05-23,3237,3285,3164,3257,13939,108514.0,16100000.0
2012-05-24,3290,3290,3218,3243,20357,108031.0,16100000.0
2012-05-25,3189,3285,3189,3262,6418,108675.0,16100000.0
2012-05-29,3111,3300,3111,3301,19384,109963.0,16100000.0
2012-05-30,3236,3300,3222,3301,10715,109963.0,16100000.0
2012-05-31,3222,3270,3145,3204,7190,106743.0,16100000.0
2012-06-01,3285,3285,3189,3214,9273,107065.0,16100000.0
2012-06-04,3135,3164,2957,3044,27699,101430.0,16100000.0
2012-06-05,3010,3116,2995,3040,12048,101269.0,16100000.0
2012-06-07,3049,3116,2585,3054,43336,101752.0,16100000.0
2012-06-08,3020,3092,2836,2899,27170,96600.0,16100000.0
2012-06-11,2899,2995,2768,2822,51988,94024.0,16100000.0
2012-06-12,2778,2821,2715,2754,45038,91770.0,16100000.0
2012-06-13,2850,2884,2739,2788,6286,92897.0,16100000.0
2012-06-14,2788,2817,2739,2793,7742,93058.0,16100000.0
2012-06-15,2792,2812,2705,2783,15190,92736.0,16100000.0
2012-06-18,2802,2817,2754,2779,23658,92575.0,16100000.0
2012-06-19,2744,2807,2734,2774,14360,92414.0,16100000.0
2012-06-20,2773,2826,2759,2827,29595,94185.0,16100000.0
2012-06-21,2807,2913,2807,2856,31176,95151.0,16100000.0
2012-06-22,2855,2894,2812,2827,8410,94185.0,16100000.0
2012-06-25,2952,2952,2802,2841,9991,94668.0,16100000.0
2012-06-26,2850,2899,2831,2870,13457,95634.0,16100000.0
2012-06-27,2894,2995,2831,2943,21992,98049.0,16100000.0
2012-06-28,2962,3044,2922,2948,17559,98210.0,16100000.0
2012-06-29,2976,2976,2870,2895,17211,96439.0,16100000.0
2012-07-02,2918,2966,2826,2880,20282,95956.0,16100000.0
2012-07-03,2879,2942,2850,2890,8589,96278.0,16100000.0
2012-07-04,2913,2918,2763,2827,11038,94185.0,16100000.0
2012-07-05,2802,2850,2778,2827,38117,94185.0,16100000.0
2012-07-06,2841,2947,2841,2899,21331,96600.0,16100000.0
2012-07-09,2942,3034,2889,2991,24353,99659.0,16100000.0
2012-07-10,2981,3024,2759,2938,7256,97888.0,16100000.0
2012-07-11,2942,2942,2831,2899,4115,96600.0,16100000.0
2012-07-12,2894,2971,2850,2899,15572,96600.0,16100000.0
2012-07-13,2923,2947,2826,2909,7879,96922.0,16100000.0
2012-07-16,2976,2976,2802,2841,16126,94668.0,16100000.0
2012-07-17,2797,2841,2754,2832,10864,94346.0,16100000.0
2012-07-18,2875,2875,2763,2832,5156,94346.0,16100000.0
2012-07-19,2850,2850,2778,2832,8263,94346.0,16100000.0
2012-07-20,2846,2962,2841,2919,18860,97244.0,16100000.0
2012-07-23,2923,2923,2754,2754,10749,91770.0,16100000.0
2012-07-24,2860,2875,2797,2837,8156,94507.0,16100000.0
2012-07-25,2894,2952,2817,2851,10922,94990.0,16100000.0
2012-07-26,2865,2962,2865,2948,14411,98210.0,16100000.0
2012-07-27,2966,2971,2928,2957,2450,98532.0,16100000.0
2012-07-30,3014,3014,2922,2972,7031,99015.0,16100000.0
2012-07-31,3034,3034,2971,2996,6160,99820.0,16100000.0
2012-08-01,2952,3029,2947,3011,15649,100303.0,16100000.0
2012-08-02,3034,3039,2966,3015,8126,100464.0,16100000.0
2012-08-03,3014,3034,2995,3030,9392,100947.0,16100000.0
2012-08-06,3044,3319,3024,3228,235402,107548.0,16100000.0
2012-08-07,3309,3420,3256,3267,130763,108836.0,16100000.0
2012-08-08,3285,3363,3174,3194,56301,106421.0,16100000.0
2012-08-09,3193,3266,3174,3267,48235,108836.0,16100000.0
2012-08-10,3309,3309,3164,3165,33021,105455.0,16100000.0
2012-08-13,3150,3227,3150,3189,22827,106260.0,16100000.0
2012-08-14,3218,3261,3184,3223,32572,107387.0,16100000.0
2012-08-16,3237,3290,3164,3286,34167,109480.0,16100000.0
2012-08-17,3319,3348,3276,3301,14944,109963.0,16100000.0
2012-08-20,3314,3416,3251,3402,49306,113344.0,16100000.0
2012-08-21,3459,3459,3363,3387,25792,112861.0,16100000.0
2012-08-22,3430,3522,3334,3378,74761,112539.0,16100000.0
2012-08-23,3343,3348,3247,3281,67013,109319.0,16100000.0
2012-08-24,3280,3324,3213,3238,27510,107870.0,16100000.0
2012-08-27,3155,3227,3068,3160,28756,105294.0,16100000.0
2012-08-28,3150,3155,3077,3117,10107,103845.0,16100000.0
2012-08-29,3077,3160,3077,3156,25916,105133.0,16100000.0
2012-08-30,3155,3188,3102,3151,11821,104972.0,16100000.0
2012-08-31,3150,3150,3092,3136,16094,104489.0,16100000.0
2012-09-03,3135,3164,2976,3112,43437,103684.0,16100000.0
2012-09-04,3058,3135,3020,3073,18829,102396.0,16100000.0
2012-09-05,3073,3111,3044,3073,9365,102396.0,16100000.0
2012-09-06,3072,3222,3044,3185,83885,106099.0,16100000.0
