미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-19,13658,13658,13375,13517,10485,109933.0,7660828.0
2016-08-22,13658,13658,13281,13423,7805,109167.0,7660828.0
2016-08-23,13423,13564,13281,13423,7718,109167.0,7660828.0
2016-08-24,13423,13469,13187,13282,19015,108018.0,7660828.0
2016-08-25,13234,13987,13234,13659,24504,111082.0,7660828.0
2016-08-26,13752,13799,13234,13329,25901,108401.0,7660828.0
2016-08-29,13516,13516,12904,12953,24767,105336.0,7660828.0
2016-08-30,13092,13281,12857,12953,11605,105336.0,7660828.0
2016-08-31,13092,13092,12622,12810,15023,104187.0,7660828.0
2016-09-01,12857,13092,12622,12623,12112,102655.0,7660828.0
2016-09-02,12998,13092,12528,12669,6447,103038.0,7660828.0
2016-09-05,13140,13187,12669,12810,7588,104187.0,7660828.0
2016-09-06,12622,13140,12622,12905,4052,104953.0,7660828.0
2016-09-07,13140,13140,12574,12764,5973,103804.0,7660828.0
2016-09-08,12669,12904,12433,12717,2193,103421.0,7660828.0
2016-09-09,13046,13046,12245,12669,7423,103038.0,7660828.0
2016-09-12,12951,12951,12339,12623,4926,102655.0,7660828.0
2016-09-13,12622,12998,12622,12858,7445,104570.0,7660828.0
2016-09-19,12857,13375,12857,13235,15949,107635.0,7660828.0
2016-09-20,13423,13423,13092,13187,7253,107252.0,7660828.0
2016-09-21,13423,13423,13140,13423,5879,109167.0,7660828.0
2016-09-22,13469,13658,13328,13612,14711,110699.0,7660828.0
2016-09-23,13564,13705,13187,13471,12633,109550.0,7660828.0
2016-09-26,13281,13705,13281,13423,12825,109167.0,7660828.0
2016-09-27,13281,13516,13281,13517,7774,109933.0,7660828.0
2016-09-28,13564,13658,13328,13471,9557,109550.0,7660828.0
2016-09-29,13658,13705,13328,13471,7655,109550.0,7660828.0
2016-09-30,13752,13752,13281,13471,6339,109550.0,7660828.0
2016-10-04,13469,14600,13469,14082,59385,114529.0,7660828.0
2016-10-05,14411,14553,14034,14130,28570,114912.0,7660828.0
2016-10-06,14129,14929,14034,14554,33851,118360.0,7660828.0
2016-10-07,14553,14741,14176,14412,17982,117211.0,7660828.0
2016-10-10,14459,14741,14034,14412,16104,117211.0,7660828.0
2016-10-11,14505,15447,14317,15354,50221,124871.0,7660828.0
2016-10-12,15400,18085,15354,17426,305514,141725.0,7660828.0
2016-10-13,17143,18180,17002,17285,102128,140576.0,7660828.0
2016-10-14,17614,18462,16955,17333,117983,140959.0,7660828.0
2016-10-17,18839,18839,17426,17709,112574,144024.0,7660828.0
2016-10-18,17803,17803,16672,16908,59260,137512.0,7660828.0
2016-10-19,16813,16813,16013,16390,68521,133298.0,7660828.0
2016-10-20,16249,16436,15542,15590,71406,126787.0,7660828.0
2016-10-21,15636,16060,15306,15449,48354,125638.0,7660828.0
2016-10-24,15542,16013,15400,15920,25346,129468.0,7660828.0
2016-10-25,15777,16013,15447,15543,23130,126404.0,7660828.0
2016-10-26,15589,15730,15354,15636,19015,127170.0,7660828.0
2016-10-27,15730,16342,15636,16108,52619,131000.0,7660828.0
2016-10-28,16342,16342,15824,16013,20804,130234.0,7660828.0
2016-10-31,16249,16249,15542,15684,21268,127553.0,7660828.0
2016-11-01,15918,15965,15165,15213,32584,123722.0,7660828.0
2016-11-02,15023,15354,13658,14318,57202,116445.0,7660828.0
2016-11-03,14317,14882,14223,14884,15815,121041.0,7660828.0
2016-11-04,14788,14929,14647,14836,14568,120658.0,7660828.0
2016-11-07,14929,15306,14929,15166,7767,123339.0,7660828.0
2016-11-08,15542,16060,15400,15778,17932,128319.0,7660828.0
2016-11-09,15872,15965,14647,15072,53961,122573.0,7660828.0
2016-11-10,15683,15730,15306,15590,17694,126787.0,7660828.0
2016-11-11,15542,15872,15354,15684,13081,127553.0,7660828.0
2016-11-14,15259,15824,15165,15778,10889,128319.0,7660828.0
2016-11-15,15730,16060,15683,15967,9535,129851.0,7660828.0
2016-11-16,16201,16295,16013,16155,9952,131383.0,7660828.0
2016-11-17,16295,16295,15636,16202,9018,131766.0,7660828.0
2016-11-18,16013,16436,15965,16202,16942,131766.0,7660828.0
2016-11-21,16295,16295,15730,15872,12278,129085.0,7660828.0
2016-11-22,15824,16107,15636,15967,11151,129851.0,7660828.0
2016-11-23,16060,16060,15495,15543,12487,126404.0,7660828.0
2016-11-24,15730,15824,15447,15778,5438,128319.0,7660828.0
2016-11-25,15542,15918,15542,15778,12886,128319.0,7660828.0
2016-11-28,15777,15965,15589,15778,19163,128319.0,7660828.0
2016-11-29,15777,15918,15730,15872,3715,129085.0,7660828.0
2016-11-30,15730,15918,15730,15920,3177,129468.0,7660828.0
2016-12-01,15730,15918,15636,15920,8155,129468.0,7660828.0
2016-12-02,15918,15918,15259,15684,14099,127553.0,7660828.0
2016-12-05,15918,15918,15212,15213,12727,123722.0,7660828.0
2016-12-06,15354,15636,15354,15590,11204,126787.0,7660828.0
2016-12-07,15589,15730,15400,15449,10842,125638.0,7660828.0
2016-12-08,15495,15777,15495,15684,7873,127553.0,7660828.0
2016-12-09,15683,19075,15683,17426,113970,141725.0,7660828.0
2016-12-12,17614,17896,17331,17756,39945,144407.0,7660828.0
2016-12-13,17944,18368,17520,18321,36622,149003.0,7660828.0
2016-12-14,18462,18698,17896,18275,40693,148620.0,7660828.0
2016-12-15,18462,19545,17944,18839,49703,153217.0,7660828.0
2016-12-16,18886,19404,18698,18793,24493,152834.0,7660828.0
2016-12-19,18791,19027,18603,18746,24569,152450.0,7660828.0
2016-12-20,18744,19027,17944,18228,29726,148237.0,7660828.0
2016-12-21,17991,18321,17520,17615,43459,143257.0,7660828.0
2016-12-22,17708,17991,17567,17992,13884,146322.0,7660828.0
2016-12-23,17991,18180,17662,18039,14287,146705.0,7660828.0
2016-12-26,18038,18180,17755,17992,7618,146322.0,7660828.0
2016-12-27,17991,18791,17991,18462,29164,150152.0,7660828.0
2016-12-28,18462,18791,17849,18228,23762,148237.0,7660828.0
2016-12-29,17896,18273,17803,18275,13760,148620.0,7660828.0
2017-01-02,18368,20111,18038,19782,52537,160877.0,7660828.0
2017-01-03,19781,20063,19498,19546,21648,158962.0,7660828.0
2017-01-04,19404,19686,18886,19311,31670,157047.0,7660828.0
2017-01-05,19027,19781,19027,19782,12546,160877.0,7660828.0
2017-01-06,19593,22230,19593,21242,97517,172752.0,7660828.0
2017-01-09,21382,22937,21052,22514,79358,183094.0,7660828.0
2017-01-10,22607,22937,22042,22089,26363,179646.0,7660828.0
2017-01-11,22088,22653,21524,22137,24297,180029.0,7660828.0
2017-01-12,22230,22230,20911,21195,59046,172369.0,7660828.0
2017-01-13,21099,21617,20958,21242,16857,172752.0,7660828.0
2017-01-16,21335,21335,20675,20770,21436,168921.0,7660828.0
2017-01-17,20770,21052,20157,20629,19990,167772.0,7660828.0
2017-01-18,20770,20770,20252,20535,15411,167006.0,7660828.0
2017-01-19,20629,22371,20629,21289,48982,173135.0,7660828.0
2017-01-20,21052,21617,20911,21289,17552,173135.0,7660828.0
2017-01-23,21335,21712,21194,21242,13911,172752.0,7660828.0
2017-01-24,21240,22088,21194,21336,14025,173518.0,7660828.0
2017-01-25,21335,21665,21006,21336,10905,173518.0,7660828.0
2017-01-26,21335,21570,21240,21477,13941,174667.0,7660828.0
2017-01-31,21288,22276,21288,21996,14421,178880.0,7660828.0
2017-02-01,21994,23219,21994,22984,25354,186924.0,7660828.0
2017-02-02,23360,25197,22748,24491,83630,199182.0,7660828.0
2017-02-03,24491,24632,23832,24491,32535,199182.0,7660828.0
2017-02-06,24491,24584,23455,23832,29226,193819.0,7660828.0
2017-02-07,23643,23784,22842,23126,17743,188073.0,7660828.0
2017-02-08,23125,23219,22512,23173,17682,188456.0,7660828.0
2017-02-09,23171,23171,22748,23173,10316,188456.0,7660828.0
2017-02-10,23171,24538,23171,23738,41584,193053.0,7660828.0
2017-02-13,23596,24914,23596,24822,32510,201863.0,7660828.0
2017-02-14,24961,26233,24961,26235,51569,213354.0,7660828.0
2017-02-15,26186,26186,25338,25951,19926,211056.0,7660828.0
2017-02-16,26092,28212,25809,25904,88849,210673.0,7660828.0
2017-02-17,25809,26892,25574,26187,30928,212971.0,7660828.0
2017-02-20,26657,26657,25527,25858,26631,210290.0,7660828.0
2017-02-21,25951,27552,25574,27553,30652,224079.0,7660828.0
2017-02-22,27835,27928,26846,27129,31889,220632.0,7660828.0
2017-02-23,27317,27835,26940,27600,13074,224462.0,7660828.0
2017-02-24,27599,29106,27505,28872,43682,234804.0,7660828.0
2017-02-27,28871,30095,28871,29908,42437,243231.0,7660828.0
2017-02-28,30048,31697,29766,30661,62186,249360.0,7660828.0
2017-03-02,31272,31838,30143,31839,32304,258936.0,7660828.0
2017-03-03,31932,32450,31085,32405,31991,263532.0,7660828.0
2017-03-06,32074,32592,30143,30803,69671,250509.0,7660828.0
2017-03-07,30849,31791,30566,31133,31093,253190.0,7660828.0
2017-03-08,30990,31697,30896,31085,17697,252807.0,7660828.0
2017-03-09,30896,31272,30708,30992,10830,252041.0,7660828.0
2017-03-10,30754,33439,30613,33441,48550,271959.0,7660828.0
2017-03-13,33439,34475,33204,33441,45514,271959.0,7660828.0
2017-03-14,33534,33911,33062,33393,15639,271576.0,7660828.0
2017-03-15,33439,34664,33345,34052,43978,276939.0,7660828.0
2017-03-16,34287,34570,32921,33582,33175,273109.0,7660828.0
2017-03-17,33722,34570,33204,34477,25170,280386.0,7660828.0
2017-03-20,34993,36548,34993,36549,48647,297240.0,7660828.0
2017-03-21,36924,40504,36924,38198,151888,310647.0,7660828.0
2017-03-22,38620,39892,38055,39375,62948,320223.0,7660828.0
2017-03-23,39986,45685,39939,45639,206534,371167.0,7660828.0
2017-03-24,48511,49265,43848,46910,208519,381509.0,7660828.0
2017-03-27,47569,48511,45874,47947,101535,389936.0,7660828.0
2017-03-28,48888,48888,46721,48136,62800,391468.0,7660828.0
2017-03-29,48040,54257,46816,53881,127975,438199.0,7660828.0
2017-03-30,55670,61228,55105,58120,255338,472673.0,7660828.0
2017-03-31,58590,72343,45779,45780,854304,372316.0,7660828.0
2017-04-03,46721,47757,42294,44132,576831,358910.0,7660828.0
2017-04-04,42530,43518,38714,40129,348981,326351.0,7660828.0
2017-04-05,39563,42341,39563,41306,192523,335927.0,7660828.0
2017-04-06,41399,42012,38856,39658,94989,322521.0,7660828.0
2017-04-07,40033,40222,35606,35795,289123,291111.0,7660828.0
2017-04-10,36501,38337,34475,36360,301564,295708.0,7660828.0
2017-04-11,36265,38856,35794,38668,136221,314477.0,7660828.0
2017-04-12,38903,40504,38150,39845,230749,324053.0,7660828.0
2017-04-13,40410,40834,39656,39987,100109,325202.0,7660828.0
2017-04-14,39091,39751,36218,36643,136339,298006.0,7660828.0
2017-04-17,36030,38620,36030,37680,85107,306433.0,7660828.0
2017-04-18,37678,38432,37348,37914,34451,308348.0,7660828.0
2017-04-19,37867,39091,37632,38103,52344,309880.0,7660828.0
2017-04-20,38385,40928,37914,40505,140545,329416.0,7660828.0
2017-04-21,40881,41871,39232,40222,92687,327117.0,7660828.0
2017-04-24,40033,42389,40033,42201,122764,343205.0,7660828.0
2017-04-25,42577,43284,42012,43048,105284,350100.0,7660828.0
2017-04-26,43377,43802,42765,43002,80238,349717.0,7660828.0
2017-04-27,43095,43141,40316,41353,92219,336310.0,7660828.0
2017-04-28,41635,41776,38714,39375,90231,320223.0,7660828.0
2017-05-02,39374,40081,38008,40034,41916,325585.0,7660828.0
2017-05-04,39797,40787,39138,40034,25792,325585.0,7660828.0
2017-05-08,40269,41587,39798,41212,56841,335161.0,7660828.0
2017-05-10,41258,41305,40269,41023,31554,333629.0,7660828.0
2017-05-11,42200,46015,42012,45828,283551,372699.0,7660828.0
2017-05-12,46156,46862,44838,46392,154220,377296.0,7660828.0
2017-05-15,46862,46862,45167,45969,77676,373848.0,7660828.0
2017-05-16,45733,46156,44696,44791,77198,364272.0,7660828.0
2017-05-17,44838,48605,44366,47947,184215,389936.0,7660828.0
2017-05-18,47098,49547,46674,49454,123995,402193.0,7660828.0
2017-05-19,49547,53692,49077,52845,190977,429772.0,7660828.0
2017-05-22,53881,57648,48511,51526,248313,419047.0,7660828.0
2017-05-23,53127,56424,52562,56425,155665,458884.0,7660828.0
2017-05-24,57460,58307,55199,56896,124012,462714.0,7660828.0
2017-05-25,57366,60003,56047,57461,130652,467311.0,7660828.0
2017-05-26,58307,58402,56894,57932,54024,471141.0,7660828.0
2017-05-29,58402,58684,56235,57650,68311,468843.0,7660828.0
2017-05-30,57271,58307,56424,57366,55217,466544.0,7660828.0
2017-05-31,56989,59909,56707,59910,65952,487229.0,7660828.0
2017-06-01,59815,61982,59438,60758,87526,494123.0,7660828.0
2017-06-02,60286,61228,59815,61041,36275,496422.0,7660828.0
2017-06-05,60851,64901,60286,64337,79131,523235.0,7660828.0
2017-06-07,64901,64996,63018,64526,61006,524767.0,7660828.0
2017-06-08,64808,68293,63865,67352,79464,547749.0,7660828.0
2017-06-09,67822,70365,66880,69895,59593,568433.0,7660828.0
2017-06-12,70460,73379,64619,69142,185661,562305.0,7660828.0
2017-06-13,69235,71496,66973,71402,78196,580691.0,7660828.0
2017-06-14,72061,74887,70553,73381,89270,596779.0,7660828.0
2017-06-15,74133,76676,73002,76395,75022,621293.0,7660828.0
2017-06-16,77241,79503,75828,79315,70124,645042.0,7660828.0
2017-06-19,80067,83365,63959,66033,444817,537024.0,7660828.0
2017-06-20,64901,71778,64242,65562,295694,533194.0,7660828.0
2017-06-21,64996,69517,64996,68293,116686,555410.0,7660828.0
2017-06-22,69423,71307,68763,71119,83701,578393.0,7660828.0
2017-06-23,72061,76111,69894,73569,163669,598311.0,7660828.0
2017-06-26,75263,75734,73568,74699,70461,607504.0,7660828.0
2017-06-27,74887,76017,73756,75547,55301,614398.0,7660828.0
2017-06-28,75640,76677,73945,75171,48595,611334.0,7660828.0
2017-06-29,75923,75923,72437,72438,64397,589118.0,7660828.0
2017-06-30,71496,74698,70836,73945,60857,601375.0,7660828.0
2017-07-03,74887,75451,71119,71873,49947,584521.0,7660828.0
2017-07-04,71401,72343,64336,69047,122332,561539.0,7660828.0
2017-07-05,69140,70930,68010,69142,40060,562305.0,7660828.0
2017-07-06,69140,70176,67257,68293,51550,555410.0,7660828.0
2017-07-07,68104,69706,67257,68388,28581,556176.0,7660828.0
2017-07-10,69329,69329,64996,65280,65808,530895.0,7660828.0
2017-07-11,65278,67257,65278,67163,29504,546217.0,7660828.0
2017-07-12,67727,68293,64808,67163,49988,546217.0,7660828.0
2017-07-13,67162,68198,66503,67352,24111,547749.0,7660828.0
2017-07-14,66880,67539,65467,65939,17961,536258.0,7660828.0
2017-07-17,65561,65937,60757,63490,96787,516340.0,7660828.0
2017-07-18,63959,65467,61039,64526,62499,524767.0,7660828.0
2017-07-19,63677,69140,63300,68670,76158,558474.0,7660828.0
2017-07-20,68952,74415,68952,73474,120242,597545.0,7660828.0
2017-07-21,74792,75451,71778,73851,58517,600609.0,7660828.0
2017-07-24,74322,74322,72532,74040,27596,602141.0,7660828.0
2017-07-25,73474,74415,70836,71214,45519,579159.0,7660828.0
2017-07-26,70742,71966,68198,71685,60535,582989.0,7660828.0
2017-07-27,71496,73379,69047,71308,45362,579925.0,7660828.0
2017-07-28,70648,70648,68670,69236,26337,563071.0,7660828.0
2017-07-31,67350,73756,67350,71779,90549,583755.0,7660828.0
2017-08-01,73002,73002,68293,68765,55646,559240.0,7660828.0
2017-08-02,69423,70648,66691,67163,39343,546217.0,7660828.0
2017-08-03,69894,70742,66314,67917,93234,552346.0,7660828.0
2017-08-04,70271,76300,68952,75923,263673,617463.0,7660828.0
2017-08-07,77241,79408,74698,75453,135317,613632.0,7660828.0
2017-08-08,75451,76394,72625,74982,68119,609802.0,7660828.0
2017-08-09,74792,75828,71119,71119,89600,578393.0,7660828.0
2017-08-10,70930,74510,69047,72627,114523,590650.0,7660828.0
2017-08-11,71212,72625,69894,69895,81337,568433.0,7660828.0
2017-08-14,70742,71119,68293,69236,52276,563071.0,7660828.0
2017-08-16,69517,70836,66503,67823,76970,551580.0,7660828.0
2017-08-17,67916,68952,66691,67069,44209,545451.0,7660828.0
2017-08-18,66691,67822,65185,65750,61751,534726.0,7660828.0
2017-08-21,65561,68010,64808,65562,53068,533194.0,7660828.0
2017-08-22,66409,66973,65372,65374,26716,531661.0,7660828.0
2017-08-23,66221,69423,65278,69236,77426,563071.0,7660828.0
2017-08-24,69611,72343,68293,71496,74655,581457.0,7660828.0
2017-08-25,71778,73002,70836,72438,44179,589118.0,7660828.0
2017-08-28,73002,73568,71119,71591,28668,582223.0,7660828.0
2017-08-29,70648,71212,67727,68765,79995,559240.0,7660828.0
2017-08-30,68952,70083,67539,69047,45125,561539.0,7660828.0
2017-08-31,69423,69611,66785,67540,44185,549281.0,7660828.0
2017-09-01,67822,69423,66785,67917,49960,552346.0,7660828.0
2017-09-04,65090,66785,63300,63301,96738,514808.0,7660828.0
2017-09-05,63300,64431,61416,62548,65623,508679.0,7660828.0
2017-09-06,62641,63111,58779,59910,120407,487229.0,7660828.0
2017-09-07,60474,65844,60286,64903,101452,527831.0,7660828.0
2017-09-08,65561,66503,63583,64526,55812,524767.0,7660828.0
2017-09-11,64524,68763,64524,68388,80542,556176.0,7660828.0
2017-09-12,69329,70836,66785,67446,60968,548515.0,7660828.0
2017-09-13,67445,69329,65937,68011,57509,553112.0,7660828.0
2017-09-14,68010,70648,66880,70178,72552,570732.0,7660828.0
2017-09-15,69894,73191,69047,71873,107813,584521.0,7660828.0
2017-09-18,73097,74133,70176,71214,73412,579159.0,7660828.0
2017-09-19,71212,71212,67445,67540,97321,549281.0,7660828.0
2017-09-20,67539,67539,64808,64997,69127,528597.0,7660828.0
2017-09-21,66032,67445,63583,65750,42665,534726.0,7660828.0
2017-09-22,65278,66503,63111,64054,44291,520936.0,7660828.0
2017-09-25,63865,64431,62546,63867,33551,519404.0,7660828.0
2017-09-26,63111,66409,62829,64054,32151,520936.0,7660828.0
2017-09-27,64901,65090,62923,63395,27064,515574.0,7660828.0
2017-09-28,64054,65185,63206,64997,34319,528597.0,7660828.0
2017-09-29,64808,66409,64148,64808,31678,527065.0,7660828.0
2017-10-10,64996,65278,62735,63113,40521,513275.0,7660828.0
2017-10-11,62735,63111,60757,61228,72678,497954.0,7660828.0
2017-10-12,61228,65278,61228,64054,64019,520936.0,7660828.0
2017-10-13,64996,64996,59815,60758,101087,494123.0,7660828.0
2017-10-16,60286,61039,54163,54635,119413,444328.0,7660828.0
2017-10-17,54822,58590,54728,54917,68528,446626.0,7660828.0
2017-10-18,54822,55858,50678,51809,102531,421346.0,7660828.0
2017-10-19,52185,53504,51337,53504,48114,435135.0,7660828.0
2017-10-20,53692,54163,52279,52375,26595,425942.0,7660828.0
2017-10-23,52373,53598,51431,53222,31141,432837.0,7660828.0
2017-10-24,53221,56707,53221,56330,67367,458118.0,7660828.0
2017-10-25,57271,57271,54445,54540,45380,443562.0,7660828.0
2017-10-26,54917,57271,53409,54729,34725,445094.0,7660828.0
2017-10-27,54822,55294,51996,54164,43366,440498.0,7660828.0
2017-10-30,54822,56330,54163,55576,45732,451989.0,7660828.0
2017-10-31,55294,56518,54257,55106,25718,448158.0,7660828.0
2017-11-01,55576,55576,53975,54540,21729,443562.0,7660828.0
2017-11-02,54634,56707,54634,55388,31384,450457.0,7660828.0
2017-11-03,55011,56047,54728,55576,15720,451989.0,7660828.0
2017-11-06,55576,56047,53221,53881,34723,438199.0,7660828.0
2017-11-07,53409,54728,53409,53975,20346,438965.0,7660828.0
2017-11-08,55670,56047,54351,54635,49658,444328.0,7660828.0
2017-11-09,54163,61699,54163,60946,197881,495656.0,7660828.0
2017-11-10,60757,62264,59720,61888,65940,503316.0,7660828.0
2017-11-13,62735,64808,62170,64714,80434,526299.0,7660828.0
2017-11-14,64054,64713,61699,63113,76201,513275.0,7660828.0
2017-11-15,63206,64336,61887,63207,50257,514042.0,7660828.0
2017-11-16,63395,66973,63395,66316,102815,539322.0,7660828.0
2017-11-17,67350,72343,66880,71119,201636,578393.0,7660828.0
2017-11-20,72061,73191,69988,71119,67634,578393.0,7660828.0
2017-11-21,70271,73191,68481,68670,79525,558474.0,7660828.0
2017-11-22,70083,74038,68763,73569,124348,598311.0,7660828.0
2017-11-23,74510,74887,71119,73758,87808,599843.0,7660828.0
2017-11-24,74510,84778,73474,81198,301590,660363.0,7660828.0
2017-11-27,83082,85531,79503,81670,135300,664194.0,7660828.0
2017-11-28,81669,82705,78654,80069,89372,651170.0,7660828.0
2017-11-29,79596,82234,78843,80069,87518,651170.0,7660828.0
2017-11-30,80162,82329,75451,76584,114490,622825.0,7660828.0
2017-12-01,77713,78654,73945,77713,82256,632018.0,7660828.0
2017-12-04,77807,78183,71684,74417,114613,605205.0,7660828.0
2017-12-05,73474,77901,71684,76959,102614,625890.0,7660828.0
2017-12-06,76959,77995,73662,73663,64960,599077.0,7660828.0
2017-12-07,73474,76111,71966,75171,56626,611334.0,7660828.0
2017-12-08,74981,76111,72720,73381,38544,596779.0,7660828.0
2017-12-11,74133,75075,72343,73286,46724,596012.0,7660828.0
2017-12-12,73850,76677,72720,76207,59500,619761.0,7660828.0
2017-12-13,77618,82988,75923,82800,207415,673387.0,7660828.0
2017-12-14,83458,85060,80633,81670,193264,664194.0,7660828.0
2017-12-15,82422,82893,77807,80069,104301,651170.0,7660828.0
2017-12-18,79973,80821,76771,77431,67735,629720.0,7660828.0
2017-12-19,77713,77901,74227,77054,68073,626656.0,7660828.0
2017-12-20,76300,77524,74698,75547,44214,614398.0,7660828.0
2017-12-21,75451,77524,73568,74699,37428,607504.0,7660828.0
2017-12-22,74981,81952,74887,80634,110730,655767.0,7660828.0
2017-12-26,80633,81292,77713,78090,134321,635083.0,7660828.0
2017-12-27,78186,85532,78090,85145,147005,674919.0,7660828.0
2017-12-28,84952,86788,83599,86498,64833,685644.0,7660828.0
2018-01-02,86981,92683,85242,89398,107289,708627.0,7660828.0
2018-01-03,89881,91620,87078,88721,59448,703264.0,7660828.0
2018-01-04,89204,89301,84178,84759,78379,671855.0,7660828.0
2018-01-05,84275,89204,84275,88141,52831,698668.0,7660828.0
2018-01-08,88141,88141,84758,85435,52435,677217.0,7660828.0
2018-01-09,85242,87561,82729,84952,71139,673387.0,7660828.0
2018-01-10,85048,87078,83502,85629,31171,678749.0,7660828.0
2018-01-11,85242,87754,84372,86595,71608,686410.0,7660828.0
2018-01-12,86885,87464,82632,84276,83721,668024.0,7660828.0
2018-01-15,83599,84855,79636,80120,100942,635083.0,7660828.0
2018-01-16,79733,82729,79733,80796,48843,640445.0,7660828.0
2018-01-17,81859,82246,80023,81183,46234,643510.0,7660828.0
2018-01-18,81376,84372,80216,81183,59839,643510.0,7660828.0
2018-01-19,81279,82632,79829,79927,31009,633550.0,7660828.0
2018-01-22,80313,80892,76640,77220,47709,612100.0,7660828.0
2018-01-23,78766,81376,77896,81376,35482,645042.0,7660828.0
2018-01-24,82149,82632,80409,81570,28803,646574.0,7660828.0
2018-01-25,81569,81569,79056,81183,51909,643510.0,7660828.0
2018-01-26,81182,81182,79539,80216,25513,635849.0,7660828.0
2018-01-29,80216,80796,79056,79443,53877,629720.0,7660828.0
2018-01-30,79829,79926,78186,78573,38554,622825.0,7660828.0
2018-01-31,77317,79733,77317,79250,30692,628188.0,7660828.0
2018-02-01,79250,81666,78283,80700,52518,639679.0,7660828.0
2018-02-02,80409,80699,77703,79250,49418,628188.0,7660828.0
2018-02-05,77220,78863,75384,75384,43940,597545.0,7660828.0
2018-02-06,69875,74900,69585,72581,71460,575328.0,7660828.0
2018-02-07,75384,82342,74804,77317,140518,612866.0,7660828.0
2018-02-08,79153,84178,78090,84082,127485,666492.0,7660828.0
2018-02-09,82439,86305,79636,84662,81665,671089.0,7660828.0
2018-02-12,84565,86015,82342,83889,51511,664960.0,7660828.0
2018-02-13,84952,85242,80796,81086,34453,642743.0,7660828.0
2018-02-14,81182,82342,78960,82343,40250,652703.0,7660828.0
2018-02-19,82922,84082,81472,84082,31532,666492.0,7660828.0
2018-02-20,83212,84952,80313,80700,46703,639679.0,7660828.0
2018-02-21,81666,83115,80699,82053,24441,650404.0,7660828.0
2018-02-22,81666,81762,78573,79153,50187,627422.0,7660828.0
2018-02-23,78766,80313,78573,79637,19019,631252.0,7660828.0
2018-02-26,80216,83889,80119,83599,47160,662662.0,7660828.0
2018-02-27,83309,107277,83309,98579,725301,781404.0,7660828.0
2018-02-28,98772,106794,97902,101575,327648,805153.0,7660828.0
2018-03-02,101961,102348,97322,99546,115520,789065.0,7660828.0
2018-03-05,98579,99545,94036,96066,70808,761486.0,7660828.0
2018-03-06,96936,98869,94906,96550,374755,765317.0,7660828.0
2018-03-07,95293,95389,89881,90074,191310,713989.0,7660828.0
2018-03-08,90364,91524,87271,89205,92148,707094.0,7660828.0
2018-03-09,90171,91427,88914,90074,84856,713989.0,7660828.0
2018-03-12,91137,94230,91040,93650,105238,742334.0,7660828.0
2018-03-13,93263,93263,90557,90654,78457,718586.0,7660828.0
2018-03-14,91427,98965,90364,95487,206935,756890.0,7660828.0
2018-03-15,97612,115589,95389,113076,636423,896317.0,7660828.0
2018-03-16,114719,119648,112979,114139,204042,904744.0,7660828.0
2018-03-19,116942,124577,115299,117425,197455,930791.0,7660828.0
2018-03-20,115975,116168,112109,115976,51031,919299.0,7660828.0
2018-03-21,116265,123707,114235,121871,103881,966030.0,7660828.0
2018-03-22,122740,126220,116072,116942,94906,926960.0,7660828.0
2018-03-23,113752,123707,113656,115976,108757,919299.0,7660828.0
2018-03-26,117811,122547,116168,121388,73158,962200.0,7660828.0
2018-03-27,123707,127476,120324,121774,109103,965264.0,7660828.0
2018-03-28,120807,122450,117618,120035,66664,951475.0,7660828.0
2018-03-29,120904,123030,118101,121774,42704,965264.0,7660828.0
2018-03-30,122934,124190,118971,124191,66417,984416.0,7660828.0
2018-04-02,124190,128539,121967,126123,71508,999738.0,7660828.0
2018-04-03,124577,129892,123707,127573,55697,1011229.0,7660828.0
2018-04-04,130955,131825,124190,126413,58550,1002036.0,7660828.0
2018-04-05,127573,128249,123514,126123,37355,999738.0,7660828.0
2018-04-06,125253,126510,122740,123224,42435,976756.0,7660828.0
2018-04-09,122740,127573,121001,127477,44766,1010463.0,7660828.0
2018-04-10,129022,129022,125543,126800,24315,1005101.0,7660828.0
2018-04-11,127669,130182,124383,129699,55466,1028083.0,7660828.0
2018-04-12,127766,139074,127766,135885,101636,1077112.0,7660828.0
2018-04-13,137237,142070,134338,137238,87512,1087838.0,7660828.0
2018-04-16,138204,146709,136754,144970,101982,1149124.0,7660828.0
2018-04-17,146322,149125,141103,142747,69481,1131504.0,7660828.0
2018-04-18,142843,155503,142070,155214,117559,1230329.0,7660828.0
2018-04-19,154440,159949,152894,153474,74109,1216539.0,7660828.0
2018-04-20,155600,157050,148835,150962,47136,1196621.0,7660828.0
2018-04-23,147868,150671,144486,147096,53880,1196983.0,7864540.0
2018-04-24,147868,148352,143326,145453,54267,1183613.0,7864540.0
2018-04-25,144099,146129,141586,145646,63882,1185186.0,7864540.0
2018-04-26,145646,153087,144196,151252,37769,1230801.0,7864540.0
2018-04-27,154247,154247,142746,144776,52151,1178108.0,7864540.0
2018-04-30,144003,149318,140233,140234,53543,1141145.0,7864540.0
2018-05-02,140523,145549,134338,139654,52528,1136426.0,7864540.0
2018-05-03,140137,141200,137237,137238,18012,1116765.0,7864540.0
2018-05-04,137141,140040,134338,135208,53114,1100249.0,7864540.0
2018-05-08,135788,143809,134918,138108,48093,1123843.0,7864540.0
2018-05-09,140137,141683,130762,139847,45577,1137999.0,7864540.0
2018-05-10,140040,141780,136657,137624,15691,1119910.0,7864540.0
