멜파스(096640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-14,7490,7550,7190,7240,240349,153902.0,21257151.0
2016-10-17,7240,7490,7150,7470,191975,158791.0,21257151.0
2016-10-18,7470,7590,7290,7530,113696,160066.0,21257151.0
2016-10-19,7560,7740,7430,7680,98588,163255.0,21257151.0
2016-10-20,7610,7740,7470,7570,76159,160917.0,21257151.0
2016-10-21,7500,7630,7370,7620,103828,161979.0,21257151.0
2016-10-24,7620,7680,7390,7390,74607,157090.0,21257151.0
2016-10-25,7410,7530,7190,7420,106643,157728.0,21257151.0
2016-10-26,7330,7420,7010,7300,108942,155177.0,21257151.0
2016-10-27,7180,7530,7180,7500,76044,159429.0,21257151.0
2016-10-28,7500,7560,7340,7470,57719,158791.0,21257151.0
2016-10-31,7450,7450,7160,7370,78789,156665.0,21257151.0
2016-11-01,7410,7500,7250,7340,40836,156027.0,21257151.0
2016-11-02,7150,7340,7000,7180,101501,152626.0,21257151.0
2016-11-03,7020,7250,7020,7150,53790,151989.0,21257151.0
2016-11-04,7090,7210,7040,7210,43217,153264.0,21257151.0
2016-11-07,7180,7390,7110,7390,132130,157090.0,21257151.0
2016-11-08,7600,7800,7510,7590,377672,161342.0,21257151.0
2016-11-09,7590,7630,6960,7390,255707,157090.0,21257151.0
2016-11-10,7500,7520,7260,7450,164760,158366.0,21257151.0
2016-11-11,7450,7500,7310,7450,44183,158366.0,21257151.0
2016-11-14,7530,7530,7320,7410,42748,157515.0,21257151.0
2016-11-15,7410,7430,7090,7240,114989,153902.0,21257151.0
2016-11-16,7210,7320,7170,7240,66727,153902.0,21257151.0
2016-11-17,7240,7320,7110,7250,75557,154114.0,21257151.0
2016-11-18,7310,7310,7100,7200,64171,153051.0,21257151.0
2016-11-21,7140,7200,6990,7010,43457,149013.0,21257151.0
2016-11-22,6980,7050,6790,6900,149944,146674.0,21257151.0
2016-11-23,6830,6990,6770,6900,118996,146674.0,21257151.0
2016-11-24,6860,7000,6750,6750,61016,143486.0,21257151.0
2016-11-25,6730,6790,6590,6720,74973,142848.0,21257151.0
2016-11-28,6670,6780,6550,6640,62006,141147.0,21257151.0
2016-11-29,6670,6670,6530,6640,58241,141147.0,21257151.0
2016-11-30,6600,6850,6440,6850,139764,145611.0,21257151.0
2016-12-01,6870,6960,6720,6830,91095,145186.0,21257151.0
2016-12-02,6830,6920,6560,6870,104306,146037.0,21257151.0
2016-12-05,6840,6840,6610,6730,49321,143061.0,21257151.0
2016-12-06,6720,6770,6590,6690,64943,142210.0,21257151.0
2016-12-07,6600,6740,6500,6600,81186,140297.0,21257151.0
2016-12-08,6680,6710,6560,6670,57526,141785.0,21257151.0
2016-12-09,6700,6710,6600,6680,39724,141998.0,21257151.0
2016-12-12,6690,7100,6680,7080,140476,150501.0,21257151.0
2016-12-13,7100,7340,7040,7330,155630,155815.0,21257151.0
2016-12-14,7370,7370,7120,7370,67538,156665.0,21257151.0
2016-12-15,7280,7430,7250,7430,62737,157941.0,21257151.0
2016-12-16,7440,7440,7300,7370,42335,156665.0,21257151.0
2016-12-19,7350,7360,7210,7230,34197,153689.0,21257151.0
2016-12-20,7220,7300,7100,7200,59357,153051.0,21257151.0
2016-12-21,7290,7300,7120,7180,49797,152626.0,21257151.0
2016-12-22,7230,7230,7070,7160,67792,152201.0,21257151.0
2016-12-23,7190,7270,7050,7140,87701,151776.0,21257151.0
2016-12-26,7170,7240,7050,7140,52226,151776.0,21257151.0
2016-12-27,7070,7330,7070,7270,87783,154539.0,21257151.0
2016-12-28,7270,7310,7190,7280,39463,154752.0,21257151.0
2016-12-29,7280,7330,7160,7260,30740,154327.0,21257151.0
2017-01-02,7260,7260,7150,7200,35229,153051.0,21257151.0
2017-01-03,7200,7700,7200,7690,305400,163467.0,21257151.0
2017-01-04,7750,7800,7520,7640,137105,162405.0,21257151.0
2017-01-05,7640,7840,7590,7810,152714,166018.0,21257151.0
2017-01-06,7810,7890,7680,7800,66260,165806.0,21257151.0
2017-01-09,7740,7830,7510,7700,80807,163680.0,21257151.0
2017-01-10,7700,7710,7450,7500,56467,159429.0,21257151.0
2017-01-11,7460,7550,7390,7530,85561,160066.0,21257151.0
2017-01-12,7530,7580,7250,7280,140074,154752.0,21257151.0
2017-01-13,7330,7330,6980,7140,184224,151776.0,21257151.0
2017-01-16,7070,7160,6980,7060,84048,150075.0,21257151.0
2017-01-17,6960,7080,6960,7060,69962,150075.0,21257151.0
2017-01-18,7000,7080,6950,7060,38829,150075.0,21257151.0
2017-01-19,7010,7190,7010,7150,61531,151989.0,21257151.0
2017-01-20,7190,7190,7060,7150,47355,151989.0,21257151.0
2017-01-23,7150,7150,6930,6950,79636,147737.0,21257151.0
2017-01-24,6930,6990,6820,6950,91194,147737.0,21257151.0
2017-01-25,7010,7020,6890,7020,59638,149225.0,21257151.0
2017-01-26,7020,7150,6930,7120,71029,151351.0,21257151.0
2017-01-31,7130,7130,6970,7030,73904,149438.0,21257151.0
2017-02-01,6950,7050,6950,7000,58082,148800.0,21257151.0
2017-02-02,7000,7410,7000,7330,240049,155815.0,21257151.0
2017-02-03,7400,7400,7020,7180,118959,152626.0,21257151.0
2017-02-06,7060,7150,6940,7050,96715,149863.0,21257151.0
2017-02-07,7010,7050,6880,7000,128068,148800.0,21257151.0
2017-02-08,6950,7020,6870,7000,70114,148800.0,21257151.0
2017-02-09,7020,7050,6890,7040,48256,149650.0,21257151.0
2017-02-10,7080,7210,6970,7200,94993,153051.0,21257151.0
2017-02-13,7210,7280,7080,7260,65796,154327.0,21257151.0
2017-02-14,7180,7320,7150,7230,29225,153689.0,21257151.0
2017-02-15,7230,7420,7190,7410,103344,157515.0,21257151.0
2017-02-16,7570,7700,7320,7420,169742,157728.0,21257151.0
2017-02-17,7320,7440,7300,7400,67678,157303.0,21257151.0
2017-02-20,7380,7410,7210,7330,58248,155815.0,21257151.0
2017-02-21,7330,7600,7250,7570,241526,160917.0,21257151.0
2017-02-22,7760,7780,7510,7600,511129,161554.0,21257151.0
2017-02-23,7520,7600,7450,7530,97576,160066.0,21257151.0
2017-02-24,7530,7550,7360,7410,90687,157515.0,21257151.0
2017-02-27,7440,7450,7260,7310,102857,155390.0,21257151.0
2017-02-28,7390,7550,7330,7510,140567,159641.0,21257151.0
2017-03-02,7570,7590,7350,7400,62426,157303.0,21257151.0
2017-03-03,7380,7380,7180,7310,106387,155390.0,21257151.0
2017-03-06,7200,7320,7150,7320,78623,155602.0,21257151.0
2017-03-07,7260,7330,7140,7230,70164,153689.0,21257151.0
2017-03-08,7200,7270,7040,7190,115429,152839.0,21257151.0
2017-03-09,7200,7340,7170,7210,72592,153264.0,21257151.0
2017-03-10,7220,7220,7050,7070,100818,150288.0,21257151.0
2017-03-13,7020,7180,7020,7090,66256,150713.0,21257151.0
2017-03-14,7200,7200,7080,7150,48704,151989.0,21257151.0
2017-03-15,7090,7200,7030,7110,54933,151138.0,21257151.0
2017-03-16,7120,7170,7050,7120,82074,151351.0,21257151.0
2017-03-17,7170,7450,7140,7450,188850,158366.0,21257151.0
2017-03-20,7460,7530,7300,7410,128880,157515.0,21257151.0
2017-03-21,7400,7630,7340,7620,216219,161979.0,21257151.0
2017-03-22,7580,7650,7470,7600,167091,161554.0,21257151.0
2017-03-23,7620,7660,7400,7450,99429,158366.0,21257151.0
2017-03-24,7470,7530,7330,7470,50903,158791.0,21257151.0
2017-03-27,7470,7560,7360,7400,89265,157303.0,21257151.0
2017-03-28,7340,7400,7200,7340,117012,156027.0,21257151.0
2017-03-29,7320,7370,7270,7310,57407,155390.0,21257151.0
2017-03-30,7350,7400,7270,7400,73973,157303.0,21257151.0
2017-03-31,7370,7440,7240,7310,83110,155390.0,21257151.0
2017-04-03,7280,7420,7250,7350,88682,156240.0,21257151.0
2017-04-04,7350,7350,7250,7330,74861,155815.0,21257151.0
2017-04-05,7350,7490,7300,7450,132658,158366.0,21257151.0
2017-04-06,7430,7490,7330,7460,95264,158578.0,21257151.0
2017-04-07,7500,7510,7390,7460,78159,158578.0,21257151.0
2017-04-10,7460,7500,7200,7290,147764,154965.0,21257151.0
2017-04-11,7220,7340,7180,7290,77502,154965.0,21257151.0
2017-04-12,7300,7330,7150,7250,76484,154114.0,21257151.0
2017-04-13,7270,7370,7180,7270,100421,154539.0,21257151.0
2017-04-14,7230,7270,7090,7150,81191,151989.0,21257151.0
2017-04-17,7180,7290,7150,7280,75494,154752.0,21257151.0
2017-04-18,7280,7330,7110,7200,123991,153051.0,21257151.0
2017-04-19,7180,7220,7100,7200,63976,153051.0,21257151.0
2017-04-20,7200,7240,7130,7160,74262,152201.0,21257151.0
2017-04-21,7170,7200,7050,7090,148793,150713.0,21257151.0
2017-04-24,7100,7120,6850,6850,191574,145611.0,21257151.0
2017-04-25,6850,6890,6600,6790,186600,144336.0,21257151.0
2017-04-26,6810,7020,6810,7000,100932,148800.0,21257151.0
2017-04-27,7000,7000,6800,6830,109736,145186.0,21257151.0
2017-04-28,6820,6870,6600,6600,153593,140297.0,21257151.0
2017-05-02,6640,6720,6490,6530,123804,138809.0,21257151.0
2017-05-04,6540,6640,6530,6610,51508,140510.0,21257151.0
2017-05-08,6610,6750,6610,6700,71552,142423.0,21257151.0
2017-05-10,6700,6750,6560,6560,128939,139447.0,21257151.0
2017-05-11,6540,6680,6480,6650,112661,141360.0,21257151.0
2017-05-12,6650,6700,6520,6570,66485,139659.0,21257151.0
2017-05-15,6600,6630,6490,6530,69622,138809.0,21257151.0
2017-05-16,6390,6390,5680,5860,652984,124567.0,21257151.0
2017-05-17,5740,5920,5370,5450,699959,115851.0,21257151.0
2017-05-18,5330,5490,5230,5340,307483,113513.0,21257151.0
2017-05-19,5360,5480,5230,5450,163656,115851.0,21257151.0
2017-05-22,5470,5480,5350,5440,82371,115639.0,21257151.0
2017-05-23,5470,5700,5390,5650,234498,120103.0,21257151.0
2017-05-24,5660,5710,5580,5600,111468,119040.0,21257151.0
2017-05-25,5690,5690,5540,5590,80997,118827.0,21257151.0
2017-05-26,5560,5710,5560,5700,115035,121166.0,21257151.0
2017-05-29,5710,5720,5500,5560,166583,118190.0,21257151.0
2017-05-30,5560,5600,5450,5580,136370,118615.0,21257151.0
2017-05-31,5600,5750,5600,5670,161350,120528.0,21257151.0
2017-06-01,5670,5680,5610,5640,88853,119890.0,21257151.0
2017-06-02,5650,5710,5620,5660,127493,120315.0,21257151.0
2017-06-05,5690,5700,5610,5650,85565,120103.0,21257151.0
2017-06-07,5630,5670,5560,5560,116214,118190.0,21257151.0
2017-06-08,5550,5610,5450,5580,156239,118615.0,21257151.0
2017-06-09,5570,5580,5370,5430,209701,115426.0,21257151.0
2017-06-12,5390,5490,5200,5220,240633,110962.0,21257151.0
2017-06-13,5240,5280,5200,5240,133707,111387.0,21257151.0
2017-06-14,5280,5380,5240,5350,183557,113726.0,21257151.0
2017-06-15,5350,5400,5290,5370,82948,114151.0,21257151.0
2017-06-16,5360,5470,5340,5370,79198,114151.0,21257151.0
2017-06-19,5390,5490,5390,5440,103432,115639.0,21257151.0
2017-06-20,5460,5490,5270,5310,105808,112875.0,21257151.0
2017-06-21,5310,5330,5210,5230,73363,111175.0,21257151.0
2017-06-22,5280,5300,5200,5240,89240,111387.0,21257151.0
2017-06-23,5250,5410,5220,5330,98976,113301.0,21257151.0
2017-06-26,5330,5340,5230,5270,44354,112025.0,21257151.0
2017-06-27,5270,5290,5220,5240,50448,111387.0,21257151.0
2017-06-28,5320,5560,5300,5400,288333,114789.0,21257151.0
2017-06-29,5360,5500,5340,5430,85490,115426.0,21257151.0
2017-06-30,5400,5450,5370,5410,64503,115001.0,21257151.0
2017-07-03,5420,5440,5290,5290,100903,112450.0,21257151.0
2017-07-04,5290,5370,5200,5250,85989,111600.0,21257151.0
2017-07-05,5300,5560,5300,5400,201009,114789.0,21257151.0
2017-07-06,5370,5400,5340,5370,47966,114151.0,21257151.0
2017-07-07,5370,5400,5300,5360,53457,113938.0,21257151.0
2017-07-10,5370,5390,5250,5330,75885,113301.0,21257151.0
2017-07-11,5360,5360,5250,5280,53457,112238.0,21257151.0
2017-07-12,5350,5390,5240,5270,114227,112025.0,21257151.0
2017-07-13,5270,5320,5190,5190,81293,110325.0,21257151.0
2017-07-14,5220,5220,4920,5030,133168,106923.0,21257151.0
2017-07-17,5030,5050,4590,4625,402677,98314.0,21257151.0
2017-07-18,4625,4770,4490,4565,291031,97039.0,21257151.0
2017-07-19,4525,4760,4515,4705,168111,100015.0,21257151.0
2017-07-20,4705,4745,4645,4710,77607,100121.0,21257151.0
2017-07-21,4710,4725,4660,4715,58883,100227.0,21257151.0
2017-07-24,4730,4790,4680,4765,60931,101290.0,21257151.0
2017-07-25,4775,4775,4665,4730,50966,100546.0,21257151.0
2017-07-26,4720,4720,4550,4585,119743,97464.0,21257151.0
2017-07-27,4615,4630,4550,4620,53124,98208.0,21257151.0
2017-07-28,4650,4650,4455,4495,67250,95551.0,21257151.0
2017-07-31,4600,4600,4325,4530,84806,96295.0,21257151.0
2017-08-01,4550,4600,4530,4540,46035,96507.0,21257151.0
2017-08-02,4570,4630,4445,4510,45029,95870.0,21257151.0
2017-08-03,4500,4525,4320,4350,92023,92469.0,21257151.0
2017-08-04,4350,4475,4290,4475,49749,95126.0,21257151.0
2017-08-07,4475,4475,4320,4360,81835,92681.0,21257151.0
2017-08-08,4350,4390,4325,4380,44400,93106.0,21257151.0
2017-08-09,4360,4380,4180,4200,165106,89280.0,21257151.0
2017-08-10,4180,4250,4100,4160,74593,88430.0,21257151.0
2017-08-11,4110,4125,4005,4055,100252,86198.0,21257151.0
2017-08-14,4160,4180,4055,4145,37701,88111.0,21257151.0
2017-08-16,4100,4160,4070,4115,43891,87473.0,21257151.0
2017-08-17,4140,4140,4010,4090,43414,86942.0,21257151.0
2017-08-18,4070,4195,4050,4180,58172,88855.0,21257151.0
2017-08-21,4120,4185,4120,4160,19909,88430.0,21257151.0
2017-08-22,4115,4290,4115,4250,71230,90343.0,21257151.0
2017-08-23,4170,4290,4170,4200,52155,89280.0,21257151.0
2017-08-24,4180,4250,4165,4170,22996,88642.0,21257151.0
2017-08-25,4160,4265,4160,4240,34404,90130.0,21257151.0
2017-08-28,4240,4265,4185,4205,31900,89386.0,21257151.0
2017-08-29,4185,4215,4105,4140,52619,88005.0,21257151.0
2017-08-30,4140,4195,4130,4175,17338,88749.0,21257151.0
2017-08-31,4175,4200,4080,4125,72059,87686.0,21257151.0
2017-09-01,4130,4155,4080,4125,44767,87686.0,21257151.0
2017-09-04,4120,4120,4010,4060,70989,86304.0,21257151.0
2017-09-05,4060,4080,3885,3950,124119,83966.0,21257151.0
2017-09-06,3955,3955,3815,3840,97118,81627.0,21257151.0
2017-09-07,3840,3895,3755,3840,84701,81627.0,21257151.0
2017-09-08,3845,3875,3790,3790,40939,80565.0,21257151.0
2017-09-11,3760,3820,3740,3765,38798,80033.0,21257151.0
2017-09-12,3740,3835,3735,3835,48449,81521.0,21257151.0
2017-09-13,3830,3845,3730,3770,71247,80139.0,21257151.0
2017-09-14,3770,3785,3705,3710,44128,78864.0,21257151.0
2017-09-15,3700,3725,3535,3560,135875,75675.0,21257151.0
2017-09-18,3525,3630,3515,3615,48242,76845.0,21257151.0
2017-09-19,3600,3625,3560,3610,47312,76738.0,21257151.0
2017-09-20,3610,3620,3525,3560,27817,75675.0,21257151.0
2017-09-21,3575,3580,3465,3480,38226,73975.0,21257151.0
2017-09-22,3515,3590,3450,3470,35903,73762.0,21257151.0
2017-09-25,3465,3465,3195,3195,155397,67917.0,21257151.0
2017-09-26,3140,3275,3140,3220,62216,68448.0,21257151.0
2017-09-27,3190,3595,3190,3370,105214,71637.0,21257151.0
2017-09-28,3375,3485,3375,3435,51695,73018.0,21257151.0
2017-09-29,3430,3445,3390,3440,31918,73125.0,21257151.0
2017-10-10,3415,3480,3380,3380,24563,71849.0,21257151.0
2017-10-11,3370,3425,3355,3400,46086,72274.0,21257151.0
2017-10-12,3700,3720,3500,3530,130373,75038.0,21257151.0
2017-10-13,3535,3540,3445,3490,26484,74187.0,21257151.0
2017-10-16,3490,3495,3380,3395,30543,72168.0,21257151.0
2017-10-17,3415,3435,3380,3410,19730,72487.0,21257151.0
2017-10-18,3420,3440,3175,3275,54003,69617.0,21257151.0
2017-10-19,3280,3300,3205,3250,32192,69086.0,21257151.0
2017-10-20,3240,3280,3230,3265,17373,69405.0,21257151.0
2017-10-23,3265,3365,3265,3280,23934,69723.0,21257151.0
2017-10-24,3275,3320,3250,3320,24957,70574.0,21257151.0
2017-10-25,3310,3365,3305,3365,29538,71530.0,21257151.0
2017-10-26,3370,3445,3315,3440,58441,73125.0,21257151.0
2017-10-27,3445,3495,3415,3450,40497,73337.0,21257151.0
2017-10-30,3460,3560,3460,3510,52393,74613.0,21257151.0
2017-10-31,3540,3930,3520,3735,385869,79395.0,21257151.0
2017-11-01,3750,3790,3650,3685,119211,78333.0,21257151.0
2017-11-02,3700,3730,3550,3595,72976,76419.0,21257151.0
2017-11-03,3555,3600,3515,3590,49448,76313.0,21257151.0
2017-11-06,3595,3595,3455,3555,51490,75569.0,21257151.0
2017-11-07,3555,3565,3485,3540,32885,75250.0,21257151.0
2017-11-08,3520,3540,3480,3510,39149,74613.0,21257151.0
2017-11-09,3540,3580,3510,3530,36368,75038.0,21257151.0
2017-11-10,3580,3580,3500,3555,39868,75569.0,21257151.0
2017-11-13,3610,3610,3510,3510,75236,74613.0,21257151.0
2017-11-14,3510,3540,3455,3485,76467,74081.0,21257151.0
2017-11-15,3485,3505,3350,3390,83071,72062.0,21257151.0
2017-11-16,3365,3400,3300,3375,88453,71743.0,21257151.0
2017-11-17,3375,3385,3295,3320,91115,70574.0,21257151.0
2017-11-20,3310,3430,3300,3430,59977,72912.0,21257151.0
2017-11-21,3400,3465,3380,3390,48890,72062.0,21257151.0
2017-11-22,3375,3400,3315,3340,72928,70999.0,21257151.0
2017-11-23,3365,3390,3300,3335,39000,70893.0,21257151.0
2017-11-24,3340,3360,3305,3330,40176,70786.0,21257151.0
2017-11-27,3330,3375,3300,3330,40184,70786.0,21257151.0
2017-11-28,3360,3360,3270,3295,60598,70042.0,21257151.0
2017-11-29,3290,3445,3290,3415,116013,72593.0,21257151.0
2017-11-30,3415,4435,3355,4435,5489181,94275.0,21257151.0
2017-12-01,4230,4345,4075,4150,1784346,88217.0,21257151.0
2017-12-04,4085,4155,3925,4155,942592,88323.0,21257151.0
2017-12-05,4180,4220,3960,4060,484048,86304.0,21257151.0
2017-12-06,4035,4270,4000,4270,632331,90768.0,21257151.0
2017-12-07,4260,4920,4180,4390,3285700,93319.0,21257151.0
2017-12-08,4380,4460,4055,4100,516310,87154.0,21257151.0
2017-12-11,4100,4300,4025,4300,246902,91406.0,21257151.0
2017-12-12,4450,4690,4335,4385,1182853,93213.0,21257151.0
2017-12-13,4440,4470,4230,4395,334215,93425.0,21257151.0
2017-12-14,4395,4450,4275,4290,262351,91193.0,21257151.0
2017-12-15,4300,4545,4200,4515,340950,95976.0,21257151.0
2017-12-18,4565,4590,4405,4500,260319,95657.0,21257151.0
2017-12-19,4500,4530,4370,4480,232880,95232.0,21257151.0
2017-12-20,4415,4850,4415,4625,1244760,98314.0,21257151.0
2017-12-21,4630,4785,4430,4685,439556,99590.0,21257151.0
2017-12-22,4670,4765,4235,4400,603260,93531.0,21257151.0
2017-12-26,4400,4400,4115,4115,195200,87473.0,21257151.0
2017-12-27,4115,4235,4070,4210,95677,89493.0,21257151.0
2017-12-28,4185,4265,4150,4180,98923,88855.0,21257151.0
2018-01-02,4160,4310,4130,4285,88794,91087.0,21257151.0
2018-01-03,4340,4420,4250,4285,145943,91087.0,21257151.0
2018-01-04,4335,4715,4285,4500,664952,95657.0,21257151.0
2018-01-05,4510,4600,4350,4385,228013,93213.0,21257151.0
2018-01-08,4500,4500,4180,4265,126879,90662.0,21257151.0
2018-01-09,4265,4365,4150,4190,112890,89067.0,21257151.0
2018-01-10,4200,4395,4200,4240,115297,90130.0,21257151.0
2018-01-11,4260,4340,4250,4305,83874,91512.0,21257151.0
2018-01-12,4355,4385,4100,4195,178868,89174.0,21257151.0
2018-01-15,4215,4215,4090,4100,136282,87154.0,21257151.0
2018-01-16,4120,4210,4070,4200,85697,89280.0,21257151.0
2018-01-17,4250,4315,4165,4315,148287,91725.0,21257151.0
2018-01-18,4365,4610,4345,4390,425405,93319.0,21257151.0
2018-01-19,4445,4445,4295,4425,110428,94063.0,21257151.0
2018-01-22,4500,4515,4340,4420,81590,93957.0,21257151.0
2018-01-23,4480,4480,4330,4360,144868,92681.0,21257151.0
2018-01-24,4525,5260,4515,4840,4982853,102885.0,21257151.0
2018-01-25,4840,4920,4720,4915,691950,104479.0,21257151.0
2018-01-26,4895,4975,4800,4950,438208,105223.0,21257151.0
2018-01-29,5020,5080,4905,4960,523114,105435.0,21257151.0
2018-01-30,4855,5030,4855,4910,265271,104373.0,21257151.0
2018-01-31,4875,4930,4755,4795,274808,101928.0,21257151.0
2018-02-01,4800,5160,4795,5160,624229,109687.0,21257151.0
2018-02-02,5160,5160,4970,5030,370840,106923.0,21257151.0
2018-02-05,4970,4985,4810,4825,201715,102566.0,21257151.0
2018-02-06,4500,4660,4420,4625,308142,98314.0,21257151.0
2018-02-07,4625,4715,4310,4310,435129,91618.0,21257151.0
2018-02-08,4320,4480,4320,4475,103274,95126.0,21257151.0
2018-02-09,4230,4465,4210,4405,135167,93638.0,21257151.0
2018-02-12,4485,4485,4410,4430,85365,94169.0,21257151.0
2018-02-13,4440,4590,4440,4475,108048,95126.0,21257151.0
2018-02-14,4450,4570,4440,4550,65089,96720.0,21257151.0
2018-02-19,4600,4645,4545,4585,118451,97464.0,21257151.0
2018-02-20,4600,4670,4525,4630,100687,98421.0,21257151.0
2018-02-21,4640,4940,4590,4800,355491,102034.0,21257151.0
2018-02-22,4800,4955,4760,4885,270386,103841.0,21257151.0
2018-02-23,4890,4945,4815,4825,108234,102566.0,21257151.0
2018-02-26,4910,4910,4755,4805,68585,102141.0,21257151.0
2018-02-27,4810,4855,4660,4700,69801,99909.0,21257151.0
2018-02-28,4635,4725,4600,4640,53563,98633.0,21257151.0
2018-03-02,4585,4700,4500,4670,68225,99271.0,21257151.0
2018-03-05,4700,4720,4580,4670,42901,99271.0,21257151.0
2018-03-06,4740,4780,4620,4695,58969,99802.0,21257151.0
2018-03-07,4695,4745,4485,4550,77727,96720.0,21257151.0
2018-03-08,4550,4590,4460,4560,72879,96933.0,21257151.0
2018-03-09,4600,4600,4550,4580,55960,97358.0,21257151.0
2018-03-12,4500,4770,4500,4710,94363,100121.0,21257151.0
2018-03-13,4725,4850,4680,4840,192497,102885.0,21257151.0
2018-03-14,4840,4875,4775,4800,72992,102034.0,21257151.0
2018-03-15,4800,4845,4495,4645,137796,98739.0,21257151.0
2018-03-16,4700,4720,4560,4590,87181,97570.0,21257151.0
2018-03-19,4600,4645,4500,4515,71332,95976.0,21257151.0
2018-03-20,4515,4580,4485,4545,60811,96614.0,21257151.0
2018-03-21,4505,4580,4495,4500,75399,95657.0,21257151.0
2018-03-22,4500,4635,4485,4615,123775,98102.0,21257151.0
2018-03-23,4580,4580,4480,4495,67055,95551.0,21257151.0
2018-03-26,4435,4670,4340,4460,83214,94807.0,21257151.0
2018-03-27,4550,4550,4365,4455,46558,94701.0,21257151.0
2018-03-28,4405,4490,4300,4345,74722,92362.0,21257151.0
2018-03-29,4475,4475,4300,4380,33438,93106.0,21257151.0
2018-03-30,4390,4390,4295,4295,87910,91299.0,21257151.0
2018-04-02,4315,4315,4165,4235,81560,90024.0,21257151.0
2018-04-03,4130,4200,3965,3985,199599,84710.0,21257151.0
2018-04-04,3990,4050,3775,3800,170939,80777.0,21257151.0
2018-04-05,3890,3955,3790,3890,98001,82690.0,21257151.0
2018-04-06,3910,3925,3795,3850,40594,81840.0,21257151.0
2018-04-09,3800,3805,3630,3705,100919,78758.0,21257151.0
2018-04-10,3660,3715,3545,3660,112237,77801.0,21257151.0
2018-04-11,3670,3855,3590,3805,129485,80883.0,21257151.0
2018-04-12,3750,3960,3745,3955,66762,84072.0,21257151.0
2018-04-13,3955,3970,3800,3970,48030,84391.0,21257151.0
2018-04-16,3890,4020,3865,3960,44048,84178.0,21257151.0
2018-04-17,3980,4040,3925,4040,61155,85879.0,21257151.0
2018-04-18,4050,4050,3930,3935,45140,83647.0,21257151.0
2018-04-19,4010,4010,3780,3870,70681,82265.0,21257151.0
2018-04-20,3915,3965,3815,3950,35646,83966.0,21257151.0
2018-04-23,3990,3990,3845,3850,59135,81840.0,21257151.0
2018-04-24,3885,3910,3770,3860,78135,82053.0,21257151.0
2018-04-25,3800,3970,3795,3960,88783,84178.0,21257151.0
2018-04-26,3905,4105,3905,4090,91257,86942.0,21257151.0
2018-04-27,4135,4135,4000,4045,48200,85985.0,21257151.0
2018-04-30,4065,4065,3910,3955,69717,84072.0,21257151.0
2018-05-02,3930,4055,3780,3985,147227,84710.0,21257151.0
2018-05-03,3985,4200,3970,4195,149029,89174.0,21257151.0
2018-05-04,4195,4250,4105,4250,110798,90343.0,21257151.0
2018-05-08,4105,4230,4055,4080,75410,86729.0,21257151.0
2018-05-09,4080,4115,3820,3990,69034,84816.0,21257151.0
2018-05-10,3990,4100,3950,4060,19547,86304.0,21257151.0
2018-05-11,4070,4115,4005,4090,34567,86942.0,21257151.0
2018-05-14,4080,4115,3925,3980,44540,84603.0,21257151.0
2018-05-15,4000,4015,3940,3970,30408,84391.0,21257151.0
2018-05-16,3970,3975,3840,3910,39637,83115.0,21257151.0
2018-05-17,3910,4035,3870,4000,28385,85029.0,21257151.0
2018-05-18,3995,4010,3935,3955,43689,84072.0,21257151.0
2018-05-21,3995,4140,3925,3925,33454,83434.0,21257151.0
2018-05-23,3960,3985,3900,3900,34700,82903.0,21257151.0
2018-05-24,3875,3955,3870,3870,29286,82265.0,21257151.0
2018-05-25,3850,4015,3790,3940,67088,83753.0,21257151.0
2018-05-28,3945,3990,3890,3915,39845,83222.0,21257151.0
2018-05-29,3915,4000,3890,3910,21184,83115.0,21257151.0
2018-05-30,3890,3890,3805,3820,40863,81202.0,21257151.0
2018-05-31,3880,3880,3715,3730,54740,79289.0,21257151.0
2018-06-01,3755,3775,3680,3730,64998,79289.0,21257151.0
2018-06-04,3710,3765,3635,3655,48689,77695.0,21257151.0
2018-06-05,3665,3725,3645,3710,18049,78864.0,21257151.0
2018-06-07,3700,3895,3700,3830,39991,81415.0,21257151.0
2018-06-08,3780,3890,3780,3845,47088,81734.0,21257151.0
2018-06-11,3880,3880,3815,3845,24867,81734.0,21257151.0
2018-06-12,3845,3865,3770,3865,26321,82159.0,21257151.0
2018-06-14,3800,3865,3730,3730,17761,79289.0,21257151.0
2018-06-15,3710,3815,3665,3680,25642,78226.0,21257151.0
2018-06-18,3690,3750,3540,3565,35301,75782.0,21257151.0
2018-06-19,3650,3650,3420,3625,35829,77057.0,21257151.0
2018-06-20,3515,3590,3515,3560,35139,75675.0,21257151.0
2018-06-21,3580,3590,3460,3560,31810,75675.0,21257151.0
2018-06-22,3560,3565,3460,3560,32715,75675.0,21257151.0
2018-06-25,3500,3565,3470,3500,16485,74400.0,21257151.0
2018-06-26,3500,3615,3470,3580,18564,76101.0,21257151.0
2018-06-27,3535,3635,3535,3545,16730,75357.0,21257151.0
2018-06-28,3570,3570,3485,3490,12075,74187.0,21257151.0
2018-06-29,3510,3510,3360,3405,28918,72381.0,21257151.0
2018-07-02,3405,3490,3255,3290,39961,69936.0,21257151.0
2018-07-03,3185,3740,3185,3520,145048,74825.0,21257151.0
2018-07-04,3585,3930,3470,3600,256038,76526.0,21257151.0
