액토즈소프트(052790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-06,32800,33550,32150,32200,117847,364438.0,11317938.0
2015-03-09,32100,32650,30400,30850,125782,349158.0,11317938.0
2015-03-10,31000,31500,30150,31200,96127,353120.0,11317938.0
2015-03-11,30600,31100,30550,30550,59286,345763.0,11317938.0
2015-03-12,30550,32550,30550,32200,103860,364438.0,11317938.0
2015-03-13,32200,33100,31700,32200,86669,364438.0,11317938.0
2015-03-16,32400,34100,31800,31900,198590,361042.0,11317938.0
2015-03-17,32200,34000,31700,33100,233281,374624.0,11317938.0
2015-03-18,33200,34100,32150,32450,147745,367267.0,11317938.0
2015-03-19,32300,32700,31200,31300,145849,354251.0,11317938.0
2015-03-20,31500,31950,30900,31300,138904,354251.0,11317938.0
2015-03-23,31500,31850,30500,30800,113192,348592.0,11317938.0
2015-03-24,31300,31300,30500,30900,55951,349724.0,11317938.0
2015-03-25,30650,32050,30650,31850,83729,360476.0,11317938.0
2015-03-26,31350,32500,31300,32100,74429,363306.0,11317938.0
2015-03-27,32500,32500,30850,30850,95939,349158.0,11317938.0
2015-03-30,30750,31700,29950,31700,90371,358779.0,11317938.0
2015-03-31,32050,36450,31700,36450,757207,412539.0,11317938.0
2015-04-01,37000,37350,35700,36700,406132,415368.0,11317938.0
2015-04-02,37000,37050,34250,34700,372648,392732.0,11317938.0
2015-04-03,34550,35600,34300,34800,144757,393864.0,11317938.0
2015-04-06,35850,37150,33850,34400,459392,389337.0,11317938.0
2015-04-07,34050,34300,32150,33400,422257,378019.0,11317938.0
2015-04-08,33400,33900,32700,33300,145633,376887.0,11317938.0
2015-04-09,33350,34000,33150,33950,132244,384244.0,11317938.0
2015-04-10,33950,33950,33200,33850,142691,383112.0,11317938.0
2015-04-13,34000,35200,33700,35200,237088,398391.0,11317938.0
2015-04-14,35200,35200,33050,33150,183880,375438.0,11325438.0
2015-04-15,33100,33350,31650,32300,176068,365812.0,11325438.0
2015-04-16,32400,32850,32000,32600,114592,369209.0,11325438.0
2015-04-17,32650,33050,32350,32450,82084,367510.0,11325438.0
2015-04-20,31900,32300,31500,31850,109532,360715.0,11325438.0
2015-04-21,32100,34250,32100,32800,282123,371474.0,11325438.0
2015-04-22,33100,33750,29950,32500,386310,368077.0,11325438.0
2015-04-23,32500,32750,31000,31600,159936,357884.0,11325438.0
2015-04-24,31600,31950,30700,31250,145330,353920.0,11325438.0
2015-04-27,31400,32100,30900,31600,73724,357884.0,11325438.0
2015-04-28,31650,32300,31100,31850,137668,360715.0,11325438.0
2015-04-29,31950,32650,31400,31800,157988,360149.0,11325438.0
2015-04-30,31650,31800,30450,30550,156353,345992.0,11325438.0
2015-05-04,30950,30950,29200,29550,188206,334667.0,11325438.0
2015-05-06,29600,31400,29600,30900,148732,349956.0,11325438.0
2015-05-07,30950,32000,30450,31100,178102,352221.0,11325438.0
2015-05-08,30950,31600,30600,31500,105134,356751.0,11325438.0
2015-05-11,32100,32500,30900,30950,154428,350522.0,11325438.0
2015-05-12,31050,31650,30400,31100,131378,352221.0,11325438.0
2015-05-13,31250,31550,30400,31450,122558,356185.0,11325438.0
2015-05-14,32500,32700,30600,30650,197304,347125.0,11325438.0
2015-05-15,30650,31400,30500,30750,109807,348257.0,11325438.0
2015-05-18,31600,32200,30800,31300,148151,354486.0,11325438.0
2015-05-19,31150,32200,30600,32000,148342,362414.0,11325438.0
2015-05-20,32000,32200,31600,31600,85764,357884.0,11325438.0
2015-05-21,31750,33250,31400,33000,235068,373739.0,11325438.0
2015-05-22,33150,33450,32600,32750,124445,370908.0,11325438.0
2015-05-26,32950,34000,32500,34000,154597,385065.0,11325438.0
2015-05-27,34150,35100,33500,33600,261224,380535.0,11325438.0
2015-05-28,33800,33900,32800,33150,97979,375438.0,11325438.0
2015-05-29,33300,34600,32500,34150,186233,386764.0,11325438.0
2015-06-01,34500,35500,34000,34700,238661,392993.0,11325438.0
2015-06-02,34700,34900,33100,33400,147970,378270.0,11325438.0
2015-06-03,33100,34700,32400,33950,166505,384499.0,11325438.0
2015-06-04,34700,36000,34600,35600,319380,403186.0,11325438.0
2015-06-05,35900,36600,35100,35450,243114,401487.0,11325438.0
2015-06-08,35800,35850,33700,34000,179087,385065.0,11325438.0
2015-06-09,34250,36050,34050,35850,155648,406017.0,11325438.0
2015-06-10,35450,35850,33950,34650,149730,392426.0,11325438.0
2015-06-11,35000,35400,34050,34300,98677,388463.0,11325438.0
2015-06-12,34400,34900,33100,33200,101505,376005.0,11325438.0
2015-06-15,32550,33250,31200,31550,149724,357318.0,11325438.0
2015-06-16,31350,32800,30500,32700,133214,370342.0,11325438.0
2015-06-17,32700,32850,31250,32250,78602,365245.0,11325438.0
2015-06-18,32050,33400,31900,33100,85756,374872.0,11325438.0
2015-06-19,32900,33950,32500,33650,81985,381101.0,11325438.0
2015-06-22,33400,33800,32800,32800,57432,371474.0,11325438.0
2015-06-23,32950,33250,32450,32450,66517,367510.0,11325438.0
2015-06-24,32500,33200,32100,32100,83451,363547.0,11325438.0
2015-06-25,32100,32850,31600,32000,110350,362414.0,11325438.0
2015-06-26,32250,32300,31000,31250,119993,353920.0,11325438.0
2015-06-29,30500,31100,29650,29850,184272,338064.0,11325438.0
2015-06-30,29500,30350,29300,30000,71939,339763.0,11325438.0
2015-07-01,30000,31450,30000,31350,90464,355052.0,11325438.0
2015-07-02,31500,31950,30950,31050,85016,351655.0,11325438.0
2015-07-03,31500,31700,30500,30500,75965,345426.0,11325438.0
2015-07-06,30100,30700,29000,29000,129876,328438.0,11325438.0
2015-07-07,29150,31100,28800,30450,202794,344860.0,11325438.0
2015-07-08,31100,32200,30000,30050,211699,340329.0,11325438.0
2015-07-09,30000,30300,28850,30050,91553,340329.0,11325438.0
2015-07-10,30050,30800,29650,30500,67151,345426.0,11325438.0
2015-07-13,30950,31900,30650,31500,146255,356751.0,11325438.0
2015-07-14,32100,32150,31250,31300,91376,354486.0,11325438.0
2015-07-15,31350,31600,30800,30800,68905,348823.0,11325438.0
2015-07-16,30700,36000,30700,35950,661697,407149.0,11325438.0
2015-07-17,36400,36400,34750,35700,317685,404318.0,11325438.0
2015-07-20,37200,45900,37200,43650,1719787,494355.0,11325438.0
2015-07-21,44750,47600,42600,45600,1060033,516440.0,11325438.0
2015-07-22,44100,49300,43850,46800,692751,530030.0,11325438.0
2015-07-23,49200,50200,46050,47800,530777,541356.0,11325438.0
2015-07-24,47900,49150,46300,48600,285868,550416.0,11325438.0
2015-07-27,48800,50000,44900,46800,409761,530030.0,11325438.0
2015-07-28,45650,47450,45050,46700,260655,528898.0,11325438.0
2015-07-29,47100,50200,45750,45850,414029,519271.0,11325438.0
2015-07-30,46900,50000,45800,50000,462469,566272.0,11325438.0
2015-07-31,51600,53500,48000,51300,678553,580995.0,11325438.0
2015-08-03,51200,52500,49300,52100,255538,590055.0,11325438.0
2015-08-04,52000,53200,51100,53000,215172,600248.0,11325438.0
2015-08-05,52500,53500,48800,49350,395928,558910.0,11325438.0
2015-08-06,49000,50600,48250,49600,251555,561742.0,11325438.0
2015-08-07,50800,64400,50500,64400,1434307,729358.0,11325438.0
2015-08-10,64800,65300,56700,59300,1128546,671598.0,11325438.0
2015-08-11,59000,60600,55000,55300,655009,626297.0,11325438.0
2015-08-12,55800,56500,50300,55100,626189,624032.0,11325438.0
2015-08-13,55100,59600,54000,56500,492072,640113.0,11329438.0
2015-08-17,63000,66800,56200,56600,711548,641246.0,11329438.0
2015-08-18,55200,56100,50900,50900,445467,576668.0,11329438.0
2015-08-19,53600,53900,47350,51100,538336,578934.0,11329438.0
2015-08-20,49900,51700,47000,47000,289593,532484.0,11329438.0
2015-08-21,43400,49600,42100,47450,577064,537582.0,11329438.0
2015-08-24,49800,52600,48600,49800,523088,564206.0,11329438.0
2015-08-25,50500,52400,48500,51500,366161,583466.0,11329438.0
2015-08-26,50200,50700,46900,49300,456454,558541.0,11329438.0
2015-08-27,49950,50800,45400,46400,444383,525686.0,11329438.0
2015-08-28,47800,49450,47100,48950,323779,554576.0,11329438.0
2015-08-31,49000,49350,46350,46450,171550,526252.0,11329438.0
2015-09-01,45550,47800,43100,43400,321119,491698.0,11329438.0
2015-09-02,42300,44900,41900,44550,229420,504726.0,11329438.0
2015-09-03,44850,45500,43000,43050,167510,487732.0,11329438.0
2015-09-04,43300,43950,39000,39100,341156,442981.0,11329438.0
2015-09-07,39300,40200,38100,40150,212581,454877.0,11329438.0
2015-09-08,39900,40250,37300,39500,244475,447513.0,11329438.0
2015-09-09,40350,41300,39750,40900,183828,463374.0,11329438.0
2015-09-10,40100,41850,39800,40150,199392,454877.0,11329438.0
2015-09-11,40350,41200,40050,40150,116185,454877.0,11329438.0
2015-09-14,41100,41550,40000,40500,125191,458891.0,11330638.0
2015-09-15,40250,40250,37550,38900,249882,440762.0,11330638.0
2015-09-16,39000,39450,38200,38800,133297,439629.0,11330638.0
2015-09-17,39250,39250,38300,38400,112669,435096.0,11330638.0
2015-09-18,39700,41200,39450,41200,316008,466822.0,11330638.0
2015-09-21,40450,40700,39300,39950,114328,452659.0,11330638.0
2015-09-22,40350,41750,39950,41300,167992,467955.0,11330638.0
2015-09-23,41000,43500,40800,40800,210429,462290.0,11330638.0
2015-09-24,42800,43100,41300,41600,104159,471355.0,11330638.0
2015-09-25,41400,41950,40300,41600,74773,471355.0,11330638.0
2015-09-30,40750,40750,39300,39500,103693,447560.0,11330638.0
2015-10-01,39700,40100,38500,39750,99574,450393.0,11330638.0
2015-10-02,40100,40150,38950,39050,72580,442461.0,11330638.0
2015-10-05,39500,40700,39350,39450,112639,446994.0,11330638.0
2015-10-06,39950,40200,38850,39050,84291,442461.0,11330638.0
2015-10-07,39050,39400,38400,38700,80101,438496.0,11330638.0
2015-10-08,39000,39500,38250,39000,82792,441895.0,11330638.0
2015-10-12,39250,40300,38950,39900,70046,452092.0,11330638.0
2015-10-13,40300,41150,40000,40800,92510,462290.0,11330638.0
2015-10-14,40750,40750,38950,39250,129695,444728.0,11330638.0
2015-10-15,39100,39600,38900,39200,46292,444161.0,11330638.0
2015-10-16,39700,39750,39100,39400,50555,446427.0,11330638.0
2015-10-19,39550,42800,39550,41350,213288,468522.0,11330638.0
2015-10-20,40800,41350,40250,41300,78254,467955.0,11330638.0
2015-10-21,41250,41250,40000,40000,69308,453226.0,11330638.0
2015-10-22,39850,39850,36100,36100,274822,409036.0,11330638.0
2015-10-23,36500,37000,36150,36400,105276,412435.0,11330638.0
2015-10-26,35000,38150,35000,37800,147802,428298.0,11330638.0
2015-10-27,37700,37900,36600,36600,92549,414701.0,11330638.0
2015-10-28,37000,37600,36050,36050,78166,408469.0,11330638.0
2015-10-29,36100,38050,36100,37400,83766,423766.0,11330638.0
2015-10-30,37450,37800,36250,37300,76390,422633.0,11330638.0
2015-11-02,37950,38000,35300,36550,44441,414135.0,11330638.0
2015-11-03,36600,37350,36250,37050,50717,419800.0,11330638.0
2015-11-04,37100,37950,36450,36650,51061,415268.0,11330638.0
2015-11-05,36950,39250,36350,38750,121648,439062.0,11330638.0
2015-11-06,38750,39750,38200,39000,158121,441895.0,11330638.0
2015-11-09,40850,40900,36000,36350,226985,411869.0,11330638.0
2015-11-10,35700,36350,32650,33050,310124,374478.0,11330638.0
2015-11-11,32500,34250,32500,33250,113339,376744.0,11330638.0
2015-11-12,33200,34300,33200,34200,66399,387508.0,11330638.0
2015-11-13,34200,36650,33950,35450,130050,401671.0,11330638.0
2015-11-16,34200,34550,33100,33550,107149,380143.0,11330638.0
2015-11-17,33900,34600,33550,33600,76536,380709.0,11330638.0
2015-11-18,33600,34000,32950,33200,75649,376177.0,11330638.0
2015-11-19,33500,33650,32000,32500,113189,368246.0,11330638.0
2015-11-20,32600,33250,31700,31700,83482,359181.0,11330638.0
2015-11-23,31700,32150,31000,31700,113854,359181.0,11330638.0
2015-11-24,31800,32300,31600,31750,54662,359748.0,11330638.0
2015-11-25,32250,32250,30750,30750,90030,348417.0,11330638.0
2015-11-26,30800,32150,30400,32000,109065,362580.0,11330638.0
2015-11-27,32150,32250,31350,31550,62821,357482.0,11330638.0
2015-11-30,31350,32100,31000,31850,64399,360881.0,11330638.0
2015-12-01,31800,31950,30450,30800,182492,348984.0,11330638.0
2015-12-02,30750,31150,30500,30550,72600,346151.0,11330638.0
2015-12-03,30350,30600,29800,29800,108579,337653.0,11330638.0
2015-12-04,29450,30450,29300,30400,73326,344451.0,11330638.0
2015-12-07,30400,31800,30400,31450,106124,356349.0,11330638.0
2015-12-08,31000,32050,31000,31350,67394,355216.0,11330638.0
2015-12-09,31450,31600,30600,31050,49695,351816.0,11330638.0
2015-12-10,30800,31400,30400,30500,43721,345584.0,11330638.0
2015-12-11,30550,31250,30450,30750,29657,348417.0,11330638.0
2015-12-14,30050,30550,29050,29050,81579,329155.0,11330638.0
2015-12-15,28400,30150,28400,29650,54995,335953.0,11330638.0
2015-12-16,29700,30300,29500,29700,41833,336520.0,11330638.0
2015-12-17,30200,30400,29300,30400,41434,344451.0,11330638.0
2015-12-18,30000,30800,29700,30450,38394,345018.0,11330638.0
2015-12-21,30450,30700,30050,30300,27812,343318.0,11330638.0
2015-12-22,30300,30450,29200,29400,65859,333121.0,11330638.0
2015-12-23,29300,29700,29100,29100,37655,329722.0,11330638.0
2015-12-24,29250,29800,29200,29650,37013,335953.0,11330638.0
2015-12-28,29650,30050,29000,29000,48296,328589.0,11330638.0
2015-12-29,28950,29600,28950,29400,38136,333121.0,11330638.0
2015-12-30,29600,31800,29400,31250,120229,354082.0,11330638.0
2016-01-04,31250,31900,30450,30450,68031,345018.0,11330638.0
2016-01-05,29850,31000,29850,30750,37448,348417.0,11330638.0
2016-01-06,30750,30950,29500,29950,66798,339353.0,11330638.0
2016-01-07,29600,30100,29150,29200,43559,330855.0,11330638.0
2016-01-08,28550,29050,28000,28900,77088,327455.0,11330638.0
2016-01-11,28350,28750,27150,27150,114648,307627.0,11330638.0
2016-01-12,27300,27950,27250,27600,70841,312726.0,11330638.0
2016-01-13,27700,28300,27650,27850,52462,315558.0,11330638.0
2016-01-14,27500,27650,27000,27350,63154,309893.0,11330638.0
2016-01-15,27500,28350,27350,27400,59432,310459.0,11330638.0
2016-01-18,26800,27050,26150,26900,81740,304794.0,11330638.0
2016-01-19,26700,27400,26600,27350,31894,309893.0,11330638.0
2016-01-20,27250,27350,25000,25000,120559,283266.0,11330638.0
2016-01-21,24350,24900,22750,23000,241183,260605.0,11330638.0
2016-01-22,23350,27950,23250,26350,537152,298562.0,11330638.0
2016-01-25,27100,27250,26150,26600,131704,301395.0,11330638.0
2016-01-26,26000,27300,26000,27050,83010,306494.0,11330638.0
2016-01-27,27200,27400,26300,26300,52872,297996.0,11330638.0
2016-01-28,26300,26800,25800,26150,43552,296296.0,11330638.0
2016-01-29,27400,29100,27150,27950,257377,316691.0,11330638.0
2016-02-01,28600,28900,27400,28000,94024,317258.0,11330638.0
2016-02-02,27800,28650,27450,28100,57561,318391.0,11330638.0
2016-02-03,28200,28450,27350,27500,66264,311593.0,11330638.0
2016-02-04,27550,27600,26900,27250,50658,308760.0,11330638.0
2016-02-05,27250,28300,27000,27300,83706,309326.0,11330638.0
2016-02-11,26100,26100,23750,24000,117582,271935.0,11330638.0
2016-02-12,23400,25950,22700,24800,178403,281000.0,11330638.0
2016-02-15,25000,26250,24300,24700,115962,279867.0,11330638.0
2016-02-16,24700,25650,24700,25450,64596,288365.0,11330638.0
2016-02-17,25450,25800,24050,24200,72879,274201.0,11330638.0
2016-02-18,24400,24650,23700,23800,105867,269669.0,11330638.0
2016-02-19,24250,25050,24200,24850,85759,281566.0,11330638.0
2016-02-22,25100,26000,24500,25600,94591,290064.0,11330638.0
2016-02-23,25600,26000,24950,25050,66669,283832.0,11330638.0
2016-02-24,24700,25200,24700,24700,36220,279867.0,11330638.0
2016-02-25,24950,25450,24300,24450,44446,277034.0,11330638.0
2016-02-26,24550,25000,24450,24800,37688,281000.0,11330638.0
2016-02-29,25000,25450,24250,24300,77366,275335.0,11330638.0
2016-03-02,24550,24700,23850,24450,84250,277034.0,11330638.0
2016-03-03,24550,24650,24200,24400,40031,276468.0,11330638.0
2016-03-04,24500,25150,24250,25050,44222,283832.0,11330638.0
2016-03-07,25050,25300,24850,25100,51138,284399.0,11330638.0
2016-03-08,25150,27250,25000,25900,277240,293464.0,11330638.0
2016-03-09,26200,26650,25650,26200,75549,296863.0,11330638.0
2016-03-10,26400,26400,25750,26000,66107,294597.0,11330638.0
2016-03-11,26250,27450,25900,27350,147626,309893.0,11330638.0
2016-03-14,27550,27700,26900,27150,85851,307627.0,11330638.0
2016-03-15,27300,27550,26000,26100,94738,295730.0,11330638.0
2016-03-16,26200,26600,25250,25500,100574,288931.0,11330638.0
2016-03-17,25800,26050,25500,25550,49064,289498.0,11330638.0
2016-03-18,25900,25900,25100,25400,48049,287798.0,11330638.0
2016-03-21,25500,25550,24700,24700,68418,279867.0,11330638.0
2016-03-22,24800,25400,24700,25300,40841,286665.0,11330638.0
2016-03-23,25400,25550,24850,25000,29403,283266.0,11330638.0
2016-03-24,24800,25300,24500,24650,59674,279300.0,11330638.0
2016-03-25,24500,24800,24100,24200,42346,274201.0,11330638.0
2016-03-28,24150,24450,23650,23650,69915,267970.0,11330638.0
2016-03-29,23450,24250,23450,24100,33441,273068.0,11330638.0
2016-03-30,24300,27800,24100,25600,457738,290064.0,11330638.0
2016-03-31,25600,26100,25350,25550,59002,289498.0,11330638.0
2016-04-01,25350,25600,24850,24850,78740,281566.0,11330638.0
2016-04-04,24950,25350,24700,24800,56210,281000.0,11330638.0
2016-04-05,25200,25200,24250,24450,50801,277034.0,11330638.0
2016-04-06,24500,25250,24300,24750,51882,280433.0,11330638.0
2016-04-07,24700,25300,24700,24950,33582,282699.0,11330638.0
2016-04-08,24900,25050,24550,24700,36961,279867.0,11330638.0
2016-04-11,24650,24750,23900,24100,78754,273068.0,11330638.0
2016-04-12,24200,24300,23950,24300,32790,275335.0,11330638.0
2016-04-14,24400,24400,23900,24300,42219,275335.0,11330638.0
2016-04-15,24150,24700,24150,24450,28878,277034.0,11330638.0
2016-04-18,24650,24650,24000,24300,28531,275335.0,11330638.0
2016-04-19,24150,24500,23800,24050,65378,272502.0,11330638.0
2016-04-20,24050,24400,23950,24100,49983,273068.0,11330638.0
2016-04-21,24350,24400,24000,24000,33823,271935.0,11330638.0
2016-04-22,24000,24300,23900,24000,30988,271935.0,11330638.0
2016-04-25,23800,23850,22800,23550,67656,266837.0,11330638.0
2016-04-26,23600,23850,23500,23600,35417,267403.0,11330638.0
2016-04-27,23850,23850,23050,23300,59578,264004.0,11330638.0
2016-04-28,23250,23750,23100,23200,32826,262871.0,11330638.0
2016-04-29,23100,23450,22950,22950,41694,260038.0,11330638.0
2016-05-02,23000,23200,22450,22450,49544,254373.0,11330638.0
2016-05-03,22550,23500,22350,23200,51021,262871.0,11330638.0
2016-05-04,23100,23850,23050,23450,60649,265703.0,11330638.0
2016-05-09,23600,23650,22800,22800,29406,258339.0,11330638.0
2016-05-10,22800,24000,22800,24000,42609,271935.0,11330638.0
2016-05-11,24000,24300,23750,23850,50516,270236.0,11330638.0
2016-05-12,23700,24000,23600,23800,25103,269669.0,11330638.0
2016-05-13,23750,24000,23500,23550,28887,266837.0,11330638.0
2016-05-16,23350,23650,23100,23400,36695,265137.0,11330638.0
2016-05-17,23500,23800,22950,23050,41604,261171.0,11330638.0
2016-05-18,23300,23300,22250,22350,78862,253240.0,11330638.0
2016-05-19,22800,22800,21150,21150,120580,239643.0,11330638.0
2016-05-20,20900,22500,20900,21300,158632,241343.0,11330638.0
2016-05-23,21550,22800,21450,22700,81278,257205.0,11330638.0
2016-05-24,22450,22950,22150,22250,54448,252107.0,11330638.0
2016-05-25,22450,22600,21950,22150,35613,250974.0,11330638.0
2016-05-26,22450,22750,22150,22400,38364,253806.0,11330638.0
2016-05-27,22600,23150,22250,22300,47011,252673.0,11330638.0
2016-05-30,22350,22350,21100,21350,77486,241909.0,11330638.0
2016-05-31,21400,21800,20650,21450,88943,243042.0,11330638.0
2016-06-01,21700,21900,21200,21700,30333,245875.0,11330638.0
2016-06-02,21700,22450,21600,22250,31889,252107.0,11330638.0
2016-06-03,22450,22500,21800,22100,34482,250407.0,11330638.0
2016-06-07,22300,22300,21400,22150,20520,250974.0,11330638.0
2016-06-08,22200,22850,22000,22400,43260,253806.0,11330638.0
2016-06-09,22650,22950,22200,22950,40407,260038.0,11330638.0
2016-06-10,22950,22950,22300,22450,28598,254373.0,11330638.0
2016-06-13,22150,22200,21300,21450,57145,243042.0,11330638.0
2016-06-14,21500,21600,20800,20900,50772,236810.0,11330638.0
2016-06-15,21100,21250,20600,20600,57912,233411.0,11330638.0
2016-06-16,20600,20850,19600,20400,111096,231145.0,11330638.0
2016-06-17,20400,20500,19800,20200,52932,228879.0,11330638.0
2016-06-20,20100,20350,19950,20150,43853,228312.0,11330638.0
2016-06-21,20200,20450,20150,20200,28438,228879.0,11330638.0
2016-06-22,20100,20950,20100,20750,41261,235111.0,11330638.0
2016-06-23,20700,20750,19850,20100,55306,227746.0,11330638.0
2016-06-24,20350,20400,17400,18100,163979,205085.0,11330638.0
2016-06-27,17600,18400,17500,18200,63218,206218.0,11330638.0
2016-06-28,19000,20800,18900,19200,225982,217548.0,11330638.0
2016-06-29,19600,20400,19200,19750,68203,223780.0,11330638.0
2016-06-30,19850,20200,19600,19650,35879,222647.0,11330638.0
2016-07-01,19750,20600,19750,20400,60101,231145.0,11330638.0
2016-07-04,20500,20600,20000,20250,27502,229445.0,11330638.0
2016-07-05,20500,20800,20200,20600,43493,233411.0,11330638.0
2016-07-06,20600,20750,19750,20200,39495,228879.0,11330638.0
2016-07-07,20200,20650,20000,20500,33187,232278.0,11330638.0
2016-07-08,20700,20750,20150,20250,30107,229445.0,11330638.0
2016-07-11,20300,20450,19750,19850,29134,224913.0,11330638.0
2016-07-12,19900,20250,19700,19750,24310,223780.0,11330638.0
2016-07-13,19900,22400,19900,21550,231626,244175.0,11330638.0
2016-07-14,21950,22450,20650,22300,110599,252673.0,11330638.0
2016-07-15,22600,22650,21250,21400,77939,242476.0,11330638.0
2016-07-18,21900,23000,21900,22200,119352,251540.0,11330638.0
2016-07-19,22300,22600,21600,21800,62286,247008.0,11330638.0
2016-07-20,22200,22800,21850,21850,79907,247574.0,11330638.0
2016-07-21,22300,22700,22000,22400,60837,253806.0,11330638.0
2016-07-22,22700,25050,22700,23550,571208,266837.0,11330638.0
2016-07-25,23050,23400,22400,22450,106420,254373.0,11330638.0
2016-07-26,22400,22500,21800,21900,64606,248141.0,11330638.0
2016-07-27,21900,22600,21450,21450,76174,243042.0,11330638.0
2016-07-28,21550,22250,21400,21650,80093,245308.0,11330638.0
2016-07-29,21900,22000,20500,20650,104831,233978.0,11330638.0
2016-08-01,20700,20900,19700,20000,100073,226613.0,11330638.0
2016-08-02,19700,20200,19700,19800,44252,224347.0,11330638.0
2016-08-03,19750,20050,19500,19700,32931,223214.0,11330638.0
2016-08-04,19750,20200,19700,20100,28006,227746.0,11330638.0
2016-08-05,20300,20300,19550,19600,30506,222081.0,11330638.0
2016-08-08,19700,19700,18900,18900,67768,214149.0,11330638.0
2016-08-09,19000,19400,18900,19200,43875,217548.0,11330638.0
2016-08-10,19200,20200,19200,19950,56936,226046.0,11330638.0
2016-08-11,19850,20050,19650,19950,34199,226046.0,11330638.0
2016-08-12,19950,20050,19200,19400,81239,219814.0,11330638.0
2016-08-16,19500,19600,19300,19400,16608,219814.0,11330638.0
2016-08-17,19300,19550,19200,19300,24355,218681.0,11330638.0
2016-08-18,19400,19800,19250,19550,37116,221514.0,11330638.0
2016-08-19,19500,19650,19200,19300,37473,218681.0,11330638.0
2016-08-22,19150,19250,18750,18750,35252,212449.0,11330638.0
2016-08-23,18800,19100,18650,18950,30360,214716.0,11330638.0
2016-08-24,19250,19250,18700,18700,29176,211883.0,11330638.0
2016-08-25,18550,18750,18300,18650,27184,211316.0,11330638.0
2016-08-26,18600,19050,18600,18850,18279,213583.0,11330638.0
2016-08-29,18600,18950,17950,18000,48530,203951.0,11330638.0
2016-08-30,17850,18850,17850,18250,23053,206784.0,11330638.0
2016-08-31,18250,18300,17650,17650,28674,199986.0,11330638.0
2016-09-01,17750,18000,17600,17900,18901,202818.0,11330638.0
2016-09-02,18150,18800,17900,18500,35248,209617.0,11330638.0
2016-09-05,18500,18750,18350,18600,15534,210750.0,11330638.0
2016-09-06,18600,18900,18350,18500,17943,209617.0,11330638.0
2016-09-07,18500,18650,18200,18350,15099,207917.0,11330638.0
2016-09-08,18550,18550,17900,18300,21032,207351.0,11330638.0
2016-09-09,18450,18450,17700,17700,28991,200552.0,11330638.0
2016-09-12,17400,17600,16950,16950,34353,192054.0,11330638.0
2016-09-13,17100,17600,17050,17250,19282,195454.0,11330638.0
2016-09-19,17100,17300,16750,17050,23812,193187.0,11330638.0
2016-09-20,17000,18100,17000,18100,27534,205085.0,11330638.0
2016-09-21,18000,18450,17800,18150,36253,205651.0,11330638.0
2016-09-22,18150,18400,17950,18000,14166,203951.0,11330638.0
2016-09-23,18250,18250,17950,18150,16016,205651.0,11330638.0
2016-09-26,17950,18150,17700,17850,10591,202252.0,11330638.0
2016-09-27,17950,18300,17550,18300,16419,207351.0,11330638.0
2016-09-28,18300,18350,18050,18050,11707,204518.0,11330638.0
2016-09-29,18000,18300,17900,18100,12782,205085.0,11330638.0
2016-09-30,17850,18250,17600,17850,22775,202252.0,11330638.0
2016-10-04,17750,18150,17700,18000,9655,203951.0,11330638.0
2016-10-05,18250,18250,17700,17750,8646,201119.0,11330638.0
2016-10-06,18000,18000,17500,17700,15626,200552.0,11330638.0
2016-10-07,17550,17750,17100,17200,23987,194887.0,11330638.0
2016-10-10,17050,17400,16700,16700,40137,189222.0,11330638.0
2016-10-11,17200,17200,16650,16850,24735,190921.0,11330638.0
2016-10-12,16750,16950,16450,16600,30909,188089.0,11330638.0
2016-10-13,16600,16700,16000,16250,45798,184123.0,11330638.0
2016-10-14,16100,16250,15400,15450,79378,175058.0,11330638.0
2016-10-17,15450,15600,15050,15050,45282,170526.0,11330638.0
2016-10-18,15100,15350,14950,15100,42655,171093.0,11330638.0
2016-10-19,15050,15600,15000,15150,40801,171659.0,11330638.0
2016-10-20,15150,15500,14400,14450,64765,163728.0,11330638.0
2016-10-21,14450,14700,13850,14100,81879,159762.0,11330638.0
2016-10-24,14000,14350,13950,14050,46015,159195.0,11330638.0
2016-10-25,14100,14250,13650,14150,58318,160329.0,11330638.0
2016-10-26,14450,15400,14200,14550,139860,164861.0,11330638.0
2016-10-27,14400,15150,14350,14350,59069,162595.0,11330638.0
2016-10-28,14450,14550,13850,13850,38495,156929.0,11330638.0
2016-10-31,13850,14100,12850,12850,98729,145599.0,11330638.0
2016-11-01,12500,13450,12500,13200,52763,149564.0,11330638.0
2016-11-02,13050,13300,12300,12500,46770,141633.0,11330638.0
2016-11-03,12300,12850,12300,12750,26941,144466.0,11330638.0
2016-11-04,12800,12900,12700,12800,11582,145032.0,11330638.0
2016-11-07,12950,13350,12750,13300,23961,150697.0,11330638.0
2016-11-08,13300,13600,13300,13600,27974,154097.0,11330638.0
2016-11-09,13600,13800,12250,13050,86399,147865.0,11330638.0
2016-11-10,13350,13800,13200,13800,39519,156363.0,11330638.0
2016-11-11,13750,13800,13350,13550,18981,153530.0,11330638.0
2016-11-14,13450,13700,13400,13700,13681,155230.0,11330638.0
2016-11-15,13700,13850,13250,13500,14494,152964.0,11330638.0
2016-11-16,13450,14150,13400,14100,36132,159762.0,11330638.0
2016-11-17,13900,14200,13850,14000,23523,158629.0,11330638.0
