부스타(008470),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-21,5000,5130,5000,5070,43280,42612.0,8404800.0
2017-12-22,5120,5120,5070,5110,17146,42949.0,8404800.0
2017-12-26,5100,5150,5050,5120,36473,43033.0,8404800.0
2017-12-27,5110,5110,4940,5110,59996,42949.0,8404800.0
2017-12-28,5110,5200,5070,5150,20937,43285.0,8404800.0
2018-01-02,5220,5220,5120,5140,14670,43201.0,8404800.0
2018-01-03,5200,5200,5070,5130,33204,43117.0,8404800.0
2018-01-04,5160,5160,5060,5090,27375,42780.0,8404800.0
2018-01-05,5090,5130,4990,5050,55257,42444.0,8404800.0
2018-01-08,5050,5160,4880,5160,66204,43369.0,8404800.0
2018-01-09,5160,5210,5090,5180,29462,43537.0,8404800.0
2018-01-10,5190,5190,5070,5120,27136,43033.0,8404800.0
2018-01-11,5150,5160,5050,5130,11365,43117.0,8404800.0
2018-01-12,5180,5180,4995,5060,56445,42528.0,8404800.0
2018-01-15,4970,5070,4930,5050,27526,42444.0,8404800.0
2018-01-16,5060,5180,5060,5170,43841,43453.0,8404800.0
2018-01-17,5180,5240,5140,5240,23207,44041.0,8404800.0
2018-01-18,5240,5330,5200,5330,26034,44798.0,8404800.0
2018-01-19,5330,5460,5300,5350,22234,44966.0,8404800.0
2018-01-22,5360,5360,5150,5340,17322,44882.0,8404800.0
2018-01-23,5340,5350,5250,5310,22258,44629.0,8404800.0
2018-01-24,5310,5350,5200,5350,16804,44966.0,8404800.0
2018-01-25,5420,5420,5320,5350,11146,44966.0,8404800.0
2018-01-26,5410,5410,5320,5390,11776,45302.0,8404800.0
2018-01-29,5340,5520,5340,5450,63582,45806.0,8404800.0
2018-01-30,5480,5620,5450,5570,89373,46815.0,8404800.0
2018-01-31,5570,5570,5460,5530,20495,46479.0,8404800.0
2018-02-01,5530,5570,5450,5550,18730,46647.0,8404800.0
2018-02-02,5550,5560,5450,5500,21006,46226.0,8404800.0
2018-02-05,5500,5510,5270,5270,23726,44293.0,8404800.0
2018-02-06,5200,5280,5140,5250,48839,44125.0,8404800.0
2018-02-07,5260,5370,5250,5340,13205,44882.0,8404800.0
2018-02-08,5260,5390,5260,5310,13722,44629.0,8404800.0
2018-02-09,5230,5320,5190,5280,33618,44377.0,8404800.0
2018-02-12,5270,5310,5190,5280,14234,44377.0,8404800.0
2018-02-13,5240,5370,5220,5280,13521,44377.0,8404800.0
2018-02-14,5280,5280,5190,5200,9230,43705.0,8404800.0
2018-02-19,5200,5260,5180,5230,8181,43957.0,8404800.0
2018-02-20,5170,5260,5170,5250,7885,44125.0,8404800.0
2018-02-21,5190,5300,5190,5250,6135,44125.0,8404800.0
2018-02-22,5250,5310,5200,5290,9967,44461.0,8404800.0
2018-02-23,5290,5350,5230,5310,12847,44629.0,8404800.0
2018-02-26,5330,5400,5320,5320,10319,44714.0,8404800.0
2018-02-27,5320,5460,5260,5340,18834,44882.0,8404800.0
2018-02-28,5380,5380,5220,5290,15630,44461.0,8404800.0
2018-03-02,5290,5290,5200,5240,15809,44041.0,8404800.0
2018-03-05,5240,5240,5080,5130,61608,43117.0,8404800.0
2018-03-06,5030,5290,5030,5200,61506,43705.0,8404800.0
2018-03-07,5250,5260,5170,5240,10747,44041.0,8404800.0
2018-03-08,5240,5250,5170,5240,3607,44041.0,8404800.0
2018-03-09,5200,5290,5200,5250,13895,44125.0,8404800.0
2018-03-12,5250,5380,5250,5350,43220,44966.0,8404800.0
2018-03-13,5390,5600,5360,5550,134532,46647.0,8404800.0
2018-03-14,5570,5570,5420,5500,31982,46226.0,8404800.0
2018-03-15,5420,5560,5400,5450,21914,45806.0,8404800.0
2018-03-16,5500,5500,5390,5430,19257,45638.0,8404800.0
2018-03-19,5430,5530,5300,5370,24961,45134.0,8404800.0
2018-03-20,5370,5530,5330,5470,29363,45974.0,8404800.0
2018-03-21,5500,5630,5440,5580,69102,46899.0,8404800.0
2018-03-22,5630,5630,5470,5580,40361,46899.0,8404800.0
2018-03-23,5470,5530,5270,5330,54335,44798.0,8404800.0
2018-03-26,5230,5460,5230,5450,29576,45806.0,8404800.0
2018-03-27,5450,5510,5300,5490,16805,46142.0,8404800.0
2018-03-28,5420,5590,5420,5490,19240,46142.0,8404800.0
2018-03-29,5550,5550,5450,5500,15844,46226.0,8404800.0
2018-03-30,5560,5630,5500,5630,30758,47319.0,8404800.0
2018-04-02,5680,5680,5540,5580,22201,46899.0,8404800.0
2018-04-03,5620,5620,5470,5590,10161,46983.0,8404800.0
2018-04-04,5550,5590,5480,5530,28454,46479.0,8404800.0
2018-04-05,5570,5580,5440,5490,34559,46142.0,8404800.0
2018-04-06,5490,5550,5390,5460,15196,45890.0,8404800.0
2018-04-09,5410,5500,5400,5450,10594,45806.0,8404800.0
2018-04-10,5400,5430,5300,5410,16214,45470.0,8404800.0
2018-04-11,5440,5470,5330,5440,19593,45722.0,8404800.0
2018-04-12,5440,5510,5380,5500,26568,46226.0,8404800.0
2018-04-13,5500,5600,5460,5600,38739,47067.0,8404800.0
2018-04-16,5600,5660,5560,5620,16824,47235.0,8404800.0
2018-04-17,5650,5650,5510,5610,20686,47151.0,8404800.0
2018-04-18,5580,5600,5530,5580,18014,46899.0,8404800.0
2018-04-19,5580,5730,5550,5700,53880,47907.0,8404800.0
2018-04-20,5680,5680,5610,5670,20096,47655.0,8404800.0
2018-04-23,5670,5830,5650,5730,53450,48160.0,8404800.0
2018-04-24,5800,5800,5650,5660,30285,47571.0,8404800.0
2018-04-25,5660,5750,5550,5600,47200,47067.0,8404800.0
2018-04-26,5610,5780,5530,5780,38157,48580.0,8404800.0
2018-04-27,5790,5920,5680,5830,60704,49000.0,8404800.0
2018-04-30,5830,5890,5790,5880,44642,49420.0,8404800.0
2018-05-02,5890,5980,5820,5980,83990,50261.0,8404800.0
2018-05-03,6000,6160,5900,5900,90815,49588.0,8404800.0
2018-05-04,5910,6310,5870,6280,288772,52782.0,8404800.0
2018-05-08,6300,6580,6210,6410,212732,53875.0,8404800.0
2018-05-09,6410,6560,6150,6480,98971,54463.0,8404800.0
2018-05-10,6480,6560,6350,6360,68396,53455.0,8404800.0
2018-05-11,6360,6470,6190,6350,77315,53370.0,8404800.0
2018-05-14,6350,6400,6000,6150,203617,51690.0,8404800.0
2018-05-15,6150,6400,6060,6400,167159,53791.0,8404800.0
2018-05-16,6340,6400,6010,6230,95502,52362.0,8404800.0
2018-05-17,6230,6360,6110,6150,53012,51690.0,8404800.0
2018-05-18,6150,6250,6060,6060,34619,50933.0,8404800.0
2018-05-21,6070,6200,6050,6170,61304,51858.0,8404800.0
2018-05-23,6170,6230,6050,6130,48772,51521.0,8404800.0
2018-05-24,6100,6180,6000,6060,32441,50933.0,8404800.0
2018-05-25,5880,5990,5800,5900,44206,49588.0,8404800.0
2018-05-28,6010,6090,5890,6040,41264,50765.0,8404800.0
2018-05-29,5980,6040,5920,6040,41241,50765.0,8404800.0
2018-05-30,6040,6040,5920,5980,46035,50261.0,8404800.0
2018-05-31,6000,6030,5860,5980,28166,50261.0,8404800.0
2018-06-01,5980,6340,5980,6110,46413,51353.0,8404800.0
2018-06-04,6110,6160,6020,6150,39169,51690.0,8404800.0
2018-06-05,6120,6150,6050,6130,19277,51521.0,8404800.0
2018-06-07,6130,6230,6100,6100,28115,51269.0,8404800.0
2018-06-08,6160,6160,5950,5970,37775,50177.0,8404800.0
2018-06-11,5970,6030,5900,5940,14800,49925.0,8404800.0
2018-06-12,5940,6010,5850,5920,21035,49756.0,8404800.0
2018-06-14,5970,5970,5620,5700,49440,47907.0,8404800.0
2018-06-15,5700,5750,5560,5630,31995,47319.0,8404800.0
2018-06-18,5660,5680,5460,5570,24390,46815.0,8404800.0
2018-06-19,5570,5710,5520,5550,28469,46647.0,8404800.0
2018-06-20,5430,5690,5430,5660,29813,47571.0,8404800.0
2018-06-21,5630,6040,5400,5960,95270,50093.0,8404800.0
2018-06-22,6000,6150,5780,5870,112840,49336.0,8404800.0
2018-06-25,5870,6140,5810,5990,41152,50345.0,8404800.0
2018-06-26,5990,6000,5670,5840,38274,49084.0,8404800.0
2018-06-27,5840,5840,5600,5720,36874,48075.0,8404800.0
2018-06-28,5640,5740,5480,5480,28226,46058.0,8404800.0
2018-06-29,5490,5570,5340,5530,28158,46479.0,8404800.0
2018-07-02,5560,5560,5400,5480,19535,46058.0,8404800.0
2018-07-03,5510,5520,5370,5380,19527,45218.0,8404800.0
2018-07-04,5440,5510,5320,5380,23256,45218.0,8404800.0
2018-07-05,5400,5490,5150,5300,28052,44545.0,8404800.0
2018-07-06,5300,5360,5250,5360,4828,45050.0,8404800.0
2018-07-09,5370,5450,5320,5370,6019,45134.0,8404800.0
2018-07-10,5460,5460,5260,5390,15999,45302.0,8404800.0
2018-07-11,5400,5440,5320,5390,3537,45302.0,8404800.0
2018-07-12,5430,5450,5350,5430,9818,45638.0,8404800.0
2018-07-13,5450,5500,5270,5450,11953,45806.0,8404800.0
2018-07-16,5510,5510,5370,5440,4464,45722.0,8404800.0
2018-07-17,5450,5450,5380,5410,3891,45470.0,8404800.0
2018-07-18,5410,5500,5170,5270,41960,44293.0,8404800.0
2018-07-19,5270,5300,5190,5270,11175,44293.0,8404800.0
2018-07-20,5250,5290,5190,5270,9861,44293.0,8404800.0
2018-07-23,5270,5270,5100,5190,16248,43621.0,8404800.0
2018-07-24,5140,5240,5110,5230,19912,43957.0,8404800.0
2018-07-25,5170,5210,5050,5150,15428,43285.0,8404800.0
2018-07-26,5150,5210,5110,5190,9915,43621.0,8404800.0
2018-07-27,5190,5260,5150,5260,5166,44209.0,8404800.0
2018-07-30,5260,5260,5120,5220,14868,43873.0,8404800.0
2018-07-31,5220,5220,5130,5200,9005,43705.0,8404800.0
2018-08-01,5200,5250,5150,5240,3689,44041.0,8404800.0
2018-08-02,5260,5270,5190,5250,5380,44125.0,8404800.0
2018-08-03,5250,5280,5180,5280,3488,44377.0,8404800.0
2018-08-06,5280,5320,5240,5290,3731,44461.0,8404800.0
2018-08-07,5320,5320,5220,5260,5477,44209.0,8404800.0
2018-08-08,5260,5310,5240,5260,3529,44209.0,8404800.0
2018-08-09,5260,5290,5200,5250,3730,44125.0,8404800.0
2018-08-10,5260,5350,5120,5210,12599,43789.0,8404800.0
2018-08-13,5210,5220,5100,5160,24050,43369.0,8404800.0
2018-08-14,5210,5210,5130,5210,8006,43789.0,8404800.0
2018-08-16,5210,5260,5210,5240,7703,44041.0,8404800.0
2018-08-17,5240,5260,5130,5260,15380,44209.0,8404800.0
2018-08-20,5290,5290,5230,5260,11326,44209.0,8404800.0
2018-08-21,5260,5400,5220,5400,8351,45386.0,8404800.0
2018-08-22,5400,5440,5320,5420,16134,45554.0,8404800.0
2018-08-23,5420,5470,5400,5470,14513,45974.0,8404800.0
2018-08-24,5480,5490,5340,5460,15840,45890.0,8404800.0
2018-08-27,5450,5450,5320,5390,6953,45302.0,8404800.0
2018-08-28,5370,5420,5350,5400,3747,45386.0,8404800.0
2018-08-29,5360,5450,5330,5400,3794,45386.0,8404800.0
2018-08-30,5400,5410,5320,5410,3677,45470.0,8404800.0
2018-08-31,5410,5420,5300,5370,17008,45134.0,8404800.0
2018-09-03,5370,5400,5330,5360,6535,45050.0,8404800.0
2018-09-04,5290,5400,5290,5400,9885,45386.0,8404800.0
2018-09-05,5400,5420,5330,5420,9844,45554.0,8404800.0
2018-09-06,5440,5460,5350,5440,6347,45722.0,8404800.0
2018-09-07,5440,5440,5310,5400,7179,45386.0,8404800.0
2018-09-10,5400,5450,5340,5410,5182,45470.0,8404800.0
2018-09-11,5410,5460,5410,5460,10283,45890.0,8404800.0
2018-09-12,5460,5550,5430,5550,20382,46647.0,8404800.0
2018-09-13,5570,5590,5470,5530,11938,46479.0,8404800.0
2018-09-14,5530,5600,5510,5600,10919,47067.0,8404800.0
2018-09-17,5580,5610,5520,5550,8666,46647.0,8404800.0
2018-09-18,5490,6450,5410,6070,747241,51017.0,8404800.0
2018-09-19,6200,6250,5860,6150,325570,51690.0,8404800.0
2018-09-20,6010,6160,5680,5700,468971,47907.0,8404800.0
2018-09-21,6010,6250,5660,5750,483159,48328.0,8404800.0
2018-09-27,5710,5920,5640,5890,76464,49504.0,8404800.0
2018-09-28,5800,6080,5800,5880,66485,49420.0,8404800.0
2018-10-01,5830,5910,5800,5910,23039,49672.0,8404800.0
2018-10-02,5910,5920,5750,5900,136881,49588.0,8404800.0
2018-10-04,5900,5900,5780,5820,36340,48916.0,8404800.0
2018-10-05,5780,5840,5700,5700,13102,47907.0,8404800.0
2018-10-08,5710,5850,5690,5810,27649,48832.0,8404800.0
2018-10-10,5800,5870,5650,5850,64214,49168.0,8404800.0
2018-10-11,5720,5800,5530,5530,42885,46479.0,8404800.0
2018-10-12,5420,5620,5420,5560,33075,46731.0,8404800.0
2018-10-15,5560,5750,5500,5560,14755,46731.0,8404800.0
2018-10-16,5550,5700,5550,5690,18013,47823.0,8404800.0
2018-10-17,5690,5750,5640,5710,13282,47991.0,8404800.0
2018-10-18,5710,5810,5500,5640,48375,47403.0,8404800.0
2018-10-19,5630,5650,5550,5620,7696,47235.0,8404800.0
2018-10-22,5600,5680,5600,5660,10411,47571.0,8404800.0
2018-10-23,5650,5680,5530,5560,10355,46731.0,8404800.0
2018-10-24,5560,5650,5470,5550,31170,46647.0,8404800.0
2018-10-25,5500,5590,5350,5580,108981,46899.0,8404800.0
2018-10-26,5580,5650,5370,5590,69849,46983.0,8404800.0
2018-10-29,5530,5590,5280,5530,66212,46479.0,8404800.0
2018-10-30,5350,5480,5280,5440,41107,45722.0,8404800.0
2018-10-31,5560,5670,5400,5590,116718,46983.0,8404800.0
2018-11-01,5590,5690,5570,5690,22434,47823.0,8404800.0
2018-11-02,5630,5880,5630,5880,58677,49420.0,8404800.0
2018-11-05,5890,5890,5720,5790,24121,48664.0,8404800.0
2018-11-06,5780,5900,5780,5830,18669,49000.0,8404800.0
2018-11-07,5830,5930,5660,5760,31411,48412.0,8404800.0
2018-11-08,5790,5870,5750,5830,18240,49000.0,8404800.0
2018-11-09,5800,5880,5770,5850,13618,49168.0,8404800.0
2018-11-12,5800,6080,5800,6000,107074,50429.0,8404800.0
2018-11-13,5970,6060,5870,6050,42692,50849.0,8404800.0
2018-11-14,5920,5970,5600,5780,131261,48580.0,8404800.0
2018-11-15,5720,5870,5640,5860,30305,49252.0,8404800.0
2018-11-16,5850,5850,5730,5780,28343,48580.0,8404800.0
2018-11-19,5750,5800,5730,5760,9740,48412.0,8404800.0
2018-11-20,5770,5860,5660,5660,12562,47571.0,8404800.0
2018-11-21,5640,5710,5510,5680,18669,47739.0,8404800.0
2018-11-22,5680,5720,5550,5670,21879,47655.0,8404800.0
2018-11-23,5870,6240,5420,5800,496041,48748.0,8404800.0
2018-11-26,5800,5880,5650,5800,86470,48748.0,8404800.0
2018-11-27,5780,5830,5650,5820,376159,48916.0,8404800.0
2018-11-28,5910,6200,5740,5740,1597992,48244.0,8404800.0
2018-11-29,5720,5730,5540,5600,192388,47067.0,8404800.0
2018-11-30,5600,5660,5450,5460,121484,45890.0,8404800.0
2018-12-03,5470,5570,5460,5570,49365,46815.0,8404800.0
2018-12-04,5570,5590,5460,5590,43922,46983.0,8404800.0
2018-12-05,5500,5570,5460,5560,37480,46731.0,8404800.0
2018-12-06,5550,5780,5400,5470,105396,45974.0,8404800.0
2018-12-07,5540,5580,5280,5450,92279,45806.0,8404800.0
2018-12-10,5400,5450,5320,5390,24919,45302.0,8404800.0
2018-12-11,5410,5690,5300,5680,308912,47739.0,8404800.0
2018-12-12,5750,5830,5590,5810,581519,48832.0,8404800.0
2018-12-13,5810,5810,5630,5640,190964,47403.0,8404800.0
2018-12-14,5670,5720,5490,5680,92112,47739.0,8404800.0
2018-12-17,5550,5720,5550,5690,35423,47823.0,8404800.0
2018-12-18,5610,5870,5550,5830,319550,49000.0,8404800.0
2018-12-19,5890,5950,5650,5850,336166,49168.0,8404800.0
2018-12-20,5840,5880,5710,5810,49977,48832.0,8404800.0
2018-12-21,5850,5860,5750,5810,34956,48832.0,8404800.0
2018-12-24,5840,5860,5730,5850,46138,49168.0,8404800.0
2018-12-26,5790,5830,5720,5790,69072,48664.0,8404800.0
2018-12-27,5790,6200,5730,6150,104442,51690.0,8404800.0
2018-12-28,6090,6100,5520,5540,965170,46563.0,8404800.0
2019-01-02,5510,5610,5470,5490,234039,46142.0,8404800.0
2019-01-03,5450,5620,5370,5380,244544,45218.0,8404800.0
2019-01-04,5680,6240,5280,5350,500379,44966.0,8404800.0
2019-01-07,5360,5420,5330,5400,49408,45386.0,8404800.0
2019-01-08,5380,5490,5360,5390,30407,45302.0,8404800.0
2019-01-09,5450,5450,5350,5420,26837,45554.0,8404800.0
2019-01-10,5430,5470,5370,5420,19414,45554.0,8404800.0
2019-01-11,5440,5460,5370,5430,55061,45638.0,8404800.0
2019-01-14,5470,5470,5390,5430,22072,45638.0,8404800.0
2019-01-15,5430,5460,5390,5430,27581,45638.0,8404800.0
2019-01-16,5430,5520,5390,5510,35172,46310.0,8404800.0
2019-01-17,5520,5520,5450,5480,17985,46058.0,8404800.0
2019-01-18,5490,5510,5400,5460,41214,45890.0,8404800.0
2019-01-21,5490,5500,5400,5410,44480,45470.0,8404800.0
2019-01-22,5420,5480,5420,5480,21396,46058.0,8404800.0
2019-01-23,5450,5500,5430,5480,18979,46058.0,8404800.0
2019-01-24,5480,5530,5350,5450,76799,45806.0,8404800.0
2019-01-25,5450,5480,5400,5480,19420,46058.0,8404800.0
2019-01-28,5480,5510,5430,5480,20505,46058.0,8404800.0
2019-01-29,5480,5510,5450,5480,17187,46058.0,8404800.0
2019-01-30,5510,5510,5420,5460,29670,45890.0,8404800.0
2019-01-31,5470,5500,5400,5450,28518,45806.0,8404800.0
2019-02-01,5450,5500,5390,5480,52901,46058.0,8404800.0
2019-02-07,5480,5540,5480,5540,28663,46563.0,8404800.0
2019-02-08,5540,5560,5490,5550,22292,46647.0,8404800.0
2019-02-11,5560,5570,5480,5550,26220,46647.0,8404800.0
2019-02-12,5560,5560,5470,5550,27877,46647.0,8404800.0
2019-02-13,5570,5700,5520,5680,54333,47739.0,8404800.0
2019-02-14,5800,5800,5660,5700,103914,47907.0,8404800.0
2019-02-15,5700,5730,5630,5690,29047,47823.0,8404800.0
2019-02-18,5690,5740,5640,5690,20440,47823.0,8404800.0
2019-02-19,5680,5710,5610,5690,28674,47823.0,8404800.0
2019-02-20,5700,5710,5650,5690,22243,47823.0,8404800.0
2019-02-21,5690,5770,5640,5710,29995,47991.0,8404800.0
2019-02-22,5710,5730,5650,5730,21106,48160.0,8404800.0
2019-02-25,5730,5860,5690,5780,53143,48580.0,8404800.0
2019-02-26,5880,5880,5670,5700,27294,47907.0,8404800.0
2019-02-27,5700,5730,5610,5720,16132,48075.0,8404800.0
2019-02-28,5740,5740,5530,5600,48185,47067.0,8404800.0
2019-03-04,5600,5660,5540,5650,31099,47487.0,8404800.0
2019-03-05,5680,5680,5590,5660,17835,47571.0,8404800.0
2019-03-06,5670,5780,5630,5650,20042,47487.0,8404800.0
2019-03-07,5660,6150,5640,5710,790692,47991.0,8404800.0
2019-03-08,5740,5900,5660,5850,163278,49168.0,8404800.0
2019-03-11,5820,5860,5710,5850,82675,49168.0,8404800.0
2019-03-12,5870,5900,5730,5830,61526,49000.0,8404800.0
2019-03-13,5800,5900,5720,5800,52560,48748.0,8404800.0
2019-03-14,5800,5870,5770,5820,33070,48916.0,8404800.0
2019-03-15,5820,5890,5750,5770,51294,48496.0,8404800.0
2019-03-18,5820,5840,5720,5820,47459,48916.0,8404800.0
2019-03-19,5820,5850,5730,5810,30754,48832.0,8404800.0
2019-03-20,5790,5810,5740,5760,26640,48412.0,8404800.0
2019-03-21,5760,5800,5680,5740,24042,48244.0,8404800.0
2019-03-22,5770,5860,5660,5850,53013,49168.0,8404800.0
2019-03-25,5820,5930,5710,5830,60305,49000.0,8404800.0
2019-03-26,5810,6190,5790,6100,246397,51269.0,8404800.0
2019-03-27,6140,6290,5870,5950,223610,50009.0,8404800.0
2019-03-28,6000,7320,5940,6550,7146254,55051.0,8404800.0
2019-03-29,6630,6650,6350,6500,961129,54631.0,8404800.0
2019-04-01,6550,6700,6410,6680,793463,56144.0,8404800.0
2019-04-02,6640,6640,6430,6430,430268,54043.0,8404800.0
2019-04-03,6430,6510,6310,6370,352864,53539.0,8404800.0
2019-04-04,6380,6510,6350,6480,354733,54463.0,8404800.0
2019-04-05,6420,6580,6350,6510,289036,54715.0,8404800.0
2019-04-08,6550,6550,6380,6450,123896,54211.0,8404800.0
2019-04-09,6470,6470,6180,6270,229816,52698.0,8404800.0
2019-04-10,6270,6370,6150,6370,191754,53539.0,8404800.0
2019-04-11,6370,6400,6300,6370,95509,53539.0,8404800.0
2019-04-12,6410,6510,6370,6470,163325,54379.0,8404800.0
2019-04-15,6470,6540,6310,6430,133583,54043.0,8404800.0
2019-04-16,6360,6410,6230,6330,94197,53202.0,8404800.0
2019-04-17,6330,6550,6260,6500,131964,54631.0,8404800.0
2019-04-18,6600,6610,6350,6400,199690,53791.0,8404800.0
2019-04-19,6420,6720,6350,6590,243168,55388.0,8404800.0
2019-04-22,6620,6700,6490,6520,150129,54799.0,8404800.0
2019-04-23,6490,6570,6110,6210,226253,52194.0,8404800.0
2019-04-24,6210,6240,6120,6160,78101,51774.0,8404800.0
2019-04-25,6100,6150,5980,6100,98548,51269.0,8404800.0
2019-04-26,6090,6090,5920,6080,110318,51101.0,8404800.0
2019-04-29,6080,6140,5960,6080,41375,51101.0,8404800.0
2019-04-30,6080,6160,6010,6160,54693,51774.0,8404800.0
2019-05-02,6160,6210,6050,6190,38478,52026.0,8404800.0
2019-05-03,6190,6240,6150,6200,29607,52110.0,8404800.0
2019-05-07,6100,6200,6020,6200,63364,52110.0,8404800.0
2019-05-08,6190,6190,6060,6160,31359,51774.0,8404800.0
2019-05-09,6160,6190,5870,5970,82496,50177.0,8404800.0
2019-05-10,5950,6000,5820,5960,39062,50093.0,8404800.0
2019-05-13,5920,5970,5710,5760,47811,48412.0,8404800.0
2019-05-14,5600,5740,5450,5680,92257,47739.0,8404800.0
2019-05-15,5670,5840,5620,5800,38116,48748.0,8404800.0
2019-05-16,5790,5860,5670,5750,31362,48328.0,8404800.0
2019-05-17,5750,5890,5740,5790,38795,48664.0,8404800.0
2019-05-20,5790,5790,5510,5560,87894,46731.0,8404800.0
2019-05-21,5560,5630,5530,5570,26372,46815.0,8404800.0
2019-05-22,5580,5730,5550,5580,15769,46899.0,8404800.0
2019-05-23,5580,5640,5540,5570,20177,46815.0,8404800.0
2019-05-24,5600,5600,5380,5450,60788,45806.0,8404800.0
2019-05-27,5550,5550,5400,5490,25890,46142.0,8404800.0
2019-05-28,5460,5590,5450,5570,15196,46815.0,8404800.0
2019-05-29,5530,5650,5470,5500,18753,46226.0,8404800.0
2019-05-30,5470,5550,5290,5370,54884,45134.0,8404800.0
2019-05-31,5390,5480,5290,5390,46207,45302.0,8404800.0
2019-06-03,5320,5460,5280,5450,15102,45806.0,8404800.0
2019-06-04,5410,5500,5410,5450,9053,45806.0,8404800.0
2019-06-05,5500,5520,5450,5480,15010,46058.0,8404800.0
2019-06-07,5550,5570,5480,5540,15571,46563.0,8404800.0
2019-06-10,5540,5610,5480,5610,29941,47151.0,8404800.0
2019-06-11,5620,5680,5580,5660,31106,47571.0,8404800.0
2019-06-12,5630,5690,5540,5540,23820,46563.0,8404800.0
2019-06-13,5540,5640,5540,5600,14985,47067.0,8404800.0
2019-06-14,5600,5660,5540,5640,23083,47403.0,8404800.0
2019-06-17,5690,5690,5580,5620,10395,47235.0,8404800.0
2019-06-18,5620,5620,5530,5570,14757,46815.0,8404800.0
2019-06-19,5630,5630,5530,5610,16294,47151.0,8404800.0
2019-06-20,5660,5660,5570,5620,8766,47235.0,8404800.0
2019-06-21,5680,5680,5560,5610,10928,47151.0,8404800.0
2019-06-24,5660,5660,5530,5580,12976,46899.0,8404800.0
2019-06-25,5540,5560,5440,5490,34607,46142.0,8404800.0
2019-06-26,5460,5510,5380,5460,18752,45890.0,8404800.0
2019-06-27,5500,5500,5410,5490,18132,46142.0,8404800.0
2019-06-28,5500,5500,5370,5430,27044,45638.0,8404800.0
2019-07-01,5480,5510,5380,5450,23604,45806.0,8404800.0
2019-07-02,5440,5480,5420,5480,20344,46058.0,8404800.0
2019-07-03,5430,5480,5350,5400,36007,45386.0,8404800.0
2019-07-04,5400,5480,5340,5400,25373,45386.0,8404800.0
2019-07-05,5400,5480,5330,5470,18647,45974.0,8404800.0
2019-07-08,5500,5500,5350,5400,23456,45386.0,8404800.0
2019-07-09,5400,5440,5220,5340,29948,44882.0,8404800.0
2019-07-10,5380,5440,5350,5430,6591,45638.0,8404800.0
2019-07-11,5330,5440,5330,5420,13393,45554.0,8404800.0
2019-07-12,5440,5510,5420,5490,14638,46142.0,8404800.0
2019-07-15,5540,5790,5460,5750,95346,48328.0,8404800.0
2019-07-16,5780,5790,5610,5670,49136,47655.0,8404800.0
2019-07-17,5600,5700,5570,5660,19813,47571.0,8404800.0
2019-07-18,5620,5760,5620,5710,27533,47991.0,8404800.0
2019-07-19,5730,5770,5640,5740,19282,48244.0,8404800.0
2019-07-22,5730,5750,5650,5680,10944,47739.0,8404800.0
2019-07-23,5660,5750,5610,5650,16751,47487.0,8404800.0
2019-07-24,5640,5670,5550,5650,15543,47487.0,8404800.0
2019-07-25,5700,5710,5500,5590,26622,46983.0,8404800.0
2019-07-26,5590,5590,5460,5530,28868,46479.0,8404800.0
2019-07-29,5550,5580,5290,5310,61319,44629.0,8404800.0
2019-07-30,5300,5420,5300,5400,13699,45386.0,8404800.0
2019-07-31,5400,5440,5300,5400,22289,45386.0,8404800.0
2019-08-01,5390,5510,5350,5490,22805,46142.0,8404800.0
2019-08-02,5450,5510,5410,5470,11894,45974.0,8404800.0
2019-08-05,5500,5540,5310,5310,56708,44629.0,8404800.0
2019-08-06,5260,5400,5150,5350,79127,44966.0,8404800.0
2019-08-07,5380,5420,5240,5340,40123,44882.0,8404800.0
2019-08-08,5310,5440,5300,5400,37700,45386.0,8404800.0
2019-08-09,5430,5450,5320,5390,19479,45302.0,8404800.0
2019-08-12,5380,5440,5330,5360,12732,45050.0,8404800.0
2019-08-13,5370,5530,5330,5460,41569,45890.0,8404800.0
2019-08-14,5460,5540,5430,5450,25485,45806.0,8404800.0
2019-08-16,5470,5470,5330,5420,20041,45554.0,8404800.0
2019-08-19,5430,5560,5330,5520,26999,46394.0,8404800.0
2019-08-20,5500,5590,5490,5580,27480,46899.0,8404800.0
2019-08-21,5560,5650,5540,5540,23613,46563.0,8404800.0
2019-08-22,5550,5620,5510,5560,14657,46731.0,8404800.0
2019-08-23,5560,5630,5500,5510,15962,46310.0,8404800.0
2019-08-26,5450,5490,5350,5370,25428,45134.0,8404800.0
2019-08-27,5390,5460,5350,5350,32827,44966.0,8404800.0
2019-08-28,5360,5400,5350,5400,14169,45386.0,8404800.0
2019-08-29,5400,5460,5350,5440,15291,45722.0,8404800.0
2019-08-30,5420,5460,5360,5450,21448,45806.0,8404800.0
2019-09-02,5440,5480,5430,5440,16164,45722.0,8404800.0
2019-09-03,5450,5490,5430,5480,9239,46058.0,8404800.0
2019-09-04,5480,5630,5450,5630,45609,47319.0,8404800.0
2019-09-05,5810,5810,5580,5580,56944,46899.0,8404800.0
2019-09-06,5580,5630,5550,5590,14070,46983.0,8404800.0
2019-09-09,5590,5610,5480,5500,33272,46226.0,8404800.0
2019-09-10,5590,5590,5470,5480,22692,46058.0,8404800.0
2019-09-11,5480,5570,5470,5540,11745,46563.0,8404800.0
