휴맥스홀딩스(028080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-15,7000,7060,6970,7050,7574,88671.0,12577506.0
2016-06-16,7050,7060,6950,6960,7468,87539.0,12577506.0
2016-06-17,6960,7010,6940,7010,4320,88168.0,12577506.0
2016-06-20,7000,7160,6950,7140,4979,89803.0,12577506.0
2016-06-21,7110,7150,7000,7060,3145,88797.0,12577506.0
2016-06-22,7100,7110,7030,7110,1935,89426.0,12577506.0
2016-06-23,7160,7160,7000,7010,5308,88168.0,12577506.0
2016-06-24,7010,7160,6700,6870,20639,86407.0,12577506.0
2016-06-27,6710,6920,6710,6810,11676,85653.0,12577506.0
2016-06-28,6850,7140,6760,6970,6668,87665.0,12577506.0
2016-06-29,7100,7100,6970,7080,1872,89049.0,12577506.0
2016-06-30,7120,7120,7000,7080,2420,89049.0,12577506.0
2016-07-01,7070,7190,7020,7190,7128,90432.0,12577506.0
2016-07-04,7180,7260,7160,7250,8283,91187.0,12577506.0
2016-07-05,7350,7350,7120,7330,6701,92193.0,12577506.0
2016-07-06,7320,7320,7110,7250,7056,91187.0,12577506.0
2016-07-07,7330,7340,7150,7340,6930,92319.0,12577506.0
2016-07-08,7350,7350,7220,7350,10946,92445.0,12577506.0
2016-07-11,7400,7400,7250,7300,7968,91816.0,12577506.0
2016-07-12,7270,7370,7270,7370,14483,92696.0,12577506.0
2016-07-13,7340,7450,7340,7390,11332,92948.0,12577506.0
2016-07-14,7370,7400,7300,7400,23765,93074.0,12577506.0
2016-07-15,7460,7470,7350,7420,9442,93325.0,12577506.0
2016-07-18,7420,7470,7380,7390,10135,92948.0,12577506.0
2016-07-19,7390,7470,7270,7390,10843,92948.0,12577506.0
2016-07-20,7250,7390,7250,7320,6852,92067.0,12577506.0
2016-07-21,7430,7430,7320,7400,15798,93074.0,12577506.0
2016-07-22,7400,7430,7360,7360,8062,92570.0,12577506.0
2016-07-25,7360,7400,7310,7400,15298,93074.0,12577506.0
2016-07-26,7310,7400,7310,7380,5468,92822.0,12577506.0
2016-07-27,7450,7450,7320,7360,9665,92570.0,12577506.0
2016-07-28,7320,7440,7280,7440,7137,93577.0,12577506.0
2016-07-29,7440,7480,7370,7430,7750,93451.0,12577506.0
2016-08-01,7430,7470,7380,7460,9532,93828.0,12577506.0
2016-08-02,7420,7450,7350,7420,13581,93325.0,12577506.0
2016-08-03,7330,7450,7290,7380,20673,92822.0,12577506.0
2016-08-04,7380,7470,7350,7390,7577,92948.0,12577506.0
2016-08-05,7390,7450,7360,7390,5156,92948.0,12577506.0
2016-08-08,7280,7410,7280,7400,7272,93074.0,12577506.0
2016-08-09,7440,7470,7370,7400,6821,93074.0,12577506.0
2016-08-10,7400,7460,7360,7400,6718,93074.0,12577506.0
2016-08-11,7400,7450,7370,7390,7056,92948.0,12577506.0
2016-08-12,7390,7440,7300,7390,16130,92948.0,12577506.0
2016-08-16,7390,7450,7320,7400,15716,93074.0,12577506.0
2016-08-17,7470,7470,7380,7390,11140,92948.0,12577506.0
2016-08-18,7380,7440,7380,7390,4124,92948.0,12577506.0
2016-08-19,7390,7460,7330,7390,14134,92948.0,12577506.0
2016-08-22,7320,7430,7320,7390,8870,92948.0,12577506.0
2016-08-23,7380,7470,7320,7370,9605,92696.0,12577506.0
2016-08-24,7370,7440,7370,7400,8934,93074.0,12577506.0
2016-08-25,7400,7460,7370,7410,13114,93199.0,12577506.0
2016-08-26,7410,7440,7350,7400,9729,93074.0,12577506.0
2016-08-29,7400,7430,7320,7400,18286,93074.0,12577506.0
2016-08-30,7400,7440,7340,7370,19217,92696.0,12577506.0
2016-08-31,7370,7420,7340,7400,13467,93074.0,12577506.0
2016-09-01,7400,7480,7390,7400,5064,93074.0,12577506.0
2016-09-02,7480,7480,7330,7380,7544,92822.0,12577506.0
2016-09-05,7370,7440,7340,7440,14369,93577.0,12577506.0
2016-09-06,7480,7480,7400,7400,12439,93074.0,12577506.0
2016-09-07,7400,7440,7390,7410,9663,93199.0,12577506.0
2016-09-08,7490,7490,7350,7410,14558,93199.0,12577506.0
2016-09-09,7410,7410,7370,7380,5159,92822.0,12577506.0
2016-09-12,7380,7400,7340,7360,12154,92570.0,12577506.0
2016-09-13,7360,7520,7360,7400,5881,93074.0,12577506.0
2016-09-19,7480,7570,7390,7410,24845,93199.0,12577506.0
2016-09-20,7510,7520,7410,7450,18814,93702.0,12577506.0
2016-09-21,7500,7840,7450,7810,87916,98230.0,12577506.0
2016-09-22,7840,7890,7750,7800,26343,98105.0,12577506.0
2016-09-23,7880,7890,7750,7860,23145,98859.0,12577506.0
2016-09-26,7860,7890,7670,7750,25959,97476.0,12577506.0
2016-09-27,7750,7790,7670,7780,16813,97853.0,12577506.0
2016-09-28,7780,7840,7720,7740,15769,97350.0,12577506.0
2016-09-29,7740,7810,7710,7730,15701,97224.0,12577506.0
2016-09-30,7800,7800,7690,7700,10832,96847.0,12577506.0
2016-10-04,7700,7740,7640,7700,22983,96847.0,12577506.0
2016-10-05,7690,7770,7640,7660,15974,96344.0,12577506.0
2016-10-06,7610,7750,7610,7690,25346,96721.0,12577506.0
2016-10-07,7660,7800,7640,7690,12179,96721.0,12577506.0
2016-10-10,7730,7770,7680,7720,9963,97098.0,12577506.0
2016-10-11,7720,7770,7670,7700,5661,96847.0,12577506.0
2016-10-12,7700,7760,7660,7700,8581,96847.0,12577506.0
2016-10-13,7720,7800,7640,7680,16796,96595.0,12577506.0
2016-10-14,7680,7740,7500,7620,7019,95841.0,12577506.0
2016-10-17,7550,7710,7550,7670,8804,96469.0,12577506.0
2016-10-18,7610,7670,7600,7650,19272,96218.0,12577506.0
2016-10-19,7650,7650,7590,7630,6532,95966.0,12577506.0
2016-10-20,7600,7650,7540,7640,5467,96092.0,12577506.0
2016-10-21,7640,7640,7570,7570,8786,95212.0,12577506.0
2016-10-24,7570,7610,7500,7540,7839,94834.0,12577506.0
2016-10-25,7450,7530,7410,7500,8964,94331.0,12577506.0
2016-10-26,7500,7500,7350,7420,8321,93325.0,12577506.0
2016-10-27,7420,7520,7400,7500,10154,94331.0,12577506.0
2016-10-28,7400,7500,7400,7490,1134,94206.0,12577506.0
2016-10-31,7500,7500,7320,7340,13999,92319.0,12577506.0
2016-11-01,7340,7420,7300,7370,4077,92696.0,12577506.0
2016-11-02,7370,7370,7050,7170,20798,90181.0,12577506.0
2016-11-03,7000,7260,7000,7240,7619,91061.0,12577506.0
2016-11-04,7240,7250,7130,7250,1865,91187.0,12577506.0
2016-11-07,7250,7260,7150,7260,5076,91313.0,12577506.0
2016-11-08,7260,7260,7030,7120,7996,89552.0,12577506.0
2016-11-09,7140,7190,6910,6970,20261,87665.0,12577506.0
2016-11-10,7000,7150,7000,7100,10652,89300.0,12577506.0
2016-11-11,7070,7200,7020,7100,11750,89300.0,12577506.0
2016-11-14,7100,7200,7000,7030,16385,88420.0,12577506.0
2016-11-15,7000,7030,6850,6890,25136,86659.0,12577506.0
2016-11-16,6890,6960,6880,6960,8531,87539.0,12577506.0
2016-11-17,6960,7190,6960,7040,19488,88546.0,12577506.0
2016-11-18,7000,7170,6960,7120,6686,89552.0,12577506.0
2016-11-21,7120,7130,6980,7120,7444,89552.0,12577506.0
2016-11-22,7040,7150,7020,7140,2299,89803.0,12577506.0
2016-11-23,7140,7140,7040,7040,4243,88546.0,12577506.0
2016-11-24,7040,7120,6910,6980,9730,87791.0,12577506.0
2016-11-25,6980,7230,6910,7000,3501,88043.0,12577506.0
2016-11-28,7170,7170,6900,7000,2097,88043.0,12577506.0
2016-11-29,7000,7040,6910,7000,4069,88043.0,12577506.0
2016-11-30,7000,7070,6950,7020,2129,88294.0,12577506.0
2016-12-01,6930,7070,6930,6990,7066,87917.0,12577506.0
2016-12-02,6950,7000,6930,6980,9169,87791.0,12577506.0
2016-12-05,6980,7000,6860,6880,1512,86533.0,12577506.0
2016-12-06,6880,7000,6850,6860,4345,86282.0,12577506.0
2016-12-07,6860,6870,6800,6840,2061,86030.0,12577506.0
2016-12-08,6840,6980,6770,6930,2663,87162.0,12577506.0
2016-12-09,7000,7000,6850,6920,10428,87036.0,12577506.0
2016-12-12,7040,7040,6890,6970,2962,87665.0,12577506.0
2016-12-13,6970,7030,6920,6990,4323,87917.0,12577506.0
2016-12-14,6990,7020,6950,7020,22395,88294.0,12577506.0
2016-12-15,7000,7100,6970,7040,20572,88546.0,12577506.0
2016-12-16,7050,7050,7000,7040,793,88546.0,12577506.0
2016-12-19,7100,7100,7020,7070,1472,88923.0,12577506.0
2016-12-20,7140,7140,7010,7060,786,88797.0,12577506.0
2016-12-21,7060,7100,7010,7070,2706,88923.0,12577506.0
2016-12-22,7080,7080,7000,7010,2638,88168.0,12577506.0
2016-12-23,7010,7090,7010,7050,6454,88671.0,12577506.0
2016-12-26,7050,7130,6970,7000,13268,88043.0,12577506.0
2016-12-27,7000,7020,6980,7000,17914,88043.0,12577506.0
2016-12-28,7000,7080,6990,7080,9413,89049.0,12577506.0
2016-12-29,7090,7090,6960,6990,6494,87917.0,12577506.0
2017-01-02,6990,7040,6940,7040,3689,88546.0,12577506.0
2017-01-03,7090,7090,6970,7080,7507,89049.0,12577506.0
2017-01-04,7100,7100,7040,7080,2153,89049.0,12577506.0
2017-01-05,7080,7100,7000,7070,9227,88923.0,12577506.0
2017-01-06,7070,7100,7050,7050,3348,88671.0,12577506.0
2017-01-09,7050,7090,7040,7070,3375,88923.0,12577506.0
2017-01-10,7070,7100,7030,7050,4131,88671.0,12577506.0
2017-01-11,7010,7040,6990,6990,8660,87917.0,12577506.0
2017-01-12,6990,7070,6960,7070,11628,88923.0,12577506.0
2017-01-13,7100,7100,7000,7040,6275,88546.0,12577506.0
2017-01-16,7010,7090,6980,6980,7511,87791.0,12577506.0
2017-01-17,6980,7050,6970,7000,5832,88043.0,12577506.0
2017-01-18,7000,7030,6930,6990,29468,87917.0,12577506.0
2017-01-19,6990,7000,6890,6980,6338,87791.0,12577506.0
2017-01-20,6900,6970,6900,6900,2559,86785.0,12577506.0
2017-01-23,6900,6900,6820,6840,10633,86030.0,12577506.0
2017-01-24,6840,6840,6730,6810,6286,85653.0,12577506.0
2017-01-25,6750,6810,6750,6790,2477,85401.0,12577506.0
2017-01-26,6790,6800,6740,6790,1818,85401.0,12577506.0
2017-01-31,6790,6800,6730,6800,3543,85527.0,12577506.0
2017-02-01,6810,6870,6750,6830,6789,85904.0,12577506.0
2017-02-02,6830,6870,6600,6700,10053,84269.0,12577506.0
2017-02-03,6700,6900,6670,6710,4884,84395.0,12577506.0
2017-02-06,6620,6750,6530,6730,6158,84647.0,12577506.0
2017-02-07,6730,6740,6600,6700,17203,84269.0,12577506.0
2017-02-08,6700,6700,6590,6650,2416,83640.0,12577506.0
2017-02-09,6650,6650,6540,6550,4448,82383.0,12577506.0
2017-02-10,6540,6550,6460,6500,13553,81754.0,12577506.0
2017-02-13,6500,6530,6400,6500,11787,81754.0,12577506.0
2017-02-14,6410,6510,6370,6450,6393,81125.0,12577506.0
2017-02-15,6450,6480,6380,6400,6574,80496.0,12577506.0
2017-02-16,6400,7000,6350,6650,34722,83640.0,12577506.0
2017-02-17,6600,6650,6450,6550,18255,82383.0,12577506.0
2017-02-20,6570,6660,6530,6590,17934,82886.0,12577506.0
2017-02-21,6550,6590,6500,6540,7360,82257.0,12577506.0
2017-02-22,6490,6600,6430,6490,4615,81628.0,12577506.0
2017-02-23,6460,6600,6460,6510,19192,81880.0,12577506.0
2017-02-24,6570,6650,6490,6610,16396,83137.0,12577506.0
2017-02-27,6610,6680,6500,6640,11316,83515.0,12577506.0
2017-02-28,6900,8140,6600,6730,1718994,84647.0,12577506.0
2017-03-02,6890,6930,6550,6640,181315,83515.0,12577506.0
2017-03-03,6630,6630,6420,6470,112833,81376.0,12577506.0
2017-03-06,6410,6490,6390,6450,37043,81125.0,12577506.0
2017-03-07,6450,6540,6430,6460,27347,81251.0,12577506.0
2017-03-08,6430,6490,6410,6430,19255,80873.0,12577506.0
2017-03-09,6410,6480,6400,6460,24626,81251.0,12577506.0
2017-03-10,6500,6500,6280,6450,35803,81125.0,12577506.0
2017-03-13,6350,6510,6350,6470,31642,81376.0,12577506.0
2017-03-14,6470,6650,6470,6550,57516,82383.0,12577506.0
2017-03-15,6550,6930,6430,6450,395137,81125.0,12577506.0
2017-03-16,6480,6610,6450,6510,80729,81880.0,12577506.0
2017-03-17,6520,6800,6500,6570,120888,82634.0,12577506.0
2017-03-20,6660,6680,6520,6570,35330,82634.0,12577506.0
2017-03-21,6570,6570,6450,6460,40650,81251.0,12577506.0
2017-03-22,6490,6500,6360,6410,21673,80622.0,12577506.0
2017-03-23,6380,6440,6350,6380,22472,80244.0,12577506.0
2017-03-24,6380,6440,6300,6380,46595,80244.0,12577506.0
2017-03-27,6400,6510,6380,6440,40957,80999.0,12577506.0
2017-03-28,6440,6480,6390,6460,20530,81251.0,12577506.0
2017-03-29,6460,6460,6390,6440,21413,80999.0,12577506.0
2017-03-30,6440,6990,6300,6690,256705,84144.0,12577506.0
2017-03-31,6890,6900,6520,6560,157596,82508.0,12577506.0
2017-04-03,6540,6690,6530,6630,48570,83389.0,12577506.0
2017-04-04,6630,6680,6460,6460,92367,81251.0,12577506.0
2017-04-05,6470,6540,6430,6500,36705,81754.0,12577506.0
2017-04-06,6500,6500,6420,6470,42669,81376.0,12577506.0
2017-04-07,6470,6520,6420,6480,27979,81502.0,12577506.0
2017-04-10,6440,6740,6410,6660,122386,83766.0,12577506.0
2017-04-11,6690,6750,6410,6450,135824,81125.0,12577506.0
2017-04-12,6440,6490,6350,6400,50496,80496.0,12577506.0
2017-04-13,6320,6400,6280,6380,45729,80244.0,12577506.0
2017-04-14,6330,6380,6270,6340,48948,79741.0,12577506.0
2017-04-17,6340,6340,6210,6330,36797,79616.0,12577506.0
2017-04-18,6300,6330,6240,6290,20846,79113.0,12577506.0
2017-04-19,6290,6290,6200,6290,33782,79113.0,12577506.0
2017-04-20,6260,6280,6200,6220,30171,78232.0,12577506.0
2017-04-21,6220,6280,6200,6240,30148,78484.0,12577506.0
2017-04-24,6200,6260,6170,6180,26499,77729.0,12577506.0
2017-04-25,6180,6240,6130,6220,13218,78232.0,12577506.0
2017-04-26,6220,6260,6180,6260,16087,78735.0,12577506.0
2017-04-27,6260,6320,6230,6310,23250,79364.0,12577506.0
2017-04-28,6310,6330,6240,6290,33225,79113.0,12577506.0
2017-05-02,6290,6290,6160,6210,19769,78106.0,12577506.0
2017-05-04,6210,6270,6210,6220,5908,78232.0,12577506.0
2017-05-08,6210,6280,6210,6220,16901,78232.0,12577506.0
2017-05-10,6220,6260,6170,6210,26993,78106.0,12577506.0
2017-05-11,6210,6210,6170,6200,12834,77981.0,12577506.0
2017-05-12,6160,6220,6160,6190,18685,77855.0,12577506.0
2017-05-15,6150,6180,6120,6160,26836,77477.0,12577506.0
2017-05-16,6160,6180,6090,6110,18518,76849.0,12577506.0
2017-05-17,6080,6160,6070,6080,16173,76471.0,12577506.0
2017-05-18,6060,6090,5970,6040,25578,75968.0,12577506.0
2017-05-19,6040,6050,6010,6020,15625,75717.0,12577506.0
2017-05-22,6030,6070,6000,6030,18127,75842.0,12577506.0
2017-05-23,6030,6050,6000,6050,15860,76094.0,12577506.0
2017-05-24,6050,6060,5990,6030,22744,75842.0,12577506.0
2017-05-25,6050,6050,6010,6010,16656,75591.0,12577506.0
2017-05-26,6010,6230,6010,6090,122387,76597.0,12577506.0
2017-05-29,6090,6130,6050,6060,18897,76220.0,12577506.0
2017-05-30,6110,6110,6010,6040,25266,75968.0,12577506.0
2017-05-31,6030,6070,6030,6040,17827,75968.0,12577506.0
2017-06-01,6040,6200,6020,6130,29929,77100.0,12577506.0
2017-06-02,6150,6170,6120,6160,29432,77477.0,12577506.0
2017-06-05,6150,6200,6120,6170,10702,77603.0,12577506.0
2017-06-07,6180,6180,6130,6160,7340,77477.0,12577506.0
2017-06-08,6160,6160,6110,6130,9416,77100.0,12577506.0
2017-06-09,6130,6150,6110,6140,13770,77226.0,12577506.0
2017-06-12,6070,6130,6060,6070,11346,76345.0,12577506.0
2017-06-13,6070,6150,6050,6100,7614,76723.0,12577506.0
2017-06-14,6100,6140,6090,6140,4623,77226.0,12577506.0
2017-06-15,6120,6140,6100,6110,9706,76849.0,12577506.0
2017-06-16,6090,6120,6080,6100,8660,76723.0,12577506.0
2017-06-19,6100,6100,6060,6100,5413,76723.0,12577506.0
2017-06-20,6110,6140,6060,6060,9920,76220.0,12577506.0
2017-06-21,6060,6110,6020,6040,9920,75968.0,12577506.0
2017-06-22,6020,6040,5990,6000,10064,75465.0,12577506.0
2017-06-23,6000,6020,5940,5970,34854,75088.0,12577506.0
2017-06-26,5970,5970,5900,5910,29279,74333.0,12577506.0
2017-06-27,5890,5940,5850,5900,15119,74207.0,12577506.0
2017-06-28,5900,5900,5800,5830,30843,73327.0,12577506.0
2017-06-29,5790,5830,5750,5830,7897,73327.0,12577506.0
2017-06-30,5830,5880,5800,5850,7588,73578.0,12577506.0
2017-07-03,5850,5930,5810,5830,23565,73327.0,12577506.0
2017-07-04,5810,5890,5810,5860,17369,73704.0,12577506.0
2017-07-05,5810,5890,5810,5840,5988,73453.0,12577506.0
2017-07-06,5860,5970,5830,5850,17194,73578.0,12577506.0
2017-07-07,5900,5900,5800,5840,11866,73453.0,12577506.0
2017-07-10,5810,5840,5780,5790,10571,72824.0,12577506.0
2017-07-11,5790,5790,5710,5780,6486,72698.0,12577506.0
2017-07-12,5780,5780,5670,5680,19897,71440.0,12577506.0
2017-07-13,5660,5690,5620,5640,13713,70937.0,12577506.0
2017-07-14,5630,5630,5560,5630,11741,70811.0,12577506.0
2017-07-17,5700,5700,5600,5650,4693,71063.0,12577506.0
2017-07-18,5650,5690,5600,5660,4047,71189.0,12577506.0
2017-07-19,5700,5730,5650,5680,2250,71440.0,12577506.0
2017-07-20,5710,5730,5660,5710,4764,71818.0,12577506.0
2017-07-21,5720,5740,5670,5700,4821,71692.0,12577506.0
2017-07-24,5700,5730,5640,5710,13176,71818.0,12577506.0
2017-07-25,5680,5740,5660,5710,3156,71818.0,12577506.0
2017-07-26,5640,5690,5640,5670,7701,71314.0,12577506.0
2017-07-27,5630,5680,5630,5680,4049,71440.0,12577506.0
2017-07-28,5740,5740,5660,5700,10259,71692.0,12577506.0
2017-07-31,5700,5700,5630,5660,8184,71189.0,12577506.0
2017-08-01,5600,5690,5600,5650,8096,71063.0,12577506.0
2017-08-02,5610,5670,5590,5610,4800,70560.0,12577506.0
2017-08-03,5620,5660,5570,5610,8001,70560.0,12577506.0
2017-08-04,5660,5700,5520,5600,4637,70434.0,12577506.0
2017-08-07,5580,5670,5510,5610,6720,70560.0,12577506.0
2017-08-08,5650,5650,5570,5600,5812,70434.0,12577506.0
2017-08-09,5600,5620,5540,5600,4493,70434.0,12577506.0
2017-08-10,5510,5590,5460,5570,2890,70057.0,12577506.0
2017-08-11,5600,5600,5490,5550,7476,69805.0,12577506.0
2017-08-14,5550,5580,5490,5560,21349,69931.0,12577506.0
2017-08-16,5560,5580,5380,5490,23362,69051.0,12577506.0
2017-08-17,5390,5570,5390,5510,11237,69302.0,12577506.0
2017-08-18,5510,5550,5470,5510,3291,69302.0,12577506.0
2017-08-21,5450,5550,5450,5500,5770,69176.0,12577506.0
2017-08-22,5530,5530,5460,5490,5298,69051.0,12577506.0
2017-08-23,5490,5540,5390,5530,18264,69554.0,12577506.0
2017-08-24,5480,5480,5250,5270,62481,66283.0,12577506.0
2017-08-25,5280,5320,5200,5250,29572,66032.0,12577506.0
2017-08-28,5300,5300,5050,5100,61413,64145.0,12577506.0
2017-08-29,5090,5200,5060,5110,14005,64271.0,12577506.0
2017-08-30,5110,5150,5070,5110,26982,64271.0,12577506.0
2017-08-31,5110,5150,5070,5100,22696,64145.0,12577506.0
2017-09-01,5100,5120,5050,5100,24560,64145.0,12577506.0
2017-09-04,5030,5090,4995,5030,26327,63265.0,12577506.0
2017-09-05,5030,5030,4925,4945,26190,62196.0,12577506.0
2017-09-06,4940,4990,4940,4980,20104,62636.0,12577506.0
2017-09-07,4980,5070,4980,5030,20582,63265.0,12577506.0
2017-09-08,5030,5080,4995,5030,26650,63265.0,12577506.0
2017-09-11,5050,5060,4995,5040,12378,63391.0,12577506.0
2017-09-12,5040,5060,4980,5040,6647,63391.0,12577506.0
2017-09-13,5050,5050,4950,4955,12870,62322.0,12577506.0
2017-09-14,4955,5000,4955,5000,14850,62888.0,12577506.0
2017-09-15,5000,5000,4955,4995,9223,62825.0,12577506.0
2017-09-18,4995,5040,4920,4930,25304,62007.0,12577506.0
2017-09-19,4930,4980,4820,4840,36835,60875.0,12577506.0
2017-09-20,4915,4915,4780,4840,39651,60875.0,12577506.0
2017-09-21,4840,4840,4730,4730,56560,59492.0,12577506.0
2017-09-22,4730,4730,4650,4705,18721,59177.0,12577506.0
2017-09-25,4885,4890,4520,4545,31210,57165.0,12577506.0
2017-09-26,4545,4545,4445,4545,15123,57165.0,12577506.0
2017-09-27,4545,4580,4455,4540,18098,57102.0,12577506.0
2017-09-28,4540,4540,4485,4520,2502,56850.0,12577506.0
2017-09-29,4520,4630,4520,4615,18825,58045.0,12577506.0
2017-10-10,4615,4655,4600,4600,11063,57857.0,12577506.0
2017-10-11,4650,4660,4610,4660,2189,58611.0,12577506.0
2017-10-12,4660,4800,4655,4720,4294,59366.0,12577506.0
2017-10-13,4755,4755,4680,4720,6900,59366.0,12577506.0
2017-10-16,4720,4725,4630,4675,6593,58800.0,12577506.0
2017-10-17,4675,4780,4595,4720,4755,59366.0,12577506.0
2017-10-18,4770,4770,4660,4660,3892,58611.0,12577506.0
2017-10-19,4620,4650,4555,4645,22360,58423.0,12577506.0
2017-10-20,4640,4655,4600,4655,3777,58548.0,12577506.0
2017-10-23,4660,4685,4600,4615,2812,58045.0,12577506.0
2017-10-24,4615,4665,4575,4640,3410,58360.0,12577506.0
2017-10-25,4795,4795,4600,4695,6064,59051.0,12577506.0
2017-10-26,4685,4685,4625,4670,745,58737.0,12577506.0
2017-10-27,4670,4710,4645,4685,2236,58926.0,12577506.0
2017-10-30,4690,4735,4665,4730,4708,59492.0,12577506.0
2017-10-31,4750,4750,4680,4700,11084,59114.0,12577506.0
2017-11-01,4750,4750,4650,4695,5342,59051.0,12577506.0
2017-11-02,4685,4695,4640,4650,8201,58485.0,12577506.0
2017-11-03,4650,4680,4610,4675,12251,58800.0,12577506.0
2017-11-06,4615,4740,4615,4620,5414,58108.0,12577506.0
2017-11-07,4620,4700,4605,4690,9335,58989.0,12577506.0
2017-11-08,4690,4690,4600,4635,8443,58297.0,12577506.0
2017-11-09,4635,4635,4610,4615,4848,58045.0,12577506.0
2017-11-10,4615,4655,4600,4605,6896,57919.0,12577506.0
2017-11-13,4625,4730,4615,4650,26296,58485.0,12577506.0
2017-11-14,4695,4950,4655,4700,52923,59114.0,12577506.0
2017-11-15,4700,4820,4700,4715,13686,59303.0,12577506.0
2017-11-16,4750,4750,4700,4705,4887,59177.0,12577506.0
2017-11-17,4705,4755,4655,4655,14004,58548.0,12577506.0
2017-11-20,4655,4700,4655,4690,24034,58989.0,12577506.0
2017-11-21,4935,4940,4690,4760,9037,59869.0,12577506.0
2017-11-22,4810,4810,4700,4735,3426,59554.0,12577506.0
2017-11-23,4735,4930,4705,4930,14910,62007.0,12577506.0
2017-11-24,4920,4920,4765,4905,5007,61693.0,12577506.0
2017-11-27,4815,4915,4815,4900,2944,61630.0,12577506.0
2017-11-28,4900,4900,4835,4860,3011,61127.0,12577506.0
2017-11-29,4890,4890,4830,4875,14892,61315.0,12577506.0
2017-11-30,4875,4875,4750,4860,8094,61127.0,12577506.0
2017-12-01,4860,4940,4835,4900,5639,61630.0,12577506.0
2017-12-04,4945,4950,4875,4930,8316,62007.0,12577506.0
2017-12-05,4855,5040,4855,5010,9792,63013.0,12577506.0
2017-12-06,4995,5000,4930,4980,7044,62636.0,12577506.0
2017-12-07,4980,4990,4880,4970,9317,62510.0,12577506.0
2017-12-08,4885,5030,4885,4925,14709,61944.0,12577506.0
2017-12-11,4925,4945,4875,4920,3130,61881.0,12577506.0
2017-12-12,4920,5000,4865,4960,5020,62384.0,12577506.0
2017-12-13,4960,4960,4850,4850,11196,61001.0,12577506.0
2017-12-14,4855,4925,4820,4850,5763,61001.0,12577506.0
2017-12-15,4850,4955,4790,4910,12179,61756.0,12577506.0
2017-12-18,4910,4935,4825,4860,6165,61127.0,12577506.0
2017-12-19,4860,4880,4710,4755,10873,59806.0,12577506.0
2017-12-20,4755,4825,4495,4605,15516,57919.0,12577506.0
2017-12-21,4605,4690,4550,4630,3068,58234.0,12577506.0
2017-12-22,4555,4735,4535,4580,6898,57605.0,12577506.0
2017-12-26,4770,4770,4565,4575,7729,57542.0,12577506.0
2017-12-27,4575,4730,4550,4640,7145,58360.0,12577506.0
2017-12-28,4640,4685,4575,4640,1814,58360.0,12577506.0
2018-01-02,4640,4695,4595,4640,19244,58360.0,12577506.0
2018-01-03,4615,4750,4615,4660,5221,58611.0,12577506.0
2018-01-04,4660,4680,4615,4620,9555,58108.0,12577506.0
2018-01-05,4620,4685,4565,4640,8900,58360.0,12577506.0
2018-01-08,4640,4685,4580,4615,3759,58045.0,12577506.0
2018-01-09,4615,4650,4555,4615,9332,58045.0,12577506.0
2018-01-10,4615,4650,4540,4615,10912,58045.0,12577506.0
2018-01-11,4555,4615,4545,4550,10746,57228.0,12577506.0
2018-01-12,4540,4630,4525,4555,4895,57291.0,12577506.0
2018-01-15,4560,4580,4545,4555,5875,57291.0,12577506.0
2018-01-16,4555,4640,4500,4550,9694,57228.0,12577506.0
2018-01-17,4550,4600,4540,4590,4888,57731.0,12577506.0
2018-01-18,4590,4600,4505,4560,10099,57353.0,12577506.0
2018-01-19,4560,4680,4500,4530,34175,56976.0,12577506.0
2018-01-22,4535,4625,4535,4595,12675,57794.0,12577506.0
2018-01-23,4595,4620,4560,4595,4339,57794.0,12577506.0
2018-01-24,4595,4645,4565,4565,15963,57416.0,12577506.0
2018-01-25,4570,4640,4550,4630,9715,58234.0,12577506.0
2018-01-26,4630,4710,4610,4710,12022,59240.0,12577506.0
2018-01-29,4710,4755,4685,4725,22564,59429.0,12577506.0
2018-01-30,4700,4770,4660,4715,15583,59303.0,12577506.0
2018-01-31,4715,4715,4675,4705,8921,59177.0,12577506.0
2018-02-01,4705,4830,4695,4730,9250,59492.0,12577506.0
2018-02-02,4735,4780,4695,4700,15143,59114.0,12577506.0
2018-02-05,4650,4700,4620,4620,19104,58108.0,12577506.0
2018-02-06,4500,4545,4390,4500,43417,56599.0,12577506.0
2018-02-07,4495,4550,4455,4475,5900,56284.0,12577506.0
2018-02-08,4500,4520,4495,4520,1063,56850.0,12577506.0
2018-02-09,4385,4460,4380,4405,10598,55404.0,12577506.0
2018-02-12,4405,4450,4395,4395,3417,55278.0,12577506.0
2018-02-13,4400,4450,4355,4400,7811,55341.0,12577506.0
2018-02-14,4350,4430,4350,4365,3396,54901.0,12577506.0
2018-02-19,4370,4485,4370,4480,8665,56347.0,12577506.0
2018-02-20,4490,4600,4430,4455,5145,56033.0,12577506.0
2018-02-21,4455,4595,4455,4475,3733,56284.0,12577506.0
2018-02-22,4565,4650,4440,4645,24642,58423.0,12577506.0
2018-02-23,4645,5900,4640,5180,1908003,65151.0,12577506.0
2018-02-26,5180,5380,5050,5380,187510,67667.0,12577506.0
2018-02-27,5380,5380,5170,5270,75115,66283.0,12577506.0
2018-02-28,5190,5350,5120,5290,69739,66535.0,12577506.0
2018-03-02,5290,5290,5100,5160,55204,64900.0,12577506.0
2018-03-05,5100,5220,4930,4930,62570,62007.0,12577506.0
