에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-01-18,93239,96849,92253,94903,590232,20787.0,14385196.0
2007-01-19,94551,103087,93242,98516,1683030,21578.0,14385196.0
2007-01-22,101462,106053,97190,105078,1814595,23016.0,14385196.0
2007-01-23,105718,108019,98493,100156,1292836,21937.0,14385196.0
2007-01-24,100148,102110,95875,95886,635512,21002.0,14385196.0
2007-01-25,97181,106378,96205,104427,1058762,22872.0,14385196.0
2007-01-26,103093,108347,98816,98841,1656394,21650.0,14385196.0
2007-01-29,100476,105725,97842,105735,963153,23160.0,14385196.0
2007-01-30,104409,111634,100793,101471,2518508,22225.0,14385196.0
2007-01-31,103094,116559,101784,110006,3614656,24095.0,14385196.0
2007-02-01,110641,118848,107688,114934,2350817,25174.0,14385196.0
2007-02-02,114261,116228,110979,114276,1057013,25030.0,14385196.0
2007-02-05,115903,119190,103424,105078,1467126,23016.0,14385196.0
2007-02-06,105063,110651,103091,109023,875624,23879.0,14385196.0
2007-02-07,109340,109992,104086,105078,853023,23016.0,14385196.0
2007-02-08,104404,105061,98164,100814,1333967,22081.0,14385196.0
2007-02-09,101139,101786,94237,94571,870559,20715.0,14385196.0
2007-02-12,92917,95875,91608,95886,436453,21002.0,14385196.0
2007-02-13,93896,95868,91924,93588,386254,20499.0,14385196.0
2007-02-14,95875,96532,93913,93913,204065,20571.0,14385196.0
2007-02-15,94220,97830,93558,95560,249087,20930.0,14385196.0
2007-02-16,96535,99483,95873,98184,281969,21506.0,14385196.0
2007-02-20,97843,97843,86021,86036,917280,18845.0,14385196.0
2007-02-21,85365,87995,84718,87019,212700,19060.0,14385196.0
2007-02-22,87007,88311,86673,86694,162954,18988.0,14385196.0
2007-02-23,87002,91603,87002,91290,201189,19995.0,14385196.0
2007-02-26,89971,93253,87661,90958,157218,19923.0,14385196.0
2007-02-27,91269,96194,90616,95228,337379,20859.0,14385196.0
2007-02-28,90950,96856,90616,95228,230755,20859.0,14385196.0
2007-03-02,99147,99147,94551,96543,137598,21146.0,14385196.0
2007-03-05,94555,94884,87329,88002,217486,19276.0,14385196.0
2007-03-06,87011,91931,86678,89975,126667,19708.0,14385196.0
2007-03-07,89628,93244,88309,88334,119758,19348.0,14385196.0
2007-03-08,88648,91272,87657,90307,76021,19780.0,14385196.0
2007-03-09,90290,93248,88971,92930,82624,20355.0,14385196.0
2007-03-12,93248,96530,92586,96211,199676,21074.0,14385196.0
2007-03-13,97187,97845,93906,97526,220844,21362.0,14385196.0
2007-03-14,97507,98169,94554,94903,137064,20787.0,14385196.0
2007-03-15,93246,98495,92589,92605,241817,20283.0,14385196.0
2007-03-16,91936,96542,91936,94571,130622,20715.0,14385196.0
2007-03-19,93899,103086,93241,97201,541369,21290.0,14385196.0
2007-03-20,98164,105390,97840,101471,677881,22225.0,14385196.0
2007-03-21,103422,105384,98492,99499,420539,21794.0,14385196.0
2007-03-22,100479,101784,97192,98184,259639,21506.0,14385196.0
2007-03-23,97833,100786,96852,98516,222225,21578.0,14385196.0
2007-03-26,99152,104411,98166,103769,984432,22729.0,14385196.0
2007-03-27,101767,105382,96195,98516,721869,21578.0,14385196.0
2007-03-28,97180,99471,91917,91947,467296,20139.0,14385196.0
2007-03-29,91607,93251,88973,89317,324450,19564.0,14385196.0
2007-03-30,90607,92913,89626,91947,143969,20139.0,14385196.0
2007-04-02,93253,93905,90619,90958,175349,19923.0,14385196.0
2007-04-03,90281,91595,87328,88334,283356,19348.0,14385196.0
2007-04-04,89636,90289,86673,87351,351865,19132.0,14385196.0
2007-04-05,87663,92588,87663,89317,512284,19564.0,14385196.0
2007-04-06,91927,92589,90284,92605,285817,20283.0,14385196.0
2007-04-09,92581,93567,90943,92273,198789,20211.0,14385196.0
2007-04-10,94220,106037,94220,106067,4450922,23232.0,14385196.0
2007-04-11,107043,107690,101455,105410,2059649,23088.0,14385196.0
2007-04-12,105389,120164,104408,110006,2765138,24095.0,14385196.0
2007-04-13,110655,110655,97195,101139,1332675,22153.0,14385196.0
2007-04-16,102107,102759,98497,102780,596345,22513.0,14385196.0
2007-04-17,102434,102768,97180,97201,677732,21290.0,14385196.0
2007-04-18,97840,101456,95540,101471,545596,22225.0,14385196.0
2007-04-19,101455,101455,97840,98841,335319,21650.0,14385196.0
2007-04-20,96525,101131,96525,97526,345855,21362.0,14385196.0
2007-04-23,99809,99809,93245,93256,503617,20427.0,14385196.0
2007-04-24,93253,94229,90619,90958,286834,19923.0,14385196.0
2007-04-25,90950,98494,90950,95228,456380,20859.0,14385196.0
2007-04-26,95871,98834,95218,97858,215280,21434.0,14385196.0
2007-04-27,99809,99809,92588,95228,135983,20859.0,14385196.0
2007-04-30,94558,95873,90614,92930,166230,20355.0,14385196.0
2007-05-02,91602,95213,91602,95228,94951,20859.0,14385196.0
2007-05-03,95217,96198,91602,93256,209554,20427.0,14385196.0
2007-05-04,93261,94894,92270,94571,106446,20715.0,14385196.0
2007-05-07,95220,98178,94563,98184,216707,21506.0,14385196.0
2007-05-08,98816,99469,94877,94903,191036,20787.0,14385196.0
2007-05-09,94879,98495,93241,96543,323132,21146.0,14385196.0
2007-05-10,98826,105394,97183,104095,894736,22801.0,14385196.0
2007-05-11,104083,105392,99815,104427,591030,22872.0,14385196.0
2007-05-14,107680,107680,102755,106067,792019,23232.0,14385196.0
2007-05-15,106047,115897,103756,105410,807212,23088.0,14385196.0
2007-05-16,106376,121156,106047,118547,2552105,25965.0,14385196.0
2007-05-17,114920,118207,110324,115260,931617,25246.0,14385196.0
2007-05-18,117549,117549,108685,108691,636010,23807.0,14385196.0
2007-05-21,107045,110651,103430,109023,420325,23879.0,14385196.0
2007-05-22,110322,112303,107045,112304,261334,24599.0,14385196.0
2007-05-23,112291,120169,110648,119198,708266,26109.0,14385196.0
2007-05-25,119191,120500,113603,118215,388293,25893.0,14385196.0
2007-05-28,118203,125418,118203,123800,487930,27116.0,14385196.0
2007-05-29,124115,126087,117547,122154,346437,26756.0,14385196.0
2007-05-30,119848,122148,110989,110989,517820,24311.0,14385196.0
2007-05-31,110984,114266,110322,112304,245702,24599.0,14385196.0
2007-06-01,114263,114263,104084,104095,436853,22801.0,14385196.0
2007-06-04,105073,111641,105073,107050,298090,23448.0,14385196.0
2007-06-05,111634,112287,108348,111978,115848,24527.0,14385196.0
2007-06-07,114918,114918,110321,111646,120170,24455.0,14385196.0
2007-06-08,111637,120824,110312,114276,315854,25030.0,14385196.0
2007-06-11,118200,118200,108679,114934,185992,25174.0,14385196.0
2007-06-12,114911,118202,110643,111321,111741,24383.0,14385196.0
2007-06-13,114262,114262,105722,107376,163139,23520.0,14385196.0
2007-06-14,107694,110981,105394,108033,216137,23664.0,14385196.0
2007-06-15,108018,109985,106041,109348,246941,29616.0,17787295.0
2007-06-18,108688,113942,107697,112304,292818,30416.0,17787295.0
2007-06-19,113599,123454,113599,115591,534452,31306.0,17787295.0
2007-06-20,118209,118209,112303,112304,295773,30416.0,17787295.0
2007-06-21,113932,118205,108350,118215,190383,32017.0,17787295.0
2007-06-22,123127,123127,115573,119856,280449,32462.0,17787295.0
2007-06-25,120167,121153,114913,114934,189624,31128.0,17787295.0
2007-06-26,111958,116226,109329,112636,191441,30505.0,17787295.0
2007-06-27,112949,112949,103427,105410,271349,28549.0,17787295.0
2007-06-28,106044,107687,103753,106393,90204,28815.0,17787295.0
2007-06-29,104744,109011,103424,105078,139974,28460.0,17787295.0
2007-07-02,105063,106702,101129,103769,141687,28104.0,17787295.0
2007-07-03,106045,109655,101129,103769,115754,28104.0,17787295.0
2007-07-04,104737,105061,101127,101471,143050,27481.0,17787295.0
2007-07-05,100138,103419,93569,95228,282602,25792.0,17787295.0
2007-07-06,94879,97509,94879,96543,81244,26147.0,17787295.0
2007-07-09,98811,98811,93891,95560,177856,25881.0,17787295.0
2007-07-10,95539,97182,94558,96211,58884,26058.0,17787295.0
2007-07-11,95213,97837,95213,96543,81100,26147.0,17787295.0
2007-07-12,97839,102764,96530,102122,178245,27659.0,17787295.0
2007-07-13,102110,105063,94232,95228,183228,25792.0,17787295.0
2007-07-16,96523,96523,91917,91947,147974,24902.0,17787295.0
2007-07-18,90614,93248,89305,92930,135279,25169.0,17787295.0
2007-07-19,91262,94877,91262,94903,24017,25703.0,17787295.0
2007-07-20,95534,95534,92253,93588,56625,25347.0,17787295.0
2007-07-23,92255,93899,90941,91947,48283,24902.0,17787295.0
2007-07-24,91914,92910,86665,87677,170756,23746.0,17787295.0
2007-07-25,88315,89630,86348,88002,80500,23835.0,17787295.0
2007-07-26,89307,89307,85358,85379,140812,23123.0,17787295.0
2007-07-27,83058,85358,80762,80782,95105,21878.0,17787295.0
2007-07-30,80766,87335,80766,84064,173522,22768.0,17787295.0
2007-07-31,86676,86676,83723,83738,81384,22679.0,17787295.0
2007-08-01,82079,86670,81745,83081,78069,22501.0,17787295.0
2007-08-02,84048,86673,83391,85379,45037,23123.0,17787295.0
2007-08-03,85689,87332,83722,86362,46287,23390.0,17787295.0
2007-08-06,85355,87989,82407,85047,41310,23035.0,17787295.0
2007-08-07,85684,87332,84050,85704,32574,23212.0,17787295.0
2007-08-08,85687,86349,83715,84721,74506,22946.0,17787295.0
2007-08-09,86676,86676,82413,83738,81551,22679.0,17787295.0
2007-08-10,85030,86678,82087,86036,95378,23301.0,17787295.0
2007-08-13,86673,87983,84048,85379,77981,23123.0,17787295.0
2007-08-14,87326,87326,79443,81440,80674,22056.0,17787295.0
2007-08-16,79454,79454,69275,69286,145825,18766.0,17787295.0
2007-08-17,62709,71583,62709,65673,189323,17787.0,17787295.0
2007-08-20,67630,75513,67630,75529,519739,20455.0,17787295.0
2007-08-21,78792,86670,71243,71258,1060733,19299.0,17787295.0
2007-08-22,69923,74848,68280,71258,162246,19299.0,17787295.0
2007-08-23,71905,81755,71577,81766,404088,22145.0,17787295.0
2007-08-24,83717,86670,77473,82423,226467,22323.0,17787295.0
2007-08-27,82736,88642,79126,81108,106698,21967.0,17787295.0
2007-08-28,83717,84051,79126,81108,66489,21967.0,17787295.0
2007-08-29,80766,90616,78799,82091,644777,22234.0,17787295.0
2007-08-30,82077,85358,80100,80782,141002,21878.0,17787295.0
2007-08-31,84053,87016,80109,82091,193599,22234.0,17787295.0
2007-09-03,84056,86018,81422,83738,135377,22679.0,17787295.0
2007-09-04,85368,88645,85368,86036,108855,23301.0,17787295.0
2007-09-05,86022,89961,85031,85704,95703,23212.0,17787295.0
2007-09-06,85689,85689,81417,83081,62483,22501.0,17787295.0
2007-09-07,84041,85027,82398,82423,47342,22323.0,17787295.0
2007-09-10,83724,84715,78804,83406,122859,22590.0,17787295.0
2007-09-11,82081,83400,80109,82091,47037,22234.0,17787295.0
2007-09-12,83392,91260,80757,81440,40357,22056.0,17787295.0
2007-09-13,84698,84698,77797,77827,47528,21078.0,17787295.0
2007-09-14,78799,82405,75846,78153,49619,21167.0,17787295.0
2007-09-17,78137,78799,74193,78153,79125,21167.0,17787295.0
2007-09-18,75842,78133,74189,75529,132093,20455.0,17787295.0
2007-09-19,75842,79776,74189,75529,88342,20455.0,17787295.0
2007-09-20,74517,76160,70907,73556,119042,19922.0,17787295.0
2007-09-21,73526,75508,72226,73556,28985,19922.0,17787295.0
2007-09-27,74198,75846,69278,72241,64187,19566.0,17787295.0
2007-09-28,70916,73541,68626,72241,67378,19566.0,17787295.0
2007-10-01,72224,82403,68938,78484,286616,21256.0,17787295.0
2007-10-02,79126,80107,73872,75854,43480,20544.0,17787295.0
2007-10-04,76165,76165,72884,74214,26631,20100.0,17787295.0
2007-10-05,73538,78797,73538,74540,106864,20189.0,17787295.0
2007-10-08,74517,76165,73207,74214,34955,20100.0,17787295.0
2007-10-09,75194,75523,70259,72241,25906,19566.0,17787295.0
2007-10-10,72881,75505,72228,73882,107518,20011.0,17787295.0
2007-10-11,73862,76162,71900,73882,50780,20011.0,17787295.0
2007-10-12,74848,78463,73872,75854,96170,20544.0,17787295.0
2007-10-15,75185,81410,75185,81440,187679,22056.0,17787295.0
2007-10-16,81416,85360,78802,79136,164224,21434.0,17787295.0
2007-10-17,83390,83390,74193,76838,80323,20811.0,17787295.0
2007-10-18,77475,79119,74189,74871,36317,20278.0,17787295.0
2007-10-19,76821,76821,73215,73231,41430,19833.0,17787295.0
2007-10-22,69592,75189,69273,74214,75452,20100.0,17787295.0
2007-10-23,74191,76497,68943,73231,97087,19833.0,17787295.0
2007-10-24,72227,75180,70245,70275,58208,19032.0,17787295.0
2007-10-25,70913,72228,67298,67971,86805,18410.0,17787295.0
2007-10-26,66967,68939,66315,66330,41564,17965.0,17787295.0
2007-10-29,66313,68614,65661,66005,46095,17876.0,17787295.0
2007-10-30,65985,67294,65322,66662,34998,18054.0,17787295.0
2007-10-31,65667,67306,62709,65015,144272,17609.0,17787295.0
2007-11-01,65006,66316,64349,64364,50674,17432.0,17787295.0
2007-11-02,64349,65658,63358,63707,46851,17254.0,17787295.0
2007-11-05,63359,64340,61064,62717,80429,16987.0,17787295.0
2007-11-06,61726,68618,61726,63375,27411,17165.0,17787295.0
2007-11-07,65334,65334,61724,61734,35149,16720.0,17787295.0
2007-11-08,61064,64346,59087,60094,44374,16275.0,17787295.0
2007-11-09,59757,62057,59757,61077,33090,16542.0,17787295.0
2007-11-12,60073,69933,59092,69943,184462,18943.0,17787295.0
2007-11-13,80105,80105,80105,80125,116839,21700.0,17787295.0
2007-11-14,91926,91926,80109,88660,1446478,24013.0,17787295.0
2007-11-15,89964,94227,81748,90632,400866,24546.0,17787295.0
2007-11-16,90946,92261,84054,87351,144021,23657.0,17787295.0
2007-11-19,84051,89967,78802,81766,295396,22145.0,17787295.0
2007-11-20,81748,82082,71246,75529,307492,20455.0,17787295.0
2007-11-21,77147,86673,68945,86694,1372936,23479.0,17787295.0
2007-11-22,93239,99468,90605,99499,1860213,26948.0,17787295.0
2007-11-23,100467,114261,98495,114276,2386773,30950.0,17787295.0
2007-11-26,131332,131332,119186,131352,4015821,35575.0,17787295.0
2007-11-27,151046,151046,114265,133318,13904802,36108.0,17787295.0
2007-11-28,130355,136271,113603,128065,5361919,34685.0,17787295.0
2007-11-29,136595,147107,109007,112304,15328335,30416.0,17787295.0
2007-11-30,115887,115887,95530,95560,7277196,25881.0,17787295.0
2007-12-03,98490,109660,97180,109680,7741458,29705.0,17787295.0
2007-12-04,121487,126083,109660,126099,2820046,34152.0,17787295.0
2007-12-05,118207,138883,109995,110006,16512153,29794.0,17787295.0
2007-12-06,112951,120166,93903,95228,7527102,25792.0,17787295.0
2007-12-07,97514,101767,86344,91947,6391211,24902.0,17787295.0
2007-12-10,94881,98815,80107,85704,4498143,23212.0,17787295.0
2007-12-11,82734,85687,73208,74871,2319215,20278.0,17787295.0
2007-12-12,72888,73212,65329,66988,2734896,18143.0,17787295.0
2007-12-13,68935,76161,65654,70275,4085225,19032.0,17787295.0
2007-12-14,68944,72888,65991,66988,1628290,18143.0,17787295.0
2007-12-17,65991,66982,61728,65673,1601669,17787.0,17787295.0
2007-12-18,66316,75513,66316,75529,4380520,20455.0,17787295.0
2007-12-20,77801,78135,64341,66005,1793088,17876.0,17787295.0
2007-12-21,65982,66963,61057,63049,763220,17076.0,17787295.0
2007-12-24,62376,64348,61067,62392,635527,16898.0,17787295.0
2007-12-26,63031,68289,61726,63375,1308635,17165.0,17787295.0
2007-12-27,64007,64998,60397,60751,591866,16453.0,17787295.0
2007-12-28,60068,61716,59406,59436,488027,16098.0,17787295.0
2008-01-02,60073,68284,60073,62717,2281694,16987.0,17787295.0
2008-01-03,62376,64353,59094,60419,830624,16364.0,17787295.0
2008-01-04,60732,61071,59418,59762,520232,16186.0,17787295.0
2008-01-07,59094,61400,58776,61077,440062,16542.0,17787295.0
2008-01-08,61383,61383,59082,59436,379353,16098.0,17787295.0
2008-01-09,58767,59753,57457,59111,432047,16009.0,17787295.0
2008-01-10,59742,60733,57123,57138,309527,15475.0,17787295.0
2008-01-11,59099,65672,59099,65673,852856,17787.0,17787295.0
2008-01-14,67629,69930,59746,59762,1606042,16186.0,17787295.0
2008-01-15,59747,61072,56465,56481,774269,15297.0,17787295.0
2008-01-16,56463,57120,54157,54183,400227,14675.0,17787295.0
2008-01-17,53846,57785,53512,55166,380290,14941.0,17787295.0
2008-01-18,56791,59754,55158,58121,330423,15742.0,17787295.0
2008-01-21,57768,63021,57449,59436,356443,16098.0,17787295.0
2008-01-22,58104,59742,56132,57138,363214,15475.0,17787295.0
2008-01-23,58118,64025,57128,61734,569688,16720.0,17787295.0
2008-01-24,62372,70250,60733,69618,603970,18855.0,17787295.0
2008-01-25,67299,69266,65661,66005,262751,17876.0,17787295.0
2008-01-28,64019,66320,60075,60419,233560,16364.0,17787295.0
2008-01-29,63016,63016,59083,60751,138207,16453.0,17787295.0
2008-01-30,61071,63372,53846,55166,335074,14941.0,17787295.0
2008-01-31,53841,63368,53513,59111,395972,16009.0,17787295.0
2008-02-01,59087,61068,55481,57464,240045,15564.0,17787295.0
2008-02-04,56458,61383,56458,59436,163902,16098.0,17787295.0
2008-02-05,58435,62374,58435,58779,82943,15920.0,17787295.0
2008-02-11,60409,61390,55484,60419,129250,16364.0,17787295.0
2008-02-12,59744,65660,59092,62717,279452,16987.0,17787295.0
2008-02-13,64675,68285,61388,66005,396407,17876.0,17787295.0
2008-02-14,66637,68280,63022,66662,315728,18054.0,17787295.0
2008-02-15,66637,67956,64346,66662,226197,18054.0,17787295.0
2008-02-18,66639,66973,63024,63707,195373,17254.0,17787295.0
2008-02-19,63684,64680,60402,61409,272741,16631.0,17787295.0
2008-02-20,60731,61722,60068,60094,138097,16275.0,17787295.0
2008-02-21,60069,61717,59745,61409,93394,16631.0,17787295.0
2008-02-22,60392,61383,59406,59436,130139,16098.0,17787295.0
2008-02-25,59406,61054,58759,59436,95760,16098.0,17787295.0
2008-02-26,59740,60731,59087,60094,57350,16275.0,17787295.0
2008-02-27,59745,62046,59411,61409,48657,16631.0,17787295.0
2008-02-28,62369,64994,61060,62066,94237,16809.0,17787295.0
2008-02-29,62373,63026,60735,62717,55915,16987.0,17787295.0
2008-03-03,61717,62046,60069,61409,39961,16631.0,17787295.0
2008-03-04,62369,62369,59087,60094,74277,16275.0,17787295.0
2008-03-05,59742,59742,55479,57138,216308,15475.0,17787295.0
2008-03-06,57117,59746,57117,59762,111323,16186.0,17787295.0
2008-03-07,59097,60407,57125,58779,102776,15920.0,17787295.0
2008-03-10,57122,59752,55479,55823,92009,15119.0,17787295.0
2008-03-11,53841,58109,53841,56481,72331,15297.0,17787295.0
2008-03-12,57130,58773,56467,56806,49801,15386.0,17787295.0
2008-03-13,56787,58102,53834,56155,75204,15208.0,17787295.0
2008-03-14,56792,56792,54163,55498,41785,15030.0,17787295.0
2008-03-17,54500,57782,54167,56806,69048,15386.0,17787295.0
2008-03-18,56796,58439,55810,56806,41716,15386.0,17787295.0
2008-03-19,53178,57780,53178,55823,130314,15119.0,17787295.0
2008-03-20,57773,57773,54820,55498,79577,15030.0,17787295.0
2008-03-21,55813,55813,53841,55823,125576,15119.0,17787295.0
2008-03-24,55818,56794,54827,55166,95178,14941.0,17787295.0
2008-03-25,55479,56136,54169,55823,152468,15119.0,17787295.0
