씨젠(096530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-06-26,37600,37900,36900,37900,84323,994269.0,26234020.0
2017-06-27,37600,40300,37600,38750,315480,1016568.0,26234020.0
2017-06-28,38500,38750,37900,38550,77168,1011321.0,26234020.0
2017-06-29,38550,38650,37300,37750,110670,990334.0,26234020.0
2017-06-30,37550,37850,37300,37750,60081,990334.0,26234020.0
2017-07-03,38050,38300,37150,37150,63795,974594.0,26234020.0
2017-07-04,37350,37350,36100,36200,107515,949672.0,26234020.0
2017-07-05,36200,36500,36050,36400,58843,954918.0,26234020.0
2017-07-06,36450,36850,36000,36250,60155,950983.0,26234020.0
2017-07-07,36000,36500,35900,36450,66003,956230.0,26234020.0
2017-07-10,36700,36700,36000,36250,44373,950983.0,26234020.0
2017-07-11,36550,36550,35000,35100,107734,920814.0,26234020.0
2017-07-12,35750,36100,35100,35250,89795,924749.0,26234020.0
2017-07-13,35100,35550,34850,35100,112517,920814.0,26234020.0
2017-07-14,35150,35300,34100,34450,108370,903762.0,26234020.0
2017-07-17,34500,35350,34350,35100,102090,920814.0,26234020.0
2017-07-18,34800,35300,34350,35200,88014,923438.0,26234020.0
2017-07-19,35400,35450,34600,35050,72921,919502.0,26234020.0
2017-07-20,35150,35400,34700,35400,97125,928684.0,26234020.0
2017-07-21,30700,30900,28500,29550,2470557,775215.0,26234020.0
2017-07-24,29800,29800,28450,28700,930505,752916.0,26234020.0
2017-07-25,28800,29300,28500,28850,407544,756851.0,26234020.0
2017-07-26,29250,29900,29000,29800,583268,781774.0,26234020.0
2017-07-27,30500,30500,29400,29600,311026,776527.0,26234020.0
2017-07-28,29500,29700,29450,29550,181942,775215.0,26234020.0
2017-07-31,29300,29550,28950,29150,171902,764722.0,26234020.0
2017-08-01,29100,29400,29000,29250,123085,767345.0,26234020.0
2017-08-02,29450,29850,29250,29400,144479,771280.0,26234020.0
2017-08-03,29900,29950,29250,29500,264546,773904.0,26234020.0
2017-08-04,29400,29900,29100,29800,192040,781774.0,26234020.0
2017-08-07,29800,30200,29450,30000,166394,787021.0,26234020.0
2017-08-08,30000,30100,29650,29650,88179,777839.0,26234020.0
2017-08-09,29700,29750,29150,29200,114329,766033.0,26234020.0
2017-08-10,29200,29750,29100,29700,137196,779150.0,26234020.0
2017-08-11,29200,29500,28800,29000,115887,760787.0,26234020.0
2017-08-14,29100,29250,28250,28350,186779,743734.0,26234020.0
2017-08-16,28700,29400,28400,29200,159533,766033.0,26234020.0
2017-08-17,29500,29550,29000,29400,104783,771280.0,26234020.0
2017-08-18,29050,29250,29000,29250,64958,767345.0,26234020.0
2017-08-21,29100,29350,28900,29300,60739,768657.0,26234020.0
2017-08-22,29400,29700,29100,29700,123106,779150.0,26234020.0
2017-08-23,29650,29700,29350,29500,86723,773904.0,26234020.0
2017-08-24,29600,29800,29300,29500,111856,773904.0,26234020.0
2017-08-25,29600,29950,29400,29850,87996,783085.0,26234020.0
2017-08-28,30150,30150,29650,29900,107937,784397.0,26234020.0
2017-08-29,29950,30750,29950,30650,244513,804073.0,26234020.0
2017-08-30,30800,31150,30500,30700,167000,805384.0,26234020.0
2017-08-31,30800,31550,30800,31500,172902,826372.0,26234020.0
2017-09-01,31700,32000,31300,31650,134776,830307.0,26234020.0
2017-09-04,30600,31150,30600,30850,171923,809320.0,26234020.0
2017-09-05,31100,31250,30300,30650,75469,804073.0,26234020.0
2017-09-06,30650,30900,30600,30600,70795,802761.0,26234020.0
2017-09-07,30800,30850,30250,30550,79405,801449.0,26234020.0
2017-09-08,30550,31000,30100,30300,101260,794891.0,26234020.0
2017-09-11,30200,30600,29750,29750,170434,780462.0,26234020.0
2017-09-12,29800,30300,29800,30200,114512,792267.0,26234020.0
2017-09-13,30200,30250,29500,29500,105471,773904.0,26234020.0
2017-09-14,29150,29950,29150,29550,97076,775215.0,26234020.0
2017-09-15,29600,29700,29200,29600,120382,776527.0,26234020.0
2017-09-18,29450,29600,28900,28900,168497,758163.0,26234020.0
2017-09-19,28800,29550,28800,29450,123994,772592.0,26234020.0
2017-09-20,29600,29850,29000,29050,126852,762098.0,26234020.0
2017-09-21,29000,29350,28900,29200,88239,766033.0,26234020.0
2017-09-22,29300,29350,28750,28750,115711,754228.0,26234020.0
2017-09-25,28850,28850,26850,26850,201973,704383.0,26234020.0
2017-09-26,26950,27450,26300,26500,190624,695202.0,26234020.0
2017-09-27,26400,27350,26400,27050,97019,709630.0,26234020.0
2017-09-28,27350,27750,27100,27600,55570,724059.0,26234020.0
2017-09-29,27650,27700,27300,27500,81891,721436.0,26234020.0
2017-10-10,27550,27850,27100,27250,58951,714877.0,26234020.0
2017-10-11,27150,27700,27150,27500,72505,721436.0,26234020.0
2017-10-12,27950,28100,27550,27600,92081,724059.0,26234020.0
2017-10-13,27750,27750,26950,26950,128972,707007.0,26234020.0
2017-10-16,27050,27150,26400,27050,98520,709630.0,26234020.0
2017-10-17,26850,27250,26750,27250,77191,714877.0,26234020.0
2017-10-18,28000,28300,27300,27500,144571,721436.0,26234020.0
2017-10-19,27450,27750,27000,27200,69611,713565.0,26234020.0
2017-10-20,27000,27350,26900,27250,57865,714877.0,26234020.0
2017-10-23,27250,27650,26900,27100,81387,710942.0,26234020.0
2017-10-24,27000,28000,27000,27700,142034,726682.0,26234020.0
2017-10-25,28000,28150,27500,27950,90414,733241.0,26234020.0
2017-10-26,27800,28150,27500,27700,82261,726682.0,26234020.0
2017-10-27,27700,28250,27700,28050,114282,735864.0,26234020.0
2017-10-30,28000,28450,27900,28350,101864,743734.0,26234020.0
2017-10-31,28450,28700,28050,28450,112839,746358.0,26234020.0
2017-11-01,28400,28500,28050,28150,74417,738488.0,26234020.0
2017-11-02,28350,28350,27600,27700,102547,726682.0,26234020.0
2017-11-03,27700,28300,27700,28100,93319,737176.0,26234020.0
2017-11-06,28500,29150,28200,28500,212463,747670.0,26234020.0
2017-11-07,28450,29050,28200,29050,150891,762098.0,26234020.0
2017-11-08,29800,30000,29150,29650,266590,777839.0,26234020.0
2017-11-09,29950,29950,29150,29150,146091,764722.0,26234020.0
2017-11-10,29250,29600,29100,29350,127720,769968.0,26234020.0
2017-11-13,29450,29800,28750,29750,179025,780462.0,26234020.0
2017-11-14,30000,31300,29750,31250,567363,819813.0,26234020.0
2017-11-15,31350,32500,30800,32350,652127,848671.0,26234020.0
2017-11-16,32350,32800,30800,32200,302794,844735.0,26234020.0
2017-11-17,31800,32250,30800,31400,271218,823748.0,26234020.0
2017-11-20,31250,32450,31250,32000,225737,839489.0,26234020.0
2017-11-21,32700,33000,31550,32150,304852,843424.0,26234020.0
2017-11-22,32550,32600,31100,32250,342852,846047.0,26234020.0
2017-11-23,32300,34350,31400,34150,597331,895892.0,26234020.0
2017-11-24,34100,34100,33150,33500,315943,878840.0,26234020.0
2017-11-27,33500,34000,32200,32700,215881,857852.0,26234020.0
2017-11-28,32850,32950,32000,32600,185124,855229.0,26234020.0
2017-11-29,32700,33250,32500,32700,157753,857852.0,26234020.0
2017-11-30,32600,33150,31900,32450,188416,851294.0,26234020.0
2017-12-01,32750,33900,32750,33450,248190,877528.0,26234020.0
2017-12-04,33850,33900,33000,33400,167250,876216.0,26234020.0
2017-12-05,33050,33350,32200,32200,168297,844735.0,26234020.0
2017-12-06,32450,32900,31500,31600,128044,828995.0,26234020.0
2017-12-07,31800,32050,30800,31100,147012,815878.0,26234020.0
2017-12-08,31400,31950,30650,31200,107108,818501.0,26234020.0
2017-12-11,31250,32200,30950,32200,86357,844735.0,26234020.0
2017-12-12,32400,32500,31600,31950,99241,838177.0,26234020.0
2017-12-13,31600,32450,31600,31750,65189,832930.0,26234020.0
2017-12-14,31900,32050,30850,30850,208024,809320.0,26234020.0
2017-12-15,31100,31800,30900,31450,101617,825060.0,26234020.0
2017-12-18,31650,32350,31650,32100,116426,842112.0,26234020.0
2017-12-19,32250,32250,31100,31950,106865,838177.0,26234020.0
2017-12-20,31600,32600,31600,31800,67454,834242.0,26234020.0
2017-12-21,31900,32350,31850,31850,88755,835554.0,26234020.0
2017-12-22,32200,32900,31400,32900,149338,863099.0,26234020.0
2017-12-26,32900,33500,32650,33450,187945,877528.0,26234020.0
2017-12-27,33700,33950,33200,33950,163586,890645.0,26234020.0
2017-12-28,34150,34150,33000,33500,132509,878840.0,26234020.0
2018-01-02,33450,33850,32800,33600,160095,881463.0,26234020.0
2018-01-03,34500,39500,34500,35550,2315015,932619.0,26234020.0
2018-01-04,36450,36800,34300,34800,707170,912944.0,26234020.0
2018-01-05,35050,36400,35000,36200,400380,949672.0,26234020.0
2018-01-08,36100,36100,35100,35850,328623,940490.0,26234020.0
2018-01-09,36000,36750,34100,34950,435881,916879.0,26234020.0
2018-01-10,34850,35450,33800,35450,247187,929996.0,26234020.0
2018-01-11,36700,37950,35000,35000,821375,918191.0,26234020.0
2018-01-12,34850,36100,34850,35650,343675,935243.0,26234020.0
2018-01-15,35950,37150,35550,36900,495662,968035.0,26234020.0
2018-01-16,37200,37550,36000,37150,399266,974594.0,26234020.0
2018-01-17,36950,37000,36200,36450,266155,956230.0,26234020.0
2018-01-18,36900,37800,36250,37250,398291,977217.0,26234020.0
2018-01-19,37650,37750,36550,36600,264317,960165.0,26234020.0
2018-01-22,36700,36950,36200,36300,156435,952295.0,26234020.0
2018-01-23,36700,37200,36300,37000,187727,970659.0,26234020.0
2018-01-24,37800,39300,37800,39000,1188536,1023127.0,26234020.0
2018-01-25,39100,39600,38500,39400,360686,1033620.0,26234020.0
2018-01-26,39800,40100,39050,39550,367634,1037555.0,26234020.0
2018-01-29,39900,40500,39150,39250,373126,1029685.0,26234020.0
2018-01-30,39200,39200,37500,37750,467383,990334.0,26234020.0
2018-01-31,37500,38300,37050,38200,237495,1002140.0,26234020.0
2018-02-01,38200,38550,37350,37500,167549,983776.0,26234020.0
2018-02-02,38100,38100,35950,36500,242697,957542.0,26234020.0
2018-02-05,35550,36300,35000,35000,207273,918191.0,26234020.0
2018-02-06,33950,35800,33300,35750,332446,937866.0,26234020.0
2018-02-07,36100,37250,35800,35850,300592,940490.0,26234020.0
2018-02-08,36250,37900,35900,37100,467050,973282.0,26234020.0
2018-02-09,35950,36650,35600,35600,213290,933931.0,26234020.0
2018-02-12,35950,37000,35900,36500,133602,957542.0,26234020.0
2018-02-13,36800,37000,35000,35000,196198,918191.0,26234020.0
2018-02-14,34900,35400,34750,35300,120434,926061.0,26234020.0
2018-02-19,35400,36900,35400,36900,165917,968035.0,26234020.0
2018-02-20,36550,36900,36000,36600,98846,960165.0,26234020.0
2018-02-21,36700,37000,36100,36250,129155,950983.0,26234020.0
2018-02-22,36250,36300,35250,35400,124395,928684.0,26234020.0
2018-02-23,36350,36600,35950,36000,187916,944425.0,26234020.0
2018-02-26,36250,37050,35750,35750,187670,937866.0,26234020.0
2018-02-27,36350,36400,35100,35550,109186,932619.0,26234020.0
2018-02-28,35650,35700,34050,34300,172656,899827.0,26234020.0
2018-03-02,34000,35000,33700,35000,109984,918191.0,26234020.0
2018-03-05,34900,35250,34550,34750,73753,911632.0,26234020.0
2018-03-06,34800,35850,34800,35750,96979,937866.0,26234020.0
2018-03-07,35750,36000,34950,34950,79019,916879.0,26234020.0
2018-03-08,35050,35400,34700,34750,90232,911632.0,26234020.0
2018-03-09,35500,36250,35500,35900,155820,941801.0,26234020.0
2018-03-12,36350,37300,36200,37300,212923,978529.0,26234020.0
2018-03-13,37050,37550,36850,37450,125810,982464.0,26234020.0
2018-03-14,37300,37450,36000,36150,175824,948360.0,26234020.0
2018-03-15,36000,36000,35100,35450,162540,929996.0,26234020.0
2018-03-16,35600,35950,35250,35350,116867,927373.0,26234020.0
2018-03-19,35350,36050,35150,35300,127764,926061.0,26234020.0
2018-03-20,35150,35600,34850,35550,96655,932619.0,26234020.0
2018-03-21,35350,35900,35050,35100,101543,920814.0,26234020.0
2018-03-22,35100,35700,34800,34800,100686,912944.0,26234020.0
2018-03-23,34000,34450,32800,32800,282271,860476.0,26234020.0
2018-03-26,32800,34000,32300,33900,150586,889333.0,26234020.0
2018-03-27,34100,34650,33950,34350,93451,901139.0,26234020.0
2018-03-28,34000,34200,33450,34000,105404,891957.0,26234020.0
2018-03-29,34000,34750,34000,34700,80126,910320.0,26234020.0
2018-03-30,34700,35150,34400,34850,69810,914256.0,26234020.0
2018-04-02,34850,35050,33950,34150,74160,895892.0,26234020.0
2018-04-03,34100,34800,33600,34800,65175,912944.0,26234020.0
2018-04-04,34800,34950,34150,34600,83585,907697.0,26234020.0
2018-04-05,35550,36450,35050,35350,351784,927373.0,26234020.0
2018-04-06,35500,35950,35200,35800,132467,939178.0,26234020.0
2018-04-09,35850,37050,35450,36900,284051,968035.0,26234020.0
2018-04-10,37100,37600,36500,37100,251892,973282.0,26234020.0
2018-04-11,37450,37450,36750,36800,134662,965412.0,26234020.0
2018-04-12,37850,38300,35800,36200,388362,949672.0,26234020.0
2018-04-13,36400,37650,36400,37200,240914,975906.0,26234020.0
2018-04-16,37300,37900,36900,36950,171422,969347.0,26234020.0
2018-04-17,37500,37550,36700,37150,101382,974594.0,26234020.0
2018-04-18,37400,37400,35800,36050,174220,945736.0,26234020.0
2018-04-19,35850,37000,35800,36950,201507,969347.0,26234020.0
2018-04-20,37100,37200,36200,36850,97051,966724.0,26234020.0
2018-04-23,36800,36950,35700,36000,127119,944425.0,26234020.0
2018-04-24,35800,36400,35500,36000,116273,944425.0,26234020.0
2018-04-25,35900,35950,35100,35450,108403,929996.0,26234020.0
2018-04-26,35500,36150,34950,35400,104236,928684.0,26234020.0
2018-04-27,35700,35800,34950,35800,87129,939178.0,26234020.0
2018-04-30,35450,35800,34850,34900,114058,915567.0,26234020.0
2018-05-02,34500,34800,33500,34500,207973,905074.0,26234020.0
2018-05-03,34400,34700,34000,34100,75402,894580.0,26234020.0
2018-05-04,34000,34700,33750,33750,87814,885398.0,26234020.0
2018-05-08,33800,34050,32300,32300,149033,847359.0,26234020.0
2018-05-09,33050,33950,31750,33950,130689,890645.0,26234020.0
2018-05-10,33600,33950,32450,32650,145049,856541.0,26234020.0
2018-05-11,32650,33250,32350,32700,106785,857852.0,26234020.0
2018-05-14,32800,33050,32150,32150,106099,843424.0,26234020.0
2018-05-15,32200,32850,32000,32400,98003,849982.0,26234020.0
2018-05-16,32000,32200,31050,31150,181478,817190.0,26234020.0
2018-05-17,31700,31900,31100,31900,93738,836865.0,26234020.0
2018-05-18,31800,32450,31800,32400,69630,849982.0,26234020.0
2018-05-21,32850,32850,32000,32400,88882,849982.0,26234020.0
2018-05-23,32400,32400,31500,31550,115078,827683.0,26234020.0
2018-05-24,31400,31900,31400,31650,68340,830307.0,26234020.0
2018-05-25,31500,31550,31200,31550,95596,827683.0,26234020.0
2018-05-28,31550,31950,30850,31700,121867,831618.0,26234020.0
2018-05-29,31550,31850,31300,31350,99713,822437.0,26234020.0
2018-05-30,31050,31800,30600,31800,147588,834242.0,26234020.0
2018-05-31,31800,31800,31000,31600,128877,828995.0,26234020.0
2018-06-01,31100,31450,30500,31250,108393,819813.0,26234020.0
2018-06-04,31050,31350,30350,31250,176862,819813.0,26234020.0
2018-06-05,31250,31500,30850,31100,49765,815878.0,26234020.0
2018-06-07,31100,31350,31000,31300,72460,821125.0,26234020.0
2018-06-08,31300,31400,31050,31150,34664,817190.0,26234020.0
2018-06-11,31200,31650,31150,31550,73496,827683.0,26234020.0
2018-06-12,31550,31750,31200,31700,67047,831618.0,26234020.0
2018-06-14,31900,32150,31550,31600,150745,828995.0,26234020.0
2018-06-15,31850,31850,30650,31650,118795,830307.0,26234020.0
2018-06-18,31250,31450,29550,30000,96977,787021.0,26234020.0
2018-06-19,29650,30700,29600,30100,102663,789644.0,26234020.0
2018-06-20,30000,30900,29850,30750,79259,806696.0,26234020.0
2018-06-21,30400,30850,29950,30050,60573,788332.0,26234020.0
2018-06-22,30400,30400,29650,30400,50950,797514.0,26234020.0
2018-06-25,30400,31000,30000,31000,47323,813255.0,26234020.0
2018-06-26,31000,31000,30150,30600,52470,802761.0,26234020.0
2018-06-27,30550,30800,29950,30000,70956,787021.0,26234020.0
2018-06-28,29600,29800,28200,28200,137567,739799.0,26234020.0
2018-06-29,28600,28750,27800,27900,106934,731929.0,26234020.0
2018-07-02,27750,28550,27550,27550,89046,722747.0,26234020.0
2018-07-03,27600,28450,27300,27900,79088,731929.0,26234020.0
2018-07-04,27650,28450,27650,28350,35986,743734.0,26234020.0
2018-07-05,28450,28600,27900,28500,49583,747670.0,26234020.0
2018-07-06,28100,29100,28100,29100,77398,763410.0,26234020.0
2018-07-09,29300,29550,28750,29350,30152,769968.0,26234020.0
2018-07-10,29500,29500,28100,28650,97683,751605.0,26234020.0
2018-07-11,28650,28650,28000,28000,64973,734553.0,26234020.0
2018-07-12,28050,28400,27850,28150,38198,738488.0,26234020.0
2018-07-13,28250,28450,27500,27750,104042,727994.0,26234020.0
2018-07-16,27750,27900,27550,27900,33728,731929.0,26234020.0
2018-07-17,27950,28350,27600,28050,44347,735864.0,26234020.0
2018-07-18,28300,28450,27900,27950,49487,733241.0,26234020.0
2018-07-19,27950,28350,27700,28200,70385,739799.0,26234020.0
2018-07-20,28800,28900,27350,27750,145326,727994.0,26234020.0
2018-07-23,27750,27950,27300,27300,88312,716189.0,26234020.0
2018-07-24,26700,27500,26600,26750,112413,701760.0,26234020.0
2018-07-25,26750,27000,24600,25050,295588,657162.0,26234020.0
2018-07-26,24800,25850,24800,25450,128565,667656.0,26234020.0
2018-07-27,25250,25550,25100,25550,62761,670279.0,26234020.0
2018-07-30,25700,25750,25000,25300,48429,663721.0,26234020.0
2018-07-31,25250,26100,25050,26100,65968,684708.0,26234020.0
2018-08-01,26000,26800,25900,26750,63528,701760.0,26234020.0
2018-08-02,26700,26700,25950,26050,48664,683396.0,26234020.0
2018-08-03,26050,26650,26050,26600,76563,697825.0,26234020.0
2018-08-06,26300,26800,25950,26100,62530,684708.0,26234020.0
2018-08-07,26050,26300,25600,26100,45266,684708.0,26234020.0
2018-08-08,25900,26500,25850,26150,38167,686020.0,26234020.0
2018-08-09,26000,26050,25700,25850,41324,678149.0,26234020.0
2018-08-10,26000,26050,25550,25850,51426,678149.0,26234020.0
2018-08-13,25750,25800,24750,24750,60596,649292.0,26234020.0
2018-08-14,24800,25250,24650,25100,45367,658474.0,26234020.0
2018-08-16,24650,24650,23600,24150,92873,633552.0,26234020.0
2018-08-17,24050,24650,23900,24300,73388,637487.0,26234020.0
2018-08-20,24500,25400,24200,24300,75147,637487.0,26234020.0
2018-08-21,24400,25300,24400,25050,110290,657162.0,26234020.0
2018-08-22,25100,25250,24800,24850,49657,651915.0,26234020.0
2018-08-23,24850,25300,24750,25100,53099,658474.0,26234020.0
2018-08-24,25050,26000,24700,25800,80210,676838.0,26234020.0
2018-08-27,25650,26000,25350,25850,64632,678149.0,26234020.0
2018-08-28,25850,26150,24950,25000,118065,655850.0,26234020.0
2018-08-29,24850,25000,24700,25000,69609,655850.0,26234020.0
2018-08-30,25000,25650,24850,24900,99894,653227.0,26234020.0
2018-08-31,24900,25650,24650,25650,121271,672903.0,26234020.0
2018-09-03,25600,25600,24950,24950,112594,654539.0,26234020.0
2018-09-04,25000,25250,24850,25200,75904,661097.0,26234020.0
2018-09-05,25150,25200,24600,24750,145971,649292.0,26234020.0
2018-09-06,24650,24750,23950,24000,203544,629616.0,26234020.0
2018-09-07,23900,24200,23600,23900,131451,626993.0,26234020.0
2018-09-10,24400,24750,24150,24350,167565,638798.0,26234020.0
2018-09-11,24500,24500,23900,24100,74493,632240.0,26234020.0
2018-09-12,24500,24650,24050,24200,124548,634863.0,26234020.0
2018-09-13,24100,24850,24050,24750,182483,649292.0,26234020.0
2018-09-14,24800,24850,24400,24550,109496,644045.0,26234020.0
2018-09-17,24550,24550,24050,24200,85164,634863.0,26234020.0
2018-09-18,24050,24700,24050,24550,112370,644045.0,26234020.0
2018-09-19,24650,24800,24000,24000,117781,629616.0,26234020.0
2018-09-20,24050,24600,23700,23750,206139,623058.0,26234020.0
2018-09-21,23750,24200,23550,23900,115398,626993.0,26234020.0
2018-09-27,24100,25500,24000,25450,379140,667656.0,26234020.0
2018-09-28,25500,25700,24550,24750,250709,649292.0,26234020.0
2018-10-01,24750,24950,24150,24150,123727,633552.0,26234020.0
2018-10-02,24100,24350,23400,23400,177563,613876.0,26234020.0
2018-10-04,23450,23600,21650,22250,279371,583707.0,26234020.0
2018-10-05,22300,22400,21550,21550,197921,565343.0,26234020.0
2018-10-08,21200,22350,21200,21450,144319,562720.0,26234020.0
2018-10-10,21100,22150,21100,21900,136159,574525.0,26234020.0
2018-10-11,21300,21700,20750,21200,182672,556161.0,26234020.0
2018-10-12,20900,21750,20300,20450,286556,536486.0,26234020.0
2018-10-15,20450,20500,19500,19600,233184,514187.0,26234020.0
2018-10-16,19650,20200,19650,19650,221077,515498.0,26234020.0
2018-10-17,20000,20150,19550,19850,122312,520745.0,26234020.0
2018-10-18,19700,20150,19550,19700,96246,516810.0,26234020.0
2018-10-19,20100,20300,19650,20300,189080,532551.0,26234020.0
2018-10-22,20250,20350,19800,20350,79911,533862.0,26234020.0
2018-10-23,20100,20350,19750,20000,136936,524680.0,26234020.0
2018-10-24,20200,20500,19650,19850,184390,520745.0,26234020.0
2018-10-25,19250,19700,19050,19200,130959,503693.0,26234020.0
2018-10-26,19300,19450,18250,18300,154155,480083.0,26234020.0
2018-10-29,18500,18900,17750,17950,173012,470901.0,26234020.0
2018-10-30,17100,18400,17100,18350,169583,481394.0,26234020.0
2018-10-31,18500,18500,17850,18400,124204,482706.0,26234020.0
2018-11-01,18450,18950,17950,18050,175584,473524.0,26234020.0
2018-11-02,18250,18800,18150,18800,165879,493200.0,26234020.0
2018-11-05,18650,18750,18300,18650,121429,489264.0,26234020.0
2018-11-06,18700,19250,18400,18800,167108,493200.0,26234020.0
2018-11-07,19000,19200,18350,18500,164237,485329.0,26234020.0
2018-11-08,18750,18800,18400,18650,123133,489264.0,26234020.0
2018-11-09,18650,18650,18000,18200,109230,477459.0,26234020.0
2018-11-12,18100,18250,17300,17400,119975,456472.0,26234020.0
2018-11-13,16900,17300,16650,17000,184257,445978.0,26234020.0
2018-11-14,17000,17650,16800,17200,155056,451225.0,26234020.0
2018-11-15,17200,17600,16750,17000,255545,445978.0,26234020.0
2018-11-16,17050,17150,16800,17000,320834,445978.0,26234020.0
2018-11-19,17050,17900,16900,17750,302153,465654.0,26234020.0
2018-11-20,17450,17950,17400,17700,130576,464342.0,26234020.0
2018-11-21,17500,17550,17000,17350,223502,455160.0,26234020.0
2018-11-22,17300,17550,17150,17200,102717,451225.0,26234020.0
2018-11-23,17250,17450,16700,16700,154455,438108.0,26234020.0
2018-11-26,16800,18200,16800,18000,460680,472212.0,26234020.0
2018-11-27,18100,18250,17800,17950,140618,470901.0,26234020.0
2018-11-28,18100,18250,17700,18250,138955,478771.0,26234020.0
2018-11-29,18350,18550,18000,18000,166805,472212.0,26234020.0
2018-11-30,18100,18350,17900,18100,116471,474836.0,26234020.0
2018-12-03,18250,18750,18100,18350,166482,481394.0,26234020.0
2018-12-04,18250,18400,17750,17800,167386,466966.0,26234020.0
2018-12-05,17450,17850,17300,17700,79838,464342.0,26234020.0
2018-12-06,17600,17900,16500,16900,174199,443355.0,26234020.0
2018-12-07,17100,17300,16650,16950,117189,444667.0,26234020.0
2018-12-10,16750,16900,16450,16550,100242,434173.0,26234020.0
2018-12-11,16650,16900,16250,16400,104309,430238.0,26234020.0
2018-12-12,16300,17150,16300,16950,97164,444667.0,26234020.0
2018-12-13,17000,17150,16700,17050,167606,447290.0,26234020.0
2018-12-14,17050,17400,16900,17200,100422,451225.0,26234020.0
2018-12-17,17600,18200,16900,16950,218816,444667.0,26234020.0
2018-12-18,16800,16850,16150,16200,157847,424991.0,26234020.0
2018-12-19,16250,16550,16000,16450,109692,431550.0,26234020.0
2018-12-20,16350,16600,15850,16000,104238,419744.0,26234020.0
2018-12-21,15900,16400,15850,16150,64389,423679.0,26234020.0
2018-12-24,15900,16150,15850,16000,91461,419744.0,26234020.0
2018-12-26,15700,16200,15500,16100,114736,422368.0,26234020.0
2018-12-27,16200,16500,15900,16000,87103,419744.0,26234020.0
2018-12-28,16050,16300,15950,16000,93982,419744.0,26234020.0
2019-01-02,16200,16300,15500,15600,107409,409251.0,26234020.0
2019-01-03,15600,15700,14700,14750,188496,386952.0,26234020.0
2019-01-04,14500,15200,14450,15000,177514,393510.0,26234020.0
2019-01-07,15200,15400,14950,15200,132940,398757.0,26234020.0
2019-01-08,15400,16150,15150,15600,200127,409251.0,26234020.0
2019-01-09,15550,16850,15550,16450,237695,431550.0,26234020.0
2019-01-10,16800,18000,16550,17600,553468,461719.0,26234020.0
2019-01-11,17800,18350,17500,18050,256927,473524.0,26234020.0
2019-01-14,18050,18400,17750,18050,183304,473524.0,26234020.0
2019-01-15,18050,18500,17950,18150,155796,476147.0,26234020.0
2019-01-16,18300,18350,17900,17950,138913,470901.0,26234020.0
2019-01-17,17950,18250,17600,17800,135684,466966.0,26234020.0
2019-01-18,17650,18100,17650,17950,90160,470901.0,26234020.0
2019-01-21,18200,18200,17550,17550,138368,460407.0,26234020.0
2019-01-22,17550,17700,17150,17300,131742,453849.0,26234020.0
2019-01-23,17150,17550,17150,17350,77184,455160.0,26234020.0
2019-01-24,17400,18500,16600,18300,221274,480083.0,26234020.0
2019-01-25,18100,18300,17650,17950,165735,470901.0,26234020.0
2019-01-28,17950,18100,17750,17900,121988,469589.0,26234020.0
2019-01-29,17800,19300,17750,19150,454448,502381.0,26234020.0
2019-01-30,19300,19350,18650,18750,206150,491888.0,26234020.0
2019-01-31,18800,19150,18600,18900,148620,495823.0,26234020.0
2019-02-01,19050,19400,18700,19300,204236,506317.0,26234020.0
2019-02-07,19200,19250,18900,19000,170507,498446.0,26234020.0
2019-02-08,19150,19500,18950,19200,156355,503693.0,26234020.0
2019-02-11,19350,19700,19100,19450,221652,510252.0,26234020.0
2019-02-12,19450,19550,19000,19450,149487,510252.0,26234020.0
2019-02-13,19450,19600,19250,19450,85410,510252.0,26234020.0
2019-02-14,19500,20150,19200,20050,196184,525992.0,26234020.0
2019-02-15,20200,20450,19850,20050,181248,525992.0,26234020.0
2019-02-18,20100,20850,20000,20200,193993,529927.0,26234020.0
2019-02-19,20250,20350,19850,20300,97232,532551.0,26234020.0
2019-02-20,20350,20400,20000,20250,81673,531239.0,26234020.0
2019-02-21,20250,20250,19750,19750,186708,518122.0,26234020.0
2019-02-22,19700,19800,19250,19450,137181,510252.0,26234020.0
2019-02-25,19950,20600,19550,20450,241243,536486.0,26234020.0
2019-02-26,20500,21150,20500,20800,245559,545668.0,26234020.0
2019-02-27,21150,22600,21000,22200,565321,582395.0,26234020.0
2019-02-28,22200,22650,21550,21550,380633,565343.0,26234020.0
2019-03-04,22150,23000,22050,22800,323312,598136.0,26234020.0
2019-03-05,22800,23450,22400,22850,284211,599447.0,26234020.0
2019-03-06,22900,23250,22250,22900,188710,600759.0,26234020.0
2019-03-07,22900,23050,22300,22500,189617,590265.0,26234020.0
2019-03-08,22250,22850,21800,22600,218436,592889.0,26234020.0
2019-03-11,22500,22800,21750,22600,126164,592889.0,26234020.0
2019-03-12,22950,23350,22650,23300,185513,611253.0,26234020.0
2019-03-13,23450,23950,23100,23900,208145,626993.0,26234020.0
2019-03-14,23900,24100,23550,23550,168850,617811.0,26234020.0
2019-03-15,23750,24000,22800,22850,183949,599447.0,26234020.0
2019-03-18,22900,23450,22650,22800,84819,598136.0,26234020.0
2019-03-19,22900,23100,22150,22350,162256,586330.0,26234020.0
2019-03-20,22400,22600,21700,22150,137852,581084.0,26234020.0
