아진엑스텍(059120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-10-10,8910,9020,8540,8650,55453,60082.0,6945915.0
2018-10-11,8250,8490,7900,7950,77126,55220.0,6945915.0
2018-10-12,7950,8390,7950,8280,47365,57512.0,6945915.0
2018-10-15,8270,8680,8100,8530,44257,59249.0,6945915.0
2018-10-16,8350,8690,8350,8500,11753,59040.0,6945915.0
2018-10-17,8720,8740,8460,8500,14161,59040.0,6945915.0
2018-10-18,8500,8630,8440,8500,11579,59040.0,6945915.0
2018-10-19,8480,8480,8190,8340,28073,57929.0,6945915.0
2018-10-22,8330,8340,8160,8250,18617,57304.0,6945915.0
2018-10-23,8250,8340,7980,8050,22252,55915.0,6945915.0
2018-10-24,8020,8130,7790,7870,45054,54664.0,6945915.0
2018-10-25,7590,7800,7330,7360,55560,51122.0,6945915.0
2018-10-26,7460,7700,7040,7150,88281,49663.0,6945915.0
2018-10-29,7080,7150,6500,6500,52855,45148.0,6945915.0
2018-10-30,5550,6700,5550,6660,299387,46260.0,6945915.0
2018-10-31,6560,7620,6560,7610,143147,52858.0,6945915.0
2018-11-01,7990,8290,7750,8140,136659,56540.0,6945915.0
2018-11-02,8270,8490,8060,8380,69673,58207.0,6945915.0
2018-11-05,8210,8660,8150,8580,64389,59596.0,6945915.0
2018-11-06,8590,8660,8450,8450,29823,58693.0,6945915.0
2018-11-07,8540,8650,8010,8160,21331,56679.0,6945915.0
2018-11-08,8490,8490,8160,8270,17883,57443.0,6945915.0
2018-11-09,8270,8300,7910,8120,26127,56401.0,6945915.0
2018-11-12,8140,8500,8140,8230,24678,57165.0,6945915.0
2018-11-13,8210,8220,7980,8130,8733,56470.0,6945915.0
2018-11-14,8100,8240,8030,8210,14373,57026.0,6945915.0
2018-11-15,7990,8050,7440,7680,62014,53345.0,6945915.0
2018-11-16,7680,7700,7400,7670,51675,53275.0,6945915.0
2018-11-19,7670,7720,7550,7600,12671,52789.0,6945915.0
2018-11-20,7600,7740,7490,7610,41800,52858.0,6945915.0
2018-11-21,7560,7740,7420,7720,24004,53622.0,6945915.0
2018-11-22,7860,8420,7840,8260,71719,57373.0,6945915.0
2018-11-23,8350,8520,8190,8270,57127,57443.0,6945915.0
2018-11-26,8250,8400,8180,8320,24169,57790.0,6945915.0
2018-11-27,8320,8540,8170,8380,28565,58207.0,6945915.0
2018-11-28,8500,8500,8330,8340,26185,57929.0,6945915.0
2018-11-29,8360,8490,8330,8430,20019,58554.0,6945915.0
2018-11-30,8430,8520,8320,8320,10453,57790.0,6945915.0
2018-12-03,8300,8430,8200,8250,24968,57304.0,6945915.0
2018-12-04,8250,8370,8250,8370,15155,58137.0,6945915.0
2018-12-05,8230,8400,8230,8340,12700,57929.0,6945915.0
2018-12-06,8280,8420,8130,8320,18493,57790.0,6945915.0
2018-12-07,8250,8440,8230,8310,12246,57721.0,6945915.0
2018-12-10,8390,8390,8120,8210,11519,57026.0,6945915.0
2018-12-11,8220,8240,7890,8140,11300,56540.0,6945915.0
2018-12-12,8140,8300,8020,8220,9285,57095.0,6945915.0
2018-12-13,8220,8310,8210,8270,8059,57443.0,6945915.0
2018-12-14,8160,8270,8080,8190,17923,56887.0,6945915.0
2018-12-17,8190,8290,8030,8160,9394,56679.0,6945915.0
2018-12-18,8020,8150,7850,8030,15519,55776.0,6945915.0
2018-12-19,8030,8180,7930,8000,9678,55567.0,6945915.0
2018-12-20,8000,8000,7650,7670,39849,53275.0,6945915.0
2018-12-21,7670,7740,7600,7600,32807,52789.0,6945915.0
2018-12-24,7600,7840,7570,7780,12453,54039.0,6945915.0
2018-12-26,7620,7840,7580,7690,11918,53414.0,6945915.0
2018-12-27,7700,7760,7670,7680,9456,53345.0,6945915.0
2018-12-28,7680,7880,7680,7690,11076,53414.0,6945915.0
2019-01-02,7700,7800,7680,7700,10240,53484.0,6945915.0
2019-01-03,7560,7690,7500,7630,14477,52997.0,6945915.0
2019-01-04,7510,7620,7340,7590,10790,52719.0,6945915.0
2019-01-07,7670,7740,7530,7650,9576,53136.0,6945915.0
2019-01-08,7650,7670,7410,7410,20692,51469.0,6945915.0
2019-01-09,7710,7710,7520,7700,11926,53484.0,6945915.0
2019-01-10,7700,7770,7600,7650,15037,53136.0,6945915.0
2019-01-11,7650,8900,7650,8000,108291,55567.0,6945915.0
2019-01-14,8000,8150,7910,7990,14993,55498.0,6945915.0
2019-01-15,8030,8650,7900,8580,72117,59596.0,6945915.0
2019-01-16,8650,8730,8500,8650,38960,60082.0,6945915.0
2019-01-17,8680,8730,8550,8680,21096,60291.0,6945915.0
2019-01-18,8580,8890,8580,8800,34452,61124.0,6945915.0
2019-01-21,8930,10100,8880,9390,289953,65222.0,6945915.0
2019-01-22,9400,9400,9050,9090,46202,63138.0,6945915.0
2019-01-23,8960,9500,8810,9430,36657,65500.0,6945915.0
2019-01-24,9390,9420,9230,9300,24926,64597.0,6945915.0
2019-01-25,9250,9380,9250,9260,17937,64319.0,6945915.0
2019-01-28,9260,9300,9060,9130,21394,63416.0,6945915.0
2019-01-29,9270,9270,8870,9050,16176,62861.0,6945915.0
2019-01-30,9040,9300,8990,9270,43533,64389.0,6945915.0
2019-01-31,8960,9390,8960,9150,21094,63555.0,6945915.0
2019-02-01,9160,9260,9080,9220,11530,64041.0,6945915.0
2019-02-07,9300,9300,9030,9180,8399,63763.0,6945915.0
2019-02-08,9180,9400,9030,9060,13045,62930.0,6945915.0
2019-02-11,9030,9100,8910,9050,15756,62861.0,6945915.0
2019-02-12,9100,9100,9000,9020,14374,62652.0,6945915.0
2019-02-13,9110,9660,9050,9500,78124,65986.0,6945915.0
2019-02-14,9500,10000,9500,9960,137803,69181.0,6945915.0
2019-02-15,9850,9980,9670,9720,45032,67514.0,6945915.0
2019-02-18,9720,9900,9630,9900,29707,68765.0,6945915.0
2019-02-19,9900,10200,9830,10150,81747,70501.0,6945915.0
2019-02-20,10150,10250,9980,9980,24217,69320.0,6945915.0
2019-02-21,9860,10000,9650,9730,33151,67584.0,6945915.0
2019-02-22,9590,9800,9510,9630,29144,66889.0,6945915.0
2019-02-25,9680,9700,9480,9530,17261,66195.0,6945915.0
2019-02-26,9600,9800,9550,9600,14259,66681.0,6945915.0
2019-02-27,9770,10050,9620,9860,74323,68487.0,6945915.0
2019-02-28,10350,10350,9750,9750,57466,67723.0,6945915.0
2019-03-04,9800,10250,9800,10100,57863,70154.0,6945915.0
2019-03-05,10100,10100,9770,9880,23293,68626.0,6945915.0
2019-03-06,9900,9950,9670,9800,14213,68070.0,6945915.0
2019-03-07,9800,9950,9750,9890,11980,68695.0,6945915.0
2019-03-08,9940,9940,9530,9530,20959,66195.0,6945915.0
2019-03-11,9530,9530,9100,9370,21730,65083.0,6945915.0
2019-03-12,9440,9530,9350,9410,12924,65361.0,6945915.0
2019-03-13,9410,9520,9340,9450,11210,65639.0,6945915.0
2019-03-14,9530,9530,9370,9450,6621,65639.0,6945915.0
2019-03-15,9450,9450,9160,9260,16761,64319.0,6945915.0
2019-03-18,9260,9360,9230,9270,8761,64389.0,6945915.0
2019-03-19,9350,9430,9240,9350,19391,64944.0,6945915.0
2019-03-20,9430,9460,9100,9320,17076,64736.0,6945915.0
2019-03-21,9350,9480,9290,9380,13187,65153.0,6945915.0
2019-03-22,9430,9960,9390,9890,75139,68695.0,6945915.0
2019-03-25,9890,10650,9690,9840,286636,68348.0,6945915.0
2019-03-26,9930,10100,9470,9560,96084,66403.0,6945915.0
2019-03-27,9560,9700,9370,9500,27576,65986.0,6945915.0
2019-03-28,9500,9760,9210,9290,44394,64528.0,6945915.0
2019-03-29,9300,9450,8990,9310,38728,64666.0,6945915.0
2019-04-01,9300,9440,9300,9370,21378,65083.0,6945915.0
2019-04-02,9450,9660,9400,9560,33700,66403.0,6945915.0
2019-04-03,9510,9630,9460,9600,20718,66681.0,6945915.0
2019-04-04,9700,9920,9600,9780,36709,67931.0,6945915.0
2019-04-05,9890,9890,9660,9790,23103,68001.0,6945915.0
2019-04-08,9680,9890,9610,9770,15282,67862.0,6945915.0
2019-04-09,9790,9820,9580,9670,22471,67167.0,6945915.0
2019-04-10,9670,9770,9530,9690,21167,67306.0,6945915.0
2019-04-11,9780,9860,9690,9860,21748,68487.0,6945915.0
2019-04-12,9930,10800,9930,10200,331018,70848.0,6945915.0
2019-04-15,10300,10300,10000,10050,63451,69806.0,6945915.0
2019-04-16,10250,10250,9700,9820,64342,68209.0,6945915.0
2019-04-17,9820,10150,9700,10050,45718,69806.0,6945915.0
2019-04-18,10050,10200,9970,9990,49115,69390.0,6945915.0
2019-04-19,10100,10600,9990,10600,165986,73627.0,6945915.0
2019-04-22,10700,10950,10550,10800,176761,75016.0,6945915.0
2019-04-23,10900,11250,10400,10850,239849,75363.0,6945915.0
2019-04-24,10950,10950,10350,10400,92520,72238.0,6945915.0
2019-04-25,10300,11200,10300,10650,228803,73974.0,6945915.0
2019-04-26,10650,10650,10150,10350,77712,71890.0,6945915.0
2019-04-29,10350,10750,10350,10550,49764,73279.0,6945915.0
2019-04-30,10450,10800,10250,10400,37355,72238.0,6945915.0
2019-05-02,10350,10950,10350,10850,114468,75363.0,6945915.0
2019-05-03,10950,11250,10800,10950,182510,76058.0,6945915.0
2019-05-07,10550,10950,10550,10950,82889,76058.0,6945915.0
2019-05-08,10900,10950,10650,10800,48458,75016.0,6945915.0
2019-05-09,10800,10950,9840,9940,168566,69042.0,6945915.0
2019-05-10,10000,10100,9500,9720,101031,67514.0,6945915.0
2019-05-13,9720,9750,9200,9200,88086,63902.0,6945915.0
2019-05-14,9050,9350,8880,9200,33407,63902.0,6945915.0
2019-05-15,9200,9490,9200,9350,39993,64944.0,6945915.0
2019-05-16,9180,9200,8280,8330,158016,57859.0,6945915.0
2019-05-17,8520,8540,8330,8430,45615,58554.0,6945915.0
2019-05-20,8410,8560,8100,8240,35856,57234.0,6945915.0
2019-05-21,8160,8320,7880,7940,74788,55151.0,6945915.0
2019-05-22,8010,8120,7950,8100,30951,56262.0,6945915.0
2019-05-23,8100,8230,7500,7710,49735,53553.0,6945915.0
2019-05-24,7700,7800,7590,7650,39054,53136.0,6945915.0
2019-05-27,7590,7730,7300,7450,64990,51747.0,6945915.0
2019-05-28,7450,7870,7400,7820,51322,54317.0,6945915.0
2019-05-29,7820,7820,7560,7740,18170,53761.0,6945915.0
2019-05-30,7680,7870,7540,7680,20215,53345.0,6945915.0
2019-05-31,7680,7820,7570,7620,31030,52928.0,6945915.0
2019-06-03,7680,7680,7450,7450,38217,51747.0,6945915.0
2019-06-04,7430,7620,7430,7600,14556,52789.0,6945915.0
2019-06-05,7620,7800,7620,7710,26388,53553.0,6945915.0
2019-06-07,7770,7900,7680,7890,21616,54803.0,6945915.0
2019-06-10,7890,7970,7820,7890,23196,54803.0,6945915.0
2019-06-11,7830,8210,7830,8080,37556,56123.0,6945915.0
2019-06-12,8010,8190,7980,8030,17943,55776.0,6945915.0
2019-06-13,7950,8200,7950,8170,17564,56748.0,6945915.0
2019-06-14,8150,8220,8060,8100,14562,56262.0,6945915.0
2019-06-17,8100,8100,7930,7990,15246,55498.0,6945915.0
2019-06-18,7990,7990,7720,7810,36776,54248.0,6945915.0
2019-06-19,7850,8050,7820,8020,29253,55706.0,6945915.0
2019-06-20,8090,8460,8000,8340,83358,57929.0,6945915.0
2019-06-21,8290,8430,8130,8180,34029,56818.0,6945915.0
2019-06-24,8180,8290,8060,8170,21512,56748.0,6945915.0
2019-06-25,8200,8380,8090,8270,33330,57443.0,6945915.0
2019-06-26,8170,8380,8140,8180,15341,56818.0,6945915.0
2019-06-27,8180,8190,7920,7940,34041,55151.0,6945915.0
2019-06-28,7940,8130,7800,7810,15294,54248.0,6945915.0
2019-07-01,7840,8050,7840,7950,12123,55220.0,6945915.0
2019-07-02,8140,8140,7850,7950,12478,55220.0,6945915.0
2019-07-03,7960,8040,7760,7820,23037,54317.0,6945915.0
2019-07-04,7820,7960,7770,7890,14730,54803.0,6945915.0
2019-07-05,7980,8210,7980,8100,26770,56262.0,6945915.0
2019-07-08,8100,8150,6990,7200,131328,50011.0,6945915.0
2019-07-09,7270,7360,6910,7360,86949,51122.0,6945915.0
2019-07-10,7900,7940,7170,7340,92378,50983.0,6945915.0
2019-07-11,7500,9300,7490,8500,2000084,59040.0,6945915.0
2019-07-12,8450,8550,8300,8490,236624,58971.0,6945915.0
2019-07-15,8590,8630,8350,8500,183132,59040.0,6945915.0
2019-07-16,8490,8760,8450,8630,225667,59943.0,6945915.0
2019-07-17,8630,8770,8530,8650,149041,60082.0,6945915.0
2019-07-18,8790,8790,8500,8550,104951,59388.0,6945915.0
2019-07-19,8450,8550,8150,8280,83422,57512.0,6945915.0
2019-07-22,8310,8770,8300,8690,217860,60360.0,6945915.0
2019-07-23,8640,9170,8320,8350,430202,57998.0,6945915.0
2019-07-24,8350,8440,7790,7850,93165,54525.0,6945915.0
2019-07-25,7850,7850,7380,7560,87784,52511.0,6945915.0
2019-07-26,7550,7550,7240,7370,38796,51191.0,6945915.0
2019-07-29,7510,7520,6710,6710,56861,46607.0,6945915.0
2019-07-30,6600,7150,6600,7000,39726,48621.0,6945915.0
2019-07-31,6850,7150,6670,7050,28361,48969.0,6945915.0
2019-08-01,6960,7120,6810,6860,30197,47649.0,6945915.0
2019-08-02,6820,7000,6660,6950,28014,48274.0,6945915.0
2019-08-05,7000,7020,6320,6320,63730,43898.0,6945915.0
2019-08-06,6110,6560,6010,6150,90349,42717.0,6945915.0
2019-08-07,6000,6330,6000,6300,65289,43759.0,6945915.0
2019-08-08,6440,6570,6350,6530,23564,45357.0,6945915.0
2019-08-09,6530,6640,6430,6460,21636,44871.0,6945915.0
2019-08-12,6560,6560,6350,6490,35029,45079.0,6945915.0
2019-08-13,6350,6590,6320,6520,21965,45287.0,6945915.0
2019-08-14,6560,6690,6520,6600,21910,45843.0,6945915.0
2019-08-16,6400,6520,6300,6400,14901,44454.0,6945915.0
2019-08-19,6590,6700,6440,6660,22035,46260.0,6945915.0
2019-08-20,6600,6990,6600,6950,46293,48274.0,6945915.0
2019-08-21,6960,6970,6840,6950,15001,48274.0,6945915.0
2019-08-22,7040,7040,6900,6900,10315,47927.0,6945915.0
2019-08-23,6980,6980,6610,6780,14881,47093.0,6945915.0
2019-08-26,6500,6650,6380,6440,32860,44732.0,6945915.0
2019-08-27,6490,6690,6460,6640,26071,46121.0,6945915.0
2019-08-28,6790,6790,6600,6650,18257,46190.0,6945915.0
2019-08-29,6720,6810,6530,6570,8084,45635.0,6945915.0
2019-08-30,6600,6740,6600,6670,19675,46329.0,6945915.0
2019-09-02,6670,6900,6620,6750,35067,46885.0,6945915.0
2019-09-03,6890,6890,6740,6800,22905,47232.0,6945915.0
2019-09-04,6800,6960,6580,6910,37441,47996.0,6945915.0
2019-09-05,7000,7140,6890,7080,30035,49177.0,6945915.0
2019-09-06,7090,7200,6950,6960,13156,48344.0,6945915.0
2019-09-09,6960,7120,6850,6850,23234,47580.0,6945915.0
2019-09-10,6850,7250,6850,7130,50906,49524.0,6945915.0
2019-09-11,7020,7070,6950,7050,19824,48969.0,6945915.0
2019-09-16,7050,7110,6970,7060,15043,49038.0,6945915.0
2019-09-17,6990,7300,6990,7200,44325,50011.0,6945915.0
2019-09-18,7210,7320,7180,7270,43059,50497.0,6945915.0
2019-09-19,7200,7480,7200,7480,38131,51955.0,6945915.0
2019-09-20,7480,7550,7400,7500,12375,52094.0,6945915.0
2019-09-23,7450,7510,7260,7310,19202,50775.0,6945915.0
2019-09-24,7360,7360,7220,7300,9274,50705.0,6945915.0
2019-09-25,7270,7370,7000,7000,30543,48621.0,6945915.0
2019-09-26,6930,7190,6870,6900,18312,47927.0,6945915.0
2019-09-27,6810,7010,6660,6790,10478,47163.0,6945915.0
2019-09-30,6810,6830,6510,6540,25176,45426.0,6945915.0
2019-10-01,6650,6650,6540,6630,11749,46051.0,6945915.0
2019-10-02,6520,6680,6520,6670,19188,46329.0,6945915.0
2019-10-04,6660,6660,6520,6650,8922,46190.0,6945915.0
2019-10-07,6700,6700,6280,6440,34381,44732.0,6945915.0
