아미코젠(092040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-02-17,20698,20772,20376,20624,9268,380127.0,9115755.0
2017-02-20,20822,20822,20030,20130,8898,371011.0,9115755.0
2017-02-21,20203,20376,19882,19957,9926,367821.0,9115755.0
2017-02-22,19832,20302,19832,20155,10682,371467.0,9115755.0
2017-02-23,19981,20253,19956,19957,7992,367821.0,9115755.0
2017-02-24,19956,20525,19956,20155,12601,371467.0,9115755.0
2017-02-27,20030,20401,20030,20179,12414,371923.0,9115755.0
2017-02-28,20253,21069,20179,20773,44341,382862.0,9115755.0
2017-03-02,20920,21118,20327,20773,16932,382862.0,9115755.0
2017-03-03,20451,20673,19981,20278,17670,373746.0,9115755.0
2017-03-06,20030,20154,19832,19883,9920,366453.0,9115755.0
2017-03-07,19659,20005,19659,19808,27587,365086.0,9115755.0
2017-03-08,19808,20055,19635,20031,13941,369188.0,9115755.0
2017-03-09,20253,20772,19733,20352,27565,375113.0,9115755.0
2017-03-10,20327,20599,19907,20476,15345,377392.0,9115755.0
2017-03-13,20376,20574,19981,20130,9451,371011.0,9115755.0
2017-03-14,20327,20327,19857,19907,17952,366909.0,9115755.0
2017-03-15,19907,19931,19659,19808,20810,365086.0,9115755.0
2017-03-16,19857,19931,19486,19734,25558,363719.0,9115755.0
2017-03-17,19857,19857,19165,19660,29421,362351.0,9115755.0
2017-03-20,19560,19684,19214,19561,9875,360528.0,9115755.0
2017-03-21,19560,19907,19264,19363,20107,356882.0,9115755.0
2017-03-22,19486,19486,19189,19437,13676,358249.0,9115755.0
2017-03-23,19313,19907,19288,19685,14634,362807.0,9115755.0
2017-03-24,19511,19907,19511,19660,7349,362351.0,9115755.0
2017-03-27,19882,19907,19461,19635,12593,361895.0,9115755.0
2017-03-28,19783,19808,19536,19784,9922,364630.0,9115755.0
2017-03-29,19832,19931,19511,19660,14624,362351.0,9115755.0
2017-03-30,19659,19758,19560,19586,14712,360984.0,9115755.0
2017-03-31,19684,20228,19536,20179,28663,371923.0,9115755.0
2017-04-03,20104,21464,20104,21391,85610,394256.0,9115755.0
2017-04-04,21737,21737,20871,21218,37202,391066.0,9115755.0
2017-04-05,21019,22182,21019,21985,52957,405195.0,9115755.0
2017-04-06,22231,22651,21662,22454,38972,413855.0,9115755.0
2017-04-07,22429,22627,21712,22034,34589,406107.0,9115755.0
2017-04-10,22033,22478,21415,21688,25848,399726.0,9115755.0
2017-04-11,22033,22058,21514,21737,18864,400637.0,9115755.0
2017-04-12,21737,21811,21168,21713,19828,400182.0,9115755.0
2017-04-13,21712,21712,21019,21193,18750,390610.0,9115755.0
2017-04-14,21267,21835,20846,20946,21616,386052.0,9115755.0
2017-04-17,21118,21737,21094,21737,16122,400637.0,9115755.0
2017-04-18,21737,22058,21464,21985,13021,405195.0,9115755.0
2017-04-19,21860,22033,21464,21490,15813,396080.0,9115755.0
2017-04-20,21489,21613,21291,21342,15149,393345.0,9115755.0
2017-04-21,21341,22206,21341,21935,28243,404284.0,9115755.0
2017-04-24,21959,22132,21390,21391,15279,394256.0,9115755.0
2017-04-25,21415,21885,21341,21713,16564,400182.0,9115755.0
2017-04-26,22182,22651,21910,22504,34811,414767.0,9115755.0
2017-04-27,22503,22948,22107,22529,20589,415223.0,9115755.0
2017-04-28,22330,22998,22009,22900,25637,422059.0,9115755.0
2017-05-02,22750,22998,22107,22108,18175,407474.0,9115755.0
2017-05-04,22058,22503,22058,22504,16403,414767.0,9115755.0
2017-05-08,22825,23369,22503,23172,27780,427073.0,9115755.0
2017-05-10,23196,23245,22750,23073,20985,425250.0,9115755.0
2017-05-11,22874,23196,22849,23048,16331,424794.0,9115755.0
2017-05-12,23097,23121,22355,22454,18162,413855.0,9115755.0
2017-05-15,22701,22701,22281,22553,11381,415678.0,9115755.0
2017-05-16,22305,22379,21539,21811,29806,402005.0,9115755.0
2017-05-17,21712,22132,21563,22034,17811,406107.0,9115755.0
2017-05-18,21489,21910,21464,21910,16953,403828.0,9115755.0
2017-05-19,21563,21563,20005,20377,110333,375569.0,9115755.0
2017-05-22,20451,20451,19635,19932,50996,367365.0,9115755.0
2017-05-23,19981,20005,19635,19808,32423,365086.0,9115755.0
2017-05-24,19832,19956,19684,19685,25593,362807.0,9115755.0
2017-05-25,19783,19832,19560,19561,27318,360528.0,9115755.0
2017-05-26,19882,19931,19560,19685,21821,362807.0,9115755.0
2017-05-29,19610,19684,19165,19190,39032,353691.0,9115755.0
2017-05-30,19338,19338,18695,18844,56875,347310.0,9115755.0
2017-05-31,18868,19956,18868,19957,79403,367821.0,9115755.0
2017-06-01,19783,19981,19560,19957,25505,367821.0,9115755.0
2017-06-02,20005,20228,19684,20006,25096,368732.0,9115755.0
2017-06-05,20203,20475,20030,20451,31837,376936.0,9115755.0
2017-06-07,20920,20920,20277,20699,35563,381494.0,9115755.0
2017-06-08,20723,20747,20302,20723,26898,381950.0,9115755.0
2017-06-09,20599,20896,20525,20798,29210,383317.0,9115755.0
2017-06-12,20822,20871,19536,20056,26570,369644.0,9115755.0
2017-06-13,19758,20822,19758,20723,30251,381950.0,9115755.0
2017-06-14,20896,20896,20327,20352,25438,375113.0,9115755.0
2017-06-15,20277,20624,19981,20377,21864,375569.0,9115755.0
2017-06-16,20302,20525,20104,20526,21516,378304.0,9115755.0
2017-06-19,20524,20598,20030,20253,23627,373290.0,9115755.0
2017-06-20,20253,20723,20253,20550,30272,378760.0,9115755.0
2017-06-21,20525,21425,20250,21000,39863,382862.0,9115755.0
2017-06-22,21000,21000,19950,20000,39110,364630.0,9115755.0
2017-06-23,20000,20600,20000,20400,12441,371923.0,9115755.0
2017-06-26,20850,20850,20025,20350,15775,371011.0,9115755.0
2017-06-27,20350,20500,19550,20150,13542,367365.0,9115755.0
2017-06-28,20225,20300,19775,20025,16608,365086.0,9115755.0
2017-06-29,20100,20250,19900,20000,8096,364630.0,9115755.0
2017-06-30,20000,20250,19625,20200,14213,368277.0,9115755.0
2017-07-03,20250,20275,19600,19650,19774,358249.0,9115755.0
2017-07-04,19750,19750,19200,19300,19495,351868.0,9115755.0
2017-07-05,19500,19500,19000,19500,16808,355514.0,9115755.0
2017-07-06,19500,19500,19050,19100,15237,348222.0,9115755.0
2017-07-07,19050,19600,19050,19600,17503,357338.0,9115755.0
2017-07-10,19575,19575,18875,18925,25955,345031.0,9115755.0
2017-07-11,18850,19100,17900,18375,66150,335004.0,9115755.0
2017-07-12,18100,18500,18050,18300,18237,333637.0,9115755.0
2017-07-13,18350,18600,18300,18575,15393,338650.0,9115755.0
2017-07-14,18500,18850,18500,18600,9766,339106.0,9115755.0
2017-07-17,18550,18800,18150,18500,19479,337283.0,9115755.0
2017-07-18,18525,18525,18125,18250,17455,332725.0,9115755.0
2017-07-19,18325,18325,17750,18025,44853,328623.0,9115755.0
2017-07-20,18100,18525,17875,18400,35894,335460.0,9115755.0
2017-07-21,18250,18275,17525,17550,51705,319963.0,9115755.0
2017-07-24,17550,17925,17550,17675,25763,322242.0,9115755.0
2017-07-25,17500,17950,17500,17950,19298,327256.0,9115755.0
2017-07-26,17975,18575,17975,18400,31546,335460.0,9115755.0
2017-07-27,18500,18525,18025,18100,25543,329990.0,9115755.0
2017-07-28,18225,18225,17300,17700,26108,322698.0,9115755.0
2017-07-31,17825,17825,16850,17000,28225,309936.0,9115755.0
2017-08-01,17025,17025,16349,16425,40387,299453.0,9115755.0
2017-08-02,16250,16400,15650,15775,80037,287602.0,9115755.0
2017-08-03,15900,15900,14850,15250,98484,278031.0,9115755.0
2017-08-04,15250,15475,15150,15150,33385,276207.0,9115755.0
2017-08-07,14975,15775,14975,15500,39730,282588.0,9115755.0
2017-08-08,15550,15825,15450,15625,19471,284867.0,9115755.0
2017-08-09,15675,15675,15200,15350,20414,279854.0,9115755.0
2017-08-10,15350,15575,15000,15150,26987,276207.0,9115755.0
2017-08-11,15100,15225,14900,14925,19806,272105.0,9115755.0
2017-08-14,14949,15325,14949,15100,12626,275296.0,9115755.0
2017-08-16,15125,15775,15125,15625,19284,284867.0,9115755.0
2017-08-17,15500,15699,15250,15450,27752,296509.0,9595755.0
2017-08-18,15300,15700,15300,15700,15082,301307.0,9595755.0
2017-08-21,15525,15675,15475,15550,9819,298428.0,9595755.0
2017-08-22,15400,15650,15350,15600,22188,299388.0,9595755.0
2017-08-23,15600,15700,15250,15400,20362,295549.0,9595755.0
2017-08-24,15500,15500,15225,15275,12901,293150.0,9595755.0
2017-08-25,15299,15699,15299,15450,22656,296509.0,9595755.0
2017-08-28,15575,15900,15349,15900,26759,305145.0,9595755.0
2017-08-29,15700,15875,15224,15400,50536,295549.0,9595755.0
2017-08-30,15475,15475,15125,15250,25247,292671.0,9595755.0
2017-08-31,15325,15400,15175,15200,23068,291711.0,9595755.0
2017-09-01,15200,16250,15125,15925,105899,305625.0,9595755.0
2017-09-04,15299,15725,15275,15650,34463,300347.0,9595755.0
2017-09-05,15625,16500,15350,16350,66108,313781.0,9595755.0
2017-09-06,16350,16675,16125,16450,58891,315700.0,9595755.0
2017-09-07,16500,16500,15925,16150,45986,309943.0,9595755.0
2017-09-08,16250,16250,15625,15850,33209,304185.0,9595755.0
2017-09-11,15899,16650,15875,15950,55885,306105.0,9595755.0
2017-09-12,15950,16125,15375,15450,50069,296509.0,9595755.0
2017-09-13,15600,15600,15075,15400,40947,295549.0,9595755.0
2017-09-14,15200,15250,14975,15100,48167,289792.0,9595755.0
2017-09-15,15000,15200,14500,15100,69563,289792.0,9595755.0
2017-09-18,15250,15250,14900,15125,29913,290272.0,9595755.0
2017-09-19,15000,15225,14925,15050,22584,288832.0,9595755.0
2017-09-20,15150,15925,15050,15450,102587,296509.0,9595755.0
2017-09-21,15650,15725,15075,15350,39790,294590.0,9595755.0
2017-09-22,15350,15375,14950,15350,41962,294590.0,9595755.0
2017-09-25,14999,15300,14925,14975,20311,287393.0,9595755.0
2017-09-26,14950,15225,14825,14950,20819,286913.0,9595755.0
2017-09-27,14950,15225,14875,14925,17128,286433.0,9595755.0
2017-09-28,14925,15650,14925,15500,55382,297468.0,9595755.0
2017-09-29,15700,16275,15549,15900,56142,305145.0,9595755.0
2017-10-10,15900,15950,15275,15650,31808,300347.0,9595755.0
2017-10-11,15550,15900,15400,15800,34216,303226.0,9595755.0
2017-10-12,15674,15850,15474,15800,29923,303226.0,9595755.0
2017-10-13,15725,15725,15300,15500,57397,297468.0,9595755.0
2017-10-16,15425,15500,15100,15375,23639,295069.0,9595755.0
2017-10-17,15375,15500,15175,15500,24389,297468.0,9595755.0
2017-10-18,15375,15650,15175,15650,28283,300347.0,9595755.0
2017-10-19,15650,16850,15650,16825,202443,322897.0,9595755.0
2017-10-20,16825,17200,16475,16775,98332,321938.0,9595755.0
2017-10-23,16825,17550,16725,17400,85008,333932.0,9595755.0
2017-10-24,17500,18725,17100,18550,153895,356003.0,9595755.0
2017-10-25,18750,19900,18400,19800,171252,379992.0,9595755.0
2017-10-26,19750,20500,19550,19650,124578,377113.0,9595755.0
2017-10-27,19650,21825,19650,21825,191072,418855.0,9595755.0
2017-10-30,21825,24400,21500,24400,235803,468273.0,9595755.0
2017-10-31,24900,25550,21875,22300,384605,427971.0,9595755.0
2017-11-01,22275,23200,21450,22675,177548,435167.0,9595755.0
2017-11-02,22700,23050,21050,21700,136918,416456.0,9595755.0
2017-11-03,21700,22725,21650,22500,101371,431809.0,9595755.0
2017-11-06,22150,22875,22025,22150,60391,425092.0,9595755.0
2017-11-07,22000,23575,21875,23075,107832,442844.0,9595755.0
2017-11-08,23025,23725,22450,23600,87446,452920.0,9595755.0
2017-11-09,23950,24450,23100,23425,90234,449561.0,9595755.0
2017-11-10,23125,23725,22750,23550,53698,451960.0,9595755.0
2017-11-13,23500,24474,23075,24475,81377,469712.0,9595755.0
2017-11-14,24624,26750,24550,26750,244216,513373.0,9595755.0
2017-11-15,26450,28400,25799,26100,180840,500898.0,9595755.0
2017-11-16,25900,26850,25450,26700,82674,512413.0,9595755.0
2017-11-17,26350,28000,26350,27350,85514,524888.0,9595755.0
2017-11-20,27900,28000,27000,27450,49939,526807.0,9595755.0
2017-11-21,27750,27750,26500,27250,65538,522969.0,9595755.0
2017-11-22,27250,27250,24500,24500,184519,470192.0,9595755.0
2017-11-23,24525,26350,24399,26250,109917,503777.0,9595755.0
2017-11-24,26300,26600,25150,25150,60092,482666.0,9595755.0
2017-11-27,25150,25850,24650,25050,58775,480747.0,9595755.0
2017-11-28,25049,25750,23750,23750,66612,455798.0,9595755.0
2017-11-29,23525,24675,23525,23875,48011,458197.0,9595755.0
2017-11-30,23850,24725,23125,23125,77665,443804.0,9595755.0
2017-12-01,23600,27150,23250,26250,329217,503777.0,9595755.0
2017-12-04,25999,27100,25500,26250,89169,503777.0,9595755.0
2017-12-05,25999,26650,25650,25650,55867,492262.0,9595755.0
2017-12-06,25650,25999,24100,24450,92592,469232.0,9595755.0
2017-12-07,24675,24675,23174,23400,70652,449081.0,9595755.0
2017-12-08,23225,23675,21500,22175,92761,425572.0,9595755.0
2017-12-11,22225,22875,21725,22875,44567,439006.0,9595755.0
2017-12-12,22900,23100,22525,22825,30191,438046.0,9595755.0
2017-12-13,22825,23875,22800,23575,43538,452440.0,9595755.0
2017-12-14,23350,23625,22750,22800,76502,437566.0,9595755.0
2017-12-15,23050,23300,22500,22725,47245,436127.0,9595755.0
2017-12-18,22500,23175,22375,22600,30299,433728.0,9595755.0
2017-12-19,22650,22825,21300,22300,62377,427971.0,9595755.0
2017-12-20,21850,22275,21300,21650,50610,415496.0,9595755.0
2017-12-21,21625,21975,20300,20300,96430,389588.0,9595755.0
2017-12-22,20500,22400,20350,22400,92711,429890.0,9595755.0
2017-12-26,22350,23475,21375,22750,92873,436607.0,9595755.0
2017-12-27,23125,23550,22550,23550,77133,451960.0,9595755.0
2017-12-28,23250,24400,23000,23875,36215,458197.0,9595755.0
2018-01-02,23900,24249,23175,23900,43779,458677.0,9595755.0
2018-01-03,24500,24500,22625,22875,75352,439006.0,9595755.0
2018-01-04,22800,22875,21500,21550,91987,413577.0,9595755.0
2018-01-05,21425,26199,21425,25100,289100,481707.0,9595755.0
2018-01-08,25100,26850,24350,26250,246042,503777.0,9595755.0
2018-01-09,26450,26750,24875,25850,141490,496101.0,9595755.0
2018-01-10,25500,26300,24500,25300,98047,485545.0,9595755.0
2018-01-11,25150,26750,24700,26750,154316,513373.0,9595755.0
2018-01-12,26500,27050,25600,26350,150516,505696.0,9595755.0
2018-01-15,26350,29500,25750,29500,291965,566150.0,9595755.0
2018-01-16,29500,29800,27700,28650,151922,549837.0,9595755.0
2018-01-17,28450,30350,28000,29600,217402,568069.0,9595755.0
2018-01-18,30100,30250,28900,30000,118648,575745.0,9595755.0
2018-01-19,30000,30199,27799,28300,139564,543120.0,9595755.0
2018-01-22,28449,28800,27200,27950,77278,536403.0,9595755.0
2018-01-23,28600,29200,27950,29200,85710,560392.0,9595755.0
2018-01-24,29100,29600,28750,29000,49644,556554.0,9595755.0
2018-01-25,28800,29900,28550,29450,78628,565190.0,9595755.0
2018-01-26,29300,29600,29000,29200,55811,560392.0,9595755.0
2018-01-29,29199,29400,27749,28250,110520,542160.0,9595755.0
2018-01-30,28000,28000,26750,26850,164275,515292.0,9595755.0
2018-01-31,25950,26750,25250,26100,84775,500898.0,9595755.0
2018-02-01,26100,27000,26050,26650,68460,511454.0,9595755.0
2018-02-02,26350,26500,24850,25300,130511,485545.0,9595755.0
2018-02-05,24150,24899,24150,24200,79152,464435.0,9595755.0
2018-02-06,23225,24250,22600,24250,128579,465394.0,9595755.0
2018-02-07,24449,26000,24375,24750,97264,474990.0,9595755.0
2018-02-08,24850,26350,24275,25650,144265,492262.0,9595755.0
2018-02-09,24750,25100,24250,24250,77045,465394.0,9595755.0
2018-02-12,24100,24574,23749,24100,49898,462515.0,9595755.0
2018-02-13,24249,24400,22950,22950,38537,440445.0,9595755.0
2018-02-14,22850,24275,22525,24275,46375,465874.0,9595755.0
2018-02-19,24000,25100,24000,25100,46012,481707.0,9595755.0
2018-02-20,25300,25350,24374,24900,30469,477869.0,9595755.0
2018-02-21,24849,24925,23750,24400,67718,468273.0,9595755.0
2018-02-22,24400,24400,23775,24000,32542,460596.0,9595755.0
2018-02-23,23800,24600,23775,24450,23695,469232.0,9595755.0
2018-02-26,24750,25050,23775,24600,43686,472111.0,9595755.0
2018-02-27,24750,24925,23950,24525,29089,470672.0,9595755.0
2018-02-28,24525,24550,24049,24300,39663,466354.0,9595755.0
2018-03-02,23650,24050,23300,24000,37624,460596.0,9595755.0
2018-03-05,24000,24700,23525,24475,55061,469712.0,9595755.0
2018-03-06,24500,25850,24500,25850,62304,496101.0,9595755.0
2018-03-07,25500,26050,24725,24925,75978,478348.0,9595755.0
2018-03-08,24750,25750,24750,25350,46878,486505.0,9595755.0
2018-03-09,25350,26200,25350,25950,39662,498020.0,9595755.0
2018-03-12,26300,27350,26150,27350,87176,524888.0,9595755.0
2018-03-13,27350,28000,26750,27750,70327,532564.0,9595755.0
2018-03-14,27400,28100,27350,28000,43165,537362.0,9595755.0
2018-03-15,27850,29650,27600,29150,180158,559433.0,9595755.0
2018-03-16,29300,32450,29150,32000,329360,614128.0,9595755.0
2018-03-19,32400,33850,32000,33350,190620,640037.0,9595755.0
2018-03-20,33650,34800,32900,34150,168941,655390.0,9595755.0
2018-03-21,34050,35000,33750,34150,115698,655390.0,9595755.0
2018-03-22,34050,35300,33400,33750,131589,647713.0,9595755.0
2018-03-23,32650,33950,32099,32200,134761,617967.0,9595755.0
2018-03-26,32249,33700,32000,33700,114420,646754.0,9595755.0
2018-03-27,33800,35600,33550,34800,180680,667865.0,9595755.0
2018-03-28,34950,35200,33900,34650,112309,664986.0,9595755.0
2018-03-29,35500,36200,32550,33950,231951,651552.0,9595755.0
2018-03-30,33700,34700,33200,33750,183582,647713.0,9595755.0
2018-04-02,35000,36150,33800,34800,267302,333932.0,9595755.0
2018-04-03,34800,37000,34200,37000,138698,355043.0,9595755.0
2018-04-04,37400,37400,35800,37000,105099,355043.0,9595755.0
2018-04-05,37200,39500,35250,36250,205009,347846.0,9595755.0
2018-04-06,36200,36450,34700,35800,55259,343528.0,9595755.0
2018-04-09,35350,36400,35300,36300,54483,348326.0,9595755.0
2018-04-10,36850,43950,35600,38750,490856,371836.0,9595755.0
2018-04-11,38750,39350,37600,37750,188659,362240.0,9595755.0
2018-04-12,39650,47400,39500,40050,1658411,384310.0,9595755.0
2018-04-13,40300,42850,39500,42250,344745,405421.0,9595755.0
2018-04-16,42050,44800,40700,41250,320128,395825.0,9595755.0
2018-04-17,41250,41300,38650,39850,219587,382391.0,9595755.0
2018-04-18,40500,40700,37950,38050,233573,365118.0,9595755.0
2018-04-19,37650,37700,36300,37200,209082,356962.0,9595755.0
2018-04-20,39050,40450,36950,37150,285434,356482.0,9595755.0
2018-04-23,34850,36200,34250,34600,336410,664026.0,19191510.0
2018-04-24,34950,35550,33600,34000,179048,652511.0,19191510.0
2018-04-25,34000,34900,33250,34900,125584,669784.0,19191510.0
2018-04-26,34600,35400,34100,35200,130464,675541.0,19191510.0
2018-04-27,35200,35600,34500,35600,83714,683218.0,19191510.0
2018-04-30,35100,35450,31700,32650,290083,626603.0,19191510.0
2018-05-02,31700,33050,30500,31300,224209,600694.0,19191510.0
2018-05-03,31300,32700,31000,31050,85127,595896.0,19191510.0
2018-05-04,31100,31650,30500,30600,97844,587260.0,19191510.0
2018-05-08,30550,31600,27800,27850,150153,534484.0,19191510.0
2018-05-09,27700,30850,27300,30850,219264,592058.0,19191510.0
2018-05-10,30800,30950,29400,29600,123305,568069.0,19191510.0
2018-05-11,30000,30550,29550,30200,74417,579584.0,19191510.0
2018-05-14,29900,30050,28000,28400,125652,545039.0,19191510.0
2018-05-15,28500,29300,28100,28550,87975,547918.0,19191510.0
2018-05-16,29500,30500,28700,29200,215911,560392.0,19191510.0
2018-05-17,29550,30000,28000,28650,104740,549837.0,19191510.0
2018-05-18,28600,29450,28300,29450,71852,565190.0,19191510.0
2018-05-21,29250,29250,28500,28500,81992,546958.0,19191510.0
2018-05-23,28400,28750,26800,27350,143057,524888.0,19191510.0
2018-05-24,27300,27900,27200,27800,93184,533524.0,19191510.0
2018-05-25,27500,28000,27250,27850,85122,534484.0,19191510.0
2018-05-28,27400,27600,26600,27150,102509,521049.0,19191510.0
2018-05-29,27400,28400,26900,27000,134287,518171.0,19191510.0
2018-05-30,27300,27500,25750,26300,145975,504737.0,19191510.0
2018-05-31,26300,26900,25650,26900,90274,516252.0,19191510.0
2018-06-01,26850,27900,26400,27700,82349,531605.0,19191510.0
2018-06-04,27700,27750,26200,26200,115285,502818.0,19191510.0
2018-06-05,26600,26650,25850,26150,63210,501858.0,19191510.0
2018-06-07,26200,26900,26000,26800,65837,514332.0,19191510.0
2018-06-08,26800,26950,26200,26450,54848,507615.0,19191510.0
2018-06-11,26650,26700,26200,26200,62435,502818.0,19191510.0
2018-06-12,26300,27150,26150,26800,77384,514332.0,19191510.0
2018-06-14,26600,26850,25550,26300,120511,504737.0,19191510.0
2018-06-15,26100,29000,25600,29000,387185,556554.0,19191510.0
2018-06-18,29250,30000,28450,30000,285913,575745.0,19191510.0
2018-06-19,29700,30050,27500,27550,251718,528726.0,19191510.0
2018-06-20,27400,29500,27250,29400,202317,564230.0,19191510.0
2018-06-21,29400,29400,28300,28500,135823,546958.0,19191510.0
2018-06-22,28450,30050,27800,30050,245324,576705.0,19191510.0
2018-06-25,31000,32800,30450,31700,440716,608371.0,19191510.0
2018-06-26,31700,34050,31050,33200,315716,637158.0,19191510.0
2018-06-27,33100,33650,32350,33300,166758,639077.0,19191510.0
2018-06-28,33000,33200,30900,30900,166678,593018.0,19191510.0
2018-06-29,31700,31800,29900,31350,126826,601654.0,19191510.0
2018-07-02,31350,31350,29000,29400,156266,564230.0,19191510.0
2018-07-03,29800,30750,29100,30250,126297,580543.0,19191510.0
2018-07-04,29800,31300,29600,31200,76732,598775.0,19191510.0
2018-07-05,31200,32950,30200,32750,124892,628522.0,19191510.0
2018-07-06,33400,34500,32000,33750,249416,647713.0,19191510.0
2018-07-09,33950,35300,33900,34900,237431,669784.0,19191510.0
2018-07-10,35450,35700,34400,34600,150497,664026.0,19191510.0
2018-07-11,34600,35000,33700,33700,141327,646754.0,19191510.0
2018-07-12,33700,34100,32600,34100,135845,654430.0,19191510.0
2018-07-13,34000,34850,33750,34400,78934,660188.0,19191510.0
2018-07-16,34700,34950,34050,34500,80932,662107.0,19191510.0
2018-07-17,34550,34750,34050,34350,43695,659228.0,19191510.0
2018-07-18,34300,35550,33650,34100,184987,654430.0,19191510.0
2018-07-19,34000,34600,32700,32700,136872,627562.0,19191510.0
2018-07-20,32700,33700,32700,33350,92096,640037.0,19191510.0
2018-07-23,33000,34300,33000,33350,154407,640037.0,19191510.0
2018-07-24,33400,35200,33400,34500,205313,662107.0,19191510.0
2018-07-25,34500,35200,33700,34800,202940,667865.0,19191510.0
2018-07-26,35400,35700,34700,35650,197272,684177.0,19191510.0
2018-07-27,35650,36650,35350,36650,173819,703369.0,19191510.0
2018-07-30,36250,38900,36250,38050,293617,730237.0,19191510.0
2018-07-31,38150,38550,37300,37500,163298,719682.0,19191510.0
2018-08-01,37600,39200,37250,39100,177816,750388.0,19191510.0
2018-08-02,39300,40150,38600,39150,187730,751348.0,19191510.0
2018-08-03,39150,40850,39000,39750,191080,762863.0,19191510.0
2018-08-06,39300,40750,39050,39150,171204,751348.0,19191510.0
2018-08-07,39200,41450,39200,41400,314479,794529.0,19191510.0
2018-08-08,41400,41850,40800,41450,164829,795488.0,19191510.0
2018-08-09,41950,42600,41500,42450,177745,814680.0,19191510.0
2018-08-10,42750,43500,42200,43450,193416,833871.0,19191510.0
2018-08-13,43300,44800,41750,43400,392294,832912.0,19191510.0
2018-08-14,43550,44700,43200,44550,283007,854982.0,19191510.0
2018-08-16,40550,41000,34400,35850,1223246,688016.0,19191510.0
2018-08-17,36700,39200,36000,36800,559421,706248.0,19191510.0
2018-08-20,37500,37850,34850,35950,365424,689935.0,19191510.0
2018-08-21,35950,37700,35700,37500,242213,719682.0,19191510.0
2018-08-22,37700,38350,37300,37550,109251,720641.0,19191510.0
2018-08-23,37550,40450,37550,40450,314209,776297.0,19191510.0
2018-08-24,40400,42750,39500,42300,328249,811801.0,19191510.0
2018-08-27,42400,42850,41600,42300,156268,811801.0,19191510.0
2018-08-28,42500,42800,41900,42300,89489,811801.0,19191510.0
2018-08-29,42450,43900,42050,43700,167118,838669.0,19191510.0
2018-08-30,43750,44900,43400,44050,171075,845386.0,19191510.0
2018-08-31,44050,44200,42850,43450,168062,833871.0,19191510.0
2018-09-03,43500,43900,41050,41800,222410,802205.0,19191510.0
2018-09-04,41800,43700,41650,43500,166089,834831.0,19191510.0
2018-09-05,43550,43700,42050,42150,150625,808922.0,19191510.0
2018-09-06,42150,42400,40600,41100,144434,788771.0,19191510.0
2018-09-07,40700,41700,40450,41150,134543,789731.0,19191510.0
2018-09-10,41000,41700,40750,40800,81886,783014.0,19191510.0
2018-09-11,40250,41450,39800,41300,93364,792609.0,19191510.0
2018-09-12,41550,41650,39950,40200,111003,771499.0,19191510.0
2018-09-13,40700,40700,38700,39450,188855,757105.0,19191510.0
2018-09-14,39700,40600,39150,40400,95046,775337.0,19191510.0
2018-09-17,41000,41050,40050,40800,98596,783014.0,19191510.0
2018-09-18,40750,45600,40250,44450,420919,853063.0,19191510.0
2018-09-19,44850,45450,43750,44950,232225,862658.0,19191510.0
2018-09-20,44900,46250,42600,43100,273472,827154.0,19191510.0
2018-09-21,42950,44050,41700,44050,166426,845386.0,19191510.0
2018-09-27,43650,44050,43000,43650,87353,837709.0,19191510.0
2018-09-28,43650,43650,41500,41550,141539,797407.0,19191510.0
2018-10-01,41550,41850,40500,40550,126747,778216.0,19191510.0
2018-10-02,40550,41300,39000,39400,131978,756145.0,19191510.0
2018-10-04,39400,40350,39050,39300,117609,754226.0,19191510.0
2018-10-05,38650,39400,37400,38000,137173,729277.0,19191510.0
2018-10-08,37750,39500,37500,37500,95647,719682.0,19191510.0
2018-10-10,37900,38300,35750,36000,139248,690894.0,19191510.0
2018-10-11,34000,36700,33600,36000,250012,690894.0,19191510.0
2018-10-12,35800,37600,35750,37450,129560,718722.0,19191510.0
2018-10-15,37450,37500,35700,35800,116119,687056.0,19191510.0
2018-10-16,35800,36650,35700,36000,81269,690894.0,19191510.0
2018-10-17,36550,37300,35100,35950,84358,689935.0,19191510.0
2018-10-18,35850,36100,34700,34700,57310,665945.0,19191510.0
2018-10-19,34050,36000,34050,36000,95875,690894.0,19191510.0
2018-10-22,36000,37300,35550,37300,85792,715843.0,19191510.0
2018-10-23,37000,37300,34900,35550,102701,682258.0,19191510.0
2018-10-24,36200,36400,35100,35800,89070,687056.0,19191510.0
2018-10-25,34150,35550,33950,34700,170044,665945.0,19191510.0
2018-10-26,35050,35350,31550,31850,187014,611250.0,19191510.0
2018-10-29,32150,33200,30500,31200,163763,598775.0,19191510.0
2018-10-30,31650,32100,29900,31600,135108,606452.0,19191510.0
2018-10-31,31850,32100,31050,31400,66398,602613.0,19191510.0
2018-11-01,31500,32600,31150,31150,95513,597816.0,19191510.0
2018-11-02,31350,33700,31350,33500,127982,642916.0,19191510.0
2018-11-05,32950,33500,32500,33300,90964,639077.0,19191510.0
2018-11-06,33300,33450,32450,33100,58977,635239.0,19191510.0
2018-11-07,32600,34400,32600,33100,98748,635239.0,19191510.0
2018-11-08,33550,34000,32700,32700,71667,627562.0,19191510.0
2018-11-09,33000,33000,31550,31900,71310,612209.0,19191510.0
2018-11-12,31400,31550,29950,30400,113654,583422.0,19191510.0
