아이컴포넌트(059100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-30,7910,8030,7650,7780,57158,46015.0,5914563.0
2012-05-02,7720,7790,7530,7780,89503,46015.0,5914563.0
2012-05-03,7740,8400,7740,8280,84700,48973.0,5914563.0
2012-05-04,8150,8370,8120,8360,46337,49446.0,5914563.0
2012-05-07,8310,8330,8100,8110,29093,47967.0,5914563.0
2012-05-08,8150,8980,8150,8720,103123,51575.0,5914563.0
2012-05-09,8740,8880,8550,8720,63616,51575.0,5914563.0
2012-05-10,8730,8800,8650,8760,37623,51812.0,5914563.0
2012-05-11,9180,10050,9180,10050,134545,59441.0,5914563.0
2012-05-14,11000,11550,10750,11550,1227374,68313.0,5914563.0
2012-05-15,11250,12050,11050,11800,1315110,71325.0,6044463.0
2012-05-16,11850,12250,11000,11300,781738,68302.0,6044463.0
2012-05-17,11650,12850,10400,10750,2060989,64978.0,6044463.0
2012-05-18,10900,12350,10700,12350,2731749,74649.0,6044463.0
2012-05-21,12400,13000,11750,12150,2314384,73440.0,6044463.0
2012-05-22,12200,12650,12000,12450,1012105,75254.0,6044463.0
2012-05-23,12300,12900,11400,11450,1091256,69209.0,6044463.0
2012-05-24,11450,11600,10750,11150,646257,67396.0,6044463.0
2012-05-25,11250,11500,10800,11150,580783,67396.0,6044463.0
2012-05-29,11050,11500,11000,11150,452355,67396.0,6044463.0
2012-05-30,11400,12000,11200,11600,1100708,70116.0,6044463.0
2012-05-31,11400,11550,10950,11050,339510,66791.0,6044463.0
2012-06-01,11050,11300,10300,10300,532635,62258.0,6044463.0
2012-06-04,9860,9950,8940,8980,462477,54279.0,6044463.0
2012-06-05,9150,9390,8980,9030,217101,54582.0,6044463.0
2012-06-07,9300,9580,9110,9120,217219,55126.0,6044463.0
2012-06-08,9240,9270,8760,8900,145767,53796.0,6044463.0
2012-06-11,9020,9240,8980,9240,106527,55851.0,6044463.0
2012-06-12,9240,10400,9240,9870,734546,59659.0,6044463.0
2012-06-13,10100,10150,9660,10150,254284,61351.0,6044463.0
2012-06-14,10900,11400,10550,10750,1039739,64978.0,6044463.0
2012-06-15,10850,10900,9970,10050,317559,60747.0,6044463.0
2012-06-18,10250,10900,10200,10450,274236,63165.0,6044463.0
2012-06-19,10500,10550,10150,10300,134242,62258.0,6044463.0
2012-06-20,10500,10800,10350,10500,227347,63467.0,6044463.0
2012-06-21,10600,10750,10300,10300,141115,62258.0,6044463.0
2012-06-22,10200,10200,10000,10050,110128,60747.0,6044463.0
2012-06-25,10150,10250,9980,9980,93586,60324.0,6044463.0
2012-06-26,9930,9990,9820,9830,100338,59417.0,6044463.0
2012-06-27,9790,10450,9790,10200,239288,61654.0,6044463.0
2012-06-28,10400,10650,10200,10300,146974,62258.0,6044463.0
2012-06-29,10200,10600,9950,10600,182142,64071.0,6044463.0
2012-07-02,10700,10950,10500,10500,176438,63467.0,6044463.0
2012-07-03,10600,10850,10550,10850,202958,65582.0,6044463.0
2012-07-04,10900,10950,10600,10650,132945,64374.0,6044463.0
2012-07-05,10800,11050,10600,10600,150411,64071.0,6044463.0
2012-07-06,10600,10800,10350,10650,141128,64374.0,6044463.0
2012-07-09,10550,10600,9950,9990,257529,60384.0,6044463.0
2012-07-10,10050,10600,9990,10400,240860,62862.0,6044463.0
2012-07-11,10400,10450,10150,10400,117696,62862.0,6044463.0
2012-07-12,10450,10800,10100,10100,317000,61049.0,6044463.0
2012-07-13,10150,10300,9010,9920,291235,59961.0,6044463.0
2012-07-16,10050,10100,9730,9730,117731,58813.0,6044463.0
2012-07-17,9720,9750,9530,9530,90321,57604.0,6044463.0
2012-07-18,9580,9870,9480,9480,117858,57302.0,6044463.0
2012-07-19,9540,9660,9520,9590,51772,57966.0,6044463.0
2012-07-20,9750,9800,9600,9700,52691,58631.0,6044463.0
2012-07-23,9700,9700,9080,9100,298935,55005.0,6044463.0
2012-07-24,8980,8980,8500,8600,162170,51982.0,6044463.0
2012-07-25,8230,8450,7850,7850,183392,47449.0,6044463.0
2012-07-26,7850,7940,7650,7880,164396,47630.0,6044463.0
2012-07-27,8150,9060,8000,9000,400832,54400.0,6044463.0
2012-07-30,9070,9070,8790,8790,168786,53131.0,6044463.0
2012-07-31,8760,9650,8600,9320,285318,56334.0,6044463.0
2012-08-01,9320,9500,8950,9320,160343,56334.0,6044463.0
2012-08-02,9190,9500,8900,8900,148263,53796.0,6044463.0
2012-08-03,8800,9350,8710,9060,127254,54763.0,6044463.0
2012-08-06,9210,9460,9210,9340,110257,56455.0,6044463.0
2012-08-07,9350,9470,9260,9260,46194,55972.0,6044463.0
2012-08-08,9360,9470,9160,9160,69053,55367.0,6044463.0
2012-08-09,9120,9390,9120,9180,53509,55488.0,6044463.0
2012-08-10,9200,9390,9180,9190,37914,55549.0,6044463.0
2012-08-13,9300,9680,9240,9550,162770,57725.0,6044463.0
2012-08-14,9550,9650,9410,9490,82053,57362.0,6044463.0
2012-08-16,9460,9650,9400,9610,89467,58087.0,6044463.0
2012-08-17,9630,9680,9480,9540,48586,57664.0,6044463.0
2012-08-20,9540,10000,9540,9930,143584,60022.0,6044463.0
2012-08-21,9930,11400,9850,11050,1889861,66791.0,6044463.0
2012-08-22,11050,11300,10600,10850,489942,65582.0,6044463.0
2012-08-23,10900,11150,10700,10900,315682,65885.0,6044463.0
2012-08-24,10800,10800,10300,10450,263553,63165.0,6044463.0
2012-08-27,10050,10550,9890,10400,269046,62862.0,6044463.0
2012-08-28,10450,11000,10350,10450,324051,63165.0,6044463.0
2012-08-29,10550,11000,10550,10750,267175,64978.0,6044463.0
2012-08-30,10850,10850,10300,10600,248018,64071.0,6044463.0
2012-08-31,10600,11250,10450,11200,414039,67698.0,6044463.0
2012-09-03,11250,11500,10900,11400,382084,68907.0,6044463.0
2012-09-04,11400,11600,11100,11100,213390,67094.0,6044463.0
2012-09-05,11050,11100,10550,10650,200425,64374.0,6044463.0
2012-09-06,10700,11200,10600,10650,164725,64374.0,6044463.0
2012-09-07,10850,11050,10650,10650,126317,64374.0,6044463.0
2012-09-10,10700,10950,10650,10750,156573,64978.0,6044463.0
2012-09-11,11250,11600,10850,10850,708363,65582.0,6044463.0
2012-09-12,10900,11100,10650,10750,336693,64978.0,6044463.0
2012-09-13,10750,11050,10650,10900,160571,65885.0,6044463.0
2012-09-14,11050,11150,10000,10350,283730,62560.0,6044463.0
2012-09-17,10250,10550,10200,10450,153570,63165.0,6044463.0
2012-09-18,10400,10750,10300,10750,137675,64978.0,6044463.0
2012-09-19,10800,10800,10450,10500,96308,63467.0,6044463.0
2012-09-20,10450,10600,10150,10250,140133,61956.0,6044463.0
2012-09-21,10300,10450,10050,10400,125788,62862.0,6044463.0
2012-09-24,10400,10450,10100,10250,73919,61956.0,6044463.0
2012-09-25,10200,10600,10150,10200,111257,61654.0,6044463.0
2012-09-26,10200,10250,8700,8700,793483,52587.0,6044463.0
2012-09-27,8470,8670,7950,8300,389448,50169.0,6044463.0
2012-09-28,8300,8600,8210,8520,119681,51499.0,6044463.0
2012-10-02,8500,8550,8350,8500,64657,51378.0,6044463.0
2012-10-04,8460,8650,8400,8540,104913,51620.0,6044463.0
2012-10-05,8600,8870,8500,8700,150301,52587.0,6044463.0
2012-10-08,8710,9000,8700,8780,164337,53070.0,6044463.0
2012-10-09,8780,8840,8510,8570,119991,51801.0,6044463.0
2012-10-10,8570,8810,8310,8330,122894,50350.0,6044463.0
2012-10-11,8400,8560,8340,8430,62887,50955.0,6044463.0
2012-10-12,8450,8820,8400,8750,109526,52889.0,6044463.0
2012-10-15,8650,8790,8310,8380,105340,50653.0,6044463.0
2012-10-16,8500,8500,8070,8390,64885,50713.0,6044463.0
2012-10-17,8430,8970,8430,8790,148855,53131.0,6044463.0
2012-10-18,8750,8780,8410,8510,72858,51438.0,6044463.0
2012-10-19,8430,8600,8220,8350,46627,50471.0,6044463.0
2012-10-22,8320,8460,8110,8450,36306,51076.0,6044463.0
2012-10-23,8300,8300,8110,8200,130230,49565.0,6044463.0
2012-10-24,8100,8440,8070,8300,71172,50169.0,6044463.0
2012-10-25,8280,8420,8160,8170,62289,49383.0,6044463.0
2012-10-26,8170,9390,8170,9360,1147176,56576.0,6044463.0
2012-10-29,9300,10400,9300,9360,984522,56576.0,6044463.0
2012-10-30,9190,9650,9040,9320,203500,56334.0,6044463.0
2012-10-31,9390,9560,9160,9300,152988,56214.0,6044463.0
2012-11-01,9300,10400,9200,9700,495453,58631.0,6044463.0
2012-11-02,9950,10150,9700,9760,223648,58994.0,6044463.0
2012-11-05,10000,10150,9740,9810,164321,59296.0,6044463.0
2012-11-06,9770,10100,9650,9850,165673,59538.0,6044463.0
2012-11-07,9880,9960,9200,9470,146283,57241.0,6044463.0
2012-11-08,9380,9500,9180,9500,85860,57422.0,6044463.0
2012-11-09,9490,9580,9210,9540,48598,57664.0,6044463.0
2012-11-12,9470,9870,9460,9800,101012,59236.0,6044463.0
2012-11-13,9900,9900,9250,9400,84384,56818.0,6044463.0
2012-11-14,9420,9730,9350,9590,114316,57966.0,6044463.0
2012-11-15,9400,9940,9210,9910,112206,59901.0,6044463.0
2012-11-16,9950,10100,9530,9700,112482,58631.0,6044463.0
2012-11-19,9670,10300,9660,10250,207436,61956.0,6044463.0
2012-11-20,10300,10400,10050,10050,155856,60747.0,6044463.0
2012-11-21,10000,10200,9670,9700,117184,58631.0,6044463.0
2012-11-22,9730,10550,9730,10400,468339,62862.0,6044463.0
2012-11-23,10250,11800,10150,11400,1623278,68907.0,6044463.0
2012-11-26,11400,11500,11050,11200,389982,67698.0,6044463.0
2012-11-27,11250,11600,10450,10700,492188,64676.0,6044463.0
2012-11-28,10500,10850,10300,10850,197669,65582.0,6044463.0
2012-11-29,10950,11400,10500,10750,514087,64978.0,6044463.0
2012-11-30,10750,10850,10450,10850,128663,65582.0,6044463.0
2012-12-03,10850,11150,10400,10500,255416,63467.0,6044463.0
2012-12-04,10550,10950,10450,10950,179710,66187.0,6044463.0
2012-12-05,10950,11100,10550,10700,188174,64676.0,6044463.0
2012-12-06,10800,11150,10500,10700,246734,64676.0,6044463.0
2012-12-07,10600,10900,9970,10400,229256,62862.0,6044463.0
2012-12-10,10450,10500,10000,10100,119458,61049.0,6044463.0
2012-12-11,10100,10700,10000,10400,214994,62862.0,6044463.0
2012-12-12,10450,10550,10050,10200,115133,61654.0,6044463.0
2012-12-13,10150,10400,10100,10350,67818,62560.0,6044463.0
2012-12-14,10300,10500,10150,10200,131876,61654.0,6044463.0
2012-12-17,10350,10800,10350,10450,307807,63165.0,6044463.0
2012-12-18,10550,10700,10250,10450,131266,63165.0,6044463.0
2012-12-20,10500,10900,10450,10750,222630,64978.0,6044463.0
2012-12-21,10750,11250,10350,10550,357361,63769.0,6044463.0
2012-12-24,10600,11050,10450,10900,267520,65885.0,6044463.0
2012-12-26,10900,11200,10800,11050,162873,66791.0,6044463.0
2012-12-27,11000,11250,10850,11200,190353,67698.0,6044463.0
2012-12-28,11200,11300,10950,11250,133597,68000.0,6044463.0
2013-01-02,11400,11500,11000,11200,194543,67698.0,6044463.0
2013-01-03,11450,12150,11450,11700,703874,70720.0,6044463.0
2013-01-04,11700,12050,11400,11800,299515,71325.0,6044463.0
2013-01-07,11750,11850,11550,11700,176132,70720.0,6044463.0
2013-01-08,11550,11700,10950,11000,378893,66489.0,6044463.0
2013-01-09,11350,11700,11050,11100,336544,67094.0,6044463.0
2013-01-10,11650,12000,11250,11450,934204,69209.0,6044463.0
2013-01-11,11950,13150,11900,13150,1032034,79485.0,6044463.0
2013-01-14,13800,13850,13000,13150,1819924,79485.0,6044463.0
2013-01-15,13100,13100,12550,12800,805308,77369.0,6044463.0
2013-01-16,12950,13150,12300,12400,616333,74951.0,6044463.0
2013-01-17,12600,12650,12100,12450,353498,75254.0,6044463.0
2013-01-18,12400,12800,12250,12800,322000,77369.0,6044463.0
2013-01-21,12800,12950,12500,12600,297170,76160.0,6044463.0
2013-01-22,12600,12950,12450,12950,323826,78276.0,6044463.0
2013-01-23,12900,12950,12350,12350,234922,74649.0,6044463.0
2013-01-24,12450,13150,12250,12950,420159,78276.0,6044463.0
2013-01-25,12800,12900,12400,12650,256722,76462.0,6044463.0
2013-01-28,12650,13100,12500,12900,410826,77974.0,6044463.0
2013-01-29,12850,13100,12700,12700,192642,76765.0,6044463.0
2013-01-30,12700,12850,12350,12400,200650,74951.0,6044463.0
2013-01-31,12300,12400,11300,11500,654129,69511.0,6044463.0
2013-02-01,11600,11650,11150,11450,170991,69209.0,6044463.0
2013-02-04,11450,11750,11200,11500,150756,69511.0,6044463.0
2013-02-05,11400,12250,11250,11850,635637,71627.0,6044463.0
2013-02-06,11950,12300,11800,12050,213609,72836.0,6044463.0
2013-02-07,12100,12200,11750,11800,105988,71325.0,6044463.0
2013-02-08,11750,12200,11700,12100,152038,73138.0,6044463.0
2013-02-12,12100,12150,11750,11800,122517,71325.0,6044463.0
2013-02-13,11850,12050,11700,12000,117493,72534.0,6044463.0
2013-02-14,12000,12150,11900,12000,111983,72534.0,6044463.0
2013-02-15,12100,12800,12100,12500,454803,75556.0,6044463.0
2013-02-18,12550,12750,12300,12300,159661,74347.0,6044463.0
2013-02-19,12350,12950,12350,12800,380417,77369.0,6044463.0
2013-02-20,12900,12900,12650,12850,145444,77671.0,6044463.0
2013-02-21,12700,12800,12350,12400,173660,74951.0,6044463.0
2013-02-22,12500,12700,11400,11600,612014,70116.0,6044463.0
2013-02-25,11500,12200,11500,11800,244478,71325.0,6044463.0
2013-02-26,11700,12050,11600,11700,134540,70720.0,6044463.0
2013-02-27,11650,11850,11250,11450,167845,69209.0,6044463.0
2013-02-28,11500,11600,11350,11550,94576,69814.0,6044463.0
2013-03-04,11550,11550,11050,11050,196606,66791.0,6044463.0
2013-03-05,11150,11450,11050,11050,181160,66791.0,6044463.0
2013-03-06,11150,11350,11100,11250,128391,68000.0,6044463.0
2013-03-07,11250,11350,10700,10700,195525,64676.0,6044463.0
2013-03-08,10850,10900,10500,10900,118538,65885.0,6044463.0
2013-03-11,10850,10850,10400,10550,111501,63769.0,6044463.0
2013-03-12,10500,10650,10200,10200,157675,61654.0,6044463.0
2013-03-13,10250,10550,10200,10400,90489,62862.0,6044463.0
2013-03-14,10450,10950,10400,10800,129279,65280.0,6044463.0
2013-03-15,10950,11400,10750,11150,401084,67396.0,6044463.0
2013-03-18,11050,11150,10250,10450,153458,63165.0,6044463.0
2013-03-19,10500,10850,10450,10600,95709,64071.0,6044463.0
2013-03-20,10550,10700,10300,10300,83426,62258.0,6044463.0
2013-03-21,10500,10650,10350,10350,59517,62560.0,6044463.0
2013-03-22,10400,10750,10300,10650,74089,64374.0,6044463.0
2013-03-25,10800,10900,10600,10600,87918,64071.0,6044463.0
2013-03-26,10750,11400,10700,10900,439666,65885.0,6044463.0
2013-03-27,11100,11100,10750,10950,141277,66187.0,6044463.0
2013-03-28,10900,10950,10700,10800,112993,65280.0,6044463.0
2013-03-29,10800,11150,10750,10800,113639,65280.0,6044463.0
2013-04-01,10900,10950,10450,10500,130498,63467.0,6044463.0
2013-04-02,10500,10750,10400,10500,137211,63467.0,6044463.0
2013-04-03,10550,10700,10500,10700,92569,64676.0,6044463.0
2013-04-04,10550,10650,9850,10250,288390,61956.0,6044463.0
2013-04-05,10250,10250,9540,9710,221472,58692.0,6044463.0
2013-04-08,9720,10050,9680,9690,139376,58571.0,6044463.0
2013-04-09,9680,10050,9650,9800,94399,59236.0,6044463.0
2013-04-10,9950,10200,9900,10150,96978,61351.0,6044463.0
2013-04-11,10200,10200,9940,10150,71908,61351.0,6044463.0
2013-04-12,10200,10650,10150,10350,158026,62560.0,6044463.0
2013-04-15,10400,10750,10250,10500,119510,63467.0,6044463.0
2013-04-16,10400,11050,10350,10800,186529,65280.0,6044463.0
2013-04-17,10750,10900,10550,10650,122424,64374.0,6044463.0
2013-04-18,10550,10800,10550,10650,49458,64374.0,6044463.0
2013-04-19,10550,10600,10300,10300,65763,62258.0,6044463.0
2013-04-22,10250,10850,10250,10800,99123,65280.0,6044463.0
2013-04-23,11050,11850,11050,11200,809631,67698.0,6044463.0
2013-04-24,11400,11600,11150,11600,234238,70116.0,6044463.0
2013-04-25,11600,11600,11200,11350,105766,68605.0,6044463.0
2013-04-26,11350,11650,11300,11650,141069,70418.0,6044463.0
2013-04-29,11700,11800,11500,11800,80746,71325.0,6044463.0
2013-04-30,11900,12500,11500,11500,487208,69511.0,6044463.0
2013-05-02,11450,11600,11250,11350,78734,68605.0,6044463.0
2013-05-03,11650,11700,11300,11550,63371,70124.0,6071313.0
2013-05-06,11650,11700,11350,11700,108183,71034.0,6071313.0
2013-05-07,11750,12050,11650,11900,100103,72249.0,6071313.0
2013-05-08,11950,11950,11550,11700,157007,71034.0,6071313.0
2013-05-09,11700,11700,11500,11500,61762,69820.0,6071313.0
2013-05-10,11900,12200,11650,11700,335735,71034.0,6071313.0
2013-05-13,12450,13050,12150,12300,906252,74677.0,6071313.0
2013-05-14,12200,12550,11700,12200,281363,74070.0,6071313.0
2013-05-15,12300,12450,11900,11950,159198,72552.0,6071313.0
2013-05-16,11850,12100,11600,12000,181611,72856.0,6071313.0
2013-05-20,12050,12450,11900,12400,198972,75284.0,6071313.0
2013-05-21,12350,12450,12100,12300,136200,74677.0,6071313.0
2013-05-22,12300,12350,12050,12250,101476,74374.0,6071313.0
2013-05-23,12200,12250,11700,11700,137546,71034.0,6071313.0
2013-05-24,11700,11850,11400,11750,111314,71338.0,6071313.0
2013-05-27,11750,12500,11700,12500,169733,75891.0,6071313.0
2013-05-28,12650,12650,12250,12450,117038,75588.0,6071313.0
2013-05-29,12800,13100,12100,12200,338874,74070.0,6071313.0
2013-05-30,12200,12250,11700,11800,133490,71641.0,6071313.0
2013-05-31,11800,12000,11550,11800,82835,71641.0,6071313.0
2013-06-03,11550,11850,11450,11450,88423,69517.0,6071313.0
2013-06-04,11550,11850,11000,11850,210951,71945.0,6071313.0
2013-06-05,11850,12050,11600,11700,62140,71034.0,6071313.0
2013-06-07,11700,12100,11150,11750,186382,71338.0,6071313.0
2013-06-10,11800,11950,11600,11950,41327,72552.0,6071313.0
2013-06-11,12000,12200,11850,12000,110077,72856.0,6071313.0
2013-06-12,12000,12450,11900,11900,109156,72249.0,6071313.0
2013-06-13,11850,12100,11400,11750,116860,71338.0,6071313.0
2013-06-14,11750,11900,11200,11200,119160,67999.0,6071313.0
2013-06-17,11200,11300,10700,10750,123613,65267.0,6071313.0
2013-06-18,10800,11500,10700,11500,70085,69820.0,6071313.0
2013-06-19,11450,11500,11250,11450,36392,69517.0,6071313.0
2013-06-20,11300,11350,10800,11250,83172,68302.0,6071313.0
2013-06-21,11050,11400,10750,11400,73341,69213.0,6071313.0
2013-06-24,11450,11450,10850,10850,47426,65874.0,6071313.0
2013-06-25,10600,10950,9900,10000,118052,60713.0,6071313.0
2013-06-26,10200,10450,9750,10050,118690,61017.0,6071313.0
2013-06-27,10250,10800,10250,10550,69615,64052.0,6071313.0
2013-06-28,10600,11350,10500,11150,96430,67695.0,6071313.0
2013-07-01,11900,11900,11100,11400,512579,69213.0,6071313.0
2013-07-02,11450,11450,10700,10900,144819,66177.0,6071313.0
2013-07-03,10850,10950,10400,10500,199573,63749.0,6071313.0
2013-07-04,10600,10900,10300,10750,94954,65267.0,6071313.0
2013-07-05,10750,10800,10500,10650,64775,64659.0,6071313.0
2013-07-08,10700,10700,10350,10350,52976,62838.0,6071313.0
2013-07-09,10400,10650,10350,10650,63164,64659.0,6071313.0
2013-07-10,10600,10750,10450,10600,36689,64356.0,6071313.0
2013-07-11,10600,10850,10600,10800,54816,65570.0,6071313.0
2013-07-12,10850,10850,10600,10700,36070,64963.0,6071313.0
2013-07-15,10750,10900,10550,10700,34111,64963.0,6071313.0
2013-07-16,10700,10750,10450,10600,50169,64356.0,6071313.0
2013-07-17,10650,11050,10550,10800,89882,65570.0,6071313.0
2013-07-18,10800,10950,10700,10900,42441,66177.0,6071313.0
2013-07-19,10850,10900,10700,10800,68583,65570.0,6071313.0
2013-07-22,10800,11100,10750,11000,62960,66784.0,6071313.0
2013-07-23,11050,11050,10700,10850,67882,65874.0,6071313.0
2013-07-24,10850,10850,10650,10750,34444,65267.0,6071313.0
2013-07-25,10750,10800,10600,10750,47646,65267.0,6071313.0
2013-07-26,10750,10850,10550,10750,47184,65267.0,6071313.0
2013-07-29,10750,10750,10500,10700,56284,64963.0,6071313.0
2013-07-30,10550,10750,10450,10550,45635,64052.0,6071313.0
2013-07-31,10500,10600,10450,10500,32216,63749.0,6071313.0
2013-08-01,10600,10600,10400,10500,20120,63749.0,6071313.0
2013-08-02,10550,10600,10350,10450,35988,63445.0,6071313.0
2013-08-05,10850,10950,10450,10550,79929,64052.0,6071313.0
2013-08-06,10650,11550,10600,11200,544994,67999.0,6071313.0
2013-08-07,11050,11150,10800,10900,126662,66177.0,6071313.0
2013-08-08,10900,11100,10900,10900,82262,66177.0,6071313.0
2013-08-09,10950,11700,10850,11300,337840,68606.0,6071313.0
2013-08-12,11350,11500,11150,11150,96731,67695.0,6071313.0
2013-08-13,11200,11550,11050,11150,118610,67695.0,6071313.0
2013-08-14,11200,11350,11000,11300,94394,68606.0,6071313.0
2013-08-16,11100,11250,11000,11050,92697,67088.0,6071313.0
2013-08-19,11250,12000,11050,11850,513369,71945.0,6071313.0
2013-08-20,11750,12450,11200,11550,486504,70124.0,6071313.0
2013-08-21,11650,11750,11150,11600,219489,70427.0,6071313.0
2013-08-22,11350,11600,11200,11450,238858,69517.0,6071313.0
2013-08-23,11600,11950,11450,11550,197446,70124.0,6071313.0
2013-08-26,11500,11800,11300,11700,192055,71034.0,6071313.0
2013-08-27,11500,11900,11200,11250,221708,68302.0,6071313.0
2013-08-28,10800,11050,10350,10600,310195,64356.0,6071313.0
2013-08-29,10600,10750,10450,10550,120420,64052.0,6071313.0
2013-08-30,10550,10650,10300,10450,129618,63445.0,6071313.0
2013-09-02,10400,10700,10400,10650,86621,64659.0,6071313.0
2013-09-03,10700,10800,10450,10600,117960,64356.0,6071313.0
2013-09-04,10700,10700,10450,10550,73154,64052.0,6071313.0
2013-09-05,10450,10450,9820,10000,360094,60713.0,6071313.0
2013-09-06,10000,10100,9860,9860,115614,59863.0,6071313.0
2013-09-09,10050,11050,9860,10600,511854,64356.0,6071313.0
2013-09-10,10500,10700,10450,10450,67473,63445.0,6071313.0
2013-09-11,10450,10650,10350,10500,72276,63749.0,6071313.0
2013-09-12,10550,10650,10300,10300,77106,62535.0,6071313.0
2013-09-13,10450,10450,10250,10250,35867,62231.0,6071313.0
2013-09-16,10300,10450,10250,10250,34995,62231.0,6071313.0
2013-09-17,10250,10250,10000,10200,50476,61927.0,6071313.0
2013-09-23,10600,11000,10400,10800,374392,65570.0,6071313.0
2013-09-24,10950,11100,10700,11000,219254,66784.0,6071313.0
2013-09-25,11000,11600,10700,11350,440325,68909.0,6071313.0
2013-09-26,11500,11900,11200,11200,317604,67999.0,6071313.0
2013-09-27,11250,11350,11000,11200,153955,67999.0,6071313.0
2013-09-30,11300,11550,11150,11150,212427,67695.0,6071313.0
2013-10-01,11100,11300,10950,11300,109892,68606.0,6071313.0
2013-10-02,11450,11700,11250,11350,208211,68909.0,6071313.0
2013-10-04,11400,12400,11250,12250,497763,74374.0,6071313.0
2013-10-07,12250,12850,11950,12000,474224,72856.0,6071313.0
2013-10-08,11950,12500,11650,12500,241330,75891.0,6071313.0
2013-10-10,13400,14150,12400,12600,1037977,76499.0,6071313.0
2013-10-11,12650,12800,12250,12550,291897,76195.0,6071313.0
2013-10-14,12550,12550,12000,12000,329312,72856.0,6071313.0
2013-10-15,12050,12200,11750,11800,221033,71641.0,6071313.0
2013-10-16,11900,12050,11500,11550,189401,70124.0,6071313.0
2013-10-17,11600,11750,11050,11300,181530,68606.0,6071313.0
2013-10-18,11350,11600,11200,11350,97070,68909.0,6071313.0
2013-10-21,11400,11650,11200,11650,109723,70731.0,6071313.0
2013-10-22,11600,11650,11300,11300,122201,68606.0,6071313.0
2013-10-23,11350,11400,11000,11050,113181,67088.0,6071313.0
2013-10-24,11000,11250,10850,11100,100179,67392.0,6071313.0
2013-10-25,11200,11350,11050,11300,77322,68606.0,6071313.0
2013-10-28,11300,11350,11100,11200,49980,67999.0,6071313.0
2013-10-29,11150,11300,10950,11050,64649,67088.0,6071313.0
2013-10-30,11050,11300,11000,11200,73801,67999.0,6071313.0
2013-10-31,11200,11850,11200,11400,276543,69213.0,6071313.0
2013-11-01,11450,11850,11400,11850,215686,71945.0,6071313.0
2013-11-04,11900,11900,11600,11900,111001,72249.0,6071313.0
2013-11-05,11950,11950,11550,11550,120561,70124.0,6071313.0
2013-11-06,11600,11750,11150,11250,121167,68302.0,6071313.0
2013-11-07,11300,11550,10950,11100,119750,67392.0,6071313.0
2013-11-08,11000,11050,10200,10200,212106,61927.0,6071313.0
2013-11-11,10400,10450,9950,10000,117731,60713.0,6071313.0
2013-11-12,9870,10300,9870,9880,130844,59985.0,6071313.0
2013-11-13,9950,10250,9860,10100,166558,61320.0,6071313.0
2013-11-14,10150,10300,10100,10250,73235,62231.0,6071313.0
2013-11-15,10300,10400,10000,10000,87589,60713.0,6071313.0
2013-11-18,10000,10150,9990,9990,59573,60652.0,6071313.0
2013-11-19,9990,10100,9960,10000,59594,60713.0,6071313.0
2013-11-20,10000,10000,9850,9860,67716,59863.0,6071313.0
2013-11-21,9780,9850,9500,9500,128093,57677.0,6071313.0
2013-11-22,9600,9690,9490,9550,61045,57981.0,6071313.0
2013-11-25,9600,9950,9600,9780,70228,59377.0,6071313.0
2013-11-26,9720,9880,9600,9850,41633,59802.0,6071313.0
2013-11-27,9780,9950,9750,9810,28759,59560.0,6071313.0
2013-11-28,9810,10000,9740,9950,66091,60410.0,6071313.0
2013-11-29,10100,10300,9890,9900,49443,60106.0,6071313.0
2013-12-02,9900,9900,9710,9770,26640,59317.0,6071313.0
2013-12-03,9690,9810,8710,9400,108274,57070.0,6071313.0
2013-12-04,9310,9580,9300,9400,37728,57070.0,6071313.0
2013-12-05,9350,9650,9350,9490,32528,57617.0,6071313.0
2013-12-06,9460,9790,9400,9400,46663,57070.0,6071313.0
2013-12-09,9390,9850,9390,9740,51869,59135.0,6071313.0
2013-12-10,9740,9800,9590,9730,17177,59074.0,6071313.0
2013-12-11,9600,9850,9600,9760,22725,59256.0,6071313.0
2013-12-12,9700,10050,9700,9860,65340,59863.0,6071313.0
2013-12-13,9900,9980,9700,9980,36544,60592.0,6071313.0
2013-12-16,9980,10000,9680,9730,27559,59074.0,6071313.0
2013-12-17,9750,9840,9450,9590,43665,58224.0,6071313.0
2013-12-18,9420,9940,9420,9790,11685,59438.0,6071313.0
2013-12-19,9850,9850,9690,9730,22910,59074.0,6071313.0
2013-12-20,9700,9870,9700,9830,18781,59681.0,6071313.0
2013-12-23,9800,9920,9750,9840,22264,59742.0,6071313.0
2013-12-24,9760,9960,9760,9890,43627,60045.0,6071313.0
2013-12-26,9900,9950,9600,9600,29150,58285.0,6071313.0
2013-12-27,9650,9790,9550,9780,25439,59377.0,6071313.0
2013-12-30,9770,9880,9750,9800,11059,59499.0,6071313.0
2014-01-02,9850,9880,9570,9600,37534,58285.0,6071313.0
2014-01-03,9800,9800,9230,9350,70915,56767.0,6071313.0
2014-01-06,9240,9290,8930,9000,82380,54642.0,6071313.0
2014-01-07,9020,9210,9020,9150,20939,55553.0,6071313.0
2014-01-08,9100,9250,9090,9150,33251,55553.0,6071313.0
2014-01-09,9120,9190,9050,9130,35063,55431.0,6071313.0
2014-01-10,9140,9200,8750,8850,91497,53731.0,6071313.0
2014-01-13,8810,8890,8260,8360,145086,50756.0,6071313.0
