아이원스(114810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-04,12300,12500,11900,12500,51743,167699.0,13415919.0
2018-04-05,12400,12600,12300,12550,65223,168370.0,13415919.0
2018-04-06,12500,12650,12200,12550,54010,168370.0,13415919.0
2018-04-09,12300,12900,12300,12850,113808,172395.0,13415919.0
2018-04-10,12950,13700,12950,13400,368667,179773.0,13415919.0
2018-04-11,13550,13550,13100,13400,129255,179773.0,13415919.0
2018-04-12,13450,13950,13200,13900,242045,186481.0,13415919.0
2018-04-13,14350,14750,13600,13700,592055,183798.0,13415919.0
2018-04-16,13850,14200,13400,13650,168194,183127.0,13415919.0
2018-04-17,13500,13800,13350,13500,125257,181115.0,13415919.0
2018-04-18,13600,13600,13150,13450,98109,180444.0,13415919.0
2018-04-19,13500,13500,13100,13250,74005,177761.0,13415919.0
2018-04-20,13150,13800,12950,13650,103514,183127.0,13415919.0
2018-04-23,13650,13950,13550,13850,142197,185810.0,13415919.0
2018-04-24,13850,14200,13650,13800,152023,185140.0,13415919.0
2018-04-25,13800,13800,13200,13350,120699,179103.0,13415919.0
2018-04-26,13450,13750,13200,13650,59607,183127.0,13415919.0
2018-04-27,13650,13950,13650,13900,92859,186481.0,13415919.0
2018-04-30,13900,14000,13600,13750,102459,184469.0,13415919.0
2018-05-02,13750,14400,13700,14150,176429,189835.0,13415919.0
2018-05-03,14150,14300,13900,14250,69999,191177.0,13415919.0
2018-05-04,14300,14300,13750,13800,102936,185140.0,13415919.0
2018-05-08,13900,14050,13400,13500,100352,181115.0,13415919.0
2018-05-09,13450,13750,13250,13400,81705,179773.0,13415919.0
2018-05-10,13600,14000,13550,13950,71242,187152.0,13415919.0
2018-05-11,14000,14000,13500,13750,98169,184469.0,13415919.0
2018-05-14,13750,13800,13500,13750,52344,184469.0,13415919.0
2018-05-15,13750,13850,13300,13400,61184,179773.0,13415919.0
2018-05-16,13200,13300,12550,12650,128828,169711.0,13415919.0
2018-05-17,12550,13200,12450,12600,103992,169041.0,13415919.0
2018-05-18,12600,12850,12400,12800,43712,171724.0,13415919.0
2018-05-21,12850,12850,12650,12800,42332,171724.0,13415919.0
2018-05-23,12800,13050,12700,12950,41884,173736.0,13415919.0
2018-05-24,13200,14400,13100,14200,398284,190506.0,13415919.0
2018-05-25,14100,14550,13850,14150,210254,189835.0,13415919.0
2018-05-28,14150,14150,13600,13650,143719,183127.0,13415919.0
2018-05-29,13650,13950,13650,13750,63734,184469.0,13415919.0
2018-05-30,13650,13900,13300,13650,87687,183127.0,13415919.0
2018-05-31,13650,13650,13400,13500,37341,181115.0,13415919.0
2018-06-01,13500,14100,13500,13650,46423,183127.0,13415919.0
2018-06-04,13650,13650,13150,13350,29840,179103.0,13415919.0
2018-06-05,13350,13600,13200,13500,39493,181115.0,13415919.0
2018-06-07,13500,13700,13450,13600,30431,182456.0,13415919.0
2018-06-08,13600,13700,13250,13700,46963,183798.0,13415919.0
2018-06-11,13800,14150,13700,14000,121955,187823.0,13415919.0
2018-06-12,14150,14300,13850,14200,73624,190506.0,13415919.0
2018-06-14,14200,14650,14150,14600,181513,195872.0,13415919.0
2018-06-15,14700,14700,14200,14400,83177,193189.0,13415919.0
2018-06-18,14450,14450,13250,13850,138523,185810.0,13415919.0
2018-06-19,13750,13750,13000,13300,150074,178432.0,13415919.0
2018-06-20,13100,13400,12750,12900,112870,173065.0,13415919.0
2018-06-21,13100,13350,12650,12700,77696,170382.0,13415919.0
2018-06-22,12950,13100,12550,12950,70742,173736.0,13415919.0
2018-06-25,13000,13250,12900,12950,42439,173736.0,13415919.0
2018-06-26,13000,13200,12700,12900,99860,173065.0,13415919.0
2018-06-27,12800,13750,12800,12950,246901,173736.0,13415919.0
2018-06-28,12950,13050,12700,12700,62594,170382.0,13415919.0
2018-06-29,12700,12800,12150,12550,79833,168370.0,13415919.0
2018-07-02,12600,12950,12200,12500,59609,167699.0,13415919.0
2018-07-03,12500,12600,12250,12400,32694,166357.0,13415919.0
2018-07-04,12400,12650,12250,12450,29228,167028.0,13415919.0
2018-07-05,12450,12450,11700,11850,108080,158979.0,13415919.0
2018-07-06,11900,12200,11750,11750,31460,157637.0,13415919.0
2018-07-09,12000,12150,11800,12000,37662,160991.0,13415919.0
2018-07-10,12200,12400,12050,12200,58138,163674.0,13415919.0
2018-07-11,12250,12650,12150,12600,56554,169041.0,13415919.0
2018-07-12,12550,12800,12300,12800,57674,171724.0,13415919.0
2018-07-13,12600,12900,12550,12750,36617,171053.0,13415919.0
2018-07-16,12750,13500,12650,13350,92080,179103.0,13415919.0
2018-07-17,13350,13750,13250,13650,95720,183127.0,13415919.0
2018-07-18,13700,13700,13400,13600,38908,182456.0,13415919.0
2018-07-19,13600,13600,13250,13500,44940,181115.0,13415919.0
2018-07-20,13500,13500,12900,13300,54584,178432.0,13415919.0
2018-07-23,13350,13350,12800,13100,33636,175749.0,13415919.0
2018-07-24,13200,13350,12800,13050,36495,175078.0,13415919.0
2018-07-25,13050,13050,12800,12950,17044,173736.0,13415919.0
2018-07-26,13000,13200,12700,13200,35712,177090.0,13415919.0
2018-07-27,13150,14150,13100,14100,250609,189164.0,13415919.0
2018-07-30,14100,14350,13700,13800,120341,185140.0,13415919.0
2018-07-31,13800,14200,13450,14200,137264,190506.0,13415919.0
2018-08-01,14400,14400,13900,14150,104696,189835.0,13415919.0
2018-08-02,14000,14300,13850,14300,67439,191848.0,13415919.0
2018-08-03,14300,14650,14100,14650,85790,196543.0,13415919.0
2018-08-06,14500,14650,13800,14100,129528,189164.0,13415919.0
2018-08-07,14250,14700,13900,14650,98116,196543.0,13415919.0
2018-08-08,14700,15150,14450,14550,151104,195202.0,13415919.0
2018-08-09,14650,14850,14300,14400,82163,193189.0,13415919.0
2018-08-10,14450,14450,13800,14100,92545,189164.0,13415919.0
2018-08-13,13850,14050,13050,13400,132258,179773.0,13415919.0
2018-08-14,13400,13800,13350,13550,64524,181786.0,13415919.0
2018-08-16,13500,13800,13150,13650,63397,183127.0,13415919.0
2018-08-17,13950,14100,13750,13950,77652,187152.0,13415919.0
2018-08-20,13850,14000,13700,13750,42031,184469.0,13415919.0
2018-08-21,13600,14200,13600,14100,57437,189164.0,13415919.0
2018-08-22,14150,14550,14100,14500,113039,194531.0,13415919.0
2018-08-23,14650,14650,14100,14400,62157,193189.0,13415919.0
2018-08-24,14450,14450,14050,14150,40414,189835.0,13415919.0
2018-08-27,14400,14750,14150,14650,205071,196543.0,13415919.0
2018-08-28,14750,14800,14500,14550,90903,195202.0,13415919.0
2018-08-29,14700,14800,14300,14750,94490,197885.0,13415919.0
2018-08-30,14750,14850,14450,14500,65360,194531.0,13415919.0
2018-08-31,14550,14850,14200,14600,73649,195872.0,13415919.0
2018-09-03,14650,14700,14250,14250,41452,191177.0,13415919.0
2018-09-04,14150,14600,14100,14400,35308,193189.0,13415919.0
2018-09-05,14400,14400,14150,14150,30931,189835.0,13415919.0
2018-09-06,14100,14250,13900,14150,41752,189835.0,13415919.0
2018-09-07,13950,14100,13400,13900,103728,186481.0,13415919.0
2018-09-10,13850,14000,13600,14000,54355,187823.0,13415919.0
2018-09-11,14000,14150,13750,14150,43157,189835.0,13415919.0
2018-09-12,14150,14200,13850,13900,34775,186481.0,13415919.0
2018-09-13,13800,14000,13450,13550,89753,181786.0,13415919.0
2018-09-14,13800,13900,13500,13800,53576,185140.0,13415919.0
2018-09-17,13900,14500,13450,13900,60779,186481.0,13415919.0
2018-09-18,13800,14000,13550,13700,23382,183798.0,13415919.0
2018-09-19,13700,13900,13400,13550,38762,181786.0,13415919.0
2018-09-20,13500,14000,13050,13500,128940,181115.0,13415919.0
2018-09-21,13350,13550,13000,13250,159463,177761.0,13415919.0
2018-09-27,13200,13200,12950,13100,70243,175749.0,13415919.0
2018-09-28,13000,13350,12900,12950,52329,173736.0,13415919.0
2018-10-01,13200,13200,12650,12850,39017,172395.0,13415919.0
2018-10-02,12850,12900,12500,12800,47127,171724.0,13415919.0
2018-10-04,12700,12750,11950,12300,115854,165016.0,13415919.0
2018-10-05,12300,12350,11650,11900,87357,159649.0,13415919.0
2018-10-08,11750,12000,11600,11700,50172,156966.0,13415919.0
2018-10-10,11800,11800,10950,11300,93353,151600.0,13415919.0
2018-10-11,10700,11300,10400,10600,152908,142209.0,13415919.0
2018-10-12,10600,10900,10450,10850,87994,145563.0,13415919.0
2018-10-15,10850,11300,10600,10700,43278,143550.0,13415919.0
2018-10-16,10600,11100,10600,11100,34147,148917.0,13415919.0
2018-10-17,11400,11550,11050,11250,33993,150929.0,13415919.0
2018-10-18,11400,11400,10900,11000,15220,147575.0,13415919.0
2018-10-19,10900,11350,10450,11350,78470,152271.0,13415919.0
2018-10-22,11300,11400,11050,11300,12352,151600.0,13415919.0
2018-10-23,11400,11400,10850,10900,22174,146234.0,13415919.0
2018-10-24,10900,11000,10400,10650,78527,142880.0,13415919.0
2018-10-25,10250,10600,10100,10300,67184,138184.0,13415919.0
2018-10-26,10350,10550,9790,9930,95318,133220.0,13415919.0
2018-10-29,10100,10100,9400,9540,40492,127988.0,13415919.0
2018-10-30,9300,9900,9300,9890,26821,132683.0,13415919.0
2018-10-31,9800,9980,9580,9950,35587,133488.0,13415919.0
2018-11-01,9950,10250,9670,9840,61439,132013.0,13415919.0
2018-11-02,9900,10300,9890,10300,78015,138184.0,13415919.0
2018-11-05,10350,10350,9690,9840,81955,132013.0,13415919.0
2018-11-06,9870,9870,9490,9490,88197,127317.0,13415919.0
2018-11-07,9600,9600,8900,9050,175130,121414.0,13415919.0
2018-11-08,9230,9450,9170,9330,85679,125171.0,13415919.0
2018-11-09,9330,9400,9050,9260,48048,124231.0,13415919.0
2018-11-12,9110,9240,9030,9190,41536,123292.0,13415919.0
2018-11-13,8950,9150,8710,9150,50352,122756.0,13415919.0
2018-11-14,9130,9190,8940,9190,21046,123292.0,13415919.0
2018-11-15,9200,9510,9200,9500,41921,127451.0,13415919.0
2018-11-16,9500,9750,9470,9670,48410,129732.0,13415919.0
2018-11-19,9670,9670,9290,9360,64028,125573.0,13415919.0
2018-11-20,9190,9200,8510,8640,246559,115914.0,13415919.0
2018-11-21,8620,8620,8210,8500,140855,114035.0,13415919.0
2018-11-22,8450,8530,8350,8530,38233,114438.0,13415919.0
2018-11-23,8530,8550,8200,8260,44407,110815.0,13415919.0
2018-11-26,8250,8540,8180,8540,56064,114572.0,13415919.0
2018-11-27,8490,8550,8340,8530,41136,114438.0,13415919.0
2018-11-28,8500,8550,8240,8380,65714,112425.0,13415919.0
2018-11-29,8450,8590,8350,8450,45339,113365.0,13415919.0
2018-11-30,8460,8550,8270,8450,55039,113365.0,13415919.0
2018-12-03,8500,8640,8450,8620,45414,115645.0,13415919.0
2018-12-04,8620,8650,8500,8600,34370,115377.0,13415919.0
2018-12-05,8460,8480,8280,8370,59061,112291.0,13415919.0
2018-12-06,8360,8380,8120,8270,58335,110950.0,13415919.0
2018-12-07,8240,8330,8170,8260,21025,110815.0,13415919.0
2018-12-10,8150,8150,7830,7870,45880,105583.0,13415919.0
2018-12-11,7870,8000,7800,7890,32640,105852.0,13415919.0
2018-12-12,7870,8150,7870,8080,23007,108401.0,13415919.0
2018-12-13,8070,8300,8070,8270,28110,110950.0,13415919.0
2018-12-14,8200,8300,7950,7980,50927,107059.0,13415919.0
2018-12-17,7910,8000,7810,7890,27016,105852.0,13415919.0
2018-12-18,7800,7900,7720,7840,35413,105181.0,13415919.0
2018-12-19,7800,7940,7730,7940,20693,106522.0,13415919.0
2018-12-20,7900,7980,7660,7800,24874,104644.0,13415919.0
2018-12-21,7800,7900,7680,7870,23182,105583.0,13415919.0
2018-12-24,7850,7850,7640,7690,23784,103168.0,13415919.0
2018-12-26,7550,7690,7270,7330,61091,98339.0,13415919.0
2018-12-27,7440,7580,7410,7440,21101,99814.0,13415919.0
2018-12-28,7500,7640,7310,7490,52362,100485.0,13415919.0
2019-01-02,7550,7550,7200,7290,50467,97802.0,13415919.0
2019-01-03,7350,7350,6930,7000,90972,93911.0,13415919.0
2019-01-04,6910,7100,6770,6940,87983,93106.0,13415919.0
2019-01-07,6950,7210,6950,7150,44060,95924.0,13415919.0
2019-01-08,7150,7230,7110,7150,32358,95924.0,13415919.0
2019-01-09,7080,7450,7080,7400,52009,99278.0,13415919.0
2019-01-10,7400,7950,7400,7800,116313,104644.0,13415919.0
2019-01-11,7740,7990,7660,7760,55531,104108.0,13415919.0
2019-01-14,7760,7770,7630,7710,23268,103437.0,13415919.0
2019-01-15,7710,7860,7630,7850,31186,105315.0,13415919.0
2019-01-16,7850,7890,7790,7860,36272,105449.0,13415919.0
2019-01-17,7860,7940,7780,7850,24990,105315.0,13415919.0
2019-01-18,7810,7870,7740,7860,18354,105449.0,13415919.0
2019-01-21,7900,8090,7800,8070,52202,108266.0,13415919.0
2019-01-22,8070,8070,7690,7750,74005,103973.0,13415919.0
2019-01-23,7740,8210,7690,8150,83748,109340.0,13415919.0
2019-01-24,8130,8910,8070,8840,352164,118597.0,13415919.0
2019-01-25,8960,9100,8820,9040,180205,121280.0,13415919.0
2019-01-28,9060,9170,8950,9070,96954,121682.0,13415919.0
2019-01-29,8960,9070,8890,9040,73858,121280.0,13415919.0
2019-01-30,9090,9290,8900,9200,116680,123426.0,13415919.0
2019-01-31,9200,9350,9100,9160,96418,122890.0,13415919.0
2019-02-01,9160,9240,8860,9220,87235,123695.0,13415919.0
2019-02-07,9220,9390,9140,9330,63279,125171.0,13415919.0
2019-02-08,9330,9360,8890,8900,111636,119402.0,13415919.0
2019-02-11,8900,8970,8690,8920,60035,119670.0,13415919.0
2019-02-12,8810,9060,8500,8760,135007,117523.0,13415919.0
2019-02-13,8800,9040,8760,8940,75375,119938.0,13415919.0
2019-02-14,9090,9090,8840,8900,55216,119402.0,13415919.0
2019-02-15,8930,9000,8470,8560,123656,114840.0,13415919.0
2019-02-18,8570,8740,8560,8680,78015,116450.0,13415919.0
2019-02-19,8760,8790,8520,8590,122580,115243.0,13415919.0
2019-02-20,8550,8730,8490,8710,75904,116853.0,13415919.0
2019-02-21,8660,8700,8400,8460,90218,113499.0,13415919.0
2019-02-22,8490,8600,8390,8420,55603,112962.0,13415919.0
2019-02-25,8440,8730,8440,8710,68773,116853.0,13415919.0
2019-02-26,8790,8790,8510,8700,78712,116718.0,13415919.0
2019-02-27,8630,8710,8500,8520,44083,114304.0,13415919.0
2019-02-28,8520,8540,8290,8320,99243,111620.0,13415919.0
2019-03-04,8360,8470,8350,8420,50634,112962.0,13415919.0
2019-03-05,8420,8480,8200,8280,64901,111084.0,13415919.0
2019-03-06,8280,8320,8200,8280,41803,111084.0,13415919.0
2019-03-07,8280,8440,8100,8310,63498,111486.0,13415919.0
2019-03-08,8210,8210,7940,8000,73355,107327.0,13415919.0
2019-03-11,8020,8050,7700,7810,50560,104778.0,13415919.0
2019-03-12,7880,8000,7740,7850,41427,105315.0,13415919.0
2019-03-13,7850,7990,7800,7990,10832,107193.0,13415919.0
2019-03-14,8040,8450,7970,8350,107958,112023.0,13415919.0
2019-03-15,8410,8410,8160,8220,34719,110279.0,13415919.0
2019-03-18,8250,8410,8160,8370,36471,112291.0,13415919.0
2019-03-19,8350,8490,8300,8370,34710,112291.0,13415919.0
2019-03-20,8310,8390,8090,8110,66636,108803.0,13415919.0
2019-03-21,8160,8570,8130,8540,166179,114572.0,13415919.0
2019-03-22,8600,8670,8430,8540,83916,114572.0,13415919.0
2019-03-25,8450,8450,8190,8220,66264,110279.0,13415919.0
2019-03-26,8230,8340,8100,8340,35588,111889.0,13415919.0
2019-03-27,8330,8330,8160,8220,32709,110279.0,13415919.0
2019-03-28,8210,8260,7930,7930,47123,106388.0,13415919.0
2019-03-29,7950,8120,7750,7990,41616,107193.0,13415919.0
2019-04-01,8010,8200,8000,8200,25799,110011.0,13415919.0
2019-04-02,8220,8270,8100,8200,11648,110011.0,13415919.0
2019-04-03,8200,8250,8120,8240,24544,110547.0,13415919.0
2019-04-04,8270,8440,8180,8410,60430,112828.0,13415919.0
2019-04-05,8490,8600,8420,8460,68438,113499.0,13415919.0
2019-04-08,8560,8560,8230,8230,34945,110413.0,13415919.0
2019-04-09,8300,8380,8200,8290,22783,111218.0,13415919.0
2019-04-10,8160,8320,8150,8240,20797,110547.0,13415919.0
2019-04-11,8260,8270,8090,8120,63737,108937.0,13415919.0
2019-04-12,8120,8160,8080,8160,24767,109474.0,13415919.0
2019-04-15,8110,8180,7990,8040,65530,107864.0,13415919.0
2019-04-16,8080,8080,7870,7890,43737,105852.0,13415919.0
2019-04-17,7900,8050,7820,7940,46134,106522.0,13415919.0
2019-04-18,7970,7990,7770,7770,37817,104242.0,13415919.0
2019-04-19,7870,7930,7750,7840,32352,105181.0,13415919.0
2019-04-22,7880,7890,7700,7830,33392,105047.0,13415919.0
2019-04-23,7830,7830,7700,7710,20582,103437.0,13415919.0
2019-04-24,7750,7780,7560,7560,39371,101424.0,13415919.0
2019-04-25,7660,7730,7520,7700,44502,103303.0,13415919.0
2019-04-26,7700,7800,7480,7550,47228,101290.0,13415919.0
2019-04-29,7640,7640,7500,7580,42130,101693.0,13415919.0
2019-04-30,7580,7670,7380,7650,64597,102632.0,13415919.0
2019-05-02,7690,7870,7660,7770,42537,104242.0,13415919.0
2019-05-03,7810,7900,7690,7770,50889,104242.0,13415919.0
2019-05-07,7700,7710,7250,7710,29779,103437.0,13415919.0
2019-05-08,7690,7690,7490,7590,33317,101827.0,13415919.0
2019-05-09,7550,7590,7270,7370,56698,98875.0,13415919.0
2019-05-10,7300,7410,7150,7370,33444,98875.0,13415919.0
2019-05-13,7400,7400,7050,7050,44242,94582.0,13415919.0
2019-05-14,6980,7120,6890,7100,35475,95253.0,13415919.0
2019-05-15,7280,8540,7100,7120,1305754,95521.0,13415919.0
2019-05-16,7170,7180,6820,6860,151069,92033.0,13415919.0
2019-05-17,6830,6940,6550,6610,129628,88679.0,13415919.0
2019-05-20,6620,6700,6400,6400,55557,85862.0,13415919.0
2019-05-21,6670,6970,6300,6510,137829,87338.0,13415919.0
2019-05-22,6580,6600,6460,6460,39572,86667.0,13415919.0
2019-05-23,6430,6530,6160,6240,73214,83715.0,13415919.0
2019-05-24,6090,6200,5900,6020,120502,80764.0,13415919.0
2019-05-27,6020,6200,5980,6090,36967,81703.0,13415919.0
2019-05-28,6090,6110,5980,6100,64905,81837.0,13415919.0
2019-05-29,6050,6160,5860,5970,62307,80093.0,13415919.0
2019-05-30,5970,6190,5940,6110,37191,81971.0,13415919.0
2019-05-31,6070,6180,5930,6180,20856,82910.0,13415919.0
2019-06-03,6180,6180,6020,6090,20031,81703.0,13415919.0
2019-06-04,6130,6130,5930,6070,40998,81435.0,13415919.0
2019-06-05,6080,6340,6000,6310,93844,84654.0,13415919.0
2019-06-07,6310,6430,6180,6350,41950,85191.0,13415919.0
2019-06-10,6410,6410,6230,6350,23530,85191.0,13415919.0
2019-06-11,6370,6430,6280,6420,23277,86130.0,13415919.0
2019-06-12,6420,6450,6330,6340,21054,85057.0,13415919.0
2019-06-13,6340,6390,6060,6110,102771,81971.0,13415919.0
2019-06-14,6160,6160,6030,6060,36998,81300.0,13415919.0
2019-06-17,6060,6090,5900,5970,57351,80093.0,13415919.0
2019-06-18,6000,6010,5890,5970,61063,80093.0,13415919.0
2019-06-19,6010,6120,5970,6000,50487,80496.0,13415919.0
2019-06-20,6000,6200,5980,6190,62212,83045.0,13415919.0
2019-06-21,6190,6280,6130,6230,61263,83581.0,13415919.0
2019-06-24,6220,6270,6140,6200,17253,83179.0,13415919.0
2019-06-25,6210,6250,6070,6080,25618,81569.0,13415919.0
2019-06-26,6090,6110,6010,6040,16014,81032.0,13415919.0
2019-06-27,6040,6160,6040,6150,23395,82508.0,13415919.0
2019-06-28,6160,6160,5960,6050,41381,81166.0,13415919.0
2019-07-01,6100,6220,6010,6220,50128,83447.0,13415919.0
2019-07-02,6180,6460,6180,6340,92103,85057.0,13415919.0
2019-07-03,6270,6400,6270,6400,33226,85862.0,13415919.0
2019-07-04,6420,6420,6200,6280,51581,84252.0,13415919.0
2019-07-05,6290,6300,6190,6220,26952,83447.0,13415919.0
2019-07-08,6200,6300,5710,5730,128924,76873.0,13415919.0
2019-07-09,5720,5780,5530,5690,63604,76337.0,13415919.0
2019-07-10,5710,5760,5490,5670,33654,76068.0,13415919.0
2019-07-11,5640,6130,5640,5950,150995,79825.0,13415919.0
2019-07-12,6010,6010,5830,5950,30878,79825.0,13415919.0
2019-07-15,5980,5980,5850,5890,12301,79020.0,13415919.0
2019-07-16,5870,6020,5870,5970,29052,80093.0,13415919.0
2019-07-17,5950,5950,5730,5830,45985,78215.0,13415919.0
2019-07-18,5880,5950,5790,5940,20033,79691.0,13415919.0
2019-07-19,5980,6000,5890,5960,16009,79959.0,13415919.0
2019-07-22,5960,6080,5830,6010,23605,80630.0,13415919.0
2019-07-23,5950,6070,5930,6000,16096,80496.0,13415919.0
2019-07-24,5940,6000,5760,5870,55996,78751.0,13415919.0
2019-07-25,5880,5880,5520,5670,55086,76068.0,13415919.0
2019-07-26,5570,5680,5400,5510,46066,73922.0,13415919.0
2019-07-29,5510,5550,4925,4925,189954,66073.0,13415919.0
2019-07-30,4865,4975,4840,4910,29765,65872.0,13415919.0
2019-07-31,4850,5140,4850,5030,41695,67482.0,13415919.0
2019-08-01,5090,5170,4980,5050,22422,67750.0,13415919.0
2019-08-02,4900,5140,4870,5050,29121,67750.0,13415919.0
2019-08-05,4925,4960,4550,4550,48598,61042.0,13415919.0
2019-08-06,4430,4600,4195,4310,94778,57823.0,13415919.0
2019-08-07,4170,4430,4170,4390,78597,58896.0,13415919.0
2019-08-08,4385,4525,4385,4505,66302,60439.0,13415919.0
2019-08-09,4560,4675,4455,4495,55978,60305.0,13415919.0
2019-08-12,4540,4605,4445,4560,32027,61177.0,13415919.0
2019-08-13,4550,4550,4415,4545,50552,60975.0,13415919.0
2019-08-14,4550,4780,4545,4620,60368,61982.0,13415919.0
2019-08-16,4610,4610,4365,4535,47030,60841.0,13415919.0
2019-08-19,4580,4630,4515,4630,48995,62116.0,13415919.0
2019-08-20,4630,4750,4560,4750,98409,63726.0,13415919.0
2019-08-21,5010,6170,5010,5710,5003120,76605.0,13415919.0
2019-08-22,5710,5820,5500,5650,827421,75800.0,13415919.0
2019-08-23,5580,5620,5340,5480,386415,73519.0,13415919.0
2019-08-26,5270,5340,5030,5110,264066,68555.0,13415919.0
2019-08-27,5170,5240,5050,5130,165403,68824.0,13415919.0
2019-08-28,5200,5330,5140,5160,131984,69226.0,13415919.0
2019-08-29,5160,5160,4935,4960,183653,66543.0,13415919.0
2019-08-30,5000,5190,5000,5180,145893,69494.0,13415919.0
2019-09-02,5200,5250,5120,5170,92578,69360.0,13415919.0
2019-09-03,5200,5220,5120,5140,60553,68958.0,13415919.0
2019-09-04,5140,5340,5130,5300,95869,71104.0,13415919.0
2019-09-05,5300,5390,5250,5300,73517,71104.0,13415919.0
2019-09-06,5330,5350,5190,5190,73424,69629.0,13415919.0
2019-09-09,5230,5380,5210,5210,91855,69897.0,13415919.0
2019-09-10,5240,5290,5100,5160,70528,69226.0,13415919.0
2019-09-11,5150,5310,5150,5260,68535,70568.0,13415919.0
2019-09-16,5260,5480,5260,5480,112349,73519.0,13415919.0
2019-09-17,5490,5500,5410,5450,73999,73117.0,13415919.0
2019-09-18,5470,5540,5350,5540,143626,74324.0,13415919.0
2019-09-19,5600,6000,5550,5710,676901,76605.0,13415919.0
2019-09-20,5710,5780,5540,5600,128964,75129.0,13415919.0
2019-09-23,5550,5630,5490,5500,61989,73788.0,13415919.0
2019-09-24,5460,5640,5450,5600,59599,75129.0,13415919.0
2019-09-25,5600,5600,5450,5460,81667,73251.0,13415919.0
2019-09-26,5490,5550,5450,5470,40723,73385.0,13415919.0
2019-09-27,5440,5510,5370,5470,36569,73385.0,13415919.0
2019-09-30,5470,5510,5160,5180,116091,69494.0,13415919.0
2019-10-01,5210,5370,5120,5300,72529,71104.0,13415919.0
2019-10-02,5180,5290,5150,5250,32903,70434.0,13415919.0
2019-10-04,5240,5290,5180,5180,24095,69494.0,13415919.0
2019-10-07,5140,5230,5030,5080,48443,,
