코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-09,592,602,592,598,56922,33955.0,7860000.0
2003-09-15,591,614,591,608,44562,34584.0,7860000.0
2003-09-16,607,656,607,642,128885,36549.0,7860000.0
2003-09-17,663,663,618,624,72952,35488.0,7860000.0
2003-09-18,623,632,610,611,37358,34780.0,7860000.0
2003-09-19,613,623,602,606,52101,34466.0,7860000.0
2003-09-22,592,604,572,581,51978,33012.0,7860000.0
2003-09-23,579,585,554,586,48783,33326.0,7860000.0
2003-09-24,579,592,574,585,21310,33287.0,7860000.0
2003-09-25,576,592,569,577,16372,32855.0,7860000.0
2003-09-26,576,577,558,565,41225,32069.0,7860000.0
2003-09-29,552,568,552,561,18115,31912.0,7860000.0
2003-09-30,559,566,554,556,37232,31597.0,7860000.0
2003-10-01,545,545,526,546,50979,31047.0,7860000.0
2003-10-02,569,569,545,557,33381,31636.0,7860000.0
2003-10-06,551,564,551,554,14929,31519.0,7860000.0
2003-10-07,553,562,551,554,25033,31519.0,7860000.0
2003-10-08,553,556,552,553,13954,31479.0,7860000.0
2003-10-09,552,557,551,553,12551,31440.0,7860000.0
2003-10-10,551,558,551,557,22706,31676.0,7860000.0
2003-10-13,553,572,551,565,56011,32147.0,7860000.0
2003-10-14,564,572,558,564,17203,32030.0,7860000.0
2003-10-15,562,578,558,566,31809,32187.0,7860000.0
2003-10-16,579,632,566,591,184101,33641.0,7860000.0
2003-10-17,579,597,579,584,29394,33248.0,7860000.0
2003-10-20,583,586,572,581,39060,33012.0,7860000.0
2003-10-21,586,592,573,577,29203,32776.0,7860000.0
2003-10-22,576,584,565,574,11187,32619.0,7860000.0
2003-10-23,561,573,551,551,35074,31361.0,7860000.0
2003-10-24,536,557,536,547,19931,31086.0,7860000.0
2003-10-27,539,551,539,544,14077,30890.0,7860000.0
2003-10-28,535,555,535,547,24757,31086.0,7860000.0
2003-10-29,558,558,546,554,32709,31519.0,7860000.0
2003-10-30,558,565,551,567,16408,32226.0,7860000.0
2003-10-31,573,573,549,553,20958,31440.0,7860000.0
2003-11-03,552,557,541,546,18999,31047.0,7860000.0
2003-11-04,541,552,535,537,14613,30497.0,7860000.0
2003-11-05,535,536,511,537,39995,30575.0,7860000.0
2003-11-06,537,539,487,518,26946,29475.0,7860000.0
2003-11-07,506,523,503,525,42095,29829.0,7860000.0
2003-11-10,506,531,506,531,31463,30222.0,7860000.0
2003-11-11,518,534,517,520,8768,29554.0,7860000.0
2003-11-12,533,533,516,530,34085,30143.0,7860000.0
2003-11-13,524,533,521,532,32699,30261.0,7860000.0
2003-11-14,525,541,525,539,39058,30654.0,7860000.0
2003-11-17,538,575,528,575,60163,32698.0,7860000.0
2003-11-18,554,581,554,581,74271,33012.0,7860000.0
2003-11-19,579,588,564,583,49205,33130.0,7860000.0
2003-11-20,604,604,576,595,94884,33798.0,7860000.0
2003-11-21,592,602,578,593,30650,33719.0,7860000.0
2003-11-24,581,592,561,574,24729,32619.0,7860000.0
2003-11-25,579,604,558,573,63721,32580.0,7860000.0
2003-11-26,576,576,560,567,28291,32265.0,7860000.0
2003-11-27,565,572,559,572,12828,32540.0,7860000.0
2003-11-28,563,578,563,579,35431,32933.0,7860000.0
2003-12-01,585,595,577,591,49960,33641.0,7860000.0
2003-12-02,586,607,572,582,37456,33091.0,7860000.0
2003-12-03,585,585,556,565,57127,32147.0,7860000.0
2003-12-04,565,578,559,577,22574,32776.0,7860000.0
2003-12-05,567,575,553,556,15404,31597.0,7860000.0
2003-12-08,553,579,544,557,31934,31715.0,7860000.0
2003-12-09,555,562,544,547,14644,31126.0,7860000.0
2003-12-10,557,558,544,558,21863,31754.0,7860000.0
2003-12-11,552,579,549,565,32417,32147.0,7860000.0
2003-12-12,572,578,562,570,13452,32462.0,7860000.0
2003-12-15,573,578,560,567,15843,32226.0,7860000.0
2003-12-16,567,577,562,563,37857,31990.0,7860000.0
2003-12-17,573,573,557,560,26034,31872.0,7860000.0
2003-12-18,572,572,546,553,40724,31440.0,7860000.0
2003-12-19,545,555,545,548,23125,31204.0,7860000.0
2003-12-22,561,561,543,551,33439,31361.0,7860000.0
2003-12-23,551,560,544,557,10022,31715.0,7860000.0
2003-12-24,556,563,548,558,20854,31754.0,7860000.0
2003-12-26,557,559,532,539,34892,30654.0,7860000.0
2003-12-29,531,551,531,535,9946,30418.0,7860000.0
2003-12-30,545,551,527,547,21080,31086.0,7860000.0
2004-01-02,553,553,532,539,30518,30654.0,7860000.0
2004-01-05,533,544,531,538,17362,30615.0,7860000.0
2004-01-06,542,542,531,532,28529,30261.0,7860000.0
2004-01-07,522,535,499,530,31500,30182.0,7860000.0
2004-01-08,521,565,517,526,88474,29868.0,7860000.0
2004-01-09,519,537,517,526,24126,29947.0,7860000.0
2004-01-12,517,536,511,526,15862,29947.0,7860000.0
2004-01-13,517,531,513,524,32846,29789.0,7860000.0
2004-01-14,498,534,498,524,14705,29789.0,7860000.0
2004-01-15,522,522,511,518,25152,29475.0,7860000.0
2004-01-16,513,531,500,506,40763,28807.0,7860000.0
2004-01-19,505,505,472,496,61461,28257.0,7860000.0
2004-01-20,485,500,478,484,32384,27510.0,7860000.0
2004-01-26,503,503,477,492,16278,27982.0,7860000.0
2004-01-27,492,492,484,491,7837,27942.0,7860000.0
2004-01-28,490,491,478,480,19068,27314.0,7860000.0
2004-01-29,476,493,474,484,12746,27471.0,7860000.0
2004-01-30,481,488,469,472,29342,26842.0,7860000.0
2004-02-02,471,488,471,476,20352,27117.0,7860000.0
2004-02-03,478,522,478,497,44623,28296.0,7860000.0
2004-02-04,522,555,499,557,208897,31676.0,7860000.0
2004-02-05,594,607,490,492,286825,27982.0,7860000.0
2004-02-06,503,521,482,508,203483,28925.0,7860000.0
2004-02-09,506,563,506,565,195122,32069.0,7860000.0
2004-02-10,539,557,517,527,123334,30025.0,7860000.0
2004-02-11,541,541,505,508,75069,28925.0,7860000.0
2004-02-12,518,518,506,510,31948,29043.0,7860000.0
2004-02-13,509,536,509,526,44696,29868.0,7860000.0
2004-02-16,528,578,528,560,138259,31833.0,7860000.0
2004-02-17,544,557,530,535,54610,30418.0,7860000.0
2004-02-18,527,548,519,532,52700,30261.0,7860000.0
2004-02-19,525,535,516,527,40374,30025.0,7860000.0
2004-02-20,516,530,516,526,29642,29868.0,7860000.0
2004-02-23,519,536,519,522,24597,29672.0,7860000.0
2004-02-24,519,527,514,515,23546,29278.0,7860000.0
2004-02-25,509,532,507,511,28829,29082.0,7860000.0
2004-02-26,510,521,509,511,11915,29082.0,7860000.0
2004-02-27,510,517,506,514,6236,29239.0,7860000.0
2004-03-02,506,516,504,506,19774,28768.0,7860000.0
2004-03-03,501,513,500,507,12820,28886.0,7860000.0
2004-03-04,505,513,503,506,13891,28768.0,7860000.0
2004-03-05,503,521,500,503,9581,28610.0,7860000.0
2004-03-08,500,512,500,503,13403,28610.0,7860000.0
2004-03-09,500,513,500,505,4252,28689.0,7860000.0
2004-03-10,503,512,502,505,7539,28689.0,7860000.0
2004-03-11,502,507,499,507,13503,28846.0,7860000.0
2004-03-12,504,506,458,507,15625,28846.0,7860000.0
2004-03-15,506,514,497,510,17771,29043.0,7860000.0
2004-03-16,510,511,497,510,19062,29003.0,7860000.0
2004-03-17,508,513,502,510,14738,29043.0,7860000.0
2004-03-18,513,513,501,503,9220,28610.0,7860000.0
2004-03-19,509,509,494,496,21777,28257.0,7860000.0
2004-03-22,496,508,492,496,31288,28217.0,7860000.0
2004-03-23,495,495,482,486,8235,27628.0,7860000.0
2004-03-24,485,496,480,485,10442,27589.0,7860000.0
2004-03-25,487,499,476,484,20809,27471.0,7860000.0
2004-03-26,483,492,471,480,6209,27314.0,7860000.0
2004-03-29,478,495,478,479,6615,27235.0,7860000.0
2004-03-30,473,487,473,483,7514,27431.0,7860000.0
2004-03-31,489,489,476,487,11548,27706.0,7860000.0
2004-04-01,477,486,477,484,6327,27510.0,7860000.0
2004-04-02,474,505,474,482,40446,27392.0,7860000.0
2004-04-06,489,489,476,481,25134,27353.0,7860000.0
2004-04-07,474,480,471,479,16876,27235.0,7860000.0
2004-04-08,471,474,467,468,27237,26606.0,7860000.0
2004-04-09,469,482,467,482,29425,27392.0,7860000.0
2004-04-12,478,482,476,476,11094,27117.0,7860000.0
2004-04-13,481,482,469,476,18807,27117.0,7860000.0
2004-04-14,476,478,466,476,33361,27117.0,7860000.0
2004-04-16,470,481,470,476,7201,27117.0,7860000.0
2004-04-19,476,476,466,470,22847,26724.0,7860000.0
2004-04-20,481,481,466,470,33148,26724.0,7860000.0
2004-04-21,469,480,462,475,45968,27038.0,7860000.0
2004-04-22,470,480,468,474,28056,26960.0,7860000.0
2004-04-23,480,494,475,488,77273,27785.0,7860000.0
2004-04-26,497,503,491,497,47026,28296.0,7860000.0
2004-04-27,500,500,482,484,40188,27510.0,7860000.0
2004-04-28,478,494,470,476,28216,27117.0,7860000.0
2004-04-29,478,478,461,470,21764,26724.0,7860000.0
2004-04-30,464,480,455,469,28578,26645.0,7860000.0
2004-05-03,457,468,457,467,7139,26567.0,7860000.0
2004-05-04,475,476,461,469,6798,26685.0,7860000.0
2004-05-06,460,472,455,455,20099,25938.0,7860000.0
2004-05-07,447,455,431,455,19576,25938.0,7860000.0
2004-05-10,434,468,428,447,20355,25427.0,7860000.0
2004-05-11,440,448,401,429,13132,24366.0,7860000.0
2004-05-12,448,448,428,441,10280,25073.0,7860000.0
2004-05-13,446,454,419,436,5027,24838.0,7860000.0
2004-05-14,428,443,417,428,8978,24327.0,7860000.0
2004-05-17,434,434,393,409,7966,23266.0,7860000.0
2004-05-18,382,413,359,401,11604,22794.0,7860000.0
2004-05-19,373,411,373,401,32054,22794.0,7860000.0
2004-05-20,398,399,382,395,9163,22480.0,7860000.0
2004-05-21,412,412,382,395,3973,22480.0,7860000.0
2004-05-24,409,409,392,399,13205,22715.0,7860000.0
2004-05-25,401,402,383,393,7679,22401.0,7860000.0
2004-05-27,406,406,383,394,10935,22440.0,7860000.0
2004-05-28,393,407,393,401,14752,22794.0,7860000.0
2004-05-31,407,407,396,402,5408,22873.0,7860000.0
2004-06-01,402,409,400,406,9087,23108.0,7860000.0
2004-06-02,405,405,392,402,3922,22873.0,7860000.0
2004-06-03,403,410,388,401,8239,22794.0,7860000.0
2004-06-04,403,408,387,399,4493,22715.0,7860000.0
2004-06-07,405,405,372,393,51475,22322.0,7860000.0
2004-06-08,386,399,382,392,12194,22283.0,7860000.0
2004-06-09,390,396,381,385,16156,21929.0,7860000.0
2004-06-10,383,390,383,387,8595,22008.0,7860000.0
2004-06-11,384,387,379,380,4970,21615.0,7860000.0
2004-06-14,372,400,372,385,49697,21929.0,7860000.0
2004-06-15,381,400,373,392,7180,22244.0,7860000.0
2004-06-16,375,388,375,380,7657,21615.0,7860000.0
2004-06-17,376,384,375,377,7430,21458.0,7860000.0
2004-06-18,376,382,361,371,9834,21065.0,7860000.0
2004-06-21,354,374,354,356,12256,20279.0,7860000.0
2004-06-22,344,358,343,343,3307,19532.0,7860000.0
2004-06-23,325,350,314,350,36928,19886.0,7860000.0
2004-06-24,351,372,306,308,276606,17528.0,7860000.0
2004-06-25,315,315,282,291,56850,16506.0,7860000.0
2004-06-28,279,300,279,293,26237,16663.0,7860000.0
2004-06-29,289,296,284,293,20312,16663.0,7860000.0
2004-06-30,296,303,292,301,27741,17174.0,7860000.0
2004-07-01,298,315,298,308,15323,17488.0,7860000.0
2004-07-02,306,313,293,310,31867,17606.0,7860000.0
2004-07-05,308,318,306,316,11912,17960.0,7860000.0
2004-07-06,314,344,314,337,36032,19178.0,7860000.0
2004-07-07,337,347,312,323,29589,18392.0,7860000.0
2004-07-08,323,333,306,308,13409,17528.0,7860000.0
2004-07-09,307,328,307,316,16362,17999.0,7860000.0
2004-07-12,324,324,317,320,18035,18196.0,7860000.0
2004-07-13,308,323,308,322,4286,18353.0,7860000.0
2004-07-14,322,327,321,326,20615,18550.0,7860000.0
2004-07-15,321,328,316,316,7837,17999.0,7860000.0
2004-07-16,316,332,316,330,20759,18746.0,7860000.0
2004-07-19,344,344,327,343,16869,19532.0,7860000.0
2004-07-20,344,358,335,359,27484,20436.0,7860000.0
2004-07-21,358,374,354,355,14439,20240.0,7860000.0
2004-07-22,365,365,338,361,5263,20515.0,7860000.0
2004-07-23,360,402,360,404,49350,22951.0,7860000.0
2004-07-26,413,438,402,414,60532,23580.0,7860000.0
2004-07-27,425,425,400,417,17501,23737.0,7860000.0
2004-07-28,422,422,402,415,21064,23619.0,7860000.0
2004-07-29,415,427,409,414,28454,23580.0,7860000.0
2004-07-30,415,427,387,414,9891,23580.0,7860000.0
2004-08-02,418,418,393,412,11659,23423.0,7860000.0
2004-08-03,394,420,386,415,36834,23659.0,7860000.0
2004-08-04,403,410,386,407,22029,23148.0,7860000.0
2004-08-05,410,410,394,411,4949,23344.0,7860000.0
2004-08-06,405,414,398,412,5259,23462.0,7860000.0
2004-08-09,414,414,398,404,5859,22951.0,7860000.0
2004-08-10,400,419,400,415,7076,23659.0,7860000.0
2004-08-11,418,418,407,414,10570,23541.0,7860000.0
2004-08-12,407,418,407,414,14051,23580.0,7860000.0
2004-08-13,420,425,407,426,22835,24248.0,7860000.0
2004-08-16,413,476,413,463,37466,26331.0,7860000.0
2004-08-17,468,517,468,506,143412,28728.0,7860000.0
2004-08-18,504,521,491,510,45478,29003.0,7860000.0
2004-08-19,515,515,496,500,37784,28414.0,7860000.0
2004-08-20,491,545,488,539,70812,30654.0,7860000.0
2004-08-23,549,549,529,541,33304,30733.0,7860000.0
2004-08-24,535,556,532,551,73066,31361.0,7860000.0
2004-08-25,541,575,541,561,93748,31912.0,7860000.0
2004-08-26,553,591,553,591,78105,33641.0,7860000.0
2004-08-27,618,642,572,577,183757,32776.0,7860000.0
2004-08-30,582,582,553,567,90067,32305.0,7860000.0
2004-08-31,561,586,554,581,96777,33051.0,7860000.0
2004-09-01,581,650,581,650,157925,36981.0,7860000.0
2004-09-02,679,723,670,718,137676,40872.0,7860000.0
2004-09-03,705,731,704,716,101294,40715.0,7860000.0
2004-09-06,719,759,698,718,108169,40872.0,7860000.0
2004-09-07,719,770,715,755,142250,42916.0,7860000.0
2004-09-08,764,841,755,843,231601,47946.0,7860000.0
2004-09-09,846,942,816,945,434481,53684.0,7860000.0
2004-09-10,1024,1054,989,1056,134898,60050.0,7860000.0
2004-09-13,1181,1181,1132,1181,116094,67203.0,7860000.0
2004-09-14,1298,1310,1230,1244,566044,70740.0,7860000.0
2004-09-15,1191,1257,1160,1244,342511,70740.0,7860000.0
2004-09-16,1282,1388,1258,1298,424633,73805.0,7860000.0
2004-09-17,1263,1289,1185,1187,163493,67517.0,7860000.0
2004-09-20,1168,1327,1151,1323,219466,75220.0,7860000.0
2004-09-21,1305,1366,1305,1320,90781,75063.0,7860000.0
2004-09-22,1308,1316,1242,1259,102124,71605.0,7860000.0
2004-09-23,1270,1409,1270,1313,187226,74670.0,7860000.0
2004-09-24,1313,1409,1313,1376,116337,78286.0,7860000.0
2004-09-30,1361,1415,1261,1354,95730,77028.0,7860000.0
2004-10-01,1318,1319,1219,1238,179866,70426.0,7860000.0
2004-10-04,1338,1380,1325,1382,229844,78600.0,7860000.0
2004-10-05,1547,1547,1477,1548,37307,88032.0,7860000.0
2004-10-06,1726,1726,1726,1728,4320,98250.0,7860000.0
2004-10-07,1933,1933,1781,1935,429921,110040.0,7860000.0
2004-10-08,1989,2065,1851,1977,665426,112398.0,7860000.0
2004-10-11,2100,2210,1899,1948,507416,110826.0,7860000.0
2004-10-12,1989,1989,1719,1721,511348,97857.0,7860000.0
2004-10-13,1657,1747,1561,1742,831527,99036.0,7860000.0
2004-10-14,1719,1948,1657,1948,603109,110826.0,7860000.0
2004-10-15,1933,2113,1864,1865,469090,106110.0,7860000.0
2004-10-18,1892,2058,1837,1852,384919,105324.0,7860000.0
2004-10-19,1899,1969,1864,1956,241176,111219.0,7860000.0
2004-10-20,1969,2182,1796,1962,887209,111612.0,7860000.0
2004-10-21,2003,2072,1927,2031,300522,115542.0,7860000.0
2004-10-22,2141,2155,2030,2087,301535,118686.0,7860000.0
2004-10-25,2085,2272,2044,2253,418174,128118.0,7860000.0
2004-10-26,2258,2521,2244,2522,444286,143445.0,7860000.0
2004-10-27,2597,2700,2382,2570,571497,146196.0,7860000.0
2004-10-28,2569,2611,2390,2453,391570,139515.0,7860000.0
2004-10-29,2445,2486,2334,2411,219696,137157.0,7860000.0
2004-11-01,2355,2501,2278,2281,342229,129690.0,7860000.0
2004-11-02,2278,2307,2155,2155,398578,122616.0,7860000.0
2004-11-03,2197,2307,2141,2253,561168,128118.0,7860000.0
2004-11-04,2307,2355,1982,1983,355124,112791.0,7860000.0
2004-11-05,1892,1962,1747,1845,1035679,104931.0,7860000.0
2004-11-08,1872,1899,1623,1624,508491,92355.0,7860000.0
2004-11-09,1650,1650,1430,1430,1092524,81351.0,7860000.0
2004-11-10,1430,1595,1422,1597,1130638,90783.0,7860000.0
2004-11-11,1623,1781,1603,1672,1006681,95106.0,7860000.0
2004-11-12,1726,1754,1505,1644,633315,93534.0,7860000.0
2004-11-15,1699,1740,1629,1742,300840,99036.0,7860000.0
2004-11-16,1726,1948,1726,1935,637112,110040.0,7860000.0
2004-11-17,1962,2003,1857,1935,376178,110040.0,7860000.0
2004-11-18,1906,1962,1892,1921,206109,109254.0,7860000.0
2004-11-19,1920,2079,1920,2018,442860,114756.0,7860000.0
2004-11-22,2016,2258,2016,2260,462223,128511.0,7860000.0
2004-11-23,2307,2334,2161,2307,484890,131262.0,7860000.0
2004-11-24,2286,2349,2272,2307,208722,131262.0,7860000.0
2004-11-25,2341,2410,2265,2267,372861,128904.0,7860000.0
2004-11-26,2238,2299,1995,1998,658092,113577.0,7860000.0
2004-11-29,1948,2079,1850,2073,430833,117900.0,7860000.0
2004-11-30,2085,2217,2030,2031,373211,115542.0,7860000.0
2004-12-01,1989,2093,1788,1789,519094,101787.0,7860000.0
2004-12-02,1809,1878,1767,1880,289719,106896.0,7860000.0
2004-12-03,1892,2093,1878,2031,456685,115542.0,7860000.0
2004-12-06,2072,2155,1995,2031,284096,115542.0,7860000.0
2004-12-07,2065,2120,2037,2108,261144,119865.0,7860000.0
2004-12-08,2114,2121,2003,2004,173844,113970.0,7860000.0
2004-12-09,2003,2016,1871,1935,203091,110040.0,7860000.0
2004-12-10,1948,2058,1948,2024,226693,115149.0,7860000.0
2004-12-13,2058,2244,2023,2155,345712,122616.0,7860000.0
2004-12-14,2182,2203,2085,2191,204576,124581.0,7860000.0
2004-12-15,2210,2278,2168,2191,241045,124581.0,7860000.0
2004-12-16,2189,2265,2189,2267,215900,128904.0,7860000.0
2004-12-17,2320,2459,2258,2281,407935,129690.0,7860000.0
2004-12-20,2293,2355,2224,2239,211850,127332.0,7860000.0
2004-12-21,2238,2417,2189,2418,304250,137550.0,7860000.0
2004-12-22,2431,2708,2431,2708,385957,154056.0,7860000.0
2004-12-23,2956,3032,2901,3033,91623,172527.0,7860000.0
2004-12-24,3294,3392,2984,3179,572586,180780.0,7860000.0
2004-12-27,3122,3309,3122,3179,249583,180780.0,7860000.0
2004-12-28,3205,3557,3095,3559,531901,202395.0,7860000.0
2004-12-29,3712,3959,3136,3137,688255,175278.0,7860000.0
2004-12-30,3094,3444,3044,3306,480638,184710.0,7860000.0
2005-01-03,3487,3649,3388,3572,275541,199644.0,7860000.0
2005-01-04,3529,3811,3529,3727,297741,208290.0,7860000.0
2005-01-05,3740,4064,3740,3931,368008,219687.0,7860000.0
2005-01-06,4021,4085,3586,3756,468058,209862.0,7860000.0
2005-01-07,3860,3887,3684,3826,172718,213792.0,7860000.0
2005-01-10,3866,3916,3515,3516,192737,196500.0,7860000.0
2005-01-11,3557,3768,3459,3769,229195,210648.0,7860000.0
2005-01-12,3789,3902,3733,3839,165790,214578.0,7860000.0
2005-01-13,3839,4296,3825,4297,224939,240123.0,7860000.0
2005-01-14,4640,4761,4077,4417,321653,246804.0,7860000.0
2005-01-17,4429,4549,4323,4515,148629,252306.0,7860000.0
2005-01-18,4514,4669,4486,4487,144668,250734.0,7860000.0
2005-01-19,4535,4879,4472,4782,196813,267240.0,7860000.0
2005-01-20,4731,5351,4731,5351,285859,299073.0,7860000.0
2005-01-21,5485,5990,5485,5893,298700,329334.0,7860000.0
2005-01-24,5835,6011,5597,5768,317335,322260.0,7860000.0
2005-01-25,5877,6257,5646,6175,278061,345054.0,7860000.0
2005-01-26,6068,6370,5920,6188,211840,345840.0,7860000.0
2005-01-27,6257,6257,5624,5880,214600,328548.0,7860000.0
2005-01-28,5765,5906,5344,5442,196368,304182.0,7860000.0
2005-01-31,5287,5569,5098,5345,196999,298680.0,7860000.0
2005-02-01,5344,5808,5344,5584,270507,312042.0,7860000.0
2005-02-02,5765,5794,5583,5597,164680,312828.0,7860000.0
2005-02-03,5640,6264,5618,6266,240220,350163.0,7860000.0
2005-02-04,6525,6666,6047,6259,249332,349770.0,7860000.0
2005-02-07,6328,6596,6089,6498,142237,363132.0,7860000.0
2005-02-11,6497,6511,6350,6492,142808,362739.0,7860000.0
2005-02-14,6596,6919,6553,6681,188281,373350.0,7860000.0
2005-02-15,6799,6799,5877,5880,224003,328548.0,7860000.0
2005-02-16,5738,5934,5372,5768,307794,322260.0,7860000.0
2005-02-17,5850,6448,5835,6161,210500,344268.0,7860000.0
2005-02-18,5977,6356,5597,5921,190322,330906.0,7860000.0
2005-02-21,5934,6019,5569,5710,108219,319116.0,7860000.0
2005-02-22,5562,5752,5485,5485,124234,306540.0,7860000.0
2005-02-23,5287,5695,5245,5647,171107,315579.0,7860000.0
2005-02-24,5695,5865,5597,5613,101163,313614.0,7860000.0
2005-02-25,5653,5752,4943,4944,190657,276279.0,7860000.0
2005-02-28,4900,5007,4436,4923,228247,275100.0,7860000.0
2005-03-02,5111,5323,4950,5274,136119,294750.0,7860000.0
2005-03-03,5273,5555,5175,5190,137955,290034.0,7860000.0
2005-03-04,5273,5316,5048,5105,78008,285318.0,7860000.0
2005-03-07,5344,5716,5231,5718,270578,319509.0,7860000.0
2005-03-08,5822,6286,5716,6230,297204,348198.0,7860000.0
2005-03-09,6314,6581,6068,6449,183223,360381.0,7860000.0
2005-03-10,6370,7214,6356,7026,254029,392607.0,7860000.0
2005-03-11,6969,7341,6848,6893,146554,385140.0,7860000.0
2005-03-14,7031,7229,6898,7173,125293,400860.0,7860000.0
2005-03-15,7383,7383,6975,7173,135581,400860.0,7860000.0
2005-03-16,7173,7593,7173,7413,167221,414222.0,7860000.0
2005-03-17,7411,7468,6525,6526,251083,364704.0,7860000.0
2005-03-18,6610,7298,6553,7300,325281,407934.0,7860000.0
2005-03-21,8170,8170,7243,7271,662908,406362.0,7860000.0
2005-03-22,7059,7143,6398,6399,377771,357630.0,7860000.0
2005-03-23,6540,6785,5631,5921,373769,330906.0,7860000.0
2005-03-24,5977,6398,5421,6259,331384,349770.0,7860000.0
2005-03-25,6328,6385,6011,6048,135615,337980.0,7860000.0
2005-03-28,5963,6258,5661,5710,211348,319116.0,7860000.0
2005-03-29,5624,5948,5372,5725,196092,319902.0,7860000.0
2005-03-30,5667,5984,5653,5802,173012,324225.0,7860000.0
2005-03-31,5963,6131,5906,6035,120284,337194.0,7860000.0
2005-04-01,6033,6933,6011,6934,182022,387498.0,7860000.0
2005-04-04,7270,7593,7131,7258,316110,405576.0,7860000.0
2005-04-06,7313,7481,6933,7483,134342,418152.0,7860000.0
2005-04-07,7580,7593,7173,7173,113051,400860.0,7860000.0
