바이오스마트(038460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-05,5460,5520,5350,5450,73629,94999.0,17430967.0
2017-01-06,5490,5490,5350,5380,70151,93779.0,17430967.0
2017-01-09,5310,5400,5190,5210,67065,90815.0,17430967.0
2017-01-10,5210,5340,5120,5140,70982,89595.0,17430967.0
2017-01-11,5220,5220,5100,5100,70056,88898.0,17430967.0
2017-01-12,5130,5210,4985,5040,62099,87852.0,17430967.0
2017-01-13,5040,5100,4955,5070,25812,88375.0,17430967.0
2017-01-16,5050,5110,4915,5020,53748,87503.0,17430967.0
2017-01-17,5070,5070,4910,4920,33180,85760.0,17430967.0
2017-01-18,4910,5050,4900,5000,51692,87155.0,17430967.0
2017-01-19,5000,5110,4930,4935,58118,86022.0,17430967.0
2017-01-20,4935,4955,4865,4935,35969,86022.0,17430967.0
2017-01-23,4935,4955,4690,4690,58055,81751.0,17430967.0
2017-01-24,4690,4735,4635,4650,28950,81054.0,17430967.0
2017-01-25,4660,4735,4610,4650,27672,81054.0,17430967.0
2017-01-26,4590,4735,4590,4710,24252,82100.0,17430967.0
2017-01-31,4710,4765,4645,4700,22673,81926.0,17430967.0
2017-02-01,4700,4850,4700,4800,24055,83669.0,17430967.0
2017-02-02,4755,4950,4690,4690,58157,81751.0,17430967.0
2017-02-03,4650,4800,4580,4600,36542,80182.0,17430967.0
2017-02-06,4840,5450,4800,5050,1438313,88026.0,17430967.0
2017-02-07,5080,5260,4970,5200,450028,90641.0,17430967.0
2017-02-08,5290,5300,5050,5090,245105,88724.0,17430967.0
2017-02-09,5090,5160,5020,5140,146211,89595.0,17430967.0
2017-02-10,5160,5160,4895,4930,186941,85935.0,17430967.0
2017-02-13,4930,5050,4905,5010,98732,87329.0,17430967.0
2017-02-14,5020,5140,4965,5140,218330,89595.0,17430967.0
2017-02-15,5470,5750,5090,5090,1263281,88724.0,17430967.0
2017-02-16,5090,5140,4935,4935,155840,86022.0,17430967.0
2017-02-17,4950,5060,4940,4940,109224,86109.0,17430967.0
2017-02-20,4920,5000,4815,4815,113720,83930.0,17430967.0
2017-02-21,4850,4890,4800,4845,81781,84453.0,17430967.0
2017-02-22,4835,5000,4830,4995,84002,87068.0,17430967.0
2017-02-23,5010,5050,4910,4910,73044,85586.0,17430967.0
2017-02-24,4920,4985,4905,4905,57469,85499.0,17430967.0
2017-02-27,4925,4925,4590,4630,300793,80705.0,17430967.0
2017-02-28,4635,4665,4500,4520,167692,78788.0,17430967.0
2017-03-02,4480,4540,4455,4500,67850,78439.0,17430967.0
2017-03-03,4495,4495,4240,4300,190529,74953.0,17430967.0
2017-03-06,4240,4395,4230,4385,75609,76435.0,17430967.0
2017-03-07,4330,4400,4320,4335,67142,75563.0,17430967.0
2017-03-08,4335,4595,4335,4415,75621,76958.0,17430967.0
2017-03-09,4435,4530,4380,4380,78056,76348.0,17430967.0
2017-03-10,4360,4425,4255,4365,50186,76086.0,17430967.0
2017-03-13,4365,4500,4365,4495,69599,78352.0,17430967.0
2017-03-14,4490,4515,4445,4495,34929,78352.0,17430967.0
2017-03-15,4515,4550,4445,4510,40818,78614.0,17430967.0
2017-03-16,4495,4535,4465,4480,37948,78091.0,17430967.0
2017-03-17,4480,4590,4385,4580,135668,79834.0,17430967.0
2017-03-20,4645,4645,4510,4535,45539,79049.0,17430967.0
2017-03-21,4480,4565,4440,4445,82259,77481.0,17430967.0
2017-03-22,4450,4450,4330,4380,65601,76348.0,17430967.0
2017-03-23,4380,4380,4305,4310,83659,75127.0,17430967.0
2017-03-24,4315,4460,4310,4435,113439,77306.0,17430967.0
2017-03-27,4435,4480,4395,4410,23298,76871.0,17430967.0
2017-03-28,4355,4445,4350,4410,57720,76871.0,17430967.0
2017-03-29,4410,4510,4400,4475,49177,78004.0,17430967.0
2017-03-30,4485,4560,4450,4455,62338,77655.0,17430967.0
2017-03-31,4455,4585,4455,4535,65978,79049.0,17430967.0
2017-04-03,4595,4715,4505,4545,184718,79224.0,17430967.0
2017-04-04,4545,4595,4475,4475,75401,78004.0,17430967.0
2017-04-05,4480,4645,4475,4625,86708,80618.0,17430967.0
2017-04-06,4645,4645,4520,4585,52245,79921.0,17430967.0
2017-04-07,4640,4665,4570,4610,61374,80357.0,17430967.0
2017-04-10,4580,4605,4420,4430,123601,77219.0,17430967.0
2017-04-11,4430,4490,4380,4380,47454,76348.0,17430967.0
2017-04-12,4380,4455,4375,4445,32057,77481.0,17430967.0
2017-04-13,4445,4570,4420,4570,49625,79660.0,17430967.0
2017-04-14,4610,4610,4450,4450,48912,77568.0,17430967.0
2017-04-17,4490,4730,4480,4650,125571,81054.0,17430967.0
2017-04-18,4650,4695,4565,4625,35040,80618.0,17430967.0
2017-04-19,4645,4645,4530,4625,38752,80618.0,17430967.0
2017-04-20,4620,5560,4595,4890,5246776,85237.0,17430967.0
2017-04-21,4960,5130,4920,4975,1056919,86719.0,17430967.0
2017-04-24,5010,5010,4820,4950,248109,86283.0,17430967.0
2017-04-25,4980,5080,4880,4925,308155,85848.0,17430967.0
2017-04-26,4925,4925,4800,4845,213050,84453.0,17430967.0
2017-04-27,4845,5300,4845,4990,2109172,86981.0,17430967.0
2017-04-28,5040,5040,4850,4895,267379,85325.0,17430967.0
2017-05-02,4920,4940,4765,4770,137924,83146.0,17430967.0
2017-05-04,4760,4880,4760,4880,88349,85063.0,17430967.0
2017-05-08,4900,4975,4845,4925,117682,85848.0,17430967.0
2017-05-10,4975,4980,4845,4870,102278,84889.0,17430967.0
2017-05-11,4890,4890,4755,4825,174917,84104.0,17430967.0
2017-05-12,4980,5470,4945,5000,3632602,87155.0,17430967.0
2017-05-15,5000,5360,4930,5280,1313767,92036.0,17430967.0
2017-05-16,5280,5440,5170,5200,595079,90641.0,17430967.0
2017-05-17,5230,5530,5210,5330,1263224,92907.0,17430967.0
2017-05-18,5360,5480,5220,5290,583096,92210.0,17430967.0
2017-05-19,5330,5420,5160,5180,365743,90292.0,17430967.0
2017-05-22,5230,5280,5090,5130,185836,89421.0,17430967.0
2017-05-23,5140,5170,5060,5070,181901,88375.0,17430967.0
2017-05-24,5150,5260,5090,5250,316489,91513.0,17430967.0
2017-05-25,5220,5250,5030,5070,294502,88375.0,17430967.0
2017-05-26,5090,5110,5010,5020,142402,87503.0,17430967.0
2017-05-29,5020,5080,4905,4910,218392,85586.0,17430967.0
2017-05-30,4920,4995,4905,4995,102231,87068.0,17430967.0
2017-05-31,4990,5160,4970,5130,162922,89421.0,17430967.0
2017-06-01,5170,5240,5120,5200,146144,90641.0,17430967.0
2017-06-02,5220,5270,5140,5230,184610,91164.0,17430967.0
2017-06-05,5230,5230,5150,5170,79616,90118.0,17430967.0
2017-06-07,5130,5150,5020,5060,121911,88201.0,17430967.0
2017-06-08,5040,6230,5000,5640,13550490,98311.0,17430967.0
2017-06-09,5700,5920,5580,5780,2590140,100751.0,17430967.0
2017-06-12,5870,5930,5640,5800,1304640,101100.0,17430967.0
2017-06-13,5770,5920,5710,5900,1255704,102843.0,17430967.0
2017-06-14,5930,6040,5620,5630,1368775,98136.0,17430967.0
2017-06-15,5630,5730,5480,5630,738554,98136.0,17430967.0
2017-06-16,5660,5920,5650,5690,1489144,99182.0,17430967.0
2017-06-19,5700,5730,5510,5690,346886,99182.0,17430967.0
2017-06-20,5770,5770,5500,5520,371343,96219.0,17430967.0
2017-06-21,5520,5680,5500,5520,225944,96219.0,17430967.0
2017-06-22,5610,5610,5440,5460,144422,95173.0,17430967.0
2017-06-23,5460,5600,5460,5550,146024,96742.0,17430967.0
2017-06-26,5580,5610,5490,5500,154102,95870.0,17430967.0
2017-06-27,5520,5640,5290,5360,328518,93430.0,17430967.0
2017-06-28,5340,5390,5150,5180,281809,90292.0,17430967.0
2017-06-29,5180,5250,5160,5200,105246,90641.0,17430967.0
2017-06-30,5130,5320,5130,5310,90382,92558.0,17430967.0
2017-07-03,5320,5320,5200,5210,97080,90815.0,17430967.0
2017-07-04,5200,5300,5150,5220,107954,90990.0,17430967.0
2017-07-05,5220,5330,5150,5330,92376,92907.0,17430967.0
2017-07-06,5370,5390,5270,5300,170111,92384.0,17430967.0
2017-07-07,5300,5330,5200,5270,61364,91861.0,17430967.0
2017-07-10,5300,5300,5180,5220,63269,90990.0,17430967.0
2017-07-11,5220,5240,5100,5170,84841,90118.0,17430967.0
2017-07-12,5140,5290,5100,5130,78775,89421.0,17430967.0
2017-07-13,5060,5120,4930,4995,214016,87068.0,17430967.0
2017-07-14,4990,5050,4910,4935,114900,86022.0,17430967.0
2017-07-17,4955,4985,4915,4980,66660,86806.0,17430967.0
2017-07-18,4955,5020,4940,4980,45923,86806.0,17430967.0
2017-07-19,5020,5260,4960,5230,354802,91164.0,17430967.0
2017-07-20,5190,5250,5130,5150,106934,89769.0,17430967.0
2017-07-21,5160,5300,5120,5300,297821,92384.0,17430967.0
2017-07-24,5410,5430,5040,5040,377512,87852.0,17430967.0
2017-07-25,5040,5130,5020,5090,95092,88724.0,17430967.0
2017-07-26,5100,5180,4985,5010,129022,87329.0,17430967.0
2017-07-27,5000,5050,4920,4960,142692,86458.0,17430967.0
2017-07-28,4940,5020,4900,5020,148523,87503.0,17430967.0
2017-07-31,4900,4970,4770,4790,128143,83494.0,17430967.0
2017-08-01,4770,4920,4770,4825,53251,84104.0,17430967.0
2017-08-02,4825,4960,4825,4960,57895,86458.0,17430967.0
2017-08-03,4965,4970,4850,4850,85660,84540.0,17430967.0
2017-08-04,4850,5170,4850,4915,158186,85673.0,17430967.0
2017-08-07,4920,4990,4880,4960,46617,86458.0,17430967.0
2017-08-08,4960,5020,4900,5000,68971,87155.0,17430967.0
2017-08-09,4945,5050,4905,4970,52897,86632.0,17430967.0
2017-08-10,4980,5070,4870,5000,116935,87155.0,17430967.0
2017-08-11,4900,4985,4810,4865,85974,84802.0,17430967.0
2017-08-14,4855,4910,4725,4725,94464,82361.0,17430967.0
2017-08-16,4710,4865,4710,4850,77361,84540.0,17430967.0
2017-08-17,4800,4875,4745,4835,66977,84279.0,17430967.0
2017-08-18,4800,4850,4790,4810,47581,83843.0,17430967.0
2017-08-21,4815,4900,4815,4855,52102,84627.0,17430967.0
2017-08-22,4860,4905,4825,4880,28434,85063.0,17430967.0
2017-08-23,4890,4950,4860,4890,46909,85237.0,17430967.0
2017-08-24,4860,5010,4860,5000,72394,87155.0,17430967.0
2017-08-25,5020,5070,4970,5000,69592,87155.0,17430967.0
2017-08-28,4960,5080,4950,5030,81186,87678.0,17430967.0
2017-08-29,5030,5090,4990,5060,71924,88201.0,17430967.0
2017-08-30,5070,5090,5000,5090,59273,88724.0,17430967.0
2017-08-31,5090,5100,4970,5020,80519,87503.0,17430967.0
2017-09-01,5030,5100,5000,5030,51118,87678.0,17430967.0
2017-09-04,4860,4960,4850,4880,69427,85063.0,17430967.0
2017-09-05,4900,4960,4850,4955,64971,86370.0,17430967.0
2017-09-06,5000,5230,4955,5220,281878,90990.0,17430967.0
2017-09-07,5260,5260,5170,5230,149533,91164.0,17430967.0
2017-09-08,5250,5250,5130,5150,76729,89769.0,17430967.0
2017-09-11,5110,5160,4920,4920,197399,85760.0,17430967.0
2017-09-12,4890,4990,4885,4950,83701,86283.0,17430967.0
2017-09-13,4950,5030,4820,4870,99858,84889.0,17430967.0
2017-09-14,4845,4965,4845,4950,52006,86283.0,17430967.0
2017-09-15,4970,4970,4855,4860,67274,84714.0,17430967.0
2017-09-18,4860,4960,4860,4920,53130,85760.0,17430967.0
2017-09-19,4880,4920,4835,4860,54496,84714.0,17430967.0
2017-09-20,4905,5030,4860,4950,124018,86283.0,17430967.0
2017-09-21,5000,5000,4860,4860,77922,84714.0,17430967.0
2017-09-22,4835,4905,4670,4700,136865,81926.0,17430967.0
2017-09-25,4670,4750,4400,4455,213419,77655.0,17430967.0
2017-09-26,4210,4485,4210,4450,76823,77568.0,17430967.0
2017-09-27,4450,4635,4445,4600,52552,80182.0,17430967.0
2017-09-28,4610,4690,4545,4570,23056,79660.0,17430967.0
2017-09-29,4570,4745,4570,4650,26013,81054.0,17430967.0
2017-10-10,4650,4700,4450,4520,75813,78788.0,17430967.0
2017-10-11,4480,4565,4480,4520,39464,78788.0,17430967.0
2017-10-12,4505,4570,4490,4515,26814,78701.0,17430967.0
2017-10-13,4495,4570,4470,4480,51558,78091.0,17430967.0
2017-10-16,4480,4925,4445,4660,419631,81228.0,17430967.0
2017-10-17,4660,4700,4555,4640,115266,80880.0,17430967.0
2017-10-18,4615,4640,4400,4480,70001,78091.0,17430967.0
2017-10-19,4460,4525,4450,4500,44315,78439.0,17430967.0
2017-10-20,4540,4575,4475,4505,31336,78527.0,17430967.0
2017-10-23,4505,4545,4480,4525,30862,78875.0,17430967.0
2017-10-24,4495,4570,4495,4550,34863,79311.0,17430967.0
2017-10-25,4595,4750,4590,4650,124738,81054.0,17430967.0
2017-10-26,4650,4825,4610,4795,163206,83581.0,17430967.0
2017-10-27,4900,4975,4790,4895,257766,85325.0,17430967.0
2017-10-30,4960,5100,4830,5000,312596,87155.0,17430967.0
2017-10-31,5010,5150,4965,5010,120885,87329.0,17430967.0
2017-11-01,5040,5040,4875,4910,107811,85586.0,17430967.0
2017-11-02,4960,4960,4850,4890,55253,85237.0,17430967.0
2017-11-03,4970,5040,4875,5010,105130,87329.0,17430967.0
2017-11-06,4970,5050,4920,5050,72313,88026.0,17430967.0
2017-11-07,5050,5050,4945,5000,57396,87155.0,17430967.0
2017-11-08,5000,5090,4935,4970,156964,86632.0,17430967.0
2017-11-09,5050,5240,4995,5040,326475,87852.0,17430967.0
2017-11-10,5080,5090,4985,5000,109078,87155.0,17430967.0
2017-11-13,5030,5230,5020,5130,255335,89421.0,17430967.0
2017-11-14,5150,5210,5040,5190,204862,90467.0,17430967.0
2017-11-15,5360,5480,5200,5260,578853,91687.0,17430967.0
2017-11-16,5260,5330,5120,5270,156754,91861.0,17430967.0
2017-11-17,5300,5450,5260,5380,310434,93779.0,17430967.0
2017-11-20,5400,5740,5330,5700,723695,99357.0,17430967.0
2017-11-21,5740,5740,5490,5490,401285,95696.0,17430967.0
2017-11-22,5550,5580,5280,5350,310747,93256.0,17430967.0
2017-11-23,5350,5500,5270,5360,224971,93430.0,17430967.0
2017-11-24,5370,5660,5370,5510,426433,96045.0,17430967.0
2017-11-27,5540,5590,5470,5540,227833,96568.0,17430967.0
2017-11-28,5570,5630,5450,5450,261910,94999.0,17430967.0
2017-11-29,5480,5600,5450,5590,245873,97439.0,17430967.0
2017-11-30,5580,5580,5060,5080,552172,88549.0,17430967.0
2017-12-01,5040,5230,4980,5130,334629,89421.0,17430967.0
2017-12-04,5110,5340,5060,5150,309149,89769.0,17430967.0
2017-12-05,5100,5180,5050,5100,189508,90248.0,17695692.0
2017-12-06,5190,5190,4950,5010,227856,88655.0,17695692.0
2017-12-07,5010,5040,4915,4955,180123,87682.0,17695692.0
2017-12-08,4955,5070,4900,4900,158680,86709.0,17695692.0
2017-12-11,4880,5010,4815,4975,137426,88036.0,17695692.0
2017-12-12,5010,5010,4920,4950,70679,87594.0,17695692.0
2017-12-13,4955,5010,4900,4930,70893,87240.0,17695692.0
2017-12-14,4935,4950,4900,4900,90487,86709.0,17695692.0
2017-12-15,4910,4955,4900,4910,75870,86886.0,17695692.0
2017-12-18,4930,5060,4900,5010,174043,88655.0,17695692.0
2017-12-19,4970,5010,4810,4850,133172,85824.0,17695692.0
2017-12-20,4850,4875,4660,4680,135485,82816.0,17695692.0
2017-12-21,4640,4730,4550,4580,128215,81046.0,17695692.0
2017-12-22,4500,4665,4500,4640,62004,82108.0,17695692.0
2017-12-26,4640,4700,4640,4695,61166,83081.0,17695692.0
2017-12-27,4665,4740,4650,4675,26371,82727.0,17695692.0
2017-12-28,4650,4750,4650,4660,38298,82462.0,17695692.0
2018-01-02,4665,4830,4665,4830,53380,85470.0,17695692.0
2018-01-03,4900,4945,4770,4810,83420,85116.0,17695692.0
2018-01-04,4820,4845,4685,4685,92882,82904.0,17695692.0
2018-01-05,4685,4795,4685,4760,55974,84231.0,17695692.0
2018-01-08,4760,4850,4760,4800,126540,84939.0,17695692.0
2018-01-09,4850,4925,4775,4815,129565,85205.0,17695692.0
2018-01-10,4875,4875,4740,4790,76151,84762.0,17695692.0
2018-01-11,4850,4850,4750,4840,74033,85647.0,17695692.0
2018-01-12,4840,4855,4745,4760,88826,84231.0,17695692.0
2018-01-15,4750,4785,4650,4735,98522,83789.0,17695692.0
2018-01-16,4750,5070,4715,5030,468440,89009.0,17695692.0
2018-01-17,5060,5060,4950,4980,219843,88125.0,17695692.0
2018-01-18,5230,5230,5100,5110,551255,90425.0,17695692.0
2018-01-19,5130,5330,5100,5160,305823,91310.0,17695692.0
2018-01-22,5160,5240,5060,5120,160532,90602.0,17695692.0
2018-01-23,5110,5380,5020,5310,734898,93964.0,17695692.0
2018-01-24,5450,5570,5230,5270,369548,93256.0,17695692.0
2018-01-25,5280,5380,5120,5220,246952,92372.0,17695692.0
2018-01-26,5270,5450,5170,5370,388120,95026.0,17695692.0
2018-01-29,5390,5440,5320,5320,267999,94141.0,17695692.0
2018-01-30,5270,5300,5150,5200,222746,92018.0,17695692.0
2018-01-31,5170,6000,5170,5600,3766761,99096.0,17695692.0
2018-02-01,5650,5720,5420,5600,772344,99714.0,17805994.0
2018-02-02,5600,5610,5200,5300,502870,94372.0,17805994.0
2018-02-05,5110,5900,5110,5340,1393512,95084.0,17805994.0
2018-02-06,5100,5300,5020,5270,538867,93838.0,17805994.0
2018-02-07,5350,6720,5300,6360,15395130,113246.0,17805994.0
2018-02-08,6200,6410,6000,6280,3086930,111822.0,17805994.0
2018-02-09,6180,7070,6110,6340,8516080,112890.0,17805994.0
2018-02-12,6590,6770,6370,6590,3462181,117778.0,17872175.0
2018-02-13,6620,6710,6050,6060,1684432,108305.0,17872175.0
2018-02-14,6100,6680,6100,6190,2390222,110629.0,17872175.0
2018-02-19,6250,6350,6100,6350,655134,113488.0,17872175.0
2018-02-20,6320,6560,6230,6360,1385454,113667.0,17872175.0
2018-02-21,6410,6490,6320,6400,515444,114382.0,17872175.0
2018-02-22,6490,6630,6300,6350,783338,114161.0,17978065.0
2018-02-23,6400,6500,6090,6150,656966,110565.0,17978065.0
2018-02-26,6200,6500,6110,6480,970120,116498.0,17978065.0
2018-02-27,6650,6720,6240,6270,1684894,112722.0,17978065.0
2018-02-28,6290,6410,6090,6110,530672,109846.0,17978065.0
2018-03-02,6060,6260,5930,6110,521089,110978.0,18163371.0
2018-03-05,6110,6230,6000,6010,303301,109162.0,18163371.0
2018-03-06,6100,6490,5960,6490,962283,117880.0,18163371.0
2018-03-07,6600,6660,6300,6450,877103,117154.0,18163371.0
2018-03-08,6560,6610,6340,6600,526957,119878.0,18163371.0
2018-03-09,6610,6780,6490,6490,1088778,117880.0,18163371.0
2018-03-12,6540,6570,6370,6380,477578,116727.0,18295733.0
2018-03-13,6450,6470,6230,6310,548685,115446.0,18295733.0
2018-03-14,6300,6340,6190,6260,306327,114531.0,18295733.0
2018-03-15,6300,6830,6240,6550,2342968,119837.0,18295733.0
2018-03-16,6540,6670,6430,6660,700263,121850.0,18295733.0
2018-03-19,6680,6690,6320,6410,569720,117276.0,18295733.0
2018-03-20,6290,6510,6270,6450,348043,118007.0,18295733.0
2018-03-21,6490,6890,6440,6600,1719955,120752.0,18295733.0
2018-03-22,6630,6920,6520,6600,1304248,120752.0,18295733.0
2018-03-23,6310,6540,6070,6160,668344,112702.0,18295733.0
2018-03-26,6100,6220,5840,6140,457729,112336.0,18295733.0
2018-03-27,6230,6440,6220,6380,324470,116727.0,18295733.0
2018-03-28,6250,6550,6240,6460,373249,118190.0,18295733.0
2018-03-29,6480,6550,6350,6450,241519,118007.0,18295733.0
2018-03-30,6510,6840,6480,6830,1120850,124960.0,18295733.0
2018-04-02,7010,7490,6780,7090,4357304,129717.0,18295733.0
2018-04-03,6970,7190,6830,7120,965661,130266.0,18295733.0
2018-04-04,7430,7430,6640,6780,1900516,124045.0,18295733.0
2018-04-05,6850,6910,6510,6540,750566,119654.0,18295733.0
2018-04-06,6550,6720,6470,6570,438413,120203.0,18295733.0
2018-04-09,6500,6530,6320,6420,554122,117459.0,18295733.0
2018-04-10,6430,6460,6180,6340,511497,115995.0,18295733.0
2018-04-11,6370,6590,6350,6430,502279,118067.0,18361914.0
2018-04-12,6510,6590,6300,6300,426021,115680.0,18361914.0
2018-04-13,6270,6490,6200,6390,358568,117333.0,18361914.0
2018-04-16,6400,6740,6350,6700,980011,125390.0,18714880.0
2018-04-17,6710,6780,6560,6620,564650,123893.0,18714880.0
2018-04-18,6640,6770,6410,6550,664034,122582.0,18714880.0
2018-04-19,6500,6550,6330,6420,493864,120858.0,18825181.0
2018-04-20,6400,6520,6310,6450,249298,121422.0,18825181.0
2018-04-23,6360,6450,6100,6150,543921,115775.0,18825181.0
2018-04-24,6130,6290,6090,6140,266999,115587.0,18825181.0
2018-04-25,6080,6200,5850,5890,421511,110880.0,18825181.0
2018-04-26,5940,6100,5910,5980,194199,112575.0,18825181.0
2018-04-27,5980,6030,5930,6030,131244,113516.0,18825181.0
2018-04-30,6050,6050,5720,5800,364083,109186.0,18825181.0
2018-05-02,5730,5860,5530,5800,404633,109186.0,18825181.0
2018-05-03,6010,6570,5800,5800,1804200,109186.0,18825181.0
2018-05-04,5840,5910,5750,5810,495403,111399.0,19173735.0
2018-05-08,5810,5840,5420,5450,550197,104497.0,19173735.0
2018-05-09,5450,5550,5210,5440,464957,104305.0,19173735.0
2018-05-10,5550,5560,5410,5500,139001,105456.0,19173735.0
2018-05-11,5620,5680,5530,5600,170053,107373.0,19173735.0
2018-05-14,5590,5600,5370,5400,222898,103538.0,19173735.0
2018-05-15,5370,5460,5220,5380,268293,103155.0,19173735.0
2018-05-16,5350,5410,5240,5240,187514,100470.0,19173735.0
2018-05-17,5300,5340,5220,5230,146626,100279.0,19173735.0
2018-05-18,5210,5480,5210,5480,156100,105072.0,19173735.0
2018-05-21,5460,5570,5350,5420,168494,103922.0,19173735.0
2018-05-23,5390,5470,5360,5410,131323,103730.0,19173735.0
2018-05-24,5370,5590,5370,5500,156112,105456.0,19173735.0
2018-05-25,5440,5440,5290,5350,147958,102579.0,19173735.0
2018-05-28,5350,5550,5270,5450,168376,104497.0,19173735.0
2018-05-29,5450,5650,5450,5570,245721,106798.0,19173735.0
2018-05-30,5580,5630,5480,5500,160752,105456.0,19173735.0
2018-05-31,5520,5750,5510,5730,321074,109866.0,19173735.0
2018-06-01,5730,5890,5710,5740,284458,110057.0,19173735.0
2018-06-04,5880,5880,5770,5770,254446,110632.0,19173735.0
2018-06-05,5820,5890,5740,5760,169541,110441.0,19173735.0
2018-06-07,5770,5910,5770,5880,186943,112742.0,19173735.0
2018-06-08,5880,5930,5790,5790,134779,111016.0,19173735.0
2018-06-11,5790,5940,5530,5730,222375,109866.0,19173735.0
2018-06-12,5660,5720,5400,5530,207897,106031.0,19173735.0
2018-06-14,5540,5660,5450,5530,118536,106031.0,19173735.0
2018-06-15,5550,5680,5540,5560,120481,106606.0,19173735.0
2018-06-18,5590,5610,5340,5350,160864,102579.0,19173735.0
2018-06-19,5350,5430,5250,5270,152639,101046.0,19173735.0
2018-06-20,5150,5390,5130,5310,81698,101813.0,19173735.0
2018-06-21,5320,5480,5210,5400,178069,103538.0,19173735.0
2018-06-22,5440,5440,5290,5350,100540,102579.0,19173735.0
2018-06-25,5340,5440,5250,5390,72287,103346.0,19173735.0
2018-06-26,5390,5690,5320,5620,126756,107756.0,19173735.0
2018-06-27,5620,5840,5560,5610,171339,107565.0,19173735.0
