와이솔(122990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-10-22,14097,14097,13443,13663,538263,281315.0,17918184.0
2015-10-23,13792,13835,13487,13750,343593,283107.0,17918184.0
2015-10-26,13704,14097,13531,13924,360103,286691.0,17918184.0
2015-10-27,13792,13835,13487,13619,360549,280420.0,17918184.0
2015-10-28,13661,14009,13313,13488,385781,277732.0,17918184.0
2015-10-29,13531,14227,13531,13793,726975,284003.0,17918184.0
2015-10-30,13835,14097,13487,14097,438076,290275.0,17918184.0
2015-11-02,13922,14097,13748,13924,318350,286691.0,17918184.0
2015-11-03,14009,14097,13748,14011,249083,288483.0,17918184.0
2015-11-04,14009,14009,13574,13619,375344,280420.0,17918184.0
2015-11-05,13617,13922,13487,13707,288065,282211.0,17918184.0
2015-11-06,13617,13704,13226,13358,443484,275044.0,17918184.0
2015-11-09,13531,13574,13226,13227,267594,272356.0,17918184.0
2015-11-10,13052,13313,12443,13010,568412,267877.0,17918184.0
2015-11-11,13095,13443,13009,13097,330936,269669.0,17918184.0
2015-11-12,13356,13922,13313,13532,708468,278628.0,17918184.0
2015-11-13,13269,13356,12966,13141,238641,270565.0,17918184.0
2015-11-16,12791,12878,12530,12661,342765,261510.0,17973184.0
2015-11-17,12878,13400,12878,13358,293364,275888.0,17973184.0
2015-11-18,13356,13531,13095,13097,166350,270496.0,17973184.0
2015-11-19,13313,13792,13226,13663,291935,282179.0,17973184.0
2015-11-20,13617,13617,13443,13488,173960,278584.0,17973184.0
2015-11-23,13661,13661,13009,13097,294600,270496.0,17973184.0
2015-11-24,13009,13269,12922,13010,158190,268699.0,17973184.0
2015-11-25,13182,13313,12878,13010,169038,268699.0,17973184.0
2015-11-26,13009,13182,12922,13010,167377,268699.0,17973184.0
2015-11-27,13009,13138,12835,12880,149746,266003.0,17973184.0
2015-11-30,12791,12835,12312,12618,353311,260611.0,17973184.0
2015-12-01,12617,13052,12617,13010,249383,268699.0,17973184.0
2015-12-02,13138,13356,13009,13141,310531,271395.0,17973184.0
2015-12-03,13052,13226,12791,12880,174806,266003.0,17973184.0
2015-12-04,12705,13748,12661,13750,731787,283976.0,17973184.0
2015-12-07,13965,14314,13792,14011,596153,289368.0,17973184.0
2015-12-08,14097,14140,13704,14097,309112,291166.0,17973184.0
2015-12-09,14053,14488,13965,14141,364450,292064.0,17973184.0
2015-12-10,14183,14706,14183,14533,686429,300152.0,17973184.0
2015-12-11,14706,14706,14270,14402,329763,297456.0,17973184.0
2015-12-14,14097,14183,13313,13402,523744,276787.0,17973184.0
2015-12-15,13617,14009,13531,13881,423968,286672.0,17973184.0
2015-12-16,14009,14097,13792,13793,224137,284875.0,17973184.0
2015-12-17,13879,14053,13704,13881,223442,286672.0,17973184.0
2015-12-18,13704,14183,13704,14011,239981,289368.0,17973184.0
2015-12-21,13922,13965,13574,13837,361871,285774.0,17973184.0
2015-12-22,14140,14706,13792,14707,964296,303747.0,17973184.0
2015-12-23,14749,14924,14314,14402,607085,297456.0,17973184.0
2015-12-24,14488,14619,14358,14445,288978,298355.0,17973184.0
2015-12-28,14531,14531,14053,14097,343985,291166.0,17973184.0
2015-12-29,14234,14689,14143,14326,279778,282964.0,18023184.0
2015-12-30,14462,14599,14143,14326,226609,282964.0,18023184.0
2016-01-04,13869,14553,13686,14326,714615,282964.0,18023184.0
2016-01-05,14234,14553,14143,14143,363902,279359.0,18023184.0
2016-01-06,14234,14599,13549,13596,556313,268545.0,18023184.0
2016-01-07,13549,13732,12956,13140,474328,259534.0,18023184.0
2016-01-08,12729,13367,12637,13185,407068,260435.0,18023184.0
2016-01-11,13275,13595,12956,13367,318488,264040.0,18023184.0
2016-01-12,13504,13778,13458,13505,219716,266743.0,18023184.0
2016-01-13,13595,13686,13138,13185,375646,260435.0,18023184.0
2016-01-14,12865,13321,12819,13048,278700,257732.0,18023184.0
2016-01-15,13275,13275,12683,12683,247543,250522.0,18023184.0
2016-01-18,12454,12683,12089,12638,394526,267655.0,19325267.0
2016-01-19,12637,12637,12181,12501,210845,264756.0,19325267.0
2016-01-20,12683,13048,12408,12592,452193,266689.0,19325267.0
2016-01-21,12637,12683,12181,12273,218283,259925.0,19325267.0
2016-01-22,12683,13138,12454,13094,399329,277318.0,19325267.0
2016-01-25,13230,13413,12956,13185,296070,279250.0,19325267.0
2016-01-26,13138,13184,12683,12820,166027,271520.0,19325267.0
2016-01-27,12956,12956,12318,12410,284589,262824.0,19325267.0
2016-01-28,12318,12729,12318,12456,166690,263790.0,19325267.0
2016-01-29,12546,13138,12500,13048,358981,276351.0,19325267.0
2016-02-01,13138,13184,12773,12866,163533,272486.0,19325267.0
2016-02-02,13002,13230,12865,13185,153073,279250.0,19325267.0
2016-02-03,13184,14143,13093,14007,772854,296643.0,19325267.0
2016-02-04,14234,14599,14097,14417,865124,305339.0,19325267.0
2016-02-05,14416,14507,13960,14280,273843,302440.0,19325267.0
2016-02-11,13823,13960,13138,13870,473425,293744.0,19325267.0
2016-02-12,13686,14097,13230,13277,711295,281183.0,19325267.0
2016-02-15,13686,13869,13275,13642,310142,288913.0,19325267.0
2016-02-16,13732,14280,13458,14143,470102,299542.0,19325267.0
2016-02-17,14143,14188,13823,13961,197700,295677.0,19325267.0
2016-02-18,14143,14370,13869,14097,293747,298575.0,19325267.0
2016-02-19,13960,14462,13914,14326,338411,303407.0,19325267.0
2016-02-22,14507,14507,14143,14326,244558,303407.0,19325267.0
2016-02-23,14370,14553,14051,14053,181170,297609.0,19325267.0
2016-02-24,13960,14462,13914,14234,291322,301474.0,19325267.0
2016-02-25,14234,14462,14188,14234,204712,301474.0,19325267.0
2016-02-26,14324,14416,14097,14143,210771,299542.0,19325267.0
2016-02-29,14143,14462,13960,14326,179760,303407.0,19325267.0
2016-03-02,14462,14781,14370,14463,271498,306305.0,19325267.0
2016-03-03,14462,14553,14051,14143,262574,299542.0,19325267.0
2016-03-04,14234,14370,14143,14326,138913,303407.0,19325267.0
2016-03-07,14370,14416,13778,13915,266260,294710.0,19325267.0
2016-03-08,13778,14143,13778,14007,133866,296643.0,19325267.0
2016-03-09,13869,14051,13869,14053,100181,297609.0,19325267.0
2016-03-10,14051,14097,13823,13870,96063,293744.0,19325267.0
2016-03-11,13914,14097,13549,14097,194680,298575.0,19325267.0
2016-03-14,14143,14234,13914,14007,116276,296643.0,19325267.0
2016-03-15,14005,14097,13686,13688,167041,289879.0,19325267.0
2016-03-16,13823,14234,13640,14234,206354,301474.0,19325267.0
2016-03-17,14234,14416,14051,14143,165714,299542.0,19325267.0
2016-03-18,14188,14689,14188,14508,506123,307272.0,19325267.0
2016-03-21,14599,14599,14370,14508,141992,307272.0,19325267.0
2016-03-22,14689,14918,14416,14599,375286,309204.0,19325267.0
2016-03-23,14689,14735,14462,14599,204603,309204.0,19325267.0
2016-03-24,14645,15010,14507,14554,418911,308238.0,19325267.0
2016-03-25,14645,14689,14370,14645,182698,310171.0,19325267.0
2016-03-28,14781,14827,14507,14508,312915,307272.0,19325267.0
2016-03-29,14462,14645,14279,14372,286456,304373.0,19325267.0
2016-03-30,14553,15192,14462,15193,673215,321766.0,19325267.0
2016-03-31,15192,15420,15010,15284,390560,323698.0,19325267.0
2016-04-01,15237,15329,14781,14828,906365,314036.0,19325267.0
2016-04-04,14872,15055,14781,14919,201577,315968.0,19325267.0
2016-04-05,14872,14872,14599,14782,186485,313069.0,19325267.0
2016-04-06,14827,14918,14599,14691,140149,311137.0,19325267.0
2016-04-07,14689,15055,14599,14919,197020,315968.0,19325267.0
2016-04-08,15329,15602,14827,14964,859442,316934.0,19325267.0
2016-04-11,14872,15375,14735,15375,363216,325631.0,19325267.0
2016-04-12,15375,15511,15192,15375,268480,325631.0,19325267.0
2016-04-14,15465,15465,15100,15238,199033,322732.0,19325267.0
2016-04-15,15237,15329,15100,15238,103066,322732.0,19325267.0
2016-04-18,15237,15237,14645,14782,304766,313069.0,19325267.0
2016-04-19,14827,15329,14735,15193,230762,321766.0,19325267.0
2016-04-20,15100,15375,14872,15284,222011,339460.0,20266254.0
2016-04-21,15283,16104,15237,15694,1006759,348580.0,20266254.0
2016-04-22,15921,15921,15602,15786,244484,350606.0,20266254.0
2016-04-25,15830,15830,15465,15467,202705,343513.0,20266254.0
2016-04-26,15465,15557,14964,15238,251860,338446.0,20266254.0
2016-04-27,15283,15329,14645,14645,426753,325273.0,20266254.0
2016-04-28,14689,15283,14645,15238,470184,338446.0,20266254.0
2016-04-29,15329,15329,14964,15056,219934,334393.0,20266254.0
2016-05-02,15010,15055,14553,14645,309723,325273.0,20266254.0
2016-05-03,14689,14872,14553,14691,240555,326287.0,20266254.0
2016-05-04,14645,15055,14599,14873,213346,330340.0,20266254.0
2016-05-09,14918,14964,14143,14280,198987,317167.0,20266254.0
2016-05-10,14234,14553,14234,14417,87300,320207.0,20266254.0
2016-05-11,14507,14689,14279,14326,118291,318180.0,20266254.0
2016-05-12,14370,14462,14188,14417,89187,320207.0,20266254.0
2016-05-13,14370,14416,13869,13961,260998,310074.0,20266254.0
2016-05-16,13914,14234,13778,14189,101085,315140.0,20266254.0
2016-05-17,14279,14324,13823,14053,132197,312100.0,20266254.0
2016-05-18,14051,14051,13504,13642,239859,302980.0,20266254.0
2016-05-19,13504,13732,13413,13642,158331,302980.0,20266254.0
2016-05-20,13640,13686,13413,13505,135100,299941.0,20266254.0
2016-05-23,13869,13914,13640,13732,112011,305007.0,20266254.0
2016-05-24,13732,14051,13640,13870,166382,308047.0,20266254.0
2016-05-25,13914,14005,13732,13778,138449,306020.0,20266254.0
2016-05-26,13778,14051,13778,14053,135545,312100.0,20266254.0
2016-05-27,14097,14097,13823,14007,130353,311087.0,20266254.0
2016-05-30,14051,14051,13595,13596,180395,301967.0,20266254.0
2016-05-31,13504,13732,13458,13688,70788,303994.0,20266254.0
2016-06-01,13823,13960,13686,13778,89740,306020.0,20266254.0
2016-06-02,13732,13732,13002,13367,502626,296901.0,20266254.0
2016-06-03,13230,13321,12819,12912,313243,286767.0,20266254.0
2016-06-07,12956,13048,12591,12820,303047,284741.0,20266254.0
2016-06-08,12773,12910,12500,12729,242707,282714.0,20266254.0
2016-06-09,12773,13093,12729,13048,220467,289807.0,20266254.0
2016-06-10,13002,13230,12729,12820,193961,284741.0,20266254.0
2016-06-13,12729,12773,12454,12592,187472,279674.0,20266254.0
2016-06-14,12683,12910,12546,12638,183919,280688.0,20266254.0
2016-06-15,12683,12729,12454,12638,153333,280688.0,20266254.0
2016-06-16,12683,12683,12226,12273,192099,272581.0,20266254.0
2016-06-17,12272,12546,12226,12364,148665,274608.0,20266254.0
2016-06-20,12500,12865,12408,12866,212289,285754.0,20266254.0
2016-06-21,12956,12956,12637,12866,194107,285754.0,20266254.0
2016-06-22,12819,12956,12637,12957,116621,287781.0,20266254.0
2016-06-23,12865,13002,12637,12775,130670,283728.0,20266254.0
2016-06-24,12910,13093,12181,12501,546145,277648.0,20266254.0
2016-06-27,12135,12729,12089,12592,228308,279674.0,20266254.0
2016-06-28,12500,12956,12500,12820,287403,284741.0,20266254.0
2016-06-29,12865,13458,12819,13459,406340,298927.0,20266254.0
2016-06-30,13595,13595,13048,13367,302000,296901.0,20266254.0
2016-07-01,13413,13458,13138,13277,161506,294874.0,20266254.0
2016-07-04,13321,13367,13048,13277,136605,294874.0,20266254.0
2016-07-05,13275,13275,12956,13002,145918,288794.0,20266254.0
2016-07-06,12910,13002,12591,12729,245769,282714.0,20266254.0
2016-07-07,12819,13093,12683,13002,168633,288794.0,20266254.0
2016-07-08,12956,13138,12729,12729,231821,282714.0,20266254.0
2016-07-11,12910,13002,12773,12820,131219,284741.0,20266254.0
2016-07-12,12865,13184,12819,13185,208486,292847.0,20266254.0
2016-07-13,13458,14234,13367,14143,1268692,314127.0,20266254.0
2016-07-14,14097,14462,13960,14463,802794,321220.0,20266254.0
2016-07-15,14370,14507,14143,14326,359956,318180.0,20266254.0
2016-07-18,14416,14416,14097,14326,223184,318180.0,20266254.0
2016-07-19,14280,14689,14188,14463,398797,321220.0,20266254.0
2016-07-20,14462,14553,14280,14463,204552,321220.0,20266254.0
2016-07-21,14645,14964,14416,14463,359767,321220.0,20266254.0
2016-07-22,14507,14735,14370,14508,192546,322233.0,20266254.0
2016-07-25,14599,14645,14324,14372,117054,319194.0,20266254.0
2016-07-26,14370,14553,14234,14417,161438,320207.0,20266254.0
2016-07-27,14553,14872,14324,14372,337903,319194.0,20266254.0
2016-07-28,14370,14416,14005,14053,306550,312100.0,20266254.0
2016-07-29,13640,14143,13504,13824,844238,307034.0,20266254.0
2016-08-01,14051,14507,13960,14417,541937,320207.0,20266254.0
2016-08-02,14416,14553,14051,14143,307647,314127.0,20266254.0
2016-08-03,14051,14051,13595,13778,303327,306020.0,20266254.0
2016-08-04,13823,13960,13504,13505,301388,299941.0,20266254.0
2016-08-05,13549,13595,13093,13367,469159,296901.0,20266254.0
2016-08-08,13367,13504,13184,13367,236852,296901.0,20266254.0
2016-08-09,13321,13549,13230,13550,193718,300954.0,20266254.0
2016-08-10,13640,13640,13321,13367,272340,296901.0,20266254.0
2016-08-11,13275,13321,12773,12775,560976,283728.0,20266254.0
2016-08-12,12819,13138,12683,12866,277623,285754.0,20266254.0
2016-08-16,12865,12910,12637,12638,318070,280688.0,20266254.0
2016-08-17,12591,12591,12226,12318,412633,273594.0,20266254.0
2016-08-18,12318,12910,12318,12820,301702,284741.0,20266254.0
2016-08-19,12729,12819,12546,12729,181450,282714.0,20266254.0
2016-08-22,13048,13048,12408,12501,182913,277648.0,20266254.0
2016-08-23,12500,12729,12408,12592,136781,279674.0,20266254.0
2016-08-24,12729,12819,12546,12775,121599,283728.0,20266254.0
2016-08-25,12591,12729,12408,12456,144376,276634.0,20266254.0
2016-08-26,12363,12454,12226,12273,168783,272581.0,20266254.0
2016-08-29,12318,12408,11953,12181,178063,270554.0,20266254.0
2016-08-30,12318,12500,12226,12318,86412,273594.0,20266254.0
2016-08-31,12318,12546,12089,12364,167201,274608.0,20266254.0
2016-09-01,12500,12500,12089,12181,139062,270554.0,20266254.0
2016-09-02,12181,12181,11907,12045,159985,267515.0,20266254.0
2016-09-05,12226,12546,12135,12456,193150,276634.0,20266254.0
2016-09-06,12500,12546,12226,12456,132205,276634.0,20266254.0
2016-09-07,12454,12591,12181,12456,247268,276634.0,20266254.0
2016-09-08,12454,12637,12135,12136,218852,269541.0,20266254.0
2016-09-09,12089,12135,11861,11908,181379,264475.0,20266254.0
2016-09-12,11542,11724,10903,10995,502334,244208.0,20266254.0
2016-09-13,11177,11314,10767,10950,328118,243195.0,20266254.0
2016-09-19,11086,11314,10994,11269,131350,250288.0,20266254.0
2016-09-20,11496,11861,11496,11771,226533,261435.0,20266254.0
2016-09-21,11953,11953,11724,11908,121041,264475.0,20266254.0
2016-09-22,11998,12089,11907,11999,173337,266501.0,20266254.0
2016-09-23,11998,12043,11816,11999,82878,266501.0,20266254.0
2016-09-26,11998,12043,11542,11726,193130,260421.0,20266254.0
2016-09-27,11678,11816,11496,11816,100652,262448.0,20266254.0
2016-09-28,11861,11861,11542,11680,144245,259408.0,20266254.0
2016-09-29,11770,11953,11633,11862,166620,263461.0,20266254.0
2016-09-30,11770,12089,11724,12045,127064,267515.0,20266254.0
2016-10-04,11998,12454,11953,12364,275299,274608.0,20266254.0
2016-10-05,12546,12637,12272,12501,251220,277648.0,20266254.0
2016-10-06,12500,12591,12363,12410,140986,275621.0,20266254.0
2016-10-07,12363,12454,12226,12456,132666,276634.0,20266254.0
2016-10-10,12318,12318,11724,11816,334186,262448.0,20266254.0
2016-10-11,11633,11678,11268,11361,332021,252315.0,20266254.0
2016-10-12,11132,11405,11086,11405,182022,253328.0,20266254.0
2016-10-13,11496,11724,11405,11497,146494,255355.0,20266254.0
2016-10-14,11587,12226,11542,12136,211468,269541.0,20266254.0
2016-10-17,12272,12318,11998,11999,114538,266501.0,20266254.0
2016-10-18,11998,12272,11907,12045,110851,267515.0,20266254.0
2016-10-19,12135,12135,11907,12045,93338,267515.0,20266254.0
2016-10-20,12043,12181,11953,12091,67647,268528.0,20266254.0
2016-10-21,12226,12226,11998,11999,85332,266501.0,20266254.0
2016-10-24,12043,12363,11998,12227,115116,271568.0,20266254.0
2016-10-25,12272,12272,11907,12091,142402,268528.0,20266254.0
2016-10-26,12089,12135,11724,11862,114814,263461.0,20266254.0
2016-10-27,11861,12546,11861,12456,229803,276634.0,20266254.0
2016-10-28,12454,12454,12181,12410,66019,275621.0,20266254.0
2016-10-31,12318,12363,12089,12181,95788,270554.0,20266254.0
2016-11-01,12181,12500,12135,12501,150293,277648.0,20266254.0
2016-11-02,12408,12591,11953,12181,176653,270554.0,20266254.0
2016-11-03,11907,12226,11907,12045,130100,267515.0,20266254.0
2016-11-04,11953,12363,11816,12318,129770,273594.0,20266254.0
2016-11-07,12500,12910,12408,12866,323236,285754.0,20266254.0
2016-11-08,12910,12956,12683,12866,143833,285754.0,20266254.0
2016-11-09,12865,13002,11998,12318,417050,273594.0,20266254.0
2016-11-10,12591,12956,12591,12957,225353,287781.0,20266254.0
2016-11-11,12956,13093,12683,12912,213594,286767.0,20266254.0
2016-11-14,12956,12956,12591,12683,130370,281701.0,20266254.0
2016-11-15,12591,12865,12454,12820,170930,284741.0,20266254.0
2016-11-16,12865,13275,12865,13140,310326,291834.0,20266254.0
2016-11-17,13184,13230,13002,13048,110326,289807.0,20266254.0
2016-11-18,13048,13230,12865,12912,99022,286767.0,20266254.0
2016-11-21,13138,13138,12773,12775,114812,283728.0,20266254.0
2016-11-22,13093,13138,12683,12775,117942,283728.0,20266254.0
2016-11-23,12773,12773,12500,12546,143224,278661.0,20266254.0
2016-11-24,12500,12729,12181,12227,132502,271568.0,20266254.0
2016-11-25,12226,12546,12226,12410,53975,275621.0,20266254.0
2016-11-28,12500,12729,12454,12456,85355,276634.0,20266254.0
2016-11-29,12454,12546,12318,12364,54148,274608.0,20266254.0
2016-11-30,12546,12773,12363,12592,109309,279674.0,20266254.0
2016-12-01,12591,12683,12500,12546,66264,278661.0,20266254.0
2016-12-02,12546,12683,12363,12410,45618,275621.0,20266254.0
2016-12-05,12408,12408,12089,12273,75662,272581.0,20266254.0
2016-12-06,12363,12454,12272,12456,46585,276634.0,20266254.0
2016-12-07,12363,12637,12272,12364,39124,274608.0,20266254.0
2016-12-08,12454,12683,12454,12546,71436,278661.0,20266254.0
2016-12-09,12637,12637,12363,12456,59325,276634.0,20266254.0
2016-12-12,12500,12729,12500,12729,98658,282714.0,20266254.0
2016-12-13,12956,13184,12819,13048,228649,289807.0,20266254.0
2016-12-14,13138,13138,12865,12957,79009,287781.0,20266254.0
2016-12-15,12819,13093,12819,13094,123634,290821.0,20266254.0
2016-12-16,13093,13275,13048,13231,118301,293861.0,20266254.0
2016-12-19,13230,13686,13184,13596,272557,301967.0,20266254.0
2016-12-20,13595,13686,13458,13550,131832,300954.0,20266254.0
2016-12-21,13686,13686,13321,13596,169219,301967.0,20266254.0
2016-12-22,13549,13732,13367,13413,209232,297914.0,20266254.0
2016-12-23,13640,14188,13595,13961,583517,310074.0,20266254.0
2016-12-26,14097,14234,13960,14143,379979,314359.0,20281254.0
2016-12-27,14005,14234,13960,14143,292712,314359.0,20281254.0
2016-12-28,14382,14573,14286,14430,262141,306247.0,20281254.0
2016-12-29,14430,14860,14286,14765,259908,313345.0,20281254.0
2017-01-02,14907,15051,14621,15051,274121,319430.0,20281254.0
2017-01-03,15003,15194,14668,14860,252435,315373.0,20281254.0
2017-01-04,14812,14812,14334,14526,305843,308275.0,20281254.0
2017-01-05,14430,14668,14430,14526,137593,308275.0,20281254.0
2017-01-06,14621,14668,14477,14573,108542,309289.0,20281254.0
2017-01-09,14621,14764,14430,14430,160794,306247.0,20281254.0
2017-01-10,14334,14525,14143,14382,180917,305233.0,20281254.0
2017-01-11,14430,14477,14238,14430,135924,306247.0,20281254.0
2017-01-12,14477,14477,13904,14000,295960,297120.0,20281254.0
2017-01-13,13904,14143,13713,13857,202062,294078.0,20281254.0
2017-01-16,13904,14000,13617,13713,130104,291036.0,20281254.0
2017-01-17,13713,14191,13665,14048,186496,298134.0,20281254.0
2017-01-18,14143,14143,13713,13857,116134,294078.0,20281254.0
2017-01-19,13856,13952,13761,13809,45225,293064.0,20281254.0
2017-01-20,13808,14047,13761,13809,84542,293064.0,20281254.0
2017-01-23,14095,14095,13713,13713,114181,291036.0,20281254.0
2017-01-24,13713,14191,13713,14143,174135,300163.0,20281254.0
2017-01-25,14143,14621,13952,14382,327035,305233.0,20281254.0
2017-01-26,14668,14812,14334,14430,312090,306247.0,20281254.0
2017-01-31,14334,14334,13522,13618,501088,289008.0,20281254.0
2017-02-01,13474,13665,13139,13570,414705,287994.0,20281254.0
2017-02-02,13665,14143,13569,13570,400627,287994.0,20281254.0
2017-02-03,13617,13761,13378,13761,121138,292050.0,20281254.0
2017-02-06,13713,13952,13522,13761,127253,292050.0,20281254.0
2017-02-07,13665,13808,13617,13713,114227,291036.0,20281254.0
2017-02-08,13856,13952,13713,13904,101753,295092.0,20281254.0
2017-02-09,13904,14525,13808,14478,414389,307261.0,20281254.0
2017-02-10,14525,14573,14238,14382,165514,305233.0,20281254.0
2017-02-13,14334,14334,14143,14287,79594,303205.0,20281254.0
2017-02-14,14382,14525,14191,14334,108212,304219.0,20281254.0
2017-02-15,14334,14334,14000,14143,172246,300163.0,20281254.0
2017-02-16,14095,14334,14000,14239,111739,302191.0,20281254.0
2017-02-17,14143,14860,14095,14717,546375,312331.0,20281254.0
2017-02-20,14716,15098,14668,15051,425547,319430.0,20281254.0
2017-02-21,15146,15146,14764,14860,229047,315373.0,20281254.0
2017-02-22,14860,15146,14764,15051,193790,319430.0,20281254.0
2017-02-23,14955,15051,14525,14812,258839,314359.0,20281254.0
2017-02-24,14764,14955,14573,14573,149015,309289.0,20281254.0
2017-02-27,14573,14764,14334,14765,163001,313345.0,20281254.0
2017-02-28,14764,14812,14382,14526,140873,308275.0,20281254.0
2017-03-02,14525,14812,14430,14717,176635,312331.0,20281254.0
2017-03-03,14621,14668,14238,14430,199788,306247.0,20281254.0
2017-03-06,14334,14525,14238,14478,132877,307261.0,20281254.0
2017-03-07,14430,14907,14430,14765,268195,313345.0,20281254.0
2017-03-08,14812,15098,14716,14717,195406,312331.0,20281254.0
2017-03-09,14716,15051,14716,14812,259685,314359.0,20281254.0
2017-03-10,14716,15146,14668,15147,333899,321458.0,20281254.0
2017-03-13,15242,15290,15003,15147,232767,321458.0,20281254.0
2017-03-14,15290,15337,14812,14860,393773,315373.0,20281254.0
2017-03-15,14764,15098,14668,14765,376008,313345.0,20281254.0
2017-03-16,14955,15003,14716,14908,257868,316388.0,20281254.0
2017-03-17,14907,15529,14812,15481,605171,328556.0,20281254.0
2017-03-20,15481,15624,15337,15433,261503,327542.0,20281254.0
2017-03-21,15529,15529,14812,14908,514055,316388.0,20281254.0
2017-03-22,14812,15003,14668,14812,250117,314359.0,20281254.0
2017-03-23,14907,14955,14477,14765,326156,313345.0,20281254.0
2017-03-24,14812,15146,14668,15099,162083,320444.0,20281254.0
2017-03-27,15146,15290,15051,15147,193980,321458.0,20281254.0
2017-03-28,15146,15242,14955,15242,153853,323486.0,20281254.0
2017-03-29,15290,15337,15003,15051,149081,319430.0,20281254.0
2017-03-30,15098,15146,14955,15099,122521,320444.0,20281254.0
2017-03-31,15146,15146,14907,15051,121730,319430.0,20281254.0
2017-04-03,15242,15576,15146,15529,453368,329570.0,20281254.0
2017-04-04,15576,15576,15194,15242,186159,323486.0,20281254.0
2017-04-05,15242,15433,15146,15338,147131,325514.0,20281254.0
2017-04-06,15385,15481,15242,15386,133836,326528.0,20281254.0
2017-04-07,15385,15433,15098,15195,165528,322472.0,20281254.0
2017-04-10,15385,15672,15194,15242,424653,323486.0,20281254.0
2017-04-11,15433,16197,15337,16198,1158474,343767.0,20281254.0
2017-04-12,16245,16293,15815,16055,522139,340725.0,20281254.0
2017-04-13,15959,16150,15815,16055,284091,340725.0,20281254.0
2017-04-14,15911,16054,15767,15768,268044,334641.0,20281254.0
2017-04-17,15863,15911,15385,15720,630267,333627.0,20281254.0
2017-04-18,15720,15767,15433,15577,393916,330584.0,20281254.0
2017-04-19,15720,15815,15576,15768,254450,334641.0,20281254.0
2017-04-20,15720,15720,15385,15433,392494,327542.0,20281254.0
2017-04-21,15624,15624,15194,15386,367759,326528.0,20281254.0
2017-04-24,15529,15767,15290,15768,370344,334641.0,20281254.0
2017-04-25,15767,15863,15529,15720,289008,333627.0,20281254.0
2017-04-26,15720,15767,15433,15672,361938,332613.0,20281254.0
2017-04-27,15720,15767,15529,15625,201836,331599.0,20281254.0
2017-04-28,15146,15481,15098,15290,481003,340318.0,21269892.0
2017-05-02,15290,15337,14812,14860,446777,330747.0,21269892.0
2017-05-04,14860,15098,14764,14860,307529,330747.0,21269892.0
2017-05-08,14907,15051,14477,15003,361344,333937.0,21269892.0
2017-05-10,15146,15242,14764,15195,290710,338191.0,21269892.0
2017-05-11,15194,15242,14668,14765,381234,328620.0,21269892.0
2017-05-12,14716,14860,14573,14669,193961,326493.0,21269892.0
2017-05-15,14668,14764,14430,14669,195863,326493.0,21269892.0
2017-05-16,14621,14668,14382,14430,212215,321175.0,21269892.0
2017-05-17,14573,14955,14525,14812,269586,329683.0,21269892.0
2017-05-18,14525,15194,14477,15147,322142,337128.0,21269892.0
2017-05-19,15290,15290,14907,15003,164767,333937.0,21269892.0
2017-05-22,14764,15290,14668,15147,399166,337128.0,21269892.0
2017-05-23,15385,15576,15051,15577,383239,346699.0,21269892.0
2017-05-24,15672,15767,15481,15625,314400,348744.0,21329892.0
2017-05-25,15529,15672,15146,15338,247751,342345.0,21329892.0
2017-05-26,15337,15481,15242,15386,175951,343411.0,21329892.0
2017-05-29,15385,15529,15194,15242,190433,340212.0,21329892.0
2017-05-30,15385,15911,15337,15529,384087,346611.0,21329892.0
2017-05-31,15672,15767,15385,15433,185072,344478.0,21329892.0
2017-06-01,15385,15576,15337,15433,243634,344478.0,21329892.0
2017-06-02,15433,15481,14955,15003,380160,334879.0,21329892.0
2017-06-05,15194,15337,14955,15003,280372,334879.0,21329892.0
2017-06-07,15051,15672,15003,15625,489550,348744.0,21329892.0
2017-06-08,15672,15767,15481,15720,323892,350877.0,21329892.0
2017-06-09,15959,16197,15767,15816,475009,353010.0,21329892.0
2017-06-12,15576,16102,15529,16055,347091,358342.0,21329892.0
2017-06-13,16102,16293,15815,15911,263638,355143.0,21329892.0
2017-06-14,15959,16341,15911,16150,590772,360475.0,21329892.0
2017-06-15,16150,16532,16054,16198,542997,361542.0,21329892.0
2017-06-16,16197,16293,15815,15816,311121,353010.0,21329892.0
2017-06-19,15767,15863,15624,15625,310794,348744.0,21329892.0
2017-06-20,15767,15863,15481,15529,213979,346611.0,21329892.0
2017-06-21,15720,15767,15433,15529,166489,346611.0,21329892.0
2017-06-22,15576,16054,15529,15768,256777,351943.0,21329892.0
2017-06-23,15815,15863,15433,15672,233332,349810.0,21329892.0
2017-06-26,15720,15911,15576,15720,142221,350877.0,21329892.0
2017-06-27,15720,15911,15624,15625,284145,348744.0,21329892.0
2017-06-28,15481,15672,15098,15099,388107,337012.0,21329892.0
2017-06-29,15290,15290,14716,14860,236884,331680.0,21329892.0
2017-06-30,14764,15051,14668,15003,114311,334879.0,21329892.0
2017-07-03,14860,15003,14525,14573,202565,325281.0,21329892.0
2017-07-04,14573,14621,14000,14287,381842,318882.0,21329892.0
2017-07-05,14382,14477,14238,14382,109962,321015.0,21329892.0
2017-07-06,14477,14621,14286,14526,101895,324214.0,21329892.0
2017-07-07,14573,14573,14286,14287,116694,318882.0,21329892.0
