WI(073570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-21,28932,29648,28337,28675,177758,28146.0,12910900.0
2011-12-22,28932,30185,27886,28675,187818,28146.0,12910900.0
2011-12-23,29455,31160,29054,30187,286247,29631.0,12910900.0
2011-12-26,30704,30905,29458,29531,62614,28985.0,12910900.0
2011-12-27,29257,29916,28276,28478,81293,27952.0,12910900.0
2011-12-28,28669,29256,28138,28742,40303,28210.0,12910900.0
2011-12-29,29254,29254,28138,28805,37144,28275.0,12910900.0
2012-01-02,28857,29322,28799,29137,50156,28598.0,12910900.0
2012-01-03,29584,33460,29255,33475,988393,32858.0,12910900.0
2012-01-04,33465,36101,32941,34332,1181492,33697.0,12910900.0
2012-01-05,35495,35768,33991,34265,437724,33633.0,12910900.0
2012-01-06,34261,35508,33537,34198,293073,33568.0,12910900.0
2012-01-09,34652,35497,32876,32883,309828,32277.0,12910900.0
2012-01-10,32876,34065,32876,34067,175538,33439.0,12910900.0
2012-01-11,34655,34856,33409,34198,149561,33568.0,12910900.0
2012-01-12,34581,35770,33929,34067,286601,33439.0,12910900.0
2012-01-13,34655,35114,33474,34198,145046,33568.0,12910900.0
2012-01-16,34195,34717,32741,32820,119153,32213.0,12910900.0
2012-01-17,33400,33465,32218,32950,126298,32342.0,12910900.0
2012-01-18,33012,33206,32024,32161,102448,31567.0,12910900.0
2012-01-19,32610,33663,32481,33278,148553,32665.0,12910900.0
2012-01-20,33664,34195,32217,32820,167717,32213.0,12910900.0
2012-01-25,33525,33525,31361,32358,240723,31761.0,12910900.0
2012-01-26,32218,32411,31430,31896,120077,31309.0,12910900.0
2012-01-27,31563,32079,30968,30976,104096,30405.0,12910900.0
2012-01-30,30967,30967,29591,30187,81223,29631.0,12910900.0
2012-01-31,30706,31229,29918,30384,129150,29824.0,12910900.0
2012-02-01,30377,31430,30047,31438,83035,30857.0,12910900.0
2012-02-02,31557,31815,31163,31371,83113,30792.0,12910900.0
2012-02-03,31495,32548,31366,32228,127302,31632.0,12910900.0
2012-02-06,32414,32414,31496,31963,77267,31373.0,12910900.0
2012-02-07,31229,32346,31229,32161,121697,31567.0,12910900.0
2012-02-08,31817,32282,31494,32291,133142,31696.0,12910900.0
2012-02-09,32155,33143,32155,32686,131376,32084.0,12910900.0
2012-02-10,32738,33268,32409,33147,146759,32535.0,12910900.0
2012-02-13,32938,33990,32608,33412,219807,32794.0,12910900.0
2012-02-14,32875,33598,32409,33542,112051,32923.0,12910900.0
2012-02-15,33330,34062,32736,33475,135975,32858.0,12910900.0
2012-02-16,33140,33728,32739,33278,101676,32665.0,12910900.0
2012-02-17,33461,33990,33203,33412,95046,32794.0,12910900.0
2012-02-20,33932,35314,33796,35252,423797,34601.0,12910900.0
2012-02-21,35644,35902,34463,35252,162460,34601.0,12910900.0
2012-02-22,35496,35568,34450,35054,81566,34408.0,12910900.0
2012-02-23,35048,35501,33666,35516,134966,34859.0,12910900.0
2012-02-24,34450,35769,34450,35382,81730,34730.0,12910900.0
2012-02-27,35377,35449,33995,34332,103198,33697.0,12910900.0
2012-02-28,33995,34654,33271,34332,107613,33697.0,12910900.0
2012-02-29,34720,34720,33667,34198,85923,33568.0,12910900.0
2012-03-02,33997,35250,33932,35252,153363,34601.0,12910900.0
2012-03-05,38791,40496,36692,36830,2216272,36151.0,12910900.0
2012-03-06,36759,36824,35248,36503,451144,35828.0,12910900.0
2012-03-07,34588,35047,32612,33214,649589,32600.0,12910900.0
2012-03-08,33195,33524,31297,33017,559917,32406.0,12910900.0
2012-03-09,32740,33206,31960,33214,144084,32600.0,12910900.0
2012-03-12,32811,33664,32153,32555,157229,31954.0,12910900.0
2012-03-13,32214,32544,31627,32358,191548,31761.0,12910900.0
2012-03-14,32607,32737,31691,32094,124436,31503.0,12910900.0
2012-03-15,32019,32221,31367,31963,127429,31373.0,12910900.0
2012-03-16,31961,32291,31165,31833,172167,31244.0,12910900.0
2012-03-19,32221,33073,31562,31699,91688,31115.0,12910900.0
2012-03-20,31686,32151,30239,30254,244848,29695.0,12910900.0
2012-03-21,30241,30972,29983,30321,82824,29760.0,12910900.0
2012-03-22,31033,31033,30108,30124,67065,29566.0,12910900.0
2012-03-23,30239,30640,29652,30649,33257,30082.0,12910900.0
2012-03-26,30513,31165,30240,30779,28494,30212.0,12910900.0
2012-03-27,30368,31429,30175,31043,53633,30470.0,12910900.0
2012-03-28,31228,31228,30433,31043,25057,30470.0,12910900.0
2012-03-29,30512,31164,29981,30649,26965,30082.0,12910900.0
2012-03-30,30969,30969,30111,30649,16308,30082.0,12910900.0
2012-04-02,30433,31364,30433,31043,44722,30470.0,12910900.0
2012-04-03,31360,31956,31161,31241,115451,30663.0,12910900.0
2012-04-04,31025,31361,30044,30582,76913,30018.0,12910900.0
2012-04-05,30641,30842,29258,30779,59353,30212.0,12910900.0
2012-04-06,29848,31102,29848,30909,45512,30341.0,12910900.0
2012-04-09,30311,30640,29459,30649,90051,30082.0,12910900.0
2012-04-10,30574,30639,29593,30124,71315,29566.0,12910900.0
2012-04-12,30109,30375,29128,29137,19246,28598.0,12910900.0
2012-04-13,29059,29984,29059,29397,49065,28856.0,12910900.0
2012-04-16,29713,29713,28660,28805,69126,28275.0,12910900.0
2012-04-17,29457,29457,28276,28478,65661,27952.0,12910900.0
2012-04-18,29318,29318,28473,28545,56834,28017.0,12910900.0
2012-04-19,28473,28931,28200,28545,30329,28017.0,12910900.0
2012-04-20,27885,28802,27885,27885,52226,27371.0,12910900.0
2012-04-23,28143,28665,27483,27885,29230,27371.0,12910900.0
2012-04-24,27613,27613,26825,27163,35977,26661.0,12910900.0
2012-04-25,27487,27487,26491,26571,60538,26080.0,12910900.0
2012-04-26,26821,26956,25509,26571,71194,26080.0,12910900.0
2012-04-27,26557,26822,24987,26243,87834,25757.0,12910900.0
2012-04-30,25712,26301,25513,25714,39393,25241.0,12910900.0
2012-05-02,25510,25969,25045,25848,68192,25370.0,12910900.0
2012-05-03,26171,26171,25712,25979,25102,25499.0,12910900.0
2012-05-04,25967,26955,25371,26899,62082,26403.0,12910900.0
2012-05-07,26819,26891,26167,26440,23284,25951.0,12910900.0
2012-05-08,26495,28343,26495,28016,100177,27500.0,12910900.0
2012-05-09,27683,28865,27490,28608,158431,28081.0,12910900.0
2012-05-10,28729,28993,27876,28872,153630,28339.0,12910900.0
2012-05-11,28856,29394,28204,28478,25645,27952.0,12910900.0
2012-05-14,28802,28802,26108,28280,98118,27758.0,12910900.0
2012-05-15,27479,28073,26890,27558,88984,27048.0,12910900.0
2012-05-16,27216,27345,26298,26701,56270,26209.0,12910900.0
2012-05-17,27150,27150,25768,26966,32753,26467.0,12910900.0
2012-05-18,26626,26819,25308,26176,29072,25693.0,12910900.0
2012-05-21,25637,26102,25508,25517,29106,25047.0,12910900.0
2012-05-22,25631,25896,25438,25454,68149,24983.0,12910900.0
2012-05-23,25171,25758,25171,25781,12947,25305.0,12910900.0
2012-05-24,25701,26031,25435,25781,26641,25305.0,12910900.0
2012-05-25,25637,26890,25508,26899,39193,26403.0,12910900.0
2012-05-29,27482,27482,26035,26638,48129,26145.0,12910900.0
2012-05-30,26821,26821,25710,26571,64605,26080.0,12910900.0
2012-05-31,28401,28529,25964,26373,156046,25886.0,12910900.0
2012-06-01,26167,26625,26103,26440,29893,25951.0,12910900.0
2012-06-04,26040,26235,24658,26243,57232,25757.0,12910900.0
2012-06-05,25640,25969,25045,25848,65900,25370.0,12910900.0
2012-06-07,25767,26555,25767,25912,22025,25434.0,12910900.0
2012-06-08,26238,26238,25578,25651,39559,25176.0,12910900.0
2012-06-11,25642,26108,25642,25651,20590,25176.0,12910900.0
2012-06-12,25640,25768,25181,25189,24232,24724.0,12910900.0
2012-06-13,25437,25572,24584,24664,66767,24208.0,12910900.0
2012-06-14,24791,25177,24261,24333,35452,23885.0,12910900.0
2012-06-15,24397,24855,24196,24333,14757,23885.0,12910900.0
2012-06-18,24714,24915,24384,24400,22922,23950.0,12910900.0
2012-06-19,24329,24924,24329,24925,30539,24466.0,12910900.0
2012-06-20,24918,25176,24782,24992,26809,24531.0,12910900.0
2012-06-21,24918,25512,24847,25320,43668,24853.0,12910900.0
2012-06-22,24982,25312,24717,25320,23965,24853.0,12910900.0
2012-06-25,25176,25442,24459,24992,36818,24531.0,12910900.0
2012-06-26,24662,24927,24526,24727,25824,24272.0,12910900.0
2012-06-27,24981,25045,24458,24467,38498,24014.0,12910900.0
2012-06-28,24726,24855,24461,24727,26085,24272.0,12910900.0
2012-06-29,24717,25514,24589,24992,35547,24531.0,12910900.0
2012-07-02,25377,25377,24525,24597,27464,24143.0,12910900.0
2012-07-03,24853,25182,24459,24862,73873,24402.0,12910900.0
2012-07-04,24983,25111,24717,24992,43884,24531.0,12910900.0
2012-07-05,25639,28726,25639,27424,2122793,26919.0,12910900.0
2012-07-06,26957,27150,26032,26966,265266,26467.0,12910900.0
2012-07-09,26893,26893,26105,26243,103097,25757.0,12910900.0
2012-07-10,26757,26757,25576,26243,144571,25757.0,12910900.0
2012-07-11,25771,27612,25771,27621,346971,27113.0,12910900.0
2012-07-12,27546,27609,26556,26701,230799,26209.0,12910900.0
2012-07-13,26558,27546,25247,27096,250242,26596.0,12910900.0
2012-07-16,27149,27478,26425,26440,128783,25951.0,12910900.0
2012-07-17,26297,26819,25968,26176,80449,25693.0,12910900.0
2012-07-18,26237,26237,24597,24597,131709,24143.0,12910900.0
2012-07-19,24717,25512,24717,25256,65067,24789.0,12910900.0
2012-07-20,25119,25312,24789,24862,94905,24402.0,12910900.0
2012-07-23,24982,25313,23929,23938,96792,23498.0,12910900.0
2012-07-24,23603,24190,22944,23346,90157,22917.0,12910900.0
2012-07-25,23405,23871,22682,22690,65561,22271.0,12910900.0
2012-07-26,22478,23337,22478,22757,9501,22336.0,12910900.0
2012-07-27,22807,23725,22672,23741,27625,23304.0,12910900.0
2012-07-30,23730,24189,23401,24005,29708,23562.0,12910900.0
2012-07-31,23540,23927,23404,23677,17877,23240.0,12910900.0
2012-08-01,23407,24195,23342,23480,25116,23046.0,12910900.0
2012-08-02,23608,23937,23342,23480,20053,23046.0,12910900.0
2012-08-03,23341,23807,23012,23808,16294,23369.0,12910900.0
2012-08-06,23931,24002,23472,23875,23927,23433.0,12910900.0
2012-08-07,23931,23931,23014,23875,49949,23433.0,12910900.0
2012-08-08,23925,23925,23467,23741,11618,23304.0,12910900.0
2012-08-09,23733,23798,22222,23677,195038,23240.0,12910900.0
2012-08-10,23603,23603,23209,23346,25932,22917.0,12910900.0
2012-08-13,23603,23668,23266,23346,31328,22917.0,12910900.0
2012-08-14,23338,24189,23208,24005,77003,23562.0,12910900.0
2012-08-16,24003,24332,23673,24333,33654,23885.0,12910900.0
2012-08-17,24331,24790,23865,24597,34716,24143.0,12910900.0
2012-08-20,24592,24657,23998,24135,26686,23692.0,12910900.0
2012-08-21,24193,24258,23671,23808,37288,23369.0,12910900.0
2012-08-22,24000,24724,23405,23543,39700,23111.0,12910900.0
2012-08-23,23667,23996,23466,24005,12868,23562.0,12910900.0
2012-08-24,23734,23929,23405,23543,30503,23111.0,12910900.0
2012-08-27,23660,23660,22742,22757,44497,22336.0,12910900.0
2012-08-28,22617,23011,22617,22955,20279,22530.0,12910900.0
2012-08-29,23337,23337,22621,23152,39077,22723.0,12910900.0
2012-08-30,23138,23339,22622,23018,29062,22594.0,12910900.0
2012-08-31,22676,23141,22619,23085,48504,22659.0,12910900.0
2012-09-03,23074,23332,22745,23283,48030,22852.0,12910900.0
2012-09-04,23210,23397,22873,23283,29157,22852.0,12910900.0
2012-09-05,23269,23269,22745,22955,23538,22530.0,12910900.0
2012-09-06,22753,23011,22625,22690,22446,22271.0,12910900.0
2012-09-07,22880,23074,22752,23018,35339,22594.0,12910900.0
2012-09-10,23271,23271,22814,22821,27533,22400.0,12910900.0
2012-09-11,22681,22946,22488,22560,53998,22142.0,12910900.0
2012-09-12,22673,23267,22544,23283,83201,22852.0,12910900.0
2012-09-13,23077,23600,22547,23085,102720,22659.0,12910900.0
2012-09-14,23142,23272,22813,23215,76789,22788.0,12910900.0
2012-09-17,23271,23471,23013,23085,68088,22659.0,12910900.0
2012-09-18,23266,23266,22671,22757,64696,22336.0,12910900.0
2012-09-19,22673,23074,22487,22623,64158,22207.0,12910900.0
2012-09-20,22617,22946,22617,22955,49823,22530.0,12910900.0
2012-09-21,22671,22871,22219,22493,96220,22078.0,12910900.0
2012-09-24,22350,22616,22157,22165,74330,21755.0,12910900.0
2012-09-25,22088,22425,21959,21968,61526,21561.0,12910900.0
2012-09-26,21957,22022,21628,21901,62278,21497.0,12910900.0
2012-09-27,21758,21886,20776,20784,125761,20399.0,12910900.0
2012-09-28,20777,20912,20117,20914,50534,20528.0,12910900.0
2012-10-02,20715,21308,20643,21044,39203,20657.0,12910900.0
2012-10-04,21042,21308,20641,21309,42595,20916.0,12910900.0
2012-10-05,21566,22025,21042,21309,76950,20916.0,12910900.0
2012-10-08,21040,21306,20840,21178,23772,20787.0,12910900.0
2012-10-09,20972,21237,20643,21044,43877,20657.0,12910900.0
2012-10-10,20777,20971,20176,20192,87071,19818.0,12910900.0
2012-10-11,20377,20377,19524,19797,119145,19431.0,12910900.0
2012-10-12,19989,20577,19588,19797,88047,19431.0,12910900.0
2012-10-15,20054,20254,19259,19797,75784,19431.0,12910900.0
2012-10-16,19660,20054,19331,19797,65130,19431.0,12910900.0
2012-10-17,20173,20308,19786,19994,54860,19625.0,12910900.0
2012-10-18,19925,20254,19459,19797,26076,19431.0,12910900.0
2012-10-19,19788,19989,19395,19797,46206,19431.0,12910900.0
2012-10-22,19587,19852,19329,19860,57637,19495.0,12910900.0
2012-10-23,20639,20774,19987,19994,72627,19625.0,12910900.0
2012-10-24,19721,19987,19721,19994,24398,19625.0,12910900.0
2012-10-25,19851,20173,19721,19994,21563,19625.0,12910900.0
2012-10-26,20246,20375,19522,19860,41472,19495.0,12910900.0
2012-10-29,20245,20245,18733,19667,39039,19302.0,12910900.0
2012-10-30,19585,19914,19126,19730,30970,19366.0,12910900.0
2012-10-31,19979,20114,19656,20058,35608,19689.0,12910900.0
2012-11-01,20114,20114,19656,20058,9509,19689.0,12910900.0
2012-11-02,20183,20183,19789,19927,14997,19560.0,12910900.0
2012-11-05,19660,19989,19129,19797,66555,19431.0,12910900.0
2012-11-06,19786,19851,19192,19667,55642,19302.0,12910900.0
2012-11-07,19653,19653,19064,19138,55488,18785.0,12910900.0
2012-11-08,18658,18988,18465,18810,48986,18463.0,12910900.0
2012-11-09,18868,18933,18468,18877,98135,18527.0,12910900.0
2012-11-12,18607,18928,18276,18285,61973,17946.0,12910900.0
2012-11-13,18338,18796,17621,17823,115591,17494.0,12910900.0
2012-11-14,17751,18015,17027,17164,75562,16849.0,12910900.0
2012-11-15,16755,17221,16166,16311,82397,16010.0,12910900.0
2012-11-16,16695,16695,15650,16374,84437,16074.0,12910900.0
2012-11-19,15902,16361,15702,16311,51956,16010.0,12910900.0
2012-11-20,16437,16831,15906,16244,99769,15945.0,12910900.0
2012-11-21,16038,16432,16038,16047,36159,15751.0,12910900.0
2012-11-22,16300,16300,15906,16244,20180,15945.0,12910900.0
2012-11-23,16294,16431,16037,16374,17669,16074.0,12910900.0
2012-11-26,16431,16431,15843,16374,70016,16074.0,12910900.0
2012-11-27,16426,16426,16039,16177,13012,15880.0,12910900.0
2012-11-28,16166,16366,15843,16374,18464,16074.0,12910900.0
2012-11-29,16366,18472,16043,16639,311303,16332.0,12910900.0
2012-11-30,16691,17085,16362,17101,31564,16784.0,12910900.0
2012-12-03,17032,17289,16960,17298,21155,16978.0,12910900.0
2012-12-04,17287,17552,16828,17495,28700,17171.0,12910900.0
2012-12-05,17485,18538,17084,17823,139599,17494.0,12910900.0
2012-12-06,17491,18020,17097,17756,45965,17430.0,12910900.0
2012-12-07,18013,18013,17160,17361,24160,17042.0,12910900.0
2012-12-10,17544,17544,16892,17101,32990,16784.0,12910900.0
2012-12-11,17090,17555,17090,17298,34210,16978.0,12910900.0
2012-12-12,17359,17359,16828,17231,26012,16913.0,12910900.0
2012-12-13,17088,17361,16959,17361,14376,17042.0,12910900.0
2012-12-14,17361,17756,17097,17756,15782,17430.0,12910900.0
2012-12-17,17746,17809,17359,17495,15426,17171.0,12910900.0
2012-12-18,17489,17554,17160,17361,21026,17042.0,12910900.0
2012-12-20,17424,17554,17088,17361,13091,17042.0,12910900.0
2012-12-21,17157,17746,17086,17495,27221,17171.0,12910900.0
2012-12-24,17683,19066,17548,18021,96583,17688.0,12910900.0
2012-12-26,18073,18404,17687,17953,22332,17623.0,12910900.0
2012-12-27,18135,18335,17741,18151,16959,17817.0,12910900.0
2012-12-28,18342,18743,17883,18415,33161,18075.0,12910900.0
2013-01-02,18671,18671,18077,18415,15821,18075.0,12910900.0
2013-01-03,18603,18603,17685,18088,35149,17752.0,12910900.0
2013-01-04,18135,18400,17548,18151,27264,17817.0,12910900.0
2013-01-07,18135,18135,17677,18151,25000,17817.0,12910900.0
2013-01-08,18272,18996,18208,18546,73641,18204.0,12910900.0
2013-01-09,18999,19064,18468,18743,36779,18398.0,12910900.0
2013-01-10,18997,20122,18797,19335,180006,18979.0,12910900.0
2013-01-11,19455,19656,18997,19599,43888,19237.0,12910900.0
2013-01-14,19589,19660,19194,19532,26597,19173.0,12910900.0
2013-01-15,19589,19589,19001,19532,28601,19173.0,12910900.0
2013-01-16,19060,19582,19060,19469,9296,19108.0,12910900.0
2013-01-17,19457,19658,18668,19667,47828,19302.0,12910900.0
2013-01-18,19658,19723,19063,19667,16410,19302.0,12910900.0
2013-01-21,19193,19852,19128,19860,21233,19495.0,12910900.0
2013-01-22,19849,19979,19520,19730,34405,19366.0,12910900.0
2013-01-23,19851,19851,19329,19667,13748,19302.0,12910900.0
2013-01-24,20379,20451,19391,19599,56408,19237.0,12910900.0
2013-01-25,19721,19721,19133,19335,34161,18979.0,12910900.0
2013-01-28,19589,20054,19131,19532,62007,19173.0,12910900.0
2013-01-29,19522,19852,19522,19860,36266,19495.0,12910900.0
2013-01-30,19854,19990,19589,19927,43208,19560.0,12910900.0
2013-01-31,19914,20114,19784,20058,55402,19689.0,12910900.0
2013-02-01,19979,20243,19720,20058,56642,19689.0,12910900.0
2013-02-04,20182,21235,19853,20914,168809,20528.0,12910900.0
2013-02-05,20966,23996,20637,24005,1557772,23562.0,12910900.0
2013-02-06,24325,24777,22613,23610,1457851,23175.0,12910900.0
2013-02-07,23672,24853,23076,24862,872992,24402.0,12910900.0
2013-02-08,24520,24849,23860,24269,345531,23821.0,12910900.0
2013-02-12,24592,25309,23869,24135,426717,23692.0,12910900.0
2013-02-13,23996,24455,23402,24269,330139,23821.0,12910900.0
2013-02-14,24131,25314,23802,24333,543760,23885.0,12910900.0
2013-02-15,24719,24719,23666,23875,218959,23433.0,12910900.0
2013-02-18,24001,24989,23807,24862,343405,24402.0,12910900.0
2013-02-19,24658,24851,23927,24794,219053,24337.0,12910900.0
2013-02-20,24720,26555,24455,25517,763422,25047.0,12910900.0
2013-02-21,25966,26232,25179,25517,194848,25047.0,12910900.0
2013-02-22,25440,25905,24458,24467,183276,24014.0,12910900.0
2013-02-25,23937,24331,23471,23480,214140,23046.0,12910900.0
2013-02-26,23136,23796,21955,23610,355072,23175.0,12910900.0
2013-02-27,22412,23724,21883,23610,302193,23175.0,12910900.0
2013-02-28,23801,23866,22949,23875,118219,23433.0,12910900.0
2013-03-04,24065,24459,23471,23480,113819,23046.0,12910900.0
2013-03-05,23398,24057,23140,24072,70927,23627.0,12910900.0
2013-03-06,23869,24456,23869,24135,63728,23692.0,12910900.0
2013-03-07,24330,24781,23663,24202,217384,23756.0,12910900.0
2013-03-08,24191,24326,22944,23741,195926,23304.0,12910900.0
2013-03-11,23799,23799,22288,22296,132137,21884.0,12910900.0
2013-03-12,21886,22618,21886,22296,67933,21884.0,12910900.0
2013-03-13,22284,22419,21561,22098,93728,21690.0,12910900.0
2013-03-14,22354,22354,21509,22363,86313,21949.0,12910900.0
2013-03-15,22541,22613,21882,22493,42947,22078.0,12910900.0
2013-03-18,21953,22276,21359,21439,104203,21045.0,12910900.0
2013-03-19,21362,22085,21362,21901,33557,21497.0,12910900.0
2013-03-20,22087,22087,20776,20784,78961,20399.0,12910900.0
2013-03-21,20374,21163,20374,20784,50274,20399.0,12910900.0
2013-03-22,21038,21497,20773,21376,49019,20980.0,12910900.0
2013-03-25,21561,21825,21432,21834,18884,21432.0,12910900.0
2013-03-26,22088,22088,21236,21968,32620,21561.0,12910900.0
2013-03-27,21702,22025,21308,21309,40244,20916.0,12910900.0
2013-03-28,21228,21694,20713,21573,53582,21174.0,12910900.0
2013-03-29,21688,21688,20965,21439,29425,21045.0,12910900.0
2013-04-01,21626,21626,21303,21506,14371,21109.0,12910900.0
2013-04-02,21560,21560,20771,20981,33149,20593.0,12910900.0
2013-04-03,21235,21235,20375,20914,31728,20528.0,12910900.0
2013-04-04,20971,20971,18141,20192,54039,19818.0,12910900.0
2013-04-05,19723,20246,18670,19860,139878,19495.0,12910900.0
2013-04-08,19133,19985,18668,19599,79257,19237.0,12910900.0
2013-04-09,18936,19588,18141,18680,78299,18333.0,12910900.0
2013-04-10,18799,19072,18141,18680,40870,18333.0,12910900.0
2013-04-11,18602,20508,18602,20452,49468,20076.0,12910900.0
2013-04-12,19982,20576,19982,20519,44559,20141.0,12910900.0
2013-04-15,20307,20637,19785,20452,42683,20076.0,12910900.0
2013-04-16,20121,20773,19920,20717,24542,20335.0,12910900.0
2013-04-17,20244,22673,20244,22623,139143,22207.0,12910900.0
2013-04-18,22480,22745,21227,21901,97011,21497.0,12910900.0
2013-04-19,21558,22160,21500,22031,46400,21626.0,12910900.0
2013-04-22,22024,22482,21630,22031,42189,21626.0,12910900.0
2013-04-23,22022,22618,21958,22296,41339,21884.0,12910900.0
2013-04-24,22025,23271,21889,22821,57787,22400.0,12910900.0
2013-04-25,23010,23074,22349,23018,52458,22594.0,12910900.0
2013-04-26,23072,23666,22348,23152,128402,22723.0,12910900.0
2013-04-29,23137,23401,22420,23152,53089,22723.0,12910900.0
2013-04-30,23341,24853,22882,23808,243021,23369.0,12910900.0
2013-05-02,23268,23928,23140,23413,48313,22981.0,12910900.0
2013-05-03,23404,23668,22880,23018,23875,22594.0,12910900.0
2013-05-06,23267,23267,22350,22623,90771,22207.0,12910900.0
2013-05-07,22476,22613,21954,22493,44680,22078.0,12910900.0
2013-05-08,22744,22809,22157,22623,52549,22207.0,12910900.0
2013-05-09,22423,22746,22352,22560,26612,22142.0,12910900.0
2013-05-10,22551,22946,22352,22560,35794,22142.0,12910900.0
2013-05-13,22482,22812,22024,22031,55348,21626.0,12910900.0
2013-05-14,22159,22354,21236,21968,75425,21561.0,12910900.0
2013-05-15,22085,22085,20373,21506,61954,21109.0,12910900.0
2013-05-16,21625,22349,20910,21376,77765,20980.0,12910900.0
2013-05-20,21163,21557,20511,20784,69038,20399.0,12910900.0
2013-05-21,20772,21424,20571,21439,30514,21045.0,12910900.0
2013-05-22,21364,22024,21364,21968,26023,21561.0,12910900.0
2013-05-23,21759,22755,21759,22426,84888,22013.0,12910900.0
2013-05-24,22614,25637,22342,24664,1353834,24208.0,12910900.0
2013-05-27,24987,25116,23733,24135,446326,23692.0,12910900.0
2013-05-28,24261,24525,23866,24333,181154,23885.0,12910900.0
2013-05-29,24194,24458,23929,24202,122308,23756.0,12910900.0
2013-05-30,24257,24329,23339,23413,106916,22981.0,12910900.0
2013-05-31,23662,23662,22616,23413,72832,22981.0,12910900.0
2013-06-03,23471,23543,22813,23215,53137,22788.0,12910900.0
2013-06-04,23543,23543,22425,23215,87379,22788.0,12910900.0
2013-06-05,23007,23337,22749,23152,33029,22723.0,12910900.0
2013-06-07,23531,23594,21882,22493,74025,22078.0,12910900.0
2013-06-10,21956,23009,21956,22888,66331,22465.0,12910900.0
2013-06-11,22615,23009,22485,22888,16917,22465.0,12910900.0
2013-06-12,23208,23208,22542,22757,16734,22336.0,12910900.0
2013-06-13,22478,22742,21626,22757,61929,22336.0,12910900.0
2013-06-14,22742,22742,22220,22757,15450,22336.0,12910900.0
2013-06-17,22755,22755,21564,22426,27880,22013.0,12910900.0
2013-06-18,21889,22814,21696,22821,40482,22400.0,12910900.0
2013-06-19,22818,22818,21958,22426,35109,22013.0,12910900.0
2013-06-20,22289,22289,20778,21704,45990,21303.0,12910900.0
2013-06-21,20512,21695,20118,21704,47901,21303.0,12910900.0
2013-06-24,20711,21829,20711,21637,23599,21238.0,12910900.0
2013-06-25,20965,21552,20241,21439,50193,21045.0,12910900.0
2013-06-26,21424,21953,20507,21439,44340,21045.0,12910900.0
2013-06-27,21171,22160,21106,22031,38981,21626.0,12910900.0
2013-06-28,22022,22551,21693,22560,27724,22142.0,12910900.0
2013-07-01,22551,22744,22285,22623,21064,22207.0,12910900.0
2013-07-02,22742,23072,22219,22493,48273,22078.0,12910900.0
2013-07-03,22490,22676,21758,21968,23719,21561.0,12910900.0
2013-07-04,22354,22354,21558,21968,16095,21561.0,12910900.0
2013-07-05,22351,22351,21505,21771,14797,21368.0,12910900.0
2013-07-08,21827,21884,20837,21506,13409,21109.0,12910900.0
2013-07-09,21624,21624,21223,21439,4813,21045.0,12910900.0
2013-07-10,21040,21361,20967,21242,8832,20851.0,12910900.0
2013-07-11,21228,21629,20906,21573,30494,21174.0,12910900.0
2013-07-12,21629,21629,21164,21573,4967,21174.0,12910900.0
2013-07-15,21694,21694,21099,21573,9238,21174.0,12910900.0
2013-07-16,21629,21629,21164,21573,10584,21174.0,12910900.0
2013-07-17,21691,21691,21103,21506,6021,21109.0,12910900.0
2013-07-18,21563,21636,21041,21637,18975,21238.0,12910900.0
2013-07-19,21688,21688,21294,21439,19319,21045.0,12910900.0
2013-07-22,21232,21561,20709,21506,65938,21109.0,12910900.0
2013-07-23,21501,21694,21164,21573,24494,21174.0,12910900.0
2013-07-24,21624,21624,21158,21439,12265,21045.0,12910900.0
2013-07-25,21430,21430,20964,20981,27938,20593.0,12910900.0
2013-07-26,20837,21425,20708,21376,34769,20980.0,12910900.0
2013-07-29,21373,21373,20843,21044,16934,20657.0,12910900.0
2013-07-30,21367,21367,20771,20981,8780,20593.0,12910900.0
2013-07-31,21161,21161,20509,20847,15088,20464.0,12910900.0
2013-08-01,20840,21306,20511,21178,32190,20787.0,12910900.0
2013-08-02,21161,21297,20637,21111,22682,20722.0,12910900.0
2013-08-05,21170,21170,20641,20914,62552,20528.0,12910900.0
2013-08-06,20967,21426,20774,21242,66858,20851.0,12910900.0
2013-08-07,21236,22089,21171,21704,126321,21303.0,12910900.0
2013-08-08,21755,22279,20903,21111,109968,20722.0,12910900.0
2013-08-09,21172,21172,20513,20650,22291,20270.0,12910900.0
2013-08-12,20643,21109,20385,21044,9233,20657.0,12910900.0
2013-08-13,21031,21161,20444,21111,10107,20722.0,12910900.0
2013-08-14,21172,21172,20576,20650,15325,20270.0,12910900.0
2013-08-16,20908,20908,20507,20717,15683,20335.0,12910900.0
2013-08-19,20840,20840,20374,20784,13000,20399.0,12910900.0
2013-08-20,21032,21032,18604,19730,63475,19366.0,12910900.0
2013-08-21,19980,20776,18927,20784,20646,20399.0,12910900.0
2013-08-22,20640,20640,19330,20519,22563,20141.0,12910900.0
2013-08-23,20445,20510,19722,20389,9230,20012.0,12910900.0
2013-08-26,20574,20574,19721,19994,17261,19625.0,12910900.0
2013-08-27,19724,20642,19724,20192,113122,19818.0,12910900.0
2013-08-28,20320,20320,19331,19927,36537,19560.0,12910900.0
2013-08-29,19660,20054,19194,19797,32772,19431.0,12910900.0
2013-08-30,19852,20246,19659,19860,10041,19495.0,12910900.0
