동신건설(025950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-01-09,2037,2227,2014,2126,54520,15344.0,280000.0
2001-01-10,2122,2134,1884,1905,62020,13748.0,280000.0
2001-01-11,2130,2130,1905,2017,41420,14560.0,280000.0
2001-01-12,2021,2076,1979,1998,36300,14420.0,280000.0
2001-01-15,1998,2091,1944,1986,52320,14336.0,280000.0
2001-01-16,2018,2173,1979,1990,61160,14364.0,280000.0
2001-01-17,2056,2076,1940,1998,32860,14420.0,280000.0
2001-01-18,1944,2076,1944,1978,26120,14280.0,280000.0
2001-01-19,1983,2052,1940,1939,35500,14000.0,280000.0
2001-01-22,1869,2018,1869,1932,38960,13944.0,280000.0
2001-01-26,1994,1994,1882,1908,23440,13776.0,280000.0
2001-01-29,1975,2052,1944,2052,30920,14812.0,280000.0
2001-01-30,2095,2297,2006,2296,101460,16576.0,280000.0
2001-01-31,2289,2347,2021,2133,81700,15400.0,280000.0
2001-02-01,2115,2208,2018,2056,57720,14840.0,280000.0
2001-02-02,2033,2095,2021,2033,30720,14672.0,280000.0
2001-02-05,2212,2212,1987,2036,71180,14700.0,280000.0
2001-02-06,2018,2111,1959,1986,42040,14336.0,280000.0
2001-02-07,2018,2056,1963,1998,31260,14420.0,280000.0
2001-02-08,2091,2091,1979,1986,21600,14336.0,280000.0
2001-02-09,1987,2018,1971,1978,21420,14280.0,280000.0
2001-02-12,1979,2115,1979,2013,17580,14532.0,280000.0
2001-02-13,2014,2018,1967,1994,21660,14392.0,280000.0
2001-02-14,1998,2072,1998,2036,21320,14700.0,280000.0
2001-02-15,2072,2095,2021,2021,36300,14588.0,280000.0
2001-02-16,2006,2021,1963,1978,18740,14280.0,280000.0
2001-02-19,2002,2095,1979,2025,37740,14616.0,280000.0
2001-02-20,2037,2049,1983,2048,19740,14784.0,280000.0
2001-02-21,2060,2173,2010,2021,46260,14588.0,280000.0
2001-02-22,2018,2037,1924,1970,46600,14224.0,280000.0
2001-02-23,2014,2103,1940,2017,41560,14560.0,280000.0
2001-02-26,2056,2173,2018,2025,72520,14616.0,280000.0
2001-02-27,2029,2052,1785,1959,53340,14140.0,280000.0
2001-02-28,1882,1959,1865,1901,29440,13720.0,280000.0
2001-03-02,1901,1998,1866,1877,30760,13552.0,280000.0
2001-03-05,1849,1900,1707,1862,17760,13440.0,280000.0
2001-03-06,1806,2064,1806,1959,44300,14140.0,280000.0
2001-03-07,1967,1979,1911,1939,26660,14000.0,280000.0
2001-03-08,1948,2033,1913,1912,35640,13804.0,280000.0
2001-03-09,1940,2142,1913,2141,144860,15456.0,280000.0
2001-03-12,2134,2398,2115,2397,183360,17304.0,280000.0
2001-03-13,2685,2685,2111,2110,178340,15232.0,280000.0
2001-03-14,2122,2246,2018,2029,121440,14644.0,280000.0
2001-03-15,1979,2018,1866,1889,82680,13636.0,280000.0
2001-03-16,1874,1983,1824,1893,82060,13664.0,280000.0
2001-03-19,1816,1979,1816,1868,45380,13482.0,280000.0
2001-03-20,1901,1940,1869,1899,44680,13706.0,280000.0
2001-03-21,1921,1928,1862,1872,34440,13510.0,280000.0
2001-03-22,1874,1913,1858,1873,32340,13524.0,280000.0
2001-03-23,1882,1940,1847,1899,74580,13706.0,280000.0
2001-03-26,1919,1998,1843,1862,42900,13440.0,280000.0
2001-03-27,1869,1897,1843,1862,22020,13440.0,280000.0
2001-03-28,1843,1890,1800,1800,15380,12992.0,280000.0
2001-03-29,1785,1901,1785,1814,24100,13090.0,280000.0
2001-03-30,1861,1861,1746,1823,11020,13160.0,280000.0
2001-04-02,1754,1812,1754,1804,8880,13020.0,280000.0
2001-04-03,1692,1862,1692,1837,18400,13258.0,280000.0
2001-04-04,1803,1853,1711,1804,18860,13020.0,280000.0
2001-04-06,1824,1843,1796,1823,19780,13160.0,280000.0
2001-04-09,1789,1824,1768,1784,7380,12880.0,280000.0
2001-04-10,1824,1824,1750,1783,2580,12866.0,280000.0
2001-04-11,1748,1835,1748,1796,11660,12964.0,280000.0
2001-04-12,1804,1824,1785,1815,10860,13104.0,280000.0
2001-04-13,1820,1897,1804,1862,32640,13440.0,280000.0
2001-04-16,1862,1897,1827,1873,15000,13524.0,280000.0
2001-04-17,1847,1874,1835,1854,2780,13384.0,280000.0
2001-04-18,1824,1862,1818,1842,16860,13300.0,280000.0
2001-04-19,1827,1897,1827,1858,32040,13412.0,280000.0
2001-04-20,1878,1878,1812,1854,4440,13384.0,280000.0
2001-04-23,1806,2076,1806,2075,41480,14980.0,280000.0
2001-04-24,2324,2324,2324,2324,36180,16772.0,280000.0
2001-04-25,2600,2600,2056,2106,411820,15204.0,280000.0
2001-04-26,2103,2359,1994,2358,117100,17024.0,280000.0
2001-04-27,2483,2634,2239,2483,158160,17920.0,280000.0
2001-04-30,2351,2778,2320,2778,148160,20048.0,280000.0
2001-05-02,3085,3108,2910,3107,42040,22428.0,280000.0
2001-05-03,3476,3480,3310,3480,13480,25116.0,280000.0
2001-05-04,3880,3880,3880,3879,16600,28000.0,280000.0
2001-05-07,4345,4345,4345,4345,4920,31360.0,280000.0
2001-05-08,4850,4850,4850,4849,13500,35000.0,280000.0
2001-05-09,5432,5432,4268,5431,479740,39200.0,280000.0
2001-05-10,5432,5975,4792,5412,312160,39060.0,280000.0
2001-05-11,5044,5432,4772,4772,318740,34440.0,280000.0
2001-05-14,4210,4423,4210,4209,64680,30380.0,280000.0
2001-05-15,3899,4462,3725,3724,454840,26880.0,280000.0
2001-05-16,3438,3802,3298,3297,180540,23800.0,280000.0
2001-05-17,3376,3569,3104,3348,208960,24164.0,280000.0
2001-05-18,3492,3748,3348,3747,287840,27048.0,280000.0
2001-05-21,4016,4190,3647,3938,455740,28420.0,280000.0
2001-05-22,3857,4035,3480,3588,193400,25900.0,280000.0
2001-05-23,3414,3763,3414,3453,151340,24920.0,280000.0
2001-05-24,3492,3601,3337,3418,88640,24668.0,280000.0
2001-05-25,3418,3566,3228,3297,75760,23800.0,280000.0
2001-05-28,3352,3407,3232,3262,65900,23548.0,280000.0
2001-05-29,3453,3492,3267,3301,79600,23828.0,280000.0
2001-05-30,3325,3337,3193,3216,36920,23212.0,280000.0
2001-05-31,3220,3220,3065,3103,33400,22400.0,280000.0
2001-06-01,3030,3057,2883,2890,78920,20860.0,280000.0
2001-06-04,2945,3236,2945,3235,47240,23352.0,280000.0
2001-06-05,3624,3624,3104,3332,136000,24052.0,280000.0
2001-06-07,3220,3286,3108,3162,40900,22820.0,280000.0
2001-06-08,3162,3162,3026,3026,42560,21840.0,280000.0
2001-06-11,3026,3240,2991,3049,30980,22008.0,280000.0
2001-06-12,2960,3104,2918,2952,53560,21308.0,280000.0
2001-06-13,2988,2991,2898,2921,37060,21084.0,280000.0
2001-06-14,3085,3085,2910,2968,25380,21420.0,280000.0
2001-06-15,2968,2988,2887,2925,28160,21112.0,280000.0
2001-06-18,2937,2945,2879,2890,26540,20860.0,280000.0
2001-06-19,2871,2929,2871,2913,12900,21028.0,280000.0
2001-06-20,2852,2929,2755,2758,20620,19908.0,280000.0
2001-06-21,2817,2879,2759,2778,18180,20048.0,280000.0
2001-06-22,2681,2794,2522,2638,38640,19040.0,280000.0
2001-06-25,2677,2755,2530,2657,15960,19180.0,280000.0
2001-06-26,2716,2716,2437,2444,16840,17640.0,280000.0
2001-06-27,2270,2522,2270,2417,39080,17444.0,280000.0
2001-06-28,2634,2704,2627,2704,31960,19516.0,280000.0
2001-06-29,2704,2891,2483,2649,92280,19124.0,280000.0
2001-07-02,2689,2689,2580,2638,8440,19040.0,280000.0
2001-07-03,2638,2697,2568,2673,16820,19292.0,280000.0
2001-07-04,2673,2700,2588,2611,10040,18844.0,280000.0
2001-07-05,2638,2638,2526,2529,26560,18256.0,280000.0
2001-07-06,2409,2537,2386,2386,13820,17220.0,280000.0
2001-07-09,2332,2425,2177,2176,27340,15708.0,280000.0
2001-07-10,2192,2433,2192,2308,30840,16660.0,280000.0
2001-07-11,2270,2406,2177,2308,25360,16660.0,280000.0
2001-07-12,2309,2433,2309,2347,39000,16940.0,280000.0
2001-07-13,2406,2413,2262,2273,19380,16408.0,280000.0
2001-07-16,2215,2545,2215,2370,88540,17108.0,280000.0
2001-07-18,2328,2406,2270,2277,23140,16436.0,280000.0
2001-07-19,2289,2328,2200,2265,18540,16352.0,280000.0
2001-07-20,2289,2305,2192,2230,7280,16100.0,280000.0
2001-07-23,2134,2180,1979,1978,25820,14280.0,280000.0
2001-07-24,1979,1998,1831,1998,17880,14420.0,280000.0
2001-07-25,1948,2056,1948,1978,14420,14280.0,280000.0
2001-07-26,1940,2157,1940,2009,22440,14504.0,280000.0
2001-07-27,2056,2107,2021,2071,8980,14952.0,280000.0
2001-07-30,2126,2134,2010,2056,11060,14840.0,280000.0
2001-07-31,2025,2126,2025,2102,8240,15176.0,280000.0
2001-08-01,2103,2142,2076,2075,18000,14980.0,280000.0
2001-08-02,2076,2099,2045,2095,19200,15120.0,280000.0
2001-08-03,2134,2173,2076,2118,16440,15288.0,280000.0
2001-08-06,2099,2371,2099,2250,29640,16240.0,280000.0
2001-08-07,2289,2444,2204,2327,56920,16800.0,280000.0
2001-08-08,2367,2568,2367,2436,56640,17584.0,280000.0
2001-08-09,2378,2440,2270,2397,35420,17304.0,280000.0
2001-08-10,2367,2522,2309,2444,53640,17640.0,280000.0
2001-08-13,2638,2735,2491,2735,54300,19740.0,280000.0
2001-08-14,2836,3061,2735,2840,198200,20496.0,280000.0
2001-08-16,3096,3178,2856,3177,231700,22932.0,280000.0
2001-08-17,3104,3178,2832,2940,104560,21224.0,280000.0
2001-08-20,2794,3007,2592,2595,77540,18732.0,280000.0
2001-08-21,2600,2836,2600,2715,77260,19600.0,280000.0
2001-08-22,2623,2832,2600,2599,64740,18760.0,280000.0
2001-08-23,2697,2697,2444,2444,56960,17640.0,280000.0
2001-08-24,2600,2600,2351,2386,61560,17220.0,280000.0
2001-08-27,2444,2503,2347,2366,42200,17080.0,280000.0
2001-08-28,2374,2378,2250,2250,29240,16240.0,280000.0
2001-08-29,2262,2483,2262,2289,85700,16520.0,280000.0
2001-08-30,2328,2374,2173,2374,40400,17136.0,280000.0
2001-08-31,2289,2347,2192,2192,23660,15820.0,280000.0
2001-09-03,2142,2324,2142,2242,17300,16184.0,280000.0
2001-09-04,2250,2285,2192,2203,7640,15904.0,280000.0
2001-09-05,2266,2320,2212,2269,15840,16380.0,280000.0
2001-09-06,2223,2320,2212,2273,19160,16408.0,280000.0
2001-09-07,2274,2382,2212,2277,31020,16436.0,280000.0
2001-09-10,2223,2297,2223,2234,16160,16128.0,280000.0
2001-09-11,2254,2270,2177,2215,14260,15988.0,280000.0
2001-09-12,1952,1952,1952,1951,15420,14084.0,280000.0
2001-09-13,1752,2095,1752,2009,23220,14504.0,280000.0
2001-09-14,1983,1998,1769,1939,34060,14000.0,280000.0
2001-09-17,1878,1878,1707,1707,26340,12320.0,280000.0
2001-09-18,1633,1827,1633,1804,31680,13020.0,280000.0
2001-09-19,1808,1940,1808,1885,17080,13608.0,280000.0
2001-09-20,1924,1998,1824,1862,5140,13440.0,280000.0
2001-09-21,1882,1882,1738,1784,9840,12880.0,280000.0
2001-09-24,1793,1936,1746,1831,21880,13216.0,280000.0
2001-09-25,1862,1917,1814,1835,20520,13244.0,280000.0
2001-09-26,1824,1913,1777,1823,18480,13160.0,280000.0
2001-09-27,1824,1932,1824,1901,21360,13720.0,280000.0
2001-09-28,1940,1940,1851,1901,15460,13720.0,280000.0
2001-10-04,1998,1998,1913,1943,14740,14028.0,280000.0
2001-10-05,1979,1979,1913,1939,15140,14000.0,280000.0
2001-10-08,1921,1921,1866,1897,5940,13692.0,280000.0
2001-10-09,1979,1987,1913,1986,24560,14336.0,280000.0
2001-10-10,2014,2111,1921,2009,31860,14504.0,280000.0
2001-10-11,2052,2188,1979,2168,49560,15652.0,280000.0
2001-10-12,2285,2309,2060,2161,33420,15596.0,280000.0
2001-10-15,2402,2402,2146,2203,24840,15904.0,280000.0
2001-10-16,2270,2270,2157,2207,9540,15932.0,280000.0
2001-10-17,2212,2471,2208,2471,109000,17836.0,280000.0
2001-10-18,2471,2697,2371,2471,107420,17836.0,280000.0
2001-10-19,2592,2766,2471,2766,190120,19964.0,280000.0
2001-10-22,2883,2883,2592,2673,104440,19292.0,280000.0
2001-10-23,2697,2716,2355,2378,67660,17164.0,280000.0
2001-10-24,2425,2534,2367,2386,50940,17220.0,280000.0
2001-10-25,2227,2382,2227,2273,50840,16408.0,280000.0
2001-10-26,2293,2409,2277,2308,42840,16660.0,280000.0
2001-10-29,2386,2386,2301,2327,20640,16800.0,280000.0
2001-10-30,2328,2328,2215,2230,21600,16100.0,280000.0
2001-10-31,2231,2316,2231,2265,19380,16352.0,280000.0
2001-11-01,2289,2367,2270,2269,17920,16380.0,280000.0
2001-11-02,2289,2320,2250,2308,11180,16660.0,280000.0
2001-11-05,2309,2386,2309,2378,35820,17164.0,280000.0
2001-11-06,2464,2464,2332,2378,32320,17164.0,280000.0
2001-11-07,2336,2367,2324,2324,24240,16772.0,280000.0
2001-11-08,2371,2421,2312,2378,27360,17164.0,280000.0
2001-11-09,2336,2359,2289,2327,18600,16800.0,280000.0
2001-11-12,2367,2367,2266,2269,16980,16380.0,280000.0
2001-11-13,2277,2541,2250,2541,100120,18340.0,280000.0
2001-11-14,2541,2677,2456,2487,71640,17948.0,280000.0
2001-11-15,2483,2541,2406,2436,46400,17584.0,280000.0
2001-11-16,2417,2417,2336,2374,30080,17136.0,280000.0
2001-11-19,2347,2406,2301,2300,28800,16604.0,280000.0
2001-11-20,2289,2483,2289,2366,50100,17080.0,280000.0
2001-11-21,2332,2386,2297,2308,13260,16660.0,280000.0
2001-11-22,2316,2382,2316,2316,12320,16716.0,280000.0
2001-11-23,2320,2328,2262,2269,15940,16380.0,280000.0
2001-11-26,2270,2475,2270,2339,44660,16884.0,280000.0
2001-11-27,2406,2444,2343,2444,35420,17640.0,280000.0
2001-11-28,2522,2634,2289,2366,62700,17080.0,280000.0
2001-11-29,2444,2464,2289,2440,40060,17612.0,280000.0
2001-11-30,2363,2471,2351,2351,18660,16968.0,280000.0
2001-12-03,2328,2444,2328,2347,23960,16940.0,280000.0
2001-12-04,2386,2444,2336,2401,15760,17332.0,280000.0
2001-12-05,2402,2440,2336,2386,15980,17220.0,280000.0
2001-12-06,2406,2440,2351,2358,8960,17024.0,280000.0
2001-12-07,2378,2378,2293,2331,12860,16828.0,280000.0
2001-12-10,2363,2386,2297,2324,7340,16772.0,280000.0
2001-12-11,2254,2429,2250,2386,18180,17220.0,280000.0
2001-12-12,2309,2371,2309,2335,800,16856.0,280000.0
2001-12-13,2386,2386,2320,2366,5440,17080.0,280000.0
2001-12-14,2312,2607,2309,2448,41340,17668.0,280000.0
2001-12-17,2448,2479,2328,2327,10200,16800.0,280000.0
2001-12-18,2398,2406,2328,2327,9480,16800.0,280000.0
2001-12-19,2328,2406,2293,2405,19320,17360.0,280000.0
2001-12-20,2382,2464,2374,2444,20660,17640.0,280000.0
2001-12-21,2425,2425,2281,2386,19180,17220.0,280000.0
2001-12-24,2351,2402,2289,2327,9420,16800.0,280000.0
2001-12-26,2285,2328,2254,2300,9480,16604.0,280000.0
2001-12-27,2309,2371,2250,2250,17700,16240.0,280000.0
2001-12-28,2258,2312,2250,2304,7260,16632.0,280000.0
2002-01-02,2301,2305,2289,2304,4340,16632.0,280000.0
2002-01-03,2312,2359,2254,2347,16040,16940.0,280000.0
2002-01-04,2289,2382,2289,2308,11540,16660.0,280000.0
2002-01-07,2309,2413,2305,2397,11540,17304.0,280000.0
2002-01-08,2363,2440,2336,2428,8180,17528.0,280000.0
2002-01-09,2452,2471,2250,2347,11720,16940.0,280000.0
2002-01-10,2274,2398,2274,2355,19820,16996.0,280000.0
2002-01-11,2332,2386,2312,2312,2780,16688.0,280000.0
2002-01-14,2347,2421,2293,2347,4580,16940.0,280000.0
2002-01-15,2374,2374,2266,2324,6500,16772.0,280000.0
2002-01-16,2274,2390,2262,2261,11940,16324.0,280000.0
2002-01-17,2270,2316,2219,2242,6840,16184.0,280000.0
2002-01-18,2219,2289,2219,2258,5880,16296.0,280000.0
2002-01-21,2289,2289,2227,2258,1720,16296.0,280000.0
2002-01-22,2258,2347,2258,2320,7820,16744.0,280000.0
2002-01-23,2270,2324,2258,2269,3660,16380.0,280000.0
2002-01-24,2324,2340,2235,2258,6540,16296.0,280000.0
2002-01-25,2138,2305,2138,2269,6220,16380.0,280000.0
2002-01-28,2289,2289,2231,2277,10980,16436.0,280000.0
2002-01-29,2285,2297,2231,2258,11200,16296.0,280000.0
2002-01-30,2254,2270,2204,2246,8780,16212.0,280000.0
2002-01-31,2246,2266,2184,2203,10560,15904.0,280000.0
2002-02-01,2246,2246,2192,2199,3640,15876.0,280000.0
2002-02-04,2215,2231,2138,2137,4780,15428.0,280000.0
2002-02-05,2142,2165,2115,2157,5180,15568.0,280000.0
2002-02-06,2126,2177,2118,2133,4120,15400.0,280000.0
2002-02-07,2122,2122,2091,2095,6380,15120.0,280000.0
2002-02-08,2107,2115,2095,2110,2340,15232.0,280000.0
2002-02-14,2126,2227,2122,2157,3480,15568.0,280000.0
2002-02-15,2161,2402,2134,2343,21940,16912.0,280000.0
2002-02-18,2382,2382,2243,2250,12340,16240.0,280000.0
2002-02-19,2243,2266,2219,2258,1580,16296.0,280000.0
2002-02-20,2246,2250,2134,2172,13820,15680.0,280000.0
2002-02-21,2153,2235,2153,2196,1660,15848.0,280000.0
2002-02-22,2227,2250,2157,2192,2720,15820.0,280000.0
2002-02-25,2188,2200,2080,2199,5160,15876.0,280000.0
2002-02-26,2227,2227,2142,2141,4920,15456.0,280000.0
2002-02-27,2169,2177,2103,2172,5720,15680.0,280000.0
2002-02-28,2177,2215,2173,2207,5540,15932.0,280000.0
2002-03-04,2208,2219,2173,2207,11180,15932.0,280000.0
2002-03-05,2223,2223,2173,2211,8400,15960.0,280000.0
2002-03-06,2212,2250,2173,2211,7960,15960.0,280000.0
2002-03-07,2215,2402,2212,2324,20180,16772.0,280000.0
2002-03-08,2130,2293,2130,2289,6480,16520.0,280000.0
2002-03-11,2258,2289,2212,2246,12140,16212.0,280000.0
2002-03-12,2200,2285,2200,2250,3460,16240.0,280000.0
2002-03-13,2215,2277,2184,2207,7040,15932.0,280000.0
2002-03-14,2246,2246,2212,2219,5740,16016.0,280000.0
2002-03-15,2270,2270,2215,2223,6460,16044.0,280000.0
2002-03-18,2219,2293,2219,2230,8400,16100.0,280000.0
2002-03-19,2227,2250,2212,2250,5680,16240.0,280000.0
2002-03-20,2281,2378,2235,2362,21600,17052.0,280000.0
2002-03-21,2367,2367,2270,2300,6300,16604.0,280000.0
2002-03-22,2340,2386,2336,2335,16000,16856.0,280000.0
2002-03-25,2347,2367,2289,2362,15200,17052.0,280000.0
2002-03-26,2382,2471,2347,2417,19960,17444.0,280000.0
2002-03-27,2483,2561,2409,2510,29960,18116.0,280000.0
2002-03-28,2406,2557,2406,2537,16800,18312.0,280000.0
2002-03-29,2406,2561,2406,2525,8660,18228.0,280000.0
2002-04-01,2541,2541,2386,2386,9580,17220.0,280000.0
2002-04-02,2440,2440,2309,2397,10480,17304.0,280000.0
2002-04-03,2409,2409,2343,2405,2060,17360.0,280000.0
2002-04-04,2332,2444,2332,2424,5960,17500.0,280000.0
2002-04-08,2371,2425,2371,2417,5560,17444.0,280000.0
2002-04-09,2367,2409,2336,2366,5860,17080.0,280000.0
2002-04-10,2402,2402,2250,2327,10420,16800.0,280000.0
2002-04-11,2367,2437,2328,2366,6360,17080.0,280000.0
2002-04-12,2367,2487,2289,2393,9400,17276.0,280000.0
2002-04-15,2336,2406,2309,2327,4320,16800.0,280000.0
2002-04-16,2336,2363,2328,2358,6800,17024.0,280000.0
2002-04-17,2363,2503,2359,2490,19200,17976.0,280000.0
2002-04-18,2475,2475,2378,2378,5940,17164.0,280000.0
2002-04-19,2425,2471,2382,2432,11480,17556.0,280000.0
2002-04-22,2406,2522,2343,2436,18460,17584.0,280000.0
2002-04-23,2382,2444,2289,2382,10500,17192.0,280000.0
2002-04-24,2475,2475,2254,2289,7120,16520.0,280000.0
2002-04-25,2153,2343,2134,2343,14300,16912.0,280000.0
2002-04-26,2177,2343,2177,2289,4760,16520.0,280000.0
2002-04-29,2231,2309,2231,2300,1020,16604.0,280000.0
2002-04-30,2324,2324,2192,2219,3620,16016.0,280000.0
2002-05-02,2208,2250,2122,2126,14760,15344.0,280000.0
2002-05-03,2212,2212,2126,2184,12460,15764.0,280000.0
2002-05-06,2177,2196,2165,2192,1060,15820.0,280000.0
2002-05-07,2118,2200,2064,2110,8980,15232.0,280000.0
2002-05-08,2060,2153,2060,2095,9500,15120.0,280000.0
2002-05-09,2095,2169,2095,2095,10740,15120.0,280000.0
2002-05-10,2099,2149,2095,2126,6020,15344.0,280000.0
2002-05-13,2115,2165,2064,2064,3740,14896.0,280000.0
2002-05-14,2064,2126,2064,2087,1260,15064.0,280000.0
2002-05-15,2076,2130,2076,2099,3860,15148.0,280000.0
2002-05-16,2099,2126,2021,2040,7280,14728.0,280000.0
2002-05-17,2010,2072,2002,2060,6380,14868.0,280000.0
2002-05-20,2072,2076,2025,2029,2660,14644.0,280000.0
2002-05-21,2014,2049,1987,1986,5060,14336.0,280000.0
2002-05-22,2006,2041,1990,2040,820,14728.0,280000.0
2002-05-23,1963,2064,1963,2029,340,14644.0,280000.0
2002-05-24,1979,2037,1963,2013,2240,14532.0,280000.0
2002-05-27,1967,2025,1959,1986,3180,14336.0,280000.0
2002-05-28,1955,2014,1928,1974,1860,14252.0,280000.0
2002-05-29,1987,1994,1924,1982,2600,14308.0,280000.0
2002-05-30,2014,2014,1921,1936,1880,13972.0,280000.0
2002-05-31,1882,1948,1827,1901,3080,13720.0,280000.0
2002-06-03,1940,2087,1921,2017,15640,14560.0,280000.0
2002-06-04,2052,2056,1990,2048,5180,14784.0,280000.0
2002-06-05,1998,2111,1998,2064,6080,14896.0,280000.0
2002-06-07,2064,2064,1940,1970,5240,14224.0,280000.0
2002-06-10,1987,1987,1893,1939,1460,14000.0,280000.0
2002-06-11,1971,2014,1952,1970,1980,14224.0,280000.0
2002-06-12,1987,2173,1901,2114,11340,15260.0,280000.0
2002-06-14,2130,2192,2095,2095,11740,15120.0,280000.0
2002-06-17,2076,2095,2064,2095,1220,15120.0,280000.0
2002-06-18,1979,2052,1979,2052,1500,14812.0,280000.0
2002-06-19,1983,2052,1932,1959,1020,14140.0,280000.0
2002-06-20,1959,1959,1921,1959,520,14140.0,280000.0
2002-06-21,1940,1955,1874,1955,480,14112.0,280000.0
2002-06-24,1936,2002,1839,1891,2860,13650.0,280000.0
2002-06-25,1938,1940,1824,1916,6500,13832.0,280000.0
2002-06-26,1862,1865,1789,1864,1320,13454.0,280000.0
2002-06-27,1862,1862,1804,1854,1180,13384.0,280000.0
2002-06-28,1824,1897,1824,1881,1560,13580.0,280000.0
2002-07-02,1878,1882,1878,1877,240,13552.0,280000.0
2002-07-03,1765,1917,1765,1916,1920,13832.0,280000.0
2002-07-04,1936,1948,1858,1936,360,13972.0,280000.0
2002-07-05,1932,1940,1878,1939,1860,14000.0,280000.0
2002-07-08,1975,2056,1940,2036,4260,14700.0,280000.0
2002-07-09,2037,2037,1940,2033,180,14672.0,280000.0
2002-07-10,1944,1998,1866,1967,25480,14196.0,280000.0
2002-07-11,1940,1967,1878,1915,10040,13818.0,280000.0
2002-07-12,1905,1959,1882,1918,8220,13846.0,280000.0
2002-07-15,1886,1936,1862,1881,19480,13580.0,280000.0
2002-07-16,1808,1862,1769,1788,6980,12908.0,280000.0
2002-07-18,1824,1835,1808,1835,1820,13244.0,280000.0
2002-07-19,1758,1882,1738,1881,7360,13580.0,280000.0
2002-07-22,1750,1843,1734,1749,7960,12628.0,280000.0
2002-07-23,1672,1750,1668,1691,6340,12208.0,280000.0
2002-07-24,1680,1729,1578,1647,7360,11886.0,280000.0
2002-07-25,1602,1703,1602,1664,3360,12012.0,280000.0
2002-07-26,1664,1664,1622,1656,460,11956.0,280000.0
2002-07-29,1664,1664,1579,1598,4640,11536.0,280000.0
2002-07-30,1599,1703,1591,1598,10400,11536.0,280000.0
2002-07-31,1645,1645,1595,1617,2180,11676.0,280000.0
2002-08-01,1633,1633,1597,1625,2780,11732.0,280000.0
2002-08-02,1610,1630,1564,1617,480,11676.0,280000.0
2002-08-05,1574,1618,1548,1548,10140,11172.0,280000.0
2002-08-06,1581,1581,1536,1555,1140,11228.0,280000.0
2002-08-07,1556,1587,1548,1571,3800,11340.0,280000.0
2002-08-08,1571,1571,1533,1567,1020,11312.0,280000.0
2002-08-09,1587,1587,1536,1551,1180,11200.0,280000.0
2002-08-12,1552,1564,1544,1551,2780,11200.0,280000.0
2002-08-13,1552,1591,1540,1590,5920,11480.0,280000.0
2002-08-14,1571,1610,1556,1602,4800,11564.0,280000.0
2002-08-16,1591,1622,1591,1614,3040,11648.0,280000.0
2002-08-19,1630,1664,1591,1614,5880,11648.0,280000.0
2002-08-20,1614,1622,1591,1614,5300,11648.0,280000.0
2002-08-21,1591,1605,1556,1594,3740,11508.0,280000.0
2002-08-22,1591,1618,1571,1571,4260,11340.0,280000.0
2002-08-23,1575,1591,1571,1590,2520,11480.0,280000.0
2002-08-26,1591,1591,1571,1571,2400,11340.0,280000.0
2002-08-27,1591,1602,1566,1598,1540,11536.0,280000.0
