지티지웰니스(219750),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-24,6215,6317,6038,6038,91453,74376.0,6250067.0
2019-04-25,5987,6291,5403,5531,264594,68126.0,6250067.0
2019-04-26,5429,5708,5403,5556,169844,68438.0,6250067.0
2019-04-29,5454,5530,5063,5125,290067,63126.0,6250067.0
2019-04-30,5175,5454,4972,5378,180194,66251.0,6250067.0
2019-05-02,5124,5911,5124,5759,310641,70938.0,6250067.0
2019-05-03,5759,6114,5632,6089,228388,75001.0,6250067.0
2019-05-07,6012,6317,5606,6013,314875,74063.0,6250067.0
2019-05-08,5936,6012,5403,5480,177208,67501.0,6250067.0
2019-05-09,5276,5581,5058,5176,170281,63751.0,6250067.0
2019-05-10,5150,5327,4982,5125,115475,63126.0,6250067.0
2019-05-13,5124,5378,5124,5328,96549,65626.0,6250067.0
2019-05-14,5175,5784,5175,5658,217327,69688.0,6250067.0
2019-05-15,5885,7230,5784,6368,1565787,78438.0,6250067.0
2019-05-16,6545,7484,6494,7104,1150531,87501.0,6250067.0
2019-05-17,7357,7484,6976,7433,433145,91563.0,6250067.0
2019-05-20,7306,8169,7205,7738,566634,95314.0,6250067.0
2019-05-21,8016,8016,7484,7687,314180,94689.0,6250067.0
2019-05-22,7814,7890,7534,7662,158988,94376.0,6250067.0
2019-05-23,7661,8448,7661,8347,669946,102814.0,6250067.0
2019-05-24,8219,8625,7433,8093,842036,99689.0,6250067.0
2019-05-27,8143,8169,7052,7256,439773,89376.0,6250067.0
2019-05-28,7560,8879,7357,8600,734467,105939.0,6250067.0
2019-05-29,8575,8778,8093,8118,293715,100001.0,6250067.0
2019-05-30,8042,8093,7458,7763,336669,95626.0,6250067.0
2019-05-31,7763,8219,7433,7865,201192,96876.0,6250067.0
2019-06-03,7585,7915,7205,7865,551429,96876.0,6250067.0
2019-06-04,7788,7940,7509,7738,207846,95314.0,6250067.0
2019-06-05,7814,7890,7382,7383,207778,90938.0,6250067.0
2019-06-07,7484,8143,7433,7992,371470,98439.0,6250067.0
2019-06-10,8169,8473,7991,8372,312492,103126.0,6250067.0
2019-06-11,8372,8372,7890,8118,244900,100001.0,6250067.0
2019-06-12,8143,8194,7712,8068,158841,99376.0,6250067.0
2019-06-13,8194,8219,7687,7687,190421,94689.0,6250067.0
2019-06-14,7712,7788,7103,7180,608982,88438.0,6250067.0
2019-06-17,7052,7433,6672,6774,398411,83438.0,6250067.0
2019-06-18,6773,7002,6469,6825,310176,84063.0,6250067.0
2019-06-19,6976,7052,6088,6419,609598,79063.0,6250067.0
2019-06-20,6596,6951,6317,6875,459699,84688.0,6250067.0
2019-06-21,6849,6976,6723,6875,197542,84688.0,6250067.0
2019-06-24,6824,6900,6545,6596,152775,81251.0,6250067.0
2019-06-25,6672,6748,5961,6089,373604,75001.0,6250067.0
2019-06-26,6088,6266,5784,5911,215289,72813.0,6250067.0
2019-06-27,5936,6088,5632,5658,177783,69688.0,6250067.0
2019-06-28,5708,6215,5505,5810,379348,71563.0,6250067.0
2019-07-01,5961,6038,5835,5861,129314,72188.0,6250067.0
2019-07-02,5835,5987,5759,5937,83340,73126.0,6250067.0
2019-07-03,5936,5936,5682,5810,88424,71563.0,6250067.0
2019-07-04,5733,6164,5632,6114,176925,75313.0,6250067.0
2019-07-05,6114,6190,5936,5987,117050,73751.0,6250067.0
2019-07-08,5936,6012,5505,5556,213233,68438.0,6250067.0
2019-07-09,5682,5708,5429,5531,169590,68126.0,6250067.0
2019-07-10,5530,5759,5530,5708,93094,70313.0,6250067.0
2019-07-11,5961,5987,5759,5810,135380,71563.0,6250067.0
2019-07-12,5809,5911,5682,5810,94295,71563.0,6250067.0
2019-07-15,5885,5936,5682,5683,78501,70001.0,6250067.0
2019-07-16,5708,5809,5530,5632,91397,69376.0,6250067.0
2019-07-17,5632,5708,5150,5277,211049,65001.0,6250067.0
2019-07-18,5226,5505,5226,5302,83250,65313.0,6250067.0
2019-07-19,5251,5606,5251,5480,98505,67501.0,6250067.0
2019-07-22,5429,5606,5403,5607,43544,69063.0,6250067.0
2019-07-23,5606,5606,5353,5404,55679,66563.0,6250067.0
2019-07-24,5353,5454,5226,5302,54633,65313.0,6250067.0
2019-07-25,5200,5378,4881,5008,169213,61688.0,6250067.0
2019-07-26,4972,5033,4708,4709,177836,58001.0,6250067.0
2019-07-29,4703,4800,4561,4602,109994,56688.0,6250067.0
2019-07-30,4566,4871,4566,4775,80081,58813.0,6250067.0
2019-07-31,4774,4815,4561,4765,75646,58688.0,6250067.0
2019-08-01,4663,4840,4657,4734,65919,58313.0,6250067.0
2019-08-02,4576,4728,4297,4709,78255,58001.0,6250067.0
2019-08-05,4642,4647,4211,4277,92649,52688.0,6250067.0
2019-08-06,4064,4343,3978,4008,159786,49376.0,6250067.0
2019-08-07,3978,4252,3932,4008,164457,49376.0,6250067.0
2019-08-08,4059,4343,4054,4313,108571,53126.0,6250067.0
2019-08-09,4323,4460,4196,4196,101757,51688.0,6250067.0
2019-08-12,4196,5200,4196,4668,1440949,57501.0,6250067.0
2019-08-13,4510,5530,4389,4907,1558255,60438.0,6250067.0
2019-08-14,5058,5150,4825,4881,353896,60126.0,6250067.0
2019-08-16,4784,4967,4774,4795,148325,59063.0,6250067.0
2019-08-19,4845,4997,4779,4988,111337,61438.0,6250067.0
2019-08-20,4987,5023,4896,4932,90454,60751.0,6250067.0
2019-08-21,4931,4972,4865,4896,82588,60313.0,6250067.0
2019-08-22,4967,4987,4820,4836,72734,59563.0,6250067.0
2019-08-23,4800,4825,4571,4678,171850,57626.0,6250067.0
2019-08-26,4571,4668,4455,4455,124567,54876.0,6250067.0
2019-08-27,4915,4990,4315,4380,352519,27375.0,6250067.0
2019-08-28,4380,4440,4300,4430,70131,27688.0,6250067.0
2019-08-29,4410,4430,4025,4160,137872,26000.0,6250067.0
2019-08-30,4200,4250,4135,4165,73489,26032.0,6250067.0
2019-09-02,4175,4680,4070,4405,280085,27532.0,6250067.0
2019-09-03,4335,4450,4220,4250,96633,26563.0,6250067.0
2019-09-04,4250,4320,4215,4270,53686,26688.0,6250067.0
2019-09-05,4340,4340,4255,4260,48017,26625.0,6250067.0
2019-09-06,4270,4430,4270,4335,73080,27094.0,6250067.0
2019-09-09,4330,4440,4085,4100,125481,25625.0,6250067.0
2019-09-10,4100,4125,3895,3960,137302,24750.0,6250067.0
2019-09-11,3960,4000,3900,3925,64681,24532.0,6250067.0
2019-09-16,4110,4110,3935,4025,44169,25157.0,6250067.0
2019-09-17,4030,4145,4025,4145,72097,25907.0,6250067.0
2019-09-18,4145,4145,3920,4010,88621,25063.0,6250067.0
2019-09-19,3950,4015,3930,3940,96010,24625.0,6250067.0
2019-09-20,3935,4030,3855,3860,95877,24125.0,6250067.0
2019-09-23,3730,3820,3650,3820,295846,47048.0,12316266.0
2019-09-24,3745,3800,3670,3715,202751,45755.0,12316266.0
2019-09-25,3675,3735,3450,3450,201200,42491.0,12316266.0
2019-09-26,3465,3580,3315,3390,126964,41752.0,12316266.0
2019-09-27,3355,3455,3320,3360,99304,41383.0,12316266.0
2019-09-30,3380,3400,3190,3220,145303,39658.0,12316266.0
2019-10-01,3170,3845,3170,3540,2290289,43600.0,12316266.0
2019-10-02,3480,3525,3260,3515,260719,43292.0,12316266.0
2019-10-04,3450,3530,3330,3330,205867,41013.0,12316266.0
2019-10-07,3290,3385,3260,3290,95152,40521.0,12316266.0
