하이로닉(149980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-02,7530,7620,7370,7550,41252,106415.0,14094745.0
2017-01-03,7630,7660,7530,7650,60931,107825.0,14094745.0
2017-01-04,7700,8200,7650,7900,359064,111348.0,14094745.0
2017-01-05,7910,8040,7860,7930,68072,111771.0,14094745.0
2017-01-06,8040,8040,7830,7830,48748,110362.0,14094745.0
2017-01-09,7750,7810,7620,7680,64537,108248.0,14094745.0
2017-01-10,7660,7700,7400,7440,96113,104865.0,14094745.0
2017-01-11,7500,7520,7400,7440,52216,104865.0,14094745.0
2017-01-12,7440,7470,7260,7260,72356,102328.0,14094745.0
2017-01-13,7240,7440,7140,7210,45181,101623.0,14094745.0
2017-01-16,7370,7370,7010,7050,63166,99368.0,14094745.0
2017-01-17,7060,7090,6960,6960,52468,98099.0,14094745.0
2017-01-18,6890,6980,6750,6850,52038,96549.0,14094745.0
2017-01-19,6900,7200,6890,6940,52547,97818.0,14094745.0
2017-01-20,6930,7000,6700,6750,56555,95140.0,14094745.0
2017-01-23,6750,6910,6620,6620,39803,93307.0,14094745.0
2017-01-24,6460,7100,6300,6830,240982,96267.0,14094745.0
2017-01-25,6910,7070,6730,6740,78219,94999.0,14094745.0
2017-01-26,6740,6890,6710,6730,67195,94858.0,14094745.0
2017-01-31,6680,6740,6480,6530,69805,92039.0,14094745.0
2017-02-01,6460,6650,6460,6640,48051,93589.0,14094745.0
2017-02-02,6580,6640,6330,6350,91463,89502.0,14094745.0
2017-02-03,6320,6400,6200,6220,54191,87669.0,14094745.0
2017-02-06,6170,6540,6170,6300,39049,88797.0,14094745.0
2017-02-07,6300,6360,6230,6340,27331,89361.0,14094745.0
2017-02-08,6380,6380,6250,6300,42623,88797.0,14094745.0
2017-02-09,6270,6450,6250,6400,25747,90206.0,14094745.0
2017-02-10,6440,6440,6310,6370,35356,89784.0,14094745.0
2017-02-13,6400,6400,6260,6360,25335,89643.0,14094745.0
2017-02-14,6390,6390,6300,6350,15301,89502.0,14094745.0
2017-02-15,6420,6720,6390,6580,119102,92743.0,14094745.0
2017-02-16,6610,6630,6520,6580,32178,92743.0,14094745.0
2017-02-17,6570,6770,6490,6490,71582,91475.0,14094745.0
2017-02-20,6520,6590,6480,6540,26310,92180.0,14094745.0
2017-02-21,6560,6600,6510,6590,29092,92884.0,14094745.0
2017-02-22,6630,6650,6530,6530,30437,92039.0,14094745.0
2017-02-23,6590,6590,6380,6450,54697,90911.0,14094745.0
2017-02-24,6400,6450,6250,6280,61808,88515.0,14094745.0
2017-02-27,6220,6350,6220,6230,24864,87810.0,14094745.0
2017-02-28,6200,6320,6150,6190,34525,87246.0,14094745.0
2017-03-02,6270,6270,6110,6120,37472,86260.0,14094745.0
2017-03-03,6100,6100,5890,5890,80798,83018.0,14094745.0
2017-03-06,5800,5900,5740,5800,49230,81750.0,14094745.0
2017-03-07,5810,5920,5800,5800,22340,81750.0,14094745.0
2017-03-08,5800,5860,5790,5820,18685,82031.0,14094745.0
2017-03-09,5890,6070,5890,5900,63725,83159.0,14094745.0
2017-03-10,5870,5960,5710,5900,34969,83159.0,14094745.0
2017-03-13,5950,6090,5930,6040,36400,85132.0,14094745.0
2017-03-14,6010,6140,6010,6040,37616,85132.0,14094745.0
2017-03-15,6080,6150,6020,6120,63978,86260.0,14094745.0
2017-03-16,6130,6140,6050,6110,39750,86119.0,14094745.0
2017-03-17,6170,6170,6020,6100,25875,85978.0,14094745.0
2017-03-20,6100,6160,6010,6020,26153,84850.0,14094745.0
2017-03-21,5980,6120,5980,6110,29216,86119.0,14094745.0
2017-03-22,6090,6440,6020,6370,137631,89784.0,14094745.0
2017-03-23,6410,6420,6130,6200,81798,87387.0,14094745.0
2017-03-24,6200,6250,6130,6250,32630,88092.0,14094745.0
2017-03-27,6250,6280,6150,6200,37189,87387.0,14094745.0
2017-03-28,6240,6240,6100,6180,45689,87106.0,14094745.0
2017-03-29,6230,6230,6100,6110,55623,86119.0,14094745.0
2017-03-30,6160,6160,6000,6080,44761,85696.0,14094745.0
2017-03-31,6050,6260,6050,6220,49973,87669.0,14094745.0
2017-04-03,6220,6360,6100,6330,67098,89220.0,14094745.0
2017-04-04,6320,6430,6300,6390,61749,90065.0,14094745.0
2017-04-05,6360,6620,6360,6490,106372,91475.0,14094745.0
2017-04-06,6550,6580,6320,6510,41099,91757.0,14094745.0
2017-04-07,6590,6600,6450,6550,36695,92321.0,14094745.0
2017-04-10,6490,6550,6210,6240,105567,87951.0,14094745.0
2017-04-11,6180,6340,6170,6300,42334,88797.0,14094745.0
2017-04-12,6300,6400,6240,6380,38646,89924.0,14094745.0
2017-04-13,6340,6550,6270,6530,48506,92039.0,14094745.0
2017-04-14,6530,6610,6450,6530,43241,92039.0,14094745.0
2017-04-17,6470,6630,6470,6620,75131,93307.0,14094745.0
2017-04-18,6620,6750,6570,6610,79152,93166.0,14094745.0
2017-04-19,6620,6670,6500,6670,57603,94012.0,14094745.0
2017-04-20,6770,7510,6700,6870,1283964,96831.0,14094745.0
2017-04-21,6880,7050,6810,7010,163571,98804.0,14094745.0
2017-04-24,7050,7060,6880,7010,148597,98804.0,14094745.0
2017-04-25,6970,7150,6940,7070,85097,99650.0,14094745.0
2017-04-26,7040,7100,6960,6960,100592,98099.0,14094745.0
2017-04-27,6940,6990,6800,6870,84728,96831.0,14094745.0
2017-04-28,6840,6960,6800,6900,46449,97254.0,14094745.0
2017-05-02,6700,6800,6090,6360,435465,89643.0,14094745.0
2017-05-04,6440,6680,6410,6680,86044,94153.0,14094745.0
2017-05-08,6750,7020,6750,6960,120566,98099.0,14094745.0
2017-05-10,6960,6960,6790,6790,67184,95703.0,14094745.0
2017-05-11,6790,6910,6790,6900,34752,97254.0,14094745.0
2017-05-12,6880,6900,6790,6870,61599,96831.0,14094745.0
2017-05-15,6910,6970,6750,6860,63409,96690.0,14094745.0
2017-05-16,6860,6870,6640,6640,83491,93589.0,14094745.0
2017-05-17,6750,6750,6520,6580,47323,92743.0,14094745.0
2017-05-18,6480,6640,6480,6570,50752,92602.0,14094745.0
2017-05-19,6570,6660,6570,6640,32376,93589.0,14094745.0
2017-05-22,6690,6790,6650,6700,41402,94435.0,14094745.0
2017-05-23,6700,6700,6590,6680,42682,94153.0,14094745.0
2017-05-24,6680,6720,6640,6690,33737,94294.0,14094745.0
2017-05-25,6710,6710,6560,6600,54550,93025.0,14094745.0
2017-05-26,6590,6680,6560,6670,43712,94012.0,14094745.0
2017-05-29,6670,6720,6470,6500,98402,91616.0,14094745.0
2017-05-30,6510,6580,6470,6570,48265,92602.0,14094745.0
2017-05-31,6640,6640,6540,6630,30131,93448.0,14094745.0
2017-06-01,6580,6650,6530,6600,39270,93025.0,14094745.0
2017-06-02,6610,7150,6610,7020,782684,98945.0,14094745.0
2017-06-05,7060,7230,6870,7190,286114,101341.0,14094745.0
2017-06-07,7150,7200,6980,7090,142748,99932.0,14094745.0
2017-06-08,7090,7180,6990,7020,160237,98945.0,14094745.0
2017-06-09,6970,6990,6840,6880,141322,96972.0,14094745.0
2017-06-12,6850,7170,6850,7060,174253,99509.0,14094745.0
2017-06-13,7110,7150,6990,7100,98745,100073.0,14094745.0
2017-06-14,7130,7420,7060,7220,278961,101764.0,14094745.0
2017-06-15,7200,7290,7080,7280,138005,102610.0,14094745.0
2017-06-16,7320,7320,7150,7230,64294,101905.0,14094745.0
2017-06-19,7230,7300,7050,7070,113277,99650.0,14094745.0
2017-06-20,7070,7100,6920,6930,91029,97677.0,14094745.0
2017-06-21,6860,6980,6760,6870,41808,96831.0,14094745.0
2017-06-22,6870,6900,6600,6600,139740,93025.0,14094745.0
2017-06-23,6600,6750,6540,6650,41887,93730.0,14094745.0
2017-06-26,6610,6750,6570,6670,75431,94012.0,14094745.0
2017-06-27,6620,6840,6620,6760,69841,95280.0,14094745.0
2017-06-28,6720,6880,6610,6630,35979,93448.0,14094745.0
2017-06-29,6700,6700,6530,6650,40852,93730.0,14094745.0
2017-06-30,6650,6710,6500,6580,53799,92743.0,14094745.0
2017-07-03,6550,6630,6530,6580,30769,92743.0,14094745.0
2017-07-04,6500,6630,6300,6320,97802,89079.0,14094745.0
2017-07-05,6270,6350,6220,6300,45407,88797.0,14094745.0
2017-07-06,6300,6370,6090,6170,124005,86965.0,14094745.0
2017-07-07,6180,6290,6130,6280,36905,88515.0,14094745.0
2017-07-10,6250,6310,6230,6270,35979,88374.0,14094745.0
2017-07-11,6240,6390,6240,6330,26251,89220.0,14094745.0
2017-07-12,6330,6390,6250,6360,32491,89643.0,14094745.0
2017-07-13,6310,6420,6160,6170,58974,86965.0,14094745.0
2017-07-14,6190,6420,6130,6400,48359,90206.0,14094745.0
2017-07-17,6340,6490,6340,6470,36162,91193.0,14094745.0
2017-07-18,6390,6500,6390,6420,29792,90488.0,14094745.0
2017-07-19,6580,6750,6540,6650,160487,93730.0,14094745.0
2017-07-20,6650,6710,6530,6700,53610,94435.0,14094745.0
2017-07-21,6720,6720,6640,6660,47913,93871.0,14094745.0
2017-07-24,6670,6750,6600,6650,60015,93730.0,14094745.0
2017-07-25,6620,6700,6460,6550,57301,92321.0,14094745.0
2017-07-26,6690,6690,6490,6640,34498,93589.0,14094745.0
2017-07-27,6550,6710,6550,6650,48033,93730.0,14094745.0
2017-07-28,6630,6640,6460,6460,56579,91052.0,14094745.0
2017-07-31,6580,6580,6230,6460,37146,91052.0,14094745.0
2017-08-01,6370,6490,6370,6470,20614,91193.0,14094745.0
2017-08-02,6650,6650,6450,6510,20544,91757.0,14094745.0
2017-08-03,6620,6620,6300,6390,56256,90065.0,14094745.0
2017-08-04,6380,6460,6350,6410,10786,90347.0,14094745.0
2017-08-07,6430,6460,6370,6410,12119,90347.0,14094745.0
2017-08-08,6390,6540,6390,6530,20652,92039.0,14094745.0
2017-08-09,6560,6560,6400,6460,25019,91052.0,14094745.0
2017-08-10,6500,6500,6260,6480,24035,91334.0,14094745.0
2017-08-11,6300,6380,6240,6270,42586,88374.0,14094745.0
2017-08-14,6210,6300,6170,6300,40380,88797.0,14094745.0
2017-08-16,6480,6480,6230,6350,25683,89502.0,14094745.0
2017-08-17,6310,6460,6310,6390,18253,90065.0,14094745.0
2017-08-18,6230,6460,6230,6400,13874,90206.0,14094745.0
2017-08-21,6380,6460,6320,6390,10362,90065.0,14094745.0
2017-08-22,6450,6450,6290,6310,24755,88938.0,14094745.0
2017-08-23,6390,6390,6200,6220,31634,87669.0,14094745.0
2017-08-24,6220,6280,6170,6200,23821,87387.0,14094745.0
2017-08-25,6200,6250,6150,6230,17988,87810.0,14094745.0
2017-08-28,6280,6280,6190,6230,27486,87810.0,14094745.0
2017-08-29,6230,6280,6120,6220,27580,87669.0,14094745.0
2017-08-30,6220,6250,6100,6120,43392,86260.0,14094745.0
2017-08-31,6100,6150,6070,6080,30492,85696.0,14094745.0
2017-09-01,6040,6220,6040,6200,34102,87387.0,14094745.0
2017-09-04,6000,6220,6000,6100,17121,85978.0,14094745.0
2017-09-05,6200,6200,6000,6050,25704,85273.0,14094745.0
2017-09-06,6020,6120,6020,6120,13656,86260.0,14094745.0
2017-09-07,6120,6170,6050,6160,18134,86824.0,14094745.0
2017-09-08,6130,6200,6080,6080,19683,85696.0,14094745.0
2017-09-11,6080,6150,6020,6080,16845,85696.0,14094745.0
2017-09-12,6050,6130,5660,5760,133183,81186.0,14094745.0
2017-09-13,5800,5800,5560,5580,78100,78649.0,14094745.0
2017-09-14,5580,5650,5540,5620,43159,79212.0,14094745.0
2017-09-15,5620,5820,5580,5710,25695,80481.0,14094745.0
2017-09-18,5720,5780,5700,5720,19237,80622.0,14094745.0
2017-09-19,5680,5740,5640,5720,28151,80622.0,14094745.0
2017-09-20,5720,5740,5600,5620,25674,79212.0,14094745.0
2017-09-21,5680,5680,5120,5160,83996,72729.0,14094745.0
2017-09-22,4990,5110,4900,4910,145578,69205.0,14094745.0
2017-09-25,4625,4760,4160,4240,408629,59762.0,14094745.0
2017-09-26,4035,4370,4035,4245,105257,59832.0,14094745.0
2017-09-27,4380,4380,4245,4310,33240,60748.0,14094745.0
2017-09-28,4330,4795,4330,4420,178271,62299.0,14094745.0
2017-09-29,4500,4530,4405,4520,48273,63708.0,14094745.0
2017-10-10,4550,4550,4415,4460,33849,62863.0,14094745.0
2017-10-11,4430,4585,4420,4425,19609,62369.0,14094745.0
2017-10-12,4425,4570,4425,4500,40480,63426.0,14094745.0
2017-10-13,4550,4550,4350,4400,28500,62017.0,14094745.0
2017-10-16,4400,4475,4300,4465,27778,62933.0,14094745.0
2017-10-17,4415,4620,4415,4550,27853,64131.0,14094745.0
2017-10-18,4565,4610,4450,4520,26235,63708.0,14094745.0
2017-10-19,4530,4610,4500,4550,25843,64131.0,14094745.0
2017-10-20,4530,4685,4530,4600,24535,64836.0,14094745.0
2017-10-23,4635,4635,4555,4610,13056,64977.0,14094745.0
2017-10-24,4610,4655,4580,4655,21393,65611.0,14094745.0
2017-10-25,4640,4810,4640,4690,43135,66104.0,14094745.0
2017-10-26,4700,4745,4595,4650,31161,65541.0,14094745.0
2017-10-27,4650,4690,4590,4670,12533,65822.0,14094745.0
2017-10-30,4650,4815,4650,4755,34771,67021.0,14094745.0
2017-10-31,4755,4825,4705,4790,23434,67514.0,14094745.0
2017-11-01,4815,4895,4815,4890,27391,68923.0,14094745.0
2017-11-02,4890,4950,4805,4810,37944,67796.0,14094745.0
2017-11-03,4810,4865,4610,4730,25431,66668.0,14094745.0
2017-11-06,4715,4770,4650,4760,16612,67091.0,14094745.0
2017-11-07,4760,4905,4695,4870,36642,68641.0,14094745.0
2017-11-08,4870,4880,4810,4865,13890,68571.0,14094745.0
2017-11-09,4820,5050,4815,4955,73940,69839.0,14094745.0
2017-11-10,4930,5250,4900,5160,207623,72729.0,14094745.0
2017-11-13,5300,5300,5050,5150,68893,72588.0,14094745.0
2017-11-14,5150,5330,5060,5320,91681,74984.0,14094745.0
2017-11-15,5400,5800,5320,5650,261101,79635.0,14094745.0
2017-11-16,5650,5820,5560,5760,87436,81186.0,14094745.0
2017-11-17,5760,5760,5490,5700,88489,80340.0,14094745.0
2017-11-20,5680,5800,5450,5500,60912,77521.0,14094745.0
2017-11-21,5610,5610,5290,5350,66860,75407.0,14094745.0
2017-11-22,5360,5480,5190,5230,32238,73716.0,14094745.0
2017-11-23,5280,5390,5230,5300,22032,74702.0,14094745.0
2017-11-24,5340,5550,5290,5370,15295,75689.0,14094745.0
2017-11-27,5400,5420,5300,5300,15294,74702.0,14094745.0
2017-11-28,5250,5500,5220,5500,57654,77521.0,14094745.0
2017-11-29,5470,5470,5310,5330,26035,75125.0,14094745.0
2017-11-30,5310,5450,5260,5350,9428,75407.0,14094745.0
2017-12-01,5290,5480,5290,5390,36940,75971.0,14094745.0
2017-12-04,5470,5510,5300,5480,51907,77239.0,14094745.0
2017-12-05,5520,5940,5510,5890,243649,83018.0,14094745.0
2017-12-06,5890,5910,5720,5790,81582,81609.0,14094745.0
2017-12-07,5800,5880,5430,5500,67158,77521.0,14094745.0
2017-12-08,5490,5550,5300,5300,23516,74702.0,14094745.0
2017-12-11,5270,5400,5110,5380,19168,75830.0,14094745.0
2017-12-12,5210,5470,5120,5200,60114,73293.0,14094745.0
2017-12-13,5310,5340,5110,5230,28751,73716.0,14094745.0
2017-12-14,5170,5380,5170,5230,13623,73716.0,14094745.0
2017-12-15,5230,5340,5060,5090,51897,71742.0,14094745.0
2017-12-18,5120,5300,5080,5090,14375,71742.0,14094745.0
2017-12-19,5100,5180,4800,4820,95090,67937.0,14094745.0
2017-12-20,4825,4945,4800,4890,23315,68923.0,14094745.0
2017-12-21,4975,4975,4575,4575,74390,64483.0,14094745.0
2017-12-22,4700,4740,4495,4640,38467,65400.0,14094745.0
2017-12-26,4740,4740,4530,4650,35654,65541.0,14094745.0
2017-12-27,4590,4730,4565,4650,31308,65541.0,14094745.0
2017-12-28,4650,4790,4640,4790,32702,67514.0,14094745.0
2018-01-02,4830,4850,4700,4835,68034,68148.0,14094745.0
2018-01-03,4850,4960,4790,4850,42211,68360.0,14094745.0
2018-01-04,4850,4900,4740,4745,54732,66880.0,14094745.0
2018-01-05,4750,4800,4580,4670,68357,65822.0,14094745.0
2018-01-08,4695,4700,4465,4485,94412,63215.0,14094745.0
2018-01-09,4525,4570,4380,4385,84797,61805.0,14094745.0
2018-01-10,4315,4530,4315,4410,78692,62158.0,14094745.0
2018-01-11,4445,4615,4395,4585,52071,64624.0,14094745.0
2018-01-12,4605,4625,4555,4560,34868,64272.0,14094745.0
2018-01-15,4510,4605,4465,4540,59230,63990.0,14094745.0
2018-01-16,4605,5900,4600,5900,2834836,83159.0,14094745.0
2018-01-17,6460,6900,5910,6150,4646627,86683.0,14094745.0
2018-01-18,6100,6280,5960,6120,1007424,86260.0,14094745.0
2018-01-19,6230,6230,5830,6200,699012,87387.0,14094745.0
2018-01-22,6110,6160,5880,5960,362066,84005.0,14094745.0
2018-01-23,6020,6020,5720,5830,333501,82172.0,14094745.0
2018-01-24,5970,5990,5810,5850,213748,82454.0,14094745.0
2018-01-25,5930,6050,5750,6050,264570,85273.0,14094745.0
2018-01-26,6080,6090,5880,6030,193951,84991.0,14094745.0
2018-01-29,6100,6340,6060,6120,792468,86260.0,14094745.0
2018-01-30,6170,6850,6120,6390,2069729,90065.0,14094745.0
2018-01-31,6310,6580,6220,6550,387354,92321.0,14094745.0
2018-02-01,6560,6900,6460,6590,657731,92884.0,14094745.0
2018-02-02,6530,6540,6150,6190,269131,87246.0,14094745.0
2018-02-05,5750,6100,5730,5770,187704,81327.0,14094745.0
2018-02-06,5450,6330,5400,6170,449632,86965.0,14094745.0
2018-02-07,6400,6410,5900,5900,214609,83159.0,14094745.0
2018-02-08,5880,6210,5850,6140,102608,86542.0,14094745.0
2018-02-09,5900,6240,5900,5960,140237,84005.0,14094745.0
2018-02-12,6260,6300,6020,6200,126683,87387.0,14094745.0
2018-02-13,6290,6320,6080,6080,103681,85696.0,14094745.0
2018-02-14,6130,6130,5950,6050,68595,85273.0,14094745.0
2018-02-19,6170,6460,6090,6330,237600,89220.0,14094745.0
2018-02-20,6400,6530,6260,6340,207989,89361.0,14094745.0
2018-02-21,6350,6470,6310,6460,153027,91052.0,14094745.0
2018-02-22,6460,6460,6200,6250,134076,88092.0,14094745.0
2018-02-23,6250,6570,6230,6420,195344,90488.0,14094745.0
2018-02-26,6490,6490,6300,6330,102322,89220.0,14094745.0
2018-02-27,6420,6820,6310,6750,620741,95140.0,14094745.0
2018-02-28,6850,7100,6360,6370,935245,89784.0,14094745.0
2018-03-02,6270,6410,6060,6360,221235,89643.0,14094745.0
2018-03-05,6370,6420,5960,6000,129408,84568.0,14094745.0
2018-03-06,6000,6120,5850,6080,109104,85696.0,14094745.0
2018-03-07,6090,6240,6000,6070,173349,85555.0,14094745.0
2018-03-08,6100,6270,6050,6270,84250,88374.0,14094745.0
2018-03-09,6270,6470,6230,6470,112328,91193.0,14094745.0
2018-03-12,6540,6650,6350,6590,160572,92884.0,14094745.0
2018-03-13,6790,8340,6680,7460,8849137,105147.0,14094745.0
2018-03-14,7400,7550,7310,7550,1059704,106415.0,14094745.0
2018-03-15,7480,7480,7180,7240,657121,102046.0,14094745.0
2018-03-16,7280,7550,7160,7540,829961,106274.0,14094745.0
2018-03-19,7650,7760,7220,7290,670175,102751.0,14094745.0
2018-03-20,7230,7360,7090,7200,282021,101482.0,14094745.0
2018-03-21,7220,7540,7130,7510,663913,105852.0,14094745.0
2018-03-22,7600,7610,7160,7160,433103,100918.0,14094745.0
2018-03-23,6900,7080,6690,6690,339831,94294.0,14094745.0
2018-03-26,6660,6850,6530,6850,172231,96549.0,14094745.0
2018-03-27,6910,7010,6710,6920,239037,97536.0,14094745.0
2018-03-28,6800,6890,6600,6610,182159,93166.0,14094745.0
2018-03-29,6660,6870,6580,6820,125648,96126.0,14094745.0
2018-03-30,6980,7160,6810,7140,223750,100636.0,14094745.0
2018-04-02,7250,7250,7010,7130,136481,100496.0,14094745.0
2018-04-03,6990,7180,6850,7110,203591,100214.0,14094745.0
2018-04-04,7170,7200,6850,6910,240436,97395.0,14094745.0
2018-04-05,6930,7180,6850,6980,174624,98381.0,14094745.0
2018-04-06,6980,7040,6790,6860,142161,96690.0,14094745.0
2018-04-09,6720,6850,6640,6710,149491,94576.0,14094745.0
2018-04-10,6720,6890,6600,6890,155607,97113.0,14094745.0
2018-04-11,6940,6970,6760,6780,120062,95562.0,14094745.0
2018-04-12,6840,7060,6610,6610,232883,93166.0,14094745.0
2018-04-13,6680,7080,6640,6900,225859,97254.0,14094745.0
2018-04-16,6910,7560,6910,7480,1242837,105429.0,14094745.0
2018-04-17,7550,7990,7340,7640,951447,107684.0,14094745.0
2018-04-18,7730,7740,7200,7400,480400,104301.0,14094745.0
2018-04-19,7410,7700,7140,7670,386173,108107.0,14094745.0
2018-04-20,7810,7810,7490,7600,306809,107120.0,14094745.0
2018-04-23,7600,7600,7250,7280,206773,102610.0,14094745.0
2018-04-24,7220,7430,7220,7290,116333,102751.0,14094745.0
2018-04-25,7250,7380,7070,7090,144357,99932.0,14094745.0
2018-04-26,7130,7380,7130,7220,97713,101764.0,14094745.0
2018-04-27,7210,7410,7100,7120,138497,100355.0,14094745.0
2018-04-30,7020,7190,6720,7000,201069,98663.0,14094745.0
2018-05-02,6850,6930,6700,6700,182348,94435.0,14094745.0
2018-05-03,6680,6800,6590,6590,114064,92884.0,14094745.0
2018-05-04,6570,6650,6240,6300,233532,88797.0,14094745.0
2018-05-08,6300,6400,6020,6100,113169,85978.0,14094745.0
2018-05-09,6050,6440,6000,6420,212114,90488.0,14094745.0
2018-05-10,6420,6660,6310,6580,118161,92743.0,14094745.0
2018-05-11,6690,6690,6540,6610,53831,93166.0,14094745.0
2018-05-14,6610,6700,6330,6430,94885,90629.0,14094745.0
2018-05-15,6430,6680,6350,6670,161900,94012.0,14094745.0
2018-05-16,6580,6580,6290,6290,89457,88656.0,14094745.0
2018-05-17,6270,6430,6270,6290,51167,88656.0,14094745.0
2018-05-18,6280,6520,6280,6510,70232,91757.0,14094745.0
2018-05-21,6510,6600,6300,6360,68157,89643.0,14094745.0
2018-05-23,6370,6420,6230,6340,92002,89361.0,14094745.0
2018-05-24,6440,6440,6250,6250,75935,88092.0,14094745.0
2018-05-25,6200,6210,5930,6010,148453,84709.0,14094745.0
2018-05-28,5950,6000,5840,5900,102218,83159.0,14094745.0
2018-05-29,5950,5960,5800,5850,61718,82454.0,14094745.0
2018-05-30,5810,5870,5450,5550,142896,78226.0,14094745.0
2018-05-31,5590,5790,5550,5620,52482,79212.0,14094745.0
2018-06-01,5600,5720,5550,5660,48277,79776.0,14094745.0
2018-06-04,5680,5820,5660,5800,70795,81750.0,14094745.0
2018-06-05,5800,5810,5530,5610,73235,79072.0,14094745.0
2018-06-07,5630,5730,5540,5580,59680,78649.0,14094745.0
2018-06-08,5630,5690,5490,5510,104912,77662.0,14094745.0
2018-06-11,5530,5540,5280,5380,87225,75830.0,14094745.0
2018-06-12,5370,5460,5280,5330,55045,75125.0,14094745.0
2018-06-14,5300,5330,5140,5140,62379,72447.0,14094745.0
2018-06-15,5110,5340,5110,5210,41348,73434.0,14094745.0
2018-06-18,5110,5260,4955,4980,59263,70192.0,14094745.0
2018-06-19,4925,5060,4800,4800,96764,67655.0,14094745.0
2018-06-20,4680,4990,4680,4895,88575,68994.0,14094745.0
2018-06-21,4885,5180,4885,5060,73310,71319.0,14094745.0
2018-06-22,5000,5130,4890,4915,71875,69276.0,14094745.0
2018-06-25,4915,5040,4810,4990,43373,70333.0,14094745.0
2018-06-26,4990,4990,4770,4820,48020,67937.0,14094745.0
2018-06-27,4885,4915,4730,4790,66727,67514.0,14094745.0
2018-06-28,4780,4820,4565,4785,52793,67443.0,14094745.0
2018-06-29,4660,4735,4550,4600,65278,64836.0,14094745.0
2018-07-02,4600,4695,4400,4480,50790,63144.0,14094745.0
2018-07-03,4365,4650,4300,4545,73346,64061.0,14094745.0
2018-07-04,4455,4730,4455,4730,36706,66668.0,14094745.0
2018-07-05,4830,5780,4730,5370,2566346,75689.0,14094745.0
2018-07-06,5290,5420,5100,5370,381980,75689.0,14094745.0
2018-07-09,5370,5590,5290,5500,336354,77521.0,14094745.0
2018-07-10,5500,5900,5400,5720,780946,80622.0,14094745.0
2018-07-11,5720,5880,5600,5680,235102,80058.0,14094745.0
2018-07-12,5600,5790,5500,5760,162585,81186.0,14094745.0
2018-07-13,5810,5980,5730,5910,203864,83300.0,14094745.0
2018-07-16,5930,6150,5870,6060,226563,85414.0,14094745.0
2018-07-17,6060,6260,5990,6140,160349,86542.0,14094745.0
2018-07-18,6150,6760,5500,5800,721698,81750.0,14094745.0
2018-07-19,5800,6000,5800,5930,91694,83582.0,14094745.0
2018-07-20,5800,6420,5800,5940,391237,83723.0,14094745.0
2018-07-23,5940,5970,5670,5750,151836,81045.0,14094745.0
2018-07-24,5750,5840,5290,5350,264749,75407.0,14094745.0
2018-07-25,5350,5400,4950,4990,197617,70333.0,14094745.0
2018-07-26,5010,5140,4950,5050,78476,71178.0,14094745.0
2018-07-27,5120,5300,5000,5150,100167,72588.0,14094745.0
2018-07-30,5150,5230,5010,5200,91661,73293.0,14094745.0
2018-07-31,5150,5250,5100,5200,48551,73293.0,14094745.0
2018-08-01,5200,5300,5110,5280,75313,74420.0,14094745.0
2018-08-02,5280,5280,5110,5250,46486,73997.0,14094745.0
2018-08-03,5200,5250,4990,5090,122563,71742.0,14094745.0
2018-08-06,5140,5140,5010,5100,35961,71883.0,14094745.0
2018-08-07,5060,5150,4990,5110,36759,72024.0,14094745.0
2018-08-08,5060,5260,5060,5200,59398,73293.0,14094745.0
2018-08-09,5200,5480,5200,5480,91613,77239.0,14094745.0
2018-08-10,5510,5510,5290,5340,89886,75266.0,14094745.0
2018-08-13,5290,5290,4900,4915,105745,69276.0,14094745.0
2018-08-14,4915,5650,4820,5030,200966,70897.0,14094745.0
2018-08-16,4915,5040,4865,5030,38950,70897.0,14094745.0
2018-08-17,5080,5220,4995,5100,63684,71883.0,14094745.0
2018-08-20,5100,5250,5000,5000,31243,70474.0,14094745.0
2018-08-21,5010,5150,4955,5090,87189,71742.0,14094745.0
2018-08-22,5140,5400,5090,5240,171976,73856.0,14094745.0
2018-08-23,5190,5540,5190,5370,206720,75689.0,14094745.0
2018-08-24,5430,5570,5330,5490,72634,77380.0,14094745.0
2018-08-27,5400,5450,5250,5270,87763,74279.0,14094745.0
2018-08-28,5310,5500,5300,5390,73902,75971.0,14094745.0
2018-08-29,5370,5480,5370,5440,26622,76675.0,14094745.0
2018-08-30,5460,5500,5320,5400,33239,76112.0,14094745.0
2018-08-31,5420,5490,5330,5460,30059,76957.0,14094745.0
2018-09-03,5460,5480,5200,5380,58601,75830.0,14094745.0
2018-09-04,5300,5540,5300,5490,70581,77380.0,14094745.0
2018-09-05,5450,5500,5300,5380,60211,75830.0,14094745.0
2018-09-06,5370,5380,5270,5300,38532,74702.0,14094745.0
2018-09-07,5270,5360,5220,5270,26121,74279.0,14094745.0
2018-09-10,5210,5340,5200,5280,42151,74420.0,14094745.0
2018-09-11,5280,5490,5280,5470,48019,77098.0,14094745.0
2018-09-12,5490,5540,5290,5420,74815,76394.0,14094745.0
2018-09-13,5720,5750,5380,5380,296716,75830.0,14094745.0
2018-09-14,5450,5500,5380,5400,46441,76112.0,14094745.0
2018-09-17,5360,7020,5270,7020,4094718,98945.0,14094745.0
2018-09-18,7880,9120,7800,9120,5578806,128544.0,14094745.0
2018-09-19,9800,10000,7420,7490,8323828,105570.0,14094745.0
2018-09-20,7350,7720,7060,7720,2589867,108811.0,14094745.0
