핸디소프트(220180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-27,7280,7430,6620,6740,444427,56716.0,8414864.0
2018-12-28,6880,7200,6750,7120,257663,61173.0,8591680.0
2019-01-02,7120,7120,6800,6800,135821,58423.0,8591680.0
2019-01-03,6840,6950,5890,5920,520789,50863.0,8591680.0
2019-01-04,5710,6800,5710,6500,605358,55846.0,8591680.0
2019-01-07,6530,7130,6530,6890,322097,59197.0,8591680.0
2019-01-08,7030,7130,6870,7000,223057,61572.0,8795998.0
2019-01-09,7010,7160,6960,7050,222407,62012.0,8795998.0
2019-01-10,7050,7060,6710,7030,271882,61836.0,8795998.0
2019-01-11,7030,7040,6600,6620,212089,58230.0,8795998.0
2019-01-14,6600,7240,6600,7040,256855,61924.0,8795998.0
2019-01-15,7100,7370,7050,7300,423333,65028.0,8907981.0
2019-01-16,7350,7700,7220,7500,277155,66810.0,8907981.0
2019-01-17,7610,8080,7300,8020,595636,71442.0,8907981.0
2019-01-18,8190,8420,7860,8170,415120,72778.0,8907981.0
2019-01-21,8150,8220,7800,7800,351818,69482.0,8907981.0
2019-01-22,7800,7970,7760,7770,113514,69604.0,8958078.0
2019-01-23,7650,7880,7250,7540,283316,67544.0,8958078.0
2019-01-24,7620,8450,7620,8420,530815,75427.0,8958078.0
2019-01-25,8460,9170,8180,8850,533775,79383.0,8969865.0
2019-01-28,8800,9020,8580,8710,322351,78128.0,8969865.0
2019-01-29,8570,9250,8570,9080,485480,81446.0,8969865.0
2019-01-30,8950,9300,8600,9060,390783,81267.0,8969865.0
2019-01-31,9060,9170,8910,8910,106307,79921.0,8969865.0
2019-02-01,8910,9050,8300,8600,298637,77276.0,8985581.0
2019-02-07,8600,8640,8000,8000,389076,71885.0,8985581.0
2019-02-08,8070,8480,8070,8290,213598,116465.0,14048871.0
2019-02-11,8300,8450,7990,8130,132949,114217.0,14048871.0
2019-02-12,8070,8150,7770,7800,263427,109581.0,14048871.0
2019-02-13,7780,7910,7550,7840,207515,110143.0,14048871.0
2019-02-14,8100,8100,7800,7890,96151,110846.0,14048871.0
2019-02-15,7890,8150,7690,7840,126980,110143.0,14048871.0
2019-02-18,7970,7970,7590,7650,77921,109368.0,14296411.0
2019-02-19,7590,7750,7400,7560,220052,108081.0,14296411.0
2019-02-20,7560,7750,7170,7660,233281,109511.0,14296411.0
2019-02-21,7700,7720,7280,7380,117701,105653.0,14316057.0
2019-02-22,7430,7500,7100,7430,173594,106368.0,14316057.0
2019-02-25,7850,7850,7400,7730,97398,110663.0,14316057.0
2019-02-26,7780,7860,7620,7740,99879,110806.0,14316057.0
2019-02-27,7820,7820,7410,7650,137336,109518.0,14316057.0
2019-02-28,7650,7650,7380,7380,57041,105653.0,14316057.0
2019-03-04,7010,7380,6830,6900,713216,104054.0,15080296.0
2019-03-05,6800,7240,6800,7240,353676,109181.0,15080296.0
2019-03-06,7210,7600,7070,7140,263858,107673.0,15080296.0
2019-03-07,7230,7300,6720,6850,367039,103300.0,15080296.0
2019-03-08,6850,7180,6710,6930,196138,104506.0,15080296.0
2019-03-11,6860,6960,6650,6800,178367,102546.0,15080296.0
2019-03-12,6800,6830,6430,6750,340548,103996.0,15406796.0
2019-03-13,6680,6900,6380,6530,272956,100606.0,15406796.0
2019-03-14,6340,6700,6260,6670,101575,102763.0,15406796.0
2019-03-15,6600,6680,6280,6590,158139,101531.0,15406796.0
2019-03-18,6560,6730,6310,6490,109740,99990.0,15406796.0
2019-03-19,6400,6590,6320,6540,73353,100760.0,15406796.0
2019-03-20,6470,6590,6330,6460,50527,99528.0,15406796.0
2019-03-21,6550,6550,6300,6400,82352,98603.0,15406796.0
2019-03-22,6340,6600,6340,6400,105298,98603.0,15406796.0
2019-03-25,6400,7030,6400,6480,329143,99836.0,15406796.0
2019-03-26,6500,6560,6360,6420,87134,98912.0,15406796.0
2019-03-27,6490,6490,6010,6200,217193,95522.0,15406796.0
2019-03-28,6330,6430,6100,6310,156349,97217.0,15406796.0
2019-03-29,6400,6400,5960,6260,197218,96447.0,15406796.0
2019-04-01,6260,6260,6000,6060,107283,93365.0,15406796.0
2019-04-02,6150,6720,6070,6550,371564,100915.0,15406796.0
2019-04-03,6590,6770,6440,6560,159234,101069.0,15406796.0
2019-04-04,6550,6630,6220,6300,175027,97063.0,15406796.0
2019-04-05,6200,6270,6060,6210,142901,95676.0,15406796.0
2019-04-08,6160,6250,6090,6210,163198,95676.0,15406796.0
2019-04-09,6260,6550,6160,6490,216874,99990.0,15406796.0
2019-04-10,6530,6530,6350,6480,89762,99836.0,15406796.0
2019-04-11,6440,6440,6160,6190,255987,95368.0,15406796.0
2019-04-12,6140,6530,6100,6500,169922,100144.0,15406796.0
2019-04-15,6780,8040,6760,7830,4419020,120635.0,15406796.0
2019-04-16,7610,7610,6840,7040,1732365,108464.0,15406796.0
2019-04-17,6810,6810,6130,6260,1832049,96447.0,15406796.0
2019-04-18,6270,6440,6110,6120,354318,94351.0,15416796.0
2019-04-19,6150,6190,5900,5910,446035,91113.0,15416796.0
2019-04-22,5910,6280,5910,6080,333997,93734.0,15416796.0
2019-04-23,6280,6280,5950,6100,158268,94042.0,15416796.0
2019-04-24,6100,6140,6000,6030,94219,92963.0,15416796.0
2019-04-25,5890,6030,5740,5830,162811,89880.0,15416796.0
2019-04-26,5750,5990,5700,5720,132396,88184.0,15416796.0
2019-04-29,5800,5820,5510,5520,136627,85101.0,15416796.0
2019-04-30,5520,5650,5420,5560,122838,85717.0,15416796.0
2019-05-02,5570,5570,4985,5130,840500,79088.0,15416796.0
2019-05-03,5040,5260,4930,5020,319884,77392.0,15416796.0
2019-05-07,4890,5020,4850,4875,110131,75157.0,15416796.0
2019-05-08,4885,4915,4795,4850,115082,74771.0,15416796.0
2019-05-09,4850,4890,4755,4780,117874,73692.0,15416796.0
2019-05-10,4750,4995,4745,4910,99781,75696.0,15416796.0
2019-05-13,4905,5000,4760,4790,58165,73846.0,15416796.0
2019-05-14,4680,4830,4670,4800,54212,74001.0,15416796.0
2019-05-15,4750,4865,4680,4860,49914,74926.0,15416796.0
2019-05-16,4905,5050,4850,5050,111462,77855.0,15416796.0
2019-05-17,5060,5120,4985,5000,81384,77346.0,15469296.0
2019-05-20,5000,5020,4870,4930,52865,76264.0,15469296.0
2019-05-21,4975,5020,4720,4985,91473,77114.0,15469296.0
2019-05-22,5010,5030,4835,4975,44315,76960.0,15469296.0
2019-05-23,4925,5020,4910,4990,47225,77192.0,15469296.0
2019-05-24,4905,5000,4905,4955,22173,76650.0,15469296.0
2019-05-27,4880,4980,4880,4890,18036,75645.0,15469296.0
2019-05-28,4830,4960,4830,4895,46790,75722.0,15469296.0
2019-05-29,4990,4990,4790,4815,47284,74485.0,15469296.0
2019-05-30,4820,4820,4590,4700,31855,72706.0,15469296.0
2019-05-31,4690,4780,4670,4720,23777,73015.0,15469296.0
2019-06-03,4710,4755,4550,4655,22400,72010.0,15469296.0
2019-06-04,4455,4560,4340,4395,218948,67988.0,15469296.0
2019-06-05,4385,4455,4260,4280,83277,66209.0,15469296.0
2019-06-07,4345,4425,4200,4370,75869,67601.0,15469296.0
2019-06-10,4370,4520,4370,4465,27701,69070.0,15469296.0
2019-06-11,4445,4740,4445,4690,85187,72551.0,15469296.0
2019-06-12,4690,4740,4525,4700,38283,72706.0,15469296.0
2019-06-13,4700,4750,4700,4725,37511,73092.0,15469296.0
2019-06-14,4715,4930,4690,4890,114437,75645.0,15469296.0
2019-06-17,4940,5500,4850,5100,476551,78893.0,15469296.0
2019-06-18,5020,5250,4980,5000,83974,77346.0,15469296.0
2019-06-19,5000,5390,5000,5030,269191,77811.0,15469296.0
2019-06-20,5220,5220,4910,4935,91340,76341.0,15469296.0
2019-06-21,4940,4970,4715,4735,93974,73247.0,15469296.0
2019-06-24,4735,4735,4400,4475,95142,69225.0,15469296.0
2019-06-25,4470,4700,4465,4500,53959,69612.0,15469296.0
2019-06-26,4490,4550,4325,4325,40270,66905.0,15469296.0
2019-06-27,4295,4425,4060,4160,116097,64352.0,15469296.0
2019-06-28,4200,4200,3830,3940,131402,60949.0,15469296.0
2019-07-01,4080,4190,3880,4115,81357,63656.0,15469296.0
2019-07-02,4015,4270,4015,4180,37123,64662.0,15469296.0
2019-07-03,4120,4860,4100,4570,576581,70695.0,15469296.0
2019-07-04,4570,4575,4120,4295,162948,66441.0,15469296.0
2019-07-05,4430,4430,4230,4300,45518,66518.0,15469296.0
2019-07-08,4300,4330,3900,3950,83910,61104.0,15469296.0
2019-07-09,3860,4120,3635,3650,276435,56463.0,15469296.0
2019-07-10,3650,3795,3540,3795,109904,58706.0,15469296.0
2019-07-11,3730,3980,3730,3965,44605,61336.0,15469296.0
2019-07-12,3965,4080,3900,3965,38877,61336.0,15469296.0
2019-07-15,4050,4050,3720,3940,64380,60949.0,15469296.0
2019-07-16,3940,3970,3775,3795,47539,58706.0,15469296.0
2019-07-17,3745,3790,3655,3675,31955,56850.0,15469296.0
2019-07-18,3620,3960,3620,3830,41905,59247.0,15469296.0
2019-07-19,3810,3820,3745,3795,10854,58706.0,15469296.0
2019-07-22,3795,3800,3675,3780,21676,58474.0,15469296.0
2019-07-23,3795,3880,3640,3650,31049,56463.0,15469296.0
2019-07-24,3600,3805,3550,3550,33024,54916.0,15469296.0
2019-07-25,3550,3645,3530,3645,30364,56386.0,15469296.0
2019-07-26,3645,4460,3640,3990,2402811,61722.0,15469296.0
2019-07-29,3990,4045,3655,3700,208127,57236.0,15469296.0
2019-07-30,3710,3740,3500,3500,173988,54143.0,15469296.0
2019-07-31,3495,3645,3495,3610,71365,55844.0,15469296.0
2019-08-01,3580,3685,3350,3410,76239,52750.0,15469296.0
2019-08-02,3325,3490,3325,3410,38713,52750.0,15469296.0
2019-08-05,3380,3430,3065,3065,68801,47413.0,15469296.0
2019-08-06,2990,3240,2845,2845,87266,44010.0,15469296.0
2019-08-07,2815,3080,2815,2970,41363,45944.0,15469296.0
2019-08-08,2915,3130,2915,3015,49355,46640.0,15469296.0
2019-08-09,2905,3130,2905,3035,47634,46949.0,15469296.0
2019-08-12,2950,3390,2950,3110,133073,48110.0,15469296.0
2019-08-13,3170,3235,3050,3110,52263,48110.0,15469296.0
2019-08-14,3085,3210,3085,3210,69478,49656.0,15469296.0
2019-08-16,2400,2440,2250,2250,2325072,34806.0,15469296.0
2019-08-19,2250,2250,2065,2065,539419,31944.0,15469296.0
2019-08-20,2090,2505,2040,2210,1117268,34187.0,15469296.0
2019-08-21,2215,2300,2180,2265,344551,35038.0,15469296.0
2019-08-22,2265,2320,2180,2230,158197,34497.0,15469296.0
2019-08-23,2240,2265,2160,2225,103363,34419.0,15469296.0
2019-08-26,2150,2225,2095,2110,80536,32640.0,15469296.0
2019-08-27,2145,2230,2065,2110,91406,32640.0,15469296.0
2019-08-28,2085,2240,2070,2170,122809,33568.0,15469296.0
2019-08-29,2170,2260,2090,2125,99639,32872.0,15469296.0
2019-08-30,2140,2220,2125,2210,111930,34187.0,15469296.0
2019-09-02,2220,2305,2160,2205,79524,34110.0,15469296.0
2019-09-03,2210,2270,2080,2195,90084,33955.0,15469296.0
2019-09-04,2200,2235,2150,2220,44793,34342.0,15469296.0
2019-09-05,2235,2385,2225,2350,239478,36353.0,15469296.0
2019-09-06,2370,2725,2370,2595,649415,40143.0,15469296.0
2019-09-09,2580,2670,2470,2660,190597,41148.0,15469296.0
2019-09-10,2780,2780,2615,2630,91200,40684.0,15469296.0
2019-09-11,2630,2675,2575,2675,40782,41380.0,15469296.0
2019-09-16,2695,2725,2640,2670,45516,41303.0,15469296.0
2019-09-17,2675,2740,2605,2730,50416,42231.0,15469296.0
2019-09-18,2705,3065,2705,2940,192615,45480.0,15469296.0
2019-09-19,2945,2990,2805,2880,100965,44552.0,15469296.0
2019-09-20,2950,3000,2785,2805,83814,43391.0,15469296.0
2019-09-23,2790,2790,2685,2730,32876,42231.0,15469296.0
2019-09-24,2675,2845,2675,2800,39679,43314.0,15469296.0
2019-09-25,2800,2830,2740,2760,25093,42695.0,15469296.0
2019-09-26,2760,3190,2755,2955,241224,45712.0,15469296.0
2019-09-27,3015,3150,2935,3090,83879,47800.0,15469296.0
2019-09-30,3200,3250,2860,2915,93388,,
2019-10-01,2975,3025,2845,2915,53567,,
2019-10-02,2910,3000,2910,2915,9358,,
2019-10-04,2915,2985,2830,2885,26225,,
2019-10-07,3000,3000,2815,2845,36549,,
