이상네트웍스(080010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-30,3500,3765,3415,3670,97301,33030.0,9000000.0
2012-07-31,3600,3825,3570,3695,66813,33255.0,9000000.0
2012-08-01,3620,3810,3580,3720,84311,33480.0,9000000.0
2012-08-02,3735,3770,3415,3630,39775,32670.0,9000000.0
2012-08-03,3520,3600,3390,3600,54623,32400.0,9000000.0
2012-08-06,3690,3935,3655,3725,63101,33525.0,9000000.0
2012-08-07,3805,4045,3735,3920,113384,35280.0,9000000.0
2012-08-08,3970,3970,3720,3725,103222,33525.0,9000000.0
2012-08-09,3750,3815,3680,3765,26619,33885.0,9000000.0
2012-08-10,3830,3905,3700,3805,49032,34245.0,9000000.0
2012-08-13,3805,3980,3765,3900,74849,35100.0,9000000.0
2012-08-14,3980,4485,3915,4485,293043,40365.0,9000000.0
2012-08-16,4935,5150,4715,5150,1740167,46350.0,9000000.0
2012-08-17,5090,5280,4990,5190,1317918,46710.0,9000000.0
2012-08-20,5210,5450,5040,5080,1091346,45720.0,9000000.0
2012-08-21,5200,5440,5040,5080,933923,45720.0,9000000.0
2012-08-22,5200,5840,5140,5330,2347563,47970.0,9000000.0
2012-08-23,5350,5450,5030,5170,417521,46530.0,9000000.0
2012-08-24,5150,5940,5060,5620,1590472,50580.0,9000000.0
2012-08-27,5540,6460,5460,6460,1329345,58140.0,9000000.0
2012-08-28,6710,6900,6240,6420,1734532,57780.0,9000000.0
2012-08-29,6490,6650,6300,6450,1088691,58050.0,9000000.0
2012-08-30,6450,6570,5990,5990,484834,53910.0,9000000.0
2012-08-31,6020,6490,5860,6070,640525,54630.0,9000000.0
2012-09-03,6130,6240,5620,5730,407600,51570.0,9000000.0
2012-09-04,5810,6300,5670,5690,689353,51210.0,9000000.0
2012-09-05,5650,5920,5650,5650,198972,50850.0,9000000.0
2012-09-06,5660,6040,5620,5700,290272,51300.0,9000000.0
2012-09-07,5840,6260,5750,6060,595568,54540.0,9000000.0
2012-09-10,6150,6230,5790,5950,313236,53550.0,9000000.0
2012-09-11,6060,6580,5710,5850,1115351,52650.0,9000000.0
2012-09-12,5860,5950,5600,5660,317305,50940.0,9000000.0
2012-09-13,5650,5730,5250,5350,302015,48150.0,9000000.0
2012-09-14,5440,5600,5250,5380,160442,48420.0,9000000.0
2012-09-17,5450,5590,5330,5420,104220,48780.0,9000000.0
2012-09-18,5420,5420,5060,5290,215405,47610.0,9000000.0
2012-09-19,5250,5450,5150,5350,166709,48150.0,9000000.0
2012-09-20,5410,5870,5220,5220,411907,46980.0,9000000.0
2012-09-21,5210,5300,5000,5210,176100,46890.0,9000000.0
2012-09-24,5260,5300,5040,5160,92550,46440.0,9000000.0
2012-09-25,5180,5180,4770,4900,159577,44100.0,9000000.0
2012-09-26,4830,4960,4825,4890,44421,44010.0,9000000.0
2012-09-27,4890,4900,4685,4790,71454,43110.0,9000000.0
2012-09-28,4900,5140,4740,4770,200256,42930.0,9000000.0
2012-10-02,4805,4925,4740,4855,105023,43695.0,9000000.0
2012-10-04,4900,5140,4835,5030,229929,45270.0,9000000.0
2012-10-05,5100,5200,4990,5040,105764,45360.0,9000000.0
2012-10-08,5130,5130,4800,4810,97087,43290.0,9000000.0
2012-10-09,4880,5040,4755,4880,150672,43920.0,9000000.0
2012-10-10,4960,5180,4830,5150,136816,46350.0,9000000.0
2012-10-11,5170,5420,5030,5050,214630,45450.0,9000000.0
2012-10-12,5100,5370,5000,5350,159901,48150.0,9000000.0
2012-10-15,5280,5490,4760,4930,264342,44370.0,9000000.0
2012-10-16,4930,4945,4570,4600,139507,41400.0,9000000.0
2012-10-17,4600,4685,4410,4450,99924,40050.0,9000000.0
2012-10-18,4450,4550,4090,4230,102450,38070.0,9000000.0
2012-10-19,4145,4310,4115,4230,45799,38070.0,9000000.0
2012-10-22,4125,4315,4125,4270,28932,38430.0,9000000.0
2012-10-23,4370,4480,4285,4305,41139,38745.0,9000000.0
2012-10-24,4305,4450,4210,4300,31924,38700.0,9000000.0
2012-10-25,4325,4450,4175,4175,52777,37575.0,9000000.0
2012-10-26,4195,4225,3830,3945,126531,35505.0,9000000.0
2012-10-29,3915,3960,3400,3490,272301,31410.0,9000000.0
2012-10-30,3490,3590,3340,3440,140755,30960.0,9000000.0
2012-10-31,3500,3545,3450,3450,57967,31050.0,9000000.0
2012-11-01,3465,3490,3350,3390,45517,30510.0,9000000.0
2012-11-02,3475,3585,3420,3550,59186,31950.0,9000000.0
2012-11-05,3500,3620,3495,3600,53408,32400.0,9000000.0
2012-11-06,3650,3685,3480,3540,55187,31860.0,9000000.0
2012-11-07,3650,3650,3550,3595,69627,32355.0,9000000.0
2012-11-08,3525,3575,3470,3575,42326,32175.0,9000000.0
2012-11-09,3505,3580,3440,3530,31555,31770.0,9000000.0
2012-11-12,3530,3635,3530,3590,28747,32310.0,9000000.0
2012-11-13,3575,3630,3360,3410,65791,30690.0,9000000.0
2012-11-14,3380,3435,3310,3350,42127,30150.0,9000000.0
2012-11-15,3380,3400,3265,3265,38971,29385.0,9000000.0
2012-11-16,3345,3345,3145,3150,34291,28350.0,9000000.0
2012-11-19,3160,3340,3140,3265,18229,29385.0,9000000.0
2012-11-20,3270,3385,3245,3300,21161,29700.0,9000000.0
2012-11-21,3310,3380,3265,3350,23323,30150.0,9000000.0
2012-11-22,3390,3440,3295,3330,12419,29970.0,9000000.0
2012-11-23,3370,3370,3260,3300,19765,29700.0,9000000.0
2012-11-26,3295,3365,3250,3365,38762,30285.0,9000000.0
2012-11-27,3425,3425,3290,3325,30930,29925.0,9000000.0
2012-11-28,3360,3360,3215,3280,17267,29520.0,9000000.0
2012-11-29,3280,3390,3240,3250,35897,29250.0,9000000.0
2012-11-30,3250,3295,3215,3245,14459,29205.0,9000000.0
2012-12-03,3235,3270,3200,3270,238810,29430.0,9000000.0
2012-12-04,3235,3295,3175,3240,22249,29160.0,9000000.0
2012-12-05,3240,3255,3090,3160,65453,28440.0,9000000.0
2012-12-06,3115,3195,3100,3130,28345,28170.0,9000000.0
2012-12-07,3130,3220,3060,3140,31473,28260.0,9000000.0
2012-12-10,3220,3285,3140,3285,70629,29565.0,9000000.0
2012-12-11,3285,3410,3215,3335,46525,30015.0,9000000.0
2012-12-12,3330,3470,3325,3325,75513,29925.0,9000000.0
2012-12-13,3330,3415,3280,3365,40248,30285.0,9000000.0
2012-12-14,3360,3450,3290,3320,49263,29880.0,9000000.0
2012-12-17,3385,3390,3300,3350,25184,30150.0,9000000.0
2012-12-18,3370,3420,3320,3420,24436,30780.0,9000000.0
2012-12-20,3415,3600,3405,3545,66964,31905.0,9000000.0
2012-12-21,3595,3595,3480,3540,109675,31860.0,9000000.0
2012-12-24,3540,3620,3460,3540,35044,31860.0,9000000.0
2012-12-26,3540,3615,3475,3480,37191,31320.0,9000000.0
2012-12-27,3480,3550,3440,3510,32688,31590.0,9000000.0
2012-12-28,3510,3535,3430,3480,23875,31320.0,9000000.0
2013-01-02,3480,3520,3355,3420,72120,30780.0,9000000.0
2013-01-03,3455,3455,3360,3380,34784,30420.0,9000000.0
2013-01-04,3425,3425,3330,3340,30648,30060.0,9000000.0
2013-01-07,3380,3460,3330,3450,35868,31050.0,9000000.0
2013-01-08,3475,3965,3455,3965,735654,35685.0,9000000.0
2013-01-09,4060,4195,3970,4055,741738,36495.0,9000000.0
2013-01-10,4055,4170,4020,4170,203438,37530.0,9000000.0
2013-01-11,4180,4180,4075,4095,98362,36855.0,9000000.0
2013-01-14,4025,4125,3900,3900,115423,35100.0,9000000.0
2013-01-15,3870,3870,3700,3700,151593,33300.0,9000000.0
2013-01-16,3700,3870,3685,3830,129511,34470.0,9000000.0
2013-01-17,3790,3975,3700,3975,124628,35775.0,9000000.0
2013-01-18,3975,3995,3820,3900,98582,35100.0,9000000.0
2013-01-21,3975,4050,3890,3900,107282,35100.0,9000000.0
2013-01-22,3960,3970,3805,3825,49239,34425.0,9000000.0
2013-01-23,3830,4110,3830,4005,176852,36045.0,9000000.0
2013-01-24,4090,4340,3950,4090,439554,36810.0,9000000.0
2013-01-25,4065,4140,3800,3855,199580,34695.0,9000000.0
2013-01-28,3885,3885,3710,3750,63015,33750.0,9000000.0
2013-01-29,3750,3835,3705,3725,47082,33525.0,9000000.0
2013-01-30,3725,3800,3695,3725,28133,33525.0,9000000.0
2013-01-31,3765,3805,3650,3680,47186,33120.0,9000000.0
2013-02-01,3695,3695,3525,3600,74336,32400.0,9000000.0
2013-02-04,3620,3805,3620,3695,49952,33255.0,9000000.0
2013-02-05,3645,3700,3560,3570,63494,32130.0,9000000.0
2013-02-06,3575,3720,3560,3690,75340,33210.0,9000000.0
2013-02-07,3730,3750,3640,3700,28422,33300.0,9000000.0
2013-02-08,3720,3835,3625,3640,68235,32760.0,9000000.0
2013-02-12,3640,3760,3570,3670,88437,33030.0,9000000.0
2013-02-13,3720,3745,3620,3725,51416,33525.0,9000000.0
2013-02-14,3750,3845,3735,3840,49548,34560.0,9000000.0
2013-02-15,3850,3885,3795,3865,49699,34785.0,9000000.0
2013-02-18,3865,3940,3840,3910,44470,35190.0,9000000.0
2013-02-19,3910,3920,3845,3890,36921,35010.0,9000000.0
2013-02-20,3915,4190,3900,4035,311640,36315.0,9000000.0
2013-02-21,3965,4350,3925,4085,309435,36765.0,9000000.0
2013-02-22,4090,4180,4005,4100,101433,36900.0,9000000.0
2013-02-25,4245,4300,4015,4070,160858,36630.0,9000000.0
2013-02-26,4000,4050,3830,3885,104376,34965.0,9000000.0
2013-02-27,3885,3910,3800,3800,45547,34200.0,9000000.0
2013-02-28,3815,3905,3745,3885,64787,34965.0,9000000.0
2013-03-04,3860,3960,3850,3880,48567,34920.0,9000000.0
2013-03-05,3905,4135,3900,4040,129478,36360.0,9000000.0
2013-03-06,4060,4235,4020,4100,205254,36900.0,9000000.0
2013-03-07,4080,4160,3995,4055,76564,36495.0,9000000.0
2013-03-08,4110,4370,4080,4295,355466,38655.0,9000000.0
2013-03-11,4260,4350,4160,4270,185527,38430.0,9000000.0
2013-03-12,4270,4430,4010,4010,216654,36090.0,9000000.0
2013-03-13,4055,4190,4020,4185,136497,37665.0,9000000.0
2013-03-14,4205,4330,4140,4270,148221,38430.0,9000000.0
2013-03-15,4300,4575,4295,4540,465666,40860.0,9000000.0
2013-03-18,4500,4530,4305,4310,143818,38790.0,9000000.0
2013-03-19,4300,4435,4240,4410,110853,39690.0,9000000.0
2013-03-20,4400,4460,4165,4170,98689,37530.0,9000000.0
2013-03-21,4200,4280,4135,4280,60757,38520.0,9000000.0
2013-03-22,4230,4330,4190,4280,39415,38520.0,9000000.0
2013-03-25,4260,4285,4010,4040,96024,36360.0,9000000.0
2013-03-26,4040,4080,3990,4030,65560,36270.0,9000000.0
2013-03-27,4055,4140,4005,4080,31599,36720.0,9000000.0
2013-03-28,4090,4240,4090,4185,43989,37665.0,9000000.0
2013-03-29,4245,4275,4060,4115,54927,37035.0,9000000.0
2013-04-01,4120,4210,3990,4035,66572,36315.0,9000000.0
2013-04-02,4035,4140,3965,4000,57995,36000.0,9000000.0
2013-04-03,4010,4100,3950,3950,54170,35550.0,9000000.0
2013-04-04,3950,3950,3700,3840,133656,34560.0,9000000.0
2013-04-05,3820,3890,3670,3850,53419,34650.0,9000000.0
2013-04-08,3770,3830,3690,3690,46075,33210.0,9000000.0
2013-04-09,3615,3950,3580,3750,70201,33750.0,9000000.0
2013-04-10,3750,3900,3730,3865,27934,34785.0,9000000.0
2013-04-11,3930,3930,3800,3880,27175,34920.0,9000000.0
2013-04-12,3835,3970,3795,3805,24229,34245.0,9000000.0
2013-04-15,3855,3945,3850,3940,59028,35460.0,9000000.0
2013-04-16,3900,3980,3805,3980,57946,35820.0,9000000.0
2013-04-17,4000,4240,3985,4090,96289,36810.0,9000000.0
2013-04-18,4050,4085,3930,3955,34411,35595.0,9000000.0
2013-04-19,3960,4050,3830,3965,27871,35685.0,9000000.0
2013-04-22,4070,4070,3895,4000,74499,36000.0,9000000.0
2013-04-23,4000,4170,3975,4125,103965,37125.0,9000000.0
2013-04-24,4165,4190,4080,4130,59735,37170.0,9000000.0
2013-04-25,4115,4130,4050,4060,33103,36540.0,9000000.0
2013-04-26,4050,4145,4035,4070,17827,36630.0,9000000.0
2013-04-29,4105,4105,4000,4010,34323,36090.0,9000000.0
2013-04-30,4010,4070,4005,4005,26598,36045.0,9000000.0
2013-05-02,3990,4070,3990,4000,12853,36000.0,9000000.0
2013-05-03,4020,4160,3960,4105,40535,36945.0,9000000.0
2013-05-06,4245,4245,4065,4090,37928,36810.0,9000000.0
2013-05-07,4130,4160,4060,4130,26209,37170.0,9000000.0
2013-05-08,4120,4200,4075,4190,58159,37710.0,9000000.0
2013-05-09,4235,4270,4160,4205,63788,37845.0,9000000.0
2013-05-10,4230,4260,4190,4225,56694,38025.0,9000000.0
2013-05-13,4220,4290,4180,4235,49703,38115.0,9000000.0
2013-05-14,4205,4275,4080,4200,57321,37800.0,9000000.0
2013-05-15,4235,4235,4120,4165,35895,37485.0,9000000.0
2013-05-16,4170,4360,4155,4335,298000,39015.0,9000000.0
2013-05-20,4350,4420,4270,4325,36005,38925.0,9000000.0
2013-05-21,4325,4450,4225,4345,114171,39105.0,9000000.0
2013-05-22,4380,4405,4330,4400,28555,39600.0,9000000.0
2013-05-23,4375,4400,4120,4120,44412,37080.0,9000000.0
2013-05-24,4170,4290,4145,4255,45459,38295.0,9000000.0
2013-05-27,4285,4340,4245,4320,28801,38880.0,9000000.0
2013-05-28,4320,4360,4260,4330,29205,38970.0,9000000.0
2013-05-29,4395,4395,4270,4335,20105,39015.0,9000000.0
2013-05-30,4250,4380,4160,4200,48736,37800.0,9000000.0
2013-05-31,4200,4285,4110,4150,39411,37350.0,9000000.0
2013-06-03,4210,4210,4085,4150,23607,37350.0,9000000.0
2013-06-04,4130,4215,4015,4065,23960,36585.0,9000000.0
2013-06-05,4015,4065,3950,3980,33079,35820.0,9000000.0
2013-06-07,3955,4175,3810,4070,15861,36630.0,9000000.0
2013-06-10,4050,4185,4010,4080,5357,36720.0,9000000.0
2013-06-11,4165,4165,3965,3990,16030,35910.0,9000000.0
2013-06-12,4110,4110,3955,4035,1106,36315.0,9000000.0
2013-06-13,4030,4030,3875,3875,28354,34875.0,9000000.0
2013-06-14,3915,3915,3830,3885,15891,34965.0,9000000.0
2013-06-17,3970,3970,3785,3830,28954,34470.0,9000000.0
2013-06-18,3835,3955,3830,3955,8634,35595.0,9000000.0
2013-06-19,4050,4050,3925,3970,1091,35730.0,9000000.0
2013-06-20,3920,3995,3770,3850,17654,34650.0,9000000.0
2013-06-21,3830,3830,3640,3660,25473,32940.0,9000000.0
2013-06-24,3650,3760,3630,3630,9669,32670.0,9000000.0
2013-06-25,3600,3730,3430,3500,36956,31500.0,9000000.0
2013-06-26,3520,3695,3495,3600,15148,32400.0,9000000.0
2013-06-27,3745,3800,3640,3780,10595,34020.0,9000000.0
2013-06-28,3840,3860,3655,3790,13633,34110.0,9000000.0
2013-07-01,3710,3860,3710,3815,3498,34335.0,9000000.0
2013-07-02,3895,3945,3700,3700,11531,33300.0,9000000.0
2013-07-03,3660,3800,3630,3645,4175,32805.0,9000000.0
2013-07-04,3640,3740,3615,3710,6575,33390.0,9000000.0
2013-07-05,3910,3910,3730,3765,8745,33885.0,9000000.0
2013-07-08,3860,3860,3585,3610,13608,32490.0,9000000.0
2013-07-09,3560,3665,3560,3645,2203,32805.0,9000000.0
2013-07-10,3715,3715,3550,3580,4138,32220.0,9000000.0
2013-07-11,3535,3670,3535,3670,14903,33030.0,9000000.0
2013-07-12,3730,3800,3640,3700,10015,33300.0,9000000.0
2013-07-15,3715,3780,3625,3710,1823,33390.0,9000000.0
2013-07-16,3840,3840,3680,3725,29066,33525.0,9000000.0
2013-07-17,3705,3800,3705,3780,70401,34020.0,9000000.0
2013-07-18,3850,3850,3730,3745,6174,33705.0,9000000.0
2013-07-19,3800,3800,3720,3790,11671,34110.0,9000000.0
2013-07-22,3750,3795,3690,3690,29074,33210.0,9000000.0
2013-07-23,3730,3900,3670,3850,12294,34650.0,9000000.0
2013-07-24,3890,3890,3795,3845,3068,34605.0,9000000.0
2013-07-25,3845,4070,3845,3935,13483,35415.0,9000000.0
2013-07-26,4040,4040,3820,3865,2892,34785.0,9000000.0
2013-07-29,3770,3865,3710,3775,8864,33975.0,9000000.0
2013-07-30,3800,3940,3710,3875,61895,34875.0,9000000.0
2013-07-31,3770,3870,3770,3850,5600,34650.0,9000000.0
2013-08-01,3930,3930,3800,3800,3273,34200.0,9000000.0
2013-08-02,3875,4035,3800,3910,7384,35190.0,9000000.0
2013-08-05,3985,3985,3815,3840,15216,34560.0,9000000.0
2013-08-06,3825,3885,3770,3780,10873,34020.0,9000000.0
2013-08-07,3745,3755,3680,3705,12167,33345.0,9000000.0
2013-08-08,3740,3820,3700,3740,4917,33660.0,9000000.0
2013-08-09,3740,3805,3695,3695,12761,33255.0,9000000.0
2013-08-12,3770,3770,3600,3600,21747,32400.0,9000000.0
2013-08-13,3600,3690,3565,3660,20641,32940.0,9000000.0
2013-08-14,3620,3680,3620,3655,9112,32895.0,9000000.0
2013-08-16,3560,3700,3560,3665,19716,32985.0,9000000.0
2013-08-19,3650,3780,3550,3765,24046,33885.0,9000000.0
2013-08-20,3765,3800,3680,3765,9410,33885.0,9000000.0
2013-08-21,3765,3765,3570,3660,15471,32940.0,9000000.0
2013-08-22,3650,3650,3510,3530,22146,31770.0,9000000.0
2013-08-23,3540,3700,3540,3595,6867,32355.0,9000000.0
2013-08-26,3600,3675,3560,3645,7706,32805.0,9000000.0
2013-08-27,3610,3670,3590,3625,8186,32625.0,9000000.0
2013-08-28,3575,3620,3530,3600,9948,32400.0,9000000.0
2013-08-29,3550,3685,3550,3645,8279,32805.0,9000000.0
2013-08-30,3595,3695,3590,3645,2495,32805.0,9000000.0
2013-09-02,3645,3670,3600,3670,2930,33030.0,9000000.0
2013-09-03,3630,3695,3630,3690,3065,33210.0,9000000.0
2013-09-04,3690,3710,3630,3690,3248,33210.0,9000000.0
2013-09-05,3705,3705,3635,3675,664,33075.0,9000000.0
2013-09-06,3710,3715,3605,3680,6451,33120.0,9000000.0
2013-09-09,3635,3685,3570,3615,17383,32535.0,9000000.0
2013-09-10,3670,3670,3575,3595,16392,32355.0,9000000.0
2013-09-11,3575,3620,3555,3575,18489,32175.0,9000000.0
2013-09-12,3570,3610,3555,3565,12192,32085.0,9000000.0
2013-09-13,3550,3580,3515,3550,10355,31950.0,9000000.0
2013-09-16,3555,3600,3500,3500,12959,31500.0,9000000.0
2013-09-17,3470,3500,3445,3450,16757,31050.0,9000000.0
2013-09-23,3455,3575,3455,3490,10149,31410.0,9000000.0
2013-09-24,3470,3550,3460,3550,9572,31950.0,9000000.0
2013-09-25,3550,3550,3480,3545,3646,31905.0,9000000.0
2013-09-26,3520,3540,3410,3540,7234,31860.0,9000000.0
2013-09-27,3510,3545,3490,3540,8195,31860.0,9000000.0
2013-09-30,3505,3530,3420,3500,16292,31500.0,9000000.0
2013-10-01,3465,3510,3430,3490,7517,31410.0,9000000.0
2013-10-02,3480,3480,3370,3370,25112,30330.0,9000000.0
2013-10-04,3440,3455,3330,3370,19792,30330.0,9000000.0
2013-10-07,3450,3450,3265,3300,12949,29700.0,9000000.0
2013-10-08,3310,3310,3200,3260,30230,29340.0,9000000.0
2013-10-10,3305,3305,3225,3290,1066,29610.0,9000000.0
2013-10-11,3375,3395,3255,3355,5148,30195.0,9000000.0
2013-10-14,3355,3355,3285,3330,10548,29970.0,9000000.0
2013-10-15,3290,3380,3290,3330,6079,29970.0,9000000.0
2013-10-16,3370,3370,3295,3350,8800,30150.0,9000000.0
2013-10-17,3400,3400,3300,3350,7249,30150.0,9000000.0
2013-10-18,3350,3365,3330,3350,4729,30150.0,9000000.0
2013-10-21,3310,3345,3280,3315,14102,29835.0,9000000.0
2013-10-22,3315,3315,3250,3255,7729,29295.0,9000000.0
2013-10-23,3255,3270,3205,3225,8994,29025.0,9000000.0
2013-10-24,3235,3235,3060,3155,21667,28395.0,9000000.0
2013-10-25,3155,3290,3110,3230,7994,29070.0,9000000.0
2013-10-28,3230,3285,3170,3225,5831,29025.0,9000000.0
2013-10-29,3185,3225,3185,3210,4757,28890.0,9000000.0
2013-10-30,3230,3270,3195,3240,4119,29160.0,9000000.0
2013-10-31,3240,3240,3180,3180,4842,28620.0,9000000.0
2013-11-01,3260,3260,3170,3245,1346,29205.0,9000000.0
2013-11-04,3260,3260,3180,3240,4272,29160.0,9000000.0
2013-11-05,3110,3260,3110,3195,16289,28755.0,9000000.0
2013-11-06,3100,3170,3100,3130,15610,28170.0,9000000.0
2013-11-07,3130,3180,3115,3135,2114,28215.0,9000000.0
2013-11-08,3135,3150,3105,3145,9547,28305.0,9000000.0
2013-11-11,3185,3185,3105,3145,1898,28305.0,9000000.0
2013-11-12,3140,3155,3095,3150,6124,28350.0,9000000.0
2013-11-13,3070,3135,3040,3115,8652,28035.0,9000000.0
2013-11-14,3115,3235,3055,3230,14276,29070.0,9000000.0
2013-11-15,3200,3225,3155,3195,2069,28755.0,9000000.0
2013-11-18,3155,3200,3140,3140,9189,28260.0,9000000.0
2013-11-19,3025,3160,2980,3125,23953,28125.0,9000000.0
2013-11-20,3125,3145,3035,3145,9651,28305.0,9000000.0
2013-11-21,3145,3170,3045,3115,5108,28035.0,9000000.0
2013-11-22,3115,3115,2990,3060,27234,27540.0,9000000.0
2013-11-25,2730,2860,2720,2825,469953,25425.0,9000000.0
2013-11-26,2905,2905,2800,2860,35360,25740.0,9000000.0
2013-11-27,2890,2890,2810,2850,14535,25650.0,9000000.0
2013-11-28,2880,2880,2800,2830,14258,25470.0,9000000.0
2013-11-29,2840,2930,2815,2930,30027,26370.0,9000000.0
2013-12-02,2900,2960,2865,2930,20830,26370.0,9000000.0
2013-12-03,2930,2940,2885,2905,11915,26145.0,9000000.0
2013-12-04,2780,2875,2780,2805,18428,25245.0,9000000.0
2013-12-05,2810,2840,2795,2840,9696,25560.0,9000000.0
2013-12-06,2810,2860,2810,2815,5351,25335.0,9000000.0
2013-12-09,2815,2895,2815,2850,6493,25650.0,9000000.0
2013-12-10,2900,2900,2840,2870,5500,25830.0,9000000.0
2013-12-11,2885,2905,2830,2860,5021,25740.0,9000000.0
2013-12-12,2890,2950,2850,2945,14194,26505.0,9000000.0
2013-12-13,2960,3015,2940,2995,19714,26955.0,9000000.0
2013-12-16,3040,3040,2970,2995,8334,26955.0,9000000.0
2013-12-17,2945,3030,2945,2955,13654,26595.0,9000000.0
2013-12-18,2935,3000,2935,2955,5212,26595.0,9000000.0
2013-12-19,2970,3000,2940,2940,6996,26460.0,9000000.0
2013-12-20,2915,2955,2910,2945,7250,26505.0,9000000.0
2013-12-23,2930,2995,2925,2970,4862,26730.0,9000000.0
2013-12-24,2910,3000,2910,3000,6859,27000.0,9000000.0
2013-12-26,3000,3015,2920,2925,6371,26325.0,9000000.0
2013-12-27,2945,2990,2940,2975,3355,26775.0,9000000.0
2013-12-30,2990,2990,2925,2950,4234,26550.0,9000000.0
2014-01-02,3000,3000,2930,2970,3972,26730.0,9000000.0
2014-01-03,2925,2980,2925,2970,5177,26730.0,9000000.0
2014-01-06,2890,2920,2875,2880,62804,25920.0,9000000.0
2014-01-07,2875,2950,2865,2935,13280,26415.0,9000000.0
2014-01-08,2975,3040,2950,2990,25153,26910.0,9000000.0
2014-01-09,3050,3050,2980,3000,6427,27000.0,9000000.0
2014-01-10,3045,3045,2995,3030,9874,27270.0,9000000.0
2014-01-13,3030,3080,2995,3065,8601,27585.0,9000000.0
2014-01-14,3050,3145,3050,3075,8658,27675.0,9000000.0
2014-01-15,3025,3130,3025,3115,6618,28035.0,9000000.0
2014-01-16,3120,3160,3080,3090,9329,27810.0,9000000.0
2014-01-17,3135,3135,3020,3080,6343,27720.0,9000000.0
2014-01-20,3055,3080,3030,3040,8007,27360.0,9000000.0
2014-01-21,3025,3085,3015,3065,22589,27585.0,9000000.0
2014-01-22,3065,3065,3000,3010,22271,27090.0,9000000.0
2014-01-23,3040,3065,3010,3040,16800,27360.0,9000000.0
2014-01-24,3040,3085,3010,3060,2771,27540.0,9000000.0
2014-01-27,3000,3050,3000,3040,9525,27360.0,9000000.0
2014-01-28,3050,3075,3010,3050,3358,27450.0,9000000.0
2014-01-29,3140,3170,3055,3110,4296,27990.0,9000000.0
2014-02-03,3090,3125,3030,3080,5246,27720.0,9000000.0
2014-02-04,3020,3100,2990,3100,12496,27900.0,9000000.0
2014-02-05,3100,3120,3010,3090,10073,27810.0,9000000.0
2014-02-06,3090,3135,3050,3085,9608,27765.0,9000000.0
2014-02-07,3100,3100,3030,3085,5882,27765.0,9000000.0
2014-02-10,3085,3200,3060,3200,13962,28800.0,9000000.0
2014-02-11,3180,3290,3130,3280,17607,29520.0,9000000.0
2014-02-12,3275,3385,3230,3375,23489,30375.0,9000000.0
2014-02-13,3375,3460,3350,3425,24148,30825.0,9000000.0
2014-02-14,3420,3435,3330,3390,17503,30510.0,9000000.0
2014-02-17,3430,3485,3345,3430,4004,30870.0,9000000.0
2014-02-18,3390,3460,3350,3430,4139,30870.0,9000000.0
2014-02-19,3430,3480,3405,3440,13307,30960.0,9000000.0
2014-02-20,3480,3480,3315,3405,6123,30645.0,9000000.0
2014-02-21,3470,3475,3365,3450,32569,31050.0,9000000.0
2014-02-24,3450,3470,3405,3470,11103,31230.0,9000000.0
2014-02-25,3455,3490,3405,3405,9623,30645.0,9000000.0
2014-02-26,3380,3485,3355,3380,20565,30420.0,9000000.0
2014-02-27,3325,3560,3325,3420,24432,30780.0,9000000.0
2014-02-28,3490,3490,3400,3435,9411,30915.0,9000000.0
2014-03-03,3490,3635,3405,3500,4335,31500.0,9000000.0
2014-03-04,3470,3585,3440,3505,7546,31545.0,9000000.0
2014-03-05,3580,3580,3515,3530,5184,31770.0,9000000.0
2014-03-06,3440,3575,3440,3450,23335,31050.0,9000000.0
2014-03-07,3545,3545,3400,3490,5234,31410.0,9000000.0
2014-03-10,3465,3585,3465,3550,5483,31950.0,9000000.0
2014-03-11,3550,3565,3510,3550,6118,31950.0,9000000.0
2014-03-12,3550,3550,3390,3545,7218,31905.0,9000000.0
2014-03-13,3530,3545,3445,3490,17928,31410.0,9000000.0
2014-03-14,3495,3495,3380,3450,38279,31050.0,9000000.0
2014-03-17,3425,3470,3340,3470,34978,31230.0,9000000.0
2014-03-18,3360,3480,3360,3470,1679,31230.0,9000000.0
2014-03-19,3420,3525,3355,3475,23338,31275.0,9000000.0
2014-03-20,3475,3525,3475,3510,2637,31590.0,9000000.0
2014-03-21,3505,3535,3405,3450,7482,31050.0,9000000.0
2014-03-24,3510,3510,3455,3495,2206,31455.0,9000000.0
2014-03-25,3500,3530,3470,3525,5896,31725.0,9000000.0
2014-03-26,3525,3530,3480,3525,28675,31725.0,9000000.0
2014-03-27,3525,3535,3490,3525,19457,31725.0,9000000.0
2014-03-28,3595,3595,3465,3510,4074,31590.0,9000000.0
2014-03-31,3540,3540,3455,3515,22023,31635.0,9000000.0
2014-04-01,3515,3575,3465,3465,11172,31185.0,9000000.0
2014-04-02,3465,3570,3445,3465,12192,31185.0,9000000.0
2014-04-03,3550,3550,3405,3500,21001,31500.0,9000000.0
2014-04-04,3480,3560,3405,3465,35349,31185.0,9000000.0
2014-04-07,3545,3550,3440,3480,9088,31320.0,9000000.0
2014-04-08,3570,3600,3465,3480,5880,31320.0,9000000.0
2014-04-09,3485,3575,3465,3480,4422,31320.0,9000000.0
2014-04-10,3585,3585,3475,3505,2204,31545.0,9000000.0
2014-04-11,3465,3690,3465,3550,10872,31950.0,9000000.0
