가온미디어(078890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-26,10700,10800,10600,10800,54848,144809.0,13408230.0
2016-08-29,10800,10800,10450,10500,134410,140786.0,13408230.0
2016-08-30,10550,10650,10450,10500,114740,140786.0,13408230.0
2016-08-31,10550,10650,10450,10550,72736,141457.0,13408230.0
2016-09-01,10600,10750,10450,10750,84652,144138.0,13408230.0
2016-09-02,10800,10800,10650,10800,60322,144809.0,13408230.0
2016-09-05,10850,10850,10700,10750,60602,144138.0,13408230.0
2016-09-06,10800,10800,10650,10700,55569,143468.0,13408230.0
2016-09-07,10700,10750,10650,10750,61566,144138.0,13408230.0
2016-09-08,10800,10800,10500,10500,85113,140786.0,13408230.0
2016-09-09,10450,10550,10250,10500,151086,140786.0,13408230.0
2016-09-12,10250,10400,10000,10100,131791,135423.0,13408230.0
2016-09-13,10250,10350,10150,10300,54045,138105.0,13408230.0
2016-09-19,10250,10400,10150,10300,52168,138105.0,13408230.0
2016-09-20,10200,10550,10200,10400,69592,139446.0,13408230.0
2016-09-21,10500,10500,10300,10450,52660,140116.0,13408230.0
2016-09-22,10600,10600,10350,10350,77853,138775.0,13408230.0
2016-09-23,10450,10550,10300,10350,105873,138775.0,13408230.0
2016-09-26,10350,10600,10300,10500,70055,140786.0,13408230.0
2016-09-27,10400,10750,10400,10700,94380,143468.0,13408230.0
2016-09-28,10700,10800,10550,10700,57106,143468.0,13408230.0
2016-09-29,10700,10700,10550,10700,41730,143468.0,13408230.0
2016-09-30,10800,11000,10550,11000,136692,147491.0,13408230.0
2016-10-04,10950,11100,10800,11000,60945,147491.0,13408230.0
2016-10-05,10950,11000,10850,10900,32345,146150.0,13408230.0
2016-10-06,10950,11400,10900,11000,209833,147491.0,13408230.0
2016-10-07,11000,11200,10850,11000,80454,147491.0,13408230.0
2016-10-10,11000,11300,10900,11100,112846,148831.0,13408230.0
2016-10-11,11250,11250,10750,10900,119742,146150.0,13408230.0
2016-10-12,10900,10900,10650,10700,76858,143468.0,13408230.0
2016-10-13,10750,10800,10550,10650,45237,142798.0,13408230.0
2016-10-14,10650,10900,10550,10900,47433,146150.0,13408230.0
2016-10-17,10900,11050,10750,10900,64147,146150.0,13408230.0
2016-10-18,10900,10950,10800,10900,46930,146150.0,13408230.0
2016-10-19,10950,10950,10500,10850,124777,145479.0,13408230.0
2016-10-20,10850,10850,10600,10650,80978,142798.0,13408230.0
2016-10-21,10600,10800,10500,10700,112821,143468.0,13408230.0
2016-10-24,10700,10850,10650,10700,45209,143468.0,13408230.0
2016-10-25,10700,10750,10450,10600,109371,142127.0,13408230.0
2016-10-26,10500,10700,10450,10600,69526,142127.0,13408230.0
2016-10-27,10600,11000,10450,10450,243819,140116.0,13408230.0
2016-10-28,10450,10650,10300,10450,233439,140116.0,13408230.0
2016-10-31,10450,10550,10200,10400,109409,139446.0,13408230.0
2016-11-01,10300,10300,9500,10250,321236,137434.0,13408230.0
2016-11-02,10150,10250,9930,10250,132147,137434.0,13408230.0
2016-11-03,10100,10350,10050,10150,69076,136094.0,13408230.0
2016-11-04,10250,10300,10050,10200,71250,136764.0,13408230.0
2016-11-07,10300,10450,10150,10350,76234,138775.0,13408230.0
2016-11-08,10350,10500,10300,10300,78439,138105.0,13408230.0
2016-11-09,10350,10400,9660,9890,285270,132607.0,13408230.0
2016-11-10,10050,10400,9990,10100,214494,135423.0,13408230.0
2016-11-11,10050,10200,9990,10200,105400,136764.0,13408230.0
2016-11-14,10250,10250,10150,10150,52094,136094.0,13408230.0
2016-11-15,10000,10200,10000,10100,123655,135423.0,13408230.0
2016-11-16,10100,10300,10100,10150,74638,136094.0,13408230.0
2016-11-17,10200,10300,10050,10200,62723,136764.0,13408230.0
2016-11-18,10200,10300,10100,10200,54604,136764.0,13408230.0
2016-11-21,10200,10250,9980,10000,76346,134082.0,13408230.0
2016-11-22,10050,10100,9980,10050,51667,134753.0,13408230.0
2016-11-23,10050,10100,9950,10050,77533,134753.0,13408230.0
2016-11-24,9970,10050,9850,9920,48763,133010.0,13408230.0
2016-11-25,9920,9970,9850,9930,40394,133144.0,13408230.0
2016-11-28,9990,10200,9930,10100,75825,135423.0,13408230.0
2016-11-29,10150,10300,10150,10250,51073,137434.0,13408230.0
2016-11-30,10300,10300,10050,10050,30024,134753.0,13408230.0
2016-12-01,10100,10250,10050,10150,67978,136094.0,13408230.0
2016-12-02,10100,10200,10050,10050,34998,134753.0,13408230.0
2016-12-05,10100,10100,9850,9900,49069,132741.0,13408230.0
2016-12-06,9870,9970,9870,9900,18883,132741.0,13408230.0
2016-12-07,9860,10200,9750,10000,70519,134082.0,13408230.0
2016-12-08,10050,10100,9820,9940,36514,133278.0,13408230.0
2016-12-09,9950,10050,9870,9950,30859,133412.0,13408230.0
2016-12-12,9950,10100,9910,10000,40731,134082.0,13408230.0
2016-12-13,10000,10250,10000,10100,61000,135423.0,13408230.0
2016-12-14,10100,10200,10000,10150,53961,136094.0,13408230.0
2016-12-15,10150,10200,10000,10050,86166,134753.0,13408230.0
2016-12-16,10100,10150,10000,10100,80966,135423.0,13408230.0
2016-12-19,10150,10150,10050,10150,38429,136094.0,13408230.0
2016-12-20,10100,10150,10050,10100,25225,135423.0,13408230.0
2016-12-21,10100,10200,10000,10200,43044,136764.0,13408230.0
2016-12-22,10200,10250,10150,10200,31935,136764.0,13408230.0
2016-12-23,10200,10750,10150,10700,212199,143468.0,13408230.0
2016-12-26,10750,10750,10450,10500,43153,140786.0,13408230.0
2016-12-27,10500,10600,10300,10350,72837,138775.0,13408230.0
2016-12-28,10400,10550,10350,10550,45336,141457.0,13408230.0
2016-12-29,10500,10650,10400,10600,25856,142127.0,13408230.0
2017-01-02,10500,10600,10500,10550,17878,141457.0,13408230.0
2017-01-03,10500,10700,10450,10600,72097,142127.0,13408230.0
2017-01-04,10600,10700,10500,10600,77295,142127.0,13408230.0
2017-01-05,10500,10600,10450,10600,40960,142127.0,13408230.0
2017-01-06,10600,10600,10450,10500,26704,140786.0,13408230.0
2017-01-09,10550,10750,10500,10700,82293,143468.0,13408230.0
2017-01-10,10700,10750,10400,10450,68223,140116.0,13408230.0
2017-01-11,10350,10450,10300,10350,45390,138775.0,13408230.0
2017-01-12,10400,10400,10250,10350,35219,138775.0,13408230.0
2017-01-13,10300,10400,10250,10400,31842,139446.0,13408230.0
2017-01-16,10350,10400,10200,10200,35175,136764.0,13408230.0
2017-01-17,10200,10300,10150,10200,30300,136764.0,13408230.0
2017-01-18,10250,11000,10250,10850,364497,145479.0,13408230.0
2017-01-19,10900,10900,10550,10650,143986,142798.0,13408230.0
2017-01-20,10650,10750,10450,10600,96952,142127.0,13408230.0
2017-01-23,10850,11050,10650,10650,370627,142798.0,13408230.0
2017-01-24,10600,10650,10350,10400,150383,139446.0,13408230.0
2017-01-25,10400,10700,10400,10550,81723,141457.0,13408230.0
2017-01-26,10550,10550,10300,10500,105317,140786.0,13408230.0
2017-01-31,10500,10550,10350,10350,27876,138775.0,13408230.0
2017-02-01,10350,10800,10300,10800,135510,144809.0,13408230.0
2017-02-02,10650,10950,10650,10800,209495,144809.0,13408230.0
2017-02-03,10900,11100,10550,10650,126721,142798.0,13408230.0
2017-02-06,10700,10800,10600,10800,62825,144809.0,13408230.0
2017-02-07,10700,10750,10400,10550,121128,141457.0,13408230.0
2017-02-08,10550,10900,10350,10900,126132,146150.0,13408230.0
2017-02-09,10900,11000,10750,10950,96187,146820.0,13408230.0
2017-02-10,10950,11350,10850,11100,250919,148831.0,13408230.0
2017-02-13,11150,11350,11050,11150,127748,149502.0,13408230.0
2017-02-14,11150,11150,10800,10800,114881,144809.0,13408230.0
2017-02-15,10800,10900,10650,10850,69530,145479.0,13408230.0
2017-02-16,10800,11100,10750,10850,75437,145479.0,13408230.0
2017-02-17,10900,11100,10750,10950,83388,146820.0,13408230.0
2017-02-20,10950,11000,10650,10800,81115,144809.0,13408230.0
2017-02-21,10800,11000,10750,10800,89507,144809.0,13408230.0
2017-02-22,10900,11400,10900,11200,267530,150172.0,13408230.0
2017-02-23,11200,11300,11050,11250,106377,150843.0,13408230.0
2017-02-24,11150,11200,10850,10850,111503,145479.0,13408230.0
2017-02-27,10900,10950,10800,10850,55568,145479.0,13408230.0
2017-02-28,10900,11050,10750,10900,103971,146150.0,13408230.0
2017-03-02,10900,10950,10650,10800,93595,144809.0,13408230.0
2017-03-03,10800,10800,10500,10700,114404,143468.0,13408230.0
2017-03-06,10650,10900,10650,10900,65744,146150.0,13408230.0
2017-03-07,10900,11050,10800,11050,97246,148161.0,13408230.0
2017-03-08,11100,11400,11050,11250,291997,150843.0,13408230.0
2017-03-09,11250,11350,11100,11250,102809,150843.0,13408230.0
2017-03-10,11300,11350,11150,11350,83047,152183.0,13408230.0
2017-03-13,11350,11350,10950,11050,167796,148161.0,13408230.0
2017-03-14,11050,11150,10750,10800,236328,144809.0,13408230.0
2017-03-15,11100,11200,10900,11000,319553,147491.0,13408230.0
2017-03-16,11050,11250,11000,11050,110706,148161.0,13408230.0
2017-03-17,11150,11650,11150,11650,357350,156206.0,13408230.0
2017-03-20,11750,12350,11650,11950,667963,160228.0,13408230.0
2017-03-21,11800,12100,11700,12000,174405,160899.0,13408230.0
2017-03-22,11850,12300,11800,12100,241514,162240.0,13408230.0
2017-03-23,12300,12300,11850,12050,214196,161569.0,13408230.0
2017-03-24,11900,12000,11700,11850,245242,158888.0,13408230.0
2017-03-27,11850,11900,11650,11650,157506,156206.0,13408230.0
2017-03-28,11700,12050,11650,11900,199182,159558.0,13408230.0
2017-03-29,12000,12150,11850,12000,109818,160899.0,13408230.0
2017-03-30,11900,12000,11650,11950,171441,160228.0,13408230.0
2017-03-31,11950,12150,11650,12050,224412,161569.0,13408230.0
2017-04-03,12200,12600,12050,12150,525559,162910.0,13408230.0
2017-04-04,12100,12350,12050,12150,201249,162910.0,13408230.0
2017-04-05,12250,12450,12100,12200,254144,163580.0,13408230.0
2017-04-06,12200,12750,12000,12700,383142,170285.0,13408230.0
2017-04-07,12700,13050,12500,13000,504856,174307.0,13408230.0
2017-04-10,13100,13100,12500,12550,316518,168273.0,13408230.0
2017-04-11,12600,12750,12200,12650,374865,169614.0,13408230.0
2017-04-12,12700,12700,12300,12350,226847,165592.0,13408230.0
2017-04-13,12350,12650,12250,12400,353591,166262.0,13408230.0
2017-04-14,12300,12500,11950,11950,344624,160228.0,13408230.0
2017-04-17,12000,12300,11950,12200,223898,163580.0,13408230.0
2017-04-18,12300,12450,12150,12400,164611,166262.0,13408230.0
2017-04-19,12350,12400,12100,12400,217265,166262.0,13408230.0
2017-04-20,12400,12400,11950,12000,419121,160899.0,13408230.0
2017-04-21,12000,12100,11600,11750,455637,157547.0,13408230.0
2017-04-24,11750,12000,11650,11950,178529,160228.0,13408230.0
2017-04-25,12000,12400,11950,12200,292763,163580.0,13408230.0
2017-04-26,12350,12350,12100,12200,141043,163580.0,13408230.0
2017-04-27,12200,12200,11900,12150,167994,162910.0,13408230.0
2017-04-28,12100,12100,11750,11800,169389,158217.0,13408230.0
2017-05-02,11700,11850,11550,11650,182241,156206.0,13408230.0
2017-05-04,11700,11850,11550,11850,136447,158888.0,13408230.0
2017-05-08,11950,12050,11800,11950,186009,160228.0,13408230.0
2017-05-10,12000,12000,11550,11650,397895,156206.0,13408230.0
2017-05-11,11200,11550,10950,11450,642728,153524.0,13408230.0
2017-05-12,11350,11500,11250,11450,274692,153524.0,13408230.0
2017-05-15,11400,11500,11250,11300,104853,151513.0,13408230.0
2017-05-16,11400,11450,11050,11100,249544,148831.0,13408230.0
2017-05-17,11200,11550,11150,11400,267892,152854.0,13408230.0
2017-05-18,11250,11450,11050,11450,151839,153524.0,13408230.0
2017-05-19,11450,11650,11400,11600,146036,155535.0,13408230.0
2017-05-22,11600,11650,11350,11400,124490,152854.0,13408230.0
2017-05-23,11400,11500,11200,11250,195990,150843.0,13408230.0
2017-05-24,11250,11550,11000,11550,305108,154865.0,13408230.0
2017-05-25,11500,11650,11250,11500,294040,154195.0,13408230.0
2017-05-26,11550,11750,11500,11650,225046,156206.0,13408230.0
2017-05-29,11700,12050,11650,11900,291989,159558.0,13408230.0
2017-05-30,12000,12100,11750,12100,172344,162240.0,13408230.0
2017-05-31,12050,12250,11950,12250,267561,164251.0,13408230.0
2017-06-01,12150,12200,11900,12000,197808,160899.0,13408230.0
2017-06-02,11950,12050,11850,11950,237723,160228.0,13408230.0
2017-06-05,11900,12000,11650,11800,210542,158217.0,13408230.0
2017-06-07,11750,11850,11650,11700,104151,156876.0,13408230.0
2017-06-08,11700,12000,11700,11850,159857,158888.0,13408230.0
2017-06-09,11850,11950,11550,11600,248329,155535.0,13408230.0
2017-06-12,11650,11700,11450,11500,110536,154195.0,13408230.0
2017-06-13,11450,11650,11450,11550,81155,154865.0,13408230.0
2017-06-14,11600,11700,11500,11550,109238,154865.0,13408230.0
2017-06-15,11550,11600,11400,11500,74507,154195.0,13408230.0
2017-06-16,11700,12000,11600,11800,279497,158217.0,13408230.0
2017-06-19,11800,11900,11550,11600,160774,155535.0,13408230.0
2017-06-20,11700,11700,11400,11500,121646,154195.0,13408230.0
2017-06-21,11450,11600,11400,11500,70525,154195.0,13408230.0
2017-06-22,11500,12100,11450,12000,375946,160899.0,13408230.0
2017-06-23,12000,12000,11850,12000,115685,160899.0,13408230.0
2017-06-26,12000,12100,11750,12000,146751,160899.0,13408230.0
2017-06-27,11950,11950,11750,11800,112667,158217.0,13408230.0
2017-06-28,11750,11800,11350,11350,273460,152183.0,13408230.0
2017-06-29,11450,11700,11350,11450,176553,153524.0,13408230.0
2017-06-30,11400,11600,11350,11450,66903,153524.0,13408230.0
2017-07-03,11500,11600,11400,11450,47098,153524.0,13408230.0
2017-07-04,11450,11750,11450,11650,146774,156206.0,13408230.0
2017-07-05,11650,11700,11500,11550,70409,154865.0,13408230.0
2017-07-06,11550,11650,11450,11500,43526,154195.0,13408230.0
2017-07-07,11400,11700,11200,11650,220313,156206.0,13408230.0
2017-07-10,11700,11750,11550,11650,127335,156206.0,13408230.0
2017-07-11,11750,11900,11600,11850,200336,158888.0,13408230.0
2017-07-12,11900,12050,11850,12000,184225,160899.0,13408230.0
2017-07-13,12050,12350,12050,12250,278706,164251.0,13408230.0
2017-07-14,12200,12350,12100,12350,173424,165592.0,13408230.0
2017-07-17,12400,12450,12250,12350,138733,165592.0,13408230.0
2017-07-18,12400,12600,12300,12350,183326,165592.0,13408230.0
2017-07-19,12200,12350,11900,12150,193210,162910.0,13408230.0
2017-07-20,12250,12350,12000,12150,147569,162910.0,13408230.0
2017-07-21,12250,12500,12150,12500,217119,167603.0,13408230.0
2017-07-24,12500,12650,12300,12600,222902,168944.0,13408230.0
2017-07-25,12600,12800,12350,12500,301045,167603.0,13408230.0
2017-07-26,12500,12500,12100,12500,203988,167603.0,13408230.0
2017-07-27,12550,12650,12300,12500,102905,167603.0,13408230.0
2017-07-28,12500,12500,11850,11900,270399,159558.0,13408230.0
2017-07-31,11750,11900,11600,11850,118201,158888.0,13408230.0
2017-08-01,11800,12000,11750,11900,80577,159558.0,13408230.0
2017-08-02,11950,12000,11750,11950,58926,160228.0,13408230.0
2017-08-03,11950,11950,11550,11850,102613,158888.0,13408230.0
2017-08-04,11800,11850,11400,11500,160661,154195.0,13408230.0
2017-08-07,11400,11650,11400,11450,66718,153524.0,13408230.0
2017-08-08,11450,11500,11300,11450,99478,153524.0,13408230.0
2017-08-09,11350,11550,11300,11450,87634,153524.0,13408230.0
2017-08-10,11400,11450,11100,11400,121374,152854.0,13408230.0
2017-08-11,11300,11300,11000,11200,117776,150172.0,13408230.0
2017-08-14,11150,11300,11100,11150,50830,149502.0,13408230.0
2017-08-16,11150,11650,11150,11600,132272,155535.0,13408230.0
2017-08-17,11650,11650,11200,11450,139618,153524.0,13408230.0
2017-08-18,11250,11550,11200,11500,61491,154195.0,13408230.0
2017-08-21,11500,11500,11150,11250,81870,150843.0,13408230.0
2017-08-22,11250,11350,11100,11300,68037,151513.0,13408230.0
2017-08-23,11300,11400,11100,11350,90904,152183.0,13408230.0
2017-08-24,11350,11450,11200,11250,47420,150843.0,13408230.0
2017-08-25,11250,11450,11250,11400,43502,152854.0,13408230.0
2017-08-28,11450,11550,11300,11450,76902,153524.0,13408230.0
2017-08-29,11400,11450,11250,11400,70542,152854.0,13408230.0
2017-08-30,11350,11550,11300,11500,88315,154195.0,13408230.0
2017-08-31,11500,11550,11250,11300,58623,151513.0,13408230.0
2017-09-01,11350,11400,11150,11200,90495,150172.0,13408230.0
2017-09-04,10900,11150,10850,10950,94004,146820.0,13408230.0
2017-09-05,11100,11100,10750,10800,79886,144809.0,13408230.0
2017-09-06,10800,11300,10750,11200,176577,150172.0,13408230.0
2017-09-07,11200,11400,11050,11350,110634,152183.0,13408230.0
2017-09-08,11500,11650,11300,11400,198466,152854.0,13408230.0
2017-09-11,11400,11450,11250,11350,75582,152183.0,13408230.0
2017-09-12,11350,11550,11300,11450,123439,153524.0,13408230.0
2017-09-13,11500,11500,11200,11250,103182,150843.0,13408230.0
2017-09-14,11200,11250,10900,11050,124726,148161.0,13408230.0
2017-09-15,11050,11150,10900,11000,61663,147491.0,13408230.0
2017-09-18,11000,11250,10950,11050,151638,148161.0,13408230.0
2017-09-19,11050,11150,10850,11150,79442,149502.0,13408230.0
2017-09-20,11100,11100,10850,10850,103385,145479.0,13408230.0
2017-09-21,10800,10900,10650,10700,88224,143468.0,13408230.0
2017-09-22,10700,10750,10150,10150,178791,136094.0,13408230.0
2017-09-25,10050,10200,9890,9990,146758,133948.0,13408230.0
2017-09-26,9850,10000,9720,9800,116046,131401.0,13408230.0
2017-09-27,9740,10500,9740,10250,172846,137434.0,13408230.0
2017-09-28,10350,10500,10200,10500,47991,140786.0,13408230.0
2017-09-29,10350,10650,10300,10550,83735,141457.0,13408230.0
2017-10-10,10700,10700,10150,10250,58150,137434.0,13408230.0
2017-10-11,10300,10300,9980,10000,152448,134082.0,13408230.0
2017-10-12,10050,10100,9920,9990,97177,133948.0,13408230.0
2017-10-13,9990,9990,9680,9710,133525,130194.0,13408230.0
2017-10-16,9710,9720,9450,9510,121368,127512.0,13408230.0
2017-10-17,9480,9560,9430,9480,97576,127110.0,13408230.0
2017-10-18,9580,9580,9430,9480,66195,127110.0,13408230.0
2017-10-19,9480,9560,9450,9530,43675,127780.0,13408230.0
2017-10-20,9530,9650,9500,9550,46368,128049.0,13408230.0
2017-10-23,9570,9690,9480,9570,91566,128317.0,13408230.0
2017-10-24,9520,9600,9520,9570,60322,128317.0,13408230.0
2017-10-25,9570,9600,9420,9470,94149,126976.0,13408230.0
2017-10-26,9520,9590,9410,9480,107809,127110.0,13408230.0
2017-10-27,9450,9490,9400,9470,66307,126976.0,13408230.0
2017-10-30,9540,9540,9460,9470,85389,126976.0,13408230.0
2017-10-31,9470,9740,9450,9670,85121,129658.0,13408230.0
2017-11-01,9670,9760,9530,9660,80891,129524.0,13408230.0
2017-11-02,9610,9840,9610,9670,86860,129658.0,13408230.0
2017-11-03,9680,9900,9650,9850,106112,132071.0,13408230.0
2017-11-06,9900,9900,9550,9620,121742,128987.0,13408230.0
2017-11-07,9630,10150,9590,10150,297548,136094.0,13408230.0
2017-11-08,10200,10250,9950,10050,148088,134753.0,13408230.0
2017-11-09,10050,10350,9920,10300,148438,138105.0,13408230.0
2017-11-10,10350,10400,10050,10350,80523,138775.0,13408230.0
2017-11-13,10350,10550,10200,10400,99162,139446.0,13408230.0
2017-11-14,10500,10500,10050,10150,112866,136094.0,13408230.0
2017-11-15,10150,10150,9800,9900,176610,132741.0,13408230.0
2017-11-16,9990,10250,9940,10250,120176,137434.0,13408230.0
2017-11-17,10250,10450,10000,10450,145604,140116.0,13408230.0
2017-11-20,10400,10600,10300,10600,100934,142127.0,13408230.0
2017-11-21,10550,11050,10550,11000,351890,147491.0,13408230.0
2017-11-22,11000,11650,10900,11400,570438,152854.0,13408230.0
2017-11-23,11600,11700,11250,11450,307170,153524.0,13408230.0
2017-11-24,11600,11600,11150,11200,196025,150172.0,13408230.0
2017-11-27,11100,11400,11000,11250,172490,150843.0,13408230.0
2017-11-28,11300,11350,10850,11150,183537,149502.0,13408230.0
2017-11-29,11200,11800,11200,11800,1179870,158217.0,13408230.0
2017-11-30,11750,12000,11450,11700,308452,156876.0,13408230.0
2017-12-01,11700,12350,11650,12250,426385,164251.0,13408230.0
2017-12-04,12400,12750,12350,12500,762720,167603.0,13408230.0
2017-12-05,12450,12600,12100,12400,307585,166262.0,13408230.0
2017-12-06,12450,13050,12250,12500,675322,167603.0,13408230.0
2017-12-07,12600,12700,12050,12300,171562,164921.0,13408230.0
2017-12-08,12550,12600,11550,11950,226507,160228.0,13408230.0
2017-12-11,11900,12400,11850,12400,134241,166262.0,13408230.0
2017-12-12,12500,12500,12050,12250,134265,164251.0,13408230.0
2017-12-13,12400,12400,11850,12100,260088,162240.0,13408230.0
2017-12-14,12000,12200,11750,12050,203229,161569.0,13408230.0
2017-12-15,12150,12150,11800,12050,127854,161569.0,13408230.0
2017-12-18,12100,12200,11800,11850,95913,158888.0,13408230.0
2017-12-19,11850,11850,11400,11650,252966,156206.0,13408230.0
2017-12-20,11500,11900,11500,11800,85849,158217.0,13408230.0
2017-12-21,11800,11850,11400,11400,129248,152854.0,13408230.0
2017-12-22,11400,12200,11350,12100,307453,162240.0,13408230.0
2017-12-26,12200,12350,12000,12250,240664,164251.0,13408230.0
2017-12-27,12300,12700,12050,12650,337096,169614.0,13408230.0
2017-12-28,12700,12700,12100,12150,242902,162910.0,13408230.0
2018-01-02,12300,13700,12300,13700,893705,183693.0,13408230.0
2018-01-03,13700,14100,13600,14050,529973,188386.0,13408230.0
2018-01-04,14150,14150,13350,13400,406594,179670.0,13408230.0
2018-01-05,13450,13750,13050,13500,460075,181011.0,13408230.0
2018-01-08,13350,13350,12450,12800,956481,171625.0,13408230.0
2018-01-09,12950,13000,12600,12750,247003,170955.0,13408230.0
2018-01-10,12900,13300,12550,13100,340989,175648.0,13408230.0
2018-01-11,13100,13100,12300,12650,324052,169614.0,13408230.0
2018-01-12,12700,12700,12100,12150,303720,162910.0,13408230.0
2018-01-15,12250,12700,12050,12400,242283,166262.0,13408230.0
2018-01-16,12300,12650,12250,12650,216628,169614.0,13408230.0
2018-01-17,12700,12800,11800,12150,515472,162910.0,13408230.0
2018-01-18,12150,12350,11900,11900,357696,159558.0,13408230.0
2018-01-19,12000,12500,11950,12250,451719,164251.0,13408230.0
2018-01-22,12300,12700,12200,12600,301957,168944.0,13408230.0
2018-01-23,12600,12700,12250,12400,265963,178509.0,14395881.0
2018-01-24,12500,12650,12300,12450,267678,179229.0,14395881.0
2018-01-25,12600,13000,12350,13000,427595,187146.0,14395881.0
2018-01-26,13050,13100,12700,13100,340482,188586.0,14395881.0
2018-01-29,13250,13300,12850,12950,364523,186427.0,14395881.0
2018-01-30,12950,12950,12550,12800,326225,184267.0,14395881.0
2018-01-31,12750,13300,12550,13250,445077,190745.0,14395881.0
2018-02-01,13300,13450,13050,13300,332989,191465.0,14395881.0
2018-02-02,13350,13350,12500,12600,420183,181388.0,14395881.0
2018-02-05,12150,12350,12000,12050,247255,173470.0,14395881.0
2018-02-06,11500,11800,11150,11750,486559,169152.0,14395881.0
2018-02-07,12000,12000,11250,11450,293705,164833.0,14395881.0
2018-02-08,11350,11650,11350,11550,255001,166272.0,14395881.0
2018-02-09,11000,11400,10900,11200,252952,161234.0,14395881.0
2018-02-12,11450,11550,11150,11350,114914,163393.0,14395881.0
2018-02-13,11450,11500,10950,11000,128576,158355.0,14395881.0
2018-02-14,11100,11100,10750,11100,148843,159794.0,14395881.0
2018-02-19,11100,11400,11050,11200,255584,161234.0,14395881.0
2018-02-20,11200,11450,11100,11300,181261,162673.0,14395881.0
2018-02-21,11250,11500,11200,11400,129717,164113.0,14395881.0
2018-02-22,11400,11550,11200,11350,93313,163393.0,14395881.0
2018-02-23,11450,11450,10950,11100,166724,159794.0,14395881.0
2018-02-26,11150,11250,11050,11100,98859,159794.0,14395881.0
2018-02-27,11150,11150,10900,11050,137752,159074.0,14395881.0
2018-02-28,11250,11300,10750,10800,154943,155476.0,14395881.0
2018-03-02,10650,10750,10350,10600,175216,152596.0,14395881.0
2018-03-05,10550,10650,10400,10400,160266,149717.0,14395881.0
2018-03-06,10500,10850,10400,10800,130676,155476.0,14395881.0
2018-03-07,10800,11150,10600,10800,143063,155476.0,14395881.0
2018-03-08,10900,11150,10900,11000,73380,158355.0,14395881.0
2018-03-09,11200,11200,10900,11200,129651,161234.0,14395881.0
2018-03-12,11250,11350,11100,11250,99287,161954.0,14395881.0
2018-03-13,11250,11300,10800,11000,185514,158355.0,14395881.0
2018-03-14,11000,11050,10800,10900,133749,156915.0,14395881.0
2018-03-15,10900,11100,10850,11000,75990,158355.0,14395881.0
2018-03-16,11000,11200,10850,11000,71435,158355.0,14395881.0
2018-03-19,11050,11100,10850,10950,39594,157635.0,14395881.0
2018-03-20,10800,10900,10550,10650,143423,153316.0,14395881.0
2018-03-21,10700,10800,10600,10700,70483,154036.0,14395881.0
2018-03-22,10700,10750,10600,10700,59464,154036.0,14395881.0
2018-03-23,10400,10500,10050,10200,210986,146838.0,14395881.0
2018-03-26,10100,10200,9950,10200,203064,146838.0,14395881.0
2018-03-27,10200,10400,9990,10000,227920,143959.0,14395881.0
2018-03-28,9910,9940,9670,9760,242120,140504.0,14395881.0
2018-03-29,9800,10050,9720,9980,67562,143671.0,14395881.0
2018-03-30,10100,10300,10000,10300,69198,148278.0,14395881.0
2018-04-02,10600,10700,10400,10500,186071,151157.0,14395881.0
2018-04-03,10450,10450,10200,10300,74938,148278.0,14395881.0
2018-04-04,10350,10400,9860,9980,137654,143671.0,14395881.0
2018-04-05,10050,10150,9920,9930,133652,142951.0,14395881.0
2018-04-06,9940,10000,9860,9930,65916,142951.0,14395881.0
2018-04-09,9850,9900,9710,9720,106703,139928.0,14395881.0
2018-04-10,9820,9850,9520,9580,207886,137913.0,14395881.0
2018-04-11,9710,10100,9550,9950,242169,143239.0,14395881.0
2018-04-12,9950,10300,9940,10050,139598,144679.0,14395881.0
2018-04-13,10050,10100,9840,9880,126673,142231.0,14395881.0
2018-04-16,9900,9970,9740,9920,119619,142807.0,14395881.0
2018-04-17,9930,9990,9790,9860,126630,141943.0,14395881.0
2018-04-18,9970,10200,9890,10100,168201,145398.0,14395881.0
2018-04-19,10200,10200,9970,10050,135778,144679.0,14395881.0
2018-04-20,10050,10050,9820,9890,242345,142375.0,14395881.0
2018-04-23,9950,10200,9750,10000,295013,143959.0,14395881.0
2018-04-24,10250,10400,10050,10100,275323,145398.0,14395881.0
2018-04-25,10200,10250,9890,9980,196980,143671.0,14395881.0
2018-04-26,9980,10000,9820,9880,174340,142231.0,14395881.0
2018-04-27,9890,9950,9730,9830,165774,141512.0,14395881.0
2018-04-30,9800,9810,9660,9810,174479,141224.0,14395881.0
2018-05-02,9750,9760,9550,9600,187628,138200.0,14395881.0
2018-05-03,9670,9910,9570,9730,220031,140072.0,14395881.0
2018-05-04,9830,9980,9680,9980,198033,143671.0,14395881.0
2018-05-08,10050,10100,9750,9850,177046,141799.0,14395881.0
2018-05-09,9820,9970,9530,9830,229475,141512.0,14395881.0
2018-05-10,9790,9900,9610,9620,127069,138488.0,14395881.0
2018-05-11,9620,10150,9610,10100,242806,145398.0,14395881.0
2018-05-14,10150,11050,10100,10950,749731,157635.0,14395881.0
2018-05-15,11150,11750,10950,11400,839771,164113.0,14395881.0
2018-05-16,11150,11200,10550,10900,520551,156915.0,14395881.0
2018-05-17,10900,11350,10700,11000,403566,158355.0,14395881.0
